"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON8492	RCON8495	RCON8496	RCON8499	RCONA511	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	
570651	0	0					137	839	0					0	738	0	68	0	0	0	0									
570745	0	0					100	0	6388					15	0	4119	0	2269	0	0	500									
571135	0	0					360	0	31557					4402	0	2687	0	13639	0	0	0									
571265	0	0					278	20196	49341					0	0	5280	8805	12562	0	0	0									
571443	0	0					653	9362	0					5790	2016	0	7346	0	0	0	0									
571920	0	1078					969	0	27927					6279	0	14292	0	5747	0	0	0									
571957	0	0					265	0	10257					2900	0	2828	0	3463	0	0	0									
572338	0	0					235	0	12917					1667	0	2153	0	6238	0	0	0									
572347	0	0					88	2383	6057					750	0	6055	2383	0	0	0	0									
572374	0	0					21233	16290	762413					224796	15000	15958	1290	62487	0	0	335893									
572459	0	0					2928	0	47848					47120	0	25138	0	2784	0	0	8514									
572655	0	0					526	0	0					6775	0	0	0	0	0	0	0									
572776	0	0					127	0	0					0	0	0	0	0	0	0	0									
573036	0	0					556	0	66903					0	0	28954	0	11154	0	0	9814									
573335	0	0					1571	5116	37963					16764	0	4474	5040	16896	0	0	0									
573559	0	0					125	0	2414					0	0	0	0	663	0	0	0									
574051	0	0					417	309	0					0	300	0	0	0	0	0	0									
574471	0	0					1960	3456	52235					21000	0	0	0	0	0	0	0									
574556	0	0					115	1209	2003					2000	0	1998	1209	0	0	0	0									
574949	0	0					704	0	20110					9550	0	4981	0	12679	0	0	0									
574976	0	0					3140	2134	392782					5420	0	1423	2134	113608	21	0	4410									
575133	0	0					135	17135	0					0	13237	0	3698	0	0	0	0									
575254	0	0					1537	0	11164					12	0	0	0	11164	0	0	0									
575348	0	0					1006	0	32910					4020	0	9436	0	8186	0	0	0									
575375	0	0					1145	11	3349					0	0	0	0	0	3349	0	0									
575647	0	0					79	771	10307					500	0	5846	771	504	2	0	0									
575656	0	0					0	21177	18755					0	0	0	0	0	0	0	0									
575759	0	0					1460	0	51392					8868	0	16103	0	12130	0	0	1405									
575834	0	0					1101	10716	16568					0	0	8148	10716	0	0	0	0									
575955	0	0					333	0	25481					1900	0	10172	0	0	0	0	3314									
576037	0	0					159	0	13785					500	0	13468	0	0	0	0	0									
576130	0	1453					7043	0	261834					59015	0	36101	0	14682	0	0	0									
576354	0	0					794	0	7155					7000	0	0	0	3033	0	0	0									
576541	0	0					382	1536	39716					0	0	9411	1536	3431	0	1465	20127									
576608	0	1008					4311	810	74776					54153	0	18038	810	4212	0	0	18527									
576644	0	0					549	330	4360					5540	0	3328	330	300	0	3500	0									
576653	0	0					471	0	44310					3309	0	1576	0	8257	0	0	301									
576952	0	0					1320	0	41952					8052	0	33265	0	825	0	0	6961									
577128	0	0					24356	963	723611					126113	0	4555	963	62776	0	0	197478									
577137	0	93048	0	0	15309	3649	4158	18006	200502	0	383835	163262	182408	35	0	9488	0	9518	0	0	0	2533	8892	0	61930	164	13977	0	0	
577230	0	0					654	0	12485					3000	0	0	0	12485	0	0	0									
577472	0	0					2088	0	24712					27200	0	9694	0	0	0	0	0									
578116	0	4263					927	0	94720					5449	0	40378	0	33077	0	0	0									
578237	0	0					94	0	21016					0	0	5110	0	8809	0	0	0									
578255	0	0					2744	0	281841					4327	0	56742	0	49279	0	0	0									
578554	0	0					642	145	9882					2000	0	9615	145	267	0	0	0									
578741	0	0					775	520	19368					12000	0	0	520	12783	0	0	0									
578862	0	0					0	0	25724					0	0	3074	0	320	0	0	0									
579140	0	0					707	215	17076					700	0	4128	215	10409	44	0	0									
579319	0	0					348	70	4012					0	0	1002	70	0	0	0	0									
579364	0	0					2308	1890	11242					46085	0	10395	1890	511	0	0	0									
579636	0	0					571	0	19124					1208	0	5199	0	7484	100	0	0									
580155	0	0					1477	2284	3518					14014	0	3054	2284	0	0	0	0									
580548	0	0					574	0	45112					1059	0	1144	0	17142	55	0	0									
580623	0	0					19859	0	374350					40885	0	91354	0	23416	0	932	0									
580726	0	0					5116	0	239332					41000	0	68507	0	46022	806	0	2910									
580847	0	0					1119	270	11073					162	0	4549	270	2213	0	0	3719									
580874	0	0					1681	0	9012					25500	0	1549	0	0	3800	0	0									
581237	26956	0					51	37271	0					0	10315	0	0	0	0	0	0									
581358	0	0					43	0	19946					0	0	18852	0	1094	0	0	0									
582177	0	0					1030	0	26781					3000	0	6014	0	0	403	0	6504									
582654	0	0					360	0	17025					5884	0	2575	0	5353	0	0	0									
582766	0	0					0	6410	0					0	2507	0	175	0	0	0	0									
582953	0	1003					883	9031	16021					8000	0	10333	9031	0	0	0	3096									
583138	0	0					368	0	22635					3000	0	3975	0	11484	0	0	0									
583268	0	0					0	5000	62227					0	0	499	5000	13113	0	0	0									
583352	0	19340					831	0	160288					331	0	31362	0	40027	0	0	0									
583745	0	152					3	0	2980					0	0	2362	0	0	466	0	0									
583754	0	0					77	0	9477					0	0	9477	0	0	0	0	0									
583905	0	9020					11886	0	51968					164621	0	18166	0	216	13668	0	0									
584377	0	0					4505	0	198425					56158	0	1059	0	34348	0	0	0									
584724	0	0					4810	14277	96584					49392	0	57203	14277	26344	6	0	10012									
584920	0	0					3470	188363	0					1496	177096	0	100	0	0	0	11890									
585235	0	0					760	0	41006					49	0	35181	0	5813	0	0	0									
585749	0	0					951	1233	22480					13000	0	2669	1233	11617	0	0	1526									
586027	0	0					1218	17631	52804					0	0	21022	17631	0	194	0	0									
586241	0	2269					75	0	17078					25	0	4190	0	8410	0	0	0									
586335	0	0					173	6206	60339					42	2999	33064	2967	22902	0	0	0									
586858	0	0					548	0	11825					0	0	4638	0	5036	13	0	3215									
586960	0	0					242	0	24483					0	0	14097	0	8268	0	0	0									
587350	0	0					621	0	33096					7060	0	21948	0	853	0	0	0									
587574	0	0					365	323	0					0	0	0	0	0	0	0	0									
587677	19984	0					2902	71591	22587					0	35098	21069	12188	0	428	0	0									
587743	0	0					750	0	17026					15000	0	5362	0	9115	0	0	3199									
587752	0	0					234	373	4709					0	0	3142	0	0	0	0	0									
587800	0	0					14240	1925	455689					135144	0	0	0	529	102755	0	0									
588058	0	0					467	3733	74254					0	0	42495	3733	3164	0	0	0									
588245	0	0					430	0	568					3000	0	0	0	468	0	0	0									
588348	0	0					359	6462	7074					2000	0	7074	6462	0	0	0	0									
588441	0	5011					1075	1766	83302					18500	0	13005	0	19614	3	0	0									
589158	0	0					293	7374	0					3000	2000	0	2072	0	0	0	0									
589439	0	0					242	0	9400					0	0	1771	0	7486	50	0	0									
589523	0	0					1838	0	106672					22772	0	32060	0	20507	0	0	2663									
589943	0	0					2970	0	127839					49000	0	74668	0	45666	0	0	23994									
590145	0	1475					5	65	8090					472	0	3528	65	2978	0	0	0									
590220	0	3019					2527	0	52684					28600	0	16963	0	8358	0	0	0									
590248	0	0					1699	983	61978					23654	0	11764	510	11677	2507	0	0									
590640	0	0					913	0	79105					10000	0	3529	0	47834	0	0	0									
590855	0	0					2715	350	18116					36264	0	0	347	1393	226	0	0									
590949	0	5315					1195	0	12519					6303	0	1021	0	3369	0	0	2350									
591209	0	0					717	0	40128					0	0	37518	0	0	0	0	0									
591320	0	0					4090	0	42244					60000	0	41714	0	0	518	0	14990									
591357	0	0					0	0	29051					0	0	12391	0	4267	0	0	0									
591366	0	0					375	1792	25213					907	0	24593	0	314	0	0	0									
591740	0	0					0	0	11332					0	0	3787	0	3197	0	0	0									
591825	0	0					18225	88222	237641					176165	0	73017	13917	46428	2168	0	13592									
591852	0	0					315	3057	59606					0	0	19501	3057	17249	146	0	3636									
591937	0	0					1690	0	128471					27500	0	28611	0	35592	0	0	20548									
592439	0	0					0	61891	178					0	43505	0	1958	0	178	0	0									
592448	0	0					976	0	45361					20000	0	1884	0	3501	0	0	0									
592550	0	0					388	0	20680					0	0	0	0	7335	0	0	0									
592644	0	0					595	0	114692					0	0	33648	0	80522	0	0	0									
592859	0	0					46	0	1326					300	0	1120	0	206	0	0	0									
593007	0	0					21652	37914	479708					243830	0	0	37914	18060	4420	0	239096									
593052	0	0					2090	0	61097					38000	0	20728	0	37682	0	0	0									
593249	0	1555					1629	62150	69671					20116	13232	23746	41829	14614	0	0	0									
593333	0	0					264	0	9625					0	0	7775	0	1850	0	0	0									
593351	0	0					0	846	0					0	846	0	0	0	0	0	0									
593753	0	5060					3519	1131	213572					32450	0	91123	1131	100698	0	0	29955									
593771	0	0					162	0	1115					750	0	0	0	0	0	0	0									
593865	0	24793					12148	0	559161					263299	0	108318	0	70018	1984	0	0									
593940	0	0					0	0	49646					0	0	47115	0	2322	2	0	0									
593977	0	0					350	11305	0					0	7494	0	0	0	0	0	0									
594433	0	9447					11987	0	544373					134288	0	240718	0	292053	26	0	10612									
594451	0	0					21	8019	0					0	2932	0	200	0	0	0	0									
594853	0	0					1991	0	52667					3268	0	0	0	6988	0	0	0									
594938	0	0					446	0	74308					5000	0	66456	0	7852	0	0	8523									
594947	0	0					3539	0	191715					22135	0	1795	0	64237	0	0	78937									
595038	1747	0					117	1881	0					1000	0	0	100	0	0	0	0									
595337	0	0					178	0	37357					0	0	15023	0	6644	84	0	0									
595430	0	10074					4390	0	75178					16100	0	34986	0	3711	318	0	2282									
595449	0	0					0	63412	0					0	39945	0	15727	0	0	0	0									
595869	0	17900	0	12302	0	41743	71791	635015	2902038	0	11327299	42828	9889242	955894	99876	871344	0	12823	0	0	1557000	535139	1929874	0	6046	0	10006	0	0	
595944	0	0					249	0	12792					2995	0	7775	0	5017	0	0	0									
595953	0	200					43	0	2343					0	0	0	0	2143	0	0	0									
596053	0	0					242	4781	13837					2145	0	5991	4781	0	26	0	0									
596062	0	0					1559	168	40758					15000	0	9146	168	6302	0	0	0									
596156	0	0					573	0	7884					5100	0	999	0	0	0	0	4287									
596455	0	0					286	1337	2788					0	1152	2325	185	0	0	0	0									
596642	0	0					65	0	4221					0	0	4193	0	26	0	0	0									
596848	0	19988					2765	100	111288					15000	0	29116	100	39244	0	0	42655									
596978	0	0					1986	58	58750					24500	0	3241	0	11131	0	0	0									
597041	0	0					133	1000	11970					2250	1000	4796	0	805	20	0	0									
597256	0	0					0	0	2355					0	0	526	0	0	0	0	0									
597313	0	0					1821	0	21300					22561	0	7853	0	13447	0	0	0									
597452	0	0					175	0	10846					0	0	6066	0	4761	0	5280	378									
597546	0	0					796	0	28967					9432	0	8105	0	17023	0	0	2093									
597555	0	55932					1748	12299	281305					0	0	159674	12299	16587	0	0	116010									
597658	0	0					107	0	34587					0	0	9319	0	15930	0	0	4893									
597751	0	0					1746	0	127551					0	0	0	0	0	0	0	53756									
598002	0	12335					0	0	57123					223	0	12531	0	4778	1388	0	0									
598048	0	0					612	240	45043					9799	0	4202	240	10527	0	0	10406									
598132	0	0					70	0	11441					0	0	3203	0	1495	0	0	0									
598534	0	0					8019	19326	136917					84700	0	63119	0	11407	0	0	14369									
598543	0	0					149	13746	3921					1159	10351	1003	2644	0	0	0	11129									
598646	0	0					378	0	32387					1	0	26965	0	5083	0	0	0									
598954	0	3030					6040	0	108747					110487	0	73932	0	2036	0	0	66746									
599643	0	0					1102	0	31357					5800	0	1120	0	11677	1036	0	0									
599755	0	0					0	0	11590					0	0	5546	0	0	0	0	528									
599764	0	0					9181	0	523440					105423	0	35771	0	70112	1261	0	8295									
600129	0	0					1492	0	115745					7354	0	26421	0	29041	0	0	11025									
600419	0	0					4704	0	75966					67738	0	21012	0	33972	0	0	1509									
600651	0	0					401	0	38113					0	0	16231	0	7933	0	0	0									
601032	0	0					0	0	9921					0	0	7440	0	1270	0	0	0									
601041	0	0					155	0	7280					0	0	6537	0	601	0	0	0									
601050	0	439114					73341	0	6213510					738366	0	165813	0	934954	6582	0	1088586									
601153	0	0					380	0	5996					5500	0	0	0	1135	0	0	0									
601416	0	0					7185	39573	580500					15145	0	134105	39573	83659	0	0	65123									
601434	0	0					0	0	11348					0	0	9710	0	1638	0	0	0									
601443	0	0					682	46493	0					0	26966	0	9100	0	0	0	3755									
601564	0	0					516	4468	1					10448	0	0	0	0	0	0	0									
601658	0	0					0	0	7372					0	0	0	0	0	0	0	0									
601733	0	0					290	7249	50852					0	0	25492	7244	13903	0	0	0									
602048	0	0					806	5457	32938					1145	0	5513	5457	5836	521	0	0									
602150	0	0					207	0	30293					0	0	9058	0	20444	0	0	0									
602356	0	0					905	0	31400					0	0	0	0	701	0	0	0									
602543	0	0					371	5812	44157					0	500	26552	3698	12175	0	0	0									
602842	0	0					0	200	0					7	200	0	0	0	0	0	0									
603232	0	0					295	61697	0					0	56752	0	4945	0	0	0	0									
603540	0	0					300	0	7364					5051	0	4078	0	3286	0	0	0									
603559	0	0					312	0	10127					2394	0	1541	0	4656	0	0	0									
603755	0	0					160	0	17087					1000	0	0	0	3989	0	0	0									
604024	0	0					1390	0	53359					2355	0	3088	0	30575	0	0	10296									
604033	0	0					9	1801	6443					0	1801	5510	0	0	814	0	0									
604547	0	0					321	288	24947					3054	0	502	288	6716	0	0	0									
604556	0	0					1605	1463	25253					32500	0	4014	1463	9219	0	0	0									
604640	0	0					102	0	17540					2000	0	2929	0	3048	0	0	333									
605133	0	0					3951	0	60611					31000	0	778	0	0	0	0	4675									
605610	0	0					1385	0	53607					25000	0	4207	0	20176	0	0	0									
605656	0	0					2218	0	25067					20962	0	1002	0	15310	0	0	4023									
606046	0	0	0	18837	0	0	0	1032822	936839	0	13163458	108409	11646661	335761	798660	512088	234162	110838	533	0	539870	0	292418	0	0	0	0	0	2125	
606073	0	0					697	0	5259					9765	0	0	0	2678	579	1320	0									
606653	0	0					1153	0	46230					8000	0	0	0	13874	0	0	6072									
607146	0	0					1327	0	37014					26200	0	13821	0	16052	0	0	0									
607333	0	2348					879	0	2351					9000	0	0	0	0	0	0	0									
608358	0	0					0	0	3260					0	0	2945	0	315	0	0	0									
608367	0	0					106	0	2319					0	0	0	0	955	0	0	0									
608451	0	0					76	127	17490					0	0	9142	0	489	0	0	0									
608844	0	1269					1035	0	34708					0	0	27164	0	6273	0	0	0									
609010	501	0					292	5104	3020					0	0	1787	4603	0	1233	0	0									
609373	0	0					2485	0	0					29000	0	0	0	0	0	0	0									
609467	0	0					1410	0	7319					25500	0	2353	0	0	15	0	0									
609609	0	0					676	0	51289					0	0	51254	0	0	0	0	1600									
609645	0	0					2	549	8455					0	0	8455	549	0	0	0	0									
609832	0	0					565	0	49719					10000	0	8301	0	28280	0	0	600									
610128	0	0					2438	60	99349					114	0	5297	60	76599	1978	0	0									
610164	0	1500					3802	0	74942					35943	0	29263	0	13247	0	0	0									
610539	0	0					209	0	15335					2680	0	2530	0	4418	0	0	0									
610557	0	0					468	0	30497					1611	0	456	0	19358	0	0	2102									
610913	0	0					666	0	61013					736	0	47112	0	4415	0	0	5224									
611031	0	0					754	0	12226					10000	0	5687	0	2952	0	0	0									
611246	0	0					153	0	26938					1000	0	5988	0	3632	1	0	451									
611451	0	0					1088	0	76710					3370	0	31338	0	3233	0	0	4772									
612159	0	0					128	0	11840					0	0	11762	0	78	0	0	0									
612346	0	0					820	0	22718					10250	0	8050	0	14667	0	0	0									
612364	0	159112					0	0	165454					1832	0	0	0	0	0	0	0									
612551	0	0					855	2702	36271					10000	0	20238	2702	5785	0	0	0									
613008	0	744					35854	93410	508650					365087	0	0	15252	4081	0	0	190452									
613156	0	4178					1467	1417	52357					3086	0	0	0	233	0	0	13448									
613334	0	5285					98	81	5285					0	0	0	81	0	0	0	0									
613343	0	0					117	0	66781					0	0	17270	0	19530	0	0	10323									
613400	0	0					22227	0	360609					285358	0	0	0	41499	707	0	46659									
613464	0	0					1269	0	0					24000	0	0	0	0	0	0	0									
613558	0	0					7760	0	56318					81000	0	54102	0	2202	0	7	34101									
613754	0	0					18	0	3759					0	0	3659	0	100	0	0	0									
613839	0	0					1045	0	49654					9166	0	8444	0	20134	22	0	0									
613950	0	3907					620	0	368624					0	0	59897	0	7576	1230	0	15250									
614256	0	0					1122	2848	34586					7428	0	0	2679	5384	0	0	3850									
614313	0	0					3771	0	105060					35267	0	12944	0	31537	8333	0	47043									
614340	0	2141					1431	0	53686					17500	0	9930	0	28044	0	0	0									
614368	0	0					249	0	5020					0	0	5020	0	0	0	0	0									
614751	0	0					299	0	22044					1000	0	12944	0	7215	0	0	0									
614948	0	0					583	0	62539					6272	0	27946	0	23885	0	0	9482									
615217	74053	0					2191	101093	713					25998	18019	0	9021	0	713	0	39472									
615253	0	0					225	1198	40515					0	0	5370	1164	7553	0	0	0									
615459	0	28231					983	0	56525					10000	0	1003	0	96	0	0	3752									
615851	0	0					290	0	26387					1527	0	13399	0	12988	0	0	0									
615954	0	0					1588	10778	0					37452	0	0	10778	0	0	0	0									
616036	0	0					300	0	56318					640	0	29096	0	23519	0	0	0									
616148	0	0					328	0	7087					2465	0	4145	0	2942	0	0	1597									
616410	0	0					3772	1752	99039					63789	0	27456	0	25952	5000	0	0									
616540	0	0					411	11656	20077					3000	0	13440	11631	4810	0	0	1000									
616755	0	0					2546	120240	168568					37	0	5000	30654	21991	0	0	0									
616849	0	0					161	20769	480					1850	0	0	19967	480	0	0	0									
617024	0	0					11415	19957	293968					192800	0	49519	19957	85507	6281	0	46000									
617051	0	0					608	0	12778					3500	0	12348	0	335	95	0	0									
617145	0	0					668	125	21997					3788	0	8339	125	13212	0	0	0									
617275	0	0					0	0	364					0	0	0	0	362	0	0	0									
617341	0	0					35	0	8468					0	0	2040	0	2126	0	0	0									
617538	0	12018					78	0	12018					0	0	0	0	0	0	1000	0									
617743	0	0					775	0	33307					2500	0	7956	0	11027	0	0	0									
618544	0	0					343	0	15716					3000	0	2053	0	11437	1000	0	0									
618647	0	0					267	0	11904					1019	0	6936	0	4469	0	0	0									
618740	0	0					1096	0	40216					5025	0	9000	0	4688	0	0	0									
618807	0	0					39919	308138	305917					610000	79075	66864	0	0	30907	0	43035									
619327	0	0					3638	0	130502					35000	0	18228	0	18611	0	0	1412									
619457	0	0					499	0	1744					0	0	1002	0	220	0	0	0									
619701	0	0					12441	8128	185674					146500	0	153840	0	2604	12982	0	21438									
619859	0	0					1805	0	34513					25500	0	15545	0	14694	0	0	2562									
620015	0	0					1085	0	39465					0	0	26315	0	4519	0	0	0									
620752	0	0					317	0	688					0	0	305	0	383	0	0	0									
620930	0	0					791	0	46656					6100	0	15689	0	8443	0	0	4386									
621151	0	0					224	0	27110					675	0	16321	0	10789	0	0	0									
621245	0	0					345	0	24569					2900	0	6337	0	12540	0	0	0									
621357	0	0					197	17497	12284					0	9011	0	2025	0	0	0	0									
621375	0	0					3180	0	361					25000	0	299	0	0	62	0	0									
621441	0	0					850	2429	50655					2578	0	14162	2429	2170	0	0	797									
621674	0	1722					1160	0	30328					0	0	27121	0	1485	0	0	0									
622037	0	0					415	0	16024					0	0	11547	0	3175	6	0	0									
622653	0	0					173	0	8002					0	0	6420	0	1582	0	0	0									
622756	0	0					1250	0	14535					10000	0	4000	0	10535	0	0	9517									
622774	0	33337					671	0	138406					0	0	34120	0	61835	524	0	41607									
623052	0	0					230	0	88990					46	0	75718	0	13272	0	0	0									
623445	0	0					33423	0	713747					222264	0	14387	0	233485	3506	0	47631									
623454	0	8580					1898	20000	114742					35000	0	0	0	39560	0	0	0									
623548	0	0					0	0	23651					0	0	0	0	7720	0	0	0									
624152	0	0					223	0	12217					1850	0	0	0	4540	0	0	0									
624246	0	0					1243	0	20543					16552	0	7950	0	1232	0	0	0									
624563	0	0					13	12	15117					0	0	13694	0	1423	0	0	0									
624648	0	0					117	8889	253					0	0	0	8889	0	0	0	0									
624956	0	0					1180	3111	0					409	3000	0	111	0	0	0	0									
625056	0	0					0	0	14482					14	0	13950	0	532	0	0	0									
625065	0	0					181	0	32256					0	0	1240	0	3887	1414	0	0									
625140	0	0					1977	0	529					35253	0	500	0	0	0	0	0									
625159	0	0					458	200	225877					0	0	0	0	215	2250	0	21979									
625449	0	0					805	0	41759					10636	0	8041	0	15784	0	0	0									
625654	0	506					1966	0	338354					10000	0	181739	0	130510	6767	0	68518									
625757	0	0					30	0	45554					0	0	41109	0	4414	0	0	0									
625850	0	0					2434	0	43760					43300	0	10299	0	22385	0	0	0									
625953	0	0					1269	11025	19682					443	0	12149	11025	0	0	0	0									
626101	0	0					8221	0	60335					95696	0	5622	0	2937	5310	0	5567									
626941	0	0					546	13908	38990					318	0	12717	13403	22836	0	0	0									
627108	41362	0					0	82206	33255					0	33341	0	0	0	33255	0	0									
627377	0	0					616	2416	9986					7200	500	1001	676	5245	0	0	0									
627407	0	0					5703	0	21930					66223	0	2021	0	4655	6706	0	0									
627425	0	0					2090	0	13925					23000	0	9637	0	2354	53	0	6365									
627658	0	0					2196	0	104808					27000	0	55730	0	33665	0	0	0									
627854	0	0					443	22748	318					1314	9498	0	13250	318	0	0	0									
628039	0	0					159	0	6293					0	0	6293	0	0	0	0	0									
628123	0	0					1958	0	84463					27115	0	2964	0	29744	95	0	0									
628178	0	0					1731	31001	36259					20033	31001	18005	0	1937	0	0	10779									
628356	0	0					568	32284	5491					3000	10241	502	17171	3835	0	0	0									
628552	0	0					810	0	50653					0	0	16350	0	18172	0	0	2502									
629148	0	268					1441	482	24019					7428	0	7941	482	5769	333	0	0									
629353	0	2013					688	11073	78520					8500	0	25159	11073	13922	0	0	0									
629522	0	0					797	1153	2859					13000	0	0	1059	1408	0	0	0									
629746	0	0					407	1698	14657					3721	0	3911	1618	7977	0	0	0									
629849	0	1003					150	0	11858					0	0	7042	0	3813	0	0	0									
630041	550	0					19	550	0					0	0	0	0	0	0	0	0									
630340	0	0					0	0	8785					0	0	4132	0	3930	0	0	0									
630555	0	0					3621	105	2440					37339	0	2240	105	0	0	0	493									
630658	0	0					643	1912	101549					0	0	0	1912	45559	0	0	0									
631039	0	1535					816	0	9001					10930	0	762	0	6512	0	0	0									
631150	0	0					444	0	34690					2070	0	16181	0	869	0	0	0									
631178	0	0					956	0	12470					13023	0	12139	0	0	96	0	5541									
631422	0	0					3041	14949	214579					15650	6003	179307	8946	25039	791	0	104654									
632139	0	0					3	2426	208					0	1200	208	1226	0	0	0	0									
632410	0	0					317	550	163722					253	550	93467	0	51711	6848	0	0									
632607	0	0					7756	0	187652					92136	0	28433	0	37989	462	0	16783									
632858	0	0					13882	139592	137845					145000	0	15230	0	2536	0	0	0									
633154	0	0					1230	14938	95913					2004	0	83452	14936	12461	0	0	28071									
633341	0	0					484	0	2688					3559	0	2688	0	0	0	0	0									
633501	0	2018					17298	19074	102751					263802	0	5034	0	730	14346	0	0									
633640	0	0					438	14815	7127					139	0	7127	14815	0	0	0	0									
633837	0	0					2907	0	11904					34176	0	6277	0	2879	0	0	0									
634272	0	0					2785	0	19197					48500	0	5533	0	0	0	0	0									
634357	0	0					1702	0	31848					33000	0	0	0	5873	0	0	4701									
634544	0	0					302	0	19706					1180	0	8442	0	3342	0	0	0									
634656	0	0					233	2483	2931					2167	0	2931	2483	0	0	0	959									
634731	0	0					119	0	19960					6	0	6714	0	6092	0	0	0									
634946	0	0					0	0	19419					0	0	3014	0	1249	0	0	0									
634955	0	107					823	0	50071					4412	0	17640	0	8408	0	0	5278									
635457	0	0					483	1954	26306					2000	1398	11660	0	7976	0	0	0									
635840	0	0					637	0	48987					5500	0	1056	0	5072	0	0	3248									
635859	0	3249					31835	0	315872					378000	0	185707	0	39853	0	0	52829									
635907	500	1068					1721	500	102765					3082	0	39373	0	0	14576	0	20459									
636753	0	0					12	8032	10490					0	0	10490	8032	0	0	0	0									
636771	0	0					27854	0	164151					96178	0	0	0	67132	0	0	35000									
637451	0	0	0	0	0	0	25766	294013	227542	0	4542636	166746	3867897	310105	0	0	226517	54167	0	0	59926	16963	28013	50533	145362	0	0	0	0	
637554	0	0					1701	0	6712					33417	0	0	0	2453	0	0	0									
637750	0	0					276	2228	7274					2542	0	2044	2228	0	0	0	0									
638047	0	0					828	0	96806					0	0	505	0	21127	0	0	31112									
638131	0	0					1254	0	61861					5000	0	2990	0	11889	395	0	1640									
638346	0	0					0	500	0					0	500	0	0	0	0	0	0									
638355	0	0					53	25968	0					0	24478	0	1490	0	0	0	0									
638850	0	0					1002	0	58290					8011	0	14174	0	36109	0	0	0									
639343	0	0					526	7535	83					7988	3046	0	4489	0	83	0	0									
639549	0	9247					2732	0	47548					23015	0	15000	0	23203	0	0	8351									
639567	0	0					1021	0	2937					0	0	0	0	0	2937	0	0									
639633	0	0					438	0	60757					0	0	33952	0	16613	0	0	13822									
639651	0	0					180	0	18661					0	0	13982	0	3421	0	0	0									
639857	0	0					60	0	12733					0	0	6433	0	2947	0	0	0									
639950	0	0					100	0	42215					0	0	9601	0	21152	0	0	0									
640143	0	0					175	1175	26951					0	790	24867	203	1864	0	0	0									
640152	0	0					326	0	3047					7000	0	3037	0	0	10	0	0									
640246	0	0					3536	0	127647					62728	0	9804	0	43409	253	0	4080									
640442	0	0					328	1318	5425					3532	0	0	1318	5425	0	0	0									
640554	0	0					409	6079	65					4571	490	0	415	0	0	0	0									
640956	0	0					227	474	48378					0	0	19836	320	1979	3	0	0									
641047	0	0					228	0	15298					0	0	6838	0	8299	0	0	0									
641252	0	0					140	912	13837					0	0	13256	912	0	0	0	0									
641355	0	0					2022	0	38635					13503	0	0	0	16021	0	0	0									
641364	0	0					0	0	9					0	0	0	0	0	0	0	0									
641449	0	0					870	0	71600					12287	0	4670	0	22821	0	2850	568									
641476	0	0					16161	35402	227805					259000	19997	186387	0	138	0	0	145410									
641579	0	0					629	1507	8030					0	992	2064	515	0	1319	0	0									
641775	0	0					3545	148271	65081					27457	114923	1935	1620	0	39	0	0									
642259	0	0					413	0	130837					0	0	42941	0	44189	0	0	0									
642437	0	0					525	0	43231					5554	0	4392	0	8769	0	0	0									
642549	0	0					3482	13360	319264					50397	0	99729	12352	57805	868	0	77500									
642857	0	0					808	565	42787					0	0	26671	565	9491	367	0	8041									
642866	0	0					16	0	2009					0	0	2009	0	0	0	0	0									
643274	0	1880					514	0	7364					5825	0	5248	0	0	0	0	0									
643340	0	0					982	0	43149					2000	0	16081	0	14959	5276	0	0									
643368	0	0					88	0	17049					0	0	1995	0	0	0	0	0									
643452	0	0					490	0	18128					2201	0	1018	0	13570	0	0	0									
643546	0	0					1032	10729	4					7878	2700	0	7989	0	4	0	2825									
643658	0	0					339	0	0					1000	0	0	0	0	0	0	0									
644057	0	0					0	0	10393					0	0	5942	0	1354	0	0	0									
644132	0	0					1310	1825	39506					28000	0	20559	1825	9668	0	0	3946									
644141	0	0					265	0	23940					249	0	14584	0	9356	0	0	0									
644178	0	19331					3054	4190	88241					18379	0	36525	3081	1915	1722	0	0									
644440	0	0					63	595	8686					0	0	8224	595	462	0	0	0									
644459	0	4150					79	139	4150					0	0	0	139	0	0	0	0									
644646	0	0					237	0	56771					47	0	28708	0	26161	0	0	0									
644776	0	0					162	12648	52450					0	0	5934	0	0	0	0	0									
644842	0	0					574	0	21600					710	0	9604	0	6143	0	0	0									
644963	0	0					18	4007	5731					0	4007	2038	0	3693	0	0	0									
645054	0	0					2357	0	103327					42561	0	3179	0	17184	0	0	7983									
645157	0	0					276	0	12500					2000	0	10162	0	2338	0	0	0									
645317	0	187470					299	0	312184					28	0	0	0	69605	0	0	3043									
645465	0	0					1141	190	29844					0	0	16068	190	13776	0	0	0									
645540	0	10930					267	0	77409					0	0	5020	0	61459	0	0	0									
645625	0	0					40675	1450	1258006					501576	0	190726	0	363619	0	0	184976									
645661	0	0					1193	0	812					19500	0	0	0	0	0	0	0									
646042	2500	0					572	2820	0					9405	0	0	320	0	0	0	0									
646145	0	0					1035	9389	20580					9803	0	11320	9389	9260	0	0	3000									
