RCONFT04,RCONFT05,RCONHT81,RCONHT82,RCONHT86,RCONL191,RCONL192,RCONM288,RIADHT85,IDRSSD,RCON9999
,,,,,,,0,,163370,2016-12-31
,,,,,,,0,,163549,2016-12-31
,,,,,,,0,,163857,2016-12-31
,,,,,,,,,164153,2016-12-31
,,,,,,,,,164331,2016-12-31
,,,,,,,,,164377,2016-12-31
,,,,,,,,,164854,2016-12-31
,,,,,,,,,164957,2016-12-31
,,,,,,,,,164975,2016-12-31
,,,,,,,0,,165039,2016-12-31
,,,,,,,0,,165628,2016-12-31
,,,,,,,,,165758,2016-12-31
,,,,,,,0,,165806,2016-12-31
,,,,,,,,,166111,2016-12-31
,,,,,,,,,166531,2016-12-31
,,,,,,,,,166652,2016-12-31
,,,,,,,0,,166803,2016-12-31
,,,,,,,,,166849,2016-12-31
,,,,,,,0,,167060,2016-12-31
,,,,,,,,,167453,2016-12-31
,,,,,,,0,,167565,2016-12-31
,,,,,,,,,167752,2016-12-31
,,,,,,,,,167864,2016-12-31
,,,,,,,,,168357,2016-12-31
,,,,,,,,,168571,2016-12-31
,,,,,,,,,169327,2016-12-31
,,,,,,,,,169354,2016-12-31
,,,,,,,1550,,169653,2016-12-31
,,,,,,,,,169756,2016-12-31
,,,,,,,,,170051,2016-12-31
,,,,,,,,,170257,2016-12-31
,,,,,,,,,170275,2016-12-31
,,,,,,,,,170332,2016-12-31
,,,,,,,,,170640,2016-12-31
,,,,,,,,,171133,2016-12-31
,,,,,,,,,171656,2016-12-31
,,,,,,,,,171759,2016-12-31
,,,,,,,,,171768,2016-12-31
,,,,,,,,,172158,2016-12-31
,,,,,,,,,172251,2016-12-31
,,,,,,,,,172457,2016-12-31
,,,,,,,,,172475,2016-12-31
,,,,,,,,,172859,2016-12-31
,,,,,,,,,173306,2016-12-31
,,,,,,,,,173342,2016-12-31
,,,,,,,,,173548,2016-12-31
,,,,,,,,,173557,2016-12-31
,,,,,,,,,173575,2016-12-31
,,,,,,,,,173641,2016-12-31
,,,,,,,,,173959,2016-12-31
,,,,,,,,,174321,2016-12-31
,,,,,,,,,174367,2016-12-31
,,,,,,,0,,174572,2016-12-31
,,,,,,,,,175056,2016-12-31
,,,,,,,,,175140,2016-12-31
,,,,,,,,,175458,2016-12-31
,,,,,,,,,175609,2016-12-31
,,,,,,,,,175672,2016-12-31
,,,,,,,,,176053,2016-12-31
,,,,,,,,,176101,2016-12-31
,,,,,,,,,176325,2016-12-31
,,,,,,,,,176437,2016-12-31
,,,,,,,,,176464,2016-12-31
,,,,,,,,,176642,2016-12-31
,,,,,,,,,177135,2016-12-31
,,,,,,,,,177443,2016-12-31
,,,,,,,,,177500,2016-12-31
,,,,,,,,,177555,2016-12-31
,,,,,,,,,177751,2016-12-31
,,,,,,,,,177920,2016-12-31
,,,,,,,3094,,177957,2016-12-31
,,,,,,,,,178057,2016-12-31
,,,,,,,,,178150,2016-12-31
,,,,,,,,,178244,2016-12-31
,,,,,,,,,178271,2016-12-31
,,,,,,,,,178356,2016-12-31
,,,,,,,,,178851,2016-12-31
,,,,,,,,,179148,2016-12-31
,,,,,,,,,179335,2016-12-31
,,,,,,,,,179700,2016-12-31
,,,,,,,,,180144,2016-12-31
,,,,,,,,,180443,2016-12-31
,,,,,,,,,180537,2016-12-31
,,,,,,,,,180845,2016-12-31
,,,,,,,,,181963,2016-12-31
,,,,,,,,,182353,2016-12-31
,,,,,,,,,182951,2016-12-31
,,,,,,,,,183668,2016-12-31
,,,,,,,,,183770,2016-12-31
,,,,,,,,,183846,2016-12-31
,,,,,,,,,183958,2016-12-31
,,,,,,,,,184142,2016-12-31
,,,,,,,,,184245,2016-12-31
,,,,,,,,,184656,2016-12-31
,,,,,,,,,184759,2016-12-31
,,,,,,,,,185251,2016-12-31
,,,,,,,,,185448,2016-12-31
,,,,,,,,,185859,2016-12-31
,,,,,,,,,186221,2016-12-31
,,,,,,,,,186548,2016-12-31
,,,,,,,,,186717,2016-12-31
,,,,,,,227,,186744,2016-12-31
,,,,,,,,,186838,2016-12-31
,,,,,,,,,186856,2016-12-31
,,,,,,,,,187648,2016-12-31
,,,,,,,0,,187899,2016-12-31
,,,,,,,0,,187947,2016-12-31
,,,,,,,,,188056,2016-12-31
,,,,,,,,,188177,2016-12-31
,,,,,,,0,,188430,2016-12-31
,,,,,,,,,188449,2016-12-31
,,,,,,,,,188720,2016-12-31
,,,,,,,,,188739,2016-12-31
,,,,,,,,,188917,2016-12-31
,,,,,,,,,188926,2016-12-31
,,,,,,,405,,189044,2016-12-31
,,,,,,,,,189129,2016-12-31
,,,,,,,,,189549,2016-12-31
,,,,,,,253,,189745,2016-12-31
,,,,,,,,,189820,2016-12-31
,,,,,,,,,189950,2016-12-31
,,,,,,,,,190451,2016-12-31
,,,,,,,,,190563,2016-12-31
,,,,,,,,,190648,2016-12-31
,,,,,,,,,190947,2016-12-31
,,,,,,,,,190956,2016-12-31
,,,,,,,,,191355,2016-12-31
,,,,,,,,,191449,2016-12-31
,,,,,,,,,191935,2016-12-31
,,,,,,,,,192147,2016-12-31
,,,,,,,0,,192558,2016-12-31
,,,,,,,,,192651,2016-12-31
,,,,,,,,,192857,2016-12-31
,,,,,,,,,193162,2016-12-31
,,,,,,,0,,193247,2016-12-31
,,,,,,,,,193537,2016-12-31
,,,,,,,,,193649,2016-12-31
,,,,,,,0,,193809,2016-12-31
,,,,,,,,,194440,2016-12-31
,,,,,,,,,194570,2016-12-31
,,,,,,,,,194936,2016-12-31
,,,,,,,0,,195111,2016-12-31
,,,,,,,,,195157,2016-12-31
,,,,,,,,,195456,2016-12-31
,,,,,,,,,196743,2016-12-31
,,,,,,,,,196752,2016-12-31
,,,,,,,0,,196800,2016-12-31
,,,,,,,,,197142,2016-12-31
,,,,,,,,,197254,2016-12-31
,,,,,,,,,197302,2016-12-31
,,,,,,,27,,197478,2016-12-31
,,,,,,,,,197759,2016-12-31
,,,,,,,,,198046,2016-12-31
,,,,,,,,,198073,2016-12-31
,,,,,,,,,198149,2016-12-31
,,,,,,,,,198251,2016-12-31
,,,,,,,,,198961,2016-12-31
,,,,,,,,,199052,2016-12-31
,,,,,,,,,199137,2016-12-31
,,,,,,,,,199351,2016-12-31
,,,,,,,,,199436,2016-12-31
,,,,,,,,,199463,2016-12-31
,,,,,,,,,200042,2016-12-31
,,,,,,,7974,,200378,2016-12-31
,,,,,,,,,200435,2016-12-31
,,,,,,,,,200640,2016-12-31
,,,,,,,,,201254,2016-12-31
,,,,,,,,,201647,2016-12-31
,,,,,,,0,,201834,2016-12-31
,,,,,,,,,202514,2016-12-31
,,,,,,,,,202541,2016-12-31
,,,,,,,0,,202907,2016-12-31
,,,,,,,,,203043,2016-12-31
,,,,,,,,,203052,2016-12-31
,,,,,,,,,203070,2016-12-31
,,,,,,,,,203418,2016-12-31
,,,,,,,,,203575,2016-12-31
,,,,,,,0,,204004,2016-12-31
,,,,,,,,,204077,2016-12-31
,,,,,,,,,204237,2016-12-31
,,,,,,,,,204826,2016-12-31
,,,,,,,,,205243,2016-12-31
,,,,,,,,,205346,2016-12-31
,,,,,,,,,205458,2016-12-31
,,,,,,,,,205542,2016-12-31
,,,,,,,0,,205654,2016-12-31
,,,,,,,,,206156,2016-12-31
,,,,,,,,,206174,2016-12-31
,,,,,,,,,206473,2016-12-31
,,,,,,,,,206772,2016-12-31
,,,,,,,,,206950,2016-12-31
,,,,,,,,,207041,2016-12-31
,,,,,,,,,207050,2016-12-31
,,,,,,,,,207452,2016-12-31
,,,,,,,,,207470,2016-12-31
,,,,,,,,,207555,2016-12-31
,,,,,,,0,,207845,2016-12-31
,,,,,,,0,,207872,2016-12-31
,,,,,,,,,207957,2016-12-31
,,,,,,,0,,208057,2016-12-31
,,,,,,,0,,208244,2016-12-31
,,,,,,,,,208347,2016-12-31
,,,,,,,,,208440,2016-12-31
,,,,,,,,,208459,2016-12-31
,,,,,,,,,208570,2016-12-31
,,,,,,,,,208655,2016-12-31
,,,,,,,,,208972,2016-12-31
,,,,,,,,,209148,2016-12-31
,,,,,,,0,,209362,2016-12-31
,,,,,,,,,209447,2016-12-31
,,,,,,,,,209559,2016-12-31
,,,,,,,,,209830,2016-12-31
,,,,,,,,,209858,2016-12-31
,,,,,,,,,210238,2016-12-31
,,,,,,,,,210256,2016-12-31
,,,,,,,0,,210434,2016-12-31
,,,,,,,,,210452,2016-12-31
,,,,,,,,,210779,2016-12-31
,,,,,,,,,211114,2016-12-31
,,,,,,,842,,211271,2016-12-31
,,,,,,,,,211338,2016-12-31
,,,,,,,,,211851,2016-12-31
,,,,,,,,,212018,2016-12-31
,,,,,,,,,212335,2016-12-31
,,,,,,,,,212344,2016-12-31
,,,,,,,1107,,212465,2016-12-31
,,,,,,,0,,212522,2016-12-31
,,,,,,,455,,212577,2016-12-31
,,,,,,,,,213471,2016-12-31
,,,,,,,,,213538,2016-12-31
,,,,,,,,,213912,2016-12-31
,,,,,,,,,213958,2016-12-31
,,,,,,,,,214106,2016-12-31
,,,,,,,0,,214414,2016-12-31
,,,,,,,,,214722,2016-12-31
,,,,,,,0,,214807,2016-12-31
,,,,,,,,,214843,2016-12-31
,,,,,,,,,215345,2016-12-31
,,,,,,,,,215354,2016-12-31
,,,,,,,,,215653,2016-12-31
,,,,,,,,,215662,2016-12-31
,,,,,,,,,215710,2016-12-31
,,,,,,,,,216164,2016-12-31
,,,,,,,,,216230,2016-12-31
,,,,,,,,,216632,2016-12-31
,,,,,,,0,,216922,2016-12-31
,,,,,,,0,,217059,2016-12-31
,,,,,,,,,218131,2016-12-31
,,,,,,,,,218261,2016-12-31
,,,,,,,,,218850,2016-12-31
,,,,,,,,,218878,2016-12-31
,,,,,,,,,219044,2016-12-31
,,,,,,,,,219259,2016-12-31
,,,,,,,0,,219343,2016-12-31
,,,,,,,,,219651,2016-12-31
,,,,,,,,,219679,2016-12-31
,,,,,,,,,220059,2016-12-31
,,,,,,,0,,220527,2016-12-31
,,,,,,,,,220844,2016-12-31
,,,,,,,,,220974,2016-12-31
,,,,,,,,,221476,2016-12-31
,,,,,,,,,221775,2016-12-31
,,,,,,,,,222156,2016-12-31
,,,,,,,,,222446,2016-12-31
,,,,,,,,,222558,2016-12-31
,,,,,,,,,222754,2016-12-31
,,,,,,,,,223005,2016-12-31
,,,,,,,0,,223322,2016-12-31
,,,,,,,0,,223331,2016-12-31
,,,,,,,,,223452,2016-12-31
,,,,,,,,,223751,2016-12-31
,,,,,,,,,223845,2016-12-31
,,,,,,,,,224552,2016-12-31
,,,,,,,,,224954,2016-12-31
,,,,,,,,,225054,2016-12-31
,,,,,,,,,225157,2016-12-31
,,,,,,,,,225241,2016-12-31
,,,,,,,0,,225335,2016-12-31
,,,,,,,0,,225559,2016-12-31
,,,,,,,,,225942,2016-12-31
,,,,,,,,,226949,2016-12-31
,,,,,,,,,227151,2016-12-31
,,,,,,,,,227179,2016-12-31
,,,,,,,,,227357,2016-12-31
,,,,,,,,,227656,2016-12-31
,,,,,,,0,,227777,2016-12-31
,,,,,,,,,228000,2016-12-31
,,,,,,,,,228055,2016-12-31
,,,,,,,,,228158,2016-12-31
,,,,,,,,,228279,2016-12-31
,,,,,,,,,228345,2016-12-31
,,,,,,,,,229070,2016-12-31
,,,,,,,,,229173,2016-12-31
,,,,,,,,,229342,2016-12-31
,,,,,,,,,229454,2016-12-31
,,,,,,,0,,229801,2016-12-31
,,,,,,,,,229874,2016-12-31
,,,,,,,0,,229913,2016-12-31
,,,,,,,,,230254,2016-12-31
,,,,,,,,,230423,2016-12-31
,,,,,,,,,230610,2016-12-31
,,,,,,,0,,230759,2016-12-31
,,,,,,,,,231149,2016-12-31
,,,,,,,,,231279,2016-12-31
,,,,,,,,,231336,2016-12-31
,,,,,,,,,231671,2016-12-31
,,,,,,,,,232258,2016-12-31
,,,,,,,,,232847,2016-12-31
,,,,,,,,,232856,2016-12-31
,,,,,,,10192,,233031,2016-12-31
,,,,,,,,,233246,2016-12-31
,,,,,,,,,233358,2016-12-31
,,,,,,,,,233442,2016-12-31
,,,,,,,,,233451,2016-12-31
,,,,,,,0,,233527,2016-12-31
,,,,,,,0,,233554,2016-12-31
,,,,,,,597,,234355,2016-12-31
,,,,,,,,,234506,2016-12-31
,,,,,,,0,,234739,2016-12-31
,,,,,,,,,234841,2016-12-31
,,,,,,,,,235174,2016-12-31
,,,,,,,,,235231,2016-12-31
,,,,,,,,,235316,2016-12-31
,,,,,,,,,235446,2016-12-31
,,,,,,,,,235530,2016-12-31
,,,,,,,,,235558,2016-12-31
,,,,,,,,,235950,2016-12-31
,,,,,,,0,,236153,2016-12-31
,,,,,,,,,236256,2016-12-31
,,,,,,,,,236603,2016-12-31
,,,,,,,0,,236706,2016-12-31
,,,,,,,,,236957,2016-12-31
,,,,,,,0,,237066,2016-12-31
,,,,,,,0,,237619,2016-12-31
,,,,,,,,,237954,2016-12-31
,,,,,,,,,238139,2016-12-31
,,,,,,,,,238250,2016-12-31
,,,,,,,,,238737,2016-12-31
,,,,,,,300,,239275,2016-12-31
,,,,,,,,,239556,2016-12-31
,,,,,,,0,,239613,2016-12-31
,,,,,,,100,,239659,2016-12-31
,,,,,,,,,239752,2016-12-31
,,,,,,,,,240459,2016-12-31
,,,,,,,,,240954,2016-12-31
,,,,,,,,,241009,2016-12-31
,,,,,,,,,241157,2016-12-31
,,,,,,,,,241559,2016-12-31
,,,,,,,,,241607,2016-12-31
,,,,,,,,,242257,2016-12-31
,,,,,,,0,,242444,2016-12-31
,,,,,,,,,242949,2016-12-31
,,,,,,,,,242958,2016-12-31
,,,,,,,,,242976,2016-12-31
,,,,,,,,,243375,2016-12-31
,,,,,,,,,243414,2016-12-31
,,,,,,,0,,243955,2016-12-31
,,,,,,,,,244037,2016-12-31
,,,,,,,478,,244149,2016-12-31
,,,,,,,,,244158,2016-12-31
,,,,,,,,,244251,2016-12-31
,,,,,,,0,,245016,2016-12-31
,,,,,,,151,,245276,2016-12-31
,,,,,,,,,245351,2016-12-31
,,,,,,,,,245557,2016-12-31
,,,,,,,0,,246022,2016-12-31
,,,,,,,,,246134,2016-12-31
,,,,,,,,,246237,2016-12-31
,,,,,,,,,246451,2016-12-31
,,,,,,,,,246657,2016-12-31
,,,,,,,,,246947,2016-12-31
,,,,,,,,,246956,2016-12-31
,,,,,,,0,,247140,2016-12-31
,,,,,,,,,247355,2016-12-31
,,,,,,,,,247476,2016-12-31
,,,,,,,,,247551,2016-12-31
,,,,,,,,,247908,2016-12-31
,,,,,,,0,,248240,2016-12-31
,,,,,,,,,248352,2016-12-31
,,,,,,,,,248455,2016-12-31
,,,,,,,,,248633,2016-12-31
,,,,,,,,,248745,2016-12-31
,,,,,,,,,249416,2016-12-31
,,,,,,,,,249564,2016-12-31
,,,,,,,0,,249612,2016-12-31
,,,,,,,,,249658,2016-12-31
,,,,,,,,,249957,2016-12-31
,,,,,,,,,250047,2016-12-31
,,,,,,,,,250430,2016-12-31
,,,,,,,,,250476,2016-12-31
,,,,,,,,,250850,2016-12-31
,,,,,,,,,251352,2016-12-31
,,,,,,,,,251558,2016-12-31
,,,,,,,,,251745,2016-12-31
,,,,,,,,,251857,2016-12-31
,,,,,,,,,251978,2016-12-31
,,,,,,,,,252041,2016-12-31
,,,,,,,,,252256,2016-12-31
,,,,,,,,,252452,2016-12-31
,,,,,,,,,252658,2016-12-31
,,,,,,,0,,253356,2016-12-31
,,,,,,,,,253440,2016-12-31
,,,,,,,0,,253468,2016-12-31
,,,,,,,,,253646,2016-12-31
,,,,,,,,,253730,2016-12-31
,,,,,,,,,253776,2016-12-31
,,,,,,,,,254317,2016-12-31
,,,,,,,,,254504,2016-12-31
,,,,,,,138,,254849,2016-12-31
,,,,,,,,,255350,2016-12-31
,,,,,,,,,255547,2016-12-31
,,,,,,,,,255556,2016-12-31
,,,,,,,0,,255574,2016-12-31
,,,,,,,0,,255659,2016-12-31
,,,,,,,,,255873,2016-12-31
,,,,,,,,,256049,2016-12-31
,,,,,,,,,256058,2016-12-31
,,,,,,,,,256076,2016-12-31
,,,,,,,,,256179,2016-12-31
,,,,,,,0,,256553,2016-12-31
,,,,,,,,,257233,2016-12-31
,,,,,,,,,257345,2016-12-31
,,,,,,,,,257466,2016-12-31
,,,,,,,29,,257578,2016-12-31
,,,,,,,,,257653,2016-12-31
,,,,,,,,,257756,2016-12-31
,,,,,,,,,258146,2016-12-31
,,,,,,,0,,258306,2016-12-31
,,,,,,,,,258379,2016-12-31
,,,,,,,0,,258445,2016-12-31
,,,,,,,,,258539,2016-12-31
,,,,,,,3381,,258771,2016-12-31
,,,,,,,,,258874,2016-12-31
,,,,,,,,,259059,2016-12-31
,,,,,,,,,259330,2016-12-31
,,,,,,,0,,259442,2016-12-31
,,,,,,,,,259956,2016-12-31
,,,,,,,0,,260055,2016-12-31
,,,,,,,,,260831,2016-12-31
,,,,,,,,,260868,2016-12-31
,,,,,,,0,,261146,2016-12-31
,,,,,,,,,261258,2016-12-31
,,,,,,,,,261360,2016-12-31
,,,,,,,,,261940,2016-12-31
,,,,,,,,,262059,2016-12-31
,,,,,,,,,262237,2016-12-31
,,,,,,,,,262358,2016-12-31
,,,,,,,,,262741,2016-12-31
,,,,,,,,,262844,2016-12-31
,,,,,,,,,262956,2016-12-31
,,,,,,,,,263243,2016-12-31
,,,,,,,,,263551,2016-12-31
,,,,,,,,,263627,2016-12-31
,,,,,,,,,264455,2016-12-31
,,,,,,,,,264772,2016-12-31
,,,,,,,,,265340,2016-12-31
,,,,,,,0,,265407,2016-12-31
,,,,,,,,,265452,2016-12-31
,,,,,,,,,265676,2016-12-31
,,,,,,,,,266066,2016-12-31
,,,,,,,,,266244,2016-12-31
,,,,,,,,,266253,2016-12-31
,,,,,,,563,,266271,2016-12-31
,,,,,,,,,266655,2016-12-31
,,,,,,,,,266851,2016-12-31
,,,,,,,,,266879,2016-12-31
,,,,,,,,,266945,2016-12-31
,,,,,,,,,267652,2016-12-31
,,,,,,,0,,268006,2016-12-31
,,,,,,,,,268136,2016-12-31
,,,,,,,,,268677,2016-12-31
,,,,,,,,,268828,2016-12-31
,,,,,,,0,,268976,2016-12-31
,,,,,,,,,269049,2016-12-31
,,,,,,,,,269058,2016-12-31
,,,,,,,,,269571,2016-12-31
,,,,,,,,,269759,2016-12-31
,,,,,,,,,270148,2016-12-31
,,,,,,,,,270353,2016-12-31
,,,,,,,,,270504,2016-12-31
,,,,,,,,,270531,2016-12-31
,,,,,,,,,270652,2016-12-31
,,,,,,,,,271136,2016-12-31
,,,,,,,,,271154,2016-12-31
,,,,,,,0,,271275,2016-12-31
,,,,,,,,,271341,2016-12-31
,,,,,,,0,,271529,2016-12-31
,,,,,,,,,271631,2016-12-31
,,,,,,,,,271752,2016-12-31
,,,,,,,,,272030,2016-12-31
,,,,,,,,,272058,2016-12-31
,,,,,,,,,272151,2016-12-31
,,,,,,,0,,272272,2016-12-31
,,,,,,,0,,272302,2016-12-31
,,,,,,,0,,272870,2016-12-31
,,,,,,,0,,273336,2016-12-31
,,,,,,,,,273550,2016-12-31
,,,,,,,,,273653,2016-12-31
,,,,,,,0,,273662,2016-12-31
,,,,,,,,,273840,2016-12-31
,,,,,,,,,273859,2016-12-31
,,,,,,,,,274025,2016-12-31
,,,,,,,,,274052,2016-12-31
,,,,,,,,,274164,2016-12-31
,,,,,,,,,274548,2016-12-31
,,,,,,,,,274641,2016-12-31
,,,,,,,,,274829,2016-12-31
,,,,,,,,,274856,2016-12-31
,,,,,,,,,275255,2016-12-31
,,,,,,,,,275358,2016-12-31
,,,,,,,,,275479,2016-12-31
,,,,,,,,,275509,2016-12-31
,,,,,,,,,275657,2016-12-31
,,,,,,,,,276074,2016-12-31
,,,,,,,,,276159,2016-12-31
,,,,,,,,,276551,2016-12-31
,,,,,,,104,,276579,2016-12-31
,,,,,,,,,276645,2016-12-31
,,,,,,,,,276654,2016-12-31
,,,,,,,,,276850,2016-12-31
,,,,,,,,,276953,2016-12-31
,,,,,,,,,277053,2016-12-31
,,,,,,,,,277240,2016-12-31
,,,,,,,,,277277,2016-12-31
,,,,,,,,,277679,2016-12-31
,,,,,,,,,277736,2016-12-31
,,,,,,,,,277820,2016-12-31
,,,,,,,,,278078,2016-12-31
,,,,,,,,,278153,2016-12-31
,,,,,,,,,278256,2016-12-31
,,,,,,,,,278555,2016-12-31
,,,,,,,,,278733,2016-12-31
,,,,,,,,,278751,2016-12-31
,,,,,,,0,,278818,2016-12-31
,,,,,,,0,,278872,2016-12-31
,,,,,,,,,278957,2016-12-31
,,,,,,,0,,279105,2016-12-31
,,,,,,,,,279673,2016-12-31
,,,,,,,,,279842,2016-12-31
,,,,,,,,,279954,2016-12-31
,,,,,,,4952,,280110,2016-12-31
,,,,,,,,,280138,2016-12-31
,,,,,,,,,280352,2016-12-31
,,,,,,,,,280558,2016-12-31
,,,,,,,,,282048,2016-12-31
,,,,,,,0,,282075,2016-12-31
,,,,,,,,,282226,2016-12-31
,,,,,,,0,,282329,2016-12-31
,,,,,,,,,282824,2016-12-31
,,,,,,,,,283157,2016-12-31
,,,,,,,,,283438,2016-12-31
,,,,,,,,,283652,2016-12-31
,,,,,,,,,283737,2016-12-31
,,,,,,,,,283858,2016-12-31
,,,,,,,,,283867,2016-12-31
,,,,,,,,,284154,2016-12-31
,,,,,,,,,284190,2016-12-31
,,,,,,,,,284239,2016-12-31
,,,,,,,0,,284248,2016-12-31
,,,,,,,,,284556,2016-12-31
,,,,,,,,,284574,2016-12-31
,,,,,,,,,284752,2016-12-31
,,,,,,,,,284958,2016-12-31
,,,,,,,,,285151,2016-12-31
,,,,,,,,,285348,2016-12-31
,,,,,,,,,285544,2016-12-31
,,,,,,,,,285553,2016-12-31
,,,,,,,,,285740,2016-12-31
,,,,,,,,,285759,2016-12-31
,,,,,,,,,285777,2016-12-31
,,,,,,,,,285852,2016-12-31
,,,,,,,,,285928,2016-12-31
,,,,,,,,,286251,2016-12-31
,,,,,,,,,286457,2016-12-31
,,,,,,,,,286840,2016-12-31
,,,,,,,,,287007,2016-12-31
,,,,,,,,,287342,2016-12-31
,,,,,,,,,287856,2016-12-31
,,,,,,,,,287922,2016-12-31
,,,,,,,,,287959,2016-12-31
,,,,,,,,,288152,2016-12-31
,,,,,,,,,288358,2016-12-31
,,,,,,,,,288376,2016-12-31
,,,,,,,0,,288853,2016-12-31
,,,,,,,,,289056,2016-12-31
,,,,,,,,,289225,2016-12-31
,,,,,,,0,,289515,2016-12-31
,,,,,,,0,,289702,2016-12-31
,,,,,,,,,289739,2016-12-31
,,,,,,,,,289757,2016-12-31
,,,,,,,101,,290052,2016-12-31
,,,,,,,,,290230,2016-12-31
,,,,,,,0,,290249,2016-12-31
,,,,,,,,,290838,2016-12-31
,,,,,,,,,290922,2016-12-31
,,,,,,,,,291059,2016-12-31
,,,,,,,,,291273,2016-12-31
,,,,,,,,,291330,2016-12-31
,,,,,,,,,291376,2016-12-31
,,,,,,,,,291611,2016-12-31
,,,,,,,,,291732,2016-12-31
,,,,,,,,,292234,2016-12-31
,,,,,,,,,292467,2016-12-31
,,,,,,,,,292524,2016-12-31
,,,,,,,,,292850,2016-12-31
,,,,,,,,,292908,2016-12-31
,,,,,,,0,,293053,2016-12-31
,,,,,,,,,293352,2016-12-31
,,,,,,,,,293437,2016-12-31
,,,,,,,,,293651,2016-12-31
,,,,,,,,,293754,2016-12-31
,,,,,,,,,294023,2016-12-31
,,,,,,,,,294153,2016-12-31
,,,,,,,468,,294564,2016-12-31
,,,,,,,,,294676,2016-12-31
,,,,,,,,,294751,2016-12-31
,,,,,,,0,,294779,2016-12-31
,,,,,,,,,294827,2016-12-31
,,,,,,,,,295011,2016-12-31
,,,,,,,,,295057,2016-12-31
,,,,,,,,,295646,2016-12-31
,,,,,,,,,296456,2016-12-31
,,,,,,,,,296474,2016-12-31
,,,,,,,,,296559,2016-12-31
,,,,,,,,,296755,2016-12-31
,,,,,,,,,296858,2016-12-31
,,,,,,,,,297051,2016-12-31
,,,,,,,0,,297257,2016-12-31
,,,,,,,,,297547,2016-12-31
,,,,,,,,,297631,2016-12-31
,,,,,,,,,297761,2016-12-31
,,,,,,,,,298049,2016-12-31
,,,,,,,,,298218,2016-12-31
,,,,,,,,,298245,2016-12-31
,,,,,,,100,,299046,2016-12-31
,,,,,,,,,299251,2016-12-31
,,,,,,,,,299868,2016-12-31
,,,,,,,0,,300009,2016-12-31
,,,,,,,0,,300036,2016-12-31
,,,,,,,,,300063,2016-12-31
,,,,,,,,,300157,2016-12-31
,,,,,,,,,300353,2016-12-31
,,,,,,,,,300456,2016-12-31
,,,,,,,0,,300933,2016-12-31
,,,,,,,,,300942,2016-12-31
,,,,,,,36,,300960,2016-12-31
,,,,,,,,,301574,2016-12-31
,,,,,,,5,,301800,2016-12-31
,,,,,,,,,302030,2016-12-31
,,,,,,,,,302133,2016-12-31
,,,,,,,,,302553,2016-12-31
,,,,,,,0,,302656,2016-12-31
,,,,,,,0,,303550,2016-12-31
,,,,,,,,,303653,2016-12-31
,,,,,,,,,303701,2016-12-31
,,,,,,,,,303747,2016-12-31
,,,,,,,,,303952,2016-12-31
,,,,,,,,,304155,2016-12-31
,,,,,,,,,304173,2016-12-31
,,,,,,,,,304520,2016-12-31
,,,,,,,,,304575,2016-12-31
,,,,,,,,,304762,2016-12-31
,,,,,,,,,304913,2016-12-31
,,,,,,,,,305059,2016-12-31
,,,,,,,,,305077,2016-12-31
,,,,,,,,,305152,2016-12-31
,,,,,,,,,305237,2016-12-31
,,,,,,,,,305433,2016-12-31
,,,,,,,,,305442,2016-12-31
,,,,,,,,,305648,2016-12-31
,,,,,,,,,305750,2016-12-31
,,,,,,,,,306056,2016-12-31
,,,,,,,,,306140,2016-12-31
,,,,,,,,,306159,2016-12-31
,,,,,,,,,306270,2016-12-31
,,,,,,,,,306337,2016-12-31
,,,,,,,,,306908,2016-12-31
,,,,,,,,,307062,2016-12-31
,,,,,,,,,307334,2016-12-31
,,,,,,,,,307361,2016-12-31
,,,,,,,0,,307679,2016-12-31
,,,,,,,,,307932,2016-12-31
,,,,,,,,,307950,2016-12-31
,,,,,,,,,308256,2016-12-31
,,,,,,,,,308340,2016-12-31
,,,,,,,,,308836,2016-12-31
,,,,,,,,,309150,2016-12-31
,,,,,,,595,,309570,2016-12-31
,,,,,,,,,309655,2016-12-31
,,,,,,,,,309851,2016-12-31
,,,,,,,,,309972,2016-12-31
,,,,,,,,,310071,2016-12-31
,,,,,,,,,310754,2016-12-31
,,,,,,,,,310950,2016-12-31
,,,,,,,463,,310978,2016-12-31
,,,,,,,0,,311050,2016-12-31
,,,,,,,,,311144,2016-12-31
,,,,,,,,,311256,2016-12-31
,,,,,,,,,311265,2016-12-31
,,,,,,,0,,311603,2016-12-31
,,,,,,,,,311649,2016-12-31
,,,,,,,,,311658,2016-12-31
,,,,,,,0,,311845,2016-12-31
,,,,,,,,,311939,2016-12-31
,,,,,,,0,,312244,2016-12-31
,,,,,,,,,312356,2016-12-31
,,,,,,,,,312570,2016-12-31
,,,,,,,923,,312730,2016-12-31
,,,,,,,,,313009,2016-12-31
,,,,,,,,,313157,2016-12-31
,,,,,,,,,313175,2016-12-31
,,,,,,,,,313223,2016-12-31
,,,,,,,,,313401,2016-12-31
,,,,,,,,,313577,2016-12-31
,,,,,,,,,314257,2016-12-31
,,,,,,,,,314444,2016-12-31
,,,,,,,,,315357,2016-12-31
,,,,,,,,,315656,2016-12-31
,,,,,,,0,,316354,2016-12-31
,,,,,,,1067,,316840,2016-12-31
,,,,,,,,,316859,2016-12-31
,,,,,,,,,316934,2016-12-31
,,,,,,,,,317100,2016-12-31
,,,,,,,,,317258,2016-12-31
,,,,,,,0,,317342,2016-12-31
