"IDRSSD"	RCFDF236	RCFDF237	RCFDF238	RCFDF239	RCFDG465	RCFDG466	RCFDG467	RCFDG468	RCFDG469	RCFDG470	RCFDG471	RCFDG472	RCFNF234	RCFNF235	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONF238	RCONF239	RCONG167	RCONG168	RCONG465	RCONG466	RCONG467	RCONG468	RCONG469	RCONG470	RCONG471	RCONG472	RCONG803	TEXTA545	
	TOTAL DEP LIABILITIES BEFORE EXCLUSI	TOTAL ALLOWABLE EXCLUSIONS INCLD FOR	TOTAL DAILY AVG FOR DEP LIABILITY EX	TOTAL DAILY AVG ALLOWABLE EXCLS	UNSECURED OTHR BRW MAT LE 1 YR	UNSECURED OTHR BRW MAT 1 TO 3 YR	UNSECURED OTHR BRW MAT 3 TO 5 YR	UNSECURED OTHR BRW MAT GT 5 YR	SUB NOTES & DBNTR MAT LE 1 YR	SUB NOTES AND DBNTR MAT 1 TO 3 YR	SUB NOTES AND DBNTR MAT 3 TO 5 YR	SUB NOTES & DBNTR MAT GT 5 YR	TOTAL FOR DEP INCLUDED IN B	TOTAL DAILY AVG FOR DEP INCLUDED IN 	ESTIMATE OF UNINSURED DEPOSITS	PB/PSA FDIC CERTIFICATE NUMBER	AMT RETIRE DEP ACCNT $250K OR LESS	NBR RETIRE DEP ACCNT $250K OR LESS	AMT RETIREMT DEP ACCTS MOR THAN $250	NBR RETIRE DEP ACCNT MOR THAN $250K	AMT OF DEP ACCNT $250K OR LESS	NBR OF DEP ACCNTS OF $250K OR LESS	AMT OF DEP ACCNT MORE THAN $250K	NBR OF DEP ACCNT GT $250K	TOTAL DEP LIABILITIES BEFORE EXCLUSI	TOTAL ALLOWABLE EXCLUSIONS INCLD FOR	TOTAL DAILY AVG FOR DEP LIABILITY EX	TOTAL DAILY AVG ALLOWABLE EXCLS	AMT NONINT ACTS GE 250K	NBR NONINT ACT GE 250K	UNSECURED OTHR BRW MAT LE 1 YR	UNSECURED OTHR BRW MAT 1 TO 3 YR	UNSECURED OTHR BRW MAT 3 TO 5 YR	UNSECURED OTHR BRW MAT GT 5 YR	SUB NOTES & DBNTR MAT LE 1 YR	SUB NOTES AND DBNTR MAT 1 TO 3 YR	SUB NOTES AND DBNTR MAT 3 TO 5 YR	SUB NOTES & DBNTR MAT GT 5 YR	RECIPROCAL BROKERED DEPOSITS	PB/PSA FDIC CERTIFICATE NUMBER	
317650																0	2601	99	0	0	43627	2932	5556	16	51784	0			2098	4	0	0	0	0	0	0	0	0	0		
318639																0	1162	47	0	0	9827	1091	2334	5	13323	0					0	0	0	0	0	0	0	0	0		
318835																0	4836	269	521	1	178116	7723	24873	70	208346	0			2572	6	0	0	0	0	0	0	0	0	7632		
319047																0	9384	619	1816	5	112553	11995	9613	24	133366	0			3133	6	0	0	0	0	0	0	0	0	0		
319458																0	2019	123	0	0	64584	5547	23759	37	90361	0					0	0	0	0	0	0	0	0	0		
319542																0	10937	461	292	1	85648	7217	8757	19	106820	1186			1785	6	0	0	0	0	0	0	0	0	0		
319551																0	8642	553	870	3	78189	6607	17701	24	105400	0			4425	6	0	0	0	0	0	0	0	0	104		
320034																0	4436	305	860	2	53318	6110	13243	25	71858	0					0	0	0	0	0	0	0	0	0		
320052																0	13993	668	260	1	323764	24903	55561	111	393579	0					0	0	0	0	0	0	0	0	0		
320070																0	10463	353	0	0	42852	3639	2178	8	55493	0					0	0	0	0	0	0	0	0	0		
320119	6170041	1297883	6329006	1320949	0	0	0	0	0	0	0	75000	1297883	1320949	1363351	0	685	18	1093	2	1887146	23802	2983234	3605					850728	524									0		
320155																0	44096	1961	1862	6	600419	44754	118976	229	765353	0			43296	66	0	0	0	0	0	0	0	0	0		
320856																0	666	41	0	0	11371	999	1046	1	13083	0			1046	1	0	0	0	0	0	0	0	0	0		
321152																0	0	0	0	0	18020	1290	4455	6	22475	0			256	1	0	0	0	25	0	0	0	0	0		
321255																0	470	17	0	0	17604	1574	2300	6	20374	0					0	0	0	0	0	0	0	0	0		
321330																0	4306	235	0	0	43320	4581	3145	6	50771	0			4804	4	0	0	0	0	0	0	0	0	0		
321947																0	21562	1774	431	1	212674	19486	50347	81	285014	0			0	0	0	0	0	0	0	0	0	0	0		
322056																0	21818	1064	1343	5	306793	28655	92676	138	422630	0			27362	37	0	0	0	0	0	0	0	0	0		
322449																0	943	63	0	0	23773	1977	11238	19	35955	0			2743	8	0	0	0	0	0	0	0	0	0		
322476																0	0	0	0	0	9739	743	0	0	9739	0					0	0	0	0	0	0	0	0	0		
322551																0	2231	118	0	0	15369	1937	872	3	18472	0			295	1	0	0	0	0	0	0	0	0	0		
322757																0	1715	92	0	0	19578	1906	3316	7	24609	0					0	0	0	0	0	0	0	0	0		
322850																0	3792	176	368	1	46842	4532	24711	34	75762	49					0	0	0	0	0	0	0	0	645		
323035																0	29705	1428	1706	5	432343	40912	87766	138	551521	0			22338	28	0	0	0	0	0	0	0	0	0		
323204																0	13779	1096	705	2	260733	29882	150918	178	426135	0			17968	31	0	0	0	0	0	0	0	0	0		
323651																0	7987	301	264	1	133437	9063	16253	38	157941	0					0	0	0	0	0	0	0	0	0		
323718																0	10438	1173	1125	2	186102	21657	41893	85	239558	0			14719	27	0	0	0	0	0	0	0	0	0		
324153																0	4726	367	0	0	76704	5876	41017	50	122447	0			6809	9	0	0	0	0	0	0	0	0	1775		
324229																0	1735	113	271	1	28715	3856	4185	8	34906	0					0	0	0	0	0	0	0	0	0		
324256																0	645	43	0	0	32320	3288	7697	8	40662	0					0	0	0	0	0	0	0	0	0		
324274																0	44227	2952	1265	3	269908	13872	11005	35	326405	0			0	0	0	0	0	0	0	0	0	0	0		
324340																0	20716	1156	590	2	187622	35253	155916	574	364844	0			9775	24	0	0	0	0	0	0	0	0	14264		
324649																0	28918	1667	2790	6	335593	40211	140963	147	508264	0			68891	81	0	0	0	0	0	0	0	0	2586		
324854																0	11382	411	876	2	71724	6752	18832	32	102814	0			5617	11	0	0	0	0	0	0	0	0	0		
324863																0	16168	886	688	1	407436	43298	191609	314	615901	0			35539	65	0	0	0	0	0	0	0	0	0		
324975																0	5029	259	0	0	61556	6330	17484	26	84069	0					0	0	0	0	0	0	0	0	0		
325141																0	9423	401	2011	4	120937	13231	23478	40	155849	0					0	0	0	0	0	0	0	0	0		
325459																0	0	0	0	0	14861	1254	1646	3	16507	0			0	0	0	0	0	0	0	0	0	0	0		
325534																0	13794	693	641	2	130334	11384	45740	68	190509	0	193725	0	4496	8	0	0	0	0	0	0	0	0	3233		
325824																0	12779	443	766	2	63296	7053	5153	11	81995	0			1857	4	0	0	0	0	0	0	0	0	0		
326054																0	11399	480	1017	3	105544	8069	44765	56	162726	0			10290	14	0	0	0	0	0	0	0	0	0		
326344																0	22705	880	1896	5	204174	18216	35577	50	264352	0			9439	8	0	0	0	0	0	0	0	0	0		
326858															307018	0	28147	1886	1267	3	517660	30104	253797	308	800872	0	824177	0	167626	170	0	0	0	0	0	0	0	0	2688		
326979																0	13004	1071	1563	5	195031	22114	34722	72	244321	0					0	0	0	0	0	0	0	0	0		
327015																0	4801	151	775	3	53597	4648	16336	37	75509	0			279	1	0	0	0	0	0	0	0	0	0		
327220																0	3228	270	0	0	49465	8685	9244	18	61937	0			5797	11	0	0	0	0	0	0	0	0	300		
327305																0	20818	1894	0	0	254157	31184	122322	133	397297	0			3793	10	0	0	0	0	0	0	0	0	19500		
327435																0	15520	614	0	0	252709	27762	84331	116	352560	0			12104	22	0	0	0	0	0	0	0	0	22565		
327453																0	23510	963	877	3	255206	22840	77638	107	357231	0			18305	24	0	0	0	0	0	0	0	0	0		
327556																0	3384	130	277	1	73817	6302	20189	38	97667	0			3949	6	0	0	0	0	0	0	0	0	0		
327855																0	9831	312	567	2	137583	9333	45279	79	193260	0	187021	0	26598	47	0	0	0	0	0	0	0	0	0		
327949																0	29266	2024	253	1	274882	24070	34517	77	338918	0			6167	15	0	0	0	0	0	0	0	0	0		
328058																0	1741	94	867	3	24316	1899	3135	7	30077	18			0	0	0	0	0	0	0	0	0	0	0		
328151																0	0	0	0	0	18451	1389	12975	15	31426	0			2146	3	0	0	0	0	0	0	0	0	0		
328357																0	3024	143	0	0	35876	3299	1779	5	40679	0			390	1	0	0	0	0	0	0	0	0	0		
328423																0	30144	2331	0	0	424101	47606	125062	149	579307	0			54932	59	0	0	0	0	0	0	0	0	0		
328450																0	5579	257	302	1	113386	9060	36142	72	155409	0			19036	34	0	0	0	0	0	0	0	0	9937		
328553																0	33387	1562	2463	8	484911	51041	97093	203	617855	0	620637	0	9098	20	0	0	0	0	0	0	0	0	0		
328656																0	5667	258	0	0	49043	4625	5047	11	59757	0			336	1	0	0	0	0	0	0	0	0	0		
328777															95290	0	113859	8117	7962	16	481856	42769	97017	139	700729	35	693527	40	12309	18	0	0	71	0	0	0	0	0	1276		
329149																0	2906	303	530	2	44290	5276	14822	20	62548	0			1438	2	0	0	0	0	0	0	0	0	0		
329345																0	8746	337	504	1	100169	11998	45051	42	154470	0			3406	7	0	0	0	0	0	0	0	0	0		
329550																0	26986	1118	797	3	242594	22598	57407	100	327784	0			7829	12	0	0	0	0	0	0	0	0	0		
329756																0	2235	103	0	0	42754	4656	16176	30	61165	0	59094	0	9505	12	0	0	0	0	0	0	0	0	0		
329952																0	16854	789	525	2	270776	22853	52718	115	340873	0			6392	12	0	0	0	0	0	0	0	0	6190		
330239																0	16476	5330	564	2	146026	26733	57304	64	220371	0			0	0	0	0	0	0	0	0	0	0	0		
330248																0	9875	402	0	0	94091	9102	8061	21	112027	0			1746	4	0	0	0	0	0	0	0	0	0		
330453																0	4854	320	343	1	30344	3877	2839	4	38380	0			0	0	21	41	24	5	0	0	0	0	0		
330855																0	32869	1635	766	3	373020	34519	183626	172	590281	0			18946	30	0	0	0	0	0	0	0	0	8912		
330873																0	10929	646	790	2	99943	9126	14525	35	126187	0			3634	9	0	0	0	0	0	0	0	0	0		
330949																0	13206	934	825	3	89078	10601	9731	17	112840	0			1414	4	0	0	0	0	0	0	0	0	0		
331375																0	6007	492	779	2	96219	9197	29823	47	132828	0			1977	3	0	0	0	0	0	0	0	0	0		
331544																0	10769	420	348	1	63425	7829	7002	13	81544	0					0	0	0	0	0	0	0	0	0		
331553																0	621	100	0	0	24228	2534	4225	7	29074	0			3652	6	0	0	0	0	0	0	0	0	0		
331713																0	20263	914	1440	4	148952	12475	45602	53	216257	0			3934	5	0	0	0	0	0	0	0	0	0		
332055																0	10983	695	0	0	96018	10859	25158	42	132159	0			2024	4	0	0	0	0	0	0	0	0	0		
332224																0	2601	382	0	0	179287	16216	65229	65	247117	0			27291	23	0	0	0	0	0	0	0	0	65772		
332345																0	251	33	0	0	14779	1478	601	2	15631	0					0	0	0	0	0	0	0	0	0		
332402																0	29539	1885	605	2	254928	26339	35770	80	320842	0			3368	9	0	0	0	0	0	0	0	0	0		
332756																0	1998	146	0	0	21062	1802	4068	8	27128	0					0	0	0	0	0	0	0	0	0		
333034																0	15099	1006	531	2	145612	11834	24465	29	185707	0			8130	17	0	0	0	0	0	0	0	0	0	.	
333052																0	3780	328	0	0	41678	5186	5977	12	51435	0			0	0	0	0	0	0	0	0	0	0	0		
333203																0	22206	1741	657	2	265672	39521	66927	121	355460	0			14615	24	0	0	0	0	0	0	0	0	0		
333650																0	5817	341	0	0	103457	8171	49097	74	158371	0			4988	6	0	0	0	0	0	0	0	0	0		
333856																0	3357	203	274	1	68856	6558	10853	20	83340	0			3184	6	0	0	0	0	0	0	0	0	0		
333940																0	3119	441	0	0	33326	3635	4850	8	41295	0			1822	3	0	0	0	0	0	0	0	0	0		
334255																0	2530	115	980	3	19885	1970	5646	11	29041	0			894	1	0	0	0	0	0	0	0	0	0		
334264																0	3654	390	0	0	116915	11651	50421	95	170990	0			6217	14	0	0	0	0	0	0	0	0	0		
334648																0	9100	448	338	1	94724	9304	21983	37	126145	0			2357	7	0	0	0	0	0	0	0	0	556		
334657																0	2818	420	0	0	35761	3943	26192	34	64771	0			5154	6	0	0	0	0	0	0	0	0	0		
335346																0	8552	276	318	1	102506	6337	37629	64	149005	0			5732	12	0	0	0	0	0	0	0	0	0		
335355																0	3156	154	469	1	71714	5634	19566	35	94905	0			1637	4	0	0	0	0	0	0	0	0	0		
335757																0	2916	116	348	1	19357	2028	3766	5	26389	0					0	0	0	0	0	0	0	0	0		
336147																0	4654	610	257	1	55057	5947	3483	11	63451	0			578	2	0	0	0	0	0	0	0	0	0		
336361																0	4236	191	0	0	68475	4932	8444	18	81155	0			1134	3	0	0	0	0	0	0	0	0	0		
336576																0	24591	1424	1122	4	351124	24805	39322	88	416159	0			4118	6	0	0	0	0	0	0	0	0	0		
336950																0	0	0	0	0	13063	997	1442	2	14505	0			0	0	0	0	0	0	0	0	0	0	0		
337247																0	1462	116	0	0	28702	2604	6344	9	36508	0			0	0	0	0	0	0	0	0	0	0	0		
337340																0	3068	129	278	1	87517	6283	12244	28	103107	0			820	2	0	0	0	0	0	0	0	0	2627		
338178																0	9485	579	311	1	102844	6713	21390	49	134030	0			270	1	0	0	0	0	0	0	0	0	0		
338646																0	12789	466	1141	3	98212	12416	22653	30	134795	0			6966	9	0	0	0	0	0	0	0	0	197		
338758																0	8841	516	0	0	135760	20002	154833	507	299434	0			8759	20	0	0	0	0	0	0	0	0	1415		
338851																0	3155	299	0	0	62876	4184	5377	13	71408	0					0	0	0	0	0	0	0	0	0		
338945																0	422	84	0	0	39480	3091	6236	14	46138	0			324	1	0	0	0	0	0	0	0	0	0		
339054																0	1954	69	0	0	26719	1798	16248	21	44921	0			1614	4	0	0	0	0	0	0	0	0	0		
339353																0	232	38	0	0	18259	2662	5822	9	24313	0			4189	8	0	0	0	0	0	0	0	0	0		
339456																0	4064	163	1826	2	139032	10311	63023	103	207945	0					0	0	0	0	0	0	0	0	0		
339607																0	69352	3334	5999	13	374889	31865	48924	109	499164	0			5018	8	0	0	0	0	0	0	0	0	500		
339773															98171	0	47146	1644	8742	20	559110	24492	191972	390	806970	0	795146	0	10526	21	0	0	0	0	0	0	0	0	0		
339858	9363100	863141	9193277	807285	0	0	0	0	0	0	150000	248617	843768	807120	6204524	0	247097	11420	35761	94	1986876	379930	6230225	2936															10901		
339951																0	79791	3424	4678	11	473238	33439	112648	168	670355	0			18718	37	0	0	0	0	0	0	0	0	0		
340135																0	8106	492	314	1	305766	29951	191445	237	505631	0			83738	84	0	0	0	0	0	0	0	0	35396		
340144																0	20073	1349	1529	5	330237	23587	105352	172	457191	0			13852	29	0	0	0	0	0	0	0	0	20948		
340256																0	14235	1352	512	2	150959	10333	138094	73	303800	0			35700	21	0	0	0	0	0	0	0	0	0		
340443																0	2360	103	0	0	45162	5164	13997	17	61519	0					0	0	0	0	0	0	0	0	0		
340555																0	597	58	0	0	35833	2943	6327	14	42758	0					0	0	0	0	0	0	0	0	0		
340649																0	5468	329	0	0	74625	5662	15224	23	95317	0			1664	4	0	0	0	0	0	0	0	0	0		
340742																0	40727	1947	273	1	458231	23521	59679	115	558910	0			28063	29	0	0	0	0	0	0	0	0	0		
340751																0	9645	442	1017	3	168288	12520	139776	175	319055	329			23790	58	0	0	0	0	0	0	0	0	0		
341178																0	15675	476	755	3	157316	6450	10077	31	183825	0					0	0	0	0	0	0	0	0	0		
341851																0	3392	193	0	0	42825	3616	6440	17	52657	0					82	0	0	0	0	0	0	0	0		
341954																0	1631	78	266	1	25341	2330	6570	18	33808	0			2304	5	0	0	0	0	0	0	0	0	0		
341972																0	2864	123	0	0	28186	3771	1438	3	32488	0					0	0	0	0	0	0	0	0	0		
342054																0	11044	637	628	2	150308	18692	67215	72	229195	0			16418	23	0	0	0	0	0	0	0	0	0		
342175																0	45244	2565	1946	5	521954	50490	59151	128	628297	0	616235	0	14078	25	0	0	0	0	0	0	0	0	9898		
342362																0	6328	210	256	1	74440	4232	25222	36	106246	0			6596	2	0	0	0	0	0	0	0	0	0		
342410															46345	0	34603	2060	1050	3	823255	58559	232821	238	1091729	0	1011865	0	29946	61	0	0	0	0	0	0	0	0	0		
342634	7041825	39390	7093878	43322	0	24480	0	0	0	0	0	49790	37513	42457	2422868	0	264660	17859	7415	26	3762579	377254	2967781	2347					870585	827									0		
343051																0	2798	124	0	0	50818	4619	14302	23	67918	0					0	0	0	0	0	0	0	0	0		
343248																0	939	56	0	0	17949	1608	2001	4	20889	0			920	2	0	0	0	0	0	0	0	0	0		
343257																0	1598	207	0	0	29035	5845	4590	7	35279	56			4266	6	0	0	0	0	0	0	0	0	0		
343770																0	504	18	0	0	30107	2007	6123	10	36734	0			0	0	0	0	0	0	0	0	0	0	0		
343903																0	16607	1027	256	1	123135	13085	17532	37	157530	0					0	0	0	0	0	0	0	0	0		
343958																0	2546	278	0	0	35842	1915	2612	6	41000	0			530	2	0	0	0	0	0	0	0	0	0		
344236																0	5828	215	0	0	101689	18907	8476	16	115993	0			1220	3	0	0	0	0	0	0	0	0	1431		
344647																0	27701	1956	636	2	394842	27585	143127	126	566306	0	529056	0	54711	36	0	0	0	0	0	0	0	0	30104		
344816																0	6706	316	912	3	88215	12678	7947	14	103780	0			3520	6	0	0	0	0	0	0	0	0	0		
344852																0	1284	40	0	0	23796	3310	400	1	25480	0					0	0	0	0	0	0	0	0	0		
345149																0	3694	190	829	2	41610	5163	800	2	46933	0					0	0	0	0	0	0	0	0	0		
345309																0	58427	2561	4292	13	417792	54049	159425	176	639937	0			27106	29	0	0	0	0	0	0	0	0	0		
345345																0	14881	568	335	1	142518	11046	24329	47	182063	0			0	0	0	0	0	0	0	0	0	0	0		
345747																0	10554	474	854	3	176204	18236	146804	69	334418	0			11846	24	0	0	0	0	0	0	0	0	0		
345756																0	8510	563	270	1	118977	8787	31856	58	159613	0			6896	11	0	0	0	0	0	0	0	0	0		
346566																0	473	33	0	0	34348	2429	18046	26	52867	0					0	0	0	0	0	0	0	0	0		
347022																0	10285	449	0	0	101823	14409	12930	18	125038	0			3775	10	0	0	0	0	0	0	0	0	0		
347639																0	12353	705	301	1	208651	13373	34848	84	256153	0			8190	17	0	0	0	0	0	0	0	0	0		
347657																0	2857	388	0	0	20453	2313	2134	4	25444	0			345	1	0	0	0	0	0	0	0	0	0		
347956																0	1031	44	0	0	121422	3809	87407	92	209888	28			22964	21	0	0	0	0	0	0	0	0	0		
348159																0	2882	221	0	0	37101	3510	11516	19	51499	0			1996	5	0	0	0	0	0	0	0	0	350		
348207																0	16280	711	1885	6	236567	15004	83196	169	337928	0			10004	17	0	0	0	0	0	0	0	0	0		
348458																0	4151	134	0	0	95984	3406	44479	74	144614	0			11025	19	0	0	0	0	0	0	0	0	17650		
348542																0	12695	758	1086	4	144295	12185	37182	68	195258	0			8096	5	0	0	0	0	0	0	0	0	0		
348551																0	11217	745	2471	6	245091	19393	49175	173	307954	0			3988	9	0	0	0	497	0	0	0	0	14298		
348720																0	23077	869	2830	8	422098	31781	70860	127	518865	0			27927	45	0	0	0	0	0	0	0	0	0		
348748																0	4957	371	252	1	67539	9016	16259	30	89007	0			5026	6	0	0	0	0	0	0	0	0	0		
349129																0	11819	553	643	2	81414	9214	12600	24	106476	0			4852	9	0	0	0	0	0	0	0	0	0		
349165																0	4152	260	255	1	137097	17782	15977	33	157481	0			8787	15	0	0	0	0	0	0	0	0	0		
349343																0	4418	262	0	0	59001	4953	36023	39	99442	0			2737	7	0	0	0	0	0	0	0	0	0		
349370																0	36186	1244	2041	7	264167	26912	55941	84	358335	0			5061	7	0	0	0	0	0	0	0	0	0		
350657																0	1636	147	0	0	29607	2634	8467	10	39710	0					0	0	0	0	0	0	0	0	0		
350750																0	5635	282	0	0	79587	8948	27878	38	113100	0			3133	7	0	0	0	0	0	0	0	0	0		
351131																0	801	36	0	0	31008	3001	21031	25	52840	0			15617	14	0	0	0	0	0	0	0	0	0		
351207																0	34258	2870	2433	6	487017	61518	152880	234	676588	0			9956	25	0	0	0	7725	0	0	0	0	0		
351560																0	1823	43	0	0	87760	3012	76246	116	165829	0			27786	41	0	0	0	0	0	0	0	0	0		
351850																0	8153	250	1783	4	151222	9996	37689	44	198847	0			3328	7	0	0	0	0	0	0	0	0	8140		
352035																0	9636	364	978	3	165370	3814	80041	127	256068	44			24746	27	0	0	0	0	0	0	0	0	10210		
352651																0	27	5	0	0	9944	1062	6023	13	15994	0					0	0	0	0	0	0	0	0	0		
352745																0	3206	209	0	0	109355	11442	14172	30	126733	0			4048	9	0	0	0	0	0	0	0	0	0		
352772															664370	0	166901	6445	12659	39	2625626	153374	948990	1657	3754176	0	3672652	0	214989	318	0	0	0	0	0	0	0	0	8468		
352820																0	4202	187	603	2	76392	8561	18774	34	99971	0			3731	6	0	0	0	0	0	0	0	0	0		
353238																0	9578	432	2479	8	83639	8422	38095	59	133791	0			4755	8	0	0	0	0	0	0	0	0	0		
353546																0	3656	228	252	1	82975	7404	20132	36	107015	0			1198	3	0	0	0	0	0	0	0	0	0		
353555															766407	0	72195	2834	8458	18	1160584	120612	1015569	867	2256846	40	2243505	58	432612	275	0	0	0	0	0	0	0	0	146573		
353724																0	9653	427	271	1	113511	16162	27550	49	150985	0	147010	0	5936	16	0	0	0	0	0	0	0	0	0		
353957																0	1210	163	0	0	24005	1959	7903	12	33118	0			0	0	0	0	0	0	0	0	0	0	0		
354057																0	2097	165	0	0	64160	6881	21895	36	88152	0					0	0	0	0	0	0	0	0	0		
354253																0	2376	75	0	0	25582	1688	5833	12	33792	0			253	1	0	0	0	0	0	0	0	0	0		
354310															401803	0	108310	8817	2815	9	1063607	111644	457573	489	1632305	0	1629445	0	94871	154	0	0	0	0	0	0	0	0	33814		
354552																0	67582	31946	4697	14	85729	8829	19058	20	177066	0			10366	6	0	0	0	0	0	0	0	0	0		
354851																0	753	43	0	0	49317	1968	6188	12	56259	0			3604	5	0	0	0	0	0	0	0	0	1202		
354954																0	2725	79	0	0	22425	1443	7530	15	32680	0					0	0	0	0	0	0	0	0	0		
355120																0	15687	1601	896	3	194634	20267	91018	116	302235	0					159	0	0	0	0	0	0	0	0		
355559																0	7115	524	0	0	159978	14152	44385	68	211478	0			5273	12	0	0	0	0	0	0	0	0	0		
355737																0	0	0	0	0	9062	1335	2343	4	11405	0					0	0	0	0	0	0	0	0	0		
355746																0	5232	277	482	1	97270	12352	25565	55	128550	0			5810	15	0	0	0	0	0	0	0	0	0		
355821																0	16569	705	1420	5	110900	11495	84170	335	213060	0			5036	9	0	0	0	0	0	0	0	0	0		
355858																0	27675	1881	1465	3	287876	24094	156481	596	473497	0			30012	44	0	0	0	0	0	0	0	0	3000		
356145																0	1288	63	0	0	17512	1876	2645	8	21445	0			0	0	0	0	0	0	0	0	0	0	0		
356239																0	12053	692	302	1	137308	11634	21511	40	171174	0			2717	7	0	0	0	0	0	0	0	0	4319		
356659																0	9593	627	0	0	114479	5712	11413	26	135485	0					0	0	0	0	0	0	0	0	0		
356752																0	2806	200	441	1	32407	5083	7157	19	42811	0			1310	4	0	0	0	0	0	0	0	0	0		
356949																0	5226	256	0	0	66134	12473	7792	17	79152	0			1134	3	0	0	0	0	0	0	0	0	0		
357049																0	17999	731	1647	4	175448	16916	34479	59	229573	0			19825	28	0	0	0	0	0	0	0	0	0		
357151																0	5420	224	474	1	70129	7648	33065	38	109088	0					0	0	0	0	0	0	0	0	0		
357375																0	75961	4586	251	1	433616	20526	9092	23	518920	0			5800	11	0	0	0	0	0	0	0	0	0		
357526																0	7581	395	0	0	95454	12903	19421	42	122455	0			9999	19	0	0	0	0	0	0	0	0	0		
357553																0	8772	715	274	1	82477	5553	21428	34	112951	0			7323	14	0	0	0	0	0	0	0	0	0		
357777																0	17764	693	1051	4	129093	10861	16622	42	164530	0					0	0	0	0	0	0	0	0	0		
357834																0	1136	92	0	0	39338	3441	15150	22	55624	0			1063	3	0	0	0	0	0	0	0	0	0		
357937																0	5374	325	0	0	121709	9108	51517	52	178601	0			11048	16	0	0	0	0	0	0	0	0	0		
358112																0	7407	314	0	0	85860	7815	8558	16	101826	0			3653	7	0	0	0	0	0	0	0	0	0		
358149																0	1798	343	723	2	20257	1909	1793	3	24571	0					0	0	0	0	0	0	0	0	0		
358233																0	13547	1050	1187	4	71931	6773	10498	19	97163	0					0	0	0	0	0	0	0	0	0		
358448																0	11784	449	277	1	63083	8847	2445	6	77589	0			277	1	0	0	0	0	0	0	0	0	0		
358756																0	4399	147	320	1	23667	3702	8916	13	37302	0			2385	2	0	0	0	0	0	0	0	0	0		
359324																0	3207	142	564	2	67668	3960	20917	47	92356	0					0	0	0	0	0	0	0	0	4750		
359360																0	25187	784	1473	5	542257	23003	103635	228	672552	0			27735	51	0	0	0	0	0	0	0	0	0		
359650																0	951	120	0	0	13067	1176	4729	12	18746	0					0	0	0	0	0	0	0	0	0		
359744																0	518	33	0	0	23147	2381	585	2	24250	0			0	0	0	0	0	0	0	0	0	0	0		
359838																0	3678	160	255	1	48105	4438	8507	18	60545	0			1762	4	0	0	0	0	0	0	0	0	0		
359856																0	962	41	0	0	11028	630	2621	7	14611	0					0	0	0	0	0	0	0	0	0		
360777																0	1867	88	0	0	26587	1996	0	0	28454	0					0	0	0	0	0	0	0	0	0		
360843																0	3601	145	0	0	34793	3975	5236	13	43630	0			1199	2	0	0	0	0	0	0	0	0	0		
360955																0	1282	74	0	0	11772	1167	3229	4	16283	0			1505	2	0	0	0	0	0	0	0	0	0		
361055															73304	0	42729	2746	1903	7	633835	69931	219214	261	897874	193	870566	213	42690	63	0	0	0	0	0	0	0	0	0		
361167															742925	0	58902	1836	2792	9	1060350	84769	815551	720	1937595	0	1934101	0	251696	294	0	0	0	0	0	0	0	0	0		
361279																0	2312	122	0	0	58621	3721	11507	24	72440	0			260	1	0	0	0	0	0	0	0	0	0		
361354																0	3118	96	261	1	34539	1936	14887	10	52805	0			1372	2	0	0	0	0	0	0	0	0	0		
361439																0	12271	536	264	1	200763	14984	26105	53	239403	0			1837	4	0	0	0	0	0	0	0	0	0		
361653																0	8652	225	1504	4	238620	15088	100088	162	348864	0			28041	53	0	0	0	0	0	0	0	0	0		
362007															699546	0	301957	19578	13155	34	3940367	331579	1022924	1537	5278403	0	5246175	0	216034	336	0	0	0	0	0	0	0	0	80		
362043																0	1468	2084	0	0	28232	2090	1676	6	31376	0			1676	6	0	0	0	0	0	0	0	0	0		
362052																0	5364	801	0	0	40467	5977	17104	20	62935	0			626	1	0	0	0	0	0	0	0	0	0		
362155																0	1798	72	1036	2	78867	6935	34496	38	116197	0			4414	10	0	0	0	0	0	0	0	0	0		
362717																0	26212	1859	260	1	256783	36215	79089	128	362345	0			6545	14	0	0	0	0	0	5000	0	0	0		
362753																0	13358	482	285	1	71882	10993	4649	9	90174	0			1408	4	0	0	0	0	0	0	0	0	0		
362856																0	1157	62	0	0	54474	6462	10865	25	66496	0			10865	25	0	0	0	0	0	0	0	0	0		
362940																0	2609	216	306	1	33610	4018	3729	7	40254	0					0	0	0	0	0	0	0	0	0		
363264																0	660	49	0	0	24903	1664	4627	7	30190	0			1082	3	0	0	0	0	0	0	0	0	0		
363442																0	432	22	0	0	13679	841	395	1	14506	0					0	0	0	0	0	0	0	0	0		
363648																0	12055	469	1069	3	43967	8461	62541	199	119632	0			0	0	0	0	0	0	0	0	0	0	0		
363657																0	57889	2963	9048	23	272673	33679	71932	98	449547	38004					0	0	0	0	0	0	0	0	0		
364131																0	13058	773	0	0	123587	14834	20261	34	156906	0			11209	17	0	0	0	0	0	0	0	0	0		
364337																0	2452	229	367	1	57715	5389	20667	30	81201	0			596	2	0	0	0	0	0	0	0	0	0		
364430																0	1934	79	1355	4	53907	5560	18778	37	75974	0			10092	14	0	0	0	0	0	0	0	0	0		
