"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	
88530																																							50172	8457	0	10	12665	0	5579	2561	5052	239701	208378	1240	216167	0	978	683	6549	0	23534	810	239701	0	0	15193	0	0	7278	0	53505	154873			0	139785	138807	253	15715	0	0	0	23534	
88950																																							501	450	0	0	2985	0	359	446	845	41256	31942	105	36825	0	544	0	3978	0	4431	100	41256	0	0	-462	0	0	4750	0	4724	27218			0	35241	34697	43	973	0	0	800	4431	
89032																																							10652	2354	0	7251	25831	0	1250	615	4217	126853	111952	1181	113133	0	525	0	0	0	13720	600	126853	0	0	11780	0	0	1050	0	14739	97213			0	73708	73183	290	1500	0	0	0	13720	
89135																																							25	3378	0	0	11954	0	1538	407	4006	79692	66407	2129	70536	0	708	0	2000	0	9156	250	79692	0	0	9079	0	0	250	0	12910	53497			0	54675	53967	-423	4417	0	0	0	9156	
89162																																							24982	94	0	0	0	0	0	0	144	26252	20630	3	20746	0	0	1032	0	0	5506	2000	26252	0	0	286	0	0	3220	0	20130	500			0	0	0	0	0	0	113	0	5506	
89751																																							27341	9339	0	0	145419	723	13027	7850	8343	545258	475100	1882	494622	0	8352	0	6497	0	50636	2442	545258	0	0	44377	0	0	763	0	84092	391008			0	341568	333216	3054	0	0	0	11143	50636	
89854																																							1295	1971	0	6117	2918	0	4023	1212	4846	95199	81140	1453	86918	0	1374	0	4325	0	8281	200	95199	0	0	5568	0	0	2500	515	15688	65452			0	69276	67902	13	4400	0	0	0	8281	
89957																																							0	3063	0	0	17986	0	1351	381	562	44209	37349	184	37533	0	296	0	0	0	6676	100	44209	0	0	4364	0	0	2009	0	6172	31177			0	18482	18186	203	2680	0	0	0	6676	
90047																																							2978	893	0	887	9920	0	306	0	344	31111	26995	59	27054	0	169	0	0	0	4057	100	31111	0	0	2762	0	0	900	0	4491	22504			0	15952	15783	295	0	0	0	0	4057	
90328																																							300	9330	0	2198	40427	0	10901	3093	18686	366626	310519	874	336393	0	3891	0	15000	0	30233	537	366626	0	0	28052	0	0	1822	0	42668	267851			0	266298	262407	-178	19284	0	0	10000	30233	
90337																																							40124	7757	0	0	12893	0	15948	2231	15764	387825	342096	4321	347276	0	2862	0	859	0	40549	600	387825	0	0	26232	0	0	13650	0	58006	284090			0	293770	290908	67	2200	0	0	0	40549	
90467																																							31059	4358	0	5631	32098	0	721	170	4563	132618	111126	984	112110	0	1204	0	0	0	20508	200	132618	0	0	18425	0	0	1300	0	18908	92218			0	55222	54018	583	0	0	0	0	20508	
90645																																							0	10117	0	9541	15958	0	1046	286	805	87649	76827	299	77786	0	451	0	0	0	9863	135	87649	0	0	4754	0	0	4850	195	9787	67040			0	38852	38401	124	11300	0	0	660	9863	
90739																																							9242	1276	0	0	9680	0	916	2821	1316	89941	82915	289	83204	0	1164	0	0	0	6737	500	89941	0	0	3585	0	0	2500	0	14342	68573			0	65854	64690	152	0	0	0	0	6737	
91156																																							285	3583	0	0	87894	0	3604	7821	4902	222526	177136	1263	199422	0	2179	70	1433	0	23104	550	222526	0	0	18605	0	0	2400	0	18864	158272			0	111796	109617	1549	4750	0	0	19590	23104	
91259																																							124	1009	0	0	19094	0	1668	1437	1707	96884	82263	464	83727	0	936	2593	1000	0	13156	351	96883	0	0	2746	0	0	9750	550	7284	74978			0	69277	68341	309	361	0	0	0	13156	
91615																																							309	2216	0	0	21891	0	354	0	1966	73556	62017	380	66642	0	478	0	4245	0	6914	420	73556	0	0	5890	0	0	420	0	10801	51216			0	45834	45356	184	1464	0	0	0	6914	
91651																																							0	2701	0	0	12578	0	971	1890	2951	70073	63610	752	64488	0	1299	45	126	0	5585	75	70073	0	0	-1724	0	0	7099	0	15019	48591			0	43936	42637	135	6300	0	0	0	5585	
91754																																							2464	3360	720	0	169049	0	5807	0	11156	319664	265707	2538	273254	0	1559	20175	5009	0	46410	488	319664	0	0	8237	0	0	35678	0	9626	256081			0	108464	106905	2007	28	0	0	0	46410	
91950																																							0	1903	0	533	5093	0	334	0	2184	42193	36453	895	37743	0	497	0	0	0	4450	500	42193	0	0	2179	0	0	1750	0	5349	31104			0	32643	32146	21	0	0	395	0	4450	
92050																																							4809	1488	0	0	15598	0	3223	165	1229	84893	77963	176	78139	0	818	0	0	0	6754	119	84893	0	0	4416	0	0	2214	0	6770	71193			0	59199	58381	5	0	0	0	0	6754	
92144																																							1247	847	0	0	13790	0	82	0	1121	31876	25825	323	26597	0	282	0	449	0	5279	150	31876	0	0	3587	0	0	1350	0	2959	22866			0	14145	13863	192	926	0	0	0	5279	
92706																																							8354	3441	313	0	82050	0	3891	2251	16433	257450	177448	6840	224579	0	1157	0	38956	0	32871	0	257450	0	0	27372	0	0	6031	0	20471	156977			0	141131	139974	-532	743	0	0	1335	32871	
92854																																							1977	2417	0	355	9001	0	183	7	1459	36558	31794	629	32423	0	256	0	0	0	4135	25	36558	0	0	1404	0	0	2475	0	4771	27023			0	19763	19507	231	1652	0	0	0	4135	
92902																																							447	504	0	4497	431	0	275	7	801	14687	12935	590	13525	0	102	0	0	0	1162	100	14687	0	0	1294	0	0	200	0	4581	8354			0	7827	7725	-432	0	0	0	0	1162	
93244																																							585	14451	280	21783	0	0	3428	704	5867	192041	169286	764	175950	0	2522	942	2925	0	16091	64	192041	0	0	2413	0	0	13614	0	16890	152396			0	146523	144001	0	0	0	0	2975	16091	
93413																																							367	3045	144	0	99579	12	2352	420	11542	256685	215318	1381	236373	0	1826	0	19674	0	20312	1952	256685	0	0	15673	0	0	5850	0	29796	185522			0	141050	139224	-3163	0	0	0	0	20312	
93543																																							1786	3281	88	0	41018	0	3718	1144	13143	242394	194313	1905	218496	0	5246	0	22278	0	23898	1420	242394	0	0	13122	0	0	8559	65	19337	174976			0	183397	178151	797	0	0	0	0	23898	
93619																																							15090	0	0	0	0	0	329	0	6929	22348	0	296	296	0	0	0	0	0	22052	500	22348	0	0	19552	0	0	2000	0	0	0			0	0	0	0	0	0	0	0	22052	
93721																																							970419	166697	19319	10361	1185174	0	222009	182414	555801	8492142	7262005	100709	7702922	0	86143	176494	100000	15929	789220	4615	8492142	0	0	529874	0	0	265002	34146	1216823	6045182			0	5055451	4969308	-10271	0	0	0	224279	789220	
93758																																							1672	6607	0	0	13815	0	426	225	2666	68894	62539	243	62782	0	523	0	0	0	6112	25	68894	0	0	4545	0	0	1191	0	8054	54485			0	44006	43483	351	0	0	0	0	6112	
94139																																							18066	18467	0	160363	48281	0	16134	1698	15845	503039	431004	9595	451355	0	3133	880	0	0	51684	3326	503039	0	0	36239	0	0	14500	0	75492	355512			0	216368	213235	-2381	10070	0	0	10756	51684	
94456																																							986	1035	0	435	3588	0	1	100	1045	28971	25556	42	25598	0	612	0	0	0	3373	116	28971	0	0	1507	0	0	1684	0	3797	21759			0	20731	20119	66	1662	0	0	0	3373	
94522																																							18667	12402	0	0	28122	0	10814	106	11604	404038	364297	3196	367493	0	4444	0	0	0	36545	2000	404038	0	0	33344	0	0	900	1206	42163	322134			0	325561	321117	301	0	0	0	0	36545	
94755																																							1072	2770	0	7573	25175	0	1462	0	4257	121864	111413	296	111709	0	1150	0	0	0	10155	50	121864	0	0	7854	0	0	1950	0	13803	97610			0	75955	74805	301	4750	0	0	0	10155	
94858																																							602	2518	0	0	14937	0	684	343	1756	107202	93223	490	97713	0	975	0	4000	0	9489	100	107202	0	0	8639	0	0	600	0	10599	82624			0	86037	85062	150	1300	0	0	0	9489	
95051																																							14998	5314	0	0	5516	0	1511	10614	2440	130354	112351	660	124111	0	3055	0	11100	0	6243	1000	130354	0	0	-1500	0	0	6600	0	11376	100975			0	92773	89718	143	243	0	0	0	6243	
95659																																							6757	1330	0	0	1665	0	2070	183	977	64947	57180	59	59239	0	546	11	2000	0	5708	100	64947	0	0	5076	0	0	500	0	9053	48127			0	50287	49741	32	2213	0	0	0	5708	
96553																																							853	961	0	2517	0	0	141	0	1041	46186	39033	200	39233	0	992	0	0	0	6953	100	46186	0	0	5553	0	0	1300	0	5362	33671			0	41665	40673	0	0	0	0	0	6953	
97055																																							11	1362	0	0	9820	0	1643	0	5673	144341	90015	1099	131679	0	1354	0	40565	0	12662	300	144341	0	0	1875	0	0	10456	0	7363	82652			0	124985	123631	31	2201	0	0	0	12662	
97279																																							9698	484	0	2943	5704	0	551	135	663	34631	31136	214	31350	0	89	0	0	0	3281	148	34631	0	0	3099	0	0	0	0	1779	29357			-1	14542	14453	35	0	0	0	0	3281	
97457																																							0	1798	0	0	147	0	2206	209	1014	45892	38624	118	42242	0	433	0	3500	0	3650	50	45892	0	0	2381	0	0	1219	48	6530	32093			0	40903	40470	0	0	0	0	0	3650	
97804																																							2175	9132	867	0	128070	0	8748	25	30591	350916	217021	7683	308798	0	3608	1223	80788	1085	42118	47330	350916	0	0	-3637	0	0	0	0	23273	193748			0	173535	169927	-1575	158	0	1400	821	42118	
97943																																							4781	2691	0	1	65957	0	759	575	4167	223429	168917	1043	202494	0	1360	0	28134	0	20935	432	223429	0	0	15684	0	0	3150	92	18095	150822			0	142767	141407	1669	2999	0	0	4400	20935	
98351																																							0	2161	0	1746	41375	0	555	0	1174	81563	70032	1147	71829	0	380	0	0	0	9734	226	81563	0	0	6679	0	0	1500	0	14925	55107			0	34932	34552	1329	0	0	650	0	9734	
98454																																							142	4134	190	0	13896	0	4616	3577	1964	133832	107808	177	113894	0	1246	40	5506	0	19938	400	133832	0	0	5164	0	0	13650	0	35417	72391			0	102660	101414	724	3859	0	0	403	19938	
98463																																							31895	14209	0	1364	26053	0	13366	1870	11757	411792	330387	3768	359030	0	3677	0	7815	0	52762	17305	411792	0	0	10901	0	0	24483	231	30160	300227			0	314724	311047	73	0	0	0	17060	52762	
98548																																							13620	887	191	0	11395	0	1506	1004	1590	88413	71194	635	77299	0	2845	104	2842	0	11114	600	88413	0	0	-5388	0	0	15477	0	10849	60345			0	60961	58116	425	0	0	0	2628	11114	
98641																																							5297	4575	0	0	46231	0	9393	3479	4563	198321	159173	727	181351	0	1820	0	20097	0	16969	551	198320	0	0	6759	0	0	9389	3075	18590	140583			0	119003	117183	270	4525	0	0	1354	16969	
98717																																							596	18735	0	0	41582	0	2628	0	7548	189144	154979	3206	166302	0	2341	0	8117	0	22842	2750	189144	0	0	16729	0	0	3251	0	13507	141473			0	119196	116855	112	1200	0	0	0	22842	
99059																																							38309	15796	1474	0	35545	0	9472	0	6569	421637	311895	466	367983	0	3764	6629	55622	0	53654	430	421637	0	0	1197	0	0	51419	0	85463	226432			0	311607	307843	608	0	0	0	0	53654	
99143																																							11190	6843	0	12587	59283	0	5814	1373	5505	194254	174258	1613	179183	0	1173	0	3312	0	15071	225	194254	0	0	11871	0	0	2700	0	35722	138536			0	92477	91304	275	355	0	0	0	15071	
99255																																							0	977	302	0	9208	0	1393	0	1414	48120	39613	596	42009	0	480	0	0	0	6111	51	48120	0	0	2624	0	0	3115	0	7409	32204			0	35306	34826	321	0	0	1800	0	6111	
99442																																							402	2763	0	0	59859	0	4853	1287	9892	212761	169629	2339	192481	0	1152	0	18940	0	20280	541	212761	0	0	9463	0	0	9812	0	13785	155844			0	134857	133705	464	0	0	1573	0	20280	
99536																																							46306	10807	0	1266	95879	0	5561	451	8052	341604	310317	3603	315661	0	1800	30	100	0	25943	953	341604	0	0	20923	0	0	4453	63	35874	274443			0	174989	173189	-386	0	0	0	1641	25943	
99853																																							2328	4745	0	8	15062	0	1833	87	1440	54011	49288	96	49384	0	311	0	0	0	4627	495	54011	0	0	3211	0	0	495	0	10751	38537			0	24569	24258	426	4250	0	0	0	4627	
99974																																							9490	1721	0	0	4714	0	1837	2325	6224	131881	117279	964	120243	0	2799	0	2000	0	11638	689	131881	0	0	6704	0	0	4180	0	15604	101675			0	108369	105570	65	0	0	0	0	11638	
100236																																							10963	6673	0	300	17517	0	2978	5979	7041	195768	165674	2369	175043	0	3075	0	7000	0	20725	180	195768	0	0	14366	0	0	5847	0	36443	129231			0	146392	143317	332	1000	0	0	0	20725	
100357																																							18816	9193	50	0	144914	0	10283	7755	18091	582133	516569	4217	520786	0	6176	13373	0	0	61347	2000	582133	0	0	45100	0	0	12000	0	86424	430145			0	350334	344158	2247	15500	0	0	0	61347	
100553																																							681	1867	0	0	4093	0	737	0	728	34378	30028	102	30355	0	449	0	225	0	4023	1000	34378	0	0	1993	0	0	1000	0	4337	25691			0	26721	26272	30	0	0	0	0	4023	
100562																																							273100	49544	4783	0	275783	0	19001	9946	109068	2223407	1890497	30320	1981269	0	38430	15519	10452	0	242138	5858	2223407	0	0	151569	0	0	80579	4153	387165	1503332			0	1500940	1462510	4132	0	0	0	50000	242138	
100843																																							473	7244	9	6260	77021	0	14231	3497	14379	384649	311501	1948	350694	0	3939	0	33000	0	33955	100	384649	0	0	19789	0	0	17900	176	35044	276457			0	260783	256844	-3834	4515	0	0	4245	33955	
101019	3196	554972	0	113275	1009390	6784	15411	6041	251460	5267023	84294	4764627	0	61505	4550	154454	90000	502396	129391	5267023	34284	11124	231438	0	0	150668	0		0	3329165	3267660	-9101	0	30000	502396	1221711	0	1221711				113275	940117					5047012	3173044		4544616				154454					34283	11124						586122	2586922							0	0	0	30000		
101037																																							25365	10711	6	0	152743	0	27176	202	12789	715460	624672	2394	632500	0	8644	46	0	0	82960	1500	715460	0	0	55543	0	0	23500	0	138558	486114			0	495066	486422	2417	0	0	0	5434	82960	
101345																																							0	1910	0	0	47506	385	893	0	3282	81591	72190	936	73126	0	898	0	0	0	8465	100	81591	0	0	6530	0	0	700	0	8112	64077			0	23223	22325	1135	5290	0	0	0	8465	
101439																																							13221	2898	0	0	26645	0	5703	1762	2328	160368	142657	608	143265	0	2792	0	0	0	17103	264	160368	0	0	12479	0	0	4024	0	13415	129242			0	109405	106613	336	1198	0	0	0	17103	
101671																																							0	19550	850	5719	152952	0	5995	432	17821	513923	416895	3907	473659	0	3167	2023	25000	0	40264	3792	513923	0	0	14438	0	0	19915	0	81588	335307			0	311608	308441	2119	140	0	0	27857	40264	
101738																																							12326	5344	0	18971	81846	0	5667	95	3611	261894	234204	1729	235933	0	1806	0	0	0	25961	1500	261894	0	0	15221	0	0	7550	200	48683	185521			0	132052	130246	1690	3588	0	0	0	25961	
101952																																							5400	2042	0	88	18121	0	1403	0	3014	80653	73239	221	73460	0	808	80	0	0	7193	200	80653	0	0	6212	0	0	500	0	8855	64384			0	51313	50505	281	0	0	0	0	7193	
102155																																							0	731	0	0	21078	0	264	0	1659	35847	30895	426	31321	0	104	0	0	0	4526	600	35847	0	0	2901	0	0	600	0	3774	27121			0	11887	11783	425	332	0	0	0	4526	
102333																																							0	5485	0	0	16595	0	140	0	381	47660	41072	302	41374	0	313	0	0	0	6286	200	47660	0	0	2382	0	0	3500	0	7170	33902			0	25372	25059	204	0	0	0	0	6286	
102342																																							8640	6474	0	3169	45595	125	3128	1693	3164	172638	152771	968	156911	0	1838	0	3172	0	15727	1075	172638	0	0	6829	0	0	7310	0	18202	134569			0	94289	92451	513	8199	0	0	0	15727	
102539																																							16652	938	0	11641	0	0	427	109	550	49599	44346	90	44599	0	215	0	0	0	5000	175	49599	0	0	3725	0	0	1100	0	4068	40278			0	19497	19282	0	0	0	0	163	5000	
102557																																							5984	627	90	0	4310	0	1561	0	434	34560	28706	108	28814	0	134	653	0	0	5746	413	34560	0	0	-637	0	0	5950	163	4372	24334			0	20872	20738	20	0	0	0	0	5746	
103134																																							2440	1199	0	0	9650	0	602	0	1264	49446	41541	273	41912	0	732	0	98	0	7534	300	49446	0	0	3946	0	0	3200	0	12930	28611			0	30823	30091	88	4200	0	0	0	7534	
103255																																							60204	30826	230	18298	190022	0	79801	9664	51005	1531948	1363449	9776	1406036	0	19511	0	32811	0	125912	11692	1531948	0	0	66978	0	15000	30526	1592	228083	1135366			0	1109817	1090306	1716	0	0	0	0	125912	
103554																																							2417	733	392	0	26239	0	1249	417	3233	106276	91279	626	92905	0	1404	3308	1000	0	13371	140	106276	0	0	457	0	0	12560	0	9053	82225			0	63519	62115	214	6173	0	0	0	13371	
103563																																							1300	1979	0	0	50210	0	631	300	787	75040	68277	396	68673	0	299	0	0	0	6367	180	75040	0	0	3647	0	0	1820	0	7976	60301			0	15916	15617	720	4216	0	0	0	6367	
103602																																							0	164	0	28638	93501	0	0	0	960	123263	109676	3975	113651	0	0	0	0	0	9612	1	123263	0	0	4602	0	0	3967	0	1328	108348			0	0	0	1042	0	0	0	0	9612	
104038																																							157348	14764	0	0	178780	0	14135	95586	30898	1111667	953627	7824	1074063	0	34518	0	109811	0	37604	500	1111667	0	0	-37083	0	0	72250	2832	86747	866880			0	651693	617175	1937	149	0	0	2801	37604	
104056																																							6	2900	408	0	10212	0	3012	3183	2631	143804	119986	506	123771	0	1833	8032	3279	0	20033	273	143804	0	0	1350	0	0	18321	631	18752	101234			0	111031	109198	89	3591	0	0	0	20033	
104234																																							114	7936	0	0	41438	0	3688	0	2258	90684	72427	505	82182	0	493	0	9250	0	8502	160	90684	0	0	7037	0	0	900	0	14327	58100			0	35743	35250	405	0	0	0	0	8502	
104430																																							945	3989	0	4914	70486	335	2232	15860	5434	248526	220521	321	229567	0	3502	0	6000	0	18959	6400	248526	0	0	7980	0	0	3800	0	28318	192203			0	142033	138531	779	5800	0	2725	0	18959	
104542																																							0	1392	0	0	14660	0	150	192	1087	37666	33976	219	34195	0	185	0	0	0	3471	60	37666	0	0	2865	0	0	190	0	7112	26864			0	20370	20185	356	0	0	0	0	3471	
105026																																							12580	7297	0	9349	0	0	4504	3561	11941	346113	270220	1000	315220	0	4974	0	44000	0	30892	1365	346112	0	0	5976	0	0	23551	0	35174	235046			0	295755	290781	0	6100	0	0	0	30892	
105044																																							510	513	115	0	8665	0	450	300	559	20622	17619	64	17683	0	71	202	0	0	2939	143	20622	0	0	978	0	0	1612	0	2426	15193			0	8559	8488	206	820	0	0	0	2939	
105053																																							4546	5497	0	0	52227	9	4943	1948	3074	198208	166375	531	182293	0	1046	0	15387	0	15915	300	198208	0	0	10652	0	0	4706	44251	24554	141821			0	82609	81563	257	150	0	0	0	15915	
105071																																							21231	6811	193	0	25482	0	3759	2599	12633	269877	230401	1320	248821	0	3527	0	17100	0	21056	1500	269877	0	0	727	0	0	18629	0	13443	216958			0	200696	197169	200	0	0	0	0	21056	
105222																																							9921	6101	0	0	35813	0	9649	3615	5654	226647	185901	952	206853	0	4018	0	20000	0	19794	3750	226647	0	0	15018	0	0	918	0	35819	150082			0	159912	155894	108	0	0	0	0	19794	
105530																																							0	2843	0	10609	20352	0	3291	1269	7508	134385	107513	1616	114129	0	2117	0	5000	0	20256	237	134385	0	0	19413	0	0	500	0	28065	79448			0	89613	87496	106	1017	0	0	0	20256	
105633																																							5473	1878	0	5870	0	0	2449	3253	2474	115764	99110	449	99563	0	2264	0	4	0	16201	500	115764	0	0	8201	0	0	7500	0	11964	87146			0	95006	92742	0	1625	0	0	0	16201	
106359																																							54866	23876	9295	9863	260463	94	33547	5608	44007	1116231	875722	4400	1000551	0	12934	14206	120429	0	115680	2840	1116231	0	0	29281	0	0	81917	1687	216550	659173			0	670641	657707	1642	1012	0	0	0	115680	
106377																																							11473	14607	522	0	159702	0	25738	3628	49808	1072365	789125	15110	953268	0	11916	22575	149033	0	119097	200	1072365	0	0	16991	0	0	115332	585	72959	716165			-9592	786393	774477	-3834	9250	0	0	0	119097	
106452																																							12166	7494	194	10877	56762	0	11288	18036	4982	348660	298358	643	301978	0	11111	1504	0	0	46682	1250	348660	0	0	23037	0	0	20914	0	62196	236162			0	236468	225357	1481	0	0	0	2977	46682	
106519																																							3000	1833	0	0	27618	0	5259	0	4438	100278	76870	1151	91021	0	416	0	13000	0	9257	251	100278	0	0	8166	0	0	573	0	8414	68456			0	58373	57957	267	173	0	0	0	9257	
106546																																							14137	1164	0	0	8960	0	6270	9948	1758	114447	97237	668	109193	0	2519	0	10000	0	5254	165	114447	0	0	-6661	0	0	11651	0	21423	75814			0	73898	71379	99	831	0	0	1288	5254	
106658																																							14886	7005	501	0	71408	0	10062	2189	7223	272005	226732	2282	234081	0	4185	11466	0	0	37924	300	272005	0	0	3301	0	0	32614	0	57318	169414			0	151450	147265	1709	0	0	0	5067	37924	
107057																																							0	1202	0	292	243	0	512	135	1077	25615	22408	219	22627	0	203	0	0	0	2988	50	25615	0	0	479	0	0	2450	0	1571	20837			0	19857	19654	9	2500	0	0	0	2988	
107226																																							14119	1475	0	20979	0	0	1555	0	994	76387	61254	80	61334	0	425	0	0	0	15053	720	76387	0	0	13563	0	0	770	0	12145	49109			0	37690	37265	0	0	0	0	0	15053	
107244																																							727	59436	1829	0	437480	5670	161117	53505	160874	2863340	2168927	26420	2528812	3424	40176	4151	281788	0	331104	58	2863340	0	0	157996	0	0	167327	9291	268433	1900494			0	2009436	1969260	5723	0	0	0	51677	334528	
107431																																							1312	5570	27	2582	33793	0	6584	2275	6845	185190	161902	306	169208	0	2712	0	7000	0	15982	242	185190	0	0	15040	0	0	1280	0	37207	124695			0	128914	126202	-580	0	0	0	0	15982	
107459																																							2966	219	0	0	589	0	21	0	164	12646	10996	71	11067	0	92	0	0	0	1579	60	12646	0	0	1314	0	0	200	0	1486	9510			0	8522	8430	5	257	0	0	0	1579	
107758																																							243	1159	0	0	6545	0	277	0	1780	48964	42078	210	44800	0	393	0	2512	0	4164	100	48964	0	0	236	0	0	3734	0	2115	39962			0	39353	38960	94	0	0	0	0	4164	
108269																																							2090	1247	0	0	26259	500	261	529	2890	54180	44864	830	45836	0	464	0	142	0	8344	50	54180	0	0	7589	0	0	50	0	5171	39693			0	19818	19354	655	1050	0	0	0	8344	
108652																																							922	792	0	15	363	0	541	350	461	25424	22841	37	22878	0	184	399	0	0	2546	200	25424	0	0	-1815	0	0	4155	0	2091	20750			-1	20216	20032	7	1549	0	0	0	2546	
108746																																							9412	598	0	10339	17940	0	408	35	797	65984	55671	126	55797	0	82	0	0	0	10187	600	65984	0	0	8668	0	0	600	0	7616	48055			0	26537	26455	319	0	0	0	0	10187	
108951																																							100	5420	0	80	18644	0	3145	151	3711	173509	144028	1436	158714	0	1394	0	12250	0	14795	204	173509	0	0	8523	0	0	7246	0	15026	129002			0	143652	142258	-1178	0	0	1000	0	14795	
109136																																							41494	5310	0	0	48388	0	7560	35666	2633	372400	353133	2682	355815	0	5198	0	0	0	16585	13021	372400	0	0	-15895	0	0	17934	0	27439	325694			0	236547	231349	1525	0	0	0	0	16585	
109154																																							663	3236	0	2688	3324	0	1667	877	999	49331	41043	145	45188	0	398	0	3500	0	4143	100	49331	0	0	216	0	0	3800	0	6049	34994			0	36275	35877	27	0	0	500	0	4143	
109453																																							0	1535	0	229	8272	0	573	128	2574	56080	46351	241	51172	0	442	0	4580	0	4908	100	56080	0	0	2069	0	0	2380	0	6598	39753			0	42011	41569	359	1200	0	0	0	4908	
109574																																							202	13176	0	0	33870	0	4551	625	11951	244920	209965	2232	216197	0	2901	0	4000	0	28723	0	244920	0	0	299	0	0	27755	0	20315	189650			0	183446	180545	669	0	0	0	0	28723	
109659																																							17272	2707	0	0	7609	0	12600	2851	6777	195192	167006	1146	179136	0	1759	138	10984	0	16056	338	195192	0	0	10368	0	0	5077	0	35272	131734			0	146997	145238	273	0	0	0	0	16056	
110413																																							7557	6166	561	0	87470	0	9233	2565	19393	342707	269356	852	312873	0	3750	0	39495	0	29834	200	342707	0	0	21265	0	0	5385	380	34465	234891			0	213132	209382	2984	0	0	0	3170	29834	
110655																																							35	357	0	327	1783	0	50	0	355	13553	10482	33	11306	0	200	0	556	0	2246	100	13552	0	0	683	0	0	1400	0	2047	8435			0	9511	9311	63	1335	0	0	235	2246	
110936																																							11297	1046	0	0	14073	0	1296	6167	2009	106450	93965	1529	99793	0	1682	0	1299	3000	6657	3720	106450	0	0	-7296	0	0	9902	0	4642	89323			0	72074	70392	331	170	0	0	0	6657	
110945																																							111	4970	0	0	34701	0	8381	2828	3503	234528	212194	485	212679	0	1824	0	0	0	21849	126	234528	0	0	10554	0	4000	6949	0	26546	185648			0	176966	175142	220	4892	0	0	0	21849	
111157																																							0	981	0	500	2014	0	263	0	1336	31601	24187	188	28779	0	168	0	3500	0	2822	150	31601	0	0	409	0	0	2250	0	5044	19143			0	26675	26507	13	0	0	904	0	2822	
111205																																							21756	5167	380	0	30041	0	10433	0	19025	426789	315053	3238	388340	0	5407	0	69663	0	38449	0	426789	0	0	39902	2301	0	0	584	21527	293526			0	342509	337102	-1453	0	0	0	386	38449	
111559																																							834	647	0	0	6363	0	73	41	759	26592	21272	181	21453	0	316	0	0	0	5139	40	26592	0	0	4879	0	0	170	0	2119	19153			0	16691	16375	50	1500	0	0	0	5139	
111661																																							31	2565	115	0	64771	0	1006	751	2373	134095	106476	309	118573	0	779	0	8923	0	15522	220	134095	0	0	12979	0	0	460	0	15985	90491			0	63262	62483	1863	0	0	2865	0	15522	
111942																																							21892	3285	0	0	57441	0	5363	897	11975	259256	225201	1130	236643	0	2514	0	3142	0	22613	250	259256	0	0	21605	0	0	300	0	22861	202340			0	158848	156334	458	2069	0	0	7170	22613	
111979																																							63985	5870	0	3840	13913	0	3448	10657	12165	346065	300075	2075	306836	0	9283	1389	757	0	39229	792	346065	0	0	27182	0	0	11083	0	49331	250744			0	240081	230798	172	0	0	0	3929	39229	
112163																																							334	20007	0	41464	270923	35	22263	2589	27912	915072	718829	5039	836453	0	6153	2338	108170	0	78619	3717	915072	0	0	40151	0	0	32283	3261	129523	589306			-500	530099	523946	2968	0	0	4415	0	78619	
112332																																							0	9735	0	17996	52199	0	1260	467	2332	131561	110432	576	116008	0	625	0	5000	0	15553	276	131561	0	0	13546	0	0	1000	0	9853	100579			0	48197	47572	731	0	0	0	0	15553	
112444																																							10414	3220	0	0	35072	0	1559	424	4729	215851	174562	1561	195123	0	2411	0	19000	0	20728	525	215851	0	0	14956	0	0	4475	0	15676	158886			0	154013	151602	772	8831	0	0	0	20728	
112510																																							996	871	0	0	5365	0	453	0	564	38592	29112	94	34252	0	355	0	5046	0	4340	300	38592	0	0	3611	0	0	400	0	4757	24355			-50	29033	28678	79	1665	0	0	0	4340	
112556																																							0	1684	0	82	10417	0	155	0	908	35191	29933	420	31153	0	320	0	800	0	4038	95	35191	0	0	988	0	0	2805	0	4612	25321			0	21886	21566	150	379	0	0	0	4038	
112837	1145944	1740497	930645	7987	29185634	484185	1849933	288890	7000653	123523320	3070098	99402573	1488	2017816	13491386	1296138	152381	24119259	23627	123523320	469920	271161	-169993	0	0	23741846	248458		0	68697004	66679188	523779	0	790028	24120747	4907643	0	4907643				7987	29185634					123449363	88893265		99328616				1296138					469920	271161						14067747	74825518							0	0	21859	790028		
