"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2344	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON2604	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA242	RCONA243	RCONA244	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	
476968	758	6	1797	2489	0	11135	0	0	0	0	0	0	8437	0	143	1671		5446	562	799	5049	1671	0	0	2645	2602	198	0	916	755	0	0	9332	8294	0	0	
477059	546	0	348	1140	0	3819	0	0	0	0	0	0	12435	0	1769	404		9218	2267	2065	7131	404	0	0	4911	3459	551	297	104	300	0	0	3471	10666	0	0	
477303	47051	14	4506	22415	0	56326	0	0	5211	0	5211	0	156715	0	1845	12925		76245	20494	14145	52597	7601	5160	0	23818	28779	16183	7465	3462	4139	3516	1809	51806	154870	0	0	
477321	45679	35	6173	36397	0	52267	0	0	0	0	0	0	102501	0	2635	7307		34316	15199	6509	19683	2003	0	0	7046	12637	12260	2373	568	1435	3370	1934	46059	99866	0	0	
477349	11450	4	467	9242	0	16135	0	0	0	0	0	0	80293	151	1460	9327		35169	24347	5351	24698	5563	0	0	10535	14163	10444	27	2695	2868	3634	130	15664	78682	0	0	
477376	901	0	26	631	0	631	0	0	0	0	0	0	4933	0	52	1474		1029	1529	27	989	1474	0	0	173	816	40	0	0	1474	0	0	605	4881	0	0	
477554	3825	0	0	9747	0	13205	0	0	0	0	0	0	21399	0	463	3517		12454	1603	2417	9685	1977	0	0	3560	6125	1858	911	550	1427	733	807	13205	20936	0	0	
477639	448	0	1402	6424	0	12146	0	0	0	4936	4936	0	59959	0	3788	17893		23198	18420	2284	19753	16708	0	4936	10094	9659	3445	0	9129	7579	1185	0	10744	52138	0	4033	
477648	9521	9	4459	17069	0	30543	0	0	0	0	0	0	110894	0	7312	22711		62682	15980	9513	41447	14172	0	0	11397	30175	13045	8065	2150	15392	2450	2719	26075	103582	0	0	
477657	3650	1	4849	10004	0	21386	0	0	5043	17596	24807	0	73526	0	6952	36329		28566	4981	3158	18585	15964	491	3387	4687	13898	9537	444	9843	6121	20156	209	16536	62428	0	4146	
477844	4386	0	1217	6001	0	10431	0	0	0	0	0	0	29467	0	3850	3578		16263	5240	1811	10168	3177	0	0	2567	7601	5719	376	350	2827	401	0	9214	25417	0	200	
478140	6570	1	4419	7492	0	22381	0	0	0	0	0	0	32532	0	3896	6712		17869	1381	765	10047	4954	0	0	3646	6401	5809	2011	1822	3132	1169	589	17961	28636	0	0	
478195	3465	0	660	3168	0	5334	0	0	3560	0	3560	0	21230	0	1692	1725		13270	2770	2790	11508	1224	3262	0	3836	7672	1762	0	605	920	200	0	4674	19538	0	0	
478252	6390	0	1161	3248	0	8246	0	0	3143	3150	6293	0	36285	201	5054	10440		15853	3603	1461	11720	8195	2450	2950	3651	8069	3607	526	3413	4782	2085	160	7084	31030	1	0	
478430	5382	0	3991	6948	0	15254	0	0	198	100	298	0	67267	0	4958	36915		21011	3959	4611	15918	28428	198	100	4123	11795	5093	0	9183	19248	7950	534	11263	62309	0	0	
478449	11550	0	1625	8364	0	28627	0	0	0	16344	16344	0	111182	0	10706	39229		49711	10692	6898	30666	13768	0	1000	12239	19986	12275	5211	6675	7094	11340	14120	27002	100376	0	100	
478533	4794	1	488	2847	0	9811	0	0	0	0	0	0	44413	0	1206	4300		29101	6218	7483	18934	1814	0	0	5430	13753	5990	3928	687	1227	1427	959	9322	43207	0	0	
478542	1852	0	3383	2909	0	8575	0	0	1287	100	1882	0	22144	0	4699	9695		10002	595	1424	8523	8831	891	396	2652	5871	1473	6	2391	6440	665	200	4865	15462	327	1983	
478766	8805	13	0	29314	0	41509	0	0	0	0	0	0	87721	0	0	7716		5929	65271	2378	5627	7716	0	0	2249	3378	272	30	4354	3362	0	0	41496	87721	0	0	
478944	16915	159	368	6111	0	10299	0	0	0	0	0	0	77158	0	3867	14135		32838	13270	12001	19802	10441	0	0	5969	13833	8089	4946	2336	8105	2719	975	9772	73291	0	0	
479053	3264	5	120	1262	0	2775	0	0	0	0	0	0	14882	1	1212	3665		6697	1256	2557	5438	3365	0	0	1916	3522	940	319	657	2708	300	0	2650	13372	0	297	
479071	2638	13	735	10379	0	11014	0	0	693	0	693	0	39829	0	1400	7700		9485	20006	741	4024	4453	595	0	1857	2168	2840	2620	1595	2858	2577	670	10266	35566	0	2863	
479268	177519	184	2450	223500	0	334478	0	0	0	0	0	0	1123920	0	11011	266504		201729	478168	34591	195232	261565	0	0	86947	108285	6497	0	160882	100683	4078	861	331844	1110931	0	1978	
479446	15898	60	1465	9341	0	14779	0	0	0	8819	8819	0	59268	0	5615	12771		19917	10682	6795	11036	7349	0	5929	2661	8375	7058	1823	1908	5441	5011	411	13254	52564	0	1089	
479455	3555	2	1450	5528	0	12911	0	0	0	0	0	0	42038	0	2257	4873		23130	10480	3862	15878	4636	0	0	5428	10454	5674	1574	1000	3636	237	0	11459	39781	0	0	
479567	4834	6	429	10827	0	15849	0	0	0	0	0	0	16300	0	148	1093		7906	2467	1142	7268	1093	0	0	2551	4717	632	6	200	893	0	0	15414	16152	0	0	
479754	4538	23	600	2690	0	10305	0	0	1533	0	1533	0	33932	0	2573	8479		20007	908	3182	13831	6492	1175	0	2811	11020	6176	0	2714	4278	1487	0	9682	31359	0	0	
479802	234984	49	933	148284	0	334300	0	0	0	0	0	0	720561	0	4113	123785		240574	121218	67648	155642	81964	0	0	67853	89469	67290	15962	37253	45167	33026	8339	333318	716448	0	0	
479839	12645	0	1740	47391	0	88796	0	0	0	0	0	0	270752	0	23596	68171		113305	76631	16663	86346	58711	0	0	30730	55772	25069	1734	32154	26557	8929	531	87056	247156	0	0	
479914	9390	9	12236	22555	0	51216	0	0	0	0	0	0	82919	0	1620	19378		36532	17618	9149	21203	13478	0	0	7471	15852	11680	1528	1832	11962	3337	2247	38971	81299	0	0	
479932	5667	0	2975	9428	0	29875	0	0	0	0	0	0	41269	0	3556	7666		19364	8572	4707	16972	5169	0	0	5614	11358	1258	1134	1710	3459	1618	879	26732	37713	168	0	
480059	13872	19	3511	20837	0	30496	0	0	0	0	0	0	38816	0	2078	5632		11190	8122	2839	9134	5426	0	0	2998	6136	2045	13	1316	4110	206	0	26966	36738	0	0	
480228	92257295	41268	4607625	51701411	416900	60895602	41129	1477147	0	0	0	32934	338341389	259899	5099373	37011015		49519370	159553709	11054053	39354170	32023937	0	0	13841146	25513024	6804893	3360307	10812592	21211345	3414079	1572999	51000073	330958505	4788607	513531	
480246	6345	10	404	5896	0	9184	0	0	0	0	0	0	28338	0	5650	5287		8545	8161	1614	6112	5287	0	0	2269	3843	2428	5	3174	2113	0	0	8770	22688	0	0	
480330	23722	0	1780	13425	0	20593	0	0	0	0	0	0	44444	0	554	3778		14852	2091	2900	9936	3105	0	0	4316	5620	2679	2237	1584	1521	573	100	18813	43890	0	0	
480433	18817	10	13936	22904	0	41873	0	0	0	0	0	0	79122	10	4789	17684		25092	17529	3645	21679	16862	0	0	7456	14223	3413	0	8087	8775	822	0	27927	74323	0	0	
480563	108346	222	3428	118042	0	173583	0	0	0	0	0	0	677526	0	80200	155190		145281	268709	35349	108021	136236	0	0	39810	68211	25695	11565	103993	32243	10171	8783	169772	597326	161	0	
480723	21959	4	3242	11544	0	20857	0	0	0	0	0	0	54471	0	8910	15660		16253	599	2470	8262	11418	0	0	1264	6998	4739	3252	1400	10018	3095	1147	17569	45561	42	0	
480750	1946	0	0	899	0	1650	0	0	0	0	0	0	7848	0	0	2500		3127	275	83	2239	1050	0	0	683	1556	476	412	850	200	1316	134	1650	7848	0	0	
480808	93269	35	2859	43810	0	100289	0	0	5000	0	5000	0	344356	0	5958	41176		151249	58662	39313	83171	20271	0	0	45562	46249	47919	11519	11958	10802	11486	6930	96763	338398	632	0	
480817	20506	0	13541	17342	0	41469	0	0	5537	2383	7920	0	83941	0	10149	27166		35443	826	3638	25550	19642	5143	794	8576	16974	9511	382	8326	11316	7258	266	27928	72707	0	1085	
480853	7009	6	1857	11343	0	24332	0	0	0	0	0	0	51168	0	2741	9116		28011	7032	6523	23242	8100	0	0	9840	15602	2261	308	3157	5327	532	100	22469	48427	0	0	
480862	7369	19	2059	24434	0	36733	0	0	0	0	0	0	57109	0	6009	11677		23207	14856	6119	17991	10280	0	0	6764	11227	4691	525	2248	8032	1397	0	34655	51100	0	0	
481140	2046	0	507	5019	0	6333	0	0	2099	1456	3555	0	29264	0	2070	9169		14494	3555	1979	9732	5956	1366	486	2728	7006	3650	1110	1719	4237	1388	1825	5826	25508	0	1686	
481159	4011	7	560	20433	0	32154	0	0	0	0	0	0	31244	0	6960	8930		8413	9890	1507	6998	8830	0	0	2877	4121	755	660	7291	1539	100	0	31581	24284	6	0	
481177	26747	3	38372	25373	0	99665	0	0	0	0	0	0	240393	0	14864	27216		142972	43458	25228	105458	23618	0	0	35777	69967	31122	6106	13778	9840	3036	561	61290	225529	0	0	
481225	10349	6	2498	8730	0	19923	0	0	0	0	0	0	76642	0	2808	4534		44920	16839	10529	25186	1469	0	0	6474	18712	19734	0	326	1143	1512	1553	17419	73834	0	0	
481355	1205	0	346	2269	0	5895	0	0	396	0	396	0	16735	0	785	5189		10341	0	739	7100	3927	396	0	2623	4477	3193	49	703	3224	1138	125	5549	15950	0	0	
481430	62386	21	0	24465	0	39197	0	0	0	0	0	0	88281	0	0	4731		5321	15843	1012	4491	4399	0	0	1237	3254	658	172	423	3976	115	217	39176	88281	0	0	
481542	22111	17	3912	43733	0	80185	0	0	0	0	57103	0	336199	0	7033	129459		142371	42258	21450	62147	58711	0	0	24755	52715	56749	8152	19181	42085	60243	7950	69808	329166	6448	0	
481551	10488	0	3448	7565	0	23816	0	0	0	0	0	0	45375	5	3132	5824		25753	3310	5743	16582	3342	0	0	5908	10986	7834	1025	1128	2214	2075	407	20366	42238	2	0	
481627	28416	64	2165	22324	0	55048	0	0	0	0	0	0	111240	0	1420	27140		48561	7123	12551	19369	7915	0	0	5881	13488	26128	3064	2182	5733	17111	2114	52819	109820	0	0	
481748	1461	0	1484	3804	0	8627	0	0	0	0	0	0	22019	0	2717	2535		12071	5952	1581	6985	1731	0	0	1823	5162	5086	0	969	762	586	218	7143	19302	0	0	
481878	4532	4	338	5059	0	26568	0	0	0	0	0	0	61794	0	2023	8307		44728	4227	12743	21041	5498	0	0	5871	15170	17547	6140	1640	3858	2467	342	26226	59771	0	0	
481935	1395	0	30	1314	0	2805	0	0	0	0	0	0	4104	0	40	217		2492	0	552	1881	217	0	0	664	1235	561	32	0	217	0	0	2775	4064	0	0	
481944	16303	1	3042	22159	0	43218	0	0	0	0	0	0	84127	0	615	7948		45449	14426	12587	33394	6490	0	0	18048	16576	8115	2710	3497	3124	1219	107	40019	83410	156	102	
482053	1544	0	188	3028	0	6349	0	0	1089	0	1089	0	23975	0	2327	2811		16303	3317	1580	11284	2509	99	0	3204	8080	4326	693	405	2104	200	102	6128	20658	33	990	
482156	18181	16	10176	31510	0	65292	0	0	23849	60273	84122	0	243341	0	58826	113333		85851	25976	9029	64980	98863	16871	48557	23714	41418	14656	6063	69730	29133	2753	11717	54830	170505	270	14010	
482370	5798	0	0	1827	0	4182	0	0	0	0	0	0	23579	0	285	4067		8455	5259	1740	5682	2795	0	0	1753	3959	2255	488	826	1969	972	300	4182	23294	0	0	
482446	15638	7	2945	12527	0	31287	0	0	0	0	0	0	73879	0	1210	8225		43453	6563	5701	21225	4302	0	0	6225	15000	16528	5700	1580	2722	2897	1026	28335	72669	0	0	
483032	40812	11	748	6536	0	10823	0	0	0	0	0	0	76126	13	7669	11832		22211	1271	6237	20079	8160	0	0	7817	12754	1640	0	4802	5636	1394	0	10064	68444	0	0	
483274	102406	0	0	13009	0	57953	0	0	0	0	0	0	316718	0	2300	46937		138201	29174	47175	77526	26396	0	0	21442	56085	46272	14402	5622	20774	15320	5221	57953	314418	0	0	
483537	3332	17	256	16886	0	32271	0	0	0	0	0	0	83504	0	6636	26964		33738	19470	5084	25432	21862	0	0	7154	18284	8300	0	7496	14366	5102	0	31998	75868	0	1000	
483751	18860	2	7723	15607	0	40770	0	0	0	0	0	0	105749	0	23472	22788		52283	11818	8262	38950	20323	0	0	12898	26052	10771	2562	13915	6408	2365	100	33045	82079	0	198	
484057	2492	5	595	6869	0	11799	0	0	0	0	0	0	23498	0	2448	2144		6907	11955	1830	6091	2144	0	0	2031	4060	816	0	815	1330	0	0	11199	21050	0	0	
484123	39185	6	6439	23159	0	51787	0	0	0	0	0	0	120950	0	8627	18866		59628	3271	12054	36399	11015	0	0	12013	24564	22566	485	2959	8056	7751	100	45342	112323	0	0	
484141	10804	8	1818	9164	0	24904	0	0	0	0	0	0	31272	0	2006	1263		14678	4527	2192	9441	808	0	0	2677	6978	3653	1370	260	548	455	0	23078	29266	0	0	
484422	15559000	22000	48000	8060000	1082000	23756000	33000	0	11052000	0	24269000	0	212332000	188000	9795000	10064000		21050000	165659000	8383000	11344000	3877000	11052000	12262000	3622000	7792000	6720000	2916000	2562000	3116000	2138000	2248000	22357000	200426000	214000	1923000	
484459	2595	0	20	6444	0	13321	0	0	0	0	0	0	17878	0	0	1268		8044	5972	1431	7521	1268	0	0	3191	4330	523	0	308	960	0	0	13301	17878	0	0	
484927	13604	0	619	4217	0	7105	0	0	0	0	0	0	28734	0	323	1196		9870	4064	2149	6068	967	0	0	2006	4062	3174	628	230	737	127	102	6486	28411	0	0	
485054	2115	18	1131	5055	0	10776	0	0	682	0	682	0	20721	0	727	2219		13686	2701	1289	10444	2119	397	0	4074	6535	2633	444	981	1138	100	0	9627	19994	0	0	
485139	9165	0	1852	12341	0	17770	0	0	0	0	0	0	52800	0	4454	12223		25841	5572	3135	14358	8365	0	0	6363	7995	7135	4348	5063	3302	2233	1625	15918	48346	0	0	
485214	22390	0	1516	15202	0	23879	0	0	0	0	0	0	45274	0	965	5486		13652	3745	3024	10177	4256	0	0	2750	7427	3000	474	732	3524	1229	0	22363	44309	0	0	
485353	2081	0	1401	12821	0	22161	0	0	0	0	0	0	20601	0	1365	8458		6664	3398	897	4712	7551	0	0	1002	3710	1932	20	1355	6196	907	0	20760	19236	0	0	
485456	0	0	2783	32172	0	55444	0	0	12998	1300	32130	0	221873	0	13340	80717		119800	21357	27902	57419	46222	6464	12166	17477	39952	44710	17660	10984	35238	24629	9866	52137	187609	524	20924	
485559	1623643	2562	227311	2390927	141	2791949	0	0	0	0	3608994	0	13277408	6728	272477	5216589		1891620	4545555	362885	1040014	4595839	0	3608994	332541	707473	478353	373253	4008250	587589	473237	147514	2175802	12998203	386133	0	
485652	8414	0	716	42068	0	84572	0	0	594	0	594	0	117441	0	2249	19334		27559	62134	5530	19568	14680	99	0	13590	8128	4105	1736	11424	4176	2128	1606	83856	114598	0	594	
485858	754	2	1540	1661	0	4046	0	0	0	0	0	0	8286	0	1016	1571		4867	1094	278	3789	1166	0	0	1727	2063	1073	4	700	466	405	0	2504	7270	0	0	
485867	11154	31	2543	56903	0	62489	0	0	0	0	0	0	64073	0	2273	9450		6958	36511	1200	6388	8947	0	0	3088	3300	570	0	7507	1440	503	0	59915	61800	0	0	
486248	2605	0	258	3095	0	4841	0	0	0	0	0	0	11588	0	2980	1000		3710	4273	610	3571	1000	0	0	865	2706	110	29	100	900	0	0	4583	8608	0	0	
486752	0	1	0	651987	0	651987	0	305000	0	0	0	0	1193276	0	0	1167222		26054	0	0	15381	693022	0	0	3616	11765	10673	0	535631	157391	68600	405600	645018	491847	6968	396429	
486837	703	0	76	704	0	1108	0	0	0	0	0	0	4434	0	98	868		2212	651	127	1998	868	0	0	267	1732	203	10	100	768	0	0	876	4120	156	216	
487142	13989	2	961	7820	0	13155	0	0	0	0	0	0	57555	0	5208	9386		32532	1647	3772	16009	6092	0	0	5234	10775	7077	9446	3198	2895	1563	1730	12192	52347	0	0	
487236	5404	0	7196	9825	0	21994	0	0	0	0	0	0	30267	0	1205	11617		12664	582	2267	9028	7424	0	0	2346	6682	2707	929	1033	6391	2657	1536	14798	28468	0	594	
487357	22527	4	5109	35026	0	83280	0	0	0	0	0	0	240520	0	17861	46970		126512	44511	17520	80057	31476	0	0	25297	55064	34552	11599	9743	21833	10860	4534	78167	222659	0	0	
487843	13465	5	416	5753	0	8205	0	0	0	0	0	0	39928	0	1404	5251		21212	0	4638	13106	2826	0	0	4821	8285	5522	2584	1055	1771	2095	330	7784	38524	0	0	
488055	1919	26	2297	1703	0	8207	0	0	0	0	0	0	7600	0	535	1140		4541	0	394	4276	1027	0	0	1414	2862	265	0	200	827	113	0	5884	7065	0	0	
488167	32120	67	52041	150858	0	209294	0	0	0	10096	10096	0	480899	0	15672	119558		184677	144544	31934	116287	76457	0	5000	44488	72243	54298	13648	32804	43653	36155	6946	152732	462190	4454	3037	
488318	0	0	0	139261	0	139300	0	0	0	29914	29914	0	29914	0	0	29914		0	0	0	0	29914	0	29914	0	0	0	0	0	29914	0	0	139300	29914	0	0	
488420	17162	0	4952	12192	0	21324	0	0	0	0	0	0	34393	0	221	3708		11137	2386	3506	7626	1831	0	0	2346	5280	3103	408	407	1424	1555	322	16372	34172	0	0	
488439	64731	158	49229	106501	0	110136	0	0	0	1272	1272	0	781100	0	50692	128602		323351	264416	47255	273321	109907	0	0	93511	181362	44249	4229	49961	60014	17106	1521	60118	730301	631	107	
488653	8551	17	4511	17045	0	34183	0	0	0	0	0	0	29960	0	462	7184		9691	4534	2933	8691	6871	0	0	4244	4940	468	39	3026	3958	200	0	29655	29498	0	0	
488756	803	3	83	1148	0	2585	0	0	0	0	0	0	11989	0	1702	2758		7248	1180	727	5887	2654	0	0	1763	4124	1245	116	1514	1140	104	0	2499	10287	0	0	
489016	7989	0	12583	7596	0	29813	0	0	0	0	0	0	48405	0	587	8577		30229	1610	4085	25733	6912	0	0	8429	17304	4496	0	1979	4933	1665	0	17230	47818	0	0	
489128	40465	27	72	23564	0	30240	0	0	0	0	0	0	206395	0	2512	5299		32523	128108	4912	26690	4477	0	0	12010	15065	3491	1957	2197	2407	526	169	30141	203883	0	0	
489155	1014	2	1085	2561	0	6042	0	0	0	0	0	0	21434	0	4232	10557		7393	2470	1550	7150	10457	0	0	4365	2785	243	0	8162	2295	100	0	4955	17202	0	0	
489249	4250	0	1221	3860	0	9457	0	0	0	0	0	0	12584	0	184	515		7763	56	3226	6623	515	0	0	3845	2778	1140	0	515	0	0	0	8236	12400	0	0	
489548	7125	470	7686	22903	0	46053	0	0	0	0	0	0	113566	0	15398	51902		40739	13800	8248	36875	48050	0	0	14439	22436	3425	439	16931	31119	3187	665	37716	98069	181	99	
489623	327036	115	116644	98696	0	212134	0	0	0	0	0	0	923286	5859	27906	104485		324811	166954	65908	196854	79123	0	0	57397	152644	94344	20426	30972	48151	18917	6445	90677	886236	4698	3285	
489641	12656	3	956	7296	0	15032	0	0	0	0	0	0	41555	0	897	4641		24258	0	4468	16570	3428	0	0	6239	10331	7056	632	802	2626	1213	0	14073	40658	0	0	
489735	3915	0	428	5135	0	6605	0	0	0	9352	9352	0	47508	0	127	19839		17837	5917	1887	9416	12393	0	5003	2631	6785	7450	971	5538	6855	6110	1337	6177	31390	0	15991	
489913	30317	0	0	323187	0	323187	0	0	0	143076	143076	0	8384209	0	0	8240583		14668	98642	0	12762	8178586	0	143076	7138	5624	1636	270	8154480	24106	10650	51347	265309	8384209	57878	0	
490115	0	0	0	1554773	6907	1554823	0	0	494576	0	494576	0	494519	0	0	0		0	494519	0	0	0	494576	0	0	0	0	0	0	0	0	0	795035	494519	752881	0	
490179	15641	0	0	227	0	2920	0	0	0	0	0	0	34223	0	0	5018		13426	138	1992	11829	4913	0	0	5080	6749	1597	0	2582	2331	105	0	2920	34223	0	0	
490348	12763	0	1181	7514	0	21368	0	0	1187	0	1187	0	47731	0	10502	9149		19573	6246	5643	14401	8213	1161	0	5534	9090	4233	716	2045	6285	819	0	20187	37229	0	0	
490450	16442	70	2495	43621	0	52039	0	0	0	0	0	0	711930	0	2277	110468		73688	511332	28388	29818	42964	0	0	9844	19974	24604	19266	18030	24934	41483	26021	49474	709552	0	101	
490535	14636	0	318	20302	0	61575	0	0	0	0	0	0	80705	0	18670	17078		42975	6016	9594	29269	14802	0	0	10120	19358	9791	3706	3134	11668	1144	1132	60451	62030	806	5	
490544	1822	0	915	2047	0	4176	0	0	2433	0	2433	0	19808	0	4128	5633		8184	4168	475	4633	5152	493	0	1590	3043	1841	1709	874	4278	481	0	3261	15680	0	0	
490843	2466	0	2161	5634	0	15437	0	0	99	9827	9926	0	43761	0	11870	20575		14898	5822	1263	11173	11488	99	2548	3675	7498	2708	1017	3210	8278	608	8479	13051	21861	225	10030	
490937	11752	3	1203	21745	0	46448	0	0	0	0	0	0	60719	0	6839	18629		28562	1776	6682	25800	17007	0	0	11543	14257	2700	62	7807	9200	1622	0	45242	53880	0	0	
490955	852	0	311	677	0	1439	0	0	0	0	0	0	4087	0	451	100		2409	726	0	1813	100	0	0	521	1292	596	0	100	0	0	0	1128	3636	0	0	
491224	735679	54341	473943	623542	0	1576245	0	0	0	0	0	0	8462750	4859	213481	992928		2202239	4531904	538139	1694086	783195	0	0	762135	931951	325327	182827	379008	404187	128331	81403	1013915	8244121	34046	289	
491251	5069	6	387	6924	0	14226	0	0	0	0	0	0	38335	0	271	4046		25555	3665	2020	22255	3717	0	0	4771	17484	2740	560	1298	2419	215	114	13639	38064	194	0	
491402	59162	1	0	12933	0	43106	0	0	0	0	0	0	143233	0	0	11056		51008	22007	21204	30441	6210	0	0	11616	18825	14451	6116	1334	4876	3081	1765	43105	143233	0	0	
491569	50840	142	1900	171870	0	177890	0	0	33038	0	33038	0	1067383	0	102546	199632		193479	623432	32731	139774	150148	27773	0	45072	94702	53672	33	69530	80618	49484	0	175831	964837	17	0	
491653	2520	0	812	2854	0	7499	0	0	0	0	0	0	8881	0	617	2379		2626	1356	62	2493	2279	0	0	982	1511	133	0	709	1570	100	0	6687	8264	0	0	
491738	6492	5	3272	9406	0	18237	0	0	0	0	0	0	50101	0	9349	21342		18934	3333	5383	13705	13154	0	0	2734	10971	5064	165	2863	10291	8188	0	14960	40752	0	0	
491822	28910	18	1341	30261	0	43605	0	0	0	0	0	0	113064	0	315	31754		40721	11679	9566	24336	25582	0	0	10921	13415	12481	3904	8444	17138	2684	3488	42246	112749	0	0	
491934	5318	0	1426	12017	0	23988	0	0	0	0	0	0	105569	0	4194	32668		52642	14941	7326	40312	25380	0	0	5832	34480	5487	6843	8686	16694	3285	4003	22562	96425	0	4950	
492650	3184	13	2387	4976	0	11010	0	0	4714	1238	5952	0	61265	0	4227	22889		29456	5736	5153	21590	13309	396	0	9154	12457	7573	272	8782	5427	7992	688	8610	47026	0	10012	
492810	3314	0	941	6531	0	18378	0	0	0	0	0	0	31862	0	0	7535		19493	1520	1718	13543	5098	0	0	4190	9353	5669	281	1773	3325	2437	0	17437	31862	0	0	
493013	29018	49	3516	25976	0	62492	0	0	0	0	0	0	72131	0	7718	4399		29657	9057	5850	14789	2497	0	0	6917	12215	7541	2984	1415	1082	1033	869	58927	64413	0	0	
493077	6277	0	0	1509	0	3066	0	0	0	0	0	0	44106	0	0	8448		22635	6746	4244	10658	3254	0	0	3290	7371	10689	1285	815	2439	4659	535	3066	43806	0	300	
493143	2013	0	151	2506	0	4859	0	0	0	0	1185	0	20398	0	515	3142		10562	4681	1664	6582	1113	0	1185	2215	4367	3557	423	200	913	477	1552	4708	19685	0	198	
493152	4252	0	1526	7405	0	17107	0	0	0	3596	3596	0	50449	0	6841	13865		23650	8682	3735	20622	11629	0	2000	7194	13462	2992	2	8378	3251	1218	1018	15581	43409	0	199	
493741	8834	8	6010	14301	0	35540	0	0	0	0	0	0	68114	0	6032	12392		29029	17859	1566	16584	8474	0	0	8421	14887	4221	1501	5224	4843	1717	608	29522	62082	0	0	
493750	5891	0	4563	9972	0	16848	0	0	0	0	0	0	17178	0	203	4487		6449	351	629	5190	3962	0	0	1670	3521	943	315	2786	1176	425	100	12285	16975	0	0	
493844	8868	8	8533	21701	0	40831	0	0	10395	700	11095	0	124871	0	1671	26825		77855	11323	14710	53946	18622	9603	700	11446	43194	14725	8490	5377	13245	5096	3107	32290	122705	0	495	
494168	6164	0	1620	10187	0	21954	0	0	0	0	0	0	21059	0	641	1736		11933	1226	2945	9732	1736	0	0	4140	5592	2201	0	1112	624	0	0	20334	20418	0	0	
494261	49678	176	5021	145673	0	159260	0	0	0	0	0	0	1136970	0	7406	81369		57035	948888	9643	55829	79956	0	0	28988	26841	1167	39	56571	23385	1413	0	154063	1129465	0	99	
494458	5850	11	552	13206	0	17573	0	0	0	0	0	0	37163	0	673	4676		13296	13341	2005	9281	2994	0	0	2959	6322	2851	1164	1003	1991	1134	548	17010	36490	0	0	
494654	2340	0	0	7028	0	8643	0	0	0	0	0	0	15628	0	0	2244		6813	4231	323	3768	1631	0	0	1682	2086	1858	1187	831	800	613	0	8643	15628	0	0	
495044	3168	6	902	5782	0	11894	0	0	0	0	0	0	33595	0	1828	4283		17386	8760	3277	12176	3020	0	0	4050	8126	5210	0	513	2507	1263	0	10986	31767	0	0	
495277	16106	37	267	35641	0	60169	0	0	0	0	0	0	96643	0	0	22303		20057	38177	4209	17791	20311	0	0	4884	12907	1548	718	13111	7200	1574	418	59554	96543	311	100	
495352	8922	0	11554	46846	0	82257	0	0	0	0	0	0	203767	0	19499	45372		91416	58057	10718	50213	28784	0	0	19293	30940	27855	13328	14920	13864	7247	9341	70193	184169	510	99	
495419	36621	16	12634	58267	0	93854	0	0	0	0	0	0	185563	0	25508	50059		71870	27013	17354	43013	34098	0	0	23825	33307	11332	3406	13727	23460	10254	2618	81204	159007	0	1048	
495558	13264	0	0	8927	0	19614	0	0	0	0	0	0	28542	0	12	1830		8838	4610	1209	6835	1721	0	0	3247	3588	1494	509	923	798	109	0	19614	28530	0	0	
495857	2701	6	4155	4650	0	10733	0	0	0	0	0	0	24310	0	1290	4815		10613	6181	304	9920	4415	0	0	4363	5557	573	120	1414	3001	100	300	6572	23020	0	0	
496171	17711	72	1826	47145	0	74052	0	0	0	0	0	0	209154	0	16745	51304		43987	96154	8189	28743	33739	0	0	12117	17794	7744	6332	7294	26445	13642	3923	71918	192289	236	120	
496434	1761	0	276	3639	0	6462	0	0	0	0	0	0	18194	0	2193	5736		9576	1121	1948	8900	5423	0	0	3421	5479	676	0	2988	2435	210	103	6186	16001	0	0	
496845	27412	8	3826	18391	0	36786	0	0	0	0	0	0	128945	0	2360	24941		58738	17854	8293	37618	18220	0	0	13243	24376	18334	2785	7405	10815	6509	212	32933	126585	19	0	
496957	1450	0	84	1103	0	2205	0	0	0	0	0	0	12528	0	696	2878		5210	2990	988	4008	2563	0	0	943	3065	1123	79	772	1791	315	0	2121	11832	0	0	
497039	58507	12	6480	42974	0	74857	0	0	0	0	0	0	223369	0	3118	64074		98990	1798	22769	68548	45013	0	0	20707	47841	20491	9949	6463	38550	8245	10815	68365	220251	0	0	
497404	4289882	1256	390320	2058233	0	2784507	0	0	0	990	990	0	16769819	565	1205012	1100062		3600980	7778895	995641	2606150	752283	0	0	922916	1683234	738914	255916	251882	500401	219828	127951	2392006	15562944	925	1298	
497655	28722	281	16112	16049	0	39476	0	0	0	0	0	0	45403	1536	20003	6171		8523	1987	2845	6006	4372	0	0	1794	4212	1821	696	2677	1695	1359	440	23083	23864	0	0	
497851	5151	49	1746	12507	0	31583	0	0	0	0	0	0	78429	0	8138	13772		33748	25758	10421	22863	10135	0	0	8247	14616	6711	4174	4040	6095	1924	1713	27379	70291	2409	0	
