"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2182	RCFD2183	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2182	RCON2183	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	
806220																															0	908	431	1679	9688		62		266	0			5804	1857	3516	0	0	36758	81	0			0	11987	547	3481	6042	5823	762	2692	1574	357	464	11516	1648	4937	4273	1935	54								0	95		0	
806846																															0	41266	164	898	125201	0	0	0	0	0	49694	0	49694	15399	8694	0	1496	289662	0	0	0	0	0	45572	572	0	185705	4654	11620	21931	6931	273	0	140555	28876	50937	15992	6650	835	0	0	0	0	0	0	0	548	158	0	0	
806958																															0	11607	7988	183	22153		205		8991	0			18843	3222	7124	0	287	97834	0	0			0	14895	2177	1705	49908	2306	3551	4709	4117	43	169	28656	15395	20391	15517	1084	1855								0	159		0	
807067																															0	23236	3812	528	51134		121		3468	0			6720	2298	471	0	124	97716	253	0			1365	5583	14	2167	28427	2233	456	392	1068	853	535	22017	13637	15500	17456	21590	1342								460	0			
807348																															0	255	7237	0	4239		0		8011	0			3647	252	3331	0	618	37941	0	0			0	9727	480	0	13991	504	1378	5001	89	1507	1102	4056	8055	11636	1953	1875	103								121	23		0	
807432																															0	2543	3251	1208	13653		0		237	0			2710	651	5522	0	211	44578	0	0			0	14054	538	0	23294	1566	3634	6979	1845	20	0	9024	9164	8565	2902	618	212								0	0		0	
807656																															0	1130	2512	41	8938		315		445	936			11543	0	11638	0	0	74919	3	0			0	35237	3123	27939	15564	1949	2555	3733	24086	2357	557	10401	9327	5326	11566	3012	1								0	0		0	
807665																															0	478892	0	186873	185709	0	127	127	0	0	35795	0	35795	5634	2827	0	0	939916	2432	0	0	0	0	42143	3985	4911	538210	15109	18825	391	2409	3911	1498	233098	300235	114897	56317	181444	14066	0	0	0	0	0	0	0	0	363	0	0	
807946																															0	0	2226	0	398		0		329	0			417	0	188	0	212	4387	0	0			0	617	0	46	759	52	266	289	10	0	0	553	641	2122	454	0	0								0	0		0	
807955																															0	56343	12200	3453	178900	0	1962	1962	3123	0	104143	0	104143	0	21098	0	0	427816	1129	0	0	0	0	33222	14034	25270	100117	10503	4771	4427	10929	1934	376	286789	16163	29827	38340	23193	0	0	0	0	0	0	0	0	0	467	0	0	
808167																															0	48727	0	204	184009	0	0	0	1511	0	36958	0	36958	26152	54296	0	1705	416166	0	563	563	0	0	61009	115	514	61524	71	443	1433	1358	21132	36572	82800	41061	76326	27931	105535	20526	0	0	0	0	0	0	0	0	917	0	0	
808176																															0	58023	3	6885	316515	0	825	825	0	0	175829	0	175829	84457	277837	0	69809	1535635	0	1586	1586	0	0	472372	54641	131925	304936	26853	28013	25770	75776	168216	147025	380600	49807	152413	273729	170296	33853	0	0	0	0	0	0	0	8321	8532	0	0	
808260																															0	65743	70707	8553	236983	0	585	585	140314	0	141411	0	141411	50426	8560	0	823	840418	2014	0	0	0	0	96710	14785	5119	239083	1770	4391	6083	8220	50192	26054	163009	162977	98688	110909	171717	34947	0	0	0	0	0	0	0	4464	2368	0	0	
808345																															0	1138	3118	665	24171		1612		928	0			40802	1309	5563	0	1001	108018	0	82			0	26648	270	6796	29932	3269	8655	10163	1628	2002	584	12641	32537	21378	9150	2316	0								540	171		0	
808354																															0	384	11675	221	5788		0		10482	0			12493	575	1234	0	1674	48353	0	0			0	3799	0	0	10154	120	300	1916	1463	0	0	4019	9456	11389	14053	3055	0								28	0		0	
808448																															0	483	2420	1021	4283		4		1840	0			4792	0	995	0	799	24467	0	0			0	7749	81	332	8455	566	1614	5225	313	31	0	2980	4003	6337	2541	857	0								0	0		0	
808653																															0	53	7133	0	3440		26		13315	0			3119	0	1992	0	385	31339	0	76			116	1670	130	28	8270	0	75	52	125	986	429	16331	2792	3697	1293	3265	1856								0	0		0	
809034																															0	231	86	391	12322		286		0	0			1738	29976	5227	0	0	91168	0	0			0	36609	4176	25076	4599	210	725	4786	14580	15690	618	32995	1036	7713	7013	5593	140								0	126		0	
809324																															0	20615	0	566	92737	0	392	392	0	0	30333	0	30333	7951	20767	0	18503	246394	0	0	0	0	275	51669	2086	1920	34316	1970	1199	1802	4298	40718	1682	37141	4542	25841	65757	37965	23464	0	0	0	0	0	0	0	0	775	0	0	
809379																															0	454	2643	660	2493		53		1041	0			2374	348	3175	0	0	37385	0	0			0	23957	187	20779	4132	1686	4183	1159	920	6568	9166	1162	2770	1686	2731	2546	2369								0	0		0	
809539																															0	21115	5267	1012	15395		453		2562	94			3829	341	11062	0	0	95056	0	0			0	32071	1949	0	48884	18728	4135	8985	84	68	0	48609	7563	5481	1201	58	0								0	0		0	
809650																															0	0	548	367	3474		14		524	207			3929	0	3758	0	49	18894	285	0			978	6483	33	1354	5732	794	1222	1491	1105	1642	121	3607	2035	3602	1993	580	0								0	0		0	
809856																															0	98	194	0	502		0		2879	0			1838	0	596	0	0	6527	0	0			0	420	0	0	4425	0	10	86	0	324	0	2204	2221	363	489	830	0								0	0		0	
809940																															0	1678	8762	455	5246		143		6717	0			6184	0	3319	0	824	47580	0	0			0	14252	0	3439	14485	153	440	523	3487	3935	5714	5373	8519	3758	8101	5804	1773								0	0		0	
810151																															0	1085	2744	334	3912		0		1190	0			7019	324	2147	0	0	24265	0	0			845	4806	672	29	8639	467	211	1454	2002	85	587	7917	3264	3700	3243	1152	0								0	32		0	
810339																															0	0	1150	0	1053		0		1555	0			421	0	673	0	169	6869	0	0			0	1848	0	0	2790	19	266	1547	16	0	0	215	2289	2316	200	0	0								0	0		0	
810544																															0	0	5812	216	2548		158		30976	0			7338	221	8994	0	0	72921	0	0			0	8946	1999	256	17849	963	320	853	3672	3138	0	13307	4554	12852	24375	8515	167								5600	113		0	
810553																															0	1946	24781	215	8989		0		13554	0			7907	620	2914	0	2034	90003	0	0			0	26196	114	21263	9361	1748	5424	6465	4602	7019	889	22824	17056	6287	8687	8208	415								0	733		0	
810834																															0	134447	1724	8745	60813	207	290	83	81	0	39556	0	39556	4964	10238	0	0	300624	206	0	0	0	0	35738	4168	0	187856	6508	6610	11149	11288	106	0	60422	114316	45753	34030	8990	994	0	0	0	0	0	0	0	0	66	0	0	
810900	225900	0	0	0	5703	0	0	0	0	231637	10	0	0	0	13897	92320	108709	6239	12505	700	0	0	0	0	0	0	0	44	0	0	0	7507	0	1558	203819	0	0	0	0		5703	0	5703	2246	0	0	0	231637	10	0				10633	137	6645		2457	4839	18	224	1605	1490							0			0	0			0	44			
810919																															0	37708	0	13062	202117	0	4246	4246	0	0	32084	0	32084	2858	495617	0	0	1587267	0	168542	168542	0	0	544310	85944	36349	24006	10647	29144	10257	55765	336438	101959	1159	15321	119652	276396	447346	183083	0	0	0	0	0	0	0	0	779	0	0	
811046																															0	48092	360	42927	335603	12415	33847	21432	267	0	249574	0	249574	17802	6524	0	0	1055555	408	5297	5297	0	8669	287751	25870	182393	206003	10602	14418	62313	93490	10682	95825	309282	27425	113486	125168	181300	11551	0	0	0	0	0	0	0	2049	0	0	0	
811279																															0	1686	0	1502	13781		0		0	0			2348	4293	1058	0	0	110370	96	0			0	77133	8651	1300	4679	315	432	3440	10482	44293	17928	7153	2551	2936	6953	13413	296								0	14		0	
811457																															0	82	194	55	655		12		780	0			889	0	2116	0	0	6121	0	0			82	1338	0	0	2139	40	112	407	624	46	110	449	1551	1018	1651	101	0								0	0		0	
811541																															0	0	6849	0	6389		29		2458	392			2313	0	4777	0	0	34841	6	0			0	11489	524	9519	6023	3197	5829	815	1286	129	0	4806	10517	4424	2814	290	0								0	19		0	
811550																															0	808	420	1529	2815		1990		2664	0			5507	0	5898	0	0	34401	1	303			0	12463	5	3494	19268	1297	4579	5842	204	541	0	6683	6709	5504	2810	233	0								0	0		0	
811747																															0	765	10849	1272	7747		22		8064	0			4634	0	1484	0	0	42774	0	0			0	7226	711	0	8461	367	333	806	4951	769	0	2175	5586	9962	14051	3234	540								0	0		0	
811756																															0	21092	1869	1725	21404		153		1901	0			20376	2107	6728	0	1822	101529	77	0			1518	18478	3678	21	30130	3618	5326	4234	1668	591	3041	32766	10934	17748	11388	8329	1818								0	273		0	
812164																															0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		0	
812436																															0	4929	0	1112	76892	0	715	715	0	555	97910	0	97910	26102	4881	0	1228	251381	0	0	0	0	0	37165	200	22234	163867	4084	7103	13101	399	5684	6794	132411	28430	32222	4904	10194	1122	0	0	0	0	0	0	0	0	247	0	0	
812557																															0	16159	23673	1050	34523		2305		43092	0			52672	2847	13224	0	821	219114	0	251			2235	24949	2139	0	81635	2314	2867	1616	3033	14359	760	94282	23552	14920	35527	23452	277								1132	277		0	
812614																															0	669	1675	0	8713		0		648	0			3951	693	15096	0	476	62335	47	0			0	29408	213	997	8951	1079	1154	1456	4230	15128	6316	10826	2287	7992	8738	2861	219								0	840		0	
813059																															0	261	2249	0	765		0		2610	0			2474	0	1077	0	0	10732	0	0			0	1214	20	0	3147	51	313	112	365	373	0	5257	569	1368	1393	608	131								0	62		0	
813572																															0	15614	773	1192	21187		81		728	0			34513	1863	8959	0	0	146875	503	0			13146	58700	3435	44047	11546	4964	6571	22858	10484	4673	8068	32475	7922	18582	8638	16649	3892								0	333		0	
813732																															0	32552	387	7691	89965	0	14425	14425	0	0	50337	0	50337	16097	16803	0	0	279531	234	0	0	0	0	45170	3580	12655	143938	13742	11546	12146	4287	1178	1119	127470	43144	38386	21759	3321	0	0	0	0	0	0	0	0	1247	1511	0	0	
813844																															0	27526	60374	2468	60329	0	525	525	50365	0	71233	0	71233	16291	16897	0	3837	386525	0	0	0	0	0	71738	4127	60878	90795	5417	12688	15103	7419	11989	18856	87527	70101	50226	53839	30226	19320	0	0	0	0	0	0	0	357	458	0	0	
813853																															0	3779	308	307	29232		146		7298	0			46704	13936	5580	0	665	127551	0	1181			0	8620	9248	0	26323	216	224	2444	1820	3804	112	27574	14375	23619	34058	18059	794								138	409		0	
813947																															0	19792	3154	13823	75295	0	1040	1040	1190	0	54511	0	54511	23972	37404	0	2940	279564	6	0	0	0	461	37143	8852	6838	63752	9879	1562	6157	5193	9780	4532	113340	7290	44543	68558	8126	0	0	0	0	0	0	0	0	0	454	0	0	
814216																															0	7898	698	756	60296	0	1714	1714	629	0	67331	0	67331	43062	122695	0	0	502517	714	16356	16356	0	6779	178152	2389	17294	54337	1390	428	2503	4500	74733	94598	120965	14834	57305	106111	20696	1463	0	0	0	0	0	0	0	0	1255	0	0	
814355																															0	0	1267	0	29		3		1926	0			575	0	735	0	32	5547	0	0			0	969	0	0	1589	26	204	604	127	0	0	879	1403	1177	848	270	0								0	11		0	
814430																															663	222681	0	22736	627677	0	54131	54131	0	0	239181	736	239917	33803	20973	0	0	1402947	5265	0	0	0	0	183199	41	105956	716603	65502	16174	19133	32567	31957	17713	790719	122262	152418	94765	64335	0	663	0	663	0	0	0	0	0	2391	824	0	
814458																															0	6289	229	311	16663		118		0	0			24940	0	13479	0	0	70648	213	0			3165	7524	1308	0	22242	155	223	953	2584	3609	0	8457	13692	18953	18285	3366	0								0	0		0	
814551																															0	17272	4000	165	20051		174		3738	0			8876	1170	6766	0	0	85596	91	1745			0	17350	3627	17134	41761	1242	3680	7370	2492	1941	409	25841	21039	14575	5906	462	231								0	753		0	
814711																															0	3072	152	1209	24469		0		0	914			57933	1966	36989	0	1067	179173	539	0			0	52515	340	621	64511	1498	1589	5939	6680	34322	2451	51235	10189	16148	21014	27023	1134								0	0		0	
814748																															0	5	0	368	13618		0		0	0			3804	1155	2851	0	0	81488	37	0			0	59642	82	571	2192	92	350	302	1496	37050	20352	853	897	2777	4369	10192	2793								0	0		0	
814953																															0	0	962	0	316		0		1842	0			195	0	48	0	0	3535	0	0			0	172	0	0	2971	9	10	134	6	0	0	1262	1690	376	35	0	0								0	0		0	
815053																															0	3454	3571	56	3132		3		2235	0			2344	0	1533	0	0	24233	44	99			0	7593	257	7593	6778	349	1764	586	1640	1027	2227	2669	4536	2608	2642	1538	2690								0	0		0	
815147																															0	10651	497	430	39713		0		116	0			11080	15383	20408	0	419	135526	155	0			0	31462	4872	14548	22179	1758	1950	5102	8512	8822	4645	19817	5990	36993	32474	7921	663								465	185		0	
815156																															0	9337	29384	6108	21290		1363		38981	19			21514	10	16806	0	1	157095	0	85			0	8768	3448	2436	59834	1607	1430	1464	1815	349	2103	57429	35284	23174	29483	2957	0								0	0		0	
815277																															0	590	0	835	5666		0		0	0			0	120	30	0	0	39332	0	0			0	32074	17	0	911	150	59	762	1045	14246	15812	1372	2	95	198	4681	910								0	0		0	
815754																															0	2907	2959	1028	12708		0		1133	0			6479	582	10088	0	0	55954	17	309			0	16871	811	1191	13208	1019	2469	9638	2300	667	358	8647	4804	9878	10681	3949	452								0	96			
815950																															0	5113	6037	105	23552		2174		5237	0			10818	4396	4019	0	0	73338	0	642			0	10973	202	3916	35220	1059	3074	4448	1706	162	505	14067	17020	16816	10805	2135	1237								0	70		0	
816144																															0	803	17315	1001	9994		574		4694	0			10257	1735	9150	0	912	83391	0	0			0	26119	601	24087	19826	1767	5601	4295	8461	4962	568	13140	20348	5897	9102	6604	2156								0	236		0	
816210	3130687	139000	39213	1968	762829	10	387522	0	52500	4910565	7516	137281	0	179891	1140736	499348	639683	554470	657832	400223	91304	136103	0	8044	0	0	110331	14561	0	0	144147	271515	17531	40715	800891	64	139000	138936	39213		762829	10	762839	26	387522	0	52500	4910565	7516	137281				1990332	9677	0		1184	520	3903	27131	440099	1506391							136103			8044	0			110331	14561			
816256																															0	100	4347	0	856		93		9405	0			2700	0	1085	0	340	21650	0	415			0	2309	0	2232	10522	507	1703	0	0	77	0	8827	7746	1076	332	927	0								0	0		0	
816304																															0	275	0	3152	9552		0		0	0			527	5437	1335	0	0	137307	0	0			0	114711	1522	6043	2349	986	3584	781	702	30335	78323	7229	670	726	468	6771	6731								698	98			
816452																															0	432	418	0	1115		0		165	0			4334	0	4128	0	0	21934	0	0			0	11118	159	0	4060	766	843	2008	6088	1386	0	821	1630	2987	4202	856	278								0	65		0	
816603																															0	39774	0	0	357467	0	57	57	0	225	57145	0	57145	134299	20245	0	5815	1102030	0	0	0	0	1672	434966	51936	171906	65205	5514	14592	39032	105688	206796	62417	262741	32680	51384	135859	121766	58575	0	0	0	0	0	0	0	0	326	0	0	
816649																															0	0	194	0	2057		0		70	0			5409	176	3410	0	416	17366	1	0			0	5610	19	2025	7249	509	1195	958	782	2094	72	4625	920	1973	1909	905	1414								0	6		0	
816751																															0	1731	519	99	135		0		1695	0			1401	0	1417	0	69	8246	0	146			40	754	235	0	4372	2	169	206	288	89	0	1541	2660	1156	1896	57	147								45	0		0	
816760																															0	12256	0	20564	46749		0		0	0			21423	4270	0	0	0	128242	0	0			0	21736	0	20984	28004	490	1435	14736	4223	256	595	29707	11179	12745	22762	23868	6232								87	1157		0	
816948																															0	215	940	0	724		0		566	0			2100	0	2429	0	86	13472	0	0			22	6412	0	0	5175	246	1894	3932	203	136	0	1470	2984	2217	384	5	0								0	0		0	
817356																															0	884	1499	199	1400		5		1967	0			2270	0	2559	0	12	17035	0	0			0	6118	122	0	7881	56	1128	3164	1107	663	0	3663	3034	2684	1422	114	0								0	0		0	
817477																															0	3610	1396	1937	6593		39		765	0			1892	7130	3940	0	0	93333	0	0			0	65891	0	1699	4841	590	869	7774	24133	31072	470	1584	3020	5720	10685	6027	0								0	140		0	
817824	18822561	1401188	1593	0	12648444	37535	2964377	0	460258	38787479	46275	1101142	1196798	1335407	7260488	18699382	1967264	1188093	1761410	5123806	3234531	0	50288	0	0	965	1763	146842	0	0	51253	796336	8399	357564	2619430	85983	1401188	1315205	1593		12648444	36922	12685366	4589461	2964377	0	460258	37590200	46143	1101142				6716773	3734598	2398901		1452447	260595	263809	1109383	2554640	1051449							50288			0	965			1763	146842			
817833	21357572	679747	59862	0	12615356	30704	1170988	1611	33885	37268089	4886	1319953	0	4804583	8820588	26044295	827187	1964934	2289004	1519016	291649	0	0	0	0	0	3297	0	3751		0	5629351	100145	1676494	5376453	18843	679747	660904	59862		12615356	30704	12646060	4234245	1170988	1611	33885	37268089	4886	1319953				4184886	155998	1200652		1217144	218911	314799	832577	408234	1179172							0			0	0			3297	0			
818353																															0	2711	2439	51	23054		2250		2483	0			44521	1298	10718	0	0	117060	62	7079			41	18564	1881	6248	12164	2208	2278	5639	6253	2091	77	41851	13777	21535	15486	5796	1								0	73			
818401																															0	2154	0	1392	4484		0		0	496			1431	6076	4292	0	0	141501	35	0			0	113776	7931	15530	10817	678	2058	2830	15235	40546	52346	6356	1725	1448	3077	10580	4574								0	0		0	
818540																															0	0	4916	0	1879		794		10887	0			8729	0	1282	0	507	33210	0	0			0	4060	156	0	16210	20	236	1609	774	1421	0	10972	4982	5825	3251	3628	432								0	0		0	
818559																															0	0	1151	0	0		140		3122	0			7425	150	2323	141	2343	21282	0	0			0	4363	99	0	1725	10	13	51	233	2219	1837	452	1250	2566	4279	5768	2604								0	25		0	
818625																															0	50849	5275	7890	161973	0	1163	1163	445	0	88545	0	88545	44495	29856	0	7230	609474	0	52090	52090	0	7488	146005	11505	58443	84849	9016	15380	18545	24520	72576	5708	134135	40860	107407	124162	53056	3849	0	0	0	0	0	0	0	0	2153	0	0	
818652																															0	63	3224	0	1286		97		899	0			3509	0	2273	0	506	13369	37	0			0	1549	0	752	10175	753	5	16	24	751	0	7209	2208	1051	782	600	0								0	0		0	
819154																															0	848	1304	101	4197		60		793	0			3692	0	3849	0	0	19898	0	0			0	4777	277	927	6736	412	1422	1956	449	264	238	2610	3726	5112	2484	1156	1								0	0		0	
819172																															0	3622	1131	285	6602		5		65	0			0	2232	2230	0	0	64303	277	0			0	46513	1378	27956	11616	1259	4352	14498	9191	16542	531	3704	2301	2686	4430	3385	1015								517	0		0	
819453																															0	47302	2523	504	8098		0		2033	0			16540	0	9888	0	0	127710	196	0			0	40631	387	35742	40389	6000	12082	17660	3154	735	0	14622	26080	37862	6687	1558	0								0	0		0	
819556																															0	463	31633	177	56496	0	174	174	7151	0	20323	0	20323	0	26301	0	1843	228893	0	0	0	0	0	82203	2129	2667	82447	5310	5873	14853	53667	1496	567	23792	48027	22561	35988	4315	9228	0	0	0	0	0	0	0	0	0	0	0	
819855																															0	9874	3159	493	15039		72		10137	0			15127	0	9336	0	0	73142	0	0			0	9305	437	170	47721	1359	1208	2251	3997	411	79	37182	8999	8143	9172	284	0								0	163		0	
820048																															0	8076	1601	28989	84025	171	275	104	934	46	30122	0	30122	4123	4174	0	2171	195119	7	12	12	0	11750	22926	7698	2079	53485	603	280	2167	8156	10755	965	45401	7201	10259	89896	12189	5262	0	0	0	0	0	0	0	0	0	0	0	
820178																															0	985	0	219	4184		0		0	0			1107	6476	86	0	0	76714	309	0			0	61292	2674	16662	3655	4847	9568	683	3291	22517	20386	7001	2071	309	1357	2134	2859								0	0		0	
820301																															0	11039	118	2475	17520		4		0	0			5187	1057	2006	0	580	115159	0	0			0	72989	2184	6352	9156	1251	3384	1138	1897	23309	42006	5328	7158	2831	6064	10723	10066								0	0		0	
820310																															0	8633	47356	6922	84174	0	315	315	9135	247	41210	0	41210	33160	84283	0	1420	476042	0	227	227	0	0	150581	4285	58172	93151	6907	29260	9408	12487	48154	42992	51279	105218	38093	67534	35080	26316	0	0	0	0	0	0	0	3259	1082	0		
820459																															0	6335	1732	664	31872		129		6628	0			16597	125	10132	0	0	94748	341	0			0	19479	840	5900	31052	1660	4726	3072	4652	3837	1532	16583	16230	18443	13192	10056	423								555	1		0	
820655																															0	0	5668	187	2106		7		11843	0			4971	0	4653	0	267	32239	0	0			0	2462	50	125	7430	101	19	142	436	1647	117	14569	2816	3321	4563	3685	825								0	25		0	
820842																															0	12098	60	102	26593		0		300	0			10919	3928	5938	0	1150	91091	0	0			0	29744	259	2152	43957	3516	7243	17383	779	245	554	18581	14617	20319	4527	2751	550								0	0		0	
821036																															0	7760	1315	9209	15853		459		245	0			5017	5200	8782	0	219	73310	0	0			0	17569	1659	15741	23365	1896	7381	6403	1456	174	258	20864	14688	9209	10226	755	0								0	23		0	
821120																															0	15308	0	964	152890		146		287	0			46460	1008	9601	0	734	296994	1103	0			0	65490	5094	18449	51443	45570	1212	3826	5185	4994	4702	77460	10972	30544	42135	34507	35115								0	115			
821157																															0	71	7512	149	5313		57		16359	0			10066	0	5046	0	1092	48205	0	372			0	2061	0	0	20740	53	164	502	846	496	0	14621	5902	7079	13756	4163	614								0	107		0	
821278																															0	0	0	100	205		0		0	0			0	0	118	0	0	16536	63	0			0	16176	0	1603	378	104	156	296	892	9794	4937	118	0	0	100	205	0								0	0		0	
821456																															0	162	2026	0	1384		3		10315	0			3228	0	2162	0	0	21861	0	0			0	2581	0	2436	14066	94	635	373	1256	90	128	4379	8958	2111	2330	834	52								0	0		0	
821531																															0	76453	913	332	50975		2263		132	0			72459	297	6479	0	0	234703	0	0			0	9168	15232	79	112382	2127	2319	3857	865	0	0	89514	48558	47402	21515	13588	276								0	0		0	
821559																															0	58	0	0	0		0		0	0			273	0	3340	0	0	23856	153	0			0	17038	3300	0	2280	256	1509	14085	700	355	0	90	419	4315	1978	160	0								0	0		0	
821643																															0	0	2763	0	3249		9		4001	0			1157	0	833	0	268	14593	0	61			0	2252	0	2090	4239	225	382	257	304	590	494	3357	1918	2877	2013	1393	774								0	0		0	
821652																															0	341	137	344	1254		31		257	0			1590	0	2231	0	0	23045	0	0			0	16725	0	5738	12563	10390	3314	1864	240	917	0	1446	1945	2186	415	296	0								135	0		0	
821858																															0	2486	0	1116	11270		7		0	0			4801	0	1829	0	0	28068	6	0			0	3994	2385	0	11471	232	689	485	1140	1366	82	3647	7737	4798	5475	2097	46								0	186		0	
821906																															0	10936	166	1365	21382	0	901	901	20	0	8872	0	8872	11794	4629	0	0	145391	0	0	0	0	0	82671	1391	42267	9467	0	40990	310	1005	10887	29141	20134	18131	4762	3412	9161	6930	0	0	0	0	0	0	0	1074	190	0	0	
821951																															0	1426	396	0	24120		102		440	0			14906	1826	2990	0	0	58168	0	0			0	8350	3511	0	26611	1408	1685	2975	2282	0	0	15554	7964	13997	10328	679	100								0	101		0	
822042																															0	7027	16361	2298	63741	2146	2246	100	14600	0	38840	0	38840	8025	16228	0	717	239734	0	18	18	0	0	64453	4818	54267	65726	5587	15848	17087	23020	1945	621	57338	34106	34511	40766	5970	274	0	0	0	0	0	0	0	126	236	0	0	
822051																															0	0	3875	45	10092		765		4844	0			7688	3083	14469	0	0	64565	2	9014			0	9117	1379	5580	10511	282	5470	580	1464	896	425	17717	6270	9949	13949	6441	421								0	196		0	
822145																															0	475	26701	479	11033		39		28563	0			13577	0	3550	0	0	93779	0	47			0	8913	340	134	48358	814	1387	3955	2192	231	298	32133	14024	17492	12642	7789	632								0	62		0	
822154																															0	47823	19772	4802	164069	6102	7479	1377	41527	0	143671	0	143671	0	48001	0	4361	585522	0	1049	1049	0	0	76495	21856	45933	173677	34224	7434	8622	16757	9107	295	348576	17750	35326	62679	38037	3147	0	0	0	0	0	0	0	4617	0	0	0	
822257																															0	13969	25	0	30113		35		0	0			41785	0	10699	0	0	111280	183	0			0	14837	0	14837	91194	6751	2742	5001	56	0	0	70987	10714	13127	1695	0	0								0	0		0	
822408																															0	0	255	104	16356		14		0	0			3046	9994	1589	0	82	93202	0	0			0	60647	1090	6533	2118	1492	4578	934	3168	24149	26326	13468	942	2187	5869	9196	880								0	25		0	
822529																															0	22301	727	14170	88523	0	4647	4647	125	0	27048	0	27048	11929	30069	0	1070	278716	0	213	213	0	0	66013	11058	32637	21224	2912	3579	7072	27823	21489	3138	58260	22352	38999	74167	18121	62	0	0	0	0	0	0	0	234	589	0	0	
822556																															0	65	0	0	2711		21		0	0			1037	0	3501	0	0	11056	0	0			0	3475	246	0	2195	0	185	949	1005	1239	97	667	1343	2910	2237	411	0								0	0		0	
822631																															0	156	422	331	267		0		265	0			3428	0	1956	0	369	16697	0	0			0	9130	182	9130	4107	583	1439	5084	1867	32	125	445	1640	2941	2138	99	192								191	0		0	
822846																															0	408	13851	0	7720		85		19768	190			5956	0	4204	0	0	58965	0	0			0	6785	188	0	26736	382	339	1591	3265	1082	126	15818	10198	8065	10563	5749	1688								0	0		0	
822873																															0	3	0	0	0		64		0	0			0	0	0	0	0	5474	0	0			0	5126	281	0	132	30	37	130	161	4768	0	64	1	6	166	111	0								0	0		0	
823133																															0	166	5803	0	10929		121		7021	81			28512	0	7032	0	1052	105559	0	29346			166	14892	205	0	51009	335	1063	4161	8688	225	0	37584	12027	18358	19363	2752	0								480	0		0	
823142																															0	1012	4616	665	11932		0		936	862			8096	0	3445	0	597	47217	0	0			8092	15191	506	15191	21220	1213	3846	863	1216	5146	2763	8241	11652	5709	1868	2717	1692								145	76		0	
823450																															0	3627	711	1393	16441		145		0	0			46322	186	10327	0	62	100145	0	1358			10	18062	546	6754	10535	1584	1422	1425	6159	7373	35	42568	5608	8733	16896	5184	2398								764	201		0	
823553																															0	0	390	0	214		0		838	0			359	0	816	0	0	4986	0	0			0	2369	0	19	924	0	44	14	33	1664	614	464	449	351	427	408	412								0	0		0	
823638																															0	1934	0	0	30636		21		0	0			5123	0	4634	0	0	50867	130	0			0	8474	27	4328	40929	4588	531	1940	706	119	0	32835	2975	4285	1883	72	0								148	0		0	
823656																															314	792	10971	174	15892		36		16833	45			12450	3066	14581	0	0	84777	0	0			0	8814	279	6191	20910	350	6796	341	319	595	412	41499	3702	10270	13558	4978	1893								434	141		0	
824000																															0	34507	0	3275	144471	0	666	666	0	0	81008	0	81008	24232	23152	0	698	535087	0	0	0	0	0	220196	1980	15521	62831	150103	2881	5256	4544	17518	34782	157330	14768	50933	59385	21316	334	0	0	0	0	0	0	0	0	902	0	0	
824055																															0	391	153	195	1029		6		0	0			563	0	2729	0	0	7598	0	0			0	2532	0	0	2335	95	0	661	783	774	219	1388	857	1824	606	343	0								0	0		0	
824242																															0	204	7135	0	883		17		5452	0			1717	0	421	0	197	23146	0	0			0	6930	183	0	4961	35	230	1975	3088	1602	0	766	3937	3695	4883	2935	0								0	7		0	
824550																															0	34681	7242	10581	130608	0	5251	5251	15459	0	118582	0	118582	34860	15285	0	8201	417155	59	7700	7700	0	0	11810	12615	4158	262551	1179	4403	2753	1563	1356	556	210884	66753	81192	35215	10859	150	0	0	0	0	0	0	0	519	3820	0	0	
824653																															200	668	10608	626	3057		0		4466	0			5045	0	8721	0	0	52026	0	0			0	16989	1646	14393	8579	1540	2773	5355	5669	1403	243	3864	9354	13058	6910	987	294								0	0		0	
824738																															0	405	8476	0	4917		8		4421	0			3733	0	2730	0	0	30158	0	207			0	5108	153	0	9061	1	108	395	1513	3070	21	7225	1727	3873	7733	4359	106								0	0		0	
