"IDRSSD"	RCON0030	RCON0031	RCON0032	RCON2211	RCON2229	RCON2314	RCON2315	RCON2351	RCON2383	RCON2702	RCON2710	RCON2722	RCON3510	RCON3512	RCON3514	RCON3520	RCON3779	RCON5514	RCON5515	RCON5516	RCON5517	RCON5596	RCON5597	RCON6861	RCON8432	RCON8785	RCONA181	RCONA182	RCONA527	RCONA528	RCONA531	RCONA532	RCONA533	RCONA545	TEXTA545	
592859	0	0	0	0		0	0	0		5586	3110	19	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
593007	0	0	0	0		0	0	0		343766	132909	609	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
593052	63	0	0	0		0	0	0		97460	10700	64	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
593249	137	0	0	61		0	0	86		159086	63958	226	306	0	0	0		1		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
593333	0	0	0	0		0	0	0		19635	16572	90	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
593351	0	0	0	0		0	0	0		4645	2545	12	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
593753	0	0	0	0		0	0	0		166409	111349	338	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
593771	0	0	0	0		0	0	0		1989	708	4	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
593838	51	0	0	0		0	0	0		40755	14601	69	11	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
593865	0	0	0	0		0	0	0		672486	458110	1843	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
593940	0	0	0	0		0	0	0		41586	5459	30	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
593977	0	0	0	5		0	0	43		27867	4474	35	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
594134	0	0	0	0		0	0	0		416830	193049	1044	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
594433	0	0	0	0		0	0	0		239163	97916	294	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
594451	0	0	0	0		0	0	0		12079	1481	13	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
594714	0	0	0	0		0	0	0		184518	30788	99	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
594853	0	0	0	0		0	0	0		49767	54179	156	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
594938	0	0	0	0		0	0	0		94526	21627	104	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
594947	0	0	0	0		0	0	0		289789	95208	464	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
595038	0	0	0	0		0	0	0		15305	5996	21	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
595337	0	0	0	0		0	0	0		56003	48722	144	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
595430	0	0	0	0		0	0	0		203354	91165	485	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
595449	0	0	0	0		0	0	0		48660	23593	114	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
595560	0	0	0	0		0	0	0		56064	43268	124	0	0	0	0		0		0	0	0	0	false	0	0	0	0	11	0	0	0	0	0		
595618	0	0	0	0		0	0	0		276402	67400	267	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
595869	0	0	0	927		0	0	0		835272	1124409	5248	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
595944	0	0	0	0		0	0	0		15516	16926	74	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
595953	0	260	0	0		0	0	0		8899	2812	22	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
596026	0	0	0	0		0	0	0		35227	10125	53	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
596053	0	0	0	0		0	0	0		33477	18864	72	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
596062	0	0	0	0		0	0	0		115950	28573	146	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
596156	0	0	0	0		0	0	0		70449	19209	96	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
596361	0	0	0	0		0	0	0		0	0	0	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	7213	Citibank, N.A.                                                                                                                                                                                   	
596400	0	0	0	0		0	0	0		1080680	98596	791	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
596455	0	0	508	0		0	0	0		33154	8622	50	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
596642	8	0	0	0		0	0	0		3418	1654	10	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
596848	0	0	0	0		0	0	0		279421	132545	455	0	0	0	0		0		0	0			false	0	0	0	0	0	0						
596978	0	0	0	0		0	0	0		84824	9296	70	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
597041	0	0	0	0		0	0	0		14504	1169	10	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
597162	0	0	0	0		0	0	0		22094	29726	135	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
597256	0	0	0	0		0	0	0		4530	1635	12	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
597313	0	0	0	0		0	0	0		77116	25099	92	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
597452	0	0	0	0		0	0	0		36728	18404	121	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
597546	0	14	28	236		0	0	0		58903	27704	145	0	4	24	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
597555	0	0	0	0		0	0	0		233029	204647	317	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
597658	0	0	0	0		0	0	0		34685	9145	40	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
597751	0	0	0	0		0	0	0		47764	30701	171	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
597957	82	0	0	0		0	0	0		18912	18524	92	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
598002	0	20	1	1		0	0	0		117323	27438	150	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
598048	0	0	0	0		0	0	0		82578	40787	197	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
598132	108	0	0	0		0	0	0		23428	4869	24	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
598150	8	0	0	0		0	0	0		7745	2147	11	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
598338	0	0	0	0		0	0	0		21039	5199	29	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
598534	0	0	0	687		0	0	0		481992	350036	1219	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
598543	0	0	0	0		0	0	0		42533	9754	31	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
598646	0	0	0	0		0	0	0		60227	19355	91	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
598954	0	0	0	0		0	0	0		337020	127677	537	0	20	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
599643	0	0	0	0		0	0	0		46778	9505	53	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
599755	3	0	0	0		0	0	0		25338	4552	35	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
599764	909	0	0	0		0	0	0		449591	232539	831	289	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
599951	0	0	0	0	0	0	0	0	0	2394870	1011444	4095	0	19438	0	0		0	0	0	0		0	false	0	0	0	0	0	0	839300	0	0	0		
600129	0	0	0	0		0	0	0		114588	39780	194	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
600174	0	0	0	37881		0	0	0		2492040	1140429	6166	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
600222	0			0		0	0	0		97634	33518	161	0			0		0		0	0		0	false	0	0	0	0	0	0	0	0	0			
600419	0	0	0	0		0	0	0		157883	41271	83	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
600651	0	0	0	0		0	0	0		40186	24260	138	0	0	0	0		0		0	0			false	0	0	0	0	0	0						
601032	0	0	0	0		0	0	0		9414	6851	40	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
601041	0	0	0	0		0	0	0		25291	3079	19	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
601050	0	0	0	0		0	0	0		5661404	2357324	9182	39319	0	0	4659		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
601153	0	0	0	0		0	0	0		33128	8637	45	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
601416	0	0	0	0		0	0	0		77712	40965	139	0	0	0	0		0		0	0			false	0	0	0	0	0	0						
601434	0	0	0	0		0	0	0		17970	7455	44	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
601443	0	0	0	243		0	0	0		96602	52293	180	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
601564	0	0	0	0		0	0	0		12891	1230	7	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
601658	0	0	0	0		0	0	0		22418	6895	39	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
601733	0			0		0	0	0		61027	36262	158	0			0		0		0	0		0	false	0	0	0	0	0	0	0	0	0			
602048	0	0	0	0		0	0	0		164663	77894	316	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
602150	0	0	0	0		0	0	0		40548	15571	96	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
602235	55	0	0	0		0	0	0		112415	24742	146	4	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
602356	7	0	0	0		0	0	0		99076	58868	265	147	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
602543	0	0	0	0		0	0	0		49100	15133	77	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
602842	0	0	0	0		0	0	0		9369	966	5	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
602851	1001	0	0	0		0	0	0		242583	151940	583	39	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
603232	0	0	0	0		0	0	0		39598	19934	99	0	0	0	0		0		0	0			false	0	0	0	0	0	0						
603540	0	0	0	0		0	0	0		39571	8805	51	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
603559	0	0	0	0		0	0	0		9134	5839	31	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0			
603755	0			0		0	0	0		20168	2036	13	0			0		0		0	0		0	false	0	0	0	0	0	0	0	0	0			
603951	0	0	0	0		0	0	0		67545	16232	82	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
604024	0			0		0	0	0		129678	47840	197	0			0		0		0	0		0	false	0	0	0	0	0	0	0	0	0			
604033	0	0	0	0		0	0	0		10407	5851	19	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
604378	0	0	0	98		0	0	0		1442203	357465	1495	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
604453	0	0	0	0		0	0	0		25961	10908	40	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
604547	0	0	0	0		0	0	0		36841	8765	33	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
604556	0	0	0	0		0	0	0		62576	28595	123	0	0	0	0		0		0	0			false	0	0	0	0	0	0						
604640	0	0	0	0		0	0	0		18249	3703	19	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
604734	0	0	0	0		0	0	0		140198	57716	271	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
605058	0	0	0	0		0	0	0		48179	10099	71	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
605133	0	0	0	0		0	0	0		89879	57367	188	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
605610	0	0	0	0		0	0	0		69395	11898	91	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
605638	0	0	0	0		0	0	0		41672	17404	69	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
605656	0	0	0	0		0	0	0		84060	37690	163	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
605852	0	0	0	0		0	0	0		25216	10118	56	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
606046	0	3683	115	7518		0	0	35		4672405	3134480	10749	0	1	23	4829		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
606073	0	0	0	0		0	0	0		40821	10480	49	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
606130	0	0	0	0		0	0	0		17519	8517	54	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
606309	0	0	0	4875		0	0	467		637374	119376	768	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
606569	0	0	0	0		0	0	0		80112	38897	195	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
606653	0	195	0	0		0	0	0		97052	64283	203	0	25	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
607146	0	0	0	0		0	0	0		22251	7983	46	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
607333	0	0	0	0		0	0	0		61756	16830	102	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
607511	0	0	0	0		0	0	0		92110	27656	126	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
607931	0	20	0	0		0	0	0		119955	50451	304	0	0	1	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
607959	0	0	0	0		0	0	0		25759	7649	25	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
608358	0	0	0	0		0	0	0		13221	6948	40	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
608367	0	0	0	0		0	0	0		20074	7297	47	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
608451	0	31	0	0		0	0	0		34178	6692	45	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
608844	0	0	0	0		0	0	0		69585	46578	191	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
608938	9	0	0	0		0	0	0		43283	7745	38	4	0	0	0		0		80	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
609010	0	0	0	0		0	0	0		93120	37016	148	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
609243	0	2	4	0		0	0	0		27963	7532	28	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
609373	0	0	0	0		0	0	0		55636	15761	93	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
609467	0	0	0	0		0	0	0		106842	44550	243	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
609609	0	0	0	0		0	0	0		67098	48929	246	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
609618	0	0	0	0		0	0	0		24536	2864	20	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
609645	0	0	0	0		0	0	0		14087	1444	10	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
609832	0	0	0	0		0	0	0		60374	12360	78	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
610052	0	0	0	0		0	0	0		16081	9079	43	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
610128	0	0	0	45		0	0	0		231440	67812	324	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
610155	0	0	0	0		0	0	0		32043	10692	57	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
610164	0	0	0	93		0	0	0		158875	89376	538	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
610539	36	31	5	0		0	0	0		20496	8665	57	1	1	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
610557	0	0	0	0		0	0	0		34852	18039	101	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
610623	0	0	0	0		0	0	0		203155	71924	329	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
610771	0	45	1	22		0	0	0		237362	80577	364	0	8	1	0		0		0	2	0	0	false	0	0	0	0	0	0	0	0	0	0		
610847	0	0	0	0		0	0	0		37392	8214	52	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
610913	0	0	0	0		0	0	0		79223	30203	110	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
611031	0	0	0	0		0	0	0		55659	27369	126	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
611246	0	0	0	0		0	0	0		26940	3709	23	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
611451	0	0	0	0		0	0	0		167051	49224	198	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
611639	0	0	0	0		0	0	0		149776	77736	369	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
611732	5	0	0	0		0	0	0		68212	19261	93	9	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
612159	0	0	0	0		0	0	0		27984	7791	45	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
612346	0			0		0	0	0		60270	17224	87	0			0		0		0	0		0	false	0	0	0	0	0	0	0	0	0			
612364	0	0	0	0		0	0	0		519584	218412	964	0	0	0	0		0		0	0	0	21576	true	0	0	0	0	0	0	0	0	0	0		
612551	0	0	0	0		0	0	0		32365	21787	111	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
612618	0	0	0	4209	0	0	0	0	0	3904146	5272957	9891	0	0	0	0		0	0	0	0			false	0	0	0	0	0	0	0	0	0			
612757	0	0	0	0		0	0	0		41294	32193	122	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
613008	0	0	0	0		0	0	92458		993574	462351	1769	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
613156	0	0	0	15		0	0	0		97522	28794	162	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
613213	0	0	0	0		0	0	0		561128	106908	588	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
613222	0	0	0	0		0	0	0		56109	33887	147	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
613231	27	0	0	0		0	0	0		24502	5437	32	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
613307	0	0	0	3766	0	0	0	24463	0	5953697	1897083	7079	24325	0	0	1345		0	0	182	0		887361	true	0	0	0	0	0	0	0	0	0	0		
613334	0	0	0	0		0	0	0		19037	5239	29	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
613343	0	0	0	0		0	0	0		108328	32861	140	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
613400	0	0	0	10		0	0	7377		407931	94861	496	0	0	0	0		0		0	0	0	55819	true	0	0	0	0	0	0	0	0	0	0		
613464	0	0	0	0		0	0	0		81917	3991	15	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
613558	0	536	74	0		0	0	0		281557	136070	954	0	28	29	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
613754	0	0	0	0		0	0	0		12484	2597	18	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
613839	0	0	0	0		0	0	0		78609	40432	186	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
613950	0	0	0	0		0	0	0		260271	44499	173	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
614256	0	0	0	0		0	0	0		25479	11447	37	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
614313	0	0	0	0		0	0	0		209744	135618	378	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
614340	0			0		0	0	0		109397	32949	208	0			0		0		0	0		0	false	0	0	0	0	0	0	0	0	0			
614368	0	43	0	0		0	0	0		65831	27236	145	0	2	2	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
614751	1	0	0	0		0	0	0		25550	18770	91	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
614948	0	0	0	0		0	0	0		72464	19435	64	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
615075	0	0	0	0		0	0	0		9365	2142	18	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
615217	0			0		0	0	0		151693	96212	439	0			0		0		0	0		0	false	0	0	0	0	0	0	0	0	0			
615253	0	0	0	0		0	0	0		49980	19574	67	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
615329	0			0		0	0	0		177389	53499	281	0			0		0		0	0		0	false	0	0	0	0	0	0	0	0	0			
615459	0	0	0	0		0	0	0		50790	57270	188	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
615851	50	0	0	0		0	0	0		26523	9524	26	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
615954	0	0	0	0		0	0	0		54085	18084	115	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
616036	0	0	0	23		0	0	0		85618	61361	206	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
616148	0	0	0	0		0	0	0		59967	19284	87	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
616410	0	0	0	50		0	0	12		277789	146927	546	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
616540	0			0		0	0	0		33114	8962	36	0			0		0		0	0		0	false	0	0	0	0	0	0	0	0	0			
616755	0	0	0	0		0	0	0		205551	91318	386	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
616849	0	0	0	0		0	0	0		22485	4573	30	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
617024	0	0	0	0		0	0	0		431047	242438	700	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
617051	0	0	0	0		0	0	0		25546	7612	43	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
617145	0	0	0	0		0	0	0		38109	8560	48	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
617275	0	0	0	0		0	0	0		20102	22082	47	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
617341	0	0	0	0		0	0	0		16360	1667	10	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
617538	0	0	0	0		0	0	0		14849	5170	20	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
617734	0	0	0	0	0	0	0	0	0	7457	23654	45	0	0	0	0		0	0	0	0		0	false	0	0	0	0	0	0	0	0	0	0		
617743	0	0	0	0		0	0	0		71588	14081	74	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
618405	0	0	0	159		0	0	0		243021	90959	262	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
618544	0	0	0	0		0	0	0		63127	10187	58	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
618647	0	0	0	0		0	0	0		14501	2903	13	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
618656	0	0	0	0		0	0	0		266924	167881	669	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
618740	46	0	0	0		0	0	0		73801	53740	160	0	0	0	0		0		0	0	0	0	false	0	0	0	0	90	0	0	0	0	0		
618807	0	0	0	520		0	0	9129		572202	365822	1727	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
619327	84			0		0	0	0		71635	20489	114	0			0		0		0	0		0	false	0	0	0	0	0	0	0	0	0			
619457	46	0	0	0		0	0	0		23881	5136	25	1	0	0	0		0		0	0			false	0	0	0	0	0	0						
619701	0	0	0	2272		0	0	0		186511	83980	443	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
619859	0	0	0	0		0	0	0		77032	18273	44	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
620015	0	0	0	0		0	0	0		59660	13501	71	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
620051	0	0	0	0		0	0	0		18110	11364	36	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
620211	0	364	50	0		0	0	0		1662898	338200	1758	0	313	149	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
620305	0	773	121	38794		0	0	0		611130	344365	1498	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
620453	0	0	0	0		0	0	0		158180	59613	260	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
620752	0			0		0	0	0		16684	3683	21	0			0		0		0	0		0	false	0	0	0	0	0	0	0	0	0			
620930	0	0	0	0		0	0	0		42988	27059	110	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
621151	0	0	0	0		0	0	0		17406	9165	43	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
621245	0	0	0	0		0	0	0		37160	4844	34	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
621357	9	0	0	0		0	0	0		61554	25571	159	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
621375	0	0	0	0		0	0	0		186358	81863	300	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
621432	0	0	0	0		0	0	0		122339	57215	254	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
621441	0	0	0	0		0	0	0		47313	25150	83	0	0	0	0		0		0	0	0	0	false	0	0	0	0	0	0	0	0	0	0		
