"IDRSSD"	RCON1039	RCON1041	RCON1042	RCON1043	RCON1044	RCON1209	RCON1280	RCON1281	RCON1282	RCON1350	RCON1374	RCON1752	RCON2155	RCON2163	RCON2192	RCON2800	RCON2920	RCON2941	RCON3129	RCON3190	RCONA510	
350657										2032		18	0			0	0			0	0	
350750										8385		26	0			0	0			0	0	
351122										5000		17067	0			119735	0			256637	0	
351131										0		0	0			1516	0			57	0	
351207										26616		4197	0			7061	0			36505	11858	
351355										1950		129	0			0	0			0	0	
351560										34520		0	0			0	0			0	0	
351850										949		449	0			0	0			0	0	
352035										1750		1109	0			558	0			10000	0	
352558										232900		10389	0			367876	0			1916	50	
352651										950		170	0			0	0			0	0	
352745										4441		393	0			1012	0			2243	0	
352772										6850		27601	0			69974	0			481513	1338	
352820										0		225	0			1001	0			1594	0	
352857										34705		3027	0			0	0			0	0	
353023										1081		76	0			0	0			0	0	
353069										7935		136	0			0	0			0	0	
353238										8698		392	0			0	0			3124	850	
353322										1636		8	0			0	0			0	0	
353359										2850		237	0			0	0			0	8	
353546										950		375	0			60	0			2000	0	
353555										129016		5217	0			161090	0			2194	47	
353724										14148		409	0			0	0			0	104	
353751										5500		275	0			0	0			2119	0	
353957										475		230	0			0	0			4000	0	
354057										9220		111	0			0	0			0	0	
354132										1414		295	0			3400	0			4506	0	
354253										237		31	0			0	0			0	0	
354310										30026		3536	0			72470	0			4861	0	
354552										875		628	0			0	0			11574	0	
354851										781		55	0			0	0			0	0	
354954										2400		0	0			0	0			0	0	
355120										21903		0	0			0	0			0	0	
355559										0		635	0			0	0			6067	0	
355737										905		0	0			0	0			0	0	
355746										5000		222	0			0	0			0	0	
355821										13555		631	0			0	0			0	0	
355858										3945		590	0			0	0			8556	0	
356145										1574		0	0			0	0			0	100	
356239										3478		276	0			2108	0			2442	16	
356350										0		611	0			1282	0			4700	25	
356659										2200		0	0			0	0			0	0	
356752										3150		71	0			0	0			0	0	
356930										13532		99	0			0	0			0	0	
356949										600		553	0			0	0			3008	0	
357049										7740		667	0			0	0			822	0	
357058										6619		0	0			0	0			0	0	
357151										3700		0	0			0	0			0	0	
357375										1792		1100	0			214	0			17000	1543	
357432										0		1031	0			6100	0			15000	0	
357526										11575		375	0			0	0			187	6093	
357553										8375		120	0			6916	0			0	0	
357610										5180		925	0			1925	0			0	1003	
357740										7900		1039	0			0	0			0	0	
357777										0		507	0			0	0			0	0	
357834										1790		130	0			0	0			0	0	
357937										4425		816	0			0	0			0	0	
358112										7815		356	0			0	0			246	0	
358149										1350		0	0			0	0			26	0	
358233										9401		2274	0			0	0			15500	0	
358448										10535		362	0			0	0			0	0	
358635										44010		9099	0			517	0			136452	0	
358756										1785		125	0			0	0			2519	0	
359070										0		0	0			0	0			0	0	
359324										1800		0	0			0	0			0	0	
359351										800		0	0			0	0			0	0	
359360										3620		45	0			0	0			0	0	
359548										2375		471	0			941	0			1	500	
359650										175		0	0			0	0			0	0	
359744										2750		0	0			0	0			0	0	
359838										2114		581	0			1265	0			11000	0	
359847										1925		2605	0			0	0			2399	9022	
359856										4800		21	0			0	0			0	1431	
359959										895		116	0			0	0			656	0	
360777										0		225	0			0	0			0	28	
360834										2031		467	0			0	0			8700	0	
360843										1125		187	0			1365	0			0	0	
360852										4044		4593	0			50	0			46899	0	
360955										498		8	0			0	0			0	0	
361055										5925		2536	0			46115	0			48000	0	
361121										40897		344	0			0	0			0	0	
361167										450		20226	0			1925	0			355113	0	
361279										0		482	0			0	0			407	0	
361354										1366		90	0			0	0			0	0	
361439										4871		680	0			700	0			558	0	
361457										3042		255	0			0	0			0	0	
361541										6056		270	0			0	0			3405	3	
361653										2550		40	0			0	0			0	0	
362007										6800		14163	0			15305	0			99145	93131	
362043										7767		0	0			0	0			0	0	
362052										1012		182	0			0	0			0	0	
362155										5800		30	0			0	0			0	0	
362445	24806	0	163920	596419	932	261048	163	7018	0	310	1055345	100962	599	0	23657508	9193955	599	1315989	19801489	2542135	1039	
362463										4015		64	0			0	0			0	0	
362708										0		2338	0			17860	0			34680	0	
362717										11600		2375	0			10497	0			16000	0	
362753										3825		34	0			0	0			0	0	
362856										3120		12	0			260	0			0	0	
362940										2200		0	0			0	0			0	0	
363264										0		1768	0			0	0			30082	0	
363415										14300		21570	0			654514	0			34130	237	
363442										5092		32	0			0	0			0	234	
363648										1500		60	0			0	0			248	2	
363657										12340		996	0			9083	0			0	0	
363844										7343		1242	0			1814	0			17000	0	
363956										0		0	0			75300	0			663930	6937	
364056										0		338	0			0	0			2600	0	
364131										0		623	0			132	0			9013	0	
364337										2775		334	0			225	0			6500	0	
364430										6775		280	0			0	0			0	0	
364449										4200		11250	0			0	0			225000	1000	
364850										225		252	0			0	0			3183	0	
364971										0		198	0			0	0			2315	1	
365138										6755		2118	0			0	0			0	0	
365325										0		9975	0			178249	0			128518	0	
365455										10135		0	0			0	0			0	0	
365558										2400		45	0			0	0			0	0	
365651										9151		825	0			0	0			2249	0	
365745										7386		733	0			112	0			10581	0	
365848										3876		562	0			0	0			8750	8	
365941										2600		296	0			0	0			2000	0	
365950										784		180	0			3183	0			1292	0	
366078										0		4125	0			0	0			72307	3	
366238										9082		1223	0			0	0			10600	2007	
366247										265		38	0			792	0			0	0	
366359										550		26	0			0	0			0	0	
366434										15400		3831	0			0	0			54307	14	
366658										7008		86	0			0	0			0	0	
366667										26500		0	0			2295	0			0	0	
366854										3705		156	0			0	0			0	0	
367150										8225		275	0			0	0			4683	0	
367208										27900		2586	0			9702	0			50406	500	
367244										2576		116	0			0	0			1894	0	
367431										6650		453	0			0	0			0	0	
367543										0		1413	0			0	0			17787	0	
367552										1275		24	0			0	0			0	0	
367673										3450		3612	0			0	0			64602	3176	
367851										4700		488	0			0	0			7400	0	
367954										8950		0	0			0	0			0	0	
368054										0		399	0			1200	0			7390	0	
368111										154621		18015	0			82968	0			3404	0	
368344										2412		0	0			561	0			0	31	
368429										3340		422	0			0	0			6000	422	
368447										0		95	0			53039	0			0	0	
368522										6250		1322	0			0	0			5000	0	
368755										1296		106	0			0	0			0	0	
368933										1909		34	0			0	0			0	0	
368951										3635		240	0			0	0			0	19	
369257										330		359	0			0	0			5645	0	
369426										1773		234	0			389	0			766	200	
369435										2775		62	0			0	0			0	0	
369453										2050		342	0			0	0			3274	0	
369659										12160		1022	0			1450	0			0	0	
370020										5500		235	0			0	0			0	0	
370150										2150		81	0			0	0			336	0	
370338										35000		971	0			550	0			0	0	
370347										1541		500	0			2865	0			10724	0	
370646										5800		149	0			20	0			0	0	
370721										8140		1218	0			0	0			1307	0	
370730										1500		346	0			0	0			0	0	
370758										350		0	0			0	0			0	0	
370833										791		62	0			0	0			500	0	
370954										4750		15	0			0	0			0	0	
371223										6000		236	0			0	0			0	0	
371232										3479		421	0			4877	0			7000	102	
371353										1185		176	0			91	0			1358	0	
371362										15925		183	0			0	0			0	0	
371559										0		334	0			1150	0			0	0	
371755										3095		254	0			0	0			0	0	
371849										983		27	0			0	0			0	0	
371858										3705		322	0			0	0			0	0	
371915										2500		0	0			0	0			0	0	
371924										6000		1455	0			2104	0			5000	0	
371942										1979		102	0			0	0			0	0	
372109										0		0	0			0	0			0	0	
372248										1050		1033	0			0	0			9341	0	
372257										0		5	0			0	0			0	0	
372444										7666		12	0			1005	35			0	0	
372538										22150		1375	0			0	0			712	0	
372556										580		2	0			0	0			0	92	
372640										1650		194	0			0	0			57	0	
372855										1635		227	0			0	0			0	0	
373058										400		62	0			0	0			1200	100	
373115										8058		3662	0			2820	0			27542	250	
373553										3500		271	0			0	0			3000	0	
373601										99100		0	0			0	0			0	2737	
374130										2275		225	0			0	0			1043	0	
374149	349103	0	12167	500379	0	450885	36038	156813	0	32225	1518056	1731	1302	0	8840184	2069331	1302	329643	7931724	620679	12671	
374354										4865		112	0			0	0			0	0	
374653										0		3644	0			7538	0			35000	0	
374774										11112		0	0			0	0			0	0	
374934										0		1044	0			700	0			237	0	
375034										43740		4224	0			0	0			0	5252	
375043										4439		1691	0			4680	0			19355	0	
375155										2340		79	0			0	0			0	400	
375409										0		7251	0			78996	0			120502	4977	
375502										5750		1001	0			1264	0			11500	6076	
375566										12970		559	0			0	0			0	0	
375650										2000		8	0			0	0			0	8	
375735										1521		500	0			0	0			10000	0	
376068										3175		32	0			0	0			0	0	
376125										7875		0	0			5125	0			90	1135	
376237										1028		244	0			0	0			4000	0	
376433										6732		446	0			0	0			4000	200	
376442										1750		723	0			5464	0			4585	0	
376657										0		9	0			1919	0			0	0	
376947										4820		187	0			0	0			0	0	
377506										4781		613	0			0	0			8000	1985	
377663										0		389	0			305	0			0	0	
377823										10425		1686	0			0	0			5000	8346	
377850										2915		97	0			0	0			0	0	
377908										45500		13084	0			67701	0			91196	3864	
378026										438		709	0			2902	0			6000	0	
378044										2420		0	0			0	0			0	0	
378110										1959		211	0			0	0			3652	0	
378259										4435		150	0			0	0			15	0	
378549										0		200	0			92	0			4285	0	
378558										2685		166	0			0	0			0	0	
378642										4757		252	0			0	0			1150	0	
378651										0		1752	0			2863	0			3439	0	
378950										5613		313	0			0	0			0	0	
379050										1483		0	0			0	0			0	0	
379153										6275		19	0			0	0			0	0	
379359										4350		2192	0			0	0			3158	0	
379470										0		778	0			0	0			0	1603	
379573										0		1223	0			0	0			24075	2863	
379649										16780		344	0			0	0			0	0	
379658										1296		0	0			0	0			0	0	
379920										39350		7766	0			22188	0			11423	0	
380038										0		63	0			0	0			0	0	
380346										500		126	0			0	0			2510	0	
380458										2800		0	0			0	0			0	0	
380533										2095		0	0			0	0			0	0	
380654										4809		234	0			0	0			6	0	
380841										2575		84	0			0	0			0	0	
380944										0		214	0			833	0			75	0	
381026										2500		24	0			0	0			0	0	
381259										7864		1	0			4487	0			0	0	
381334										607		465	0			0	0			5000	0	
381343										16987		5426	0			76283	0			120801	5	
381727										1000		70	0			0	0			600	40	
381754										1900		0	0			0	0			0	0	
381839										2500		292	0			0	0			1075	0	
381857										2585		242	0			0	0			1000	0	
381950										1150		447	0			0	0			0	0	
382050										4700		720	0			463	0			2280	0	
382069										0		1804	0			650	0			10000	0	
382256										310		96	0			0	0			200	0	
382443										6		296	0			0	0			4300	0	
382537										1793		350	0			142	0			4000	0	
382649										1023		507	0			4970	0			0	0	
382658										5826		5	0			0	0			0	0	
382667										85000		79	822			0	822			0	0	
382733										800		55	0			0	0			0	0	
382742										3800		375	0			0	0			0	0	
382751										4901		305	0			0	0			2766	0	
382854										2425		425	0			0	0			6500	0	
383253										1110		190	0			0	0			1118	0	
383534										44700		48	0			6237	0			8878	0	
384018										30000		0	138			0	138			0	0	
384335										1050		0	0			0	0			0	38	
384353										1180		0	0			0	0			0	0	
384540										0		395	0			0	0			7000	0	
384652										955		5025	0			0	0			45762	0	
384830										8200		0	0			0	0			0	36	
385350										1613		143	0			0	0			2650	0	
385547										4089		172	0			0	0			0	0	
385631										842		105	0			325	0			0	0	
385976										0		1186	0			0	0			22900	899	
386049										3176		190	0			0	0			0	0	
386142										0		274	0			400	0			1012	256	
386357										2080		101	0			0	0			0	0	
386432										4770		0	0			0	0			77	0	
386731										7440		419	0			0	0			3596	100	
386825										4165		144	0			0	0			0	0	
386852										8717		168	0			1188	0			0	0	
387000										21100		1800	0			0	0			618	0	
387055										325		232	0			0	0			3162	0	
387336										1125		0	0			0	0			0	0	
387345										825		18	0			0	0			0	0	
387457										2712		125	0			0	0			1117	0	
388155										4100		593	0			0	0			0	0	
388258										2364		45	0			0	0			0	0	
388557										0		0	0			300	0			0	0	
388744										4100		564	0			0	0			4801	0	
388753										1170		8	0			0	0			0	0	
388931										0		392	0			0	0			1000	0	
388940										1625		215	0			859	0			2500	1060	
389059										1100		48	0			0	0			0	2	
389358										6500		0	0			0	0			0	0	
389657										5523		108	0			0	0			232	401	
389826										2590		2	0			0	0			1665	0	
390167										0		12	0			0	0			0	0	
390336										6869		1700	0			0	0			30000	0	
390457										7969		327	0			0	0			4263	0	
390505										2500		7117	0			62986	0			114130	33745	
390765										34200		0	0			0	0			0	0	
390840										3500		540	0			0	0			7781	5	
390859										0		891	0			97682	0			120	8653	
390925										0		4167	0			11044	0			36000	0	
391137										13547		1056	0			16744	0			10000	504	
391249										785		314	0			0	0			6200	0	
391418										8650		612	0			0	0			3000	0	
391557										1500		98	0			0	0			0	0	
391650										269		905	0			0	0			10712	2	
391838										4		1250	0			34037	0			25485	0	
391856										2125		440	0			0	0			0	0	
391959										1575		70	0			0	0			0	0	
391977										0		2250	0			0	0			35382	444	
392031										3003		667	0			0	0			5000	0	
392152										2036		40	0			0	0			0	0	
392228	41363	0	14227	249215	0	0	0	250	0	879336	321495	16936	380	0	5467431	143123	380	1029	5060444	732039	16440	
392255										1891		235	0			0	0			1416	0	
392358										7650		420	0			0	0			83	0	
392451										3525		181	0			0	0			0	0	
392620	1290782	1392702	226708	2828023	0	2041138	27430	306561	25	245252	8173763	202462	79377	0	67484825	5676741	79377	4921607	55857448	5675179	60394	
392778										13000		1489	0			0	0			0	2686	
392844										885		81	0			0	0			0	0	
393252										20950		21	0			1268	0			0	0	
393355										4875		232	0			0	0			0	1	
393757										4000		71	0			3438	0			105	0	
393850										2055		661	0			0	0			12350	0	
393953										2500		333	0			0	0			0	0	
394053										7996		282	0			0	0			0	0	
394156										487		35	0			0	0			0	0	
394259										0		427	0			3343	0			3018	0	
394352										1589		52	0			0	0			0	111	
394932										2895		0	0			0	0			0	0	
395238										350556		5500	0			343303	0			281575	3081	
395256										2505		2	0			0	0			0	0	
395377										66714		2500	0			0	0			11743	0	
395452										1800		147	0			0	0			11	0	
395555										14575		1665	0			0	0			9000	0	
395836										12500		2325	0			24919	0			6000	0	
396057										885		118	0			0	0			1007	0	
396244										6200		541	0			0	0			1686	0	
396253										5354		434	0			0	0			0	52	
396271										0		8260	0			0	0			150200	0	
396356										100		2	0			0	0			0	0	
396879										0		732	0			631	0			6000	0	
396954										9825		328	0			0	0			0	0	
397447										1400		1489	0			208	0			20500	0	
397456										4900		43	0			0	0			13	0	
397531										63800		2429	0			10585	0			23500	106	
397540										0		2958	0			3685	0			1686	45030	
397559										1550		0	0			0	0			0	0	
397652										823		53	0			0	0			0	0	
397755										566		104	0			0	0			798	0	
397858										3600		0	0			0	0			0	0	
398051										700		118	0			0	0			1000	0	
398248										13680		1268	0			11481	0			13634	0	
398350										0		9900	0			56247	0			103532	2010	
398631										8220		108	0			0	0			0	101	
398668										92700		0	0			0	0			28000	0	
398837										2100		593	0			0	0			829	0	
399067										14200		6	0			0	0			0	0	
399142										19966		8288	0			137007	0			130787	0	
399151										7995		68	0			0	0			0	0	
399357										2505		7	0			0	0			0	0	
399517										12170		3020	0			0	0			21309	5000	
399656										300		199	0			0	0			0	0	
399731										6900		0	0			0	0			0	0	
400057										26721		408	0			1976	0			4441	0	
400141										475		898	0			0	0			12000	0	
400253										42330		4198	0			20433	0			83578	0	
400356										855		300	0			3500	0			5500	0	
400365										9184		140	0			0	0			0	0	
400552										1900		58	0			0	0			500	0	
400758										2823		122	0			0	0			0	0	
400767										10000		0	0			0	0			0	0	
400945										18950		390	0			0	0			0	0	
401148										22400		1592	0			0	0			12328	0	
401447										465		188	0			0	0			93	0	
401559										2754		136	0			0	0			115	0	
401755										4685		215	0			0	0			0	0	
401906										0		2700	0			0	0			54000	36003	
401951										271		26	0			600	0			0	0	
402462										4125		15	0			0	0			0	0	
402837										3500		0	0			0	0			0	0	
402846										400		104	0			0	0			0	0	
402949										1700		354	0			0	0			4000	0	
403058										2000		581	0			0	0			5606	393	
403067										300		454	647			0	647			3000	489	
403106										12025		693	0			0	0			10000	850	
403151										1950		1514	0			5	0			2246	0	
403254										7480		94	0			0	0			0	85	
403348										0		126	0			831	0			1698	0	
403357										400		0	0			0	0			0	1987	
403441										12600		2129	0			0	0			0	0	
403553										7250		978	0			0	0			13150	0	
403656										3800		0	0			0	0			0	0	
403937										2235		0	0			0	0			0	0	
403946										1		1453	0			5953	0			28297	0	
404653										1325		0	0			0	0			0	0	
404747										1203277		5165	0			758292	0			13892	38039	
404774										0		133	0			0	0			0	1	
404943										0		33	0			475	0			0	0	
405061										5875		0	0			0	0			0	0	
405641										8505		913	0			3635	0			23	184	
405744										0		1804	0			2250	0			24175	3551	
405959										31130		609	0			54554	0			0	0	
406022										0		527	0			0	0			5000	0	
406059										4700		235	0			394	0			0	0	
406255										2870		402	0			0	0			6134	0	
406349										1300		1104	0			5209	0			13125	0	
406554										675		0	0			0	0			0	0	
406666										5000		150	0			0	0			1906	0	
406974										46727		0	0			6445	0			0	0	
407168										5225		75	0			0	0			0	4	
407252										850		202	0			0	0			92	0	
407373										0		4250	0			0	0			56180	1000	
407506										7363		2638	0			4542	0			11215	8038	
407645										12400		2344	0			2542	0			17000	0	
407850										1000		0	0			0	0			0	0	
408147										1175		340	0			0	0			5762	250	
408307										4466		952	0			0	0			4000	11972	
408473										4447		166	0			0	0			1500	0	
408642										16245		277	0			27205	0			0	0	
409265										2150		30	0			0	0			0	0	
409555										0		508	0			13101	0			1551	0	
409649										840		154	0			0	0			1539	0	
410056										0		272	0			1130	0			5438	278	
410159										2650		0	0			0	0			0	0	
410337										4550		137	0			1287	0			0	0	
410560										9260		691	0			0	0			1005	0	
410748										15375		0	0			0	0			26	0	
410917										38875		888	0			20075	0			0	0	
410944										3000		96	0			0	0			1300	0	
411053										824		95	0			0	0			0	0	
411062										4575		24	0			0	0			0	0	
411231										2841		140	0			0	0			4000	200	
411240										2057		177	0			0	0			500	0	
411464										13448		581	0			0	0			0	0	
411512										805		435	0			0	0			0	0	
411549										400		0	0			0	0			0	0	
411576										0		887	0			0	0			8000	0	
411624										8011		301	0			0	0			3915	0	
411651										1425		125	0			0	0			0	0	
412135										6000		11666	205			261924	205			104815	0	
412153										0		0	0			2431	0			0	0	
412452										2120		0	0			0	0			0	94	
412546										0		4798	0			124990	0			39854	3109	
412555										4200		7	0			0	0			0	0	
412667										1575		0	0			0	0			0	0	
412751										87400		72	0			0	0			0	7394	
412845										5610		743	0			450	0			113	1000	
413141										25600		10455	0			0	0			185000	7322	
413208	211948	2120319	553123	8563113	65658	787448	423639	3941717	540157	1105673	17214938	475887	229962	0	71484328	2071625	230124	15895684	48509019	3765273	7816	
413347										2050		0	0			0	0			0	200	
413543										1995		172	0			0	0			869	0	
413570										1961		0	0			0	0			0	0	
413646										2843		399	0			0	0			1363	258	
413730										854		143	0			0	0			502	0	
413758										1365		185	0			0	0			1000	0	
413851										1300		0	0			0	0			0	0	
414102										14300		38	0			0	0			0	0	
414652										0		434	0			2995	0			2756	0	
414728										3191		0	0			0	0			0	0	
414764										790		226	0			0	0			0	0	
414858										5640		184	0			0	0			0	0	
415051										543		57	0			0	0			1075	0	
415444										0		39	0			350	0			0	0	
415855										250		0	0			0	0			0	0	
416245										50000		4457	0			27624	0			29000	42	
416339										12588		268	0			0	0			1500	0	
416348										18890		922	0			1000	0			579	0	
416357										2300		0	0			0	0			0	0	
416656										4239		535	0			0	0			10008	0	
416674										0		1008	0			0	0			16800	0	
417149										5765		347	0			0	0			0	0	
417158										3057		171	0			0	0			0	0	
417251										585		22	0			0	0			0	0	
417448										35844		13181	0			703045	0			10920	4807	
417626										75000		39	0			0	0			0	0	
417635										12375		271	0			0	0			0	0	
417710										2300		0	0			0	0			0	0	
417738										0		0	0			0	0			0	0	
417859										30370		90	0			0	0			0	0	
417943										3650		497	0			3341	0			3500	0	
417952										655		66	0			0	0			600	715	
418034										5907		245	0			0	0			63	0	
418100										19800		502	0			0	0			100	2000	
418249										4333		2076	0			58031	0			20495	10	
418342										2030		20	0			0	0			0	0	
418436										1676		13	0			575	0			0	0	
418753										2725		56	0			0	0			0	0	
418847										0		191	0			13749	0			0	0	
418856										1300		0	0			3300	0			0	0	
419152										0		9463	0			14357	0			117126	5001	
419255										3100		270	0			0	0			0	0	
419406										34748		10899	0			0	0			192871	4409	
419460										16090		1446	0			0	0			26839	1000	
419675										0		8881	0			0	0			148911	127	
419947										0		84	0			400	0			0	0	
420233										449		50	0			50	0			0	0	
420457										43747		1409	0			0	0			5000	3900	
420644										4382		225	0			0	0			1405	0	
420653										1670		188	0			0	0			450	0	
420868										42473		731	0			0	0			1821	0	
420934										0		0	0			140	0			0	125	
421155										2575		0	0			0	0			0	0	
421203										0		1000	0			18292	0			9917	3100	
421445										753		453	0			0	0			1600	3	
421539										1650		313	0			1664	0			1160	0	
421838										3090		659	0			0	0			7000	0	
422059										850		0	0			0	0			0	0	
422116										4853		201	0			0	0			895	0	
422358										1090		0	0			0	0			0	0	
422433										0		1835	0			4654	0			985	0	
422657										5600		636	0			0	0			4500	0	
422750										10400		639	0			20001	0			5000	0	
423065										4522		0	0			0	0			210	0	
423159										9630		315	0			0	0			0	0	
423355	41892	277230	953945	328265	0	1314624	72320	11670	5900	10792	3010357	230905	25337	3508454	30340953	2585461	25337	0	30803670	4753450	4511	
423449										0		1260	0			23590	0			22459	0	
423458										7700		918	0			0	0			531	0	
423636										5192		0	0			0	0			0	0	
423739										1946		366	0			1870	0			7000	0	
423841										1139		25	0			0	0			0	0	
424035										5778		1410	0			6979	0			23039	0	
424156										0		175	0			1545	0			410	0	
424240										800		567	0			0	0			0	0	
424343										0		369	0			950	0			2621	0	
424352										1500		366	0			0	0			0	0	
424437										100		0	0			0	0			0	0	
424633										2698		96	0			0	0			0	105	
425050										2400		0	0			0	0			0	0	
425108										700		1049	0			0	0			10339	5727	
425135										0		467	0			5497	0			5000	0	
425818										3100		514	0			5311	0			3272	0	
425845										0		124	0			0	0			1500	0	
425911										4142		1285	0			0	0			10500	5136	
425957										1800		0	0			0	0			0	14061	
425975										0		1537	0			0	0			0	0	
426057										0		78	0			275	0			0	0	
426141										698		30	0			0	0			0	0	
426347										2272		2	0			0	0			0	0	
426534										8000		0	0			5707	0			16657	7248	
426758										5690		372	0			0	0			3037	0	
426945										1055		166	0			0	0			3500	0	
427241										1316		1328	0			0	0			7030	0	
427353										8740		93	0			1885	0			69	0	
427447										0		20198	0			679262	0			164987	165	
427456										434		74	0			0	0			700	0	
427719										132100		69628	0			86856	0			5735045	0	
427858										8360		153	0			0	0			0	1800	
427915										6050		457	0			1527	0			0	0	
427933										9672		302	0			0	0			0	0	
427960										7317		51	0			0	0			0	353	
428033										7440		171	0			0	0			260	0	
428060										39296		1067	0			13167	0			0	0	
428462										250		2340	0			1115	0			12785	0	
428547										0		1747	0			5500	0			10500	0	
428631										2765		242	0			400	0			2000	0	
428659										525		120	0			0	0			2000	0	
428752										1350		24177	0			3985075	0			1507132	3326	
428855										1553		416	0			40	0			7999	0	
428958										2000		183	0			0	0			0	0	
429021										9059		960	0			0	0			10500	500	
429526										55400		4793	0			32646	0			50740	0	
429535										12750		227	0			0	0			0	0	
429759										7485		234	0			0	0			0	0	
430036										7485		850	0			0	0			17000	500	
430054										6283		31	0			0	0			0	0	
430157										355		353	0			0	0			104	0	
430344										1353		98	0			0	0			1600	0	
430670										0		1523	0			0	0			19000	2501	
430858										1008		125	0			0	0			0	0	
431323										6585		294	0			0	0			0	0	
431350										3920		115	0			0	0			1013	0	
431743										1550		862	0			2606	0			12667	0	
431846										1532		0	0			0	0			0	0	
431958										125		8	0			0	0			0	0	
432012										0		322	0			0	0			2800	0	
432058										3300		20	0			0	0			0	0	
432348										4675		21	0			0	0			0	0	
432432										900		705	0			0	0			8600	1500	
433158										1550		40	0			0	0			0	0	
433354										3649		557	0			0	0			0	0	
433439										850		200	0			0	0			0	0	
433505										3300		1381	0			0	0			14843	2741	
433550										8325		684	0			0	0			9396	995	
433608										13100		4686	0			65559	0			67100	9000	
433859										1400		0	0			0	0			0	0	
433943										4266		664	0			0	0			11614	0	
434203										7185		790	0			0	0			2000	0	
434539										2400		400	0			0	0			8000	0	
435059										6230		38	0			800	0			0	0	
435152										300		283	0			500	0			5450	0	
435255										4700		0	0			0	0			0	0	
435349										4960		2500	0			2519	0			50000	0	
435358										0		495	0			0	0			5000	0	
435451										7275		963	0			3842	0			878	0	
435666										5559		0	0			0	0			0	0	
435750										14685		824	0			0	0			81	0	
436131										18000		558	0			0	0			2580	2037	
436159										39660		2809	0			11389	0			42048	872	
436252										23096		73	0			0	0			0	0	
436467										11812		1899	0			22891	0			17000	5	
436542										4100		271	0			0	0			1325	0	
436711										9200		9461	0			146312	0			159205	1920	
436739										1495		636	0			2142	0			9068	0	
436823										7001		1227	0			0	0			10018	1843	
436953										0		1665	0			10797	0			21456	239	
436971										0		1039	0			2800	0			3250	0	
437044										3520		104	0			0	0			0	0	
437053										21383		86	0			0	0			0	0	
437138										6170		0	0			0	0			0	0	
437156										15946		848	0			4143	0			0	0	
437231										9400		310	0			620	0			0	0	
437455										2410		285	0			3747	0			3747	0	
437521										9000		35780	0			329011	0			695424	4884	
438050										756		93	0			0	0			0	157	
438238										2943		1050	0			243	0			21000	0	
438265										8050		183	0			0	0			0	0	
438368	164392	61	8900	61918	0	169041	0	176070	0	39983	580382	31372	6931	0	8851555	574674	6931	510091	7466274	212037	0	
438434										1537		276	0			0	0			0	0	
438715										39820		4367	0			10981	0			55503	1334	
439132										4101		317	0			0	0			0	0	
439141										2765		174	0			1126	0			0	0	
439338										30569		1949	0			4100	0			30749	0	
439356										9250		521	0			1514	0			9000	0	
439404										0		6044	0			18597	0			110270	0	
439459										3550		87	0			200	0			0	0	
439730										4512		17	0			0	0			0	0	
439833										11141		675	0			846	0			10000	0	
439860										8845		131	0			0	0			0	151	
440110										750		138	0			0	0			0	0	
440174										0		846	0			0	0			13000	0	
440259										6025		426	0			3046	0			2038	0	
440352										24050		1987	0			42279	0			4441	0	
440446										3110		126	0			0	0			500	0	
440857										1018		104	0			0	0			0	0	
441050										4000		7	0			0	0			0	703	
441078										0		401	0			0	0			2325	10	
441135										8711		0	0			0	0			0	0	
441256										430		2161	0			0	0			21109	0	
441359										0		736	0			167	0			13269	0	
441434										6218		2697	0			0	0			43035	0	
441630										4060		217	0			0	0			0	0	
442039										202		3460	0			19312	0			31000	1855	
442057										1035		17	0			0	0			0	0	
442244										1033		232	0			0	0			4600	0	
442253										10015		443	0			0	0			0	0	
442356										3031		291	0			0	0			0	0	
442534										850		0	0			0	0			0	25	
442655										3625		12	0			0	0			0	0	
442749										4730		119	0			0	0			0	0	
442758										900		225	0			0	0			0	0	
442776										0		5620	0			27783	0			87380	6594	
442806										813		2095	0			10277	0			35462	8393	
443036										45700		0	0			0	0			0	0	
443148										2956		314	0			3498	0			4534	0	
443205										0		4316	0			40450	0			66304	3	
443353										5605		144	0			0	0			500	0	
443447										2050		79	0			0	0			0	5	
443625										3700		25	0			3298	0			0	0	
443634										187		150	0			0	0			0	197	
443951										2690		67	0			0	0			0	0	
444051										6345		191	0			0	0			2000	0	
444172										0		2146	0			0	0			22627	18041	
444257										0		1345	0			124	0			13688	0	
444350										6125		0	0			925	0			0	0	
444556										890		359	0			0	0			1400	0	
444677										0		163	0			0	0			0	0	
444958										2160		87	0			0	0			0	0	
445339	25997	75813	206	54596	0	0	0	357	0	182462	211763	12616	48632	0	12289621	1838328	48632	1317216	10107579	900001	54794	
445843	35206	0	6156	38870	4414	1422896	311217	0	4800	55000	1841533	103385	331	0	11746369	423778	331	26893	10193633	1438715	17974	
445852										0		1657	0			0	0			3393	0	
445955										14176		119	0			0	0			0	0	
446130										0		652	0			311	0			5358	0	
446149										1748		74	0			213	0			0	0	
446336										6133		635	0			0	0			12000	0	
446877										2000		547	0			0	0			5900	0	
447034										3933		0	0			0	0			0	0	
447070										19000		2316	0			0	0			0	0	
447100										9471		1395	0			0	0			115	1575	
447342										5297		322	0			0	0			0	0	
447351										6125		249	0			0	0			1166	0	
447557										960		0	0			0	0			0	0	
447744										669		520	0			300	0			6745	0	
447874										0		482	0			0	0			3262	0	
