"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1350	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2155	RCFD2160	RCFD2170	RCFD2800	RCFD2920	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1350	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2155	RCON2160	RCON2170	RCON2200	RCON2800	RCON2920	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCONA130	RCONB528	RCONB529	RCONB530	
678865																																							777	18350	0	4000	0	56329	0	395	0	0	8125	237481	191548	0	0	1656	218204	0	4033	0	25000	0	19277	4233	237481	0	0	11702	0	3000	0	15659	175889	2	0	153538	149505	342	
678931																																							0	834	0	1477	0	12559	0	206	29	0	487	30955	25375	0	0	287	25662	0	203	0	0	0	5293	400	30955	0	0	4526	0	400	0	4473	20902	4	0	15566	15363	-33	
679125																																							381	116863	0	40364	938555	15047	0	29008	192	0	75431	3614609	3086668	209860	0	59746	3356985	0	27002	0	711	0	257624	25050	3614609	0	0	207065	0	25500	0	720537	2366131	2	0	2425770	2398768	9	
679246																																							0	1206	0	0	0	12211	0	1079	0	0	1467	60893	51247	2000	0	561	56108	0	364	0	2300	0	4785	302	60893	0	0	2092	0	2108	0	2069	49178	1	0	45294	44930	283	
679451																																							216	366	0	315	0	6743	0	344	0	0	475	19897	16901	0	0	296	17935	0	247	0	738	0	1962	190	19897	0	0	1212	0	485	0	1774	15127	7	0	11685	11438	75	
679545																																							1812	1476	0	0	0	11922	0	620	0	0	826	44509	38041	0	0	277	41218	0	403	0	2900	0	3291	200	44509	0	0	2560	0	400	0	3135	34906	4	0	28256	27853	131	
679648																																							0	1354	0	2300	18516	0	0	779	0	0	617	44500	35367	0	0	288	35655	0	346	0	0	0	8845	200	44500	0	0	7345	0	1300	0	6439	28928	4	0	21280	20934	0	
679826																																							1334	10795	0	4350	6312	70393	0	6258	0	0	5771	290875	232657	13207	0	2090	267954	0	1866	0	20000	0	22921	2240	290875	0	0	17508	0	2240	8530	22079	210578	1	0	178998	177132	933	
680055																																							0	2276	0	5400	2904	13603	0	2787	80	0	2799	86142	78370	0	0	1628	79998	0	922	0	0	0	6144	800	86142	0	0	2015	0	3106	0	9552	68818	9	0	57215	56293	223	
680130																																							16366	21969	0	55	2977	49284	0	6149	0	0	11742	268821	233657	0	0	3578	247235	0	2205	0	10000	0	21586	1500	268821	0	0	8053	0	11361	0	54332	179325	1	0	162484	160279	672	
680149																																							6346	1204	0	200	5594	5067	144	917	0	0	1144	64582	54212	0	0	738	54950	0	762	0	0	0	9632	500	64582	0	0	6337	0	2750	0	4553	49659	1	0	44728	43966	45	
680354																																							0	1062	0	2000	0	40862	0	226	0	0	1409	77428	61528	2800	0	708	71002	0	691	0	5966	0	6426	300	77428	0	0	4254	0	1700	235	4876	56652	4	0	32325	31634	172	
680457																																							0	7287	0	10225	83591	0	0	3703	0	0	7112	230135	172049	4726	0	948	190738	0	600	0	13015	0	39397	3500	230135	0	0	19397	0	16500	1526	29911	142138	9	0	117291	116691	0	
680466																																							0	5074	0	15250	20726	64526	0	2713	0	0	1812	145848	126622	0	0	783	127413	0	682	1439	8	0	18435	1200	145848	0	0	13877	0	1200	0	18676	107946	2	0	34990	34308	2158	
680617																																							24	15143	740	0	16291	70106	0	9693	629	0	8744	503994	437563	3249	0	4406	445301	0	4795	0	83	0	58693	3545	503994	0	0	53912	0	878	1486	86938	350625	1	0	385933	381138	358	
680747																																							1705	2223	0	6461	5362	8221	0	265	0	0	808	60213	50702	7	0	717	53576	0	409	0	2150	0	6637	75	60213	0	0	3686	0	2825	0	4395	46307	4	0	35577	35168	51	
680813																																							298	27257	0	23884	0	115723	0	12479	39	0	9342	636339	492183	42139	0	2880	566164	0	6321	653	28962	0	70175	2712	636339	0	0	43684	0	22602	0	53592	438591	1	0	452985	446664	1177	
680952																																							0	730	0	4875	2644	12107	0	595	0	0	395	29386	26288	0	0	380	26668	0	57	0	0	0	2718	750	29386	0	0	1157	0	750	0	1699	24589	9	0	8097	8040	61	
681043																																							804	1035	0	3625	0	5739	0	1207	0	0	704	61949	52405	985	0	465	56161	0	496	0	2306	0	5788	197	61949	0	0	3275	0	2253	103	3532	48873	5	0	49228	48732	63	
681249																																							0	753	0	1401	385	1202	0	150	0	0	642	19551	17831	0	0	315	18146	0	192	0	0	0	1405	70	19551	0	0	613	0	720	0	2351	15480	9	0	15210	15018	2	
681744																																							0	685	0	550	5142	4944	0	61	0	0	546	28741	24316	0	0	267	26531	0	235	0	1948	0	2210	300	28741	0	0	644	0	1250	0	1987	22329	4	0	17048	16813	16	
682143																																							0	8653	1801	17400	25209	20404	0	3987	52	0	2496	223872	197822	0	0	1277	199099	0	1771	2771	0	0	24773	5268	223872	0	0	13919	0	5382	0	26720	171102	1	0	142870	141099	204	
682451																																							6351	1648	61	0	0	14965	0	1824	242	0	1533	93232	83367	0	0	496	86127	0	711	0	2264	0	7105	550	93232	0	0	4093	0	2100	1354	11119	72248	1	0	65965	65254	362	
682545																																							33	2084	649	2700	3188	2826	0	1519	35	0	654	49915	43889	0	0	470	44359	0	354	0	0	0	5556	241	49915	0	0	3141	0	2160	0	5107	38782	1	0	36581	36227	14	
682563																																							243	877787	29375	243075	67466	1597988	1958	147836	1974	10571	214412	7819925	6637340	433874	10571	48831	7165561	0	64065	97254	34945	0	654364	8500	7819925	0	0	299054	0	343266	2911	2232947	4404393	1	0	4591140	4527075	3544	
682611																																							8244	30063	613	78249	0	219196	0	16313	4300	0	69011	1246176	920765	100362	0	14972	1128825	0	14099	0	92726	0	117351	8426	1246176	0	0	65411	0	41432	799	151707	769058	2	0	833487	819388	2082	
682648																																							3151	418	0	1915	0	24469	0	1216	0	0	1026	68448	55634	0	0	564	56198	0	323	0	0	0	12250	200	68448	0	0	8750	0	2800	0	5451	50183	4	0	36576	36253	500	
682732																																							7796	27301	0	74143	61410	78513	0	12977	247	0	75881	1035248	634244	205167	0	47580	958331	0	9270	0	71340	0	76917	1738	1035248	14	0	50110	0	24625	8702	90482	543762	2	0	697534	688264	444	
683001																																							200	13699	176	38627	91866	46028	0	6510	0	0	6049	378296	311338	28451	0	3251	345842	0	2807	0	2802	0	32454	900	378296	0	0	26849	0	4240	2396	66729	244609	2	0	175552	172745	465	
683252																																							808	4681	0	710	31447	0	0	3593	451	0	1846	123499	101081	3200	0	698	106064	0	1162	0	1085	0	17435	600	123499	0	0	10835	0	6000	0	18898	82183	6	0	81125	79963	0	
683449																																							10	2941	0	5525	0	69026	0	1429	0	0	4810	198732	151325	9171	0	2689	177209	0	1150	0	14024	0	21523	875	198732	0	0	16583	0	3125	0	11984	139341	2	0	116141	114991	940	
683814																																							0	3091	0	0	2957	54017	0	4328	20	0	5808	125946	81361	200	0	3167	84728	0	1500	0	0	0	41218	2000	125946	0	0	30284	0	8000	0	14034	67327	1	0	57225	55725	934	
684325																																							269	4656	0	0	3899	9435	0	2261	0	0	4751	90824	67088	0	0	1780	77868	0	1216	0	9000	0	12956	116	90824	0	0	7164	0	5595	0	16835	50253	1	0	66769	65553	81	
684455																																							38	2557	0	4800	2268	3307	0	1051	0	0	762	36396	30539	0	0	473	32762	0	200	0	1750	0	3634	13	36396	0	0	2646	0	970	0	4404	26135	1	0	21813	21613	5	
685023																																							0	1509	0	4740	11543	0	0	232	0	0	1806	50324	41526	0	0	468	41994	0	401	0	0	0	8330	1200	50324	0	0	5930	0	1200	0	5501	36025	4	0	30895	30494	0	
685050																																							35	808	0	0	0	29182	0	76	0	0	1450	61901	43657	4559	0	1045	55011	0	624	0	5750	0	6890	100	61901	0	0	5962	0	400	0	3989	39668	4	0	30974	30350	428	
685368																																							100	3848	1219	12605	57204	0	0	938	465	0	2711	129023	113061	0	0	951	114083	0	1212	0	71	0	14940	400	129023	0	0	12940	0	1600	0	15213	97848	1	0	51145	49933	0	
685407																																							3913	12309	199	151711	230	442452	0	4471	0	0	9769	958832	841818	0	0	7235	849053	0	2607	1164	0	0	109779	3450	958832	6972	0	41257	0	57650	0	30684	811134	2	0	328249	325642	7422	
685555																																							8389	3512	0	0	373	15078	0	2161	105	0	3572	84758	68865	906	0	206	75820	0	1197	0	5843	0	8938	1000	84758	0	0	5802	0	2000	1195	14688	54177	9	0	51570	50373	136	
685649																																							34	5813	301	300	652	27810	0	1334	137	0	3128	132239	116813	1280	0	1521	121614	0	1037	0	2000	0	10625	1450	132239	0	0	5756	0	3050	249	17489	99324	2	0	93518	92481	369	
685658																																							1150	8483	0	5377	0	13239	0	5434	36	0	2466	140490	126091	0	0	821	126912	0	1229	0	0	0	13578	1071	140490	0	0	11184	0	1185	0	38013	88078	1	0	105534	104305	138	
685733																																							397	2019	0	430	14790	0	0	106	0	0	813	42394	36599	1104	0	227	37930	0	195	0	0	0	4464	148	42394	0	0	3760	0	556	0	1573	35026	5	0	24034	23839	0	
686440																																							8	1521	0	1407	0	15497	0	913	0	0	1449	72739	61338	227	0	720	67179	0	436	0	4894	0	5560	300	72739	0	0	3884	0	1200	0	4239	57099	2	0	52380	51944	176	
686459																																							214	1222	0	3479	2330	4981	0	808	97	0	832	40930	31733	0	0	400	35433	0	256	1958	3300	0	5497	150	40930	0	0	-87	0	5415	0	2755	28978	2	0	25265	25009	19	
686655																																							222	5610	0	11746	0	30852	0	4832	62	0	4166	221594	181574	0	0	1167	207015	0	1953	0	22274	2000	14579	3548	221594	0	0	5530	0	5298	1297	15018	166556	4	0	164760	162807	203	
686758																																							0	1896	0	8150	4287	19317	0	224	151	0	860	60012	49680	0	0	507	50187	0	587	0	0	0	9825	1250	60012	0	0	6723	0	1750	0	12496	37184	4	0	25714	25127	102	
686963																																							195	6121	0	9905	30502	13167	0	4484	0	0	1241	129864	116012	0	0	275	116287	0	854	0	0	0	13577	788	129864	0	0	11898	0	1056	0	19330	96682	2	0	65103	64249	-165	
687009																																							9569	24407	0	500	74262	104669	0	17798	635	0	9182	620658	526430	25812	0	4050	567292	0	5017	2522	11000	0	53366	6179	620658	0	0	31726	0	14824	0	127936	398494	1	0	382131	377114	637	
687054																																							0	613	0	800	0	29237	0	189	0	0	331	33937	29936	0	0	417	30353	0	136	0	0	0	3584	40	33937	0	0	2285	0	960	0	1940	27996	1	0	2903	2767	299	
687250																																							4554	1265	0	1975	2773	0	0	157	200	0	667	23279	19484	0	0	150	19634	0	130	0	0	0	3645	200	23279	0	0	1895	0	1550	0	4199	15285	4	0	11818	11688	0	
687269																																							196	2187	0	10305	0	9918	1	589	0	0	1602	76463	69800	0	0	345	70145	0	266	555	0	0	6318	2420	76463	0	0	481	0	3261	0	12859	56941	9	0	51376	51110	156	
687371																																							4393	1739	0	0	3499	4907	0	620	0	0	1530	106499	73734	0	0	915	88149	0	600	0	13500	0	18350	10595	106499	0	0	7135	0	0	0	267	73467	1	0	90411	89811	620	
687474																																							7908	4934	1376	3722	659	27476	0	5784	442	0	4387	231089	205371	425	0	4176	209972	0	1281	2837	0	0	21117	1909	231089	0	0	14408	0	4378	1891	9128	196243	1	0	170954	169673	422	
687830																																							28	1139	0	3209	6906	11166	0	345	0	0	885	44187	36931	0	0	663	39394	0	334	0	1800	0	4793	300	44187	0	0	2401	0	2000	0	3003	33928	1	0	20843	20509	92	
687858																																							73	6155	0	12215	0	54055	0	3545	682	0	5073	258489	194951	4587	0	1767	238313	0	2207	0	37008	0	20176	1200	258489	0	0	16552	0	1600	0	21438	173513	1	0	178898	176691	824	
687951																																							0	6385	98	17700	29783	50693	0	3399	155	0	9434	268587	195786	11441	0	4420	241380	581	2722	6555	28775	958	26626	1600	268587	0	0	17223	0	7400	437	27162	168624	4	0	146670	143948	403	
688079	200	647380	0	2138500	0	1466298	0	172664	2662	0	827506	14254278	1220307	0	405787	12796320	0	188329	14866	1383188	269198	1457958	64307	14254278	0	2966	980579	0	392199	0	2	0	9172531	8984202	20873	670765	0	670765				2138500						0		14218425	8844109	1220307	0		12760467				1347460											1519812	7324297						
688257																																							200	8171	0	9625	55627	6769	0	1792	15	0	4579	131269	115254	0	0	915	116465	0	251	0	296	0	14804	800	131269	0	0	4327	0	9500	0	34357	80897	1	0	44742	44491	177	
688275																																							4530	1049	0	0	0	89612	0	5958	179	0	14893	421931	209006	20000	0	2428	389250	0	2500	187	157816	0	32681	0	421931	0	0	16258	0	16491	6206	7013	201993	1	0	301817	299317	-68	
688453																																							0	796	0	1700	0	6959	0	331	0	0	419	26469	24097	0	0	284	24381	0	310	0	0	0	2088	400	26469	0	0	472	0	1200	0	2763	21334	9	0	16574	16264	16	
688556																																							110	2284	0	3430	0	15415	0	1370	0	0	1602	70624	61146	0	0	325	62971	0	570	0	1500	0	7653	414	70624	0	0	5843	0	1286	0	10222	50924	9	0	46983	46413	110	
689209																																							0	16435	609	6466	17889	182107	0	7084	100	0	16256	744624	512759	0	0	9120	643733	0	6464	0	121854	0	100891	0	744624	0	0	0	0	96235	0	44712	468047	1	0	504142	497678	4656	
689302																																							9	9612	127	22400	0	90067	0	8317	1053	0	14276	472399	358542	17054	0	2175	434436	2742	6260	2127	56665	0	35221	4810	472399	1608	0	13231	4000	20808	0	52377	306165	1	-8507	329063	322803	879	
689357																																							0	15092	0	0	0	45150	0	2592	0	0	3321	228317	178467	11698	0	2957	213122	0	1667	0	20000	0	15195	200	228317	0	0	933	0	13300	0	47071	131396	4	0	163829	162162	762	
689665																																							1	6412	0	7005	1434	35427	0	1570	0	0	1626	122164	110233	0	0	737	110970	0	819	0	0	0	11194	3019	122164	0	0	3843	0	4220	0	17388	92845	1	0	69508	68689	112	
689740																																							219	15756	8	21100	0	100825	1232	10111	1068	0	16724	574997	430867	23171	0	4434	525724	0	5235	0	67252	0	49273	2150	574997	0	0	28602	0	17150	3541	39680	391187	2	0	409648	404413	1371	
689759																																							100	3236	0	10300	0	23684	0	206	0	0	1056	58050	50026	0	0	474	50500	0	358	0	0	0	7550	1146	58050	0	0	2359	0	3854	0	27751	22275	1	0	19826	19468	191	
689937																																							0	1009	0	1988	0	5274	313	596	0	0	449	25689	22779	0	0	269	23048	0	248	0	0	0	2641	200	25689	0	0	2179	0	200	0	3431	19348	1	0	16308	16060	62	
690045																																							0	5271	0	2200	0	94890	0	4800	0	0	2501	267427	233676	12323	0	1910	247909	0	1689	0	0	0	19518	250	267427	0	0	11121	0	7364	0	9420	224256	2	0	159454	157765	783	
690773																																							131	969	0	4542	399	1703	0	906	0	0	722	40501	36112	983	0	200	37295	0	422	0	0	0	3206	1019	40501	0	0	1254	266	686	0	3030	33082	1	0	31551	31129	-19	
690858																																							1396	1467	0	2500	7228	625	0	1444	0	0	2028	48137	41672	0	0	957	43337	0	235	184	708	0	4800	1016	48137	0	0	2492	0	1279	0	9919	31753	4	0	31500	31265	13	
691042																																							100	927	0	300	2908	13900	0	425	0	0	455	29063	25371	0	0	278	25649	0	74	0	0	0	3414	150	29063	0	0	2561	0	600	0	4358	21013	4	0	10122	10048	103	
691079																																							8	5080	28	1150	0	37573	0	4064	50	0	8506	222260	167665	750	0	2714	204021	0	2299	0	32892	0	18239	3000	222260	0	0	10019	0	4587	0	28960	138705	2	0	168100	165801	633	
691145																																							100	3299	132	4600	3490	5064	0	1332	0	0	2777	108152	93387	39	0	835	97261	0	1629	0	3000	0	10891	800	108152	0	0	6851	0	3200	276	8718	84669	1	0	88711	87082	40	
691350																																							25	4142	0	0	27037	13096	0	3452	0	0	3952	121922	98215	0	0	1295	113235	0	650	0	13725	0	8687	2118	121922	0	0	5500	0	1025	0	18169	80046	4	0	70868	70218	44	
691556																																							5072	4317	0	5100	0	20115	0	3506	0	0	1209	120302	104173	1194	0	797	110664	0	841	0	4500	0	9638	150	120302	0	0	2920	0	6350	0	19391	84782	4	0	81824	80983	218	
691743																																							0	3622	0	3300	26721	393	0	826	0	0	528	53891	46123	0	0	249	46372	0	148	0	0	0	7519	1600	53891	0	0	4319	0	1600	0	9348	36775	1	0	18649	18501	0	
691958																																							1386	376	0	3698	301	0	0	108	35	0	186	14455	13350	0	0	119	13469	0	185	0	0	0	986	58	14455	0	0	836	0	92	0	1467	11883	9	0	8550	8365	0	
692450																																							115	2841	0	500	661	15394	0	1108	39	0	1555	85017	72727	0	0	663	78190	0	592	0	4800	0	6827	173	85017	0	0	6115	0	387	0	6178	66549	4	0	63396	62804	152	
692478																																							268	2163	0	1157	0	9013	0	1309	0	0	1600	67606	53198	0	0	612	61810	0	1098	0	8000	0	5796	750	67606	0	0	3916	0	1170	0	4398	48800	1	0	53194	52096	-40	
692704																																							0	10	0	0	0	0	0	0	0	0	19453	19463	0	0	0	18449	18449	0	0	0	0	0	1014	375	19463	0	0	-298	0	937	0	0	0	1	0	0	0	0	
692946																																							20	6195	0	20300	27594	1984	0	4958	0	0	2735	192210	164842	0	0	1512	166434	0	1338	0	80	0	25776	1000	192210	0	0	20260	0	4500	0	34985	129857	5	0	129762	128424	16	
693224																																							700	13343	1570	47	0	125021	0	12555	1518	0	18158	625329	475752	37928	0	4469	572649	0	5934	959	54500	0	52680	7200	625329	0	0	36698	0	7107	35663	73272	402480	2	0	421729	415795	1675	
693345																																							0	44972	824	5296	0	361716	0	12651	2272	0	75612	1256674	750693	50299	0	9904	1131565	0	10601	0	320669	0	125109	7500	1256674	0	0	105542	0	7500	0	102039	648654	2	0	763932	753331	4567	
693662																																							503	12964	0	41	0	36474	0	12732	0	0	5344	296598	243372	6000	0	2079	264451	0	2395	0	13000	0	32147	4830	296598	0	0	12094	0	14816	2356	30698	212674	1	0	228579	226184	407	
693952																																							107	742	0	2812	2749	5619	0	1652	0	0	1002	55302	49093	249	0	578	50478	0	663	0	558	0	4824	400	55302	0	0	1739	0	2600	82	3960	45133	9	0	41200	40537	85	
694146																																							0	470	0	0	3752	4140	0	339	0	0	310	16468	13601	300	0	209	14610	0	72	298	500	0	1858	60	16468	0	0	275	0	1450	0	1034	12567	5	0	7231	7159	73	
694258																																							5	4321	0	1325	1381	13016	0	12998	20	0	1474	107206	90210	0	0	1412	97622	0	850	1516	6000	0	9584	636	107206	0	0	997	1500	6445	0	13690	76520	1	0	72000	71150	6	
694463																																							1373	3451	610	16229	0	0	0	1678	223	0	1154	55027	47172	0	0	3399	50571	0	623	0	0	0	4456	3213	55027	0	0	783	460	0	0	14339	32833	1	0	30932	30309	0	
694678																																							44225	7715	313	0	0	44362	0	9849	336	0	11522	582905	466136	11167	0	6270	536599	0	5545	1492	53026	0	46306	3220	582905	0	0	30387	0	12428	1085	33011	433125	2	0	467551	462006	271	
694771																																							0	941	0	950	402	2945	0	115	201	0	209	11914	9612	0	0	39	9651	0	173	0	0	0	2263	25	11914	0	0	1489	0	725	0	4458	5154	4	0	6324	6151	24	
694847																																							0	7923	142	14400	4937	31071	9	5965	140	0	3160	225082	192339	0	0	1725	200264	0	2423	0	6200	0	24818	2936	225082	0	0	6839	0	15000	0	32948	159391	1	0	159758	157335	43	
694904																																							12424	69639	810	548300	111489	342642	0	38167	948	0	272337	4682115	3283516	0	0	36436	4274908	0	18064	116589	954956	0	407207	0	4682115	0	0	128233	0	284179	0	243734	3039782	2	-12193	3186834	3168770	6988	
695134																																							87	5964	0	0	3139	15966	0	4222	70	0	5300	168294	142272	0	0	1288	156185	0	1497	0	12625	0	12109	414	168294	0	0	9636	0	1836	0	20374	121898	1	0	135043	133546	223	
695228																																							50	9321	0	25000	0	132263	0	2259	0	0	10988	442935	349011	50810	0	7993	408542	0	6001	3866	728	0	34393	1457	442935	0	0	17013	0	14043	964	32480	316531	2	0	264225	258224	1880	
695349																																							0	4983	608	17000	5606	15266	0	2973	112	0	2238	152649	133580	0	0	1031	140011	0	1288	713	5000	400	12638	500	152649	0	0	4647	0	7500	0	25958	107622	1	0	104438	103150	-9	
695545																																							300	2995	0	3125	2371	16410	0	1719	769	0	1321	72546	63899	0	0	563	67130	0	450	0	2668	0	5416	155	72546	0	0	1157	0	4050	0	6473	57426	1	0	43986	43536	54	
695648																																							100	772	0	4050	0	15505	5	407	0	0	324	30319	26532	0	0	230	26762	0	249	0	0	0	3557	400	30319	0	0	1974	0	900	0	2242	24290	4	0	9405	9156	283	
695705																																							2	7889	0	10250	464	39584	0	2758	300	0	9882	259062	230386	0	0	1251	241637	0	905	0	10000	0	17425	689	259062	0	0	14391	0	2038	0	37718	192668	1	0	188838	187933	307	
695732																																							0	1187	0	5945	100	2016	0	852	375	0	1172	36171	32950	0	0	371	33342	0	409	0	21	0	2829	194	36171	0	0	574	0	2050	0	9120	23830	1	0	24933	24524	11	
695750																																							473	2262	0	0	0	30244	0	1056	57	0	3525	158876	136352	2704	0	2676	142477	0	2588	0	745	0	16399	52	158876	0	0	13905	0	2108	518	9749	126603	2	0	123329	120741	334	
695947																																							0	1791	0	6002	15881	0	0	1394	0	0	656	50051	40682	1355	0	373	42410	0	218	0	0	0	7641	200	50051	0	0	6891	0	550	0	4507	36175	1	0	24545	24327	0	
696047																																							24	1958	0	2240	1168	10449	0	282	30	0	821	48802	38810	0	0	239	41633	0	468	0	2584	0	7169	60	48802	0	0	6321	0	690	0	4596	34214	1	0	32298	31830	98	
696056																																							3138	4783	0	3702	0	20289	0	3455	6	0	1916	118929	105685	0	0	375	111360	0	625	89	5300	0	7569	500	118929	0	0	6337	0	500	0	10469	95216	4	0	82176	81551	232	
696168																																							90	805	0	2200	292	1383	0	597	0	0	1491	78193	71227	0	0	217	71444	0	1309	0	0	0	6749	2200	78193	0	0	4549	0	0	11589	17	71210	1	0	61055	59746	0	
696430																																							78	15856	0	2500	0	112563	0	10051	0	0	13077	431502	365081	0	0	3885	397285	0	2967	0	28319	0	34217	1000	431502	0	0	22283	0	9000	1991	60980	304101	1	0	278353	275386	1934	
696551																																							0	435	0	0	6841	6360	0	733	78	0	1677	33777	25243	323	0	685	30331	0	245	0	4080	0	3446	210	33777	0	0	1827	0	1190	0	2012	23231	1	0	17898	17653	219	
696645																																							0	3133	0	3099	8059	1529	0	381	0	0	686	39868	35594	0	0	240	35834	0	356	0	0	0	4034	360	39868	0	0	3236	0	420	0	5842	29752	2	0	23337	22981	18	
697035																																							0	2095	0	2500	9449	3746	0	381	10	0	788	46612	40769	0	0	355	41729	0	263	0	605	0	4883	563	46612	0	0	192	0	4098	0	4496	36273	1	0	27906	27643	30	
697110																																							0	4827	0	2670	0	43098	0	2635	0	0	2366	140266	118963	6513	0	872	129459	0	1770	0	3111	0	10807	1000	140266	0	0	8292	0	1000	0	17554	101409	2	0	86440	84670	515	
697147																																							1331	1517	0	1800	896	29990	0	3320	108	0	3401	120063	90013	0	0	611	104765	0	682	0	14141	0	15298	0	120063	0	0	8981	0	6000	2443	5609	84404	4	0	75939	75257	317	
697156																																							1125	3619	0	1631	0	23390	0	1393	38	0	1359	81312	70756	0	0	408	73564	0	599	0	2400	0	7748	600	81312	0	0	6024	0	600	0	7850	62906	4	0	49356	48757	524	
697231																																							16190	12822	0	0	6112	55839	0	11461	136	0	5250	283970	224142	9310	0	2311	259421	0	2226	0	23658	0	24549	1400	283970	0	0	21352	0	1400	2285	17509	206633	1	0	176101	173875	397	
697455																																							49	5302	0	11150	12642	13064	0	1118	0	0	1141	90891	82971	0	0	361	84441	0	615	0	1109	0	6450	500	90891	0	0	1346	0	4500	0	16539	66432	5	0	47040	46425	104	
697633																																							1049	617033	48703	38088	959523	5782382	0	437960	17550	464	784026	21494640	14314764	2089414	464	231557	19764953	17968	167501	242119	2772392	347160	1711719	1011	21494640	25016	9202	777277	0	891242	30035	3209618	11105146	2	0	12678193	12510692	42189	
697754																																							103	43031	2625	0	43934	30768	0	2921	638	0	11300	435041	383741	0	0	3170	403140	18	4036	0	16229	0	31883	1459	435041	0	0	26944	0	3300	0	113356	270385	2	0	303757	299721	180	
697763																																							0	192777	3756	0	213758	887345	0	27624	1866	0	101394	3848570	3203889	284573	0	43842	3544054	0	52433	16044	0	11750	304516	136396	3848570	0	0	97742	6000	54397	368	597405	2606484	2	0	2456071	2403638	9981	
697848																																							0	1379	0	4056	1017	4579	0	1673	0	0	1031	59847	49845	0	0	567	55426	0	684	0	5014	0	4421	244	59847	0	0	2501	0	1616	782	7336	42509	4	0	46014	45330	60	
697857																																							100	1389	0	3611	0	12418	0	289	0	0	703	53903	47143	0	0	640	47852	0	354	0	69	0	6051	185	53903	0	0	5424	0	255	0	5628	41515	5	0	35747	35393	187	
697950																																							3960	2546	0	1930	61	5574	0	906	30	0	1313	43962	39084	0	0	592	39676	0	325	0	0	0	4286	1172	43962	0	0	1897	0	1172	0	6669	32415	1	0	27962	27637	45	
697978																																							6631	1188	464	0	1498	54793	0	4576	470	0	5139	256960	172959	0	0	3139	233523	0	2022	0	57425	0	23437	1500	256960	0	0	20626	0	975	350	12474	160485	2	0	183873	181851	336	
698144																																							6	5262	8	6981	2166	41986	0	7222	54	0	3694	246109	218540	3419	0	1865	225409	0	1712	0	1585	0	20700	1800	246109	0	0	13436	0	5000	2611	25521	193019	1	0	177831	176119	464	
698229																																							0	2573	0	14819	3000	14104	0	979	0	0	850	77559	68952	2529	0	242	71723	0	415	0	0	0	5836	1581	77559	0	0	2530	0	1669	0	29996	38956	1	0	41649	41234	56	
698322																																							45	6644	0	6490	3141	17783	0	3791	1065	0	3948	189709	154098	12620	0	2243	175061	0	1342	0	6100	0	14648	2107	189709	0	0	9971	0	2502	26212	20896	133202	2	0	121932	120590	68	
698546																																							704	1068	0	0	0	12206	0	579	39	0	1675	34640	29343	64	0	348	31225	0	226	0	1470	0	3415	150	34640	0	0	2519	0	600	0	3287	26056	8	0	18595	18369	146	
698649																																							0	3046	0	0	1200	17041	0	2947	0	0	4029	144573	122084	500	0	896	133980	0	1516	0	10500	0	10593	526	144573	0	0	8588	0	1118	0	10654	111430	1	0	117826	116310	361	
698715																																							87	7946	0	11775	65487	0	0	3215	14	0	2914	143066	125768	0	0	621	126389	0	2389	0	0	0	16677	880	143066	0	0	4327	0	11470	0	24477	101291	1	0	54017	51628	0	
698957																																							15	1838	0	4370	993	4952	0	314	139	0	532	40315	34303	0	0	327	35188	0	403	1837	558	0	5127	303	40315	0	0	79	0	4727	0	8365	25938	4	0	25728	25325	18	
699105																																							15675	5210	488	0	1	57370	0	8666	0	0	3417	211875	177244	0	0	904	195648	0	573	0	17500	0	16227	0	211875	0	0	17038	0	0	192	15164	162080	1	0	121429	120856	-811	
699132																																							7	963	0	6494	315	7218	0	441	0	0	616	32232	25156	0	0	205	28446	0	134	0	3085	0	3786	670	32232	0	0	1830	0	1300	0	3486	21670	6	0	16312	16178	-14	
699253																																							0	1451	0	3300	3233	8909	0	273	0	0	3175	59959	52516	0	0	787	55303	0	443	0	2000	0	4656	375	59959	0	0	3802	0	400	0	6250	46266	8	0	40061	39618	79	
699534																																							9725	4908	189	2075	66124	26752	0	5101	2118	0	5797	244676	206553	0	0	2585	217138	0	1885	434	8000	0	27538	1531	244676	0	0	20792	0	4882	0	26260	180293	1	0	123338	121453	333	
699552																																							17	3585	478	0	0	14977	118	3056	19	0	3223	154049	124399	2750	0	2214	140943	0	1787	0	11580	0	13106	500	154049	0	0	4350	0	8125	0	10692	113707	2	0	130363	128576	131	
