"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC009	RCFDC010	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC009	RCONC010	TEXT3549	TEXT3550	TEXT3551	
89854															0	268	89	2199	0	953	0	0	0	0	0	889	865	0				
89957															29	86	0	496	81	110	0	0	0	0	0	300	0	0				
90047															0	0	0	283	10	74	53	11	0	0	0	209	0	0	Accrued Interest Receivable on Investments                                                                                                                                                       	Other Assets                                                                                                                                                                                     		
90159															0	189	0	786	63	119	31	0	0	0	0	478	0	0	Gold & Silver Investment                                                                                                                                                                         			
90234															0	331	0	3009	510	518	0	0	0	0	0	2160	0	0				
90252															0	0	0	291	0	28	0	0	0	0	0	263	28	0				
90328															0	82	652	2874	0	416	151	0	0	0	0	1724	175	0	Split-dollar insurance receivable                                                                                                                                                                			
90337															0	1059	309	3567	195	1548	161	1125	0	0	0	651	0	0	Acc. Int. Rec. - Securities, Bonds, Cert of Dep                                                                                                                                                  	Income-Ins Policy on Pres & VP paid by bank                                                                                                                                                      		
90403															0	5600	6703	42883	4623	19740	0	10797	3675	0	0	10840	0	0		Due From Brokers                                                                                                                                                                                 	Due from Subsidiaries                                                                                                                                                                            	
90467															0	0	0	782	102	118	0	0	0	0	0	664	0	0				
90627															0	607	635	2949	250	498	0	0	0	0	0	1209	117	0				
90645															0	2	97	644	63	75	0	0	0	0	0	470	0	0				
90739															0	264	0	1402	47	136	59	0	0	0	0	1002	0	0	NON-POST DDA DEBITS                                                                                                                                                                              			
91129															0	294	0	709	48	75	0	0	0	0	0	340	0	0				
91147															0	195	0	694	29	89	57	0	0	0	0	410	0	0	Purchased Computer software                                                                                                                                                                      			
91156															1	623	267	3616	117	1221	0	0	0	0	0	1505	432	0				
91259															0	296	27	940	55	87	32	0	0	0	0	530	0	0	Software                                                                                                                                                                                         			
91521															311	1555	239	5827	339	993	343	0	0	0	0	3040	0	0	other assets                                                                                                                                                                                     			
91615															0	263	0	768	60	86	26	0	0	0	0	419	0	0	CAPITALIZED SOFTWARE                                                                                                                                                                             			
91651															0	164	42	2552	0	1630	0	0	0	0	0	716	1355	0				
91754															0	346	0	1296	92	380	0	0	0	0	0	570	263	0				
91866															0	992	0	7155	0	4640	0	0	0	0	0	1523	4525	0				
91950															2	0	10	1419	38	1003	29	0	0	0	0	406	933	0	Income taxes receivable                                                                                                                                                                          			
91969															0	3	0	9644	1111	7434	0	0	0	0	0	2207	5300	0				
92050															0	73	0	864	0	163	73	56	0	0	0	628	0	0	Principal recv. MBS Pool securities                                                                                                                                                              	FSA sttmt/guar. loan charge off                                                                                                                                                                  		
92144															0	2	0	564	0	103	0	0	0	0	0	459	103	0				
92162															0	453	288	1424	55	306	104	41	38	0	0	377	0	0	Receivable from credit card processor                                                                                                                                                            	Software                                                                                                                                                                                         	Rej DDA Debits                                                                                                                                                                                   	
92630															0	1310	861	6467	221	1190	423	422	82	0	0	3106	0	0	Other Accounts Receivable                                                                                                                                                                        	Accumulated Amortization - Lease                                                                                                                                                                 	Directors Benefit Cash Value                                                                                                                                                                     	
92658															0	3279	944	19890	0	4667	1535	0	0	0	0	11000	0	0	Installment Loan - Dealer Discount                                                                                                                                                               			
92706															0	989	450	2963	212	775	0	0	0	0	0	749	563	0				
92854															0	27	72	1017	0	557	0	0	0	0	0	361	530	0				
92902															0	9	90	437	0	274	226	0	0	0	0	64	0	0	PREPAID INSURANCE                                                                                                                                                                                			
93039															0	763	636	3409	268	903	435	0	0	0	0	1107	0	0	Accounts receivable                                                                                                                                                                              			
93244															0	206	157	927	105	105	0	0	0	0	0	459	0	0				
93329															0	64	129	821	56	56	0	0	0	0	0	572	0	0				
93413															0	2543	875	6782	0	2307	0	0	0	0	0	1057	1603	0				
93543															0	1805	36	4680	901	1213	0	0	0	0	0	1626	0	0				
93619															0	75	197	1547	0	1275	960	0	0	0	0	0	0	0	Accrued income receivable                                                                                                                                                                        			
93628															0	161	203	2444	0	402	41	357	0	0	0	1678	0	0	MBS-REC                                                                                                                                                                                          	VBIC, LLC                                                                                                                                                                                        		
93721															0	0	15842	52190	7332	14381	0	0	0	0	0	21967	0	0				
93758															0	17	19	1014	41	400	0	0	0	0	0	578	313	0				
94139															0	250	1	8627	3520	6397	0	0	0	0	0	1979	2519	0				
94447															13	363	42	1072	34	47	0	0	0	0	0	620	0	0				
94456															0	0	53	674	41	258	0	0	0	0	0	363	205	0				
94522															0	195	382	3161	0	1204	347	373	0	0	0	1380	0	0	ACCR. INT. REC - SECURITIES                                                                                                                                                                      	UNPAID LATE CHARGES & LEGAL COSTS                                                                                                                                                                		
94661															0	276	1826	10135	454	5932	0	0	0	0	0	2101	4928	0				
94755															0	60	0	1196	0	382	291	0	0	0	0	754	0	0	EARNED INT REC D GOV AG                                                                                                                                                                          			
94858															0	249	0	1014	0	0	0	0	0	0	0	765	0	0				
95051															0	0	0	752	0	168	128	0	0	0	0	584	0	0	ACCRUED INTEREST ON SECURITIES                                                                                                                                                                   			
95659															0	155	0	561	0	56	0	0	0	0	0	350	0	0				
95725															0	1033	253	4710	0	1722	554	0	0	0	0	1702	0	0	Prepaid Dealer Reserve                                                                                                                                                                           			
95855															0	145	24	1189	0	629	0	0	0	0	0	391	454	0				
96254															0	438	0	1336	39	39	0	0	0	0	0	859	0	0				
96357															0	257	120	1106	29	45	16	0	0	0	0	684	0	0	computer software                                                                                                                                                                                			
96553															0	107	105	858	12	12	0	0	0	0	0	634	0	0				
97037															0	1938	595	6988	1698	2255	253	0	0	0	0	2200	278	0	Write-up Cash Station stock to fmv                                                                                                                                                               			
97055															0	424	0	965	42	77	35	0	0	0	0	464	0	0	DDA Suspense                                                                                                                                                                                     			
97260															0	219	1284	2709	117	434	116	0	0	0	0	772	0	0	Desert Community Properties Sub Tax Receivable                                                                                                                                                   			
97279															0	206	0	317	19	19	0	0	0	0	0	92	0	0				
97457															0	106	0	491	18	18	0	0	0	0	0	367	0	0				
97804															0	3570	24	15151	0	9943	3205	0	0	0	0	1614	0	0	Boli Alexander Hamilton Life Ins                                                                                                                                                                 			
97943															0	396	0	1925	28	398	370	0	0	0	0	1131	0	0	TOTAL ACCRUED INTEREST INVESTMENTS                                                                                                                                                               			
98351															0	0	0	858	0	100	71	0	0	0	0	758	0	0	CASH ITEMS                                                                                                                                                                                       			
98360															340	908	1837	9496	616	6163	799	0	0	0	0	588	3898	0	Other assets                                                                                                                                                                                     			
98454															0	198	48	580	41	41	0	0	0	0	0	293	0	0				
98463															0	804	191	4211	243	832	0	0	0	0	0	2384	0	0				
98548															0	532	0	699	26	28	0	0	0	0	0	139	0	0				
98557															13	446	199	3248	104	1774	0	0	0	0	0	829	1657	0				
98641															0	539	229	2041	156	452	215	0	0	0	0	821	0	0	Software                                                                                                                                                                                         			
98717	0	420	519	1748	0	100	0	0	0	0	0	709	0	0		420																
99004															0	1098	221	3154	215	708	277	0	0	0	0	1127	201	0	Accounts Receivable                                                                                                                                                                              			
99059															0	153	96	1001	87	229	100	0	0	0	0	523	0	0	New CD - on system but ticket not posted to gl                                                                                                                                                   			
99143															17	611	196	3233	25	1065	966	0	0	0	0	1361	0	0	Insurance  Asset - ESI                                                                                                                                                                           			
99255															0	65	0	564	3	112	45	0	0	0	0	387	64	0	SUSPENSE                                                                                                                                                                                         			
99442															0	2268	100	4644	108	564	0	0	0	0	0	1712	456	0				
99536															0	467	0	2350	137	154	0	0	0	0	0	1729	0	0				
99853															75	61	10	1056	47	514	162	0	0	0	0	471	230	0	FEDERAL TAX RECIEVABLE                                                                                                                                                                           			
99974															44	1646	0	5147	76	1842	31	0	0	0	0	1659	1675	0	Visa Clearing House                                                                                                                                                                              			
100160															0	2769	0	4585	396	876	420	0	0	0	0	940	0	0	Security Deposit-Travelers express                                                                                                                                                               			
100236															0	307	120	1692	79	312	91	0	0	0	0	953	0	0	Software                                                                                                                                                                                         			
100357															1	798	132	3951	153	161	0	0	0	0	0	2860	0	0				
100553															0	170	0	644	17	17	0	0	0	0	0	457	0	0				
100562															0	3826	6894	39357	0	22494	6079	0	0	0	0	6143	6799	0	Receivable on sale of loan 3/31/01                                                                                                                                                               			
100843															0	159	0	3598	193	1422	0	0	0	0	0	2017	0	0				
101019	0	2219	63965	117958	0	35519	0	0	0	0	0	16255	20273	0		2218																
101037															0	1377	762	5464	0	1167	925	0	0	0	0	2158	0	0	Mortgage lending receivable                                                                                                                                                                      			
101233															0	15486	0	26784	1236	2817	0	0	0	0	0	8481	0	0				
101327															0	3657	6584	17609	0	5538	0	0	0	0	0	1830	4473	0				
101345															0	0	0	757	0	206	0	0	0	0	0	551	0	0				
101439															0	203	114	934	80	103	0	0	0	0	0	514	0	0				
101671															0	848	40	3798	227	1567	700	0	0	0	0	1343	0	0	SUSPENSE DEBITS                                                                                                                                                                                  			
101738															0	1010	0	3328	278	718	0	0	0	0	0	1600	362	0				
101952															0	52	0	2435	0	1724	1046	0	0	0	0	659	0	0	Receivable on Claim                                                                                                                                                                              			
102155															0	32	0	1818	0	1411	0	0	0	0	0	375	1363	0				
102230															0	3900	1454	10791	362	1924	0	0	0	0	0	3513	1449	0				
102333															0	0	0	296	18	24	0	0	0	0	0	272	0	0				
102342															0	4	0	909	33	77	0	0	0	0	0	828	0	0				
102539															0	0	0	914	0	29	0	0	0	0	0	885	0	0				
102557															118	0	0	346	38	191	0	0	0	0	0	155	0	0				
103134															0	255	0	913	70	70	0	0	0	0	0	588	0	0				
103255															0	1952	637	7100	0	2224	1139	0	0	0	0	2287	0	0	Original Artwork                                                                                                                                                                                 			
103536															0	500	186	3359	141	164	0	0	0	0	0	2509	0	0				
103554															0	4	46	1237	0	863	0	0	0	0	0	324	839	0				
103563															0	0	0	298	0	142	97	0	0	0	0	156	0	0	BOND INTEREST EARNED NOT COLLECTED                                                                                                                                                               			
103602															0	0	0	990	434	790	287	0	0	0	0	200	0	0	Interest on Investments                                                                                                                                                                          			
103862															0	25666	0	903750	0	774040	308835	0	0	0	3799	100245	299208	0	Securitization receivable                                                                                                                                                                        			
104038															0	1502	820	9369	0	4342	0	0	0	0	0	2705	3910	0				
104056															0	405	0	896	67	67	0	0	0	0	0	424	0	0				
104234															0	184	96	862	0	174	119	0	0	0	0	408	0	0	FSA Receivables                                                                                                                                                                                  			
104430															0	572	196	3036	237	544	107	0	0	0	0	1724	0	0	COMPUTER SOFTWARE                                                                                                                                                                                			
104542															0	8	0	293	25	160	0	0	0	0	0	125	114	0				
104663															0	0	329	835	64	170	0	0	0	0	0	336	0	0				
105026															0	0	451	1529	0	301	166	0	0	0	0	777	0	0	Computer software                                                                                                                                                                                			
105044															0	57	0	327	21	122	89	0	0	0	0	148	0	0				
105053															0	312	0	1050	48	161	53	0	0	0	0	577	0	0	IENC - SECURITIES                                                                                                                                                                                			
105071															0	1701	649	3632	115	326	0	0	0	0	0	956	84	0				
105222															0	981	321	2790	0	775	0	0	0	0	0	713	362	0				
105530															19	337	41	1646	124	779	455	0	0	0	0	489	0	0	ACCRUED INTEREST ON SECURITIES                                                                                                                                                                   			
105549															0	2675	1481	10815	0	931	0	0	0	0	0	5728	0	0				
105633															0	325	265	1639	54	128	54	0	0	0	0	921	0	0	FEES EARNED NOT COLL-LOANS                                                                                                                                                                       			
105950															0	1020	643	5648	783	2506	0	0	0	0	0	1479	0	0				
106359															0	3945	0	7487	276	511	0	0	0	0	0	3031	0	0				
106377															0	2574	130	16358	0	11257	10934	0	0	0	0	2397	0	0	Bank Owned Life Insurance                                                                                                                                                                        			
106452															0	1502	0	5052	214	594	0	0	0	0	0	2956	0	0				
106519															0	291	0	2015	0	1196	704	0	0	0	0	528	0	0	Dir Plan                                                                                                                                                                                         			
106546															0	318	147	1284	42	192	0	0	0	0	0	626	150	0				
106555															0	88	0	483	24	24	0	0	0	0	0	371	0	0				
106658															0	434	0	3557	223	2277	0	0	0	0	0	846	2054	0				
107057															0	79	0	732	0	337	0	0	0	0	0	316	337	0				
107141															0	195	49	2009	0	1291	1100	0	0	0	0	474	0	0	Bank Owned Life Insurance                                                                                                                                                                        			
107150															0	30	0	1617	0	1057	881	0	0	0	0	530	54	0	IENC FED AGENCY SECURITIES                                                                                                                                                                       			
107226															0	45	0	624	177	218	0	0	0	0	0	361	0	0				
107244															0	8428	756	18214	0	773	311	0	0	0	0	8257	0	0	Computer Software                                                                                                                                                                                			
107431															16	500	0	1844	189	213	0	0	0	0	0	1131	0	0				
107459															0	0	0	106	0	10	0	0	0	0	0	96	0	0				
107758															0	103	34	535	20	35	15	0	0	0	0	363	0	0	Other Assets                                                                                                                                                                                     			
108157															0	230	366	1340	0	266	171	0	0	0	0	478	0	0	Federal Taxes                                                                                                                                                                                    			
108250															0	922	327	2309	36	60	0	0	0	0	0	1000	0	0				
108269															0	111	0	1788	0	1378	0	0	0	0	0	299	1378	0				
108522															0	1242	516	4507	0	569	0	0	0	0	0	2180	0	0				
108652															0	12	0	153	0	2	0	0	0	0	0	139	0	0				
108746															0	36	0	798	132	395	249	0	0	0	0	367	0	0	INTEREST RECEIVABLE SECURITIES                                                                                                                                                                   			
108951															0	353	0	1902	6	145	0	0	0	0	0	1404	126	0				
109136															0	420	423	3094	296	662	0	0	0	0	0	1589	366	0				
109154															0	85	0	449	17	20	0	0	0	0	0	344	0	0				
109453															0	67	0	1179	0	670	42	0	0	0	0	442	628	0	CREDIT LIFE & A/H DISABILITY                                                                                                                                                                     			
109574															0	762	483	2462	107	565	0	0	0	0	0	652	425	0				
109659															0	548	47	2133	797	1020	0	0	0	0	0	518	0	0				
109855															0	206	11	651	0	86	77	0	0	0	0	348	0	0	Supplemental Ins Plan                                                                                                                                                                            			
110057															25	353	0	1332	82	119	3	0	0	0	0	860	9	0				
110066															0	10	0	104	0	8	0	0	0	0	0	76	0	0				
110356															0	60	0	1407	8	1133	0	0	0	0	0	214	943	0				
110404															0	2367	0	3902	98	98	0	0	0	0	0	1437	0	0				
110413															0	1688	0	4465	596	1606	454	428	0	0	0	1171	0	0	Accrued Interest on Securities                                                                                                                                                                   	Prepaid Dealer Reserve                                                                                                                                                                           		
110655															0	98	0	394	13	87	74	0	0	0	0	209	0	0	DDA NON POST ITEMS                                                                                                                                                                               			
110758															0	810	8	2073	0	504	0	0	0	0	0	751	0	0				
110936															0	295	199	2053	308	920	390	0	0	0	0	639	0	0	Payment Receivable                                                                                                                                                                               			
110945															0	327	268	2205	0	32	0	0	0	0	0	1578	0	0				
111157															0	143	0	863	59	353	0	0	0	0	0	367	0	0				
111205															0	2436	0	4181	0	28	0	0	0	0	0	1717	0	0				
111559															0	59	0	1118	0	759	0	0	0	0	0	300	759	0				
111661															0	482	0	1164	56	93	0	0	0	0	0	589	0	0				
111942															0	377	62	1450	0	451	0	0	0	0	0	560	0	0				
111951															0	277	49	1166	49	344	0	0	0	0	0	496	273	0				
111979															0	828	0	4611	172	2501	147	761	0	0	0	1282	1354	0	Purchased software                                                                                                                                                                               	ESI insurance                                                                                                                                                                                    		
112163															0	1753	0	13090	0	8210	0	0	0	0	0	3127	4198	0				
112332															0	353	90	1393	126	126	0	0	0	0	0	824	0	0				
112444															0	784	0	1916	58	58	0	0	0	0	0	1074	0	0				
112510															0	0	0	194	35	35	0	0	0	0	0	159	0	0				
112556															0	101	0	562	36	36	0	0	0	0	0	425	0	0				
112837	0	77592	28453	296955	0	88487	0	0	0	80	0	102343	24727	0		77592																
112855															0	0	957	11091	1466	5685	0	0	0	0	0	4449	0	0				
112976															0	1272	0	2169	0	329	0	0	0	0	0	568	183	0				
113003															0	0	0	1719	0	1221	0	0	0	0	0	498	1015	0				
113030															0	500	0	1708	122	146	0	0	0	0	0	1062	0	0				
113151															0	895	637	4988	0	878	0	0	0	0	0	2578	0	0				
113441															0	896	1132	8154	0	4324	0	0	0	0	0	1802	3878	0				
113601															0	270	320	1967	0	848	441	0	0	0	0	529	0	0	Floorplan Other Assets                                                                                                                                                                           			
113740															127	2109	647	7877	297	624	0	0	0	0	0	4497	0	0				
113759															0	142	0	513	66	96	30	0	0	0	0	275	0	0	COMPUTER-SOFTWARE/HARDWARE                                                                                                                                                                       			
113937															0	126	267	2262	286	813	268	0	0	0	0	1056	0	0	Interest Receivable - Investmests                                                                                                                                                                			
114149															0	273	58	1128	114	116	0	0	0	0	0	681	0	0				
114158															0	390	0	2052	43	43	0	0	0	0	0	1619	0	0				
114251															0	182	0	1156	23	397	0	0	0	0	0	577	374	0				
114260															0	7661	0	23598	732	869	0	0	0	0	0	15068	0	0				
114457															0	341	0	2524	85	698	433	180	0	0	0	1485	0	0	INTEREST ACCRUED ON SECURITIES                                                                                                                                                                   	ACCOUNTS RECEIVABLE                                                                                                                                                                              		
114644															0	14	165	1123	25	414	0	0	0	0	0	530	363	0				
114756															0	246	0	475	0	36	0	0	0	0	0	193	0	0				
114774															0	247	0	474	39	75	0	0	0	0	0	152	0	0				
114840															0	1164	785	6361	0	2641	0	0	0	0	0	1771	1884	0				
114859															0	255	0	986	99	106	0	0	0	0	0	625	0	0				
115100															0	810	240	2131	265	265	0	0	0	0	0	816	0	0				
115146															0	400	0	2296	0	473	0	0	0	0	0	1423	458	0				
115155															0	163	0	1718	0	1080	0	0	0	0	0	475	862	0				
115221															0	1225	159	5032	362	2286	0	0	0	0	0	1362	1325	0				
115342															0	639	383	2676	321	323	0	0	0	0	0	1331	0	0				
115575															0	1046	179	1976	70	243	70	61	0	0	0	508	0	0	Software Programs                                                                                                                                                                                	Refundable Taxes - Federal                                                                                                                                                                       		
115641															0	6851	1260	38445	0	20466	0	0	0	0	0	9868	13252	0				
116077															0	1440	376	3083	225	697	0	0	0	0	0	570	312	2				
116358															0	103	0	355	41	41	0	0	0	0	0	211	0	0				
116554															0	0	0	113	28	28	0	0	0	0	0	85	0	0				
116639															0	0	8	345	0	35	0	0	0	0	0	302	35	0				
116732															41	0	16	553	48	95	0	0	0	0	0	442	0	0				
116741															0	2	0	1036	14	135	105	0	0	0	0	899	0	0	Current Fed Tax Payable                                                                                                                                                                          			
117038															0	854	13	4486	49	2606	0	0	0	0	0	1013	2557	0				
117216															0	665	458	1954	194	399	195	0	0	0	0	432	0	0	accrued interest securities                                                                                                                                                                      			
117458															0	502	140	2304	118	149	0	0	0	0	0	1513	0	0				
117672															0	1076	62	1264	51	51	0	0	0	0	0	75	0	0				
117841															0	969	105	5812	261	3602	0	0	0	0	0	1136	3306	0				
118156															37	0	0	2063	258	1061	307	0	0	0	0	1002	443	0	inv in balch & reynolds                                                                                                                                                                          			
118174															0	1751	385	3580	69	169	98	0	0	0	0	1275	0	0	Refundable taxes                                                                                                                                                                                 			
118352															0	66	0	447	28	121	66	13	10	0	0	260	0	0	OTHER ASSETS                                                                                                                                                                                     	IENC US AGENCY                                                                                                                                                                                   	IENC OTHER BANK CD S                                                                                                                                                                             	
118660															0	230	0	874	43	59	0	0	0	0	0	585	0	0				
118736															0	417	230	2508	180	235	0	0	0	0	0	1626	0	0				
119153															0	250	0	1723	40	59	0	0	0	0	0	1414	0	0				
119274															0	1182	372	7604	0	2842	0	0	0	0	188	3020	2241	0				
119331															0	300	377	1867	0	289	131	0	0	0	0	901	0	0	Int Receivable - U.S. Gov t Agency                                                                                                                                                               			
119528															0	1239	0	3123	363	663	204	0	0	0	0	1221	0	0	Computer software, net                                                                                                                                                                           			
119779															0	2315	0	5499	0	1576	1195	0	0	0	0	1608	0	0	UNDISBURSED LOAN FUNDS                                                                                                                                                                           			
120542															0	326	0	1200	40	41	0	0	0	0	0	833	0	0				
120609															0	2070	0	11628	0	7529	0	0	0	0	0	2029	7267	0				
120636															0	1251	778	3554	0	583	0	0	274	0	0	942	0	0			ACCT INT SECURITIES                                                                                                                                                                              	
120654															0	10	0	189	0	138	41	40	0	0	0	41	0	0	ACCRUED INTEREST CORPORATES                                                                                                                                                                      	ACCRUED INTEREST AGENCIES                                                                                                                                                                        		
120953															0	0	0	2513	0	270	0	0	0	0	0	2243	216	0				
121576															0	1151	0	1717	0	77	0	0	0	0	0	489	0	0				
121642															301	9395	1348	26836	1158	1992	500	33	0	0	0	14101	0	0	Investment - ECD investment                                                                                                                                                                      	Other assets                                                                                                                                                                                     		
121651															0	10	0	674	0	123	97	0	0	0	0	541	0	0	Accrued  Interest on Securities Purchased                                                                                                                                                        			
121709	0	10570	572594	2199074	0	1332259	1030664	0	0	0	154184	129467	0	0		10570													Securitization Receivable                                                                                                                                                                        			
121857															0	55	0	202	38	38	0	0	0	0	0	109	0	0				
121914															0	667	78	1719	147	448	207	0	0	0	0	526	0	0	INVESTMENTS IN LOW INCOME HOUSING                                                                                                                                                                			
122153															55	53	78	727	62	389	0	0	0	0	0	207	262	0				
122546															0	383	0	679	13	15	0	0	0	0	0	281	0	0				
122630															0	60	93	399	38	58	0	0	0	0	0	188	0	0				
122658															0	1376	0	2880	0	668	567	0	0	0	0	836	0	0	Accrued Interest Securities                                                                                                                                                                      			
122751															0	77	0	456	26	48	22	0	0	0	0	331	0	0	US Govt - FmHA Int Asst. Rec                                                                                                                                                                     			
122854															67	105	0	1976	214	573	0	0	0	0	0	1298	0	0				
123178															0	2370	0	6978	0	2190	0	0	0	0	0	2418	1514	0				
123440															0	345	0	1051	121	130	0	0	0	0	0	576	0	0				
123646															0	3173	0	8238	377	1017	0	0	0	0	0	4048	0	0				
124344															0	608	492	2391	147	405	116	0	0	0	0	886	0	0	Accr Int Rec d Other Securities                                                                                                                                                                  			
124353															0	19	0	231	0	14	0	0	0	0	0	198	0	0				
124513															0	1368	975	10222	0	6081	0	0	0	0	0	1798	3778	0				
124773															0	570	85	848	50	118	15	0	0	0	0	75	0	0	Software                                                                                                                                                                                         			
124830															57	393	0	1553	48	265	106	0	0	0	0	895	47	0	1031 Like-Kind Exchg Rcvble                                                                                                                                                                      			
125154															4	123	327	2055	233	464	0	0	0	0	0	1141	0	0				
125453															0	296	131	1331	0	527	276	0	0	0	0	377	0	0	SBA ACCTS. REC.                                                                                                                                                                                  			
125538															0	1619	0	3615	0	891	0	0	0	0	0	1105	0	0				
125855															0	834	0	4398	458	752	0	0	0	0	0	2812	0	0				
125958															0	0	0	247	0	35	33	0	0	0	0	212	0	0	Investment and securities int rec                                                                                                                                                                			
126012															0	1000	353	4230	1091	1866	0	0	0	0	0	1011	513	0				
126049															0	254	0	1529	186	241	46	0	0	0	0	1034	0	0	state tax refund                                                                                                                                                                                 			
126254															0	483	0	1104	39	66	0	0	0	0	0	555	0	0				
126553															0	187	60	3286	274	2133	0	0	0	0	0	906	1606	0				
126740															0	23	0	1967	0	119	0	0	0	0	0	1825	0	0				
126834															0	144	180	4925	0	25	0	0	0	0	0	4576	0	0				
126955															1	176	285	603	16	17	0	0	0	0	0	125	0	0				
127055															34	576	16	1672	151	495	230	0	0	0	0	585	1	0	Accrued Interest on Investments                                                                                                                                                                  			
127224															0	595	23	1900	176	183	0	0	0	0	0	1099	0	0				
127260															7	5525	6438	23147	369	2615	938	789	0	0	0	8569	0	0	Investment sweep receivable                                                                                                                                                                      	Branch clearing accounts                                                                                                                                                                         		
127701															0	649	0	1195	83	98	0	0	0	0	0	448	0	0				
128164															0	54	190	591	100	115	0	0	0	0	0	232	0	0				
128258															0	0	0	268	0	0	0	0	0	0	0	268	0	0				
128511	0	30	652	5557	0	3290	1110	0	0	0	0	1585	0	0		30													ACC. CUSTODIAN FEES RECEIVABLE                                                                                                                                                                   			
128904															0	14609	8930	64867	0	21377	9576	0	0	0	0	19951	0	0	Assets held in Rabbi Trust                                                                                                                                                                       			
128959															0	673	0	2948	0	309	0	0	0	0	0	1966	0	0				
129349															57	79	0	1613	117	174	0	0	0	0	0	1360	0	0				
129358															0	0	0	767	0	508	0	0	0	0	0	259	382	0				
129394															0	5846	2375	11563	340	471	0	0	0	0	0	2871	0	0				
129479															0	1518	410	3445	116	196	0	0	0	0	0	1321	36	0				
129732															0	0	338	2291	0	85	76	0	0	0	0	1868	0	0	a/r misc                                                                                                                                                                                         			
129853															0	275	500	4059	0	1489	0	0	0	0	0	1795	1470	0				
129910															0	427	0	3214	109	1658	0	0	0	0	0	1129	1541	0				
130345															0	950	0	3311	0	1275	741	0	0	0	0	1086	0	0	Investment-Key Emp Ins Plan                                                                                                                                                                      			
130541															0	6238	754	11657	582	1861	487	0	0	0	0	2804	0	0	Prepaid Insurance Reserve                                                                                                                                                                        			
130635															0	950	1212	5182	127	975	848	0	0	0	0	2045	0	0	Transfers in Process, Suspense between dda & loan                                                                                                                                                			
130813															0	1157	492	5507	0	2364	0	0	0	0	0	1494	1918	0				
130943	0	18508	0	82111	0	54853	0	0	0	0	0	8750	0	0		18508																
131034															0	136	49	2415	0	1919	0	0	0	0	0	311	1272	0				
131155															0	855	0	5243	0	3270	0	0	0	0	0	1118	3175	0				
131351															0	1154	110	5308	0	2431	567	0	0	0	0	1613	1052	0	Computer software - net                                                                                                                                                                          			
131360															0	47890	0	97877	0	24803	0	0	0	0	0	25184	0	0				
131418															0	2272	548	5428	362	381	0	0	0	0	0	2227	0	0				
131436															0	585	535	2478	0	163	0	0	0	0	0	1195	0	0				
131520															0	1569	551	11349	971	7342	0	0	0	0	0	1887	5161	0				
131650															29	1390	1350	7047	237	318	0	0	0	0	0	3989	0	0				
131717															80	356	0	895	0	95	0	0	0	0	0	444	0	0				
131753															0	470	49	1283	82	151	0	0	0	0	0	613	69	0				
131940															0	0	30	199	10	87	7	0	0	0	0	82	0	0	prepaid insurance                                                                                                                                                                                			
132107															0	5457	933	19781	384	10004	867	0	0	0	0	3387	8641	0	Computer software                                                                                                                                                                                			
132152															0	37	0	1689	0	1026	0	0	0	0	0	626	1000	0				
132219															0	412	3	902	84	84	0	0	0	0	0	403	0	0				
132376															0	552	0	1108	67	195	60	0	0	0	0	361	29	0	LOAN PREMIUM                                                                                                                                                                                     			
132415	0	0	0	15303	0	6228	1636	1622	0	0	0	9075	0	0		0													Accrued Income                                                                                                                                                                                   	SUSPENSE RECEIVABLE ACCOUNTS                                                                                                                                                                     		
132442															2	170	23	885	66	68	0	0	0	0	0	624	0	0				
132451															0	228	0	866	0	3	0	0	0	0	0	635	0	0				
132554															0	4375	1677	15044	0	3223	0	0	0	0	0	5769	1265	0				
132741															97	9	0	1825	83	1195	1015	0	0	0	0	621	0	0	TAX RECEIVABLE                                                                                                                                                                                   			
132778															0	558	0	881	0	75	0	0	0	0	0	248	0	0				
132853															43	346	216	2858	195	1156	0	0	0	0	0	1140	918	0				
132938															0	213	0	1772	0	403	275	0	0	0	0	1156	0	0	Cash Equity Receivable                                                                                                                                                                           			
133243															0	0	0	97	0	0	0	0	0	0	0	97	0	0				
133270															0	20164	2472	50689	0	23280	0	16666	0	0	0	4773	0	0		BOLI                                                                                                                                                                                             		
