"IDRSSD"	RCONA223	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB528	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB613	RCONB614	RCONB616	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB645	RCONB646	RCONB647	RCONB648	RCONB649	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB674	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	
447034	43855	96311	0	0	0	0	38052	0	0	0	0	0	0	0	0	0	546	2540	0	0	422	39292	4567	0	0	10	7506	0	0	0	3933	0	0	0	0	0	0	0	0	0	17151	20901	0	0	0	0	0	2285	0	3	751	57	-763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	981	54022	21775	22375	0	10804	10888	22375	44067	
447070	115237	328634	0	0	0	0	193679	0	0	0	0	0	0	0	0	0	1965	18520	0	0	79257	841	0	0	45	5005	0	0	0	0	19000	0	0	0	0	0	0	0	0	0	188281	5398	0	0	0	0	0	12778	0	2899	2316	0	-564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89126	40677	188281	12961	0	8135	94141	12961	115237	
447100	134669	217400	0	0	0	0	157234	0	0	0	0	0	0	0	0	0	1867	6302	0	0	0	23320	509	10030	0	0	0	0	1379	0	9471	0	0	0	0	0	0	0	0	0	107163	50071	0	0	0	0	0	11426	0	0	1349	1297	-833	1836	0	0	0	1836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1867	40442	108969	72096	0	8088	54485	72096	134669	
447342	34920	79797	0	0	0	0	30498	0	0	0	0	0	0	0	0	0	637	863	0	0	4305	32401	5479	0	0	0	0	0	0	0	5297	0	0	0	0	0	0	0	0	0	12230	18268	0	0	0	0	0	1660	0	81	241	0	-1761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5023	38802	17709	19606	0	7760	8855	19606	36221	
447351	55687	75371	0	0	0	0	53115	0	0	0	0	0	0	0	0	0	824	1507	0	0	2356	2705	1638	0	22	2391	2389	0	0	0	6125	0	0	0	0	0	0	0	0	0	6441	46674	0	0	0	0	0	2537	0	0	209	0	-550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	58	0	0	0	5571	12935	8079	49060	0	2587	4040	49060	55687	
447557	9748	15844	0	0	0	0	8994	0	0	0	0	0	0	0	0	0	112	945	0	0	0	51	321	0	30	194	2524	0	1262	0	960	0	0	0	0	0	0	0	0	183	3525	5286	0	0	0	0	0	349	0	0	0	0	-97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	4663	3846	6897	0	933	1923	6897	9753	
447744	33356	50778	0	0	0	0	37567	0	0	0	0	0	0	0	0	0	614	872	0	0	0	717	242	100	47	3850	2345	0	0	0	669	0	0	0	0	0	0	0	0	954	15530	21083	0	0	0	0	0	3682	0	0	520	0	-461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4464	6077	15772	24345	0	1215	7886	24345	33446	
447874	83461	113553	0	0	0	0	95123	0	0	544	0	0	0	0	0	0	1366	11368	0	0	0	0	0	0	115	699	4543	323	0	0	0	0	0	0	0	0	0	0	0	445	44398	50280	0	0	0	0	0	6578	547	11	551	3	-608	346	0	0	0	346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3699	0	0	3699	0	0	0	0	2076	16907	48423	56092	0	3381	24212	56092	83685	
448040	238814	350492	0	0	0	0	233875	0	0	0	59	0	0	0	0	0	9057	8477	0	0	0	0	8820	0	1287	2987	34206	12188	16031	0	22450	0	0	0	0	0	0	0	0	0	90161	143714	0	0	0	0	0	11698	59	0	1024	0	-2026	0	0	0	0	0	0	0	0	0	0	20	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12044	66157	111169	170380	0	13231	55585	170380	239196	
448554	80623	119569	0	0	0	0	74077	0	0	2008	0	0	0	0	0	0	3523	393	0	0	0	0	0	0	498	3128	25619	153	0	0	6255	0	0	0	0	0	0	0	399	4120	10388	59170	0	0	0	0	0	9145	0	248	229	160	-215	49	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	222	0	0	0	7298	36616	10701	67949	0	7323	5351	67949	80623	
449038	3455	22913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	393	0	0	0	0	0	0	395	6962	13643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1100	0	280	215	0	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7431	14251	0	605	0	2850	0	605	3455	
449122	3392564	4647130	0	0	0	0	3250867	0	0	22991	193	0	0	0	0	0	49902	69981	0	0	0	0	0	0	0	274630	761874	5053	52082	61000	0	0	0	0	0	6833	0	0	0	10763	729511	2510593	0	0	0	0	0	237671	0	27931	0	0	-47787	31052	0	0	0	31052	8197	0	0	0	8197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3264	3264	0	0	3264	0	0	0	0	0	0	0	88363	0	0	88363	0	0	0	0	413463	842618	833024	2811664	0	168524	416512	2811664	3396700	
449430	27162	39718	0	0	0	0	28182	0	0	0	0	0	0	0	0	0	465	1953	0	0	200	100	10	0	3	118	7659	0	0	0	1170	0	0	0	0	0	0	0	0	0	8847	19335	0	0	0	0	0	1647	0	0	0	0	-844	71	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	783	10882	8857	21056	0	2176	4429	21056	27661	
449458	83480	135023	0	0	0	0	82050	0	0	563	0	0	0	0	0	0	2133	3127	0	0	0	0	0	0	253	0	24591	12648	0	0	4300	0	0	0	0	0	0	0	4349	7434	20565	49702	0	0	0	0	0	9195	563	0	325	0	225	0	0	0	0	0	0	0	0	0	0	11	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1006	0	1	215	790	0	0	0	6482	39778	33428	58810	0	7956	16714	58810	83480	
449832	58088	86020	0	0	0	0	46510	0	0	0	0	0	0	0	0	0	708	1816	0	0	10	2051	5103	494	376	3170	4360	15796	3554	0	2650	0	0	0	0	0	0	0	0	0	13142	33368	0	0	0	0	0	1476	0	0	0	0	-245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3888	10877	34041	38892	0	2175	17021	38892	58088	
449841	30252	46104	0	0	0	0	31056	0	0	605	0	0	0	0	0	0	622	1143	0	0	0	0	0	0	159	288	8881	0	1499	0	1243	0	0	0	0	0	0	0	0	0	12732	18324	0	0	0	0	0	3024	605	0	705	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	167	0	0	0	910	11972	12732	21704	0	2394	6366	21704	30464	
449850	8126	15838	0	0	0	0	5824	0	0	0	0	0	0	0	0	0	341	575	0	0	0	0	0	0	33	100	4518	0	0	0	3480	0	0	0	0	0	0	0	0	30	608	5186	0	0	0	0	0	909	0	0	0	0	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	225	0	0	0	0	0	0	666	8603	608	6095	0	1721	304	6095	8126	
449926	22498	31744	0	0	0	0	23456	0	0	0	0	0	0	0	0	0	253	600	0	0	2998	0	0	0	0	0	0	0	0	0	3040	0	0	0	0	0	0	0	0	4314	67	19075	0	0	0	0	0	2042	0	0	0	0	-690	83	0	0	0	83	75	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	3251	7954	67	21277	0	1591	34	21277	22902	
449953	64127	86515	0	0	0	0	61775	0	0	0	0	0	0	0	0	0	515	4642	0	0	0	0	0	0	143	126	10521	2252	0	0	1797	0	0	0	0	0	0	0	613	982	10789	49391	0	0	0	0	0	5056	0	66	355	0	-741	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1320	18297	13041	54028	0	3659	6521	54028	64208	
450034	35377	58501	0	0	0	0	23525	0	0	185	0	0	0	0	0	0	0	2366	0	0	0	280	2129	0	430	2667	6744	14012	343	0	4700	0	0	0	0	0	0	0	0	0	5834	17691	0	0	0	0	0	3722	185	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2667	14090	21975	21571	0	2818	10988	21571	35377	
450632	88440	119942	0	0	0	0	86600	0	0	0	0	0	0	0	0	0	1857	4596	0	0	0	15420	3484	0	7	0	5500	0	0	0	0	0	0	0	0	0	0	0	0	2887	20036	63677	0	0	0	0	0	7293	0	0	0	0	-954	0	0	0	0	0	0	0	0	0	0	29	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1857	28403	23520	70999	0	5681	11760	70999	88440	
450641	186425	251285	0	0	0	0	192677	0	0	1396	0	0	0	0	0	0	2367	4264	0	0	0	0	0	0	729	2655	19278	7467	8228	0	2850	0	0	0	0	133	0	0	0	3555	59103	130019	0	0	0	0	0	10055	0	37	1582	0	-3258	1720	0	0	0	1720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5059	31529	66703	148403	0	6306	33352	148403	188061	
450650	9760	9110	0	0	0	0	3907	0	0	0	0	0	0	0	0	0	0	0	920	0	0	0	0	1899	0	0	0	0	0	0	0	2650	0	0	0	0	0	0	0	0	0	3907	0	0	0	0	0	384	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9760	0	0	0	9760	9760	
450669	21504	36852	0	0	0	0	17768	0	0	0	0	0	0	0	0	0	0	2457	0	0	0	0	0	0	-300	854	8181	4902	0	0	541	0	0	0	0	0	0	0	0	0	5593	12175	0	0	0	0	0	1945	0	0	0	0	-670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	854	11179	10495	14120	0	2236	5248	14120	21604	
450753	24296	40187	0	0	0	0	27064	0	0	0	0	0	0	0	0	0	0	1269	0	0	0	0	2040	0	186	6554	0	0	0	0	2395	0	0	0	0	0	0	0	0	0	12082	14982	0	0	0	0	0	1520	0	0	0	0	-39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6554	3664	14122	16502	0	733	7061	16502	24296	
450856	822591	1033928	0	0	0	0	823982	0	0	0	0	0	0	0	0	0	9411	21300	0	0	8511	29515	1725	2500	751	9402	35123	630	10635	0	21800	0	0	0	0	0	28991	0	0	139217	79084	605681	0	0	0	0	0	47440	0	0	4350	0	-9268	10066	0	0	0	10066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30216	0	0	0	30216	0	0	863	27324	251305	82302	731179	0	50261	41151	731179	822591	
450959	93675	138656	0	0	0	0	76790	0	0	0	0	0	0	0	0	0	640	2194	0	0	0	0	0	0	202	12842	10222	29960	5937	0	0	0	0	0	0	0	0	0	0	0	18151	58639	0	0	0	0	0	3454	0	186	951	0	-796	0	0	0	0	0	0	0	0	0	0	53	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13668	13367	48111	66946	0	2673	24056	66946	93675	
451068	172097	280498	0	0	0	0	149927	0	0	0	2	0	0	0	0	0	2703	5503	0	0	0	0	0	0	1806	43172	37367	13755	4035	0	200	0	0	0	0	4518	0	0	0	2662	20076	127189	0	0	0	0	0	14558	2	0	2670	0	332	112	0	0	0	112	0	0	0	0	0	20	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45875	48402	38349	143242	0	9680	19175	143242	172097	
451246	62830	99870	0	0	0	0	73785	0	0	0	0	0	0	0	0	0	2094	1412	0	0	9814	0	0	35	0	347	0	0	0	0	12200	0	0	0	0	0	0	0	0	433	28144	45208	0	0	0	0	0	2335	0	16	122	1555	-1048	157	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12271	14167	29699	46042	0	2833	14850	46042	63725	
451424	47556	70403	0	0	0	0	42282	0	0	0	0	0	0	0	0	0	1881	2037	0	0	0	0	0	0	169	1574	14558	783	4597	0	0	0	0	0	0	0	0	0	0	0	12747	29535	0	0	0	0	0	3654	0	133	224	262	-349	0	0	0	0	0	257	0	0	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3588	16819	14049	37167	0	3364	7025	37167	47556	
451853	15361	27931	0	0	0	0	11074	0	0	0	0	0	0	0	0	0	0	3360	0	0	1462	680	2236	0	-7	0	4588	1815	913	0	1050	0	0	0	0	0	0	0	0	0	3136	7938	0	0	0	0	0	980	0	0	0	0	-197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1462	9678	7187	9831	0	1936	3594	9831	15361	
451965																																																																																																																	
452104	71799	124619	0	0	0	0	82084	0	0	0	0	0	0	0	0	0	2828	510	0	0	6356	8749	0	50	1734	3424	10512	0	34	0	5120	0	0	0	0	0	0	0	0	0	44325	37759	0	0	0	0	0	5149	0	123	274	0	396	0	0	0	0	0	0	0	0	0	0	51	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2392	0	0	0	2392	0	0	0	12731	25165	44325	45038	0	5033	22163	45038	72234	
452159	83502	159562	0	0	0	0	77900	0	0	0	0	0	0	0	0	0	2038	5667	0	0	0	0	0	0	199	3004	45014	0	0	0	20325	0	0	0	0	0	0	0	0	16212	2150	59538	0	0	0	0	0	4205	85	47	1042	0	-646	559	0	0	0	559	1159	0	0	0	1159	132	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356	0	0	0	356	0	0	0	5089	88260	2150	64775	0	17652	1075	64775	83502	
452270	311350	324758	0	0	0	0	260338	0	0	6574	0	0	0	0	0	0	2839	12651	0	0	0	671	5	0	238	0	13970	5432	4984	0	12860	0	0	0	0	6496	0	0	0	1400	13584	245354	0	0	0	0	0	29059	6574	0	1884	0	3298	53	0	0	0	53	0	0	0	0	0	55	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18857	0	0	0	18857	0	0	0	2839	43436	25517	289904	0	8687	12759	289904	311350	
452739	58639	88664	0	0	0	0	54509	0	0	177	0	0	0	0	0	0	1119	4255	0	0	0	1715	45	0	-141	1362	17310	270	0	0	7118	0	0	0	0	0	0	0	0	46	11763	42700	0	0	0	0	0	4156	177	0	253	0	-633	0	0	0	0	0	0	0	0	0	0	35	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2481	30697	12078	46461	0	6139	6039	46461	58639	
452841	118461	125067	0	0	0	0	83821	0	0	0	0	0	0	0	0	0	0	0	2591	0	0	0	1834	25058	0	0	0	4	5158	0	0	4026	0	0	0	0	0	0	0	799	8562	74460	0	0	0	0	0	2131	0	0	0	1278	-886	42	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	0	0	0	274	0	0	0	0	799	11678	112462	0	160	5839	112462	118461	
452850	134099	199568	0	0	0	0	114808	0	0	55	0	0	0	0	0	0	12960	2330	0	0	0	0	1100	0	696	0	55498	4415	0	0	10605	0	0	0	0	564	0	0	0	174	11065	103569	0	0	0	0	0	6648	55	0	390	0	-709	0	0	0	0	0	889	0	0	0	889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1067	0	0	0	1067	0	0	0	12960	68997	17144	111728	0	13799	8572	111728	134099	
453026	79214	100053	0	0	0	0	92991	0	0	0	0	0	0	0	0	0	942	164	0	0	46	1389	0	53	0	0	0	0	0	0	3350	0	0	0	0	0	0	0	0	1121	33523	58347	0	0	0	0	0	2753	0	0	605	0	-476	0	0	0	0	0	0	0	0	0	0	11	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	568	0	0	0	568	0	0	0	988	6629	33523	61127	0	1325	16762	61127	79214	
453071	519855	564334	0	0	0	0	490944	0	0	27	0	0	0	0	0	0	7025	16120	0	0	663	3997	2710	992	0	0	28606	1880	21589	0	0	0	0	0	0	794	0	0	0	0	70684	420260	0	0	0	0	0	19421	0	0	4652	0	-7439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14465	0	0	0	14465	0	0	0	7688	53375	76068	472075	0	10675	38034	472075	520784	
453147	59693	76146	0	0	0	0	57138	0	0	0	0	0	0	0	0	0	460	1079	0	0	0	0	0	0	147	2	7240	4857	671	0	3201	0	0	0	0	0	0	0	0	0	15137	42001	0	0	0	0	0	1953	0	0	343	0	-558	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3036	3036	0	0	0	3036	0	0	0	0	0	0	0	0	462	11863	19994	47323	0	2373	9997	47323	59693	
453352	16537	28173	0	0	0	0	15309	0	0	0	0	0	0	0	0	0	758	922	0	0	0	3803	0	0	0	0	0	0	0	0	6600	0	0	0	0	0	0	0	1211	0	2198	11900	0	0	0	0	0	1338	0	0	0	0	-273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1969	11325	2198	13238	0	2265	1099	13238	16602	
453446	67636	100517	0	0	0	0	61651	0	0	54	0	0	0	0	0	0	1265	1460	0	0	0	200	190	0	0	4810	21026	645	500	0	2470	0	0	0	0	0	0	0	0	438	12493	48720	0	0	0	0	0	7609	279	73	260	832	-322	123	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6271	25854	14160	55385	0	5171	7080	55385	67636	
453839	21899	35718	0	0	0	0	26702	0	0	0	0	0	0	0	0	0	1753	172	0	0	0	0	0	0	0	0	5152	0	0	0	426	0	0	0	0	0	0	0	0	0	14986	11716	0	0	0	0	0	1477	0	0	56	15	-258	115	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1753	5806	15001	13237	0	1161	7501	13237	21899	
454340	14703	35565	0	0	0	0	24581	0	0	0	0	0	0	0	0	0	0	2083	0	0	62	4115	0	0	0	0	0	0	0	0	4245	0	0	0	0	0	0	0	0	0	24581	0	0	0	0	0	0	2371	0	0	2371	0	-374	188	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	13002	24581	0	0	2600	12291	0	14891	
454434	119280	195466	0	0	0	0	105864	0	0	693	0	0	0	0	0	0	0	6800	0	0	0	0	0	0	807	4005	52111	4376	454	0	18518	0	0	0	0	0	0	0	0	0	26457	79407	0	0	0	0	0	10092	693	0	544	0	-869	0	0	0	0	0	133	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	0	0	0	286	0	0	0	4005	77973	30833	89135	0	15595	15417	89135	120147	
454546	137178	180684	0	0	0	0	118184	0	0	86	0	0	0	0	0	0	4642	76	0	0	0	0	0	0	1087	1056	25758	20644	1418	0	0	0	0	0	0	1456	0	0	0	0	15971	102213	0	0	0	0	0	8165	86	0	1212	0	-823	0	0	0	0	0	1171	0	0	0	1171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1342	0	0	0	1342	0	0	0	5698	27046	38071	113011	0	5409	19036	113011	137456	
454658	60081	86089	0	0	0	0	52998	0	0	0	0	0	0	0	0	0	984	2556	0	0	0	0	0	0	297	4612	10650	8266	0	0	3760	0	0	0	0	0	0	0	0	333	11691	40974	0	0	0	0	0	5345	0	41	264	0	-138	0	0	0	0	0	236	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339	0	0	0	339	0	0	0	5637	17563	19957	46589	0	3513	9979	46589	60081	
454742	12780	22147	0	0	0	0	12799	0	0	0	0	0	0	0	0	0	68	742	0	0	4688	0	0	0	0	0	0	0	0	4220	0	0	0	0	0	0	0	0	0	500	0	12299	0	0	0	0	0	376	0	0	0	0	-305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8976	1242	0	12675	0	248	0	12675	12923	
455150	51807	73884	0	0	0	0	44518	0	0	0	0	0	0	0	0	0	1304	278	0	0	0	0	0	0	336	4210	8887	10486	15	0	2100	0	0	0	0	0	0	0	0	783	8147	35588	0	0	0	0	0	3962	0	30	0	0	-110	497	0	0	0	497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	48	0	0	0	5544	12048	18633	40080	0	2410	9317	40080	51807	
455253	160836	214385	0	0	0	0	123891	0	0	21	370	0	0	0	0	0	200	3736	0	0	0	0	0	0	294	0	34905	0	31260	0	18294	0	0	0	0	0	0	0	0	9475	7114	107302	0	0	0	0	0	12520	1014	0	0	0	-6849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	66410	7114	150068	0	13282	3557	150068	166907	
455365	8085181	8890744	0	0	0	0	2668212	0	0	0	0	0	0	0	0	0	12758	69463	0	0	0	0	0	0	-79	401	0	5910	0	0	76245	0	0	0	0	9836	3977720	0	0	209	54626	2613377	0	0	0	0	0	1834523	9186	4527	0	0	-632857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4615	131856	17686	150532	202228	8488182	0	30106	101114	8488182	8619402	
455459	23602	38078	0	0	0	0	22858	0	0	0	0	0	0	0	0	0	1063	1939	0	0	497	519	35	0	18	878	3391	0	0	0	3140	0	0	0	0	0	445	0	0	3406	2616	16836	0	0	0	0	0	2431	0	0	0	0	-212	13	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	72	0	0	0	2438	12395	2651	19797	0	2479	1326	19797	23602	
455534																																																																																																																	
455552	122040	177125	0	0	0	0	119280	0	0	3049	0	0	0	0	0	0	3437	167	0	0	0	0	0	0	1137	5636	30578	7217	0	0	6200	0	0	0	0	0	275	0	0	65	27598	91617	0	0	0	0	0	9424	3049	75	1513	302	2536	525	0	0	0	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9148	38523	35117	96902	0	7704	17558	96902	122164	
