"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1257	RCFD1258	RCFD1259	RCFD1271	RCFD1272	RCFD1583	RCFD1594	RCFD1597	RCFD1658	RCFD1659	RCFD1661	RCFD1791	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD5612	RCFD5613	RCFD5614	RCFD5615	RCFD5616	RCFD5617	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDB578	RCFDB579	RCFDB580	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1271	RCON1272	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1658	RCON1659	RCON1661	RCON1791	RCON2759	RCON2769	RCON3492	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3502	RCON3503	RCON3504	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5401	RCON5402	RCON5403	RCON5459	RCON5460	RCON5461	RCON5612	RCON5613	RCON5614	RCON5615	RCON5616	RCON5617	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB578	RCONB579	RCONB580	RCONB834	RCONB835	RCONB836	
244345																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	94	1193	5	0	295	0	0	0	0	0	0	0	61	0	0	2287	206	1206	0	0	0	0	0	0	0	0	0	0	0	0	17	27	633	0	637	24	1	0	0	16	34	0	13	27	0	0	0	35	51	19	438	52	115	0	0	0	
244907																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	1049	0	3470	0	0	781	0	1145	0	268	0	0	0	411	0	839	68	0	1214	0	0	0	0	0	0	0	0	0	0	0	719	392	0	8061	0	2504	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7212	753	0	0	0	0	
245016	0	0	0	198	480	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0																						0	0	0	0	0	0	0	0	0	0	0	0												0	0	25	0	1438	258																						
245276																																																									40	0	1001	0	0	0	0	0	0	0	0	0	0	0	42	0	867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7453	0	13573	0	0	0	0	0	0	0	0	0	0	0	0	5	0	27	1160	0	123	0	0	0	
245333	0	0	0	53383	10297	136943	0	0	0	552	133	0	0	0	118	250	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3959	925	1057	0	0	0	0	0	0	0	0	0	6379	6248	0	97514	8764	206	0	0	0																						18225	689	4700	568	352	7907	139	3394	2505	17003	3693	35025												21735	12529	1232	87185	42204	19640																						
245351																																																									0	0	0									0	33	0	10	0	267	0	0	0		233	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	34	0	8	33	0	0	0	0	35	0	0	35	0	0	0	0	0	0	33	0	0	0	0	0	
245557																																																									0	0	0									0	0	0	541	47	389	0	0	0		0	0	0	0	0	0	0	0	0	0	0	28	0	0	0						0	0	0	0	0	0	933	87	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	35	0	0	0	0	
245566																																																									0	0	0									0	0	0	678	183	462	0	0	0		0	0	0	1746	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	174	0	0	130	0	0	0	0	0	15	26	0	145	0	28	0	0	0	
245856																																																									0	1	0									0	64	0	10	10	0	0	0	0		0	0	0	86	17	0	0	0	0	29	0	0	0	0	0						0	0	0	0	0	0	126	0	0	64	0	0	0	0	0	0	0	0	0	0	0	1	0	0	35	10	0	0	0	0	
246022																																																									0	0	0									0	0	0	146	8	169	0	0	0		162	0	9	0	0	0	159	0	0	286	0	343	0	0	0						0	0	0	46	0	15	0	0	68	88	0	0	0	0	49	0	0	39	0	0	0	0	0	0	0	0	17	0	0	0	
246134																																																									0	0	0									0	0	0	0	0	178	0	0	0		0	0	0	7	0	0	0	0	0	257	0	0	0	0	0						0	0	0	0	0	0	211	39	0	0	0	0	43	0	176	34	0	133	0	0	0	0	0	0	447	0	0	0	0	0	
246237																																																									0	0	0									0	0	0	4	0	0	0	0	0		0	0	0	226	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	226	0	0	204	0	0	0	0	0	1	0	0	20	11	0	0	0	0	
246321																																																									0	0	0									0	0	0	840	0	9	0	0	0		37	0	1391	0	0	0	0	0	0	0	0	484	0	0	0						0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	
246451																																																									0	0	0									0	0	0	29	46	629	0	0	0		0	0	130	0	0	0	0	0	0	252	0	0	0	0	0						0	0	0	0	0	0	211	0	23	27	3	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	23	0	0	0	
246657																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	383	0	21	43	0	58	0	0	0	10	0	0	9	0	0	0	0	0	7	4	0	26	0	1	0	0	0	
246947																																																									0	0	0									0	0	0	5	2	0	0	0	0		0	0	0	268	118	0	0	0	0	0	0	23	0	0	0						0	0	0	0	0	0	95	233	29	0	0	0	0	0	0	0	0	0	0	0	0	14	1	3	137	72	3	0	0	0	
246956																																																									0	0	0									999	135	23	4	0	0	0	103	0		0	0	0	559	225	1216	0	0	0	88	4	0	0	0	0						0	0	0	0	0	0	168	1	37	135	23	999	0	0	0	0	0	0	0	0	0	0	0	0	135	24	0	0	0	0	
247140																																																									3	0	0									0	0	0	741	150	646	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	4	30	0	29	0	0	0	
247355																																																									0	0	0	0	0	0	0	0	0	0	0	0	70	0	701	636	0	0	0	72	0	632	0	1431	118	0	0	0	0	0	1175	143	110	28	0	0	0	0	0	0	0	0	0	0	0	0	0	810	266	35	70	0	0	160	0	0	137	0	0	0	0	0	0	0	0	962	42	22	0	0	0	
247449																																																									0	0	0									0	152	0	69	0	80	0	0	0		0	0	0	0	0	20	0	0	0	0	0	113	0	0	0						0	0	0	0	0	0	171	0	161	152	0	0	0	0	0	0	0	0	0	0	0	1	0	4	36	0	44	0	0	0	
247476																																																									0	0	0									0	0	0	0	0	0	0	0	0		58	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	13	0	1126	389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	96	0	0	0	0	
247551																																																									0	0	0									148	512	0	137	100	0	0	0	0		0	0	0	156	0	0	0	0	0	0	0	18	0	0	0						0	0	0	0	0	0	8	0	0	512	0	148	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	
247645																																																									0	0	0									0	0	0	43	0	0	0	0	0		0	0	0	0	0	0	0	0	0	6	0	9	0	0	0						0	0	0	0	0	0	279	37	29	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	17	2	0	0	0	
247711																																																									0	0	0									0	0	0	6	16	0	0	0	0		0	0	0	0	0	0	0	0	0	0	135	0	0	0	0						0	0	0	15	0	0	272	173	51	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	89	41	10	0	0	0	
247775																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1300	0	529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	
247908																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	1023	10	285	0	0	0	0	126	0	0	0	0	17	0	0	0	799	0	357	0	0	0	0	0	0	0	0	0	0	0	170	0	0	914	0	139	0	0	0	647	0	288	519	0	219	0	0	0	0	0	0	33	0	0	0	0	0	
248147																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
248240																																																									0	0	0									0	0	0	100	0	116	0	0	0		0	0	74	0	0	0	0	0	0	526	341	3102	0	0	0						0	0	0	0	0	6	44	89	467	8	0	0	0	63	232	0	38	186	0	0	0	10	10	0	28	18	0	0	0	0	
248352																																																									0	0	0									0	0	0	31	0	0	0	0	0		0	0	0	0	0	0	0	0	0	8	21	0	0	0	0						0	0	0	0	0	0	105	22	0	185	44	0	0	0	0	0	0	0	0	0	0	0	0	0	46	18	20	0	0	0	
248455																																																									0	0	0									78	0	0	29	0	641	0	0	0		0	0	452	0	0	0	0	0	0	91	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	78	29	0	0	23	0	0	0	0	719	3	0	0	9	0	6	0	0	0	
248633																																																									0	0	0									0	0	0	0	0	85	0	0	0		60	0	0	0	0	0	0	0	0	193	0	0	0	0	0						0	0	0	0	0	0	91	32	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	446	15	39	0	0	0	
248745																																																									0	0	0									0	0	0	285	0	0	0	0	0		0	0	0	0	0	0	0	0	0	70	0	248	0	0	0						0	0	0	0	0	0	228	0	425	0	0	0	63	25	0	63	25	0	0	0	0	0	0	0	88	25	5	0	0	0	
248950																																																									0	0	0									3	2256	234	4	40	78	0	0	0		0	0	0	33	0	0	0	0	0	40	0	0	0	0	0						0	0	0	0	0	0	3	10	0	2256	234	3	64	0	0	58	0	0	0	0	0	4	3	13	199	58	28	0	0	0	
248969	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	12	217	0	1722																						0	0	0	0	0	0	0	0	157	0	0	0												0	0	0	0	0	0																						
249153																																																									0	0	0									62	10	0	48	0	0	0	0	0		0	0	0	0	0	357	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	63	0	21	10	0	62	0	0	0	0	0	0	0	0	0	0	0	0	11	0	11	0	0	0	
249256																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	49	66	299	0	0	0						0	0	0	0	0	0	190	0	96	0	0	0	0	0	92	0	0	17	0	0	0	4	9	0	22	17	37	0	0	0	
249304																																																									0	0	0									0	0	0	1138	0	154	0	0	0		0	0	0	0	0	0	0	0	0	198	0	430	0	0	0						0	0	0	248	0	0	0	0	31	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	2	9	0	0	0	
249368																																																									0	0	0									0	0	0	533	0	458	0	0	0		0	0	204	0	0	0	0	0	0	31	161	132	0	0	0						0	0	0	0	0	0	76	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	40	148	0	0	0	
249416																																																									0	0	0									0	0	0	728	2	13	0	0	0		0	0	0	0	0	0	164	0	0	462	0	0	0	0	0						0	0	0	0	19	0	1617	279	346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362	87	0	0	0	0	
249546																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	
249555																																																									0	0	0									0	0	0	245	76	282	0	0	135		189	0	437	140	0	133	0	0	0	94	11	277	0	0	0						0	0	0	0	0	0	926	437	684	4	23	2	11	69	0	10	62	0	0	0	0	0	0	0	306	81	227	0	0	0	
249564																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
249612																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388	0	0	0	0	0	0	0	0	0	387	0	140	0	0	800	0	0	0	0	0	0	0	0	0	0	0	807	0	0	13619	902	1358	0	0	0	2557	902	0	2557	902	0	0	0	0	0	0	0	15584	897	31	0	0	0	
249658																																																									0	0	0									0	0	0	0	362	2	0	0	0		0	0	192	0	0	0	0	0	0	58	509	0	0	0	0						0	0	0	0	0	0	47	165	0	0	0	0	0	354	0	0	265	0	0	0	0	0	0	0	4	0	0	0	0	0	
249872																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	50	0	0	0	0	501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	77	5930	0	1745	0	0	0	142	0	71	114	0	57	128	0	0	15	0	0	7	0	2	0	0	0	
249957																																																									0	0	0									0	22	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	
250047																																																									0	0	0									0	14	0	0	21	0	0	0	0		0	0	0	554	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	74	78	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	12	0	0	0	0	
250113																																																									0	0	0									0	0	0	44	0	8	0	0	0		0	0	0	0	0	0	0	0	0	58	0	0	0	0	0						0	0	0	0	0	0	232	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	17	20	0	0	0	0	
250430																																																									0	0	0									0	0	0	68	0	69	0	0	0		0	0	0	0	0	0	0	0	0	73	0	157	0	0	0						0	0	0	0	0	0	831	26	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	449	29	60	0	0	0	
250850																																																									0	0	0									511	0	0	34	0	173	0	0	0		0	0	0	0	252	126	0	0	0	11	0	0	0	0	0						0	0	0	0	0	0	7	48	0	0	0	511	16	49	0	13	40	0	0	0	0	0	0	0	28	0	0	0	0	0	
251008																																																									0	0	0									0	0	0	166	11	2	0	0	0		0	0	0	0	0	0	0	0	0	286	0	54	0	0	0						0	0	0	0	0	0	325	29	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	3	0	0	0	
251053																																																									0	0	0									0	0	0	201	73	41	0	0	0		727	166	4040	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	60	72	236	0	0	0	120	0	0	90	0	0	0	0	0	1	0	0	118	0	0	0	0	0	
251352																																																									0	0	0									1708	828	77	2569	0	434	0	0	401		0	0	0	59	0	12	0	0	0	105	123	87	0	0	0						0	0	0	0	0	0	28	0	0	828	77	1709	0	0	0	0	0	0	0	0	0	0	0	0	37	6	0	0	0	0	
251558																																																									0	0	0									0	0	0	1404	242	637	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	2	0	0	452	31	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	11	81	0	0	0	
251736																																																									0	0	0	0	0	0	0	0	0	0	0	0	198	0	1583	58	200	0	0	0	0	0	0	0	198	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	842	151	250	199	0	0	0	0	140	0	0	119	489	0	0	0	0	0	625	365	35	0	0	0	
251745																																																									0	0	0									56	400	0	62	88	126	0	0	0		153	0	0	23	18	7	0	0	0	752	2	100	0	0	0						0	0	0	0	0	0	389	144	206	459	1	87	30	199	120	24	159	96	0	0	0	4	1	0	402	197	5	0	0	0	
251857																																																									0	0	0									0	0	154	0	0	3	0	0	0		0	298	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	23	0	0	345	154	0	344	298	0	275	223	0	0	0	0	3	1	0	48	0	4	0	0	0	
251969																																																									0	0	0									0	0	0	224	0	10	488	0	0		0	0	0	0	0	0	107	0	0	0	0	0	0	0	0						0	0	0	0	0	0	581	0	439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	
252041																																																									0	0	0									0	0	180	22	34	0	0	0	0		0	0	0	200	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	177	0	2	0	180	0	200	180	0	180	162	0	0	0	0	0	0	0	57	0	9	0	0	0	
252256																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	
252452																																																									0	0	0									0	0	0	33	21	0	0	0	0		0	0	0	0	32	0	0	0	0	0	181	0	0	0	0						0	0	0	0	0	0	0	32	0	0	0	0	0	116	0	0	87	0	0	0	0	0	0	0	81	7	0	0	0	0	
252658																																																									0	0	0									0	0	0	60	0	764	0	0	0		0	0	0	0	0	0	0	0	0	0	20	0	0	0	0						0	0	0	0	0	0	27	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	
252706																																																									0	0	0									0	0	0	123	74	149	0	0	0		0	0	0	0	0	0	170	0	134	140	0	0	0	0	0						0	0	0	0	0	11	329	32	126	0	0	0	0	0	0	0	0	0	11	0	0	6	0	0	10	0	0	0	0	0	
252836																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	123	0	0	0	0	3003	0	733	0	0	1098	0	0	0	4826	0	5758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5170	0	2080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	
252957																																																									0	0	0									0	0	0	58	6	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	8	0	0	0	0	
253262																																																									0	0	0									0	246	0	244	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	68	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	8	3	0	0	0	
253356																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	150	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	584	24	16	0	0	0	
253440																																																									0	0	0									0	288	343	220	0	9	0	0	0		61	0	0	809	375	0	0	0	0	0	0	5	0	0	0						0	0	0	53	30	0	123	144	25	288	343	0	745	616	0	670	554	0	0	0	0	0	0	0	127	6	21	0	0	0	
253468																																																									0	0	0	0	0	0	0	0	0	0	0	854	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	854	0	0	0	0	0	0	0	0	0	3	6	0	0	0	0	0	0	0	
253646																																																									0	0	0									0	0	0	11	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	46	0	33	0	0	0	0	0	
253730																																																									0	0	0									0	0	0	326	0	0	0	0	0		0	0	0	64	0	827	0	0	0	45	2	785	0	0	0						0	0	0	0	0	0	223	87	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	539	25	58	0	0	0	
253776																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	326	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	6	0	0	0	
254148																																																									0	0	0									180	1	0	32	105	0	0	0	0		0	0	0	100	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	87	0	0	1	0	180	0	0	0	0	0	0	0	0	0	4	12	0	97	0	7	0	0	0	
254214																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	606	367	1955	0	0	0	0	0	0	0	0	0	0	0	0	0	3311	221	759	0	0	0	0	0	0	0	0	0	0	0	12	50	0	5428	69	1221	0	0	0	0	0	0	0	0	0	0	0	0	68	13	0	2144	64	294	0	0	0	
254317																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	37	0	0	33	0	0	0	0	0	0	0	0	44	0	0	0	0	0	
254504																																																									0	0	0									0	0	0	151	0	200	0	0	0		0	0	0	0	0	0	150	0	4	0	0	0	0	0	0						0	0	0	0	0	0	23	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	93	0	0	0	
254577																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	455	0	217	0	0	0	0	28	0	0	0	0	0	3286	0	0	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	543	0	96	0	0	0	0	0	19	0	0	15	0	0	0	0	0	0	62	0	1	0	0	0	
254652																																																									0	0	0									3	4	0	10	0	0	0	0	0		38	0	0	136	0	89	0	0	0	85	0	31	0	0	0						0	0	0	0	0	0	109	0	0	53	0	8	0	0	0	0	0	0	0	0	0	0	0	0	133	0	51	0	0	0	
254670																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
254849																																																									0	0	0									0	0	0	0	0	98	0	0	0		0	0	8	0	0	0	0	0	78	44	0	138	0	0	0						0	0	0	0	0	13	127	5	777	0	0	0	0	0	0	0	0	0	0	0	0	13	23	0	71	2	38	0	0	0	
254867																																																									0	0	0									0	0	0	24	0	0	0	0	0		0	0	0	0	0	0	0	0	126	19	0	72	0	0	0						0	0	0	0	0	0	93	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	
255136																																																									0	0	0									0	0	0	422	0	1602	0	0	0		0	0	71	38	0	0	271	0	0	176	0	0	0	0	0						0	0	0	0	0	11	1148	0	505	0	0	0	0	0	0	0	0	0	0	0	0	20	11	0	445	0	378	0	0	0	
255350																																																									0	0	0									0	0	0	79	10	0	0	0	0		0	0	0	0	0	0	0	0	0	32	0	0	0	0	0						0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	37	0	0	0	0	
255462																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
255547																																																									0	0	0									0	101	0	93	43	0	0	0	0		0	0	0	0	0	0	0	0	0	60	0	0	0	0	0						0	0	0	0	0	0	97	198	70	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	91	62	0	0	0	
255556																																																									0	0	0												8	0	3	0	0	0		0	0	11	0	0	0	0	0	0	0	6	31	0	0	0						0	0	0	0	0	0	92	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	4	197	0	0	0	
255659																																																									0	0	0	0	0	0	0	0	0	0	0	112	515	95	774	258	1039	0	0	0	0	245	99	116	280	0	0	0	0	7	285	55	1075	0	0	0	0	0	0	0	0	0	0	0	5	0	0	669	0	138	515	95	174	0	0	0	0	0	0	0	0	0	0	0	0	222	3	31	0	0	0	
255873																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	270	0	102	0	0	0	0	0	57	0	0	57	0	0	0	10	0	1	29	0	7	0	0	0	
255958																																																									0	0	0									0	566	7	0	0	12	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	566	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	12	0	0	0	
256049																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	3	0	0	0	0	
256058																																																									0	0	0									0	0	0	0	0	54	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	128	0	200	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	157	0	0	0	0	0	
256179																																																									0	0	0									0	0	0	978	99	171	0	0	0		0	0	0	0	0	78	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	111	0	34	0	0	0	207	0	131	155	0	118	0	0	0	0	0	0	51	43	21	0	0	0	
256272																																																									0	0	0									0	0	0	141	0	83	0	0	0		19	0	3	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	237	0	182	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	85	0	59	0	0	0	
256432																																																									0	0	0									0	0	0	19	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	1	0	0	0	0	
256450																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	273	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	177	273	0	0	246	0	0	0	0	0	0	0	0	81	0	9	0	0	0	
256553																																																									0	0	0	0	0	0	0	0	0	0	0	187	6593	988	3907	526	1489	0	0	10	0	437	5	0	830	86	167	0	0	27	1351	180	243	0	0	0	0	0	0	0	0	0	0	0	30	0	0	756	204	353	6728	1003	187	0	9	0	0	7	0	437	0	0	11	16	0	983	94	19	0	0	0	
256647	0	0	0	44414	0	81475	0	0	0	0	0	0	0	0	868	892	0	0	0	0	0	58938	53012	0	0	0	0	0	0	0	0	0	0	0	0	54	0	249	790	0	1087	737	0	928	1582	0	4228	8153	6441	0	28167	0	7665	0	0	0																						2422	0	7070	75	0	869	0	0	1155	6731	0	22619												10847	0	4514	32147	0	23792																						
256722	0	0	0	12440	12025	43865	1920	1058	1400	6618	738	1625	0	0	33	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17952	3124	146	2205	7986	1411	2205	7986	1411	162	87	72	282	166	0	847	113	0	0	0	0																						2426	539	0	814	0	421	10	0	0	12959	1479	3366												2473	339	0	17387	14783	17065																						
256964																																																									0	0	0									0	0	0	527	116	67	0	0	0		4	186	0	21	0	0	0	0	0	42	0	25	0	0	0						0	0	0	0	0	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	479	86	0	0	0	0	
257000																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	1151	901	642	0	0	0	0	0	0	0	0	0	0	0	0	0	1247	291	566	0	0	0	0	0	0	0	0	0	0	0	62	0	184	763	186	578	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	151	25	64	0	0	0	
257233																																																									0	0	0									0	0	0	0	0	676	0	0	0		0	0	0	232	0	0	0	0	0	257	0	1011	0	0	0						0	0	0	0	44	0	518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	966	8	114	0	0	0	
257345																																																									0	0	0									0	0	0	42	0	0	0	0	0		0	0	0	16	0	0	0	0	0	135	0	310	0	0	0						0	0	0	0	0	0	234	118	11	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	72	0	20	0	0	0	
