"IDRSSD"	RIAD3582	RIAD3583	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD3590	RIAD3591	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4658	RIAD4659	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD4668	RIAD4669	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIAD5413	RIAD5414	RIADB512	RIADB513	RIADB514	RIADB515	RIADB516	RIADB517	
472858	0	0	0	0	0	0	0	0	0	0	0	0	14	0			0	0	17	0	0	0						0						0			0	0	0	0	0	0			0	0	17	14	
472951	0	0	0	0	0	0	0	0	0	0	0	0	9	8			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	1	
472979	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	12	0	0	0						0						0			0	0	0	0	0	0			0	0	12	0	
473042	0	0	0	0	0	0	0	0	0	0	0	0	10	0			0	0	61	0	0	0						0						0			0	0	0	0	26	0			0	0	35	10	
473257	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	2	0	0	0						0						0			0	0	0	0	0	0			2	1	0	0	
473266	0	0	0	0	0	0	0	0	0	0	0	0	13	2			0	0	9	0	0	0															0	0	0	0	0	3			1	0	8	8	
473341	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	45	5	0	40						0						0			0	0	0	0	0	0			0	0	0	0	
473501	0	0	0	0	0	0	0	0	0	0	0	0	152	8		0	0	0	663	6	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	0			0	0	657	144	
473930	0	0	0	0	0	0	0	1	0	0	0	0	26	0			0	0	67	0	0	0						0						0			0	0	0	0	0	2			0	0	67	23	
474058	0	0	0	0	0	0	0	0	0	0	0	0	16	4			0	0	63	1	0	0						0						0			0	0	0	0	0	3			0	0	62	9	
474245	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	11	11	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
474254	0	2	0	0	0	0	0	0	0	0	0	0	72	5		0	0	20	364	79	0	42		0	0		0	0		0	0		0	0		0	0	0	0	0	0	0			0	3	243	42	
474339	0	0	0	0	0	0	0	0	280	0	0	0	20	19			0	0	388	108	0	0						0						0			0	0	0	0	0	0			0	0	0	1	
474348	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	48	0	0	0						0						0			0	0	0	0	0	0			0	0	48	4	
474357	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	2	0	0	0						0						0			0	0	0	0	0	0			0	0	2	0	
474450	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	15	0	0	0						0						0			0	0	0	0	0	0			0	0	15	2	
474544	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	7	7	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
474656	0	0	0	0	0	0	0	0	0	0	0	0	13	4			0	0	65	40	0	0						0						0			0	0	0	0	0	0			0	0	25	9	
474759	0	0	0	0	0	0	0	0	0	0	0	0	194	86		0	0	25	220	123	0	0		0	0		0	0		0	0		0	25		0	0	0	0	0	5	5			20	9	72	69	
474825	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	8	0	0	0						0						0			0	0	0	0	0	0			0	0	8	6	
474919	0	0	0	0	0	0	0	0	153	17	0	0	343	97		0	0	0	1774	1068	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	41	34			100	11	412	184	
474946	0	0	0	0	0	0	0	0	0	0	0	0	17	0			0	5	4	0	0	0						0						5			0	0	0	0	0	0			0	0	4	12	
475046	0	0	0	0	0	0	0	0	0	0	0	0	3	3			0	0	8	0	0	0						0						0			0	0	0	0	0	0			0	0	8	0	
475215	0	0	0	0	0	0	0	2	0	0	0	0	25	7		0	0	0	10	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	12			0	0	10	4	
475345	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	9	0	0	0															0	0	0	0	0	0			0	0	9	7	
475354	0	0	0	0	0	0	13	0	0	0	0	0	26	1			0	0	62	14	0	0						0						0			0	0	0	0	4	0			0	0	31	25	
475363	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
475550	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
475653	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	9	0	0	0						0						0			0	0	0	0	0	0			0	0	9	0	
475756	0	0	0	0	0	0	0	0	0	0	0	0	14	0			0	13	1	0	0	0						0						13			0	0	0	0	0	0			0	0	1	1	
475934	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
476276	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	14	0	0	0						0						0			0	0	0	0	14	0			0	0	0	0	
476342	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	3	
476445	0	0	0	0	0	0	0	0	0	0	0	0	1	1			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
476454	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0						0						0			0	0	0	0	0	0			0	0	1	0	
476539	0	0	0	0	0	0	0	0	0	0	0	2	95	19			0	62	47	18	0	0						0						62			0	0	0	0	0	2			0	0	29	10	
476810	0	0	0	0	0	0	0	0	22000	2000	0	0	115000	25000	14000	11000	0	3000	565000	156000	0	2000	83000	73000	17000	0	0	0	18000	4000	4000	0	0	0	0	2000	0	0	0	0	0	1000	17000	4000	182000	25000	186000	55000	
476968	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
477059	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	3	3	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
477143	0	0	0	0	0	0	7	0	0	0	0	0	2	0			0	0	9	0	0	0						0						0			0	0	0	0	0	0			0	0	2	2	
477303	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	1	0	3	
477321	0	0	0	0	0	0	0	0	0	0	0	0	35	3			0	0	219	15	0	20						0						0			0	0	0	0	40	0			0	1	144	31	
477349	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	9	0	0	0						0						0			0	0	0	0	0	0			9	0	0	0	
477376	0	0	0	0	0	0	0	0	0	0	0	0	3	3			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
477554	0	0	0	0	0	0	0	0	0	0	0	0	4	1			0	1	63	32	0	18						18						1			0	0	0	0	0	0			0	0	13	2	
477639	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	2	
477648	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	6	0	0	0						0						0			0	0	0	0	0	0			0	0	6	1	
477657	0	0	0	0	0	0	0	0	0	0	0	0	5	1			0	0	36	28	0	0						0						0			0	0	0	0	0	0			1	1	7	3	
477844	0	0	0	0	0	0	0	0	0	0	0	0	11	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	11	
477929	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
477938	0	0	0	0	0	0	0	0	0	0	0	0	17	0			0	0	40	23	0	0						0						0			0	0	0	0	0	0			0	0	17	17	
478140	0	0	0	0	0	0	0	0	0	0	0	0	9	2			7	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
478195	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	126	0	0	126						126						0			0	0	0	0	0	0			0	0	0	0	
478252	0	0	0	0	0	0	0	0	0	0	0	0	2	1			0	0	29	23	0	0						0						0			0	0	0	0	0	0			0	0	6	1	
478430	0	0	0	0	0	0	14	5	0	0	0	0	20	0			0	0	45	11	0	0						0						0			0	0	0	0	0	0			0	0	20	15	
478449	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	17	11	0	1						0						0			0	0	0	0	0	0			0	0	5	1	
478533	0	0	0	5	0	0	5	0	0	0	0	0	22	0			0	1	12	0	0	0						0						1			0	0	0	0	0	1			0	1	7	14	
478542	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	30	19	0	0						0						0			0	0	0	0	1	0			0	0	10	3	
478766	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	5	0	0	0															0	0	0	0	0	0			0	0	5	1	
478944	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	1	
479053	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	61	60	0	0						0						0			0	0	0	0	0	0			0	0	1	0	
479071	0	0	0	0	0	0	0	0	0	0	0	0	5	2			0	0	42	0	0	0						0						0			0	0	0	0	0	0			0	0	42	3	
479268	0	0	0	0	0	0	0	0	0	0	0	0	693	409		0	0	3	232	0	0	1		0	0		0	0		0	0		0	2		0	0	0	0	0	0	128			10	6	221	147	
479446	0	0	0	1	0	0	0	0	0	0	0	0	3	0			0	0	9	0	0	0						0						0			0	0	0	0	0	0			0	0	9	2	
479455	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
479567	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	2	0	0	0						0						0			0	0	0	0	0	0			0	0	2	1	
479754	0	0	0	0	0	0	0	0	0	0	0	0	13	3			0	3	6	1	0	0						0						3			0	0	0	0	0	0			0	1	5	6	
479802	0	0	0	0	0	0	129	2	0	0	0	0	10	0		0	0	0	171	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	1			0	0	42	7	
479839	0	0	0	0	0	0	1	0	0	0	0	0	11	1		0	0	9	11	0	0	4		0	0		0	0		0	0		0	0		0	0	0	0	0	0	0			0	0	6	1	
479914	10	0	0	0	0	0	0	0	0	0	0	0	10	0			0	0	37	24	0	0						0						0			0	0	0	0	0	0			0	0	3	10	
479932	0	0	0	0	0	0	0	0	0	0	0	0	15	0			0	12	6	0	0	0						0						12			0	0	0	0	0	0			0	0	6	3	
480059	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
480228	7000	0	0	0	0	0	1000	1000	6000	0	0	0	119000	27000	22000	5000	0	8000	754000	459000	0	18000	420000	39000	1000	0	0	1000	6000	0	0	0	0	0	0	0	0	0	7000	1000	63000	26000	1000	0	7000	1000	184000	55000	
480246	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	1	
480330	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
480433	0	0	0	0	0	0	0	0	0	0	0	0	10	0			0	0	13	0	0	0						0						0			0	0	0	0	4	0			0	0	9	10	
480442	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
480563	0	0	0	0	0	1	0	0	0	0	0	0	138	112		0	0	0	52	11	0	0		0	0		0	0		0	0		0	0		0	0	0	0	1	7	2			27	6	7	16	
480723	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	0			0	0	1	0	
480750	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
480808	0	0	0	0	0	0	8	35	0	0	0	0	40	1		0	0	0	16	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	3			7	0	1	1	
480817	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	26	14	0	0						0						0			10	0	0	0	0	0			0	0	12	4	
480853	0	0	0	0	0	0	0	11	0	0	0	0	24	1			0	0	69	0	0	0						0						0			0	0	0	0	31	0			0	0	38	12	
480862	0	0	0	0	0	0	0	0	0	0	0	0	62	57			0	0	20	1	0	0						0						0			0	0	0	0	0	0			4	0	15	5	
481140	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
481159	0	0	0	0	0	0	0	0	0	0	0	0	512	511			0	0	179	179	0	0						0						0			0	0	0	0	0	0			0	0	0	1	
481177	0	0	0	0	0	0	0	0	0	0	0	0	3	1			0	1	18	0	0	5						0						0			0	0	0	0	0	0			0	0	13	1	
481225	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	1	33	0	0	0						0						0			0	0	0	0	16	0			1	0	16	1	
481355	0	0	0	0	0	0	0	0	0	0	0	0	20	2			0	0	6	0	0	0						0						0			0	0	0	0	0	0			0	0	6	18	
481430	0	0	0	0	0	0	0	0	0	0	0	0	1	1			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
481542	0	0	0	0	0	0	65	12	0	0	0	0	31	0		0	0	0	224	20	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	13	0			0	0	126	19	
481551	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
481627	0	0	0	0	0	0	0	0	0	0	0	0	8	3			0	0	40	1	0	2						0						0			0	0	0	0	0	0			0	0	37	5	
481748	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	1	1	0	0						0						0			0	0	0	0	0	0			0	0	0	1	
481935	0	0	0	0	0	0	0	0	0	0	0	0	10	9			0	0	4	0	0	0						0						0			0	0	0	0	4	1			0	0	0	0	
481944	0	0	0	0	0	0	0	0	0	0	0	0	134	130			0	0	70	1	0	0						0						0			1	1	0	0	0	0			3	0	66	4	
482053	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
482156	0	0	0	0	0	0	0	0	0	0	0	0	14	10			0	0	23	0	0	22						22						0			0	0	0	0	0	0			0	0	1	4	
482370	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
482446	0	0	0	0	0	0	0	0	0	0	0	0	12	1			0	0	64	36	0	0						0						0			0	0	0	0	0	0			7	0	21	11	
482558	0	0	0	0	0	0	0	0	0	0	0	0	26	1			0	0	79	0	0	0						0						0			0	0	0	0	0	0			0	0	79	25	
483032	0	0	0	0	0	0	0	0	0	0	0	0	14	4			0	0	8	0	0	0						0						0			0	0	0	0	0	0			0	3	8	7	
483274	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	9	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	0			0	0	9	0	
483537	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	8	0	0	0						0						0			0	0	0	0	0	0			0	0	8	0	
483751	0	0	0	0	0	0	0	0	2	0	0	0	75	7			0	42	72	0	0	10						10						42			0	0	0	0	0	6			23	9	37	11	
483845	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	8	0	0	0						0						0			0	0	0	0	0	0			0	0	8	1	
484057	0	0	0	0	0	0	0	0	0	0	0	0	1	1			0	0	0	0	0	0						0						0			0	1	0	0	0	0			0	0	0	0	
484123	0	0	0	0	0	0	0	0	0	0	0	0	33	2			0	0	126	14	0	0						0						0			0	0	0	0	6	0			4	0	102	31	
484141	0	0	0	0	0	0	4	67	0	0	0	0	75	1			0	0	13	0	0	0						0						0			0	0	0	0	6	7			0	0	3	0	
484253	0	0	0	0	0	0	0	0	0	0	0	0	3	1			0	1	2	0	0	0						0						1			0	0	0	0	0	0			0	0	2	1	
484422	2000	0	1000	0	2000	0	15000	2000	6000	1000	0	0	29000	12000	12000	0	0	5000	188000	86000	0	6000	86000	0	0	0	0	13000	6000	0	0	0	0	0	1000	0	1000	0	17000	0	5000	0	0	0	0	0	35000	9000	
484459	0	0	0	0	0	0	0	0	0	0	0	0	11	0			0	0	10	0	0	0						0						0			0	0	0	0	0	0			0	0	10	11	
484927	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	7	0	0	0						0						0			0	0	0	0	0	0			0	0	7	2	
485054	0	0	0	4	0	0	0	0	0	0	0	0	4	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
485139	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	2	0	0	0						0						0			0	0	0	0	0	0			0	0	2	0	
485214	0	0	0	0	0	0	0	0	0	0	0	0	10	0			0	0	5	0	0	0						0						0			0	0	0	0	0	0			0	0	5	10	
485353	0	0	0	0	0	0	0	0	0	0	0	0	9	8			0	0	19	0	0	0						0						0			0	0	0	0	16	0			0	0	3	1	
485456	0	0	0	0	0	0	0	0	0	0	0	0	12	2			0	0	181	108	0	0						0						0			0	0	0	0	22	0			0	0	51	10	
485559	0	2	134	0	0	100	265	29	0	0	0	8	2427	126		0	0	24	18061	2810	0	400		0	0		0	0		0	0		8	0		0	0	0	2090	53	3733	173			3517	483	5112	1429	
485652	2	0	0	0	0	0	20	0	0	0	0	0	1	0			0	0	29	6	0	0						0						0			0	0	0	0	0	0			0	0	1	1	
485858	0	0	0	0	0	0	0	0	0	0	0	0	21	16			0	2	0	0	0	0						0						2			0	0	0	0	0	0			0	0	0	3	
485867	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	8	0	0	0	0						0						0			0	0	0	0	0	0			0	1	0	0	
486248	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	3	
486659	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
486752	0	0	0	0	0	0	0	0	0	0	0	0	24619	2754		0	0	0	174607	7929	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	0			166422	21820	256	45	
486837	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	16	3	0	1						0						0			0	0	0	0	0	0			0	0	12	3	
487142	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	1	19	10	0	0						0						1			0	0	0	0	0	0			0	0	9	4	
487236	0	0	0	5	0	0	0	0	0	0	0	0	17	10			0	0	71	46	0	0						0						0			0	0	0	0	0	0			0	0	25	2	
487357	0	0	0	0	0	0	0	0	0	0	0	0	12	0			0	2	71	0	0	7						0						0			0	0	0	0	0	0			0	0	64	10	
487843	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	3	1	0	0						0						0			0	0	0	0	0	0			0	0	2	0	
488055	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
488167	0	0	0	0	0	0	0	11	0	0	0	0	363	13		0	0	328	200	0	0	108		0	0		0	83		0	0		0	323		0	0	0	0	0	0	0			32	4	60	7	
488318	0	0	0	0	0	0	0	0	0	0	0	0	239	0	0	0	0	0	1112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	1112	108	
488420	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	29	0	0	0						0						0			0	0	0	0	0	0			0	0	29	5	
488439	0	0	0	0	0	0	0	0	0	0	0	0	380	2		0	0	0	1276	10	0	0		0	0		0	0		0	0		0	0		0	0	0	249	25	0	0			5	2	1012	351	
488653	0	0	0	0	0	0	0	0	0	0	0	0	6	6			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
488756	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
489016	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	12	0	0	0						0						0			0	0	0	0	0	0			0	0	12	0	
489128	0	0	0	0	0	0	0	0	0	0	0	0	10	0			0	0	16	0	0	0						0						0			0	0	0	0	9	0			0	0	7	10	
489155	0	0	0	0	0	0	0	0	0	0	0	0	62	10			0	50	8	0	0	2						0						50			0	0	0	0	0	0			0	0	6	2	
489249	0	0	0	0	0	0	0	0	0	0	0	0	5	1			0	1	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	3	
489548	0	0	0	0	0	0	0	0	0	0	0	0	25	9			0	0	48	0	0	0						0						0			0	0	0	0	0	0			0	0	48	16	
489623	53	0	0	0	0	1	23	4	52	43	0	0	378	8		0	0	0	1157	14	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	93	18			150	35	772	269	
489641	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	15	0	0	0						0						0			0	0	0	0	0	0			0	0	15	1	
489678	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	37	37	0	0						0						0			0	0	0	0	0	0			0	0	0	4	
489735	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	3	0	0	0						0						0			0	0	0	0	0	0			0	0	3	0	
489913	0	0	0	0	0	0	0	0	0	0	0	0	18110	26	26	0	0	0	264853	1502	0	0	1502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	845	79	4040	335	0	0	232440	14833	26026	2837	
489940	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	2	0	0	0						0						0			0	0	0	0	0	0			0	0	2	0	
490115	0	0	0	0	0	0	0	0	486	83	0	0	123	40		0	0	0	840	354	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	0			0	0	0	0	
490179	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
490348	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	29	0	0	0						0						0			0	0	0	0	0	0			4	0	25	4	
490441	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	2	
490450	0	0	0	0	0	0	0	0	0	0	0	0	72	6		0	0	0	124	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	56			0	0	124	10	
490535	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	1	
490544	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	1	32	0	0	0						0						0			0	0	0	0	0	0			0	0	32	1	
490843	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	1	0	0	0	0						0						1			0	0	0	0	0	0			0	0	0	0	
490937	0	0	0	0	0	0	0	0	0	0	0	0	230	182			0	0	245	203	0	0						0						0			0	0	39	46	0	0			0	0	3	2	
490955	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
491224	0	0	0	0	0	0	1122	96	19	0	0	0	763	153		0	0	2	5247	1767	0	0		0	0		0	0		0	0		0	2		0	0	0	22	30	15	98			1701	288	601	96	
491251	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	2	2	0	0															2	0	0	0	0	0			0	0	0	0	
491402	0	0	0	0	0	0	0	0	0	0	0	0	12	0			0	0	16	0	0	0						0						0			0	0	0	0	0	10			0	0	16	2	
491569	0	0	0	0	0	0	12	0	0	0	0	0	55	10		0	0	42	194	24	0	86		0	0		0	0		0	0		0	0		0	0	0	0	0	49	0			4	0	19	3	
491653	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	6	3	0	0						0						0			0	0	0	0	0	0			0	0	3	1	
491738	0	0	0	0	0	0	0	0	0	0	0	0	15	0			0	0	43	0	0	0						0						0			0	0	0	0	0	0			0	0	43	15	
491822	0	0	0	0	0	0	0	0	0	0	0	0	31	0			0	0	110	0	0	0															0	0	0	0	18	0			0	0	92	31	
491934	0	0	0	0	0	0	0	0	0	0	0	0	30	9			0	0	7	0	0	0						0						0			0	0	0	0	0	3			0	0	7	18	
492650	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
492810	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	18	0	0	0						0						0			0	0	0	0	0	0			0	0	18	2	
493013	0	0	0	0	0	0	0	0	0	0	0	0	35	0			0	0	16	0	0	0						0						0			0	0	0	0	0	0			16	0	0	35	
493077	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	26	0	0	0						0						0			0	0	0	0	26	0			0	0	0	0	
493143	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	3	
493152	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	154	17	0	123						123						0			0	0	0	0	0	0			0	0	14	1	
493741	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	7	0	0	0						0						0			0	0	0	0	0	0			3	0	4	7	
493750	0	0	0	0	0	0	30	0	0	0	0	0	0	0			0	0	77	35	0	0						0						0			0	0	0	0	0	0			0	0	12	0	
493844	46	0	0	0	0	0	0	0	0	0	0	0	14	1			0	0	196	145	0	0						0						0			0	0	0	0	0	1			0	0	5	12	
494168	0	0	0	0	0	0	0	0	0	0	0	0	29	7			0	8	18	0	0	0						0						8			0	0	0	0	0	0			0	0	18	14	
494261	0	0	0	0	0	0	0	0	0	0	0	0	126	125		0	0	0	4752	4702	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	0			0	0	50	1	
494458	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	7	1	0	0						0						0			0	0	0	0	0	0			0	0	6	0	
494654	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	59	0	0	0						0						0			0	0	0	0	0	0			0	0	59	8	
495044	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	1	
495277	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
495352	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	18	0	0	0						0						0			0	0	0	0	0	0			0	0	18	4	
495419	0	0	0	0	0	0	0	0	0	0	0	0	8	1			0	0	41	16	0	0						0						0			0	0	0	0	0	1			9	0	16	6	
495530	0	0	0	0	0	0	0	0	0	0	0	0	70	13			0	2	158	19	0	0						0						0			0	0	0	0	26	1			33	5	80	49	
495558	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	12	0	0	0						0						0			0	0	0	0	5	0			0	0	7	0	
495857	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
496041	0	0	0	0	0	0	0	0	0	0	0	0	3	3			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
496171	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	56	0	0	0															0	0	0	0	0	0			56	3	0	0	
496434	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0						0			0	0	0	0	0	1			0	0	0	0	
496573	0	0	0	0	0	0	0	0	0	0	0	0	203	92			0	0	440	0	0	0						0						0			0	0	0	0	0	0			0	0	440	111	
496630	0	0	0	3	0	0	0	0	0	0	0	0	7	0			0	0	60	6	0	0						0						0			0	0	32	0	12	2			0	0	10	2	
