"IDRSSD"	RCFD0426	RCFD2130	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD5372	RCFD5374	RCFD5375	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB565	RCFDB566	RCFDB567	RCFDB568	RCFDB569	RCFDB570	RCFDB571	RCFN5513	RCON0426	RCON2130	RCON2150	RCON2651	RCON3164	RCON3190	RCON5372	RCON5374	RCON5375	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB565	RCONB566	RCONB567	RCONB568	RCONB569	RCONB570	RCONB571	
290922																							0	0	76	0	0	0	0	0	0	0	0	0	76	0	0	399	0	0	0	0	0	0	0	false	0	0	
291059																							0	0	30	0	0	3885	0	0	0	0	0	30	0	0	0	45	0	0	0	400	3485	0	0	true	0	0	
291152																							0	0	84	0	0	2412	0	0	0	0	0	0	0	0	84	46	0	0	0	2412	0	0	0	false	0	0	
291246																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
291273																							0	0	366	6150	0	70948	0	0	0	0	0	0	366	0	0	0	0	0	0	5000	59798	0	0	false	0	0	
291330																							0	0	99	27	0	27	0	0	0	0	0	0	99	0	0	816	2	0	0	0	0	0	0	false	0	0	
291611																							0	0	178	0	0	109	0	0	0	0	0	0	26	0	152	44	0	0	0	0	0	0	0	false	0	109	
291732																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	3	0	0	0	0	0	0	false	0	0	
291910																							0	0	70	6052	0	6520	0	0	0	0	0	0	70	0	0	105	0	0	0	0	468	0	0	false	0	0	
292234																							0	0	97	0	0	199	0	0	0	0	0	0	95	0	2	1162	1	0	0	0	0	0	199	false	0	0	
292467																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	false	0	0	
292524																							122	0	157	3200	0	13200	0	0	0	122	0	0	157	0	0	971	0	0	0	0	10000	0	0	false	0	0	
292850																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1516	3	0	0	0	0	0	0	false	0	0	
292908																							0	11	470	0	0	4387	0	0	11	0	0	0	30	0	440	10210	4	0	0	3000	1000	29	308	true	914	50	
293026																							75	0	185	0	0	13	0	0	0	75	180	0	5	0	0	579	1	0	0	0	0	13	0	false	0	0	
293053																							0	0	168	0	0	0	0	0	0	0	0	0	168	0	0	3962	2	0	0	0	0	0	0	false	0	0	
293352																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	516	1	0	0	0	0	0	0	false	0	0	
293437																							0	0	14	1000	0	17010	0	0	0	0	0	0	0	0	14	278	0	0	0	0	16000	0	0	false	0	10	
293558																							0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	2867	3	0	0	0	5000	0	0	false	0	0	
293651																							0	0	0	4000	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	6000	0	0	0	false	0	0	
293736																							336	0	90	0	0	30148	0	0	0	336	0	0	90	0	0	22766	8	0	0	15000	15000	0	0	true	0	148	
293754																							0	0	0	5225	0	5225	0	0	0	0	0	0	0	0	0	304	0	0	0	0	0	0	0	true	0	0	
294023																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	979	1	0	0	0	0	0	0	false	0	0	
294153																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	false	0	0	
294256																							0	0	450	7000	0	24476	0	0	0	0	0	0	250	0	200	5312	3	0	0	6000	11476	0	0	false	0	0	
294331																							0	0	230	0	0	0	0	0	0	0	0	0	0	0	230	1431	1	0	0	0	0	0	0	false	0	0	
294359																							0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	740	2	0	0	500	0	0	0	false	0	0	
294564																							6012	0	681	0	6012	0	0	0	0	0	0	0	88	30	563	3294	3	7000	0	0	0	0	0	false	0	0	
294751																							0	0	371	0	0	0	0	0	0	0	0	0	51	74	246	79	4	0	0	0	0	0	0	false	0	0	
294779																							405	40	1881	17032	405	76979	0	0	40	0	0	0	635	0	1246	652	0	434	0	5000	48028	0	6919	false	0	0	
294809																							0	0	0	7414	0	13071	0	0	0	0	0	0	0	0	0	10614	4	0	0	3019	2638	0	0	false	0	0	
294827																							0	0	20	1570	0	1570	0	0	0	0	0	0	20	0	0	177	0	0	0	0	0	0	0	false	0	0	
294872																							0	0	771	0	0	1742	0	0	0	0	0	0	51	0	720	0	0	0	0	0	0	0	385	true	0	1357	
295011																							0	0	121	0	0	10368	0	0	0	0	0	0	121	0	0	4067	2	0	0	0	10368	0	0	false	0	0	
295057																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	795	1	0	0	0	0	0	0	true	0	0	
295356																							0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	480	1	0	0	500	500	0	0	false	0	0	
295552																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	602	1	0	0	0	0	0	0	false	0	0	
295628																							252	86	0	928	252	2867	0	0	86	0	0	0	0	0	0	5699	3	252	0	516	1300	27	83	true	0	13	
295637																							0	0	88	5000	0	16303	0	0	0	0	0	0	74	0	14	1046	0	0	0	8000	3000	0	0	false	0	303	
295646																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	412	3	0	0	0	0	0	0	false	0	0	
295758																							0	0	24	0	0	3	0	0	0	0	0	0	24	0	0	558	3	0	0	0	0	0	0	false	0	3	
296102																							12	0	0	0	12	1015	0	0	0	0	0	0	0	0	0	144	0	12	0	313	702	0	0	false	0	0	
296438																							0	0	0	0	0	3000	0	0	0	0	0	0	0	0	0	1965	2	0	0	0	3000	0	0	false	0	0	
296447																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	false	0	0	
296456																							0	0	174	0	0	0	0	0	0	0	0	0	0	0	174	1151	2	0	0	0	0	0	0	false	0	0	
296559																							9	207	300	0	0	278	0	0	207	9	0	0	0	0	300	6301	0	0	0	0	0	0	0	false	0	278	
296755																							0	0	0	0	0	3500	0	0	0	0	0	0	0	0	0	477	0	0	0	1000	2500	0	0	false	0	0	
296858																							0	0	225	0	0	0	0	0	0	0	0	0	0	0	225	379	1	0	0	0	0	0	0	false	0	0	
297042																							0	361	111	5000	0	13815	0	0	361	0	0	0	0	0	111	789	0	0	0	6450	2365	0	0	true	0	0	
297051																							0	0	28	0	0	0	0	0	0	0	0	0	28	0	0	99	0	0	0	0	0	0	0	false	0	0	
297257																							43	0	41	0	0	0	0	0	0	43	0	0	0	0	41	978	2	0	0	0	0	0	0	false	0	0	
297453																							0	0	1729	0	0	1517	1729	0	0	0	0	0	0	0	0	96	0	0	0	1420	0	0	0	false	0	97	
297547																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	2	0	0	0	0	0	0	false	0	0	
297631																							0	462	250	0	0	0	0	0	462	0	0	0	0	0	250	249	0	0	0	0	0	0	0	false	0	0	
297734																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	829	7	0	0	0	0	0	0	false	0	0	
297761																							95	0	0	0	27	5000	0	0	0	0	0	0	0	0	0	944	1	35	68	1000	4000	0	0	false	0	0	
298049																							0	0	0	0	0	1500	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	true	0	1500	
298058																							0	0	18	0	0	0	0	0	0	0	0	0	0	0	18	171	2	0	0	0	0	0	0	false	0	0	
298124																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2214	3	0	0	0	0	0	0	false	0	0	
298218																							0	77	902	0	0	0	0	0	77	0	0	0	494	64	344	0	0	0	0	0	0	0	0	false	0	0	
298245																							0	0	235	0	0	1462	0	0	0	0	0	0	235	0	0	2432	2	0	0	0	1462	0	0	false	0	0	
299046																							1514	0	1046	0	675	8045	0	0	0	839	20	0	782	0	244	15259	5	1328	0	0	8045	0	0	true	0	0	
299055																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
299158																							0	0	0	0	0	5500	0	0	0	0	0	0	0	0	0	328	0	0	0	0	5500	0	0	false	0	0	
299251																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	1	0	0	0	0	0	0	false	0	0	
299644																							0	0	15	1200	0	1212	0	0	0	0	0	0	0	0	15	2264	2	0	0	0	0	0	0	true	214	12	
299653																							0	0	0	1474	0	2684	0	0	0	0	0	0	0	0	0	64	0	0	0	527	683	0	0	false	0	0	
299868																							0	0	1288	5000	0	5000	0	0	0	0	0	0	549	0	739	0	0	0	0	0	0	0	0	false	0	0	
300009																							399	0	1226	2000	92	12447	872	0	0	307	0	0	101	253	0	1907	1	88	0	47	10150	0	0	false	0	250	
300036																							2226	254	126	6150	2226	35255	0	0	254	0	0	0	126	0	0	774	0	2840	0	6675	21440	0	0	true	0	990	
300063																							0	0	0	2000	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	false	0	0	
300157																							0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	20	
300250																							0	0	100	2000	0	2000	0	0	0	0	0	0	30	0	70	830	1	0	0	0	0	0	0	false	0	0	
300353																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	false	0	0	
300371																							120	0	0	2000	5	15500	0	0	0	115	0	0	0	0	0	1803	1	5	0	3000	10500	0	0	false	0	0	
300456																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	false	0	0	
300531																							0	0	0	0	0	20063	0	0	0	0	0	0	0	0	0	9382	9	0	0	20000	0	63	0	true	0	0	
300559																							0	0	153	549	0	7315	0	0	0	0	0	0	103	0	50	114	0	0	0	1298	5468	0	0	true	0	0	
300933																							413	0	925	0	413	2015	0	0	0	0	500	0	341	0	84	2199	2	413	0	243	1746	0	26	true	0	0	
300942																							0	0	0	11	0	580	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	514	false	0	0	
300960																							0	0	222	203	0	987	0	0	0	0	0	0	0	0	222	214	0	0	0	0	784	0	0	false	0	0	
301453																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
301640																							0	0	84	0	0	11000	0	0	0	0	0	0	84	0	0	603	1	0	0	5000	6000	0	0	true	0	0	
301668																							0	0	0	0	0	1977	0	0	0	0	0	0	0	0	0	286	0	0	0	1977	0	0	0	false	0	0	
301800																							3643	0	1156	67424	3440	87424	438	0	0	203	95	0	623	0	0	0	0	4114	0	0	20000	0	0	true	0	0	
302030																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1057	1	0	0	0	0	0	0	false	0	0	
302133																							0	0	10	0	0	0	0	0	0	0	0	0	0	0	10	669	1	0	0	0	0	0	0	false	0	0	
302450																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	933	1	0	0	0	0	0	0	false	0	0	
302553																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2277	6	0	0	0	0	0	0	false	0	0	
302656																							0	131	147	1131	0	5675	0	0	131	0	0	0	0	0	147	4054	1	0	0	1292	2364	0	888	true	193	0	
302665																							0	0	90	0	0	0	0	0	0	0	90	0	0	0	0	478	0	0	0	0	0	0	0	false	0	0	
302852																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
303345																							0	0	58	0	0	375	0	0	0	0	0	0	58	0	0	2336	3	0	0	0	0	0	0	false	0	375	
303550																							0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	336	0	0	0	0	0	0	0	false	0	2	
303653																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	955	1	0	0	0	0	0	0	false	0	0	
303701																							0	0	140	4000	0	4000	0	0	0	0	0	0	42	0	98	594	1	0	0	0	0	0	0	false	0	0	
303747																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	438	0	0	0	0	0	0	0	true	0	0	
303952																							0	0	223	0	0	6000	0	0	0	0	0	1	27	0	195	4260	4	0	0	0	5000	0	1000	false	0	0	
304034																							0	0	116	0	0	11000	0	0	0	0	116	0	0	0	0	860	0	0	0	0	11000	0	0	false	0	0	
304155																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	false	0	0	
304173																							0	0	369	0	0	0	0	0	0	0	0	0	369	0	0	667	0	0	0	0	0	0	0	false	0	0	
304520																							0	0	0	0	0	628	0	0	0	0	0	0	0	0	0	2083	1	0	0	0	628	0	0	true	0	0	
304762																							0	0	45	0	0	0	0	0	0	0	0	0	45	0	0	73	0	0	0	0	0	0	0	false	0	0	
304913	0	53126	1407	0	0	0	0	994	52132	0	0	0	0	0	0	0	0	0	false	0	0	0						0					0	0	0	574	833												
305059																							0	0	110	0	0	0	0	0	0	0	0	110	0	0	0	1	0	0	0	0	0	0	0	false	0	0	
305152																							0	0	0	4000	0	4000	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	false	0	0	
305237																							0	0	88	0	0	0	0	0	0	0	0	0	0	0	88	502	0	0	0	0	0	0	0	false	0	0	
305433																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	622	0	0	0	0	0	0	0	false	0	0	
305442																							0	0	471	0	0	6000	0	0	0	0	364	54	53	0	0	512	0	0	0	4000	2000	0	0	false	0	0	
305648																							0	0	552	0	0	2000	0	0	0	0	0	539	13	0	0	193	0	0	0	0	2000	0	0	false	0	0	
305750																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
305835																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	0	0	0	0	0	0	0	true	0	0	
306056																							0	225	39	0	0	0	0	0	225	0	0	0	0	0	39	67	0	0	0	0	0	0	0	false	0	0	
306140																							0	0	0	2500	0	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	1500	0	0	0	false	0	0	
306159																							0	0	900	0	0	21335	0	0	0	0	0	0	820	0	80	572	0	0	0	5000	16335	0	0	false	0	0	
306319																							3057	0	16	398600	2744	775736	0	0	0	313	0	0	16	0	0	936	3	2744	0	372632	4504	0	0	false	0	0	
306337																							0	0	65	0	0	38	0	0	0	0	0	0	65	0	0	12	1	0	0	0	0	0	0	false	0	38	
306739																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369	1	0	0	0	0	0	0	false	0	0	
306908																							0	0	2530	5269	0	20269	0	0	0	0	4	0	61	2403	62	3133	3	0	0	15000	0	0	0	false	0	0	
306962																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4044	3	0	0	0	0	0	0	false	0	0	
307053																							0	0	37	0	0	4500	0	0	0	0	0	0	37	0	0	917	5	0	0	1500	3000	0	0	false	0	0	
307062																							0	0	145	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	false	0	0	
307231																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	false	0	0	
307334																							0	11	95	0	0	0	0	0	11	0	0	0	85	0	10	642	0	0	0	0	0	0	0	false	0	0	
307361																							0	0	0	0	0	2576	0	0	0	0	0	0	0	0	0	869	2	0	0	0	2576	0	0	false	0	0	
307679																							0	0	0	3000	0	3045	0	0	0	0	0	0	0	0	0	2031	1	0	0	0	0	0	0	false	0	45	
307745																							0	0	0	3090	0	3159	0	0	0	0	0	0	0	0	0	433	0	0	0	0	0	61	0	false	0	8	
307932																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	false	0	0	
307950																							21	0	0	236	0	10833	0	0	0	21	0	0	0	0	0	95	0	0	0	0	10549	0	0	true	0	48	
308247																							0	0	90	0	0	1441	0	0	0	0	0	0	90	0	0	204	0	0	0	120	1321	0	0	false	0	0	
308256																							0	0	0	365	0	365	0	0	0	0	0	0	0	0	0	541	2	0	0	0	0	0	0	false	0	0	
308340																							164	0	0	135	164	4234	0	0	0	0	0	0	0	0	0	339	3	164	0	2106	1993	0	0	false	0	0	
308443																							0	150	1310	4000	0	4292	0	0	150	0	0	416	894	0	0	1487	0	0	0	0	0	0	0	false	0	292	
308649																							1795	0	50	0	0	35982	0	0	0	1795	22	0	28	0	0	1808	1	0	0	4228	4161	5000	22000	true	0	593	
308836																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	1	0	0	0	0	0	0	false	0	0	
309150																							0	0	134	0	0	0	0	0	0	0	0	0	134	0	0	5054	6	0	0	0	0	0	0	false	0	0	
309347																							0	0	207	0	0	0	0	0	0	0	0	207	0	0	0	2259	2	0	0	0	0	0	0	false	0	0	
309570																							0	0	2601	7500	0	67500	0	0	0	0	1522	0	977	0	102	1368	1	0	0	0	60000	0	0	false	0	0	
309655																							0	0	73	0	0	0	0	0	0	0	0	0	73	0	0	1178	1	0	0	0	0	0	0	false	0	0	
309664																							0	0	1956	0	0	0	0	0	0	0	461	0	1495	0	0	1069	1	0	0	0	0	0	0	false	0	0	
309758																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	544	0	0	0	0	0	0	0	false	0	0	
309851																							0	0	133	0	0	0	0	0	0	0	0	0	0	0	133	237	0	0	0	0	0	0	0	false	0	0	
309936																							0	0	949	0	0	5450	0	0	0	0	0	0	949	0	0	1098	0	0	0	5000	0	0	450	true	0	0	
310053																							0	0	0	0	0	2088	0	0	0	0	0	0	0	0	0	900	1	0	0	2000	0	0	0	true	0	88	
310231																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	true	0	0	
310437																							0	0	1142	0	0	0	0	0	0	0	0	0	0	0	1142	1075	1	0	0	0	0	0	0	false	0	0	
310727	16656	0	4468	163200	9879	462349	0	0	0	6777	28348	10	10428	0	55150	243000	83	894	false	0	22	0						462349					1405	0	2487	0	576												
310736																							277	0	0	10000	0	10000	0	0	0	277	0	0	0	0	0	3121	0	0	0	0	0	0	0	true	0	0	
310754																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	false	0	0	
310875																							0	0	324	0	0	937	0	0	0	0	5	0	319	0	0	2554	2	0	0	0	937	0	0	false	0	0	
310950																							0	0	0	5000	0	17195	0	0	0	0	0	0	0	0	0	0	0	0	0	5500	2000	0	0	false	0	4695	
310978																							226	305	2829	0	226	0	0	305	0	0	0	0	702	2127	0	1577	0	226	0	0	0	0	0	false	0	0	
311050																							268	0	0	0	0	5000	0	0	0	268	0	0	0	0	0	1810	1	0	0	0	5000	0	0	true	0	0	
311144																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4278	2	0	0	0	0	0	0	false	0	0	
311256																							0	0	0	6500	0	16490	0	0	0	0	0	0	0	0	0	1315	1	0	0	5750	4240	0	0	false	0	0	
311265																							0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	4371	3	0	0	0	0	20	0	true	0	0	
311331																							0	0	90	0	0	40319	0	0	0	0	90	0	0	0	0	1994	1	0	0	0	40000	0	0	false	0	319	
311359																							0	0	0	25000	0	25000	0	0	0	0	0	0	0	0	0	33796	13	0	0	0	0	0	0	false	0	0	
311452																							0	0	40	0	0	0	0	0	0	0	0	0	40	0	0	133	0	0	0	0	0	0	0	true	0	0	
311603																							0	0	1745	3500	0	59000	1745	0	0	0	0	0	0	0	0	847	0	0	0	3000	52500	0	0	true	0	0	
311649																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	598	1	0	0	0	0	0	0	true	0	0	
311658																							0	0	0	500	0	2000	0	0	0	0	0	0	0	0	0	167	0	0	0	1000	500	0	0	true	0	0	
311845																							417	0	529	6483	417	65686	0	0	0	0	57	0	247	0	225	10073	3	1266	0	9741	30552	0	0	false	0	18910	
311939																							0	0	37	0	0	0	0	0	0	0	0	0	37	0	0	248	0	0	0	0	0	0	0	false	0	0	
312244																							90	0	0	239	90	5585	0	0	0	0	0	0	0	0	0	1309	1	90	0	869	4267	91	78	false	0	41	
312356																							0	0	333	0	0	0	0	0	0	0	0	186	40	0	107	0	0	0	0	0	0	0	0	false	0	0	
312431																							0	0	587	0	0	6	0	0	0	0	0	0	160	427	0	464	0	0	0	0	0	0	0	false	0	6	
312730																							0	3723	0	0	0	0	0	0	3723	0	0	0	0	0	0	364	0	0	0	0	0	0	0	true	0	0	
312954																							0	0	0	0	0	339	0	0	0	0	0	0	0	0	0	2324	2	0	0	0	339	0	0	true	0	0	
313009																							0	0	1591	1500	0	6600	0	0	0	0	140	0	1376	47	28	1009	1	0	0	4100	1000	0	0	false	0	0	
313157																							0	187	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
313223																							0	0	0	0	0	5443	0	0	0	0	0	0	0	0	0	416	0	0	0	0	5443	0	0	false	0	0	
313241																							0	0	745	0	0	5543	0	0	0	0	0	0	0	0	745	4225	4	0	0	199	5344	0	0	false	0	0	
313401																							0	0	0	0	0	5500	0	0	0	0	0	0	0	0	0	923	0	0	0	2500	3000	0	0	false	0	0	
313531																							0	0	151	0	0	0	0	0	0	0	50	0	1	0	100	2776	1	0	0	0	0	0	0	false	0	0	
313577																							0	0	5	18500	0	18500	0	0	0	0	0	0	5	0	0	270	0	0	0	0	0	0	0	false	0	0	
314033																							0	0	0	800	0	800	0	0	0	0	0	0	0	0	0	715	4	0	0	0	0	0	0	false	0	0	
314257																							0	0	0	0	0	3133	0	0	0	0	0	0	0	0	0	732	0	0	0	0	3000	0	0	true	0	133	
314444																							0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	789	1	0	0	0	0	0	0	false	0	55	
315339																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	false	0	0	
315348																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	0	0	0	0	0	0	0	false	0	0	
315357																							0	0	100	0	0	5342	0	0	0	0	0	0	0	0	100	950	0	0	0	0	5342	0	0	false	0	0	
315629																							0	4	93	123	0	3395	0	0	4	0	0	0	93	0	0	9801	4	0	0	787	2485	0	0	true	0	0	
315656																							0	0	1006	0	0	0	0	0	0	0	259	526	128	0	93	7664	3	0	0	0	0	0	0	false	0	0	
315674																							0	0	752	1500	0	4500	0	0	0	0	0	0	752	0	0	642	0	0	0	2000	1000	0	0	false	0	0	
315852																							0	0	0	1337	0	19668	0	0	0	0	0	0	0	0	0	512	0	0	0	6737	10299	131	1164	true	0	0	
315973																							0	0	0	0	0	2500	0	0	0	0	0	0	0	0	0	665	0	0	0	1000	1500	0	0	true	0	0	
316158																							0	0	72	0	0	5500	0	0	0	0	0	0	72	0	0	461	0	0	0	0	5500	0	0	false	0	0	
316336																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6355	3	0	0	0	0	0	0	false	0	0	
316354																							0	0	0	4000	0	5000	0	0	0	0	0	0	0	0	0	4610	4	0	0	0	1000	0	0	true	0	0	
316738																							68	0	185	6000	0	6890	0	0	0	68	0	0	185	0	0	940	1	0	0	0	890	0	0	false	0	0	
316840																							782	0	582	1500	782	258419	0	0	0	0	582	0	0	0	0	8125	3	782	0	140000	116919	0	0	false	0	0	
316859																							0	0	337	5000	0	16195	0	0	0	0	0	0	0	0	337	757	0	0	0	1195	10000	0	0	false	0	0	
316916																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
316934																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1979	1	0	0	0	0	0	0	false	0	0	
317100																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1523	1	0	0	0	0	0	0	false	0	0	
317258																							0	0	0	1000	0	1000	0	0	0	0	0	0	0	0	0	4514	3	0	0	0	0	0	0	true	0	0	
317342																							0	0	16	0	0	4221	0	0	0	0	0	0	16	0	0	13233	6	0	0	0	0	0	4221	false	0	0	
317650																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	5	0	0	0	0	0	0	false	0	0	
317735																							0	0	5	0	0	0	0	0	0	0	0	0	3	0	2	469	0	0	0	0	0	0	0	false	0	0	
318125																							29604	0	0	0	0	0	0	0	0	29604	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
318639																							0	0	54	0	0	400	0	0	0	0	0	0	54	0	0	152	1	0	0	0	400	0	0	false	0	0	
318835																							0	0	188	0	0	1000	0	0	0	0	0	0	0	0	188	1109	2	0	0	0	1000	0	0	false	0	0	
318947																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
319047																							27	0	85	0	27	3812	0	0	0	0	0	0	0	0	85	772	0	27	0	1000	0	0	0	true	0	2812	
319458																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
319542																							0	0	245	0	0	0	0	0	0	0	0	0	0	0	245	2268	0	0	0	0	0	0	0	true	0	0	
319551																							0	948	320	11034	0	13060	0	0	948	0	0	0	55	0	265	5458	2	0	0	1000	1000	0	0	false	0	26	
320034																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1250	0	0	0	0	0	0	0	false	0	0	
320052																							0	0	102	0	0	0	0	0	0	0	0	0	61	0	41	1470	0	0	0	0	0	0	0	false	0	0	
320070																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	false	0	0	
320119	0	0	222	12070	0	158900	0	0	0	0	0	0	0	0	37550	105140	0	0	true	0	4140	222						158243					0	0	0	0	0												
320155																							293	352	178	0	0	12436	0	0	352	293	0	0	178	0	0	2954	1	0	0	0	11595	0	0	true	0	841	
320276																							0	0	0	1000	0	1000	0	0	0	0	0	0	0	0	0	416	0	0	0	0	0	0	0	false	0	0	
320856																							0	0	175	2000	0	2000	0	0	0	0	175	0	0	0	0	50	0	0	0	0	0	0	0	false	0	0	
321152																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	false	0	0	
321255																							0	0	38	0	0	0	0	0	0	0	0	0	38	0	0	170	0	0	0	0	0	0	0	false	0	0	
321330																							0	0	5	0	0	28	0	0	0	0	0	0	5	0	0	1551	3	0	0	0	0	0	0	false	0	28	
321536																							0	0	1035	0	0	0	45	0	0	0	0	0	0	0	990	1087	2	0	0	0	0	0	0	false	0	0	
321844																							0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	500	false	0	0	
321947																							235	0	238	2000	115	8030	0	0	0	120	0	0	238	0	0	590	0	115	0	2000	4000	0	0	false	0	30	
322056																							751	0	155	0	0	178	0	0	0	751	129	0	26	0	0	1294	0	0	0	0	0	0	0	false	0	178	
322449																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3085	6	0	0	0	0	0	0	false	0	0	
322458																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	0	0	0	0	0	0	0	false	0	0	
322476																							0	0	65	100	0	100	0	0	0	0	0	0	0	0	65	135	0	0	0	0	0	0	0	false	0	0	
322551																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	686	3	0	0	0	0	0	0	false	0	0	
322757																							0	0	79	1000	0	3000	0	0	0	0	0	0	79	0	0	365	1	0	0	0	2000	0	0	false	0	0	
322850																							0	0	61	0	0	0	0	0	0	0	0	61	0	0	0	3638	1	0	0	0	0	0	0	false	0	0	
323035																							8405	0	158	0	0	0	0	0	0	8405	0	0	158	0	0	0	0	0	0	0	0	0	0	false	0	0	
323204																							0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1840	1	0	0	0	0	0	0	true	0	6	
323651																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2032	0	0	0	0	0	0	0	false	0	0	
323718																							4118	1082	0	0	0	0	0	0	1082	4118	0	0	0	0	0	2013	1	0	0	0	0	0	0	false	0	0	
