"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2344	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON2604	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA242	RCONA243	RCONA244	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	BROKERED DEPS LT 100000	BROKERED DEPS/PARTICIPATNS LE 100000	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	TIME DEPOSITS GE 100000	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TM DEPS LT 100000 MAT LESS 1 YR	TIME DEPS GE 100000 MAT LESS 1 YR	BROKERED DEPS LT 100000 MAT LE 1 YR	BROKERED DEPS GE 100000 MAT LE 1 YR	TM DEPS LT 100000 MAT/REPRCE LE 3 MO	TM DEPS LT 100000 MAT/REPRCE 3-12 MO	TM DEPS LT 100000 MAT/REPRCE 1-3 YR	TM DEPS LT 100000 MAT/REPRCE GT 3 YR	TM DEPS GE 100000 MAT/REPRCE LE 3 MO	TM DEPS GE 100000 MAT/REPRCE 3-12 MO	TM DEPS GE 100000 MAT/REPRCE 1-3 YR	TM DEPS GE 100000 MAT/REPRCE GT 3 YR	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	IRA KEOGH IN MEM ITEM 2.C	
754826	19494	7	12059	33699	0	62321	0	0	0	0	0	0	246712	0	6356	62721		120939	43559	31618	107110	58121	0	0	42480	64630	12096	1733	22299	35822	3311	1289	50255	240356	0	0	11037	
754853	56639	9	7953	51511	0	65278	0	0	0	0	0	0	280111	0	24660	54258		94178	75036	35279	66812	44065	0	0	18594	48218	11193	16173	19090	24975	2618	7575	37436	255451	19880	0	10091	
754929	264762	111	77648	47053	0	78431	0	0	0	0	0	0	702767	0	17255	126682		228604	82719	51841	160462	94188	0	0	47694	115140	44783	20987	25693	68662	23771	8556	672	685512	0	0	12711	
755047	79510	22	4968	34061	0	52411	0	0	13562	0	13942	0	324208	0	42101	72236		100518	71944	23354	82349	63649	5483	100	44631	37718	16626	1543	35258	28391	7368	1219	47421	282107	0	0	7480	
755252	19277	949	6582	41003	0	59171	0	0	7559	0	7559	0	135147	0	12217	43939		48409	23522	9551	45402	41003	7559	0	16407	28995	1956	1051	21849	19154	2355	581	51640	122930	0	0	0	
755421	3243	0	342	3108	0	4339	0	0	297	0	297	0	25569	0	224	4370		14576	3380	1221	7174	2069	0	0	2130	5044	4886	2516	719	1350	1236	1065	3997	21254	0	4091	0	
755458	15842	3	5	11737	0	17068	0	0	891	0	1934	0	83473	0	2407	18027		46746	2858	13612	27114	14018	297	1043	12898	16221	12426	5201	5092	8926	3319	690	17060	79132	0	1934	2173	
755850	5972	10	2129	18110	0	34919	0	0	99	1250	1349	0	88984	0	15684	20994		41010	21008	7057	27656	13957	99	550	10393	19660	8829	2127	5160	9367	4744	1723	32765	69248	15	4052	1284	
756316	35218	0	1551	7232	0	16935	0	0	0	0	0	0	175537	0	51886	14584		44135	81600	6702	34560	11416	0	0	16918	17642	7691	1884	7676	3740	2361	807	15313	123651	71	0	282	
756343	2844	0	612	5066	0	8674	0	0	990	0	990	0	27918	0	2916	5553		15192	4329	3168	11375	4252	99	0	3616	7759	3376	441	1495	2757	973	328	8062	25002	0	0	1299	
756848	3350	0	12242	6920	0	29014	0	0	0	0	0	0	64969	0	3396	12819		36448	12352	6082	19918	10400	0	0	5387	14531	5248	11282	2555	7846	1059	1359	16772	61573	0	0	2209	
757377	220846	0	0	13387	0	18135	0	0	0	0	0	0	569973	0	0	79493		267759	1875	83194	194097	54579	0	0	72969	121128	52140	21522	17381	37198	18471	6443	18135	569973	0	0	18264	
757452	13940	0	2224	15042	0	40665	0	0	3546	0	3546	0	96482	0	7720	19999		52849	9694	7895	43000	18088	2332	0	16359	26645	7826	2019	8184	9904	1385	526	38441	86475	0	2287	2423	
757612	10430	9	4728	8722	0	25449	0	0	0	0	0	0	63656	0	2364	13586		34780	4859	11775	16256	6001	0	0	10754	8005	11606	4415	4334	2450	3208	3594	20712	61292	0	0	4028	
757779	12880	7	0	3812	0	12152	0	0	1454	0	1454	0	86972	0	758	15807		57812	473	8450	35180	6616	1454	0	12516	22664	15708	6924	2665	3951	6762	2429	12145	86039	0	175	1767	
758703	569393	30	0	36044	0	58205	0	0	0	0	0	0	1608515	0	0	335543		421623	281955	150585	337313	277282	0	0	133092	204221	67232	17078	112608	164674	45840	12421	58175	1608515	0	0	41281	
758842	13149	0	5969	7477	0	26955	0	0	0	0	0	0	52590	0	8716	5089		27920	6433	3764	19754	4356	0	0	7293	12461	7808	358	3100	1256	733	0	20986	43874	0	0	0	
758851	1677	0	0	5417	0	9961	0	0	90	0	90	0	36943	0	0	13476		17181	4609	4004	13095	9558	90	0	3004	10091	2185	1900	3031	6528	3200	717	9961	36853	0	90	1117	
759045	36441	0	824	10134	0	11895	0	0	17970	0	17970	0	243594	0	18657	61448		94125	51580	21343	76909	56649	8370	0	29226	47683	15835	1381	28633	28016	4592	207	11071	224937	0	0	6898	
759250	1235	0	672	3311	0	6327	0	0	3364	100	3464	0	22245	0	1351	4806		14718	1486	1727	9247	3392	1483	0	2994	6253	4271	1201	1209	2183	952	462	5655	20894	0	0	324	
759540	4296	5	1587	7660	0	13070	0	0	4007	13979	19476	0	58496	0	10126	27175		12161	14864	1594	8806	26192	2003	14794	2317	6489	2897	458	16493	9699	983	0	11478	33437	0	14933	1039	
759625	20671	43	991	34999	0	56347	0	0	0	0	0	0	202794	0	7442	59973		109276	12873	42583	68269	34339	0	0	20070	48199	31319	9689	13751	20588	19511	6123	55313	195352	0	0	18606	
760108	56350	0	3	39004	0	53890	0	0	0	0	0	0	207629	0	12759	58995		75063	17221	15632	60838	47241	0	0	19263	41575	13170	1055	16527	30714	11147	607	53887	194870	0	0	4274	
760210	5306	0	3529	10626	0	19289	0	0	0	0	0	0	36238	0	2670	5797		14323	10812	4654	9557	3020	0	0	2583	6974	3481	1285	843	2177	2262	515	15760	33568	0	0	802	
760331	43883	0	4009	62753	0	130943	0	0	0	0	0	0	235224	0	2737	55732		88743	46866	14279	84567	54742	0	0	31479	53088	4027	149	13978	40764	990	0	126934	232487	0	0	0	
760340	5835	22	1333	5531	0	10404	0	0	0	0	0	0	19141	0	3123	3250		9541	515	1437	8423	1950	0	0	3415	5008	743	375	1005	945	1300	0	9049	16018	0	0	312	
760434	7879	1	5806	6600	0	20746	0	0	0	0	0	0	49998	0	7454	17104		25015	0	4689	19038	14427	0	0	4779	14259	5610	367	6195	8232	2677	0	14939	42544	0	0	2485	
760649	6154	0	3193	6091	0	20393	89	0	0	0	0	0	42618	0	5782	7715		26677	2072	5196	23457	7593	0	0	10185	14442	2034	16	2655	4938	122	0	17111	36836	0	0	217	
760854	28355	131	5293	26348	0	39554	0	0	0	0	0	0	408091	0	39064	69342		173902	136492	25858	133056	58623	0	0	44432	88624	33560	7286	25661	32962	9065	1654	34058	368450	72	577	4095	
760939	2881	6	581	5494	0	8169	0	0	0	0	0	0	25588	0	48	4435		17481	790	2802	12541	3485	0	0	2500	10041	3806	1134	100	3385	700	250	7582	25540	0	0	538	
760957	6461	0	2997	11582	0	17781	0	0	0	0	0	0	30774	0	0	7326		10515	6472	5921	6682	6204	0	0	5075	2972	1390	1078	2669	3924	734	0	14784	30774	0	0	1059	
761178	1546	0	0	1300	0	1774	0	0	15926	0	15926	0	54644	0	0	16959		33031	3108	3452	22443	11547	12819	0	6259	16184	8331	2257	3992	7556	3883	1528	1774	54644	0	0	990	
761244	8625	4	10045	17568	0	39374	0	0	0	0	0	0	110499	0	18495	31013		53274	17587	4786	49703	30913	0	0	16881	33379	2703	311	16180	14733	100	0	29325	92004	0	0	1676	
761347	11982	13	5	11812	0	13446	0	0	0	0	500	0	52412	0	536	7758		18931	13741	3555	15586	5570	0	500	6450	9136	3332	13	1503	4067	2188	0	13428	51876	0	0	1105	
761459	264	0	2586	13503	0	29702	0	0	0	0	0	0	49277	0	7590	11985		26987	10041	4000	23883	11090	0	0	6039	17844	2052	1052	3630	7460	424	471	26501	41297	615	390	626	
761543	4783	0	4548	9043	0	28952	0	0	1404	0	1404	0	56120	0	3852	12576		30670	8091	5122	25045	11362	1404	0	5705	19340	4669	956	4156	7206	1006	208	24404	52033	0	235	1161	
761806	2934819	233	39112	353006	0	505238	0	0	170031	0	170031	0	11662972	0	725573	1608532		3057857	4061764	670941	2698981	1470111	143731	0	1414189	1284792	253033	105843	994460	475651	82215	56206	465893	10937399	0	0	126499	
761833	3187	0	2351	12431	0	21868	0	0	0	0	0	0	79391	0	1211	25314		42239	8651	6478	37796	23340	0	0	7582	30214	3676	767	4434	18906	1363	611	19338	77776	179	404	1274	
761851	4361	0	1083	9702	0	17410	0	0	0	0	0	0	85423	0	3312	14964		52193	13905	17570	35699	5850	0	0	21423	16452	11737	2581	4472	2073	6766	1653	16327	82111	0	0	6581	
761954	3896	0	1640	14941	0	19031	0	0	0	0	0	0	28292	0	1494	5785		10158	8453	1559	9190	5366	0	0	3005	6185	959	9	1446	3920	312	107	17391	26798	0	0	0	
762045	5477	0	3332	6108	0	25723	0	0	5411	100	5511	0	36016	0	1371	10220		20319	0	3271	16094	9130	4111	100	5480	10622	3286	931	1201	7929	789	300	22391	33341	0	1304	1030	
762054	2079	0	138	6032	0	8561	0	0	0	0	0	0	17254	0	355	6845		7580	750	2136	7056	6274	0	0	2173	4883	524	0	1685	4589	571	0	8423	16899	0	0	534	
762353	1688	3	190	2620	0	4834	0	0	0	0	0	0	15358	0	996	3014		9858	798	1180	9401	3014	0	0	2965	6436	457	0	1158	1856	0	0	4641	14362	0	0	235	
762447	59715	50	1449	35998	0	58222	0	0	0	0	0	0	741714	0	39897	111756		210766	359477	35990	178617	103459	0	0	129788	48829	21487	10662	67113	36346	3229	5068	55798	701817	925	0	7013	
762625	7505	0	2696	10755	0	19627	0	0	0	0	0	0	69026	0	3116	12607		34557	14357	6069	15824	7644	0	0	2878	12946	12080	6653	3649	3995	3062	1901	16931	65811	0	99	633	
762661	250129	15	0	2664	0	2664	0	0	47682	0	47682	0	5252463	0	0	1780189		2905218	316927	355148	2872630	1759993	47682	0	1519417	1353213	25026	7562	812470	947523	12933	7263	2649	5252463	0	0	92992	
763211	20851	0	6374	26247	0	36475	0	0	0	0	0	0	81725	0	605	27504		32129	1241	7343	30845	23692	0	0	7353	23492	1116	168	5932	17760	3657	155	30101	81120	0	0	1075	
763556	7514	3	4	16628	0	30542	0	0	0	0	0	0	86661	0	1040	10428		37397	31322	8247	30937	8355	0	0	10602	20338	6235	222	5360	2995	2073	0	30535	85621	0	0	481	
763752	18063	9	5006	16375	0	33021	0	0	0	0	0	0	53755	0	2760	13616		15850	6226	2793	11356	10943	0	0	4452	6904	3219	1275	4390	6553	1793	880	28006	50680	0	315	394	
763930	9944	34	16276	50811	0	84172	0	0	0	188941	188941	0	435460	0	18738	292186		83190	50139	22370	70682	180786	0	95909	16707	53975	11750	758	44383	136403	103758	7642	67862	416722	0	0	11539	
764030	397726	0	48025	80390	0	123446	0	0	1485	175324	176809	0	1652031	0	206841	569313		340072	344920	77959	305961	458341	198	105805	106349	199612	29967	4144	200950	258171	89311	20881	65024	1305685	10397	139505	28582	
764058	77266	18	741	20548	0	22393	0	0	69772	0	69772	0	306045	0	6179	15330		104649	108800	5608	59563	12764	34694	0	41126	18437	33652	11435	118	12646	2566	0	21634	299866	0	0	568	
764067	2924	0	1729	12660	0	17668	0	0	0	0	0	0	47496	0	6000	17867		20664	6041	3489	13813	10889	0	0	3237	10576	4517	2334	4423	6466	4970	2008	15939	41496	0	0	662	
764142	5968	0	666	7768	0	17170	0	0	2149	0	2149	0	67439	8	3622	10052		40786	10633	6729	19412	4795	650	0	4024	15388	20255	1119	1434	3361	4953	304	16504	63199	0	610	708	
764151	2560	5	380	7250	0	10049	0	0	0	0	0	0	18435	0	1535	7979		7572	324	1563	6170	5600	0	0	1752	4418	1340	62	2224	3376	1369	1010	9664	16900	0	0	351	
764441	4354	0	1110	4187	0	9588	0	0	0	0	0	0	29568	0	2280	4634		17077	3505	2790	14460	4323	0	0	3979	10481	1786	831	968	3355	0	311	8478	27288	0	0	0	
764647	7714	0	1792	13392	0	27580	0	0	541	0	541	0	70095	0	2958	14599		41359	6424	3590	27971	7184	541	0	7626	22203	8423	3107	3729	7447	2103	1320	25788	67137	0	0	863	
764816	4988	48	5286	15481	0	24703	0	0	0	0	0	0	54950	0	1258	13953		31830	4179	4822	29677	13071	0	0	10196	19481	1838	315	4720	8351	452	430	19369	53560	0	132	1212	
764843	4698	0	33	3176	0	5264	0	0	0	0	0	0	31663	0	3357	7400		16504	3061	3115	13316	6988	0	0	4540	8776	3159	29	3060	3928	412	0	5207	28206	24	100	461	
764982	42317	0	1658	20350	0	64427	0	0	48766	0	53812	0	258807	0	7240	46346		119934	50210	18564	106127	38417	47377	5046	29897	76230	10951	2856	17245	21172	6629	1300	62769	242627	0	8940	3456	
765019	38157	85	36	48947	0	68416	0	0	84049	0	84049	0	688457	0	62844	157299		149878	343122	8116	129934	155819	69819	0	24098	105836	14552	5392	71051	84768	1380	100	68067	551095	228	74518	1174	
765046	12523	1	627	13559	0	18988	0	0	0	0	0	0	48412	0	1279	6966		25820	3103	7733	22241	5879	0	0	7576	14865	2761	618	1481	4398	887	200	18360	47133	0	0	0	
765130	838	0	1023	41664	0	42678	0	0	0	0	0	0	3269	0	637	409		910	1112	119	729	309	0	0	498	315	97	0	208	101	100	0	41509	2632	146	0	0	
765318	17017	4	9113	10350	0	26116	0	0	0	2561	2561	0	64392	0	2893	19745		26417	1213	6594	13228	8843	0	1528	401	12827	5000	8189	252	8591	7082	3820	16999	61499	0	0	1568	
765354	9325	30	13301	16714	0	37392	0	0	0	0	0	0	89455	0	18069	39336		33005	7789	5630	25877	31078	0	0	8200	17677	5970	1158	20369	10709	7358	900	24061	71386	0	0	572	
765505	172066	5	682	21665	0	31875	0	0	40460	0	40460	0	363708	0	4967	91402		81705	18535	18330	62962	48208	7085	0	22918	40044	17796	947	17202	31006	19083	24111	30869	344645	319	14096	4779	
765662	7261	23	1989	19079	0	37594	0	0	0	0	0	0	47457	0	4039	16092		14001	10102	3470	11532	14106	0	0	4949	7238	1782	32	6799	7449	1844	0	35582	43418	0	0	1071	
766052	3592	0	7441	6287	0	22216	0	0	0	0	0	0	49449	0	2066	11326		31195	3336	5289	26176	9546	0	0	8883	17293	4300	719	4127	5419	1374	406	14775	47383	0	0	1424	
766164	0	0	0	3787	0	3787	0	0	34982	0	34982	0	228252	0	0	96389		123393	8470	13557	120188	91718	34982	0	60717	59471	1374	1830	37251	54467	2288	2384	3787	226372	0	1880	7213	
766258	93772	23	0	16050	0	32733	0	0	35098	32914	68012	0	446284	4000	28595	135275		110132	107105	12563	63877	112278	5929	28217	19824	44053	43801	2454	32466	79812	20291	2706	32710	398203	0	15486	3611	
766735	25852	0	2417	47189	0	85297	0	0	0	0	0	0	115582	0	0	25127		21469	43134	7928	15836	20164	0	0	6457	9379	4699	934	7227	12937	4556	407	82880	115582	0	0	2928	
767040	6333	0	3679	14580	0	23676	0	0	0	0	0	0	48858	0	10516	8233		18229	16062	3166	15759	7819	0	0	3814	11945	2470	0	2666	5153	414	0	19997	38342	0	0	542	
767152	2273	0	1565	7380	0	9585	0	0	0	0	0	0	22939	0	1174	6776		10990	2900	2198	7427	4464	0	0	2529	4898	2076	1487	1352	3112	649	1663	8020	21765	0	0	650	
767246	2175	0	615	2064	0	4551	0	0	0	0	0	0	8577	0	175	233		6169	0	1334	4515	233	0	0	1094	3421	1654	0	0	233	0	0	3936	8402	0	0	0	
767255	9881	7	6152	13882	0	33706	0	0	0	0	0	0	68857	0	5144	17594		37096	4287	11341	27774	14205	0	0	11533	16376	6800	2387	5412	8794	2200	1188	27547	63713	0	0	3844	
767554	2919	10	1354	21355	0	26098	0	0	0	0	0	0	64805	0	9719	24650		26179	11057	3263	16721	17820	0	0	7740	8981	6844	2614	8089	9731	4989	1841	24734	55086	0	0	1087	
767611	24648	2	5707	14924	0	35474	0	0	0	0	0	0	60462	0	3416	7889		27521	403	2378	21363	7441	0	0	5372	16385	5248	515	2298	5143	448	0	29765	57046	0	0	450	
767705	7517	0	14052	19519	0	47773	0	0	1422	0	1422	0	46633	267	588	6827		13477	18811	1289	12652	6076	1422	0	3487	9165	803	23	2181	3895	751	0	33721	45778	0	0	0	
767732	11736	0	8733	52087	0	84523	0	0	0	0	0	0	179749	0	7958	51445		94831	21737	19267	85883	46831	0	0	24914	60969	8658	290	15378	31453	4514	100	75790	171791	0	0	4481	
767769	4369	3	1996	22927	0	34127	0	0	0	0	0	0	33036	0	3845	9279		14228	5160	1731	13313	8675	0	0	6274	7414	493	47	4821	3958	300	200	32128	29191	0	0	209	
767817	11066	14	2676	18446	0	30543	0	0	0	0	0	0	92752	0	3522	20639		49577	11471	10570	31922	16382	0	0	12825	19097	14143	3511	5889	10493	3157	1100	27853	89230	0	0	1489	
768074	11526	0	0	5856	0	17605	0	0	0	0	0	0	849897	0	80092	402076		211057	225238	66928	148028	254823	0	0	40773	107255	55296	7733	69281	185542	113122	34131	17605	769507	0	298	37477	
768252	0	653	8474	13219	0	31373	0	0	0	0	0	0	77435	0	14826	10065		22786	44584	5878	11075	4973	0	0	5326	10632	5664	1164	3093	4773	1997	202	22246	62609	0	0	1126	
768458	20487	5	9592	22441	0	36259	0	0	0	0	0	0	73728	0	9838	26738		13899	12604	1943	11147	20802	0	0	5408	5767	1915	808	7644	13264	3950	1880	26662	63890	0	0	220	
768953	9282	4	1017	9201	0	22335	0	0	0	0	0	0	32828	0	4086	4952		13769	4825	3145	11477	3518	0	0	3524	7953	2040	252	1018	2500	731	703	21314	28742	0	0	187	
769156	12033	0	756	5636	0	14392	0	0	0	0	0	0	60950	0	4668	9516		30113	9289	9637	24579	7264	0	0	6528	18052	4535	998	830	6435	2134	117	13636	56282	0	0	1634	
769334	5323	3	931	5200	0	11497	0	0	0	0	0	0	49582	0	4753	10774		26918	6567	7752	22716	8198	0	0	8788	14060	3901	169	3953	6080	641	100	10563	44829	0	0	1569	
770068	4693	1	9286	8028	0	24403	0	0	0	0	0	0	47531	0	1844	15315		25649	1874	4927	22130	10336	0	0	7015	15115	3497	22	3797	8010	3508	0	15116	45687	0	0	0	
770367	28229	0	21773	75896	0	79888	0	0	140283	0	140283	0	1497430	0	168490	463181		303160	702860	18914	279413	451694	137687	0	147589	131960	21762	1849	329256	122438	11016	471	57854	1278709	261	50231	5340	
770433	834	2	104	3959	0	7869	0	0	0	10097	10097	0	103046	0	327	27844		67647	6721	391	54340	26639	0	10097	6561	47779	12761	546	3673	22966	1102	103	7763	41824	0	60895	117	
770451	5497	9	561	10008	0	19493	0	0	3439	0	3439	0	59982	7	9859	6950		28199	19336	5195	21853	6134	2350	0	3928	17925	5915	431	1038	5096	816	0	18923	47767	0	2349	1050	
770545	2477	0	2212	2212	0	6218	0	0	0	0	0	0	12211	0	2342	3315		5762	657	1016	5133	2884	0	0	1994	3139	469	160	733	2152	430	0	4006	9869	0	0	572	
770639	16677	0	1476	21555	0	38122	0	0	446	0	446	0	97345	0	4030	14082		29893	36693	4351	26164	12002	358	0	14653	11520	3061	659	4445	7557	1060	1020	35587	93141	1059	174	679	
770657	144002	115	3279	24076	0	41838	0	0	0	0	0	0	497459	0	11628	70519		210875	72063	39658	172829	52784	0	0	63775	109054	26288	11758	16567	36217	5422	12313	38308	485781	136	50	9259	
770853	5727	0	584	25997	0	44110	0	0	97	0	97	0	139585	0	6721	58788		48811	26259	8591	45207	49370	97	0	15068	30185	2950	608	16513	32858	8465	952	43526	132864	0	0	2786	
771047	4291	2	2987	5703	0	15815	0	0	0	0	0	0	25364	0	3348	9171		10961	941	1759	7466	5582	0	0	2478	4988	2920	575	2269	3313	3289	300	12745	22016	81	0	168	
771140	23402	2	488	17145	0	47235	0	0	0	0	0	0	131947	0	17179	25370		59420	23755	8018	44592	20253	0	0	16327	29779	11983	1331	5122	15131	4604	513	46745	114768	0	0	605	
771458	62172	0	646	39797	0	45466	0	0	0	0	0	0	398334	0	83949	35615		41197	259351	7205	34342	32705	0	0	17146	17197	5829	1025	15187	17519	1825	1084	44820	314385	0	0	679	
771609	123313	506	6613	11813	1	23248	0	0	0	0	0	0	472116	710	9491	122704		144855	81244	42087	132778	116491	0	0	63223	69666	11136	830	57998	58494	5551	661	15429	461625	699	290	11826	
771636	3255	3	1775	12357	0	35364	0	0	99	697	796	0	75896	0	2697	19876		44224	8540	4824	38871	16806	0	597	12579	26464	4891	290	4524	12282	2958	112	33586	60225	0	12974	1047	
771748	10896	0	6545	7698	0	20246	0	0	0	0	0	0	48723	0	4335	6860		25531	5436	4626	17701	5496	0	0	5359	12676	4698	2798	3932	1905	644	379	13701	44388	0	0	102	
772008	285869	0	2049	21301	0	29363	0	0	1367	0	1367	0	589059	0	5904	90479		175942	36769	51449	119509	66366	0	0	32954	86752	53996	2240	21503	44863	23940	173	27314	583155	0	0	13713	
772240	11194	0	6217	13380	0	29055	0	0	0	0	0	0	42593	0	3545	5913		19584	5902	3018	15372	4900	0	0	4256	11116	3910	302	2844	2056	913	100	22838	39048	0	0	330	
772446	0	0	0	532	0	532	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	500	0	0	
772558	3828	272	2835	15938	0	39662	0	0	7750	0	8500	0	140434	0	7210	20249		85410	30948	11242	63263	15575	3000	750	24922	38341	19097	3050	5082	10493	3955	719	36555	133224	0	0	1925	
772745	8030	0	4942	14345	0	20579	0	0	0	0	0	0	19679	0	2245	7076		3917	656	751	2941	6959	0	0	1428	1635	726	128	4754	2206	116	0	15637	17434	0	0	163	
772754	6398	3	276	7261	0	9250	0	0	0	0	0	0	38391	0	1293	7718		19008	5268	3961	15700	7405	0	0	4533	11167	2553	755	2389	5016	213	100	8971	37098	0	0	459	
773032	4447	0	3846	14281	0	25006	0	0	0	0	0	0	67373	0	7581	31056		23468	8402	7306	18629	26676	0	0	5187	13442	3239	1600	11297	15379	2898	1482	21160	59792	0	0	3415	
773247	75069	7	3794	16232	0	22584	0	0	0	16083	16083	0	269183	0	40155	63508		78470	52138	13273	54114	54325	0	14133	19886	37715	17706	3163	20550	34425	7411	1123	18783	229028	0	0	2348	
773443	21033	6	9472	36250	0	90219	0	0	0	0	0	0	196513	0	11465	38159		109066	28255	19409	100261	36325	0	0	25566	74695	5213	3592	9521	26804	971	863	80732	185048	9	0	2595	
773546	8143	4	8132	14375	0	28317	0	0	0	0	0	0	54511	0	6581	20303		23791	2274	7847	21125	19710	0	0	5725	15400	2660	5	7825	11885	593	0	20181	47930	0	0	1377	
773742	24253	6	4037	39294	0	54230	0	0	0	0	0	0	174649	0	25040	26961		65995	57439	14990	24439	10496	0	0	19485	16146	27555	2809	7581	6089	11009	2282	50003	149609	184	0	3410	
774105	33067	0	845	5741	0	10283	0	0	482	12031	12513	0	138155	0	6469	30484		28040	46566	4748	7585	20929	297	9621	0	7585	20170	285	0	20929	9360	195	9438	119174	0	12512	0	
774132	16516	18	4486	30912	0	64596	0	0	11849	0	11849	0	151930	0	12791	45522		67178	22714	12384	62388	42334	11849	0	27837	35171	3580	590	17189	25559	2437	337	56976	139139	3116	0	3495	
774235	2914	0	4310	7759	0	16880	0	0	0	0	1790	0	59791	0	798	21407		30218	5252	2398	18671	18001	0	0	5582	14522	8760	1355	6192	12013	3001	200	12570	58993	0	0	815	
774253	19367	0	692	6309	0	11882	0	0	0	0	0	0	35320	0	1951	5352		10601	0	5263	7783	4327	0	0	4742	3700	2016	143	3552	1248	552	0	11184	33369	6	0	1893	
774262	14376	21	3453	112463	0	183190	0	0	0	0	0	0	286719	0	5476	33607		28626	210109	6390	24766	31542	0	0	8659	16488	2588	891	7819	23837	1951	0	179716	281243	0	0	1527	
774347	12801	0	279	5812	0	10043	0	0	0	0	0	0	57609	0	3987	9258		34228	1322	6670	23053	6543	0	0	7837	16642	8517	1232	3087	4169	1679	323	9764	53622	0	0	1676	
774655	4037	92	1354	6560	0	11111	0	0	0	0	0	0	32958	0	3270	5050		14558	9313	3189	11258	4247	0	0	4892	6366	2793	507	1951	2296	803	0	9665	29688	0	0	637	
774851	2115	0	483	4745	0	6667	0	0	0	0	0	0	11802	0	1422	2882		6424	381	661	3158	2070	0	0	930	2228	2486	780	1351	719	608	204	6184	10380	0	0	120	
775054	7142	0	1666	18383	0	24197	0	0	7000	0	7000	0	108745	0	22189	35020		33321	33262	5839	30085	32293	7000	0	7308	22777	3099	137	6736	26557	1727	0	22531	76504	0	10052	104	
775214	341259	27	61863	74319	0	118095	0	0	0	0	0	0	1429723	0	292907	87008		120509	880947	16705	87224	63621	0	0	46591	40633	27028	6257	32155	31466	19264	4123	55754	1136816	451	0	2456	
775241	3808	0	300	3348	0	13944	0	0	0	0	0	0	28392	0	2903	9700		14371	513	3134	10025	7168	0	0	2563	7462	3297	1049	1613	5555	1796	736	13634	25489	10	0	1087	
775456	14712	14	2045	59113	0	79676	0	0	81180	0	81180	0	256420	0	22828	40487		130069	71152	13292	50132	34286	9981	0	27808	24386	32170	45705	10388	23898	5224	976	76720	233592	897	0	2205	
775540	7856	0	1897	6096	0	13983	0	0	0	0	0	0	22888	0	2255	5491		9541	0	756	8649	5282	0	0	2911	5738	892	0	1608	3674	209	0	12086	20633	0	0	0	
775755	5075	0	10233	19491	0	43824	0	0	0	0	0	0	60255	0	8103	18272		23201	13709	4804	20581	17458	0	0	3303	17278	1879	740	3259	14199	710	104	33591	52152	0	0	1597	
776248	11081	0	631	7896	0	13137	0	0	0	1230	1230	0	49057	0	1515	7497		26409	4069	5735	18020	6529	0	1230	10061	9339	6061	947	2299	4230	729	239	12506	47443	0	99	593	
776275	4333	0	0	598	0	2558	0	0	0	0	0	0	21327	1	581	8181		8468	345	3867	3549	6709	0	0	601	2948	2230	2689	1986	4723	238	1234	2558	20745	0	0	1122	
776350	92234	4	4169	29359	0	38134	0	0	7701	0	7701	0	251636	0	410	14616		30416	114370	9576	15511	8588	2500	0	4778	10741	11113	3784	3282	5306	2914	3114	31298	251226	2663	0	3382	
776369	8017	0	2376	19531	0	26497	0	0	0	0	0	0	39916	0	3271	8690		13903	9306	4173	10747	6324	0	0	2840	7907	1565	1590	2487	3837	1345	1021	24121	36645	0	0	1197	
776547	7538	0	3635	27296	0	43927	0	0	0	0	0	0	63670	0	8327	21210		22867	12055	5484	20540	20583	0	0	6891	13649	1842	485	9860	10723	315	312	40274	55336	18	7	1614	
776659	13646	23	576	41093	0	68691	0	0	0	0	0	0	64299	0	47	14539		11793	24321	659	10701	13594	0	0	3650	7051	1093	0	6213	7381	944	0	68092	64252	0	0	215	
