"IDRSSD"	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONC980	RCONC981	RCONC982	RCONC983	RCONC984	RCONC985	RCONF264	
328151	0	0	0	0	0	0	16407	30639	0	0	0	0	0	13100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1056	0	0	0	0	0	0	-191	38	14303	592	0	0	0	0	0	0	0	0	0	2618	10482	0	0	0	0	0	1248	0	0	0	0	-323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	15359	3210	11730	0	3072	1605	11730	16407	0	0	0	2897	0	0	0	0	0	0	0	0	0	
328357	0	0	0	0	0	123	20705	43658	0	0	0	0	0	18102	0	0	0	100	100	0	0	0	100	0	0	0	0	0	0	0	0	0	1553	1256	0	0	0	0	178	0	-174	0	18543	234	0	0	0	0	0	0	0	0	0	7637	10465	0	0	0	0	0	1559	0	17	0	0	-557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	1570	23459	8049	12111	0	4692	4025	12111	20828	0	3660	3660	4081	0	0	0	0	0	0	0	0	0	
328423	0	0	0	0	0	0	363155	523279	0	0	0	0	0	344017	0	0	0	0	0	0	0	0	0	0	0	4818	0	0	0	0	0	0	3947	37235	0	0	0	0	0	0	450	3280	74394	12782	0	0	0	0	313	0	0	0	0	118712	225305	0	0	0	0	0	48603	4818	732	8516	0	1734	0	0	0	0	0	561	0	0	0	561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11890	0	0	0	11890	0	0	0	7959	124797	131807	272292	0	24959	65904	272292	363155	0	4652	4652	57377	0	0	0	0	0	0	0	0	0	
328450	0	0	0	0	0	192	146242	178970	0	0	0	0	0	149632	0	0	0	1577	1577	0	0	0	1577	0	0	196	0	0	0	0	0	0	5749	4293	0	0	0	0	0	0	-206	987	4848	175	0	0	0	0	383	0	0	0	14780	19898	114954	0	0	0	0	0	13521	196	148	644	0	-2032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2229	0	0	0	2229	0	0	0	6884	24565	20456	131293	0	4913	10228	131293	146434	0	0	0	14040	0	0	0	0	0	0	0	0	0	
328553	0	0	0	0	123	0	263332	594735	0	0	0	0	0	183462	0	0	0	633	633	0	0	0	633	0	0	0	0	0	0	0	0	0	1988	8387	0	0	34	168042	19955	102	1693	0	164680	11192	6201	0	0	0	0	0	0	0	513	70465	112484	0	0	0	0	0	14157	0	0	2176	0	-273	1040	0	0	0	1039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6841	0	0	151	6690	0	0	0	2022	366598	101763	139130	0	73320	50882	139130	263332	0	22800	22800	34861	0	0	0	0	0	0	0	0	0	
328656	0	0	0	0	0	60	52886	70123	0	0	0	0	0	50692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	1987	0	0	0	0	0	0	62	0	10793	2331	150	0	0	0	0	0	0	0	4930	1792	43970	0	0	0	0	0	3115	0	0	356	0	-661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	20024	4123	46879	0	4005	2062	46879	52946	0	1958	1958	7712	0	0	0	0	0	0	0	0	0	
328777	0	0	0	0	75	0	623758	1070892	0	0	0	0	0	649824	0	0	0	60	60	0	0	0	60	0	0	827	0	-991	0	0	0	0	5060	58822	0	0	0	0	0	0	-88	0	276500	20171	5375	0	0	0	1759	0	0	0	0	333976	315848	0	0	0	0	0	68711	931	0	12723	5286	-5766	2405	0	0	0	2405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	94	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5060	348045	361192	373553	0	69609	180596	373553	623758	0	0	0	138670	0	0	0	0	0	0	0	0	0	
329149	0	0	0	0	0	8	67577	79013	0	0	0	0	0	65758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	827	0	0	0	0	0	0	-40	0	8513	123	0	0	0	0	0	0	0	0	1089	10110	54559	0	0	0	0	0	2945	0	0	0	0	-858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2878	0	0	0	2878	0	0	0	480	10429	10233	60382	0	2086	5117	60382	67585	0	0	0	7984	0	0	0	0	0	0	0	0	0	
329345	0	0	0	0	0	4	102842	154310	0	0	0	0	0	94079	0	0	0	327	327	0	0	0	327	0	0	660	0	0	0	0	0	0	0	4649	0	0	0	1983	1	0	-373	66	36076	5021	0	0	0	0	0	0	0	0	0	24672	69407	0	0	0	0	0	8131	660	0	0	0	-1003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	53968	29694	77205	0	10794	14847	77205	102846	0	11260	11260	14364	0	0	0	0	0	0	0	0	0	
329550	0	0	0	0	0	0	419866	559572	0	0	0	0	0	341927	0	0	0	2547	2547	0	0	2547	0	0	0	0	0	0	0	0	702	702	3647	13345	0	0	0	0	0	0	-750	3178	58887	4992	0	0	0	0	86463	0	0	0	2156	96034	243737	0	0	0	0	0	53017	0	0	11545	0	-5876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22448	0	0	0	22448	0	0	0	6825	85956	190036	307657	0	17191	95018	307657	419866	0	23	23	44161	0	0	0	0	0	0	0	0	0	
329578	0	0	0	0	376	0	58496	86976	0	0	0	0	0	58991	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	779	834	0	0	0	0	0	0	-604	120	13489	0	5474	0	0	0	0	0	0	0	0	31012	27979	0	0	0	0	0	8099	0	0	1664	191	-825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	899	15987	31203	39697	0	3197	15602	39697	58496	0	0	0	8072	0	0	0	0	0	0	0	0	0	
329756	0	0	0	0	0	0	45880	62647	0	0	0	0	0	39196	0	0	0	597	597	0	0	0	597	0	0	0	0	0	0	0	0	0	54	5422	668	0	0	0	0	0	33	0	11754	65	28	0	0	0	0	0	0	0	2873	4840	31483	0	0	0	0	0	4804	0	0	315	0	-359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	179	0	0	0	179	1870	0	0	0	1870	0	0	0	54	20564	4905	39314	0	4113	2453	39314	45880	0	200	200	5330	0	0	0	0	0	0	0	0	0	
329952	0	0	0	0	0	0	179397	343799	0	0	0	0	0	157618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6952	9100	0	0	0	15797	1839	0	659	546	124632	0	0	0	0	0	1193	0	0	0	3002	52577	102039	0	0	0	0	0	9599	0	41	274	0	-611	377	0	377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10266	10266	0	0	10266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7539	175681	65875	111323	0	35136	32938	111323	179397	0	22499	22499	33733	0	0	0	0	0	0	0	0	0	
330239	0	0	0	0	0	0	162335	262054	0	0	0	0	0	134518	0	0	0	425	425	0	0	0	425	0	0	377	0	0	0	0	0	0	3777	3365	0	0	0	0	0	0	-726	0	85347	6113	7573	0	0	0	0	0	0	0	0	41782	92736	0	0	0	0	0	11121	0	415	169	138	-2196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7948	0	0	1050	6897	0	0	0	4192	98816	49083	118030	0	19763	24542	118030	162335	0	9935	9935	29957	0	0	0	0	0	0	0	0	0	
330248	0	0	0	0	0	0	67669	125610	0	0	0	0	0	62035	0	0	0	0	0	0	0	0	0	0	0	1573	0	0	0	0	0	0	894	12679	0	0	0	0	0	0	241	887	39525	0	0	0	0	0	0	0	0	0	41	20268	41726	0	0	0	0	0	6487	1573	164	390	0	1191	0	0	0	0	0	39	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1945	57052	20268	46125	0	11410	10134	46125	67669	0	4417	4417	12907	0	0	0	0	0	0	0	0	0	
330453	0	0	0	0	0	0	28996	43063	0	0	0	0	0	27326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	3224	0	0	0	0	0	0	-20	0	7009	1092	0	0	0	0	0	0	0	0	0	6585	20741	0	0	0	0	0	1932	0	0	191	18	-273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	100	0	0	0	171	12919	7695	22564	0	2584	3848	22564	28996	0	2495	2495	5552	0	0	0	0	0	0	0	0	0	
330855	0	0	0	65	138	0	494362	588003	0	0	0	0	0	449693	107	1338	1338	1374	1374	0	0	0	1374	0	0	0	1	0	0	0	0	0	1555	5591	0	0	0	0	0	0	-3969	0	87654	9617	14492	0	0	0	0	640	0	0	0	106447	343246	0	0	0	0	0	35105	1	0	5031	0	-9567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7785	7785	0	0	7785	0	0	0	0	0	0	0	21587	0	0	0	21587	0	0	65	1555	98276	123914	412750	0	19655	61957	412750	494362	0	0	0	45873	0	0	0	0	0	0	0	0	0	
330873	0	0	0	0	0	0	56177	109631	0	0	0	0	0	64790	0	0	0	200	200	0	0	0	200	0	0	0	4	0	0	0	0	0	479	4949	0	0	0	19386	0	1000	-234	0	8820	0	903	0	0	3998	0	0	0	0	85	43380	21325	0	0	0	0	0	3348	0	0	1461	151	-623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	844	0	0	133	711	0	0	0	479	42351	43664	25875	0	8470	21832	25875	56177	0	3652	3653	9698	0	0	0	0	0	0	0	0	0	
330949	0	0	0	0	0	0	87137	137109	0	0	0	0	0	92375	0	0	0	139	139	0	0	0	139	0	0	0	0	0	0	0	0	0	1031	1639	0	0	0	5	16565	0	132	0	18024	0	0	0	0	0	0	0	0	0	0	46431	45944	0	0	0	0	0	5560	0	0	524	0	-844	429	0	0	0	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1031	20454	62996	51548	0	4091	31498	51548	87137	0	262	262	13688	0	0	0	0	0	0	0	0	0	
331375	0	0	0	0	105	0	94237	144261	0	0	0	0	0	108232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	624	2516	0	0	0	0	0	0	-7	0	22940	0	4145	0	0	0	0	0	0	0	0	58859	49373	0	0	0	0	0	6635	0	0	1512	0	-891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	624	30831	58859	58641	0	6166	29430	58641	94237	0	3863	3862	13028	0	0	0	0	0	0	0	0	0	
331544	0	0	0	0	0	0	57209	106571	0	0	0	0	2973	50726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	877	2696	0	0	0	0	0	0	-235	15055	26606	3570	0	0	0	0	0	0	0	0	0	15732	34994	0	0	0	0	0	4054	0	134	329	0	-701	74	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16066	29631	19302	41632	0	5926	9651	41632	57209	0	0	2973	20713	0	0	0	0	0	0	0	0	0	
331553	0	0	0	0	0	107	13834	26900	0	0	0	0	0	10304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	1384	0	0	0	0	0	0	-101	374	12749	1674	0	0	0	0	0	0	0	0	775	1707	7822	0	0	0	0	0	809	0	0	104	0	-382	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	597	0	0	0	597	0	0	0	535	15613	3381	9127	0	3123	1691	9127	13941	0	601	601	2376	0	0	0	0	0	0	0	0	0	
331713	0	0	0	0	0	0	167311	260592	0	0	0	0	0	148166	343	4288	4288	128	128	0	0	0	128	0	0	0	0	0	0	0	0	0	1201	2469	0	0	0	0	0	0	-1058	529	71242	20629	1975	0	0	0	0	0	0	0	572	65553	82041	0	0	0	0	0	16015	0	17	2178	0	-2181	1122	0	0	0	1122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5554	0	0	0	5554	0	0	0	1747	76461	86182	108928	0	15292	43091	108928	167311	0	0	0	30720	0	0	0	0	0	0	0	0	0	
332055	0	0	0	0	0	0	97818	133222	0	0	0	0	0	102212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1350	4514	0	0	0	20614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	36054	65974	0	0	0	0	0	2466	0	0	404	0	-719	336	0	0	0	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7421	7421	0	0	7421	0	0	0	0	0	0	0	1465	0	0	0	1465	0	0	0	1350	31216	43475	69837	0	6243	21738	69837	97818	0	5500	5500	9349	0	0	0	0	0	0	0	0	0	
332224	0	0	0	0	0	0	231600	275248	0	0	0	0	0	197699	0	0	0	784	784	0	0	784	0	0	0	0	0	0	0	0	0	0	5642	2519	0	0	0	0	0	0	-10	455	27750	10503	0	0	0	0	0	0	0	0	319	0	197380	0	0	0	0	0	20436	0	0	0	0	-2628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6097	40698	11287	217816	0	8140	5644	217816	231600	0	10110	10110	25877	0	0	0	0	0	0	0	0	0	
332345	0	0	0	0	0	0	10766	17000	0	0	0	0	0	10328	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	468	0	0	0	0	0	0	-53	0	4353	1122	0	0	0	0	0	0	0	0	0	3320	7008	0	0	0	0	0	572	0	0	0	0	-148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4821	4442	7581	0	964	2221	7581	10766	0	0	0	1349	0	0	0	0	0	0	0	0	0	
332402	0	0	0	0	501	0	229136	362449	0	0	0	0	0	229816	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	2842	3945	0	0	0	12538	0	0	-1450	1230	51520	0	19895	0	0	0	0	0	0	0	0	120687	109129	0	0	0	0	0	21621	7	0	0	0	-3682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4072	90768	120687	150638	0	18154	60344	150638	229136	0	22765	22765	36112	0	0	0	0	0	0	0	0	0	
332756	0	0	0	0	0	0	24593	32617	0	0	0	0	0	18811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1899	0	0	0	0	0	-179	0	6284	1253	2961	0	0	0	0	0	0	0	0	5610	13201	0	0	0	0	0	1768	0	0	0	0	-355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6659	6863	19829	0	1332	3432	19829	24593	0	375	375	6785	0	0	0	0	0	0	0	0	0	
333034	0	0	0	0	0	3937	145770	188002	0	0	0	0	0	161528	0	0	0	436	436	0	0	0	436	0	0	0	0	0	0	0	0	0	1272	4032	0	0	0	0	0	0	-114	0	18300	0	240	0	0	0	0	0	0	0	0	45554	115974	0	0	0	0	0	5920	0	0	363	0	-5922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1272	23615	45554	122207	0	4723	22777	122207	149707	0	920	920	19049	0	0	0	0	0	0	0	0	0	
333052	0	0	0	0	0	0	34932	51385	0	0	0	0	0	30423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	539	147	0	0	0	0	0	0	-253	448	8228	6540	0	0	0	0	0	0	0	0	1198	5318	23907	0	0	0	0	0	1884	0	20	0	0	-573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	576	0	0	0	576	0	0	0	1007	13282	11858	26347	0	2656	5929	26347	34932	0	3709	3709	6055	0	0	0	0	0	0	0	0	0	
333203	0	0	0	0	1	0	278033	394731	0	0	0	0	0	316890	29	363	363	840	840	0	0	0	840	0	0	0	2	0	0	0	0	419	2796	17558	0	0	0	0	0	0	-189	0	16469	1249	9902	0	0	597	1690	199	0	0	6666	152240	157984	0	0	0	0	0	19510	17	0	1922	0	-3596	295	0	0	0	295	16	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2999	0	46	1298	1655	0	0	0	2796	54847	156477	188825	0	10969	78239	188825	278033	0	11589	11589	42453	0	0	0	0	0	0	0	0	0	
333650	167	418	0	142	0	190	102747	159012	0	0	0	0	0	110509	4	50	50	420	420	0	0	0	420	0	0	1760	0	0	0	0	0	0	556	8007	0	0	0	0	0	0	-278	4497	28783	5434	0	0	0	0	0	0	0	1439	25378	2063	81629	0	0	0	0	0	5949	1765	255	821	80	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1352	0	0	0	1352	0	0	142	6747	62989	7719	86479	0	12598	3860	86479	102937	0	0	0	15196	0	0	0	0	0	0	0	0	0	
333856	0	0	0	0	0	0	58508	81691	0	0	0	0	0	52155	0	0	0	134	134	0	0	0	134	0	0	672	0	0	0	0	0	0	1118	1346	0	0	0	29	0	0	-172	0	12339	0	3699	0	0	0	0	0	0	0	2901	9328	39926	0	0	0	0	0	4661	0	0	147	0	-674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	495	0	0	0	495	0	0	0	1118	25382	9328	48768	0	5076	4664	48768	58508	0	8620	8620	6961	0	0	0	0	0	0	0	0	0	
333940	0	0	0	0	0	0	26352	42028	0	0	0	0	0	22852	0	0	0	45	45	0	0	0	45	0	0	0	0	0	0	0	0	0	401	1401	0	0	0	0	4261	0	-78	0	10351	0	0	0	0	0	0	0	0	0	0	4773	18079	0	0	0	0	0	1167	0	12	95	0	-350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	413	13253	9034	19184	0	2651	4517	19184	26352	0	1406	1406	5947	0	0	0	0	0	0	0	0	0	
334255	0	0	0	0	0	0	22199	24657	0	0	0	0	0	19991	0	0	0	0	0	0	0	0	0	0	0	3632	0	0	0	0	0	0	325	1127	0	0	1	1337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	7323	12523	0	0	0	0	0	5642	0	0	165	36	-113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326	2774	7359	17964	0	555	3680	17964	22199	0	0	0	3185	0	0	0	0	0	0	0	0	0	
334264	0	0	0	0	0	0	114752	156491	0	0	0	0	0	107970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2327	3417	0	0	0	0	0	0	-402	18172	14021	0	244	0	0	0	0	0	0	0	0	12934	95036	0	0	0	0	0	9638	0	118	672	0	-1555	0	0	0	0	0	76	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20617	20405	12934	104204	0	4081	6467	104204	114752	0	2295	2295	12031	0	0	0	0	0	0	0	0	0	
334648	0	0	0	0	0	0	68884	120175	0	0	0	0	0	58029	0	0	0	0	0	0	0	0	0	0	0	736	0	0	0	0	0	0	523	1586	0	0	0	0	0	0	-616	9026	38558	1010	0	0	0	0	0	0	0	0	853	9203	47973	0	0	0	0	0	8061	736	180	663	0	-404	149	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	225	0	0	0	9729	44742	10213	54829	0	8948	5107	54829	68884	0	3082	3082	10613	0	0	0	0	0	0	0	0	0	
334657	0	0	0	0	0	0	50098	61719	0	0	0	0	0	54196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	536	1796	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4306	8992	40898	0	0	0	0	0	3230	0	0	338	0	-394	0	0	0	0	0	124	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	536	8440	8992	43914	0	1688	4496	43914	50098	0	0	0	4868	0	0	0	0	0	0	0	0	0	
335346	0	0	0	0	0	0	104453	145268	0	0	0	0	0	83458	0	0	0	422	422	0	0	0	422	0	0	0	0	0	0	0	0	0	1266	12936	0	0	0	0	0	0	-632	363	21731	17727	1195	0	0	0	0	0	0	0	4345	6140	72974	0	0	0	0	0	9588	0	37	102	0	-1350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1666	42395	23867	84040	0	8479	11934	84040	104453	0	3281	3281	20026	0	0	0	0	0	0	0	0	0	
335355	433	0	0	156	0	0	89095	119464	0	0	0	0	0	69802	0	0	0	20	20	0	0	0	20	0	0	0	0	0	0	0	0	0	414	1835	0	0	0	0	0	0	-917	252	28789	9770	0	0	0	0	364	0	0	0	841	9681	59280	0	0	0	0	0	10160	0	0	1032	0	-1641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4182	0	0	0	4182	0	0	156	666	32497	19971	72610	0	6499	9986	72610	89095	0	0	0	11612	0	0	0	0	0	0	0	0	0	
335757	0	0	0	0	0	2	7221	30557	0	0	0	0	0	8728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2244	0	0	16366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5951	2777	0	0	0	0	0	581	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16366	4444	5951	3358	0	889	2976	3358	7223	0	2200	2200	2359	0	0	0	0	0	0	0	0	0	
336147	0	0	0	0	0	28	44516	79618	0	0	0	0	0	37058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	513	1371	0	0	0	8000	1256	0	68	0	13868	5263	0	0	0	0	0	0	0	0	0	12188	24870	0	0	0	0	0	3024	0	0	851	53	-517	140	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1466	0	0	0	1466	0	0	0	513	32841	18760	28596	0	6568	9380	28596	44544	0	8751	8751	10329	0	0	0	0	0	0	0	0	0	
336361	0	0	0	0	0	0	65911	91092	0	0	0	0	6310	57953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	657	4213	0	0	376	17576	0	0	0	0	1788	0	0	0	0	0	0	0	0	0	0	13061	44892	0	0	0	0	0	3897	0	534	0	0	-311	100	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1567	23577	13061	54665	0	4715	6531	54665	65911	0	0	6310	9100	0	0	0	0	0	0	0	0	0	
336576	0	0	0	247	0	0	406383	541305	0	0	0	0	0	482753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1224	3930	0	0	0	0	0	0	-225	0	35704	0	0	0	0	0	5802	0	0	0	708	220722	261323	0	0	0	0	0	26587	0	0	3634	0	-3450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	0	1224	44223	226524	284276	0	8845	113262	284276	406383	0	0	0	52209	0	0	0	0	0	0	0	0	0	
336950	0	0	0	0	0	59	7649	10831	0	0	0	0	0	6678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2137	0	0	0	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	6505	0	0	0	0	0	290	0	0	0	0	-155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4137	172	6795	0	827	86	6795	7708	0	500	500	1452	0	0	0	0	0	0	0	0	0	
