"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1698	RCFD1699	RCFD1701	RCFD1702	RCFD1703	RCFD1705	RCFD1706	RCFD1707	RCFD1709	RCFD1710	RCFD1711	RCFD1713	RCFD1714	RCFD1715	RCFD1716	RCFD1717	RCFD1718	RCFD1719	RCFD1731	RCFD1732	RCFD1733	RCFD1734	RCFD1735	RCFD1736	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1698	RCON1699	RCON1701	RCON1702	RCON1703	RCON1705	RCON1706	RCON1707	RCON1709	RCON1710	RCON1711	RCON1713	RCON1714	RCON1715	RCON1716	RCON1717	RCON1718	RCON1719	RCON1731	RCON1732	RCON1733	RCON1734	RCON1735	RCON1736	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	
430670																																																																																																						0	0	48249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25135	24938	0	0	24654	23563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13002	9031	0	0	0	0	0	0	71260	65418	0	0	0	0	0	0	0	0	8469	7886	0	0	0	0	0	9031	0	31010	0	0	17491	0	0	0																									0	0	0	0	
430858																																																																																																						0	0	2899	0	0	0	0	0	0	0	0	1411	1375	0	0	292	295	0	0	5656	5642	0	0	0	0	0	0	2717	2683	0	0	0	0	0	0	462	462	0	0	27	27	0	0	0	0	0	0	10565	10484	0	0	0	0	0	161	161	0	0	0	27	0	0	411	964	0	0	881	1843	1115	552	1546	462	2683																									0	0	0	0	
431172																																																																																																						0	0	11722	149	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23228	23035	0	0	8036	8036	0	0	18822	18745	0	0	0	0	0	0	17633	17407	0	0	0	0	0	0	0	0	0	0	67868	67372	0	0	0	0	0	0	0	0	0	0	0	0	0	75	74	0	24	6	0	0	19960	11082	4720	31431																									0	0	0	0	
431323																																																																																																						0	0	11002	0	0	0	0	54	54	0	0	3745	3802	0	0	22	23	0	0	3629	3599	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12443	12529	0	0	0	4984	5042	0	0	116	0	0	54	1110	2340	1470	3924	0	36	6	0	0	3580	0	9	0																									0	0	0	0	
431350																																																																																																						0	0	5218	0	0	18	18	0	0	447	454	3168	3128	22	22	306	300	446	443	1764	1747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	847	810	0	0	0	0	1140	1145	6439	6328	0	207	208	354	343	200	195	0	0	0	242	0	347	1963	2401	0	238	0	507	0	1770	0	0	0																									0	0	0	0	
431743																																																																																																						0	0	5882	0	0	0	0	2532	2543	0	0	2300	2975	0	0	380	381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15617	16186	0	0	0	8005	8019	0	0	1207	2400	2268	100	748	6901	1973	3566	250	0	358	0	0	0	22	0	0																									0	0	0	0	
431846																																																																																																						6058	6153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6058	6153	0	0	0	0	0	0	0	0	0	3022	0	0	0	3022	3036	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	
431958																																																																																																						0	0	511	0	0	490	490	0	0	0	0	0	0	0	0	0	0	21	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	511	511	0	0	0	0	0	0	0	0	0	490	0	0	0	490	0	0	0	0	0	21	0	0	0	0	0	0																									0	0	0	0	
432012																																																																																																						0	0	976	0	0	0	0	0	0	0	0	5477	5416	0	0	526	522	0	0	5273	5252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13166	13004	0	0	0	1890	1814	499	468	0	0	0	468	0	0	0	5702	1060	868	1412	1410	846	758	480	0	0																									0	0	0	0	
432058																																																																																																						0	0	0	0	0	0	0	0	0	0	0	1000	1000	0	0	12	12	0	0	2787	2788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5288	5355	0	0	0	1489	1555	0	0	1012	0	0	2003	0	0	553	0	0	0	9	2781	0	4	0	0	0																									0	0	0	0	
432432																																																																																																						0	0	65631	0	0	0	0	0	0	0	0	44708	44464	0	0	125	129	0	0	20531	20009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	475	475	0	0	0	0	0	0	68396	67327	0	0	0	1057	1063	0	0	28	1500	1187	0	0	0	50	27000	18952	13	28	0	0	44	20053	0	0																									0	0	0	0	
433158																																																																																																						0	0	2933	0	0	0	0	0	0	1500	1501	4692	4633	731	702	2160	2172	507	505	10716	10604	0	0	0	0	1555	1506	5826	5859	0	0	0	0	0	0	0	0	500	483	0	0	0	0	0	0	4918	4823	23394	23268	0	125	126	0	0	0	0	2134	0	0	2000	25	593	2088	2052	0	0	109	56	0	8302	5547	0	7414																									0	0	0	0	
433354																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
433439																																																																																																						0	0	6235	0	0	0	0	0	0	0	0	9296	9085	0	0	3370	3302	0	0	5941	5771	0	0	0	0	0	0	2080	2047	0	0	0	0	0	0	0	0	0	0	250	229	0	0	0	0	0	0	21243	20746	0	0	0	306	312	750	710	81	0	0	710	81	175	56	8603	0	0	236	0	0	1188	7649	444	1604																									0	0	0	0	
433505																																																																																																						0	0	38646	0	0	0	0	15691	15722	0	0	0	0	0	0	1870	1885	0	0	25633	25552	0	0	0	0	0	0	17091	16902	0	0	0	0	0	0	0	0	0	0	8468	8353	0	0	0	0	0	0	91139	95627	0	0	0	18971	18520	0	0	12837	3415	8693	4712	16402	10810	5677	3743	1251	2786	5084	8928	4111	4224	2304	5020	11882																									0	0	0	0	
433550																																																																																																						0	0	23092	0	0	78	78	0	0	0	0	9126	9183	0	0	292	288	0	0	30613	30186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3468	2956	0	0	0	0	178	178	71107	70302	0	100	100	27577	27647	75	76	1593	31	42	6490	1378	2691	7046	20049	2310	12	616	0	0	853	28993	0	0																									0	0	0	0	
433608																																																																																																						0	0	385840	0	0	0	0	0	0	0	0	109391	107862	0	0	10080	9852	0	0	179068	176911	0	0	0	0	0	0	83363	83000	0	0	0	0	0	0	18663	18085	0	0	2500	2500	0	0	0	0	38955	39620	421772	416951	0	38955	39620	13107	13141	0	0	16729	5600	5600	2741	12858	22783	26182	97439	455	848	3794	230	7396	123912	50582	50802	50282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
433859																																																																																																						0	0	2582	0	0	0	0	0	0	20302	20241	500	493	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25385	25310	500	493	500	5080	5066	0	0	0	0	1614	0	0	524	1090	7707	11374	5180	0	0	0	0	0	3	0	0	0																									0	0	0	0	
433943																																																																																																						0	0	8210	0	0	0	0	0	0	0	0	11986	12047	0	0	1280	1255	0	0	9152	8939	0	0	0	0	0	0	4546	4546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47949	47648	0	0	0	20985	20861	0	0	5906	0	0	1972	3934	5855	6427	14719	0	0	0	961	0	9233	0	1549	2997																									0	0	0	0	
434203																																																																																																						0	0	34530	0	0	0	0	0	0	0	0	8209	8225	0	0	0	0	0	0	4565	4596	0	0	0	0	0	0	25458	25440	0	0	0	0	0	0	7026	6379	0	0	0	0	0	0	0	0	0	0	61621	60796	0	0	0	16363	16156	4000	3988	401	0	0	0	288	0	4876	19217	0	0	41	9	0	488	4058	0	31819																									0	0	0	0	
434539																																																																																																						0	0	21933	1011	991	0	0	0	0	0	0	5373	5367	0	0	0	0	0	0	16058	15685	0	0	0	0	0	0	1846	1789	0	0	0	0	0	0	0	0	0	0	11657	10692	0	0	0	0	0	0	50936	49590	0	0	0	14991	15066	0	0	1016	0	0	255	728	2021	3804	24756	553	516	0	1264	467	3546	9891	300	1489																									0	0	0	0	
435059																																																																																																						0	0	5860	1497	1505	0	0	0	0	0	0	18460	18796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19957	20301	0	0	0	0	0	0	0	6054	0	0	1003	5051	14247	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	
435152																																																																																																						0	0	1921	0	0	0	0	0	0	0	0	2105	2118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	301	2220	2233	0	305	301	115	115	0	0	255	0	0	215	40	1615	468	165	35	0	0	0	0	0	0	0	0																									0	0	0	0	
435255																																																																																																						0	0	1500	0	0	0	0	0	0	1500	1503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1500	1503	0	0	0	0	0	0	0	0	0	0	0	0	500	1000	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	
435349																																																																																																						0	0	67946	0	0	0	0	0	0	0	0	5954	6068	0	0	2989	3000	0	0	41010	40288	0	0	0	0	0	0	21949	22095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95200	94800	0	0	0	23298	23349	972	1000	3794	0	0	190	3618	3876	570	20396	775	206	3178	858	558	7707	30773	9179	12916																									0	0	0	0	
435358																																																																																																						0	0	9114	0	0	0	0	0	0	0	0	5000	4980	0	0	0	0	0	0	1878	1861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9217	9114	0	0	0	2339	2273	0	0	0	0	0	0	0	2320	1006	3360	567	0	0	0	0	0	1861	0	0																									0	0	0	0	
435666																																																																																																						0	0	5004	0	0	0	0	0	0	16078	16083	0	0	14	13	0	0	237	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16329	16328	0	0	0	0	0	0	0	0	0	6997	0	0	3004	3993	9081	0	0	0	205	32	13	1	0	0	0	0																									0	0	0	0	
435750																																																																																																						0	0	61179	302	302	0	0	0	0	0	0	46699	47318	0	0	4904	4790	0	0	31820	31625	0	0	0	0	0	0	195	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141580	141490	0	0	0	57660	57267	203	202	13278	0	0	3009	9327	29301	22938	38497	1815	82	878	176	7641	27401	237	0	188																									0	0	0	0	
436131																																																																																																						0	0	44813	0	0	0	0	0	0	5356	5307	5115	5046	148	152	0	0	27774	27214	5313	5166	0	0	0	0	4043	3979	887	893	0	0	0	0	0	0	0	0	1000	1049	1957	1865	0	0	0	0	44960	44404	13912	13443	0	6639	6703	0	0	2996	2931	637	640	473	155	310	2539	4380	10887	1635	12	407	599	7226	19928	4916	1970	2966																									0	0	0	0	
436159																																																																																																						0	0	216716	0	0	0	0	85	84	0	0	1994	2020	0	0	46	48	0	0	187783	184974	0	0	0	0	0	0	77955	78691	0	0	0	0	0	0	0	0	0	0	1950	1752	0	0	0	0	0	0	299870	298228	0	0	0	27666	28336	1450	1247	1006	2391	2323	84	1005	1711	2265	23475	3652	30	914	0	0	107375	76703	54263	24428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
436252																																																																																																						0	0	6061	0	0	7	6	0	0	10993	11208	6997	7076	261	242	273	253	17298	16898	10273	10142	0	0	0	0	14530	14203	2410	2379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43089	42557	19953	19850	0	0	0	0	0	0	0	0	0	0	7	0	8037	10032	0	0	566	0	913	9627	16848	0	0	16909																									0	0	0	0	
436542																																																																																																						0	0	5118	0	0	0	0	0	0	0	0	4602	4707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	99	0	0	0	0	0	0	0	0	0	0	2150	2150	0	0	0	0	0	0	12946	13026	0	0	0	6095	6070	0	0	2079	0	0	0	2079	2949	3404	2345	2150	0	0	0	0	0	0	0	99																									0	0	0	0	
436711																																																																																																						0	0	304432	6004	6062	0	0	0	0	0	0	21500	21420	0	0	5820	5778	21711	21566	116191	114782	0	0	0	0	4142	4056	230058	226700	0	0	0	0	0	0	0	0	0	0	21194	17017	0	0	0	0	30986	30809	593696	585513	0	5133	5187	184529	185379	0	0	29283	8400	8375	23199	24029	18319	9843	159156	502	1290	15081	22	5947	65408	54486	173328	57514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
436739																																																																																																						0	0	13862	0	0	0	0	0	0	0	0	6790	6744	0	0	0	0	0	0	8711	8569	0	0	0	0	0	0	12821	12711	0	0	0	0	0	0	1646	1568	0	0	0	0	0	0	0	0	1919	1907	29968	29592	297	1919	1907	0	0	255	250	1385	0	0	501	501	1237	2911	3512	0	129	254	182	907	6229	868	7945	6334																									0	0	0	0	
436823																																																																																																						0	0	38478	0	0	0	0	0	0	0	0	94902	93494	0	0	0	0	0	0	5158	5127	0	0	0	0	0	0	440	441	0	0	0	0	0	0	1450	1477	0	0	48975	42790	0	0	0	0	5340	5434	185272	171206	0	5340	5434	13294	13400	18997	18559	4783	20067	14103	18055	6886	7676	17389	77255	28137	0	0	1446	1929	1716	36	441	1477																									0	374	0	986	
436953																																																																																																						0	0	29352	492	506	0	0	0	0	0	0	18265	18402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29235	29352	0	0	0	10478	10444	0	0	6627	0	0	5066	1561	5634	5566	10579	945	0	0	0	0	0	0	0	0																									0	0	0	0	
436971																																																																																																						0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0																									0	0	0	0	
437044																																																																																																						0	0	3084	0	0	0	0	0	0	0	0	13064	13078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1742	1695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23033	22832	0	0	0	8227	8059	600	619	248	0	0	0	248	897	390	19239	362	0	0	0	0	0	0	0	1695																									0	0	0	0	
437053																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	
437138																																																																																																						0	0	6895	0	0	0	0	1768	1746	250	252	2529	2463	13	13	677	679	5	5	5008	4942	0	0	0	0	0	0	921	886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	478	488	13971	13698	0	210	218	3068	2982	0	0	305	0	0	0	0	193	489	5561	1408	410	627	1943	0	1685	974	0	886																									0	0	0	0	
437455																																																																																																						0	0	9691	0	0	0	0	0	0	0	0	3990	3971	0	0	0	0	0	0	5679	5605	0	0	0	0	0	0	878	860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15833	15679	0	0	0	5286	5243	0	0	3	0	0	0	3	1460	1013	6737	0	0	416	0	0	1490	3699	143	717																									0	0	0	0	
437521																																																																																																						0	0	663432	2499	2518	0	0	0	0	0	0	0	0	0	0	13978	13802	0	0	601760	589557	0	0	0	0	0	0	0	0	0	0	16	16	0	0	98732	77693	47076	45282	53027	46954	0	0	400	400	47076	45282	1432875	1291273	0	0	0	151629	150438	0	0	3961	1171	1171	325360	81145	14517	18932	146702	66596	6854	18765	44589	232	273707	259212	16	77693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	509663	408724	0	408724	0	509663	
438050																																																																																																						0	0	0	919	920	0	0	0	0	0	0	3231	3275	0	0	6	7	0	0	230	224	0	0	0	0	0	0	988	997	0	0	0	0	0	0	200	201	0	0	803	812	0	0	0	0	0	0	9070	9104	0	0	0	2542	2517	0	0	581	151	151	100	481	1829	2026	2986	102	62	2	0	5	155	7	812	386																									0	0	0	0	
438238																																																																																																						0	0	53818	0	0	0	0	0	0	0	0	30030	30173	0	0	2604	2611	0	0	23738	23177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56372	55961	0	0	0	0	0	0	0	5044	0	0	1003	4041	5101	6960	13069	0	65	0	0	0	12241	13481	0	0																									0	0	0	0	
438434																																																																																																						0	0	24649	5300	5241	0	0	0	0	0	0	24049	24212	0	0	163	161	0	0	2315	2312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22252	21686	0	0	0	0	0	0	64021	63613	0	0	0	9942	10001	600	460	16002	0	0	5664	10314	18211	20208	6279	464	55	146	639	210	313	1110	0	0																									0	0	0	0	
439132																																																																																																						0	0	14310	0	0	0	0	0	0	0	0	7945	7942	0	0	0	0	0	0	7738	7480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1917	1882	0	0	0	0	0	0	28978	28471	0	0	0	11378	11167	800	795	912	0	0	1144	102	320	487	13613	5326	258	302	0	335	2460	4124	0	0																									0	0	0	0	
439338																																																																																																						9488	9695	158157	0	0	0	0	0	0	5659	5755	31021	30956	0	0	3990	3843	1644	1609	125355	122620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	500	0	0	0	0	0	0	21543	21818	190218	187418	0	4252	4259	29852	29999	0	0	11219	0	0	2513	8706	10464	3959	52118	3094	0	0	0	0	21461	106646	0	0																									0	0	0	0	
439356																																																																																																						0	0	23771	0	0	0	0	0	0	0	0	101945	101043	3	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1742	1699	0	0	0	0	329	406	130884	129325	0	325	402	27197	26583	4846	4886	5361	0	0	6478	1370	20702	29866	69407	1827	0	0	0	0	4	0	0	0																									0	0	0	0	
439404																																																																																																						0	0	143618	0	0	0	0	0	0	117603	114885	0	0	625	664	89	96	21075	21233	361	380	0	0	0	0	11351	11043	548	507	0	0	0	0	0	0	0	0	1648	1654	11894	11517	0	0	0	0	209528	206475	21984	21844	0	57226	56996	9092	9344	0	0	3022	0	0	0	3470	7721	5509	90760	89878	27	396	353	2207	3126	16067	0	11858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
439459																																																																																																						0	0	4004	0	0	0	0	0	0	0	0	0	0	0	0	431	439	0	0	1485	1472	0	0	0	0	0	0	1436	1421	0	0	0	0	0	0	498	405	0	0	0	0	0	0	0	0	0	0	5845	5763	0	0	0	1995	2026	0	0	0	0	0	0	0	703	148	1175	0	0	0	437	0	521	953	499	1327																									0	0	0	0	
439730																																																																																																						700	699	4476	0	0	0	0	0	0	5240	5289	963	981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10480	10549	1677	1686	0	4540	4561	714	705	0	0	2450	0	0	280	2170	3934	3321	2462	0	0	0	0	0	0	0	0	0																									0	0	0	0	
439860																																																																																																						0	0	4000	0	0	0	0	0	0	0	0	11475	11558	13	12	93	90	0	0	20270	19976	0	0	0	0	845	846	6330	6276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	858	858	39358	39098	0	0	0	1190	1198	0	0	3672	0	0	1001	2292	6473	2991	0	0	30	232	0	745	10291	8780	1971	5150																									0	0	0	0	
440110																																																																																																						0	0	1017	0	0	0	0	0	0	0	0	4275	4299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2732	2729	4275	4299	0	2732	2729	0	0	0	0	1120	0	0	645	475	1196	4212	498	0	0	0	0	0	0	0	0	0																									0	0	0	0	
440259																																																																																																						0	0	30129	0	0	0	0	0	0	0	0	22860	23277	0	0	17	17	0	0	10961	10918	0	0	0	0	0	0	892	893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34730	35105	0	0	0	0	0	0	0	7039	0	0	2003	5036	12137	3069	1032	0	192	31	1898	6016	2798	0	893	0																									0	0	0	0	
440446																																																																																																						0	0	2108	1004	1009	0	0	0	0	0	0	4250	4258	0	0	34	35	0	0	38	37	0	0	0	0	0	0	1139	1145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9455	9469	0	0	0	2990	2985	0	0	2982	0	0	70	2874	2853	1247	1208	0	0	37	0	0	0	35	0	1145																									0	0	0	0	
440857																																																																																																						0	0	0	0	0	0	0	0	0	0	0	3500	3516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3500	3516	0	0	0	0	0	0	0	2512	0	0	1003	1508	503	502	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	
440875																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1731	1850	0	0	4051	3654	0	0	0	0	0	0	16872	16808	0	0	0	0	0	0	0	0	11090	11304	2024	0	1630	0	0	0	0	0	0	0	0	0	0	1850																									0	0	0	0	
441050																																																																																																						0	0	25375	0	0	0	0	0	0	12450	12234	0	0	1353	1361	375	376	4864	4840	1206	1201	0	0	0	0	1152	1127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26056	25907	1857	1853	0	6237	6345	0	0	0	0	2525	276	276	615	185	1763	9981	6143	0	1147	2334	3592	0	722	0	1152	0																									0	0	0	0	
441078																																																																																																						0	0	3430	0	0	0	0	0	0	0	0	0	0	44	45	4743	4786	178	179	14465	14352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1552	1576	19213	19224	0	1330	1352	0	0	0	0	22	5	86	0	22	71	200	1038	0	4387	4155	3291	0	5907	1619	0	0																									0	0	0	0	
441135																																																																																																						0	0	5535	0	0	0	0	0	0	6244	6222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6248	6226	0	0	0	4	4	0	0	0	0	1499	0	0	999	500	2251	2498	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	
441256																																																																																																						0	0	45963	5499	5499	0	0	0	0	0	0	36814	36787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2788	2736	0	0	0	0	0	0	856	856	0	0	0	0	0	0	0	0	0	0	51316	51330	0	0	0	4407	4409	0	0	12046	952	1043	12010	36	13497	245	20907	0	0	0	0	0	0	0	2737	855																									0	0	0	0	
441359																																																																																																						0	0	33008	0	0	0	0	0	0	0	0	25817	25647	0	0	0	0	0	0	49	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60322	59506	0	0	0	34456	33811	1949	1915	3814	0	0	2305	1509	5938	6257	35584	7865	48	0	0	0	0	0	0	0																									0	0	0	0	
441434																																																																																																						0	0	20124	0	0	0	0	0	0	0	0	7506	7499	0	0	0	0	0	0	17359	16946	0	0	0	0	0	0	1256	1179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45263	44649	0	0	0	19142	19025	1000	969	2148	0	0	0	247	747	749	17045	7735	1512	389	5780	558	6871	1836	268	911																									0	0	0	0	
441630																																																																																																						0	0	11730	0	0	0	0	99	102	0	0	9719	9687	0	0	984	929	0	0	8373	8246	0	0	0	0	0	0	96	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24744	24383	0	0	0	5473	5327	0	0	4751	0	0	1103	2864	527	3863	6169	590	274	862	2789	845	3881	524	0	92																									0	0	0	0	
442039																																																																																																						0	0	123408	0	0	0	0	0	0	0	0	37793	37506	0	0	0	0	0	0	22594	22289	0	0	0	0	0	0	4060	4102	0	0	0	0	0	0	0	0	0	0	6957	6387	0	0	0	0	0	0	194603	165594	0	0	0	23857	23387	0	0	3623	99342	71923	6387	3623	8899	9923	24687	13760	627	433	0	0	0	21229	0	4102																									0	0	0	0	
442057																																																																																																						0	0	711	0	0	0	0	0	0	0	0	1328	1320	0	0	3	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	2	2	1332	1324	0	0	0	0	0	0	0	358	0	0	100	257	609	362	0	0	0	1	0	0	3	0	0	2																									0	0	0	0	
442244																																																																																																						0	0	12873	0	0	0	0	0	0	0	0	9270	9367	0	0	32	33	0	0	27	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17626	17623	0	0	0	8297	8195	0	0	4446	0	0	952	3495	2029	489	10362	235	0	11	0	0	50	0	0	0																									0	0	0	0	
442655																																																																																																						0	0	30653	98	94	0	0	0	0	0	0	30113	30205	0	0	0	0	0	0	15163	15215	0	0	0	0	0	0	7607	7472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54287	54306	0	0	0	1306	1320	0	0	28844	0	0	12734	16105	1938	541	301	0	0	0	6888	7208	1119	0	6748	724																									0	0	0	0	
