"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
566551			32	1248	14	1976	6	1510	260	4814	42	4731	14	3975			19	641	36	2761	22	3336	95	2484	38	4920	28	6415	false	false	
566953	26	89															8	375	7	710	8	2407	46	1200	30	3697	13	3358	false	true	
567231			30	1421	85	11359	145	56534	574	15921	138	15084	117	37944			15	738	10	1482	4	1211	0	0	0	0	0	0	false	false	
567240			38	1323	19	2701	17	6490	96	1835	9	1027	7	1743			52	1820	22	2859	6	1464	93	1139	2	248	0	0	false	false	
567736			87	2118	5	812	2	876	227	5199	18	2827	17	6338			2	68	0	0	1	369	2	117	4	747	0	0	false	false	
567754			65	2607	31	4520	11	3732	122	2329	15	1595	6	1400			15	682	20	3341	7	2261	103	1967	8	1213	4	1396	false	false	
567905			16	627	69	10467	103	45059	123	5299	34	4835	30	12883															false	false	
568126			17	791	19	2820	27	9152	103	2978	11	1661	7	2925			26	1023	53	6218	16	4326	78	1584	8	686	1	300	false	false	
568135			14	867	19	2736	18	6253	90	2491	19	2694	11	3775			17	743	17	1989	5	2195	61	1611	36	3730	19	4570	false	false	
568144			48	2836	51	8213	70	34459	364	10379	85	13898	47	22614			2	130	2	427	0	0	1	87	1	175	1	255	false	false	
568238	42	50													1	0													true	true	
568359			40	1427	22	3686	11	5198	128	3258	14	1768	7	3520			20	763	9	1232	6	1689	39	567	5	790	0	0	false	false	
568443			18	650	3	246	3	1179	16	265	0	0	0	0			70	2141	14	1340	5	1540	13	83	0	0	0	0	false	false	
568470			86	4384	82	12670	92	42698	561	14552	80	12561	33	15275	0	1													true	false	
568751	65	154													36	46													true	true	
568854			0	0	0	0	1	194	87	1651	11	990	4	939			8	368	5	705	2	653	155	2627	27	1800	11	894	false	false	
568939			80	3752	64	8501	51	20987	254	3618	15	1645	4	777			7	265	2	237	1	200	3	58	0	0	0	0	false	false	
569253	15	248													113	305													true	true	
569422			181	7320	71	8884	81	31196	322	9430	70	6601	32	8499			6	201	1	127	4	1218	13	483	0	0	1	343	false	false	
569534			101	3491	80	12103	88	36746	302	6421	55	5816	16	5488			8	352	5	838	0	0	1	13	2	111	0	0	false	false	
570231			1094	42548	1541	221437	2484	1151348	5673	132408	936	122133	618	263004			122	3764	72	9589	31	9904	120	2161	10	1203	3	1220	false	false	
570558			26	826	25	3498	18	7633	112	2657	20	2358	3	1427	16	189													true	false	
570651	2	42															27	1131	20	3104	6	1630	72	2017	15	2076	16	3843	false	true	
570745	0	0	34	1335	15	2168	10	5207	98	2162	9	1340	11	3227	0	0	14	497	5	807	2	748	20	487	3	300	4	1100	false	false	
571135			98	2696	13	2076	2	796	128	2683	10	1578	3	1044			37	2151	7	1234	10	3494	108	1047	6	753	6	2187	false	false	
571153	12	72													87	84													true	true	
571265			29	1316	61	8185	42	14835	118	3366	37	3578	42	13628															false	false	
571443			18	655	14	1379	6	1849	48	955	4	594	5	2003			19	987	5	562	8	2179	41	1076	10	1133	1	72	false	false	
571920			47	1995	33	4642	25	11378	129	4070	35	4005	17	6461			28	1082	29	3933	6	1636	103	3621	9	1068	3	566	false	false	
571957			7	253	0	0	4	1658	60	1177	3	219	7	2831			25	988	4	569	2	298	150	2245	10	1169	2	386	false	false	
572338	186	194	0	0	0	0	0	0	0	0	0	0	0	0	19	21	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
572347			15	509	8	884	6	2764	23	577	1	20	2	783			23	781	6	868	1	160	20	424	1	75	1	394	false	false	
572374			57	2546	81	11368	188	86935	215	4976	70	7138	70	27848			33	1153	9	1000	4	1750	0	0	0	0	0	0	false	false	
572459			81	2447	17	2559	16	8158	418	15758	28	4224	24	10292			153	6052	131	13547	28	8352	1278	20818	94	12285	23	8140	false	false	
572655	165	288															0	0	3	486	0	0	0	0	0	0	0	0	false	true	
572776			0	0	2	277	2	457	0	0	0	0	0	0															false	false	
573036			52	2466	40	5653	42	16294	398	3746	46	2688	13	1844			10	387	7	1235	0	0	15	261	0	0	0	0	false	false	
573335			140	5548	43	6873	33	15620	442	7490	33	5055	18	10601			89	2599	19	2770	10	4187	87	1513	4	628	7	2655	false	false	
573559	0	0	8	322	9	1393	1	288	49	1369	10	1658	1	368	13	62	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
574051	27	107													6	40													true	true	
574471			36	1180	55	6214	85	24737	375	5001	75	5831	26	6165			0	0	2	120	3	825	0	0	1	138	0	0	false	false	
574556	12	52															12	548	11	1395	8	2157	38	653	16	1751	19	4309	false	true	
574949			78	3678	43	5733	20	6694	188	5049	29	4030	12	4810			8	509	6	515	2	769	82	2400	3	426	2	534	false	false	
574976			27	1236	57	8136	57	23499	554	13421	94	9263	87	26457			16	703	17	2402	5	1483	25	451	7	606	2	613	false	false	
575133			102	1833	22	2386	9	3651	115	1536	1	144	1	323			34	772	4	540	3	1268	28	434	1	113	2	669	false	false	
575254			127	5082	110	14508	133	61760	769	17574	161	16721	129	39106			65	2198	47	5835	27	7309	242	5332	105	9464	138	27877	false	false	
575348			9	444	9	1429	20	14628	114	2267	8	845	12	2115	27	57													true	false	
575375			3	61	9	1496	5	1851	50	1166	1	226	2	771															false	false	
575647	80	51													75	50													true	true	
575656	13	17															3	224	0	0	0	0	27	434	4	665	1	387	false	true	
575759			54	1717	19	2286	8	3795	185	3223	26	2528	13	6720			100	4460	66	8294	36	11075	551	14501	93	11320	41	11258	false	false	
575834			69	2580	57	7585	62	22975	356	7614	57	6398	49	16318			14	616	3	501	3	421	17	458	8	986	4	1224	false	false	
575955			55	1669	25	2910	143	23173	166	14829	0	0	0	0			5	160	2	207	3	1100	39	672	0	0	0	0	false	false	
576037	224	41													128	65													true	true	
576130			283	11590	6	766	363	151576	1566	36427	424	42679	241	79298			81	2535	33	4311	10	2932	33	646	7	829	1	197	false	false	
576354			80	1694	25	4253	9	5481	37	2157	11	1550	7	2737	3	0													true	false	
576541			25	1185	43	5256	52	19467	163	3440	38	4386	21	5210			3	125	2	235	0	0	0	0	0	0	0	0	false	false	
576608			67	3127	103	14634	115	44147	318	7037	48	4269	34	10197															false	false	
576644			14	547	4	581	11	5078	37	565	0	0	13	6518			2	49	2	315	0	0	4	54	0	0	0	0	false	false	
576653			42	1698	35	5743	21	8413	176	3924	17	2431	17	8472	31	39													true	false	
576952			33	1182	8	1093	10	5318	144	3205	16	1834	15	4548			56	2057	30	3678	14	3926	235	3768	26	2941	6	1302	false	false	
577128			205	8450	199	26878	228	97059	1405	28132	181	21483	115	39409			5	37	0	0	0	0	22	136	0	0	0	0	false	false	
577137			1	50	4	543	12	7277	0	0	3	366	14	6760			0	0	1	78	0	0	0	0	0	0	0	0	false	false	
577230			5	134	1	157	0	0	4	159	4	569	0	0			7	169	1	125	1	289	0	0	0	0	0	0	false	false	
577472	68	78															0	0	1	209	1	291	2	68	0	0	0	0	false	true	
578116	29	248													8	16													true	true	
578237			0	0	0	0	0	0	30	1434	0	0	0	0															false	false	
578255			91	3206	40	4825	43	18132	679	14609	151	14853	78	24467			88	3165	68	8523	41	11210	240	5337	96	8946	75	13793	false	false	
578554			8	374	9	1259	1	352	347	903	51	7551	21	6852			49	2279	36	4745	3	1024	484	10897	52	7206	19	5923	false	false	
578741			68	2844	54	7431	64	29324	103	2850	24	2838	13	5057			4	112	3	361	3	849	10	338	1	210	1	300	false	false	
578862			26	701	5	514	1	217	109	2080	16	1247	3	819			27	741	0	0	2	480	58	711	0	0	0	0	false	false	
579140			36	1124	10	978	6	2267	79	1673	18	1336	11	2790			132	4939	48	5775	15	2212	233	5134	29	2742	12	2870	false	false	
579319	6	61															33	1418	32	4016	9	2541	33	697	6	638	1	30	false	true	
579364			56	2456	46	5756	50	19484	266	7686	55	6457	56	17201			33	1109	25	1616	18	4130	103	2529	16	1416	17	1539	false	false	
579636			39	1352	15	2077	8	3402	100	1829	13	1273	3	1039	10	7													true	false	
580155			46	2176	16	1998	15	7277	495	8229	15	1509	11	2848			47	1749	41	5465	12	3586	196	3662	60	5742	11	2461	false	false	
580548			63	2385	67	9909	67	26642	354	9346	79	9519	49	15963			16	578	1	126	1	466	124	2635	30	4499	10	2742	false	false	
580623			181	8168	277	37157	445	197604	3223	80154	746	84677	568	191326			7	348	2	162	1	211	64	1119	7	754	7	994	false	false	
580726			105	4355	140	18715	154	62804	693	11445	126	12140	66	18554			40	1674	23	3110	10	2386	146	4149	35	4202	23	5243	false	false	
580847	65	217													47	54													true	true	
581237			0	0	0	0	0	0	0	0	0	0	0	0															false	false	
581358			13	415	9	1487	4	1094	60	1093	7	839	9	3413			25	1013	14	1662	8	2425	34	614	27	1742	23	5488	false	false	
582177			0	0	15	2282	12	5908	10	418	4	637	1	265															false	false	
582654	81	111													35	150													true	true	
582766	7	44													3	26													true	true	
582953			43	1147	10	1711	10	4356	242	5612	22	2521	9	2137			48	1734	35	4829	9	2482	284	5984	49	4396	13	2454	false	false	
583138	49	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	1369	48	6575	11	3192	42	775	7	712	3	787	false	true	
583268			51	2245	72	9663	122	23408	136	3172	28	2993	10	3175			4	93	2	263	0	0	3	59	0	0	0	0	false	false	
583352			86	3340	51	6159	34	12570	552	9262	33	3678	19	5079			31	971	10	1328	2	421	186	3120	7	581	2	638	false	false	
583745	12	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	73	2	271	0	0	17	581	0	0	0	0	false	true	
583754			16	394	6	722	4	1221	59	1094	2	462	1	525			5	165	5	528	3	630	37	641	7	929	3	1174	false	false	
583905			61	3471	56	8947	32	14083	177	3252	21	3361	8	5193															false	false	
584377			92	4906	156	22530	262	110838	1765	13244	163	15098	2521	31000															false	false	
584724			166	8190	190	14863	121	50827	381	9569	162	8981	464	19839			9	523	6	790	0	0	4	116	0	0	0	0	false	false	
584920			388	17866	483	68639	500	197984	1176	27650	229	24809	127	35638			59	2274	29	3412	17	4887	93	2113	8	1158	6	1452	false	false	
585235			6	203	10	1495	12	4591	17	551	2	263	1	231															false	false	
585749			99	3041	28	2203	14	4501	474	11865	25	3193	11	5096			199	5838	162	17861	40	10673	942	27862	61	6636	24	6505	false	false	
586027	3	8													1	1													true	true	
586241	12	69													20	89													true	true	
586335			76	2232	23	2662	17	5993	103	2020	10	1036	2	425			0	0	1	94	0	0	2	52	0	0	0	0	false	false	
586858			69	5112	37	3360	29	10127	121	4430	6	505	6	1259			178	5263	22	2804	4	1383	68	1404	3	130	0	0	false	false	
586960			34	1491	20	2448	11	4836	69	1253	13	1137	4	1455			1	44	0	0	0	0	12	320	5	602	0	0	false	false	
587350			42	1480	24	2753	26	16098	85	1512	12	1344	7	1509	2	2													true	false	
587574	1109	795																											false	true	
587677			22	970	11	1257	6	2514	0	0	0	0	0	0															false	false	
587743			33	1200	24	3120	26	12661	76	1348	12	616	5	1592			27	1050	8	1094	5	1503	38	886	5	357	2	407	false	false	
587752			8	428	9	1091	23	7015	17	506	10	1188	8	2405			0	0	3	383	0	0	12	148	2	85	1	206	false	false	
587800			45	1658	65	7488	100	36744	558	8078	129	11379	157	39377															false	false	
588058			56	2039	20	2333	12	4556	163	3128	25	2900	10	1950			58	2498	27	3374	6	1759	176	3721	18	1330	7	1894	false	false	
588245			27	1283	7	773	3	835	150	3892	69	10153	32	11279			2	82	3	432	0	0	47	1069	8	998	5	1724	false	false	
588348			15	340	1	200	2	710	169	4931	14	1780	7	1711			36	1221	28	3006	15	5485	638	12268	67	8113	19	5758	false	false	
588441			35	1234	36	4222	49	22698	101	2943	25	2138	18	6025			11	373	2	124	4	1186	12	238	13	1742	6	1908	false	false	
588553																													false	false	
589158			9	400	3	573	1	650	51	1039	16	1883	18	5244			34	1281	17	2466	19	6844	74	1416	22	2405	24	6742	false	false	
589439			9	274	3	524	3	1013	40	1113	7	1023	2	737	2	1													true	false	
589523			157	3717	78	13493	91	45482	933	18875	54	8579	18	6296			6	175	1	213	1	416	11	103	0	0	0	0	false	false	
589943			122	11566	97	13749	62	42720	439	16827	79	8852	58	38382			161	6861	145	17579	58	22896	606	26814	71	8749	31	12144	false	false	
590145			11	323	2	148	0	0	42	1084	7	907	1	570			32	1487	23	3578	6	1730	44	1075	19	2346	10	2841	false	false	
590220			90	3290	84	8029	68	18070	246	5248	45	3340	38	7401			2	63	4	313	5	1630	0	0	0	0	0	0	false	false	
590248			15	634	33	4702	35	14075	58	1332	11	1291	17	6485			4	116	3	424	3	688	1	16	1	56	0	0	false	false	
590640			37	1340	28	3633	52	19260	193	4504	33	3484	28	8206			25	1018	12	1579	1	262	0	0	0	0	0	0	false	false	
590855			127	5359	122	13827	321	97048	369	4869	47	3695	40	6656			50	1547	13	1404	1	138	48	715	0	0	0	0	false	false	
590949			76	2755	19	2302	26	9552	96	1692	13	1188	9	2968			83	3207	52	6316	21	5528	61	914	2	119	0	0	false	false	
591209																													false	false	
591320			125	5288	124	16407	122	57557	963	23432	184	23521	138	86601			2	128	4	687	1	465	0	0	0	0	0	0	false	false	
591357			15	949	2	315	3	3000	17	288	1	45	2	821			49	1631	3	405	2	637	0	0	1	114	0	0	false	false	
591366			108	4171	49	6396	30	11775	525	10894	67	7209	28	8483			25	790	13	1422	8	2375	82	1685	9	1139	2	525	false	false	
591740	0	27													4	22													true	true	
591825			134	6925	201	28344	242	100487	662	19187	247	27296	156	50873			7	161	23	2760	30	11299	19	561	4	323	1	500	false	false	
591852			3	76	0	0	1	176	339	5502	32	3625	19	6373			20	711	12	1716	1	247	254	4048	12	1215	5	809	false	false	
591937			15	513	30	4525	81	39172	139	2353	33	2775	28	10857															false	false	
592439			10	648	22	3700	35	15236	70	2311	17	2629	8	3555															false	false	
592448			5	184	6	724	0	0	30	808	21	2888	15	5316			0	0	0	0	0	0	3	113	4	695	3	799	false	false	
592550			6	160	6	577	7	2220	67	1411	12	1607	17	8294			16	586	18	2278	15	4099	62	1601	20	2334	10	2270	false	false	
592644			29	1418	29	4526	34	23039	245	5588	28	3026	15	4550			12	351	15	1993	11	4826	265	4530	21	2633	20	5229	false	false	
592859	7	33													27	46													true	true	
593007			241	9474	267	37538	181	74800	1379	30167	240	25676	135	32990	6	215													true	false	
593052			29	1127	22	3274	25	12282	273	5845	35	3905	42	12535			117	5046	65	9023	31	9465	773	18552	169	19741	63	14454	false	false	
593249			70	2650	31	5062	27	18021	208	6848	50	8166	38	30092			80	2021	6	1288	0	0	14	185	2	253	2	550	false	false	
593333	0	0	22	672	10	852	4	1147	33	946	8	708	11	4233	0	0	15	741	19	2076	3	659	22	650	5	575	2	601	false	false	
593351	10	24													8	17													true	true	
593753			29	1185	40	5652	122	55908	537	10800	86	9706	94	31694			0	0	2	399	0	0	1	85	0	0	0	0	false	false	
593771			5	223	6	1045	3	495	0	0	0	0	0	0															false	false	
593865			261	10083	470	67522	536	228739	1559	51617	495	50342	366	121789			19	813	64	9485	71	34711	208	8278	156	20833	119	40742	false	false	
593940			16	476	5	677	1	298	62	982	2	248	0	0			12	408	21	2476	3	661	138	1450	9	1114	3	247	false	false	
593977	1	0																											false	true	
594433			306	9906	113	15398	90	37204	623	48357	51	5795	29	10757			213	9680	51	6749	15	4004	137	2372	0	0	0	0	false	false	
594451	21	21													8	0													true	true	
594853			104	6405	93	13602	69	27090	398	7895	37	3878	15	2634	7	0													true	false	
594938	0	0	71	2859	36	5443	26	10457	311	7384	57	8064	22	8562	0	0	75	3592	46	5203	14	3843	259	9164	42	2746	13	2081	false	false	
594947			205	9614	174	26520	177	130368	705	18418	130	17624	112	65752			55	2252	33	4262	19	4671	166	4067	8	1145	2	338	false	false	
595038			4	106	1	213	0	0	2	36	1	48	4	1338			4	268	6	716	5	1563	1	39	1	64	0	0	false	false	
595337	68	145															0	0	5	1039	0	0	3	46	0	0	44	11272	false	true	
595430			45	1841	58	7610	85	35065	5115	51027	260	24154	152	36299			0	0	0	0	1	275	0	0	0	0	0	0	false	false	
595449			10	835	2	307	1	286	43	1023	7	1035	63	4277			16	712	2	113	0	0	58	831	3	312	2	320	false	false	
595869	0	0	43	1989	222	31370	895	459167	1211	42059	427	50716	657	225940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
595944	100	165													105	196													true	true	
595953	0	58													5	286													true	true	
596053			16	625	8	1090	3	1260	171	3289	14	1403	10	2701			19	750	15	1824	7	1503	136	2878	35	3501	13	3394	false	false	
596062			155	5813	65	9204	37	15686	802	13897	44	4570	11	3981			142	4737	47	6514	16	4654	871	15337	56	5837	11	3414	false	false	
596156			43	2189	56	7346	95	39398	293	6671	27	3081	27	9183															false	false	
596455			74	2715	19	2473	19	6671	295	6404	54	7084	31	10325			1	12	0	0	4	1655	54	1021	8	1156	6	2003	false	false	
596642			66	6410	0	0	3	3000	241	18348	0	0	0	0			6	566	0	0	2	850	51	1875	0	0	0	0	false	false	
596848			71	5865	83	10812	82	33351	535	20766	146	16774	621	46890			41	2048	52	6382	22	6054	335	10403	98	11549	23	4978	false	false	
596978	30	47																											false	true	
597041			29	1037	19	2616	43	16630	82	2267	47	6256	30	10342			6	242	7	420	4	1163	28	526	3	345	4	404	false	false	
597256	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	41	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
597313			137	5610	74	10630	36	13200	603	13280	62	7753	18	6499			28	1079	24	3100	2	617	45	821	4	454	1	340	false	false	
597452			33	1070	14	2470	22	13444	125	3090	11	1365	5	2309	29	0													true	false	
597546			173	6859	57	8828	30	14431	300	7649	27	3087	14	6130			82	3302	67	8741	33	12495	315	7579	23	3127	2	595	false	false	
597555			28	981	32	4165	18	6567	304	6938	51	5323	31	10019			221	9401	107	14731	26	7457	541	13085	89	10755	29	7135	false	false	
597658			55	1796	11	1510	6	2626	108	1456	5	926	2	676			32	1221	12	1570	3	672	182	4138	36	3534	4	929	false	false	
597751			48	1602	29	3907	27	10958	250	6179	63	8251	50	19073			36	1213	24	3182	10	3547	110	1696	8	736	2	364	false	false	
598002			67	2922	83	10517	46	16115	237	5561	35	3776	14	3138															false	false	
598048			113	4803	89	11853	87	26159	289	6042	61	7430	54	16087	3	12													true	false	
598132			53	1682	13	1801	1	240	67	1530	11	1061	16	139			6	133	0	0	0	0	29	490	1	150	0	0	false	false	
598534			25	1143	42	7655	99	45934	1478	24012	95	8182	108	25783			1	85	1	227	2	93	0	0	0	0	0	0	false	false	
598543			8	371	4	449	3	912	153	3821	8	406	8	3628			15	464	15	1614	6	2221	445	10751	64	6670	13	2953	false	false	
598646			9	321	2	238	5	872	81	1629	14	1189	4	1705			11	455	11	1113	5	1478	72	2615	12	1140	2	276	false	false	
598954			30	1616	70	9678	130	60951	543	10451	91	9907	67	22290			1	80	0	0	1	360	0	0	0	0	0	0	false	false	
599643			35	1520	14	2231	13	5377	66	1743	10	1180	7	3746			21	702	15	2181	12	3928	62	1555	15	1521	6	1907	false	false	
599755			9	231	7	1037	3	833	43	590	3	245	0	0			57	2260	44	4573	18	4482	101	1880	32	2962	8	1342	false	false	
599764			199	6423	255	33236	335	141252	1069	23159	276	28051	183	45129			217	8471	71	8858	20	5204	104	2588	15	1190	8	1695	false	false	
600129			61	2074	55	7128	51	16474	156	2452	21	1656	9	3733	5	0													true	false	
600419			130	8119	88	10843	76	28648	504	10342	65	6291	77	19547			81	2821	32	4081	14	3717	210	3335	16	1693	0	0	false	false	
600651			10	354	16	2156	19	9031	95	2611	36	3569	19	5463			12	425	11	924	8	926	94	2219	39	4243	35	7239	false	false	
601032			12	401	2	204	0	0	48	780	3	447	0	0			9	351	6	908	0	0	53	729	6	866	2	257	false	false	
601041			157	4364	14	1649	3	897	141	2566	7	896	4	748			30	1103	7	1046	2	422	144	2333	3	459	0	0	false	false	
601050			1009	38029	989	124040	1141	434514	4803	101148	1118	102754	949	256898			517	18976	278	33459	104	26454	1116	24703	157	15023	34	6042	false	false	
601153			18	531	14	1819	5	2295	74	1904	8	671	5	923			18	724	16	1243	5	708	89	2163	49	6088	28	6446	false	false	
601416			345	12916	327	35529	229	77796	1168	22493	144	11794	118	29182			98	3153	69	7077	21	5289	251	3682	41	3572	10	2058	false	false	
601434	14	201													29	128													true	true	
601443	0	0	157	6865	75	9315	42	17747	288	5060	8	770	4	3438	1	4	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
601564			12	488	10	1597	7	1473	136	3573	35	4434	31	9495			1	83	1	103	0	0	34	460	11	1166	5	1041	false	false	
601658			7	243	11	1673	16	4679	106	2801	22	3175	11	2528			0	0	1	128	0	0	203	3478	0	0	0	0	false	false	
601733			53	2451	21	3437	17	7436	125	2175	5	924	4	1749	51	18													true	false	
602048			48	4713	71	10007	131	60436	365	9375	82	7307	33	9391			0	0	1	239	0	0	0	0	0	0	0	0	false	false	
602150			12	523	5	788	9	1993	120	2163	15	1354	8	2591			8	403	0	0	1	199	83	1478	5	471	3	230	false	false	
602356			12	567	18	1835	35	14514	38	661	9	861	8	894															false	false	
602543	192	1604													175	1436													true	true	
602842	5	14													7	35													true	true	
603232	56	17													5	146													true	true	
603540			30	1305	10	1367	12	5775	72	1661	7	1032	3	1112			62	2595	23	3121	5	1428	65	991	1	148	0	0	false	false	
603559	11	56													54	48													true	true	
603755	24	42													59	34													true	true	
604024			71	3250	57	7380	67	27803	225	4679	66	4918	53	11734			36	1504	36	3458	20	4610	80	1581	17	974	2	281	false	false	
604033	5	29															2	87	3	343	1	217	11	163	3	302	0	0	false	true	
604547			28	1112	2	359	2	809	148	2558	4	457	8	2370			45	1803	32	3744	14	4279	425	9064	62	7764	9	2956	false	false	
604556			32	1451	36	4859	43	17599	333	5581	32	3695	19	4922			1	65	2	459	2	664	49	862	6	876	1	293	false	false	
604640			8	386	3	381	3	1403	49	572	4	478	2	598			8	350	0	0	1	294	56	1333	8	1191	2	824	false	false	
605133			15	1332	46	7296	105	49627	135	3778	49	6193	58	16322			0	0	0	0	0	0	0	0	1	98	0	0	false	false	
605610			20	993	39	5547	30	10030	155	3199	29	2876	7	2195			0	0	0	0	0	0	0	0	1	163	0	0	false	false	
605656			70	2762	51	7275	43	15530	289	5855	45	5499	10	3613			100	3297	47	6169	18	5325	190	3643	18	1722	3	439	false	false	
606046			2513	93901	2216	282827	2169	852620	9991	183986	1543	148964	963	257402			940	25290	231	25581	102	26339	1392	24701	189	19213	88	19068	false	false	
606073			9	355	11	1643	90	3702	0	0	0	0	0	0															false	false	
606653	0	0	106	3861	72	9616	67	33908	417	10682	71	9082	45	14513	0	0	109	4918	124	17346	48	13360	798	20564	199	23992	44	11463	false	false	
607146			9	334	5	801	11	4717	41	1167	19	2244	17	7591			8	348	11	1194	6	1761	41	1167	18	1549	3	753	false	false	
607333			26	1175	23	3289	30	11879	39	911	16	1559	15	3423			2	114	0	0	1	160	1	35	2	111	0	0	false	false	
607511			31	1355	10	1471	39	13868	81	1504	5	646	2	365			24	926	8	974	5	1395	64	1239	1	68	0	0	false	false	
608358	21	72															11	516	20	2863	14	4104	408	9037	41	4670	8	1469	false	true	
608367			7	257	11	1112	7	1644	67	1228	5	521	4	620			5	284	1	91	0	0	28	517	2	210	1	500	false	false	
608451			25	1009	18	2135	11	3338	75	1578	5	413	4	1253	10	37													true	false	
608844			64	1882	48	6485	64	23413	9	141	4	416	4	1031			0	0	2	275	1	295	0	0	0	0	0	0	false	false	
609010			55	3093	55	8146	49	22547	170	4419	32	3818	17	4729			18	1178	15	1759	7	1775	14	477	4	185	2	531	false	false	
609373			20	1120	38	4719	32	11768	43	969	12	1230	3	712															false	false	
609467			1	21	7	1066	65	31271	176	1888	38	3736	17	3747															false	false	
609609			38	1395	94	13207	248	86228	141	6294	108	11398	28	5129															false	false	
609645	7	83													22	210													true	true	
609832	16	232															41	2101	49	8816	23	8512	313	7067	38	3904	15	4841	false	true	
610128			112	4266	65	8465	66	23446	650	11220	50	4676	19	5029			20	915	14	1783	2	535	45	1346	17	2082	3	802	false	false	
610155			15	752	20	3404	60	29152	150	4152	27	3230	21	6086			1	15	0	0	1	389	2	21	0	0	0	0	false	false	
610164			65	2148	48	6027	46	22261	664	14611	118	15334	33	13385			54	2187	32	4133	12	3829	336	6926	46	4726	21	6319	false	false	
610539	73	72															46	1624	13	1861	9	3383	38	755	1	112	1	350	false	true	
610557			139	5710	63	5206	45	11886	663	9997	34	1504	23	2690			1	26	2	483	0	0	93	1668	4	235	2	599	false	false	
610913	0	0	141	4523	41	5280	21	8629	111	1270	10	1326	5	1719	8	2	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
611031			28	1090	28	3652	33	13883	70	1232	4	436	5	1733	0	1													true	false	
611246			19	702	4	522	6	2782	30	651	4	288	5	2395			14	427	8	980	2	443	46	773	6	561	2	217	false	false	
611451			60	2198	41	5232	55	21391	327	5460	40	4107	22	7315			77	3344	61	7796	28	8792	245	4561	17	2181	1	227	false	false	
612159	29	63													60	376													true	true	
612346			33	1055	20	2877	19	10094	184	3035	30	2339	13	4354			75	2921	44	4464	15	3816	379	8102	56	5039	31	8433	false	false	
612364																													false	false	
612551			19	891	31	3896	37	15189	146	2988	9	906	8	2777			3	74	2	300	0	0	16	215	1	106	0	0	false	false	
613008			129	6775	465	65623	651	275266	579	20033	379	38460	327	74482			0	0	1	3	3	1157	0	0	0	0	0	0	false	false	
613156			66	6104	99	13350	79	32135	571	12014	90	8564	46	14650			2	40	2	346	2	738	7	197	1	85	0	0	false	false	
613222			17	362	16	2200	28	9689	121	1995	26	2989	13	1552			0	0	1	176	0	0	0	0	2	157	0	0	false	false	
613334			11	447	5	731	4	909	16	354	3	304	4	1432			17	818	15	1349	6	393	16	384	9	519	6	1720	false	false	
613343			54	2177	15	1850	11	3863	176	4655	52	3139	48	8967			103	3332	92	9545	71	8334	213	5285	60	7072	12	4199	false	false	
613400			27	1985	71	11820	130	76466	284	7718	54	9996	50	25610															false	false	
613464			11	636	67	10313	103	51667	1	23	0	0	0	0															false	false	
613558			101	4663	85	14504	106	54069	631	14837	100	16590	81	37174			46	2208	36	5691	15	5353	81	2679	20	3211	5	1612	false	false	
613754			21	697	5	435	2	326	93	1397	13	1145	2	376			48	1516	15	1133	3	649	202	3416	14	1774	1	300	false	false	
613839			29	1407	30	4120	28	15239	106	2296	12	1796	4	1701			1	75	1	192	0	0	1	4	1	243	0	0	false	false	
613950			78	3929	71	8833	113	46018	103	2296	11	1206	6	2059			2	66	4	734	0	0	0	0	0	0	0	0	false	false	
614256	20	143													25	149													true	true	
614313			121	4300	101	13073	70	27774	406	11370	133	14436	100	28287			161	5523	101	10137	30	6181	245	5579	69	5845	17	3393	false	false	
614340			148	2972	47	6340	34	14850	38	1696	26	2743	5	1857			8	355	6	638	5	1269	31	722	3	367	2	734	false	false	
614368			77	3264	51	7345	47	14003	217	6096	26	3614	13	2752			14	200	8	586	6	976	47	823	1	140	1	273	false	false	
614751			62	2769	42	5953	33	11935	205	4095	21	1974	9	1725			17	707	15	1884	16	4224	212	4188	24	2203	9	2038	false	false	
614948			19	921	17	2114	18	12202	36	933	3	403	3	482			48	2035	35	4341	32	12805	56	1363	28	2927	11	3191	false	false	
615217			49	3747	65	8011	101	40558	272	7684	111	12255	139	47049															false	false	
615253	54	176															72	1872	50	5389	15	3670	403	7203	45	4710	9	2367	false	true	
615459			38	1558	39	6428	48	25873	393	13501	73	13439	60	31107			0	0	1	206	0	0	4	145	1	175	0	0	false	false	
615851	0	0	42	1467	21	2756	18	7096	119	3006	18	2198	11	4759	0	0	69	2828	36	4146	8	1908	128	2969	38	4240	4	1029	false	false	
