"IDRSSD"	RCFDF236	RCFDF237	RCFDF238	RCFDF239	RCFNF234	RCFNF235	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONF238	RCONF239	TEXTA545	
673963								0	11901	595	0	0	122121	15076	138444	607	272466	0	276929	0		
674344								0	4487	281	273	1	31596	4071	12763	67	49119	0				
674849								0	6970	807	571	2	82732	6215	51720	234	141993	0				
675042								0	3460	325	566	2	37334	5921	14294	60	55654	0				
675051								0	1416	123	2364	1	20556	2688	44884	107	69220	0				
675079								0	2671	152	0	0	48259	5007	12296	79	63226	0				
675239								0	16348	486	360	1	44425	13462	29802	197	90935	0				
675248								0	5838	369	0	0	27629	5653	17604	90	51071	0				
675332	121057932	6615161	118799492	6209758	6604586	6199103	30063475	0	2642058	177880	157066	388	60388676	7192218	51254971	152416						
675341								0	2217	138	0	0	18166	2597	3412	20	23795	0				
675659								0	3814	314	538	2	41734	3766	27942	124	74029	0				
675855								0	623	30	292	1	12667	1282	7506	39	21088	0				
675949								0	3842	632	269	1	74748	4232	73267	176	152126	0				
676049								0	8388	368	712	2	62879	8340	73512	311	145491	0				
676151								0	6663	353	1219	4	85483	9446	38684	131	132049	0				
676160	1477677	41410	1474997	37196	41199	36804	643002	0	7132	504	0	0	339704	21491	1089431	2639						
676245								0	4132	289	0	0	48300	5582	23760	119	76192	0				
676656	8759092	1959071	8269542	1872044	1959071	1872044	3381706	0	96885	6339	2903	8	2000177	266951	4700056	9841						
676955								0	2350	133	0	0	17528	3421	17707	63	37585	0				
677354								0	3181	259	0	0	28170	3501	26244	117	57595	0				
677448								0	3094	154	0	0	36540	3758	20841	109	60475	0				
677644								0	15701	508	1095	2	200623	25408	143111	709	360530	0			0	
677756								0	1940	227	0	0	27128	2496	12939	44	42007	0				
678043								0	13490	977	2059	6	91840	15601	86557	263	193946	0				
678052								0	833	51	0	0	20777	2710	5842	40	27452	0				
678070								0	21564	2188	1293	3	115633	4658	41573	273	180063	0				
678258								0	2452	69	686	1	20036	2527	9152	52	32326	0				
678454								0	11245	546	11507	18	56269	6699	22343	136	101364	0			no	
678557								0	2733	313	0	0	33310	4443	18473	67	54516	0				
678717							55447	0	48943	2618	6518	13	468184	80148	261969	1085	785614	0	770252	0		
678744								0	3577	221	0	0	47824	6766	23436	81	74837	0				
678931								0	1407	47	0	0	33062	2765	15336	74	49805	0				
679246								0	4580	236	0	0	25868	4975	16909	56	47357	0	45916	0		
679451								0	1636	105	354	1	17914	1805	6385	39	26289	0				
679648								0	3005	459	0	0	28994	3915	14927	64	46926	0				
679826								0	6523	597	0	0	283348	25722	374077	1139	663949	0				
680055								0	2029	373	255	1	72890	9090	61790	245	136964	0				
680130								0	2871	432	0	0	134979	23770	174326	346	312176	0				
680149								0	2973	404	0	0	34234	3687	19698	93	56905	0				
680354								0	8311	611	506	1	86519	10438	227921	509	323257	0				
680457								0	12369	741	462	1	172805	22127	143166	589	328802	0				
680747								0	7529	538	1586	5	42569	8272	14356	90	66040	0				
680813								0	47524	2568	5377	12	412846	56068	173258	898	639005	0				
680952								0	431	38	0	0	12688	1449	22112	23	35231	0				
681043								0	3261	262	0	0	41669	3596	27733	139	72663	0				
681249								0	3369	181	0	0	17335	2721	2570	14	23274	0				
682143								0	11618	890	0	0	164328	32095	66335	271	242281	0				
682545								0	2207	144	0	0	31868	5746	18369	89	52444	0	53537	0		
682563							4081924	0	124155	9412	3244	10	4023921	1130622	6601563	18809	10752883	0	10521042	0		
682611							784901	0	287743	34051	6950	20	2870093	491800	1314099	5120	4478885	0	4426534	0		
682648								0	16527	595	995	3	53078	3970	25767	124	96367	0				
683449								0	19671	834	378	1	78332	12771	100721	348	199102	0				
683814								0	5070	394	1585	5	56262	10704	33504	155	96421	0				
684325								0	5256	319	0	0	72997	7331	61003	252	139256	0				
684455								0	2330	109	0	0	63529	5870	28681	128	94730	190				
685023								0	5215	189	1807	3	32715	5345	13712	77	53449	0				
685368								0	9186	522	253	1	81602	11165	48604	257	139645	0				
685407								0	90479	3619	6581	18	384632	32852	195838	1043	677530	0				
685555								0	2965	245	0	0	49516	8714	32292	136	84773	0				
685649								0	11102	424	665	2	93854	7891	79426	325	185047	0				
685658								0	6889	287	1693	3	95965	11926	96591	419	201138	0	204542	0		
685733								0	2003	123	0	0	22193	2255	8296	50	32492	0				
686271							189262	0	28364	1307	2345	6	555290	12964	323517	1106	909516	0	869248	0		
686440								0	3749	219	256	1	52619	5581	26976	137	83600	0				
686459								0	2459	137	259	1	32710	4393	10774	51	46202	0				
686655								0	8647	415	0	0	100294	9073	56652	145	165593	0				
686758								0	60	190	0	0	44219	4802	33908	130	78189	0				
686963								0	3380	162	0	0	60685	6484	72709	311	136774	0				
687009							718632	0	64937	5310	2256	6	986230	125338	914655	3122	1968078	0	1944644	0		
687054								0	1527	48	0	0	17375	1108	18145	88	37047	0				
687250								0	3446	231	0	0	16128	4036	4528	29	24102	0				
687474								0	16577	1066	0	0	149129	21509	85758	439	251464	0				
687830								0	4027	256	0	0	25575	3431	8157	46	37759	0				
687858								0	17859	1446	269	1	336968	26888	150708	461	505804	0				
687951								0	23755	1501	2240	5	191252	22041	159993	628	377480	240				
688079	11230000	894000	11935000	759000	894000	759000	197000	0	0	0	0	0	10126000	6755529	210000	137						
688257								0	2905	263	0	0	88766	14064	67280	208	158951	0				
688453								0	1074	56	0	0	22484	2585	13458	61	37016	0				
688556								0	2551	137	883	3	30604	4380	33857	91	67895	0				
689209							164238	0	86216	6044	5706	15	418338	90577	243822	1152	754082	0	742801	0		
689302								0	19432	1631	983	3	250408	31651	485108	1050	755931	0				
689357								0	9707	1361	357	1	156592	10977	109908	360	276564	0				
689740								0	15937	1379	852	2	220268	26490	107725	480	344782	0				
689759								0	2085	78	0	0	15354	1478	37911	84	55350	0				
691042								0	544	32	0	0	16378	1883	12486	52	29408	0				
691079								0	8443	547	251	1	166666	24237	148152	652	323512	0				
691556								0	12284	1008	258	1	82783	12082	47443	169	142767	0				
691743								0	3827	344	0	0	34783	7941	10781	61	49391	0				
691958								0	1559	140	0	0	17208	1787	5488	28	24255	0				
692450								0	4908	249	255	1	64080	7046	20489	112	89732	0				
692478								0	9585	659	1916	4	59498	3577	67371	238	138370	0				
692704								0	0	0	0	0	0	0	0	0	0	0				
692946								0	14283	1196	599	2	168966	22445	100456	400	284304	0				
693224							509059	0	50354	3814	4560	9	631388	74125	590259	2473	1276561	0	1249073	0		
693345							447764	0	93809	6460	4278	11	873138	141613	612064	1753	1592879	9590	1571579	28181		
693662								0	1406	150	0	0	188065	16015	487850	1052	677321	0				
693952								0	3638	132	0	0	62865	10806	21019	131	87522	0	88381	0		
694146								0	823	65	0	0	12180	1454	4021	22	17024	0				
694771								0	0	0	0	0	10046	1955	3668	19	13714	0				
694847								0	8983	582	536	2	102801	18446	87409	253	199729	0				
694904							3075348	0	818504	48914	42287	106	6527846	732398	5140451	14841	12529089	0	12676345	0		
695134								0	7120	323	1349	3	140157	10431	111043	386	259669	0				
695228								0	21789	1938	290	1	207185	35847	190662	373	419926	0				
695349								0	11333	1001	326	1	107529	22001	46873	208	166061	0				
695648								0	2320	173	291	1	17877	2143	5023	25	25511	0				
695705								0	10089	3391	269	1	182617	19594	155541	619	348516	0				
695732								0	1163	43	0	0	37791	2359	22584	86	61538	0				
695947								0	3195	139	1514	3	24429	4535	7429	25	36567	0				
696047								0	4592	260	662	2	37238	5367	21378	118	63870	0				
696168								0	0	0	0	0	116602	2413	67710	494	184312	0				
696430								0	26989	1830	708	2	234408	31382	344209	861	606314	0				
696551								0	1796	113	494	1	21887	2781	20319	57	44496	0				
696645								0	1132	66	0	0	28998	3776	20792	79	50922	0				
697035								0	3513	293	0	0	35850	4612	11672	65	51035	0				
697147								0	7600	826	252	1	89661	12725	76198	231	173711	0				
697156								0	6261	543	0	0	58532	9275	29462	126	94255	0				
697231								0	10159	663	2364	4	132004	19754	110978	394	255505	0				
697455								0	1140	124	267	1	33264	3575	59823	175	94494	0				
697633	39468623	50089	38794886	815720	44176	809807	15765097	0	545722	34720	17688	47	14940304	2548639	23914820	53976						
697754								0	18235	1525	2906	6	191784	16946	538847	1355	751772	0				
697763							1668652	0	46261	3492	1259	4	1348688	190055	1778988	4484	3175196	0	3198127	0		
697857								0	6146	853	0	0	34940	1588	8195	49	49281	0				
697950								0	1275	94	294	1	24850	2933	12117	91	38536	0	38469	0		
697978								0	25488	1760	2140	7	264434	22296	173469	829	465531	0				
698144								0	21808	1915	927	2	204448	25946	86628	421	313920	109				
698322								0	20056	251	585	2	140676	13938	94289	480	255606	0				
698546								0	4564	245	0	0	44940	6847	23392	91	72896	0				
698649								0	17739	1478	1832	3	94216	12025	47395	206	161182	0				
698957								0	1795	93	0	0	17664	2315	11344	39	30803	0				
699105								0	12322	890	700	2	165608	22948	84297	432	262927	0				
699132								0	1403	87	0	0	45249	3561	51840	105	98492	0				
699253								0	2363	273	0	0	42807	5767	15624	66	60794	0				
699534								0	13832	901	0	0	129936	16513	77743	306	221511	0				
699552								0	10232	991	0	0	181441	14579	68961	234	260634	0				
700140								0	415	35	0	0	20494	3021	6405	37	27314	0				
700252								0	2227	129	0	0	36500	4778	34164	153	73013	122				
700337								0	6594	438	595	2	110691	12703	48272	184	166152	0				
700430								0	5360	548	0	0	72859	11188	42537	186	120756	0				
700458								0	1068	185	0	0	24394	2839	10336	52	35798	0				
700672								0	27982	1768	268	1	200722	19628	89332	370	318304	0				
700739								0	12207	435	904	3	60037	12156	29112	219	102260	0				
701062							1620346	0	63512	8403	4062	9	1831089	199822	2234089	5381	4154091	21339	4094526	11967		
701222								0	21039	1102	482	1	174406	26713	123264	415	319192	0				
701259								0	11737	919	827	2	158397	25235	108245	386	279205	0				
701736								0	34954	2480	4019	8	396573	29051	467373	1108	916943	14024	895124	784		
701745								0	3	1	0	0	6486	1257	7254	38	13743	0				
701839								0	7347	348	287	1	159372	26701	83158	417	250164	0				
701857								0	896	85	0	0	13488	2031	14764	56	29148	0				
701950								0	5919	214	649	2	59799	7445	52302	144	118669	0				
702050								0	145	7	0	0	6260	908	3870	19	10275	0				
702117							1161861	0	126305	9803	2528	8	1884028	486424	1946797	5092	3959658	0	3884824	0		
702359								0	2070	168	0	0	41169	5207	22355	107	65594	0				
702612								0	39043	2100	5915	13	352172	42454	248137	906	645267	0				
702751								0	3408	139	0	0	62247	7139	30658	149	96704	391				
702836								0	5187	192	1624	3	41101	6307	33253	195	81165	0				
702911								0	21869	1701	750	2	175347	24951	85275	264	283241	0	280437	0		
702966								0	0	0	0	0	9871	1271	11795	57	21666	0				
703039								0	653	37	0	0	18702	2674	17988	82	37343	0				
703552								0	610	17	1664	4	28005	2424	67537	270	97816	0				
703767								0	9244	477	1112	2	170369	19762	238387	808	419112	0				
704326								0	1748	88	0	0	41669	4892	6982	56	50399	0				
704447								0	3707	284	391	1	43927	5343	19544	99	67569	0				
704559								0	32300	3219	722	2	417512	72158	204897	746	655431	0				
704737								0	7059	296	1204	3	198749	8229	176676	612	383688	0				
704755								0	2393	342	0	0	36759	3828	17950	67	57102	0				
705444								0	4913	232	623	2	65444	8160	44953	228	115933	0				
705453								0	1294	30	0	0	3922	535	7102	33	12318	0				
705556								0	13990	911	3092	8	78556	10138	34127	136	129765	0				
705565								0	1799	131	318	1	38089	7265	20167	102	60373	0				
705958								0	7267	377	607	2	52694	8393	45119	118	105687	0				
706030								0	2154	173	377	1	13701	1520	8151	29	24383	0				
706058								0	3431	180	0	0	32552	5117	13319	61	49302	0				
706151								0	2835	186	0	0	15291	2909	123722	159	141848	0				
706236								0	8214	279	1882	2	65783	10332	20401	123	96280	0				
706254								0	3973	186	0	0	75539	10792	37078	176	116590	0				
706450								0	1149	88	0	0	19568	3183	12790	58	33507	0				
706656								0	3434	186	0	0	50408	8361	18406	106	72248	0				
707354								0	34278	1981	851	3	421662	60058	311996	973	768787	0				
708052								0	8742	309	0	0	39207	2781	28125	130	76074	0				
708137								0	7883	562	416	1	178563	15523	99571	371	286433	0				
708164								0	2057	127	0	0	52549	5154	46541	206	101148	0				
708333								0	5599	658	938	3	62972	9451	25507	148	95016	0				
708379								0	17647	748	1307	4	71071	9364	44556	145	134581	0				
708454								0	14238	468	1919	6	122267	3357	79205	372	217629	0				
708753								0	1601	88	0	0	16056	2534	6513	38	24170	0				
709031								0	17196	996	2320	7	126667	11374	61666	353	207849	0				
709143								0	7615	398	255	1	133452	16922	104426	464	245748	0				
709358								0	6698	276	0	0	88815	9364	61300	224	156813	0				
709451								0	6195	492	0	0	49592	6277	25557	94	81343	0				
709554								0	2702	143	597	2	40942	5704	91863	196	136104	0	120588	0		
709602								0	17951	1681	1854	4	218571	32747	439410	807	677786	0				
709639								0	27462	943	2209	7	156593	17982	66858	324	253122	0				
709648								0	8361	566	0	0	102975	13635	95434	342	206770	0				
709675								0	41	41	0	0	37947	11905	46630	129	84618	0				
709956								0	0	0	0	0	22571	3112	17142	43	39713	0				
710176								0	6619	243	0	0	44442	4838	34879	155	85940	0				
710251								0	10050	632	604	2	139650	22909	128448	483	278752	0	281090	0		
710859								0	4888	254	0	0	91293	9496	75525	280	171706	0				
711472	803382	0			0			0	1495	212	284	1	250317	129015	551287	1104						
711520								0	2631	171	0	0	38562	10020	41131	84	82324	0				
711548								0	8095	530	0	0	91971	12755	68668	279	168734	0				
711753								0	1714	121	0	0	23670	3119	20454	68	45838	0				
711801								0	35557	2299	1817	5	197215	26979	96899	444	331488	0				
711959								0	71	4	0	0	6549	931	701	6	7321	0				
712031								0	28738	1370	1958	5	177957	25067	240999	528	449652	0				
712059								0	15202	979	580	1	279138	37395	135071	606	429991	0				
712648								0	3540	137	0	0	42582	5551	19762	104	65884	0				
712750								0	3976	271	280	1	31727	6259	46218	212	82201	0				
712956								0	3116	162	0	0	74573	9890	47086	184	124775	0				
713038								0	955	117	0	0	21549	3450	12837	64	35341	0				
713047								0	2337	243	0	0	17679	2596	9058	45	29074	0				
713140								0	4948	263	0	0	25174	3287	12252	65	42374	0				
713252								0	1528	250	332	1	16630	2346	7798	36	26288	0				
713926								0	26377	1910	818	2	206189	27132	67149	382	300571	38				
714165								0	1042	76	0	0	23410	3472	23583	66	48035	0				
714437								0	3003	167	1522	4	55303	6830	30325	161	90153	0				
714839								0	4474	337	1645	3	125269	7762	73038	248	204426	0				
714978								0	6955	338	372	1	100170	12661	98794	406	206291	0				
715032								0	3337	406	0	0	27904	3953	20752	71	51993	0				
715144								0	5456	489	0	0	116241	16560	54430	251	176127	0				
715340								0	1692	141	0	0	47578	9583	90053	137	139323	0				
715630								0	9041	400	0	0	82495	13758	40095	173	131631	0				
715751								0	632	90	0	0	31367	6124	20827	86	52831	4				
716413							526442	0	5755	1393	0	0	230096	47230	667424	910	903275	0	858320	0		
716655								0	16750	1564	262	1	329677	35841	163182	584	509871	0	490690	0		
716833							287105	0	93348	6741	3567	7	813441	94810	440573	2178	1350929	0	1333732	0		
716851								0	6304	459	0	0	68123	10042	23129	98	97556	0				
716954								0	6458	693	327	1	92987	10173	12741	83	112514	0				
717232								0	2335	143	0	0	28019	3909	16329	85	46683	0				
717513								0	7548	366	0	0	103605	11315	48951	245	160104	0	155574	0		
717737								0	19156	971	1437	5	322275	28281	199346	775	542214	0				
717867								0	1468	75	0	0	24127	2893	21342	108	46937	0				
717924							347856	0	64225	3379	3278	9	606551	79470	343617	1476	1017669	0	1039853	0		
718079								0	7024	230	332	1	51722	5018	25933	124	85011	0				
718145								0	15111	792	289	1	187846	30498	189477	516	392723	0				
718275								0	0	0	0	0	25759	9434	38105	122	63864	0				
718538								0	17121	1633	975	3	124993	20081	52493	302	195582	0				
718547								0	5904	294	0	0	73191	9553	25545	124	104669	29				
718556								0	2396	357	0	0	31125	4120	23242	73	56763	0				
718930								0	11358	589	0	0	174420	19820	99406	431	285185	0				
719030								0	3957	175	262	1	30372	4903	6601	38	41192	0				
719441								0	3373	205	0	0	90073	8034	59661	236	153107	0				
719610								0	9407	315	1169	3	56895	7489	57000	226	124471	0				
719656								0	9512	983	0	0	137094	19404	80158	346	226764	0				
719955								0	4544	181	0	0	93283	7551	115290	319	213117	0				
719964								0	1606	141	0	0	28895	3199	21973	104	52474	0				
720045								0	5157	210	0	0	21516	2809	7425	53	34098	0				
720157								0	1245	155	0	0	11255	1948	4763	26	17263	0				
720166								0	978	93	0	0	26375	2649	11285	82	38638	0				
720344								0	9536	671	0	0	62292	8091	25307	99	97137	0				
720465								0	30443	604	2223	8	460277	5786	414558	1041	907501	0	909184	0		
720746								0	8673	458	317	1	119059	20874	43768	195	171817	0				
720858								0	3911	626	0	0	41937	4819	7804	27	53652	0				
720951								0	4286	435	620	2	66104	10279	59833	228	130843	0				
721350								0	6183	749	396	1	79519	9758	51043	169	137141	0	146761	0		
721659								0	6888	325	454	1	45219	5334	39168	129	91729	0				
721752								0	4031	270	333	1	21717	3903	13444	43	39525	0				
721949								0	20549	1353	1994	3	241530	27523	106428	467	370501	0				
722227								0	917	106	0	0	19229	4173	6014	29	26160	0				
722432								0	22121	815	2343	6	108981	17947	31713	165	165158	0				
722544							315090	0	55533	3702	2862	8	405587	57484	342257	1045	806239	0	813999	0		
722816								0	25653	1836	1728	5	236590	33013	208943	644	472914	0				
723112	41632150	8934553	39976905	9875551	8934553	9875551	11831255	0	641615	39362	28227	68	13416940	2051374	18610814	28642						
723158								0	3153	147	290	1	53865	5538	13702	74	71010	0				
723550								0	2595	128	808	2	25862	3936	10280	50	39545	0				
723653								0	3009	164	0	0	39574	6077	52213	157	94797	0				
723710								0	29237	2741	3246	4	258460	48755	100465	435	391408	0				
723747								0	2277	133	278	1	20244	4577	6870	40	29669	0				
723756								0	2885	124	0	0	23032	2427	8538	37	34453	0				
723822								0	12570	1206	287	1	90967	18976	20140	117	123964	0				
723868								0	3258	146	294	1	54931	5769	50788	203	109271	0				
724230								0	9373	552	0	0	104775	15738	69935	405	184083	0				
724351								0	5890	322	0	0	95254	11633	104030	315	205175	0				
724548								0	6292	179	1973	5	21875	1875	19766	88	49906	0				
724744								0	7811	362	0	0	57523	7632	46343	134	111677	0				
724753								0	0	0	0	0	17405	2700	6228	36	23633	0				
724847								0	22461	977	512	2	224886	19250	126078	658	373937	0				
724940								0	2752	132	402	1	17151	1798	8232	37	28537	0				
725376								0	6852	564	824	3	18503	1592	4260	32	30439	0				
725732	668387	74143			74143			0	25	2	0	0	224266	7015	369953	1145						
725741								0	2803	166	0	0	55617	6612	38090	179	96510	0				
725844								0	3308	208	0	0	22540	2518	10665	56	36513	0				
725853								0	1219	74	1002	1	33734	3771	35756	118	71711	0				
726234								0	5089	446	618	2	129478	13280	162315	506	297500	0				
726355								0	1383	63	359	1	10244	1795	3656	13	15642	0				
726458								0	3818	178	1563	1	31210	4418	9836	50	46427	0				
726953								0	2018	58	758	1	19518	1465	37934	141	60423	195				
727156								0	6012	284	340	1	16246	2087	6544	33	29142	0				
727343								0	2647	110	370	1	26246	2821	18473	66	47736	0				
727455								0	1432	65	307	1	31963	2874	107078	291	140780	0				
727530								0	1590	61	794	3	26386	854	12063	55	40868	35				
728452								0	3040	265	393	1	61097	10268	27725	113	92255	0				
728742								0	24404	1663	3393	9	205237	25055	201604	401	434637	0				
728948								0	5473	334	0	0	129618	18385	99363	267	234467	13				
728957								0	11042	526	362	1	89306	11617	40227	204	140937	0				
729011								0	10985	856	597	2	84211	11655	40252	188	136045	0				
729057								0	4109	294	263	1	44388	7992	26190	112	74950	0				
729132	353504	44908			44908			0	0	0	0	0	52036	2456	256559	643						
729310								0	18548	1080	928	2	154054	26624	66518	289	240048	0				
729459								0	2772	131	592	2	28636	5019	13071	56	45071	0				
729842								0	2193	133	252	1	40091	5476	18713	109	61445	194				
729945								0	5783	214	302	1	48979	6698	31019	140	86083	0				
730446								0	4538	239	270	1	52045	5875	23489	71	80342	0				
730745								0	1437	97	0	0	13352	2205	2719	17	17508	0				
730754								0	84	11	0	0	21251	1762	14084	79	35419	0				
730857								0	4006	157	523	2	54123	5670	30865	174	89517	0				
731050								0	5319	453	284	1	80005	9976	24107	150	109715	0				
731247							127171	0	87891	7025	2291	6	743687	108618	337365	1491	1171234	0	1166101	0		
731957								0	1181	92	0	0	15273	2936	4797	22	21251	0				
732178								0	8920	292	826	3	98085	12383	66559	200	174390	0				
732253								0	1457	57	0	0	26259	4198	12079	72	39795	0				
732459								0	2213	274	708	1	30904	4514	18735	90	52560	0				
732637								0	2586	137	0	0	40050	7799	14462	75	57098	0				
732758								0	0	0	0	0	81328	75253	67426	121	154381	5627				
732918								0	21152	1207	279	1	274584	49515	143474	597	439489	0				
732945								0	2965	300	0	0	42799	4524	22607	83	68371	0				
732954								0	1716	77	653	2	24815	3026	7694	46	34878	0				
733045								0	2963	275	257	1	24621	2903	7183	42	35024	0				
733054								0	18629	553	2864	6	102480	7729	76930	269	200903	0				
733540								0	1006	17	0	0	13979	1714	9159	37	24145	0				
733559								0	1158	45	0	0	17510	1908	5509	24	24177	0				
733661								26647	0	0	0	0	43815	882	14319	103	58134	0			FIRSTRUST SAVINGS BANK	
733755								0	2938	180	531	1	33674	3888	10308	71	47451	0				
733951								0	2009	86	0	0	26898	4840	25840	92	54747	0				
734051								0	2980	109	0	0	30715	7602	10958	69	44653	0				
734248								0	17098	932	303	1	93179	12124	53348	204	163928	0				
734350								0	1160	79	372	1	51967	7325	62099	325	115598	0				
734538								0	0	0	0	0	2959	78	55788	100	58747	0				
734613								0	20969	1715	1747	6	115225	17046	27263	152	165204	0				
734855								0	1764	84	0	0	17229	1801	7810	44	26804	0				
734949								0	1908	102	0	0	28379	2903	14964	56	45251	0				
735049								0	4659	207	324	1	25383	4712	12267	53	42633	0				
735067								0	1210	62	0	0	14541	1649	18933	86	34719	35				
735142								0	3218	205	257	1	28815	2386	5959	22	38249	0				
735357								0	269	17	0	0	5740	684	4317	11	10399	72				
735414								0	3221	242	0	0	25002	4595	10878	57	39101	0				
735441								0	38239	3042	1308	4	188221	25658	138127	545	365895	0	365451	0		
735656								0	3460	423	425	1	39178	5108	22365	101	65428	0	0	0		
735768								0	8304	437	672	1	158466	16731	293387	873	461350	521				
735852								0	27449	1148	655	2	236509	28531	183359	845	447972	0				
736158								0	2251	81	280	1	13215	1529	6335	30	22082	0				
736206								0	14483	1686	346	1	304094	32304	421031	1379	739954	0				
736448								0	39320	2199	1738	5	447329	43753	236316	1055	751255	26552	755760	26616		
736550								0	3518	291	312	1	50258	7604	31096	120	85182	0				
736662								0	0	0	0	0	8349	1417	5956	41	14305	0				
736877								0	44188	3368	3732	9	281081	42463	100921	615	429922	0				
737548								0	15193	1209	0	0	178418	28181	143992	368	337604	0				
737632								0	6296	413	773	1	144128	17473	107161	382	258358	0				
737753								0	3411	162	0	0	23546	3414	7746	38	34703	0				
738013								0	3293	298	0	0	205048	17589	142020	529	350361	0	346149	0		
738040								0	35272	2118	2279	4	318429	38451	199968	901	555948	0				
738143								0	7277	259	1219	2	90500	8556	66292	146	165288	0				
738255								0	4696	295	0	0	51764	6570	21677	114	78137	0				
738303								0	45028	2640	6832	14	342730	36225	237221	1227	631811	0				
738611								0	405	32	0	0	25642	4791	10607	45	36654	0				
738657								0	1153	130	0	0	19721	2717	6114	49	26988	0				
738769								0	9257	481	298	1	144629	16989	96845	462	251029	0				
739159								0	954	63	0	0	7553	1139	6510	17	15017	0				
739346								0	1847	80	262	1	16376	3471	20260	95	38745	0				
739355								0	4315	135	684	2	80502	5812	43433	269	128934	0				
739430								0	15791	584	1334	4	115801	11975	64139	271	197065	0				
739560							924693	0	20820	2079	1178	4	443126	46779	1139731	2194	1604855	0	1534749	0		
739832								0	4354	213	0	0	36271	7003	12358	87	52984	0				
739850								0	0	0	0	0	15789	2767	10659	58	26468	20				
740249								0	6045	731	0	0	62250	12887	36990	166	105285	0				
740258								0	0	0	0	0	16441	1725	2669	23	19195	83				
740931							151987	0	0	0	0	0	468339	5413	167087	151	635425	0	444291	0		
741068								0	2460	217	0	0	39605	5756	23959	108	66024	0				
741152								0	781	48	0	0	22385	3496	10919	49	34085	0				
741330								0	24045	1364	1294	4	304657	26496	209205	892	539201	0				
741358								0	357	36	516	1	5799	1039	2806	13	9499	21				
741639								0	1179	143	0	0	15095	2255	5635	31	21909	0				
741648								0	1413	41	0	0	27827	1931	8624	44	37864	0				
741657								0	6944	527	535	1	60497	8491	22713	105	90689	0				
741844								0	6427	361	0	0	69441	6072	31782	167	107650	0				
741871							1146653	0	288465	13557	16168	46	2975271	324935	4385932	12267	7665929	94	7661569	119		
741956								0	1293	118	0	0	19725	2074	15456	61	36474	0				
742056								0	2699	120	0	0	33606	3838	39545	190	75850	0				
742355								0	4937	254	0	0	44300	5565	17578	62	66815	0				
742542								0	1981	124	0	0	34923	5459	24141	86	61045	0				
742560	422942	0			0			0	0	0	0	0	13628	692	409314	334						
742636								0	1038	83	0	0	50109	4969	79211	214	130358	0				
742944								0	9594	1032	261	1	88003	10678	36655	186	134513	0	133574	0	no	
743053								0	3369	163	0	0	29535	4103	28898	96	61802	0				
743455								0	2255	178	0	0	20799	3324	12253	47	35307	0				
743679								0	16651	1401	1061	3	122305	19487	91182	290	231199	0				
743857								0	6334	661	648	2	183917	8075	75959	361	266858	0				
743950								0	3054	463	0	0	31108	4405	4924	32	39086	0				
744144								0	3481	465	309	1	81880	8131	25933	102	111603	0				
744238								0	3336	234	0	0	98582	13337	52868	203	154786	0				
744256								0	7170	670	0	0	106693	13538	58098	250	171961	0				
744854								0	5516	384	0	0	116294	12644	127698	395	249508	0				
745150								0	790	47	336	1	11875	1482	4044	26	17045	0				
745347								0	2539	321	0	0	39216	5045	34998	121	76753	0				
745570								0	5423	490	0	0	118280	14330	120813	500	244516	0				
745646								0	2757	266	0	0	60589	9263	34028	106	97375	0				
745954								0	1760	192	737	1	15964	2150	5331	33	23792	0				
746054								0	2227	134	0	0	22510	2582	13705	57	38442	0				
746157								0	2950	308	462	1	50645	7771	27255	106	81312	0				
746223								0	19735	1608	1704	4	99671	14362	67476	269	188377	-209				
746429								0	6566	342	0	0	93153	11620	38282	196	138002	0				
746513								0	17955	951	987	3	199519	28223	99403	454	317864	0				
746755								0	2437	130	0	0	42550	4336	60966	196	105953	0				
746942								0	3566	199	579	2	26596	2989	12790	43	43532	0				
747051								0	3125	158	0	0	27947	3830	11978	65	43050	0				
747257								0	5127	242	0	0	33622	5489	16228	70	54977	0				
747435								0	1486	59	0	0	168504	7012	262368	894	432358	0				
747743								0	2923	798	451	1	37612	11385	15668	88	56654	0				
747846								0	2293	197	0	0	44532	4677	20208	94	67033	0				
748254								0	10415	794	0	0	139004	17715	95425	437	244844	0				
748357								0	252	26	0	0	8938	922	10439	23	19629	0				
748441								0	7355	480	1047	3	59759	8102	36421	169	104582	0				
748964								0	4881	330	0	0	83002	9613	57604	262	145487	0				
749046								0	12225	801	922	3	194153	20050	200213	866	407513	0				
749242							1077771	0	105816	7094	6427	16	1115761	161747	1255438	3376	2483442	0	2556320	0		
749550								0	1376	61	0	0	15001	3521	14059	115	30436	0				
749635								0	21236	970	4314	9	196088	20202	322313	662	554460	10509				
749840								0	2083	87	0	0	14816	2297	6607	22	23506	0				
749943								0	7718	453	0	0	63631	5616	34966	248	106315	0				
749952								0	2852	109	0	0	31223	2982	35199	120	69275	0				
750051								0	18051	1080	288	1	145460	16333	60557	247	224355	0				
750127								0	12472	1253	1217	3	101499	19588	54720	240	169908	0				
750154								0	9054	299	0	0	74067	8250	73095	367	156216	0				
750239								0	51651	3365	3020	10	414320	41946	295004	1220	763995	0				
750305							577411	0	22679	1222	3955	9	293630	43717	792929	1690	1113193	0	1021760	0		
