"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	
2756785																																	0	244993	917	5826	217815	6	6	0	211	0	63837	0	63837	43612	5247	0	0	651654	961	0	0	59486	9463	14573	256849	13671	6930	22125	14719	2041	0	318677	40848	114762	88275	28773	365	0	0	0	0	0	0	0	0	1202	0		0	0	99994	144999	142240	75575	0	0	0			
2756909																																	0	65622	185	3834	101050	0	0	0	0	265	59880	0	59880	25856	1475	0	0	281647	543	0	0	18211	5755	17874	105720	8109	1746	2505	4904	0	611	138036	10014	42993	61366	10950	23	0	0	0	0	0	0	0	0	322	0		0	0	55014	10608	61096	39954	0	0	0			
2757205																																	0	4376	0	0	84147		86		0	0			18322	12185	11129	0	6112	173403	0	0	10266	36809	0	36809	27195	2458	3268	7937	568	2780	19636	56044	9643	33732	19405	15328	2415								216	21			0	0	1000	3376	0	84147			0			
2757586																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0							0			
2757906																																	0	12449	102	39	12928		955		2	0			4631	5112	1425	0	0	43273	0	0	210	5244	96	3563	13712	4303	349	212	280	0	100	20467	3719	4860	8737	240	0								0	290			0	0	6604	5845	756	12172			0			
2757951																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0							0			
2758024																																	619	5874	0	538	7455		68		0	202			3052	4364	1264	0	0	28798	50	0	0	4927	339	1649	8181	1668	154	367	1121	834	511	14343	221	2106	4697	878	338								9	339			0	0	2151	3723	5604	1851			0			
2758613																																	0	19857	644	470	3543	0	39	39	0	0	1673	0	1673	12837	257835	0	0	369121	0	0	0	65792	2661	38826	37071	17743	10554	13972	5940	9677	7303	30387	7105	17531	26010	219984	1086	0	0	0	0	0	0	0	1853	1917	0		0	0	9387	10470	1452	2091	0	0	0			
2759629																																	0	596	2763	0	3241		49		26249	0			12512	0	2851	0	0	60026	0	0	0	11622	143	1578	32098	8	11	994	1669	8532	408	29895	3269	6199	6815	2154	0								0	0			0	0							0	0		
2760102																																	0	20230	60	961	34554		0		8	0			64014	1955	9253	0	0	172714	0	0	0	39042	2003	2659	53950	2383	4884	6585	17574	3203	4413	50861	18139	24960	31136	7303	611								0	634			0	0	6428	13802	29478	5076			0			
2760232																																	0	125491	876	9266	77321		0		25	0			24934	18528	2778	0	0	303756	475	0	0	37893	5393	0	131935	8070	4726	7709	10382	2579	4427	114644	36823	23130	16930	46531	25193								0	1726			0	0	76550	48941	52646	24675			0			
2761912																																	0	76972	1600	947	156955	0	10	10	0	0	43936	3	43939	10294	1655	0	0	301534	269	0	4040	8479	933	5723	73071	4831	1330	1058	1260	0	0	160773	14536	51905	56512	9479	0	0	0	0	0	0	0	0	0	19	0		0	0	33985	42987	73699	83256	0	0	0			
2761930																																	0	51537	0	5748	54483		551		0	0			2691	5271	460	0	0	131763	0	0	0	10190	832	2130	53859	3049	1203	2662	2409	0	141	77464	4449	18258	17373	3969	0								0	0			0	0	12183	39354	35091	19392			0			
2761967																																	0	0	0	3019	3309		12		0	336			62763	5025	331	0	0	150385	0	38962	0	36889	75	20827	31776	176	1575	8878	9972	4628	11202	33530	5571	27671	34917	2801	3285								0	0			0	0							0			
2762638																																	0	42738	512	9729	37340		1242		84	0			46442	12814	1826	0	84	168560	0	0	84	10860	4739	5656	66270	5643	813	2297	355	603	1149	85761	8798	30992	27162	1482	2104								0	150			0	0	16594	26144	17240	20100			0			
2764212																																	0	104514	1681	16523	173687	630	1672	1042	0	787	11632	0	11632	10476	130	0	0	386237	357	417	2345	60462	3845	35229	162433	12155	904	9169	14145	9116	14940	172557	20143	30710	49401	49547	2780	0	0	0	0	0	0	0	0	1555	0		0	0	74449	30065	87891	85796	0	417	0			
2764258																																	0	32542	0	604926	904139	0	0	0	0	0	763	0	763	0	260	0	0	1532987	10134	0	0	491	0	0	284704	0	0	0	0	460	33	103533	183814	497397	404068	292845	13153	0	0	0	0	0	0	0	0	0	0		0	0	0	32542	100403	803736	0	0	0			
2765602																																	0	48425	139	1253	104840		0		0	3173			8015	4469	2225	0	0	183577	251	0	902	12751	1673	3132	69980	5786	1164	1978	3542	280	0	59538	20490	36091	48611	3376	20								0	38			0	0	13605	34820	45476	59364			0			
2765611																																	0	93402	10555	12161	139749	0	140	140	5000	62	49418	0	49418	20152	4179	0	0	363225	528	0	2055	25663	1856	20169	111544	5433	3208	9629	5270	147	1694	151430	27267	47349	47540	57539	3829	0	0	0	0	0	0	0	0	1478	0		0	0	11401	82001	55611	84138	0	0	0			
2767763																																	0	68571	1418	9437	107296	0	158	158	0	0	21670	0	21670	18322	13060	0	0	318546	0	0	0	71133	7438	43211	72506	4225	6456	11374	15961	5864	6811	129724	12051	38536	27237	21491	9311	0	0	0	0	0	0	0	28	15	0		0	0	5872	62699	37046	70250	0	0	0			
2769383																																	0	148192	76	13687	94133		27		0	0			75921	5545	5773	0	84	364117	682	21	0	15266	3549	6911	188025	5744	376	7913	482	255	0	200066	25034	43863	52125	25431	0								95	2430			0	0	33833	114359	49972	44161			0			
2769570																																	0	8143	651	0	13415		13		4134	0			11457	0	14077	0	0	83793	0	0	0	28447	3456	0	42298	4797	11679	9723	1072	137	0	9460	16362	15644	11083	2015	0								0	0			0	0	1286	6857	9052	4363			0			
2769589																																	0	152392	767	39344	444115	2827	3019	192	31	2125	54209	0	54209	18208	2894	0	1462	773931	0	0	478	56320	1119	6740	336216	4936	14358	12867	9937	1935	11008	234113	82808	194857	177449	22753	96	0	0	0	0	0	0	0	0	51	0		0	0	34192	118200	49427	394688	0	0	0			
2769954																																	0	13722	2747	769	39375		41		34	0			14860	4917	3611	0	0	100219	27	0	0	17210	2580	3273	66569	5523	5765	5116	542	264	0	38999	23971	17224	1805	224	0								207	173			0	0	8000	5722	0	39375			0	0	0	
2769972																																	0	287	280	693	7320		259		0	0			3079	54	3985	0	1038	27982	0	0	0	10352	618	0	7780	709	637	2467	2508	3418	572	2998	3436	4601	5437	1101	0								0	17			0	0							0			
2771694																																	0	5175	0	6989	31730		34		0	0			6637	1429	1359	0	0	80396	0	0	0	23866	3177	8843	16497	3865	1985	8324	3053	3284	3355	11595	3647	7142	12580	17424	3970								0	0			0	0	803	4372	20385	11345			0			
2771797																																	0	67968	0	4	42676		896		0	0			6543	9187	1024	0	461	153349	0	0	0	22653	1934	9024	94744	2878	1353	3465	2871	2408	9678	84999	3793	18844	9171	5939	5435								0	3			0	0	43269	24699	27947	14729			0			
2773867																																	0	23637	914	7058	92244		0		0	0			7347	10612	376	0	0	182476	0	0	0	30263	9979	28463	25456	3915	7111	7756	10696	536	0	50782	7877	33519	53504	5138	0								0	46			0	0	17555	6082	55035	37209			0			
2774707																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0							0			
2775151																																	0	10887	275	0	18719		0		874	0			16219	3130	4237	0	0	96647	0	0	0	38901	3135	13461	45573	13943	8215	10412	4277	210	0	29036	8120	12261	3145	660	0								0	270			0	0	1445	9442	18719	0			0			
2775179																																	0	14810	203	1041	16484		40		927	0			16223	2364	12996	0	0	90979	0	0	0	24702	1111	397	34076	1851	3215	11719	6459	1395	0	19832	12497	16243	16504	1172	0								0	78			0	0	5114	9696	11722	4762			0			
2775692																																	0	3269	302	0	8598		418		102	0			9613	194	4863	0	0	34498	0	0	0	6617	519	3837	9903	1150	778	3555	1012	122	0	5915	7475	8895	4873	704	0								0	3			0	0	1583	1686	6990	1608			0			
2777070																																	0	10682	0	3176	30101		736		50	1912			26561	1724	6532	0	0	89722	13	0	0	8863	1310	753	47948	2060	1717	3621	1440	25	0	37266	13118	13126	16509	633	0								0	0			0	0	4595	6087	21021	9080			0			
2777650																																	0	24223	122261	296516	876079	0	67	67	0	0	1199580	0	1199580	18109	0	0	0	3002284	0	0	0	465449	0	465449	104087	44486	73980	196327	116376	27584	5266	1677215	41578	300241	368927	147040	1834	0	0	0	0	0	0	0	0	0	0		0	0	0	24223	4281	871798	0	0	0			
2781152																																	0	21129	1099	7263	18713		31		0	0			1580	17816	794	0	0	162678	674	0	0	92809	1539	74219	21458	10232	25670	31407	10317	5519	7185	35250	13168	12973	5582	1348	1974								564	15			0	0	12886	8243	4270	14443			0	0	0	
2783660																																	0	47193	0	0	57148	0	0	0	0	0	13830	0	13830	3732	1557	0	0	156471	38	0	0	31437	1612	21517	44566	9222	9456	7399	1153	441	1707	57438	17684	11960	27949	2605	2896	0	0	0	0	0	0	0	0	0	0		0	0	8998	38195	25149	31999	0	0	0			
2783772																																	0	5711	156	0	6044		4		0	0			1752	0	876	0	0	23253	4	0	0	8714	0	2988	12080	342	3798	3175	927	473	0	3457	4483	4374	1576	301	349								0	0			0	0	3534	2177	393	5651			0			
2785477																																	0	440	0	4246	45906		99		0	0			590	868	0	0	0	55879	0	0	0	3074	656	1420	5218	1387	67	760	860	0	0	7103	5506	23041	14398	2758	0								0	0			0	0	0	440	19990	25916			0			
2785637																																	0	22339	984	1848	39501		0		4890	639			23325	1488	1270	0	0	100669	54	0	3004	4788	250	1016	41725	886	173	949	436	1628	436	54365	13320	14918	4480	7955	395								0	40			0	0	7047	15292	9950	29551			0			
2785646																																	0	7483	12234	211	14519		113		8363	0			6597	2424	3514	0	0	68292	0	0	114	12250	580	2935	22015	2646	3330	5042	939	293	0	22681	20105	8678	3088	964	0								0	4			0	0	3959	3524	8058	6461			0			
2787770																																	0	48497	747	5901	53787		67		0	215			34860	15155	7874	0	0	217457	0	0	0	40500	8536	15272	74722	3560	3887	16292	6559	5373	4093	74306	18733	40424	24284	14930	3999								0	1533			0	0	28846	19651	26472	27315			0	0	0	
2788656																																	0	12158	690	316	20159		43		0	0			13417	0	3388	0	0	54121	0	0	475	3434	516	196	19810	580	1035	342	1209	63	148	20477	5586	13131	8780	2709	0								0	0			0	0	4385	7773	12289	7870			0			
2791003																																	0	257272	305	15084	75320	0	43	43	0	0	32323	0	32323	373	2588	0	0	425673	1339	0	0	36393	6184	7015	266032	14191	5313	7918	381	124	7641	161731	119140	53759	31412	23007	0	0	0	0	0	0	0	0	1027	100	0		0	0	195824	61448	40865	34455	0	0	1140			
2791076																																	0	33669	0	12902	85579		5602		0	0			2795	15776	2173	0	0	220029	122	0	0	60219	1436	52459	32202	2788	9789	27450	13992	2681	3519	53390	8099	28882	42865	23982	1099								0	0			0	0	8949	24720	37157	48422			0			
2791085																																	0	6863	1156	5970	45155		211		0	0			11476	1338	0	0	0	96322	243	0	11476	23212	714	23114	21144	2510	3005	1432	12884	638	2743	15709	10482	15219	16226	15717	0								238	232			0	0	3541	3322	19903	25252			0			
2791281																																	0	22921	0	3279	29264		0		0	0			6647	265	3199	0	0	72183	33	0	0	4642	1530	0	21956	702	0	1802	1124	1014	0	33234	3723	4623	17979	3719	3629								467	2			0	0	14060	8861	11634	17630			0			
2791517																																	0	7872	8451	3422	33443		9		10856	0			33825	941	1342	0	202	112513	7	0	488	10579	1356	857	49421	867	833	2924	5252	445	258	36116	19809	22661	19618	3737	0								0	222			0	0	4200	3672	24484	8959			0			
2792064																																	0	15080	5368	3305	43090		11		2514	141			10993	5142	2429	0	2150	115613	16	541	0	19178	5597	14048	22922	1554	3906	1371	974	3304	8069	20588	9695	25212	15875	12103	9545								221	10			0	0	4091	10989	21710	21380			0			
2792466																																	0	5814	0	2422	44431		89		0	0			27400	1400	1277	0	0	92202	152	3782	300	3252	2481	2026	29991	0	827	568	1246	611	0	25603	9332	12896	19950	16660	4661								0	6			0	0	2305	3509	17202	27229			0			
2793155																																	0	50136	1248	7135	36673		2570		0	0			4558	5293	950	0	0	140741	156	2805	0	27209	2244	14652	41490	1198	1804	9586	12366	870	1358	57101	6989	21578	23489	4286	0								0	76			0	0	13560	36576	19780	16893			0			
2793593																																	0	12739	1150	778	3086		349		1106	0			15283	2582	3686	0	4990	56409	0	0	0	10372	288	2201	22321	2230	759	2251	4741	391	0	26171	1957	5602	7345	4962	0								0	0			0	0							0			
2793883																																	0	6703	0	7090	33828		414		0	0			19401	4117	17106	0	0	105461	0	0	1421	15103	1598	1372	21718	1753	957	3456	2327	3504	3106	42057	2927	8301	11033	22492	3169								0	101			0	0	2690	4013	13097	20731			0			
2794732																																	0	18040	0	351	7470		290		0	0			18978	1392	2994	0	0	56994	0	0	0	6921	558	76	8049	141	1392	1488	3652	247	0	9113	2507	15073	22642	486	206								0	0			0	0	2576	15464	0	7470			0			
2796017																																	0	122540	0	5759	46459		80		26	0			20886	6299	7642	0	0	227313	0	0	0	11218	3506	4515	118331	3836	1837	4023	970	136	416	134298	13269	30541	35100	2367	447								193	2705			0	0	63549	58991	16637	29822			0			
2796277																																	0	0	0	0	1441		1634		0	0			3176	0	628	0	0	12038	0	0	195	4444	715	1968	5409	548	683	1600	990	622	0	2573	1605	2367	290	760	0								0	0			0	0							0			
2796295																																	0	55744	2979	1852	37928		0		4256	0			46869	0	796	0	0	156216	15	0	0	5609	134	0	83473	291	386	4489	443	0	0	92643	7493	44931	1834	1148	0								0	64			0	0	7065	48679	5388	32540			0			
2796615																																	0	217463	0	9389	212963	176	507	331	0	0	35959	0	35959	19664	6046	0	0	585300	0	0	0	77222	5411	54647	174648	15706	14487	19018	15404	3266	9264	199968	44411	95224	72920	54331	36898	0	0	0	0	0	0	0	0	676	0		0	0	79980	137483	85203	127760	0	0	0			
2797153																																	0	753	199	0	9743		50		0	0			6825	2886	2421	0	0	33513	0	69	0	7640	2927	4338	12359	487	2477	3444	440	606	186	4990	7268	5722	7230	30	0								0	0			0	0	753	0	3199	6544			0			
2797162																																	0	3130	11012	442	20247		30		47465	0			41477	2957	3259	0	5	154332	0	0	0	18457	4907	2232	78686	1023	2631	3693	7631	2640	373	61791	21858	23285	22802	4480	32								710	234			0	0	0	3130	17913	2334			0			
2797171																																	0	11992	537	2632	22936		489		95	0			9063	1159	1217	0	0	75344	0	0	0	23340	1673	1274	27849	2345	5454	6633	1238	6027	1033	15272	10581	20415	1894	1930	0								181	30			0	0	2164	9828	19114	3822			0			
2797210																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0							0			
2797359																																	0	25678	0	70132	186967	0	0	0	0	0	27768	0	27768	27721	22823	0	0	428880	1009	0	0	68800	0	25378	62919	0	5742	18636	0	790	34304	101664	34001	72263	128718	19210	0	0	0	0	0	0	0	0	0	0	0		0	0	25678	0	0	186967	0	0	0			
2797724																																	0	553090	2167	34147	504889	0	180	180	0	0	210058	0	210058	161807	44887	0	0	1802927	0	15	0	221691	54663	53110	647786	56167	22142	33100	20762	24157	65261	904801	92405	163719	182988	211983	24297	0	0	0	0	0	0	0	2173	13160	0		0	0	45150	507940	378395	126494	0	15	0			
2798897																																	0	26223	73	3073	46128		273		0	0			52887	14165	4825	0	0	155929	0	0	117	7154	922	7	69390	1500	1337	2119	1804	0	394	69629	23910	23006	23135	5788	0								0	206			0	0	3724	22499	19134	26994			0			
2799250																																	0	21553	2876	7085	76498		71		0	0			53479	0	11954	0	0	192166	139	0	0	18268	479	1688	73877	2541	3343	6090	5069	1225	0	69837	21876	44848	33539	2971	763								0	42			0	0	5502	16051	30762	45736			0			
2799399																																	0	3656	0	731	19387		9		0	0			8733	3082	2993	0	0	41048	0	0	3242	1803	654	280	2700	0	0	480	148	1175	0	9359	2258	12150	11292	4186	0								0	0			0	0	0	3656	12020	7367			0			
2799803																																	0	59908	0	0	17614		0		0	0			3135	0	4	0	0	80581	80	0	3135	0	0	0	70086	0	0	0	0	0	0	41031	29931	7644	903	273	0								0	0			0	0	43400	16508	13363	4251			0			
2800491																																	0	45054	21682	701	38316		0		5097	0			16045	7207	15524	0	820	184755	0	0	0	27115	5144	12618	49114	5458	9001	4730	5622	721	1583	56792	19653	25762	51222	2910	0								0	2050			0	0	8778	36276	20404	17912			0			
2802664																																	0	118318	283	0	62908	0	14138	14138	54	0	65599	0	65599	1875	803	0	0	265521	1090	0	0	2207	426	1883	173457	1883	0	54	0	29	241	111134	60440	35747	39872	17210	0	0	0	0	0	0	0	0	0	0	0		0	0	93698	24620	39305	23603	0	0	0			
2802945																																	0	67563	100	33713	44595		391		0	0			36977	8518	416	0	0	236954	0	0	0	36507	6670	21642	176679	19321	3124	10155	2686	228	0	137088	17146	38313	2764	1022	0								0	1504			0	0	18522	49041	18497	26098			0			
2803223																																	0	12777	318	910	81980		225		877	0			46016	2226	11311	0	0	165326	0	0	4669	3753	4933	1224	22568	619	1013	977	1049	95	0	43980	14198	24394	57145	19986	1153								0	0			0	0	433	12344	81980	0			0			
2804284																																	0	21935	0	0	56927		0		10	0			21314	93	6535	0	0	124929	0	0	0	17918	19	2199	60859	3219	4777	8532	988	272	129	36690	20976	36614	7097	4499	0								0	178			0	0	0	21935	0	56927			0			
2804864																																	0	5148	17383	934	38463		0		0	0			13984	691	18622	0	6313	135227	0	0	0	32511	1178	2664	56640	3688	4065	7869	9674	5894	1322	30441	24320	16404	18516	10277	2758								0	0			0	0	3285	1863	0	38463			0			
2804882																																	0	3622	250	1496	5745		73		0	0			146	1193	219	0	850	31158	261	0	0	14671	2781	9026	3155	154	2734	2286	3359	5930	208	5571	23	2267	1772	6264	850								0	373			0	0							0			
2804891																																	0	4702	59	1360	8169		297		0	0			928	3334	253	0	363	46328	243	0	0	23570	3154	14552	5588	608	2309	2683	7603	10218	150	7091	1570	2674	3764	7538	363								0	382			0	0							0			
2805441																																	0	89626	0	2977	85098	0	0	0	0	0	33229	0	33229	6157	3857	0	0	232891	495	0	0	11124	1275	2659	85516	2009	0	6016	2393	706	0	106325	14180	31317	22999	43030	3819	0	0	0	0	0	0	0	0	43	0		0	0	7788	81838	36904	48194	0	0	0			
2805535																																	0	18220	0	18631	25756	83	83	0	0	0			11806	3593	281	0	131	92728	0	0	0	13154	1073	5468	14267	5196	1408	1746	3492	992	320	29619	9058	13938	23188	3771	0								0	0			0	0	11235	6985	9293	16463			0			
2805928																																	0	4295	6103	0	8597		47		343	0			13971	2534	0	0	0	43946	0	0	13971	3883	24	423	14155	600	279	1428	1519	57	0	20663	1162	4773	9869	3562	33								0	4149			0	0							0			
2806091																																	0	62655	3684	1190	52608		0		0	0			13856	3505	3689	0	0	155111	30	0	0	11260	2543	5936	97716	1786	601	4678	4149	45	0	90205	5152	24087	16043	6990	0								0	151			0	0	25062	37593	34552	18056			0			
2806112																																	0	42909	0	3018	9681		370		0	0			59420	3842	1622	0	0	202247	275	0	0	78766	0	59439	29911	3228	847	41790	32445	189	267	87123	4134	13884	12283	6332	0								35	2859			0	0	11023	31886	5016	4665			0			
2806626																																	0	273194	1748	50883	219582	83	1133	1050	95	0	94374	0	94374	7094	3772	0	0	695619	1524	0	4067	36934	4484	10563	238692	10221	4904	6534	8027	6690	558	411911	22710	81749	111946	25544	798	0	0	0	0	0	0	0	741	3109	0		0	0	63867	209327	68844	150738	0	0	0			
2806635																																	0	12256	1829	0	24922		1063		734	0			11099	4071	4640	0	898	71205	91	0	0	1521	7996	898	24188	380	655	364	122	0	0	27478	12903	13329	11781	4216	68								0	267			0	0	5035	7221	1969	22953			0			
2806840																																	0	5879	4406	130	15525		0		10441	0			11845	540	5499	0	0	60305	19	0	0	4999	1060	1171	25683	1100	585	2154	425	735	0	8921	16333	18144	5977	4470	1256								0	0			0	0	3574	2305	6413	9112			0			
2807173																																	0	0	705	0	1489		0		775	0			1132	0	1241	0	0	6849	0	0	38	1405	102	370	4367	252	727	390	36	0	0	1713	2049	947	683	0	0								0	0		0	0	0							0			
2808358																																	0	161979	812	11262	87470	57	5675	5618	279	0	15182	1228	16410	3906	315	0	0	317978	114	0	0	24004	3978	11532	162758	8495	1684	12203	594	474	554	175127	24842	33217	7605	8078	4852	0	0	0	0	0	0	0	0	2002	0		0	0	83450	78529	980	86490	0	0	0			
2808602																																	7	13179	0	1566	50762		0		0	0			25933	8849	223	0	0	112463	0	0	3526	9549	2388	6282	34556	5410	753	2312	1032	43	0	46007	10291	20327	11113	15176	0								0	7			0	0	9653	3526	21478	29284			0			
2808787																																	0	13967	0	3476	53337		8		0	0			11362	246	1841	0	0	88185	0	0	0	3486	248	1263	24241	662	700	2006	0	118	0	26961	3612	21183	21596	10908	404								0	214			0	0	62	13905	36954	16383			0			
2808808																																	0	9400	1364	2258	26985		2		85	0			18895	5591	1085	0	0	80259	0	0	0	14067	493	2833	34431	3830	2562	5581	2009	35	0	31558	5469	17619	8285	1056	686								0	34			0	0	3420	5980	18433	8552			0			
2809935																																	0	26904	598	9577	40874		165		0	515			20364	7663	6787	0	0	160865	0	0	0	42388	4857	37063	54187	9767	8480	9150	14087	668	236	54532	16385	20815	18917	4175	2995								0	688			0	0	8788	18116	12539	28335			0			
2810007																																	0	133377	6705	4098	96027	0	7615	7615	1930	0	45361	0	45361	32517	12479	0	0	426466	0	0	2133	76766	9021	23068	254547	16861	12327	21061	22510	2291	1511	205307	25322	39058	71138	7802	282	0	0	0	0	0	0	0	0	570	0		0	0	51650	81727	48265	47762	0	0	0			
2811086																																	0	0	965	0	4851		0		235	0			8099	0	4542	0	15	28382	0	0	0	9620	0	213	7454	472	1368	3525	3970	0	0	1820	3963	5637	6622	555	0								0	55			0	0							0			
2813491																																	0	234	0	1240	23131		47		0	0			20759	10314	869	0	0	62828	0	0	0	5037	1189	150	31249	150	1278	1576	2033	0	0	32561	7886	5422	10380	1534	0								0	8			0	0	134	100	7585	15546			0			
2814210																																	0	27717	0	502	211599	0	171	171	0	0	123027	0	123027	18109	3512	0	0	413780	455	2191	0	24297	2278	6352	95652	4413	4575	8314	5180	674	1140	121120	33074	72890	91295	71559	0	0	0	0	0	0	0	0	0	832	0		0	0	0	27717	139451	72148	2191	0	0			
2815262																																	0	375550	3218	8851	220229	88	5130	5042	913	0	51973	0	51973	17978	4069	0	2538	791757	936	29001	16830	66874	5486	47015	281792	7525	12691	26536	14576	4662	547	378975	33760	116302	130842	54810	4035	0	0	0	0	0	0	0	0	883	0		0	0	70996	304554	99161	121068	0	29001	0			
2815879																																	0	16789	562	722	15620		0		266	0			7705	84	1186	0	0	52310	102	0	583	7231	2214	1240	30194	2296	2599	2336	0	0	0	14376	20447	9025	855	175	233								0	33			0	0	10391	6398	7472	8148			0			
2816474																																	0	41504	0	8276	148650	0	6	6	0	0	72871	0	72871	6176	1840	0	0	288960	0	0	0	8120	1458	4255	33857	803	1440	4758	1119	0	0	91632	30293	87394	51901	17713	1907	0	0	0	0	0	0	0	0	59	0		0	0	25872	15632	115480	33170	0	0	0			
2817323																																	0	20223	841	2740	29682		76		0	0			3436	4026	1166	0	409	82803	0	0	0	18308	1887	9537	20342	2867	3987	4886	1575	2304	2689	27190	5346	19193	10128	2638	0								0	9			0	0	940	19283	7916	21766			0			
2817677																																	0	10256	0	773	12813		706		0	0			5653	925	2071	0	0	52169	0	0	0	18399	511	8628	30520	9341	3130	3052	2267	258	350	16762	7726	5536	2127	1620	0								0	62			0	0	9289	967	0	12813			0			
2817837																																	0	1987	7615	657	22516		145		945	0			4116	2082	2374	0	0	56921	0	0	0	12913	1571	10584	12116	1810	2551	7017	1277	193	0	16151	5821	14268	4999	2555	0								0	0			0	0	1987	0	11696	10820			0			
2818731																																	0	11596	2046	641	26194		953		439	0			8129	5300	5659	0	0	74809	0	0	0	11505	1805	1363	20163	877	2942	3042	4217	311	115	20678	5724	19068	14365	3469	0								0	542			0	0	11596	0	26194	0			0			
2820604																																	0	29203	2940	0	18916		0		0	0			24460	8840	6685	0	0	101122	90	0	0	8951	1078	5633	60133	5472	77	689	1233	1480	0	68338	2770	5019	10087	5179	0								0	139			0	0	11371	17832	13070	5846			0			
2823221																																	0	6313	5774	0	30065		97		7739	372			10640	950	6596	0	0	92781	0	0	0	22881	1680	536	41352	1984	4839	10233	2593	3006	78	16722	20440	19616	6723	4958	197								0	46			0	0	1508	4805	9472	20593			0			
2823230																																	0	1650	2060	0	2421		103		5302	0			21188	0	8391	0	198	50240	0	0	0	8871	56	3800	30515	1244	1595	2871	2001	1160	0	20266	7410	8014	4417	1093	0								0	0			0	0							0			
2826017																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0							0			
2826316																																	0	158487	1526	15362	110006	6102	8155	2053	603	0	113594	0	113594	4154	11688	0	0	470887	128	0	4518	38694	8530	19064	217049	16244	6959	6226	3480	2305	2831	272276	40589	45352	21212	28852	19202	0	0	0	0	0	0	0	19	197	0		0	0	74450	84037	69304	40702	0	0	0			
2830135																																	0	13185	488	10495	34558		299		0	244			7583	5395	5	0	0	116418	469	0	0	42180	2423	25928	29808	8397	4126	12164	7646	8345	675	24518	5335	11148	22788	6893	1395								0	276			0	0	8074	5111	11756	22802			0			
2830537																																	0	1095	0	0	18178		0		0	0			19300	7279	3002	0	0	65493	0	17	0	9496	6154	6487	18231	433	2527	3614	2922	0	0	17207	7779	12830	13916	2163	729								0	972			0	0	577	518	17735	443			0			
2833882																																	0	21080	0	1043	59731		180		0	21			16560	2955	102	0	0	118553	0	0	0	753	43	307	28578	0	0	0	0	0	589	45068	10018	37384	14224	6210	1558								16033	73			0	0	14796	6284	32866	26865			0			
2834179																																	0	40987	0	1278	24331		0		0	0			17837	4265	1997	0	0	105423	0	0	498	14438	181	2954	51784	2943	3958	2645	3239	1652	0	52396	6168	9419	18805	4197	0								0	109			0	0	23365	17622	14960	9371			0			
2834759																																	0	12188	0	2461	13418		17		0	0			3835	6956	62281	0	0	118052	0	0	0	16319	577	2087	14785	814	1201	175	644	5711	7774	23899	522	8277	66287	1998	750								0	0			0	0	892	11296	7692	5726			0			
2835103																																	0	5008	13478	576	8336		46		5055	0			8067	681	5420	0	0	64996	74	0	0	17469	864	0	29822	2133	3662	8973	2394	0	148	9320	14822	11222	9504	2688	45								0	70			0	0	1740	3268	2684	5652			0			
2835626																																	0	32072	660	4781	196139	0	81	81	0	0	18646	0	18646	5330	1318	0	0	304741	0	0	0	41036	4564	4420	55364	56	1323	2827	4630	8221	23764	39187	28545	82189	101924	5593	5178	0	0	0	0	0	0	0	0	114	0		0	0	17546	14526	154881	41258	0	0	0			
2835756																																	0	49683	0	29460	90986		21		0	0			21991	97	524	0	0	200484	682	0	0	7014	1390	5925	57808	4546	635	1175	0	448	210	117795	48957	15309	9296	2042	753								0	0			0	0	18242	31441	5010	85976			0			
