"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1698	RCFD1699	RCFD1701	RCFD1702	RCFD1703	RCFD1705	RCFD1706	RCFD1707	RCFD1709	RCFD1710	RCFD1711	RCFD1713	RCFD1714	RCFD1715	RCFD1716	RCFD1717	RCFD1718	RCFD1719	RCFD1731	RCFD1732	RCFD1733	RCFD1734	RCFD1735	RCFD1736	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1698	RCON1699	RCON1701	RCON1702	RCON1703	RCON1705	RCON1706	RCON1707	RCON1709	RCON1710	RCON1711	RCON1713	RCON1714	RCON1715	RCON1716	RCON1717	RCON1718	RCON1719	RCON1731	RCON1732	RCON1733	RCON1734	RCON1735	RCON1736	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	
1557																																																																																																						0	0	5776	0	0	0	0	0	0	0	0	8568	8619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2416	2423	8568	8619	0	2416	2423	0	0	0	0	2072	0	0	680	1392	4378	3476	1109	0	0	0	0	0	0	0	0	0																									0	0	0	0	
1632																																																																																																						0	0	34452	0	0	0	0	0	0	0	0	33735	33921	0	0	0	0	0	0	8671	8713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44871	45130	0	0	0	2465	2496	0	0	3702	0	0	0	3702	17639	4798	10278	0	139	0	55	0	0	8519	0	0																									0	0	0	0	
1669																																																																																																						0	0	20039	0	0	0	0	0	0	60141	60611	42440	42132	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71707	72255	42448	42140	0	11566	11644	0	0	0	0	22784	0	0	5923	16861	42419	39123	9513	0	0	8	0	0	0	0	0	0																									0	0	0	0	
1829																																																																																																						0	0	28043	0	0	0	0	0	0	0	0	10488	10328	0	0	1401	1413	0	0	30766	29765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104356	104023	0	0	0	59790	59635	996	979	669	1911	2882	75	668	3423	2429	37670	25699	153	259	1594	3384	17667	8120	0	0																									0	0	0	0	
1856																																																																																																						0	0	117097	0	0	0	0	0	0	10330	10221	21495	21155	0	0	0	0	0	0	736	725	0	0	0	0	96762	95926	62283	59533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109189	108193	84514	81413	0	2097	2046	0	0	0	0	50	0	0	0	50	1850	5522	26159	0	0	0	0	0	725	0	81229	75067																									0	0	0	0	
2040																																																																																																						0	0	14630	0	0	0	0	0	0	0	0	3598	3618	0	0	0	0	0	0	259	254	0	0	0	0	0	0	4774	4767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30504	30654	0	0	0	21873	22015	1109	1118	995	0	0	100	837	3356	6961	14379	0	0	0	254	0	0	0	4270	497																									0	0	0	0	
2161																																																																																																						0	0	14149	0	0	0	0	0	0	0	0	7254	7262	4	5	693	685	0	0	14454	14367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	32876	32741	0	0	0	10475	10427	0	0	3677	0	0	1926	1751	8589	2259	3165	0	0	0	3309	1128	10619	0	0	0																									0	0	0	0	
2376																																																																																																						0	0	281124	0	0	0	0	0	0	5415	5392	30002	30061	7876	7897	3989	4022	83818	82550	21752	21854	0	0	0	0	109472	106426	52800	53117	0	0	0	0	1865	1832	0	0	0	0	2004	2004	0	0	0	0	208446	204097	118976	119461	0	0	0	0	0	0	0	7434	8429	8403	2415	5019	28041	2004	0	0	8006	33122	34915	31430	7592	2505	122466	41988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2451																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	
2554																																																																																																						0	0	1639	0	0	0	0	0	0	0	0	2599	2518	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2649	2568	0	0	0	50	50	0	0	0	0	0	0	0	0	0	2096	472	0	0	0	0	2	0	0	0																									0	0	0	0	
2732																																																																																																						0	0	36406	0	0	0	0	0	0	0	0	10099	10101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2051	2042	0	0	0	0	0	0	61696	61696	0	0	0	49546	49553	0	0	15483	0	0	9247	6786	15537	13854	16272	0	0	0	0	0	0	0	0	0																									0	0	0	0	
2750																																																																																																						0	0	8436	503	499	0	0	0	0	0	0	6739	6639	0	0	840	832	0	0	2116	2074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	165	0	0	0	0	0	0	11128	10990	0	0	0	765	781	0	0	1411	0	0	225	1352	3759	1665	1084	0	421	560	262	1663	0	0	0	0																									0	0	0	0	
2938																																																																																																						0	0	43160	0	0	0	0	0	0	0	0	40008	40008	0	0	0	0	0	0	1654	1606	0	0	0	0	0	0	330	328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44589	44644	0	0	0	2597	2702	3000	3002	8974	0	0	2998	5976	4880	15058	13798	0	0	0	457	1149	0	0	328	0																									0	0	0	0	
3252																																																																																																						0	0	43892	1981	1985	0	0	0	0	2598	2594	10307	10331	0	0	7268	7226	0	0	12211	12027	0	0	0	0	0	0	3087	3092	0	0	0	0	0	0	350	342	0	0	200	200	0	0	0	0	3318	3315	45365	45082	0	720	721	9961	9879	3661	3656	6368	0	0	1626	4743	6453	1735	10105	1058	4452	0	1868	1168	4409	7355	0	3434																									0	0	0	0	
3458																																																																																																						0	0	7585	695	696	0	0	0	0	0	0	6556	6583	0	0	4	4	0	0	299	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1812	1800	7554	7577	0	1347	1335	0	0	0	0	2481	0	0	1212	1731	2935	1895	1318	0	0	4	74	0	220	0	0	0																									465	0	465	0	
3720																																																																																																						0	0	33329	0	0	0	0	0	0	0	0	28952	28763	0	0	190	186	0	0	9416	9263	0	0	0	0	0	0	576	547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12656	12758	40711	40341	0	12656	12758	1577	1582	1750	1748	5391	0	0	499	4891	14839	13563	9209	0	0	0	1782	1077	5855	735	79	468																									0	0	0	0	
3953																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	
4138																																																																																																						0	0	22398	0	0	0	0	0	0	0	0	30678	30299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	240	0	0	0	0	0	0	34574	34102	0	0	0	3650	3563	8499	8346	350	0	0	100	250	8235	6138	18860	520	0	0	0	0	0	0	0	0																									0	0	0	0	
4156																																																																																																						0	0	23713	0	0	0	0	0	0	0	0	17558	17660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	295	0	0	0	0	0	0	51673	51685	0	0	0	33815	33730	0	0	6281	0	0	943	5338	9764	10661	24655	324	0	0	0	0	0	0	0	0																									0	0	0	0	
4231																																																																																																						0	0	10407	0	0	0	0	0	0	0	0	27769	27364	0	0	0	0	0	0	11532	10962	0	0	0	0	0	0	529	512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45761	44670	0	0	0	5931	5832	0	0	9671	0	0	0	9671	15401	2932	5192	0	0	0	0	0	10961	0	0	512																									0	0	0	0	
4437																																																																																																						0	0	23068	0	0	0	0	0	0	0	0	19975	20044	0	0	0	0	0	0	4540	4512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2887	2804	44836	44773	0	2887	2804	20321	20217	0	0	7704	0	0	5488	2216	6750	2889	25805	0	0	0	0	1017	3495	0	0	0																									0	0	0	0	
