"IDRSSD"	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONC980	RCONC981	RCONC982	RCONC983	RCONC984	RCONC985	RCONF264	
288853	0	0	0	2	0	0	441990	865091	0	0	0	0	0	329840	0	0	0	231	231	0	0	0	231	0	0	1330	0	0	0	0	0	0	8060	37821	0	0	0	157015	32848	147	1082	223	276346	20375	4000	0	0	0	6832	0	0	0	318	101202	228320	0	0	0	0	0	20266	1335	0	1882	0	-2637	416	0	0	0	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16636	0	0	227	16409	0	0	2	8283	473382	161486	266571	0	94676	80743	266571	441990	0	0	0	59424	0	0	0	0	0	0	0	0	0	
289056	0	0	0	0	0	0	56291	81152	0	0	0	0	0	60609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2250	1018	0	0	0	10716	1166	0	4	0	788	0	0	0	0	0	0	0	0	0	0	26909	33700	0	0	0	0	0	5538	0	102	292	0	-462	0	0	0	0	0	31	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	611	0	0	0	610	0	0	0	2352	13839	28075	39485	0	2768	14038	39485	56291	0	1025	1025	9286	0	0	0	0	0	0	0	0	0	
289225	0	0	0	0	0	0	24702	76157	0	0	0	0	0	12212	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	208	1095	0	0	169	3282	5500	3	-925	2169	41290	4824	0	0	0	0	0	0	0	0	58	8010	4144	0	0	0	0	0	4001	91	0	2166	0	-967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2546	48221	18334	5891	0	9644	9167	5891	24702	0	330	330	5985	0	0	0	0	0	0	0	0	0	
289449	0	0	0	0	0	302	73613	106404	0	0	0	0	0	67424	0	0	0	160	160	0	0	0	160	0	0	0	0	0	0	0	0	0	0	990	0	0	0	0	0	0	-36	0	31054	0	0	0	0	0	0	0	0	0	0	6822	60602	0	0	0	0	0	2659	0	0	182	0	-1262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36326	6822	63239	0	7265	3411	63239	73915	0	4100	4100	14413	0	0	0	0	0	0	0	0	0	
289515	0	0	0	0	10	53	581660	804336	0	0	0	0	0	563884	0	0	0	12413	12413	0	0	0	12413	0	0	10276	166	0	0	0	0	0	5413	10922	0	0	0	0	0	0	638	11618	125506	21552	16812	0	0	0	3561	0	0	0	32427	157008	374449	0	0	0	0	0	59420	10442	0	1268	1493	3756	5980	0	0	0	5980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17031	170123	183614	455881	0	34025	91807	455881	581713	0	0	0	54017	0	0	0	0	0	0	0	0	0	
289702	0	0	0	0	0	0	679133	835258	0	0	0	0	0	715389	0	0	0	381	381	0	0	0	381	0	0	5937	0	0	0	0	0	0	5861	11670	0	0	0	0	8798	0	3023	1317	32843	0	23897	0	0	0	0	0	0	0	9922	276192	429275	0	0	0	0	0	57649	5937	0	5359	0	780	2707	0	0	0	2707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43161	0	0	43161	0	0	0	0	7178	62220	328151	502613	0	12444	164076	502613	679133	0	2426	2426	81972	0	0	0	0	0	0	0	0	0	
289739	0	0	0	0	0	0	60311	83736	0	0	0	0	0	68702	0	0	0	150	150	0	150	0	0	0	0	0	0	0	0	0	0	0	596	2560	0	0	0	0	85	0	-61	65	7778	0	0	0	0	0	0	0	0	666	5413	21515	41108	0	0	0	0	0	4056	0	17	389	1	-663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1417	0	153	0	1264	0	0	0	1344	17443	21601	46021	0	3489	10801	46021	60311	0	1000	1000	7342	0	0	0	0	0	0	0	0	0	
289757	0	0	0	0	0	0	86527	101919	0	0	0	0	0	79845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	557	1267	0	0	0	0	0	0	-162	801	13887	623	0	0	0	0	0	0	0	0	1231	4050	74564	0	0	0	0	0	6962	0	174	748	36	-1132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1532	18018	4709	80568	0	3604	2355	80568	86527	0	885	885	8210	0	0	0	0	0	0	0	0	0	
290052	0	0	0	0	0	1779	597617	708340	239	0	0	0	0	540274	0	0	0	3851	3851	0	0	0	3851	0	0	3460	0	0	0	0	0	0	4002	23011	0	0	0	1319	1930	0	-164	2037	113306	0	0	0	0	0	800	0	0	0	17908	40693	481673	0	0	0	0	0	30666	0	0	0	0	-9314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11577	0	11577	0	0	239	0	0	239	0	239	239	0	0	239	0	0	0	0	0	0	0	25270	0	0	0	25270	0	0	0	6039	179923	43901	541460	0	35985	21951	541460	599396	0	12802	12802	53648	0	0	0	0	0	0	0	0	0	
290230	0	0	0	0	113	0	115034	169506	0	0	0	0	0	110537	0	0	0	358	358	0	0	0	358	0	0	0	0	0	0	0	685	0	1870	2688	0	0	0	0	0	0	89	117	36629	3070	652	0	0	0	0	0	0	0	0	33188	77348	0	0	0	0	0	10006	685	135	513	0	-549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	882	0	0	0	882	0	0	0	2122	44961	36258	87913	0	8992	18129	87913	115034	0	5131	5131	19613	0	0	0	0	0	0	0	0	0	
290249	0	0	0	0	0	0	571869	695194	0	0	0	0	0	512464	0	0	0	4525	4525	0	0	0	4525	0	0	0	0	0	0	0	0	0	4991	16422	0	0	0	8357	150	0	-271	1137	106993	302	0	0	0	0	1098	0	0	0	0	81085	431379	0	0	0	0	0	44070	0	0	1690	0	-4778	342	0	0	0	342	2597	0	0	0	2597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22637	0	0	0	22637	0	0	0	6128	133462	82635	503859	0	26692	41318	503859	571869	0	0	0	93318	0	0	0	0	0	0	0	0	0	
290838	0	0	0	0	0	0	12278	21976	0	0	0	0	0	15202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1511	68	0	0	0	2575	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	9406	5796	0	0	0	0	0	900	0	0	0	0	-55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1511	3996	9406	6776	0	799	4703	6776	12278	0	1353	1353	3435	0	0	0	0	0	0	0	0	0	
290922	0	0	0	0	0	43	30703	70734	0	0	0	0	0	35908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	894	1653	0	0	19333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19718	16190	0	0	0	0	0	2033	0	78	0	0	-427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20305	13712	19718	18145	0	2742	9859	18145	30746	0	12059	12059	10118	0	0	0	0	0	0	0	0	0	
291059	0	0	0	0	0	0	75806	83561	0	0	0	0	0	74989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	634	726	0	0	0	0	0	651	8	251	358	0	0	0	0	0	0	0	0	941	0	13089	60959	0	0	0	0	0	5010	0	14	1012	0	-809	0	0	0	0	0	165	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3083	0	0	0	3083	0	0	0	1840	2096	13089	68842	0	419	6545	68842	75806	0	0	0	7928	0	0	0	0	0	0	0	0	0	
291152	0	0	0	0	0	0	126406	309196	0	0	0	0	0	73349	0	0	0	71	71	0	0	0	71	0	0	0	0	0	0	0	0	0	5713	23106	0	0	12	75946	13197	66	800	223	110323	8311	0	0	0	0	0	0	0	0	636	28031	44683	0	0	0	0	0	12503	1	0	664	0	117	75	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2946	0	0	351	2594	0	0	0	5948	210675	49890	59326	0	42135	24945	59326	126406	0	0	0	19706	0	0	0	0	0	0	0	0	0	
291273	0	0	0	34	0	0	337248	588016	0	0	0	0	0	396286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	4020	0	0	0	0	0	0	-479	4	148944	22887	693	0	0	0	277	0	0	0	550	226471	169265	0	0	0	0	0	13040	0	0	7353	1471	-3996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7945	7945	0	0	7945	0	0	0	0	0	0	0	1358	0	0	0	1358	0	0	34	101	160867	259085	175532	0	32173	129543	175532	337248	0	0	0	44431	0	0	0	0	0	0	0	0	0	
291330	0	0	0	0	0	0	39372	58651	0	0	0	0	448	33269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1652	0	0	0	0	0	0	135	8	13561	8353	0	0	0	0	0	0	0	0	0	6845	26424	0	0	0	0	0	1858	0	0	0	0	-224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	15213	15198	28730	0	3043	7599	28730	39372	0	0	448	4711	0	0	0	0	0	0	0	0	0	
291611	0	0	0	0	0	0	200484	324490	0	0	0	0	0	156570	0	0	0	2699	2699	0	0	0	2699	0	0	0	0	0	0	0	0	0	3251	4624	0	0	0	0	0	0	9246	83650	0	0	86229	0	0	0	0	0	0	0	0	108500	48070	0	0	0	0	0	8249	0	0	0	0	7059	62	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86901	4624	108500	145309	0	925	54250	145309	200484	0	0	0	60979	0	0	0	0	0	0	0	0	0	
291732	0	0	0	0	0	233	25437	51052	0	0	0	0	0	15069	0	0	0	75	75	0	0	0	75	0	0	0	0	0	0	0	0	0	0	1279	0	0	0	0	0	0	-141	94	22104	10614	0	0	0	0	0	0	0	0	0	2220	12849	0	0	0	0	0	1189	0	0	0	0	-695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	25702	12834	14113	0	5140	6417	14113	25670	0	2319	2319	10346	0	0	0	0	0	0	0	0	0	
292234	0	0	0	0	0	0	194987	236121	0	0	0	0	0	168614	0	0	0	3939	3939	0	0	0	3939	0	0	1029	27	0	0	0	0	0	3482	5373	0	0	0	0	0	0	8	105	30631	100	3022	0	0	0	0	714	0	0	3767	34453	130394	0	0	0	0	0	24338	1029	0	2368	0	-811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9402	0	0	0	9402	0	0	0	3587	46489	34553	168412	0	9298	17277	168412	194987	0	4350	4350	23277	0	0	0	0	0	0	0	0	0	
292467	0	0	0	0	0	0	17363	49087	0	0	0	0	0	11206	0	0	0	24	24	0	0	0	24	0	0	0	0	0	0	0	0	0	1286	17011	0	0	0	2107	0	0	25	0	15754	0	0	0	0	0	0	0	0	0	966	3764	6476	0	0	0	0	0	1654	0	0	0	0	-130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1286	36633	3764	8154	0	7327	1882	8154	17363	0	795	795	5901	0	0	0	0	0	0	0	0	0	
292524	0	0	0	193	0	0	532794	665975	0	0	0	0	0	507012	0	0	0	593	593	0	0	0	593	0	0	29	0	0	0	0	0	0	15398	3794	0	0	0	0	0	0	196	275	120592	4557	0	0	0	0	0	0	0	0	3	68761	438248	0	0	0	0	0	35877	29	573	4693	0	-5960	799	0	0	0	799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	16246	129082	73511	470222	0	25816	36756	470222	532794	0	0	0	59800	0	0	0	0	0	0	0	0	0	
292850	0	0	0	0	0	39	24955	44975	0	0	0	0	0	25895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	526	1792	0	0	0	5391	1667	0	-19	0	7262	0	0	0	0	0	0	0	0	0	553	11194	14148	0	0	0	0	0	1234	0	8	152	97	-370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534	16950	12958	15125	0	3390	6479	15125	24994	0	1800	1800	4993	0	0	0	0	0	0	0	0	0	
292908	0	0	0	0	0	0	324431	430032	0	0	0	0	0	307260	0	0	0	2027	2027	0	0	0	2027	0	0	1480	17	0	0	0	0	0	5221	9313	0	0	0	2310	35	0	284	1845	87775	0	0	0	0	0	0	359	0	0	0	64272	242988	0	0	0	0	0	28520	1497	0	0	0	-2060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7066	99398	64307	272397	0	19880	32154	272397	324431	0	0	0	38322	0	0	0	0	0	0	0	0	0	
293026	0	0	0	0	0	219	730663	846996	0	0	0	0	0	662471	0	0	0	0	0	0	0	0	0	0	0	6103	0	0	0	0	0	0	1861	3100	0	0	0	0	0	0	-144	18067	106346	13780	2114	0	0	0	7001	0	0	0	0	93362	569109	0	0	0	0	0	66981	5728	2182	6612	138	-3771	0	0	0	0	0	376	0	0	0	376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37341	0	0	23579	13762	0	0	0	22110	121351	137860	637682	0	24270	68930	637682	730882	0	5293	5293	67094	0	0	0	0	0	0	0	0	0	
293053	0	0	0	0	0	0	357034	444739	0	0	0	0	0	285206	0	0	0	1204	1204	0	0	0	1204	0	0	15679	0	0	0	0	0	0	14892	23455	0	0	0	0	0	0	-32	0	61509	4847	2002	0	0	0	960	0	0	0	3006	11106	271094	0	0	0	0	0	27292	15679	1055	0	2876	12162	4035	0	0	0	4035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28588	0	0	0	28588	0	0	0	15947	162670	19789	314605	0	32534	9895	314605	357034	0	74700	74700	33627	0	0	0	0	0	0	0	0	0	
293352	0	0	0	0	0	0	20477	27920	0	0	0	0	0	19519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	192	0	0	0	0	0	0	-21	12	7134	0	0	0	0	0	0	0	0	0	60	3021	16438	0	0	0	0	0	1068	0	0	113	0	-184	73	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	7499	3021	17466	0	1500	1511	17466	20477	0	0	0	3200	0	0	0	0	0	0	0	0	0	
293437	0	0	0	0	0	0	98536	198927	0	0	0	0	0	45294	0	0	0	270	270	0	0	0	270	0	0	0	0	0	0	0	0	0	846	929	0	0	0	0	0	0	1245	1173	94787	35678	9647	0	0	0	0	0	0	0	0	9682	35613	0	0	0	0	0	13765	0	0	3278	0	1046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019	99194	45360	56017	0	19839	22680	56017	98536	0	200	200	29837	0	0	0	0	0	0	0	0	0	
293651	0	0	0	0	0	0	50385	75200	0	0	0	0	0	42023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	1776	0	0	0	0	0	0	-321	580	20417	5475	0	0	0	0	0	0	0	0	3759	0	38264	0	0	0	0	0	4938	0	2	956	0	-689	0	0	0	0	0	21	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	790	26908	5475	42265	0	5382	2738	42265	50385	0	0	0	8448	0	0	0	0	0	0	0	0	0	
293736	0	0	0	0	0	5608	652685	641542	0	0	0	0	0	581406	0	0	0	45000	45000	0	0	0	45000	0	0	4606	0	0	0	0	0	0	6753	8023	0	0	0	0	0	0	23	496	38333	0	0	0	0	0	0	0	0	0	2307	28973	550126	0	0	0	0	0	28525	4606	0	1534	0	-9208	553	0	0	0	553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15703	0	0	0	15703	0	0	0	7249	50197	28973	633767	0	10039	14487	633767	658293	0	0	0	63720	0	0	0	0	0	0	0	0	0	
293754	0	0	0	0	0	0	73638	91357	0	0	0	0	0	73629	0	0	0	134	134	0	0	0	134	0	0	0	0	0	0	0	0	0	437	1244	0	0	0	0	0	0	4	396	7784	0	0	0	0	0	102	0	0	0	0	20115	53514	0	0	0	0	0	3862	0	0	647	286	-531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3338	0	0	0	3338	0	0	0	833	17355	20503	59915	0	3471	10252	59915	73638	0	7680	7680	5692	0	0	0	0	0	0	0	0	0	
294023	0	0	0	0	0	0	102524	148043	0	0	0	0	0	100628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4030	0	0	0	0	0	0	-52	29	14603	15639	5000	0	0	0	0	0	0	0	0	42823	57805	0	0	0	0	0	6444	0	0	0	0	-1165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	20222	58462	69249	0	4044	29231	69249	102524	0	1589	1589	12797	0	0	0	0	0	0	0	0	0	
294153	0	0	0	0	10	61	22316	30764	0	0	0	0	0	19340	0	0	0	4	4	0	0	0	4	0	0	32	0	0	0	0	0	0	126	1226	0	0	0	0	0	0	-10	0	8765	0	165	0	0	0	0	0	0	0	598	1804	16938	0	0	0	0	0	2279	32	2	151	15	-318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	133	0	0	0	128	10740	1819	19319	0	2148	910	19319	22377	0	0	0	3927	0	0	0	0	0	0	0	0	0	
294256	0	0	0	0	0	445	432949	550388	0	0	0	0	0	453384	0	0	0	1828	1828	0	0	0	1828	0	0	6331	0	0	0	0	0	0	8785	9154	0	0	0	0	0	0	47	3211	22838	5381	0	0	0	0	1669	0	0	0	1492	132707	319185	0	0	0	0	0	25232	6331	657	2342	36	516	704	0	0	0	704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	1800	0	0	0	1800	9906	0	0	0	9906	0	0	0	12653	71042	139793	349289	0	14208	69897	349289	433394	0	35216	35216	59306	0	0	0	0	0	0	0	0	0	
294564	0	0	0	100	0	0	285103	366613	0	0	0	0	0	252862	0	0	0	1354	1354	0	0	0	1354	0	0	2578	531	0	0	0	0	0	1835	4697	0	0	0	0	0	0	-1261	31754	47554	500	0	0	0	389	8635	0	0	0	6840	19121	226901	0	0	0	0	0	33429	3209	140	2865	81	-604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3026	0	0	0	3026	0	0	100	33729	62345	28437	258415	0	12469	14219	258415	285103	0	0	0	28234	0	0	0	0	0	0	0	0	0	
294751	0	0	0	0	0	1332	154729	219019	0	0	0	0	0	159992	0	0	0	484	484	0	0	0	484	0	0	0	0	0	0	0	0	0	14595	2231	0	0	10	56	0	0	-36	644	10500	216	120	0	0	0	0	0	0	0	0	52875	107117	0	0	0	0	0	17036	0	58	633	0	-3319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15307	27246	53091	124066	0	5449	26546	124066	156061	0	13826	13826	30385	0	0	0	0	0	0	0	0	0	
294779	0	0	0	0	997	0	528850	626452	0	0	0	0	0	520781	0	0	0	0	0	0	0	0	0	0	0	6870	0	0	0	0	0	0	5179	6463	0	0	0	71	0	0	-124	98	52141	0	9719	0	0	0	757	0	0	0	168	101518	419095	0	0	0	0	0	47683	6870	0	5705	0	1949	125	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5277	68323	102275	464047	0	13665	51138	464047	528850	0	3775	3775	59308	0	0	0	0	0	0	0	0	0	
294827	0	0	0	0	0	0	41977	64135	0	0	0	0	0	53335	0	0	0	25	25	0	0	0	25	0	0	171	0	0	0	0	0	0	2024	100	0	0	0	0	0	0	-11	387	2047	0	1150	0	0	0	0	0	0	0	0	35873	17462	0	0	0	0	0	4818	171	0	0	0	-302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	252	0	0	0	2411	2522	35873	23536	0	504	17937	23536	41977	0	375	375	8221	0	0	0	0	0	0	0	0	0	
295011	0	0	0	0	0	548	197982	304276	0	0	0	0	0	235242	0	0	0	54	54	0	0	0	54	0	0	0	0	0	0	0	0	0	2842	4459	0	0	0	5218	525	0	46	7373	22321	2721	0	0	0	0	0	0	0	0	1141	120105	113996	0	0	0	0	0	14197	0	164	1850	982	-2984	19	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2324	0	0	0	2324	0	0	0	10379	43846	124333	127594	0	8769	62167	127594	198530	0	8857	8857	27320	0	0	0	0	0	0	0	0	0	
295057	0	0	0	0	0	0	63172	77589	0	0	0	0	0	59761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	685	1007	0	0	0	48	0	0	-45	0	10611	0	0	0	0	0	0	0	0	0	82	3170	56509	0	0	0	0	0	2930	0	166	322	0	-711	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	851	13139	3170	58959	0	2628	1585	58959	63172	0	1069	1069	7093	0	0	0	0	0	0	0	0	0	
295356	0	0	0	0	0	94	12656	23355	0	0	0	0	0	15117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	662	6178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9182	5935	0	0	0	0	0	909	0	20	350	38	-253	323	0	0	0	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	682	6903	9220	6759	0	1381	4610	6759	12750	0	375	375	1660	0	0	0	0	0	0	0	0	0	
295552	0	0	0	275	17	0	3938976	5300979	0	0	0	0	108124	4011798	0	0	0	955	955	0	0	0	955	0	0	268790	1688	0	0	0	0	0	54707	37593	0	0	43514	101715	154280	9119	-156	32153	277969	396	10025	0	0	155474	67733	4045	0	0	82355	1930975	1998468	0	0	75936	0	0	608256	270753	0	159099	9392	247967	4892	0	0	0	4892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374782	0	0	0	374782	0	0	275	130374	890141	2163051	2679422	0	178028	1081526	2679422	3938976	0	0	108124	375122	0	0	0	0	0	0	0	0	0	
295637	0	0	0	0	0	0	225001	331346	0	0	0	0	0	193903	343	4288	4288	0	0	0	0	0	0	0	0	24115	0	0	0	0	0	0	1557	5896	0	0	14	10	1	0	1859	0	117713	20728	4178	0	0	0	0	76	0	0	266	51926	141711	0	0	0	0	0	39387	24115	1184	1840	0	25060	0	0	0	0	0	238	0	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	789	0	0	0	789	0	0	0	2755	125725	72655	163528	0	25145	36328	163528	225001	0	0	0	22596	0	0	0	0	0	0	0	0	0	
295646	0	0	0	0	0	0	8392	18368	0	0	0	0	0	5984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	390	0	0	245	10615	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	1033	4951	0	0	0	0	0	523	0	0	0	0	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	417	11005	1033	5674	0	2201	517	5674	8392	0	0	0	2886	0	0	0	0	0	0	0	0	0	
295758	0	0	0	0	0	41	36082	40188	0	0	0	0	0	33472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	1785	0	0	0	420	0	0	0	0	3314	0	0	0	0	0	0	0	0	0	281	537	32654	0	0	0	0	0	2169	0	1	159	2	-493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	5959	539	34661	0	1192	270	34661	36123	0	0	0	4296	0	0	0	0	0	0	0	0	0	
