"IDRSSD"	RCFDF236	RCFDF237	RCFDF238	RCFDF239	RCFNF234	RCFNF235	RCON0030	RCON0031	RCON0032	RCON2211	RCON2229	RCON2314	RCON2315	RCON2351	RCON2383	RCON3510	RCON3512	RCON3514	RCON3520	RCON5514	RCON5515	RCON5516	RCON5517	RCON5597	RCON8432	RCON8785	RCONA181	RCONA182	RCONA527	RCONA528	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONF238	RCONF239	TEXTA545	
	TOTAL DEP LIABILITIES BEFORE EXCLUSI	TOTAL ALLOWABLE EXCLUSIONS INCLD FOR	TOTAL DAILY AVG FOR DEP LIABILITY EX	TOTAL DAILY AVG ALLOWABLE EXCLS	TOTAL FOR DEP INCLUDED IN B	TOTAL DAILY AVG FOR DEP INCLUDED IN 	UNPOSTED DEBITS	UNPOSTED DEBITS FOR DEMAND DEPOSITS	UNPOSTED DEBITS FOR TIME&SAVING DEPS	DEMAND DEPS OF CONSOL SUBS	DEM DEP OF INSURED BR-PR,US TERR&POS	RES BALS PASSED THRU AS DEMAND DEPS	RES BALS PASSED THRU AS TIME&SVG DEP	TIME & SVG DEPS OF CONSOL SUBS	TIM&SAV DEP OF INS BR-PR,US TERR&POS	UNPOSTED CREDITS	UNPOSTED CREDITS-DEMAND DEPOSITS	UNPOSTED CREDITS-TIME & SAVINGS DEPS	UNINVESTED TRUST FUNDS HELD	INT ACCRD&UNPD ON DEPS OF CNSLD SUBS	INT ACCRD&UNPD ON DEPS IN INSRD BRCH	UNAMORTZD PREMIUMS ON TIME&SVGS DEPS	UNAMORTZD DISCOUNT ON TIME&SVGS DEPS	ESTIMATE OF UNINSURED DEPOSITS	BENFT-RESPNSV DEPSTRY INSTN INVSTMT	AMT DEM DEP REDUC IF BALS REP NET BS	INCR IN DEM DEP IF RECIP BAL GROSS	DECR IN DEM DEP IF CIPC INCLUDED	AMT OF ASSETS NETTED AGST DMND DEPS	AMT OF ASSETS NETTED AGST SVGS DEPS	PB/PSA FDIC CERTIFICATE NUMBER	AMT RETIRE DEP ACCNT $250K OR LESS	NBR RETIRE DEP ACCNT $250K OR LESS	AMT RETIREMT DEP ACCTS MOR THAN $250	NBR RETIRE DEP ACCNT MOR THAN $250K	AMT OF DEP ACCNT $250K OR LESS	NBR OF DEP ACCNTS OF $250K OR LESS	AMT OF DEP ACCNT MORE THAN $250K	NBR OF DEP ACCNT GT $250K	TOTAL DEP LIABILITIES BEFORE EXCLUSI	TOTAL ALLOWABLE EXCLUSIONS INCLD FOR	TOTAL DAILY AVG FOR DEP LIABILITY EX	TOTAL DAILY AVG ALLOWABLE EXCLS	PB/PSA FDIC CERTIFICATE NUMBER	
819172							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	15176		1775	5	37429		12662	75						
819453							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	18099		611	1	112808		69037	254						
819556							203	0	0	0		0	0	0		8	0	0	0	0		0	0		0	0	0	0	0	0	0	23302		1061	3	176045		180437	583						
819855							466	0	0	0		0	0	0		7	0	0	0	0		0	0		0	0	0	0	0	0	0	6480		0	0	80393		81493	290						
820048							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	17711		0	0	154575		154314	459						
820178							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	15166		300	1	64981		21877	139						
820301							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	21966		0	0	113472		32322	187						
820459							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3495		543	2	73671		55796	276						
820655							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3259		0	0	31225		11028	58						
820842							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4816		1224	3	51809		91365	171						
821036							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4424		0	0	75652		32988	131						
821120							0	0	0	1322		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	20244		1287	3	347484		211138	963						
821157							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4185		0	0	45485		24139	112						
821278							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2028		0	0	17032		6905	55						
821456							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1856		0	0	16359		7168	55						
821559																															0	0		0	0	18728		101	1	19022	0			No	
821643							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1553		0	0	14392		5653	31						
821652							22	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	922		0	0	28336		6179	38						
821906							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	18565		7316	4	153060		134148	460						
822042							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11378		0	0	93127		190080	458						
822051							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7786		0	0	69490		46185	150						
822145							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6788		0	0	69912		29162	161						
822154							0	0	0	0		0	0	0		0	0	0	0	0		0	0	553380	0	0	0	0	0	0	0	55718		2906	7	740933		799985	3312						
822257							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9370		332	1	98352		80648	432						
822408							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7415		0	0	92148		41128	195						
822529							0	0	0	0		0	0	19697		0	0	0	0	0		0	0		0	0	0	0	0	0	0	17829		299	1	257151		136479	608						
822556							0	52	0	0		0	0	0		0	7	0	0	0		0	0		0	0	0	0	0	0	0	765		0	0	17331		4458	27						
822631																															0	1164		0	0	18899		5685	42	25857	0				
822846							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5113		251	1	52582		26874	147						
823133							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7259		0	0	98281		46731	166						
823142							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1950		0	0	42792		33823	111						
823450							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4675		473	1	86007		86894	224						
823553							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	342		0	0	5453		2371	12						
823638							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2787		280	1	36591		38152	122						
823656							32	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5911		1336	4	88027		30566	144						
824000							0	0	0	290		0	0	0		0	0	0	0	0		149	0	99857	0	0	0	0	0	0	0	18843		1643	3	289126		241451	921						
824242							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1696		0	0	19996		3715	14						
824550																															0	10460		1059	3	229317		194714	524	437428	0	411897	0		
824653							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4707		0	0	41903		17084	80						
824738							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2852		0	0	26839		16329	80						
825146							0	0	0	0		0	0	0		0	0	0	0	0		0	0	408877	0	0	0	0	0	0	0	44706		4049	11	434582		564703	1582						
825454							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3382		0	0	63174		34337	200						
825548							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8218		254	1	94421		47641	202						
825735							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4111		331	1	26305		15537	101						
825753																															0	11938		949	2	148386		63202	221	225031	0	223090	0		
825847							0	0	0	0		0	0	0		0	0	0	0	0		72	0		0	0	0	0	0	0	0	11204		284	1	71209		20185	120						
825940							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3520		291	1	29912		12179	73						
825977							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7227		694	1	59707		15142	104						
826255							1	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1824		276	1	25268		9772	62						
826451							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	26657		10508	54						
826648							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9483		1966	5	53212		26816	166						
826956							0	1	0	0		0	0	0		0	0	88	0	0		0	0		0	0	0	0	0	0	0	7206		285	1	109703		258609	412						
827346							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1102		0	0	11109		2783	12						
827355							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3223		592	2	37330		12589	56						
827458							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5162		0	0	56639		47606	208						
827560							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	2918		0	0	397478		109526	727						
827953							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1123		0	0	20351		8432	63						
827971							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5803		0	0	57313		22363	112						
828053							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2463		0	0	47006		20190	111						
828110							0	0	0	1882		0	0	1293		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9487		616	2	92056		54430	213						
828651							0	0	0	4682		0	0	1353		0	0	0	0	0		0	0	860088	0	0	0	0	0	0	0	25083		2437	5	595160		966208	2757						
828745							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	773		0	0	14140		938	9						
829032							0	0	0	0		0	0	0		1	0	0	0	0		0	0		0	0	0	0	0	0	0	3645		287	1	80947		24716	169						
829041							7	0	0	0		0	0	0		6	0	0	0	0		0	0		0	0	0	0	0	0	0	7732		257	1	61687		45397	221						
829050							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	18293		2771	6	182827		124680	424						
829256							20	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7917		690	2	140558		128152	476						
829452							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9101		286	1	54127		18486	108						
830113							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6853		0	0	78085		18638	98						
830168							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1167		0	0	21885		11837	70						
830252							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1037		0	0	31437		26884	109						
830355							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	21376		2332	6	175343		129704	478						
830542							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	12795		509	1	123911		80086	240						
830645							0	0	0	0		0	0	0		0	0	0	0	0		0	0		1120	0	0	0	0	0	0	800		308	1	17347		12318	40						
830748							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	23548		4488	10	152224		47122	253						
831008							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	34568		357	1	221882		101508	314						
831044							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2606		626	1	35681		20098	84						
831053																															0	1519		972	1	19438		2414	13	24420	0				
831352							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	584		0	0	13581		3607	27						
831549																															0	216		0	0	9320		983	7	10581	0				
831576							0	0	0	0		0	0	0		0	0	0	0	0		5	0		0	0	0	0	0	0	0	5569		0	0	91760		86831	417						
831642							0	0	0	441		0	0	621		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7538		706	2	74741		71945	291						
831727																															0	31052		721	2	306145		195395	931	534705	0				
831857																															0	2601		1027	3	51934		102158	564	158218	0				
831941							0	0	0	26		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7683		0	0	69055		17820	89						
832377							0	0	0	0		0	0	0		0	0	0	0	0		0	201	1786653	0	0	0	0	0	0	0	102523		12263	26	1349500		2371298	7558						
832470																															0	46224		2271	6	445656		205208	930	704665	0				
832528							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4509		511	2	38151		11976	64						
832546							0	1	47	307		0	0	0		0	0	20	0	0		178	0		0	0	0	0	0	0	0	8467		0	0	139460		82822	381						
833271							5	0	0	2874		0	0	0		0	0	0	0	0		17	0		0	0	0	0	0	0	0	37580		1565	4	332179		102749	795						
833404							0	0	0	0		0	0	2548		0	0	0	0	0		0	0		0	0	0	0	0	0	0	44895		2495	7	306627		162259	810						
833646																															0	2015		0	0	40040		25137	86	67450	0				
833749																															0	14748		299	1	93287		154249	310	263567	0	263260	0		
833758							0	30	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3209		0	0	19651		26908	81						
833851							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	902		0	0	14391		6567	21						
834045																															0	1058		456	1	16341		3223	23	21146	0				
834353							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1613		0	0	26756		25800	94						
834755																															0	4144		0	0	61404		25637	136	91912	0				
834979							0	0	0	0		0	0	0		0	0	0	0	0		0	0	121052	0	0	0	0	0	0	0	60767		1925	5	429941		211545	784						
835257							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3708		0	0	73316		20107	126						
835378							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5047		0	0	30549		3919	28						
835408							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	0		0	0						
835444							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8244		0	0	121934		52543	218						
835613							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3916		298	1	23299		5536	29						
835659							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3223		280	1	15964		10116	46						
835743							153	0	0	0		0	0	0		5	0	0	0	0		0	0		0	0	0	0	0	0	0	16543		538	2	55067		64275	236						
835958							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9198		3997	9	43023		29683	130						
836142							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3668		0	0	54980		22871	109						
836151							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1927		0	0	17072		6941	32						
836544							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1564		814	1	26959		9968	66						
836656							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1057		0	0	10519		2979	21						
836843							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	15507		541	1	252442		164230	584						
836852							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6522		881	2	83833		52606	185						
837000							0	0	0	42		0	0	7545		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9669		0	0	301917		553930	1701						
837037							0	45	0	0		0	0	0		0	38	0	0	0		0	0		0	0	0	0	0	0	0	2412		0	0	86657		102106	328						
837046							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	434		0	0	32926		14429	90						
837149							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3534		0	0	35976		13693	82						
837158																															0	3266		0	0	56203		47559	166	107122	0				
837260							0	0	0	32197	0	0	0	0	0	0	0	0	0	0	0	0	0	4108236	0	0	0	0	0	0	0	127093		7108	19	2329499		5616778	15204						
837354							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3376		546	2	60135		24262	83						
837448							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4372		0	0	51625		29133	115						
837541							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5390		0	0	66922		22802	110						
837550							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3023		0	0	29094		14314	82						
837653							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	860		0	0	24071		10299	44						
837840							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2701		0	0	36327		23836	100						
837952							0	0	0	52		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1652		297	1	21568		13554	50						
838155							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	593		0	0	8827		4090	25						
838632							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	482		0	0	76944		105862	257						
839068							114	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1612		263	1	39757		122341	367						
839246							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6043		471	1	64070		37544	195						
839255							0	0	0	130		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	25142		4090	8	145789		101596	239						
839657							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2727		0	0	48294		25612	79						
839817							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1493		0	0	21037		13623	65						
840019							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8180		296	1	70094		27518	148						
840251							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2089		0	0	32657		20796	102						
840354							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3018		446	1	17756		5779	19						
840363																															0	17433		335	1	285567		257102	951	562589	0				
840578																															0	0		0	0	12058		1835	12	13953	0				
840747							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3216		916	3	65209		63552	160						
841052							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2999		0	0	41310		33309	128						
841258							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	919		0	0	11971		615	5						
841436							0	0	0	255		0	0	2071		0	0	0	0	9		0	0		0	0	0	0	0	0	0	7654		257	1	114121		72974	323						
841472							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4186		0	0	60292		26711	138						
841539							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4185		0	0	92699		59396	270						
841753																															0	6673		0	0	83773		64704	281	155390	0				
841838							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8816		252	1	76771		29033	144						
841865							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	59312		106151	497						
842004							0	0	0	0		0	0	0		0	0	0	0	0		36	0		0	0	0	0	0	0	0	31393		3086	7	341007		269868	1022						
842031							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1728		1020	2	68277		30293	144						
842116							4	0	0	0		0	0	0		1	0	0	0	0		0	0		0	0	0	0	0	0	0	4182		0	0	34315		6899	45						
842358							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6917		0	0	128551		51798	241						
842376																															0	18715		318	1	108812		38897	128	167666	0				
842460							1401	0	0	0		0	0	0		17	0	0	0	0		0	0	758163	0	0	0	0	0	0	0	10398		1628	3	387138		944819	2116						
842853							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1498		0	0	16064		4160	27						
843159							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1971		273	1	30163		17313	126						
843270							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2754		0	0	70423		80879	288						
843542							0	4	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6281		0	0	46250		39123	192						
843711							546	0	0	0		0	0	0		1	0	0	0	0		0	0		0	0	0	0	0	0	0	5753		0	0	63541		15694	94						
843935							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1301		0	0	19165		10965	36						
843953							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1338		0	0	17715		11924	44						
844053							1339	0	0	0		0	0	0		115	0	0	0	0		0	0		0	0	0	0	0	0	0	11079		1966	1	208608		210579	630						
844138							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1476		0	0	27384		13645	59						
844343																								393844							0	63236		3189	9	604014		544951	2137	1223820	0	1225195	0		
844455							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3877		0	0	34464		20006	83						
844567																															0	6900		571	2	119601		85948	382	213623	0				
845247							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	29647		0	0	204584		57748	308						
845443							0	0	0	0		0	0	0		24	0	0	0	0		0	0		0	0	0	0	0	0	0	5478		0	0	60330		26154	86						
845452							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1382		591	1	13441		5668	30						
845751							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2076		0	0	23377		5545	45						
846132							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1283		0	0	11533		1633	13						
846356							0	0	0	175		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	20924		642	2	302175		123040	588						
846619							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	39246		1840	4	232292		102738	443						
846945							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5128		430	1	62585		26401	123						
847157							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9749		467	1	102576		31614	157						
847540																															0	3559		0	0	26887		11981	71	42649	0				
848248							0	107	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9562		1334	3	85140		125522	336						
848453							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1431		0	0	23841		14425	69						
848752							0	10	0	0		0	0	0		0	1	0	0	0		0	0		0	0	0	0	0	0	0	4782		2000	1	70740		72256	243						
849151																															0	2694		0	0	38945		39727	93	81656	0				
849348							0	6	1	0		0	0	0		0	5	0	0	0		0	0		0	0	0	0	0	0	0	3836		0	0	37540		36603	122						
849357							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4102		0	0	73665		65101	69						
849432							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4460		0	0	58105		23760	159						
849450							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3982		0	0	48310		37538	156						
849647							0	0	0	0		0	0	0		0	0	0	0	0		0	2		0	0	0	0	0	0	0	2931		0	0	49135		20120	56						
849665							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	908		0	0	130850		100152	408						
849777							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	17848		1171	3	117061		70314	365						
849834							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	14667		251	1	143278		75185	368						
850036																								594872							0	42601		2380	4	1200490		1086867	4119	2335899	0				
850054							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4093		0	0	41418		15975	83						
850456																															0	5411		0	0	41822		16933	69	64482	0				
850616							0	0	0	267		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6181		0	0	71581		33587	144						
851060							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	703		418	1	21399		27584	78						
851239							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	16347		1139	3	149056		53750	319						
851631																															0	3935		0	0	83473		61475	214	149254	0				
852133							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4990		0	0	21501		17643	59						
852218							0	0	0	4746000	0	10000	0	1333000	0	0	48000	0	0	0	0	20000	0	307819000	0	3000	0	0	6752000	0	0	6441000		392000	927	122519000		315989000	438274						
852254							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2337		297	1	32732		11573	83						
852263							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6531		291	1	159678		174297	612						
852320							12338	0	0	597855	0	0	0	1720694	0	0	0	0	15826	0	0	812	0	32257951	157822	0	0	0	0	0	0	3634824		235439	595	38007594		41213105	93227						
852357							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3642		0	0	36199		17145	83						
852544																															0	8624		0	0	102703		58547	224	170509	0	170303	0		
852704							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	713		0	0	34281		57600	162						
852713							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	38982		1500	5	286628		167429	568						
852973							0	625	0	0		0	0	0		0	570	0	0	0		0	0		0	0	0	0	0	0	0	8296		1194	2	87993		117509	416						
853112																															0	21311		1233	4	250675		147901	636	422297	0	414691	0		
853158							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2627		0	0	33044		10032	68						
853251							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	327		0	0	24584		13657	65						
853372							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	24120		1619	4	164333		85597	514						
853644							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3186		0	0	41667		21373	94						
853747							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6218		0	0	85506		50028	186						
853804							1387	0	0	624		0	0	0		15	0	0	0	0		0	0		0	0	0	0	0	0	0	53307		6779	18	369036		239476	1197						
853934																															0	1684		0	0	33901		9220	60	45002	0				
853952							0	302	0	30		0	0	1184		0	55	0	0	0		0	0	249699	0	0	0	0	0	0	0	67969		252	1	469194		381654	949						
853970							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4861		0	0	27846		10577	69						
854052							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9239		0	0	92820		33091	148						
854173							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9144		2484	6	54085		8864	62					NO	
854258							5	0	0	0		0	0	0		10	0	0	0	0		0	0		0	0	0	0	0	0	0	4799		0	0	44573		30284	101						
854351																															0	0		0	0	7519		3069	16	10643	5				
854418							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5271		0	0	47311		46275	96						
854454							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	36169		2066	7	242364		111972	534						
