"IDRSSD"	RIAD3582	RIAD3583	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD3590	RIAD3591	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADB516	RIADB517	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	
	CHG-OFFS ON CONSTRCTN&LAND DEVLPMT	RECVRS ON CONSTRCTN&LAND DEVLPMT LNS	CHG-OFFS ON LNS SECURED BY FARMLAND	RECVRS ON LNS SECURED BY FARMLAND	CHG-OFFS ON LNS SECD BY MULTI-FAMILY	RECVRS ON LNS SECD BY MULTI-FMLY RES	CHG-OFFS ON LNS SECD BY NONFARM NONR	RECVRS ON LNS SECD BY NONFARM NONRES	CHG-OFF ON LS FINANCING RECEIVABLES	RECOV ON LEASE FINANCING RECEIVABLES	CHG-OFF ON LOANS TO DEPOSITORY INST	RECOV ON LOANS TO DEPOSITORY INST	RECOVERIES CREDITED TO RESERVES	RECOVERIES ON C&I LOANS	RECOV ON C & I LNS-U.S. ADDRESSES	RECOV ON C & I LNS-NON-U.S. ADDRES	RECOV ON LNS TO FGN GOVTS & INST	RECOV ON ALL OTHER LOANS	LOSSES CHARGED TO RESERVE	CHARGE-OFFS ON C&I LOANS	CHG-OFFS ON LNS TO FGN GOVTS & INST	CHG-OFFS ON ALL OTHER LOANS	CHG-OFFS ON C&I LNS-U.S. ADDRESSES	CHG-OFFS ON C&I LNS-NON-U.S. ADDRES	CHRGE-OFFS ON R.E. LNS-NON U.S. ADDR	CHRGE-OFFS ON LNS TO U.S. DEP INST	CHRGE-OFFS ON INS TO FOREIGN BANKS	CHARGE-OFFS ON LOANS TO FARMERS	RECOV ON R.E. LOANS-NON U.S. ADDRESS	RECOV ON LOANS TO U.S. DEPOSITORY IN	RECOVERIES ON LOANS TO FOREIGN BANKS	RECOVERIES ON LOANS TO FARMERS	CHG-OFFS OF LNS TO FINC COMMCL RE,CO	RECOVERS OF LNS TO FINC COMMCL RE,CO	CHG-OFFS OF RVLVG,OPEN-END LNS SECD	RECOVERS OF RVLVG,OPEN-END LNS SECD	CHRG-OFF ON LOANS IN FOREIGN OFFICES	RECVRS ON LOANS IN FOREIGN OFFICES	CHARGE-OFFS ON: CREDIT CARDS LOANS	RECOVERIES ON CREDIT CARDS LOANS	CHARGE-OFFS ON: OTHER INDIV LOANS	RECOVERIES ON: OTHER INDIV LOANS	RCVRS ON CLSD-ED LNS:SECD FRST LIENS	RCVRS ON CLSD-ED LNS:SECURD JR LIENS	CHRG-OFFS CLSD-END:SECURED 1ST LIENS	CHRG-OFFS CLSD-END:SECURED JR LIENS	UNCOLLBLE CRED CRD FEE&FIN CHGS	CHARGE-OFFS ALL OTHR LEASE FNC RECVB	1-4 FAM RES CNSTRTN LN CHARGE-OFFS	1-4 FAM RES CNSTRTN LN RECOVERIES	OTHR CNSTRCTN LN & LAND DEV CHARGE-O	OTHR CNSTRCTN LN & LAND DEV RECOVERI	LN SCD BY OWNER-OCCPD NONFARM CHARGE	LN SCD BY OWNER-OCCPD NONFARM RECOVE	LN SCD BY OTHR NONFARM NONRES CHARGE	LN SCD BY OTHR NONFARM NONRES RECOVE	CHG-OFF LEASE TO IND FOR HOME & FAM 	LEASE TO IND FOR HOUSE & OTHR EXP RE	RECOVERIES ALL OTHR LEASE FNC RCVBL	
422116	0	0	0	0	0	0	0	0	0	0	0	0	14	0			0	2	203	0	0	49						14				0	0	0	0	0			0	0	148	12	0	0	6	0														
422358	0	0	0	0	0	0	204	0	0	0	0	0	0	0			0	0	204	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	204	0				
422433	387	786	0	14	0	0	750	5	0	0	0	0	1092	124		0	0	0	1894	228	0	0		0	0		0	0	0		0	0	0	0	0	0			41	1	365	149	12	1	123	0			387	786	0	0	0	0	750	5	0	0		
422657	0	0	0	0	0	0	0	0	0	0	0	0	10	0			0	0	37	0	0	0											0	0	0	0			0	0	37	10	0	0	0	0			0	0	0	0	0	0	0	0				
422750	214	0	0	0	0	0	548	5	0	0	0	0	44	21		0	0	0	2588	1744	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	31	18	0	0	51	0			4	0	210	0	186	0	362	5	0	0		
423065	0	0	0	0	0	0	228	241	0	0	0	0	258	1			0	0	245	17	0	0											0	0	0	0			0	0	0	0	0	16	0	0			0	0	0	0	228	241	0	0				
423074	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	10	0	0	7											0	0	0	0			0	0	3	0	0	0	0	0			0	0	0	0	0	0	0	0				
423159	0	0	0	0	0	0	0	0	0	0	0	0	36	3			0	0	399	321	0	0						0				0	0	0	0	0			0	0	78	32	1	0	0	0														
423449	0	0	0	0	0	0	123	4	0	0	0	0	417	255		0	0	21	1070	807	0	48		0	0		0	24	0		0	2	0	0	0	0			0	5	87	131	1	0	0	5			0	0	0	0	123	0	0	4	0	0		
423458	0	0	0	0	0	0	0	0	0	0	0	0	2	1		0	0	0	35	27	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	8	1	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
423636	0	0	0	0	0	0	43	43	0	0	0	0	128	0			0	0	246	0	0	0											0	0	0	0			0	0	203	85	0	0	0	0														
423739	0	0	0	0	0	0	0	0	0	0	0	0	25	6			0	0	45	32	0	0											0	0	0	0			0	0	5	16	3	0	8	0			0	0	0	0	0	0	0	0				
423841	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	5	0	0	0						0				0	0	0	0	0			0	0	5	4	0	0	0	0	0													
424035	139	0	0	0	0	0	2	10	0	0	0	0	359	42		0	0	150	971	27	0	448		0	0		0	0	0		0	0	0	0	199	22			69	42	60	73	18	2	27	0			126	0	13	0	0	0	2	10	0	0		
424156	0	0	0	0	0	0	24	0	0	0	0	0	14	8			0	0	61	20	0	1						0				0	0	0	0	0			3	0	1	3	3	0	2	10														
424240	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	12	0	0	0						0				0	0	0	0	0			5	0	7	8	0	0	0	0														
424343	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
424352	0	0	0	0	0	0	30	0	0	0	0	0	58	39			0	0	87	37	0	0											0	0	0	0			0	0	20	12	7	0	0	0			0	0	0	0	30	0	0	0				
424437	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
424633	0	1	0	0	0	0	0	0	0	0	0	0	177	0			0	52	76	0	0	0											0	0	0	0			0	0	69	104	20	0	7	0														
425050	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
425108	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0														
425818	0	0	0	0	0	0	19	0	0	0	0	0	82	0			0	0	351	11	0	0											0	0	0	0			20	2	299	80	0	0	2	0			0	0	0	0	19	0	0	0				
425845	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	3	0	0	0						0				0	0	0	0	0			0	0	3	2	0	0	0	0	0													
425911	0	0	0	0	0	0	0	0	0	0	0	0	53	13		0	0	0	1034	900	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	134	40	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
425957	0	0	93	93	0	0	0	0	0	0	0	0	140	0			0	0	187	0	0	0						0				0	0	0	0	0			0	0	93	47	0	0	1	0														
425975	0	0	0	0	0	0	0	0	0	0	0	0	151	86			0	31	172	0	0	89											0	0	0	0			0	0	83	34	0	0	0	0			0	0	0	0	0	0	0	0				
426057	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	5	5	0	0	4											0	0	0	0			0	0	1	0	0	0	0	0			0	0	0	0	0	0	0	0				
426141	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	8	0	0	0						0				0	0	0	0	0			0	0	8	0	0	0	0	0														
426347	0	0	0	0	0	0	0	0	0	0	0	0	16	0			0	0	93	90	0	0						0				0	0	0	0	0			0	0	3	16	0	0	0	0	0													
426534	1176	31	0	0	0	0	203	8	0	0	0	0	87	28		0	0	0	1796	65	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	147	19	1	0	126	79			0	0	1176	31	0	0	203	8	0	0		
426758	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	5	12	0	0	9						0				0	0	0	0	0			0	0	3	1	0	0	0	0														
426945	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	21	0	0	0											0	0	0	0			3	1	18	0	0	0	0	0			0	0	0	0	0	0	0	0				
427241	0	0	0	0	0	0	0	0	0	0	0	0	52	2			0	11	340	24	0	38											0	0	0	0			27	3	145	30	6	0	106	0			0	0	0	0	0	0	0	0				
427353	0	0	0	0	0	0	0	0	0	0	0	0	30	9			0	8	168	103	0	45											0	0	7	0			0	0	13	13	0	0	0	0			0	0	0	0	0	0	0	0				
427456	0	0	0	0	0	0	7	7	0	0	0	0	10	0			0	2	34	0	0	0						0				1	0	0	0	0			7	0	0	1	0	0	20	0														
427858	0	0	0	0	0	0	0	0	0	0	0	0	12	0			0	0	96	0	0	0											0	0	49	0			15	0	26	12	0	0	6	0			0	0	0	0	0	0	0	0				
427915	0	0	0	0	0	0	4	0	0	0	0	0	2	0			0	0	17	0	0	0											0	0	0	0			1	0	12	2	0	0	0	0														
427960	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	32	31	0	0											0	0	0	0			0	0	1	0	0	0	0	0			0	0	0	0	0	0	0	0				
428060	0	0	0	0	0	0	0	0	0	0	0	0	34	17		0	0	0	43	8	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	35	17	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
428462	0	0	0	0	0	0	0	7	0	0	0	0	25	4			0	4	607	556	0	44						44				4	0	0	0	3			0	0	7	7	0	0	0	0			0	0	0	0	0	7	0	0				
428547	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	256	256	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
428631	0	0	0	0	0	0	0	0	0	0	0	0	35	30			0	0	138	62	0	38						38				0	0	0	25	1			0	0	13	4	0	0	0	0														
428659	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	325	277	0	0						0				0	0	0	0	0			0	0	8	0	0	0	40	0														
428855	40	0	0	0	0	0	0	0	0	0	0	0	32	3			0	0	174	102	0	0											0	0	0	0			0	0	21	28	1	0	11	0														
428958	0	0	0	0	0	0	0	0	0	0	0	0	18	4			0	0	28	0	0	0											0	0	0	0			0	0	28	14	0	0	0	0			0	0	0	0	0	0	0	0				
429021	0	0	0	0	0	0	0	0	0	0	0	0	82	30		0	0	0	121	30	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	91	52	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
429526	150	0	3	0	0	0	0	10	0	0	0	0	542	267		0	0	18	2088	819	0	54		0	0		0	0	0		0	1	0	0	165	45			65	28	358	165	2	7	459	15			150	0	0	0	0	10	0	0	0	0		
429759	0	0	0	0	0	0	4	0	0	0	0	0	62	4			0	0	151	47	0	0											0	0	0	0			0	0	100	57	1	0	0	0			0	0	0	0	0	0	4	0				
430036	0	3	0	0	0	0	6	44	0	0	0	0	394	42			0	37	464	200	0	0											0	0	0	0			0	0	108	113	144	11	150	0			0	0	0	3	0	0	6	44				
430054	0	0	0	0	0	0	0	0	0	0	0	0	2	2			0	0	30	22	0	0											0	0	0	0			0	0	8	0	0	0	0	0			0	0	0	0	0	0	0	0				
430344	0	0	0	0	0	0	173	0	0	0	0	0	0	0			0	0	175	0	0	0						0				0	0	0	0	0			0	0	2	0	0	0	0	0	0													
430670	126	0	0	0	0	0	0	0	0	0	0	0	43	32		0	0	0	583	343	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	32	9	1	1	1	81			0	0	126	0	0	0	0	0	0	0		
430858	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	10	0	0	0											0	0	0	0			0	0	10	2	0	0	0	0			0	0	0	0	0	0	0	0				
431172	0	0	0	0	0	0	0	0	0	0	0	0	88	0		0	0	2	101	0	0	0		0	0		0	0	0		0	0	0	0	0	35			0	0	0	0	21	30	45	56			0	0	0	0	0	0	0	0	0	0		
431323	0	0	0	0	0	0	0	1	0	0	0	0	42	18			0	0	70	37	0	0											0	0	0	0			2	5	21	18	0	0	10	0			0	0	0	0	0	1	0	0				
431350	0	0	0	0	0	0	0	0	0	15	0	0	27	12			0	0	2	0	0	0						0				0	0	0	0	0			0	0	2	0	0	0	0	0														
431743	0	0	0	0	0	0	0	0	0	0	0	0	58	10			0	0	128	0	0	0											0	0	29	32			0	0	36	16	0	0	63	0			0	0	0	0	0	0	0	0				
431846	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0	0													
431958	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	8	0	0	3						3				0	0	0	0	0			5	0	0	1	0	0	0	0														
432012	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	1	0	0	0											0	0	0	0			0	0	1	2	0	0	0	0														
432058	0	0	0	0	0	0	0	0	0	0	0	0	14	0			0	0	54	0	0	0											0	0	0	0			0	0	54	14	0	0	0	0														
432432	0	0	0	0	0	0	0	0	0	0	0	0	106	1			0	0	270	59	0	0											0	0	6	0			0	0	205	105	0	0	0	0			0	0	0	0	0	0	0	0				
433158	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	3	0	0	0						0				0	0	0	0	0			0	0	3	4	0	0	0	0														
433354	0	0	0	0	0	0	0	0	0	0	0	0	56	0			0	24	192	0	0	63						0				0	0	0	0	0			0	0	119	32	0	0	10	0			0	0	0	0	0	0	0	0				
433439	0	0	0	0	0	0	0	0	0	0	0	0	34	26			0	0	4	0	0	0						0				0	0	0	0	0			0	0	4	8	0	0	0	0	0													
433505	0	0	0	0	0	0	0	0	0	0	0	0	29	28		0	0	0	17	10	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	7	1	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
433550	1	0	0	0	0	0	0	0	0	0	0	0	123	3			0	66	237	0	0	145						0				0	0	0	0	0			8	2	83	51	1	0	0	0														
433608	0	0	0	0	0	0	0	0	0	0	0	0	188	19		0	0	49	440	64	0	176		0	0		0	0	0		0	0	0	0	0	0			0	0	200	111	3	6	0	0			0	0	0	0	0	0	0	0	0	0		
433859	0	0	0	22	0	0	0	0	0	0	0	0	72	14			0	16	3	0	0	0						0				16	0	0	0	0			0	0	3	20	0	0	0	0														
433943	0	0	0	0	0	0	0	0	0	0	0	0	30	0			0	10	160	13	0	0						0				10	0	0	0	0			0	0	137	20	0	0	10	0														
434203	19	0	0	0	0	0	0	0	0	0	0	0	1	0		0	0	1	45	1	0	4		0	0		0	0	0		0	0	0	0	0	0			0	0	21	0	0	0	0	0			19	0	0	0	0	0	0	0	0	0		
434539	46	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	75	5	0	0											0	0	0	0			0	0	24	6	0	0	0	0			0	0	46	0	0	0	0	0				
435059	0	0	0	0	0	0	0	29	0	0	0	0	63	29			0	1	106	84	0	0						0				1	0	0	0	0			0	0	19	4	0	0	3	0	0		0	0	0	0	0	5	0	24				
435152	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	0	0	0	0						0				0	0	0	0	0			0	1	0	5	0	0	0	0														
435255	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0	0													
435349	0	0	0	0	0	0	0	3	0	0	0	0	8	4		0	0	1	43	22	0	2		0	0		0	0	0		0	0	0	0	0	0			0	0	8	0	0	0	11	0			0	0	0	0	0	3	0	0	0	0		
435358	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	43	0	0	0						0				0	0	0	0	0			0	0	37	5	0	0	6	0			0	0	0	0	0	0	0	0				
435666	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	23	18	0	0											0	0	0	0			0	0	5	6	0	0	0	0			0	0	0	0	0	0	0	0				
435750	3	4	0	0	0	0	0	0	0	0	0	0	43	26			0	0	361	354	0	0											0	0	0	0			0	0	4	13	0	0	0	0			0	0	3	4	0	0	0	0				
436131	0	0	0	0	0	0	0	0	0	0	0	0	228	20			0	59	370	47	0	90											0	0	0	0			28	11	169	128	10	0	36	0			0	0	0	0	0	0	0	0				
436159	0	104	60	14	0	0	452	281	0	0	0	0	850	179		0	0	12	1738	415	0	245		0	0		0	0	0		0	0	0	0	46	0			0	0	203	133	124	3	284	33			0	4	0	100	296	269	156	12	0	0		
436252	0	0	0	0	0	0	10	0	0	0	0	0	49	19			0	8	252	22	0	46											0	0	0	0			0	0	65	17	5	0	109	0			0	0	0	0	0	0	10	0				
436542	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	8	0	0	0	0			0	0	0	0	0	0	0	0				
436711	38	0	0	0	0	0	0	0	0	0	0	0	27	5		0	0	0	620	562	0	1		0	0		0	0	0		0	0	0	0	11	20			0	0	8	2	0	0	0	0			38	0	0	0	0	0	0	0	0	0		
436739	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	159	155	0	0											0	0	0	0			0	0	4	3	0	0	0	0			0	0	0	0	0	0	0	0				
436823	0	0	0	0	0	0	0	0	0	0	0	0	51	0		0	0	0	144	36	0	0		0	0		0	0	0		0	0	0	0	0	0			13	11	95	40	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
436953	0	0	0	0	0	0	12	0	0	0	0	0	33	2			0	0	269	20	0	0											0	0	0	0			0	0	120	31	0	0	2	115			0	0	0	0	0	0	12	0				
436971	131	0	0	0	0	0	211	0	0	0	0	0	23	23			0	0	1159	526	0	0											0	0	40	0			0	0	16	0	0	0	180	55			20	0	111	0	211	0	0	0				
437044	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	1	0	0	0	0														
437053	0	0	0	0	0	0	0	0	0	0	0	0	155	0			0	0	193	8	0	0											0	0	0	0			0	0	148	140	15	0	37	0														
437138	0	0	0	0	0	0	1	0	0	0	0	0	18	0			0	0	66	4	0	0											0	0	0	0			5	0	29	12	0	6	21	6			0	0	0	0	0	0	1	0				
437231	0	0	0	0	0	0	7	0	0	0	0	0	1	0			0	1	30	0	0	5											0	0	0	0			0	0	0	0	0	0	18	0			0	0	0	0	0	0	7	0				
437455	0	0	0	0	0	0	0	0	0	0	0	0	16	0			0	7	52	6	0	31											0	0	0	0			0	0	15	9	0	0	0	0			0	0	0	0	0	0	0	0				
437521	368	0	0	0	0	0	0	0	981	251	0	0	2067	252		0	0	0	9364	3608	0	0		0	0		0	0	0		0	0	0	0	424	3			0	0	2960	1144	0	417	23	1000			368	0	0	0	0	0	0	0	0	0		
438050	37	0	0	0	0	0	0	0	0	0	0	0	25	0			0	17	121	0	0	43											0	0	0	0			0	0	41	8	0	0	0	0			37	0	0	0	0	0	0	0				
438238	201	0	0	0	0	0	0	0	0	0	0	0	104	1		0	0	0	459	250	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	8	57	46	0	0	0			0	0	201	0	0	0	0	0	0	0		
438434	2	0	0	0	0	0	25	4	0	0	0	0	94	9			0	11	153	0	0	9											0	0	0	6			0	0	97	59	5	0	20	0														
439132	0	0	0	0	0	0	0	0	0	0	0	0	28	1			0	0	36	3	0	0											0	0	0	0			0	0	33	27	0	0	0	0			0	0	0	0	0	0	0	0				
439338	82	0	0	0	0	0	300	0	0	0	0	0	96	1		0	0	62	582	0	0	86		0	0		0	0	0		0	0	0	0	0	0			0	0	56	21	0	12	33	25			82	0	0	0	300	0	0	0	0	0		
439356	0	0	0	0	0	0	0	0	0	0	0	0	14	0			0	1	16	0	0	0						0				1	0	0	0	0			1	0	15	13	0	0	0	0			0	0	0	0	0	0	0	0				
439404	0	0	0	0	0	0	27	0	0	0	0	0	298	137		0	0	3	798	83	0	18		0	0		0	18	0		0	3	0	0	0	20			0	0	657	135	3	0	13	0			0	0	0	0	27	0	0	0	0	0		
439459	0	0	0	0	0	0	0	0	0	0	0	0	6	1			0	1	18	0	0	1						0				0	0	0	0	0			0	0	17	4	0	0	0	0														
439730	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	74	71	0	0						0				0	0	0	0	0			0	0	0	7	0	0	3	0														
439860	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	69	15	0	0						0				0	0	0	0	0			0	0	54	7	0	0	0	0			0	0	0	0	0	0	0	0				
440110	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	10	0	0	0											0	0	0	0			0	0	10	0	0	0	0	0														
440259	3	0	0	0	0	0	0	52	0	0	0	0	65	4			0	0	28	0	0	0											0	0	0	0			0	0	25	9	0	0	0	0			0	0	3	0	0	52	0	0				
440352	0	0	1	0	0	0	0	0	0	0	0	0	113	23		0	0	15	1533	742	0	121		0	0		0	0	0		0	0	742	23	0	0			0	0	593	75	0	0	76	0			0	0	0	0	0	0	0	0	0	0		
440446	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	14	0	0	0						0				0	0	0	0	0			0	0	14	3	0	0	0	0														
440857	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
440875	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0														
441050	0	0	0	0	0	0	0	0	0	0	0	0	31	0			0	0	41	0	0	0						0				0	0	0	0	0			0	0	41	31	0	0	0	0														
441078	0	0	0	0	0	0	0	0	0	0	0	0	74	0			0	0	197	0	0	0											0	0	0	0			0	0	190	69	5	0	7	0														
441135	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	36	0	0	0						0				0	0	0	0	0			10	1	0	0	0	0	26	0			0	0	0	0	0	0	0	0				
441256	0	0	0	0	0	0	0	0	0	0	0	0	89	6		0	0	11	726	518	0	0		0	0		0	0	0		0	11	0	0	0	0			0	5	97	61	6	0	89	22			0	0	0	0	0	0	0	0	0	0		
441359	0	0	0	0	0	0	291	0	0	0	0	0	54	15			0	0	641	156	0	19						19				0	0	0	0	0			0	0	121	37	2	0	54	0			0	0	0	0	0	0	291	0				
441434	0	0	0	0	0	0	0	0	0	0	0	0	175	44		0	0	0	359	119	0	0		0	0		0	0	0		0	0	0	0	0	0			4	1	205	118	12	0	31	0			0	0	0	0	0	0	0	0	0	0		
441630	0	0	0	0	0	0	0	2	0	0	0	0	117	91			0	0	9	0	0	0											0	0	0	0			0	0	9	19	5	0	0	0	0		0	0	0	0	0	2	0	0				
442039	0	0	0	0	0	0	0	0	0	0	0	0	2	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	2	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
442057	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	4	0	0	0						0				0	0	0	0	0			3	0	0	0	0	0	1	0														
442244	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	1	0	0	0	0														
442534	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	11	0	0	0											0	0	0	0			0	0	11	0	0	0	0	0														
442655	0	0	0	0	0	0	0	0	0	0	0	0	34	0			0	0	29	0	0	0						0				0	0	0	0	0			0	0	29	34	0	0	0	0														
442749	0	0	0	0	0	0	0	0	0	0	0	0	17	5			0	0	15	8	0	0						0				0	0	0	0	0			0	0	7	12	0	0	0	0														
442758	0	0	0	0	0	0	0	0	0	0	0	0	75	0			0	70	5	0	0	0						0				0	0	0	0	0			0	0	5	5	0	0	0	0														
442776	0	0	0	0	0	0	0	0	0	0	0	0	21	0		0	0	0	64	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	64	21	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
442806	264	0	0	0	0	0	0	0	0	0	0	0	4	1		0	0	0	308	20	0	0		0	0		0	0	0		0	0	0	0	0	0			23	3	1	0	0	0	0	0			264	0	0	0	0	0	0	0	0	0		
443148	0	0	0	0	0	0	0	0	0	0	0	0	50	14			0	28	181	47	0	45						0				0	0	0	0	0			0	0	12	8	0	0	77	0														
443205	0	0	0	0	0	0	0	0	0	0	0	0	103	32		0	0	0	292	15	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	277	71	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
443353	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	4	0	0	0						0				0	0	0	0	0			0	0	4	2	0	0	0	0														
443625	0	0	0	0	0	0	0	0	0	0	0	4	6	2			0	0	0	0	0	0											0	1	0	0			0	0	0	0	0	0	0	0														
443634	0	0	0	0	0	0	0	0	0	0	0	0	29	0			0	0	155	0	0	0						0				0	0	0	0	0			16	0	127	29	0	0	12	0														
444051	0	0	0	0	0	0	0	0	0	0	0	0	15	6			0	0	66	0	0	47						0				0	0	0	0	0			0	0	19	8	1	0	0	0			0	0	0	0	0	0	0	0				
444257	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	44	14	0	0											0	0	0	0			0	0	30	5	0	0	0	0			0	0	0	0	0	0	0	0				
444350	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	37	0	0	33											0	0	0	0			0	0	4	2	0	0	0	0			0	0	0	0	0	0	0	0				
444556	144	0	0	0	0	0	0	0	0	0	0	0	27	3			0	0	306	73	0	0						0				0	0	0	0	0			0	0	58	24	0	0	31	0			0	0	144	0	0	0	0	0				
444677	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0														
444958	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	8	0	0	0						0				0	0	0	0	0			0	0	8	0	0	0	0	0			0	0	0	0	0	0	0	0				
445843	596	107	0	260	0	2	5836	416	0	0	0	0	17960	15354	15354	0	0	0	44458	18251	0	0	18251	0	0	0	0	0	0	0	0	0	0	0	14233	746	0	0	0	0	3436	502	406	167	1223	883		0	13	3	583	104	2859	32	2977	384	0	0	0	
445852	0	0	0	4	0	0	0	0	0	0	0	0	23	2			0	3	17	0	0	0						0				0	0	0	0	0			0	0	17	14	0	0	0	0														
445955	0	0	0	0	0	0	12	0	0	0	0	0	470	37			0	0	463	141	0	0											0	0	0	0			0	0	254	423	10	0	56	0														
446130	0	0	0	0	0	0	0	0	0	0	0	0	52	36			0	0	43	0	0	0											0	0	0	0			0	0	43	16	0	0	0	0														
446149	0	0	0	0	0	0	0	0	0	0	0	0	9	1			0	0	92	8	0	0											0	0	0	0			0	0	75	8	0	0	0	9														
