"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2182	RCFD2183	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2182	RCON2183	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	
403937																															0	0	2421	0	200		0		3858	174			1487	0	828	0	243	12185	0	1972			0	1176	0	0	5388	82	138	782	57	36	81	901	4267	3519	1102	892	250								0	0		0	
403946																															0	10799	362	9994	99509	0	111	111	68	0	36838	0	36838	20476	4713	0	423	250763	0	0	0	0	0	54486	10187	2401	44530	14742	3650	15854	14958	1130	3969	74916	14180	61147	40182	4990	0	0	0	0	0	0	0	0	2654	143	0	0	
404653																															0	105	127	0	203		0		1152	0			644	0	2758	0	0	5134	0	0			0	131	14	0	2013	0	1	43	0	87	0	406	1606	1547	1156	209	79								0	0		0	
404774																															0	0	1900	0	14		0		0	0			1539	0	18	0	0	5745	0	0			0	2005	269	40	48	0	41	3	258	787	916	793	5	21	125	878	1917								0	0		0	
404943																															0	134	2394	155	878		0		5762	0			4109	0	1554	0	0	16869	0	0			0	1883	0	59	6563	97	193	928	523	142	0	1343	5329	3276	4371	321	264								0	0		0	
405061																															0	0	952	1091	1615		0		2212	84			2186	0	2115	0	50	11403	0	0			0	1132	0	0	4134	377	14	415	295	0	31	3552	1315	3447	1886	71	0								0	50		0	
405641																															0	214	3445	425	11099		188		37104	0			25489	38	8312	0	71	100009	18	0			83	13126	459	278	64684	1304	2353	7878	653	212	405	15512	46592	17208	4808	861	0								0	57		0	
405744																															0	34305	1151	13715	64104	0	1556	1556	80	0	13303	0	13303	14615	7956	0	1110	234276	525	0	0	0	0	77846	4962	29584	55348	7286	8210	10603	19367	22786	9594	48272	27373	30624	39760	4480	6405	0	0	0	0	0	0	0	0	98	0	0	
405959																															28168	39532	554	30028	182657	9211	10258	1047	0	0	415006	0	415006	9363	21797	0	1460	789202	0	0	0	0	221	39735	10542	17126	635919	28958	2079	1840	3811	2512	502	605408	44266	20250	56255	13016	81	0	0	0	28168	0	0	0	0	102	0		
406022																															0	8720	2217	231	18135		27		306	0			18194	2952	4263	0	1199	81654	0	0			0	22857	2101	5042	23861	1831	7861	6489	5272	1136	0	8770	10441	19297	11251	8961	0								0	452		0	
406059																															0	4860	331	0	7781		73		79	0			9423	0	9837	0	0	32514	4	0			0	134	0	0	12325	50	0	20	64	0	0	7570	7202	9479	7094	1038	0								0	0		0	
406255																															0	0	1001	0	518		915		10046	0			9409	61	2240	0	1039	42594	0	0			0	17160	164	0	13987	398	2	445	1532	11710	3072	12225	1726	4223	7262	0	0								0	41		0	
406349																															0	5517	5832	4441	10372		66		12524	97			29099	2915	13125	0	650	162490	0	13			0	74288	3464	63450	24158	4130	9896	9596	41252	8225	1188	30696	6662	7936	27733	11423	3604								0	184		0	
406666																															0	522	2605	115	1667		126		6475	0			5137	0	6272	0	65	34084	0	0			0	11100	0	1351	10980	1793	799	3197	3803	1452	56	16559	2038	2473	730	711	130								0	0		0	
406974																															0	15877	145	5053	44644		84		0	0			4640	439	2490	0	0	79452	392	0			0	3787	2311	1746	32197	1751	103	837	1096	0	0	30173	5802	12898	21715	4898	443								0	374		0	
407168																															0	0	2532	0	641		46		14646	0			4998	0	2127	0	145	26053	0	0			13	898	20	816	14004	194	442	12	204	46	0	18426	3034	1485	1369	447	0								0	0		0	
407373																															0	59399	2482	11985	34606	0	20	20	6054	262	32762	0	32762	1665	2756	0	0	262788	0	0	0	0	0	106549	4260	25606	88000	6207	15814	7684	11576	36908	27626	30642	62594	19676	34855	5965	1949	0	0	0	0	0	0	0	250	0	0	0	
407506																															0	35012	0	6418	82321	0	210	210	0	0	22573	0	22573	28391	5670	0	0	405547	1071	0	0	0	0	210545	15478	39838	22475	10011	14280	5773	9592	88609	81342	51456	15154	20824	52525	45222	10398	0	0	0	0	0	0	0	0	0	0	0	
407645																															0	7016	8953	297	52668		101		6942	0			19211	15894	6161	0	4176	165196	325	26			0	36148	7344	4497	51875	5235	2572	9054	2575	3729	12983	86989	6502	21977	11381	2524	0								398	186		0	
407850																															0	265	4050	0	763		60		5118	0			567	0	326	0	0	11149	0	0			0	0	0	0	5669	0	0	0	0	0	0	10260	430	330	126	3	0								0	0		0	
408147																															0	522	2288	0	3076		39		1687	0			3572	0	1462	0	74	21816	1	0			219	9019	78	0	5337	669	520	1816	5925	89	0	1817	2794	4607	3318	47	215								0	0		0	
408307																															0	8078	0	2307	12808		0		0	0			5850	16302	1244	0	0	161563	281	0			0	115181	20	21422	4480	1993	5789	8566	6495	53614	38689	20206	7314	10661	3722	4339	371								0	54		0	
408473																															0	0	5182	891	37187		3992		4868	0			1365	0	21744	0	1117	98229	0	0			0	21147	736	1530	36690	3488	3559	5079	7859	836	191	28072	12647	15397	17842	1953	390								0	0		0	
408642																															168	4290	3040	9096	27399		20411		0	0			5966	0	430	0	453	83565	0	0			0	12013	0	0	41040	8310	259	3001	60	64	319	40957	10459	7349	12299	488	0								299	0		0	
409265																															0	0	1113	0	329		0		2379	0			1298	0	2606	0	24	10220	4	0			0	2475	0	0	3430	27	94	115	398	1808	32	1008	2907	1381	902	1478	62								0	0		0	
409555																															0	8680	0	428	5451		53		0	0			812	3957	681	0	0	70826	376	0			99	47815	2855	41517	4506	573	2609	4817	35255	4489	0	9426	2662	5760	4564	866	0								0	470		0	
409649																															0	15	3332	0	803		0		4789	0			1246	0	2587	0	0	16027	0	0			0	3255	0	2713	4067	312	1382	1202	38	87	234	4871	2139	2412	1613	1050	687								0	0		0	
410056																															0	5312	3406	206	1851		17		13494	240			3584	0	1010	0	13	29328	0	0			0	384	31	0	19154	0	14	77	30	263	0	17839	1301	2549	1947	4975	15								0	20		0	
410159																															0	482	574	0	1491		9		1403	0			560	0	667	0	195	5531	0	0			0	150	0	0	1353	5	21	16	76	32	0	218	1324	796	1498	1466	0								0	0		0	
410560																															0	501	11511	730	5481		247		42984	0			6817	0	3695	0	339	85741	0	336			0	12742	358	11369	42730	421	10141	484	206	507	983	56828	7555	2376	3743	2497	0								0	0		0	
410748																															0	1310	177	6309	13313		557		0	0			4953	3334	7342	0	182	106907	1	0			0	68873	558	2626	20750	2791	5469	11813	11390	37410	0	8041	8544	14185	6725	449	91								0	0		0	
410917																															3160	19484	4612	142	51556	0	148	148	3064	0	41133	0	41133	747	16984	0	4	202179	758	0	0	0	155	58028	3875	1433	109810	4914	8678	631	899	15400	27439	74178	38095	11428	11783	3779	347	0	0	0	3160	0	0	0	0	0	0	0	
410944																															0	90	3467	0	98		15		4891	9			2860	239	2304	0	0	16990	0	0			0	2822	202	0	4317	103	231	947	1279	195	67	1732	3045	3921	4918	552	0								0	2		0	
411053																															0	1252	4502	231	2630		83		2949	0			4605	6	1473	0	0	20029	0	0			0	2217	43	0	7682	0	394	1820	0	0	0	2826	6784	5595	1754	565	297								0	38		0	
411062																															0	0	2471	0	1206		0		3772	0			1822	0	2975	0	155	13551	0	0			0	1150	0	0	6520	159	69	444	334	144	0	4926	1366	3298	1809	1002	0								0	0		0	
411231																															477	25	215	0	1923		9		1109	0			5425	0	4425	0	1069	19632	0	0			0	4851	104	112	8448	665	581	612	1793	677	523	3938	3393	2463	3334	1420	0								0	0		0	
411240																															0	918	7513	289	1153		127		7522	0			919	200	654	0	387	24448	0	0			21	4618	148	3914	4068	235	1196	940	457	1015	775	1614	9721	5010	2212	1098	106								0	0		0	
411464																															0	91402	0	331	52816	0	49	49	0	0	52382	0	52382	1971	5565	0	0	340607	1317	12021	12021	0	0	124030	919	2577	112031	481	98	923	893	1925	119555	159163	8098	16085	29517	2046	256	0	0	0	0	0	0	0	0	438	0	0	
411512																															0	1718	80	1586	11533		0		0	0			3230	1614	2699	0	0	42020	47	0			0	16866	2741	6071	3100	1794	3191	2024	3881	1946	3731	7041	2075	3945	8156	1178	2756								0	0		0	
411549																															0	0	2742	0	844		9		9361	0			983	0	1265	0	146	17523	0	0			0	2088	85	0	11043	197	130	923	829	0	0	2030	8686	1435	1792	1446	0								0	0		0	
411576																															0	0	304	1063	653		0		16	0			399	0	1939	0	0	27223	0	0			0	22447	402	15979	812	7757	1954	3632	2596	1954	4554	1541	242	1006	1403	376	208								0	0		0	
411624																															0	3812	5563	1583	8336		531		5029	0			4368	0	9482	0	489	80788	0	8908			0	30348	2334	0	17265	1454	2868	3044	8805	1766	12411	6928	6927	15560	16946	4000	0								0	5		0	
411651																															0	0	5460	0	1235		0		24553	0			9038	0	5045	0	0	62312	0	7305			0	1976	0	0	33452	270	396	325	756	229	0	7745	28768	7588	12354	3586	239								7700	0		0	
412135																															0	310881	0	90839	499431	0	1056	1056	0	1216	532311	0	532311	227656	27445	0	6318	1905862	0	0	0	0	0	167001	41910	87118	685201	15149	13859	27304	78891	13849	16625	1125294	58412	174861	239200	108642	19754	0	0	0	0	0	0	0	94	920	0		
412153																															0	458	12534	269	1249		129		25637	0			7667	0	4876	0	58	57534	0	0			35	4657	0	353	25627	272	52	1758	2416	159	0	32470	4809	4964	5612	3899	1123								0	0		0	
412452																															0	406	589	0	1176		45		2346	0			1414	0	2403	0	0	10904	1	0			0	2526	0	0	6129	193	277	263	790	1003	0	1898	3761	515	1543	662	0								0	0		0	
412555																															0	0	3699	0	465		0		6443	0			3049	0	1058	0	0	16512	0	0			0	1798	0	0	6511	0	6	51	104	1181	456	8822	1230	1011	552	1419	1669								0	0		0	
412667																															0	534	1153	146	0		31		15169	0			9294	0	3367	0	0	34234	0	0			0	4475	65	0	14194	183	9	307	401	2172	1403	18215	1301	2975	2939	2575	826								0	0		0	
412751																															0	168895	3737	10671	279162	1566	11404	9838	0	0	97939	0	97939	0	26932	0	27365	826475	30	0	0	0	0	178679	15138	7273	223433	15020	16169	56098	39139	30033	20827	149600	100740	137560	172273	78215	7876	0	0	0	0	0	0	0	0	6583	0	0	
412845																															0	1305	29547	909	11816		173		19817	101			11761	743	10438	0	1219	127185	179	69			423	36698	2758	3236	25705	1522	3778	6338	10158	7132	7532	27791	22339	11264	20349	6604	2093								0	111		0	
413141																															0	55166	9378	10246	78937	0	13771	13771	0	0	608	0	608	401	74	0	0	404913	60	0	0	0	0	233964	2428	0	19292	669	4791	9056	20446	86428	104566	7322	6510	24526	33193	43523	48356	0	0	0	0	0	0	0	0	0	0	0	
413208	27085980	619104	72515	0	9432438	1668702	1850427	177484	44660	43161758	0	151505	8454	26131	11177307	16660413	2213853	2319636	1330768	2106871	394547	5908	2501	71945	196583	672547	1101005	0	389869	0	519394	574525	55092	2477561	3288801	316832	580905	264073	69750		9397462	351285	9748747	2193855	1746660	329	44660	40620985	0	151505				17822357	283920	2797458		2646945	912874	1429246	6688445	3083837	2999738							8065			70188	441141			1062924	0			
413347																															0	0	102	0	82		0		681	0			2610	0	2142	0	628	11624	32	0			0	5411	0	0	2236	151	563	1194	3459	44	0	564	958	1946	1542	1165	0								0	0		0	
413543																															0	542	12238	587	3438		8		10464	0			6546	64	1917	0	532	45756	0	0			0	8617	616	5204	14625	35	800	3762	2490	578	952	12337	5434	10724	7303	1088	194								172	15		0	
413570																															0	1343	0	0	61		26		715	6			6088	553	2153	0	120	14706	0	0			0	3403	190	34	7633	361	443	2225	286	46	0	4320	2574	3526	886	39	0								0	54		0	
413646																															0	3096	9884	531	28056		1271		14015	68			34979	1131	13911	0	175	143570	0	343			375	31392	2433	0	45514	2345	5988	18217	1164	884	2377	25837	26133	36340	17549	3066	731								385	1968		0	
413730																															0	99	2074	1430	2723		10		1697	0			1994	0	897	0	313	12964	0	0			0	1526	201	356	7652	378	678	51	217	202	0	3575	5735	457	1321	28	322								0	0		0	
413758																															0	0	2856	0	405		0		13541	0			1907	0	2058	0	0	22178	0	772			0	639	0	0	15775	14	52	85	170	273	0	17319	1479	1304	466	708	0								0	0		0	
413851																															0	0	422	0	516		45		8963	0			1322	0	787	0	93	13215	0	0			0	1051	0	0	10621	0	0	8	28	444	571	10111	510	327	253	358	599								16	0		0	
414102																															0	7990	554	274	15286		1444		26	0			10707	0	6198	0	0	103063	0	0			0	37398	23186	0	20676	140	196	632	4497	31529	0	14081	6259	6190	10615	27251	0								0	0		0	
414652																															0	0	5797	0	3338		279		17511	0			6288	0	1907	0	0	40008	0	1096			115	3473	18	108	17721	37	120	92	287	2765	138	18333	3560	3513	5705	3144	0								269	32		0	
414728																															0	390	0	0	87		0		0	0			0	0	5067	0	0	7833	0	0			0	2102	187	0	3896	474	377	712	137	402	0	1529	1539	1644	925	93	1								0	0		0	
414764																															0	1261	912	0	10321		400		2813	0			14635	0	19625	0	471	64902	1	0			0	14098	344	295	20474	639	1016	2345	7010	3015	72	34990	3708	6330	4390	404	0								0	23		0	
414858																															0	1114	1100	400	7790		50		1745	0			5499	0	6977	0	0	39167	236	0			0	14082	646	5213	6730	2017	2971	724	1940	5106	1200	3017	5508	5476	4497	6166	396								0	0		0	
415051																															0	0	853	0	539		0		1676	0			443	0	1624	0	0	5611	0	0			0	470	6	0	2613	0	5	115	350	0	0	1987	904	1054	1193	0	0								0	0		0	
415855																															0	0	1382	0	249		0		1979	0			369	0	198	0	0	4830	0	0			0	653	0	0	2197	0	29	311	126	167	20	398	1799	730	205	941	20								0	0		0	
416245																															0	139182	13430	69008	264752	7934	13726	5792	19763	0	93954	0	93954	37997	53851	0	5250	1040650	0	0	0	0	991	291511	38042	157218	209425	21724	20935	97845	72473	37130	41122	414944	58774	129466	127214	17229	744	0	0	0	0	0	0	0	0	184	0	0	
416272																															0	3585	0	0	3455		0		0	0			170	2439	1880	0	0	46306	0	0			0	33657	946	19487	1645	154	7712	8967	3048	10239	2901	2985	2859	2134	2339	1989	214								0	174		0	
416339																															0	3009	803	0	7030		99		1875	0			3894	184	3449	0	0	29715	0	0			0	8791	581	373	10542	394	1104	1695	4159	1439	0	5054	4413	3628	5800	1927	0								0	0		0	
416348																															156	3704	2942	4310	27328		112		15344	144			30082	289	13004	0	1	141741	0	0			0	42537	1932	0	54210	3656	8198	25096	4393	136	514	9130	33226	36402	14215	2439	104								0	0		0	
416357																															0	0	1810	0	1032		0		9382	0			1083	0	2522	0	0	16134	0	0			0	305	0	0	9446	2	8	21	273	0	0	6938	2498	2457	2818	672	396								0	0		0	
416656																															0	1534	18592	91	1498		39		13466	0			19126	51	7715	0	0	90339	1	9704			1244	18413	0	5088	15962	931	3170	5528	6412	2171	142	13048	17183	12801	18486	9962	419								111	0		0	
416674																															0	23234	0	4008	10483		0		0	0			21215	15318	2807	0	0	154767	0	0			3091	77161	0	71750	17911	3545	10097	56094	877	4008	2293	46035	5050	9997	10264	2305	3540								160	381		0	
417149																															0	21858	2322	174	56642		10		2066	0			9258	2114	11293	0	0	173630	0	0			0	64878	3015	15354	76692	7693	19734	26807	937	1483	8206	39335	30112	27686	7305	4222	76								0	0		0	
417158																															0	301	952	0	8606		11		327	1			3277	0	2555	0	876	26567	0	0			0	9564	98	2535	5736	2593	838	3521	2341	267	0	3569	3329	4828	3656	967	99								0	0		0	
417251																															0	0	5967	0	1817		13		3796	26			1381	0	645	0	0	16228	0	440			0	2135	34	0	3627	62	29	470	1489	85	0	4495	2120	3459	3884	135	0								0	0		0	
417448																															250000	43512	32206	8530	113774	699	9145	8446	37324	0	131581	8	131589	78704	281164	0	9888	1200214	0	0	0	0	19527	142806	50773	48370	424752	4722	60255	1678	4483	35688	31772	520330	32951	61586	309488	106024	21593	250000	0	250000	0	0	0	0	63	10736	0	0	
417626																															0	17777	650	4437	67649	0	2	2	57	0	11061	0	11061	0	14549	0	1818	221923	0	0	0	0	0	102276	1647	0	44785	7564	204	7172	5083	34388	47729	42315	5017	14794	15810	27827	12680	0	0	0	0	0	0	0	0	0	0	0	
417710																															0	0	135	0	3788		0		303	0			367	0	4689	0	0	17170	0	0			5	7888	0	4138	3068	5458	203	271	616	1339	0	3970	898	1605	1467	1072	0								0	0		0	
417859																															0	9625	2713	1161	16672		232		0	44			14955	0	30081	0	39	82067	2386	0			0	7028	833	393	18435	483	698	1264	532	3995	56	12816	8808	29124	22069	3070	157								1020	94		0	
417943																															0	686	2130	271	26305		0		1360	0			9670	3634	6412	0	2494	76196	0	68			0	22962	176	20013	12103	2102	3804	15555	763	85	0	12465	21432	12424	5148	305	205								0	28		0	
417952																															0	0	4222	0	303		40		7161	166			1979	0	1375	0	18	16979	0	0			14	1881	0	1096	5833	82	1306	402	41	50	0	10048	2098	1493	527	407	166								0	0		0	
418100																															0	1596	0	3988	43623		0		0	0			3184	9725	1562	0	0	114008	40	0			0	49155	1215	42265	5025	2567	9170	19752	10895	2917	3222	21855	2285	28286	1903	1351	8785								0	0		0	
418249																															0	19085	1855	10011	41649	1106	13469	12363	28797	170	85725	0	85725	3833	26991	0	19504	327551	531	0	0	0	0	64175	11206	38675	86398	965	3222	10116	11281	30365	7809	102606	36291	44515	38583	37870	4017	0	0	0	0	0	0	0	1416	366	0	0	
418342																															0	35149	138	1547	21621		0		680	0			29429	12751	3812	0	115	112616	142	0			0	5777	1713	497	58852	510	1147	1221	1935	403	561	19691	46112	13209	26007	1680	158								0	26		0	
418436																															0	306	386	110	517		0		578	0			1622	0	929	0	18	7828	0	0			0	3362	0	0	1008	270	220	367	410	2094	0	245	962	829	1065	1364	0								0	0		0	
418856																															0	4222	666	0	1957		11		399	0			2126	0	1330	0	0	14719	0	0			0	3790	212	740	8573	306	876	1382	253	351	622	4195	3728	1988	354	587	0								0	6		0	
419152																															1405	269075	2244	112403	682700	0	5205	5205	0	0	258236	0	258236	28155	60361	0	9736	1749365	913	0	0	0	0	297711	22224	134327	756589	125764	46411	84196	5801	10360	22448	822426	141056	380940	79361	17374	1704	1405	0	1405	0	0	0	0	0	823	0	0	
419255																															0	667	2457	0	4102		13		2093	0			8472	0	9107	0	261	49508	6	180			0	22162	0	19356	9892	4965	15998	583	539	64	0	4056	11663	6981	4084	181	0								0	0		0	
419406																															0	8952	69	9787	192092	0	5095	5095	10188	0	78155	0	78155	102900	376559	0	5214	1216406	0	42218	42218	0	9496	362068	15407	16879	381729	10863	29598	50146	50418	173719	46538	206092	135176	268131	167337	69260	6664	0	0	0	0	0	0	0	4593	3109	0	0	
419460																															0	11991	2282	10	8502		119		710	0			3401	0	3274	0	138	71107	0	0			35	38105	2575	1130	12185	748	1805	2269	2730	16402	14151	8234	6605	5089	7663	4837	549								0	0		0	
419675																															0	14583	2440	3049	74216	139	889	750	1435	298	46989	0	46989	3566	3044	0	0	424287	992	86518	86518	0	0	170915	17609	25317	47262	953	5379	4666	11235	84507	63746	20331	26862	50292	54736	82300	12412	0	0	0	0	0	0	0	0	26	0	0	
419947																															0	511	4445	0	621		33		2850	0			3990	0	3136	0	32	22858	0	0			0	7240	0	0	7800	106	847	1855	3492	940	0	1507	5340	4444	3090	1008	229								0	0		0	
420233																															0	0	1103	0	674		2		702	0			691	0	887	0	33	6083	0	0			0	1971	20	0	1124	132	17	130	714	922	56	1011	825	1258	966	52	0								0	0		0	
420457																															0	18151	0	12239	144505	885	3149	2264	232	0	68107	0	68107	10070	10450	0	131	321163	0	0	0	0	0	48505	4154	15185	130401	3649	9275	24990	6863	2340	1328	76665	40812	68026	80102	6266	28	0	0	0	0	0	0	0	1470	0	0	0	
420644																															0	4501	8372	184	11194		24		10170	0			9905	1974	4698	0	1873	70689	0	0			0	15991	1298	10944	44403	4828	7688	2674	278	395	35	27319	15413	7787	3236	844	0								300	205		0	
420653																															0	1843	8882	0	3134		62		6312	0			4825	5	1180	0	0	29569	0	846			0	2427	42	1775	9138	226	1470	116	50	531	0	11239	7816	3274	1550	3263	0								11	0		0	
420868																															0	44038	9327	44652	490127	0	5695	5695	546	0	21862	0	21862	6916	398	0	0	646306	1300	0	0	0	16664	22194	1484	21572	68739	0	0	0	480	18492	3222	226231	67584	30041	17395	259810	22854	0	0	0	0	0	0	0	0	367	0	0	
420934																															0	306	2334	0	3738		0		384	239			2120	0	5506	0	209	19872	1	0			0	5276	0	5276	15416	1244	3576	87	196	0	0	3353	7243	2374	1435	111	0								0	0		0	
421155																															0	171	469	0	152		0		636	0			511	0	983	0	0	4613	0	64			0	1627	0	1627	1691	110	423	293	183	440	178	535	623	576	653	601	0								0	0		0	
421203																															1022	10455	1345	1305	74977		277		156	127			52550	12120	13791	0	0	235184	142	0			69	62115	4111	24662	38422	4454	2775	10419	6856	30850	6560	96296	9212	18051	28548	14667	6203								745	357		0	
421445																															0	1312	15686	773	7253		140		9283	0			7417	20	7830	0	2490	63355	0	0			0	10598	316	1698	16447	617	1338	5868	2309	65	33	3232	17305	20078	9666	1093	271								0	237		0	
421539																															0	4770	321	791	22926		171		0	0			10292	0	7868	0	84	75796	5	0			0	26832	1630	23304	24031	18737	1155	3943	1366	341	107	30327	4523	5587	4572	3175	719								0	116		0	
421838																															0	19709	1265	3254	31701		1023		953	0			24126	8397	10572	0	291	165686	0	0			0	54168	10091	1358	51096	7971	6673	7657	30318	723	422	39270	9186	14666	45685	2113	0								0	136		0	
422059																															0	0	715	232	1004		0		1220	46			323	0	1117	0	0	7150	0	0			95	2539	0	2258	1796	226	1105	647	383	178	0	669	1968	1087	704	169	0								0	0		0	
422116																															0	31	2208	0	2184		546		2083	0			8481	0	8155	0	0	42752	205	0			0	19120	40	11789	11731	2139	3489	5508	6166	1134	661	3920	6071	6609	5185	1759	170								49	60		0	
422358																															0	20	6512	426	2641		8		2440	0			1836	0	825	0	0	16875	0	83			0	2034	50	0	6065	4	172	286	1355	217	0	2418	4960	3391	2887	907	270								0	0		0	
422433																															0	29038	18803	8793	157327	0	0	0	10247	241	65270	0	65270	151	20969	0	818	373680	173	0	0	0	0	55648	5352	4958	137339	12847	13591	22243	4038	842	1573	115493	56231	99809	30032	12823	1984	0	0	0	0	0	0	0	816	621	0	0	
422657																															700	684	9092	0	14919		47		2434	0			10018	0	5686	0	0	59512	63	198			387	15661	136	13726	13297	516	1643	9862	3145	453	0	3605	13568	18380	7446	422	322								0	0		0	
422750																															0	32963	391	3030	64731		495		400	0			35041	2140	5647	0	0	175959	498	0			31	28523	3038	11276	61866	5960	6084	12576	216	1975	1691	24893	41846	37471	12860	20385	10410								0	58		0	
423065																															1615	17935	0	123	18453		1		0	0			2650	184	277	0	0	63667	566	0			178	22762	212	1498	16904	21692	4	75	11	60	920	27966	420	6561	3062	1657	334								0	21		0	
423074																															0	10520	1077	1004	17805		0		1161	347			1328	4614	747	0	0	63752	13	0			0	25013	471	15282	10532	8818	2978	2122	9681	0	1414	19245	6145	8052	2629	772	1903								0	25		0	
423159																															1993	0	1741	0	4811		83		5805	0			9996	0	10139	0	1179	53622	2	470			351	17114	293	3847	14475	2370	4689	9041	584	60	0	8500	9374	12962	4138	723	0								0	0		0	
423355	16887614	222463	370516	391	5049819	25156	1801978	19848	172050	24889410	23526	60661	0	319079	12596688	11374346	3249447	2975891	1292732	369413	657958	0	49646	4598	0	210387	955	37245	5313	0	263989	2151791	425708	418647	4738523	16190	216808	200618	358373		4349150	24989	4374139	1268698	1664468	19848	171953	21258502	23526	60661				4775772	334459	1217025		2941688	470326	783118	417034	145834	1838							49646			4598	209745			955	37236			
423449																															0	17092	21463	9014	109806	0	1838	1838	25623	116	75842	0	75842	8245	48719	0	1173	381884	0	304	304	0	0	51719	5821	22589	134978	568	1358	3768	4066	22797	18726	86697	87154	76245	61646	13705	1208	0	0	0	0	0	0	0	4178	1047	0	0	
423458																															0	9360	49	179	81278		80		56	9			19996	0	8922	0	0	130066	0	0			0	7786	2056	567	23175	888	617	536	1059	4618	64	76340	8018	16673	12396	8316	0								0	304		0	
423636																															0	416	569	71	4254		21		0	0			4448	0	5688	0	0	26224	0	0			0	10661	96	0	4538	438	436	2045	6720	1021	0	2730	1734	4190	6319	587	2								0	0		0	
423739																															0	3794	2804	25	36195		18		35	0			5011	154	5704	0	1378	75327	0	0			0	18376	1833	0	18032	1113	1712	7796	3911	3683	0	2168	13039	20781	10687	9368	227								0	0		0	
423841																															0	0	1490	356	845		0		2651	208			2937	0	1985	0	0	13589	0	0			0	3325	0	0	4509	143	226	2423	459	21	0	740	3400	4728	937	104	121								0	0		0	
424035																															500	129671	2714	10068	180111	70	79363	79293	1001	0	52143	0	52143	59131	19301	0	1367	656791	445	5917	5917	0	0	100990	9767	36050	297144	55017	9716	12390	21076	1109	995	391456	26621	52695	77436	5455	859	0	0	0	500	0	0	0	4785	407	0	0	
424156																															0	1389	9673	525	4152		68		41633	579			9799	250	2464	0	0	74035	0	502			0	3103	190	74	34128	175	428	2123	179	0	198	26098	33425	2346	4688	1869	0								287	0		0	
424240																															0	722	17199	2846	7619		17		15254	0			11800	598	11786	0	63	89336	0	0			0	20073	627	14850	22937	1038	1572	3608	9534	3863	458	14568	14092	11182	26814	2607	0								689	43		0	
424343																															0	944	0	10223	11333		228		0	0			2431	9067	332	0	0	45629	7	6			0	10297	766	0	10545	318	1747	869	4334	1311	1719	9747	4134	6093	12240	2289	836								0	9		0	
424352																															0	2336	0	255	4460		61		1257	0			2871	0	5487	0	0	20483	406	0			0	4162	0	0	8659	291	486	1499	983	654	249	3124	4819	3741	3926	693	343								0	0		0	
424437																															0	0	1201	0	175		11		2218	0			0	50	2027	0	15	10167	0	0			0	4470	0	3442	0	323	1099	1832	906	310	0	237	1640	2191	1390	239	0								0	0		0	
424633																															0	322	1376	0	1539		22		1552	0			742	21	10934	0	0	26671	0	0			0	10144	19	0	7400	537	1839	3719	2735	1167	101	1993	3288	4581	4588	1542	436								0	0		0	
425050																															0	0	781	0	0		96		6340	0			2022	0	934	0	0	10954	0	0			0	781	0	0	4423	20	46	138	363	215	0	2350	2880	970	2265	1668	26								0	0		0	
425108																															0	0	0	1400	12668		53		0	0			4397	3712	827	0	0	74632	102	0			0	38686	12991	35717	18687	3177	7048	5670	8114	12244	2276	2204	6258	6281	7071	9315	4846								0	0		0	
425818																															0	590	4	90	14459		392		29	0			3336	0	20611	0	388	77097	201	0			0	36847	14	30114	10830	5606	20319	1557	3040	3487	2335	15277	9498	6827	4837	3465	391								486	52		0	
425845																															0	0	8756	0	2866		18		12280	0			4173	0	3295	0	330	36928	0	1233			0	3977	0	0	13727	285	446	2312	353	95	448	2767	13244	8952	5325	2090	200								0	0		0	
425911																															0	10295	26289	6496	60855	0	3351	3351	10367	0	26266	0	26266	4734	14258	0	6051	278850	0	0	0	0	0	97819	11391	561	36346	3582	298	1985	4690	67028	20237	45939	2595	27331	45754	52988	5526	0	0	0	0	0	0	0	0	678	0	0	
425957																															0	302	158	0	1029		33		1381	0			1776	0	6132	0	663	17198	7	0			0	5594	137	49	7104	579	425	634	1552	2404	0	5973	1519	2092	1643	384	0								0	0		0	
425975																															0	18132	0	1181	16487		105		152	0			12613	0	12203	0	536	124008	218	0			0	57394	5423	9231	16802	1109	1803	1805	5699	36310	10649	14191	17794	11121	14018	9655	36								0	0		0	
426057																															0	2463	0	0	6466		21		0	0			6006	0	4400	0	0	22219	0	0			0	2502	361	0	8544	978	135	455	798	136	0	11484	3079	3058	1975	77	0								0	0		0	
