"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	
357049																																					0	8501	0	285	106929	0	3428	125	3991	268961	226743	913	227656	0	2050	0	0	0	41305	230	268961	0	0	41313	0	458	657	40635	186109		0	126367	124317	-696	20728	0	0	0	
357151																																					10	3920	0	11986	0	217	632	0	2855	130501	104844	572	105416	0	355	0	0	0	25085	1780	130501	0	0	21525	0	1780	0	17636	87208		0	99086	98731	0	12150	0	0	0	
357375																																					38953	10415	0	0	85985	0	9254	2145	10238	656681	569623	4918	599035	0	9126	0	20000	0	57646	1500	656681	0	0	49584	0	6860	6534	38684	530939		0	497981	488855	-298	4302	0	0	4494	
357526																																					294	4609	0	8195	7684	0	1040	141	7305	118289	98132	1495	99627	0	1115	0	0	0	18661	8000	118288	0	0	3159	0	8000	0	27045	71086		0	87326	86211	-498	2810	0	0	0	
357553																																					227	2574	0	0	39380	0	963	0	3054	123358	98656	631	107172	0	1063	0	5259	0	16186	2000	123358	0	0	12408	0	2000	0	19577	79079		0	72768	71705	-222	5455	0	0	2626	
357777																																					7743	1026	0	7102	0	0	3005	0	2004	149739	123507	130	133637	0	855	0	10000	0	16102	0	149739	0	0	16102	0	0	0	4805	118702		0	129714	128859	0	0	0	0	0	
357834																																					8	1408	0	15899	0	0	132	38	928	64953	56487	103	58690	0	370	0	2100	0	6263	600	64953	0	0	4263	0	1400	35	6250	50237		0	41065	40695	0	5810	0	0	0	
357937																																					0	7992	0	9319	400	0	4709	0	7571	151609	131182	2493	133675	0	1625	0	0	0	17934	200	151609	0	0	13934	0	3800	0	37656	93526		0	117593	115968	0	5650	0	0	0	
358112																																					2	3105	0	24162	28066	0	3075	7	4217	124063	100800	2425	111448	0	825	3268	1744	0	12615	567	124063	0	0	2880	0	9496	0	18739	82061		0	46736	45911	-328	12250	0	0	6479	
358149																																					0	846	0	13888	0	0	138	0	356	23567	19466	198	19766	0	110	0	102	0	3801	60	23567	0	0	2741	0	1000	0	3101	16365		0	8249	8139	0	200	0	0	0	
358233																																					0	4078	0	0	70384	0	3231	2094	8157	133698	106615	1133	120748	0	1776	0	13000	0	12950	80	133698	0	0	12012	0	2000	0	15352	91263		0	46524	44748	-1142	1006	0	0	0	
358448																																					0	2554	0	1877	11353	0	933	60	1173	81955	73322	311	73633	0	834	0	0	0	8322	2535	81955	0	0	3291	0	2535	0	8238	65084		0	61289	60455	-39	3550	0	0	0	
358756																																					35	1394	0	648	2770	0	133	53	1595	43735	36351	339	38760	0	520	0	2070	0	4975	160	43735	0	0	4583	0	240	0	4705	31646		0	35265	34745	-8	2362	0	0	0	
359324																																					100	4324	0	1126	0	0	1955	37	1085	47985	42867	319	43186	0	583	0	0	0	4799	494	47985	0	0	3204	0	1284	0	8771	34096		0	38955	38372	-183	986	0	0	0	
359360																																					11500	1552	0	0	0	0	1098	0	412	43259	36733	74	36807	0	243	0	0	0	6452	750	43259	0	0	-403	0	6105	0	6623	30110		0	22086	21843	0	6854	0	0	0	
359650																																					0	567	0	168	3037	0	267	0	193	15304	13629	75	13704	0	161	0	0	0	1600	50	15304	0	0	1159	0	413	0	1486	12143		0	10333	10172	-22	900	0	0	0	
359744																																					0	741	223	0	9658	0	190	0	256	23944	20065	167	20232	0	228	945	0	0	3712	200	23944	0	0	245	0	3321	0	3191	16874		0	11325	11097	-54	834	0	0	0	
359838																																					65	3219	0	4848	38539	0	1237	79	1814	77206	53996	547	70532	0	2509	0	9200	0	6674	250	77206	0	0	6712	0	600	0	9465	44531		0	24861	22352	-888	5053	0	551	6238	
359847																																					79	6185	685	0	64312	0	2790	900	6414	180807	161575	2164	164822	0	908	2689	0	0	15985	704	180807	0	0	925	0	14626	80	19746	141829		0	96165	95257	-270	1416	0	0	1083	
359856																																					500	1565	0	0	6874	0	171	0	273	16875	13323	75	13398	0	203	0	0	0	3477	50	16875	0	0	3503	0	150	0	3265	10058		0	3995	3792	-226	3700	0	0	0	
360777																																					3857	627	0	0	1177	0	259	0	412	28723	21986	670	22656	0	101	0	0	0	6067	0	28723	0	0	5417	0	0	0	0	21986		0	22492	22391	650	0	0	0	0	
360834																																					2855	1836	0	15025	17288	0	491	0	4545	83620	66658	755	77750	0	625	0	5000	0	5870	4	83620	0	0	4991	0	1076	0	15090	51568		0	42205	41580	-201	0	0	5337	0	
360843																																					0	1581	0	0	21367	0	1601	38	1160	44425	39302	132	40435	0	481	0	0	0	3990	240	44425	0	0	3476	0	385	0	5249	34053		0	19100	18619	-111	59	0	0	1001	
360955																																					0	782	0	0	9572	0	23	0	304	18154	16588	60	16648	0	83	0	0	0	1506	50	18154	0	0	1364	0	160	0	2229	14359		0	7372	7289	-68	184	0	0	0	
361055																																					5	35069	0	0	370139	0	21988	690	36492	1169522	820858	4165	1089168	0	3226	0	162550	0	80354	2000	1169522	0	0	71799	0	12000	49307	106468	714390		0	623258	620032	-5445	35800	0	0	101595	
361167																																					550	52476	0	227513	742116	98	34155	351	75108	1890155	1286922	19592	1765414	0	7193	0	453225	0	124741	15000	1890155	0	0	39238	0	85027	3909	330218	956704		0	759147	751954	-14524	1925	0	5675	0	
361279																																					0	1711	0	36	17008	0	1952	0	1388	66028	51252	550	59807	0	653	0	6080	0	6221	100	66028	0	0	1793	0	4489	0	6755	44497		0	44586	43933	-161	0	0	80	1845	
361354																																					2358	854	0	0	34684	0	329	10	1607	57483	37598	370	49442	0	432	100	11200	0	8041	248	57483	0	0	7784	0	1000	0	3180	34418		0	17951	17519	-991	22	0	274	0	
361439																																					37	4634	297	0	5110	0	6980	200	2958	211497	183488	1808	193412	0	1531	0	8116	0	18085	549	211497	0	0	15115	0	2411	0	17178	166310		0	190964	189433	10	1848	0	0	0	
361457																																					27	2009	1247	4226	9476	0	5262	0	4962	141275	122102	665	128567	0	1388	0	5800	0	12708	300	141275	0	0	6531	0	6000	0	21073	101029		0	113008	111620	-123	2446	0	0	0	
361541																																					48	2053	0	0	217	0	1939	0	717	68119	61367	250	61617	0	612	0	0	0	6502	200	68119	0	0	3800	0	2500	198	9315	52052		0	56280	55668	2	7279	0	0	0	
361653																																					0	13180	0	0	17273	0	5889	997	7387	247670	229364	541	229905	0	2425	0	0	0	17765	255	247670	0	0	6155	0	11453	0	63129	166235		0	182869	180444	-98	22500	0	0	0	
362007																																					734	125562	52467	307447	2107498	4357	48760	1538	274949	7164575	4051291	56689	6004735	0	37408	454258	1723977	0	1159840	0	7164575	0	0	432818	0	752631	1528	489052	3562239		0	3822885	3785477	-25609	0	0	0	172778	
362043																																					0	1189	0	2000	0	0	45	0	180	29164	23191	147	23338	0	34	0	0	0	5826	50	29164	0	0	4526	0	1250	0	3297	19894		0	20654	20620	0	5130	0	0	0	
362052																																					166	1718	0	5997	7979	0	1287	0	1001	63480	58393	147	58540	0	301	0	0	0	4940	1900	63480	0	0	1160	0	1900	0	5687	52706		0	45083	44782	-20	550	0	0	0	
362155																																					100	4234	0	5417	20580	0	456	286	3211	98971	88745	609	89354	0	948	0	0	0	9617	500	98971	0	0	8697	0	500	0	22048	66697		0	52735	51787	-80	12900	0	0	0	
362717																																					0	11843	346	1011	56923	0	7904	0	16373	458508	371216	3565	411170	0	3600	10430	16000	5000	47338	2003	458508	0	0	10288	0	35253	0	49768	321449		0	357278	353678	-206	0	0	4500	10889	
362753																																					2600	3531	0	2079	15130	0	360	0	853	103405	91121	485	91606	0	1084	0	0	0	11799	200	103405	0	0	8162	0	3800	0	11284	79837		0	73560	72476	-363	6376	0	0	0	
362856																																					1163	3217	0	0	18483	0	494	0	1207	39848	33198	71	34389	0	639	0	0	0	5459	200	39848	0	0	5263	0	200	0	10394	22804		0	14198	13559	-204	1725	0	1120	0	
362940																																					1595	1832	0	0	8093	0	410	0	1426	39841	33738	610	34348	0	408	0	0	0	5493	100	39841	0	0	4038	0	1400	0	6417	27321		0	23379	22971	-45	3514	0	0	0	
363264																																					4166	1143	0	0	10364	0	688	0	1390	33743	30356	282	30638	0	594	0	0	0	3105	875	33743	0	0	-128	0	2500	0	6303	24053		0	16586	15992	-142	0	0	0	0	
363415																																					4	1104527	5400	13784138	9522861	0	1569626	2217	590624	41162049	37207690	241865	38716849	0	137592	94197	6452	0	2445200	10403	41162049	111823	0	1251398	0	1244278	52741	8138115	29069575		0	14452183	14314591	-60879	9300	0	639000	621842	
363442																																					98	476	0	0	8332	0	163	0	239	17664	13382	56	13438	0	73	0	0	0	4226	300	17664	0	0	2284	0	1700	0	1294	12088		0	5025	4952	-58	3404	0	0	0	
363648																																					39	2076	0	0	55661	0	749	3	1670	102539	90084	425	91233	0	409	0	724	0	11306	150	102539	0	0	9669	0	1850	0	5119	84965		0	42198	41789	-363	552	0	0	0	
363657																																					0	9143	0	0	145721	0	5825	623	7720	406312	333259	1950	353550	0	1967	0	0	0	52762	3000	406312	0	0	47243	0	3000	0	47800	285459		0	232412	230445	-481	6835	0	0	18341	
363956																																					150	26352	0	0	313901	0	16434	710	131416	4106389	219383	134646	3499264	0	227723	0	764735	170000	607125	1000	4106389	0	0	497296	0	110068	0	3128	216255		0	3845149	3617426	-1239	0	0	2210500	0	
364056																																					4	430	101	2479	6269	0	485	0	909	37853	29317	127	34394	0	199	0	4950	0	3459	300	37853	0	0	1564	0	1586	0	5613	23704		0	27375	27176	9	0	0	0	0	
364131																																					866	5577	0	4	44323	0	3021	475	3359	160678	134794	1403	148116	0	1574	0	10101	0	12562	200	160678	0	0	4857	0	7800	0	17906	116888		0	104627	103053	-295	0	0	1818	0	
364337																																					101	2957	0	896	28129	0	484	100	1041	73277	60690	455	66920	0	461	0	5500	0	6357	300	73277	0	0	4358	0	1600	0	6547	54143		0	40030	39569	99	0	0	275	0	
364430																																					327	2835	0	612	10069	0	201	0	2860	67201	58799	1219	62018	0	812	0	1500	0	5183	682	67201	0	0	2390	0	2318	0	17741	41058		0	51109	50297	-207	0	0	500	0	
364449																																					100	27803	134	64938	374087	0	33979	2432	77560	1566267	1119569	11691	1431260	0	13764	0	256500	0	135007	31250	1566267	0	0	60085	0	48750	721	162200	957369		0	998277	984513	-5078	0	0	3500	40000	
364850																																					31	837	0	10	4758	0	304	431	1217	43598	33709	211	39819	0	597	0	5899	0	3779	150	43598	0	0	1783	0	1850	0	3465	30244		0	31472	30875	-4	5135	0	0	0	
364971																																					309	176	0	3498	4485	0	631	0	1332	29233	20456	327	25533	0	118	0	4750	0	3700	0	29233	0	0	3676	0	0	0	1013	19443		0	18920	18802	24	0	0	0	0	
365325																																					813	63459	1992	98153	550014	0	11052	0	103637	2904254	2168803	26812	2510934	16986	16370	159438	54122	7768	376334	1430	2904254	0	0	105286	0	275469	0	434893	1733910		0	1921304	1904934	-5851	10762	0	22103	231326	
365455																																					0	9496	0	8000	0	0	5222	135	1987	276690	239783	10689	250472	0	1891	5476	0	0	26218	246	276690	0	0	3840	0	22132	0	53612	186171		0	209636	207745	0	38629	0	0	0	
365651																																					0	5052	355	73324	115843	0	10264	0	4033	334689	308580	2521	312371	0	923	347	1270	0	22318	1410	334689	0	0	17194	0	3025	0	47201	261379		0	106743	105820	689	19651	0	0	0	
365745																																					296	3121	0	0	20592	0	3609	230	3649	90323	73147	1239	82217	0	500	0	6378	0	8106	516	90323	0	0	3970	0	4034	138	6912	66235		0	58208	57708	-414	980	0	1453	0	
365848																																					48	1563	0	20	39608	20	2582	147	2129	104143	90463	423	92886	0	650	0	2000	0	11257	400	104143	0	0	5994	0	5250	0	9543	80920		0	53776	53126	-387	4900	0	0	0	
365941																																					15	1705	0	3401	13878	0	1880	27	1412	64992	55626	445	59071	0	316	0	3000	0	5921	450	64992	0	0	5088	0	450	0	7964	47662		0	38576	38260	-67	4414	0	0	0	
365950																																					2408	2330	0	0	7148	0	2782	0	913	70914	61163	217	64121	0	1603	0	1869	0	6793	160	70914	0	0	833	0	5835	0	6845	54318		0	42493	40890	-35	14443	0	0	872	
366078																																					9140	17404	1476	5806	16703	7	6660	1847	14930	320833	216382	2503	292885	0	2523	5109	61000	0	27948	3102	320833	0	0	4678	0	20436	183	21322	195060		0	244091	241568	-268	0	0	0	13000	
366238																																					319	9196	547	0	78642	0	9419	0	15980	413715	327158	4537	360335	0	3901	0	22280	0	53380	7680	413715	0	0	32166	0	14280	0	66997	260161		0	303513	299612	-746	0	0	5362	998	
366247																																					0	1871	0	929	11972	0	508	0	1955	73437	55266	761	64305	0	577	2098	6000	0	9132	150	73437	0	0	8946	0	1100	0	7046	48220		-907	54681	54104	-157	0	0	2278	0	
366359																																					0	2665	0	735	5949	0	597	243	853	43914	38785	124	38909	0	700	0	0	0	5005	400	43914	0	0	4217	0	400	0	10495	28290		0	29672	28972	-12	3900	0	0	0	
366658																																					676	2335	0	1378	11893	0	2405	3	1126	86413	77681	329	78010	0	652	0	0	0	8403	55	86413	0	0	5717	0	2677	0	8737	68944		0	59481	58829	-46	7768	0	0	0	
366854																																					20	967	0	0	2170	0	352	0	442	31147	27904	377	28281	0	198	0	0	0	2866	297	31147	0	0	1863	0	713	0	8515	19389		0	25827	25629	-7	1567	0	0	0	
367150																																					0	1952	0	0	18966	0	812	0	1288	52984	42992	363	47458	0	415	0	4103	0	5526	255	52984	0	0	5144	0	154	0	4407	38585		0	29725	29310	-27	656	0	0	0	
367208																																					26359	22269	300	36391	61383	0	9104	0	34371	946373	730299	15816	860361	0	10022	11574	96000	0	86012	1900	946373	0	0	45877	0	38659	0	171999	558300		0	723044	713022	-424	31600	0	10000	8246	
367244																																					990	1905	0	0	19690	0	173	0	611	39208	34961	83	35981	0	722	0	897	0	3227	100	39208	0	0	3101	0	250	0	4234	30727		0	15294	14572	-224	1267	0	0	40	
367431																																					96	3150	0	0	31288	0	4456	28	2657	155931	134821	1124	140426	0	1256	0	0	0	15505	4800	155931	0	0	664	0	10200	0	16371	118450		0	112173	110917	-159	3339	0	0	4481	
367543																																					3566	6652	0	0	60254	0	735	93	5406	199602	145641	1127	175311	0	1481	0	28543	0	24291	900	199602	0	0	19391	0	4100	0	28830	116811		0	123909	122428	-100	468	0	0	0	
367673																																					64	5359	485	0	23313	232	13935	0	18334	338064	242799	6054	306311	0	1405	0	55231	0	31753	0	338064	0	0	31941	0	0	0	13974	228825		0	277747	276342	-188	0	0	2227	0	
367851																																					27	3592	0	427	8997	0	11031	0	3691	127464	108714	326	112040	0	2282	918	3000	0	15423	5000	127463	0	0	4425	0	6000	4	12989	95725		0	95409	93127	-2	5650	0	0	0	
367954																																					950	8232	0	26193	23270	0	3503	377	1327	141077	130087	949	131036	0	1177	0	0	0	10041	1000	141077	0	0	3259	0	6000	0	23305	106782		0	74799	73622	-218	3603	0	0	0	
368054																																					172	4146	0	2104	20897	0	752	27	1513	74082	55663	169	63462	0	626	0	7630	0	10620	296	74082	0	0	9294	0	1000	0	14115	41548		0	42547	41921	30	2550	0	0	0	
368111																																					49	2484	0	0	2797	0	207	0	8627	102559	18319	5608	23927	0	222	0	0	0	78632	1285	102559	0	0	39762	0	37594	0	12920	5399		0	3617	3395	-9	85000	0	0	0	
368175																																					538	18517	0	24224	26664	0	21506	1255	21155	820293	641436	2965	741125	0	7684	8384	28224	0	79168	1223	820293	0	0	61918	0	15952	673	7046	634390		0	705037	697353	75	24	0	0	68500	
368344																																					0	1062	0	0	26697	0	635	61	2316	62190	56284	616	58211	0	170	0	0	0	3979	1000	62190	0	0	1411	0	2000	0	5619	50665		0	27882	27712	-432	3707	0	0	1311	
368429																																					579	4289	1021	0	12372	0	5956	0	5238	177660	152277	1658	160935	0	1031	1152	7000	0	16725	150	177660	0	0	13919	0	2675	0	25894	126383		0	147518	146487	-19	566	0	0	0	
368522																																					45	3212	0	0	44668	0	2948	0	1734	105985	87987	704	88691	0	703	0	0	0	17294	300	105985	0	0	13764	0	3400	0	28976	59011		0	44881	44178	-170	9200	0	0	0	
368755																																					1458	894	0	0	0	0	455	218	541	12821	11602	50	11652	0	216	0	0	0	1169	256	12821	0	0	174	0	739	0	1407	10195		0	8813	8597	0	658	0	0	0	
368933																																					100	2064	0	127	10375	0	308	0	966	47547	38074	454	38528	0	350	0	0	0	9019	400	47547	0	0	7993	0	650	139	7091	30983		0	33709	33359	-24	109	0	0	0	
368951																																					53	656	0	1165	18586	0	1700	0	1469	86282	72376	294	78138	0	1085	0	3887	0	8144	121	86282	0	0	11386	0	755	133	11846	60530		-3898	60401	59316	-220	3204	0	0	1581	
369426																																					121	2495	0	10	2446	0	952	455	1215	25693	22709	45	22971	0	1156	0	176	0	2722	545	25693	0	0	-1113	0	3345	0	5623	17086		0	15384	14228	-55	3771	0	0	41	
369453																																					18	1381	0	675	6992	0	834	39	1231	71760	62443	303	64277	0	588	0	1531	0	7483	1600	71760	0	0	4308	0	1600	0	7930	54513		0	58815	58227	-25	2363	0	0	0	
369659																																					0	12964	0	0	22830	0	5807	144	7640	332007	284666	5745	302601	0	2092	1043	0	0	29406	250	332007	0	0	18479	0	10973	0	60630	224036		0	257676	255584	-296	25995	0	0	12190	
370020																																					130	2174	0	500	33908	0	6749	48	2348	183566	149347	769	158477	0	1258	0	5870	0	25089	900	183566	0	0	23349	0	900	0	16341	133006		0	135366	134108	-60	3601	0	0	2491	
370150																																					0	948	0	110	4626	0	265	0	486	28185	24539	171	25144	0	316	0	434	0	3041	50	28185	0	0	1307	0	1700	0	2962	21577		0	21441	21125	-16	625	0	0	0	
370338																																					396	11082	0	0	13882	0	275	0	3336	237702	215366	2289	217655	0	2115	0	0	0	20047	1300	237702	0	0	2589	0	16297	0	37968	177398		0	210846	208731	-139	0	0	0	0	
370347																																					1145	1596	0	0	21508	0	602	0	1953	76863	58325	252	70223	0	428	0	11646	0	6640	200	76863	0	0	6319	0	200	0	6764	51561		0	48781	48353	-79	1706	0	0	0	
370721																																					183	2894	0	0	17817	0	1282	0	2827	90063	73860	880	79184	0	1255	0	4444	0	10879	110	90063	0	0	8978	0	1890	0	8048	65812		0	63279	62024	-99	3036	0	0	0	
370758																																					0	621	0	4346	0	0	38	0	135	14051	12837	50	12887	0	204	0	0	0	1164	140	14051	0	0	344	0	680	0	3415	9422		0	7590	7386	0	1525	0	0	0	
370833																																					220	1812	0	0	5002	0	1607	339	874	32975	27351	269	30620	0	181	0	2500	0	2355	428	32975	0	0	144	0	1807	0	3597	23754		0	23234	23053	-24	68	0	500	0	
370954																																					159	870	0	58	5975	0	383	0	423	29422	26615	85	26700	0	206	0	0	0	2722	100	29422	0	0	995	0	1700	0	5067	21548		0	17370	17164	-73	4390	0	0	0	
371223																																					0	4655	253	0	5834	0	1828	80	724	77125	67128	433	69461	0	718	0	1900	0	7664	281	77125	0	0	5641	0	1704	284	15780	51348		0	64185	63467	38	0	0	0	0	
371232																																					73	4661	0	0	41338	0	3628	0	5521	126544	91740	1934	114742	0	745	0	8500	0	11802	400	126544	0	0	8007	0	3600	762	16479	75261		0	68577	67832	-205	2729	0	0	12568	
371353																																					50	9473	0	0	26377	502	9921	2128	6076	366804	314451	3123	336105	0	2892	1598	15141	0	30699	1042	366804	0	0	9231	0	20456	374	34694	279757		0	313197	310305	-30	0	0	1841	1549	
371362																																					2	11539	0	5809	32007	0	2751	58	4093	118580	108064	1201	109265	0	929	356	0	0	9315	200	118580	0	0	4702	0	4500	0	26968	81096		0	62894	61965	-87	0	0	0	0	
371559																																					0	1443	0	0	13064	0	785	0	772	45802	37572	80	39052	0	349	0	1400	0	6751	1002	45803	0	0	4831	0	1002	0	9109	28463		0	30087	29738	-84	0	0	0	0	
371755																																					183	3454	0	0	19459	0	1030	328	585	57134	52600	127	52727	0	300	40	0	0	4407	1000	57134	0	0	1427	0	2135	0	11900	40700		0	28955	28655	-155	3400	0	0	0	
371849																																					0	962	0	4719	11807	0	179	7	744	40302	35124	417	35607	0	414	0	0	0	4694	250	40301	0	0	3914	0	750	0	3788	31336		0	22298	21884	-220	0	0	0	66	
371858																																					373	2283	243	1673	39073	0	770	0	2808	83671	72904	802	75850	0	560	0	1214	0	7821	237	83671	0	0	7110	0	663	0	17446	55458		0	37008	36448	-189	0	0	930	0	
371924																																					3187	11228	1018	3610	70568	0	3288	31	9786	350281	289483	2379	321019	0	3816	3679	17500	0	29262	980	350281	0	0	26366	0	2601	0	65086	224397		0	245702	241886	-685	2000	0	0	11657	
371942																																					21	1373	67	0	7348	0	1340	65	2070	50945	44414	400	46814	0	306	0	2000	0	4131	112	50945	0	0	3672	0	388	0	4642	39772		0	36829	36523	-41	2138	0	0	0	
372248																																					433	2869	0	0	16633	0	1177	0	722	43798	37499	270	39669	0	459	0	1900	0	4129	75	43798	0	0	3129	0	1175	0	4920	32579		0	20423	19964	-250	2000	0	0	0	
372257																																					0	1073	0	570	1643	0	1133	0	291	16364	13910	31	13941	0	244	0	0	0	2423	50	16364	0	0	925	0	1450	0	5000	8910		0	11898	11654	-2	0	0	0	0	
372444																																					0	1905	100	0	26055	20	831	68	988	75693	68867	417	69890	0	375	0	106	0	5803	100	75693	0	0	5486	0	300	0	9901	58966		0	42711	42336	-83	3390	0	0	500	
372538																																					75	14758	0	0	114890	0	11387	252	5846	476572	382978	2159	402451	0	3781	0	17314	0	74121	300	476572	0	0	64350	0	9700	0	68224	314754		0	293222	289441	-229	39923	0	0	0	
372556																																					3075	1597	0	0	5832	0	1223	0	4263	117320	96939	3906	101845	0	819	0	1000	0	15475	50	117320	0	0	6373	0	9050	0	11772	85166		0	100444	99625	2	1705	0	0	0	
372640																																					1659	1288	0	0	11770	0	2516	0	2220	72421	65391	481	66745	0	389	0	873	0	5676	450	72421	0	0	1261	0	4050	0	8632	56759		0	49221	48832	-85	4136	0	0	0	
372855																																					1	1993	0	0	27346	0	2614	0	2087	78533	71976	454	72433	0	225	0	0	0	6100	600	78533	0	0	3851	0	1700	0	16958	55018		0	44717	44492	-51	0	0	3	0	
373058																																					98	779	0	0	10227	0	344	0	1201	41377	35229	187	37916	0	632	0	1500	0	3461	50	41377	0	0	1968	0	1500	0	2730	32499		0	29360	28728	-57	0	0	1000	0	
373115																																					427	14478	2804	0	127871	0	14327	411	13315	630014	470250	6403	567010	0	4992	13117	80729	0	63004	2559	630014	0	0	47415	0	13500	0	30094	440156		0	444150	439158	-470	4106	0	0	9628	
373272																																					1342	189	0	20266	82	0	214	759	745	45200	40737	225	40962	0	157	0	0	0	4238	0	45200	0	0	4238	0	0	0	2145	38592		0	21760	21603	0	0	0	0	0	
373553																																					10065	1271	0	2255	7406	0	179	0	1776	52779	44282	435	47217	0	328	0	2500	0	5562	215	52779	0	0	289	0	5135	0	6061	38221		0	27255	26927	-77	2900	0	0	0	
373601																																					41326	6874	0	817380	67926	0	2424	0	12236	1050543	830521	8866	856387	0	629	0	0	0	194156	0	1050543	0	0	7627	0	185712	0	22195	808326		0	103006	102377	817	0	0	17000	0	
374130																																					953	8967	0	0	21454	0	854	429	4223	114220	98009	545	99008	0	1753	0	454	0	15212	100	114220	0	0	13537	0	1600	3652	26611	71398		0	57688	55935	-25	17753	0	0	0	
374354																																					200	1496	0	0	10169	0	666	0	643	40784	36983	288	37271	0	210	0	0	0	3513	100	40784	0	0	3371	0	110	0	6633	30350		0	22245	22035	-68	5575	0	0	0	
374653																																					51731	49258	0	0	239726	0	5806	0	42192	822940	622434	13462	687210	0	6119	0	40000	0	135730	4160	822940	0	0	74817	0	58552	2215	197955	424479		0	433131	427012	-1799	5000	0	0	11314	
374774																																					0	2347	0	0	12200	0	1021	0	507	91921	81031	572	81603	0	1006	0	0	0	10318	952	91921	0	0	8116	0	985	0	6772	74258		0	69979	68973	265	6873	0	0	0	
374934																																					63	11854	0	0	80718	0	8741	204	3277	224865	198387	3949	202527	0	1855	0	191	0	22338	2000	224865	736	0	15284	0	5900	0	24506	173881		0	117662	115807	-846	3465	0	0	0	
375034																																					248	56951	0	40587	450214	0	38874	351	59508	1867557	1696629	37796	1734425	125	10650	0	0	0	133007	988	1867557	0	0	71861	0	65893	0	155683	1540946		0	1164649	1153999	-5735	66825	0	0	0	
375043																																					42	8394	442	0	73154	0	19464	728	22547	640330	571245	1813	587059	0	4710	0	10315	0	53271	2414	640330	0	0	38366	0	13164	0	62651	508594		0	519335	514625	-673	934	0	3350	336	
375155																																					19	1145	0	70	5938	0	364	0	716	32922	28087	230	29817	0	346	0	1500	0	3105	115	32922	0	0	2686	0	423	0	4731	23356		0	25016	24670	-119	0	0	0	0	
375502																																					193	12419	0	7609	58797	0	10025	0	8504	360809	277737	9277	317820	0	2750	0	25181	0	42989	500	360809	0	0	0	0	31582	0	45938	231799		0	257045	254295	10907	8967	0	0	5625	
375566																																					5362	7866	0	0	17879	0	2769	0	2295	174358	157009	956	157965	0	1407	0	0	0	16393	750	174358	0	0	7954	0	7937	450	39369	117640		0	137534	136127	-248	1610	0	0	0	
375650																																					0	689	0	2974	12999	0	308	0	1120	30498	27218	27	27245	0	134	0	0	0	3253	100	30498	0	0	3259	0	150	0	4912	22306		0	11787	11653	-256	755	0	0	0	
375735																																					1	4754	1232	0	15536	420	6136	1250	7628	259308	206916	4197	217613	95	2736	20085	6500	0	41600	1	259308	0	0	4151	0	37575	895	28239	178677		0	183616	180880	-127	20491	0	0	0	
376068																																					0	3566	0	36600	0	0	265	0	379	49542	42744	73	44042	0	462	0	0	0	5500	200	49542	0	0	5100	0	200	0	11974	30770		0	9194	8732	0	0	0	1225	0	
376125																																					0	9767	915	250	54492	0	6204	0	3115	249990	213851	3523	222543	0	2093	1476	985	0	27447	155	249990	0	0	19999	0	5000	0	38024	175827		0	157264	155171	2293	18600	0	0	4184	
376237																																					108	3647	0	0	25462	41	305	146	948	49277	40712	205	44917	0	273	0	4000	0	4360	1	49277	0	0	2958	0	1455	0	19433	21279		0	13773	13500	-54	5120	0	0	0	
376433																																					34	1988	0	0	15533	0	2908	76	3747	92521	77648	2157	83705	0	1421	0	3900	0	8816	203	92521	0	0	3344	0	5334	0	12288	65360		0	68680	67259	-65	976	0	0	0	
376442																																					1287	11980	0	0	32395	394	7107	328	5839	223127	188909	1643	202015	0	1730	1950	5050	0	21112	750	223127	0	0	16380	0	4000	383	31851	157058		0	163194	161464	-18	0	0	3011	3402	
376657																																					0	1272	0	0	14887	0	470	3	800	45544	37247	151	37551	0	411	0	0	0	7993	100	45544	0	0	7812	0	200	0	7015	30232		0	26775	26364	-119	1748	0	0	153	
376947																																					0	6616	0	0	7651	0	927	0	2189	79899	65159	743	67972	0	951	0	0	0	11927	100	79899	0	0	11081	0	800	0	12750	52409		0	63467	62516	-54	0	0	2070	0	
377663																																					46	2152	0	0	16445	0	1120	221	1952	49418	42362	692	45554	0	236	0	2500	0	3864	200	49418	0	0	865	0	3050	0	7016	35346		0	25053	24817	-251	2665	0	0	0	
377850																																					40	3033	0	2921	2704	0	956	0	862	54767	46918	155	51116	0	244	0	4043	0	3651	1142	54767	0	0	2364	0	176	0	13486	33432		0	42030	41786	-31	2465	0	0	0	
