"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1257	RCFD1258	RCFD1259	RCFD1271	RCFD1272	RCFD1583	RCFD1594	RCFD1597	RCFD1658	RCFD1659	RCFD1661	RCFD1791	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD5612	RCFD5613	RCFD5614	RCFD5615	RCFD5616	RCFD5617	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDB578	RCFDB579	RCFDB580	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDC866	RCFDC867	RCFDC868	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1271	RCON1272	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1658	RCON1659	RCON1661	RCON1791	RCON2759	RCON2769	RCON3492	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3502	RCON3503	RCON3504	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON5612	RCON5613	RCON5614	RCON5615	RCON5616	RCON5617	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB578	RCONB579	RCONB580	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONC866	RCONC867	RCONC868	
83236																																																																	0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
83311																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357	275	611	0	0	0	0	1230	0	0	0	0	0	854	0	0	1233	0	0	0	0	0	0	0	0	0	0	0	0	0	465	302	29	69	0	0	158	0	0	118	0	0	0	0	0	150	0	0	277	73	6	0	0	0	0	141	187	896	0	1016	763	0	0	592	0	0	0	0	
83357																																																																	0	0	0												41	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	1	15	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	
83450																																																																	59	6	409	0	0	0	0	0	0	0	0	113	85	0	680	0	3348	0	0	0	0	957	0	10902	409	0	1602	409	0	0	434	0	1067	0	0	0	0	0	0	0	0	0	0	0	131	0	848	85	0	113	0	0	137	0	0	117	0	0	0	0	0	0	131	0	127	0	0	0	0	1926	448	171	0	259	0	0	0	8321	0	0	0	0	
83638	99	0	526	1028	70	3314	30	3318	3331	0	0	0	0	0	0	0	0	0	0	2951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	0	21	0	322	4	0	64	0	0	0	57	61	0	24	0	0	0	0	0	5399	0	0	0	0	0	0	0																						5234	250	1313	0	0	0	0	399	0	2022	0	8244												1003	311	1421																							630	0	4796	500	0	0								
83834																																																																	0	0	0												94	0	0	0	0	0		195	0	0	0	0	0	0	0	0	60	0	0	0	0	0						0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	19	4	2	63	0	0	0	0	0	0	0	0	494	0	0	0	0	0	2	0	0	0	0	
83852																																																																	0	0	0									0	21	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
83955																																																																	0	0	0									0	0	0	159	0	37	0	0	0		76	0	8	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	5	62	0	0	0	0	95	0	685	87	0	0	0	0	0	0	0	0	0	
84046																																																																	0	0	0									0	0	0	209	22	25	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	22	0	0	0	0	330	11	41	0	7	0	0	0	0	0	0	0	0	
84055																																																																	0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	123	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84251																																																																	0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	17	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84345																																																																	0	0	0												575	0	2076	0	0	0		8	0	314	0	0	0	0	0	0	3148	0	0	0	0	0						0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	109	0	235	0	0	0	0	0	0	0	0	0	0	
84541																																																																	0	0	0	0	0	0	0	0	0	0	0	81	289	0	1106	0	147	0	0	0	0	0	0	0	67	0	137	451	0	0	930	0	1069	0	0	0	0	0	0	0	0	0	0	0	152	84	0	289	0	81	0	0	0	0	0	0	0	0	0	23	10	0	629	125	111	0	0	0	0	144	36	849	0	166	0	0	0	411	0	0	0	0	
84804																																																																	0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	3	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	
85043																																																																	0	0	0									0	130	566	0	23	0	0	0	0		0	0	0	400	52	0	0	0	0	35	1	0	0	0	0						0	0	0	0	0	0	130	566	0	0	514	0	0	463	0	0	0	0	0	0	0	511	69	0	0	0	0	0	0	0	41	45	0	0	0	0	0	0	0	0	0	
85052																																																																	0	0	0												0	18	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
85258																																																																	0	0	0									0	0	0	35	0	127	0	0	0		0	0	0	0	0	0	0	0	0	20	0	0	0	0	0						0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	1	0	0	0	0	0	0	0	37	54	0	0	0	0	0	0	0	0	0	
85454																																																																	0	0	0									0	29	0	36	5	0	0	0	0		0	0	0	0	0	0	0	0	0	63	26	0	0	0	0						0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	58	0	0	0	0	0	0	0	29	47	0	0	0	0	0	0	0	0	0	
85856																																																																	0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
85931																																																																	0	0	0												61	14	86	0	0	0		1089	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	44	0	415	0	0	0	0	0	44	0	0	0	0	
86349																																																																	0	0	0												28	0	26	0	0	0		20	0	0	0	0	0	0	0	0	414	0	0	0	0	0						0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1339	64	125	0	0	0	0	126	0	611	0	0	0	0	0	0	0	0	0	0	
86358																																																																	0	0	0									87	0	283	435	0	364	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	283	87	0	0	0	0	0	0	0	0	0	0	0	0	54	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86527																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	43	0	0	0	0	0	66	127	175	0	0	0	0	0	148	1957	63	2637	0	0	0	0	0	0	0	0	0	0	0	187	13	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384	12	250	0	0	0	0	246	53	1210	220	26	0	0	0	403	0	0	0	0	
86554																																																																	0	0	0												81	5	0	0	0	0		37	0	6	0	0	0	0	0	0	59	0	608	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	18	17	0	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	
87047																																																																	0	0	0												48	0	0	0	0	0		0	132	0	0	0	0	0	0	0	0	0	29	0	0	0						0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	0	0	0	0	0	0	0	0	0	0	0	0	
87159																																																																	0	0	0									0	143	0	36	0	103	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	16	9	0	87	4	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	
87234																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	862	78	0	0	0	0	0	0	0	0	0	
87476																																																																	0	0	0												77	0	395	0	0	0		420	957	0	0	0	0	37	853	0	755	527	0	0	0	0						0	0	0	0	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	217	0	0	0	0	0	0	0	1231	2598	0	0	0	0	0	0	0	0	0	
87533																																																																	0	0	0												347	8	213	0	0	0		190	0	0	0	0	0	0	0	0	41	0	254	0	0	0						0	0	0	0	0	0	55	19	0	0	0	0	0	0	0	402	8	213	0	0	0	49	1	3	0	0	0	0	0	0	195	0	0	0	0	0	607	25	0	0	0	
88240																																																																	0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	111	19	0	0	0	0	0	0	0	0	
88259																																																																	0	0	0									0	0	0	25	0	7	0	0	131		0	0	0	0	0	0	0	0	0	0	0	124	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	
88352																																																																	0	0	0									0	50	19	85	89	33	0	0	0		0	0	0	0	0	0	0	0	0	0	29	0	0	0	0						0	0	0	0	0	0	50	19	0	0	0	0	0	0	0	0	0	0	0	0	0	267	155	0	0	0	0	0	0	0	155	20	0	0	0	0	0	0	0	0	0	
88455																																																																	0	0	0									0	3	0	8	0	25	8	0	11		0	0	0	0	0	0	0	0	0	50	0	145	0	0	0						0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	12	0	0	0	0	135	0	19	0	25	0	0	0	458	0	0	0	0	
88530																																																																	0	0	0												24	0	22	0	0	0		230	38	19	0	0	0	51	0	0	999	84	212	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	44	2	18	0	0	0	0	133	0	397	81	0	0	0	0	152	0	0	0	0	
88950																																																																	0	0	0									0	0	0	36	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	16	0	0	0	0	0	0	0	49	57	18	0	0	0	0	0	0	0	0	
89032																																																																	0	0	0												64	0	0	0	0	0		0	0	6	0	0	0	0	0	0	1343	0	13	0	0	0						0	0	0	0	0	0	0	0	0	339	0	88	254	0	75	0	0	0	0	0	0	226	0	16	0	0	0	0	69	0	122	0	0	0	0	0	0	0	0	0	0	
89135																																																																	0	0	0									0	0	0	227	0	0	0	0	0		0	0	0	155	0	0	0	0	0	365	0	0	0	0	0						0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	10	0	0	0	0	0	0	0	618	0	137	0	0	0	0	0	0	0	0	
89162																																																																	0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
89452																																																																	0	0	0									33	0	0	26	0	202	0	0	0		67	0	172	0	0	374	0	0	0	317	0	0	0	0	0						0	0	0	0	0	118	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	18	29	18	0	0	0	0	221	0	207	0	124	0	0	0	931	135	0	0	0	
89751																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	694	0	172	0	0	0	0	461	0	314	0	0	0	0	0	0	821	0	1675	0	0	0	0	0	0	0	0	0	0	0	206	0	155	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	5	0	33	0	0	0	0	199	95	983	327	104	0	0	0	146	0	0	0	0	
89854																																																																	102	0	54									0	0	0	58	0	204	0	0	38		0	0	209	0	0	0	0	0	0	0	0	132	0	0	0						0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	88	2	1	0	0	0	0	174	114	302	0	0	0	0	0	161	0	0	0	0	
89957																																																																	0	0	0												35	0	4	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	14	0	0	0	0	0	0	32	0	0	0	0	0	137	0	0	0	0	
90047																																																																	0	0	0									0	0	0	132	158	141	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	58	0	0	49	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
90328																																																																	0	0	0												256	2	253	0	0	0		442	31	0	87	147	0	0	0	0	2954	95	475	0	0	0						0	0	0	8	17	0	27	0	22	0	0	0	0	0	0	0	0	0	0	0	0	329	27	30	0	0	0	0	87	0	3041	414	51	0	0	0	365	0	0	0	0	
90337																																																																	0	0	0												456	675	1002	0	0	0		156	120	0	0	0	0	0	0	0	489	0	62	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327	31	0	0	0	0	0	0	0	550	47	3	0	0	0	0	0	0	0	0	
90467																																																																	0	0	0												11	0	0	0	0	0		0	0	0	0	0	0	0	0	0	160	339	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	22	1	0	0	0	0	0	0	0	0	
90645																																																																	0	0	0												9	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	2	4	0	2	3	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	78	0	39	0	0	0	0	0	0	0	0	
90739																																																																	0	0	0												53	0	0	0	0	0		11	0	0	0	0	0	0	0	0	0	0	20	0	0	0						0	0	0	0	0	0	76	3	0	0	0	0	0	0	0	0	0	0	0	0	0	189	12	60	0	0	0	0	99	0	216	23	22	0	0	0	290	0	0	0	0	
91147																																																																	0	0	0									0	12	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	
91156																																																																	0	0	0									0	25	0	25	49	0	0	0	0		0	4	0	0	96	128	0	0	0	0	101	144	0	0	0						0	0	0	14	0	0	25	0	0	0	77	0	0	65	0	0	0	0	5	5	0	222	3	9	0	0	0	0	6	0	9	0	23	0	0	0	9	0	0	0	0	
91259																																																																	0	0	0									0	0	0	0	0	129	0	0	0		0	0	0	0	0	0	0	0	0	0	0	67	0	0	0						0	0	0	0	0	72	0	0	0	0	0	109	0	0	69	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	
91615																																																																	0	0	0												27	0	11	0	0	0		0	0	0	0	0	0	0	0	0	0	0	103	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	11	0	0	0	0	52	0	118	0	0	0	0	0	166	0	0	0	0	
91651																																																																	0	0	0									0	0	0	0	0	443	0	0	0		0	0	0	0	0	0	0	0	0	0	0	355	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	4	0	0	0	0	37	0	117	0	0	0	0	0	443	0	0	0	0	
91754																																																																	0	0	0												24	0	0	0	0	0		0	0	0	2	0	0	0	0	0	194	0	0	0	0	0						0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	62	34	0	13	0	0	0	0	0	0	0	
91866																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	
91950																																																																	0	0	0									0	86	48	3	70	1	0	0	0		262	0	0	66	0	0	0	0	0	274	0	0	0	0	0						0	0	0	0	0	0	86	48	0	0	0	0	0	0	0	0	0	0	0	0	0	181	117	0	0	0	0	0	0	0	515	0	0	0	0	0	0	0	0	0	0	
91969																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
92050																																																																	0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	126	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	23	0	0	0	0	126	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
92144																																																																	0	0	0									0	4	10	0	2	0	0	0	0		0	0	0	31	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	4	10	0	0	0	0	0	0	0	0	0	0	0	0	0	16	4	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	
92630																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7247	0	317	0	0	5104	12825	30145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	53	0	0	0	0	0	0	341	317	0	0	0	0	29277	0	0	0	0	
92706																																																																	0	0	0												53	0	0	0	0	0		183	0	0	0	0	0	0	0	0	195	0	0	0	0	0						0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	45	9	0	0	0	0	534	0	3387	980	0	0	0	0	0	0	0	0	0	
92854																																																																	0	0	0									15	5	3	124	158	25	0	0	15		0	0	0	0	0	0	0	0	0	0	0	23	0	0	0						0	0	0	0	0	0	13	8	15	0	0	20	0	0	10	0	0	0	0	0	0	38	3	17	0	0	0	0	74	0	34	25	0	0	0	0	8	0	0	0	0	
92902																																																																	0	0	0												36	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	33	0	0	0	0	35	0	128	0	0	0	0	0	93	0	0	0	0	
93244																																																																	0	0	0									43	86	0	235	0	0	0	0	0		0	0	22	0	0	3	0	0	0	613	0	89	0	0	0						0	0	0	0	0	0	86	0	43	0	0	0	0	0	0	0	0	0	5	1	0	316	19	161	0	0	0	0	143	2	175	0	24	0	0	0	207	0	0	0	0	
93413																																																																	0	0	0												55	68	0	0	0	0		0	0	0	0	0	0	0	0	0	256	428	1221	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	32	0	127	0	0	0	0	0	0	0	0	229	24	651	0	0	0	0	0	0	0	0	
93543																																																																	0	0	0												99	0	74	0	0	0		0	0	107	51	0	0	0	0	0	646	0	820	0	0	0						0	0	0	162	0	44	0	0	0	0	0	0	0	0	0	0	0	0	13	9	0	360	4	82	0	0	0	0	2327	63	1777	17	52	0	0	0	684	0	0	0	0	
93619																																																																	0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
93721																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3189	183	191	0	0	0	0	2185	0	3088	100	0	18	0	0	0	2352	335	1847	0	0	0	0	0	0	0	0	0	0	0	1788	731	0	926	51	50	0	0	0	0	0	0	0	0	0	263	73	0	2999	363	145	0	0	0	0	2557	0	13829	3302	45	0	0	0	1201	0	0	0	0	
93758																																																																	0	0	0									0	0	0	146	0	0	0	0	0		0	0	0	25	0	0	0	0	0	0	0	0	0	0	0						0	0	0	163	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	10	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	
94139																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	0	612	0	0	0	0	79	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	46	0	0	0	0	0	0	0	0	1527	0	95	0	0	0	0	3	0	32	0	5	0	0	0	0	0	0	0	0	
94456																																																																	0	0	0									122	0	0	62	0	140	0	0	0		0	0	0	0	0	127	0	0	0	138	0	0	0	0	0						0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	
94522																																																																	0	0	0												236	34	0	0	0	0		1117	0	0	253	0	0	0	0	0	137	0	0	0	0	0						0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	464	11	0	0	0	0	0	0	0	2807	164	200	0	0	0	0	0	0	0	0	
94755																																																																	0	0	0									174	535	0	755	57	601	0	0	0		0	0	0	0	0	0	0	0	0	37	0	0	0	0	0						0	0	0	0	0	0	535	0	174	0	0	0	0	0	0	0	0	0	17	2	0	139	0	20	0	0	0	0	66	0	0	0	0	128	0	0	0	0	0	0	0	
94858																																																																	0	0	0									0	0	0	3	5	0	0	0	0		0	0	0	127	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	30	13	1	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	
95051																																																																	0	0	0									0	0	0	0	114	0	0	0	0		0	0	0	0	0	0	0	0	0	344	0	83	0	0	0						0	0	0	47	0	0	0	0	0	0	0	83	0	0	70	0	0	0	0	0	0	77	23	0	0	0	0	0	0	0	31	69	0	150	0	0	0	0	0	0	0	
95659																																																																	0	0	0									0	0	0	88	0	39	0	0	0		0	0	0	0	0	0	0	0	0	46	0	737	0	0	0						0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	147	0	0	0	0	62	0	263	0	0	0	0	0	0	0	0	0	0	
96254																																																																	0	0	0												0	0	0	0	0	0		482	0	0	0	0	0	0	0	504	1530	0	1399	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	318	0	0	0	0	0	0	0	0	0	0	0	
96357																																																																	0	0	0												0	50	217	0	0	0		0	0	0	0	0	299	0	0	0	92	0	1036	0	0	0						0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	22	0	0	0	0	0	536	128	857	0	0	121	0	0	0	0	0	0	0	
96553																																																																	0	0	0									0	43	0	190	11	0	0	0	0		0	0	0	58	0	0	0	0	0	8	58	0	0	0	0						0	0	0	0	0	0	57	0	32	0	0	0	0	0	0	0	0	0	0	0	0	150	0	7	0	0	0	0	58	0	126	0	0	0	0	0	0	0	0	0	0	
97055																																																																	0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	48	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	
97279																																																																	0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	26	0	0	0	0	0	0	0	587	939	57	0	0	0	0	0	0	0	0	
97457																																																																	0	0	0									0	0	0	1	24	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	25	0	0	0	0	0	0	0	178	112	0	0	0	0	0	0	0	0	0	
97804																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	4975	0	92	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	0	0	0	0	252	0	769	0	36	0	0	0	0	0	0	0	0	
97943																																																																	0	0	0									0	177	0	169	119	0	0	0	0		0	0	0	127	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	5	0	0	51	1	0	0	0	0	0	0	0	224	0	8	14	0	0	0	0	0	0	0	
98351																																																																	0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	56	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
98454																																																																	0	0	0												223	0	0	0	0	0		0	0	0	0	0	0	0	0	725	0	185	1292	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	105	0	0	0	0	0	300	21	0	0	0	0	0	1326	0	0	0	0	
98463																																																																	0	0	0	0	0	0	0	0	0	0	0	292	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	30	72	0	0	0	0	0	0	0	
98548																																																																	0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
