"IDRSSD"	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONC980	RCONC981	RCONC982	RCONC983	RCONC984	RCONC985	
370758	0	0	0	0	110	7423	14354	0	0	0	0	0	7590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	549	0	0	450	3896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	2516	4867	0	0	0	0	0	173	0	0	0	0	-204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	522	6177	2516	5040	0	1235	1258	5040	7533	0	1525	1525	1164	0	0	0	0	0	0	0	0	
370833	0	0	0	0	0	22468	32277	0	0	0	0	0	23234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	566	1466	0	0	0	0	0	0	-33	0	5035	0	0	0	0	0	0	0	0	0	0	9479	13755	0	0	0	0	0	2820	0	0	223	123	-214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	83	0	0	0	566	6792	9602	16309	0	1358	4801	16309	22468	0	68	68	2380	0	0	0	0	0	0	0	0	
370954	0	0	0	0	0	17492	29220	0	0	0	0	0	17370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	870	159	0	0	58	0	0	0	-73	0	5535	0	513	0	0	0	0	0	0	0	0	6429	10941	0	0	0	0	0	806	0	0	0	0	-279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	928	10084	6429	12260	0	2017	3215	12260	17492	0	4390	4390	2795	0	0	0	0	0	0	0	0	
371223	0	0	0	0	0	63742	75516	0	0	0	0	0	64185	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	2310	2345	0	0	0	0	0	0	58	0	5776	0	0	0	0	0	0	284	0	0	0	17312	46873	0	0	0	0	0	2885	25	59	270	0	-635	23	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3697	0	0	0	3697	0	0	0	2369	8391	17312	53408	0	1678	8656	53408	63742	0	0	0	7626	0	0	0	0	0	0	0	0	
371232	0	0	0	0	0	79162	129189	0	0	0	0	2729	68577	0	0	0	286	286	0	0	0	286	0	0	0	0	0	0	0	0	0	446	4288	0	0	0	0	0	0	-310	991	40657	0	0	0	0	0	737	25	0	0	3	20231	48343	0	0	0	0	0	9149	0	120	904	0	-1055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1557	45852	20968	59508	0	9170	10484	59508	79162	0	0	2729	12007	0	0	0	0	0	0	0	0	
371353	0	0	0	0	0	309415	361531	0	0	0	0	0	313197	0	0	0	0	0	0	0	0	0	0	0	1598	0	0	0	0	0	0	70	9453	0	0	0	0	0	0	-30	14	26232	161	0	0	0	0	374	0	0	0	359	67547	245291	0	0	0	0	0	20225	1598	0	1697	0	-1324	5605	0	0	0	5605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	37741	68082	267826	0	7548	34041	267826	309415	0	0	0	29131	0	0	0	0	0	0	0	0	
371362	0	0	0	0	0	76981	115704	0	0	0	0	0	62894	0	0	0	303	303	0	0	0	303	0	0	356	0	0	0	0	0	0	1471	10068	2	0	20	11	0	5778	189	34	27767	0	4017	0	0	0	0	0	0	2466	3791	9326	47311	0	0	0	0	0	7258	356	141	200	42	-384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4132	41837	9368	63930	0	8367	4684	63930	76981	0	0	0	9046	0	0	0	0	0	0	0	0	
371559	0	0	0	0	0	35191	45763	0	0	0	0	0	30087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	1234	0	0	0	0	0	0	-84	0	13148	0	0	0	0	0	0	0	0	0	0	0	30087	0	0	0	0	0	1557	0	0	0	0	-433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	671	0	0	0	671	0	0	0	209	14382	0	32315	0	2876	0	32315	35191	0	0	0	6835	0	0	0	0	0	0	0	0	
371755	0	0	0	0	0	32804	57135	0	0	0	0	0	28955	0	0	0	149	149	0	0	0	149	0	0	40	0	0	0	0	0	0	712	2925	0	0	0	0	0	0	-156	0	19615	0	0	0	0	0	0	0	0	0	0	6832	22123	0	0	0	0	0	1983	40	94	73	0	-416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	137	0	0	0	806	26013	6832	24185	0	5203	3416	24185	32804	0	3400	3400	4522	0	0	0	0	0	0	0	0	
371849	0	0	0	0	87	26058	40610	0	0	0	0	0	22298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	962	0	0	2	4322	395	0	-223	0	9664	208	2158	0	0	0	0	0	0	0	0	5065	17233	0	0	0	0	0	930	0	0	0	0	-637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	14948	5668	20321	0	2990	2834	20321	26145	0	0	0	4914	0	0	0	0	0	0	0	0	
371858	0	0	0	0	56	40290	81819	0	0	0	0	0	37008	0	0	0	0	0	0	0	0	0	0	0	243	0	0	0	0	0	0	897	1759	0	0	0	1673	0	0	-189	0	39262	0	0	0	0	0	0	0	0	2739	0	12638	21631	0	0	0	0	0	3821	0	27	331	0	-749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328	0	0	0	328	0	0	0	3663	43025	12638	25422	0	8605	6319	25422	40346	0	0	0	7767	0	0	0	0	0	0	0	0	
371924	0	0	0	0	676	250517	338053	0	0	0	0	0	245702	0	0	0	3614	3614	0	0	0	3614	0	0	4388	31	0	0	0	0	0	4388	10027	0	0	0	2955	655	0	-79	25	68806	1816	0	0	0	0	0	0	0	0	0	73170	172532	0	0	0	0	0	17802	4697	0	1194	0	802	225	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	696	696	0	0	0	696	0	0	0	0	0	0	7398	0	0	0	7398	0	0	0	4413	84982	75641	196376	0	16996	37821	196376	251193	0	2000	2000	25559	0	0	0	0	0	0	0	0	
371942	0	0	0	0	0	36969	50023	0	0	0	0	0	36829	10	125	125	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	510	884	0	0	0	0	0	0	-61	413	6866	130	0	0	0	0	0	0	0	0	683	10054	26092	0	0	0	0	0	3542	67	2	186	66	-300	13	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	0	0	0	242	0	0	0	925	10757	10250	29693	0	2151	5125	29693	36969	0	2138	2138	4105	0	0	0	0	0	0	0	0	
372248	0	0	0	0	144	25050	43895	0	0	0	0	0	20423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	545	2757	0	0	0	0	0	0	-263	0	12630	4266	0	0	0	0	0	0	0	0	652	4852	14919	0	0	0	0	0	1899	0	0	187	0	-722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359	0	0	0	359	0	0	0	545	18226	9118	16990	0	3645	4559	16990	25194	0	2000	2000	4379	0	0	0	0	0	0	0	0	
372257	0	0	0	0	74	13527	17981	0	0	0	0	0	11898	0	0	0	31	31	0	0	0	31	0	0	0	0	0	0	0	0	0	0	1073	0	0	0	0	570	0	-4	0	1647	0	0	0	0	0	0	0	0	0	0	1163	10735	0	0	0	0	0	1424	0	0	0	0	-248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2720	1733	12190	0	544	867	12190	13601	0	0	0	2425	0	0	0	0	0	0	0	0	
372444	0	0	0	0	0	44367	76086	0	0	0	0	0	42711	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	769	1136	0	0	0	0	0	0	-127	1977	24150	55	0	0	0	0	0	0	0	0	0	12208	30503	0	0	0	0	0	2007	10	0	0	0	-492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2746	28676	12263	32500	0	5735	6132	32500	44367	0	3390	3390	5886	0	0	0	0	0	0	0	0	
372538	0	0	0	0	216	284959	457220	0	0	0	0	0	293222	0	0	0	789	789	0	0	0	789	0	0	0	0	0	0	0	0	0	6302	8531	0	0	0	0	0	0	-346	65851	38289	11096	0	0	0	0	0	0	0	0	685	98555	193982	0	0	0	0	0	17485	0	0	1511	0	-4127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1843	0	0	54	1789	0	0	0	72153	88939	109705	212534	0	17788	54853	212534	285175	0	39923	39923	74350	0	0	0	0	0	0	0	0	
372556	0	0	0	0	0	103401	112832	0	0	0	0	0	100444	0	0	0	825	825	0	0	0	825	0	0	0	0	0	0	0	0	0	249	4423	0	0	0	0	0	0	4	10	4504	1314	0	0	0	0	0	0	0	0	2435	12317	85692	0	0	0	0	0	5486	0	0	213	0	-815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2139	0	0	0	2139	0	0	0	259	13280	13631	93929	0	2656	6816	93929	103401	0	1705	1705	15473	0	0	0	0	0	0	0	0	
372640	0	0	0	0	0	47688	72016	0	0	0	0	0	49221	0	0	0	100	100	0	0	0	100	0	0	0	0	0	0	0	0	0	1288	1659	0	0	0	0	0	0	0	0	10210	1560	0	0	0	0	0	0	0	0	0	26359	22862	0	0	0	0	0	4736	0	0	273	0	-389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3047	0	0	0	3047	0	0	0	1288	16278	27919	30472	0	3256	13960	30472	47688	0	4136	4136	5761	0	0	0	0	0	0	0	0	
372855	0	0	0	0	0	46761	77605	0	0	0	0	0	44717	0	0	0	622	622	0	0	0	622	0	0	0	0	0	0	0	0	0	817	1177	0	0	0	0	0	0	-51	16356	11041	0	0	0	0	0	0	0	0	0	0	12507	32210	0	0	0	0	0	4701	0	0	408	0	-276	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	856	0	0	0	856	0	0	0	17173	12626	12507	37982	0	2525	6254	37982	46761	0	0	0	6151	0	0	0	0	0	0	0	0	
373058	0	0	0	0	227	35793	41708	0	0	0	0	0	29360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	877	0	0	0	0	0	0	-59	168	6473	0	3645	0	0	0	0	0	0	0	0	0	29360	0	0	0	0	0	1545	0	0	0	0	-691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	7350	0	34550	0	1470	0	34550	36020	0	0	0	3518	0	0	0	0	0	0	0	0	
373115	0	0	0	0	0	426830	618073	0	0	0	0	0	444150	0	0	0	0	0	0	0	0	0	0	0	15175	0	0	0	0	0	0	5104	9801	0	0	0	0	0	0	-712	0	85560	42773	250	0	0	0	0	0	0	11186	89	165681	267194	0	0	0	0	0	43974	15250	0	6468	0	9546	320	0	0	0	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11378	0	0	0	11378	0	0	0	16290	106024	208454	301398	0	21205	104227	301398	426830	0	4106	4106	48299	0	0	0	0	0	0	0	0	
373272	0	0	0	0	0	17786	46253	0	0	0	0	0	21760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	1342	0	0	2439	17827	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	19216	2544	0	0	0	0	0	1718	0	0	0	0	-157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2628	19169	19216	4344	0	3834	9608	4344	17786	0	0	0	4238	0	0	0	0	0	0	0	0	
373553	0	0	0	0	0	31723	51291	0	0	0	0	0	27255	0	0	0	143	143	0	143	0	0	0	0	0	0	0	0	0	0	0	316	11020	0	0	0	2255	0	0	-77	153	331	0	6999	0	0	0	0	0	0	0	9901	1031	16323	0	0	0	0	0	1955	0	0	303	0	-405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	862	0	0	0	862	0	0	0	469	26853	1031	25836	0	5371	516	25836	31723	0	2900	2900	5639	0	0	0	0	0	0	0	0	
373601	0	0	0	0	0	333741	1058990	0	0	0	0	0	103006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6129	42071	0	0	16958	750523	4630	45269	1381	0	0	0	66545	0	0	0	0	0	0	0	35265	56722	11019	0	0	0	0	0	14660	0	0	0	0	752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23087	827859	61352	137493	0	165572	30676	137493	333741	0	0	0	193339	0	0	0	0	0	0	0	0	
374130	0	0	256	0	927	65189	109566	0	0	0	0	0	57688	0	0	0	2112	2112	0	0	0	2112	0	0	0	0	0	0	0	0	0	8316	1604	0	0	0	0	0	0	-42	3	16164	3829	1500	0	0	0	3652	0	0	0	5448	15536	36704	0	0	0	0	0	5506	0	0	0	0	-1795	463	0	0	0	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	8319	40969	23273	46285	0	8194	11637	46285	66116	0	17753	17753	15237	0	0	0	0	0	0	0	0	
374354	0	0	0	0	0	25544	39040	0	0	0	0	0	22245	0	0	0	20	20	20	0	0	0	0	0	0	0	0	0	0	0	0	1496	200	0	0	0	0	0	0	-68	0	10237	0	0	0	0	0	0	0	0	0	0	2424	19821	0	0	0	0	0	1309	0	0	0	0	-278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1516	16012	2424	21130	0	3202	1212	21130	25544	0	5575	5575	3581	0	0	0	0	0	0	0	0	
374653	0	0	0	13	0	532399	814365	0	0	0	0	0	433131	0	0	0	1982	1982	0	0	0	1982	0	0	0	0	0	0	0	0	0	27746	73243	0	0	0	0	0	0	-1859	0	239515	1820	250	0	0	0	2215	0	0	10058	7677	35279	380117	0	0	0	0	0	47998	0	1881	3148	0	-7978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22470	0	936	29	21505	0	0	0	39685	329519	39343	446823	0	65904	19672	446823	532399	0	5000	5000	137516	0	0	0	0	0	0	0	0	
374774	0	0	0	0	75	74389	88773	0	0	0	0	0	69979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	762	1585	0	0	0	0	0	0	265	0	9686	2249	0	0	0	0	0	0	0	0	0	12125	57854	0	0	0	0	0	1528	0	0	0	0	-741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4266	0	0	0	4266	0	0	0	762	18144	14374	63648	0	3629	7187	63648	74464	0	6873	6873	10053	0	0	0	0	0	0	0	0	
374934	0	0	0	22	0	159767	232864	0	0	0	0	0	117662	0	0	0	521	521	0	0	0	521	0	0	0	0	0	0	0	0	0	4454	7463	0	0	0	0	0	0	-825	129	72788	914	7712	0	0	0	0	0	0	0	0	8220	109442	0	0	0	0	736	12222	0	237	731	12	-2680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8652	0	0	0	8652	0	0	0	4820	84447	9146	138305	0	16889	4573	138305	159767	0	3465	3465	23162	0	0	0	0	0	0	0	0	
375034	0	0	0	80	0	1450674	1845695	0	0	0	0	0	1164649	0	0	0	4662	4662	0	0	0	4662	0	0	0	0	0	0	0	0	0	15906	37962	3331	0	0	36607	3980	0	-8834	0	408489	3306	47253	0	0	0	0	0	0	0	0	198755	965894	0	0	0	0	0	98733	0	29	7800	129	-19484	14742	0	0	0	14742	251	0	0	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109144	0	0	0	109144	0	0	0	15935	557683	206170	1236052	0	111537	103085	1236052	1450674	0	66825	66825	138662	0	0	0	0	0	0	0	0	
375043	0	0	0	0	0	560807	607998	0	0	0	0	0	519335	632	7900	7900	3760	3760	0	0	0	3760	0	0	383	6	0	0	0	0	0	3868	4568	0	0	0	0	0	0	-673	129	73381	317	0	0	0	0	0	0	0	4516	22929	64170	427720	0	0	0	0	0	43181	389	468	2609	3	-4994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28586	0	0	0	28586	0	0	0	8981	104421	64490	507678	0	20884	32245	507678	560807	0	934	934	53561	0	0	0	0	0	0	0	0	
375155	0	0	0	0	46	23989	33327	0	0	0	0	0	25016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	1052	0	0	0	0	70	0	-119	44	6013	0	0	0	0	0	0	0	0	0	0	6743	18273	0	0	0	0	0	1080	0	16	153	0	-465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	7218	6813	19184	0	1444	3407	19184	24035	0	0	0	3224	0	0	0	0	0	0	0	0	
375502	0	0	0	0	0	248215	332070	0	0	0	0	0	257045	0	0	0	2200	2200	0	0	0	2200	0	0	0	0	0	0	0	0	0	2871	9741	0	0	0	7609	0	0	9768	742	32029	0	16258	0	0	0	0	0	0	0	3292	105785	147968	0	0	0	0	0	18529	0	2	2247	321	7018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3615	63885	106106	182385	0	12777	53053	182385	248215	0	8967	8967	32081	0	0	0	0	0	0	0	0	
375566	0	0	0	0	0	147328	177489	0	0	0	0	0	137534	0	0	0	568	568	0	0	0	568	0	0	0	0	0	0	0	0	0	2163	11065	0	0	0	0	0	0	-248	988	7384	9755	0	0	0	0	450	0	0	5657	3623	952	127302	0	0	0	0	0	5064	0	261	401	0	-1655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4660	0	0	0	4660	0	0	0	9069	24083	11157	136932	0	4817	5579	136932	147328	0	1610	1610	16641	0	0	0	0	0	0	0	0	
375650	0	0	0	0	0	15693	31174	0	0	0	0	0	11787	0	0	0	5	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	689	0	0	496	1393	1085	0	-256	0	13255	0	0	0	0	0	0	0	0	0	0	2576	9211	0	0	0	0	0	1428	0	0	0	0	-390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	496	16092	3661	10644	0	3218	1831	10644	15693	0	755	755	3509	0	0	0	0	0	0	0	0	
375735	0	0	0	0	159	207778	231429	0	0	0	0	0	183616	0	0	0	3522	3522	0	0	0	3522	0	0	21317	0	0	0	0	0	0	0	4755	0	0	0	0	0	0	-203	101	9304	5816	518	0	0	0	0	895	0	0	0	15325	168291	0	0	0	0	0	36751	21317	0	0	0	18378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1796	0	0	0	1796	0	0	0	101	34550	21141	190456	0	6910	10571	190456	207937	0	20491	20491	20410	0	0	0	0	0	0	0	0	
376068	0	0	0	0	247	16916	50104	0	0	0	0	0	9194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1376	2190	0	0	0	36600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	253	8813	0	0	0	0	0	644	0	12	241	0	-462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1388	39159	253	9204	0	7832	127	9204	17163	0	0	0	5500	0	0	0	0	0	0	0	0	
376125	0	0	0	0	60	162560	245840	0	0	0	0	0	157264	0	0	0	2589	2589	0	0	0	2589	0	0	2391	0	0	0	0	0	0	5528	4239	0	0	0	0	250	0	1939	2994	47045	0	2514	0	0	0	0	0	0	0	1965	44008	111291	0	0	0	0	0	11710	2391	0	0	0	2237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	408	0	0	0	408	0	0	0	8522	71849	44258	126121	0	14370	22129	126121	162620	0	18600	18600	22763	0	0	0	0	0	0	0	0	
376237	0	0	0	0	17	20443	49849	0	0	0	0	0	13773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	936	2819	0	0	0	0	0	0	-86	0	23122	1191	1235	0	0	0	0	0	0	108	478	4381	8806	0	0	0	0	0	1440	0	44	365	0	-359	221	0	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1088	31904	5572	11293	0	6381	2786	11293	20460	0	5120	5120	4414	0	0	0	0	0	0	0	0	
376433	0	0	0	0	509	74226	92731	0	0	0	0	0	68680	0	0	0	150	150	0	0	0	150	0	0	0	0	0	0	0	0	0	1962	60	0	0	0	0	0	0	-63	52	12489	0	3055	0	0	0	0	0	0	0	0	17420	51259	0	0	0	0	0	6731	0	0	345	0	-1484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2401	0	0	0	2401	0	0	0	2014	13870	17420	63251	0	2774	8710	63251	74735	0	976	976	8881	0	0	0	0	0	0	0	0	
376442	0	0	0	0	0	172580	215614	0	0	0	0	0	163194	0	0	0	0	0	0	0	0	0	0	0	1950	0	0	0	0	0	0	2092	11175	0	0	0	0	0	0	-28	497	28796	3130	0	0	0	0	383	0	0	0	3851	24316	135027	0	0	0	0	0	15618	1950	138	533	231	192	0	0	0	0	0	74	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1812	0	0	0	1812	0	0	0	2727	44355	28060	149679	0	8871	14030	149679	172580	0	0	0	19180	0	0	0	0	0	0	0	0	
376657	0	0	0	0	43	29381	44201	0	0	0	0	0	26775	0	0	0	13	13	13	0	0	0	0	0	0	0	0	0	0	0	0	361	911	0	0	0	0	0	0	-119	414	14592	0	0	0	0	0	0	0	0	0	0	4149	22626	0	0	0	0	0	1273	0	0	0	0	-530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	788	17251	4149	23899	0	3450	2075	23899	29424	0	1748	1748	8112	0	0	0	0	0	0	0	0	
376947	0	0	0	0	93	68615	76353	0	0	0	0	0	63467	0	0	0	75	75	0	0	0	75	0	0	0	0	0	0	0	0	0	965	5651	0	0	0	0	0	0	-54	0	3570	4135	0	0	0	0	0	0	0	0	52	5020	58395	0	0	0	0	0	3116	0	0	927	0	-1005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1431	0	0	0	1431	0	0	0	965	10200	9155	62090	0	2040	4578	62090	68708	0	0	0	11981	0	0	0	0	0	0	0	0	
377663	0	0	0	0	0	27297	46564	0	0	0	0	0	25053	0	0	0	83	83	0	30	0	53	0	0	0	0	0	0	0	0	0	602	1596	0	0	0	0	0	0	-253	637	15003	1058	0	0	0	0	0	0	0	0	795	9505	14753	0	0	0	0	0	3293	0	0	222	0	-489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	76	0	0	0	1239	20311	10563	17953	0	4062	5282	17953	27297	0	2665	2665	4115	0	0	0	0	0	0	0	0	
377850	0	0	0	0	0	38210	51965	0	0	0	0	0	42030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3073	0	0	850	2071	0	0	-31	0	2735	0	0	0	0	0	0	0	0	0	0	15436	26594	0	0	0	0	0	1818	0	0	0	0	-275	0	0	0	0	0	11	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	850	10344	15436	28423	0	2069	7718	28423	38210	0	2465	2465	3682	0	0	0	0	0	0	0	0	
