"IDRSSD"	RCON0030	RCON0031	RCON0032	RCON2211	RCON2229	RCON2314	RCON2315	RCON2351	RCON2383	RCON3510	RCON3512	RCON3514	RCON3520	RCON5514	RCON5515	RCON5516	RCON5517	RCON5597	RCON8432	RCON8785	RCONA181	RCONA182	RCONA527	RCONA528	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	TEXTA545	
830355	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	21523		2469	6	175974		119623	440		
830458	0	0	17	0		0	0	0		0	0	26	0	0		0	0		0	0	0	0	0	0	0	0		0	0	9549		21611	13		
830542	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	24181		785	2	108169		75885	255		
830645	0	0	0	0		0	0	0		0	0	0	0	0		0	0		1094	0	0	0	0	0	0	794		0	0	18541		12520	36		
830748	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	23190		3677	8	145222		49892	264		
831008	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	32511		0	0	217595		92785	490		
831044	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2510		613	1	33941		18689	90		
831053	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1548		872	1	15488		5709	11		
831352	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	594		0	0	13977		3825	13		
831549	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	258		0	0	10511		1580	10		
831576	0	0	0	0		0	0	0		0	0	0	0	0		7	0		0	0	0	0	0	0	0	5483		0	0	104739		66693	286		
831642	0	0	0	330		0	0	605		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7151		491	1	76408		70561	270		
831727	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	20509		2462	2	211856		108903	581		
831857	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2501		845	2	55642		92373	518		
831941	0	0	0	22		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7195		0	0	63379		19838	98		
832377	0	0	0	0		0	0	0		0	0	0	0	0		0	317	1520044	0	0	0	0	0	0	0	82345		9347	22	1175991		2013283	6651		
832470	0	0	0	4606		0	0	0		0	0	0	0	0		0	57		0	0	0	0	0	0	0	43502		2168	6	446107		248459	878		
832528	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4537		254	1	39138		9295	57		
832546	0	10	0	0		0	0	0		0	3	9	0	0		161	0		0	0	0	0	0	0	0	8829		0	0	148808		90452	417		
833271	13	0	0	3654		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	37091		819	2	350616		137738	816		
833404	0	0	0	0		0	0	944		0	0	0	0	0		0	0		0	0	0	0	0	0	0	41025		2802	9	267726		134115	678		
833646	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2027		0	0	40865		23659	83		
833749	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	14800		300	1	93638		84439	280		
833758	83	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3172		0	0	19962		34269	70		
833851	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	853		0	0	14351		7698	28		
834045	9	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1148		443	1	14968		1775	11		
834353	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1514		0	0	23564		22840	64		
834755	0	0	0	0		0	0	0		0	0	0	0	0		0	4		0	0	0	0	0	0	0	3462		0	0	42954		32442	152		
834979	0	0	0	0		0	0	0		0	0	0	0	0		0	0	137824	0	0	0	0	0	0	0	60970		1599	4	430336		197866	727		
835257	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2660		0	0	71000		17350	107		
835378	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5016		0	0	33895		6327	30		
835408	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	0		0	0		
835444	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5588		0	0	93755		30255	153		
835613	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3977		289	1	23770		5771	33		
835659	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2810		518	2	16454		10014	40		
835743	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	15633		560	1	59393		53259	235		
835958	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8788		3123	7	41982		30436	145		
836142	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3652		0	0	55671		23556	96		
836151	11	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1898		0	0	17067		6033	30		
836544	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1753		918	2	26283		12804	71		
836656	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	996		0	0	10834		2388	16		
836843	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	14675		559	1	247479		159822	586		
836852	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6320		860	2	84872		49512	163		
837000	0	0	0	261		0	0	1836		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7235		0	0	299717		520653	1566		
837037	0	75	0	0		0	0	0		11	0	0	0	0		0	0		0	0	0	0	0	0	0	2518		0	0	91973		113866	349		
837046	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	376		0	0	33858		12535	69		
837149	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3285		259	1	35149		14781	77		
837158	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2866		0	0	55717		47132	147		
837260	0	0	0	7513	0	0	0	0	0	0	0	0	0	0	0	0	0	4661941	0	0	0	0	0	0	0	129591		5701	16	2473071		5801680	15657		
837354	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3321		535	2	60304		29654	93		
837448	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4349		0	0	50802		24731	100		
837541	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5176		0	0	67336		20949	107		
837550	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2826		0	0	28558		13334	73		
837653	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	877		0	0	24862		9852	38		
837840	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2546		0	0	34445		21844	95		
837952	0	0	0	58		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1793		286	1	21695		9203	42		
838155	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	586		0	0	8353		5187	27		
838427	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2055		255	1	21940		5678	38		
838632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	481		0	0	84060		104292	283		
839068	228	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1505		254	1	38292		126433	356		
839246	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6093		265	1	67257		37387	207		
839255	0	0	0	114		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	24020		3336	7	146143		100956	248		
839657	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2905		0	0	48077		30144	89		
839817	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1270		0	0	19821		9969	50		
840019	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7569		279	1	67718		22706	138		
840251	0	0	0	0		0	0	0		0	6	10	0	0		0	0		0	0	0	0	0	0	0	1745		0	0	35204		18726	95		
840354	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2978		414	1	18441		6305	25		
840363	0	0	0	177		0	0	0		3	0	0	0	0		0	0		0	0	0	0	0	0	0	16968		327	1	287341		263486	888		
840532	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1104		0	0	21802		7689	30		
840578	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	11820		1722	11		
840747	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1325		0	0	64321		53066	158		
840859	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4604		0	0	81276		127275	318		
841052	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2126		0	0	39176		25949	100		
841258	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	907		0	0	12175		2241	11		
841436	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7689		0	0	111608		80119	360		
841472	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4093		0	0	62160		25294	117		
841539	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3693		0	0	89234		67578	261		
841753	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6155		0	0	82632		71684	272		
841838	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8348		0	0	74052		22378	127		
841865	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	58619		101094	468		
842004	0	0	0	0		0	0	0		0	0	0	0	0		61	0		0	0	0	0	0	0	0	31433		2807	7	356372		263210	1104		
842031	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1724		985	2	61403		33660	205		
842116	3	0	0	0		0	0	0		1	0	0	0	0		0	0		0	0	0	0	0	0	0	3498		0	0	33343		5810	39		
842358	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6214		0	0	119246		49738	215		
842376	0	0	2	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	18504		314	1	110735		30001	123		
842460	916	0	0	0		0	0	0		101	0	0	0	0		0	0	926549	0	0	0	0	0	0	0	10193		1070	1	339108		1169155	2010		
842853	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1386		0	0	16489		4430	25		
843159	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2129		292	1	27987		21270	137		
843270	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2568		0	0	70226		70709	243		
843542	0	22	1	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6021		0	0	46864		40473	192		
843711	1	0	0	0		0	0	0		62	0	0	0	0		0	0		0	0	0	0	0	0	0	5776		268	1	65499		17572	97		
843935	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1187		0	0	17056		10037	32		
843953	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1306		0	0	18140		14885	39		
844053	773	0	0	0		0	0	0		622	0	0	0	0		0	0		0	0	0	0	0	0	0	11405		2473	3	207910		227938	705		
844138	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1444		0	0	25581		11560	75		
844343	0	0	0	2335		0	0	2665		0	0	0	0	1		12	115	230964	0	0	0	0	0	0	0	58620		3037	9	615280		510357	2128		
844455	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3907		0	0	36065		19255	77		
844567	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6683		543	2	116955		79182	352		
845247	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	25304		0	0	194901		52167	279		
845443	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5600		0	0	61683		18249	81		
845452	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1363		572	1	14134		5478	24		
845751	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1956		0	0	23678		4171	36		
846132	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1282		0	0	11826		4498	23		
846356	0	0	0	146		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	16661		0	0	284975		124344	549		
846619	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	39199		1537	3	228730		89316	399		
846945	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4655		417	1	56168		29954	122		
847157	0	0	0	0		0	0	0		0	0	0	0	0		0	3		0	0	0	0	0	0	0	9461		457	1	96455		27922	135		
847447	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3308		275	1	47077		29645	127		
847540	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3450		0	0	25571		13591	82		
848248	0	449	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7933		1501	4	80178		126469	355		
848453	1	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1387		0	0	24219		14715	65		
848752	0	42	0	0		0	0	0		0	10	0	0	0		0	0		0	0	0	0	0	0	0	4223		0	0	71892		64284	227		
849151	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2497		0	0	38360		48187	93		
849348	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3506		0	0	37771		33919	109		
849357	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4238		0	0	73765		52018	192		
849432	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4207		0	0	59867		24333	166		
849450	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3082		0	0	43892		47799	158		
849647	0	0	0	0		0	0	0		0	0	0	0	0		0	6		0	0	0	0	0	0	0	3000		0	0	49017		17923	70		
849665	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1039		0	0	126971		110030	419		
849777	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	16693		1010	3	119738		62005	341		
849834	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	13319		251	1	146076		73579	314		
850036	0	0	0	0		0	0	0		0	0	0	0	0		0	0	514550	0	0	0	0	0	0	0	42936		2745	6	1172116		1002811	3857		
850054	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3849		0	0	41068		16000	81		
850456	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5109		0	0	41545		20877	75		
850616	0	0	0	218		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6118		0	0	73068		40210	145		
851060	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	812		0	0	23510		34803	85		
851239	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	15804		1162	3	141267		60940	343		
851631	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3691		0	0	78664		52738	219		
852133	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4795		0	0	21516		13401	58		
852218	0	650000	0	2976000	0	20000	0	535000	0	0	301000	0	0	0	0	35000	0	302924000	0	13000	0	0	6365000	0	0	6615000		381000	919	123792000		316289000	431173		
852254	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1950		295	1	32161		8396	63		
852263	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6222		0	0	159080		183754	626		
852320	2049	0	0	476484	0	0	0	1581784	0	0	0	0	21230	0	0	2451	0	30213159	167188	0	0	0	0	0	0	3517175		197159	506	37211691		38745696	89785		
852357	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3507		0	0	36101		16962	84		
852544	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8515		0	0	97218		59340	222		
852704	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	695		305	1	31450		37923	142		
852713	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	35498		890	3	295398		147136	536		
852973	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7734		497	1	86179		106185	417		
853112	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	20393		698	2	250636		138881	584		
853158	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2766		0	0	33725		9964	67		
853251	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	257		0	0	25510		14223	68		
853372	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	21930		1586	4	157995		76983	454		
853644	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3108		293	1	42102		17812	76		
853747	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5848		0	0	82067		47801	188		
853804	109	0	0	474		0	0	0		5	0	0	0	0		0	0		0	0	0	0	0	0	0	47505		5270	15	353264		242903	1125		
853934	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1722		0	0	35889		10368	68		
853952	0	254	0	14		0	0	1403		0	32	0	0	0		0	0	236137	0	0	0	0	0	0	0	63968		529	2	459378		380354	920		
853970	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4355		0	0	25745		9262	63		
854052	2	0	0	0		0	0	0		1	0	0	0	0		0	0		0	0	0	0	0	0	0	8736		0	0	89013		36414	143		
854173	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8672		2089	5	53090		7173	54		
854258	30	0	0	0		0	0	0		1	0	0	0	0		0	0		0	0	0	0	0	0	0	4669		0	0	40622		28761	86		
854351	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	7499		3264	14		
854418	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5109		0	0	50778		45828	135		
854454	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	34377		1228	4	240144		110779	530		
854520	0	0	0	6		0	0	629		0	0	0	0	0		0	0		0	0	0	0	0	0	0	19010		0	0	157323		103693	505		
854548	0	0	0	477		0	0	637		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2442		0	0	40117		16128	66		
854753	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4853		0	0	33349		8611	53		
854847	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6347		0	0	35674		12774	62		
855143	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2005		0	0	22489		16577	61		
855264	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9710		741	2	64886		76300	298		
855303	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	8773		3058	20		
855563	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2930		0	0	53811		34791	280		
855648	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3049		275	1	33664		8421	37		
855741	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	12852		262	1	92420		77537	250		
855778	16	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1359		0	0	40380		30571	117		
855844	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7374		299	1	69813		26827	132		
855956	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1742		252	1	37199		16151	80		
856140	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1366		0	0	13142		7865	59		
856159	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1133		0	0	10275		1341	6		
856243	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	18879		277	1	128384		104370	383		
856337	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	13695		290	1	99103		101097	363		
856346	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4010		0	0	115630		47672	286		
856458	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1047		0	0	15705		9824	43		
856542	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	11086		8656	44		
856748	129	0	0	0		0	0	0		10	0	0	0	0		0	0		0	0	0	0	0	0	0	36277		592	2	205508		116201	441		
856869	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1281		0	0	13464		7282	29		
856944	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	8839		1099	7		
857017	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1914		0	0	30393		11978	61		
857147	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2838		0	0	23315		10775	51		
857259	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2395		0	0	17264		6206	31		
857455	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	254		0	0	9657		10546	49		
857576	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3240		0	0	40629		7617	51		
857745	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8643		457	1	61457		33822	171		
857811	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11962		0	0	103525		95611	284		
857941	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4404		372	1	51022		32723	86		
858153	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1126		0	0	11632		5001	26		
858210	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2840		0	0	89083		46592	196		
858443	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1790		0	0	33234		4889	40		
858452	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	532		0	0	11295		1698	9		
858528	0	0	0	0		0	0	0		0	0	0	0	0		1483	0		0	0	0	0	0	0	0	26939		1479	5	188353		91890	361		
858818	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2418		0	0	51458		26837	106		
858854	0	22	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2295		0	0	36736		22445	101		
859002	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	42894		488	1	361039		131037	754		
859141	0	423	3	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4255		314	1	127187		68186	275		
859150	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2296		0	0	14087		2659	17		
859543	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2122		257	1	21470		5262	34		
859552	0	0	0	0		0	0	0		0	7	0	0	0		0	0		0	0	0	0	0	0	0	2706		0	0	76561		108327	417		
859655	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	164	0	0	0	0	0	0		0	0	4833		67102	100		
859712	0	0	0	41		0	0	2851		0	0	0	0	0		0	158	227721	0	0	0	0	0	0	0	251199		4842	15	1779315		572660	3777		
859945	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	24832		0	0	262181		157955	781		
860053	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2385		0	0	40690		53020	221		
860147	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6631		0	0	64685		25840	97		
860156	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8492		0	0	125460		80465	287		
860231	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	802		0	0	9169		12554	54		
860259	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1221		0	0	11703		3548	28		
860334	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3471		0	0	63509		42720	152		
860352	187	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4557		0	0	32918		12400	58		
861153	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	931		0	0	10812		6598	32		
861434	0	0	0	21		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	34531		673	2	299957		353234	1101		
861658	0	0	45	0		0	0	0		0	82	20	0	0		0	0		0	0	0	0	0	0	0	6140		270	1	60387		32600	121		
861742	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	901		0	0	13368		7410	26		
861854	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	17532		5744	27		
862057	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6674		0	0	61337		43131	117		
862141	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3163		283	1	51600		28198	123		
862552	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3989		0	0	60617		26904	144		
862824	0	1453	0	147		0	0	248		0	0	0	0	0		0	0	325536	0	0	0	0	0	0	0	41559		731	2	561089		412998	1565		
862945	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1301		0	0	12332		3180	16		
863353	1	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1062		0	0	13545		4077	21		
863362	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	428		260	1	7621		3405	23		
863607	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9680		1036	1	125972		57524	226		
863652	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1854		433	1	29795		6937	47		
863746	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5542		0	0	69989		73854	274		
863951	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1547		302	1	14118		7882	39		
864248	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1584		0	0	24580		11372	69		
