"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2182	RCFD2183	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2182	RCON2183	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	
3253834																																	0	11479	0	0	6742		195		35	0			5373	5110	239	0	0	34355	0	0			0	4319	809	1057	14031	923	1123	551	1722	0	0	16861	3576	3628	5971	0	0								0	54			0	0	
3254185																																	0	23982	0	0	26169		0		0	0			3932	2870	259	0	0	68389	56	0			0	10684	549	8044	18762	3695	1399	3591	1665	0	334	32097	3653	4647	10300	1979	5085								0	0			0	0	
3254297																																	0	2193	0	0	12860		0		0	0			9509	978	5115	0	773	42748	0	0			0	11261	0	1873	12774	2615	1965	4641	1986	54	0	10650	1810	8085	10877	65	0								0	59			0	0	
3255098																																	0	5344	0	0	20214		21		0	0			15973	0	1600	0	0	45846	61	0			0	2755	0	0	15811	695	682	391	135	638	214	21344	3357	3931	11199	3296	20								0	0			0	0	
3257047																																	0	98577	1761	3226	24609		0		0	0			16212	0	301	0	0	150089	581	0			16212	5305	679	3887	119636	2585	425	1302	994	0	0	112726	2825	12699	14668	1376	0								0	0			0	0	
3258286																																	0	5048	0	2059	12167		1400		65	0			12694	1086	1331	0	0	42051	153	0			448	482	13	0	13100	0	482	0	0	0	0	23038	218	6820	6498	5148	0								0	5859			0	0	
3259171																																	0	2501	426	545	6028		0		105	0			8397	135	1197	0	0	25222	0	0			0	3575	2194	204	8511	0	579	664	708	751	873	7165	1808	6032	5739	903	0								0	119			0	0	
3261549																																	0	131928	0	4478	98220		0		0	0			64946	17839	6677	0	0	379198	0	0			0	53798	807	25511	112861	23623	3408	11204	10214	477	4308	212873	12025	37544	52105	10806	0								0	505			0	0	
3262788																																	0	6005	4515	1923	20476		60		22	0			20427	2680	5450	0	0	71045	19	0			0	7478	1590	383	20560	1382	1229	1413	3454	0	0	24512	3778	9614	23498	2040	0								0	438			0	0	
3263833																																	0	31885	3547	1314	66119		265		210	0			48105	1036	5271	0	1479	170131	134	0			0	3647	7367	694	48354	87	452	1636	1057	415	0	10034	37781	25163	56848	34780	2012								2	18			0	0	
3264782																																	0	4665	300	105	4391		182		409	0			6333	3293	610	0	0	27604	20	0			0	6468	868	0	19183	3179	2050	1126	113	0	0	10266	3688	5061	986	1155	0								0	0			0	0	
3265257																																	0	31278	2604	267	25612		392		953	0			6663	6004	2005	0	0	84639	65	0			748	8180	709	0	72818	4421	1869	1302	524	62	0	61720	4808	6014	3502	379	0								0	37			0	0	
3266487																																	0	4103	2078	1509	3956		0		3459	0			3613	22	473	0	0	22384	0	0			0	2989	182	153	8712	138	1111	1719	21	0	0	10300	3352	4150	1593	0	0								0	0			0	0	
3266825																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0	
3267185																																	0	16023	0	957	11249		19		0	0			12476	7410	2020	0	0	59843	0	0			0	7617	2072	7617	34741	3080	765	1794	1713	0	265	30230	666	8615	5398	1758	4502								0	0			0	0	
3267738																																	0	21702	0	0	19710		53		0	0			38534	1202	851	0	0	88180	0	0			0	5622	502	3562	3562	3562	788	215	1057	0	0	46540	23595	4173	7931	0	0								0	4			0	0	
3267934																																	0	4034	0	2389	11799		17		0	0			13944	2647	76	0	0	38018	0	0			0	2557	547	2123	11546	2073	0	484	0	0	0	12257	946	4905	11893	5024	436								0	8			0	0	
3268173																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0	
3268249																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0	
3269590																																	0	132084	0	10984	74314		24753		0	0			96120	674	8338	0	0	368359	601	0			3782	9604	6100	2005	215228	2005	1140	207	2335	3222	696	283993	11814	17072	26034	18808	1585								0	5989			0	0	
3269844																																	0	6453	0	0	2739		0		0	0			2717	253	142	0	0	13252	0	0			0	939	9	0	7124	371	145	423	0	0	0	6867	257	2555	2634	0	0								0	0			0	0	
3269974																																	0	2918	307	3035	7478		0		0	0			551	2941	578	0	0	34074	108	0			0	16346	28	15228	1287	0	316	4375	8510	1924	1118	4046	693	4582	6286	1581	600								0	0			0	0	
3270046																																	0	1352	235	585	10522		0		0	0			44730	653	3352	0	0	68814	0	224			0	4148	2631	203	47584	375	756	2081	936	0	0	42079	2400	8544	7063	4580	0								0	382			0	0	
3271007																																	0	15207	827	319	14278		0		0	0			6698	5729	4630	0	0	51652	43	0			0	3789	218	3789	21164	3789	0	0	0	0	0	34733	2159	5008	5768	239	0								0	0			0	0	
3271799																																	0	18338	0	0	22406		4346		0	0			23158	17100	1148	0	0	104517	133	4230			0	9384	4484	4232	29028	4235	0	600	3244	166	993	49324	2737	6210	29106	7273	62								0	56			0	0	
3271986																																	0	33572	0	761	19828	0	145	145	16	0	9933	0	9933	10539	1467	0	0	82986	0	0	0	0	0	4021	2602	1933	27776	1327	2015	110	336	233	0	18289	23242	16744	13781	6039	871	0	0	0	0	0	0	0	0	102	0	0	0	0	
3272956																																	0	7229	999	985	8441		16		0	0			2218	217	961	0	0	30123	0	0			0	8247	810	3947	19818	5742	1527	791	99	0	0	14292	2721	3187	684	0	0								0	0			0	0	
3273823																																	0	7046	0	249	9311		63		0	0			11855	8380	1642	0	0	45377	0	0			0	1986	4819	779	13446	317	462	742	465	0	0	18404	5171	8600	8740	2382	0								0	26			0	0	
3274709																																	0	94096	0	1205	23085		199		0	0			18633	25050	1936	0	0	202532	0	0			0	34563	3765	18299	82098	9291	7455	8461	2897	1119	5340	117333	18156	14817	13471	4130	62								0	0			0	0	
3274772																																	0	20558	101	3755	28747		1535		0	0			28078	1379	3685	0	0	94218	0	0			0	4325	2006	301	42410	431	1274	1523	827	270	0	55627	5025	5979	18762	4500	0								0	49			0	0	
3275283																																	0	25063	0	1533	18913		0		0	0			16013	4201	1525	0	0	82117	9	0			105	13976	534	7245	26181	6785	628	743	5307	513	0	37252	1758	6038	21040	1514	540								0	368			0	0	
3275939																																	0	38708	434	14252	40581		0		0	0			23174	8705	1271	0	0	149549	308	0			0	21994	527	21577	54486	5488	2652	3985	9793	76	0	76210	5853	10073	32074	3654	0								0	211			0	0	
3276543																																	0	19701	0	6477	19073		173		0	0			12725	6662	765	0	0	91493	0	0			86	24360	1522	23511	40226	23511	0	0	549	0	0	62026	25	801	3472	431	0								0	35			0	0	
3277241																																	0	9126	0	3219	30526		0		0	0			11096	4180	476	0	0	61787	0	0			0	1805	1328	1310	12023	0	0	1510	80	0	215	17351	2578	4108	23679	12266	0								0	31			0	0	
3277876	964146	36829	0	0	162058	0	2383	0	0	1164864	552	0	0	0	345871	623308	46210	76283	127592	54068	880	0	0	0	0	0	0	0	0	0	0	0	0	412892	0	56331	184624	0	36829	36829	0		162058	0	162058	64793	2383	0	0	1164864	552	0				227163	18343	106212		1234	4133	34146	59901	19648	108101							0			0	0			0	0					
3277988																																	0	20093	0	4673	63247		100		0	0			30325	13317	89	0	0	163375	12	0			1732	22704	8839	14612	46310	5059	1236	2960	5531	7408	510	51527	12337	3291	50881	22251	149								0	0			0	0	
3278305																																	0	0	0	0	0		486283		0	0			439	0	6225	0	0	492947	0	0			0	0	0	0	49160	0	0	0	0	0	0	492947	0	0	0	0	0								0	0			0	0	
3278387																																	4876	22934	0	2421	7134		2513		0	0			41532	0	8351	0	0	90990	0	284			0	945	0	945	7132	945	0	0	0	0	0	68100	2087	2905	13855	3098	0								0	0			0	0	
3278547																																	0	9486	0	103	18732		0		0	0			7568	2432	1896	0	0	69128	0	0			0	28911	0	28911	15526	0	0	2268	18697	7945	0	30593	1395	1783	414	3450	2582								0	0			0	0	
3279450																																	0	40744	800	0	25646		0		0	0			8335	2920	2105	0	0	97885	0	0			0	16830	479	8873	56410	9864	3405	3156	405	0	0	45617	23209	8380	2482	232	0								0	26			0	0	
3279469																																	0	46905	348	2405	21808		0		0	0			1144	1113	1084	0	0	82624	165	0			0	7356	594	0	40109	6048	0	1308	0	0	0	68425	2290	4191	279	248	0								0	32			0	0	
3280335																																	250	3914	1074	0	5844		2		378	0			5245	0	1425	0	0	20739	0	0			0	2533	64	422	4355	189	104	66	1941	233	0	5598	2526	909	7530	1643	0								0	10			0	0	
3280625																																	0	11324	15	2949	29470		0		0	0			30079	5419	305	0	261	86650	75	0			30079	6903	0	3369	26934	1244	120	2341	1593	1605	0	35463	1374	9356	32544	1085	0								0	0			0	0	
3281293																																	0	18530	428	3873	13334		0		13202	0			0	2210	460	0	0	63848	13	0			0	11705	34	0	23203	5182	495	1873	3731	424	0	32329	509	4933	9759	4626	0								0	85			0	0	
3281510																																	0	14428	2000	0	21792		2394		0	0			16625	0	498	0	0	58369	4	0			6706	0	636	0	28051	0	0	0	0	0	0	40466	800	4384	8012	4710	0								0	0			0	0	
3282012																																	0	942	60	1238	6105		19		0	0			3597	1993	4394	0	310	26817	0	0			0	7692	201	3358	10027	480	593	1777	4193	417	228	8310	2704	2511	4814	752	30								0	266			0	0	
3282021																																	0	5251	552	0	18995		0		31	0			7730	73	1882	0	0	41003	0	0			0	5513	976	0	29046	2108	569	2729	107	0	0	22302	4067	8502	585	34	0								0	0			0	0	
3282692																																	0	30619	0	664	10322		114		20	0			59300	917	300	0	0	103218	62	0			7740	0	0	0	67012	0	0	0	0	0	0	74026	1625	8510	12948	6172	0								0	1024			0	0	
3282852																																	0	33337	1342	0	30162		0		0	0			35695	3570	1695	0	0	120009	0	0			0	12004	2103	3189	18572	1485	0	0	0	4275	6244	40506	2942	4841	21771	31147	6798								0	101			0	0	
3283372																																	0	18789	32	0	17557		0		0	0			5203	2096	360	0	0	45674	142	0			0	1466	216	1430	22035	0	688	742	0	36	0	9399	14586	7177	13022	166	0								0	97			0	0	
3283765																																	0	7041	0	0	16951		0		0	0			15749	1859	382	0	0	45175	0	0			0	3149	44	618	13312	0	0	0	3149	0	0	19463	3811	4711	13707	128	0								0	0			0	0	
3284070																																	0	169899	0	0	318746	358	358	0	0	0	804	0	804	676067	2551817	0	0	16436464	0	0	0	0	358	9747101	2971523	7465990	1350405	596253	821641	639025	1857053	1741694	4053011	879257	108003	472294	1468119	2650681	1101919	0	0	0	0	0	0	0	0	149	0		0	0	
3284100																																	510	12484	0	1745	14734		28		0	0			3570	0	0	0	0	33548	0	0			0	477	0	0	0	0	0	477	0	0	0	16355	4575	4511	4905	2725	0								0	0			0	0	
3284397																																	0	0	0	0	502420	0	0	0	0	0	57970	0	57970	0	0	0	1008	561398	0	0	0	0	0	0	0	0	13000	0	0	0	0	0	0	257096	111773	84764	51230	28580	11270	0	0	0	0	0	0	0	0	0	0		949	823	
3284427																																	0	12723	0	534	13972		254		0	0			3626	1151	1327	0	0	39309	0	0			0	5647	0	37	24803	1704	711	2150	847	235	0	10867	10056	6334	6405	0	0								0	75			0	0	
3284445																																	0	10363	0	0	15876		74		0	0			55653	0	0	0	0	89323	0	0			51995	3516	130	3516	31656	3416	0	0	0	100	0	38528	2341	3964	15600	24312	988								0	3711			0	0	
3284490																																	0	780	1077	2683	21839		0		402	0			15328	467	3023	0	0	55662	0	0			520	9842	221	1763	21272	2822	4036	2206	583	0	195	16361	7067	13258	7076	516	1540								0	0			0	0	
3284780																																	0	52839	15820	1151	31257		1500		50	0			4332	111	572	0	0	115971	0	0			0	8339	0	2497	68544	2510	3063	1916	850	0	0	42271	21271	28893	9108	4472	0								0	0			0	0	
3285246																																	0	1858	3695	130	797		23		5003	0			4745	0	1483	0	48	23647	0	0			0	5094	761	0	10267	0	397	2348	2189	116	46	7379	2491	4355	2754	1573	0								0	10			0	0	
3285778																																	0	52819	0	0	14752		0		0	0			13582	11410	2122	0	0	104561	16	0			0	9580	294	555	22926	308	972	2377	794	1078	4051	33955	11406	23915	8221	10779	6721								0	18			0	0	
3287325																																	0	48546	0	1836	46766		5064		0	0			9375	1856	1220	0	0	117789	199	0			0	3253	0	2441	44060	1208	297	338	895	515	0	74039	860	10816	18945	9815	260								0	72			0	0	
3287503																																	0	14614	0	1294	35099		1834		0	0			24770	808	86	0	0	100146	0	0			0	10579	11062	8844	32878	3940	533	422	4517	1032	135	31288	4472	7940	32861	10133	1754								0	0			0	0	
3287660																																	0	4500	0	1150	4100		0		0	0			1199	8249	0	0	0	137615	0	0			1199	78918	2869	52766	56456	89	400	35023	15239	6237	21930	29003	26964	0	1150	972	608								26968	9662			0	0	
3288265																																	0	15901	0	0	4114		258		0	0			5696	1406	656	0	0	30388	151	0			0	2195	313	1139	17619	1139	0	416	247	255	139	21898	1709	1324	2167	1095	151								0	0			0	0	
3288452																																	0	67297	1288	188	20143		379		0	0			47784	9259	4394	0	0	171123	0	0			1424	17869	2139	6993	74207	7174	0	953	7465	1161	1116	97964	2297	14001	34971	3231	462								0	383			0	0	
3288742																																	0	5036	0	978	7252		13		0	0			1326	2059	491	0	0	32245	0	0			0	14504	586	3350	8173	160	3090	793	215	2294	7952	2370	3032	1133	9636	1570	0								0	0			0	0	
3290231																																	0	26724	0	533	29123		0		0	0			18025	2099	1554	0	0	84242	0	0			0	5400	734	0	51074	33	488	2393	502	271	1713	43951	6897	15334	9146	3514	0								0	50			0	0	
3290240																																	0	8325	0	168	14892		1		0	0			15748	22540	1180	0	0	82130	2	0			2103	14235	1379	9335	32385	8338	602	481	4395	419	0	49919	512	6000	11466	0	0								0	3664			0	0	
3290745																																	0	10069	0	0	25218		0		0	0			13519	4587	450	0	0	56059	85	0			0	568	1711	91	30500	91	0	0	477	0	0	22331	8169	9951	11064	4062	0								0	22			0	0	
3293540																																	0	11519	1255	13790	34612		2		785	0			2389	3887	510	0	0	73858	0	0			0	5109	0	3451	19639	673	2778	1458	0	200	0	33073	23601	7077	979	3761	0								0	0			0	0	
3293700																																	0	3296	0	0	1543		3		0	0			1870	590	0	0	0	9188	0	0			411	1426	460	1177	2095	1177	0	249	0	0	0	5337	0	95	2330	0	0								0	0			0	0	
3293746																																	0	38134	0	0	9066		43		0	0			2203	1126	487	0	112	55461	76	0			0	3800	566	3280	39887	2872	642	58	228	0	0	39012	4020	7526	1160	19	0								0	0			0	0	
3294583																																	0	53626	1976	1040	38827		0		137	0			10806	3575	2732	0	0	129873	0	0			0	16730	424	5033	75719	7538	3005	4251	1751	0	0	80396	11165	14530	5936	1116	0								0	0			0	0	
3295320																																	0	19560	0	126624	106677		0		0	0			0	0	0	0	0	252861	0	0			0	0	0	0	17956	0	0	0	0	0	0	49080	811	1800	4711	12275	184183								0	0			0	0	
3295928																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	
3296149																																	0	0	0	0	0		2160		0	0			4287	0	0	0	0	6447	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	6419	0	0	0								0	0			0	0	
3296859																																	0	3792	0	0	20356		115		0	0			5040	0	346	0	0	29464	185	0			0	0	0	0	1636	0	0	0	0	0	0	22687	2060	3220	1681	0	0								0	0			0	0	
3297490																																	0	6607	2634	2565	11372		0		0	0			5758	0	2654	0	0	41296	0	0			0	9351	355	0	16527	2038	3626	178	1038	2471	0	16668	2832	2055	3505	6885	0								0	0			0	0	
3298769																																	0	16890	7413	3898	15675		793		1605	0			15134	1242	2668	0	0	74998	17	0			0	8973	717	2667	45416	3912	1752	3090	111	69	0	48945	10200	4696	1798	192	0								0	7			0	0	
3299159																																	0	69020	150	3099	95017		123		0	0			17238	7744	2573	0	0	217664	296	0			0	22051	945	11308	73085	10578	808	4416	6182	67	0	89736	11018	18722	68196	7953	0								0	0			0	0	
3299168																																	0	7028	0	0	7007		81		0	0			4532	4086	1951	0	0	33720	0	0			0	7350	1593	1764	21026	1994	932	1220	3204	0	0	15868	2313	1492	6674	2	21								0	92			0	0	
3299793																																	0	6646	0	4133	21915		2994		0	0			5137	8312	790	0	0	61004	0	0			0	10439	584	0	24718	5092	200	1975	2943	0	229	30272	1229	1118	15750	1694	502								0	54			0	0	
3299814																																	0	128404	554	3481	50340		0		60	0			37055	14669	1523	0	0	248964	755	0			4235	11913	639	10332	95578	10992	0	44	608	269	0	209566	593	8743	14676	4227	0								0	1081			0	0	
3301641																																	1000	4371	0	535	13448		761		0	0			8553	4656	732	0	0	42247	0	0			0	6814	1377	6127	27296	2571	1931	2312	0	0	0	20673	2121	4904	7665	70	0								0	0			0	0	
3301865																																	0	3688	111	0	33516		48		0	0			6189	442	24	0	0	44630	0	0			0	147	465	58	10490	58	0	0	89	0	0	14034	1128	5990	20228	3103	0								0	0			0	0	
3302312																																	0	5186	0	0	35649		0		0	0			20597	0	23531	0	0	87434	0	0			339	2057	375	0	15939	0	0	0	0	2057	0	16812	2216	8917	25601	31021	810								0	39			0	0	
3302451																																	0	7548	0	2175	11237		14		0	0			1657	3038	98	0	0	36403	86	0			0	10016	706	3802	9519	806	0	0	3689	787	4734	11408	1981	1006	6925	1048	2595								0	0			0	0	
3303298	7008929	18822	0	0	806717	802	2144547	0	42155	10031570	0	0	0	0	347698	2154488	144022	586485	1100645	1386460	106724	0	0	0	0	0	0	9598	0		0	0	0	240759	0	142798	691417	267	18822	18555	0		806717	802	807519	980295	2144547	0	42155	10031570	0	0				4536984	416676	300877		78401	87638	169697	88102	1863355	2212925							0			0	0			0	9598					
3303476																																	0	43071	0	0	10043		0		0	0			15288	10207	908	0	0	126435	0	0			1974	43856	3040	38596	19216	4548	400	15891	23017	0	0	69607	135	3041	9796	0	0								0	22			0	0	
3303917																																	0	7588	0	0	37079		20		0	0			30737	1289	1637	0	0	85335	0	0			0	4581	2223	2391	23686	0	501	471	1313	955	1341	20105	4760	7386	34166	14337	0								32	149			0	0	
3303944																																	0	5803	0	781	5607		0		0	0			9009	1172	44	0	0	22256	164	0			1909	0	0	0	14040	0	0	0	0	0	0	14072	2849	2644	2855	0	0								4	0			0	0	
3303953																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0	
3304428																																	0	1478	0	0	1596		0		0	0			2166	394	393	0	0	6088	0	33			0	0	21	0	914	0	0	0	0	0	0	3883	155	910	56	1084	0								0	7			0	0	
3306280																																	0	88093	4948	1000	30801		0		100	0			16045	6745	2138	0	0	173373	0	0			107	14931	3385	514	110916	3769	3998	4449	1980	0	360	66086	37064	23393	28868	3004	0								371	4816			0	0	
3306299																																	0	23475	0	507	26909		2364		0	0			11011	681	40	0	0	67310	167	0			0	2354	136	2232	24726	0	2232	122	0	0	0	2833	19661	31334	6716	3441	0								0	0			0	0	
3306598																																	0	3679	10651	325	19463		81		3055	0			7624	1024	4316	0	0	63595	0	0			0	12525	852	12363	14120	2373	6071	1156	627	2298	0	11424	20960	10598	5150	2585	353								0	0			0	0	
3307371																																	0	13368	0	805	5263		0		0	0			808	3063	309	0	0	26620	0	0			808	3004	0	1935	6803	1935	0	0	1070	0	0	16418	1000	2821	2014	1363	0								0	0			0	0	
3307410																																	0	17975	0	1452	82934		199		0	0			7596	10728	450	0	0	123923	500	0			0	2589	466	2589	27702	630	380	1382	197	0	0	40913	2141	5040	69554	4186	0								0	34			0	0	
3308145																																	0	7507	0	1171	16794		0		0	0			13983	0	35766	0	0	75791	0	0			1492	570	0	0	22677	570	0	0	0	0	0	21879	798	9513	41821	45	1165								0	0			0	0	
3308314																																	0	6763	0	424	14376		0		0	0			8883	3665	172	0	0	36380	0	0			15	881	90	200	14560	200	550	0	131	0	0	18343	2510	5831	4953	3863	0								0	1126			0	0	
3308471																																	0	7179	4108	647	8767		383		1053	0			8974	1762	2384	0	0	43255	0	0			60	6535	1382	899	18756	1021	1709	1501	2304	0	0	11862	9795	6476	7258	1317	0								0	81			0	0	
3308529																																	0	37575	0	2241	0		20		0	0			12126	638	118	0	0	55873	0	0			3159	1716	1104	147	36547	237	0	347	401	0	730	39853	3801	2707	4711	350	2735								0	335			0	0	
3308574																																	0	2909	0	3471	12665		0		0	0			305	830	68	0	0	28609	0	0			0	8316	45	1713	5376	1853	63	5232	0	0	0	2862	824	16558	49	0	0								0	0			0	0	
3309393																																	0	1865	0	0	11304		0		0	0			10518	0	2500	0	0	32812	0	0			0	6579	40	1375	8162	1375	666	117	448	3974	0	12771	2526	2303	5760	2873	0								0	6			0	0	
3309571																																	0	62696	1075	0	986		0		66	0			7553	264	216	0	240	79356	0	6093			0	0	0	0	62130	0	0	0	0	0	0	61201	929	2121	11227	41	240								6	161			0	0	
3309768																																	0	4666	0	0	17414		17		0	0			642	388	92	0	0	24987	63	0			0	1635	191	1635	5946	1635	0	0	0	0	0	9078	3544	2690	6307	1796	0								0	5			0	0	
3310287																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0	
3311145																																	0	10453	3453	0	26852		149		0	0			13287	1958	108	0	0	57614	144	0			0	0	948	0	12908	0	0	0	0	0	0	17863	3581	5027	27913	2658	716								0	550			0	0	
3311181																																	0	8605	0	27	25779		369		0	0			2958	547	58	0	0	41501	0	0			0	3108	0	2722	12587	2722	386	0	0	0	0	24406	2219	7144	3320	1304	0								0	50			0	0	
3311789																																	0	11036	0	0	9333		62		0	0			17812	2033	0	0	0	202961	282	0			0	134139	28828	108668	25966	20266	759	6265	31120	41743	33985	37528	0	78	3067	7284	21146								0	0			0	0	
3312124																																	513	5510	234	2359	13641		833		0	0			4465	203	696	0	0	33788	0	0			0	4810	524	4517	9654	2852	193	1278	392	95	0	9104	2625	8739	5704	2806	0								0	0			0	0	
3313943																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0	
3314043																																	0	4126	0	0	5908		1299		0	0			2297	1160	98	0	0	15582	0	0			0	650	44	403	5323	403	0	0	247	0	0	7861	257	1708	4253	52	0								0	0			0	0	
3314119																																	0	11556	0	25	12759		0		21	0			8414	393	1273	0	0	37119	0	0			0	2298	377	1185	18350	1622	642	0	0	34	0	29940	1288	1568	971	1054	0								0	3			0	0	
3316739																																	0	137	100	0	2431		0		38	0			4982	0	2414	0	0	15948	0	0			130	5846	0	156	2815	174	578	1072	4000	22	0	2859	1076	2064	3493	610	0								0	0			0	0	
3317192																																	0	21659	0	360	24095		0		0	0			3310	205	5	0	0	54041	0	0			0	4187	219	0	22712	3616	103	468	0	0	0	22203	3792	18186	5138	535	0								0	1			0	0	
3317932																																	0	28551	0	9466	47180		1591		0	0			10434	13001	391	0	0	128108	205	0			10434	11391	6308	2454	5808	1700	0	0	3587	2887	3217	53181	2779	1772	24664	26085	8341								0	0			0	0	
3320576																																	0	3874	0	802	34326		0		0	0			33	51	22	0	0	38750	1001	0			0	116	527	116	5805	0	116	0	0	0	0	9920	25014	0	21	0	4180								0	0			0	0	
3320781																																	0	30353	786	0	33267		1270		2888	0			50483	1015	205	0	0	127278	0	0			0	6704	304	322	32958	33	126	0	214	0	6331	53815	7644	20147	30352	6577	2040								0	3			0	0	
3322347																																	0	5492	1852	1244	5815		0		518	0			11477	135	178	0	0	27788	0	0			0	870	207	0	14479	288	0	105	477	0	0	10306	3886	4065	6771	1108	182								0	0			0	0	
3322468																																	0	7878	3801	2860	26321		49		386	0			5346	1504	85	0	0	52147	0	0			0	2896	1008	1860	15804	769	0	952	675	309	190	16165	659	7282	18112	7033	0								0	13			0	0	
3322561																																	0	12034	0	1784	9652		0		0	0			8897	1716	0	0	0	34650	291	0			0	0	742	0	26107	0	0	0	0	0	0	26597	4450	742	3116	0	0								0	116			0	0	
3324994																																	0	13484	0	1748	24093		0		0	0			9486	3382	532	0	0	62953	178	0			554	9582	163	3633	17996	3633	440	1265	1304	2940	0	33511	650	3945	12205	2650	5								0	661			0	0	
3325759																																	0	34607	1215	3721	69338		11		0	0			19581	10509	1241	0	0	204544	429	0			0	62308	833	57379	37305	4807	5471	32494	13534	4947	1054	76895	4296	20141	37985	1904	1443								0	1609			2662	1847	
3327164																																	0	72799	1000	3050	30323		490		0	0			30234	0	1785	0	0	142275	0	0			0	2594	0	2594	68627	2594	0	0	0	0	0	111560	4358	3757	17952	2054	0								0	0			0	0	
3328376																																	0	13625	635	1009	20520		19		0	0			733	2973	578	0	0	44239	0	0			0	3204	909	257	19144	257	794	78	2074	0	0	22036	3502	1006	11727	2764	0								0	34			0	0	
3329663																																	0	3763	0	724	21297		11		0	0			11847	3291	455	0	0	45319	12	0			0	3356	587	286	5052	0	0	439	2917	0	0	10981	3475	3868	8863	14680	0								0	0		0	0	0	
3329702																																	0	8842	0	1503	8938		0		0	0			6546	10688	1735	0	0	66324	0	0			0	26897	1175	0	14123	0	0	399	13881	12617	0	27210	706	473	1586	9002	0								0	0			0	0	
3333594																																	0	6686	0	107	7255		19		0	0			10413	753	2035	0	0	28037	0	0			0	0	643	0	14024	0	0	0	0	0	0	17263	254	1095	3562	5862	0								0	126			0	0	
3333848																																	0	41950	0	1516	28446		0		0	0			12958	5027	1104	0	0	110063	0	0			591	18043	963	12719	35764	4323	1743	3596	7447	134	800	49094	6389	5122	27166	3666	583								0	56			0	0	
3335301																																	0	100	228	0	104		0		219	0			2033	0	1481	0	0	5558	0	0			0	1338	55	958	1834	83	959	0	0	73	224	1005	2725	140	76	114	160								0	0			0	0	
3335598																																	0	3959	0	730	8861		501		0	0			7626	937	610	0	0	26432	0	0			0	2615	593	2042	7871	1184	613	0	699	0	119	11207	103	375	9748	1755	0								0	0			0	0	
3336607																																	0	5034	0	0	19456		0		0	0			6006	2750	638	0	0	37082	0	0			0	2964	105	0	3364	1121	0	0	928	915	0	8393	197	4239	15181	6107	0								0	129			0	0	
3337097																																	0	1373	0	842	88589		96		0	0			48843	0	2908	0	0	142231	420	0			0	0	0	0	29539	0	0	0	0	0	0	98326	2089	5096	26654	10486	0								0	0			0	0	
3338357																																	0	5467	0	0	4377		4		0	0			4785	1650	1499	0	0	19116	85	0			1525	1233	150	636	8784	636	0	0	597	0	0	10565	564	432	6145	262	0								0	36			0	0	
3338656																																	0	41411	11141	7062	155344	0	277	277	32942	0	59694	0	59694	2802	3246	0	1381	335668	4	0	0	0	0	18876	1496	7290	105012	5265	4315	3867	3512	981	936	234916	14182	27341	26463	13893	0	0	0	0	0	0	0	0	0	0	0		0	0	
3338704																																	0	9526	0	537	8670		0		0	0			1121	1812	83	0	0	23496	0	0			0	1524	223	1086	9924	885	419	50	170	0	0	12301	578	7502	1591	0	0								0	0			0	0	
3338843																																	0	3882	0	297	18191		0		0	0			9851	1932	226	0	0	34795	108	0			0	0	519	0	10216	0	0	0	0	0	0	12723	2388	5376	9308	5108	0								0	5			0	0	
