"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	
2848895																																	0	2052	3654	558	12574		35		4688	0			14599	804	1602	0	0	45945	0	0	0	5073	277	4520	10066	744	2873	1174	74	115	93	11795	20821	4526	2441	619	645								0	29			0	0	1172	880	5696	6878			0			
2849212																																	0	70610	0	3142	89822		0		0	0			14177	22123	1408	0	0	236111	263	84	0	31920	1023	21927	85913	13042	6927	7018	4920	0	15	86434	32585	42882	42188	0	0								0	2065			0	0	10434	60176	51271	38551			0			
2849285																																	0	4575	0	3780	34597		776		0	0			12864	3965	889	0	0	67848	0	0	3834	2812	3498	1928	14414	803	54	709	474	772	0	15342	5574	19591	19752	2526	0								0	92			0	0	2622	1953	10602	23995			0	0	0	
2849605																																	0	69332	3395	2535	89855	62	241	179	365	0	30480	0	30480	11627	4311	0	0	227689	173	755	5926	12288	2647	1378	81275	1367	1204	6621	2736	361	0	96740	20736	36455	54558	7015	0	0	0	0	0	0	0	0	0	31	0		0	0	4756	64576	41690	48165	0	755	0			
2849801																																	0	78797	1939	2180	171338	0	489	489	0	0	74191	0	74191	39337	6109	0	0	461580	0	0	7002	79441	3975	12287	132053	15525	11679	19864	8763	23508	0	150512	27883	67945	104064	27405	0	0	0	0	0	0	0	0	0	3784	0		0	0	15422	63375	95085	76253	0	0	0			
2849829																																	0	85347	1818	5893	167307	0	1411	1411	2136	0	27598	0	27598	12817	1486	0	0	309769	1209	0	1839	3425	21	1751	102016	1161	0	1666	598	0	0	140017	16985	24489	87767	38274	0	0	0	0	0	0	0	0	0	1719	0		0	0	34835	50512	74830	92477	0	0	0			
2850535																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2850722																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1885251	0	0	2044709	85873	0	0	0	0	0	261462	0	0	0	0	0	0	243422	18041	482975	1266262	114290	0	0	0	0	0	0	0	0	245331	0	0		0	0	0	0	0	0	0	0	0			
2850768																																	0	14664	0	3854	46956		0		0	0			24420	6968	1321	0	0	134181	53	0	0	32376	3666	340	23642	802	650	6276	1689	2062	20897	38226	5811	7790	30430	19202	399								0	9			0	0	0	14664	42954	4002			0			
2851028																																	0	37750	0	0	166739		383		190	0			18777	14133	2563	0	0	257880	262	0	0	17096	472	17096	91369	5663	4935	6114	384	0	0	91401	37685	71870	32798	6917	374								0	39			0	0	637	37113	12624	154115			0			
2851185																																	0	31901	992	2889	28691		0		2347	0			33863	4322	10807	0	1007	146144	0	0	0	24623	3891	3451	69862	5149	3069	5516	9136	1753	0	53579	18367	18921	19549	9002	0								465	346			0	0	24340	7561	20559	8132			0			
2853358																																	0	126205	1835	0	112860	0	0	0	0	0	47023	0	47023	5190	4834	0	464	307223	586	0	0	8371	884	1279	173600	4743	1962	1527	139	0	0	156776	37658	79998	19497	4590	889	0	0	0	0	0	0	0	0	143	0		0	0	48886	77319	48530	64330	0	0	0			
2854113																																	0	148	0	0	0	0	0	0	0	0	27294	0	27294	0	0	0	0	457537	0	430095	0	0	0	0	49366	0	0	0	0	0	0	17436	31930	158737	181288	56253	2978	0	0	0	0	0	0	0	0	0	0		0	0	148	0	0	0	0	430095	0			
2854140																																	0	25389	0	11802	70278	0	52	52	0	0	63860	0	63860	33742	51300	0	0	536488	0	137	150	254942	24769	47020	51025	4447	65	2747	21395	147630	78011	107923	17981	49108	55468	48902	1330	0	0	0	0	0	0	0	0	217	0		0	0	3142	22247	22000	48278	0	137	0			
2854494																																	0	30759	374	3935	19691		109		0	0			39125	7578	1404	0	0	107046	1116	0	0	4429	658	0	48951	3900	0	0	86	0	442	67688	10684	9640	11854	2538	491								3	97			0	0	19403	11356	12828	6863			0			
2855071																																	0	16864	426	310	35258		0		0	0			18434	3580	2912	0	0	90575	0	0	0	10331	1715	1338	52956	3549	2373	4096	312	0	0	44510	11570	19808	3980	377	0								0	745			0	0	0	16864	0	35258			0	0	0	
2855156																																	0	25877	674	0	24290		6393		12	0			10018	22540	2407	0	90	101966	0	0	770	2839	1049	637	70371	972	406	296	763	173	230	68433	560	14294	12736	3104	0								33	5744			0	0	5660	20217	13128	11162			0			
2855307																																	0	3657	189	95	15120		0		0	0			7958	2499	1452	0	1418	34981	0	0	0	2005	583	0	10946	0	0	654	1071	280	0	12026	3376	8379	6608	1997	0								0	5			0	0	859	2798	11525	3595			0			
2855866																																	0	11356	84	2845	37643		46		0	0			19650	1050	1830	0	0	83157	0	0	0	6973	1580	35	20193	234	860	2118	3718	43	0	16956	7833	16177	30694	2127	1989								0	100			0	0	3730	7626	15109	22534			0			
2855884																																	0	22229	0	2066	28539		123		0	0			10102	176	601	0	0	67689	0	0	0	2804	1034	657	24850	1153	415	649	508	28	52	31024	5438	14213	11401	1715	1095								0	15			0	0	7247	14982	19421	9118			0			
2855914																																	0	64316	0	2126	29369		198		0	0			4329	7938	1752	0	0	135023	0	0	0	23007	1778	13178	89283	5870	6299	8689	1764	80	305	66624	11274	26264	6216	1054	502								0	210			0	0	31119	33197	29369	0			0			
2855978																																	0	52421	4642	20280	101151	4865	14939	10074	0	0	119629	0	119629	30370	1541	0	0	356270	0	0	0	8889	2403	5452	263834	259	1004	5828	730	0	1069	241967	22687	44825	28832	5768	2659	0	0	0	0	0	0	0	0	5	0		0	0	6908	45513	41986	59165	0	0	0			
2856032																																	0	36254	0	4494	72855		24		0	0			10361	2390	558	0	0	131273	0	0	0	3374	908	2238	55376	2821	0	553	0	0	0	52176	11294	22351	23049	19029	0								0	55			0	0	4902	31352	32062	40793			0			
2856395																																	0	27981	1984	1604	30226		336		1266	0			17573	837	1834	0	0	88989	368	0	0	4171	1135	267	6593	714	581	1513	878	485	0	30433	7269	19053	21005	5201	2222								0	410			0	0	8851	19130	21605	8621			0			
2856500																																	0	116309	1620	28972	186051	0	1328	1328	125	0	114594	0	114594	31042	41920	0	1417	769239	0	0	0	218296	26712	96119	179072	18744	14817	29916	10132	23828	119379	269449	29374	116232	66870	42220	25647	0	0	0	0	0	0	0	0	853	0		0	0	80480	35829	147009	39042	0	0	0			
2856685																																	0	3419	751	2045	16522		150		499	3			15522	2523	4526	0	0	59331	0	0	0	11754	1452	2603	23605	3775	1066	2347	289	3906	330	25885	3303	11087	6953	203	0								0	168			0	0	1704	1715	13430	3092			0	0	0	
2856694																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0							0			
2856939																																	0	1826	1765	198	5697		305		1272	0			1609	805	168	0	0	16042	0	0	0	1383	959	0	6061	138	692	475	78	0	0	4741	1265	5572	2478	603	0								0	55			0	0	1818	8	2108	3589			0			
2857600																																	2237	5037	0	3748	47028		0		0	0			35402	14278	1262	0	0	144638	0	0	1398	29535	5762	0	48257	1924	4073	13969	6856	1788	925	45353	10903	44364	11125	1560	465								323	26			0	0	2209	2828	27378	19650			0			
2857794																																	0	101015	0	18503	191184	0	0	0	0	0	5698	0	5698	12492	558	0	0	343121	1618	0	0	14796	0	18	522	0	18	117	0	13647	1010	129484	1657	34987	63639	100176	0	0	0	0	0	0	0	0	382	111	0		0	0	2752	98263	42500	148684	0	0	0			
2857806																																	0	32455	1556	1114	35721		0		7026	0			22372	4826	1737	0	738	119122	153	8783	0	523	1487	70	48800	70	350	0	103	0	0	64701	10695	13572	20279	8542	610								0	937			0	0	6947	25508	19597	16124			0			
2858205																																	0	17112	0	1308	55632		50		0	10			32950	8726	2395	0	0	142761	238	0	0	22323	2503	12186	29882	305	497	3663	8755	8216	886	38334	7644	24847	42179	7115	253								0	0			0	0	13184	3928	37455	18177			257			
2858492																																	0	7218	10995	6397	26632		1489		3756	0			16061	11250	20391	0	872	202092	0	0	0	92612	4347	70893	28745	6977	6241	29773	36844	5379	6913	24720	15154	20998	43596	3669	487								0	72			0	0	1012	6206	17628	9004			0			
2858960																																	0	297253	0	0	331849	0	266	266	0	0	191599	0	191599	33524	85099	0	0	1181391	0	88076	0	131478	22154	0	448620	28362	2658	8328	29048	61882	1200	621593	85075	214261	100057	23983	502	0	0	0	0	0	0	0	0	93	0		0	0	199688	97565	94269	237580	0	88076	0			
2859574																																	0	151516	0	3028	128154	0	0	0	0	0	35272	0	35272	22695	5452	0	0	455070	530	0	9671	103876	4604	50831	194421	64427	6205	16888	10508	4453	1258	216876	10841	49737	60046	6280	4216	0	0	0	0	0	0	0	0	1003	0		0	0	9598	141918	2029	126125	0	0	0			
2859903																																	0	59827	2021	3792	200338	0	202	202	0	0	61999	0	61999	24833	783	0	0	564231	1245	1359	0	197663	12659	104648	138954	82962	18256	43967	30523	19324	674	154126	26889	61794	101992	22396	0	0	0	0	0	0	0	0	0	0	0		0	0	26937	32890	113229	87109	0	1359	0			
2860039																																	0	6716	0	0	34642		33		0	0			4590	2576	953	0	0	53234	100	0	0	2737	1025	1582	11303	666	665	585	704	117	0	15752	3995	20616	9694	540	0								0	62			0	0	0	6716	31203	3439			0			
2860066																																	0	195640	568	4558	216600	0	13	13	0	0	92377	0	92377	14536	4547	0	2903	544444	0	0	0	10678	2024	2893	314249	4051	4106	2521	0	0	0	323642	28328	135617	30030	12889	3181	0	0	0	0	0	0	0	0	0	0		0	0	0	195640	0	216600	0	0	0			
2860271																																	0	7844	0	3963	40483		151		0	0			127011	3917	2746	0	405	199112	0	0	975	4785	7724	2734	135971	2734	0	0	0	0	2051	170957	4555	11175	4630	192	0								0	83			0	0	3904	3940	2697	37786			0			
2860440																																	0	70581	725	682	94233		1468		0	0			53637	24550	1601	0	0	276971	0	0	0	24474	2647	21592	106110	12688	1019	6467	2904	233	1163	151234	16327	20436	32078	28867	2997								0	2373			0	0	13813	56768	72032	22201			0			
2861317																																	0	33373	1277	1074	33684		46		950	0			7067	405	6592	0	0	100973	0	0	0	15593	912	5876	45724	984	4594	9468	266	157	124	18172	27650	18698	14220	2597	4002								0	0			0	0	8344	25029	19180	14504			0			
2864729																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0							0			
2866255																																	0	82542	0	0	70297		0		600	0			14666	9373	808	0	0	198581	0	0	0	19657	566	0	94392	4458	6706	6773	1720	0	0	42990	59658	40810	31807	1501	0								0	72			0	0	13613	68929	28864	41433			0			
2866385																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0							0			
2867056																																	0	1288	10624	57836	21402	0	0	0	0	0	0	0	0	1832877	0	0	0	14309432	0	0	0	12385390	15	1972941	24923	121109	422785	656747	530601	5827933	4796214	1838702	12356	16905	12494	25444	12976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1288	10216	11186	0	0	0	0	0	
2867337																																	1015	51408	2363	1527	133536		0		9	0			11634	5794	3358	0	0	217759	319	0	0	7301	133	5221	49927	5221	135	533	243	1169	0	93124	22846	21789	34663	38117	238								0	0			0	0	16925	34483	36076	97460			0			
2868259																																	0	20201	0	4706	15123		488		0	0			65054	3458	4474	0	0	191458	590	54532	993	16244	7743	360	114140	7121	4405	2281	341	0	1784	80355	36485	32801	18982	4800	38								0	25			0	0	6757	13444	12365	2758			0			
2868352																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0							0			
2869162																																	0	69748	4202	28173	167995	1075	1268	193	0	0	60506	0	60506	9428	1093	0	1436	420679	239	0	0	73555	3482	8134	146793	11690	5133	33677	20645	1685	725	110076	42819	90841	92746	10732	149	0	0	0	0	0	0	0	0	32	0		0	0	11747	58001	89581	78414	0	0	0			
2869180																																	0	32568	10418	1500	11091		30		13957	179			20598	166	838	0	499	93954	0	0	416	2050	171	156	62233	406	540	1046	25	0	32	47215	14072	18031	7711	3796	0								0	68			0	0	4987	27581	175	10916			0			
2869199																																	0	12027	0	11791	54359		1047		0	0			52679	3020	1840	0	0	151770	362	0	0	14571	713	5930	53955	7377	2691	880	898	0	263	101280	3233	16606	12814	1467	0								0	85			0	0	2229	9798	33455	20904			0			
2869667																																	0	10477	4716	3269	25677		452		182	0			22134	1712	6954	0	0	103309	20	0	0	27245	225	25889	30479	3130	8005	870	565	2953	11721	25082	15671	6591	7249	9315	12165								224	62			0	0	2270	8207	12916	12761			0			
2871099																																	0	4321	3211	1420	20246		62		234	0			9664	2640	6313	0	214	80141	0	0	2213	28832	2212	1941	29701	5289	5488	7484	5319	3484	1769	17148	7658	11956	10157	4249	129								0	772			0	0	1665	2656	12463	7783			0			
2871558																																	0	7918	0	0	68085		73		0	0			3528	2984	202	0	0	84081	0	0	0	0	1277	0	11496	0	0	0	0	0	0	21867	5591	24021	28722	3880	0								0	14			0	0	7327	591	36509	31576			0			
2872340																																	0	38410	5740	10808	48923		499		78	0			14495	1288	3695	0	0	170086	0	0	1130	39954	6196	8698	93794	12893	7432	15671	2181	0	1301	55583	30548	41619	2192	0	0								0	0			0	0	19110	19300	22521	26402			0	0	0	
2872845																																	0	24296	0	3777	47211		2137		803	0			25598	2663	3124	0	108	116306	189	0	0	3506	2720	1132	38708	964	217	999	1089	0	237	53311	3806	17584	29484	8239	143								0	552			0	0	12064	12232	21842	25369			0			
2873075																																	0	10414	981	10583	68109		110		219	0			17128	8209	1007	0	0	179687	192	0	0	61034	1883	20933	21459	4141	3867	11649	1092	9414	29194	34731	13167	44374	23436	1830	89								73	129			0	0	5659	4755	27966	40143			0			
2873860																																	0	5368	3582	3273	46207		11		793	0			41978	1854	1402	0	0	133145	0	0	0	23546	4989	1764	50396	2766	1503	5442	4310	9201	324	38581	7546	24185	23656	12672	1986								0	142			0	0	920	4448	415	45792			0			
2873981																																	0	13667	1848	1375	18852		267		264	0			30165	3055	294	0	1161	88613	0	839	0	15942	828	5007	28573	1356	2335	5084	4045	3049	74	18096	17540	15808	18822	1648	0								0	56			0	0	7037	6630	9345	9507			0			
2874634																																	10250	93912	178	2665	98941	0	0	0	113	950	405507	0	405507	6366	2229	0	0	652520	585	8182	4738	21849	1456	5002	225639	4284	2344	7992	6588	220	151	199122	19889	128387	252879	27373	0	10250	10250	0	0	0	0	0	508	949	0		0	0	6877	87035	42252	56689	8182	0	0			
2875592																																	0	35485	0	4101	31705		0		0	0			11191	3487	5780	0	0	120936	0	0	0	28370	817	0	76020	6297	9634	11753	238	148	0	24682	35406	27645	4736	46	0								0	0			0	0	16663	18822	1112	30593			0			
2876311																																	0	11517	1429	2497	25909		11		84	0			35960	8383	3422	0	14	129809	0	0	626	36315	3423	34126	49086	4457	8515	9445	8	1154	12472	45851	22749	18678	3676	2506	7								829	16			0	0	4168	7349	0	25909			0			
2876889																																	0	162276	0	9922	10047	0	53	53	0	0	75745	0	75745	2260	4899	0	0	337928	474	0	0	72744	329	70916	199234	70916	1563	0	265	0	0	202716	17775	23671	10308	2093	6388	0	0	0	0	0	0	0	0	127	0		0	0	46657	115619	10047	0	0	0	0			
2877345																																	0	5956	192	8783	31099		73		0	0			12241	1957	856	0	0	71652	0	2270	0	7288	364	2482	16555	2250	1039	2591	1015	393	0	19091	2689	14251	22912	5421	0								0	573			0	0	5768	188	9871	21228			0			
2877484																																	0	5212	0	692	4480		1746		0	0			7819	154	5311	0	0	29567	50	0	0	3744	459	2019	17283	401	2005	650	688	0	0	16008	2247	2293	5261	62	0								0	0			0	0							0			
2877831																																	0	952	310	0	8643		274		76	0			27385	0	5296	0	0	51656	0	0	0	8059	417	597	22490	1845	1976	4068	170	0	0	10571	10633	15979	6124	66	0								244	0			0	0							0			
2877840																																	0	7806	0	2209	118791		3202		0	0			12564	3016	2733	0	0	150187	611	0	0	0	477	0	12507	0	0	0	0	0	0	61034	1405	31219	16314	40012	0								0	0			0	0	0	7806	51460	67331			0			
2877886																																	0	151548	752	1288	56341	350	1663	1313	0	0	49878	0	49878	22777	4318	0	731	356856	574	0	2551	59027	8936	39514	289262	38726	2931	10081	3561	63	3523	233656	14206	33047	13226	2959	112	0	0	0	0	0	0	0	0	171	0		0	0	40751	110797	47115	9226	0	0	0			
2879992																																	0	6046	0	162	57261		9		0	0			12377	7525	463	0	0	104511	0	0	0	7015	13640	0	8319	0	13	113	20	6869	0	19564	8740	20684	16089	32125	0								0	13			0	0	1760	4286	33693	23568			0			
2880019																																	0	52063	0	476	5296		210		0	0			1317	674	915	0	0	61562	0	0	0	398	204	94	49323	94	28	259	17	0	0	36690	17481	5161	568	822	442								0	9			0	0	39830	12233	4996	300			0			
2881593																																	0	6206	632	470	9479		18		0	0			5267	1447	852	0	0	29178	0	0	1797	4433	374	878	9582	82	943	829	2040	116	389	6975	5523	4793	5434	1780	235								0	0			0	0	4252	1954	6677	2802			0			
2882125																																	0	9604	0	9391	36263		52		0	200			19420	538	16	0	0	91594	4	0	0	13480	2705	0	38012	7066	1663	1722	2543	0	0	24359	5005	19242	24340	2913	0								128	1			0	0	3141	6463	19961	16302			0			
2882983																																	0	2173	6212	2899	13569		79		6261	0			25910	7214	5166	0	0	91859	0	0	0	20827	1003	15909	20591	273	984	5116	7120	6189	1145	20481	6092	15634	24481	3685	659								233	313			0	0	1966	207	10276	3293			0			
2883038																																	0	6366	60	250	18084		40		1210	0			11678	1916	8567	0	242	61719	0	0	0	11934	1289	277	12723	409	120	3930	4232	1783	1039	17519	1408	12349	10951	6519	818								0	83			0	0	1243	5123	17640	444			0			
2883047																																	0	37835	0	2241	12213		18		0	0			4836	10001	614	0	0	75038	0	0	0	6442	838	374	52297	710	525	1969	666	767	1805	29859	21063	5342	11269	757	27								0	0			0	0	37835	0	0	12213			0			
2883971																																	0	1079	458	0	5696		2		0	300			3843	173	589	0	0	13485	0	0	0	1614	31	646	4168	366	543	61	0	0	37	6985	1994	807	273	32	0								0	0			0	0	45	1034	0	5696			0			
2885171																																	0	131674	0	0	73212	0	2121	2121	0	0	48725	0	48725	4551	6535	0	0	280224	205	0	0	13358	253	4275	213392	4609	3312	5437	0	0	0	166502	41089	44368	11883	469	2647	0	0	0	0	0	0	0	0	0	0		0	0	44433	87241	43501	29711	0	0	0			
2886178																																	0	14260	7638	7198	40782		0		2431	0			3841	9296	2883	0	365	132766	0	0	0	34750	8570	2554	43049	5831	8954	9927	9448	590	0	28680	17613	24421	24775	2503	24								715	37			0	0	8785	5475	33781	7001			0			
2886187																																	0	19129	735	14046	64622		6		0	0			28523	10453	2231	0	0	184808	1014	0	0	42737	3215	4496	84463	7446	8786	17316	8449	70	468	45475	22756	51779	17419	4845	79								0	125			0	0	598	18531	36503	28119			0	0	0	
2887335																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0							0			
2887399																																	0	2833	0	576	27556		0		0	0			15337	3746	724	0	0	57377	14	0	0	6058	561	5173	7207	1712	705	894	1862	165	293	14626	6874	9445	17008	2061	0								0	0			0	0	440	2393	7161	20395			0			
2887661																																	0	77148	0	0	8370		0		0	0			90337	17763	1614	0	0	230655	0	0	0	31337	2334	12276	115422	17743	5016	7026	1552	0	0	130228	28381	13905	17973	5605	1284								0	1752			0	0	50971	26177	1177	7193			0			
2888789																																	0	35884	0	842	118055	0	63	63	0	0	66408	0	66408	6625	3481	0	0	252158	119	0	0	13906	6982	7197	65071	6853	593	352	486	4657	966	74911	18316	48873	46591	49263	417	0	0	0	0	0	0	0	0	31	0		0	0	35884	0	118055	0	0	0	0			
2889227																																	0	10164	0	3000	25233		5424		0	0			8152	891	8437	0	0	100142	0	0	0	37237	1279	34856	21387	21005	3391	7583	3430	1612	216	40647	4342	6419	2807	8685	0								0	325			0	0	1119	9045	11851	13382			0			
2895835																																	0	29628	1194	4266	25877		410		2	7			29142	9450	4393	0	0	131857	27	0	957	25136	1934	335	68063	14529	2968	3066	3670	547	0	73129	7054	10141	12136	3097	258								0	452			0	0	18873	10755	17948	7929			0			
2896216																																	0	22276	0	2419	66315		83		0	0			12776	2201	731	0	0	116383	230	0	0	7455	2110	3281	27548	3791	1275	1301	948	0	0	28563	10737	40336	23001	3646	1985								0	247			0	0	789	21487	48361	17954			0			
2896298																																	0	51081	0	0	21738		0		0	0			15268	406	1534	0	0	96018	0	0	0	5523	47	4513	71227	3002	280	0	0	2242	0	64374	11366	5283	4652	4820	0								127	294			0	0	49393	1688	21738	0			0			
2896430																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0							0			
2897400																																	0	7380	0	3089	15690		1339		0	0			30895	9333	2427	0	1990	75623	0	0	0	1341	1449	854	28211	854	368	0	119	0	0	44272	2639	6043	10758	8474	1579								0	690			0	0	2997	4383	14138	1552			0			
2897633																																	0	6008	591	2924	29374		232		33	0			12218	2205	8314	0	0	85449	0	0	0	23217	89	17735	24923	4445	8657	5212	4609	176	118	20952	18906	11021	6569	3153	149								0	244			0	0	5635	373	16603	12771			0			
2897736																																	0	1857	0	0	59526		4		0	0			48046	0	0	0	0	109358	75	0	0	0	0	0	40889	0	0	0	0	0	0	37462	11911	18780	31814	8151	688								0	0			0	0	0	1857	39921	19605			0			
2897754																																	0	6581	0	2311	61188		436		545	0			13103	1952	912	0	0	137970	95	0	0	44891	6146	4088	20417	4572	608	3823	9662	11068	14542	18088	1016	13019	24402	34757	1892								0	0			0	0	3744	2837	50041	11147			0			
2900092																																	0	16405	709	0	33066		41		0	0			14501	5546	600	0	0	74724	0	0	0	1140	2476	28	23053	28	27	424	661	0	0	28030	10884	17124	14139	1781	684								0	240			0	0	13280	3125	28274	4792			0			
2901558																																	0	20303	315	0	3963		0		0	0			1803	69	387	0	0	30610	0	0	0	2896	853	1194	22876	1194	1274	428	0	0	0	21299	1387	2716	1553	625	0								0	21			0	0	19731	572	0	3963			0			
2901688																																	0	75317	0	730	93115		0		0	0			3344	0	0	0	0	213599	0	112	0	40827	154	27084	80663	1146	19216	5426	1454	321	13110	129080	15328	6437	16387	1159	719								0	0			0	0	0	75317	6925	86190			0			
2902041																																	0	7879	0	1308	31510		70		0	0			15254	5376	729	0	0	76256	0	1714	2443	10163	2220	484	21577	840	1755	7285	0	160	123	25506	4593	13962	15815	4152	0								0	33			0	0	5137	2742	16748	14762			0	0	0	
2903123																																	0	49212	2224	1495	12008		42		0	0			63907	11076	3647	0	0	179075	150	0	0	29927	5544	5795	67875	3637	1810	3766	3748	8537	8351	79742	5833	16549	35290	9059	2764								0	143			0	0	34448	14764	0	12008			0			
2904344																																	0	207977	1589	4210	87886	0	0	0	2744	0	11609	0	11609	51253	2669	0	0	581155	0	0	0	205813	5194	193226	132658	753	14715	81811	22933	71185	12885	74866	54972	87839	59893	18136	17495	0	0	0	0	0	0	0	0	211	0		0	0	178971	29006	57331	30555	0	0	0			
2905163																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0			
2905565																																	0	5204	1345	591	15244		0		231	0			16507	2268	9848	0	0	58954	0	0	0	7091	625	0	23136	1024	891	1488	3474	31	74	24474	3339	7864	13414	2144	0								0	0			0	0	0	5204	0	15244			0			
2905604																																	0	79538	551	3198	23302		14		221	0			3634	1594	1265	0	0	127496	0	0	0	13031	1024	643	99524	1851	4648	2607	1799	1430	696	55454	37571	15336	2364	2027	0								0	124			0	0	42026	37512	14959	8343			0			
2905613																																	0	50758	1354	6362	45219		0		0	0			12308	1052	1312	0	0	128803	342	0	0	9811	969	6611	71218	6649	763	1927	455	17	0	80845	8391	24919	4347	832	0								0	0			0	0	22990	27768	24345	20874			0			
2905761																																	0	5489	19	772	20956		24		0	0			3386	93	366	0	0	32860	111	0	0	1614	252	636	11542	644	784	92	20	75	0	17090	5197	5009	2924	223	743								0	0			0	0	2525	2964	19908	1048			0	0	0	
2906311																																	0	95308	161	3448	44217		73		0	0			28715	6520	2173	0	0	190448	73	35	0	9822	0	7545	142566	8183	1072	542	25	0	0	155507	9148	14957	863	0	0								0	49			0	0	31894	63414	17107	27110			0	0	0	
2907019																																	0	12102	3839	2262	11852		1127		474	0			15201	758	5246	0	0	78344	2	0	0	20724	4587	3505	33643	2011	7088	3655	1835	2945	3073	14345	18995	7080	7666	7090	1778								0	174			0	0	8924	3178	6026	5826			0			
2907046																																	0	71311	704	21088	10739		16		750	0			9109	289	370	0	0	118529	113	0	0	4168	86	295	87002	594	1090	655	672	461	696	38596	50524	9905	4796	10643	0								0	12			0	0	44795	26516	5307	5432			0			
2907309																																	0	4838	0	2733	57597		0		0	0			35266	6981	2244	0	0	125412	0	0	0	7369	7816	2005	17392	1571	450	1365	434	3549	0	38823	12491	14824	13794	37978	133								100	468			0	0	2603	2235	18726	38871			0			
2907439																																	0	0	0	0	0		0		0	0			0	0	0	0	0	128610	0	128610	0	0	0	0	66310	0	0	0	0	0	0	22680	43630	38644	22549	970	0								0	0			0	0							0			
2907484																																	0	135608	6003	4806	155547	0	403	403	3	0	89382	0	89382	8676	9404	0	3656	447562	0	0	0	26143	4798	6242	181706	9554	4057	7726	1602	2617	561	203263	54248	121069	24579	12947	1710	0	0	0	0	0	0	0	994	2139	0		0	0	17658	117950	64948	90599	0	0	0			
2907493																																	0	11386	156	742	14028		0		0	0			3613	79	3295	0	0	43383	0	0	50	9645	439	0	20937	687	3077	4462	1367	31	0	2817	14017	9585	4050	2403	170								0	0			0	0	5866	5520	7401	6627			0			
2908575																																	0	6993	0	0	0		0		0	0			1899	0	0	0	0	11950	0	0	1899	3058	0	650	0	3058	0	0	0	0	0	0	8217	250	425	0	0								0	0			0	0							0			
2910121																																	0	30695	0	0	16544		40		0	0			44576	12569	5595	0	0	138777	182	0	0	22157	6777	7835	42193	5470	4008	11090	777	488	324	55697	12106	26496	16129	5821	33								0	6			0	0	1263	29432	5299	11245			0			
2910194																																	0	9021	6179	1980	16983		25		7551	0			7601	13231	1782	0	0	72898	0	0	0	4834	3633	1224	19134	469	1512	1083	1592	100	78	21491	6630	13991	22703	2214	537								0	78			0	0	6267	2754	13439	3544			0	0		
2911128																																	0	13959	2765	1053	27015		415		0	197			14900	7504	1013	0	0	101053	0	0	8076	30278	2151	27148	28016	2222	5683	18276	707	77	647	31625	6754	23488	3630	2657	59								0	0			0	0	13020	939	16730	10285			0			
