"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2344	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON2604	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA242	RCONA243	RCONA244	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	
641355	74508	17	886	19199	0	23003	0	0	0	0	0	0	173292	0	17703	25468		19527	53790	2685	16618	23818	0	0	4381	12237	2876	33	7839	15979	1650	0	22100	155589	0	0	243	
641364	15503	2	0	7797	0	7803	0	0	0	0	0	0	27099	1710	0	5614		4748	1234	0	4402	5614	0	0	2886	1517	346	0	417	5197	0	0	7801	25389	0	0	0	
641449	5479	3	6724	12122	0	28022	0	0	0	0	0	0	53597	0	3328	12711		32398	3009	7017	21930	10486	0	0	10777	12184	7345	2092	3221	7265	1811	414	21295	50269	0	0	1173	
641476	14019	31	14	88419	0	142686	0	0	0	106453	106453	0	758973	0	218308	164137		292913	287903	30463	261430	154093	0	86488	72299	189131	19905	11578	66772	87321	8265	1779	142641	540266	0	399	8580	
641579	12853	4	1120	35215	0	42552	0	0	0	0	0	0	90624	0	78	16496		27741	33534	9591	14933	9226	0	0	7924	8227	8046	3544	2569	6791	4418	2718	41428	90546	0	0	1956	
641775	80215	0	0	3141	0	30671	0	0	0	0	0	0	331766	0	0	53195		133543	64813	28687	103616	42630	0	0	48429	55187	16201	13726	20982	21648	6748	3818	30671	331666	0	100	4855	
642259	40358	31	16486	69589	0	97660	0	0	0	0	0	0	417848	0	26117	68503		89390	219598	21640	69156	55209	0	0	31072	41683	12169	4466	22730	32695	11091	1987	81143	391731	0	0	3411	
642370	22504	0	243	51386	0	84546	0	0	0	81192	81192	0	607040	0	18424	286731		258876	38929	28818	229063	227861	0	42069	65620	163443	29813	0	60433	167428	58870	0	84303	574685	0	13931	8347	
642437	6259	0	5650	12794	0	33137	0	0	0	0	0	0	72519	0	4386	18702		39983	7575	10202	32183	16446	0	0	10341	21842	6887	913	7471	8975	1938	318	27487	68133	0	0	1398	
642549	18880	25	1815	37255	0	48171	0	0	0	43777	43777	0	570463	0	23457	71442		258341	221800	44915	192583	52353	0	24704	52439	144680	48475	12747	15108	37351	11654	7329	40955	547006	5376	0	8361	
642857	20184	8	2702	27989	0	43995	0	0	12458	0	12458	0	112712	0	14517	15003		55088	22436	9437	46272	12081	12458	0	15638	30634	8176	640	4429	7652	2922	0	40667	97925	618	270	109	
642866	1434	0	5	5782	0	9787	0	0	5466	0	5466	0	34828	0	1542	6293		20099	7002	547	16244	5849	5466	0	2116	14128	3493	360	1063	4786	243	200	9782	33189	0	97	0	
643274	6448	0	0	0	0	0	0	0	0	0	0	0	15147	0	0	2443		6256	0	1897	4759	2099	0	0	959	3801	1496	0	115	1984	344	0	0	15147	0	0	336	
643340	64587	13	1957	13293	0	20004	0	0	0	0	0	0	180823	0	14933	20780		70828	24628	11327	49725	14471	0	0	14397	35705	16325	4401	3963	10508	4758	1551	17913	165630	121	260	2394	
643368	1371	0	2372	7271	0	13308	0	0	0	4053	4053	0	37192	0	12855	14960		14453	6408	2149	11019	12114	0	4053	6206	4813	2959	475	7575	4539	2538	308	10936	24337	0	0	476	
643452	4572	10	232	19445	0	27656	0	0	0	0	0	0	49582	0	42	15413		20473	9124	4413	16785	12932	0	0	8121	10034	1489	829	4479	8453	1195	1286	27314	49540	100	0	1157	
643546	5312	153	5676	18541	0	31062	0	0	0	0	0	0	45131	0	4733	9837		20905	9077	4701	16092	8158	0	0	11403	4689	3897	916	6442	1716	1449	230	25233	40398	0	0	1154	
643658	13857	13	158	22644	0	30203	0	0	0	0	0	0	53193	0	26	9582		13982	15772	1042	13509	9582	0	0	12103	1605	274	0	7870	1712	0	0	30032	53167	0	0	101	
644057	1378	0	417	4723	0	8062	0	0	0	0	0	0	19711	0	1370	4053		14129	151	2298	10574	2530	0	0	3905	6670	3040	515	1158	1372	1288	235	7645	18341	0	0	235	
644132	78524	0	6868	13223	0	17784	0	0	0	3000	3000	0	198625	0	3529	40940		65084	14077	12443	46726	32445	0	3000	9240	39284	13115	3445	8511	24277	4703	3449	10916	195089	0	7	3237	
644141	12517	3	2157	13132	0	21797	0	0	0	0	0	0	38471	0	3957	8306		14799	2849	3736	10818	6534	0	0	3831	7457	3235	276	1745	5067	1282	211	19563	34514	74	0	1058	
644178	36507	1	2849	80813	0	94153	0	0	2461	123737	126198	0	820936	0	48043	97256		252754	434420	27483	151478	90005	2365	36700	68916	82575	99382	1881	49782	40223	6332	919	91303	772893	0	0	7309	
644440	2238	0	778	4443	0	4443	0	0	0	0	0	0	15520	0	659	1612		9036	2634	718	7197	1209	0	0	2171	5026	1839	0	380	829	403	0	3665	14861	0	0	114	
644459	3137	2	2482	3081	0	5338	0	0	1228	0	1228	0	13262	0	1429	2175		6960	990	661	4056	1975	931	0	966	3090	2537	367	262	1713	200	0	2854	11833	0	0	159	
644600	777671	53	19835	97710	0	131629	0	0	0	0	0	0	1843508	0	278367	417237		444085	204515	96138	398651	383932	0	0	103932	294719	37475	7959	161547	222385	27432	5873	111741	1565141	0	0	18916	
644646	16049	0	3979	12560	0	22670	0	0	0	0	0	0	66927	0	3672	7623		35495	7760	8151	24902	6431	0	0	5924	19112	9091	1368	2301	4131	1191	0	18691	63255	0	0	855	
644776	17583	0	0	1246	0	9174	0	0	0	0	0	0	65417	0	0	6241		38238	3355	7533	35061	5987	0	0	13501	21560	3110	67	2038	3951	111	141	9174	65417	0	0	1049	
644842	4864	0	5066	12214	0	20290	0	0	0	0	0	0	48337	0	3581	13476		19879	10118	3569	19282	13476	0	0	11477	7805	379	218	8027	5449	0	0	15224	44756	0	0	457	
644936	2760	13	1834	5660	0	13634	0	0	0	7987	7987	0	42922	0	3667	16385		22306	1471	2205	15058	5455	0	0	6486	8572	6227	1020	3349	2106	10587	343	11787	32617	0	6638	647	
644963	953	0	362	5727	0	8811	0	0	0	0	0	0	24235	0	2969	7881		12141	3260	1553	11524	7581	0	0	6018	5506	617	0	1835	5746	300	0	8448	21266	1	0	0	
645054	69041	0	7834	19675	0	24669	0	0	0	0	54635	0	342759	0	73147	103655		93006	77056	32449	72366	68878	0	54635	19171	55054	16410	2371	28317	40561	33211	1566	15748	268900	1087	712	8293	
645157	5751	16	3423	8827	0	17258	0	0	0	1276	1276	0	55256	0	7805	20236		25422	3847	1533	20532	17316	0	0	6163	14433	3920	907	6444	10872	978	1941	13819	47451	0	0	283	
645317	13505	28	328	29060	0	45772	0	0	0	0	0	0	558812	0	43558	52716		157106	335486	13249	149824	50670	0	0	100194	49630	7282	0	30845	19825	2046	0	45416	515254	0	0	3811	
645465	5662	28	5522	25575	0	49880	0	0	0	0	0	0	55998	0	3765	15638		22124	12574	3182	21035	15538	0	0	8058	12977	1089	0	5142	10396	100	0	44330	52233	0	0	375	
645540	6139	7	1299	18254	0	27275	0	0	0	0	0	0	134691	0	2123	11466		52420	64666	13349	38007	8182	0	0	13465	24542	13304	1109	2409	5773	2840	444	25969	132568	0	0	2259	
645625	353273	306	88399	58317	0	196519	0	0	16233	13061	29294	0	2800851	2	28001	460796		986420	1000362	216783	782532	378298	16233	6333	227615	564278	163523	31004	100149	278727	71386	10534	104953	2771318	2861	1530	48183	
645661	1754	0	0	8557	0	16970	0	0	198	24754	24952	0	94255	0	8898	54111		14148	24241	1977	12586	27818	198	385	2240	10346	1456	106	11790	16028	1825	24469	16970	84663	0	694	0	
646042	4711	0	456	7418	0	13006	0	0	0	0	0	0	40884	0	2656	5770		24547	5856	4232	19766	3771	0	0	8157	11609	3762	1019	1323	2448	1465	534	12550	38228	0	0	0	
646145	8373	0	3047	20321	0	33473	0	0	0	5022	5022	0	76260	0	3606	18669		44371	4847	10124	26432	13076	0	5022	12962	18493	9465	3451	2232	10844	2886	2707	30426	72654	0	0	2430	
646444	10239	0	1388	17229	0	22589	0	0	0	0	0	0	390952	0	813	113444		237362	29906	12200	220168	105068	0	0	72816	147352	16208	986	32933	72135	7854	522	21201	388258	0	1881	3025	
646453	700	0	0	5869	0	6135	0	0	0	0	0	0	21443	0	0	6082		9699	4962	531	8500	5463	0	0	2485	6015	898	300	2447	3016	362	257	6135	21443	0	0	362	
646471	1535	0	0	0	0	0	0	0	0	0	0	0	9220	0	0	1235		6450	0	2802	2126	441	0	0	681	1486	1999	2284	102	339	523	271	0	9220	0	0	759	
646556	3090	0	3005	9894	0	18838	0	0	0	0	0	0	29143	0	3437	6349		13431	6273	3637	11394	5343	0	0	4081	7313	2037	0	2711	2632	1006	0	15833	25706	0	0	1145	
646743	10680	4	880	18465	0	30518	0	0	5941	700	10111	0	184456	0	37879	46525		91330	35921	15029	61807	39397	1485	0	16634	45174	23267	6255	16157	23340	5971	1057	28990	134065	644	12512	2106	
646837	24864	19	46	17724	0	26060	0	0	0	0	0	0	59092	0	0	4032		2803	27393	643	2262	2586	0	0	677	1612	408	106	309	2277	1227	219	25995	59092	0	0	0	
646958	4893	0	380	7724	0	11525	0	0	0	0	0	0	21238	0	669	1863		8815	5668	3505	5413	1482	0	0	4945	2582	1047	241	783	1080	0	0	11145	20569	0	0	381	
647218	22998	52	13843	70081	0	117171	0	0	0	0	0	0	262870	0	18937	101952		116718	21202	29046	97006	96706	0	0	39539	63458	10035	3686	33401	63727	2514	2310	103276	243933	0	0	4652	
647245	6304	0	2337	13916	0	22175	0	0	0	0	9149	0	82165	0	3912	19377		42725	13759	9302	33032	17358	0	9149	8130	25336	8970	289	6562	10796	1616	403	19838	78253	0	0	1579	
647414	11044	1	2562	14182	0	19795	0	0	0	0	0	0	61723	0	17107	18123		27982	4574	4597	25052	18123	0	0	8590	16462	2692	238	4242	13881	0	0	17222	44616	10	0	105	
647432	33506	16	4350	43017	0	55366	0	0	7064	0	7064	0	433598	0	1393	31915		65593	302584	18611	54873	27558	7064	0	14460	40413	10325	395	3446	24112	3792	565	51000	432205	0	0	3734	
647759	8659	0	2402	14831	0	25838	0	0	0	0	0	0	28946	0	993	2801		14379	3107	2547	13217	2101	0	0	5603	7614	857	305	510	1591	700	0	23436	27953	0	0	0	
647919	3912	0	1081	1712	0	5412	0	0	0	0	0	0	10040	0	624	1344		4784	0	0	4151	1244	0	0	1348	2803	633	0	530	714	100	0	4331	9416	0	0	0	
647955	3527	0	10	8527	0	13161	0	0	0	0	0	0	23832	0	0	9388		7911	3005	2405	7540	8958	0	0	2769	4771	369	2	3715	5243	430	0	13151	23832	0	0	999	
648055	67329	31	172	21039	0	26407	0	0	0	7000	7000	0	163653	0	41	20229		35959	40135	6376	27831	15826	0	7000	5936	21895	7638	489	4276	11652	3696	606	26010	163612	194	0	1118	
648130	156434	24	11	30457	0	47744	0	0	0	0	0	0	397871	0	6100	136235		40187	65015	5347	31546	110375	0	0	9831	22047	4829	3480	26192	93642	9715	6686	47709	391771	0	0	0	
648242	139272	20	11038	16016	0	37090	0	0	0	0	15073	0	439662	103	51710	86157		129172	85061	21531	113647	77115	0	15073	42651	71076	13057	2388	26687	50428	7543	1499	26032	387849	0	0	7357	
648251	7490	6	7430	21456	0	46080	0	0	0	0	0	0	83452	0	13644	7077		26399	42486	4274	22474	6492	0	0	10563	12349	2755	732	2833	3659	359	226	38644	69808	0	0	382	
648345	5571	214	402	2657	0	8422	0	0	0	0	0	0	31027	0	1785	3534		18831	3091	2514	11438	2208	0	0	3789	7697	6040	1305	1154	1055	1072	253	7806	29242	0	0	0	
648550	3906	3	10701	14834	0	32127	0	0	0	0	0	0	28926	0	328	6768		14866	3384	2018	13338	6661	0	0	4505	8833	1162	366	2977	3684	107	0	21423	28598	0	0	371	
648952	8448	0	14	35277	0	48066	0	0	0	0	0	0	38514	0	0	10119		12468	7479	1992	8914	8059	0	0	2701	6213	3149	405	4947	3112	1960	100	48052	38514	0	0	0	
649342	6888	65	4536	15970	0	26867	0	0	0	0	0	0	69804	0	14443	9847		27892	25177	5542	19568	7030	0	0	9602	12793	5423	74	3828	4198	1821	0	22266	55361	0	0	1149	
649351	1290	0	3075	2557	0	5676	0	0	0	0	0	0	19989	0	326	5861		8828	4010	1206	7367	5655	0	0	1846	5521	1433	28	2568	3087	206	0	2601	19663	0	0	324	
649548	40174	0	1900	7723	0	12829	0	0	0	10000	10000	0	218876	0	5030	92275		79189	7238	14239	70619	85023	0	10000	29855	40770	8477	88	40247	44777	7251	0	10929	213846	0	0	0	
649632	946	1	1160	1177	0	5346	0	0	0	0	0	0	10347	0	859	4385		4324	692	891	3763	4385	0	0	813	2950	561	0	572	3813	0	0	4185	9488	0	0	549	
649650	20318	21	1976	24304	0	39353	0	0	0	0	0	0	65099	0	245	17789		23151	3841	2764	16102	15438	0	0	5448	10654	3730	3318	7744	7694	2144	208	37356	64854	0	0	103	
649874	27618	0	0	12708	0	19525	0	0	0	0	0	0	86659	0	0	17801		37048	4192	7840	33051	17249	0	0	20467	12584	2844	1153	11025	6225	106	445	19525	86659	0	0	1810	
650647	2188	0	1106	2730	0	5773	0	0	0	0	0	0	18760	0	1141	3437		10023	3112	2009	8980	3117	0	0	3060	5920	1043	0	721	2396	320	0	4667	17619	0	0	681	
650674	253131	0	0	27578	0	85880	0	0	0	118564	118564	0	685265	0	20750	121052		270513	40569	22980	238838	110189	0	110114	71923	166915	30886	789	49763	60426	10361	502	85880	664515	0	0	5978	
650955	2591	0	0	2976	0	3682	0	0	0	0	0	0	5008	0	104	317		1694	406	0	1396	317	0	0	744	652	239	59	207	110	0	0	3682	4904	0	0	0	
651037	59415	1687	23098	37721	0	80362	0	0	0	3748	3748	0	623054	0	115772	59782		86867	416990	7736	70438	54045	0	3463	21894	48930	13439	2604	15580	38465	5402	334	55577	503263	0	4019	804	
651103	261237	82	45507	134879	0	185215	0	0	0	0	0	0	1160103	0	327118	194808		204435	499623	37646	167340	187815	0	0	57849	109491	23963	13132	139026	48789	4525	2468	139626	832985	0	0	6709	
651121	12127	13	10858	42349	0	71668	0	0	1361	4000	9089	0	109088	1905	4385	25483		58038	13440	12142	45413	14971	1361	3728	15805	29665	11926	642	5384	9587	10110	402	60797	102201	0	597	3562	
651149	1455	2	801	5888	0	10770	0	0	4107	0	4107	0	32819	1	4624	7199		20720	3445	2026	16311	5507	3933	0	5367	10944	4145	264	1867	3640	1118	574	9967	27906	0	288	167	
651158	4997	0	3314	10479	0	21380	0	0	0	0	0	0	46766	0	2540	13691		23776	4302	5573	21030	12285	0	0	6974	14056	2463	283	3388	8897	1206	200	18066	44226	0	0	2451	
651354	4487	0	6946	5714	0	16685	0	0	0	0	0	0	19991	0	3284	2082		9874	3548	2578	7872	1933	0	0	2163	5730	1736	245	1074	860	148	0	9739	16707	0	0	278	
651448	0	0	0	8672	0	8672	0	500	0	0	0	0	500	0	0	500		0	0	0	0	500	0	0	0	0	0	0	500	0	0	0	8672	0	0	0	0	
651457	2342	4	975	3009	0	6852	0	0	0	0	0	0	16643	0	597	2502		10584	1215	1957	6512	1679	0	0	3765	4703	2061	55	608	1071	823	0	5873	16046	0	0	0	
651541	30796	3	455	21519	0	27520	0	0	98	0	98	0	53306	0	18112	9173		13337	0	1436	10047	8773	98	0	3161	7370	2762	44	5901	2872	200	200	27060	34204	2	990	0	
651756	591	12	289	27309	0	48549	0	0	0	0	0	0	107990	0	33813	58472		23748	25179	4935	21821	58354	0	0	7042	14779	1927	0	29731	28623	118	0	48248	74177	0	0	591	
651859	237707	0	7340	71958	0	83807	0	0	0	53205	53205	0	919540	0	9351	137305		321595	222933	28045	195544	106877	0	0	58684	136860	83343	42708	32601	74277	26145	4282	74869	910189	1598	0	5522	
651952	6784	9	624	17402	0	23536	0	0	0	0	0	0	55943	0	1613	11521		20153	17485	5391	14045	9486	0	0	4592	9453	5200	908	3234	6252	1833	202	22903	54330	0	0	604	
652043	13551	242	5245	18582	0	33667	0	0	0	0	0	0	153629	0	20824	36280		85422	18376	20740	65541	33053	0	0	21493	44048	17516	2365	17702	15351	3127	100	28180	132805	0	0	6797	
652351	191831	102	2994	46814	0	67525	0	0	0	38939	38939	0	495078	0	12687	67565		130675	105007	33471	113347	59707	0	38939	29656	83691	14145	3183	13982	45725	6384	1473	64429	482391	0	0	0	
652445	7295	6	4027	9102	0	19023	0	0	0	0	0	0	60341	0	6533	5984		33447	13615	5777	22995	4458	0	0	9439	14150	8389	1469	1672	2786	990	536	14990	53808	0	0	103	
652753	5274	0	1107	17251	0	31086	0	0	0	0	0	0	57386	0	3635	13894		26887	11331	4629	23735	12481	0	0	3707	20028	2625	527	3001	9480	1213	200	29979	53751	0	0	435	
652874	193	0	0	44503	0	48919	0	0	0	88961	88961	0	208903	0	0	96861		23096	88754	29	22077	92270	0	84890	6348	16179	569	0	47854	44628	308	4071	48919	189442	0	19461	0	
652959	2347	8	232	1807	0	3231	0	0	0	0	0	0	12577	0	643	2873		5832	1525	1554	4962	2473	0	0	1251	3711	485	385	310	2163	100	300	2991	11934	0	0	0	
653134	22011	398	24478	38157	0	86221	0	0	0	0	0	0	93933	0	22080	37979		26406	7537	6199	22313	33158	0	0	6985	15328	4068	24	14594	18564	4821	0	61344	71853	1	0	1111	
653349	5868	0	7579	25224	0	57141	0	0	0	0	0	0	161696	0	15995	69551		77991	8286	24518	66413	63168	0	0	24810	41640	9120	2421	29955	33213	5000	1383	49562	145701	0	0	8661	
653433	8478	2	2959	13499	0	24455	0	0	0	0	0	0	58307	0	13773	11100		32296	6433	5280	24428	9826	0	0	4862	19886	5805	1743	2845	6981	1143	131	21494	44534	0	0	4986	
653611	76429	27	3621	7800	0	17247	0	0	4228	0	4228	0	197770	0	1968	28391		72770	20180	14149	52664	25950	3827	0	20078	37986	11788	2918	14732	11718	1155	786	13599	195510	0	292	2402	
653648	268787	40	39419	73205	0	117274	0	0	99	6023	6122	0	1058880	0	57253	238674		322815	228604	35231	182532	122837	99	900	166706	106584	42246	7279	151525	59459	22768	4922	77670	993076	145	8551	10721	
653947	9949	0	2949	10158	0	24031	0	0	101	0	101	0	73877	0	2961	9539		44790	9599	7879	37305	8682	0	0	10390	28326	5211	863	2262	6728	433	116	21082	70916	0	0	1068	
654047	4707	0	2209	4615	0	10921	0	0	0	0	0	0	32308	0	3754	12349		14808	444	3142	11949	9926	0	0	5055	6894	2527	332	4026	5900	2423	0	8179	28554	533	0	581	
654252	53651	0	21766	29432	0	73594	0	0	1183	2205	3388	0	173685	0	15020	42870		50673	26491	8963	42163	37417	391	1000	14089	28074	8024	486	18795	18622	5246	207	51791	158665	37	0	0	
654300	34338	0	0	7384	0	17533	0	0	0	0	0	0	102600	0	0	26254		34692	7316	7029	28994	23912	0	0	12321	16675	5533	163	8134	15778	2179	163	17533	102600	0	0	675	
654542	4296	0	1863	6782	0	14582	0	0	0	0	0	0	39176	0	3034	7601		22083	5196	3701	17904	6325	0	0	5778	12126	3407	772	3353	2972	736	540	12386	36142	333	0	103	
655156	1018	6	1490	1590	0	5538	0	0	0	0	0	0	16774	0	811	1959		11466	2332	885	5789	795	0	0	1862	3927	3802	1876	661	134	763	400	4042	15858	0	105	0	
655530	670	0	285	840	0	2510	0	0	97	499	596	0	8557	0	617	2389		5464	34	534	3567	1308	0	0	2007	1813	1085	559	422	886	582	499	2225	7841	0	99	223	
655651	1829	1	332	7676	0	13749	0	0	0	0	0	0	28684	0	1684	3261		18467	5127	357	15441	3036	0	0	4529	10912	2252	774	556	2480	125	100	13416	27000	0	0	0	
655660	2979	6	1984	29390	0	44267	0	0	0	0	0	0	142866	0	34972	36913		28657	74317	7981	21662	31421	0	0	5160	16502	5910	1085	10051	21370	4748	744	42217	107894	60	0	3035	
655839	55768	0	514	9325	0	13563	0	0	0	8457	8457	0	185946	0	15299	41827		72760	15590	14497	70874	40619	0	8457	18568	52306	1636	250	13707	26912	1208	0	12809	170051	240	596	4453	
655857	11067	0	1697	12649	0	20472	0	0	792	429	1221	0	42723	0	1450	11715		17809	2131	5043	11986	9086	594	429	6949	7823	2676	361	4848	5308	741	818	18431	40211	344	1062	1072	
656032	12570	4	5859	14222	0	29136	0	0	0	0	0	0	71480	0	1297	9476		42953	6481	8231	30672	6055	0	0	6476	24196	11986	295	1176	4879	3132	289	23254	70183	19	0	1098	
656153	1970	0	447	6399	0	14873	0	0	0	0	0	0	27033	0	110	6516		5195	13352	3909	2102	3390	0	0	2737	1429	570	459	2806	2287	700	723	14426	25323	0	1600	1703	
656247	3141	0	132	3924	0	5169	0	0	0	0	0	0	21574	0	204	1815		14024	2593	757	12439	1604	0	0	2790	9649	1232	354	540	1064	211	0	5037	21370	0	0	140	
656274	14568	0	0	4194	0	11707	0	0	0	0	0	0	45536	0	0	20123		10844	0	1654	8124	19642	0	0	1814	6310	2540	180	5191	14451	302	179	11707	45536	0	0	0	
656359	21943	9	9269	20717	0	48633	0	0	2768	16340	19108	0	115195	0	22905	33855		31230	28167	5953	24545	29685	2669	16340	5940	18605	4860	1825	986	28699	2689	1481	38664	90705	691	1585	1208	
656470	203537	13	982	4397	0	5167	0	0	1445	0	1445	0	463168	0	16586	76073		101909	81649	31210	88371	70708	1346	0	44691	43680	8379	5159	28804	41904	2675	2690	4172	446582	0	0	8400	
656649	16036	16	21774	23567	0	66359	0	0	0	0	0	0	140147	0	12831	39748		56133	28231	5209	44774	34105	0	0	14549	30226	8989	2370	10202	23904	5026	617	44568	127316	1	0	1671	
656658	3706	0	7830	11718	0	26330	0	0	0	0	0	0	24486	0	11363	12926		7012	843	1077	6739	12826	0	0	2263	4476	273	0	4266	8560	100	0	18500	13123	0	0	132	
656733	1559319	0	0	125546	0	219824	0	0	0	394644	394644	0	5305458	0	327560	1604119		1388269	753751	255962	1257750	1329453	0	194991	474050	783700	114254	16265	681524	647930	103445	171220	219824	4977898	0	0	56125	
656742	26678	0	7063	13546	0	26270	0	0	0	0	0	0	86786	0	12207	13241		44266	2601	4485	40349	12957	0	0	17527	22822	3872	44	6227	6730	283	0	19207	67348	0	7231	230	
657178	9479	0	0	1637	0	6085	0	0	0	0	0	0	92125	0	0	21817		50068	10761	8796	42301	16318	0	0	17347	25240	7297	185	5206	11112	4856	643	6085	92125	0	0	1057	
657365	97019	199	2	300208	2166	347104	0	0	0	0	0	0	2633435	0	200595	1412454		304486	819476	8808	299718	1407895	0	0	143109	156609	4734	34	843341	564554	4455	104	344737	2431331	0	1509	0	
657459	44253	0	4551	53804	0	66839	0	0	0	10000	10000	0	541891	0	13780	58759		208616	230263	54309	158829	36607	0	10000	87879	70950	34292	15495	19841	29119	7117	2682	62288	528111	0	0	8886	
657758	9050	130	1118	7933	0	13777	0	0	0	0	0	0	26069	53	2459	7423		8477	1119	1708	6363	3943	0	0	1871	4492	1712	402	846	3097	2026	1454	12529	23557	0	0	0	
657954	4150	0	481	5435	0	9647	0	0	0	0	0	0	36603	0	1529	8376		16121	7956	3210	12104	7468	0	0	2505	9599	3766	251	1516	5952	908	0	9097	35074	69	0	349	
658139	9055	25	3654	14837	0	35072	0	0	0	0	0	0	98046	0	1452	22667		25348	40975	6717	21764	21959	0	0	9247	12632	1604	1865	11467	10492	431	277	31393	96594	0	0	2181	
658157	3651	0	1237	4994	0	8936	0	0	0	0	0	0	18884	0	4257	2123		7675	5435	800	6246	1943	0	0	1826	4420	1429	0	1618	325	180	0	7694	14627	5	0	0	
658540	13785	4	251	33796	0	42429	0	0	0	0	0	0	108911	0	1904	17961		43327	33838	5121	38753	15098	0	0	17675	21078	4567	7	7359	7739	2863	0	42075	106959	99	48	314	
658559	11337	0	1966	40631	0	50548	0	0	0	0	0	0	870534	0	4554	324497		222358	312342	40470	196315	301655	0	0	62381	133934	16710	9333	105668	195987	11908	10934	48284	865728	298	252	17757	
658924	12747	7	1012	23266	0	32551	0	0	0	0	0	0	78565	0	4191	27315		36929	1574	5827	29212	20312	0	0	12748	16464	6057	1660	6709	13603	4150	2853	31532	74374	0	0	1273	
659042	2657	0	723	6675	0	9188	0	0	0	3969	3969	0	27678	0	1102	7853		12957	4211	1489	11003	4283	0	918	2255	8765	1773	164	725	3558	2519	1051	8465	26576	0	0	146	
659257	62853	146	113972	116501	0	253095	0	0	0	0	0	0	3044851	0	886536	1283515		634704	1063779	90188	529890	1087664	0	0	147025	382865	95723	9092	405341	682323	176974	18877	138827	2154042	150	4273	35838	
659341	48260	17	3612	17683	0	45760	0	0	0	0	0	0	126979	0	9027	19872		50474	8373	9195	38975	17288	0	0	15029	26238	8780	427	8204	9462	2076	130	41833	117952	298	0	1822	
659453	5337	0	1405	6859	0	10424	0	0	595	14927	15522	0	52771	0	5412	22633		18927	5874	3912	17091	21269	595	14158	4965	12126	1691	145	5076	16193	1364	0	9019	47359	0	0	0	
659538	42189	0	3195	39128	0	51031	0	0	0	7295	7295	0	236412	0	5399	73663		76180	44380	8267	67764	59941	0	3220	24503	43261	7777	639	20195	39746	11372	2350	47836	218381	0	12632	2101	
659556	3465	0	1437	5677	0	15364	0	0	1500	0	1500	0	46465	0	10731	6559		21860	14581	2954	17741	6011	1500	0	5016	12725	3366	753	2225	3786	548	0	13927	35734	0	0	746	
659622	4404	88	0	58186	0	132162	0	0	13767	0	20256	0	185430	8485	58126	63654		69997	47375	3336	53283	49041	12308	5589	14791	38492	12252	4462	10718	38323	12618	1995	132074	114276	0	4543	1030	
659640	649	0	1243	2057	0	4493	0	0	0	0	0	0	9052	0	1240	4817		3587	0	0	3459	3903	0	0	2372	1087	128	0	1928	1975	914	0	3250	7812	0	0	0	
659734	6405	16	4148	8760	0	22749	0	0	0	0	0	0	55382	0	3064	13648		32733	2596	7393	24239	8747	0	0	8178	16099	5805	2651	2916	5831	2418	2483	18585	52318	0	0	1559	
659855	766705	1569	65314	317396	0	454320	0	0	1146	0	1146	0	3496799	4111	56364	463711		622886	1643498	103400	481009	398334	1146	0	152520	328489	111266	30611	161873	236461	50399	14978	361897	3436272	25540	52	20278	
660066	1915	0	513	10115	0	13892	0	0	0	0	0	0	37767	0	5896	9642		5198	21012	228	4964	9537	0	0	1967	2997	234	0	3222	6315	105	0	13379	31871	0	0	0	
660253	1238	0	1400	2644	0	5939	0	0	0	0	0	0	17448	0	2441	2408		10290	3511	0	6117	1536	0	0	2044	4073	3400	774	132	1404	872	0	4539	15007	0	0	0	
660271	20707	14	4558	12078	0	34448	0	0	0	0	0	0	56297	0	6303	8443		24469	2678	1562	16148	6349	0	0	5657	10943	6726	1143	2364	3985	1894	200	29503	49994	373	0	232	
660570	15117	10	0	7470	0	10076	0	0	99	22417	22516	0	179768	0	0	34317		108983	21351	29832	66361	18300	0	17156	31375	34986	26722	15900	6835	11466	9591	6425	10066	157252	0	22516	8942	
660655	404090	56	26330	92681	0	130478	0	0	17830	0	17830	0	1145592	0	123975	186071		274855	280576	35215	205240	158459	10258	0	73353	134846	63981	2675	57099	101360	23790	3822	103602	1021417	490	200	8688	
660927	22716	24	3170	38155	0	63093	0	0	0	0	0	0	119739	0	2805	28486		42662	25875	9071	27408	21895	0	0	7250	20158	12413	2841	8096	13799	5323	1268	59899	116934	0	0	1602	
661157	0	0	1839	1947	0	10577	0	0	0	0	0	0	10147	0	1920	3795		6352	0	767	4634	3257	0	0	1755	2879	1718	0	1116	2141	538	0	8738	8227	0	0	222	
661223	14446	12	7374	15788	0	27580	0	0	0	0	0	0	124580	0	15429	52562		56617	955	17631	39012	37512	0	0	14121	25766	8542	8188	18624	19025	6644	8269	20029	109151	165	0	7127	
661308	287776	35	0	210882	0	322641	0	0	284237	0	284237	0	2094172	0	49590	256839		727469	822088	128005	332879	230981	284237	0	262317	357526	86305	21321	120362	110619	19839	6019	322606	2044582	0	0	25023	
