"IDRSSD"	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONC980	RCONC981	RCONC982	RCONC983	RCONC984	RCONC985	RCONF264	
553038	0	0	0	0	0	339	56523	93765	0	0	0	0	0	53753	0	0	0	197	197	0	0	0	197	0	0	1668	0	0	0	0	0	0	1163	2738	0	0	0	9719	0	0	-102	14	14107	365	1000	0	0	0	0	0	0	0	0	14861	38892	0	0	0	0	0	6789	1668	0	168	4953	516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1177	33415	20179	40089	0	6683	10090	40089	56862	0	6683	6683	10283	0	0	0	0	0	0	0	0	0	
553766	0	0	0	2	4	0	169330	322638	0	0	0	0	0	140870	0	0	0	0	0	0	0	0	0	0	0	2929	0	0	0	0	0	0	4465	7848	0	0	0	686	0	0	-1643	0	133406	5356	4950	0	0	173	0	570	0	0	4910	37670	98290	0	0	0	0	0	15961	2929	463	20	0	-447	408	0	0	0	408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4928	155243	43028	116767	0	31049	21514	116767	169330	0	8200	8200	21258	0	0	0	0	0	0	0	0	0	
553926	0	0	0	0	0	0	42696	75417	0	0	0	0	0	44729	0	0	0	11	11	0	0	0	11	0	0	1558	3	0	0	0	0	0	677	596	0	0	0	0	0	0	-522	0	26673	1505	0	0	0	0	0	0	0	303	35	20077	24314	0	0	0	0	0	3590	1558	75	566	91	529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	661	0	0	0	660	0	0	0	1055	27870	21673	26285	0	5574	10837	26285	42696	0	0	0	9888	0	0	0	0	0	0	0	0	0	
553944	0	0	0	0	0	21	80416	126351	0	0	0	0	0	85877	0	0	0	50	50	0	0	0	50	0	0	0	0	0	0	0	0	0	998	2120	0	0	0	1277	5341	0	-464	480	19966	3294	1009	0	0	0	0	0	0	0	0	41813	44064	0	0	0	0	0	4319	80	0	0	0	-1403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	620	0	0	0	620	0	0	0	1478	26155	50448	49982	0	5231	25224	49982	80437	0	2792	2792	21979	0	0	0	0	0	0	0	0	0	
554268	0	0	0	0	0	45	26547	90639	0	0	0	0	0	12976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	527	1034	0	0	0	45925	100	0	-122	0	5000	0	0	0	0	0	0	0	0	0	1233	2778	8965	0	0	0	0	0	989	0	0	202	0	-499	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	120	0	0	0	527	76367	2878	9880	0	15273	1439	9880	26592	0	22973	22973	18054	0	0	0	0	0	0	0	0	0	
554343	0	0	0	0	17	0	79895	117076	0	0	0	0	0	71730	0	0	0	633	633	0	0	0	633	0	0	0	0	0	0	0	0	0	5739	7019	0	0	0	0	0	0	-467	431	22558	11525	730	0	0	0	0	0	0	0	1736	16673	53321	0	0	0	0	0	4500	0	0	1450	0	-1311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1509	0	0	0	1509	0	0	0	6170	32763	28198	59243	0	6553	14099	59243	79895	0	0	0	15507	0	0	0	0	0	0	0	0	0	
554745	0	0	0	0	0	0	784875	971750	0	0	0	0	0	632641	35	438	438	4814	4814	0	0	0	4814	0	0	0	0	0	0	0	0	0	6608	22440	0	0	0	0	4026	0	-1539	1358	191321	4725	46191	0	0	0	0	2373	0	0	1839	50083	580719	0	0	0	0	0	60859	0	5	4621	245	-7855	4653	0	0	0	4653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14875	0	0	0	14875	0	0	0	7971	226421	59079	710051	0	45284	29540	710051	784875	0	6200	6200	66650	0	0	0	0	0	0	0	0	0	
554848	0	0	0	0	0	0	120846	201470	0	0	0	0	0	95562	0	0	0	440	440	0	0	0	440	0	0	14717	0	0	0	0	0	0	2367	2322	0	0	0	0	0	0	-2994	37	61070	26861	0	0	0	0	0	0	0	0	1562	21822	72178	0	0	0	0	0	28212	15658	878	4934	0	11397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2231	0	0	0	2231	0	0	0	3282	74563	48683	81591	0	14913	24342	81591	120846	0	4675	4675	15728	0	0	0	0	0	0	0	0	0	
554857	0	0	0	0	0	0	345919	445584	0	0	0	0	0	310883	0	0	0	0	0	0	0	0	0	0	0	266	0	0	0	0	0	0	3671	5799	0	0	6509	52978	7998	0	-200	0	38710	1771	250	0	0	0	0	0	0	0	2940	27653	280290	0	0	0	0	0	23679	266	887	3466	194	-2241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6926	0	0	0	6926	0	0	0	11067	103893	37616	306332	0	20779	18808	306332	345919	0	0	0	41708	0	0	0	0	0	0	0	0	0	
554941	0	0	0	0	0	0	41847	60282	0	0	0	0	0	49607	0	0	0	25	25	0	0	0	25	0	0	0	0	0	0	0	0	0	842	1303	0	0	0	448	0	0	-9	250	495	0	901	0	0	0	0	0	0	0	0	25237	24370	0	0	0	0	0	2198	0	0	306	0	-453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	679	0	0	0	679	0	0	0	1092	6803	25237	27867	0	1361	12619	27867	41847	0	4251	4251	6963	0	0	0	0	0	0	0	0	0	
555005	0	0	0	0	0	0	88334	124898	0	0	0	0	0	93042	0	0	0	169	169	0	0	0	169	0	0	0	0	0	0	0	0	0	2637	127	0	0	0	19723	0	0	3	132	0	0	1538	0	0	0	0	0	0	0	0	39105	53937	0	0	0	0	0	8697	0	26	756	0	-800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2795	26111	39105	63559	0	5222	19553	63559	88334	0	5505	5505	9678	0	0	0	0	0	0	0	0	0	
555238	0	0	0	0	0	437	58197	106229	0	0	0	0	0	41725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3068	3841	0	0	0	0	0	0	-1272	3660	33096	179	3450	0	0	0	0	0	0	0	0	7300	34425	0	0	0	0	0	6455	0	0	184	0	-2442	0	0	0	0	0	17	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	450	0	0	0	6728	51403	7479	44613	0	10281	3740	44613	58634	0	14282	14282	15639	0	0	0	0	0	0	0	0	0	
555256	0	0	0	0	0	43	24319	53182	0	0	0	0	0	15501	0	0	0	47	47	0	0	0	47	0	0	0	0	0	0	0	0	0	1080	427	0	0	1349	9492	6306	0	-182	103	12099	277	0	0	0	0	0	0	0	0	642	3342	11518	0	0	0	0	0	2569	0	0	116	0	-530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	27	0	0	0	2532	26771	9925	14045	0	5354	4963	14045	24362	0	3995	3995	6119	0	0	0	0	0	0	0	0	0	
555658	0	0	0	0	0	0	100183	145141	0	0	0	0	0	83209	0	0	0	150	150	0	0	0	150	0	0	1347	0	0	0	0	0	0	2678	1172	0	0	0	0	0	0	-397	427	52882	600	0	0	0	0	525	0	0	812	557	15014	66826	0	0	0	0	0	9548	1347	159	599	182	-13	945	0	0	0	945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5801	0	4	0	5797	0	0	0	4076	55214	16321	80979	0	11043	8161	80979	100183	0	0	0	9475	0	0	0	0	0	0	0	0	0	
556011	0	0	0	0	96	0	150922	247911	0	0	0	0	0	104057	217	2713	2713	136	136	0	0	0	136	0	0	0	8	0	0	0	0	0	4000	22	0	0	0	0	0	0	-3469	239	111593	1612	17277	0	0	0	0	0	0	1968	0	35189	66900	0	0	0	0	0	13748	0	47	2107	134	-4499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11224	0	0	0	11224	0	0	0	6254	113722	36935	109710	0	22744	18468	109710	150922	0	0	0	18396	0	0	0	0	0	0	0	0	0	
556459	0	0	0	0	0	0	224368	314384	0	0	0	0	0	211877	0	0	0	0	0	0	0	0	0	0	0	22306	0	0	0	0	0	0	10188	6727	0	0	0	0	0	0	-1087	3508	31524	0	0	0	0	21991	0	0	0	0	533	49683	161661	0	0	0	0	0	38577	22306	90	249	0	19097	77	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6081	0	0	0	6081	0	0	0	13786	78874	49683	183751	0	15775	24842	183751	224368	0	17850	17850	25763	0	0	0	0	0	0	0	0	0	
556815	0	0	0	0	0	0	464676	571685	0	0	0	0	0	438387	0	0	0	10	10	0	0	0	10	0	0	423	0	0	0	0	0	0	11738	310	0	0	0	0	0	2516	-1118	0	75655	3019	0	0	0	0	550	0	0	238	12439	76612	349098	0	0	0	0	0	25640	803	0	2635	270	-3413	1661	0	139	0	1522	14	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27173	0	1085	0	26088	0	0	0	11976	116352	80451	401180	0	23270	40226	401180	464676	0	24089	24089	50919	0	0	0	0	0	0	0	0	0	
556936	0	0	0	0	0	0	114020	145907	0	0	0	0	0	107577	0	0	0	46	46	0	0	0	46	0	0	0	0	0	0	0	0	0	433	1640	0	0	0	0	0	0	-559	1710	32139	326	0	0	0	0	0	0	0	0	0	20812	86765	0	0	0	0	0	5547	0	0	410	0	-1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4075	0	0	27	4048	0	0	0	2143	37207	21165	95996	0	7441	10583	95996	114020	0	3018	3018	11849	0	0	0	0	0	0	0	0	0	
556945	0	0	0	0	0	0	195579	301143	0	0	0	0	0	169580	0	0	0	328	328	0	0	0	328	0	0	237	0	0	0	0	0	0	0	0	5702	0	0	0	0	0	-2161	1170	86960	24973	340	0	0	0	0	0	0	0	0	47026	122554	0	0	0	0	0	11883	237	0	1055	0	-4017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1278	0	0	0	1278	0	0	0	1170	93930	71999	140793	0	18786	36000	140793	195579	0	5915	5915	25231	0	0	0	0	0	0	0	0	0	
557317	0	0	0	0	239	40	69310	113416	0	0	0	0	0	78522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1168	6030	0	0	0	7952	300	0	-278	0	12814	0	953	0	0	0	0	0	0	0	4352	34658	39512	0	0	0	0	0	5166	0	9	867	174	-1185	535	0	0	0	535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1177	33340	35132	45116	0	6668	17566	45116	69350	0	1325	1325	14052	0	0	0	0	0	0	0	0	0	
557438	0	0	0	0	0	0	58195	69763	0	0	0	0	0	54290	250	3125	3125	20	20	0	0	0	20	0	0	0	0	0	0	0	0	0	546	309	0	0	0	0	0	0	-230	105	8260	0	100	0	0	0	0	0	0	0	0	15872	38418	0	0	0	0	0	6882	0	0	0	0	-780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	651	8569	15872	48545	0	1714	7936	48545	58195	0	0	0	7037	0	0	0	0	0	0	0	0	0	
557858	0	0	0	0	0	0	2873344	3338569	0	0	0	0	0	2378403	0	0	0	110252	110252	1145	3544	368	105195	0	0	16241	164	0	0	0	0	0	32681	61624	0	0	0	5377	165	0	-5377	4977	674784	0	873	0	0	0	0	350	0	4833	7539	157830	2208201	0	0	0	0	0	154021	16405	2448	4991	0	-17858	1750	73	278	123	1276	660	0	193	0	467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181769	1883	271	1686	177929	0	0	0	48040	843951	160172	2624468	0	168790	80086	2624468	2873344	0	85350	85350	286991	0	0	0	0	0	0	0	0	0	
557933	0	0	0	0	0	2850	422768	521862	0	0	0	0	0	411049	0	0	0	11915	11915	0	0	0	11915	0	0	487	0	0	0	0	0	0	2527	8037	0	0	0	0	0	0	-1364	0	82054	1448	0	0	0	0	0	0	0	0	5613	87717	317719	0	0	0	0	0	29193	487	0	2906	59	-9045	2600	0	0	0	2600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3309	0	0	0	3309	0	0	0	2527	98610	89224	361284	0	19722	44612	361284	425618	0	0	0	39399	0	0	0	0	0	0	0	0	0	
558257	0	0	0	0	0	0	84708	96576	0	0	0	0	0	79161	0	0	0	135	135	0	0	0	135	0	0	0	0	0	0	0	0	0	615	1437	0	0	0	0	0	0	-241	3775	4985	0	0	0	0	0	0	0	0	0	1554	10096	67511	0	0	0	0	0	8158	0	17	445	135	-864	242	0	0	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1879	0	0	0	1879	0	0	0	4407	11321	10231	77328	0	2264	5116	77328	84708	0	2900	2900	8256	0	0	0	0	0	0	0	0	0	
558462	0	0	0	0	0	0	38205	56084	0	0	0	0	0	45395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5009	5278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2166	16844	26385	0	0	0	0	0	2057	0	0	214	81	-239	157	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5009	7975	16925	28147	0	1595	8463	28147	38205	0	160	160	3519	0	0	0	0	0	0	0	0	0	
559553	0	0	0	0	0	1680	132709	166527	0	0	0	0	0	128938	0	0	0	250	250	250	0	0	0	0	0	0	0	0	0	0	0	0	2551	1385	0	0	0	0	0	0	-1076	1649	31843	588	2250	0	0	0	0	0	0	0	0	17788	111150	0	0	0	0	0	6325	0	0	1462	0	-2793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4450	34690	18376	118263	0	6938	9188	118263	134389	0	0	0	10786	0	0	0	0	0	0	0	0	0	
559777	0	0	0	8969	0	0	4940111	7838978	0	0	0	0	141000	4239818	0	0	0	9321	9321	0	0	0	9321	0	0	2780	564	0	0	0	0	0	15734	53715	0	0	2009	2579	53465	0	-50551	1333	2093701	0	51001	0	0	0	972128	30451	0	0	212678	1419344	2607796	0	0	0	0	1235	365260	3344	25	96860	12524	-102243	0	0	0	0	0	1955	0	0	0	1955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20634	20634	0	0	20634	0	0	0	0	0	0	0	109406	0	0	0	109406	0	0	8969	19101	2459533	2487064	3204672	0	491907	1243532	3204672	4940111	0	0	141000	489047	0	0	0	0	0	0	0	0	0	
560214	0	0	0	0	0	0	23550	45370	0	0	0	0	0	27473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1333	340	0	0	0	13357	0	203	0	0	0	0	0	0	0	0	0	0	0	0	25	17512	9936	0	0	0	0	0	1054	0	0	0	0	-229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1173	0	0	1173	0	0	0	0	1333	15072	18685	11193	0	3014	9343	11193	23550	0	1350	1350	8678	0	0	0	0	0	0	0	0	0	
560353	0	0	0	0	0	0	59138	174956	0	0	0	0	0	21174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1363	4528	0	0	0	0	0	0	-6289	2727	116512	21063	0	0	0	0	0	0	0	0	835	2263	18076	0	0	0	0	0	4619	0	13	934	0	-6567	0	0	0	0	0	152	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4103	127875	23326	21900	0	25575	11663	21900	59138	0	5066	5066	15207	0	0	0	0	0	0	0	0	0	
560438	0	0	0	0	0	28	26099	39284	0	0	0	0	0	26981	0	0	0	70	70	0	0	0	70	0	0	0	0	0	0	0	0	0	633	1226	0	0	0	200	100	0	-98	51	7905	288	0	0	0	0	0	0	0	0	0	9330	17651	0	0	0	0	0	1603	0	0	201	0	-462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	684	10723	9718	19123	0	2145	4859	19123	26127	0	1191	1191	2962	0	0	0	0	0	0	0	0	0	
560830	0	0	0	0	0	0	24490	44635	0	0	0	0	0	28398	0	0	0	80	80	0	0	0	80	0	0	0	0	0	0	0	0	0	589	601	0	0	0	0	0	0	-141	10027	0	2464	0	0	0	0	0	0	0	0	0	13720	14678	0	0	0	0	0	1035	0	4	158	0	-394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10620	3834	16184	15631	0	767	8092	15631	24490	0	3075	3075	4014	0	0	0	0	0	0	0	0	0	
561145	0	0	0	0	0	0	149538	188609	0	0	0	0	0	134586	373	4663	4663	0	0	0	0	0	0	0	0	2049	0	0	0	0	0	0	1235	5336	0	0	0	0	4236	0	-705	0	49471	0	0	0	0	125	0	0	0	0	61	20130	114395	0	0	0	0	0	9661	2049	0	453	318	425	0	0	0	0	0	208	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1235	55446	24684	126107	0	11089	12342	126107	149538	0	0	0	18954	0	0	0	0	0	0	0	0	0	
561239	0	0	0	0	0	6	10899	23869	0	0	0	0	0	7237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	504	0	0	0	0	0	0	-347	139	10273	3541	0	0	0	0	0	0	0	0	0	3361	3876	0	0	0	0	0	1476	0	0	181	0	-499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	376	11417	6902	5171	0	2283	3451	5171	10905	0	459	459	3142	0	0	0	0	0	0	0	0	0	
561574	0	0	0	0	0	0	283279	323064	0	0	0	0	0	266219	0	0	0	216	216	0	0	0	216	0	0	4186	0	0	0	0	0	0	626	5466	0	0	0	5000	0	0	-818	0	34568	0	752	0	0	0	0	0	0	0	0	48949	217270	0	0	0	0	0	21404	4186	0	3819	48	193	220	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17062	0	0	0	17062	0	0	0	626	49543	48997	248871	0	9909	24499	248871	283279	0	690	690	44146	0	0	0	0	0	0	0	0	0	
561659	0	0	0	0	103	403	347917	440544	0	0	0	0	0	316469	0	0	0	2697	2697	0	69	0	2628	0	0	525	0	0	0	0	0	0	3505	5761	0	0	0	0	0	0	-818	198	99595	10070	832	0	0	0	472	0	0	0	3981	49219	263269	0	0	0	0	0	14649	525	1	2044	80	-5050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11810	11810	0	0	11810	0	0	0	0	0	0	0	11673	0	0	394	11279	0	0	0	3704	111450	72045	290007	0	22290	36023	290007	348320	0	0	0	35290	0	0	0	0	0	0	0	0	0	
561864	0	0	0	0	0	0	74419	121055	0	0	0	0	0	61802	0	0	0	282	282	0	0	0	282	0	0	0	0	0	0	0	0	0	971	3476	0	0	0	12	0	0	-956	67	47022	0	501	0	0	0	0	0	0	0	1085	6496	54221	0	0	0	0	0	4625	0	0	402	0	-1704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1139	0	0	0	1139	0	0	0	1038	54027	6496	60366	0	10805	3248	60366	74419	0	2030	2030	8239	0	0	0	0	0	0	0	0	0	
562058	0	0	0	0	0	699	182997	246366	0	0	0	0	0	181951	43	538	538	1185	1185	0	0	0	1185	0	0	0	55	1	0	0	0	0	4739	221	0	0	0	2701	1455	0	-217	2134	46304	0	0	0	0	0	1251	415	0	0	1352	45294	135305	0	0	0	0	0	7558	55	11	2107	504	-3157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6583	0	0	0	6583	0	0	0	6884	52685	48504	148907	0	10537	24252	148907	183696	0	0	0	20984	0	0	0	0	0	0	0	0	0	
562553	0	0	0	0	0	0	106456	138467	0	0	0	0	0	99561	0	0	0	389	389	303	0	50	36	0	0	301	0	0	0	0	0	0	1716	8862	0	0	0	1775	0	0	-413	427	17771	0	144	0	0	0	0	0	0	2955	2702	10644	83260	0	0	0	0	0	9662	301	180	411	0	-1082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2195	0	0	0	2195	0	0	0	5581	33521	10694	94405	0	6704	5347	94405	106456	0	2000	2000	9925	0	0	0	0	0	0	0	0	0	
563233	0	0	0	217	0	0	286028	333466	0	0	0	0	0	248655	0	0	0	0	0	0	0	0	0	0	0	4473	0	0	0	0	0	0	3125	5958	0	0	0	0	0	0	-1306	15	53221	3794	2738	0	0	0	252	0	0	1010	0	24868	222777	0	0	0	0	0	19927	4633	420	670	0	878	628	0	0	0	628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18135	0	0	0	18135	0	0	217	4570	64899	29131	258482	0	12980	14566	258482	286028	0	5050	5050	34746	0	0	0	0	0	0	0	0	0	
563336	0	0	0	0	0	0	74436	111787	0	0	0	0	0	69505	0	0	0	267	267	0	0	0	267	0	0	0	0	0	0	0	0	0	1868	2744	0	0	48	137	75	0	-1001	6	26720	1737	0	0	0	0	0	0	0	0	0	17994	51511	0	0	0	0	0	7050	0	0	940	0	-1565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1922	33224	19806	57888	0	6645	9903	57888	74436	0	2683	2683	11893	0	0	0	0	0	0	0	0	0	
563457	0	0	0	0	0	76	27985	58411	0	0	0	0	0	13924	0	0	0	517	517	0	0	0	517	0	0	449	0	0	0	0	0	0	0	1131	0	0	2	20993	7879	0	-306	0	8783	0	0	0	0	0	0	0	0	0	0	1163	12761	0	0	0	0	0	3451	0	0	0	0	-742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	34053	9042	16729	0	6811	4521	16729	28061	0	3146	3146	11647	0	0	0	0	0	0	0	0	0	
563756	0	0	0	0	0	0	159193	196537	0	0	0	0	0	148540	0	0	0	156	156	0	0	0	156	0	0	0	0	0	0	0	0	0	1275	3111	0	0	0	0	0	0	-161	1174	31025	2467	0	0	0	0	0	0	0	0	9984	0	138556	0	0	0	0	0	10028	0	73	899	8	-2045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1332	0	114	99	1119	0	0	0	2522	45133	2574	148879	0	9027	1287	148879	159193	0	0	0	15349	0	0	0	0	0	0	0	0	0	
563774	0	0	0	0	0	0	20705	43437	0	0	0	0	0	23270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10145	0	0	223	2954	0	0	-47	339	3323	0	0	0	0	0	0	0	0	0	0	18045	5225	0	0	0	0	0	3431	0	28	288	0	-107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	590	16710	18045	8340	0	3342	9023	8340	20705	0	0	0	9155	0	0	0	0	0	0	0	0	0	
563907	0	0	0	102	35	28	335305	544213	0	0	0	0	0	377917	0	0	0	190	190	0	0	0	190	0	0	0	0	0	0	0	0	0	7847	5429	0	0	0	1944	0	0	-2649	263	118250	8548	7218	0	0	0	387	0	0	0	6336	217755	153826	0	0	0	0	0	33352	102	275	7749	0	-6477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15070	0	0	15070	0	0	0	102	8385	139708	241862	186460	0	27942	120931	186460	335333	0	0	0	40374	0	0	0	0	0	0	0	0	0	
