"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
722816			0	0	94	11315	84	26629	1002	23637	197	17738	117	22277															false	false	
723112			2355	113113	3577	490866	4715	1972886	57536	536603	4401	424889	4294	1312057			432	14021	178	23120	58	16161	318	5676	73	9462	49	14343	false	false	
723158			20	918	15	2123	9	3356	224	5464	27	3653	21	7305			15	789	31	4471	18	5156	59	2453	31	3521	12	3283	false	false	
723550			19	372	2	282	2	1141	46	808	6	726	4	891			43	1710	22	2881	8	2314	84	1674	17	1379	4	1211	false	false	
723653			69	2330	46	5779	36	13294	146	2091	19	2263	11	3386			23	1045	12	1667	10	1564	75	1349	14	1382	11	2505	false	false	
723710			148	7493	78	12778	55	24811	557	12627	58	8742	18	8567			1	13	0	0	0	0	0	0	0	0	0	0	false	false	
723747			45	3290	10	822	14	6492	22	438	1	62	0	0			37	2251	12	1548	0	0	32	410	0	0	0	0	false	false	
723756	29	109													33	181	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
723822			41	1672	31	3921	55	32681	122	3212	11	1320	13	5147			9	506	3	494	0	0	29	368	0	0	0	0	false	false	
723868			14	138	13	1532	16	6722	61	1126	10	757	7	2650															false	false	
724230			83	3400	67	12632	62	34543	178	3408	47	5731	19	6729			7	250	0	0	6	2886	3	31	0	0	0	0	false	false	
724548	69	130													31	35													true	true	
724744			31	1400	21	2041	27	12012	280	4347	16	2089	14	4654			42	1669	45	5544	25	7361	200	5319	42	5048	22	5206	false	false	
724753			2	72	3	370	10	3460	45	828	1	75	9	3040			1	23	1	212	0	0	11	238	1	162	0	0	false	false	
724847			32	1506	107	13905	166	63455	43	1313	24	2578	23	6175			0	0	0	0	2	529	0	0	0	0	0	0	false	false	
724940			5	244	0	0	1	368	21	531	5	487	2	50			6	132	4	335	0	0	17	361	5	550	0	0	false	false	
725376			9	446	12	1409	3	1015	0	0	0	0	0	0			0	0	1	116	0	0	0	0	0	0	0	0	false	false	
725732			1	79	5	809	25	10676	1	38	2	345	3	499															false	false	
725741			69	1442	13	1358	6	2289	63	1278	18	1917	7	1722			4	168	2	294	1	468	42	1071	7	744	6	1271	false	false	
725844			19	733	20	2420	16	7073	94	1320	7	488	7	637			6	196	2	271	0	0	3	56	0	0	0	0	false	false	
725853			34	1071	9	1259	14	3334	169	4219	57	6454	23	6642			30	1116	17	2299	6	1600	124	2325	26	2564	5	1033	false	false	
726234			48	2652	80	10630	100	41029	94	1918	14	1040	19	6516			1	7	0	0	0	0	0	0	1	176	0	0	false	false	
726355			4	202	1	86	1	569	15	168	0	0	1	376			26	1000	23	2794	5	1635	72	1436	6	668	1	173	false	false	
726458	61	111													65	124	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
726953			1	71	7	1047	17	9192	22	791	10	1230	3	326															false	false	
727156			4	181	6	997	1	525	36	934	5	815	1	591			7	426	6	684	11	4208	55	1292	13	987	7	1995	false	false	
727343			19	762	7	1147	4	1563	42	1022	3	362	4	993			19	948	18	2651	10	3397	17	388	17	1015	3	800	false	false	
727455			10	607	21	3705	49	28005	98	3574	27	4699	39	21969			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
728452			20	863	20	2460	34	13419	72	1084	10	776	5	1345			35	1377	20	2227	15	3595	31	698	7	650	5	921	false	false	
728742			106	4394	113	14858	105	44817	429	7610	33	3303	14	5075			58	2352	23	3129	10	3173	173	2213	1	120	0	0	false	false	
728948			30	1024	17	1718	16	7986	165	2907	13	1155	13	3667			95	3464	72	9154	40	10201	408	9241	96	10437	28	5583	false	false	
728957			44	1675	46	5914	40	12693	320	6553	37	4001	20	5035			106	4087	67	7975	27	6992	365	6435	35	3079	8	1896	false	false	
729011			67	2588	36	4954	47	17911	97	1901	18	2072	33	8683			0	0	2	272	0	0	0	0	0	0	0	0	false	false	
729057			115	5155	44	6263	22	8279	117	3112	6	609	3	1014			15	819	8	1188	2	569	46	1435	8	1006	1	270	false	false	
729132			0	0	3	442	9	5213	4	255	3	482	3	2167															false	false	
729310			84	4127	92	11151	63	24445	259	6313	68	8147	37	11762			0	0	1	130	3	1229	0	0	0	0	0	0	false	false	
729459			26	1092	27	3869	21	8584	90	1644	3	246	0	0			30	1294	24	3014	6	1433	12	266	5	628	1	450	false	false	
729842			62	2165	24	2658	16	6233	210	3484	20	1985	3	912			44	1817	38	5021	14	5118	80	1703	27	2452	16	2809	false	false	
729945			51	1276	19	1834	15	7796	103	2433	15	1165	15	4461			30	908	21	2339	11	3095	59	1224	22	1682	8	1693	false	false	
730446			26	1047	17	2011	16	7677	58	1331	14	1537	12	3504			13	470	17	2374	5	1644	93	2194	20	2730	13	3181	false	false	
730745	12	30															12	224	25	1904	16	3439	65	1298	24	211	8	599	false	true	
730857			33	1515	37	4247	14	4929	95	2001	5	455	6	1969	80	32													true	false	
731050			40	1454	11	1310	8	3314	182	3627	18	1625	15	5319			15	592	9	1084	12	3436	586	18689	115	11660	29	6738	false	false	
731247			202	8737	214	29251	277	113975	1736	37183	324	31952	165	43616			170	7856	205	28684	73	21165	768	17507	155	16554	45	10801	false	false	
731957	28	14															0	0	0	0	0	0	0	0	0	0	0	0	false	true	
732178			54	2510	69	9625	65	39081	232	5260	35	3496	15	5862			35	1656	12	1753	8	2093	220	3939	6	658	0	0	false	false	
732253			95	2246	14	1967	14	4930	159	2652	13	1469	6	2063			63	1567	4	616	0	0	6	121	3	238	1	244	false	false	
732459	34	84															33	936	11	1171	4	646	48	1389	21	2478	13	3235	false	true	
732637	36	41																											false	true	
732758			2	150	27	4054	25	9704	1	49	3	497	8	3452			0	0	3	331	2	646	5	172	3	425	4	989	false	false	
732918			215	8071	152	19747	124	49519	534	9178	41	4590	30	10577			25	908	11	1179	6	1771	33	407	2	195	0	0	false	false	
732954	14	69													14	138													true	true	
733054			19	735	14	1503	26	9047	306	6037	20	1809	16	3842			46	1910	13	1617	14	4126	252	3945	19	1863	8	2116	false	false	
733540			49	725	4	595	0	0	7	303	3	325	3	954			0	0	0	0	1	474	1	3	0	0	0	0	false	false	
733559			8	331	4	582	1	350	42	642	9	1286	4	1397			10	25	23	3300	16	4732	226	3583	24	3153	11	4130	false	false	
733661																													false	false	
733755			28	1097	20	3139	12	6823	62	1334	7	596	0	0			61	2291	25	2901	6	1630	46	778	3	296	0	0	false	false	
733951	42	64													179	123													true	true	
734051			13	485	11	1231	7	3359	44	1198	12	1223	7	3124			6	194	4	437	2	546	2	61	2	97	2	657	false	false	
734248			59	1494	27	3089	33	13661	226	5145	33	3054	27	9699			165	5520	107	10487	63	14552	232	5505	66	6609	22	4316	false	false	
734350			189	6240	66	9062	44	16950	350	8050	29	3040	19	6168			27	931	13	2059	7	2524	26	535	1	180	0	0	false	false	
734538			0	0	0	0	10	4532	0	0	3	265	6	2202			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
734613			24	702	24	2814	11	3890	1	30	0	0	0	0			61	1721	18	2387	13	4374	1	15	0	0	0	0	false	false	
734855			1	75	0	0	5	3312	20	592	2	206	5	2579	37	154													true	false	
734949			9	324	12	1204	11	2889	105	2002	8	648	3	728			34	1485	24	1806	10	2715	227	3047	29	2216	12	845	false	false	
735049			10	704	11	1409	1	242	26	406	0	0	0	0			4	12	1	48	0	0	4	109	0	0	0	0	false	false	
735067			6	170	4	550	3	1199	55	1362	7	563	6	1035			19	722	8	1190	3	626	60	1381	22	1878	0	0	false	false	
735142			11	312	2	337	0	0	177	3310	18	2165	11	3486			10	304	7	701	1	233	96	1466	12	1860	1	350	false	false	
735357	8	38															20	917	14	1924	6	1693	42	1565	16	2300	5	1555	false	true	
735414	44	4													10	4													true	true	
735441			66	1825	56	6879	37	13582	350	8676	76	7182	64	17494			140	4416	160	16357	89	20503	514	19268	184	20082	61	8137	false	false	
735656			28	930	20	2846	32	8391	34	1538	13	1243	4	2027			16	605	20	2288	11	4048	11	356	2	203	2	625	false	false	
735768			27	1740	101	15235	159	67572	355	8808	76	7780	44	11488			1	79	0	0	6	1693	1	31	1	52	0	0	false	false	
735852			322	12711	196	26844	118	50509	418	8437	49	5186	24	7348	315	387													true	false	
736158	12	91	0	0	0	0	0	0	0	0	0	0	0	0			7	296	6	973	0	0	130	3026	13	1292	9	2169	false	true	
736206			13	966	17	2677	81	37925	302	8543	37	5987	34	24466															false	false	
736448			235	9392	223	28973	298	78951	1208	17512	142	13088	46	12846			270	8907	97	11544	68	21351	127	1991	22	2070	24	6259	false	false	
736550			62	4177	18	2549	17	6921	255	5145	34	4024	13	4056			145	5798	79	11131	29	9126	391	8065	46	5038	14	3491	false	false	
736662			28	1301	16	2535	10	5022	113	2710	17	2486	19	5310			17	776	3	338	1	325	41	1089	6	612	3	612	false	false	
736877			61	2381	64	7717	60	25235	242	6366	55	4380	56	12808															false	false	
737548			69	2905	47	6299	54	23680	463	8188	56	6316	61	19403			129	4445	120	12426	41	8951	487	11219	80	7871	35	9564	false	false	
737632			15	837	44	6176	30	9275	49	1002	5	432	4	100			3	225	5	483	7	2023	0	0	0	0	0	0	false	false	
737753	36	62															31	990	18	2163	12	3398	199	4262	31	3401	5	1073	false	true	
738013			154	6833	158	18431	152	65378	293	7468	74	7629	71	17252			156	6422	147	18788	61	18503	278	8326	48	5520	20	4271	false	false	
738040			250	8102	74	8294	38	12537	1190	22213	124	12215	81	20352			546	22809	514	68319	302	87764	3020	67084	641	68439	275	59908	false	false	
738143			55	1936	35	4207	48	19255	141	3008	42	4270	43	12229			27	880	11	1480	9	2958	38	963	10	814	2	716	false	false	
738255			13	555	1	78	2	1920	61	1265	15	1734	10	2946			29	1098	34	4392	20	5986	114	2612	48	4614	28	5544	false	false	
738303			6	297	21	2504	47	20089	40	1406	33	3648	22	6794															false	false	
738657	20	49													77	73	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
738769			140	4909	71	9030	60	23442	284	4449	49	4393	23	6308			50	1512	13	1461	4	704	209	3234	24	2830	10	2556	false	false	
739159			8	158	5	674	1	535	26	611	4	510	0	0	41	69													true	false	
739346			22	998	10	1523	2	817	149	2681	3	555	2	599			22	916	10	1551	6	1948	133	3439	18	2996	3	989	false	false	
739355			120	4991	71	11054	97	45715	318	7617	58	6758	38	12169	8	2													true	false	
739430			66	2888	28	3727	35	13772	236	5159	37	3394	24	7334			27	731	11	1420	2	759	34	799	23	2131	13	2511	false	false	
739560			2	87	24	3379	144	93819	168	8808	133	15979	138	44612															false	false	
739832			14	655	9	1055	8	3356	92	1723	4	358	4	1252			7	364	12	1119	6	1006	21	414	7	963	3	686	false	false	
739850			5	140	2	384	0	0	73	1631	14	1863	8	2496			24	1163	23	3487	5	1768	197	4118	53	5619	29	6316	false	false	
740249			37	1286	15	1544	13	5860	58	1295	16	1434	29	9962			28	983	21	3077	17	4701	91	1775	23	2642	21	4788	false	false	
741068			12	583	18	2767	5	2658	99	2590	17	1933	9	2619			6	210	2	228	1	247	6	143	1	110	0	0	false	false	
741152	18	195															16	725	10	1391	3	939	112	2078	5	750	0	0	false	true	
741330			133	8581	158	17912	92	23493	1175	18997	127	9310	26	5821			102	7563	39	4845	20	4430	375	6250	10	699	1	212	false	false	
741358			8	106	0	0	0	0	71	1186	7	825	3	714			16	776	7	815	1	4	177	5136	2	350	0	0	false	false	
741639	5	103													3	39													true	true	
741648			12	256	7	1103	2	855	183	2233	13	1179	5	2147	44	1													true	false	
741657			11	621	6	563	1	119	182	2976	26	2225	10	2615			37	877	41	4044	12	2971	323	6857	70	7266	33	6172	false	false	
741844			30	1367	21	2572	13	4920	180	3025	23	2746	11	4201			27	996	35	4624	21	6666	238	5036	47	5547	22	4973	false	false	
741871			303	14931	835	121656	1485	601266	1465	20609	381	38078	332	110912			116	5338	123	14996	66	14685	115	4054	55	5656	23	6500	false	false	
741956			35	663	11	1253	6	2900	97	1224	4	490	4	1528			8	228	3	315	3	943	11	230	3	291	2	377	false	false	
742056			23	1102	24	3169	13	6853	36	736	3	191	3	863			2	67	5	509	1	301	44	1181	9	907	3	840	false	false	
742355	98	182													97	151													true	true	
742542			11	330	12	1623	19	8970	36	887	8	474	10	2623			10	262	10	1111	5	1657	13	462	3	135	3	1184	false	false	
742560			0	0	0	0	0	0	0	0	0	0	1	87															false	false	
742636			25	959	31	3841	29	12558	149	2780	32	2655	27	6054															false	false	
742944			12	569	28	3697	42	18851	113	2405	24	1651	20	4439			8	286	9	870	6	2072	19	494	3	566	0	0	false	false	
743053	31	161													69	248													true	true	
743679			66	2217	51	6205	69	24600	266	4043	48	3603	37	5035			0	0	1	36	1	244	0	0	0	0	0	0	false	false	
743857			13	760	26	3386	46	16396	152	4617	54	6608	52	16048			8	352	18	2391	7	1345	7	275	1	32	1	178	false	false	
743950			16	409	3	374	1	294	33	654	5	655	1	243			10	388	8	769	0	0	49	539	0	0	1	204	false	false	
744238			51	2073	29	4075	38	28765	260	5066	39	4011	35	21044			7	247	5	843	4	1919	21	643	5	682	1	328	false	false	
744256			31	1295	31	4347	60	1900	163	3816	23	2189	18	4335			28	878	13	1391	0	0	82	1981	25	2236	10	1973	false	false	
744854			28	820	18	2648	27	11428	164	2588	27	2354	33	12322			14	443	5	472	1	452	37	727	2	253	1	188	false	false	
745150	18	63													60	70	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
745347			24	956	11	1175	7	2391	82	2228	16	1727	15	4015			39	1897	44	5864	15	4496	72	2503	18	2287	16	4321	false	false	
745570			10	517	30	4444	69	25916	67	1746	26	2544	35	8251			2	10	2	233	1	424	3	22	1	49	0	0	false	false	
745646			41	1400	16	1912	22	8488	54	1150	9	1086	13	5339			8	264	9	930	4	1348	7	186	5	845	3	602	false	false	
745954			11	313	3	520	4	1411	30	580	3	448	0	0			30	950	14	1572	8	2348	62	1486	16	1640	6	2311	false	false	
746157			33	1679	37	4158	60	23512	154	3797	42	2724	35	6670			2	86	7	928	3	219	15	404	5	350	0	0	false	false	
746223			16	760	26	3199	23	9179	134	2891	20	2824	16	4873			4	1515	3	166	3	977	95	1232	5	650	6	935	false	false	
746429			55	2129	60	8704	57	23887	94	2675	24	2402	12	3727			17	593	6	670	2	193	3	19	0	0	1	132	false	false	
746513			125	3885	72	8770	102	35202	343	4596	14	1240	9	1902			116	3580	31	3473	10	3056	117	1162	1	162	0	0	false	false	
746755			27	956	26	3599	19	7350	132	2510	33	3164	20	5934			51	1939	16	2270	2	522	332	6654	23	2748	6	1061	false	false	
746942			20	1144	2	144	3	598	87	1345	5	393	0	0			83	2554	47	5694	14	4904	273	3404	14	1333	5	908	false	false	
747051	55	151													64	203													true	true	
747257			41	1698	13	1725	9	3622	151	2662	18	1895	8	2910			97	3394	38	4614	8	1801	199	4661	14	1442	7	1405	false	false	
747743	25	108															66	1631	24	3378	10	2310	392	10458	69	6302	14	3025	false	true	
747846			18	798	19	2795	13	4856	69	1632	23	2706	10	3970			14	591	18	2663	13	4064	44	1316	13	1560	1	352	false	false	
748254			24	1102	51	6953	65	21036	161	3680	39	3390	39	7806															false	false	
748357			11	488	7	1007	2	557	10	341	1	93	0	0	2	16													true	false	
748441			40	973	11	928	4	604	114	1052	5	742	2	997			12	229	5	690	3	813	11	73	0	0	0	0	false	false	
748964			20	852	19	2114	15	5005	93	1904	31	2012	15	2729			9	253	11	1340	6	1347	16	580	11	1360	2	490	false	false	
749046			73	3737	142	18491	195	81753	168	5430	62	7556	32	10156			0	0	0	0	1	348	0	0	0	0	0	0	false	false	
749242			644	56383	620	83688	738	279223	2605	80164	461	42677	363	72277			101	4106	42	4735	16	3958	111	519	7	913	0	0	false	false	
749635			39	1825	76	10905	109	53326	360	7797	75	7672	38	11489			5	223	10	1431	3	917	10	150	4	327	0	0	false	false	
749840	0	137													24	97													true	true	
749943	61	226													171	510	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
749952			34	982	13	1513	10	3052	63	1254	29	3756	46	17078			26	1110	19	2233	5	1765	82	1531	7	740	3	788	false	false	
750051			10	453	13	1810	49	24111	23	348	30	3691	45	13196			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
750127			90	4031	82	11687	70	26925	368	8499	52	5115	24	4991			17	774	17	2369	9	2374	76	1175	13	1184	1	105	false	false	
750154			123	5141	64	9277	28	19105	481	11127	63	7810	27	10922			78	2972	19	2342	14	5686	217	2954	4	524	3	690	false	false	
750239			5	151	13	1698	36	15516	92	2366	42	4145	63	18498			1	3	1	106	0	0	0	0	0	0	0	0	false	false	
750305			31	1437	102	12602	244	109972	381	12256	166	21069	198	62342															false	false	
750341			38	1705	39	5292	45	14669	180	3828	23	2167	7	1887			3	151	2	186	0	0	1	13	2	117	0	0	false	false	
750444			23	921	4	594	1	289	130	2569	20	2386	5	1831			20	843	17	2450	14	4266	103	2081	19	2094	19	5845	false	false	
750846			10	328	5	708	4	2907	107	2646	32	3835	9	3125			26	993	28	3542	6	2081	173	4988	51	6558	4	1344	false	false	
750864			0	0	0	0	0	0	27	95	0	0	3	646															false	false	
751254			52	1925	36	4424	17	6164	184	3907	22	2082	12	2861			49	1667	46	5767	22	2828	264	6869	37	4016	5	1353	false	false	
751656			178	9906	144	18182	141	55725	1145	64636	100	11210	56	1885			188	8326	125	15229	41	13682	727	50590	70	8447	31	11596	false	false	
751759			118	5398	137	18678	172	70324	638	12762	147	14042	108	30910			56	2365	39	4648	24	6600	273	4895	65	6564	26	5831	false	false	
751852			65	2759	63	7545	67	26752	106	2173	13	1528	16	4799	4	1													true	false	
751955			4	55	14	1801	4	1050	38	631	16	1668	11	3107			26	1075	5	674	0	0	158	2839	28	2481	9	2108	false	false	
752644			129	4259	29	3655	39	16630	496	8137	33	3614	13	3371			37	1233	12	1678	0	0	27	530	1	215	7	1660	false	false	
752653			220	3698	67	5997	48	12967	1304	7277	81	3366	46	4751			120	1914	29	1943	8	1233	152	960	70	1194	37	1238	false	false	
752831			72	2736	16	2071	12	6493	199	3729	22	2429	6	1689			66	2646	44	6132	27	7903	58	1003	9	868	3	854	false	false	
753052	28	101													72	172	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
753324			23	1234	66	9493	98	40626	231	5592	59	4783	31	9066			2	53	5	434	2	414	18	559	1	97	2	636	false	false	
753548			52	1758	21	2968	14	5492	105	2563	19	1815	7	2187			13	350	2	322	2	565	12	202	2	186	1	142	false	false	
753641	221	139													33	23													true	true	
753856			4	111	2	241	1	233	42	845	5	441	1	120			1	64	0	0	0	0	89	1792	7	714	3	201	false	false	
754068			2	59	18	3167	85	38345	32	1813	13	1441	30	8111															false	false	
754246			6	181	1	103	2	486	23	397	3	331	0	0			7	330	8	1371	13	4086	26	568	7	589	9	2310	false	false	
754536	6	402													0	82	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
754826			187	7502	129	14641	118	42710	540	7959	51	4789	16	3263			7	185	5	657	2	305	66	1095	22	254	1	140	false	false	
754853			30	978	20	2536	41	16332	111	2631	26	2911	27	10776			36	1367	19	2345	7	1905	69	2017	17	2011	16	4268	false	false	
754929			223	8977	171	21770	204	78961	424	10329	81	9417	33	8959			3	64	2	226	2	376	36	421	0	0	3	767	false	false	
755047			45	2317	81	11446	133	59458	162	4417	40	3592	29	7441			0	0	1	144	0	0	0	0	0	0	0	0	false	false	
755252			147	5115	67	7943	41	14879	424	8514	44	4765	20	4763			29	927	22	2540	4	1193	27	600	17	1628	16	2375	false	false	
755421			10	521	5	803	0	0	132	2237	0	0	1	213			72	2649	18	2452	11	2319	87	1397	4	511	1	33	false	false	
755458			16	654	21	2633	9	3503	69	1607	16	1615	4	1191			36	1574	46	5312	26	7903	97	2075	34	2285	19	2554	false	false	
755850			23	924	15	2368	13	4824	105	2586	31	3550	24	7123			32	1162	26	2712	13	3111	70	1178	29	2736	19	4542	false	false	
756343			3	125	8	1186	3	1484	66	1471	9	743	1	297			7	232	22	3438	10	2728	205	5167	26	2338	21	4564	false	false	
756848			85	3513	37	4553	29	12477	215	3843	36	3935	9	3857			100	4434	71	9466	18	6157	360	7572	41	5008	11	2716	false	false	
757377			0	0	14	1720	10	2742	0	0	0	0	0	0															false	false	
757452			41	1483	17	2040	9	2897	59	1392	8	643	2	184			92	3706	49	5868	17	4770	39	654	13	1238	3	627	false	false	
757612			45	1563	51	6804	51	20488	139	2550	24	2818	18	5266			1	75	5	955	6	2210	3	24	0	0	0	0	false	false	
757779			90	3423	33	4654	12	4343	116	2373	15	1698	4	1174			0	0	0	0	2	733	0	0	0	0	0	0	false	false	
758703			11	319	26	3404	93	42716	51	1850	41	3952	52	12232															false	false	
758842			15	586	7	1193	9	3271	41	802	9	929	8	2413			14	738	16	1914	6	1620	40	964	16	1529	8	1829	false	false	
758851			21	670	13	1612	9	3616	13	345	1	142	3	698			3	140	6	762	0	0	0	0	0	0	0	0	false	false	
759045			17	791	24	3935	65	32910	54	980	14	1032	5	1383															false	false	
759250			12	373	7	768	1	290	51	1555	15	1427	10	2378			57	2939	27	3369	11	2673	111	3181	37	3823	12	1542	false	false	
759540			42	1896	35	5468	65	25613	18	958	7	728	1	201															false	false	
759625			42	1866	93	11422	93	37489	271	5903	46	4512	20	4390			22	1089	17	2343	12	3525	18	613	3	471	2	327	false	false	
760210			57	2200	16	1845	9	3103	187	3934	21	2060	7	3565			28	1373	18	2563	2	478	17	175	1	96	0	0	false	false	
760331			31	1155	43	5280	44	14534	9	103	2	381	1	800			1	80	0	0	0	0	1	99	1	116	0	0	false	false	
760340			24	1037	15	2257	7	3032	25	354	3	377	1	437			9	381	8	1124	4	924	38	956	15	1723	1	250	false	false	
760434	147	233															42	2091	27	3906	11	3312	145	3461	21	1977	6	1470	false	true	
760649			19	581	8	1187	21	8860	105	1681	11	1059	3	987			41	1913	43	6100	14	2975	269	6754	66	6933	12	2372	false	false	
760854			177	7509	132	15831	86	34181	1224	17949	74	7354	35	11192			137	5921	54	6640	6	1920	314	4681	14	1533	0	0	false	false	
760939			26	1006	7	1074	2	617	14	424	10	1217	11	3004			0	0	3	515	1	329	0	0	0	0	0	0	false	false	
760957			2	109	3	463	4	1141	57	1658	4	318	8	2028			0	0	1	228	0	0	2	27	0	0	0	0	false	false	
761244			46	1706	30	3596	37	15438	165	3879	32	3775	13	3713			41	1594	14	1758	5	1027	91	1585	8	944	1	285	false	false	
761347			12	508	25	3853	25	10504	37	1570	7	864	8	2629															false	false	
761459			51	2271	48	6724	20	7358	199	4426	19	2011	13	4868			82	3402	70	9521	33	9333	140	3424	14	1763	6	1195	false	false	
761543			61	2779	26	3356	26	9926	248	5646	22	3566	11	3366			68	2480	66	8944	24	7933	456	14129	43	5118	23	7707	false	false	
761806			256	12134	582	69902	823	293327	10315	256885	2630	219478	1686	420835			2	121	2	297	0	0	1	9	0	0	0	0	false	false	
761833			12	714	10	1522	20	9209	32	653	5	607	7	2549			2	88	1	144	1	299	0	0	0	0	0	0	false	false	
761851			22	732	11	1433	9	3580	101	2053	30	3597	14	3659			42	1748	46	5117	28	7275	73	1953	40	5016	29	7373	false	false	
761954			23	857	9	1093	12	5771	155	2643	20	2580	16	3709			47	1527	9	1346	5	1410	218	2817	8	684	3	946	false	false	
762045			20	1010	18	2399	22	8562	63	1127	23	2270	15	2407			15	678	15	2305	2	569	31	754	12	1058	11	1944	false	false	
762054			200	757	16	2833	15	7574	21	915	6	322	2	1368			1	53	2	372	0	0	13	251	0	0	0	0	false	false	
762353	15	34													27	106	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
762447			212	8581	173	22871	208	81340	1003	19828	152	16619	96	26461			220	9006	171	22252	58	16471	692	17522	139	18005	52	12796	false	false	
762625			18	700	12	1660	12	5071	196	3122	11	1284	2	910			10	282	3	234	3	512	31	714	1	76	0	0	false	false	
763211			21	542	9	1214	5	2622	47	1280	16	2045	10	2753	32	0													true	false	
763556			19	923	22	2286	147	52119	92	2061	30	1608	32	7806	0	7													true	false	
763752			24	827	14	1064	17	9138	28	472	8	782	4	1284			0	0	0	0	2	831	6	159	1	44	0	0	false	false	
763930			492	13246	123	17244	111	44829	626	12473	89	9709	30	12199			116	4207	86	10860	66	28531	90	1894	17	2076	6	1979	false	false	
764030			821	53107	549	89886	710	274626	2311	61724	293	29018	137	35439			477	29957	154	21517	119	49122	667	24407	39	4021	30	7383	false	false	
764058			20	1055	44	7522	86	39477	354	10717	72	9308	69	21492			1	18	2	272	0	0	0	0	0	0	0	0	false	false	
764067			36	1267	28	3764	15	5987	95	1896	11	1603	3	1260	23	137													true	false	
764142			23	783	11	1403	7	2371	73	1465	8	928	19	5332			21	865	18	2520	10	2559	75	1338	15	1753	7	1805	false	false	
764151			23	654	10	1529	3	834	157	2564	4	503	1	253			16	739	4	571	1	60	105	1693	6	808	0	0	false	false	
764441	16	157													45	391													true	true	
764647			56	2192	48	5750	33	11537	109	1840	18	1800	14	3318			38	1601	32	3908	20	4808	177	3629	52	7115	27	6993	false	false	
764816			31	1518	24	2880	39	11715	112	2053	14	1012	2	775	18	30													true	false	
764843			15	679	5	770	8	3205	20	675	11	1611	4	1132			1	65	4	641	0	0	11	319	1	90	0	0	false	false	
764982			69	3068	96	13765	116	48752	402	9229	103	11206	40	13157			62	2087	20	2582	15	5694	59	909	3	457	2	741	false	false	
765019			124	5683	159	21979	276	108924	194	5814	86	9279	79	26604															false	false	
765046	32	67													18	25													true	true	
765130			0	0	0	0	0	0	3	59	2	168	12	6787	0	2													true	false	
765318			41	1266	22	2895	39	12128	95	2410	14	1433	13	3692			2	114	0	0	2	741	5	100	0	0	0	0	false	false	
765354			36	1342	28	4002	28	12139	73	1653	23	2347	13	5049			24	782	9	1040	3	1325	84	1092	5	340	1	283	false	false	
765505			21	806	41	5101	66	27196	207	4818	59	5713	42	11654			1	26	0	0	1	237	0	0	0	0	0	0	false	false	
765662			22	1598	7	949	7	3021	57	1197	5	608	4	777			10	381	9	1010	3	924	70	1334	1	89	1	8	false	false	
766052	192	146													114	324	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
766164			13	283	20	2481	54	20661	3	28	3	291	1	25			0	0	3	244	1	275	1	61	0	0	0	0	false	false	
766258			51	2139	75	8407	77	30922	432	9729	88	8829	62	17306			9	384	3	500	4	854	1	13	0	0	3	627	false	false	
766735			8	316	18	2735	27	12418	58	2018	28	2671	25	8903															false	false	
767040			11	329	19	2897	12	2949	164	4572	24	3245	12	4176			5	137	3	338	0	0	64	1432	14	1846	5	1735	false	false	
767152	44	63													20	111													true	true	
767246	2	45													12	103													true	true	
767255			24	564	8	1146	25	11875	82	4213	3	479	3	800			113	3864	26	3287	14	4849	225	5099	5	407	0	0	false	false	
767554			39	1491	24	3149	15	7535	314	5290	19	1898	8	1450			12	392	6	743	1	319	15	197	1	69	0	0	false	false	
767611			34	1586	33	3753	11	3561	144	3443	17	1432	5	772			4	124	6	833	1	253	0	0	0	0	0	0	false	false	
767705			10	647	14	1944	33	17275	33	859	6	780	8	1448															false	false	
767732			163	5853	68	9030	46	16086	695	11157	47	5954	9	3084			200	6891	82	10278	41	10960	195	3501	13	1533	4	998	false	false	
767769			48	1404	7	922	10	2521	165	2342	9	1219	8	3129			40	1139	19	2016	7	1844	244	6110	40	4152	38	6226	false	false	
767817			42	2355	51	6797	53	20025	66	1883	12	1357	12	3717			10	430	16	2088	20	5238	34	946	2	127	2	526	false	false	
768074			4	221	28	4119	118	57232	0	0	1	124	1	192															false	false	
768252			13	678	17	2328	6	2523	156	3741	28	3183	16	3958			34	1529	33	4162	18	5681	194	4542	50	5251	33	10758	false	false	
