"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	
446877																																							5188	21214	1	18165	31342	0	10441	3648	12234	299810	243533	2060	288093	0	2959	0	42500	0	11717	1	299810	0	0	4866	0	0	7140	0	19637	223896			0	195542	192583	-290	4994	0	0	0	11717	
447034																																							4003	5215	0	101283	4232	0	616	973	2629	169544	142589	682	143271	0	1315	0	0	0	26273	444	169544	0	0	24770	0	0	1000	0	8856	133733			0	51908	50593	59	0	0	0	0	26273	
447070																																							842	3791	15	52140	4189	41	5441	699	8036	302440	245838	1162	247000	0	1170	0	0	0	55440	0	302440	0	0	55317	0	0	0	0	5583	240255			0	204366	203196	123	24050	0	0	0	55440	
447100																																							25598	4950	0	67560	2551	0	3894	1531	21498	392603	315398	4469	344867	0	2642	0	25000	0	47736	0	392603	0	0	0	0	0	47712	4422	9304	306094			0	260289	257647	24	2952	0	0	0	47736	
447342																																							7276	1108	0	25834	0	0	305	110	1527	80173	63143	1974	65117	0	826	0	0	0	15056	100	80173	0	0	12984	0	0	2600	0	8607	54536			0	38726	37900	-628	6113	0	0	0	15056	
447557																																							62	5574	0	0	0	0	734	272	1106	97322	82574	94	89668	0	732	0	7000	0	7654	110	97322	0	0	5054	0	0	2490	0	14211	68363			0	89372	88640	0	934	0	0	0	7654	
447874																																							28345	2245	2918	0	0	0	5479	1863	5716	239563	207564	3023	210848	0	2556	0	261	0	28715	92	239563	1387	0	-1603	0	0	30226	0	38996	168568			0	194166	191610	0	0	0	0	0	28715	
448040																																							44152	6488	0	5061	22666	0	8769	13900	2309	285122	275563	1150	276713	0	9313	0	0	0	8409	2000	285122	0	0	-12788	0	0	19175	0	24384	251179			0	191090	181777	22	0	0	0	0	8409	
448554																																							60	10668	0	0	60428	0	7767	925	8233	250502	224708	1136	225844	0	1567	3105	0	0	24658	1805	250502	0	0	12785	0	0	9395	0	40809	183899			0	134758	133191	673	26125	0	0	0	24658	
449038																																							0	272	0	0	50012	0	9	0	109	50402	0	2128	2128	0	0	0	0	0	48275	600	50403	0	0	45117	0	0	2342	0	0	0			0	0	0	216	0	0	0	0	48275	
449430																																							7850	7867	0	0	24534	0	2056	2469	2948	194051	178237	449	183686	0	4251	0	5000	0	10365	50	194051	0	0	1307	0	0	9632	0	9442	168795			0	145678	141427	-624	4900	0	0	0	10365	
449832																																							1642	4605	0	0	68218	0	2046	1157	4776	227893	192938	961	207299	0	722	0	13400	0	20594	133	227893	0	0	20265	0	0	1532	0	17051	175887			0	143421	142699	-1336	2750	0	0	0	20594	
449841																																							1140	1624	380	740	1635	5	1718	611	1637	48307	38519	234	42253	0	381	1167	3500	0	6054	600	48307	0	0	-271	0	0	5710	0	5108	33411			0	31967	31586	15	6064	0	0	0	6054	
449850																																							0	2625	0	0	745	0	175	25	105	7414	6568	11	6579	0	85	0	0	0	835	2715	7414	0	0	-4097	0	0	2222	0	1395	5173			0	3526	3441	-5	298	0	0	0	835	
450034																																							11573	5820	1450	0	18108	0	17211	148	12658	356910	301170	2759	318017	0	3122	4842	14088	0	38893	40	356910	0	0	-828	0	0	39773	1040	25536	275634			0	287182	284060	-92	0	0	0	0	38893	
450632																																							7559	4220	0	4621	11925	0	2611	8924	6492	125839	117439	380	119819	0	2624	0	2000	0	6020	450	125839	0	0	2601	0	0	3000	794	22473	94966			0	77317	74693	-31	4000	0	0	0	6020	
450641																																							11106	4588	910	0	86301	0	1998	0	4573	257434	208107	854	236021	0	2289	871	1851	0	21413	3892	257434	0	0	6331	0	0	11157	34	44163	163944			0	149259	146970	33	83	0	900	24309	21413	
450650																																							5793	1127	116	942	950	0	1416	66	1265	31872	26118	83	27051	0	193	917	850	0	4821	50	31872	0	0	-459	0	0	5218	0	2691	23427			0	19323	19130	12	150	0	0	0	4821	
450669																																							0	3816	0	0	53465	0	236	0	2420	78575	72291	62	72353	0	600	0	0	0	6222	93	78575	0	0	6545	0	0	217	0	16393	55898			0	18738	18138	-633	500	0	0	0	6222	
450753																																							7092	706	836	0	157723	0	824	722	8464	233706	215648	926	218695	0	1092	0	2121	0	15011	350	233706	0	0	9422	0	0	8709	0	4812	210836			0	58431	57339	-3470	0	0	0	0	15011	
450856																																							98205	28255	400	4847	241754	0	41279	9017	59005	2451138	2116311	27802	2222547	0	25708	10402	50000	5700	228591	14870	2451138	0	0	168043	0	300	43859	9704	59198	2057113			0	1973978	1948270	1519	0	0	0	22734	228591	
450959																																							78	2939	153	34172	65836	0	2762	1019	13649	291315	195778	1635	268695	0	5278	0	41000	0	22620	1200	291315	0	0	15700	0	0	6466	0	17786	177992			0	172922	167644	-746	3063	0	0	30282	22620	
451068																																							31297	5951	2398	0	173227	0	19257	3672	9561	459840	407873	1457	417330	0	3518	0	8000	0	42510	1015	459840	0	0	26713	0	0	11033	5675	62665	345208			0	212320	208802	3749	0	0	0	0	42510	
451246																																							17084	2299	791	9258	0	0	431	473	5817	156203	121141	851	140076	0	2488	0	18084	0	16128	1000	156204	0	0	14128	0	0	1000	96	8884	112257			0	122442	119954	0	0	0	0	0	16128	
451853																																							0	3435	0	753	18462	0	431	0	350	36926	30611	157	30768	0	152	0	0	0	6158	140	36926	0	0	5548	0	0	200	0	5026	25585			0	11907	11755	270	1740	0	0	0	6158	
451965	57228000	17518000	26452000	0	150439000	659000	8129000	5713000	55856000	1102278000	37554000	978716000	1303000	19637000	20931000	40254000	19252000	122259000	519000	1102278000	30824000	15647000	17489000	111000	0	98971000	38095000		0	691483000	671846000	5280000	16821000	16102000	123562000	99235000	2029000	97206000				0	149665000					1077527000	747742000		953965000				38262000					30258000	15538000						165559000	582183000							1656000	16384000	2930000	16102000		
452104																																							7795	1939	0	5902	41744	398	4519	0	8225	206849	181901	2830	184731	0	2777	0	0	0	22117	900	206848	0	0	17608	0	0	3000	0	34122	147780			0	139104	136327	609	0	0	0	0	22117	
452159																																							25503	4506	0	0	59020	200	1574	0	2741	172417	147318	412	153415	0	503	0	5685	0	19002	1124	172417	0	0	14808	0	0	2894	0	44902	102416			0	78035	77532	176	1341	0	0	0	19002	
452739																																							5751	16606	0	3	30224	0	911	1840	1149	116695	106462	419	106881	0	1714	0	0	0	9814	600	116695	0	0	2570	0	0	6800	0	26279	80183			0	61925	60211	-156	0	0	0	0	9814	
452841																																							12593	1573	0	18382	51722	0	576	652	3392	191549	166956	1745	168701	0	1543	0	0	0	22848	864	191549	0	0	18195	0	0	3386	0	13592	153364			0	104202	102659	403	0	0	0	0	22848	
452850																																							1582	8474	0	215	182017	132	6456	141	10942	374274	325523	1072	340286	0	3207	0	109	0	33988	300	374274	0	0	11824	0	0	21200	937	63780	261743			0	164285	161078	664	2300	0	0	13582	33988	
453026																																							5391	635	0	0	17835	0	1930	680	1726	115440	97572	366	103938	0	1774	0	6000	0	11502	251	115440	0	0	10502	0	0	612	0	5589	91983			0	88517	86743	137	500	0	0	0	11502	
453147																																							9697	1203	0	0	26265	0	824	225	1557	91996	77039	300	81235	0	920	0	3896	0	10761	180	91996	0	0	8012	0	0	2195	0	9783	67256			0	49681	48761	374	3464	0	0	0	10761	
453446																																							694	3398	0	0	96943	0	5371	629	5563	188623	164922	879	168653	0	853	0	2852	0	19970	0	188623	0	0	15787	0	0	4001	0	20883	144039			0	74988	74135	182	1890	0	0	0	19970	
453839																																							610	2390	130	0	24511	0	2158	647	2234	93253	80357	285	84120	0	773	10	3000	0	9133	641	93253	0	0	5010	0	0	2424	0	17198	63159			0	61336	60563	1058	0	0	0	478	9133	
454340																																							1987	1599	0	9592	0	0	1426	1012	1143	34807	31418	199	31617	0	617	0	0	0	3190	1000	34807	0	0	1810	0	0	380	0	5019	26399			0	18652	18035	0	13	0	0	0	3190	
454546																																							2800	3440	1231	0	53150	0	3673	4589	3021	174322	148836	658	159070	0	2204	781	7000	0	15252	238	174322	0	0	7478	0	0	9900	1140	23482	125354			0	102504	100300	-2364	197	0	0	2576	15252	
454658																																							4675	5353	0	0	61726	0	2719	88	7427	166834	141910	2595	148765	0	1184	0	4000	0	18069	98	166834	0	0	16341	0	0	1272	0	43711	98199			0	86030	84846	358	0	0	260	0	18069	
455150																																							931	2210	0	0	28994	0	1023	0	4627	118441	97609	322	97931	0	974	0	0	0	20510	300	118441	0	0	18714	0	0	700	0	16358	81251			0	76720	75746	796	4910	0	0	0	20510	
455253																																							36	863	0	0	78115	0	5374	1108	5639	181359	139831	2747	142578	0	1110	17	0	0	38781	385	181359	0	0	18965	0	0	18766	0	3559	136272			0	71517	70407	665	19800	0	0	0	38781	
455459																																							3191	4617	0	78	13951	0	2877	527	2407	78217	71111	442	71553	0	292	0	0	0	6664	100	78217	0	0	2207	0	0	4450	115	25842	45269			0	45586	45294	-93	5160	0	0	0	6664	
455552																																							20500	3921	1799	0	97509	0	3245	0	20268	455735	321637	2792	402824	0	2000	12298	78250	0	52911	1730	455735	0	0	11166	0	0	42092	1626	7414	314223			0	296569	294569	-2077	0	0	0	145	52911	
455945																																							450	2482	0	17862	1216	0	348	366	1245	83449	66702	223	67031	0	853	0	106	0	16418	16	83449	0	0	14392	0	0	1950	0	6135	60567			0	47218	46365	60	13115	0	0	0	16418	
455972																																							160931	20693	2327	11147	11064	0	26559	4059	16230	1176684	1041849	2234	1056083	0	13823	0	12000	0	120601	1280	1176684	0	0	82606	0	0	36720	24189	199914	841935			0	912844	899021	-5	464	0	0	0	120601	
456045																																							235655	52853	11447	0	469866	0	81799	33193	358676	3745802	3022338	17665	3291733	0	53347	59663	177271	0	454069	60	3745802	0	0	96067	0	0	357641	14011	455664	2566674			0	2454138	2400791	301	27848	0	0	74459	454069	
456054																																							11059	966	0	0	51819	0	490	0	4956	132075	103961	819	113476	0	1806	0	759	0	18599	1000	132075	0	0	9415	0	0	8000	0	13846	90115			0	64591	62785	184	0	0	0	7937	18599	
456157																																							1495	3717	0	0	55887	0	1246	6211	11691	292652	232861	1242	251943	0	4344	0	16000	0	40709	500	292652	0	0	38397	0	0	820	374	29727	203134			0	215663	211319	992	712	0	0	1840	40709	
456250																																							15137	1443	608	0	2487	0	759	451	1155	100958	85149	283	90265	0	621	2714	3100	0	10693	60	100958	0	0	2589	0	0	8013	0	16040	69109			0	73371	72750	31	3454	0	0	1733	10693	
456344																																							9166	997	0	7074	435	0	386	0	718	28213	23556	76	23782	0	857	0	150	0	4431	200	28213	0	0	2210	0	0	2000	0	4763	18793			0	9618	8761	21	676	0	0	0	4431	
456447																																							929	3586	0	14191	0	0	4053	2532	3547	203782	174299	328	184627	0	7547	0	10000	0	19155	350	203782	0	0	18455	0	0	350	0	9469	164830			0	164691	157144	0	17800	0	0	0	19155	
456456																																							60838	5805	0	0	61935	468	9747	77640	14699	578775	540881	4462	561865	0	25114	0	14772	0	16910	1155	578775	0	0	-16768	0	0	33029	0	49881	491000			0	372757	347643	-506	0	0	0	1750	16910	
456755																																							969	1521	118	0	43795	0	5180	0	4982	184817	161260	379	169389	0	1399	0	7750	0	15428	1000	184817	0	0	12063	0	0	2000	1219	13283	147977			0	122090	120691	365	6342	0	0	0	15428	
456960																																							902642	64925	6698	35151	523971	924	113535	29099	186222	4071534	3461874	20290	3486406	0	226033	0	513	0	585128	4693	4071534	3226	3729	-303590	0	360000	528346	1452	1250493	2211381			0	2399423	2173390	-4321	30299	0	0	0	585128	
457060																																							24993	4533	0	0	4019	0	1486	292	2632	161498	135143	204	149039	0	1761	0	13692	0	12459	1088	161498	0	0	6097	0	0	5312	0	22394	112749			0	125304	123543	-38	0	0	0	0	12459	
457220																																							919	8621	0	0	134888	0	1543	418	2631	249255	198557	530	199087	0	1773	0	0	0	50168	50	249255	0	0	50761	0	0	2450	0	13084	185473			0	93343	91570	-3093	8665	0	0	0	50168	
457426																																							10026	5118	2056	0	58077	0	4088	31324	8638	414098	344359	611	344970	0	8872	0	0	0	69128	514	414098	0	0	62085	0	0	7500	0	34833	309526			0	303543	294671	-971	100	0	0	0	69128	
457547																																							57676	25269	8718	0	217661	0	25687	25564	50695	1102117	934140	6921	1028308	0	31511	0	71059	0	73809	1270	1102117	0	0	-68910	0	0	141999	1718	71069	863071			0	720640	689129	-550	0	0	0	16188	73809	
457659																																							6485	1348	0	0	16853	0	275	0	594	41898	37859	37	37896	0	159	0	0	0	4002	700	41898	0	0	2215	0	0	900	0	22518	15341			0	12736	12577	187	3766	0	0	0	4002	
457752																																							236	5168	142	0	83730	0	2039	2936	2904	265506	197157	580	240968	0	2237	0	4001	0	24538	250	265506	0	0	13993	0	0	9750	0	82765	114392			0	166144	163907	545	4444	0	0	39230	24538	
458049																																							0	1840	0	0	21043	0	497	45	1735	49631	42720	585	45295	0	516	0	0	0	4336	200	49631	0	0	3042	0	0	1000	0	3960	38760			0	24987	24471	94	0	0	875	1115	4336	
458142																																							10187	1714	0	4311	11572	0	747	0	1806	116784	105021	159	105180	0	1287	0	0	0	11604	100	116784	0	0	10574	0	0	1000	0	6260	98761			0	81354	80067	-70	6380	0	0	0	11604	
458544																																							48	7009	0	1242	21665	0	9741	2993	3567	216038	188737	1313	196742	0	3501	0	6692	0	19297	150	216039	0	0	12705	0	0	6582	1186	23230	165506			0	157508	154007	-140	14580	0	0	0	19297	
458553																																							5549	1160	0	230	12003	0	208	310	1015	45379	39042	121	40295	0	428	0	1132	0	5084	100	45379	0	0	4006	0	0	826	0	7032	32010			0	25332	24904	152	0	0	0	0	5084	
458665																																							34	3273	0	0	57634	0	244	0	1427	85262	74846	482	75792	0	379	0	464	0	9470	1000	85262	0	0	7243	0	0	1000	0	18334	56512			0	18004	17625	227	5025	0	0	0	9470	
458946																																							1814	1945	0	0	15479	0	313	310	2642	59049	52753	96	53849	0	601	0	1000	0	5200	150	59049	0	0	2922	0	0	2325	0	6736	46017			0	36483	35882	-197	664	0	0	0	5200	
459046																																							407	6593	0	32820	4623	0	4450	331	7035	182434	129869	5543	146219	0	2110	15913	10807	0	36215	15	182434	0	0	2611	0	0	33557	809	25076	104794			0	102138	100028	32	9425	0	0	0	36215	
459130																																							27920	16484	0	60	7101	120	8182	471	3235	294912	254753	1440	256193	0	2551	0	0	0	38719	1000	294912	0	0	27683	0	0	10000	1512	79945	174808			0	210001	207450	36	22377	0	0	0	38719	
459354																																							6027	4496	0	0	74869	0	2648	177	8174	207272	188012	1961	189973	0	779	0	0	0	17299	500	207272	0	0	15342	0	0	1000	0	18837	169175			0	107329	106550	457	4331	0	0	0	17299	
459372																																							76065	1130	0	36060	314	0	4891	0	19865	306369	246318	5684	260018	0	862	0	0	0	46351	0	306369	0	0	46331	0	0	0	175	27089	219229			0	168731	167869	20	0	0	8016	0	46351	
459448																																							847	2571	0	5059	0	0	342	45	330	35238	29405	99	29504	0	406	0	0	0	5734	240	35238	0	0	2234	0	0	3260	0	5627	23778			0	22095	21689	0	4355	0	0	0	5734	
459644																																							5227	1062	0	0	16316	0	715	279	2830	74681	60877	262	68719	0	596	0	6805	0	5962	367	74681	0	0	4828	0	0	900	0	8147	52730			0	48848	48252	-133	0	0	775	0	5962	
459671																																							113729	2545	409	154995	24489	0	19665	0	12325	800549	688182	5048	727290	0	4711	0	7537	0	73259	200	800549	0	0	73674	0	0	0	0	35738	652444			0	477103	472392	-615	0	0	0	26523	73259	
460033																																							8772	12743	0	0	147993	2306	19302	10035	19580	627881	559323	4929	569905	4	6096	0	4061	0	57972	375	627881	0	0	47334	0	0	10396	0	54243	505080			0	413246	407150	-133	0	0	0	1592	57976	
460332																																							89635	6484	0	6347	999	0	3815	4494	1376	260580	198861	541	207457	0	4467	0	0	0	53123	16204	260580	0	0	25198	0	0	12412	559	19077	179784			-691	148338	143871	0	3000	0	0	8055	53123	
460341																																							18943	2179	181	0	41989	353	944	1955	6182	131923	94272	862	111448	0	4481	2009	10394	0	20475	540	131923	0	0	10395	0	0	9746	0	15864	78408			0	61669	57188	-206	0	0	5920	0	20475	
460350																																							3882	1445	301	0	0	0	970	0	1331	33737	29271	94	29365	0	309	584	0	0	4372	100	33737	0	0	95	0	0	4177	0	5312	23959			0	20854	20545	0	4679	0	0	0	4372	
460556																																							0	1024	0	2678	720	0	260	0	715	35050	32225	24	32249	0	339	0	0	0	2801	100	35050	0	0	1683	0	0	1004	0	5086	27139			0	26592	26253	14	3400	0	0	0	2801	
460770																																							6918	185	0	0	0	0	5242	10532	2037	119468	105342	521	105863	0	1524	0	0	0	13605	500	119468	0	0	10363	0	0	2742	0	1922	103420			0	92865	91341	0	3213	0	0	0	13605	
461058																																							20550	4640	0	0	35161	1	3778	0	3390	115628	103613	419	104032	0	791	254	0	0	11596	600	115628	0	0	7143	0	0	2600	0	33699	69914			0	48195	47404	1253	450	0	0	0	11596	
462756																																							1721	10252	0	1501	27979	0	16129	746	3991	300738	272997	1083	276080	0	2472	545	2000	0	24658	2004	300738	0	0	8652	0	0	13996	0	72999	199998			0	211717	209245	6	28629	0	0	0	24658	
463203																																							34092	3127	0	2500	0	0	1317	2238	1600	136055	108570	530	109103	0	1769	0	3	0	26952	1129	136055	0	0	24407	0	0	1416	0	29501	79069			0	92950	91181	0	0	0	0	0	26952	
463342																																							513	8152	0	2378	96217	0	10554	1558	13715	474366	392431	2787	421181	0	3847	8974	18400	0	53185	84	474366	0	0	17593	0	0	34757	1065	75135	317296			0	320687	316840	751	14400	0	0	7563	53185	
463605																																							0	8562	432	1126	40032	108	7712	88	2974	228180	191975	361	198371	0	1887	0	500	0	29809	329	228180	0	0	21298	0	0	8382	1234	48002	143973			0	150555	148668	-200	17244	0	0	5535	29809	
463650																																							30349	8652	0	2474	0	0	15689	7596	16641	512906	424681	1166	455847	0	7567	0	30000	0	57060	3000	512907	0	0	27060	0	0	27000	0	74005	350675			0	439072	431505	0	0	0	0	0	57060	
463735																																							405543	70143	11761	0	908760	19059	157126	26748	555777	5081726	4291667	86012	4633000	0	46396	27868	10294	0	448726	11866	5081726	0	0	150179	0	0	289953	16659	636162	3655505			0	2887454	2841058	-3272	41224	0	3975	241052	448726	
464255																																							7073	6619	0	0	8162	0	2213	0	930	55545	50501	224	51082	0	417	0	357	0	4463	50	55545	0	0	2026	0	0	2424	0	11012	39489			0	30965	30548	-37	0	0	0	0	4463	
464750																																							204	5676	0	0	19106	0	792	1956	3805	87258	72206	864	73528	0	2342	0	458	0	13730	1000	87258	0	0	11853	0	0	1000	0	22995	49210			0	48686	46344	-123	9375	0	0	0	13730	
464853																																							1417	319	0	252	1409	0	439	162	1117	33776	30463	470	30933	0	197	0	0	0	2843	100	33776	0	0	1425	0	0	1300	0	2592	27871			0	27209	27012	18	1649	0	0	0	2843	
465038																																							14748	2083	0	5985	301	0	3415	30210	2227	180108	167647	552	168199	0	3762	0	0	0	11909	400	180108	0	0	1342	0	0	10172	0	17623	150024			0	124901	121139	-5	0	0	0	0	11909	
465243																																							9173	996	0	0	37007	0	1879	0	2684	170207	138524	1158	155326	0	1284	0	14581	0	14881	600	170207	0	0	10293	0	0	3300	0	16062	122462			0	119752	118468	688	0	0	0	1063	14881	
465337																																							2251	7746	0	0	37558	0	1255	289	4905	101596	86931	1027	90958	0	638	0	3000	0	10637	50	101595	0	0	10587	0	0	450	0	8988	77944			0	48181	47543	-450	49	0	0	0	10637	
465524																																							176	2014	0	0	5914	0	820	65	1667	76224	66551	155	69706	0	780	0	3000	0	6519	150	76225	0	0	3429	0	0	2950	0	10326	56225			0	59704	58924	-10	6644	0	0	0	6519	
465618																																							4671	6684	1089	2600	96738	4709	8858	557	21345	521374	446866	5713	460079	0	6712	0	7500	0	61295	375	521374	1237	0	59665	0	0	1000	4009	85557	361309			0	375589	368877	255	0	0	0	0	61295	
465672																																							2645	6425	669	1225	15258	0	2953	284	6620	78494	68309	2224	70533	0	1702	0	0	0	7960	0	78493	0	0	8097	274	0	25	1745	6169	62139			0	42098	40396	-162	0	0	0	0	7960	
466044																																							1780	879	0	0	28001	0	843	692	1300	85062	72310	297	76252	0	732	0	750	0	8809	400	85061	0	0	6021	0	0	2100	546	10371	61939			0	48753	48021	288	3000	0	0	2895	8809	
466240																																							4490	10500	2454	104200	185883	0	17453	2604	23324	685506	535804	4688	584015	0	6008	28456	40000	0	101491	2	685506	0	0	39674	0	0	61578	4635	77878	457926			0	307459	301451	237	56	0	0	3523	101491	
466549																																							353	1711	102	0	5442	0	2422	75	3317	116579	89343	1125	101416	0	1199	3404	9948	0	15163	200	116579	0	0	5119	0	0	9853	0	14757	74586			0	94150	92951	-9	6802	0	0	1000	15163	
466642																																							4030	12255	749	9106	28857	0	9386	5279	14560	747915	669201	3124	673717	0	6403	6354	1392	0	74198	3404	747915	0	0	35853	0	0	36190	2834	81731	587470			0	659708	653305	-1249	1200	0	0	0	74198	
466754																																							7634	6772	0	0	44156	0	9397	4979	5317	295562	236129	1089	269682	0	3182	27	30723	0	25881	51	295563	0	0	10956	0	0	14951	827	22282	213847			0	218841	215659	-77	794	0	0	1741	25881	
466857																																							25764	38106	1666	1435	367354	5377	41915	6602	68612	1576572	1368288	10300	1433558	0	12084	39899	54970	0	143014	200	1576572	0	0	52775	0	0	94654	9475	517255	851033			0	982451	970367	-4615	0	0	0	0	143014	
466932																																							12041	4582	0	4925	11831	0	2355	1019	2743	113064	96298	149	99464	0	1357	0	3017	0	13600	200	113064	0	0	12979	0	0	225	0	16324	79974			0	74925	73568	196	0	0	0	0	13600	
467144																																							28	1847	0	0	3873	0	2017	135	1358	53253	40723	458	46181	0	588	0	5000	0	7073	480	53254	0	0	4541	0	0	2020	0	6583	34140			0	43658	43070	32	925	0	0	0	7073	
467265																																							15719	2976	0	6494	11539	0	327	0	774	64588	58161	156	58616	0	194	0	299	0	5972	400	64588	0	0	4906	0	0	400	0	12608	45553			0	19743	19549	266	7210	0	0	0	5972	
467658																																							3267	10945	0	0	126383	0	6857	755	21779	630017	550289	3488	569915	0	7546	4141	14138	2000	60102	1000	630017	0	0	49143	0	0	9900	553	93462	456827			0	431298	423752	59	31585	0	0	0	60102	
467733																																							9823	3523	825	46521	22339	1448	4468	6240	12641	280724	254923	1265	257075	0	4957	0	887	0	23649	41	280724	0	0	17724	0	0	6013	0	37757	217166			0	132843	127886	-129	45010	0	0	0	23649	
467957																																							600	2422	0	463	16416	0	981	0	2049	50698	45008	337	45345	0	525	0	0	0	5353	50	50698	0	0	3366	0	0	2000	0	7823	37185			0	24292	23767	-63	4000	0	0	0	5353	
468673																																							7576	2320	56	0	9171	0	2986	98	8031	164410	133072	445	146213	0	1912	0	12696	0	18197	1	164410	0	0	5111	0	0	13071	0	8632	124440			-91	136084	134172	105	0	0	0	0	18197	
468806																																							68149	3416	6949	0	153079	0	7191	834	25133	639303	381429	2169	565420	0	5980	4083	54788	0	73883	191	639303	0	0	41678	1368	0	28850	8195	42186	339243			0	366886	360906	3164	0	0	0	127034	73883	
468954																																							10250	6180	0	65323	65585	0	14799	8519	5252	421981	375243	1099	384040	0	3504	788	0	0	37941	1100	421981	0	0	8181	0	0	28682	0	70446	304797			0	245789	242285	-22	3000	0	0	7698	37941	
469250																																							634	506	0	3608	0	0	273	0	252	14635	11816	44	13002	0	135	0	1142	0	1634	120	14636	0	0	1374	0	0	140	0	1162	10655			0	8168	8033	0	1329	0	0	0	1634	
469362																																							895	3512	0	1750	6449	0	15	0	927	34784	30513	139	30652	0	317	0	0	0	4132	300	34784	0	0	2340	0	0	1500	0	6161	24352			0	18253	17936	-8	3300	0	0	0	4132	
469559																																							20	4998	0	17707	56004	0	2391	115	4032	216768	175049	572	197017	0	1662	0	7846	0	19751	100	216768	0	0	17352	0	0	1500	0	23093	151956			0	133163	131501	799	0	0	0	13550	19751	
469737																																							16024	1116	0	0	36480	0	1096	1060	1930	102746	93244	549	93793	0	1492	0	0	0	8953	217	102746	0	0	4923	0	0	3533	0	16527	76717			0	46532	45040	280	0	0	0	0	8953	
470032																																							9675	2119	0	0	16301	0	2521	130	6398	111884	99324	1586	103442	0	878	0	2532	0	8442	49	111884	0	0	6147	0	0	2289	0	10757	88567			-116	75618	74740	73	0	0	0	0	8442	
470050																																							94418	93295	34	544	591813	0	13270	251	11856	1267424	1017783	11188	1157511	0	6727	6406	0	0	109912	5000	1267423	0	0	67317	0	0	28549	5884	368771	649012			0	449430	442703	9046	6950	0	5340	123200	109912	
470434																																							0	1922	0	0	8209	0	27	25	171	15212	13469	17	13486	0	94	0	0	0	1726	50	15212	0	0	1622	0	0	100	0	3085	10384			0	4952	4858	-46	0	0	0	0	1726	
470452																																							16571	9858	255	0	108073	0	23698	6334	11113	555395	478332	3156	501488	0	4040	2940	20000	0	53907	200	555395	0	0	56765	0	0	800	2060	102479	375853			0	378442	374402	-3858	91	0	0	0	53907	
470724																																							42574	4650	0	0	255103	0	11086	11605	16424	875296	822954	3657	852095	0	28273	0	25484	0	23201	7857	875296	0	0	-15602	0	0	32524	0	92801	730153			0	562127	533854	-1578	0	0	0	0	23201	
471057																																							0	2103	0	0	21284	0	32	0	1679	41073	32513	402	32915	0	422	0	0	0	8158	500	41073	0	0	6498	0	0	1000	0	5823	26690			0	13537	13115	160	2860	0	0	0	8158	
471217																																							25518	24731	0	0	311094	0	5733	29244	65019	973058	697265	20483	876447	24594	21129	0	158699	0	72017	200	973058	0	0	-25642	6794	0	96093	29621	56223	641042			0	496433	475304	1366	0	0	0	0	96611	
471749																																							382	6036	41	23288	2003	0	6737	92	9351	328465	276912	1985	298227	0	2547	344	12808	0	30238	15	328465	0	0	26736	0	0	3485	3858	47348	229564			0	262880	260333	2	16000	0	0	6522	30238	
472018																																							10415	1569	0	0	41522	0	856	437	2311	103327	89037	694	90282	75	363	0	551	0	12970	100	103327	0	0	13394	0	0	200	0	17552	71485			0	45299	44936	-724	1281	0	0	0	13045	
472045																																							1496	537	0	0	16694	0	6	0	532	38050	25341	44	26158	0	225	0	603	0	11892	200	38050	0	0	10106	0	0	1300	0	2760	22581			0	19010	18785	286	0	0	170	0	11892	
472148																																							873	5551	77	441	12116	0	350	0	1355	34892	30874	365	31239	0	226	287	0	0	3653	300	34892	0	0	848	0	0	2253	0	3447	27427			0	13973	13747	252	95	0	0	0	3653	
472250																																							5759	1139	0	408	0	0	0	0	125	14332	12414	26	12440	0	211	0	0	0	1892	75	14332	0	0	1042	0	0	775	0	1827	10587			0	6087	5876	0	1025	0	0	0	1892	
472335																																							15138	10094	0	170278	59918	0	22300	311	24854	705735	574809	5517	628415	0	5396	0	48089	0	77320	600	705735	0	0	43423	0	0	33800	1105	166066	408743			0	407052	401656	-503	81	0	0	0	77320	
472531																																							0	4431	0	0	30191	0	134	142	527	55634	47407	63	47470	0	225	0	0	0	8164	14	55634	0	0	7735	0	0	366	0	8959	38448			0	20434	20209	49	0	0	0	0	8164	
