RCFDJJ04,RCFDJJ05,RCFDJJ06,RCFDJJ07,RCFDJJ08,RCFDJJ09,RCFDJJ11,RCFDJJ12,RCFDJJ13,RCFDJJ14,RCFDJJ15,RCFDJJ16,RCFDJJ17,RCFDJJ18,RCFDJJ19,RCFDJJ20,RCFDJJ21,RCFDJJ23,RCFDJJ24,RCFDJJ25,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,360843,2013-12-31
,,,,,,,,,,,,,,,,,,,,360955,2013-12-31
,,,,,,,,,,,,,,,,,,,,361055,2013-12-31
,,,,,,,,,,,,,,,,,,,,361167,2013-12-31
,,,,,,,,,,,,,,,,,,,,361279,2013-12-31
,,,,,,,,,,,,,,,,,,,,361354,2013-12-31
,,,,,,,,,,,,,,,,,,,,361439,2013-12-31
,,,,,,,,,,,,,,,,,,,,361653,2013-12-31
,,,,,,,,,,,,,,,,,,,,362043,2013-12-31
,,,,,,,,,,,,,,,,,,,,362155,2013-12-31
,,,,,,,,,,,,,,,,,,,,362717,2013-12-31
,,,,,,,,,,,,,,,,,,,,362753,2013-12-31
,,,,,,,,,,,,,,,,,,,,362856,2013-12-31
,,,,,,,,,,,,,,,,,,,,362940,2013-12-31
,,,,,,,,,,,,,,,,,,,,363442,2013-12-31
,,,,,,,,,,,,,,,,,,,,363648,2013-12-31
,,,,,,,,,,,,,,,,,,,,363657,2013-12-31
,,,,,,,,,,,,,,,,,,,,363778,2013-12-31
,,,,,,,,,,,,,,,,,,,,364131,2013-12-31
,,,,,,,,,,,,,,,,,,,,364270,2013-12-31
,,,,,,,,,,,,,,,,,,,,364430,2013-12-31
,,,,,,,,,,,,,,,,,,,,364449,2013-12-31
,,,,,,,,,,,,,,,,,,,,364850,2013-12-31
,,,,,,,,,,,,,,,,,,,,365325,2013-12-31
,,,,,,,,,,,,,,,,,,,,365455,2013-12-31
,,,,,,,,,,,,,,,,,,,,365576,2013-12-31
,,,,,,,,,,,,,,,,,,,,365745,2013-12-31
,,,,,,,,,,,,,,,,,,,,365848,2013-12-31
,,,,,,,,,,,,,,,,,,,,365875,2013-12-31
,,,,,,,,,,,,,,,,,,,,365950,2013-12-31
,,,,,,,,,,,,,,,,,,,,366078,2013-12-31
,,,,,,,,,,,,,,,,,,,,366238,2013-12-31
,,,,,,,,,,,,,,,,,,,,366247,2013-12-31
,,,,,,,,,,,,,,,,,,,,366359,2013-12-31
,,,,,,,,,,,,,,,,,,,,366658,2013-12-31
,,,,,,,,,,,,,,,,,,,,366854,2013-12-31
,,,,,,,,,,,,,,,,,,,,367150,2013-12-31
,,,,,,,,,,,,,,,,,,,,367178,2013-12-31
,,,,,,,,,,,,,,,,,,,,367431,2013-12-31
,,,,,,,,,,,,,,,,,,,,367543,2013-12-31
,,,,,,,,,,,,,,,,,,,,367954,2013-12-31
,,,,,,,,,,,,,,,,,,,,368054,2013-12-31
,,,,,,,,,,,,,,,,,,,,368175,2013-12-31
,,,,,,,,,,,,,,,,,,,,368344,2013-12-31
,,,,,,,,,,,,,,,,,,,,368429,2013-12-31
,,,,,,,,,,,,,,,,,,,,368522,2013-12-31
,,,,,,,,,,,,,,,,,,,,368933,2013-12-31
,,,,,,,,,,,,,,,,,,,,368951,2013-12-31
,,,,,,,,,,,,,,,,,,,,369453,2013-12-31
,,,,,,,,,,,,,,,,,,,,369659,2013-12-31
,,,,,,,,,,,,,,,,,,,,370020,2013-12-31
,,,,,,,,,,,,,,,,,,,,370271,2013-12-31
,,,,,,,,,,,,,,,,,,,,370347,2013-12-31
,,,,,,,,,,,,,,,,,,,,370721,2013-12-31
,,,,,,,,,,,,,,,,,,,,370758,2013-12-31
,,,,,,,,,,,,,,,,,,,,370833,2013-12-31
,,,,,,,,,,,,,,,,,,,,370954,2013-12-31
,,,,,,,,,,,,,,,,,,,,371223,2013-12-31
,,,,,,,,,,,,,,,,,,,,371232,2013-12-31
,,,,,,,,,,,,,,,,,,,,371362,2013-12-31
,,,,,,,,,,,,,,,,,,,,371559,2013-12-31
,,,,,,,,,,,,,,,,,,,,371755,2013-12-31
,,,,,,,,,,,,,,,,,,,,371849,2013-12-31
,,,,,,,,,,,,,,,,,,,,371858,2013-12-31
,,,,,,,,,,,,,,,,,,,,371924,2013-12-31
,,,,,,,,,,,,,,,,,,,,371942,2013-12-31
,,,,,,,,,,,,,,,,,,,,372257,2013-12-31
,,,,,,,,,,,,,,,,,,,,372444,2013-12-31
,,,,,,,,,,,,,,,,,,,,372538,2013-12-31
,,,,,,,,,,,,,,,,,,,,372556,2013-12-31
,,,,,,,,,,,,,,,,,,,,372640,2013-12-31
,,,,,,,,,,,,,,,,,,,,372770,2013-12-31
,,,,,,,,,,,,,,,,,,,,372855,2013-12-31
,,,,,,,,,,,,,,,,,,,,373058,2013-12-31
,,,,,,,,,,,,,,,,,,,,373115,2013-12-31
,,,,,,,,,,,,,,,,,,,,373272,2013-12-31
,,,,,,,,,,,,,,,,,,,,373553,2013-12-31
,,,,,,,,,,,,,,,,,,,,373601,2013-12-31
,,,,,,,,,,,,,,,,,,,,374130,2013-12-31
,,,,,,,,,,,,,,,,,,,,374354,2013-12-31
,,,,,,,,,,,,,,,,,,,,374653,2013-12-31
,,,,,,,,,,,,,,,,,,,,374774,2013-12-31
,,,,,,,,,,,,,,,,,,,,375034,2013-12-31
,,,,,,,,,,,,,,,,,,,,375043,2013-12-31
,,,,,,,,,,,,,,,,,,,,375155,2013-12-31
,,,,,,,,,,,,,,,,,,,,375379,2013-12-31
,,,,,,,,,,,,,,,,,,,,375502,2013-12-31
,,,,,,,,,,,,,,,,,,,,375566,2013-12-31
,,,,,,,,,,,,,,,,,,,,375650,2013-12-31
,,,,,,,,,,,,,,,,,,,,376068,2013-12-31
,,,,,,,,,,,,,,,,,,,,376237,2013-12-31
,,,,,,,,,,,,,,,,,,,,376273,2013-12-31
,,,,,,,,,,,,,,,,,,,,376433,2013-12-31
,,,,,,,,,,,,,,,,,,,,376442,2013-12-31
,,,,,,,,,,,,,,,,,,,,376657,2013-12-31
,,,,,,,,,,,,,,,,,,,,376947,2013-12-31
,,,,,,,,,,,,,,,,,,,,377663,2013-12-31
,,,,,,,,,,,,,,,,,,,,377850,2013-12-31
,,,,,,,,,,,,,,,,,,,,377908,2013-12-31
,,,,,,,,,,,,,,,,,,,,378044,2013-12-31
,,,,,,,,,,,,,,,,,,,,378110,2013-12-31
,,,,,,,,,,,,,,,,,,,,378549,2013-12-31
,,,,,,,,,,,,,,,,,,,,378558,2013-12-31
,,,,,,,,,,,,,,,,,,,,378642,2013-12-31
,,,,,,,,,,,,,,,,,,,,378651,2013-12-31
,,,,,,,,,,,,,,,,,,,,378950,2013-12-31
,,,,,,,,,,,,,,,,,,,,379050,2013-12-31
,,,,,,,,,,,,,,,,,,,,379153,2013-12-31
,,,,,,,,,,,,,,,,,,,,379171,2013-12-31
,,,,,,,,,,,,,,,,,,,,379359,2013-12-31
,,,,,,,,,,,,,,,,,,,,379470,2013-12-31
,,,,,,,,,,,,,,,,,,,,379649,2013-12-31
,,,,,,,,,,,,,,,,,,,,379920,2013-12-31
,,,,,,,,,,,,,,,,,,,,380346,2013-12-31
,,,,,,,,,,,,,,,,,,,,380458,2013-12-31
,,,,,,,,,,,,,,,,,,,,380533,2013-12-31
,,,,,,,,,,,,,,,,,,,,380654,2013-12-31
,,,,,,,,,,,,,,,,,,,,380841,2013-12-31
,,,,,,,,,,,,,,,,,,,,380878,2013-12-31
,,,,,,,,,,,,,,,,,,,,380944,2013-12-31
,,,,,,,,,,,,,,,,,,,,381026,2013-12-31
,,,,,,,,,,,,,,,,,,,,381343,2013-12-31
,,,,,,,,,,,,,,,,,,,,381754,2013-12-31
,,,,,,,,,,,,,,,,,,,,381839,2013-12-31
,,,,,,,,,,,,,,,,,,,,381932,2013-12-31
,,,,,,,,,,,,,,,,,,,,381950,2013-12-31
,,,,,,,,,,,,,,,,,,,,382050,2013-12-31
,,,,,,,,,,,,,,,,,,,,382069,2013-12-31
,,,,,,,,,,,,,,,,,,,,382256,2013-12-31
,,,,,,,,,,,,,,,,,,,,382274,2013-12-31
,,,,,,,,,,,,,,,,,,,,382443,2013-12-31
,,,,,,,,,,,,,,,,,,,,382537,2013-12-31
,,,,,,,,,,,,,,,,,,,,382649,2013-12-31
,,,,,,,,,,,,,,,,,,,,382658,2013-12-31
,,,,,,,,,,,,,,,,,,,,382667,2013-12-31
,,,,,,,,,,,,,,,,,,,,382742,2013-12-31
,,,,,,,,,,,,,,,,,,,,382854,2013-12-31
,,,,,,,,,,,,,,,,,,,,384018,2013-12-31
,,,,,,,,,,,,,,,,,,,,384278,2013-12-31
,,,,,,,,,,,,,,,,,,,,384335,2013-12-31
,,,,,,,,,,,,,,,,,,,,384353,2013-12-31
,,,,,,,,,,,,,,,,,,,,384652,2013-12-31
,,,,,,,,,,,,,,,,,,,,384830,2013-12-31
,,,,,,,,,,,,,,,,,,,,385350,2013-12-31
,,,,,,,,,,,,,,,,,,,,385471,2013-12-31
,,,,,,,,,,,,,,,,,,,,385547,2013-12-31
,,,,,,,,,,,,,,,,,,,,385686,2013-12-31
,,,,,,,,,,,,,,,,,,,,386049,2013-12-31
,,,,,,,,,,,,,,,,,,,,386142,2013-12-31
,,,,,,,,,,,,,,,,,,,,386432,2013-12-31
,,,,,,,,,,,,,,,,,,,,386450,2013-12-31
,,,,,,,,,,,,,,,,,,,,386731,2013-12-31
,,,,,,,,,,,,,,,,,,,,386825,2013-12-31
,,,,,,,,,,,,,,,,,,,,386852,2013-12-31
,,,,,,,,,,,,,,,,,,,,387055,2013-12-31
,,,,,,,,,,,,,,,,,,,,387671,2013-12-31
,,,,,,,,,,,,,,,,,,,,388155,2013-12-31
,,,,,,,,,,,,,,,,,,,,388258,2013-12-31
,,,,,,,,,,,,,,,,,,,,388557,2013-12-31
,,,,,,,,,,,,,,,,,,,,388744,2013-12-31
,,,,,,,,,,,,,,,,,,,,388753,2013-12-31
,,,,,,,,,,,,,,,,,,,,388874,2013-12-31
,,,,,,,,,,,,,,,,,,,,388940,2013-12-31
,,,,,,,,,,,,,,,,,,,,389059,2013-12-31
,,,,,,,,,,,,,,,,,,,,389358,2013-12-31
,,,,,,,,,,,,,,,,,,,,389376,2013-12-31
,,,,,,,,,,,,,,,,,,,,389826,2013-12-31
,,,,,,,,,,,,,,,,,,,,390167,2013-12-31
,,,,,,,,,,,,,,,,,,,,390336,2013-12-31
,,,,,,,,,,,,,,,,,,,,390372,2013-12-31
,,,,,,,,,,,,,,,,,,,,390840,2013-12-31
,,,,,,,,,,,,,,,,,,,,391418,2013-12-31
,,,,,,,,,,,,,,,,,,,,391557,2013-12-31
,,,,,,,,,,,,,,,,,,,,391575,2013-12-31
,,,,,,,,,,,,,,,,,,,,391959,2013-12-31
,,,,,,,,,,,,,,,,,,,,391977,2013-12-31
,,,,,,,,,,,,,,,,,,,,392152,2013-12-31
,,,,,,,,,,,,,,,,,,,,392255,2013-12-31
,,,,,,,,,,,,,,,,,,,,392778,2013-12-31
,,,,,,,,,,,,,,,,,,,,393252,2013-12-31
,,,,,,,,,,,,,,,,,,,,393355,2013-12-31
,,,,,,,,,,,,,,,,,,,,393757,2013-12-31
,,,,,,,,,,,,,,,,,,,,393850,2013-12-31
,,,,,,,,,,,,,,,,,,,,393953,2013-12-31
,,,,,,,,,,,,,,,,,,,,394156,2013-12-31
,,,,,,,,,,,,,,,,,,,,394259,2013-12-31
,,,,,,,,,,,,,,,,,,,,395238,2013-12-31
,,,,,,,,,,,,,,,,,,,,395274,2013-12-31
,,,,,,,,,,,,,,,,,,,,395779,2013-12-31
,,,,,,,,,,,,,,,,,,,,395836,2013-12-31
,,,,,,,,,,,,,,,,,,,,396057,2013-12-31
,,,,,,,,,,,,,,,,,,,,396244,2013-12-31
,,,,,,,,,,,,,,,,,,,,396253,2013-12-31
,,,,,,,,,,,,,,,,,,,,396356,2013-12-31
,,,,,,,,,,,,,,,,,,,,396954,2013-12-31
,,,,,,,,,,,,,,,,,,,,397456,2013-12-31
,,,,,,,,,,,,,,,,,,,,397531,2013-12-31
,,,,,,,,,,,,,,,,,,,,397540,2013-12-31
,,,,,,,,,,,,,,,,,,,,397559,2013-12-31
,,,,,,,,,,,,,,,,,,,,397755,2013-12-31
,,,,,,,,,,,,,,,,,,,,397858,2013-12-31
,,,,,,,,,,,,,,,,,,,,398051,2013-12-31
,,,,,,,,,,,,,,,,,,,,398248,2013-12-31
,,,,,,,,,,,,,,,,,,,,398350,2013-12-31
,,,,,,,,,,,,,,,,,,,,398631,2013-12-31
,,,,,,,,,,,,,,,,,,,,398668,2013-12-31
,,,,,,,,,,,,,,,,,,,,398837,2013-12-31
,,,,,,,,,,,,,,,,,,,,399357,2013-12-31
,,,,,,,,,,,,,,,,,,,,399517,2013-12-31
,,,,,,,,,,,,,,,,,,,,399731,2013-12-31
,,,,,,,,,,,,,,,,,,,,399973,2013-12-31
,,,,,,,,,,,,,,,,,,,,400057,2013-12-31
,,,,,,,,,,,,,,,,,,,,400141,2013-12-31
,,,,,,,,,,,,,,,,,,,,400365,2013-12-31
,,,,,,,,,,,,,,,,,,,,400552,2013-12-31
,,,,,,,,,,,,,,,,,,,,400767,2013-12-31
,,,,,,,,,,,,,,,,,,,,400945,2013-12-31
,,,,,,,,,,,,,,,,,,,,401072,2013-12-31
,,,,,,,,,,,,,,,,,,,,401148,2013-12-31
,,,,,,,,,,,,,,,,,,,,401447,2013-12-31
,,,,,,,,,,,,,,,,,,,,401559,2013-12-31
,,,,,,,,,,,,,,,,,,,,401755,2013-12-31
,,,,,,,,,,,,,,,,,,,,401906,2013-12-31
,,,,,,,,,,,,,,,,,,,,401951,2013-12-31
,,,,,,,,,,,,,,,,,,,,402275,2013-12-31
,,,,,,,,,,,,,,,,,,,,402462,2013-12-31
,,,,,,,,,,,,,,,,,,,,402846,2013-12-31
,,,,,,,,,,,,,,,,,,,,402873,2013-12-31
,,,,,,,,,,,,,,,,,,,,403067,2013-12-31
,,,,,,,,,,,,,,,,,,,,403106,2013-12-31
,,,,,,,,,,,,,,,,,,,,403151,2013-12-31
,,,,,,,,,,,,,,,,,,,,403179,2013-12-31
,,,,,,,,,,,,,,,,,,,,403254,2013-12-31
,,,,,,,,,,,,,,,,,,,,403357,2013-12-31
,,,,,,,,,,,,,,,,,,,,403656,2013-12-31
,,,,,,,,,,,,,,,,,,,,403870,2013-12-31
,,,,,,,,,,,,,,,,,,,,403937,2013-12-31
,,,,,,,,,,,,,,,,,,,,403946,2013-12-31
,,,,,,,,,,,,,,,,,,,,404653,2013-12-31
,,,,,,,,,,,,,,,,,,,,404943,2013-12-31
,,,,,,,,,,,,,,,,,,,,405959,2013-12-31
,,,,,,,,,,,,,,,,,,,,406022,2013-12-31
,,,,,,,,,,,,,,,,,,,,406059,2013-12-31
,,,,,,,,,,,,,,,,,,,,406666,2013-12-31
,,,,,,,,,,,,,,,,,,,,406778,2013-12-31
,,,,,,,,,,,,,,,,,,,,406974,2013-12-31
,,,,,,,,,,,,,,,,,,,,407168,2013-12-31
,,,,,,,,,,,,,,,,,,,,407506,2013-12-31
,,,,,,,,,,,,,,,,,,,,407645,2013-12-31
,,,,,,,,,,,,,,,,,,,,407850,2013-12-31
,,,,,,,,,,,,,,,,,,,,408147,2013-12-31
,,,,,,,,,,,,,,,,,,,,408307,2013-12-31
,,,,,,,,,,,,,,,,,,,,408642,2013-12-31
,,,,,,,,,,,,,,,,,,,,408875,2013-12-31
,,,,,,,,,,,,,,,,,,,,409265,2013-12-31
,,,,,,,,,,,,,,,,,,,,410159,2013-12-31
,,,,,,,,,,,,,,,,,,,,410560,2013-12-31
,,,,,,,,,,,,,,,,,,,,410748,2013-12-31
,,,,,,,,,,,,,,,,,,,,410917,2013-12-31
,,,,,,,,,,,,,,,,,,,,410944,2013-12-31
,,,,,,,,,,,,,,,,,,,,411053,2013-12-31
,,,,,,,,,,,,,,,,,,,,411062,2013-12-31
,,,,,,,,,,,,,,,,,,,,411174,2013-12-31
,,,,,,,,,,,,,,,,,,,,411231,2013-12-31
,,,,,,,,,,,,,,,,,,,,411240,2013-12-31
,,,,,,,,,,,,,,,,,,,,411473,2013-12-31
,,,,,,,,,,,,,,,,,,,,411512,2013-12-31
,,,,,,,,,,,,,,,,,,,,411549,2013-12-31
,,,,,,,,,,,,,,,,,,,,411576,2013-12-31
,,,,,,,,,,,,,,,,,,,,411624,2013-12-31
,,,,,,,,,,,,,,,,,,,,411651,2013-12-31
,,,,,,,,,,,,,,,,,,,,412135,2013-12-31
,,,,,,,,,,,,,,,,,,,,412153,2013-12-31
,,,,,,,,,,,,,,,,,,,,412452,2013-12-31
,,,,,,,,,,,,,,,,,,,,412555,2013-12-31
,,,,,,,,,,,,,,,,,,,,412667,2013-12-31
,,,,,,,,,,,,,,,,,,,,412751,2013-12-31
,,,,,,,,,,,,,,,,,,,,412845,2013-12-31
,,,,,,,,,,,,,,,,,,,,412872,2013-12-31
,,,,,,,,,,,,,,,,,,,,413141,2013-12-31
,,,,,,,,,,,,,,,,,,,,413208,2013-12-31
,,,,,,,,,,,,,,,,,,,,413347,2013-12-31
,,,,,,,,,,,,,,,,,,,,413543,2013-12-31
,,,,,,,,,,,,,,,,,,,,413646,2013-12-31
,,,,,,,,,,,,,,,,,,,,413673,2013-12-31
,,,,,,,,,,,,,,,,,,,,413730,2013-12-31
,,,,,,,,,,,,,,,,,,,,413758,2013-12-31
,,,,,,,,,,,,,,,,,,,,413851,2013-12-31
,,,,,,,,,,,,,,,,,,,,414102,2013-12-31
,,,,,,,,,,,,,,,,,,,,414652,2013-12-31
,,,,,,,,,,,,,,,,,,,,414764,2013-12-31
,,,,,,,,,,,,,,,,,,,,414858,2013-12-31
,,,,,,,,,,,,,,,,,,,,415677,2013-12-31
,,,,,,,,,,,,,,,,,,,,415770,2013-12-31
,,,,,,,,,,,,,,,,,,,,415855,2013-12-31
,,,,,,,,,,,,,,,,,,,,416245,2013-12-31
,,,,,,,,,,,,,,,,,,,,416272,2013-12-31
,,,,,,,,,,,,,,,,,,,,416339,2013-12-31
,,,,,,,,,,,,,,,,,,,,416348,2013-12-31
,,,,,,,,,,,,,,,,,,,,416357,2013-12-31
,,,,,,,,,,,,,,,,,,,,416656,2013-12-31
,,,,,,,,,,,,,,,,,,,,416674,2013-12-31
,,,,,,,,,,,,,,,,,,,,416973,2013-12-31
,,,,,,,,,,,,,,,,,,,,417149,2013-12-31
,,,,,,,,,,,,,,,,,,,,417251,2013-12-31
,,,,,,,,,,,,,,,,,,,,417626,2013-12-31
,,,,,,,,,,,,,,,,,,,,417710,2013-12-31
,,,,,,,,,,,,,,,,,,,,418100,2013-12-31
,,,,,,,,,,,,,,,,,,,,418249,2013-12-31
,,,,,,,,,,,,,,,,,,,,418436,2013-12-31
,,,,,,,,,,,,,,,,,,,,418856,2013-12-31
,,,,,,,,,,,,,,,,,,,,419255,2013-12-31
,,,,,,,,,,,,,,,,,,,,419406,2013-12-31
,,,,,,,,,,,,,,,,,,,,419460,2013-12-31
,,,,,,,,,,,,,,,,,,,,419675,2013-12-31
,,,,,,,,,,,,,,,,,,,,419947,2013-12-31
,,,,,,,,,,,,,,,,,,,,420457,2013-12-31
,,,,,,,,,,,,,,,,,,,,420578,2013-12-31
,,,,,,,,,,,,,,,,,,,,420644,2013-12-31
,,,,,,,,,,,,,,,,,,,,420653,2013-12-31
,,,,,,,,,,,,,,,,,,,,420877,2013-12-31
,,,,,,,,,,,,,,,,,,,,421445,2013-12-31
,,,,,,,,,,,,,,,,,,,,421539,2013-12-31
,,,,,,,,,,,,,,,,,,,,422059,2013-12-31
,,,,,,,,,,,,,,,,,,,,422116,2013-12-31
,,,,,,,,,,,,,,,,,,,,422433,2013-12-31
,,,,,,,,,,,,,,,,,,,,422657,2013-12-31
,,,,,,,,,,,,,,,,,,,,423159,2013-12-31
,,,,,,,,,,,,,,,,,,,,423449,2013-12-31
,,,,,,,,,,,,,,,,,,,,423458,2013-12-31
,,,,,,,,,,,,,,,,,,,,423636,2013-12-31
,,,,,,,,,,,,,,,,,,,,423739,2013-12-31
,,,,,,,,,,,,,,,,,,,,423841,2013-12-31
,,,,,,,,,,,,,,,,,,,,424156,2013-12-31
,,,,,,,,,,,,,,,,,,,,424240,2013-12-31
,,,,,,,,,,,,,,,,,,,,424343,2013-12-31
,,,,,,,,,,,,,,,,,,,,424352,2013-12-31
,,,,,,,,,,,,,,,,,,,,424437,2013-12-31
,,,,,,,,,,,,,,,,,,,,424633,2013-12-31
,,,,,,,,,,,,,,,,,,,,425050,2013-12-31
,,,,,,,,,,,,,,,,,,,,425108,2013-12-31
,,,,,,,,,,,,,,,,,,,,425818,2013-12-31
,,,,,,,,,,,,,,,,,,,,425845,2013-12-31
,,,,,,,,,,,,,,,,,,,,425911,2013-12-31
,,,,,,,,,,,,,,,,,,,,425957,2013-12-31
,,,,,,,,,,,,,,,,,,,,426057,2013-12-31
,,,,,,,,,,,,,,,,,,,,426141,2013-12-31
,,,,,,,,,,,,,,,,,,,,426534,2013-12-31
,,,,,,,,,,,,,,,,,,,,426758,2013-12-31
,,,,,,,,,,,,,,,,,,,,426945,2013-12-31
,,,,,,,,,,,,,,,,,,,,427241,2013-12-31
,,,,,,,,,,,,,,,,,,,,427353,2013-12-31
,,,,,,,,,,,,,,,,,,,,427858,2013-12-31
,,,,,,,,,,,,,,,,,,,,427960,2013-12-31
,,,,,,,,,,,,,,,,,,,,428060,2013-12-31
,,,,,,,,,,,,,,,,,,,,428462,2013-12-31
,,,,,,,,,,,,,,,,,,,,428471,2013-12-31
,,,,,,,,,,,,,,,,,,,,428547,2013-12-31
,,,,,,,,,,,,,,,,,,,,428631,2013-12-31
,,,,,,,,,,,,,,,,,,,,428855,2013-12-31
,,,,,,,,,,,,,,,,,,,,428958,2013-12-31
,,,,,,,,,,,,,,,,,,,,429021,2013-12-31
,,,,,,,,,,,,,,,,,,,,429487,2013-12-31
,,,,,,,,,,,,,,,,,,,,430036,2013-12-31
,,,,,,,,,,,,,,,,,,,,430054,2013-12-31
,,,,,,,,,,,,,,,,,,,,430278,2013-12-31
,,,,,,,,,,,,,,,,,,,,430344,2013-12-31
,,,,,,,,,,,,,,,,,,,,430670,2013-12-31
,,,,,,,,,,,,,,,,,,,,431172,2013-12-31
,,,,,,,,,,,,,,,,,,,,431323,2013-12-31
,,,,,,,,,,,,,,,,,,,,431350,2013-12-31
,,,,,,,,,,,,,,,,,,,,431846,2013-12-31
,,,,,,,,,,,,,,,,,,,,431958,2013-12-31
,,,,,,,,,,,,,,,,,,,,432012,2013-12-31
,,,,,,,,,,,,,,,,,,,,432058,2013-12-31
,,,,,,,,,,,,,,,,,,,,432432,2013-12-31
,,,,,,,,,,,,,,,,,,,,432478,2013-12-31
,,,,,,,,,,,,,,,,,,,,433158,2013-12-31
,,,,,,,,,,,,,,,,,,,,433505,2013-12-31
,,,,,,,,,,,,,,,,,,,,433550,2013-12-31
,,,,,,,,,,,,,,,,,,,,433608,2013-12-31
,,,,,,,,,,,,,,,,,,,,433859,2013-12-31
,,,,,,,,,,,,,,,,,,,,433943,2013-12-31
,,,,,,,,,,,,,,,,,,,,434203,2013-12-31
,,,,,,,,,,,,,,,,,,,,434539,2013-12-31
,,,,,,,,,,,,,,,,,,,,435059,2013-12-31
,,,,,,,,,,,,,,,,,,,,435077,2013-12-31
,,,,,,,,,,,,,,,,,,,,435255,2013-12-31
,,,,,,,,,,,,,,,,,,,,435349,2013-12-31
,,,,,,,,,,,,,,,,,,,,435358,2013-12-31
,,,,,,,,,,,,,,,,,,,,435666,2013-12-31
,,,,,,,,,,,,,,,,,,,,435750,2013-12-31
,,,,,,,,,,,,,,,,,,,,436131,2013-12-31
,,,,,,,,,,,,,,,,,,,,436159,2013-12-31
,,,,,,,,,,,,,,,,,,,,436542,2013-12-31
,,,,,,,,,,,,,,,,,,,,436711,2013-12-31
,,,,,,,,,,,,,,,,,,,,436739,2013-12-31
,,,,,,,,,,,,,,,,,,,,436823,2013-12-31
,,,,,,,,,,,,,,,,,,,,436953,2013-12-31
,,,,,,,,,,,,,,,,,,,,437044,2013-12-31
,,,,,,,,,,,,,,,,,,,,437053,2013-12-31
,,,,,,,,,,,,,,,,,,,,437138,2013-12-31
,,,,,,,,,,,,,,,,,,,,437914,2013-12-31
,,,,,,,,,,,,,,,,,,,,438050,2013-12-31
,,,,,,,,,,,,,,,,,,,,438434,2013-12-31
,,,,,,,,,,,,,,,,,,,,439132,2013-12-31
,,,,,,,,,,,,,,,,,,,,439338,2013-12-31
,,,,,,,,,,,,,,,,,,,,439356,2013-12-31
,,,,,,,,,,,,,,,,,,,,439404,2013-12-31
,,,,,,,,,,,,,,,,,,,,439730,2013-12-31
,,,,,,,,,,,,,,,,,,,,440110,2013-12-31
,,,,,,,,,,,,,,,,,,,,440259,2013-12-31
,,,,,,,,,,,,,,,,,,,,440857,2013-12-31
,,,,,,,,,,,,,,,,,,,,440978,2013-12-31
,,,,,,,,,,,,,,,,,,,,441050,2013-12-31
,,,,,,,,,,,,,,,,,,,,441078,2013-12-31
,,,,,,,,,,,,,,,,,,,,441135,2013-12-31
,,,,,,,,,,,,,,,,,,,,441256,2013-12-31
,,,,,,,,,,,,,,,,,,,,441359,2013-12-31
,,,,,,,,,,,,,,,,,,,,441434,2013-12-31
,,,,,,,,,,,,,,,,,,,,441470,2013-12-31
,,,,,,,,,,,,,,,,,,,,441630,2013-12-31
,,,,,,,,,,,,,,,,,,,,442011,2013-12-31
,,,,,,,,,,,,,,,,,,,,442057,2013-12-31
,,,,,,,,,,,,,,,,,,,,442244,2013-12-31
,,,,,,,,,,,,,,,,,,,,442655,2013-12-31
,,,,,,,,,,,,,,,,,,,,442758,2013-12-31
,,,,,,,,,,,,,,,,,,,,442806,2013-12-31
,,,,,,,,,,,,,,,,,,,,443148,2013-12-31
,,,,,,,,,,,,,,,,,,,,443205,2013-12-31
,,,,,,,,,,,,,,,,,,,,443353,2013-12-31
,,,,,,,,,,,,,,,,,,,,443625,2013-12-31
,,,,,,,,,,,,,,,,,,,,443634,2013-12-31
,,,,,,,,,,,,,,,,,,,,444350,2013-12-31
,,,,,,,,,,,,,,,,,,,,444471,2013-12-31
,,,,,,,,,,,,,,,,,,,,444556,2013-12-31
,,,,,,,,,,,,,,,,,,,,444677,2013-12-31
,,,,,,,,,,,,,,,,,,,,444958,2013-12-31
,,,,,,,,,,,,,,,,,,,,445674,2013-12-31
,,,,,,,,,,,,,,,,,,,,445777,2013-12-31
,,,,,,,,,,,,,,,,,,,,445852,2013-12-31
,,,,,,,,,,,,,,,,,,,,445955,2013-12-31
,,,,,,,,,,,,,,,,,,,,446130,2013-12-31
,,,,,,,,,,,,,,,,,,,,446149,2013-12-31
,,,,,,,,,,,,,,,,,,,,446176,2013-12-31
,,,,,,,,,,,,,,,,,,,,446877,2013-12-31
,,,,,,,,,,,,,,,,,,,,447070,2013-12-31
,,,,,,,,,,,,,,,,,,,,447100,2013-12-31
,,,,,,,,,,,,,,,,,,,,447342,2013-12-31
,,,,,,,,,,,,,,,,,,,,447557,2013-12-31
,,,,,,,,,,,,,,,,,,,,447874,2013-12-31
,,,,,,,,,,,,,,,,,,,,448040,2013-12-31
,,,,,,,,,,,,,,,,,,,,448554,2013-12-31
,,,,,,,,,,,,,,,,,,,,449038,2013-12-31
,,,,,,,,,,,,,,,,,,,,449430,2013-12-31
,,,,,,,,,,,,,,,,,,,,449832,2013-12-31
,,,,,,,,,,,,,,,,,,,,449841,2013-12-31
,,,,,,,,,,,,,,,,,,,,449935,2013-12-31
,,,,,,,,,,,,,,,,,,,,450034,2013-12-31
,,,,,,,,,,,,,,,,,,,,450472,2013-12-31
