RCFDJJ04,RCFDJJ05,RCFDJJ06,RCFDJJ07,RCFDJJ08,RCFDJJ09,RCFDJJ11,RCFDJJ12,RCFDJJ13,RCFDJJ14,RCFDJJ15,RCFDJJ16,RCFDJJ17,RCFDJJ18,RCFDJJ19,RCFDJJ20,RCFDJJ21,RCFDJJ23,RCFDJJ24,RCFDJJ25,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,330949,2019-06-30
,,,,,,,,,,,,,,,,,,,,331076,2019-06-30
,,,,,,,,,,,,,,,,,,,,331375,2019-06-30
,,,,,,,,,,,,,,,,,,,,331544,2019-06-30
,,,,,,,,,,,,,,,,,,,,331713,2019-06-30
,,,,,,,,,,,,,,,,,,,,332055,2019-06-30
,,,,,,,,,,,,,,,,,,,,332224,2019-06-30
,,,,,,,,,,,,,,,,,,,,332345,2019-06-30
,,,,,,,,,,,,,,,,,,,,332402,2019-06-30
,,,,,,,,,,,,,,,,,,,,332671,2019-06-30
,,,,,,,,,,,,,,,,,,,,332756,2019-06-30
,,,,,,,,,,,,,,,,,,,,333034,2019-06-30
,,,,,,,,,,,,,,,,,,,,333203,2019-06-30
,,,,,,,,,,,,,,,,,,,,333650,2019-06-30
,,,,,,,,,,,,,,,,,,,,333856,2019-06-30
,,,,,,,,,,,,,,,,,,,,333940,2019-06-30
,,,,,,,,,,,,,,,,,,,,334264,2019-06-30
,,,,,,,,,,,,,,,,,,,,334648,2019-06-30
,,,,,,,,,,,,,,,,,,,,334657,2019-06-30
,,,,,,,,,,,,,,,,,,,,335346,2019-06-30
,,,,,,,,,,,,,,,,,,,,335355,2019-06-30
,,,,,,,,,,,,,,,,,,,,336147,2019-06-30
,,,,,,,,,,,,,,,,,,,,336361,2019-06-30
,,,,,,,,,,,,,,,,,,,,336576,2019-06-30
,,,,,,,,,,,,,,,,,,,,336950,2019-06-30
,,,,,,,,,,,,,,,,,,,,337247,2019-06-30
,,,,,,,,,,,,,,,,,,,,337340,2019-06-30
,,,,,,,,,,,,,,,,,,,,338178,2019-06-30
,,,,,,,,,,,,,,,,,,,,338646,2019-06-30
,,,,,,,,,,,,,,,,,,,,338851,2019-06-30
,,,,,,,,,,,,,,,,,,,,338945,2019-06-30
,,,,,,,,,,,,,,,,,,,,339054,2019-06-30
,,,,,,,,,,,,,,,,,,,,339072,2019-06-30
,,,,,,,,,,,,,,,,,,,,339353,2019-06-30
,,,,,,,,,,,,,,,,,,,,339456,2019-06-30
,,,,,,,,,,,,,,,,,,,,339607,2019-06-30
,,,,,,,,,,,,,,,,,,,,339773,2019-06-30
,,,,,,,,,,,,,,,,,,,,339858,2019-06-30
,,,,,,,,,,,,,,,,,,,,339876,2019-06-30
,,,,,,,,,,,,,,,,,,,,340135,2019-06-30
,,,,,,,,,,,,,,,,,,,,340144,2019-06-30
,,,,,,,,,,,,,,,,,,,,340256,2019-06-30
,,,,,,,,,,,,,,,,,,,,340443,2019-06-30
,,,,,,,,,,,,,,,,,,,,340742,2019-06-30
,,,,,,,,,,,,,,,,,,,,340751,2019-06-30
,,,,,,,,,,,,,,,,,,,,341310,2019-06-30
,,,,,,,,,,,,,,,,,,,,342054,2019-06-30
,,,,,,,,,,,,,,,,,,,,342362,2019-06-30
,,,,,,,,,,,,,,,,,,,,342410,2019-06-30
,,,,,,,,,,,,,,,,,,,,342634,2019-06-30
,,,,,,,,,,,,,,,,,,,,343051,2019-06-30
,,,,,,,,,,,,,,,,,,,,343248,2019-06-30
,,,,,,,,,,,,,,,,,,,,343257,2019-06-30
,,,,,,,,,,,,,,,,,,,,343770,2019-06-30
,,,,,,,,,,,,,,,,,,,,343903,2019-06-30
,,,,,,,,,,,,,,,,,,,,343958,2019-06-30
,,,,,,,,,,,,,,,,,,,,344647,2019-06-30
,,,,,,,,,,,,,,,,,,,,344816,2019-06-30
,,,,,,,,,,,,,,,,,,,,344852,2019-06-30
,,,,,,,,,,,,,,,,,,,,345309,2019-06-30
,,,,,,,,,,,,,,,,,,,,345345,2019-06-30
,,,,,,,,,,,,,,,,,,,,345747,2019-06-30
,,,,,,,,,,,,,,,,,,,,345756,2019-06-30
,,,,,,,,,,,,,,,,,,,,345877,2019-06-30
,,,,,,,,,,,,,,,,,,,,346379,2019-06-30
,,,,,,,,,,,,,,,,,,,,346566,2019-06-30
,,,,,,,,,,,,,,,,,,,,346771,2019-06-30
,,,,,,,,,,,,,,,,,,,,347022,2019-06-30
,,,,,,,,,,,,,,,,,,,,347639,2019-06-30
,,,,,,,,,,,,,,,,,,,,347956,2019-06-30
,,,,,,,,,,,,,,,,,,,,348159,2019-06-30
,,,,,,,,,,,,,,,,,,,,348720,2019-06-30
,,,,,,,,,,,,,,,,,,,,349129,2019-06-30
,,,,,,,,,,,,,,,,,,,,349343,2019-06-30
,,,,,,,,,,,,,,,,,,,,350572,2019-06-30
,,,,,,,,,,,,,,,,,,,,350657,2019-06-30
,,,,,,,,,,,,,,,,,,,,350750,2019-06-30
,,,,,,,,,,,,,,,,,,,,351131,2019-06-30
,,,,,,,,,,,,,,,,,,,,351560,2019-06-30
,,,,,,,,,,,,,,,,,,,,351878,2019-06-30
,,,,,,,,,,,,,,,,,,,,352370,2019-06-30
,,,,,,,,,,,,,,,,,,,,352651,2019-06-30
,,,,,,,,,,,,,,,,,,,,352745,2019-06-30
,,,,,,,,,,,,,,,,,,,,352772,2019-06-30
,,,,,,,,,,,,,,,,,,,,352820,2019-06-30
,,,,,,,,,,,,,,,,,,,,353238,2019-06-30
,,,,,,,,,,,,,,,,,,,,353546,2019-06-30
,,,,,,,,,,,,,,,,,,,,353555,2019-06-30
,,,,,,,,,,,,,,,,,,,,353724,2019-06-30
,,,,,,,,,,,,,,,,,,,,353957,2019-06-30
,,,,,,,,,,,,,,,,,,,,354057,2019-06-30
,,,,,,,,,,,,,,,,,,,,354253,2019-06-30
,,,,,,,,,,,,,,,,,,,,354310,2019-06-30
,,,,,,,,,,,,,,,,,,,,354552,2019-06-30
,,,,,,,,,,,,,,,,,,,,354851,2019-06-30
,,,,,,,,,,,,,,,,,,,,355120,2019-06-30
,,,,,,,,,,,,,,,,,,,,355559,2019-06-30
,,,,,,,,,,,,,,,,,,,,355858,2019-06-30
,,,,,,,,,,,,,,,,,,,,356239,2019-06-30
,,,,,,,,,,,,,,,,,,,,356659,2019-06-30
,,,,,,,,,,,,,,,,,,,,356752,2019-06-30
,,,,,,,,,,,,,,,,,,,,357151,2019-06-30
,,,,,,,,,,,,,,,,,,,,357526,2019-06-30
,,,,,,,,,,,,,,,,,,,,357553,2019-06-30
,,,,,,,,,,,,,,,,,,,,357777,2019-06-30
,,,,,,,,,,,,,,,,,,,,357937,2019-06-30
,,,,,,,,,,,,,,,,,,,,358112,2019-06-30
,,,,,,,,,,,,,,,,,,,,358448,2019-06-30
,,,,,,,,,,,,,,,,,,,,358756,2019-06-30
,,,,,,,,,,,,,,,,,,,,359472,2019-06-30
,,,,,,,,,,,,,,,,,,,,359650,2019-06-30
,,,,,,,,,,,,,,,,,,,,359744,2019-06-30
,,,,,,,,,,,,,,,,,,,,359838,2019-06-30
,,,,,,,,,,,,,,,,,,,,360777,2019-06-30
,,,,,,,,,,,,,,,,,,,,361055,2019-06-30
,,,,,,,,,,,,,,,,,,,,361167,2019-06-30
,,,,,,,,,,,,,,,,,,,,361279,2019-06-30
,,,,,,,,,,,,,,,,,,,,361354,2019-06-30
,,,,,,,,,,,,,,,,,,,,361439,2019-06-30
,,,,,,,,,,,,,,,,,,,,362043,2019-06-30
,,,,,,,,,,,,,,,,,,,,362155,2019-06-30
,,,,,,,,,,,,,,,,,,,,362717,2019-06-30
,,,,,,,,,,,,,,,,,,,,362856,2019-06-30
,,,,,,,,,,,,,,,,,,,,362940,2019-06-30
,,,,,,,,,,,,,,,,,,,,363442,2019-06-30
,,,,,,,,,,,,,,,,,,,,363648,2019-06-30
,,,,,,,,,,,,,,,,,,,,363657,2019-06-30
,,,,,,,,,,,,,,,,,,,,363778,2019-06-30
,,,,,,,,,,,,,,,,,,,,364131,2019-06-30
,,,,,,,,,,,,,,,,,,,,364270,2019-06-30
,,,,,,,,,,,,,,,,,,,,364430,2019-06-30
,,,,,,,,,,,,,,,,,,,,364449,2019-06-30
,,,,,,,,,,,,,,,,,,,,364850,2019-06-30
,,,,,,,,,,,,,,,,,,,,365325,2019-06-30
,,,,,,,,,,,,,,,,,,,,365745,2019-06-30
,,,,,,,,,,,,,,,,,,,,365848,2019-06-30
,,,,,,,,,,,,,,,,,,,,365950,2019-06-30
,,,,,,,,,,,,,,,,,,,,366078,2019-06-30
,,,,,,,,,,,,,,,,,,,,366238,2019-06-30
,,,,,,,,,,,,,,,,,,,,366247,2019-06-30
,,,,,,,,,,,,,,,,,,,,366359,2019-06-30
,,,,,,,,,,,,,,,,,,,,366658,2019-06-30
,,,,,,,,,,,,,,,,,,,,366854,2019-06-30
,,,,,,,,,,,,,,,,,,,,367150,2019-06-30
,,,,,,,,,,,,,,,,,,,,367178,2019-06-30
,,,,,,,,,,,,,,,,,,,,367431,2019-06-30
,,,,,,,,,,,,,,,,,,,,367543,2019-06-30
,,,,,,,,,,,,,,,,,,,,368054,2019-06-30
,,,,,,,,,,,,,,,,,,,,368344,2019-06-30
,,,,,,,,,,,,,,,,,,,,368522,2019-06-30
,,,,,,,,,,,,,,,,,,,,368933,2019-06-30
,,,,,,,,,,,,,,,,,,,,368951,2019-06-30
,,,,,,,,,,,,,,,,,,,,369453,2019-06-30
,,,,,,,,,,,,,,,,,,,,369659,2019-06-30
,,,,,,,,,,,,,,,,,,,,370020,2019-06-30
,,,,,,,,,,,,,,,,,,,,370271,2019-06-30
,,,,,,,,,,,,,,,,,,,,370347,2019-06-30
,,,,,,,,,,,,,,,,,,,,370721,2019-06-30
,,,,,,,,,,,,,,,,,,,,370833,2019-06-30
,,,,,,,,,,,,,,,,,,,,370954,2019-06-30
,,,,,,,,,,,,,,,,,,,,371223,2019-06-30
,,,,,,,,,,,,,,,,,,,,371232,2019-06-30
,,,,,,,,,,,,,,,,,,,,371362,2019-06-30
,,,,,,,,,,,,,,,,,,,,371559,2019-06-30
,,,,,,,,,,,,,,,,,,,,371755,2019-06-30
,,,,,,,,,,,,,,,,,,,,371849,2019-06-30
,,,,,,,,,,,,,,,,,,,,371924,2019-06-30
,,,,,,,,,,,,,,,,,,,,371942,2019-06-30
,,,,,,,,,,,,,,,,,,,,372444,2019-06-30
,,,,,,,,,,,,,,,,,,,,372538,2019-06-30
,,,,,,,,,,,,,,,,,,,,372640,2019-06-30
,,,,,,,,,,,,,,,,,,,,372855,2019-06-30
,,,,,,,,,,,,,,,,,,,,373115,2019-06-30
,,,,,,,,,,,,,,,,,,,,373272,2019-06-30
,,,,,,,,,,,,,,,,,,,,373553,2019-06-30
,,,,,,,,,,,,,,,,,,,,373601,2019-06-30
,,,,,,,,,,,,,,,,,,,,374130,2019-06-30
,,,,,,,,,,,,,,,,,,,,374354,2019-06-30
,,,,,,,,,,,,,,,,,,,,374653,2019-06-30
,,,,,,,,,,,,,,,,,,,,374774,2019-06-30
,,,,,,,,,,,,,,,,,,,,375034,2019-06-30
,,,,,,,,,,,,,,,,,,,,375043,2019-06-30
,,,,,,,,,,,,,,,,,,,,375379,2019-06-30
,,,,,,,,,,,,,,,,,,,,375502,2019-06-30
,,,,,,,,,,,,,,,,,,,,375566,2019-06-30
,,,,,,,,,,,,,,,,,,,,375650,2019-06-30
,,,,,,,,,,,,,,,,,,,,376237,2019-06-30
,,,,,,,,,,,,,,,,,,,,376273,2019-06-30
,,,,,,,,,,,,,,,,,,,,376442,2019-06-30
,,,,,,,,,,,,,,,,,,,,376947,2019-06-30
,,,,,,,,,,,,,,,,,,,,377663,2019-06-30
,,,,,,,,,,,,,,,,,,,,377850,2019-06-30
,,,,,,,,,,,,,,,,,,,,377908,2019-06-30
,,,,,,,,,,,,,,,,,,,,378044,2019-06-30
,,,,,,,,,,,,,,,,,,,,378110,2019-06-30
,,,,,,,,,,,,,,,,,,,,379050,2019-06-30
,,,,,,,,,,,,,,,,,,,,379153,2019-06-30
,,,,,,,,,,,,,,,,,,,,379171,2019-06-30
,,,,,,,,,,,,,,,,,,,,379470,2019-06-30
,,,,,,,,,,,,,,,,,,,,379649,2019-06-30
,,,,,,,,,,,,,,,,,,,,379920,2019-06-30
,,,,,,,,,,,,,,,,,,,,380346,2019-06-30
,,,,,,,,,,,,,,,,,,,,380458,2019-06-30
,,,,,,,,,,,,,,,,,,,,380533,2019-06-30
,,,,,,,,,,,,,,,,,,,,380654,2019-06-30
,,,,,,,,,,,,,,,,,,,,380841,2019-06-30
,,,,,,,,,,,,,,,,,,,,380878,2019-06-30
,,,,,,,,,,,,,,,,,,,,380944,2019-06-30
,,,,,,,,,,,,,,,,,,,,381026,2019-06-30
,,,,,,,,,,,,,,,,,,,,381343,2019-06-30
,,,,,,,,,,,,,,,,,,,,381839,2019-06-30
,,,,,,,,,,,,,,,,,,,,381932,2019-06-30
,,,,,,,,,,,,,,,,,,,,381950,2019-06-30
,,,,,,,,,,,,,,,,,,,,382050,2019-06-30
,,,,,,,,,,,,,,,,,,,,382069,2019-06-30
,,,,,,,,,,,,,,,,,,,,382256,2019-06-30
,,,,,,,,,,,,,,,,,,,,382274,2019-06-30
,,,,,,,,,,,,,,,,,,,,382443,2019-06-30
,,,,,,,,,,,,,,,,,,,,382537,2019-06-30
,,,,,,,,,,,,,,,,,,,,382649,2019-06-30
,,,,,,,,,,,,,,,,,,,,382658,2019-06-30
,,,,,,,,,,,,,,,,,,,,382742,2019-06-30
,,,,,,,,,,,,,,,,,,,,382854,2019-06-30
,,,,,,,,,,,,,,,,,,,,384018,2019-06-30
,,,,,,,,,,,,,,,,,,,,384278,2019-06-30
,,,,,,,,,,,,,,,,,,,,384353,2019-06-30
,,,,,,,,,,,,,,,,,,,,384652,2019-06-30
,,,,,,,,,,,,,,,,,,,,384830,2019-06-30
,,,,,,,,,,,,,,,,,,,,385350,2019-06-30
,,,,,,,,,,,,,,,,,,,,385471,2019-06-30
,,,,,,,,,,,,,,,,,,,,385547,2019-06-30
,,,,,,,,,,,,,,,,,,,,385686,2019-06-30
,,,,,,,,,,,,,,,,,,,,386432,2019-06-30
,,,,,,,,,,,,,,,,,,,,386450,2019-06-30
,,,,,,,,,,,,,,,,,,,,386731,2019-06-30
,,,,,,,,,,,,,,,,,,,,386825,2019-06-30
,,,,,,,,,,,,,,,,,,,,386852,2019-06-30
,,,,,,,,,,,,,,,,,,,,387055,2019-06-30
,,,,,,,,,,,,,,,,,,,,387671,2019-06-30
,,,,,,,,,,,,,,,,,,,,388155,2019-06-30
,,,,,,,,,,,,,,,,,,,,388258,2019-06-30
,,,,,,,,,,,,,,,,,,,,388557,2019-06-30
,,,,,,,,,,,,,,,,,,,,388744,2019-06-30
,,,,,,,,,,,,,,,,,,,,388753,2019-06-30
,,,,,,,,,,,,,,,,,,,,388874,2019-06-30
,,,,,,,,,,,,,,,,,,,,388940,2019-06-30
,,,,,,,,,,,,,,,,,,,,389059,2019-06-30
,,,,,,,,,,,,,,,,,,,,389358,2019-06-30
,,,,,,,,,,,,,,,,,,,,389376,2019-06-30
,,,,,,,,,,,,,,,,,,,,389826,2019-06-30
,,,,,,,,,,,,,,,,,,,,390336,2019-06-30
,,,,,,,,,,,,,,,,,,,,390372,2019-06-30
,,,,,,,,,,,,,,,,,,,,390840,2019-06-30
,,,,,,,,,,,,,,,,,,,,391418,2019-06-30
,,,,,,,,,,,,,,,,,,,,391557,2019-06-30
,,,,,,,,,,,,,,,,,,,,391575,2019-06-30
,,,,,,,,,,,,,,,,,,,,391959,2019-06-30
,,,,,,,,,,,,,,,,,,,,391977,2019-06-30
,,,,,,,,,,,,,,,,,,,,392152,2019-06-30
,,,,,,,,,,,,,,,,,,,,392255,2019-06-30
,,,,,,,,,,,,,,,,,,,,392778,2019-06-30
,,,,,,,,,,,,,,,,,,,,393252,2019-06-30
,,,,,,,,,,,,,,,,,,,,393355,2019-06-30
,,,,,,,,,,,,,,,,,,,,393953,2019-06-30
,,,,,,,,,,,,,,,,,,,,394156,2019-06-30
,,,,,,,,,,,,,,,,,,,,394259,2019-06-30
,,,,,,,,,,,,,,,,,,,,395238,2019-06-30
,,,,,,,,,,,,,,,,,,,,395274,2019-06-30
,,,,,,,,,,,,,,,,,,,,396057,2019-06-30
,,,,,,,,,,,,,,,,,,,,396244,2019-06-30
,,,,,,,,,,,,,,,,,,,,396253,2019-06-30
,,,,,,,,,,,,,,,,,,,,396356,2019-06-30
,,,,,,,,,,,,,,,,,,,,396954,2019-06-30
,,,,,,,,,,,,,,,,,,,,397456,2019-06-30
,,,,,,,,,,,,,,,,,,,,397531,2019-06-30
,,,,,,,,,,,,,,,,,,,,397540,2019-06-30
,,,,,,,,,,,,,,,,,,,,397559,2019-06-30
,,,,,,,,,,,,,,,,,,,,397755,2019-06-30
,,,,,,,,,,,,,,,,,,,,397858,2019-06-30
,,,,,,,,,,,,,,,,,,,,398051,2019-06-30
,,,,,,,,,,,,,,,,,,,,398248,2019-06-30
,,,,,,,,,,,,,,,,,,,,398631,2019-06-30
,,,,,,,,,,,,,,,,,,,,398668,2019-06-30
,,,,,,,,,,,,,,,,,,,,398837,2019-06-30
,,,,,,,,,,,,,,,,,,,,399357,2019-06-30
,,,,,,,,,,,,,,,,,,,,399517,2019-06-30
,,,,,,,,,,,,,,,,,,,,399731,2019-06-30
,,,,,,,,,,,,,,,,,,,,399973,2019-06-30
,,,,,,,,,,,,,,,,,,,,400057,2019-06-30
,,,,,,,,,,,,,,,,,,,,400141,2019-06-30
,,,,,,,,,,,,,,,,,,,,400365,2019-06-30
,,,,,,,,,,,,,,,,,,,,400767,2019-06-30
,,,,,,,,,,,,,,,,,,,,400945,2019-06-30
,,,,,,,,,,,,,,,,,,,,401072,2019-06-30
,,,,,,,,,,,,,,,,,,,,401559,2019-06-30
,,,,,,,,,,,,,,,,,,,,401755,2019-06-30
,,,,,,,,,,,,,,,,,,,,401906,2019-06-30
,,,,,,,,,,,,,,,,,,,,401951,2019-06-30
,,,,,,,,,,,,,,,,,,,,402462,2019-06-30
,,,,,,,,,,,,,,,,,,,,402846,2019-06-30
,,,,,,,,,,,,,,,,,,,,402873,2019-06-30
,,,,,,,,,,,,,,,,,,,,403067,2019-06-30
,,,,,,,,,,,,,,,,,,,,403106,2019-06-30
,,,,,,,,,,,,,,,,,,,,403151,2019-06-30
,,,,,,,,,,,,,,,,,,,,403179,2019-06-30
,,,,,,,,,,,,,,,,,,,,403254,2019-06-30
,,,,,,,,,,,,,,,,,,,,403656,2019-06-30
,,,,,,,,,,,,,,,,,,,,403870,2019-06-30
,,,,,,,,,,,,,,,,,,,,403946,2019-06-30
,,,,,,,,,,,,,,,,,,,,404653,2019-06-30
,,,,,,,,,,,,,,,,,,,,404943,2019-06-30
,,,,,,,,,,,,,,,,,,,,406022,2019-06-30
,,,,,,,,,,,,,,,,,,,,406059,2019-06-30
,,,,,,,,,,,,,,,,,,,,406666,2019-06-30
,,,,,,,,,,,,,,,,,,,,406778,2019-06-30
,,,,,,,,,,,,,,,,,,,,406974,2019-06-30
,,,,,,,,,,,,,,,,,,,,407168,2019-06-30
,,,,,,,,,,,,,,,,,,,,407506,2019-06-30
,,,,,,,,,,,,,,,,,,,,407645,2019-06-30
,,,,,,,,,,,,,,,,,,,,407850,2019-06-30
,,,,,,,,,,,,,,,,,,,,408307,2019-06-30
,,,,,,,,,,,,,,,,,,,,408642,2019-06-30
,,,,,,,,,,,,,,,,,,,,408875,2019-06-30
,,,,,,,,,,,,,,,,,,,,409265,2019-06-30
,,,,,,,,,,,,,,,,,,,,410159,2019-06-30
,,,,,,,,,,,,,,,,,,,,410560,2019-06-30
,,,,,,,,,,,,,,,,,,,,410748,2019-06-30
,,,,,,,,,,,,,,,,,,,,410917,2019-06-30
,,,,,,,,,,,,,,,,,,,,410944,2019-06-30
,,,,,,,,,,,,,,,,,,,,411062,2019-06-30
,,,,,,,,,,,,,,,,,,,,411174,2019-06-30
,,,,,,,,,,,,,,,,,,,,411231,2019-06-30
,,,,,,,,,,,,,,,,,,,,411240,2019-06-30
,,,,,,,,,,,,,,,,,,,,411473,2019-06-30
,,,,,,,,,,,,,,,,,,,,411512,2019-06-30
,,,,,,,,,,,,,,,,,,,,411549,2019-06-30
,,,,,,,,,,,,,,,,,,,,411576,2019-06-30
,,,,,,,,,,,,,,,,,,,,411624,2019-06-30
,,,,,,,,,,,,,,,,,,,,411651,2019-06-30
,,,,,,,,,,,,,,,,,,,,412153,2019-06-30
,,,,,,,,,,,,,,,,,,,,412452,2019-06-30
,,,,,,,,,,,,,,,,,,,,412555,2019-06-30
,,,,,,,,,,,,,,,,,,,,412667,2019-06-30
,,,,,,,,,,,,,,,,,,,,412751,2019-06-30
,,,,,,,,,,,,,,,,,,,,412845,2019-06-30
,,,,,,,,,,,,,,,,,,,,412872,2019-06-30
,,,,,,,,,,,,,,,,,,,,413141,2019-06-30
,,,,,,,,,,,,,,,,,,,,413208,2019-06-30
,,,,,,,,,,,,,,,,,,,,413347,2019-06-30
,,,,,,,,,,,,,,,,,,,,413543,2019-06-30
,,,,,,,,,,,,,,,,,,,,413646,2019-06-30
,,,,,,,,,,,,,,,,,,,,413673,2019-06-30
,,,,,,,,,,,,,,,,,,,,413758,2019-06-30
,,,,,,,,,,,,,,,,,,,,413851,2019-06-30
,,,,,,,,,,,,,,,,,,,,414102,2019-06-30
,,,,,,,,,,,,,,,,,,,,414652,2019-06-30
,,,,,,,,,,,,,,,,,,,,414764,2019-06-30
,,,,,,,,,,,,,,,,,,,,414858,2019-06-30
,,,,,,,,,,,,,,,,,,,,415770,2019-06-30
,,,,,,,,,,,,,,,,,,,,415855,2019-06-30
,,,,,,,,,,,,,,,,,,,,416245,2019-06-30
,,,,,,,,,,,,,,,,,,,,416272,2019-06-30
,,,,,,,,,,,,,,,,,,,,416339,2019-06-30
,,,,,,,,,,,,,,,,,,,,416357,2019-06-30
,,,,,,,,,,,,,,,,,,,,416656,2019-06-30
,,,,,,,,,,,,,,,,,,,,416674,2019-06-30
,,,,,,,,,,,,,,,,,,,,416973,2019-06-30
,,,,,,,,,,,,,,,,,,,,417626,2019-06-30
,,,,,,,,,,,,,,,,,,,,417710,2019-06-30
,,,,,,,,,,,,,,,,,,,,418100,2019-06-30
,,,,,,,,,,,,,,,,,,,,418249,2019-06-30
,,,,,,,,,,,,,,,,,,,,418436,2019-06-30
,,,,,,,,,,,,,,,,,,,,418856,2019-06-30
,,,,,,,,,,,,,,,,,,,,419255,2019-06-30
,,,,,,,,,,,,,,,,,,,,419406,2019-06-30
,,,,,,,,,,,,,,,,,,,,419460,2019-06-30
,,,,,,,,,,,,,,,,,,,,419675,2019-06-30
,,,,,,,,,,,,,,,,,,,,419947,2019-06-30
,,,,,,,,,,,,,,,,,,,,420578,2019-06-30
,,,,,,,,,,,,,,,,,,,,420644,2019-06-30
,,,,,,,,,,,,,,,,,,,,420653,2019-06-30
,,,,,,,,,,,,,,,,,,,,420877,2019-06-30
,,,,,,,,,,,,,,,,,,,,421445,2019-06-30
,,,,,,,,,,,,,,,,,,,,421539,2019-06-30
,,,,,,,,,,,,,,,,,,,,422059,2019-06-30
,,,,,,,,,,,,,,,,,,,,422116,2019-06-30
,,,,,,,,,,,,,,,,,,,,422433,2019-06-30
,,,,,,,,,,,,,,,,,,,,422657,2019-06-30
,,,,,,,,,,,,,,,,,,,,423159,2019-06-30
,,,,,,,,,,,,,,,,,,,,423449,2019-06-30
,,,,,,,,,,,,,,,,,,,,423636,2019-06-30
,,,,,,,,,,,,,,,,,,,,423739,2019-06-30
,,,,,,,,,,,,,,,,,,,,423841,2019-06-30
,,,,,,,,,,,,,,,,,,,,424156,2019-06-30
,,,,,,,,,,,,,,,,,,,,424240,2019-06-30
,,,,,,,,,,,,,,,,,,,,424352,2019-06-30
,,,,,,,,,,,,,,,,,,,,424437,2019-06-30
,,,,,,,,,,,,,,,,,,,,424633,2019-06-30
,,,,,,,,,,,,,,,,,,,,425050,2019-06-30
,,,,,,,,,,,,,,,,,,,,425108,2019-06-30
,,,,,,,,,,,,,,,,,,,,425818,2019-06-30
,,,,,,,,,,,,,,,,,,,,425845,2019-06-30
,,,,,,,,,,,,,,,,,,,,425911,2019-06-30
,,,,,,,,,,,,,,,,,,,,426057,2019-06-30
,,,,,,,,,,,,,,,,,,,,426141,2019-06-30
,,,,,,,,,,,,,,,,,,,,426534,2019-06-30
,,,,,,,,,,,,,,,,,,,,426758,2019-06-30
,,,,,,,,,,,,,,,,,,,,426945,2019-06-30
,,,,,,,,,,,,,,,,,,,,427241,2019-06-30
,,,,,,,,,,,,,,,,,,,,427353,2019-06-30
,,,,,,,,,,,,,,,,,,,,427858,2019-06-30
,,,,,,,,,,,,,,,,,,,,427960,2019-06-30
,,,,,,,,,,,,,,,,,,,,428060,2019-06-30
,,,,,,,,,,,,,,,,,,,,428462,2019-06-30
,,,,,,,,,,,,,,,,,,,,428547,2019-06-30
,,,,,,,,,,,,,,,,,,,,428855,2019-06-30
,,,,,,,,,,,,,,,,,,,,429021,2019-06-30
,,,,,,,,,,,,,,,,,,,,429487,2019-06-30
,,,,,,,,,,,,,,,,,,,,430036,2019-06-30
,,,,,,,,,,,,,,,,,,,,430054,2019-06-30
,,,,,,,,,,,,,,,,,,,,430344,2019-06-30
,,,,,,,,,,,,,,,,,,,,431172,2019-06-30
,,,,,,,,,,,,,,,,,,,,431323,2019-06-30
,,,,,,,,,,,,,,,,,,,,431350,2019-06-30
,,,,,,,,,,,,,,,,,,,,432012,2019-06-30
,,,,,,,,,,,,,,,,,,,,432058,2019-06-30
,,,,,,,,,,,,,,,,,,,,432432,2019-06-30
,,,,,,,,,,,,,,,,,,,,433505,2019-06-30
,,,,,,,,,,,,,,,,,,,,433550,2019-06-30
,,,,,,,,,,,,,,,,,,,,433608,2019-06-30
,,,,,,,,,,,,,,,,,,,,433859,2019-06-30
,,,,,,,,,,,,,,,,,,,,433943,2019-06-30
,,,,,,,,,,,,,,,,,,,,434203,2019-06-30
,,,,,,,,,,,,,,,,,,,,434539,2019-06-30
,,,,,,,,,,,,,,,,,,,,435059,2019-06-30
,,,,,,,,,,,,,,,,,,,,435077,2019-06-30
,,,,,,,,,,,,,,,,,,,,435255,2019-06-30
,,,,,,,,,,,,,,,,,,,,435666,2019-06-30
,,,,,,,,,,,,,,,,,,,,435750,2019-06-30
,,,,,,,,,,,,,,,,,,,,436159,2019-06-30
,,,,,,,,,,,,,,,,,,,,436542,2019-06-30
,,,,,,,,,,,,,,,,,,,,436739,2019-06-30
,,,,,,,,,,,,,,,,,,,,436953,2019-06-30
,,,,,,,,,,,,,,,,,,,,437044,2019-06-30
,,,,,,,,,,,,,,,,,,,,437914,2019-06-30
,,,,,,,,,,,,,,,,,,,,438050,2019-06-30
,,,,,,,,,,,,,,,,,,,,438434,2019-06-30
,,,,,,,,,,,,,,,,,,,,439132,2019-06-30
,,,,,,,,,,,,,,,,,,,,439338,2019-06-30
,,,,,,,,,,,,,,,,,,,,439356,2019-06-30
,,,,,,,,,,,,,,,,,,,,439404,2019-06-30
,,,,,,,,,,,,,,,,,,,,439730,2019-06-30
,,,,,,,,,,,,,,,,,,,,440857,2019-06-30
,,,,,,,,,,,,,,,,,,,,440978,2019-06-30
,,,,,,,,,,,,,,,,,,,,441050,2019-06-30
,,,,,,,,,,,,,,,,,,,,441078,2019-06-30
,,,,,,,,,,,,,,,,,,,,441135,2019-06-30
,,,,,,,,,,,,,,,,,,,,441256,2019-06-30
,,,,,,,,,,,,,,,,,,,,441359,2019-06-30
,,,,,,,,,,,,,,,,,,,,441434,2019-06-30
