"IDRSSD"	RCFD0426	RCFD2130	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5372	RCFD5374	RCFD5375	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB565	RCFDB566	RCFDB567	RCFDB568	RCFDB569	RCFDB570	RCFDB571	RCFN5513	RCON0426	RCON2130	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5372	RCON5374	RCON5375	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB565	RCONB566	RCONB567	RCONB568	RCONB569	RCONB570	RCONB571	TEXT4087	
634544																								0	0	173	0	0	4980	true	0	0	0	0	135	0	38	0	0	65	0	0	0	0	4980	0	0	false	0	0		
634656																								0	0	47	1000	0	2000	true	0	0	0	0	0	0	47	0	0	468	2	0	0	500	500	0	0	false	0	0		
634731																								0	0	0	0	0	16	false	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	false	0	16		
634946																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	false	0	0		
634955																								0	0	116	275	0	1054	true	0	0	0	0	0	0	116	0	0	3248	2	0	0	550	229	0	0	false	0	0		
635457																								0	0	0	4580	0	4740	true	0	0	0	0	0	0	0	0	0	74	0	0	0	0	160	0	0	false	0	0		
635840																								13	0	2616	0	0	0	true	0	0	0	13	0	2371	245	0	0	898	1	0	0	0	0	0	0	false	0	0		
635859																								4667	0	597	5000	0	706719	true	0	0	0	4667	0	0	126	0	471	365	0	0	0	0	701719	0	0	true	0	0		
635907																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	2960	13	0	0	0	0	0	0	true	0	0		
636342																								0	0	73	500	0	2500	false	0	0	0	0	0	0	73	0	0	2050	2	0	0	1000	1000	0	0	false	0	0		
636575																								0	0	65	0	0	0	true	0	0	0	0	0	0	65	0	0	6478	2	0	0	0	0	0	0	false	0	0		
636753																								0	0	5	0	0	0	false	0	0	0	0	0	5	0	0	0	3063	2	0	0	0	0	0	0	false	0	0		
636771																								8927	369	867	46631	4591	85162	true	0	0	369	4336	0	0	747	0	120	2948	1	4989	0	9036	28533	0	0	true	0	962		
637451	398	612	7983	10000	0	55066	true	0	0	612	398	51825	8	0	0	42010	0	0	0	true	0	3056	0						55066						4189	0	3586	0	208													
637554																								0	0	0	25500	0	27300	true	0	0	0	0	0	0	0	0	0	4284	3	0	0	1800	0	0	0	true	0	0		
637750																								0	0	48	110	0	1769	false	0	0	0	0	0	0	48	0	0	633	1	0	0	569	1090	0	0	true	0	0		
638047																								0	0	0	0	0	321	true	0	0	0	0	0	0	0	0	0	3169	3	0	0	0	321	0	0	false	0	0		
638131																								0	0	0	3	0	5042	true	0	0	0	0	0	0	0	0	0	2977	2	0	0	3025	2014	0	0	false	0	0		
638346																								0	0	654	0	0	0	false	0	0	0	0	0	0	469	0	185	278	0	0	0	0	0	0	0	false	0	0		
638355																								0	0	259	0	0	0	true	0	0	0	0	72	0	114	0	73	1461	0	0	0	0	0	0	0	false	0	0		
638850																								0	0	0	0	0	189	true	0	0	0	0	0	0	0	0	0	2391	3	0	0	0	0	0	0	true	0	189		
639053																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	679	6	0	0	0	0	0	0	false	0	0		
639343																								0	0	727	0	0	0	false	0	0	0	0	2	135	590	0	0	233	0	0	0	0	0	0	0	false	0	0		
639549																								0	0	0	1912	0	20529	true	0	0	0	0	0	0	0	0	0	795	0	0	0	4677	13515	0	0	true	0	425		
639567																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	false	0	0		
639633																								0	0	23	0	0	0	false	0	0	0	0	0	0	0	0	23	1095	1	0	0	0	0	0	0	false	0	0		
639651																								0	0	192	0	0	12	false	0	0	0	0	0	0	192	0	0	822	0	0	0	0	0	0	12	false	0	0		
639857																								0	0	112	0	0	0	false	0	0	0	0	0	0	0	0	112	321	1	0	0	0	0	0	0	false	0	0		
639950																								0	0	72	0	0	0	false	0	0	0	0	0	0	0	0	72	956	1	0	0	0	0	0	0	false	0	0		
640143																								162	0	0	0	0	0	false	0	0	0	162	0	0	0	0	0	419	0	0	0	0	0	0	0	false	0	0		
640152																								0	0	70	0	0	0	true	0	0	0	0	0	0	70	0	0	233	0	0	0	0	0	0	0	false	0	0		
640246																								0	0	0	10550	0	52701	true	0	0	0	0	0	0	0	0	0	6294	4	0	0	18900	23251	0	0	true	0	0		
640442																								647	0	34	0	0	1675	true	0	0	0	647	0	0	34	0	0	1851	2	0	0	75	1600	0	0	true	0	0		
640451																								1625	0	173	0	1625	31053	true	0	0	0	0	0	0	173	0	0	4140	3	2128	0	15000	15000	0	0	true	0	1053		
640554																								0	0	255	37	0	75	false	0	0	0	0	0	0	0	0	255	848	1	0	0	38	0	0	0	false	0	0		
640844																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	295	0	0	0	0	0	0	0	false	0	0		
640956																								0	0	55	0	0	678	true	0	0	0	0	0	0	55	0	0	81	0	0	0	0	0	0	0	true	0	678		
641047																								0	115	55	0	0	0	true	0	0	115	0	0	0	55	0	0	486	0	0	0	0	0	0	0	false	0	0		
641252																								0	0	107	0	0	0	true	0	0	0	0	0	0	107	0	0	394	0	0	0	0	0	0	0	false	0	0		
641355																								0	0	0	3092	0	8410	true	0	0	0	0	0	0	0	0	0	817	1	0	0	3890	1428	0	0	false	0	0		
641364																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	503	0	0	0	0	0	0	0	false	0	0		
641449																								0	0	0	1003	0	14437	true	0	0	0	0	0	0	0	0	0	1533	1	0	0	1860	11574	0	0	false	0	0		
641476																								1142	0	891	64000	50	230000	true	0	0	0	1092	0	0	891	0	0	2690	1	50	0	60000	106000	0	0	false	0	0		
641579																								0	0	307	0	0	0	true	0	0	0	0	0	0	307	0	0	706	0	0	0	0	0	0	0	true	0	0		
641775																								43	0	548	0	43	13862	true	0	0	0	0	548	0	0	0	0	284	0	63	0	0	13862	0	0	true	0	0		
642259																								122	0	0	0	0	0	true	0	0	0	122	0	0	0	0	0	10875	6	0	0	0	0	0	0	false	0	0		
642370																								206	0	0	33000	206	96029	true	0	0	0	0	0	0	0	0	0	10903	2	264	0	25000	33084	0	0	true	0	4945		
642437																								0	1	2	3	0	7013	false	0	0	1	0	0	0	0	0	2	2271	2	0	0	38	5762	15	1194	true	0	1		
642549																								3949	489	0	13881	3144	50549	true	0	489	0	805	0	0	0	0	0	22847	6	3144	0	17250	13591	0	271	true	0	5556		
642839																								0	0	15	0	0	10300	true	0	0	0	0	0	0	15	0	0	1221	2	0	0	0	10300	0	0	true	0	0		
642857																								0	0	70	8100	0	8100	true	0	0	0	0	0	0	70	0	0	2328	2	0	0	0	0	0	0	true	0	0		
642866																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
643274																								0	0	0	0	0	1000	false	0	0	0	0	0	0	0	0	0	587	0	0	0	1000	0	0	0	false	0	0		
643340																								276	0	206	0	276	0	false	0	0	0	0	0	0	206	0	0	1618	0	276	0	0	0	0	0	true	0	0		
643368																								0	0	364	0	0	0	false	0	0	0	0	0	0	0	0	364	134	0	0	0	0	0	0	0	false	0	0		
643452																								0	0	0	90	0	2292	false	0	0	0	0	0	0	0	0	0	2141	2	0	0	35	2167	0	0	false	0	0		
643546																								0	0	183	765	0	7642	true	0	0	0	0	0	0	0	0	183	529	0	0	0	1112	5762	0	0	false	0	3		
643658																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
644057																								0	0	210	0	0	0	false	0	0	0	0	0	0	130	0	80	199	1	0	0	0	0	0	0	false	0	0		
644132																								0	0	100	8000	0	8000	true	0	0	0	0	0	0	0	0	100	4994	2	0	0	0	0	0	0	true	0	0		
644141																								0	3	0	0	0	695	false	0	0	3	0	0	0	0	0	0	843	0	0	0	0	695	0	0	true	0	0		
644178																								2385	0	1460	6750	2385	35501	true	0	0	0	0	0	0	0	1460	0	11163	2	2385	0	14500	13401	0	0	true	0	850		
644440																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0	false	0	0		
644459																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	420	2	0	0	0	0	0	0	false	0	0		
644600																								5123	0	1004	11285	0	83134	true	1004	0	0	5123	0	0	0	0	0	1021	0	0	0	0	71849	0	0	true	0	0		
644646																								83	0	213	0	0	430	false	0	0	0	83	0	0	0	0	213	278	0	0	0	0	280	0	0	false	0	150		
644776																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	false	0	0		
644842																								0	0	0	4000	0	6021	true	0	0	0	0	0	0	0	0	0	3293	3	0	0	700	1321	0	0	false	0	0		
644936																								0	0	1383	121	0	1869	false	0	0	0	0	0	0	0	53	1330	1744	2	0	0	236	1512	0	0	false	0	0		
644963																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	false	0	0		
645054																								314	0	0	1000	0	45000	true	0	0	0	314	0	0	0	0	0	2329	1	0	0	31500	12500	0	0	true	0	0		
645157																								0	0	59	250	0	1750	false	0	0	0	0	0	0	59	0	0	33	0	0	0	0	1500	0	0	false	0	0		
645317																								2002	0	0	0	910	0	true	0	0	0	1092	0	0	0	0	0	25184	8	910	0	0	0	0	0	true	0	0		
645465																								0	397	40	0	0	59	true	0	0	397	0	0	0	40	0	0	50	0	0	0	0	59	0	0	true	0	0		
645540																								0	0	450	0	0	0	true	0	0	0	0	0	0	0	0	450	139	0	0	0	0	0	0	0	false	0	0		
645625																								11027	0	1234	110399	451	566702	true	0	0	0	10576	2	115	355	201	561	32358	15	451	0	271477	181984	17	86	true	591189	2739		
645661																								0	0	0	2000	0	6000	true	0	0	0	0	0	0	0	0	0	7	0	0	0	2000	2000	0	0	false	0	0		
645942																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	2795	1	0	0	0	0	0	0	true	0	0		
646042																								0	24	311	1460	0	6518	true	0	0	24	0	0	0	243	0	68	26	0	0	0	1323	3735	0	0	false	0	0		
646145																								199	0	150	0	0	8724	false	0	0	0	199	150	0	0	0	0	1107	0	0	0	0	8548	0	0	false	0	176		
646444																								0	0	23526	0	0	0	false	0	0	0	0	12938	0	0	0	10588	0	0	0	0	0	0	0	0	false	0	0		
646453																								0	0	615	2000	0	2000	false	0	0	0	0	0	0	212	0	403	0	0	0	0	0	0	0	0	false	0	0		
646471																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	291	2	0	0	0	0	0	0	false	0	0		
646556																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
646743																								22	0	77	3500	0	18500	true	0	0	0	22	0	0	0	0	77	3730	1	0	0	1000	10000	0	0	true	0	4000		
646837																								0	0	1028	2200	0	2200	true	0	0	0	0	0	0	466	0	562	100	0	0	0	0	0	0	0	false	0	0		
646958																								0	0	105	800	0	1094	true	0	0	0	0	0	0	105	0	0	587	2	0	0	250	0	0	0	false	0	44		
647218																								0	0	1352	0	0	26055	true	0	0	0	0	150	81	663	0	458	18177	5	0	0	0	26055	0	0	true	0	0		
647245																								0	0	0	9902	0	12445	true	0	0	0	0	0	0	0	0	0	810	0	0	0	863	1680	0	0	true	0	0		
647414																								3	0	0	0	0	131	false	0	0	0	3	0	0	0	0	0	7	0	0	0	0	0	0	0	false	0	131		
647432																								0	59	0	3000	0	22906	true	0	0	59	0	0	0	0	0	0	1596	1	0	0	0	0	0	0	true	0	19906		
647759																								0	0	282	1700	0	3351	false	0	0	0	0	0	0	70	0	212	214	0	0	0	0	1651	0	0	true	0	0		
647919																								0	0	38	0	0	0	false	0	0	0	0	0	0	38	0	0	317	2	0	0	0	0	0	0	false	0	0		
647955																								0	0	0	0	0	141	false	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	141	false	0	0		
648055																								282	0	75	40996	0	59777	true	0	0	0	282	75	0	0	0	0	4542	3	0	0	14000	4235	0	0	false	0	546		
648130																								0	0	0	0	0	90700	true	0	0	0	0	0	0	0	0	0	805	1	0	0	35000	55700	0	0	false	0	0		
648242																								286	0	1986	10000	286	36000	true	0	0	0	0	0	55	236	0	1695	16591	6	286	0	0	26000	0	0	true	0	0		
648251																								1514	0	178	1250	1514	6644	true	0	0	0	0	29	0	82	0	67	1373	1	1572	0	5394	0	0	0	true	0	0		
648345																								0	0	217	949	0	2549	true	0	0	0	0	0	0	217	0	0	358	0	0	0	1000	600	0	0	false	0	0		
648550																								0	0	210	0	0	0	false	0	0	0	0	0	0	46	0	164	380	0	0	0	0	0	0	0	false	0	0		
648952																								0	0	0	0	0	490	true	0	0	0	0	0	0	0	0	0	537	1	0	0	0	490	0	0	false	0	0		
649342																								2	0	1957	0	0	1000	true	0	0	0	2	0	1850	107	0	0	888	1	0	0	0	1000	0	0	true	0	0		
649351																								0	0	0	1425	0	1425	false	0	0	0	0	0	0	0	0	0	947	4	0	0	0	0	0	0	false	0	0		
649445																								0	0	33	0	0	0	false	0	0	0	0	0	0	33	0	0	684	1	0	0	0	0	0	0	false	0	0		
649548																								31	0	56	10000	0	25000	true	0	0	0	31	0	0	56	0	0	2155	1	0	0	0	15000	0	0	false	0	0		
649632																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	521	2	0	0	0	0	0	0	false	0	0		
649650																								0	0	0	0	0	250	true	0	0	0	0	0	0	0	0	0	2650	3	0	0	0	250	0	0	false	0	0		
649874																								0	0	0	0	0	2000	true	0	0	0	0	0	0	0	0	0	0	0	0	0	2000	0	0	0	false	0	0		
650647																								280	0	0	0	0	0	true	0	0	0	280	0	0	0	0	0	558	0	0	0	0	0	0	0	false	0	0		
650674																								13	0	0	63544	13	85116	true	0	0	0	0	0	0	0	0	0	589	0	13	0	13581	7500	0	0	true	0	491		
650834																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	157	1	0	0	0	0	0	0	false	0	0		
650843																								0	0	0	1000	0	1000	true	0	0	0	0	0	0	0	0	0	485	0	0	0	0	0	0	0	false	0	0		
650955																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	321	0	0	0	0	0	0	0	false	0	0		
651037																								0	0	486	0	0	19130	true	0	0	0	0	0	0	0	0	486	30440	6	0	0	0	19000	130	0	true	0	0		
651103																								192	0	2714	112000	0	112330	true	0	0	0	192	0	0	0	0	2714	2430	2	0	0	0	0	139	0	true	0	191		
651121																								0	0	40	5000	0	5000	false	0	0	0	0	9	0	31	0	0	1641	1	0	0	0	0	0	0	false	0	0		
651149																								0	0	76	250	0	3000	true	0	0	0	0	0	0	76	0	0	1676	4	0	0	750	2000	0	0	true	0	0		
651158																								653	0	52	0	0	0	false	0	0	0	653	0	0	52	0	0	506	2	0	0	0	0	0	0	false	0	0		
651354																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
651411																								1507000	0	70000	0	79000	24761000	true	0	0	0	1428000	1000	0	68000	0	1000	1000	0	79000	0	0	0	287000	26000	true	95846000	24448000		
651448																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
651457																								0	0	50	0	0	0	false	0	0	0	0	0	0	0	0	50	284	1	0	0	0	0	0	0	false	0	0		
651541																								0	0	565	1500	0	16972	true	0	0	0	0	0	0	40	0	525	1065	1	0	0	560	14912	0	0	false	0	0		
651756																								0	0	976	0	0	9200	true	0	0	0	0	0	0	0	0	976	2581	2	0	0	0	5000	0	0	false	0	4200		
651859																								639	0	870	26650	0	51040	true	0	0	0	639	0	821	49	0	0	13585	3	0	0	0	24390	0	0	true	0	0		
651952																								154	0	146	0	0	175	true	0	0	0	154	0	0	0	0	146	3073	4	0	0	0	105	21	0	false	0	49		
652043																								0	0	0	0	0	3003	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	false	0	3		
652351																								1015	0	147	77975	0	177975	true	0	0	0	1015	0	0	147	0	0	12897	5	0	0	70000	29000	0	0	false	0	1000		
652445																								266	71	0	0	0	661	true	0	0	71	266	0	0	0	0	0	506	0	0	0	0	500	0	0	true	0	161		
652726																								2331	375	153	2140	0	4025	true	0	0	375	2331	0	0	84	62	7	3298	2	0	0	0	1885	0	0	false	0	0		
652753																								0	0	215	1000	0	3169	true	0	0	0	0	170	0	45	0	0	3264	4	0	0	1000	1000	0	0	false	0	169		
652874																								1185	0	880	5133	0	5133	false	329	0	0	1185	317	0	234	0	0	0	0	0	0	0	0	0	0	false	0	0		
652959																								0	0	25	0	0	0	false	0	0	0	0	0	0	25	0	0	267	1	0	0	0	0	0	0	false	0	0		
653134																								0	0	177	0	0	195	false	0	0	0	0	0	0	0	0	177	126	0	0	0	0	0	0	0	false	0	195		
653349																								1006	0	452	0	0	0	false	0	0	0	1006	327	0	98	0	27	1060	0	0	0	0	0	0	0	false	0	0		
653433																								0	201	70	0	0	0	true	0	0	201	0	0	0	70	0	0	1046	0	0	0	0	0	0	0	false	0	0		
653611																								249	0	0	5029	249	15502	true	0	0	0	0	0	0	0	0	0	745	0	249	0	0	10473	0	0	false	0	0		
653648																								2874	0	535	10143	0	71956	true	0	0	0	2874	13	41	64	0	417	250	0	0	0	27952	33861	0	0	true	0	0		
653947																								0	0	0	0	0	900	true	0	0	0	0	0	0	0	0	0	420	0	0	0	900	0	0	0	true	0	0		
654047																								0	2	0	594	0	7973	false	0	0	2	0	0	0	0	0	0	423	0	0	0	872	6507	0	0	false	0	0		
654252																								0	0	0	500	0	8823	true	0	0	0	0	0	0	0	0	0	673	0	0	0	1000	7100	223	0	false	0	0		
654300																								0	0	0	4009	0	15685	false	0	0	0	0	0	0	0	0	0	12	0	0	0	7200	4476	0	0	false	0	0		
654542																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	850	1	0	0	0	0	0	0	false	0	0		
654757																								29658	527	4016	15000	0	38974	true	0	0	527	29658	110	0	233	0	3673	976	0	0	0	8000	15500	0	474	false	0	0		
655156																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	110	1	0	0	0	0	0	0	false	0	0		
655530																								0	0	0	150	0	400	false	0	0	0	0	0	0	0	0	0	134	0	0	0	250	0	0	0	false	0	0		
655651																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	455	1	0	0	0	0	0	0	true	0	0		
655660																								0	9	0	2000	0	3000	true	0	0	9	0	0	0	0	0	0	6868	5	0	0	1000	0	0	0	false	0	0		
655839																								0	0	665	0	0	36505	true	0	0	0	0	34	0	215	0	416	5551	5	0	0	0	30500	0	0	true	0	6005		
655857																								0	0	0	0	0	10500	true	0	0	0	0	0	0	0	0	0	50	0	0	0	2500	8000	0	0	true	0	0		
656032																								0	0	224	0	0	1000	false	0	0	0	0	0	0	224	0	0	63	0	0	0	1000	0	0	0	true	0	0		
656153																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	608	2	0	0	0	0	0	0	false	0	0		
656247																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	122	2	0	0	0	0	0	0	false	0	0		
656359																								0	0	91	14534	0	37411	true	0	0	0	0	0	0	59	0	32	1569	1	0	0	8182	14695	0	0	false	0	0		
656470																								543	0	178	2253	0	12559	true	0	0	0	543	48	0	0	0	130	11371	5	0	0	5274	4951	0	0	true	0	81		
656555																								0	0	643	0	0	0	true	0	0	0	0	643	0	0	0	0	641	0	0	0	0	0	0	0	false	0	0		
656649																								0	0	139	0	0	1121	true	0	0	0	0	0	0	139	0	0	6535	4	0	0	0	1000	0	121	true	1331	0		
656658																								0	0	85	0	0	552	false	0	0	0	0	0	0	85	0	0	1260	3	0	0	0	552	0	0	false	0	0		
656733	13815	0	0	194188	0	310775	true	0	0	0	13815	27652	5	0	0	70384	31538	11427	1092	true	0	2146	0						300629						0	0	0	0	0													
656742																								0	0	36	0	0	7800	false	0	0	0	0	0	0	36	0	0	1008	0	0	0	0	0	2900	0	false	0	4900		
657178																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	319	0	0	0	0	0	0	0	false	0	0		
657365																								15796	0	850	94480	3521	160133	true	0	0	0	12163	0	0	850	0	0	13898	2	3521	112	50000	11422	0	0	true	0	4231		
657459																								621	0	30	40000	621	100000	true	0	0	0	0	30	0	0	0	0	50096	8	621	0	50000	10000	0	0	true	0	0		
657758																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	366	0	0	0	0	0	0	0	true	0	0		
657767																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	818	1	0	0	0	0	0	0	false	0	0		
657954																								0	0	5	180	0	1007	true	0	0	0	0	0	0	5	0	0	132	0	0	0	14	775	0	0	false	0	38		
658139																								315	0	0	0	315	0	true	0	0	0	0	0	0	0	0	0	2618	2	496	0	0	0	0	0	true	0	0		
658157																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	247	0	0	0	0	0	0	0	false	0	0		
658540																								743	0	0	2830	188	4297	false	0	0	0	555	0	0	0	0	0	17178	7	188	0	290	0	0	0	false	0	1177		
658559																								15287	0	700	0	0	3568	true	0	0	0	15287	0	0	0	0	700	11	0	0	0	2718	828	0	0	true	0	22		
658924																								0	0	18	0	0	0	false	0	0	0	0	0	0	18	0	0	376	0	0	0	0	0	0	0	false	0	0		
659042																								0	0	0	0	0	2520	true	0	0	0	0	0	0	0	0	0	779	1	0	0	0	2520	0	0	false	0	0		
659257																								0	0	4277	274300	0	298950	false	0	0	0	0	402	0	2774	52	1049	43468	3	0	0	8850	15800	0	0	false	0	0		
659341																								184	0	717	6000	184	6108	true	0	0	0	0	0	0	617	0	100	175	0	382	0	0	0	0	0	false	0	108		
659453																								108	0	0	0	0	4747	true	0	0	0	108	0	0	0	0	0	139	0	0	0	0	0	539	806	true	0	3402		
659538																								0	0	139	0	0	0	true	0	0	0	0	0	0	0	0	139	4807	3	0	0	0	0	0	0	false	0	0		
659556																								0	0	3	500	0	2500	true	0	0	0	0	0	0	3	0	0	2370	3	0	0	500	1500	0	0	false	0	0		
659622																								0	0	0	0	0	7354	true	0	0	0	0	0	0	0	0	0	5	0	0	0	4000	3354	0	0	false	0	0		
659640																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	842	1	0	0	0	0	0	0	false	0	0		
659734																								337	0	0	0	0	108	false	0	0	0	337	0	0	0	0	0	1354	2	0	0	0	0	0	0	false	0	108		
659855																								19359	2172	1647	4	16871	34466	true	0	2172	0	2488	0	0	832	0	815	27889	10	16871	0	17000	9411	0	0	true	0	8051		
660066																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	711	1	0	0	0	0	0	0	false	0	0		
660253																								0	0	0	0	0	1857	false	0	0	0	0	0	0	0	0	0	53	0	0	0	500	1357	0	0	false	0	0		
660271																								167	0	0	0	167	1000	true	0	0	0	0	0	0	0	0	0	2091	1	167	0	1000	0	0	0	true	0	0		
660570																								0	0	0	0	0	30525	true	0	0	0	0	0	0	0	0	0	527	0	0	0	0	30525	0	0	false	0	0		
660655																								0	2394	10	25250	0	69083	true	0	0	2394	0	0	0	10	0	0	4806	2	0	0	16000	27833	0	0	true	0	0		
660927																								0	0	0	4000	0	9692	true	0	0	0	0	0	0	0	0	0	3920	3	0	0	5572	0	120	0	false	0	0		
661157																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	false	0	0		
661223																								0	0	166	0	0	0	true	0	0	0	0	0	0	122	0	44	6100	2	0	0	0	0	0	0	true	0	0		
661308																								0	2500	0	130000	0	262469	false	0	0	2500	0	0	0	0	0	0	470	4	0	0	80000	50000	0	0	false	0	2469		
661858																								0	0	0	5000	0	5631	false	0	0	0	0	0	0	0	0	0	21	0	0	0	500	0	0	0	false	0	131		
662350																								0	0	168	200	0	4800	true	0	0	0	0	0	0	168	0	0	398	3	0	0	2300	2300	0	0	false	0	0		
662369																								0	0	2039	25000	0	90003	true	0	0	0	0	5	0	0	0	2034	5705	1	0	0	38000	27000	0	0	false	0	3		
662453																								0	32	0	0	0	0	true	0	32	0	0	0	0	0	0	0	356	0	0	0	0	0	0	0	false	0	0		
662556																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	false	0	0		
662640																								679	945	0	0	679	713	true	0	0	945	0	0	0	0	0	0	1002	0	679	0	0	0	0	0	true	0	713		
662659																								0	0	777	0	0	169	true	0	0	0	0	340	0	158	0	279	765	0	0	0	0	0	0	0	true	0	169		
662770																								493	0	18	24000	493	46672	true	0	0	0	0	0	0	18	0	0	17896	6	493	0	0	20000	0	2672	true	0	0		
662949																								0	100	410	0	0	8060	true	0	0	100	0	0	0	288	0	122	2178	3	0	0	120	7940	0	0	true	0	0		
663058																								4502	0	0	0	0	19687	true	0	0	0	4502	0	0	0	0	0	492	1	0	0	7000	12232	0	0	true	0	455		
663245																								4960	0	524	1651	0	16489	true	0	0	0	4960	0	0	91	0	433	29743	7	0	0	4042	9269	0	0	true	0	1527		
663450																								0	0	0	0	0	3158	false	0	0	0	0	0	0	0	0	0	1004	2	0	0	0	3158	0	0	false	0	0		
663638																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	false	0	0		
663647																								0	0	0	3000	0	8952	true	0	0	0	0	0	0	0	0	0	2551	1	0	0	1000	4500	452	0	false	0	0		
663656																								12	0	0	1860	0	13739	true	0	0	0	12	0	0	0	0	0	1935	4	0	0	8329	3550	0	0	false	0	0		
663722																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	413	3	0	0	0	0	0	0	false	0	0		
663768																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	false	0	0		
663834																								447	0	6352	0	447	0	true	0	0	0	0	0	0	307	0	6045	39097	5	447	0	0	0	0	0	false	0	0		
663955																								0	0	0	2500	0	5967	false	0	0	0	0	0	0	0	0	0	19	0	0	0	0	3467	0	0	false	0	0		
664206																								3067	0	882	0	3067	4594	true	0	0	0	0	0	0	369	0	513	2868	1	3119	0	0	4594	0	0	true	0	0		
664336																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	710	1	0	0	0	0	0	0	false	0	0		
664457																								0	0	0	0	0	13	false	0	0	0	0	0	0	0	0	0	432	0	0	0	0	0	0	0	false	0	13		
664653																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	false	0	0		
664756																								13300	0	535	0	0	13315	true	0	0	0	13300	0	0	535	0	0	9211	6	0	0	0	13315	0	0	true	0	0		
664831																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	360	0	0	0	0	0	0	0	false	0	0		
665052																								21805	0	0	0	0	0	false	0	0	0	21805	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
665146																								0	0	0	3352	0	17575	true	0	0	0	0	0	0	0	0	0	1773	1	0	0	6426	7797	0	0	true	0	0		
665258																								0	0	0	0	0	1502	true	0	0	0	0	0	0	0	0	0	207	0	0	0	92	1410	0	0	false	0	0		
665865																								0	0	0	0	0	139	true	0	0	0	0	0	0	0	0	0	264	0	0	0	0	0	0	0	true	0	139		
665931	0	0	0	83000	0	388500	true	0	0	0	0	9033	5	0	0	174000	108000	10000	4948	true	0	8552	0						388500						0	0	0	0	0													
666031	0	0	0	0	0	35000	true	0	0	0	0	14772	5	0	0	25000	10000	0	0	false	0	0	0						35000						0	0	0	0	0													
