"IDRSSD"	RCON0030	RCON0031	RCON0032	RCON2211	RCON2229	RCON2314	RCON2315	RCON2351	RCON2383	RCON2702	RCON2710	RCON2722	RCON3510	RCON3512	RCON3514	RCON3520	RCON3779	RCON5514	RCON5515	RCON5516	RCON5517	RCON5597	RCON8432	RCON8785	RCONA181	RCONA182	RCONA527	RCONA528	RCONA531	RCONA532	RCONA533	RCONA545	TEXTA545	
	UNPOSTED DEBITS	UNPOSTED DEBITS FOR DEMAND DEPOSITS	UNPOSTED DEBITS FOR TIME&SAVING DEPS	DEMAND DEPS OF CONSOL SUBS	DEM DEP OF INSURED BR-PR,US TERR&POS	RES BALS PASSED THRU AS DEMAND DEPS	RES BALS PASSED THRU AS TIME&SVG DEP	TIME & SVG DEPS OF CONSOL SUBS	TIM&SAV DEP OF INS BR-PR,US TERR&POS	TOTAL DEPOSITS $100,000 OR LESS	TOTAL DEPOSITS > $100,000	TOT DEPS - NUM OF ACCTS > $100,000	UNPOSTED CREDITS	UNPOSTED CREDITS-DEMAND DEPOSITS	UNPOSTED CREDITS-TIME & SAVINGS DEPS	UNINVESTED TRUST FUNDS HELD	# OF DEP ACCTS OF $100,000 OR LESS	INT ACCRD&UNPD ON DEPS OF CNSLD SUBS	INT ACCRD&UNPD ON DEPS IN INSRD BRCH	UNAMORTZD PREMIUMS ON TIME&SVGS DEPS	UNAMORTZD DISCOUNT ON TIME&SVGS DEPS	ESTIMATE OF UNINSURED DEPOSITS	BENFT-RESPNSV DEPSTRY INSTN INVSTMT	AMT DEM DEP REDUC IF BALS REP NET BS	INCR IN DEM DEP IF RECIP BAL GROSS	DECR IN DEM DEP IF CIPC INCLUDED	AMT OF ASSETS NETTED AGST DMND DEPS	AMT OF ASSETS NETTED AGST SVGS DEPS	TOTL DEPS PURCHD/ACQRD FROM OTH FDIC	AMT OF PURCHD/ACQRD DPS RPTD IN A531	TOTL DEPS SOLD OR TRNSFRD DURING QTR	PB/PSA FDIC CERTIFICATE NUMBER	PB/PSA FDIC CERTIFICATE NUMBER	
810919	0	0	0	25		0	0	0		1224059	398333	2008	0	0	0	0		0		0	0	31579	0	0	0	0	0	0	0	0	0	0		
811046	0	0	0	0		0	0	0		424699	608936	1074	0	0	0	0		0		0	0	633043	0	0	0	0	0	0	0	0	0	0		
811279	0	0	0	0		0	0	0		147135	43110	252	0	0	0	0		0		0	0	25003	0	0	0	0	0	0	0	0	0	0		
811457	0	0	0	0		0	0	0		8567	4770	18	0	0	0	0		0		0	0	1551	0	0	0	0	0	0	0	0	0	0		
811541	0	0	0	0		0	0	0		33970	11767	67	0	0	0	0		0		0	0	5717	0	0	0	0	0	0	0	0	0	0		
811550	0	0	0	0		0	0	0		40343	15261	66	0	0	0	0		0		0	0	8661	0	0	0	0	0	0	0	0	0	0		
811747	0	0	0	0		0	0	0		13691	27281	59	0	0	0	0		0		13	0	10966	0	0	0	0	0	0	0	0	0	0		
811756	41	0	0	0		0	0	0		104793	55919	268	10	0	0	0		0		0	0	29119	0	0	0	0	0	0	0	0	0	0		
812164	0	0	0	0		0	0	0		0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	14	STATE STREET BANK AND TRUST COMPANY                                                                                                                                                              	
812436	0	0	0	0		0	0	0		145530	169433	620	0	0	0	0		0		0	0	126033	0	0	0	0	0	0	0	0	0	0		
812557	0	0	0	0		0	0	0		149334	83139	407	0	0	0	0		0		0	0	49868	0	0	0	0	0	0	0	0	0	0		
812614	0	0	0	0		0	0	0		106463	24848	142	0	0	0	0		0		0	0	4733	0	0	0	0	0	0	0	0	0	0		
813059	0	0	0	0		0	0	0		10530	7222	47	0	0	0	0		0		0	0	2100	0	0	0	0	0	0	0	0	0	0		
813572	0			68		0	0	66		99134	38643	201	0			0		0		0	0	35024	0	0	0	0	0	0	0	0	0			
813732	0	0	0	0		0	0	0		166735	159604	453	0	0	0	0		0		0	0	114303	0	0	0	0	0	0	0	0	0	0		
813844	0	0	0	0		0	0	0		329970	100808	446	0	0	0	0		0		237	0	104839	0	0	0	0	0	0	0	0	0	0		
813853	0	0	0	0		0	0	0		96528	54058	223	0	0	0	0		0		0	0	32158	0	0	0	0	0	0	0	0	0	0		
813947	0	0	0	1		0	0	0		252903	132502	715	0	0	0	0		0		0	0	64035	0	0	0	0	0	0	0	0	0	0		
814216	0	67	59	6922		0	0	2785		375519	273446	907	0	0	0	0		0		0	0	182745	0	0	0	0	0	0	0	0	0	0		
814355	0	0	0	0		0	0	0		14153	5923	29	0	0	0	0		0		0	0	6517	0	0	0	0	0	0	0	0	0	0		
814430	0	0	0	0		0	0	0		524990	1581394	2943	0	0	0	0		0		0	0	1288540	0	0	0	0	0	0	0	0	0	0		
814458	0	0	0	0		0	0	0		45632	63613	251	0	0	0	0		0		0	0	44960	0	0	0	0	0	0	0	0	0	0		
814551	0	0	0	0		0	0	0		76098	29745	118	0	0	0	0		0		0	0	5254	0	0	0	0	0	0	0	0	0	0		
814711	318	0	0	0		0	0	0		147248	73889	328	0	0	0	0		0		0	0	41090	0	0	0	0	0	0	0	0	0	0		
814748	0	0	0	6		0	0	0		72261	43754	151	0	0	0	0		0		0	0	29512	0	0	0	0	0	0	0	0	0	0		
814953	0	0	0	0		0	0	0		4020	2118	8	0	0	0	0		0		0	0	1118	0	0	0	0	0	0	0	0	0	0		
815053	0	0	0	0		0	0	0		24530	8936	48	0	0	0	0		0		0	0	4136	0	0	0	0	0	0	0	0	0	0		
815147	4	0	0	0		0	0	0		118791	35670	200	14	0	0	0		0		0	0	22756	0	0	0	0	0	0	0	0	0	0		
815156	0	0	0	0		0	0	0		141820	38479	200	0	0	0	0		0		0	0	21120	0	0	0	0	0	0	0	0	0	0		
815277	0	0	0	0		0	0	0		29943	11778	87	0	0	0	0		0		0	0	2913	0	0	0	0	0	0	0	0	0	0		
815754	11	0	0	0		0	0	0		40818	35784	180	0	0	0	0		0		0	0	10171	0	0	0	0	0	0						
815950	0	0	0	0		0	0	0		43561	27753	79	0	0	0	0		0		0	0	20552	0	0	0	0	0	0	0	0	0	0		
816144	0	0	0	0		0	0	0		45349	30554	98	0	0	0	0		0		0	0	15853	0	0	0	0	0	0	0	0	0	0		
816210	0	0	0	9434	0	0	0	2	0	1276611	3257366	5379	0	0	0	0		0	0	0	309	2314093	0	0	0	0	0	0	0	0	0	0		
816256	0	0	0	0		0	0	0		25486	13964	53	0	0	0	0		0		0	0	10075	0	0	0	0	0	0	0	0	0	0		
816304	0	0	0	19		0	0	0		80977	21243	124	0	0	0	0		0		0	0	9946	0	0	0	0	0	0						
816452	0	0	0	0		0	0	0		23994	8601	53	0	0	0	0		0		0	0	2879	0	0	0	0	0	0	0	0	0	0		
816603	0	0	0	47334		0	0	0		784789	685926	2004	0	0	0	0		0		0	0	300538	0	0	0	0	0	0	0	0	0	0		
816649	0	0	0	0		0	0	0		27329	5405	32	0	0	0	0		0		0	0	3605	0	0	0	0	0	0	0	0	0	0		
816751	0	0	0	0		0	0	0		10664	4851	24	0	0	0	0		0		0	0	2721	0	0	0	0	0	0	0	0	0	0		
816760	0	0	0	0		0	0	0		71407	99124	374	0	0	0	0		0		0	0	61724	0	0	0	0	0	0	0	0	0	0		
816948	0	20	0	0		0	0	0		15223	3636	23	0	122	1	0		0		0	0	1896	0	0	0	0	0	0	0	0	0	0		
817356	0	0	0	0		0	0	0		21730	10157	58	0	0	0	0		0		0	0	4357	0	0	0	0	0	0	0	0	0	0		
817477	0	0	0	0		0	0	0		113498	24117	162	0	5	5	0		0		0	0	2058	0	0	0	0	0	0	0	0	0	0		
817824	21485	0	0	154358	0	0	0	31563	0	24417596	23544488	56423	104036	0	0	635927		0	0	0	120	16733499	0	0	0	0	0	501	0	0	0	0		
817833	0	0	0	0	0	0	0	0	0	16702638	16726290	29226	0	0	0	0		0	0	0	0	13803690	0	0	0	0	0	0	0	0	0			
818353	0	0	0	0		0	0	0		89838	51594	182	0	0	0	0		0		0	0	17470	0	0	0	0	0	0						
818401	0	0	0	0		0	0	0		148204	83718	386	0	0	0	0		0		0	0	37843	0	0	0	0	0	0	0	0	0	0		
818540	0	0	0	0		0	0	0		33368	10376	46	0	0	0	0		0		0	0	5776	0	0	0	0	0	0	0	0	0	0		
818559	0	0	0	0		0	0	0		38455	4199	28	0	0	0	0		0		0	0	1399	0	0	0	0	0	0	0	0	0	0		
818625	0	0	0	308		0	0	0		486908	259928	1087	0	0	0	0		0		0	0	201171	0	0	0	0	0	0	0	0	0	0		
818652	0	0	0	0		0	0	0		17110	10828	58	0	0	0	0		0		0	0	5028	0	0	0	0	0	0	0	0	0	0		
819154	0	0	0	0		0	0	0		36391	15643	103	0	0	0	0		0		0	0	5343	0	0	0	0	0	0	0	0	0	0		
819172	0	0	0	0		0	0	0		49471	17569	116	0	0	0	0		0		0	0	5969	0	0	0	0	0	0	0	0	0	0		
819453	0	0	0	0		0	0	0		145232	83539	328	0	0	0	0		0		0	0	25505	0	0	0	0	0	0	0	0	0	0		
819556	3	0	0	0		0	0	0		182608	132487	492	305	0	0	0		0		0	0	82426	0	0	0	0	0	0	0	0	0	0		
819855	78			0		0	0	0		55054	36429	150	0			0		0		0	0	19463	0	0	0	0	0	0	0	0	0			
820048	0	0	0	0		0	0	0		169416	151615	491	0	0	0	0		0		0	0	94584	0	0	0	0	0	0	0	0	0	0		
820178	0	0	0	0		0	0	0		65961	23382	130	0	0	0	0		0		0	0	13104	0	0	0	0	0	0	0	0	0	0		
820301	0	0	0	0		0	0	0		143874	36939	226	0	0	0	0		0		0	0	18709	0	0	0	0	0	0	0	0	0	0		
820310	0	0	0	25700		0	0	0		481948	143601	589	0	0	0	0		0		2	0	121631	0	0	0	0	0	0	171332	0	8425			
820459	0	0	0	0		0	0	0		68001	47175	190	0	0	0	0		0		0	0	34052	0	0	0	0	0	0	0	0	0	0		
820655	0	0	0	0		0	0	0		32440	6813	41	0	0	0	0		0		0	0	5170	0	0	0	0	0	0	0	0	0	0		
820842	0	0	0	0		0	0	0		62133	68682	169	0	0	0	0		0		0	0	55020	0	0	0	0	0	0	0	0	0	0		
821036	0	0	0	0		0	0	0		61012	22665	120	0	0	0	0		0		0	0	13397	0	0	0	0	0	0	0	0	0	0		
821120	0	0	0	0		0	0	0		169264	85977	537	0	0	0	0		0		0	0	69877	0	0	0	0	0	0						
821157	0	0	0	0		0	0	0		39960	18436	94	0	0	0	0		0		0	0	4051	0	0	0	0	0	0	0	0	0	0		
821278	0	0	0	0		0	0	0		15882	3176	23	0	0	0	0		0		0	0	720	0	0	0	0	0	0	0	0	0	0		
821456	0	0	0	0		0	0	0		22132	9707	52	0	0	0	0		0		0	0	6080	0	0	0	0	0	0	0	0	0	0		
821531	0	0	0	0		0	0	0		98163	126983	302	0	0	0	0		0		0	0	31187	0	0	0	0	0	0	0	0	0	0		
821559	0	0	0	0		0	0	0		18735	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0		
821643	0	0	0	0		0	0	0		17116	3566	18	0	0	0	0		0		0	0	2578	0	0	0	0	0	0	0	0	0	0		
821652	46	0	0	0		0	0	0		22211	6437	35	0	0	0	0		0		0	0	1400	0	0	0	0	0	0	0	0	0	0		
821858	97	0	0	0		0	0	0		27018	15968	85	0	0	0	0		0		0	0	2300	0	0	0	0	0	0	0	0	0	0		
821906	0	0	0	0		0	0	0		174884	124350	488	0	0	0	0		0		0	0	28937	0	0	0	0	0	0	0	0	0	0		
821951	0	0	0	0		0	0	0		47868	25797	116	0	0	0	0		0		0	0	14196	0	0	0	0	0	0	0	0	0	0		
822042	0	0	0	0		0	0	0		150949	104189	430	0	0	0	0		0		0	0	98388	0	0	0	0	0	0	0	0	0	0		
822051	0	0	0	0		0	0	0		75829	42424	149	0	0	0	0		0		0	0	27525	0	0	0	0	0	0	0	0	0	0		
822145	0	0	0	0		0	0	0		67997	19272	103	0	0	0	0		0		0	0	7695	0	0	0	0	0	0	0	0	0	0		
822154	0	0	0	0		0	0	0		690232	649681	3028	0	0	0	0		0		0	0	418236	0	0	0	0	0	0	0	0	0	0		
822257	0	0	0	0		0	0	0		77455	40472	260	0	0	0	0		0		0	0	14472	0	0	0	0	0	0	0	0	0	0		
822408	0	0	0	0		0	0	0		92818	36347	188	0	0	0	0		0		0	0	20546	0	0	0	0	0	0	0	0	0	0		
822529	0	0	0	0		0	0	0		271931	124900	560	0	0	0	0		0		0	0	76467	0	0	0	0	0	0	0	0	0	0		
822556	0	14	6	0		0	0	0		18757	3030	18	0	0	0	0		0		0	0	1130	0	0	0	0	0	0	0	0	0	0		
822631	0	0	0	0		0	0	0		21080	8289	51	0	0	0	0		0		0	0	3189	0	0	0	0	0	0	0	0	0	0		
822846	0	0	0	0		0	0	0		42753	20970	113	0	0	0	0		0		0	0	14152	0	0	0	0	0	0	0	0	0	0		
822873	0	0	0	0		0	0	0		8358	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0		
823133	0	0	0	0		0	0	0		116427	47122	229	0	0	0	0		0		0	0	18410	0	0	0	0	0	0	0	0	0	0		
823142	0			0		0	0	0		44010	26130	100	0			0		0		0	0	5369	0	0	0	0	0	0	0	0	0			
823450	0	0	0	0		0	0	0		88790	89189	221	0	0	0	0		0		0	0	57531	0	0	0	0	0	0	0	0	0	0		
823553	0	0	0	0		0	0	0		6279	1715	10	0	0	0	0		0		0	0	36	0	0	0	0	0	0	0	0	0	0		
823638	0			0		0	0	0		38346	28525	125	0			0		0		0	0	16025	0	0	0	0	0	0	0	0	0			
823656	0			0		0	0	0		76325	24660	111	0			0		0		0	0	17242	0	0	0	0	0	0	0	0	0			
824000	0	0	0	32883		0	0	0		315827	323617	877	0	0	0	0		0		148	0	189845	0	0	0	0	0	0	0	0	0	0		
824055	0	0	0	0		0	0	0		17780	8601	29	0	0	0	0		0		0	0	5701	0	0	0	0	0	0	0	0	0	0		
824242	0	0	0	0		0	0	0		15518	6446	33	0	0	0	0		0		0	0	3146	0	0	0	0	0	0	0	0	0	0		
824550	0	0	0	0		0	0	0		171891	160628	447	0	0	0	0		0		0	0	102087	0	0	0	0	0	0	0	0	0	0		
824653	0	0	0	0		0	0	0		42806	15870	111	0	0	0	0		0		0	0	4297	0	0	0	0	0	0	0	0	0	0		
824738	0	0	0	0		0	0	0		29216	14076	66	0	0	0	0		0		0	0	7476	0	0	0	0	0	0	0	0	0	0		
825146	0	0	0	0		0	0	0		383545	407400	1015	0	0	0	0		0		0	0	326025	0	0	0	0	0	0	0	0	0	0		
825454	54	0	0	0		0	0	0		93021	43184	212	5	0	0	0		0		0	0	51510	0	0	0	0	0	0	0	0	0	0		
825548	0	0	0	0		0	0	0		96725	34935	198	0	0	0	0		0		0	0	33698	0	0	0	0	0	0	0	0	0	0		
825735	0	0	0	0		0	0	0		31300	14796	107	0	0	0	0		0		0	0	4096	0	0	0	0	0	0	0	0	0	0		
825753	0	0	0	0		0	0	0		129899	49596	213	0	0	0	0		0		0	0	27296	0	0	0	0	0	0	0	0	0	0		
825847	0	9	0	0		0	0	0		69106	19479	107	0	0	1	0		0		95	0	21931	0	0	0	0	0	0	0	0	0	0		
825940	0			0		0	0	0		27553	8092	56	0			0		0		0	0	7570	0	0	0	0	0	0	0	0	0			
825977	0	0	0	0		0	0	0		65999	20829	121	0	0	0	0		0		0	0	5445	0	0	0	0	0	0	0	0	0	0		
826255	0	0	0	0		0	0	0		32587	9086	50	0	0	0	0		0		0	0	8282	0	0	0	0	0	0	0	0	0	0		
826451	0	0	0	0		0	0	0		23350	9413	61	0	0	0	0		0		0	0	3313	0	0	0	0	0	0	0	0	0	0		
826648	0	0	0	0		0	0	0		57351	30434	172	0	0	0	0		0		0	0	23223	0	0	0	0	0	0	0	0	0	0		
826956	0	0	0	0		0	0	0		100618	113685	268	0	0	0	0		0		0	0	33370	0	0	0	0	0	0	0	0	0	0		
827346	0	0	0	0		0	0	0		12831	1434	8	0	0	0	0		0		0	0	1048	0	0	0	0	0	0	0	0	0	0		
827355	0	0	0	0		0	0	0		41663	13192	74	0	0	0	0		0		0	0	3843	0	0	0	0	0	0	0	0	0	0		
827458	0	0	0	0		0	0	0		52499	26918	130	0	0	0	0		0		0	0	20150	0	0	0	0	0	0						
827560	0	0	0	0	0	0	0	0	0	343325	64790	441	0	0	0	0		0	0	0	0	57522	0	0	0	0	0	0	0	0	0	0		
827953	70	0	0	0		0	0	0		36414	9436	60	0	0	0	0		0		0	0	3436	0	0	0	0	0	0	0	0	0	0		
827971	0	0	0	0		0	0	0		56112	21798	133	0	0	0	0		0		0	0	8498	0	0	0	0	0	0	0	0	0	0		
828053	0	0	0	0		0	0	0		45933	12527	61	0	0	0	0		0		0	0	10865	0	0	0	0	0	0	0	0	0	0		
828110	0	0	0	68		0	0	417		116184	42415	173	0	0	0	0		0		0	0	17600	0	0	0	0	0	0	0	0	0	0		
828530	0	0	0	0		0	0	0		136340	75812	253	0	0	0	0		0		0	0	44693	0	0	0	0	0	0						
828651	0	0	0	0		0	0	0		565120	580373	1958	0	0	0	0		0		0	0	436671	0	0	0	0	0	0	0	0	0	0		
828745	0	0	0	0		0	0	0		12782	4361	18	0	0	0	0		0		0	0	2561	0	0	0	0	0	0	0	0	0	0		
829032	0			0		0	0	0		64429	19110	114	1			0		0		0	0	1066	0	0	0	0	0	0	0	0	0			
829041	2	0	0	0		0	0	0		65704	35518	160	1	0	0	0		0		0	0	29121	0	0	0	0	0	0	0	0	0	0		
829050	0	0	0	0		0	0	0		173338	79058	419	0	0	0	0		0		0	0	34354	0	0	0	0	0	0	0	0	0	0		
829256	22	0	0	0		0	0	0		143607	134244	483	0	0	0	0		0		0	0	97597	0	0	0	0	0	0	0	0	0	0		
829452	0	0	0	0		0	0	0		80987	27609	191	0	0	0	0		0		0	0	7691	0	0	0	0	0	0	0	0	0	0		
830113	0	0	0	0		0	0	0		68248	16999	90	0	0	0	0		0		0	0	8976	0	0	0	0	0	0	0	0	0	0		
830168	0	0	0	0		0	0	0		24353	11690	63	0	0	0	0		0		0	0	5755	0	0	0	0	0	0	0	0	0	0		
830252	0	0	0	0		0	0	0		33016	21893	106	0	0	0	0		0		0	0	15920	0	0	0	0	0	0	0	0	0	0		
830355	0	0	0	0		0	0	0		196960	130939	577	0	0	0	0		0		0	0	47484	0	0	0	0	0	0	0	0	0	0		
830458	0	0	0	0		0	0	0		4832	49227	7	0	0	0	0		0		0	0	48527	0	0	0	0	0	0	0	0	0	0		
830542	0	0	0	0		0	0	0		134813	89219	252	0	0	0	0		0		0	0	64000	0	0	0	0	0	0						
830645	0	0	0	0		0	0	0		23952	10975	44	0	0	0	0		0		0	0	12200	1045	0	0	0	0	0	0	0	0	0		
830748	0	0	0	0		0	0	0		154944	52713	261	0	0	0	0		0		0	0	43396	0	0	0	0	0	0	0	0	0	0		
831008	0	0	0	0		0	0	0		245271	76357	441	0	0	0	0		0		0	0	27884	0	0	0	0	0	0	0	0	0	0		
831044	0	0	0	0		0	0	0		34697	19216	84	0	0	0	0		0		0	0	10816	0	0	0	0	0	0	0	0	0	0		
831053	0	0	0	0		0	0	0		17758	3959	24	0	0	0	0		0		0	0	4304	0	0	0	0	0	0	0	0	0	0		
831352	0	0	0	0		0	0	0		15450	2722	19	0	0	0	0		0		0	0	822	0	0	0	0	0	0	0	0	0	0		
831549	0	0	0	0		0	0	0		11690	1375	9	0	0	0	0		0		0	0	398	0	0	0	0	0	0	0	0	0	0		
831576	0	0	0	0		0	0	0		112476	46915	242	0	0	0	0		0		0	0	22714	0	0	0	0	0	0						
831642	0	0	0	2178		0	0	476		78730	57110	278	0	0	0	0		0		0	0	39895	0	0	0	0	0	0	0	0	0	0		
831727	0			0		0	0	0		240341	122791	551	0			0		0		0	0	67691	0	0	0	0	0	0	0	0	0			
831857	0	0	0	0		0	0	0		41254	70408	366	0	0	0	0		0		0	0	21084	0	0	0	0	0	0	0	0	0	0		
831941	0	0	0	24		0	0	0		67260	21076	102	0	0	0	0		0		0	0	13502	0	0	0	0	0	0	0	0	0	0		
832377	0	0	0	0		0	0	0		693667	1186025	4314	0	0	0	0		0		0	390	949180	0	0	0	0	0	0	450135	437714	0	0		
832470	0	0	0	201		0	0	0		463914	183354	734	0	0	0	0		0		0	205	151232	0	0	0	0	0	0						
832528	0	0	0	0		0	0	0		36338	10965	60	0	0	0	0		0		0	0	4965	0	0	0	0	0	0	0	0	0	0		
832546	0	0	0	0		0	0	0		143776	95435	367	0	0	0	0		0		138	0	70737	0	0	0	0	0	0	0	0	0	0		
833271	5			1947		0	0	0		377793	121227	688	0			0		0		0	0	52427	0	0	0	0	0	0	0	0	0			
833404	0	0	0	0		0	0	0		265534	131339	587	0	0	0	0		0		0	0	80500	0	0	0	0	0	0	0	0	0	0		
833646	0			0		0	0	0		39645	15501	74	0			0		0		0	0	9693	0	0	0	0	0	0	0	0	0			
833749	0	0	0	0		0	0	0		112565	74757	293	0	0	0	0		0		0	0	60084	0	0	0	0	0	0	0	0	0	0		
833758	5	0	0	0		0	0	0		19196	18651	93	0	0	0	0		0		0	0	9230	0	0	0	0	0	0	0	0	0	0		
833851	0	0	0	0		0	0	0		15756	5169	19	0	0	0	0		0		0	0	2913	0	0	0	0	0	0	0	0	0	0		
834045	2	0	0	0		0	0	0		14118	1600	9	0	0	0	0		0		0	0	700	0	0	0	0	0	0	0	0	0	0		
834269	0	0	0	0		0	0	0		100060	62605	268	0	0	0	0		0		0	0	62788	0	0	0	0	0	0	0	0	0	0		
834353	0	0	0	0		0	0	0		21375	20732	91	0	0	0	0		0		0	0	11632	0	0	0	0	0	0	0	0	0	0		
834755	0	0	0	0		0	0	0		39121	30452	132	0	0	0	0		0		0	0	24173	0	0	0	0	0	0	0	0	0	0		
834849	0	0	0	0		0	0	0		355785	395056	1178	0	0	0	0		0		0	0	281756	0	0	0	0	0	0	0	0	0	0		
834979	37	0	0	0		0	0	0		510601	222258	947	0	0	0	0		0		0	0	127559	0	0	0	0	0	0	0	0	0	0		
835257	0	0	0	0		0	0	0		60478	18779	104	0	0	0	0		0		0	0	8379	0	0	0	0	0	0	0	0	0	0		
835378	0	0	0	0		0	0	0		40836	4417	28	0	0	0	0		0		0	0	3066	0	0	0	0	0	0	0	0	0	0		
835408	0	0	0	0		0	0	0		0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0		
835444	0	0	0	0		0	0	0		79158	40641	192	0	0	0	0		0		0	0	17846	0	0	0	0	0	0	0	0	0	0		
835613	0	0	0	0		0	0	0		29302	9034	47	0	0	0	0		0		0	0	4224	0	0	0	0	0	0	0	0	0	0		
835659	0	0	0	0		0	0	0		17722	8235	38	0	0	0	0		0		0	0	4602	0	0	0	0	0	0	0	0	0	0		
835743	0	0	0	0		0	0	0		67924	47165	218	0	0	0	0		0		0	0	28754	0	0	0	0	0	0	0	0	0	0		
835958	0	0	0	0		0	0	0		47078	30763	145	0	0	0	0		0		0	0	20165	0	0	0	0	0	0	0	0	0	0		
836142	0	0	0	0		0	0	0		57398	20628	98	0	0	0	0		0		0	0	10828	0	0	0	0	0	0	0	0	0	0		
836151	0	3	0	0		0	0	0		20045	6345	28	0	0	0	0		0		0	0	7572	0	0	0	0	0	0	0	0	0	0		
836544	0			0		0	0	0		27264	8004	51	0			0		0		0	0	9490	0	0	0	0	0	0	0	0	0			
836656	0	0	0	0		0	0	0		11070	2404	17	0	0	0	0		0		0	0	704	0	0	0	0	0	0	0	0	0	0		
836843	0	0	0	0		0	0	0		248697	137252	566	0	0	0	0		0		0	0	110634	0	0	0	0	0	0	0	0	0	0		
836852	0	5	0	0		0	0	0		81532	45828	181	0	1	0	0		0		0	0	21957	0	0	0	0	0	0	0	0	0	0		
837000	0	0	0	105		0	0	4945		312458	499746	1600	0	0	0	0		0		0	0	388394	0	0	0	0	0	0	0	0	0	0		
837037	0	60	0	0		0	0	0		105831	85011	312	0	4	0	0		0		0	0	65158	0	0	0	0	0	0	0	0	0	0		
837046	0	0	0	0		0	0	0		28608	7632	37	0	0	0	0		0		0	0	2090	0	0	0	0	0	0	0	0	0	0		
837149	0	0	0	0		0	0	0		33384	11157	55	0	0	0	0		0		0	0	8189	0	0	0	0	0	0	0	0	0	0		
837158	0	0	0	0		0	0	0		63594	46328	162	0	0	0	0		0		0	0	23350	0	0	0	0	0	0	0	0	0	0		
837260	0	0	0	918	0	0	0	0	0	2718564	5594225	15172	0	0	0	2		0	0	38	0	4360107	0	0	0	0	0	0	0	0	0	0		
837354	0	0	0	0		0	0	0		65942	22572	82	0	0	0	0		0		0	0	14487	0	0	0	0	0	0	0	0	0	0		
837448	0	0	0	0		0	0	0		51977	18747	71	0	0	0	0		0		0	0	15470	0	0	0	0	0	0	0	0	0	0		
837541	0	0	0	0		0	0	0		73980	15638	77	0	0	0	0		0		0	0	10549	0	0	0	0	0	0	0	0	0	0		
837550	0	0	0	0		0	0	0		32242	12760	67	0	0	0	0		0		0	0	6250	0	0	0	0	0	0	0	0	0	0		
837653	0			0		0	0	0		20831	9542	33	0			0		0		0	0	7608	0	0	0	0	0	0	0	0	0			
837840	0	0	0	0		0	0	0		38062	18080	76	0	0	0	0		0		0	0	5222	0	0	0	0	0	0	0	0	0	0		
837952	0	0	0	59		0	0	0		24478	8818	33	0	0	0	0		0		0	0	5518	0	0	0	0	0	0	0	0	0	0		
838155	0	0	0	0		0	0	0		8835	3220	24	0	0	0	0		0		0	0	752	0	0	0	0	0	0	0	0	0	0		
838427	0	0	0	0		0	0	0		22812	6145	37	0	0	0	0		0		0	0	2445	0	0	0	0	0	0	0	0	0	0		
838632	0	0	0	0	0	0	0	0	0	62078	142361	306	0	0	0	0		0	0	0	0	111761	0	0	0	0	0	0	0	0	0	0		
839068	46	0	0	0		0	0	0		46164	108742	351	0	0	0	0		0		0	0	112752	0	0	0	0	0	0	0	0	0	0		
839246	0	0	0	0		0	0	0		71704	31585	188	0	0	0	0		0		0	0	8853	0	0	0	0	0	0	0	0	0	0		
839255	0	0	0	71		0	0	0		159825	99025	311	0	0	0	0		0		0	0	67325	0	0	0	0	0	0	0	0	0	0		
839657	0	0	0	0		0	0	0		43762	20622	69	0	0	0	0		0		0	0	7380	0	0	0	0	0	0	0	0	0	0		
839817	0	0	0	0		0	0	0		21629	10106	42	0	0	0	0		0		0	0	9596	0	0	0	0	0	0	0	0	0	0		
840019	0	0	0	0		0	0	0		81325	21352	142	0	0	0	0		0		0	0	14197	0	0	0	0	0	0	0	0	0	0		
840251	2	0	0	0		0	0	0		27710	18986	88	0	0	0	0		0		0	0	3812	0	0	0	0	0	0	0	0	0	0		
840354	8	0	0	0		0	0	0		22254	6637	31	0	0	0	0		0		0	0	5202	0	0	0	0	0	0	0	0	0	0		
840363	0	0	0	151		0	0	0		223759	136043	587	0	0	0	0		0		0	0	101562	0	0	0	0	0	0	0	0	0	0		
840532	0	0	0	0		0	0	0		23814	10938	32	0	0	0	0		0		0	0	7738	0	0	0	0	0	0	0	0	0	0		
840578	1	0	0	0		0	0	0		12880	1638	11	0	0	0	0		0		0	0	2451	0	0	0	0	0	0	0	0	0	0		
840747	0	0	0	0		0	0	0		61008	32526	109	0	0	0	0		0		0	0	28845	0	0	0	0	0	0	0	0	0	0		
840859	0	0	0	0		0	0	0		82751	108257	313	0	0	0	0		0		0	0	63077	0	0	0	0	0	0	0	0	0	0		
841052	0	0	0	0		0	0	0		40318	15300	77	0	0	0	0		0		0	0	7600	0	0	0	0	0	0	0	0	0	0		
841258	0	0	0	0		0	0	0		12435	3587	18	0	0	0	0		0		0	0	1000	0	0	0	0	0	0	0	0	0	0		
841436	0	0	0	0		0	0	0		104042	56673	260	0	0	0	0		0		0	0	26073	0	0	0	0	0	0	0	0	0	0		
