"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2155	RCFD2160	RCFD2170	RCFD2920	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2155	RCON2160	RCON2170	RCON2200	RCON2920	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	
161031																																							99	851	0	0	2650	0	364	0	0	672	26874	21688	0	299	24585	0	189	0	1500	0	2288	185	26873	0	0	810	0	1332	0	2805	18883		0	21727	21538	-39	700	0	0	1098	
161107																																							306	13132	135	65514	46676	0	3044	0	0	14121	410190	346044	0	3537	383871	0	2514	0	22900	0	26319	500	410190	0	0	20788	0	5750	0	77731	268313		0	269770	267256	-719	6	0	0	11390	
161273																																							1	5722	358	39401	35284	0	3069	0	0	11769	405592	312618	0	2381	370779	0	3785	0	52148	0	34813	500	405592	0	0	1868	0	33002	138	40325	272293		0	313635	309850	-557	0	0	0	3632	
161433																																							0	2415	0	22995	0	33	2259	316	0	1026	92999	82372	0	301	82673	0	991	0	0	0	10326	1500	92999	0	0	7326	0	1500	0	10649	71723		0	60553	59562	0	4393	0	0	0	
161602																																							2705	38187	1569	122330	86724	1918	14224	62	0	13198	1061219	968803	0	6742	976430	62	7986	0	885	0	84727	8000	1061219	0	0	56279	0	21348	3404	155728	813075		0	774935	766949	-900	9949	0	0	0	
162337																																							104	17149	1008	744	65640	0	9305	1255	0	11349	352922	319661	0	3430	323091	0	2669	2872	0	0	29831	200	352922	0	0	24323	0	6000	0	47650	272011		0	235053	232384	-692	11112	0	0	0	
162878																																							152	1506	0	5347	30584	0	145	0	0	4503	87848	55593	0	367	75198	0	305	0	19238	0	12650	0	87848	0	0	418	0	12605	0	1005	54588		0	45146	44841	-373	770	0	0	0	
163343																																							250	1987	96	275	2790	0	579	572	0	1650	44231	35214	0	321	39570	0	704	0	4035	0	4661	400	44231	0	0	3675	0	600	98	7134	28080		0	35750	35046	-14	888	0	0	0	
163370																																							201	3927	185	49938	19470	0	5124	0	0	4452	265317	231310	0	568	235953	0	1324	0	4075	0	29364	0	265317	0	0	29638	0	0	255	11552	219758		0	183089	181765	-274	0	0	0	0	
163549																																							745	24321	2203	0	94114	0	6717	1437	0	15160	688264	590744	0	4267	619451	0	7246	13098	1000	0	68813	316	688264	0	0	32366	0	37189	0	80627	510116		0	526323	519077	-1058	11392	0	0	23440	
163745																																							800	4834	2406	104	15991	0	3089	655	0	5364	181923	127572	0	1186	154186	0	2347	8459	11000	0	27737	963	181923	0	0	3653	0	23401	0	18147	109424		0	142568	140221	-280	0	0	14428	0	
163857																																							1100	2400	0	0	22908	0	3073	0	0	1587	97663	78929	0	231	85901	0	1168	338	5032	0	11762	500	97663	0	0	10954	0	500	0	14452	64477		0	67425	66257	-192	0	0	1709	0	
164032																																							0	1360	0	38	14466	0	1264	2	0	3283	57518	49946	0	407	50353	0	880	0	0	0	7165	2000	57518	0	0	3433	0	2000	0	8142	41804		0	36203	35323	-268	1782	0	0	0	
164153																																							1322	453	0	0	19190	107	1650	423	0	2119	81549	71634	0	315	74949	0	397	0	3000	0	6600	650	81549	0	0	2306	0	3850	0	23580	48054		0	55450	55053	-206	1232	0	0	0	
164331																																							0	6895	24	0	62305	0	2936	225	0	3784	182938	163514	0	262	165776	0	1232	0	0	0	17162	1100	182938	0	0	14739	0	1600	0	36591	126923		0	102401	101169	-277	5600	0	0	2000	
164377																																							849	5887	0	46943	11474	0	4894	0	0	6907	183059	130613	0	654	162467	0	190	0	31200	0	20592	0	183059	0	0	20955	0	0	0	6089	124524		0	106295	106105	-363	0	0	0	0	
164742																																							19	498	0	681	9819	0	187	0	0	1042	25628	22687	0	92	23805	0	109	0	0	0	1823	100	25628	0	0	1296	0	500	0	3994	18693		0	13480	13371	-73	11	0	1026	0	
164854																																							1005	3770	0	140	18725	0	4314	0	0	5123	165340	136215	0	807	152160	0	1622	0	15138	0	13180	510	165340	0	0	7633	0	5100	626	13027	123188		0	128765	127143	-63	4494	0	0	0	
164957																																							63	1670	0	1859	3016	0	633	1562	0	619	42868	34769	0	141	36910	0	384	0	2000	0	5958	200	42868	0	0	5386	0	400	0	5233	29536		0	32380	31996	-28	1450	0	0	0	
164975																																							28	2022	25	0	16824	0	1680	0	0	1395	74762	67687	0	100	67787	0	234	0	0	0	6975	0	74762	0	0	317	0	6836	0	796	66890		0	52090	51856	-178	932	0	0	0	
165039																																							0	4714	1777	0	44120	0	4794	331	0	3739	166261	141487	0	877	142364	0	1286	2665	0	0	23897	470	166261	0	0	905	0	23147	0	21735	119752		0	102573	101287	-625	2834	0	0	0	
165628																																							0	163281	7920	12555	551358	0	71798	2473	0	136612	3651564	2937889	0	24910	3323588	27599	40590	28116	286655	7500	300377	10075	3651564	0	0	134645	0	163397	1905	453437	2484452		0	2618136	2577546	-7740	98000	0	17500	49134	
165758																																							0	1854	0	0	4708	0	1193	0	0	1477	71260	62297	0	542	64954	0	722	0	915	0	6306	10	71260	0	0	2338	0	3990	0	12232	50065		0	62750	62028	-32	0	0	1200	0	
165806																																							213	24778	544	9672	116168	0	10518	20	0	11140	559718	493199	0	4943	521062	55	4743	0	2430	0	38601	375	559718	0	0	30714	0	8240	179	93830	399369		0	391229	386486	-728	0	0	11817	8673	
166111																																							963	3438	0	351	28479	0	3852	51	0	8437	235847	178936	0	2423	206578	0	768	0	25219	0	29269	0	235847	0	0	26086	0	3428	0	12103	166832		0	190944	190176	-245	100	0	0	0	
166531																																							3168	3760	0	0	15802	0	5623	61	0	4257	138125	123029	0	1846	124875	0	1260	0	0	0	13250	1500	138125	0	0	10259	0	1500	0	15726	107303		0	102159	100899	-9	4555	0	0	0	
166652																																							148	22147	547	1836	25329	0	2621	500	0	3809	403776	352866	0	2161	359942	0	5413	228	450	0	43834	532	403776	0	0	28710	0	14800	0	95496	257370		0	344324	338911	-208	7700	0	0	4465	
166803																																							115	45017	582	7663	382797	0	11338	9457	0	22387	1078129	856195	0	10212	993970	0	7083	0	107563	0	84159	2186	1078129	0	0	67667	0	20920	0	124452	731743		0	605856	598773	-6614	0	0	0	20000	
166849																																							287	1711	0	23	3204	0	708	0	0	619	33966	28433	0	134	31367	0	251	0	1800	0	2599	50	33966	0	0	2522	0	75	312	5404	23029		0	27353	27102	-48	0	0	1000	0	
167060																																							0	19068	1169	0	113463	0	11807	2600	0	22912	569141	507690	0	6344	514034	0	4547	1841	0	0	55107	2899	569141	0	0	32113	0	20496	0	123780	383910		0	384598	380051	-401	16230	0	0	0	
167453																																							371	2310	510	0	8142	0	1324	0	0	1072	72588	58340	0	376	65452	0	745	0	5791	0	7136	150	72588	0	0	5492	0	1573	0	10069	48271		0	59604	58859	-79	0	0	945	0	
167556																																							0	2009	0	0	34053	0	1988	119	0	1206	81441	74184	0	306	74490	0	502	0	0	0	6951	618	81441	0	0	6149	0	740	0	10969	63215		0	38491	37989	-556	4077	0	0	0	
167565																																							33128	188892	0	0	0	0	776	0	0	25433	284403	500	0	96083	115263	0	0	36174	0	0	169140	5000	284403	0	0	-14862	0	179002	0	0	500		0	0	0	0	0	0	18680	0	
167752																																							0	693	0	383	7736	0	80	0	0	377	18345	15446	0	73	15654	0	154	1065	0	0	2691	50	18345	0	0	144	0	2575	0	2051	13395		0	8165	8011	-78	0	0	135	0	
167855																																							200	28978	0	0	44425	0	2825	0	0	2533	141558	120625	0	528	126283	0	639	5894	801	0	15275	531	141558	0	0	2785	0	12006	0	42565	78060		0	56212	55573	-47	1130	0	0	4329	
167864																																							376	17720	0	0	41640	0	2244	0	0	2056	198945	177679	0	374	178053	0	1238	0	0	0	20892	1000	198945	0	0	5315	0	15000	0	72172	105507		0	116247	115009	-423	19900	0	0	0	
168320																																							22465	10367	0	95665	0	769	18188	257	0	4970	357244	318818	0	534	319424	0	2367	0	72	0	37820	2376	357244	0	0	6509	0	28935	0	44862	273956		0	206930	204563	0	0	0	0	0	
168366																																							0	7934	0	0	17189	1032	5243	547	0	8384	240359	219633	0	1137	220770	0	1676	0	0	0	19589	240	240359	0	0	8349	0	11098	950	31477	188156		0	193056	191380	-98	7700	0	0	0	
168441																																							99	4092	196	0	14779	0	2580	0	0	2732	165625	135276	0	1047	151076	0	1396	0	12934	0	14549	1418	165625	0	0	7846	0	5384	0	25165	110111		0	129557	128161	-99	12986	0	0	1819	
168571																																							874	1116	0	2241	21862	0	924	329	0	2070	57288	45768	0	435	51437	0	914	0	5234	0	5851	2	57288	0	0	3876	0	2290	0	2746	43022		0	25526	24612	-317	3260	0	0	0	
168731																																							0	6049	0	0	43049	0	6795	1181	0	4409	231458	186626	0	2037	209772	0	2310	0	18500	0	21686	1000	231458	0	0	1825	0	19226	0	31173	155453		0	171555	169245	-365	730	0	899	1710	
169073																																							2155	3584	1582	0	195815	0	3096	0	0	14332	414681	268068	0	2690	390262	0	2099	5408	119504	0	24419	0	414681	0	0	-17099	0	47307	0	36776	231292		0	190808	188709	-5789	0	0	0	0	
169233																																							2131	1669	0	0	13087	0	934	0	0	1435	77076	68111	0	409	71520	0	883	0	3000	0	5556	88	77076	0	0	1703	0	3912	0	7016	61095		0	54390	53507	-147	4313	0	0	0	
169327																																							38	4662	0	8	29043	0	7273	0	0	1914	183490	164619	0	1319	168796	0	1058	0	0	0	14694	2000	183490	0	0	9535	0	3000	0	30513	134106		0	138839	137781	159	2771	0	0	2858	
169354																																							0	8882	0	0	127440	0	1259	71	0	2470	196941	174680	0	668	175348	0	2457	0	0	0	21593	1137	196941	0	0	17553	0	3607	0	63507	111173		0	41776	39319	-704	17500	0	0	0	
169569																																							839	3616	47	4077	1732	0	1234	0	0	907	50997	43257	0	312	43569	0	928	0	0	0	7428	10859	50997	0	0	-3427	0	0	0	13043	30214		0	27973	27045	-4	11500	0	0	0	
169653																																							8985	212794	40970	26105	1260297	0	141910	2025	3009	312464	9147305	7601861	3009	66006	8210050	6063	117470	167056	39300	0	931192	80000	9147305	3389	0	205956	0	665735	315134	1320110	6281751		0	6705637	6588167	-20499	65000	0	0	499874	
169756																																							35057	11216	0	49943	6360	541	4933	1040	0	5453	260097	210070	0	2551	227979	0	1751	0	15358	0	32118	672	260097	0	0	22905	0	8905	0	57571	152499		0	147305	145554	-364	0	0	0	0	
169952																																							159	3066	0	879	24777	0	1994	0	0	4356	107265	72982	0	714	98993	0	1055	0	24297	0	8271	100	107264	0	0	4586	0	3900	0	10852	62130		0	73089	72034	-315	0	0	1000	0	
170051																																							39	9406	0	0	122480	0	4590	5084	0	9130	466968	332943	0	2361	400898	0	6322	0	53253	0	66070	5000	466968	0	0	51633	0	10000	0	55199	277744		0	312930	306608	-563	9631	0	0	12341	
170257																																							0	2537	0	424	21656	0	1308	74	0	2416	59207	53229	0	255	53484	0	247	0	0	0	5723	300	59207	0	0	5334	0	300	0	11928	41301		0	25939	25692	-211	5100	0	0	0	
170332																																							126	4286	0	0	6069	0	3529	97	0	1366	137563	123348	0	596	127998	0	1205	0	4054	0	9565	1400	137563	0	0	4159	0	4089	0	19872	103477		0	123295	122090	-83	0	0	0	0	
170640																																							5	812	0	7332	0	0	122	0	0	353	21539	18575	0	155	19030	0	124	0	300	0	2509	309	21539	0	0	1809	0	391	0	2150	16426		0	12089	11965	0	950	0	0	0	
170716																																							225025	197863	0	356129	1979483	0	60744	2369	38128	174880	7043254	3046935	38128	72808	6556589	0	53093	116353	1220846	50000	486665	138743	7043254	5371	4543	162964	0	195900	267	467478	2579457		0	3679935	3626842	-10942	159800	100000	176829	1946500	
170976																																							48	1361	382	4348	246	0	188	0	0	2024	41525	31356	0	371	37386	0	204	0	5659	0	4139	0	41525	0	0	188	0	3951	0	1420	29936		0	32857	32653	0	275	0	0	0	
171133	18303	14836	0	80	37569	0	7005	0	2581	6337	379439	2581	3244	338897	0	4700	0	7500	0	40542	7304	379439	0	0	28321	0	5304	0		0	297428	292728	-387	0	9215	15080	0	15080									2581		364347	301277	2581		323805				7500											72066	229211						0	0	0	9215	
171348																																							8	3664	925	0	7682	0	3433	103	0	2702	126332	94309	0	2504	116076	0	1554	0	17174	0	10256	1350	126332	0	0	2683	0	6248	130	13380	80929		0	106089	104535	-25	3150	0	0	2089	
171656																																							38	4093	0	0	17764	0	1365	0	0	722	71775	60871	0	112	63983	0	472	0	0	0	7792	400	71775	0	0	6747	0	1000	0	12617	48254		0	48265	47793	-355	0	0	3000	0	
171759																																							13	1938	0	0	18938	0	1491	0	0	1896	76446	60440	0	332	68927	0	385	0	6950	0	7519	700	76446	0	0	2466	0	4577	525	8597	51843		0	52030	51645	-224	0	0	1205	0	
171768																																							3292	5288	0	0	10471	0	2213	745	0	2335	108463	87652	0	281	100529	0	896	0	12596	0	7934	250	108463	0	0	2950	1963	2950	6227	22720	64932		0	78788	77892	-179	0	0	0	0	
172158																																							167	1706	0	9170	0	0	395	20	0	902	53063	48213	0	173	48926	0	362	0	540	0	4136	640	53062	0	0	2666	0	830	0	7538	40675		0	39345	38983	0	1720	0	0	0	
172251																																							100	957	0	895	1726	0	496	0	0	729	38140	28170	0	76	34426	0	457	0	6180	0	3714	100	38140	0	0	2232	0	1400	0	4228	23942		0	33369	32912	-18	325	0	0	0	
172457																																							101	9587	0	11923	32127	0	6441	335	0	7704	235495	192899	0	722	213233	0	1643	0	14498	0	22262	980	235495	0	0	16022	0	5980	0	51822	141077		0	168840	167197	-720	80	0	0	5114	
172747																																							0	4075	0	0	33001	0	5310	1231	0	3118	189538	163762	0	852	175570	0	1449	0	10000	0	13968	537	189538	0	0	756	0	13140	0	21289	142473		0	144252	142803	-465	0	0	0	956	
172804																																							172	12464	0	0	84953	0	3748	839	0	7829	319316	270330	0	2214	292574	0	3618	2299	3151	0	26742	750	319316	0	0	24249	0	2177	342	45835	224495		0	210288	206670	-434	0	0	0	16879	
172840																																							100	2701	0	7	35272	0	3683	16	0	4203	117734	89027	0	450	105740	0	1504	0	15978	0	11994	400	117734	0	0	7642	0	4800	0	9241	79786		0	73231	71727	-848	25	0	285	0	
172859																																							2	1773	0	6034	0	0	311	57	0	1025	39092	32062	0	181	35618	0	341	0	2500	0	3474	210	39092	0	0	2274	0	990	0	3131	28931		0	30231	29890	0	0	0	875	0	
173306																																							141	6823	158	5098	43453	0	3283	0	0	9430	209073	173172	0	1750	192267	0	1467	0	10027	0	16806	400	209073	0	0	15932	0	1000	0	10761	162411		0	140704	139237	-526	1450	0	0	7318	
173342																																							1364	3564	0	0	26973	0	737	20	0	1689	66876	58446	0	286	61027	0	583	0	2295	0	5849	100	66876	0	0	5379	0	975	0	7564	50882		0	32012	31429	-605	1100	0	0	0	
173548																																							61	2174	0	0	21497	0	1656	95	0	1928	63846	47737	0	475	57257	0	460	0	8641	0	6589	1000	63846	0	0	5048	0	1000	0	5922	41815		0	36817	36357	-459	78	0	0	404	
173557																																							159	10346	0	10948	29616	0	7859	3987	0	3195	318849	289937	0	723	290660	0	1884	0	0	0	28189	750	318849	0	0	25165	0	2745	103	62107	227830		0	254520	252636	-471	0	0	0	0	
173575																																							3833	12178	0	101219	15446	0	10394	0	0	18874	511271	446964	0	2793	453905	0	2572	0	4148	0	57366	0	511271	0	0	57414	0	0	0	29134	417830		0	351730	349158	-48	169	0	0	0	
173641																																							96	3408	0	0	49380	0	1263	0	0	1844	134828	112393	0	954	117354	0	1089	0	1507	0	17474	900	134828	0	0	15431	0	1000	0	20516	91877		0	73708	72619	143	6218	0	2500	0	
173959																																							2000	2479	0	0	77630	0	954	35	0	4116	106891	92656	0	500	94533	0	179	0	1377	0	12358	276	106891	0	0	12498	0	276	0	11309	81347		0	14781	14602	-692	5075	0	0	0	
174321																																							0	2176	0	0	31664	0	473	0	0	762	57681	47333	0	195	49081	0	137	0	0	0	8600	2400	57681	0	0	1762	0	5000	0	16288	31045		0	22743	22606	-562	0	0	1553	0	
174367																																							0	1399	0	0	9438	0	411	0	0	1751	25642	21596	0	629	22225	0	428	0	0	0	3416	500	25641	0	0	1700	0	1300	0	4798	16797		0	9921	9493	-84	3150	0	0	0	
174406																																							0	5678	63	100	15560	0	1046	0	0	1586	93733	78340	0	287	84627	0	676	0	6000	0	9106	375	93733	0	0	8664	0	128	0	13493	64847		-152	67338	66662	91	3038	0	0	0	
175056																																							11	4028	107	0	43116	0	5367	0	0	2556	141519	129307	0	467	130565	0	572	2434	0	0	10954	660	141519	0	0	2780	0	8292	0	19366	109941		0	84472	83900	-778	0	0	791	0	
175140																																							26	3865	0	0	28289	0	6652	0	0	2787	175158	148737	0	1270	161046	0	1526	0	10500	0	14112	300	175158	0	0	9202	0	4700	134	16854	131883		0	132931	131405	-90	2000	0	0	539	
175458																																							134	816	0	2380	3512	0	219	0	0	558	18114	13742	0	136	16389	0	145	0	2511	0	1725	100	18114	0	0	570	0	1100	0	1956	11786		0	10409	10264	-45	231	0	0	0	
175560																																							430	17107	3833	6753	49661	0	6971	0	0	30976	909116	713175	0	12532	780497	0	9773	45441	54790	0	128619	8612	909116	0	0	36596	0	83797	154327	75274	637901		0	582745	572972	-386	20645	0	0	0	
175609																																							0	9974	0	28887	7156	0	2042	0	0	2602	137663	117650	0	1837	119487	0	1716	0	0	0	18176	2400	137663	0	0	15322	0	520	0	39133	78517		0	84657	82941	-66	4061	0	0	0	
175672																																							30	3532	0	0	41216	0	4511	0	0	7085	186316	171059	0	153	171212	0	1100	0	0	0	15104	0	186316	0	0	14955	0	0	0	13774	157285		0	126775	125675	149	4267	0	0	0	
176053																																							0	1637	0	0	32319	0	351	7	0	531	58450	50885	0	410	53144	0	316	0	0	0	5306	200	58450	0	0	4527	0	500	0	11564	39321		0	21853	21537	79	2068	0	0	1849	
176101																																							176	8620	0	0	190930	0	7238	0	0	26018	422402	258386	0	3148	361034	0	2453	0	99500	0	61368	1000	422402	0	0	60856	0	1156	0	60099	198287		-290	191873	189420	-1354	0	0	0	0	
176325																																							200	3789	0	0	22470	0	766	0	0	2811	71785	64669	0	440	65109	0	657	0	0	0	6676	420	71785	0	0	5679	0	705	0	11579	53090		0	41642	40985	-128	764	0	0	0	
176437																																							9694	1549	0	0	5169	0	696	327	0	2636	70744	60636	0	1564	62200	0	929	0	0	0	8544	200	70744	0	0	5589	0	2800	0	9778	50858		0	47338	46409	-45	4264	0	0	0	
176464																																							72	14486	2648	1276	106577	213	12810	318	0	18382	453144	361725	0	3824	411362	0	1941	2881	44000	0	41782	2500	453144	0	0	20198	0	20277	0	76369	285356		0	285347	283406	-1193	10075	0	0	1813	
176642																																							3882	2707	0	0	10548	0	3187	136	0	1520	97506	80828	0	343	89847	0	881	0	8676	0	7659	400	97506	0	0	7046	0	400	0	7572	73256		0	69732	68851	-187	6675	0	0	0	
177135																																							0	994	0	15520	0	0	92	253	0	217	27520	20356	0	102	20458	0	216	0	0	0	7062	500	27520	0	0	5962	0	600	0	8098	12258		0	7595	7379	0	3065	0	0	0	
177443																																							94	3090	0	0	63912	0	258	0	0	2645	124513	105458	0	178	111967	0	689	0	5000	0	12546	150	124513	0	0	10868	0	2000	0	9936	95522		0	55203	54514	-472	0	0	1331	0	
177500																																							2857	778	0	0	0	0	595	0	0	281	28129	23993	0	91	25415	0	222	0	1331	0	2714	50	28129	0	0	2614	0	50	0	6993	17000		0	23840	23618	0	0	0	0	0	
177546																																							50	2921	0	0	20738	0	4626	287	0	1565	137291	121112	0	1069	126511	0	892	0	4330	0	10780	200	137291	0	0	3663	0	7014	1048	9533	111579		0	104533	103641	-97	2415	0	0	0	
177555																																							100	567	0	6885	0	0	86	0	0	459	16156	13588	0	18	14906	0	110	0	1300	0	1250	125	16156	0	0	750	0	375	0	2352	11236		0	7569	7459	0	600	0	0	0	
177751																																							8	19197	0	0	4509	0	1309	0	0	4776	338507	288752	0	3289	300141	0	4346	136	188	0	38366	2500	338507	0	0	28980	0	6906	0	118150	170602		0	256787	252441	-20	56131	0	7912	0	
177920																																							0	5303	0	221	57487	0	6625	0	0	9430	310280	249799	0	1186	284282	0	2841	0	26586	0	25998	950	310280	0	0	24696	0	1000	0	40132	209667		0	234055	231214	-648	0	0	6510	201	
177957																																							1294	13477	74	0	18797	0	10216	59	0	11249	323792	282815	0	4080	297295	0	2750	0	4100	0	26498	2963	323793	0	0	9577	0	14244	3526	67831	214984		0	266750	264000	-286	1100	0	6300	0	
178020	400175	466444	0	0	379875	0	68010	11536	400	533786	14471413	400	134068	13654025	0	87451	19546	418716	199501	817388	25000	14471413	4120	0	697119	0	98453	533		0	11724404	11636953	-3184	355035	346085	636774	0	636774									400		14471413	11894881	400		13654025				418716											2178111	9716770						595000	355035	23600	346085	
178057																																							13	510	0	169	0	0	47	0	0	267	12986	9702	0	45	10997	0	115	0	1250	0	1989	100	12986	0	0	389	0	1500	0	1042	8660		0	11895	11780	0	200	0	0	0	
178150																																							0	4350	0	0	30999	0	823	0	0	2003	105640	95793	0	410	96203	0	913	149	0	0	9438	150	105641	0	0	6952	0	2625	0	13116	82677		0	64812	63899	-289	3417	0	0	0	
178244																																							0	2151	0	0	8100	0	1077	0	0	687	53642	47388	0	313	48102	0	405	0	401	0	5540	137	53642	0	0	4118	0	1350	0	6495	40893		0	39123	38718	-65	2909	0	0	0	
178271																																							0	1772	0	889	23912	0	705	0	0	1139	58545	51842	0	51	51893	0	250	0	0	0	6652	0	58545	0	0	0	0	6973	0	906	50936		0	26703	26453	-321	3675	0	0	0	
178356																																							0	1673	0	500	20287	0	2442	0	0	715	59226	54325	0	140	54465	0	359	0	0	0	4761	50	59226	0	0	3038	0	2150	0	17202	37123		0	33218	32859	-477	750	0	0	0	
178851																																							0	5355	0	89671	0	0	5196	99	0	3052	195788	180900	0	753	181653	0	1583	0	0	0	14135	1701	195788	0	0	8872	0	3562	2365	44260	136640		0	89332	87749	0	2301	0	0	0	
179148																																							138	2016	0	2405	7963	0	1894	0	0	2817	70912	61929	0	972	62901	0	610	0	0	0	8011	760	70912	0	0	5064	0	2240	0	12285	49644		0	53093	52483	-53	1196	0	0	0	
179335																																							0	6802	0	10507	49428	0	848	183	0	5061	173168	158114	0	1055	159169	0	1475	0	0	0	13999	560	173168	0	0	1423	0	12595	0	35127	122987		0	89710	88235	-579	12104	0	0	0	
179700																																							24	8316	390	67059	29078	0	3610	787	0	12839	414167	329432	0	2266	379532	0	2998	0	47834	0	34635	10	414167	0	0	2643	0	32299	0	24459	304973		0	295062	292064	-317	0	0	0	0	
179755																																							55	3320	505	0	17468	0	813	326	0	1447	94266	84045	0	661	86206	0	885	0	1500	0	8059	625	94265	0	0	6351	0	1315	0	6200	77846		0	69573	68688	-232	1644	0	0	0	
180041																																							2255	1593	161	4042	5935	0	3529	55	0	3333	82582	75007	0	510	75517	0	426	209	0	0	7065	400	82582	0	0	4208	0	2530	0	3968	71039		0	60488	60062	-73	1408	0	0	0	
180078																																							109	5187	632	0	28362	0	8447	0	0	8998	314344	232595	0	1269	290227	72	3092	613	56363	0	24045	3500	314344	0	0	13396	0	7584	0	40496	192099		0	263766	260674	-435	1322	0	0	0	
180144																																							0	1204	0	14858	0	0	696	0	0	881	52825	43480	0	236	44245	0	407	0	529	0	8580	1200	52825	0	0	6180	0	1200	0	5938	37542		0	33201	32794	0	2392	0	0	0	
180201																																							18	2349	0	0	16226	0	2211	0	0	847	57502	51159	0	167	51326	0	415	0	0	0	6176	1125	57502	0	0	4948	0	225	0	8692	42467		0	33143	32728	-122	3123	0	0	0	
180416																																							17	5029	300	0	44342	0	1677	364	0	8154	218700	186658	0	1721	188379	0	2080	0	0	0	30321	1397	218700	0	0	24441	0	4603	0	30748	155910		0	156297	154217	-120	4600	0	0	0	
180443																																							21	1920	0	0	12998	0	201	0	0	1194	43901	35811	0	290	40151	0	491	0	3050	0	3750	600	43901	0	0	1326	0	1950	0	6754	29057		0	28058	27567	-126	0	0	1000	0	
180537																																							20	2888	0	9049	10038	0	1270	23	0	3569	77996	68626	0	523	69149	0	1012	0	0	0	8847	75	77996	0	0	8237	0	675	0	11201	57425		0	50101	49089	-140	2050	0	0	0	
180649																																							0	20542	2319	0	106377	0	8944	0	0	25596	692401	580293	0	5707	644944	0	6909	0	35000	0	47457	2068	692401	0	0	27698	0	17796	5517	95425	484868		-6	505690	498781	-99	24325	0	0	23944	
180845																																							0	4360	23	0	24687	0	1037	0	0	2780	67856	52366	0	140	59292	0	418	0	2000	0	8564	300	67856	0	0	7326	0	1450	0	10535	41831		0	34455	34037	-512	932	0	0	4786	
181169																																							1287	32163	0	5749	171931	0	4458	0	0	29219	797732	672838	0	6121	720959	0	5062	0	42000	0	76773	1814	797732	0	0	67543	0	9788	0	267095	405743		0	552487	547425	-2372	5500	0	0	0	
181347																																							119	12566	375	0	94288	0	4880	0	0	6221	339271	274009	0	621	315302	0	2581	1368	18446	0	23969	300	339271	0	0	14953	0	10200	709	25292	248717		0	221326	218745	-1484	0	0	7800	14426	
181459																																							0	15967	0	84883	0	0	3126	462	0	10224	460786	397596	0	3405	427866	0	4198	847	10000	0	32920	1500	460786	14820	0	14470	0	16950	19087	60408	337188		0	310568	306370	0	5000	0	0	16865	
181758																																							2198	2882	0	0	17162	530	1773	38	0	852	51898	44575	0	201	47304	0	295	0	2528	0	4594	500	51898	0	0	2674	0	1765	0	8272	36303		0	22533	22238	-345	4225	0	0	0	
181851																																							15591	11272	3031	0	148236	0	9668	455	0	29481	585424	444335	0	3513	533015	0	4724	4708	81131	0	52409	1000	585424	0	0	17290	0	35308	1845	59041	385294		0	365861	361137	-1189	0	0	0	4036	
181963																																							36	4629	0	564	140346	0	2117	105	0	2276	195534	179555	0	703	183259	0	812	0	1626	0	12275	800	195534	0	0	13877	0	828	0	24839	154716		0	46273	45461	-3230	0	0	1375	0	
182054																																							1037	2506	0	0	35285	0	3043	0	0	1616	114037	96360	0	362	104704	0	896	0	7238	0	9333	1000	114037	0	0	3741	0	5000	0	14609	81751		0	65296	64400	-408	6150	0	0	744	
182157																																							0	1157	0	465	9622	0	995	43	0	580	59527	55778	0	157	55935	0	1324	339	0	0	3592	876	59527	0	0	950	340	1653	0	4469	51309		0	47150	45826	-227	500	0	0	0	
182175																																							1	3463	0	3302	0	0	2965	0	0	2544	144050	118102	0	284	132991	0	544	0	14605	0	11059	0	144050	0	0	0	0	11059	0	16245	101857		0	132319	131775	0	0	0	0	0	
182353																																							22	612	0	0	7646	0	57	0	0	452	24799	22567	0	102	22869	0	222	0	200	0	1930	30	24799	0	0	1876	0	120	0	2753	19814		0	16232	16010	-96	0	0	0	0	
182401																																							26	2946	0	64965	11796	0	1705	0	0	5532	118648	92853	0	783	107636	0	471	0	14000	0	11012	0	118648	0	0	0	0	11198	0	9323	83530		0	23955	23484	-186	8194	0	0	0	
182652																																							497	476	0	9	1286	0	378	0	0	103	9471	8376	0	8	8384	0	30	224	0	0	1087	200	9471	0	0	135	0	765	0	2919	5457		0	5178	5148	-13	1350	0	0	0	
182951																																							130	4059	0	0	77117	0	3941	57	0	4813	166544	146663	0	1229	153227	0	1138	0	5335	0	13317	0	166544	0	0	13204	0	1407	0	23565	123098		0	72000	70862	-1294	5565	0	0	0	
