"IDRSSD"	RCON0030	RCON0031	RCON0032	RCON2211	RCON2229	RCON2314	RCON2315	RCON2351	RCON2383	RCON2702	RCON2710	RCON2722	RCON3510	RCON3512	RCON3514	RCON3520	RCON3779	RCON5514	RCON5515	RCON5516	RCON5517	RCON5597	RCON8432	RCON8785	RCONA181	RCONA182	RCONA527	RCONA528	RCONA531	RCONA532	RCONA533	RCONA545	TEXTA545	
368429	0	0	0	0		0	0	0		101792	39351	194	0	0	0	0		0		0	0	19951	0	0	0	0	0	0	0	0	0	0		
368522	0	0	0	0		0	0	0		77845	23517	97	0	0	0	0		0		0	0	13817	0	0	0	0	0	0	0	0	0	0		
368755	11	0	0	0		0	0	0		11374	601	5	0	0	0	0		0		0	0	251	0	0	0	0	0	0	0	0	0	0		
368933	0	0	0	0		0	0	0		30230	8868	55	0	0	0	0		0		0	0	8616	0	0	0	0	0	0	0	0	0	0		
368951	0	0	0	0		0	0	0		46755	21046	100	0	0	0	0		0		0	0	16832	0	0	0	0	0	0	0	0	0	0		
369426	0	0	0	0		0	0	0		17497	8854	61	0	0	0	0		0		0	0	4768	0	0	0	0	0	0	0	0	0	0		
369453	0	0	0	0		0	0	0		40026	25414	107	0	0	0	0		0		0	0	14140	0	0	0	0	0	0	0	0	0	0		
369659	0	0	0	0		0	0	0		121242	138889	458	0	0	0	0		0		0	0	104052	0	0	0	0	0	0	0	0	0	0		
370020	0	0	0	0		0	0	0		104276	32700	194	0	0	0	0		0		0	0	20747	0	0	0	0	0	0	0	0	0	0		
370150	16	0	0	0		0	0	0		18948	5272	35	0	0	0	0		0		0	0	1000	0	0	0	0	0	0	0	0	0	0		
370338	0	0	0	0		0	0	0		105744	107123	421	0	0	0	0		0		0	0	38245	0	0	0	0	0	0	0	0	0	0		
370347	1	0	0	0		0	0	0		42563	14498	72	0	0	0	0		0		0	0	11101	0	0	0	0	0	0	0	0	0	0		
370721	0	0	0	0		0	0	0		53776	12177	65	0	0	0	0		0		0	0	5894	0	0	0	0	0	0	0	0	0	0		
370730	0	0	0	0		0	0	0		42311	13281	61	0	0	0	0		0		0	0	15007	0	0	0	0	0	0	0	0	0	0		
370758	0	0	0	34		0	0	0		8424	2521	14	0	0	0	0		0		0	0	1121	0	0	0	0	0	0	0	0	0	0		
370833	0	0	0	0		0	0	0		17042	10453	27	0	34	22	0		0		0	0	7753	0	0	0	0	0	0	0	0	0	0		
370954	107	0	0	0		0	0	0		15257	7833	42	0	0	0	0		0		0	0	3633	0	0	0	0	0	0	0	0	0	0		
371223	0	0	0	0		0	0	0		44983	18374	89	0	0	0	0		0		0	0	16726	0	0	0	0	0	0	0	0	0	0		
371232	0	0	0	0		0	0	0		60577	29339	131	0	0	0	0		0		0	0	21989	0	0	0	0	0	0	0	0	0	0		
371353	0	0	0	0		0	0	0		189324	97163	411	0	0	0	0		0		0	0	53063	0	0	0	0	0	0	0	0	0	0		
371362	10	0	0	0		0	0	0		64498	36670	162	23	0	0	0		0		0	0	24000	0	0	0	0	0	0	0	0	0	0		
371559	0	0	0	0		0	0	0		24777	12940	53	0	0	0	0		0		0	0	11327	0	0	0	0	0	0	0	0	0	0		
371755	0	0	0	0		0	0	0		39800	16735	63	0	0	0	0		0		0	0	12893	0	0	0	0	0	0	0	0	0	0		
371849	0	0	0	0		0	0	0		29895	4831	29	0	0	0	0		0		0	0	963	0	0	0	0	0	0	0	0	0	0		
371858	0	0	0	0		0	0	0		40575	30963	110	0	0	0	0		0		0	0	19963	0	0	0	0	0	0	0	0	0	0		
371924	0	0	0	0		0	0	0		162999	126240	457	0	0	0	0		0		0	0	70500	0	0	0	0	0	0	0	0	0	0		
371942	0	0	0	0		0	0	0		34763	8101	45	0	0	0	0		0		0	0	8655	0	0	0	0	0	0	0	0	0	0		
372248	0	0	0	0		0	0	0		27754	7887	58	0	0	0	0		0		0	0	2773	0	0	0	0	0	0	0	0	0	0		
372257	0	0	0	0		0	0	0		12535	4080	16	0	0	0	0		0		0	0	2480	0	0	0	0	0	0	0	0	0	0		
372444	0	0	0	0		0	0	0		48662	24518	98	0	0	0	0		0		0	0	16427	0	0	0	0	0	0	0	0	0	0		
372538	0	0	0	0		0	0	0		231317	118076	417	0	0	0	0		0		0	0	106345	0	0	0	0	0	0	0	0	0	0		
372556	0	0	0	0		0	0	0		36134	35409	82	0	0	0	0		0		0	0	16761	0	0	0	0	0	0	0	0	0	0		
372640	0	0	0	0		0	0	0		39825	27851	130	0	0	0	0		0		0	0	21499	0	0	0	0	0	0	0	0	0	0		
372855	0	0	0	0		0	0	0		38252	28327	66	0	0	0	0		0		0	0	21727	0	0	0	0	0	0	0	0	0	0		
373058	60	0	0	0		0	0	0		19699	11910	41	0	0	0	0		0		0	0	3387	0	0	0	0	0	0	0	0	0	0		
373115	0	0	0	0		0	0	0		267883	165338	446	0	0	0	0		0		0	0	47490	0	0	0	0	0	0	0	0	0	0		
373553	0	0	0	0		0	0	0		21560	18332	110	0	0	0	0		0		0	0	7332	0	0	0	0	0	0	0	0	0	0		
373601	0	0	0	0		0	0	0		568977	288974	1651	0	0	0	0		0		0	0	115657	0	0	0	0	0	0	0	0	0	0		
374130	0	0	0	0		0	0	0		34472	50997	121	0	0	0	0		0		0	0	34056	0	0	0	0	0	0	0	0	0	0		
374149	0	0	0	4536	0	2001	0	0	0	2782164	2124818	6794	0	0	0	0		0	0	32	0	1435491	0	0	0	0	0	0	0	0	0	0		
374354	0	0	0	0		0	0	0		24093	9830	52	0	0	0	0		0		0	0	3977	0	0	0	0	0	0	0	0	0	0		
374653	0	0	0	733		0	0	0		222967	342326	435	0	0	0	0		0		0	0	332352	0	0	0	0	0	0	0	0	0	0		
374774	0	0	0	0		0	0	0		49235	23947	117	0	0	0	0		0		0	0	18704	0	0	0	0	0	0	0	0	0	0		
374934	0	0	0	0		0	0	0		110385	101180	314	0	0	0	0		0		0	0	79143	0	0	0	0	0	0	0	0	0	0		
375034	0	0	0	108		0	0	47		1076397	583170	2340	0	0	0	0		0		0	0	276939	0	0	0	0	0	0	0	0	0	0		
375043	0	0	0	0		0	0	0		274873	193265	700	0	0	0	0		0		0	0	102042	0	0	0	0	0	0	0	0	0	0		
375155	0	0	0	0		0	0	0		18007	9020	41	0	0	0	0		0		0	0	8757	0	0	0	0	0	0	0	0	0	0		
375502	0	0	0	0		0	0	0		146105	109746	408	0	0	0	0		0		0	0	86818	0	0	0	0	0	0	0	0	0	0		
375566	0	0	0	0		0	0	0		78184	71274	307	0	0	0	0		0		0	0	18267	0	0	0	0	0	0	0	0	0	0		
375650	0	0	0	0		0	0	0		16001	12085	63	0	0	0	0		0		0	0	5586	0	0	0	0	0	0	0	0	0	0		
375735	0	0	0	0		0	0	0		103561	77370	334	40	0	0	0		0		0	0	35800	0	0	0	0	0	0	0	0	0	0		
376068	0	0	0	0		0	0	0		35150	9291	49	0	0	0	0		0		0	0	5807	0	0	0	0	0	0	0	0	0	0		
376125	0	0	0	0		0	0	0		160846	49876	227	0	0	0	0		0		0	0	46895	0	0	0	0	0	0	0	0	0	0		
376237	0	0	0	0		0	0	0		23746	14338	50	0	0	0	0		0		0	0	2812	0	0	0	0	0	0	0	0	0	0		
376433	0	0	0	0		0	0	0		48143	21586	49	0	0	0	0		0		0	0	5296	0	0	0	0	0	0	0	0	0	0		
376442	0	0	0	0		0	0	0		115270	70503	237	0	0	0	0		0		0	0	47413	0	0	0	0	0	0	0	0	0	0		
376657	0	0	0	0		0	0	0		27798	7254	45	0	0	0	0		0		0	0	2505	0	0	0	0	0	0	0	0	0	0		
376947	0	0	0	0		0	0	0		44694	18087	95	0	0	0	0		0		0	0	8587	0	0	0	0	0	0	0	0	0	0		
377506	0	0	0	0		0	0	0		51661	11549	82	0	0	0	0		0		0	0	8373	0	0	0	0	0	0	0	0	0	0		
377663	12	0	0	0		0	0	0		31191	12733	46	0	0	0	0		0		0	0	3667	0	0	0	0	0	0	0	0	0	0		
377850	0	0	0	0		0	0	0		24732	18111	65	0	0	0	0		0		0	0	11846	0	0	0	0	0	0	0	0	0	0		
377908	0	0	0	686		0	0	0		392954	854545	1759	0	0	0	0		0		0	0	649590	0	0	0	0	0	0	0	0	0	0		
378026	0	0	0	0		0	0	0		92136	32123	147	0	0	0	0		0		0	0	24830	0	0	0	0	0	0	0	0	0	0		
378044	0	0	0	0		0	0	0		8636	5302	23	0	0	0	0		0		0	0	3002	0	0	0	0	0	0	0	0	0	0		
378110	0	0	0	0		0	0	0		27810	6661	40	0	0	0	0		0		0	0	2661	0	0	0	0	0	0	0	0	0	0		
378259	1	0	0	0		0	0	0		38572	25341	106	2	0	0	0		0		0	0	11059	0	0	0	0	0	0	0	0	0	0		
378549	0	0	0	0		0	0	0		67577	52791	183	0	0	0	0		0		0	0	41978	0	0	0	0	0	0	0	0	0	0		
378558	6	0	0	0		0	0	0		46603	14839	76	17	0	0	0		0		0	0	5851	0	0	0	0	0	0	0	0	0	0		
378642	0	0	0	0		0	0	0		27215	15877	67	0	0	0	0		0		0	0	9208	0	0	0	0	0	0	0	0	0	0		
378651	4	0	0	0		0	0	0		76138	105581	365	5	0	0	0		0		0	0	69081	0	0	0	0	0	0	0	0	0	0		
378950	0	0	0	0		0	0	0		86300	27844	142	0	0	0	0		0		0	0	26659	0	0	0	0	0	0	0	0	0	0		
379050	0	0	0	0		0	0	0		9345	4621	37	0	0	0	0		0		0	0	171	0	0	0	0	0	0	0	0	0	0	Easton Bancshares Inc.	
379153	3	0	0	0		0	0	0		13867	6998	34	0	0	0	0		0		0	0	3597	0	0	0	0	0	0	0	0	0	0		
379359	0	0	0	0		0	0	0		224051	130481	374	0	0	0	0		0		0	0	123417	0	0	0	0	0	0	0	0	0	0		
379470	0	0	0	0		0	0	0		47693	15265	83	0	0	0	0		0		0	0	10666	0	0	0	0	0	0	0	0	0	0		
379649	0	0	0	0		0	0	0		64558	34896	115	0	0	0	0		0		0	0	21017	0	0	0	0	0	0	0	0	0	0		
379920	0	0	0	0		0	0	0		2740907	1287998	4761	0	0	0	0		0		0	642	1208299	0	0	0	0	0	0	61222	0	0	0		
380038	0	0	0	0		0	0	0		0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0		
380346	0	0	0	0		0	0	0		28901	5126	40	0	0	0	0		0		0	0	1126	0	0	0	0	0	0	0	0	0	0		
380458	0	0	0	0		0	0	0		11718	2279	13	0	0	0	0		0		0	0	1760	0	0	0	0	0	0	0	0	0	0		
380533	0	0	0	0		0	0	0		31448	7809	41	0	0	0	0		0		0	0	6914	0	0	0	0	0	0	0	0	0	0		
380654	17	0	0	0		0	0	0		51113	45094	119	0	0	0	0		0		0	0	38329	0	0	0	0	0	0	0	0	0	0		
380841	0	0	0	0		0	0	0		30438	7303	49	0	0	0	0		0		0	0	2403	0	0	0	0	0	0	0	0	0	0		
380944	0	0	0	0		0	0	0		27149	33086	103	0	0	0	0		0		0	0	39917	0	0	0	0	0	0	0	0	0	0		
381026	0	0	0	0		0	0	0		20588	4303	24	0	0	0	0		0		0	0	1858	0	0	0	0	0	0	0	0	0	0		
381259	0	0	0	0		0	0	0		47215	9111	61	0	0	0	0		0		0	0	4938	0	0	0	0	0	0	0	0	0	0		
381334	160	0	0	0		0	0	0		44981	25892	104	15	0	0	0		0		0	0	21938	0	0	0	0	0	0	0	0	0	0		
381343	0	0	0	0		0	0	0		522885	294200	807	0	0	0	0		0		0	0	116617	0	0	0	0	0	0	0	0	0	0		
381754	0	0	0	0		0	0	0		12042	1806	12	0	0	0	0		0		0	0	606	0	0	0	0	0	0	0	0	0	0		
381839	0	0	0	0		0	0	0		56523	34343	37	0	0	0	0		0		0	0	27340	0	0	0	0	0	0	0	0	0	0		
381950	0	0	0	0		0	0	0		94011	74597	325	0	0	0	0		0		0	0	42097	0	0	0	0	0	0	0	0	0	0		
382050	2	0	0	0		0	0	0		76696	83708	304	8	0	0	0		0		0	0	62032	0	0	0	0	0	0	0	0	0	0		
382069	0	0	0	0		0	0	0		101211	128960	380	0	0	0	0		0		0	0	128926	0	0	0	0	0	0	0	0	0	0		
382256	0	0	0	0		0	0	0		19981	7068	37	0	0	0	0		0		0	0	2578	0	0	0	0	0	0	0	0	0	0		
382443	0	42	0	0		0	0	0		43683	18391	72	0	46	6	0		0		0	0	17384	0	0	0	0	0	0	0	0	0	0		
382537	0	0	0	0		0	0	0		67477	40981	137	0	0	0	0		0		0	0	29753	0	0	0	0	0	0	0	0	0	0		
382649	0	0	0	0		0	0	0		139299	47346	228	0	0	0	0		0		0	0	39701	0	0	0	0	0	0	0	0	0	0		
382658	0	0	0	0		0	0	0		46225	28782	151	0	0	0	0		0		0	0	13682	0	0	0	0	0	0	0	0	0	0		
382667	0	0	0	0		0	0	0		389998	1038888	2506	0	0	0	0		0		0	0	821854	0	0	0	0	0	0	0	0	0	0		
382742	0	0	0	0		0	0	0		39351	15637	91	0	0	0	0		0		0	0	7976	0	0	0	0	0	0	0	0	0	0	No	
382854	0	0	0	0		0	0	0		41307	34709	98	0	0	0	0		0		0	0	13538	0	0	0	0	0	0	0	0	0	0		
383534	0	0	0	0		0	0	0		133949	43758	244	0	0	0	0		0		0	0	15946	0	0	0	0	0	0	0	0	0	0		
384018	0	33	0	0		0	0	0		336895	380429	1240	0	19	1	0		0		0	0	273229	0	0	0	0	0	0	0	0	0	0		
384335	35	0	0	0		0	0	0		42987	23356	94	0	0	0	0		0		0	0	13956	0	0	0	0	0	0	0	0	0	0		
384353	0	0	0	0		0	0	0		6914	573	2	0	0	0	0		0		0	0	239	0	0	0	0	0	0	0	0	0	0		
384652	0	0	0	0		0	0	0		81074	292039	548	0	0	0	0		0		0	0	192039	0	0	0	0	0	0	0	0	0	0		
384830	0	0	0	0		0	0	0		74213	40551	162	0	0	0	0		0		0	0	24350	0	0	0	0	0	0	0	0	0	0		
385350	0	0	0	0		0	0	0		38634	20971	82	0	0	0	0		0		0	0	16566	0	0	0	0	0	0	0	0	0	0		
385547	0	0	0	0		0	0	0		45774	11735	50	0	0	0	0		0		0	0	6735	0	0	0	0	0	0	0	0	0	0		
385631	0	0	0	0		0	0	0		10763	1952	16	0	0	0	0		0		0	0	316	0	0	0	0	0	0	0	0	0	0		
385976	0	0	0	0		0	0	0		46962	18770	86	0	0	0	0		0		0	0	7903	0	0	0	0	0	0	0	0	0	0		
386049	0	0	0	0		0	0	0		48825	26617	116	0	0	0	0		0		0	0	14722	0	0	0	0	0	0	0	0	0	0		
386142	0	0	0	2		0	0	11		42572	18408	67	0	0	0	0		0		0	0	10900	0	0	0	0	0	0	0	0	0	0		
386357	0	0	0	0		0	0	0		22957	4990	30	0	0	0	0		0		0	0	3053	0	0	0	0	0	0	0	0	0	0		
386432	0	0	0	0		0	0	0		56828	15431	86	0	0	0	0		0		0	0	7600	0	0	0	0	0	0	0	0	0	0		
386450	0	0	0	0		0	0	0		54509	31674	129	0	0	0	0		0		0	0	29125	0	0	0	0	0	0	0	0	0	0		
386731	0	0	0	0		0	0	0		96279	39422	227	0	0	0	0		0		0	0	15040	0	0	0	0	0	0	0	0	0	0		
386825	0	0	0	0		0	0	0		36983	11294	55	0	0	0	0		0		0	0	5537	0	0	0	0	0	0	0	0	0	0		
386852	0	1	0	0		0	0	0		71853	23879	112	0	0	0	0		0		0	0	11208	0	0	0	0	0	0	0	0	0	0		
387000	0	0	0	4		0	0	0		244954	331772	959	0	0	0	0		0		0	0	235873	0	0	0	0	0	0	0	0	0	0		
387055	36	0	0	0		0	0	0		32426	19945	97	0	0	0	0		0		0	0	10245	0	0	0	0	0	0	0	0	0	0		
387345	0	0	0	0		0	0	0		52161	20610	98	0	0	0	0		0		0	0	12060	0	0	0	0	0	0	0	0	0	0		
388155	606	0	0	0		0	0	0		89416	89702	341	125	0	0	0		0		0	0	55602	0	0	0	0	0	0	0	0	0	0		
388258	0	0	0	0		0	0	0		13843	6590	44	0	0	0	0		0		0	0	3386	0	0	0	0	0	0	0	0	0	0		
388557	0	0	0	0		0	0	0		2232	679	1	0	0	0	0		0		0	0	579	0	0	0	0	0	0	0	0	0	0		
388744	0	0	0	0		0	0	0		96758	54949	255	0	0	0	0		0		0	0	17621	0	0	0	0	0	0	0	0	0	0		
388753	0	0	0	0		0	0	0		16459	8988	21	0	0	0	0		0		0	0	6569	0	0	0	0	0	0	0	0	0	0		
388940	0	0	0	0		0	0	0		64298	26774	144	0	0	0	0		0		0	0	13136	0	0	0	0	0	0	0	0	0	0		
389059	0	0	0	0		0	0	0		18853	6118	28	0	0	0	0		0		0	0	3801	0	0	0	0	0	0	0	0	0	0		
389358	7	0	0	0		0	0	0		24119	57189	228	0	0	0	0		0		0	0	34389	0	0	0	0	0	0	0	0	0	0		
389657	0	0	0	0		0	0	0		20368	6628	39	0	0	0	0		0		0	0	3080	0	0	0	0	0	0	0	0	0	0		
389826	0	0	0	0		0	0	0		21863	14212	27	0	0	0	0		0		0	0	377	0	0	0	0	0	0	0	0	0	0		
390167	0	0	0	0		0	0	0		0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	17534	KeyBank NA	
390336	0	0	0	0		0	0	0		189950	76958	289	0	0	0	0		0		0	0	53382	0	0	0	0	0	0	0	0	0	0		
390457	163	0	0	0		0	0	0		124215	74915	315	0	0	0	0		0		0	0	53191	0	0	0	0	0	0	0	0	23351	0		
390840	25	0	0	0		0	0	0		83917	41747	179	1	0	0	0		0		0	0	29409	0	0	0	0	0	0	0	0	0	0		
390925	0	0	0	95		0	0	0		552734	274934	876	0	0	0	0		0		0	0	237743	0	0	0	0	0	0	0	0	0	0		
391137	0	0	0	0		0	0	0		334130	366093	1050	0	0	0	0		0		0	0	355849	0	0	0	0	0	0	0	0	0	0		
391249	0	0	0	0		0	0	0		65948	173077	306	0	0	0	0		0		0	0	162209	0	0	0	0	0	0	0	0	0	0		
391418	0	0	0	0		0	0	0		113448	35869	191	0	0	0	0		0		0	0	16030	0	0	0	0	0	0	0	0	0	0		
391557	0	0	0	0		0	0	0		15209	5810	34	0	0	0	0		0		0	0	3110	0	0	0	0	0	0	0	0	0	0		
391838	0	0	0	16743		0	0	0		299506	565907	1810	0	0	0	0		0		0	0	465517	0	0	0	0	0	0	0	0	0	0		
391959	0	0	0	0		0	0	0		12610	6410	29	0	0	0	0		0		0	0	2190	0	0	0	0	0	0	0	0	0	0		
391977	0	0	0	0		0	0	0		194914	180705	566	0	0	0	0		0		0	0	160949	0	0	0	0	0	0	0	0	0	0		
392031	28	0	0	0		0	0	0		43862	34695	123	0	0	0	0		0		0	0	22395	0	0	0	0	0	0	0	0	0	0		
392152	4	0	0	0		0	0	0		9743	5039	20	0	0	0	0		0		0	0	1000	0	0	0	0	0	0	0	0	0	0		
392228	234	0	0	158		0	0	0		2742561	2277016	7332	0	0	0	0		0		0	0	1593197	0	0	0	0	0	0	0	0	0	0		
392255	0	31	0	0		0	0	0		38502	17123	56	0	0	5	0		0		0	0	13269	0	0	0	0	0	0	0	0	0	0		
392358	0	0	0	0		0	0	0		81023	23363	120	0	0	0	0		0		0	0	11401	0	0	0	0	0	0	0	0	0	0		
392778	0	0	0	0		0	0	0		160679	30841	218	0	0	0	0		0		0	0	19364	0	0	0	0	0	0	0	0	0	0		
393252	0	0	0	0		0	0	0		37798	36425	115	0	0	0	0		0		0	0	29856	0	0	0	0	0	0	0	0	0	0		
393355	0	0	0	0		0	0	0		48657	22002	89	0	0	0	0		0		0	0	7627	0	0	0	0	0	0	0	0	0	0		
393757	0	0	0	0		0	0	0		33791	15583	67	0	0	0	0		0		0	0	6343	0	0	0	0	0	0	0	0	0	0		
393850	0	0	0	0		0	0	0		47436	37598	110	0	0	0	0		0		0	98	16620	0	0	0	0	0	0	0	0	0	0		
393953	0	0	0	0		0	0	0		102533	72529	387	0	0	0	0		0		0	0	38797	0	0	0	0	0	0	0	0	0	0		
394053	0	0	0	0		0	0	0		77615	46160	181	0	0	0	0		0		0	0	8064	0	0	0	0	0	0	0	0	0	0		
394156	0	0	0	0		0	0	0		21527	8454	45	0	0	0	0		0		0	0	3947	0	0	0	0	0	0	0	0	0	0		
394259	2	0	0	0		0	0	0		69199	29792	187	0	0	0	0		0		0	0	29853	0	0	0	0	0	0	0	0	0	0		
394352	0	0	0	0		0	0	0		15684	12223	65	0	0	0	0		0		0	0	4635	0	0	0	0	0	0	0	0	0	0		
394932	0	0	0	0		0	0	0		30850	8405	43	0	0	0	0		0		0	0	1865	0	0	0	0	0	0	0	0	0	0		
395238	0	0	0	3542	0	0	0	27	0	143149	2411644	1729	0	0	0	0		0	0	418	0	1126149	0	0	0	0	0	0	0	0	0	0		
395256	0	0	0	0		0	0	0		18317	12228	56	0	0	0	0		0		0	0	6728	0	0	0	0	0	0	0	0	0	0		
395555	35	0	0	0		0	0	0		184047	128684	414	0	0	0	0		0		0	0	99198	0	0	0	0	0	0	0	0	0	0		
395779	8	0	0	0		0	0	0		12556	11299	64	3	0	0	0		0		0	0	4899	0	0	0	0	0	0	0	0	0	0		
395836	0	0	0	297		0	0	0		412094	171185	848	0	0	0	0		0		0	0	97575	0	0	0	0	0	0	0	0	0	0		
396057	0	0	0	1		0	0	0		36488	15261	83	0	0	0	0		0		0	0	6760	0	0	0	0	0	0	0	0	0	0		
396244	0	0	0	0		0	0	0		113942	76623	426	0	0	0	0		0		0	0	32073	0	0	0	0	0	0	0	0	0	0		
396253	0	0	0	0		0	0	0		38602	57319	176	0	0	0	0		0		0	0	36370	0	0	0	0	0	0	0	0	0	0		
396271	0	0	0	225		0	0	833		407215	341618	1141	0	0	0	0		0		0	0	300787	0	0	0	0	0	0	0	0	0	0		
396356	0	0	0	0		0	0	0		20490	5889	28	0	0	0	0		0		0	0	425	0	0	0	0	0	0	0	0	0	0		
396954	76	0	0	0		0	0	0		36630	46810	176	50	0	0	0		0		0	0	28728	0	0	0	0	0	0	0	0	0	0		
397447	0	0	0	0		0	0	0		69635	90018	249	0	0	0	0		0		0	0	47149	0	0	0	0	0	0	0	0	0	0		
397456	6	0	0	0		0	0	0		25939	8626	57	1	0	0	0		0		0	0	6183	0	0	0	0	0	0	0	0	0	0		
397531	0	0	0	0		0	0	0		82761	520468	690	0	0	0	0		0		0	0	470479	0	0	0	0	0	0	0	0	0	0		
397540	0	3	0	0		0	0	0		367397	251369	895	0	0	0	0		0		0	0	143769	0	0	0	0	0	0	0	0	0	0		
397559	67	0	0	0		0	0	0		7166	3677	16	6	0	0	0		0		0	0	2177	0	0	0	0	0	0	0	0	0	0		
397755	0	0	0	0		0	0	0		53480	29103	178	0	0	0	0		0		0	0	5650	0	0	0	0	0	0	0	0	0	0		
397858	0	0	0	0		0	0	0		30501	12232	43	0	0	0	0		0		0	0	9877	0	0	0	0	0	0	0	0	0	0		
398051	0	0	0	0		0	0	0		29814	12268	75	0	0	0	0		0		0	0	9889	0	0	0	0	0	0	0	0	0	0		
398248	0	0	0	0		0	0	0		141221	47488	237	0	0	0	0		0		0	0	43173	0	0	0	0	0	0	0	0	0	0		
398350	0	0	0	103		0	0	12534		609910	1013192	2164	0	0	0	0		0		0	484	554797	0	0	0	0	0	0	0	0	0	0		
398631	0	0	0	0		0	0	0		29991	31963	148	0	0	0	0		0		0	0	17163	0	0	0	0	0	0	0	0	0	0		
398668	0	0	0	0		0	0	0		1399	6330	12	0	0	0	0		0		0	0	4130	0	0	0	0	0	0	0	0	0	0		
398837	0	0	0	0		0	0	0		69318	26632	113	0	0	0	0		0		0	0	20823	0	0	0	0	0	0	0	0	0	0		
399067	16	0	0	0		0	0	0		41579	24338	63	0	0	0	0		0		0	0	16	0	0	0	0	0	0	0	0	0	0		
399142	0	0	0	161		0	0	0		585354	297974	1126	0	0	0	0		0		0	0	181173	0	0	0	0	0	0	0	0	0	0		
399357	0	0	0	0		0	0	0		11784	4427	27	0	0	0	0		0		0	0	2177	0	0	0	0	0	0	0	0	0	0		
399517	0	0	0	0		0	0	0		429288	190276	765	0	0	0	0		0		0	0	103776	0	0	0	0	0	0	0	0	0	0		
399731	23	0	0	0		0	0	0		41085	21107	111	4	0	0	0		0		0	0	21099	0	0	0	0	0	0	0	0	0	0	21099	
400057	0	0	0	0		0	0	0		77443	53679	98	0	0	0	0		0		0	0	40294	0	0	0	0	0	0	0	0	0	0		
400141	0	0	0	0		0	0	0		84189	36694	185	0	0	0	0		0		0	0	15625	0	0	0	0	0	0	0	0	0	0		
400253	0	0	0	0		0	0	0		307728	704991	1567	0	0	0	0		0		0	0	432463	0	0	0	0	0	0	0	0	0	0		
400365	0	0	0	0		0	0	0		47388	18586	81	0	0	0	0		0		0	0	10966	0	0	0	0	0	0	0	0	0	0		
400552	0	0	0	0		0	0	0		10938	4746	18	0	0	0	0		0		0	0	2400	0	0	0	0	0	0	0	0	0	0		
400758	0	0	0	0		0	0	0		58142	25233	133	0	0	0	0		0		0	0	11694	0	0	0	0	0	0	0	0	0	0		
400767	0	0	0	0		0	0	0		39748	33561	111	0	0	0	0		0		0	0	22461	0	0	0	0	0	0	0	0	0	0		
400945	20	0	0	0		0	0	0		98213	110518	336	0	0	0	0		0		0	0	84783	0	0	0	0	0	0	0	0	0	0		
401148	0	0	0	0		0	0	0		233741	169781	472	0	0	0	0		0		0	0	124730	0	0	0	0	0	0	0	0	0	0		
401447	0	0	0	0		0	0	0		20330	12436	53	0	0	0	0		0		0	0	235	0	0	0	0	0	0	0	0	0	0		
401559	0	0	0	0		0	0	0		22632	10111	37	0	0	0	0		0		0	0	3238	0	0	0	0	0	0	0	0	0	0		
401755	369	0	0	0		0	0	0		74610	30881	150	43	0	0	0		0		0	0	7359	0	0	0	0	0	0	0	0	0	0		
401906	0	0	0	99		0	0	0		226785	57295	336	0	0	0	0		0		0	0	50014	0	0	0	0	0	0	0	0	0	0		
401951	0	0	0	0		0	0	0		6053	2173	9	0	0	0	0		0		0	0	1874	0	0	0	0	0	0	0	0	0	0		
402172	0	0	0	0		0	0	0		160766	464972	460	0	0	0	0	0	0		0	0	74900	0	0	0	0	0	0	0	0	0	0		
402462	0	0	0	0		0	0	0		27059	10346	47	0	0	0	0		0		0	0	6832	0	0	0	0	0	0	0	0	0	0		
402837	0	0	0	0		0	0	0		65029	36501	145	0	0	0	0		0		0	0	13866	0	0	0	0	0	0	0	0	0	0		
402846	0	3	0	0		0	0	0		36507	12707	54	0	0	0	0		0		0	0	796	0	0	0	0	0	0	0	0	0	0		
403058	4	0	0	0		0	0	0		46546	12498	91	0	0	0	0		0		0	0	11477	0	0	0	0	0	0	0	0	0	0		
403067	6	0	0	0		0	0	0		40539	89775	260	0	0	0	0		0		0	0	63775	0	0	0	0	0	0	0	0	0	0		
403106	0	0	0	314		0	0	100		164910	95004	294	0	0	0	0		0		0	0	70204	0	0	0	0	0	0	0	0	0	0		
403151	0	0	0	0		0	0	0		305988	164282	549	0	0	0	0		0		0	0	109417	0	0	0	0	0	0	107485	0	0	0		
403254	0	0	0	0		0	0	0		28727	9960	49	0	0	0	0		0		0	0	5400	0	0	0	0	0	0	0	0	0	0		
403348	0	0	0	0		0	0	0		34116	7939	33	0	0	0	0		0		0	0	8278	0	0	0	0	0	0	0	0	0	0		
403357	0	0	0	0		0	0	0		18125	4563	29	0	0	0	0		0		0	0	2490	0	0	0	0	0	0	0	0	0	0		
403553	0	0	0	0		0	0	0		82127	37119	132	0	0	0	0		0		0	0	5163	0	0	0	0	0	0	0	0	0	0		
403656	0	0	0	0		0	0	0		9651	15059	25	0	0	0	0		0		0	0	12233	0	0	0	0	0	0	0	0	0	0		
403937	0	0	0	0		0	0	0		23658	11973	54	0	0	0	0		0		0	0	6214	0	0	0	0	0	0	0	0	0	0		
