"IDRSSD"	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	
596848	695526	0	0	0	0	0	560623	0	0	0	24382	24382	0	6258	0	18124	0	0	0	39	0	0	0	0	0	10991	30821	0	0	411	0	0	0	-780	0	81219	105	0	0	0	0	1187	0	0	0	2042	51705	506876	0	0	0	0	0	26615	0	880	2451	0	-7252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	665	665	0	0	665	0	0	0	0	0	0	0	19958	0	157	0	19801	0	0	0	12282	131948	53662	568085	0	26390	26831	568085	621306	0	9000	9000	57387	0	0	
596978	147063	0	0	0	0	0	107136	798	9975	9975	12	12	12	0	0	0	0	0	0	31	0	0	0	0	0	0	0	3848	0	125	83	0	0	-339	2907	25511	0	1738	0	0	0	0	0	0	135	0	66684	40317	0	0	0	0	0	9556	31	0	0	0	-2076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45378	45378	45378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48557	25594	66684	65403	0	5119	33342	65403	103864	0	0	0	16197	0	0	
597041	56678	0	0	0	0	0	44085	0	0	0	0	0	0	0	0	0	0	0	3152	0	0	0	0	0	0	431	741	0	0	0	500	0	0	-153	0	5468	704	20	0	0	0	0	0	0	0	0	9502	34583	0	0	0	0	0	4748	3152	0	133	0	2601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	431	11432	10206	36066	0	2286	5103	36066	43455	0	4590	4590	4951	0	0	
597162	104663	0	0	0	0	0	64896	0	0	0	246	246	0	0	0	246	0	0	0	0	0	0	0	0	0	1500	2011	0	0	0	0	0	0	-363	2241	20177	2253	1328	0	0	0	0	0	0	541	3367	2536	58452	0	0	0	0	0	2140	0	171	502	0	-1449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	71	0	0	0	4453	29457	4789	61564	0	5891	2395	61564	69850	0	3400	3400	8057	0	0	
597256	8612	0	0	0	0	0	3357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	469	0	0	0	0	0	0	-85	117	3325	0	0	0	0	0	0	0	0	0	0	0	3357	0	0	0	0	0	137	0	0	0	0	-167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	4464	0	3494	0	893	0	3494	4387	0	670	670	1867	0	0	
597313	175753	0	0	0	0	0	123668	0	0	0	619	619	0	0	0	619	0	0	144	0	0	0	0	0	0	4165	6467	0	0	0	0	0	0	-366	0	29031	3862	0	0	0	0	0	0	0	0	469	48604	74595	0	0	0	0	0	11264	144	0	0	0	-1486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4767	0	0	0	4767	0	0	0	4165	35967	52466	91101	0	7193	26233	91101	124527	0	0	0	12493	0	0	
597452	86269	0	0	0	0	0	46866	0	0	0	189	189	0	0	0	189	0	0	0	0	0	0	0	0	0	1017	1866	0	0	0	529	0	0	-27	17	4980	0	0	0	0	0	0	0	0	0	0	7027	39839	0	0	0	0	0	3144	0	0	156	0	-960	105	0	0	0	105	74	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1034	36784	7027	43195	0	7357	3514	43195	54066	0	29253	29253	6853	0	0	
597546	168756	0	0	0	0	0	128908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	796	9234	0	0	0	0	0	0	-167	0	6966	14423	2100	0	0	0	0	0	0	0	1664	31646	95598	0	0	0	0	0	9651	0	0	1038	0	-1838	0	0	0	0	0	117	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8370	8370	0	0	0	8370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	796	19121	46069	114798	0	3824	23035	114798	141657	0	219	219	17086	0	0	
597555	521680	0	0	0	0	0	185327	0	0	0	0	0	0	0	0	0	0	0	6364	0	0	0	0	0	0	4328	8585	0	0	0	673	0	0	-3888	159928	178343	1968	0	0	0	0	0	0	0	0	1786	31458	152083	0	0	0	0	0	18309	6364	1620	0	0	761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165876	239663	33426	162408	0	47933	16713	162408	227054	0	50276	50276	72470	0	0	
597658	67061	0	0	0	0	0	32305	0	0	0	97	97	0	0	0	97	0	0	0	0	0	0	0	0	0	1022	3769	0	0	0	455	160	0	-81	0	22960	1350	0	0	0	0	0	0	0	0	0	0	32305	0	0	0	0	0	1187	0	0	0	0	-611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1022	30734	1510	33589	0	6147	755	33589	40491	0	3550	3550	7852	0	0	
597751	121246	0	0	0	0	0	56669	0	0	0	1999	1999	0	0	0	1999	0	0	0	1	0	0	0	0	0	898	2806	0	0	0	0	2705	0	-339	999	48390	5430	0	0	0	0	0	0	0	0	13	11869	44787	0	0	0	0	0	2743	1	18	0	0	-997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1915	55769	20004	49510	0	11154	10002	49510	70666	0	4560	4560	8563	0	0	
598002	228821	0	0	0	0	0	166935	0	0	0	152	152	0	0	0	152	0	0	92	0	0	0	0	0	0	1907	3620	0	0	0	0	0	0	-949	0	20802	0	21230	0	0	0	160	0	0	0	0	112782	54153	0	0	0	0	0	11187	92	0	0	0	-2356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1907	29619	112942	86630	0	5924	56471	86630	149025	0	5197	5197	19482	0	0	
598048	218984	0	0	0	0	0	166394	0	0	0	1101	1101	0	0	0	1101	0	0	1824	0	0	0	0	0	0	1256	4027	0	0	0	0	0	0	-571	463	34754	301	2466	0	0	0	0	0	0	0	4735	33024	128635	0	0	0	0	0	12375	1824	61	773	2	318	561	0	0	0	561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1011	0	0	272	739	0	0	0	1780	45601	33599	143217	0	9120	16800	143217	169137	0	1312	1312	21173	0	0	
598132	41750	0	0	0	0	0	24332	0	0	0	46	46	0	0	0	46	0	0	0	0	0	0	0	0	0	393	1059	0	0	0	0	80	0	-163	207	7050	5792	805	0	0	0	0	0	0	0	0	5253	19079	0	0	0	0	0	1112	0	0	82	0	-500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	10424	11125	20960	0	2085	5563	20960	28608	0	2233	2233	4335	0	0	
598374	171170	0	0	0	0	0	128795	0	0	0	1119	1119	0	0	0	1119	0	0	6096	0	0	0	0	0	0	941	1041	0	0	0	977	525	0	-630	0	26005	555	0	0	0	0	110	0	0	0	2692	57455	68648	0	0	0	0	0	14483	6096	0	2050	0	4107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	941	42625	58645	76104	0	8525	29323	76104	113952	0	9860	9860	14247	0	0	
598534	1357991	0	0	0	0	0	1099169	0	0	0	2940	2940	0	0	0	2940	0	0	0	0	0	0	0	0	0	4669	16509	0	0	293	38040	0	0	-2313	10796	115717	0	0	0	0	0	1045	29563	0	0	4849	80816	1013504	0	0	0	0	0	59492	0	46	5737	128	-14956	849	0	0	0	849	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37372	0	0	0	37372	0	0	0	15804	225029	81989	1137811	0	45006	40995	1137811	1223812	0	44177	44177	112233	0	0	
598543	73933	0	0	0	0	0	52501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	1335	0	0	0	11477	1734	757	0	0	0	0	0	0	0	0	0	0	0	0	1447	4813	46241	0	0	0	0	0	1769	0	0	100	34	-532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2322	0	0	0	2322	0	0	0	331	19459	6581	50955	0	3892	3291	50955	58138	0	5100	5100	9226	0	0	
598646	77333	0	0	0	0	0	32735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5244	0	0	0	0	0	0	-471	0	31409	1866	253	0	0	0	0	0	0	0	0	9036	23700	0	0	0	0	0	3466	0	0	0	0	-1351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40453	10902	27419	0	8091	5451	27419	40961	0	3800	3800	11207	0	0	
598954	740795	0	0	0	0	0	622665	0	0	0	6081	6081	0	0	0	6081	0	0	0	0	0	0	0	0	0	5222	21762	0	0	0	0	0	0	-1700	0	89825	0	11151	0	0	0	801	0	0	0	0	33125	589540	0	0	0	0	0	19874	0	0	0	0	-8786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4536	0	0	0	4536	0	0	0	5222	112382	33926	631182	0	22476	16963	631182	670621	0	795	795	63257	0	0	
599643	79806	0	0	0	0	0	42048	0	0	0	128	128	128	0	0	0	0	0	0	0	0	0	0	0	0	834	2248	0	0	0	0	0	0	-203	994	24535	1169	605	0	0	0	61	0	0	0	252	9508	32288	0	0	0	0	0	6446	0	0	2156	0	-744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1956	31822	10738	37183	0	6364	5369	37183	48916	0	2631	2631	9482	0	0	
599755	38702	0	0	0	0	0	23623	0	0	0	15	15	0	0	0	15	0	0	0	0	0	0	0	0	0	1204	732	399	0	0	1000	0	0	-173	0	9589	0	0	0	0	0	0	0	0	0	1093	757	21773	0	0	0	0	0	1068	0	0	0	0	-530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1739	0	0	0	1739	0	0	0	1204	14504	757	24994	0	2901	379	24994	28274	0	2090	2090	3948	0	0	
599764	1216007	0	0	0	0	0	760535	0	0	0	1415	1415	0	0	0	1415	0	0	22372	0	0	0	0	0	0	16055	40263	0	0	0	0	0	0	-6191	9383	357542	5430	2919	0	0	0	874	0	0	0	0	107442	653093	0	0	0	0	0	79059	11927	180	4092	0	-5807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25618	401957	113746	720287	0	80391	56873	720287	857551	0	60	60	77919	0	0	
600129	261214	0	0	0	0	0	135214	0	0	0	539	539	0	0	0	539	0	0	1836	0	0	0	0	0	0	2674	4322	0	0	0	1556	220	0	-1711	6533	96329	4672	0	0	0	0	0	0	0	0	0	39552	95662	0	0	0	0	0	13466	1836	243	552	0	-2195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5133	0	0	0	5133	0	0	0	9450	107512	44444	112169	0	21502	22222	112169	155893	0	4753	4753	23752	0	0	
600419	400372	0	0	0	0	0	270493	1630	15255	15255	5050	5050	0	2532	0	2518	0	0	1697	47	0	0	0	0	0	1956	13193	0	0	0	0	0	0	-1612	397	60021	10864	25678	0	0	0	0	0	0	2713	5714	67817	194249	0	0	0	0	0	27497	2292	108	3939	135	-2028	494	26	0	0	468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	924	924	0	0	924	0	0	0	0	0	0	0	14965	0	398	0	14567	0	0	0	5200	85797	79740	273758	0	17159	39870	273758	330787	0	0	0	32518	0	0	
600651	104392	0	0	0	0	0	70763	0	0	0	258	258	0	258	0	0	0	0	0	0	0	0	0	0	0	722	2882	0	0	0	18751	0	0	0	0	0	0	0	0	0	0	103	0	0	0	3045	5031	62687	0	0	0	0	0	4536	0	0	0	0	-879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	722	34171	5134	67223	0	6834	2567	67223	76624	0	9235	9235	10630	0	0	
601032	18610	0	0	0	0	79	7624	0	0	0	215	215	0	0	0	215	0	0	0	0	0	0	0	0	0	153	274	0	0	0	0	0	0	-220	17	9501	120	0	0	0	0	0	0	0	0	0	3125	4499	0	0	0	0	0	1132	0	0	0	0	-433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	9775	3245	5925	0	1955	1623	5925	9503	0	0	79	2504	0	0	
601041	37571	0	0	0	0	0	30610	0	0	0	26	26	0	0	0	26	0	0	0	0	0	0	0	0	0	336	1278	0	0	0	0	0	0	13	46	4358	0	0	0	0	0	0	0	0	0	0	9015	21595	0	0	0	0	0	665	0	0	192	0	-482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	0	0	0	292	0	0	0	382	7082	9015	22386	0	1416	4508	22386	28310	0	1254	1254	6681	0	0	
601050	12468733	0	0	0	0	0	8393341	0	0	0	195353	195353	0	0	0	195353	0	330	24300	0	0	0	0	0	0	115473	399655	0	0	0	0	0	0	-44735	95721	2567507	248366	60940	0	0	0	6047	0	0	14973	345806	1517481	6515081	162	0	612	24347	0	617054	25357	37212	4887	2922	-137160	72770	0	0	0	72770	3781	0	0	0	3781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	732238	0	0	0	732238	0	0	3400	263379	3431454	1802563	8126839	0	686291	901282	8126839	9714412	0	112987	112987	931808	0	0	
601153	58262	0	0	0	0	0	49830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	620	814	0	0	0	0	0	0	-108	23	5186	344	401	0	0	0	0	0	0	0	1112	3359	45359	0	0	0	0	0	1947	0	0	382	19	-1058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	643	8144	3722	47306	0	1629	1861	47306	50796	0	650	650	6184	0	0	
601416	2036926	0	0	0	0	0	992021	0	0	0	5486	5486	0	0	0	5486	0	0	38683	0	0	0	0	0	0	21663	24040	0	0	0	42593	0	0	-11228	6755	793673	622	0	0	0	0	677	576	0	0	4224	238627	749170	0	0	0	0	0	118463	43160	2743	4414	0	11701	1991	0	0	0	1991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1147	0	0	0	1147	0	0	0	31161	913626	239926	826516	0	182725	119963	826516	1129204	0	44682	44682	166989	0	0	
601434	31339	0	0	0	0	0	20517	0	0	0	15	15	0	0	0	15	0	0	0	0	0	0	0	0	0	3447	0	0	0	0	0	0	0	-156	0	5119	0	1693	0	0	0	0	0	0	0	0	6869	13648	0	0	0	0	0	1529	0	0	0	0	-373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3447	5544	6869	16885	0	1109	3435	16885	21429	0	425	425	3292	0	0	
601443	187544	0	0	0	0	0	137528	0	0	0	1382	1382	0	0	0	1382	0	0	0	0	0	0	0	0	0	1116	3074	0	0	0	21860	0	22363	0	0	0	0	0	0	0	0	0	0	0	0	0	33893	103635	0	0	0	0	0	5172	0	0	579	0	-1515	59	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1116	25513	33893	132032	0	5103	16947	132032	154082	0	0	0	18151	0	0	
601564	54120	0	0	0	0	0	45188	0	0	0	1703	1703	0	0	0	1703	0	0	1213	0	0	0	0	0	0	457	1226	0	0	6	2997	0	0	-4	27	401	0	0	0	0	0	0	0	0	0	0	6674	38514	0	0	0	0	0	3181	1213	0	319	49	892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2233	0	0	0	2233	0	0	0	490	7661	6723	44050	0	1532	3362	44050	48944	0	2718	2718	7680	0	0	
601658	37909	0	0	0	0	0	11667	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	1605	0	0	0	0	500	-409	0	17055	0	0	0	0	0	0	0	0	0	0	2729	8938	0	0	0	0	0	1660	110	0	0	0	-562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23285	2729	12593	0	4657	1365	12593	18615	0	6230	6230	3385	0	0	
601733	122839	0	0	0	0	0	47429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8393	0	0	0	571	325	0	-973	283	36656	21467	3547	0	0	0	0	0	0	0	0	11719	35710	0	0	0	0	0	3682	0	30	0	0	-1585	0	0	0	0	0	207	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313	50108	33511	43116	0	10022	16756	43116	69894	0	4488	4488	20815	0	0	
602048	386330	0	0	0	0	0	276115	0	0	0	4049	4049	0	0	0	4049	0	0	0	0	0	0	0	0	0	5244	9207	0	0	0	12092	705	0	-1359	1547	55763	13275	0	0	0	0	1042	0	0	0	0	27073	249042	0	0	0	0	0	18269	0	0	913	0	-5275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16711	0	0	4030	12681	0	0	0	6791	85125	46125	283128	0	17025	23063	283128	323216	0	7150	7150	33121	0	0	
602150	80304	0	0	0	0	0	26172	0	0	0	15	15	0	0	0	15	0	0	0	0	0	0	0	0	0	2014	2794	0	0	0	0	0	0	-641	300	38464	847	0	0	0	0	0	0	0	0	1158	5215	19799	0	0	0	0	0	8850	0	0	165	0	-891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	588	0	0	0	588	0	0	0	2314	43281	6062	29087	0	8656	3031	29087	40774	0	700	700	14342	0	0	
602235	260146	0	0	0	0	0	157047	0	0	0	992	992	0	0	0	992	0	0	3363	0	0	0	0	0	0	2065	58792	0	0	0	0	0	0	-444	325	23913	293	1320	0	0	0	0	0	0	0	2221	33152	121674	0	0	0	0	0	11416	3363	0	1000	0	-203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5010	0	0	0	5010	0	0	0	2390	119752	33445	136049	0	23950	16723	136049	176722	0	33826	33826	19006	0	0	
602356	102491	0	0	0	0	0	72149	57	713	713	3	3	0	0	0	3	0	0	0	0	0	0	0	0	0	2846	521	0	0	0	0	0	0	-132	0	13726	0	0	0	0	0	3499	0	0	0	951	6526	64672	0	0	0	0	0	3940	2	229	323	17	-1286	265	0	0	0	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2165	0	0	0	2164	0	0	2	3075	20021	10044	71186	0	4004	5022	71186	80212	0	4500	4500	9513	0	0	
602543	102081	0	0	0	0	0	64366	87	1088	1088	198	198	0	0	0	198	0	0	456	0	0	0	0	0	0	4442	550	0	0	546	9502	3541	0	302	0	6002	10864	365	0	0	0	0	0	0	0	0	16589	47777	0	0	0	0	0	3343	456	0	239	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1303	0	0	0	1303	0	0	0	4988	19030	30994	53379	0	3806	15497	53379	72682	0	2737	2737	10651	0	0	
602842	10821	0	0	0	0	800	2688	0	0	0	40	40	0	0	0	40	0	0	0	0	0	0	0	0	0	113	5887	0	0	0	599	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2688	0	0	0	0	0	1036	0	0	0	0	-45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	6486	136	4564	0	1297	68	4564	5929	0	0	800	1215	0	0	
602851	732186	0	0	0	0	0	630060	0	0	0	10727	10727	0	1310	0	9417	0	0	4846	0	0	0	0	0	0	1848	20662	0	0	0	0	0	0	-522	8854	32132	1775	7467	0	0	0	0	0	0	0	8590	41466	580004	0	0	0	0	0	25537	4846	31	1838	26	-4348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28465	0	0	0	28465	0	0	0	10733	93256	43267	644149	0	18651	21634	644149	684434	0	28724	28724	66193	0	0	
603232	79680	0	0	0	0	0	16598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	477	3029	0	0	0	53004	3153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2810	13788	0	0	0	0	0	1312	0	30	446	51	-236	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	507	61279	6014	14574	0	12256	3007	14574	29837	0	4800	4800	15254	0	0	
603540	58593	0	0	0	0	0	44296	0	0	0	11	11	0	0	0	11	0	0	0	0	0	0	0	0	0	624	1847	0	0	0	0	0	0	-170	0	10481	0	0	0	0	0	0	0	0	0	0	16648	27648	0	0	0	0	0	2484	0	0	307	63	-805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	624	12635	16711	29773	0	2527	8356	29773	40656	0	0	0	7320	0	0	
603559	26917	0	0	0	0	0	13778	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	181	611	0	0	0	0	0	0	-195	1321	3207	6220	0	0	0	0	0	0	0	0	211	3471	10096	0	0	0	0	0	1840	119	17	169	0	-287	21	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	25	0	0	0	1519	4198	9691	11677	0	840	4846	11677	17363	0	0	0	2207	0	0	
603755	32819	0	0	0	0	0	13941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1565	0	0	0	0	150	0	-227	0	12197	2375	0	0	0	0	0	0	0	0	0	5297	8644	0	0	0	0	0	1818	0	0	0	0	-398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15527	7822	10462	0	3105	3911	10462	17478	0	1765	1765	2691	0	0	
603951	102928	0	0	0	0	0	52286	0	0	0	43	43	0	0	0	43	0	0	0	0	0	0	0	0	0	1387	2154	0	0	0	0	0	0	-631	128	43012	2824	1619	0	0	0	0	0	0	377	2069	18057	31783	0	0	0	0	0	2123	0	189	330	0	-1377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1273	0	0	432	841	0	0	0	2081	47565	21313	35890	0	9513	10657	35890	56060	0	0	0	8286	0	0	
604024	229445	0	0	0	0	0	152498	0	0	0	706	706	0	0	0	706	0	0	0	0	0	0	0	0	0	1310	5700	0	0	0	0	0	0	23	0	51985	1481	0	0	0	0	0	0	0	0	408	41071	111019	0	0	0	0	0	13451	0	301	1318	169	-1838	32	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10251	0	0	0	10251	0	0	0	1611	65305	42721	133671	0	13061	21361	133671	168093	0	5894	5894	19269	0	0	
604033	19693	0	0	0	0	0	6864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3488	0	0	0	0	2931	-227	44	6374	0	900	0	0	0	0	0	0	0	0	3016	3848	0	0	0	0	0	442	0	0	0	0	-305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	7121	3016	11609	0	1424	1508	11609	14541	0	747	747	2271	0	0	
604453	36575	0	0	0	0	0	16962	0	0	0	53	53	0	0	0	53	0	0	5	0	0	0	0	0	0	684	808	0	0	0	0	2426	0	-138	0	9955	0	0	0	0	0	0	0	0	0	0	2050	14912	0	0	0	0	0	2293	5	0	0	0	-213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	250	0	0	0	3043	10763	4476	17503	0	2153	2238	17503	21894	2359	0	2359	2907	0	0	
