"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2182	RCFD2183	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2182	RCON2183	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	
815156																																	0	11967	35987	5107	32295		682		37005	18			24534	55	18570	0	300	183178	0	60			0	11853	4763	2943	63849	2039	1968	1577	3458	424	2358	71563	25788	30575	36820	6406	140								0	0		0	0	0	
815277																																	0	313	0	5215	12157		0		0	0			0	1114	14	0	0	53182	0	0			0	34353	16	836	3480	1098	475	962	4516	12354	14372	3157	25	1523	6516	7371	237								0	0			0	0	
815754																																	0	3456	3002	429	14455		0		1138	0			5526	592	11319	0	0	61892	4	1516			0	19224	1145	1493	13812	2578	2750	11168	2193	356	0	20243	3711	9183	6123	2848	0								0	94			0	0	
815950																																	0	9355	8409	633	24682		2481		5151	0			13496	5796	3996	0	0	89332	0	618			0	13520	1102	2227	22607	1793	2564	4963	3332	490	378	20814	16550	18328	14921	2280	1865								0	93			0	0	
816144																																	0	9618	27434	5745	39883		433		13285	42			22649	7273	23091	0	804	245561	0	0			0	89354	5757	81120	55777	8059	25129	28241	22826	3877	898	52788	54729	13027	15887	14373	5242								0	235			0	0	
816210																																	170108	247894	12158	0	967780	49	44243	44194	56434	0	892625	33	892658	19	363913	0	46340	5924313	7289	133470	133470	0	221617	2790436	8893	0	1059716	115	724	19286	66396	576831	2103795	432316	626561	691962	761718	499434	78787	170108	164058	6050	0	0	0	0	197256	0	0		0	0	
816256																																	0	5	3695	0	456		22		10205	0			2519	0	1015	0	190	20976	0	540			0	2311	18	2242	10672	316	1854	55	12	70	0	12186	4675	540	328	679	92								0	0			0	0	
816304																																	0	0	0	2934	7240		0		0	0			699	10570	1342	0	0	135860	0	0			0	109837	2314	10750	722	804	1597	2330	4121	27132	73852	13102	1336	547	525	4922	5589								800	124			0	0	
816452																																	0	502	362	0	617		62		164	0			5768	647	3754	0	0	24282	0	0			0	11775	480	319	4262	319	1022	3440	6440	554	0	2071	1533	3724	3898	1199	0								0	151			0	0	
816603																																	0	57029	0	3970	434458	0	92	92	0	197	66935	0	66935	161100	33116	0	6907	1402347	0	0	0	0	1302	566118	72288	306214	90571	5811	16283	113754	150350	189503	89270	368687	35236	81834	126311	145740	77154	0	0	0	0	0	0	0	0	334	0		0	0	
816751																																	0	727	333	88	244		0		1829	0			1204	0	1476	0	0	7617	0	0			40	1397	260	0	2544	0	339	470	490	98	0	2249	1623	1342	824	182	0								59	0			0	0	
816760																																	0	24860	0	22890	68924		0		0	0			11292	3411	0	0	0	149709	0	0			0	15416	50	15416	33149	1005	5614	8556	0	57	182	54043	3147	18494	21897	31099	5143								0	2866			0	0	
816948																																	0	424	1167	0	699		0		825	0			4570	0	3131	0	77	17722	0	0			34	6681	148	0	8342	722	2101	3723	81	53	0	3151	4068	3447	370	5	0								0	0			0	0	
817356																																	0	1153	1192	184	3701		3		1523	0			2190	0	2385	0	8	17457	0	0			0	5087	31	0	8605	534	371	3179	567	436	0	5404	2296	3064	1394	207	0								0	0			0	0	
817477																																	0	1353	1458	1875	7010		43		549	0			2518	7520	8937	0	0	99788	0	0			0	68405	0	2480	6906	1360	2338	12805	27337	23986	242	8801	1399	7553	12795	608	227								0	120			0	0	
817824	25432089	1805955	1251	0	14457013	80840	3999710	2384	946002	49330980	39522	1111773	1290992	1994471	9108343	23622244	2868572	1158616	1764730	6105956	3503847	0	50000	0	0	299	1210	190984	0	0	0	0	50299	1446350	15579	503807	3451983	68374	1805955	1737581	1251		14457013	80840	14537853	6007582	3999710	2384	946002	48058931	39522	1130716				10174758	3832030	5355681		1704862	236674	1018461	2268042	3519031	1410669							50000			0	299			1210	190984					
818353																																	0	2545	3392	37	23047		1610		3037	0			59361	1336	11249	0	0	139835	101	9457			0	23174	1638	7424	14586	2925	4222	6985	7906	946	75	39247	19960	18867	33897	2800	1000								0	53			0	0	
818401																																	0	3067	0	1201	17508		0		0	0			3724	9535	4421	0	0	178956	0	0			0	130235	9265	44859	12982	300	986	11902	13994	46414	56639	9869	1827	3653	11330	17154	4888								0	0			0	0	
818540																																	0	0	5174	0	4337		809		9656	0			5813	0	1396	0	2541	35528	0	0			0	5739	63	0	15212	716	955	1366	428	2274	0	9964	3577	4421	6522	3498	379								0	0			0	0	
818559																																	0	0	615	0	0		166		6100	0			6999	96	2485	105	1271	22248	0	0			0	4297	70	0	2412	0	8	158	121	1952	2058	1623	781	2327	3192	5891	4137								0	44			0	0	
818625																																	4000	512907	18573	36926	521039	0	3485	3485	6027	0	251978	0	251978	88998	104243	0	13195	2206397	0	123189	123189	0	24559	487363	30290	290851	469748	37281	76740	87582	102967	150600	31466	805257	102505	321287	261141	159352	66492	4000	0	4000	0	0	0	0	0	4184	0		0	0	
818652																																	0	106	2184	0	1656		168		576	0			3903	0	3001	0	316	13679	37	0			0	1806	0	1188	11362	1186	2	11	20	587	0	7960	2214	827	649	260	0								0	0			0	0	
819154																																	0	231	2595	76	2285		61		1163	0			6578	0	3347	0	0	22921	0	0			0	6339	246	1250	6009	623	823	4149	658	86	0	3229	3702	6421	1881	1329	1								0	0			0	0	
819172																																	0	3435	476	779	7321		1		0	0			0	2596	2293	0	0	65844	136	0			0	47869	608	34176	12749	440	6470	14977	8520	17196	0	3665	2174	2945	4500	4827	0								602	0			0	0	
819453																																	0	41491	2655	434	6170		0		2103	0			16386	0	8157	0	0	115944	32	0			0	38295	285	38295	60792	7256	12886	14882	2208	668	0	14447	26203	30108	4460	1349	0								0	0			0	0	
819556																																	0	2398	23057	1243	62361	0	149	149	5756	0	18435	0	18435	0	26943	0	249	238793	0	0	0	0	0	96247	1955	8310	92501	11598	7314	27321	47518	1443	717	42612	28920	22171	45827	1068	226	0	0	0	0	0	0	0	0	0	0		0	0	
819855																																	0	11301	4861	528	17978		0		22666	0			20492	0	9857	0	0	96426	0	0			0	7764	767	493	41072	2885	1072	2246	1079	234	248	50926	8742	14157	8991	2558	3229								0	212			0	0	
820048																																	0	15544	1783	32294	81560	917	1038	121	1184	1731	41496	0	41496	3168	3001	0	7858	224077	374	0	0	0	5898	25815	9710	8912	66427	566	851	6474	10566	6122	1237	57625	7385	77935	48151	5916	1622	0	0	0	0	0	0	0	0	0	0		0	0	
820178																																	0	658	0	0	11649		1		0	0			4514	8935	82	0	0	88055	265	0			0	58742	3739	13956	2978	3113	6930	1794	1125	21591	24189	9625	2375	736	5200	6141	5499								0	0			0	0	
820301																																	0	12963	110	3171	15264		27		0	0			4984	1410	1711	0	408	114258	0	0			0	71856	2354	5585	9476	588	2730	1527	1676	25564	39619	7119	5847	4380	4182	10668	10205								0	0			0	0	
820459																																	0	11406	2941	1484	28718		131		6259	0			21487	199	10071	0	0	102145	248	0			0	18094	1040	5348	41083	2912	1555	2147	6580	3096	1783	36673	15159	10622	10563	7108	3932								560	3			0	0	
820655																																	0	743	5443	178	2628		20		9024	0			5558	0	3573	0	259	30255	0	0			267	2674	131	32	7480	14	99	284	372	1836	69	14165	4380	3818	3164	1989	52								0	24			0	0	
820842																																	0	18467	123	655	29156		0		295	0			10755	5291	5954	0	927	104908	0	0			0	32407	878	1766	52229	1848	10356	18791	830	42	540	25566	14459	21238	9569	972	0								0	0			0	0	
821036																																	0	11051	2730	8040	16303		2133		213	0			9027	6609	4452	0	157	81119	0	0			0	19261	1119	16536	28423	2893	7394	3518	4517	939	0	26961	14185	6454	10704	3554	0								0	24			0	0	
821120																																	0	103091	0	22387	234292	0	221	221	264	0	51896	0	51896	5024	11472	0	175	508378	1897	0	0	0	0	74268	7061	48026	195504	33876	3937	5903	11316	9171	10065	199063	24785	44267	79980	40686	47106	0	0	0	0	0	0	0	0	124	0		0	0	
821157																																	0	227	9522	113	5027		95		18069	0			11878	0	5363	0	1552	54803	0	486			0	2361	0	0	20799	337	86	375	1224	339	0	15942	4434	12785	12312	6375	369								0	110			0	0	
821278																																	0	0	0	196	0		0		0	0			0	0	129	0	0	20755	72	0			0	20502	0	844	401	210	62	675	162	11584	7809	129	0	0	0	196	0								0	0			0	0	
821456																																	0	12	1944	0	1447		1		7757	0			3141	0	1911	0	0	18704	0	0			0	2491	0	2307	9581	99	639	973	762	20	0	3768	5813	3416	2029	1092	52								0	0			0	0	
821531																																	0	47206	491	251	83791		6793		101	0			18768	15731	2960	0	0	188911	18	0			0	8851	3986	4752	90801	4753	2097	1688	42	0	0	132526	10165	11982	2307	13452	0								0	0			0	0	
821559																																	0	144	0	0	0		0		0	0			213	0	3665	0	0	23717	139	0			0	16996	2838	0	5059	335	4043	11990	422	206	0	141	540	4405	1655	119	0								0	0		0	0	0	
821643																																	0	0	4228	0	3317		15		5056	0			1324	0	759	0	259	18062	0	33			0	2529	542	2070	7035	256	61	715	618	582	297	6252	1780	2237	1836	1243	2185								0	0			0	0	
821652																																	0	183	179	427	1668		3		678	0			6783	0	1239	0	0	28748	0	0			0	17477	0	6610	13158	10151	4782	1815	133	596	0	3088	3023	3944	718	287	0								111	0			0	0	
821858																																	0	3757	0	622	9644		0		0	0			4956	0	1851	0	0	27245	0	0			0	4550	1704	0	12765	286	977	1025	913	1302	47	5206	7722	5601	2555	1570	41								0	161		0	0	0	
821906																																	0	18814	664	1254	40225	0	47	47	205	0	13656	0	13656	26258	5459	0	1493	218616	8	0	0	0	0	106375	1731	59143	6245	4538	13631	16805	16810	15690	38248	47004	19643	12398	12144	8577	12432	0	0	0	0	0	0	0	2240	203	0		0	0	
821951																																	0	1685	459	0	23055		96		163	0			9407	1557	1723	0	0	48763	0	0			0	6984	3552	0	15797	1735	1134	3172	944	0	0	9721	5719	16162	8012	930	1067								0	82		0	0	0	
822042																																	0	9504	17051	5385	59440	843	916	73	12962	0	47244	0	47244	10959	16427	0	538	243149	0	0	0	0	0	58431	4034	48367	62896	5431	15594	21368	14301	713	987	10196	59076	92272	15692	3610	1319	0	0	0	0	0	0	0	96	162	0		0	0	
822051																																	0	0	4249	41	11064		2408		5245	0			8673	3465	10338	0	0	64633	1	8332			0	8942	1642	4353	13220	412	5211	1937	1005	335	42	19684	6818	12623	11766	4277	458								0	235			0	0	
822145																																	0	402	25818	2485	17035	122	122	0	30124	0	13787	0	13787	0	3464	0	0	101591	0	0	0	0	0	7948	358	114	59547	964	966	4059	1577	96	286	50346	7276	15854	12928	6556	400	0	0	0	0	0	0	0	0	48	0	0	0	0	
822154																																	0	54878	24394	7273	214900	6745	8386	1641	43484	0	165904	0	165904	0	46607	0	4932	690395	0	688	688	0	0	84092	28124	46488	205470	33853	7428	9926	18670	13504	436	411033	17497	65930	60523	47243	3766	0	0	0	0	0	0	0	6733	0	0		0	0	
822257																																	0	17095	97	107	36503		94		0	0			50352	0	10253	0	0	124622	34	0			0	10155	0	10155	106803	3597	2677	3727	46	0	0	92526	8003	12561	1110	0	0								0	0		0	0	0	
822408																																	0	743	222	99	17832		429		100	0			4065	11577	2681	0	0	106547	0	0			0	66995	1770	8834	7568	4310	3822	1027	3381	25408	29047	15934	2032	3006	4880	11743	1957								0	34			0	0	
822529																																	0	28438	773	16486	86416	0	5610	5610	75	0	33810	0	33810	17160	41669	0	1007	338964	0	198	198	0	0	92624	13748	64830	27177	3730	2691	16470	48103	18918	2712	67594	21210	61959	69329	26034	37	0	0	0	0	0	0	0	433	517	0		0	0	
822556																																	0	290	0	0	3413		6		0	0			1049	0	3023	0	0	11094	0	0			0	3062	251	0	2094	68	333	1096	582	889	94	624	1365	3506	2120	346	63								0	0			0	0	
822631																																	0	358	83	407	100		0		1022	0			4601	0	1328	0	451	17502	0	0			0	8921	231	8870	6828	231	2595	4779	1120	76	120	1663	2339	2720	1509	319	0								0	0			0	0	
822846																																	0	332	17015	0	7980		70		25899	116			7173	0	3939	0	0	70214	0	0			0	7553	253	0	34544	123	574	1861	4470	472	25	23800	10048	9874	11090	6014	1831								0	0			0	0	
823133																																	0	104	7302	0	12443		37		8947	62			32171	0	7320	0	891	95088	0	11363			104	13918	65	0	43646	429	1862	4636	6520	300	0	31449	9906	18161	17897	3502	0								527	0			0	0	
823142																																	0	2626	4254	585	13231		10		1005	0			6536	0	2701	0	1324	48415	0	55			6536	15491	470	7183	20744	1203	4499	783	582	5525	2752	10424	10449	5132	2440	1137	2663								127	0			0	0	
823450																																	0	7790	248	2924	22895		50		103	0			21514	160	7378	0	37	82040	0	898			0	16605	623	6774	15745	1645	906	2921	5353	5328	358	26547	4764	9658	19291	3420	1708								633	182			0	0	
823553																																	0	0	575	0	252		0		749	0			203	0	862	0	0	5106	0	0			0	2465	0	18	940	0	46	54	103	1828	434	479	448	464	308	619	245								0	0			0	0	
823638																																	0	25880	0	513	11977		355		0	0			12003	0	3844	0	0	64158	132	0			0	9337	210	2749	48746	3016	1126	4003	630	73	0	41914	2840	7388	1050	80	0								171	0			0	0	
823656																																	0	725	10099	162	19045		86		20109	38			14110	2865	16568	0	0	93456	0	0			0	8612	475	6439	23856	321	7031	156	8	584	512	43401	5159	13428	14519	6494	1806								436	164			0	0	
824000																																	0	28384	0	5425	123502	0	367	367	0	0	70548	0	70548	20647	14765	0	662	378069	0	0	0	0	0	110472	2304	11032	51415	60999	2998	3784	2286	12265	24009	132500	8848	49079	45288	25265	344	0	0	0	0	0	0	0	0	993	0		0	0	
824242																																	0	289	7668	408	937		12		5406	0			2825	0	546	0	95	25884	0	0			0	7299	391	0	6918	265	658	2279	2656	1441	0	2690	3305	3664	5448	2680	790								0	8			0	0	
824550																																	0	36581	6549	17790	164667	0	8250	8250	16296	0	139608	0	139608	40169	12985	0	9804	495026	6	2160	2160	0	0	17959	16482	9457	286626	1844	9228	3901	1450	914	184	225841	62076	98121	52144	34523	3508	0	0	0	0	0	0	0	605	5127	0		0	0	
824653																																	200	635	12233	592	4083		57		3874	0			4729	0	6721	0	0	50328	0	0			0	15575	1629	13745	7974	1152	4708	7968	966	642	103	4648	11462	13361	4243	749	200								0	0			0	0	
824738																																	0	126	7074	0	5045		61		4239	0			5024	0	2945	0	0	30499	0	196			0	5679	110	0	9690	0	362	1247	1437	2613	20	7321	2007	3915	7766	3710	101								0	0			0	0	
825146																																	0	17724	37208	7043	269375	0	1692	1692	42858	0	127739	0	127739	18572	33270	0	4310	876241	108	62	62	0	0	300428	13807	0	143431	1207	8553	20617	30935	219687	19274	181654	44619	101558	118436	115221	13874	0	0	0	0	0	0	0	2261	0	0		0	0	
825454																																	0	14481	17337	1935	43051		48		7515	0			18593	55	9702	0	0	158778	0	0			0	45201	643	32905	30797	4671	6199	18023	10710	5243	177	38418	22430	29894	14998	7541	48								217	0			0	0	
825548																																	0	7266	16305	192	18026		100		5176	0			17743	0	9068	0	0	105686	0	0			0	31790	20	19093	26844	1672	4184	2979	1983	19999	973	19848	24811	16169	8160	4631	277								0	0			0	0	
825735																																	0	686	7876	422	12961		1086		6212	0			139	70	4606	0	0	38124	0	0			0	3915	136	72	13513	843	312	2573	110	24	0	9964	6836	9634	5359	1187	568								0	15			0	0	
825753																																	0	15094	0	0	50030		250		0	0			42745	12094	25778	0	75	189013	0	2269			0	35795	1319	1073	29538	87	2184	110	1403	30910	1101	49627	9878	30953	28332	29448	4700								1092	2472			0	0	
825847																																	0	47	30668	86	4104		64		35872	0			10524	319	3956	0	1482	99056	0	0			0	10853	1049	253	31657	38	254	1148	993	8024	396	32371	13891	18699	17115	6109	0								0	32		0	0	0	
825940																																	0	454	3830	63	2725		30		1963	0			2349	0	6443	0	0	36072	0	0			0	17929	286	17929	14105	1311	3475	2389	6958	2265	1379	2701	6618	1346	3991	2788	631								0	0			0	0	
825977																																	0	0	0	742	1399		0		0	0			52	5086	2329	0	0	79096	0	0			0	68297	1112	23215	750	525	2518	9533	11348	14114	30259	5475	750	1109	1714	1340	360								0	79			0	0	
826255																																	320	700	608	437	9424		73		0	0			12049	1341	2317	0	0	28834	0	0			0	1360	172	0	14497	123	0	200	808	229	0	7981	2172	7567	8474	1019	20								0	33			0	0	
826451																																	0	1821	593	0	0		1078		0	0			3946	0	2797	0	0	16697	0	0			0	6462	0	0	9151	1254	1168	2300	1534	205	0	4292	2437	2024	1349	75	0								0	0			0	0	
826648																																	0	1770	13709	0	1712		63		7107	0			6448	0	3857	0	0	49399	0	0			0	13776	957	0	11714	130	993	5464	5979	1144	0	4995	6839	9234	11749	2723	0								0	0			0	0	
826956																																	0	10593	39023	311	39714		202		78305	532			77818	1505	9723	0	2264	266764	0	42			0	6847	97	1044	103377	1483	865	1578	2357	476	31	138132	21943	37954	48008	9852	1307								0	320			0	0	
827346																																	0	14	46	0	441		1		291	0			445	0	642	0	13	2653	0	0			0	760	0	0	1000	108	92	560	0	0	0	212	588	989	104	0	0								0	0			0	0	
827355																																	0	383	4630	0	4025		57		5565	0			1341	80	1635	0	10	27071	0	0			0	8893	447	8148	7383	52	842	2882	1157	3843	0	4346	5307	3499	4674	257	0								0	5			0	0	
827458																																	0	56	20233	634	9184		180		31779	16			9868	0	5875	0	840	82133	0	253			0	2734	140	512	24640	58	245	1145	1015	161	0	23293	9750	15116	22143	7220	1342								357	0			0	0	
827560	395976	0	0	0	0	0	900	0	0	395657	1219	0	0	0	77772	11174	64429	80685	44627	130699	4234	0	0	0	0	0	0	0	0		0	0	0	108772	0	51529	122456	0	0	0	0		0	0	0	37208	900	0	0	382453	1066	0				61029	1625	43798		824	4486	5831	3315	5487	40989							0			0	0			0	0					
827953																																	0	1768	1225	472	10635		28		358	1253			11698	0	1961	0	0	37813	28	0			0	8440	1256	321	4656	1256	2984	918	76	3171	0	12441	12001	3705	468	688	2								0	0			0	0	
827971																																	0	1126	0	1997	23738		0		0	0			1069	1549	9496	0	0	80585	0	0			0	38631	2979	6010	2541	2233	3969	2197	1132	8068	20673	1777	1892	14553	13743	7973	1839								0	0			0	0	
828053																																	0	594	4096	0	8474		55		762	0			3342	338	5562	0	0	51065	157	0			0	27796	172	1069	10336	1848	1226	2810	6117	14501	1294	7822	3814	3027	5111	3599	0								0	31			0	0	
828110																																	0	340	0	0	9225		0		0	0			1453	2032	1128	0	4264	62388	0	0			0	36201	7472	9164	22852	1990	7897	4761	7006	13540	745	6897	6068	1918	8740	2543	21								273	0			0	0	
828633																																	0	37103	65	77	15032		275		0	4			7710	2636	7384	0	0	102583	1	0			0	30776	1188	9306	62897	9828	12469	7406	223	161	286	47151	16045	6378	1523	343	0								131	207			0	0	
828651																																	0	482924	10147	17498	269337	0	2562	2562	10130	698	166052	0	166052	44977	27811	0	395	1134921	0	0	0	0	0	86727	14121	58215	573567	45605	13885	20371	3530	2512	824	700100	122920	128516	69882	17580	999	0	0	0	0	0	0	0	0	2240	3929	0	0	0	
828745																																	0	0	669	0	416		6		3332	0			1528	0	1656	0	0	10428	0	0			0	2821	0	0	3316	43	152	1123	1267	237	0	1853	1268	1923	2018	389	0								0	0			0	0	
829032																																	0	1901	1222	0	36949		1977		5	0			7158	293	2446	0	1159	66992	0	0			0	13628	254	19	3392	24	26	170	461	10420	2470	5150	5338	10015	1934	18791	10910								0	0			0	0	
829041																																	0	674	5990	844	19859		111		853	0			2221	980	11050	0	34	72000	0	0			0	26176	3208	15792	5740	4784	8342	8137	2390	2312	211	8672	15865	9708	6039	5488	52								0	0			0	0	
829050																																	0	22372	5690	1806	29818	0	66	66	5305	0	43092	0	43092	684	21280	0	344	184804	0	0	0	0	0	49546	4244	2603	49088	5832	10533	23001	8071	1438	561	49496	18745	28637	33024	4971	80	0	0	0	0	0	0	0	0	557	0		0	0	
829256																																	0	1263	0	10862	174498	0	236	236	0	0	72856	0	72856	16234	2037	0	10489	320975	0	0	0	0	0	23839	8210	3463	68481	3546	643	4159	3829	11662	0	86982	14716	56317	84322	45949	6399	0	0	0	0	0	0	0	0	451	0		0	0	
829452																																	0	6715	1166	3721	10573		8		115	0			4139	0	2022	0	48	43630	0	0			0	15060	63	6495	14310	2197	3934	4771	628	865	2665	8795	11335	4833	1456	1000	1017								0	0			0	0	
830113																																	0	1916	9143	372	22449	0	0	0	2970	0	9325	0	9325	1402	5896	0	400	81005	0	0	0	0	0	25592	1310	13901	10183	1640	4868	6912	6839	5333	0	11534	28874	6608	3267	3648	1482	0	0	0	0	0	0	0	217	13	0	0	0	0	
830168																																	0	954	156	0	3605		14		3	0			2816	0	1835	0	500	12429	0	0			0	2492	54	244	3768	18	15	768	917	754	0	5784	905	1174	1687	379	0								0	0			0	0	
830252																																	0	0	296	0	3041		69		929	0			2281	0	13291	0	90	26077	0	0			0	5881	20	0	4102	3	9	158	358	3667	1686	1501	2589	5993	6731	2451	778								0	179			0	0	
830355																																	0	8047	1907	127	47608	0	65	65	3270	1783	14320	0	14320	99	15243	0	11564	140459	2	1124	1124	0	0	35614	1473	508	35082	890	3589	12762	17656	360	0	41794	12111	20542	20775	9040	0	0	0	0	0	0	0	0	0	0	0		0	0	
830458																																	0	0	0	0	0	0	35	35	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
830542																																	0	9894	22310	1050	28290		393		21646	0			17685	2380	10271	0	967	156092	0	0			9889	30452	9753	23935	35420	578	2261	2172	1608	7853	15691	10812	21524	28599	27331	25518	11596								1001	0			0	0	
830645																																	0	22	1107	0	549		0		635	0			494	62	3429	0	430	13872	0	0			0	7143	1	0	3075	157	341	2461	1760	1355	829	1492	1106	1406	1566	892	0								0	0			0	0	
830748																																	0	3867	22431	190	19523		62		5358	0			12718	0	4962	0	818	118356	61	0			0	44035	4453	0	36727	3015	6395	25571	7816	1237	0	10890	16992	33776	10506	1955	271								0	0			0	0	
831008																																	0	17411	0	837	34771	0	8	8	0	0	2696	0	2696	10076	3814	0	0	283558	643	0	0	0	0	205770	8798	28257	14943	1162	7858	12396	10157	60546	112884	20360	10144	24501	5997	16176	1224	0	0	0	0	0	0	0	0	20	0		0	0	
831044																																	0	21	5294	0	539		0		9865	0			1097	0	1381	0	0	23027	2	0			0	4680	152	0	8594	0	0	275	331	3759	0	5480	3114	2995	2525	3753	177								0	0			0	0	
831053																																	0	265	6734	218	1202		14		5124	0			1161	0	1113	0	332	17682	0	0			0	1519	0	19	6549	38	312	598	458	113	0	5929	1451	3533	1928	2860	420								0	0			0	0	
831352																																	0	0	4222	0	1280		15		3747	0			1492	0	683	0	210	12281	0	0			0	579	53	4	2615	4	0	441	113	21	0	4846	668	3266	2250	238	0								0	0			0	0	
831549																																	0	0	5979	0	940		0		1936	0			700	0	1403	0	40	13170	0	0			0	2172	0	94	1433	0	1	842	510	436	363	1106	876	3449	2426	1536	1584								0	0		0	0	0	
831576																																	0	32583	418	89	46714		1265		1	0			11594	11190	2190	0	0	130499	0	0			442	22513	1455	1908	36874	2376	1611	7761	4405	4960	234	59135	3433	17386	22696	3409	0								0	487			0	0	
831642																																	50	13605	1795	7354	35499		249		1757	0			15813	5123	5596	0	2180	140307	146	0			0	40354	10787	0	76038	2803	12346	23974	705	0	294	35437	25452	32806	5386	848	152								291	0			0	0	
831727																																	0	27509	3443	4799	160298	81	757	676	143	0	27620	0	27620	12992	17075	0	0	327221	427	0	0	0	2030	60921	11547	15661	61692	3869	14434	10886	8716	20802	1938	49776	31340	60009	54119	59336	11741	0	0	0	0	0	0	0	0	544	0	0	0	0	
831857																																	0	25477	8453	8221	41913		0		81	0			25195	0	4303	0	0	131453	0	0			0	17702	86	0	81258	2775	1375	13062	292	144	0	64127	12981	32863	2356	1328	0								0	22			0	0	
831941																																	0	311	4263	2958	13238		71		1483	220			9796	538	6368	0	1285	74756	448	0			0	33075	1726	18511	12215	3905	8127	3134	1079	13475	3355	20878	1455	6094	4660	6055	2712								0	92			0	0	
832377																																	0	1084526	4301	28277	743520	750	750	0	0	0	396302	0	396302	120963	15528	0	0	2530219	4787	5981	5981	0	18689	109902	24956	73005	1963534	67413	9564	15961	7607	2879	6280	1814984	71574	226366	219633	37802	46525	0	0	0	0	0	0	0	0	0	0		0	0	
832470																																	0	60178	3272	19612	173146	110	280	170	268	503	55046	0	55046	41024	35335	0	1301	620236	261	0	0	0	0	180875	49522	141727	82650	16305	33924	69345	24790	26635	7759	115602	24716	89899	110076	83264	15112	0	0	0	0	0	0	0	0	638	0		0	0	
832528																																	0	36	0	0	731		3		0	0			1605	0	6371	0	30	30002	6	0			0	21126	106	16027	2174	2209	6260	1500	7282	2929	116	1296	1356	2311	2480	1306	133								0	0			0	0	
832546																																	0	7678	558	0	41575		37		802	0			29796	3752	21264	0	2189	211100	128	0			0	84846	18441	1477	30075	2038	2263	7014	17076	53624	2626	49974	8801	24486	22875	19876	282								0	290			0	0	
833271																																	0	43894	0	17749	119390	0	60	60	0	0	17200	0	17200	7199	17786	0	0	372736	0	0	0	0	2393	114506	28925	11444	99519	8646	698	4007	13966	37320	48450	77302	12875	47035	63008	47117	9802	0	0	0	0	0	0	0	5621	406	0		0	0	
833404																																	0	42224	1493	24811	74837	0	69	69	152	0	36078	0	36078	21245	11569	0	351	425968	179	0	0	0	0	199314	13883	157054	26167	7954	15760	61954	74124	20468	19003	73356	7064	31238	49609	45219	20335	0	0	0	0	0	0	0	0	121	220		0	0	
833646																																	0	1266	2994	40	11316		19		944	37			6782	19	3184	0	0	51099	0	0			0	24172	119	20	8902	2608	5036	9201	4839	1518	970	10101	8327	5208	2623	317	315								225	19			0	0	
833749																																	0	4360	27035	4503	56880		42		2726	0			28862	8353	3576	0	18	161803	0	0			40	20759	3921	12983	34321	1790	4108	9057	3727	1466	537	60677	14838	38816	22384	3870	145								762	6			0	0	
833758																																	0	93	4663	0	2718	0	215	215	16602	1	2554	0	2554	0	3218	0	0	36596	0	33	33	0	0	6178	127	219	11420	359	540	1497	2354	1018	267	18213	1763	4993	3083	1732	630	0	0	0	0	0	0	0	0	195	0	0	0	0	
833851																																	0	1627	1086	0	7483		0		595	0			3495	0	1513	0	0	17381	0	0			0	1554	0	0	12125	492	530	492	0	40	0	7834	3269	2471	837	1263	0								0	28			0	0	
834045																																	0	0	3046	0	1680		0		2508	0			2894	0	1126	0	0	14773	0	0			0	3519	0	675	4468	243	236	1163	1820	56	0	3983	1538	2734	2354	639	0								0	0			0	0	
834353																																	0	8319	0	0	6806		29		0	0			1277	5928	5481	0	397	42695	0	0			0	13262	1079	0	20409	1407	2878	8179	292	309	197	10662	5462	9367	3415	410	117								0	117			0	0	
834755																																	0	9577	700	2565	13345		3		0	406			4583	2589	834	0	1267	58184	7	0			0	20954	1471	4351	7859	229	3204	3977	6764	2254	4484	17294	3874	5519	5269	4047	804								193	110			0	0	
834979																																	0	67410	8178	52453	97862	0	743	743	8001	0	20916	0	20916	108086	10315	0	0	849439	564	0	0	0	0	462530	13346	257436	33354	27237	104740	95106	52534	97440	78079	151827	45266	99389	41702	26018	16744	0	0	0	0	0	0	0	0	163	0		0	0	
