"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2182	RCFD2183	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2182	RCON2183	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	
251745																														0	1380	4174	0	23298		4837		12276	0			2493	0	17860	0	17	86503	0	155			0	16604	2863	555	26911	968	1835	7500	1976	3064	1230	22224	12025	23045	10176	1431	57								546	0		
251857																														0	166	4305	158	455		176		13271	0			3383	0	1615	0	111	24405	0	0			0	707	0	0	10718	87	124	352	96	27	21	16938	1507	1409	2318	935	591								58	0		
251969																														0	32052	0	6879	72293		0		0	0			30489	780	2728	0	0	150863	178	0			0	3738	1892	2543	72305	2824	238	37	178	0	0	117242	7016	7628	4425	8183	0								0	190		
252041																														0	6583	4148	3375	15331		26		5889	0			13085	1089	5948	0	442	69153	166	104			0	11061	2136	6666	16862	598	2031	2652	2088	3517	160	9951	10078	16334	15957	5201	552								87	15		
252256																														0	694	16	0	1060		0		116	0			311	0	1005	0	35	4819	0	0			0	1402	180	0	1945	201	242	307	543	28	81	714	788	1071	827	17	0								0	0		
252452																														0	779	3647	0	3609		44		3441	0			1934	0	3421	0	28	22220	0	193			0	5119	5	3483	7253	1085	3172	331	147	28	356	4393	8516	1921	1918	163	0								0	0		
252658																														0	3647	229	1440	14013		269		0	290			16388	147	3652	0	0	44795	121	0			0	4613	275	1225	17880	2161	596	1027	754	75	0	19217	6440	5878	5801	2945	0								0	243		
252706																														0	13565	91	28575	169714	146	1355	1209	117	225	59389	179	59568	24880	4536	0	1454	387235	0	17	17	0	14219	67391	12495	35913	33830	1254	8309	9715	17444	29276	1241	84291	32142	57330	94512	36568	12988	0	0	0	0	0	0	0	726	2751	0	
252836																														0	46744	105	9318	85011	0	15	15	0	0	8661	0	8661	1154	2135	0	262	178001	124	0	0	0	0	23274	1431	6251	95320	5472	7452	8568	1639	77	21	63081	52000	24779	13119	226	0	0	0	0	0	0	0	0	0	15	0	
253262																														0	5	2653	54	4926		194		13975	0			9041	0	8462	0	326	52051	1	0			0	12416	0	214	19006	476	347	629	797	8775	1360	17398	6159	3653	4756	6136	1342								0	0		
253356																														0	29791	52	2866	68577	0	79	79	0	3011	36445	0	36445	0	15543	0	2335	180060	0	0	0	0	0	20419	3953	0	37088	3308	2853	9550	3014	1341	0	54366	28004	34912	30502	11262	0	0	0	0	0	0	0	0	0	0	0	
253440																														0	5962	13508	1103	15253		208		10994	105			7174	5130	3773	0	18	80004	0	0			0	16515	314	9584	21690	945	6806	7502	719	64	395	28761	5647	24395	4236	406	0								0	52		
253468																														0	52003	0	323	98897	0	0	0	8805	0	71509	0	71509	27914	17070	0	570	311483	0	0	0	0	192	8259	22346	664	66205	189	1741	505	204	2849	2771	167524	14799	40104	31843	34678	14276	0	0	0	0	0	0	0	1147	2640	0	
253646																														0	1208	7068	0	7159		25		6400	0			11257	757	2815	0	0	49624	0	0			0	12565	0	12565	17125	1570	1008	1936	2291	1980	3780	9069	5478	8268	5521	4660	4063								288	82		
253730																														0	1094	441	0	14528		0		0	0			7173	370	5898	0	1108	38340	167	0			0	7860	35	2708	33306	2582	4152	607	503	15	0	9523	17133	3294	563	27	0								0	0		
253776																														0	0	187	0	463		0		0	0			0	0	452	0	0	7781	0	0			0	6630	49	6617	12	0	5482	0	73	237	660	0	696	149	278	13	0								0	0		
254148																														0	3649	3091	244	4151		0		4479	0			11751	922	1494	0	0	33824	0	5			0	3848	179	1094	15059	610	161	1193	1121	560	140	8786	7725	6314	2986	3586	400								0	11		
254317																														0	0	0	0	27661	0	169	169	0	0	24512	0	24512	55	4407	0	0	64913	0	0	0	0	0	7012	811	14	6278	13	38	148	371	6442	0	38306	1642	8693	6980	2164	48	0	0	0	0	0	0	0	0	286	0	
254504																														0	466	90	460	11572		40		90	0			7669	2986	11322	0	0	72152	0	0			0	33823	3606	0	16185	662	2359	8051	10058	9932	2274	9228	3935	8228	9025	4987	226								0	28		
254652																														0	1219	2782	1326	2266		88		6507	0			895	0	5040	0	0	25091	0	0			0	4968	0	0	9311	89	171	198	1151	3291	0	4975	4225	4090	2289	4163	61								0	0		
254670																														0	0	0	784	110		0		0	0			0	0	192	0	0	6066	10	0			0	4990	0	0	204	1	5	4	49	3715	1196	192	6	0	0	888	0								0	0		
254849																														0	1190	0	6460	19021		108		0	0			11189	666	1545	0	120	51457	84	0			0	9604	1367	179	6605	622	804	2757	1312	1768	2039	21856	1281	6835	9428	1408	286								239	32		
254867																														0	1916	294	221	4449		23		161	0			2422	0	2669	0	875	20617	0	0			0	7534	53	7200	4020	1172	2526	1816	1338	417	265	3243	2727	3518	2826	524	77								0	0		
255136																														0	24576	1994	1923	40680		2845		510	142			39650	3020	15065	0	894	208844	371	0			280	73103	1679	47005	63656	7535	8544	13150	34925	7350	645	67631	14504	15900	31815	2167	2835								548	2728		
255350																														0	1565	0	0	3238		0		0	0			28112	1372	1346	0	0	48510	0	0			0	11812	896	6184	6632	595	2682	5101	343	1676	1414	24724	1777	5026	4080	952	140								33	136		
255462																														0	4705	0	14561	34606		0		0	0			3282	120	190	0	0	59154	164	0			2282	1127	0	736	7148	735	0	392	0	0	0	42552	5281	7326	1917	1115	0								0	727		
255547																														0	1201	2345	15	3312		0		2061	0			3118	0	3324	0	0	29265	1	0			0	13135	736	433	8202	345	1751	4567	6472	0	0	2648	4063	3968	5376	76	0								0	19		
255556																														0	6660	1001	846	12413		74		1639	0			5912	0	13992	0	0	54246	0	450			0	10333	738	438	22986	734	657	2431	3335	2892	207	22331	6099	5712	5608	3136	830								0	188		
255659																														0	97920	55307	13491	269892	280	280	0	47362	0	55993	0	55993	11699	25715	0	538	702440	0	875	875	0	0	105544	16388	36623	181867	8783	30659	34478	21050	6772	3128	141132	77913	149137	175233	41026	11605	0	0	0	0	0	0	0	0	1436	0	
255873																														0	4819	0	8130	5189		48		0	0			898	7223	1354	0	0	97625	81	0			0	63197	6534	8315	37467	33405	7600	9352	4450	6520	1652	10292	2408	6708	6315	8673	0								298	16		
255958																														0	25	718	0	83		85		6193	0			953	0	625	0	0	8716	0	0			288	34	0	0	3619	0	1	0	0	33	0	4476	421	896	2044	423	396								0	0		
256049																														0	1	82	0	221		0		3	0			232	0	385	0	0	3187	0	0			0	2263	0	0	805	28	404	470	1342	19	0	127	246	366	185	0	0								0	0		
256058																														0	3298	4243	440	11475		174		9212	0			4745	0	20526	0	0	69850	325	0			0	14762	852	196	22102	359	828	6848	4969	1708	0	14313	10174	12413	16148	2365	0								448	0		
256179																														0	15	366	0	3644		184		4013	0			11221	0	5307	0	0	26749	136	0			0	1745	390	1443	6431	1506	124	0	14	58	0	17061	5334	1110	1042	524	0								0	0		
256272																														0	1646	0	242	2044		4		1	0			8502	75	8255	0	0	35321	68	0			0	13244	568	1958	7639	995	3104	2994	4369	1502	134	3629	3169	8768	4991	1427	0								288	520		
256450																														0	3	2902	0	353		28		9243	0			1812	0	1359	0	0	16165	0	0			0	465	0	58	9883	58	0	175	21	211	0	10823	840	1573	1860	104	498								0	0		
256553																														0	13733	51181	4939	98699	0	1501	1501	145064	122	95803	0	95803	4263	47172	0	321	516084	39	35	35	0	3972	44150	6852	19879	180281	2399	4350	13186	12987	8164	2968	170026	49327	84432	116804	45447	4154	0	0	0	0	0	0	0	1645	765	0	
256722	5047806	194249	9320	0	3282822	232741	484318	2876	81253	10179009	0	719208	15803	187574	2516290	5478257	950103	1218023	863079	154152	11147	0	0	16468	0	0	12642	79503	97	16468	584824	16283	78560	1646982	8946	194249	185303	9320		3247532	0	3247532	690803	484318	0	81253	9908004	0	735011				1383272	646984	106240		57484	121276	74864	71924	1026118	21096							0			16468	0			12642	79503		
256964																														0	6870	397	523	31345		613		215	0			28414	210	13191	0	35	98182	0	0			0	15192	1173	2786	23849	714	2173	2317	5091	4604	293	15176	24695	14146	17841	8776	2264								0	4		
257000																														0	2134	684	3842	105967	0	207	207	95	0	41402	0	41402	31962	4142	0	2792	264649	11	1014	1014	0	0	69818	0	13265	23770	1672	6597	2803	4169	26780	27236	89786	10897	27870	45099	15068	1263	0	0	0	0	0	0	0	322	279	0	
257233																														0	785	9003	534	18586		1837		1623	0			12850	4419	14271	0	457	103699	153	0			0	38029	732	41	34437	1080	1145	3342	10314	21853	270	28287	3925	6857	13699	11155	695								726	0		
257345																														0	0	1359	0	9915		35		475	0			3051	0	2728	0	975	31421	0	0			0	11308	1482	660	14508	1651	2059	6599	416	487	0	5630	5168	5656	1976	1660	0								93	0		
257466																														0	1410	2610	233	3014		144		7091	0			8400	0	4034	0	105	29342	0	0			0	2268	33	586	14260	15	550	654	1005	44	0	18095	3137	3083	1991	752	0								0	0		
257653																														0	79	2755	0	529		30		6256	0			1950	0	3242	0	0	16117	0	0			0	1276	0	0	7257	4	9	15	57	1019	173	3531	6556	1782	2118	786	0								0	0		
257756																														0	3468	773	8	3320		120		1958	0			2635	0	2329	0	488	20710	0	0			0	4892	696	3557	6586	252	1233	2993	394	20	0	6285	1927	4579	2143	770	75								0	23		
257840																														0	1140	3307	8099	2755		73		8661	53			6150	457	1340	0	154	44568	0	0			0	12123	309	0	9820	624	1350	6432	1455	11	2251	11782	5709	10984	3265	287	407								0	0		
257868																														0	20935	4503	1871	18564		232		42626	868			68599	6368	11796	0	2679	203012	204	0			0	19169	4140	4676	78640	2233	1415	2332	2143	6351	4696	97150	17945	18028	27122	19906	3289								965	769		
258146																														0	110	2440	48	1093		31		2802	412			3827	0	2129	0	46	16248	0	0			0	3681	40	0	5307	404	330	2730	169	18	0	4221	1332	4586	1600	342	408								0	1		
258306																														0	10187	0	11	21429		264		0	0			11480	5398	1428	0	0	205077	639	0			17	144669	10100	29083	9676	2085	8735	6863	8764	45681	72015	19332	7133	13605	3557	9637	7742								0	750		
258351																														0	2483	166	1780	17064		188		0	0			7534	0	13582	0	72	82800	0	0			0	36598	2767	12267	13204	3934	13046	11485	4649	1829	1618	11620	4123	17743	9901	2703	33								387	179		
258379																														0	1777	942	0	13080		12		0	0			839	3071	3040	0	0	56178	221	0			0	33132	183	30929	6703	6955	22866	907	227	1246	515	7784	10640	1234	1197	852	1388								0	323		
258445																														0	35051	14347	9793	254697	5052	5260	208	279	0	86510	0	86510	7261	6511	0	0	497386	0	0	0	0	0	62845	14575	2702	175669	8755	7827	33827	5991	3236	3125	145444	54414	155463	72295	5239	618	0	0	0	0	0	0	0	0	257	0	
258539																														0	0	5345	116	3345		8		3177	22			3451	0	4732	0	10	33626	0	0			0	13247	186	8216	5439	36	700	1421	5944	5146	0	2973	3981	5023	6821	1581	0								9	0		
258632																														0	0	466	0	5584		229		154	0			2266	0	4038	0	0	18034	34	0			0	5316	15	0	3477	132	199	274	323	4233	0	700	2452	1959	1705	5897	0								0	0		
258771																														0	412615	0	131919	146549	0	132	132	0	0	13114	0	13114	43354	236	0	0	1408621	5016	0	0	0	104	633957	31695	151994	333744	5332	16347	31581	94731	49311	433711	411064	71633	55147	43029	196954	0	0	0	0	0	0	0	0	0	66	0	
259031																														0	563704	0	114769	861725	0	0	0	0	0	87631	0	87631	23113	11437	0	4288	1741969	0	0	0	0	0	47192	27965	42608	597393	11857	31490	2260	166	379	737	1088134	144556	344180	24471	71214	17718	0	0	0	0	0	0	0	0	145	0	
259059																														0	0	6236	0	1753		13		2801	0			1268	0	2567	0	0	25505	0	0			0	10400	467	0	4581	155	416	1988	2641	5200	0	3169	1194	3379	4458	2905	0								0	0		
259330																														0	35497	850	42392	67978	0	284	284	72	648	41497	0	41497	1098	81893	0	4877	358057	6326	0	0	0	0	60464	26879	5724	140436	5049	8008	12353	13967	19178	1673	81838	45541	54517	35446	35350	45235	0	0	0	0	0	0	0	583	19	0	
259442																														0	5079	9304	1664	36685		113		15706	0			19728	1868	6183	0	2471	146758	0	0			0	46363	626	4240	37249	690	1632	15667	14817	12258	1176	17177	28882	30099	19322	4627	223								852	116		
259518	16519246	267251	12692	26	9949588	153996	5396530	8937	48197	33926262	31956	29651	0	35724	4939024	13627559	1513165	5743142	4298213	5151938	1356840	0	75145	0	0	137768	977410	381807	519	175412	1563585	6951	181980	3264901	168473	267251	98778	12692		9924112	68409	9992521	7120884	5396530	8906	48197	33769588	31956	29651				2044570	2328296	664620		183952	172250	232486	113838	172770	1137812							37644			0	137768			977410	381807		
259554																														0	608	25	496	6985		285		16	0			3470	2141	1264	0	584	25175	0	0			0	9166	135	0	3223	238	1061	4926	518	1585	838	6431	985	5151	2670	235	542								0	0		
259657																														0	15523	0	10454	166394		134		0	2039			37790	0	4506	0	0	235529	2	0			0	730	0	0	49538	656	2	71	0	0	0	163036	9145	50220	4919	939	0								0	0		
259853																														0	1220	0	30	4818		8		0	0			1971	181	376	0	0	10671	0	0			0	1536	477	748	5386	787	40	323	387	0	0	3239	1320	2787	1618	162	0								0	54		
259956																														0	1219	20	0	10548		9		0	0			8073	608	5671	0	699	46077	0	0			0	19034	0	0	8274	927	4289	12305	752	631	130	10967	2622	8775	3852	827	0								103	93		
260055																														0	201210	3176	8533	200825	0	1306	1306	947	0	49401	0	49401	87470	54085	0	2952	766658	1477	945	945	0	2147	122275	28893	91442	241036	41567	50276	15826	8905	3937	1763	358879	149258	70715	43966	22106	344	0	0	0	0	0	0	0	0	6117	0	
260149																														0	0	0	0	0		7		633	0			551	0	32	0	0	1223	0	0			0	0	0	0	1116	0	0	0	0	0	0	1080	36	89	0	0	0								0	0		
260354																														0	199	7253	0	236		35		7353	0			5857	0	3400	0	0	31483	25	0			0	7172	3	0	11914	203	617	2050	3915	387	0	7555	3539	5214	6976	933	119								0	0		
260831																														0	969	1127	0	5772		5		8	0			2050	0	2529	0	222	27741	20	0			0	15025	54	0	15203	5098	1531	5717	866	1756	18	6792	1783	2219	1662	270	0								0	0		
260868																														0	11592	503	611	5908		0		619	0			766	0	5300	0	0	39330	2	54			0	13677	302	1832	13228	831	1055	8513	1710	75	1372	3101	8661	8606	3601	535	189								0	0		
261070																														0	4237	0	2635	20311		35		0	0			29460	0	6957	0	0	73164	131	485			0	6440	1767	432	25240	2485	1000	2614	19	56	216	29602	7905	21717	4226	1327	245								968	0		
261146																														0	289	6664	0	9436		33		819	0			1492	215	4670	0	0	43410	0	0			0	18539	1192	1516	6874	1886	1095	433	3435	6982	4533	8875	3651	3070	5023	2975	1157								0	61		
261258																														0	7730	0	186	52671		60		0	2246			19366	186	3600	0	1809	91155	118	0			0	5241	424	2525	30151	1389	2067	1008	628	149	0	28273	22400	20187	12860	627	1685								0	0		
261360																														0	2509	4715	305	11164		233		8793	0			11275	0	18458	0	721	74910	854	0			0	17088	503	2009	24513	373	3835	6944	5729	207	0	8666	19961	14375	13031	1835	0								0	0		
261557																														0	245	165	38	720		0		0	0			614	0	2625	0	0	5902	0	0			0	1359	136	0	2393	142	205	709	187	115	0	982	1131	1142	957	294	0								0	0		
261632																														0	1033	151	501	2974		89		0	0			3685	287	0	0	0	16942	315	0			0	2616	578	0	5473	250	394	40	1265	667	0	2811	2018	2757	4814	2022	0								0	5343		
261904																														0	1579	846	239	8646		0		58	0			3416	164	4495	0	1554	54329	0	0			0	32567	717	19709	4724	1216	1890	4796	602	9790	14091	5304	4571	3568	3625	2033	2051								0	48		
261940																														0	2338	43108	3668	39797		1601		14328	0			19538	0	13181	0	142	166683	0	0			44	26999	1139	1018	77554	3889	4358	9829	4414	4398	0	33346	36214	47544	13391	8100	0								844	0		
262059																														0	6409	765	2467	44437		0		16	0			18754	1029	11308	0	0	113041	8	0			107	24733	2793	319	25310	1499	2815	9544	10062	813	0	20173	9603	34567	21407	2490	0								338	0		
262068																														0	72741	32091	15041	347704	22	2162	2140	31988	0	118783	0	118783	51381	8807	0	33373	741216	1035	0	0	0	14266	13355	12352	7564	262575	6255	3212	1740	2050	98	0	422289	47553	46203	93439	113828	4702	0	0	0	0	0	0	0	2473	0	0	
262237																														0	8504	1222	0	11158		16		38	0			2861	494	5380	0	4933	45246	10	0			0	9691	959	572	10253	3188	1266	4743	430	64	0	21073	3418	5788	1951	3335	0								0	0		
262273																														0	556	1463	551	7437		0		0	0			175	3475	2632	0	839	35773	21	0			0	17166	1500	7516	10606	730	2934	3943	843	7496	928	4645	2297	2986	1918	5798	967								0	0		
262358																														0	315	583	0	2308		38		624	0			3430	0	15314	0	0	26347	941	0			0	4676	0	0	7898	9	49	288	504	3732	94	2519	5515	6811	5387	2380	0								0	0		
262451																														0	6165	4775	1318	22213		0		4398	0			24845	590	3604	0	1074	87272	0	0			0	16332	1694	514	38334	1735	2413	4964	4047	3173	0	20043	14143	14810	15811	4175	1064								264	0		
262741																														0	1240	9814	0	5853		153		4742	661			6067	0	11341	0	138	71042	0	0			111	30311	1383	14475	18449	3301	11437	1121	412	5233	8795	8574	19667	4255	4663	1418	1733								0	0		
262844																														0	1075	48159	3588	41698		1893		34609	0			20833	0	5845	0	5224	190223	0	0			0	26350	686	4700	83515	1354	7576	7506	8595	1091	0	25273	49312	39487	32978	14392	769								189	74		
262956																														0	2559	0	0	0		39		0	0			24138	0	8179	0	1389	63285	0	0			0	23988	2665	15592	11273	1020	4223	2997	5014	6763	3692	6885	5518	9298	9283	4397	3698								175	153		
262965																														0	13492	96	402	9997		29		0	0			11376	0	3751	0	580	45132	0	0			0	4798	611	3226	23297	2375	513	1142	474	294	0	20102	3683	6728	7965	1588	0								0	0		
263243																														0	3221	2581	85	33426		247		74	0			9139	10175	25601	0	417	176934	0	0			132	89824	1941	75491	22116	5083	23215	17386	33298	7814	2451	26513	23032	15029	15224	4410	2591								0	203		
263551																														0	480	0	666	3876		564		144	0			2612	0	4725	0	0	20361	425	0			0	7260	459	5933	4723	405	456	1513	972	1928	1700	1809	2202	3156	2272	2541	677								0	0		
263627																														0	2742	3152	2516	37047		179		237	0			2286	0	6570	0	3148	100377	0	0			0	40015	2064	0	11861	38	591	4491	13500	20697	209	4242	6990	8639	27723	10098	196								421	0		
263953																														0	15943	1424	59	33675		309		1006	0			12447	0	27866	0	3690	111910	0	0			0	15038	427	1268	27724	737	1060	815	2099	9070	1028	11361	15776	32175	19215	18208	80								0	26		
264156																														0	107	47	0	5		0		224	0			804	0	1567	0	0	4809	0	0			0	1995	60	1764	733	399	1342	24	138	60	32	297	750	567	867	328	0								0	0		
264455																														0	3374	3036	413	28315		8790		8242	0			12583	0	17278	0	0	107851	1380	0			0	24731	2469	24731	24218	5881	3072	4582	3911	6450	460	39377	13624	19488	10417	809	0								0	0		
264558																														0	12553	4754	4503	16152	240	651	411	6630	0	15472	0	15472	4650	7930	0	1886	251289	0	0	0	0	84	40105	4870	7327	166133	1699	2317	5767	5976	17620	6726	150842	16052	11970	19975	11622	689	0	0	0	0	0	0	0	130922	211	0	
264941																														0	2306	0	0	39866		1330		0	0			11499	22117	8121	0	0	155767	0	1343			0	54895	11027	525	62673	2993	8792	26154	13676	2568	0	43615	7273	24529	20275	2415	0								835	2428		
265041																														0	429	1035	29	322		538		6526	0			4926	0	4953	0	0	31485	0	0			0	12727	0	11197	7302	3077	8301	171	74	291	0	7628	9058	420	81	282	0								0	0		
265340																														0	460	2792	907	2629		58		1607	0			1511	0	11241	0	1245	52959	66	0			0	29535	1040	9259	9235	323	9902	335	1274	15805	1734	4172	8373	3058	4670	2741	306								0	0		
265407																														0	8218	191	11031	126919	0	0	0	0	481	33298	0	33298	20365	98850	0	2250	477238	0	0	0	0	0	168488	7160	88591	31896	3148	25122	30077	24182	39115	46344	47996	38403	85955	70930	47572	13237	0	0	0	0	0	0	0	0	468	0	
265452																														0	140	6236	0	1720		394		2990	0			2833	0	2248	0	0	25913	0	0			0	9352	0	0	4956	49	409	4419	3469	944	0	3006	2202	5308	4352	1692	1								0	0		
265676																														0	6676	0	0	9816		0		0	0			4904	82	6149	0	0	51428	2	0			0	21814	1989	41	20817	1265	3739	6454	6865	3316	143	8202	7611	5195	7164	601	439								0	0		
265948																														0	744	13153	893	12630		10		8105	301			5586	490	2120	0	893	53516	0	0			0	7712	1110	5083	10557	564	1386	2851	656	1487	754	11949	3214	19242	6719	3941	711								45	25		
266066																														0	860	5342	1215	6085		124		14821	5			8151	0	2802	0	0	41329	7	0			478	1917	19	360	16433	458	283	740	414	21	0	27196	4404	2869	3029	954	0								0	0		
266244																														0	2792	5717	1567	5695		17		498	0			1063	790	1624	0	239	47669	0	30			0	25898	1739	17986	5150	2557	3372	5451	8420	4585	1458	2319	4911	6212	6668	1359	148								0	0		
266253																														0	0	3751	0	3373		17		7420	0			8615	0	2012	0	21	26161	3	0			0	955	0	4	10263	77	48	411	263	109	0	14122	4826	2475	2286	1500	0								0	0		
266271																														0	217117	0	486570	1148999	0	19698	19698	0	0	665108	0	665108	935534	246381	0	10319	8617314	0	749482	749482	0	0	3841837	292978	1357929	537118	1164475	256959	190460	109076	867797	1239279	2070723	193156	792539	1161201	478393	49648	0	0	0	0	0	0	0	0	3291	0	
266440																														0	0	1915	236	2203		8		3060	0			638	0	1132	0	25	11741	0	0			0	2519	5	0	4460	99	542	1430	60	242	146	2718	1826	3013	1192	261	0								0	0		
266655																														0	0	12239	0	718		36		13400	0			2171	0	639	0	0	30112	0	0			0	909	0	0	11788	0	33	74	471	287	0	16272	1118	2755	7856	236	0								0	0		
266851																														0	3076	143	1430	33955		0		88	0			11232	1256	6718	0	0	101249	0	0			0	41371	1727	37266	40563	3086	10326	14303	420	7374	5862	19716	7660	14923	10021	6049	1356								253	0		
266879																														0	944	0	2430	2716		0		0	0			1754	382	1179	0	0	49736	0	0			0	38695	1234	123	2136	66	42	134	584	17001	20808	1959	118	1017	1331	2795	3820								0	402		
266945																														0	8359	5654	763	60639		1636		6123	498			22965	2469	40405	0	6665	214399	0	0			0	56509	2212	33782	55876	4786	11707	16785	16301	3256	1444	50355	32013	24947	31992	11483	3531								0	0		
267652																														0	798	365	0	24109		6		246	0			8880	6048	4019	0	0	60662	0	0			0	15679	414	12880	8960	498	829	631	1192	5542	6975	3126	8432	9406	5843	10216	7960								0	98		
267737																														0	14893	443	1471	249873	0	299	299	520	0	48177	0	48177	9208	26235	0	216	442528	108	0	0	0	0	80947	9478	64861	38228	8627	17855	22176	1937	21169	8955	196314	45364	37529	49708	27895	4561	0	0	0	0	0	0	0	0	876	0	
267755																														0	13073	298	1736	13942		46		226	0			5844	0	4086	0	0	71369	296	4719			380	25016	2679	10937	10343	2431	2998	7038	1886	9716	947	13111	4765	12522	6930	7425	1760								0	0		
267979																														0	0	0	0	0	0	107	107	0	0	0	0	0	0	259364	0	0	258619	949	0	0	0	0	93	0	0	15207	0	0	93	0	0	0	48041	6031	119281	79682	6440	0	0	0	0	0	0	0	0	0	4	0	
268042																														0	4413	14229	0	31067		179		5238	0			6855	0	7093	0	548	98971	48	654			0	26804	1645	1369	45021	2728	7989	13533	1242	803	456	14864	22443	24526	6337	2379	784								243	51		
268136																														0	235	500	0	17641		858		725	0			7654	15	9300	0	97	47961	0	0			0	9762	1174	1222	17929	2017	597	4767	866	1460	0	18875	4175	9657	4764	381	0								0	0		
268257																														0	24372	1433	1195	92541	0	2400	2400	59	0	26279	0	26279	0	21654	0	361	215518	316	0	0	0	0	35074	10278	4988	35738	1665	4384	9407	5977	12445	1181	60595	35679	32204	24975	23254	3035	0	0	0	0	0	0	0	0	188	0	
268341																														0	2942	1636	604	568		0		1792	0			6752	307	5669	0	0	41843	0	0			0	18369	3196	10483	7289	261	2060	6525	5373	1065	2944	4509	3655	6581	4423	3474	726								0	8		
268556																														0	6581	14558	2495	69406	0	228	228	20456	0	76209	0	76209	33707	42727	0	18966	344039	105	172	172	0	0	32702	21917	11484	223546	4805	11993	10124	3625	1659	17	156355	82015	58247	12353	1327	2	0	0	0	0	0	0	0	641	3379	0	
268734																														0	79621	0	10147	178109	750	898	148	0	0	25372	0	25372	1016	1209	0	0	317952	2096	0	0	0	0	22028	1648	0	111210	596	3253	3192	8477	6256	100	47920	78285	44701	77468	48533	0	0	0	0	0	0	0	0	0	0	0	
268828																														0	871	0	0	15218		1272		2	0			47253	0	15698	0	0	102806	21	0			0	22513	0	0	73769	1796	4972	11014	2893	363	1023	58467	8534	9123	3353	424	218								0	0		
268846																														0	2811	7458	0	37563		352		2582	0			22005	3391	10033	0	1000	123742	78	2191			0	26176	8099	633	19806	1031	3034	14152	3530	4182	0	5923	18850	38591	30395	3014	694								0	159		
268976																														0	4659	0	3361	8962		11		0	0			0	3195	3498	0	0	172317	0	0			0	142546	6085	129808	1112	3117	12325	38246	65422	16100	7336	3223	5084	10243	8278	2437	506								0	0		
269049																														0	2656	8931	931	9336		36		14157	0			9982	0	3079	0	526	62931	57	468			0	12023	863	8581	15961	248	976	2844	5251	2157	498	11461	6735	8902	19261	4306	60								0	0		
269058																														0	4873	1202	0	14964		901		735	0			6281	4608	6369	0	0	59975	0	322			0	17860	1637	14928	9804	1329	3033	11938	851	392	317	6720	7278	16050	6588	3748	1731								0	223		
269478																														0	1579	0	271	2226		0		0	0			0	4389	578	0	0	38633	0	0			0	29052	538	10193	2559	721	2628	4199	4006	7222	10276	5444	1240	1988	549	360	0								0	0		
269656																														0	767	2081	0	5299		1558		3542	0			4978	0	1214	0	0	27406	0	3647			0	4320	0	4318	14847	543	1358	1045	1374	0	0	3694	9907	3099	4384	872	1037								0	0		
269759																														0	0	5341	0	1341		64		8964	194			1503	0	1642	0	0	20220	0	0			0	1309	56	0	14903	149	422	733	5	0	0	10539	3793	3826	510	0	0								0	0		
270036																														0	210644	0	0	176002	0	180	180	2020	0	24925	0	24925	41875	6396	0	1355	604002	0	0	0	0	1905	132557	7235	108575	184660	22172	72328	21870	5663	2909	7615	240429	58438	88051	56357	26178	1982	0	0	0	0	0	0	0	615	198	0	
270148																														0	1363	1067	0	5772		0		110	100			3570	0	16382	0	0	46555	4	0			0	18059	0	0	14219	965	3382	12256	1244	101	0	3216	6656	10016	7413	951	0								236	0		
270335																														0	106818	9855	2997	99073	0	0	0	64	562	16999	0	16999	15427	21272	0	0	307294	313	0	0	0	0	33534	1545	33534	209969	5519	13901	10179	1901	725	1095	118735	71814	54530	9391	8450	9251	0	0	0	0	0	0	0	23	0	0	
270353																														0	1464	2450	281	8899		24		4331	126			5351	0	1396	0	272	29240	0	276			0	4057	439	68	8386	233	412	1583	61	1365	335	7590	3031	5299	3317	5262	639								0	0		
270504																														0	9969	2818	725	29552		556		369	0			18846	2727	21135	0	0	206203	880	0			0	118411	0	83059	12240	11027	35341	36703	2400	19026	12932	35198	12565	10326	14898	11245	3791								1975	0		
270531																														0	18023	0	20763	36590		173		0	0			26285	635	334	0	0	124910	250	0			0	21493	864	4573	55833	6167	1732	8269	4562	0	397	54617	1924	24126	20688	0	0								0	0		
270652																														0	254	2150	21	787		131		17994	86			2060	0	3094	0	6	29970	0	14			0	3310	149	0	10068	0	130	194	757	2229	0	3286	13301	2157	4167	3403	82								0	0		
