"IDRSSD"	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	
653611	1771	430	133	0	1633	425	0	
653648	7675	1531	173	0	6404	1293	860	
653947	990	60	3	0	948	21	0	
654047	588	75	24	0	639	150	0	
654252	803	60	18	0	377	40	388	
654300	1180	95	64	0	1113	92	0	
654458	385	8	8	0	449	80	0	
654542	601	0	33	0	584	16	0	
654757	56106	13242	7885	0	55021	20042	0	
655156	283	117	7	0	186	27	0	
655530	75	-35	35	0	75	0	0	
655576	378072	274989	59925	0	328087	332294	47365	
655651	494	48	86	0	363	3	0	
655660	750	373	17	0	621	261	0	
655839	1870	1174	104	0	1963	1371	0	
655857	941	90	26	0	853	28	0	
656032	902	827	33	0	890	848	0	
656153	155	34	0	0	130	9	0	
656247	365	100	15	0	256	6	0	
656359	1160	476	65	0	1070	451	0	
656470	3697	970	198	0	3023	494	0	
656555	1127	182	28	0	1383	466	0	
656649	1014	1790	78	0	1004	1858	0	
656658	188	12	6	0	199	29	0	
656733	31296	12140	1386	0	24718	8160	1212	
656742	175	-22	40	0	175	18	0	
657178	533	5	9	0	519	0	0	
657365	12269	4800	976	0	10064	3571	0	
657459	8683	3097	234	0	7214	1862	0	
657758	263	0	2	0	261	0	0	
657767	644	370	17	0	690	433	0	
657815	1445	315	5	0	1228	103	0	
657954	447	75	5	0	437	70	0	
658036	4049	240	13	0	3894	98	0	
658139	919	0	1	0	1002	84	0	
658157	80	4	0	0	80	4	0	
658456	267	0	0	0	273	6	0	
658540	4165	4250	6	0	2624	2715	0	
658559	2103	1277	5	0	2024	1203	0	
658924	648	248	37	0	534	171	0	
659042	412	139	50	0	303	80	0	
659257	11500	9099	668	0	6500	4767	0	
659341	1994	1060	90	0	1759	915	0	
659453	230	0	1	0	260	31	0	
659538	835	180	2	4	671	14	0	
659556	308	285	34	0	267	278	0	
659622	2297	443	14	0	1911	71	0	
659640	172	80	10	0	264	182	0	
659734	602	60	54	0	555	67	0	
659855	35910	9191	2523	0	33691	9495	0	
660066	145	0	15	0	140	10	0	
660253	206	137	0	0	569	500	0	
660271	585	45	127	0	578	165	0	
660570	891	60	0	0	831	0	0	
660655	8998	5573	1504	0	7701	5780	0	
660842	47554	8865	11617	0	45249	21330	3153	
660927	1397	90	18	0	1442	153	0	
661157	129	4	9	0	150	34	0	
661223	1107	240	97	0	989	219	0	
661308	5969	1850	1495	0	5607	2983	0	
661858	271	0	0	0	271	0	0	
662350	371	25	11	0	387	52	0	
662369	5939	3350	288	0	5675	3374	0	
662453	749	-126	28	0	934	87	0	
662556	182	2	9	0	199	28	0	
662640	5244	540	12	0	5062	370	0	
662659	1151	432	67	0	914	262	0	
662770	3790	240	0	0	3628	78	0	
662949	1703	80	199	0	1583	159	0	
663058	2571	710	40	0	2556	735	0	
663245	10816	6048	1062	0	10389	6683	0	
663450	464	159	11	0	300	6	0	
663638	455	85	102	0	451	183	0	
663647	1320	219	7	0	1115	21	0	
663656	532	221	1	0	450	140	0	
663722	149	69	9	0	166	95	0	
663768	408	48	36	0	417	93	0	
663834	75723	57000	2359	0	63645	47281	0	
663955	361	12	2	0	349	2	0	
664206	11656	0	121	0	11623	88	0	
664336	1854	264	20	0	1586	16	0	
664457	268	25	4	0	265	26	0	
664653	449	285	184	0	281	21	-280	
664756	8910	980	367	0	5986	519	2096	
664831	427	60	7	0	369	9	0	
665052	0	0	0	0	0	0	0	
665146	760	115	61	0	634	50	0	
665258	272	75	31	0	421	255	0	
665865	420	68	6	0	363	17	0	
665931	18885	2000	875	0	17560	1550	0	
666031	9009	6340	2	0	7598	2079	-2852	
666059	149	40	9	0	165	65	0	
666358	365	291	73	0	412	411	0	
666554	1686	180	14	0	1499	84	77	
666657	7762	2360	49	0	6469	1116	0	
666750	240	62	13	0	210	45	0	
666844	915	209	40	0	593	110	183	
667029	576	120	9	0	477	30	0	
667038	615	20	52	0	590	47	0	
667252	223	0	5	0	229	11	0	
667346	509	0	0	0	509	0	0	
667355	662	0	12	0	658	8	0	
667458	178	12	0	0	166	0	0	
667524	928	355	121	0	880	428	0	
667551	348	36	33	0	332	53	0	
667757	2950	1380	160	0	1960	550	0	
667832	761	264	148	0	721	372	0	
667850	86	2	0	0	84	0	0	
667869	1929	1000	15	0	1104	190	0	
668053	250	0	26	0	236	12	0	
668147	1225	160	103	0	1080	118	0	
668352	75	0	2	0	73	0	0	
668745	1043	144	8	0	952	61	0	
668848	1094	825	157	0	1291	1179	0	
669340	1050	135	47	0	1023	155	0	
669359	300	22	0	0	278	0	0	
669443	2660	643	451	0	2300	734	0	
669555	1942	255	72	0	2039	424	0	
669751	1226	300	6	0	920	0	0	
670056	308	95	4	0	302	93	0	
670159	160	10	0	0	152	2	0	
670421	369	85	44	0	276	36	0	
670430	965	66	37	0	929	67	0	
670467	2471	825	94	0	2153	601	0	
670551	228	0	4	0	224	0	0	
670560	0	0	0	0	0	0	0	
670654	113	10	6	0	98	1	0	
670748	310	-70	9	0	406	35	0	
670850	49	22	0	0	40	13	0	
671053	165	65	2	0	114	16	0	
671147	1143	1300	672	0	928	1757	0	
671334	3786	487	16	0	3297	45	31	
671464	6760	2100	817	0	5497	1654	0	
671558	3661	773	258	0	3911	1281	0	
671576	10303	5726	197	0	6128	1687	-61	
671857	145	0	0	0	148	3	0	
672041	76	0	0	0	76	0	0	
672238	155	0	26	0	164	35	0	
672247	914	75	1	0	879	41	0	
672359	373	0	12	0	361	0	0	
672537	1570	1065	125	0	1106	726	0	
672612	43421	3000	64	0	40634	277	0	
672836	4530	1483	20	0	3125	271	173	
673132	2978	1230	145	0	2493	890	0	
673178	385	25	36	0	400	76	0	
673244	537	55	29	0	528	75	0	
673431	1501	2883	15	0	1623	3020	0	
673440	7030	4550	136	0	6594	4250	0	
673851	205	6	4	0	196	1	0	
673909	2810	200	100	0	2510	0	0	
673963	1336	160	180	0	1273	277	0	
674344	233	36	2	0	197	2	0	
674513	5807	480	269	0	5456	398	0	
674737	181	0	29	0	176	24	0	
674849	1000	288	16	0	815	119	0	
675042	508	139	17	0	455	103	0	
675051	219	0	0	0	219	0	0	
675079	610	0	25	0	625	40	0	
675239	943	389	60	0	883	389	0	
675248	443	123	74	0	514	268	0	
675332	912350	463883	63491	0	848741	479296	15531	
675341	300	0	63	0	300	84	21	
675547	1800	555	16	0	1341	112	0	
675659	559	120	87	0	513	161	0	
675855	116	15	0	0	155	54	0	
675949	1662	771	221	0	953	283	0	
675958	496	30	5	0	462	1	0	
676049	854	442	39	0	808	548	113	
676151	1431	80	45	0	1540	334	100	
676160	13600	6819	2750	0	7126	3819	724	
676245	842	60	204	0	589	11	0	
676432	1197	358	88	0	1257	506	0	
676656	37210	11912	779	0	31707	7188	0	
676955	242	46	77	0	238	119	0	
677354	406	63	9	0	364	30	0	
677448	462	-18	20	0	462	2	0	
677644	1763	745	74	0	1211	267	0	
677756	648	90	64	0	512	18	0	
678043	454	58	14	0	436	54	0	
678052	253	133	20	0	228	128	0	
678070	968	0	0	0	978	10	0	
678258	142	50	10	0	141	59	0	
678454	469	194	57	0	440	222	0	
678557	525	0	18	0	558	51	0	
678717	4182	1455	72	0	3722	1067	0	
678744	516	469	23	0	514	490	0	
678865	6030	3135	8	0	3945	1060	2	
678931	242	30	20	0	209	17	0	
679125	28874	7713	1838	0	28663	9340	0	
679246	721	91	4	0	647	19	-2	
679451	295	0	3	0	299	7	0	
679648	461	15	276	0	209	39	0	
679826	2307	300	21	0	2060	74	0	
680055	888	390	17	0	597	116	0	
680130	2562	1660	803	0	2003	1904	0	
680149	727	0	40	0	731	44	0	
680354	3105	70	40	0	690	19	2324	
680457	600	28	5	0	600	33	0	
680466	662	441	176	0	607	562	0	
680617	4541	284	37	0	4247	83	56	
680747	380	75	14	0	386	95	0	
680813	6779	1080	437	0	6442	1180	0	
680952	57	2	3	0	62	10	0	
681043	601	122	44	0	570	135	0	
681249	215	16	0	0	199	0	0	
682143	1997	370	69	0	1956	398	0	
682545	422	38	15	0	400	31	0	
682563	81315	22546	5881	0	69538	18724	2074	
682611	13309	2200	745	0	13860	3496	0	
682648	309	100	48	0	288	127	0	
682732	10417	3763	306	0	9449	3101	0	
683001	2733	180	118	0	2685	250	0	
683252	2729	1738	63	0	4177	3249	0	
683449	1350	150	66	0	1188	54	0	
683814	1500	193	83	0	1500	276	0	
684325	1323	150	2	0	1217	46	0	
684455	481	237	54	0	328	138	0	
685023	419	20	1	0	402	4	0	
685050	585	0	4	0	619	38	0	
685368	2539	610	210	0	1887	168	0	
685407	2655	0	16	0	2643	4	0	
685555	845	437	129	0	794	515	0	
685649	1220	790	8	0	1204	782	0	
685658	1754	582	104	0	1430	362	0	
685733	255	60	0	0	195	0	0	
686440	635	150	38	0	553	106	0	
686459	209	18	2	0	216	27	0	
686655	3442	1940	28	0	2262	788	0	
686758	389	0	45	0	574	230	0	
686963	933	-195	398	0	908	178	0	
687009	17940	10500	653	0	8220	1433	0	
687054	133	0	24	0	123	14	0	
687250	159	120	11	0	228	200	0	
687269	363	46	6	0	317	6	0	
687474	2073	2000	87	0	1107	1121	0	
687830	340	0	6	0	334	0	0	
687858	3898	1068	257	0	3517	944	0	
687951	2500	955	258	0	2618	1331	0	
688079	185403	50192	38305	0	185136	88230	0	
688257	364	175	9	0	304	124	0	
688275	3082	330	117	146	2781	0	0	
688453	370	40	57	0	350	77	0	
688556	571	40	22	0	570	61	0	
689209	5846	0	220	0	6215	589	0	
689302	4047	100	201	0	3893	147	0	
689357	1750	1257	93	0	1579	1179	0	
689665	935	0	21	0	985	71	0	
689740	4426	1353	440	0	5096	2463	0	
689759	359	0	0	0	360	1	0	
689937	208	30	2	0	245	69	0	
690045	2435	817	59	0	1750	191	0	
690773	481	132	37	0	447	135	0	
691042	105	34	11	0	96	36	0	
691079	2806	374	2	0	2747	317	0	
691145	1733	375	62	0	1736	440	0	
691350	1188	1726	29	0	778	1345	0	
691556	913	350	36	0	881	354	0	
691743	148	7	0	0	148	7	0	
691958	186	24	2	0	195	35	0	
692450	735	96	4	0	662	27	0	
692478	1228	53	30	0	1146	1	0	
692704	0	0	0	0	0	0	0	
692946	1400	197	34	0	1300	131	0	
693224	6652	1914	411	0	5433	1106	0	
693345	10188	5675	392	0	9228	5107	0	
693662	4403	5660	128	0	3418	4803	0	
693952	948	117	15	0	828	15	3	
694146	77	5	0	0	72	0	0	
694463	634	96	32	0	575	69	0	
694678	7039	1053	53	0	6547	614	0	
694771	159	35	0	0	176	52	0	
694847	2230	260	215	0	2326	571	0	
694904	40500	0	0	0	40500	0	0	
695134	2058	365	280	0	1569	156	0	
695228	5958	1995	1136	0	5702	2875	0	
695349	1507	762	20	0	1286	561	0	
695545	492	230	55	0	468	261	0	
695648	244	-6	12	0	244	6	0	
695705	1011	265	37	0	958	249	0	
695732	409	0	0	0	424	15	0	
695750	2260	0	22	0	2704	466	0	
695947	226	74	6	0	216	70	0	
696047	475	61	45	0	454	85	0	
696056	434	480	66	0	598	710	0	
696168	1708	2061	187	0	1330	1870	0	
696430	3299	665	25	0	3023	414	0	
696551	275	45	7	0	245	22	0	
696645	416	40	7	0	374	5	0	
697035	282	51	29	0	285	83	0	
697110	1656	27	6	0	1645	22	0	
697147	661	10	0	0	675	24	0	
697156	661	112	22	0	592	65	0	
697231	2473	277	207	0	2363	374	0	
697455	731	1200	55	0	778	1302	0	
697633	232830	136331	14493	0	191393	109387	0	
697754	4769	1019	1013	0	5087	2350	0	
697763	54015	3600	2716	0	51874	6225	2050	
697848	795	257	48	0	674	184	0	
697857	485	185	54	0	501	255	0	
697950	308	70	22	0	321	105	0	
697978	2314	160	3	0	2281	130	0	
698144	3277	2119	302	0	2680	1824	0	
698229	505	172	2	0	415	84	0	
698322	1775	550	21	0	1322	118	0	
698546	285	41	14	0	258	28	0	
698649	1886	300	91	0	1566	71	0	
698957	603	215	53	0	439	104	0	
699105	803	150	11	0	646	4	0	
699132	166	19	1	0	152	6	0	
699253	492	50	4	0	460	22	0	
699534	1900	534	80	0	1883	597	0	
699552	2131	300	59	0	1900	128	0	
700140	391	50	23	0	391	73	0	
700252	396	112	45	0	335	96	0	
700337	1165	602	65	0	1128	630	0	
700430	1015	370	40	0	700	95	0	
700458	382	100	3	0	383	104	0	
700672	8666	7300	24	0	1730	388	0	
700739	936	285	44	0	856	249	0	
701062	24197	1000	816	0	24564	1281	-902	
701222	2105	436	65	0	1960	356	0	
701240	3138	1217	2	0	2174	255	0	
701259	1447	391	2	0	1232	178	0	
701651	340	25	0	0	317	2	0	
701736	4872	1200	50	0	3883	261	0	
701745	218	0	5	0	245	32	0	
701839	432	117	61	0	471	217	0	
701857	193	42	4	0	230	83	0	
701950	754	326	120	0	652	344	0	
702050	70	0	1	0	70	1	0	
702117	40167	9073	4670	0	44746	18322	0	
702229	384	30	3	0	429	78	0	
702359	253	94	13	0	191	45	0	
702612	3479	300	26	0	3206	53	0	
702751	479	35	39	0	445	40	0	
702836	375	152	11	0	400	188	0	
702854	1253	270	53	0	1050	120	0	
702911	1998	370	220	0	1904	496	0	
702966	213	25	42	0	222	76	0	
703039	353	293	31	0	321	292	0	
703141	2639	545	118	0	2196	220	0	
703310	797	0	8	0	858	69	0	
703347	554	30	3	0	536	15	0	
703440	2574	702	100	0	2386	614	0	
703552	52	15	8	0	36	7	0	
703767	2433	0	311	0	2474	352	0	
704326	550	342	45	0	600	437	0	
704447	536	0	96	0	609	169	0	
704559	2992	2489	40	0	2406	1943	0	
704737	697	170	12	0	537	22	0	
704755	194	18	1	0	180	5	0	
704906	929	0	11	0	929	11	0	
704942	307	130	305	0	320	448	0	
705444	797	125	7	0	788	214	91	
705453	380	0	0	0	380	0	0	
705556	1071	100	73	0	1040	142	0	
705565	300	96	18	0	278	92	0	
705958	623	50	22	0	592	41	0	
706030	142	15	6	0	129	8	0	
706058	297	74	33	0	196	6	0	
706067	1436	1520	34	0	1159	1277	0	
706151	391	120	2	0	425	156	0	
706236	729	255	57	0	713	296	0	
706254	1404	822	94	0	1151	663	0	
706366	2899	3784	175	0	3130	4190	0	
706450	166	34	26	0	167	61	0	
706656	416	115	10	0	324	33	0	
707055	1102	360	25	0	923	206	0	
707354	4429	580	135	0	3929	215	0	
707372	170	89	0	0	87	6	0	
707840	375	55	3	0	399	82	0	
708052	441	0	10	0	444	13	0	
708137	1323	1006	30	0	1081	794	0	
708164	489	40	19	0	462	32	0	
708333	443	40	4	0	444	45	0	
708379	780	137	18	0	742	117	0	
708454	1451	250	12	0	1428	239	0	
708753	303	22	5	0	295	19	0	
709031	1580	270	3	0	1365	58	0	
709125	3753	62	25	0	3683	17	0	
709143	1214	1172	82	0	1278	1318	0	
709358	889	495	15	0	807	428	0	
709451	947	72	61	0	877	63	0	
709554	506	0	10	0	525	29	0	
709602	5130	120	87	0	4939	16	0	
709639	1518	250	11	0	1404	147	0	
709648	1343	240	52	0	1185	134	0	
709675	1282	438	145	0	983	284	0	
709956	318	194	3	0	220	99	0	
710176	629	213	9	0	519	112	0	
710251	450	-94	38	0	584	78	0	
710859	1200	228	245	0	1000	273	0	
711472	6707	4439	2200	0	9408	9307	-33	
711520	575	193	43	0	526	187	0	
711548	1324	102	3	0	1228	9	0	
711753	775	0	6	0	774	5	0	
711801	1064	-74	1	0	1148	11	0	
711865	633	170	4	0	467	8	0	
711959	65	-6	7	0	68	4	0	
712031	3623	888	57	0	3151	473	0	
712059	1752	212	8	0	1560	28	0	
712648	574	205	228	0	536	395	0	
712750	1002	659	4	0	625	286	0	
712956	1099	558	324	0	735	518	0	
713038	310	-175	41	0	496	52	0	
713047	392	51	24	0	412	95	0	
713140	691	335	57	0	597	298	0	
713252	268	12	14	0	242	0	0	
713476	1559	477	2	0	1123	43	0	
713926	1462	381	101	0	1279	299	0	
714165	215	118	18	0	199	120	0	
714361	2112	-112	232	0	2111	119	0	
714437	509	252	40	0	309	92	0	
714811	1110	10	307	0	1238	445	0	
714839	953	185	4	0	880	116	0	
714978	1558	240	1	0	1317	0	0	
715032	759	107	4	0	728	80	0	
715050	1185	495	46	0	939	295	0	
715144	769	320	27	0	694	272	0	
715340	1399	1165	22	0	958	746	0	
715630	2290	0	119	0	2553	382	0	
715751	268	46	16	0	252	46	0	
715809	8717	2830	142	0	6083	1745	1407	
716413	15103	22217	7857	0	13064	28035	0	
716440	641	393	26	0	700	478	0	
716552	527	226	4	0	298	1	0	
716655	3129	2313	136	0	1183	1969	1466	
716833	8630	1300	417	0	8848	1935	0	
716851	544	125	7	0	439	27	0	
716954	202	36	12	0	174	20	0	
717232	225	24	4	0	220	23	0	
717513	1423	858	27	0	863	325	0	
717737	3220	133	50	0	3234	197	0	
717867	300	0	1	0	301	2	0	
717924	9098	1950	225	0	7636	713	0	
718079	527	121	26	0	438	58	0	
718145	3455	672	482	0	2959	738	80	
718275	1205	1035	353	0	1084	1267	0	
718538	1005	430	99	0	914	438	0	
718547	1173	1121	87	0	998	1033	0	
718556	386	120	14	0	304	52	0	
718930	1399	300	10	0	1105	16	0	
719030	150	-44	16	0	183	5	0	
719058	222	55	28	0	204	65	0	
719441	329	279	0	0	151	111	10	
719610	1482	289	152	0	1344	303	0	
719656	1667	660	109	0	1439	541	0	
719955	1206	415	3	0	892	104	0	
719964	611	200	5	0	446	40	0	
720045	382	0	2	0	383	3	0	
720157	294	9	4	0	340	59	0	
720166	488	450	22	0	407	391	0	
720344	528	0	54	0	567	93	0	
720465	1981	699	96	0	2426	1240	0	
720746	1064	144	41	0	930	51	0	
720858	1094	120	128	0	1059	213	0	
720951	857	170	76	0	327	8	292	
721350	577	40	43	0	552	58	0	
721659	519	80	11	0	549	121	0	
721752	591	240	81	0	546	276	0	
721949	1724	579	54	0	1478	387	0	
722227	573	100	118	0	597	242	0	
722432	1276	360	24	0	1169	277	0	
722450	563	0	6	0	563	6	0	
722544	11767	50	194	0	11904	381	0	
722816	6881	1000	493	0	6301	913	0	
723037	2042	-125	46	0	2503	382	0	
723112	350801	149580	33643	0	306763	139185	0	
723158	828	420	16	0	486	94	0	
723354	35401	4692	4832	0	35362	9485	0	
723550	261	66	2	0	216	23	0	
723653	668	132	9	0	562	35	0	
723710	2109	164	120	0	1672	808	961	
723747	243	22	0	0	221	0	0	
723756	365	90	19	0	271	15	0	
723822	862	163	28	0	890	219	0	
723868	544	175	5	0	453	89	0	
724052	768	71	9	0	787	99	0	
724230	998	630	116	0	758	506	0	
724351	1858	435	3	0	1557	137	0	
724548	163	155	14	0	303	309	0	
724557	406	354	23	0	404	375	0	
724744	939	218	78	0	910	267	0	
724753	298	27	6	0	312	47	0	
724847	4320	900	5	0	3500	85	0	
724940	86	0	0	0	86	0	0	
725077	248	100	0	0	171	23	0	
725376	256	0	0	0	256	0	0	
725611	1253	178	49	0	1247	221	0	
725732	3021	3009	1008	0	3309	4305	0	
725741	964	280	77	0	767	160	0	
725826	549	100	30	0	510	91	0	
725844	164	24	15	0	131	6	0	
725853	408	798	0	0	368	758	0	
726234	1000	200	0	0	811	11	0	
726355	310	84	39	0	287	100	0	
726458	400	116	15	0	350	81	0	
726757	936	120	11	0	854	49	0	
726953	832	1240	17	0	637	1062	0	
727156	274	34	7	0	233	0	0	
727343	234	0	3	0	239	8	0	
727455	1426	846	95	0	955	470	0	
727530	449	160	258	0	345	314	0	
727950	82	0	0	0	83	1	0	
728452	422	97	9	0	366	50	0	
728733	407	114	29	0	367	103	0	
728742	3882	2135	273	0	3941	2467	0	
728779	319	89	12	0	225	7	0	
728854	144051	59221	11316	0	116224	39059	-3651	
728948	3529	2317	72	0	2167	1107	80	
728957	675	937	70	0	733	1065	0	
729011	628	233	36	0	521	162	0	
729057	480	135	8	0	452	115	0	
729132	2107	300	85	0	2176	454	0	
729310	1480	1375	89	0	1679	1663	0	
729440	369	100	9	0	358	98	0	
729459	699	465	52	0	430	238	0	
729637	3983	722	375	0	4168	1282	0	
729842	503	80	31	0	509	117	0	
729945	1009	994	166	0	783	934	0	
730213	1190	412	33	0	932	187	0	
730268	25534	76364	364	0	23656	74447	-403	
730446	882	353	56	0	548	75	0	
730745	84	30	4	0	78	28	0	
730754	181	0	6	0	217	42	0	
730857	440	72	14	0	396	42	0	
731050	1221	372	58	0	1095	304	0	
731247	12125	2449	1514	0	9950	1788	0	
731957	59	20	4	0	52	17	0	
732178	1489	865	71	0	1231	678	0	
732253	369	130	15	0	300	76	0	
732459	364	66	0	0	312	14	0	
732570	1563	610	12	0	1442	501	0	
732637	393	137	24	5	431	194	0	
732730	1498	2042	56	0	593	1193	0	
732758	1533	441	0	0	1438	346	0	
732918	2953	365	63	0	2927	402	0	
732945	539	5	11	0	561	38	0	
732954	182	20	35	0	154	27	0	
733045	861	0	22	0	898	59	0	
733054	1122	244	8	0	1029	159	0	
733531	1487	402	28	0	1119	62	0	
733540	151	35	1	0	135	20	0	
733559	302	82	22	0	258	60	0	
733661	4650	5280	448	0	2504	3582	0	
733755	362	39	27	0	333	37	0	
733951	788	0	127	0	734	73	0	
734051	205	48	0	0	188	31	0	
734248	1652	217	125	0	1535	225	0	
734350	1327	1030	296	0	1006	1005	0	
734538	523	35	0	0	488	0	0	
734565	65	24	0	0	59	18	0	
734613	1358	23	11	0	1433	109	0	
734855	204	12	7	0	192	7	0	
734949	300	14	0	0	288	2	0	
735049	216	2	1	0	219	6	0	
735067	83	0	6	0	89	12	0	
735142	305	36	2	0	274	7	0	
735357	104	0	4	0	101	1	0	
735414	152	40	21	0	152	61	0	
735441	2357	100	88	0	2198	29	0	
735656	402	22	3	0	384	7	0	
735768	2619	474	90	0	2153	98	0	
735852	1957	140	31	0	1909	123	0	
736158	202	70	3	0	209	80	0	
736206	5221	600	152	0	5263	794	0	
736448	5315	3063	210	0	4005	2665	702	
736550	550	155	3	0	501	109	0	
736662	195	20	24	0	249	98	0	
736877	3059	630	154	0	2831	801	245	
737548	2291	1220	341	0	2751	2021	0	
737632	1084	-6	240	0	882	32	0	
737753	600	0	56	0	666	122	0	
737959	197	0	2	0	203	8	0	
738013	3423	600	42	0	2981	200	0	
738040	3029	985	239	0	2669	938	74	
738143	2090	1329	49	0	1833	1121	0	
738255	632	40	4	0	588	0	0	
738303	2662	0	371	0	2345	54	0	
738367	4685	-1085	1882	0	3034	743	1597	
738611	164	12	6	0	191	45	0	
738657	185	38	15	0	166	34	0	
738769	1909	0	265	0	1867	223	0	
739159	58	6	0	0	58	6	0	
739346	128	18	32	0	102	24	0	
739355	331	76	2	0	279	26	0	
739430	1276	237	106	0	1207	274	0	
739560	10193	450	358	0	9977	592	0	
739832	228	56	12	0	229	69	0	
739850	383	35	2	0	347	1	0	
740043	3052	420	148	0	2913	429	0	
740249	292	130	5	0	160	3	0	
740258	60	6	10	0	42	13	15	
740931	12917	6035	1612	0	10267	4997	0	
741068	272	0	23	0	266	17	0	
741152	218	120	65	0	201	168	0	
741330	2707	3686	327	0	2681	3987	0	
741358	181	50	0	0	197	66	0	
741545	8405	1096	492	0	8385	1568	0	
741639	129	6	10	0	129	16	0	
741648	695	664	28	0	356	353	0	
741657	1109	48	6	0	1111	56	0	
741844	677	275	5	0	548	151	0	
741956	178	58	8	0	218	106	0	
742056	614	80	28	0	515	9	0	
742355	414	60	1	0	371	18	0	
742542	555	84	25	0	564	118	0	
742560	3497	0	87	0	3478	9	-59	
742636	963	260	20	0	778	95	0	
742944	762	120	22	0	791	171	0	
743053	436	120	59	0	397	140	0	
743455	450	0	134	0	326	10	0	
743651	188	70	26	0	165	73	0	
743679	2075	369	0	0	1779	73	0	
743857	830	120	17	0	784	91	0	
743950	213	35	10	0	203	35	0	
744144	921	71	7	0	915	72	0	
744238	1164	135	35	0	1148	187	33	
744256	2997	520	302	0	2776	601	0	
744854	1014	1450	122	0	766	1324	0	
745150	105	65	5	0	99	64	0	
745347	949	91	32	0	928	102	0	
745570	2631	1600	36	0	1793	798	0	
745646	644	125	26	0	801	308	0	
745954	139	33	1	0	128	23	0	
746054	472	0	16	0	463	7	0	
746157	341	47	2	0	299	7	0	
746223	1000	23	11	0	1000	34	0	
746344	429	30	4	0	401	6	0	
746429	800	172	7	0	650	29	0	
746513	2968	201	5	0	2847	85	0	
746755	331	72	8	0	277	26	0	
746942	284	43	8	0	286	53	0	
747051	701	32	51	0	831	213	0	
747257	296	3	14	0	308	29	0	
747435	2588	2547	142	0	2702	2803	0	
747743	456	707	18	0	331	600	0	
747846	313	73	0	0	240	0	0	
748254	2213	1037	70	0	2143	1037	0	
748357	124	42	14	0	115	47	0	
748441	787	0	34	0	802	49	0	
748647	2206	865	76	0	1384	599	480	
748964	536	60	41	0	502	67	0	
749046	4632	-800	2009	0	5585	2162	0	
749121	6842	912	197	0	6043	310	0	
749242	12203	4350	666	0	11354	4167	0	
749550	43	57	7	0	30	51	0	
749569	5074	4090	309	0	6197	5522	0	
749635	5104	1680	357	0	5340	2273	0	
749756	649	60	18	0	588	17	0	
749840	368	61	4	0	348	45	0	
749943	1034	195	78	0	1209	448	0	
749952	304	24	15	0	269	4	0	
750051	1487	305	10	0	1589	417	0	
750127	1160	133	2	0	1062	37	0	
750154	365	114	10	0	318	77	0	
750239	6355	855	123	0	5631	254	0	
750305	7923	1800	218	0	7010	1105	0	
750341	1929	344	116	0	1932	463	0	
750444	168	30	22	0	205	89	0	
750501	2035	351	3	0	1710	29	0	
750846	360	150	0	0	217	7	0	
750864	29241	14045	6211	0	28030	19045	0	
751151	718	12	21	0	730	45	0	
751254	1309	1062	100	0	656	1174	665	
751302	2314	580	84	0	1928	278	0	
751656	1016	0	10	0	1039	33	0	
751759	3501	1200	78	0	2804	581	0	
751852	1001	220	28	0	752	231	232	
751955	555	69	15	0	501	30	0	
752644	773	250	91	0	750	318	0	
752653	1152	552	76	0	1088	564	0	
752831	1040	240	3	0	820	23	0	
752970	47114	15083	1632	0	38364	7965	0	
753052	456	0	61	0	433	38	0	
753324	2376	700	67	0	1797	188	0	
753351	876	114	29	0	954	221	0	
753548	752	0	14	0	763	25	0	
753641	123	5	4	0	145	31	0	
753856	249	40	52	0	268	111	0	
754068	803	0	1	0	802	0	0	
754246	193	0	31	0	169	7	0	
754358	509	245	17	0	509	262	0	
754433	1353	1220	48	0	822	737	0	
754536	569	15	2	0	567	15	0	
754657	392	268	74	0	357	307	0	
754826	2196	969	142	0	2024	939	0	
754853	4245	582	206	0	3682	225	0	
754929	2972	1185	64	0	2602	879	0	
755047	5794	625	268	0	5668	767	0	
755056	203	0	4	0	202	3	0	
755252	1174	100	216	0	1607	749	0	
755328	7906	17993	576	0	3074	13737	0	
755421	372	55	62	0	366	111	0	
755458	1118	194	42	0	1117	235	0	
755551	2606	1000	171	0	1904	469	0	
755850	1256	100	161	0	1826	831	0	
756316	2184	205	661	0	2052	734	0	
756343	477	0	114	0	364	1	0	
756848	897	200	15	0	712	30	0	
756950	491	0	5	0	492	6	0	
757377	1600	200	0	0	1400	0	0	
757452	906	100	21	0	913	128	0	
757612	477	8	2	0	479	12	0	
757779	565	48	28	0	528	39	0	
758440	469	0	10	0	480	21	0	
758703	6449	997	12	0	5514	74	0	
758721	1452	0	32	0	1433	13	0	
758842	587	12	5	0	653	83	0	
758851	362	73	4	0	313	28	0	
759045	2224	530	0	0	1742	48	0	
759250	217	31	0	0	211	25	0	
759540	629	221	201	0	424	217	0	
759625	1414	975	29	0	1303	893	0	
760041	2410	450	79	0	2618	737	0	
760108	1518	465	34	0	1098	79	0	
760210	473	60	4	0	515	106	0	
760331	556	1	0	0	557	2	0	
760340	199	0	2	0	211	14	0	
760434	260	50	3	0	244	37	0	
760555	3666	480	123	0	4119	1056	0	
760649	886	95	25	0	769	3	0	
760742	498	150	7	0	396	55	0	
760854	3388	1800	180	0	3162	1754	0	
760939	228	35	14	0	214	35	0	
