"IDRSSD"	RIAD3582	RIAD3583	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD3590	RIAD3591	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4658	RIAD4659	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD4668	RIAD4669	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADB516	RIADB517	RIADC217	RIADC218	RIADC234	RIADC235	
473341	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	94	91	0	0						0						0			0	0	0	0			0	0	3	5	1	0	0	0	
473501	0	0	0	0	0	0	510	0	0	0	0	0	3122	178		0	0	0	10028	444	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	9074	2944	0	0	0	0	
473930	0	0	0	23	0	0	17	5	0	0	0	0	149	25			0	1	3195	1293	0	1518						1518						1			0	0	0	0			0	0	288	91	4	0	79	0	
474058	0	0	0	0	0	0	0	0	0	0	0	0	111	24			0	0	381	19	0	0						0						0			0	0	0	0			0	0	362	87	0	0	0	0	
474245	0	0	0	0	0	0	82	0	0	0	0	0	6	5			0	0	267	183	0	0						0						0			0	0	0	0			0	0	2	0	1	0	0	0	
474254	0	109	0	0	0	0	0	0	0	0	0	0	408	48		0	0	85	1819	763	0	428		0	0		0	0		0	0		0	0		0	0	0	0	0			0	1	553	165	0	0	57	18	
474339	0	0	0	0	0	0	0	0	0	0	0	0	136	132			0	0	209	118	0	0						0						0			0	0	0	0			0	0	6	4	0	0	85	0	
474348	0	0	0	0	0	0	0	0	0	0	0	0	15	0			0	0	578	424	0	0						0						0			0	0	0	0			0	0	149	15	0	0	5	0	
474357	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	1	4	0	0	4						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
474450	48	0	9	0	0	0	0	0	0	0	0	0	13	1			0	1	144	34	0	4						4						1			0	0	0	0			0	0	49	11	0	0	0	0	
474544	0	0	0	0	0	0	0	0	0	0	0	0	2	1			0	0	68	0	0	0						0						0			0	0	0	0			0	0	68	1	0	0	0	0	
474656	0	0	0	0	0	0	0	0	0	0	0	0	36	17			0	0	71	34	0	0						0						0			0	0	0	0			0	0	16	13	6	0	21	0	
474759	0	0	316	0	0	0	0	0	0	0	0	0	522	71		0	0	41	2139	930	0	27		0	0		0	27		0	0		0	41		0	0	0	0	0			130	33	620	332	45	0	116	0	
474825	0	0	0	0	0	0	0	0	0	0	0	0	120	93			0	0	72	3	0	0						0						0			0	0	0	0			0	0	61	27	0	0	8	0	
474919	0	0	0	0	0	0	5266	255	677	56	0	0	1535	261		0	0	0	9547	1396	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			434	85	954	706	171	1	408	412	
474946	0	0	0	0	0	0	0	0	0	0	0	0	78	0			0	2	1	0	0	0						0						2			0	0	0	0			0	0	1	7	69	0	0	0	
475046	0	0	0	0	0	0	0	0	0	0	0	0	1	1			0	0	113	95	0	0						0						0			0	0	0	0			0	0	18	0	0	0	0	0	
475215	0	0	0	0	0	0	0	20	0	0	0	0	52	19		0	0	0	218	200	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	18	7	6	0	0	0	
475345	0	0	0	0	0	0	0	0	0	0	0	0	18	2			0	0	84	56	0	0															0	0	0	0			9	6	19	10	0	0	0	0	
475354	0	0	0	0	0	0	4	0	0	0	0	0	47	4			0	0	491	80	0	0															0	0	0	0			0	0	407	43	0	0	0	0	
475363	0	0	0	0	0	0	0	2	0	0	0	0	16	0			0	0	124	0	0	0						0						0			0	0	0	0			0	0	0	14	0	0	124	0	
475550	0	0	19	20	0	0	0	0	0	0	0	0	78	20			0	34	101	5	0	11						11						34			0	0	0	0			0	0	23	4	0	0	43	0	
475653	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	6	5	0	0						0						0			0	0	0	0			0	0	1	0	0	0	0	0	
475756	0	0	5	7	0	0	0	0	0	0	0	0	61	1			0	0	94	36	0	0						0						0			0	0	0	0			0	0	53	53	0	0	0	0	
476070	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	69	34	0	0						0						0			0	0	0	0			0	0	34	0	0	0	1	0	
476276	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	8	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	8	0	
476342	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	45	0	0	30						30						0			0	0	0	0			9	0	6	5	0	0	0	0	
476445	0	0	0	0	0	0	12	0	0	0	0	0	62	57			0	2	134	12	0	82						82						2			0	0	0	0			0	0	22	1	2	0	6	0	
476454	0	0	0	0	0	0	0	0	0	0	0	0	10	10			0	0	60	0	0	60						60						0			0	0	0	0			0	0	0	0	0	0	0	0	
476539	0	0	0	0	0	0	0	0	0	0	0	0	107	44			0	14	200	57	0	43						43						14			0	0	0	0			0	0	93	36	13	0	7	0	
476810	2000	0	0	0	5000	0	5000	2000	446000	28000	73000	2000	1197000	417000	254000	163000	2000	23000	7701000	2025000	0	103000	1102000	923000	143000	0	73000	8000	377000	69000	29000	0	2000	2000	14000	14000	0	0	4000	0	143000	29000	3090000	418000	1780000	272000	2000	0	17000	0	
476968	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	21	0	0	0						0						0			0	0	0	0			0	0	21	2	0	0	0	0	
477059	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	18	0	0	5						5						0			0	0	0	0			0	0	13	1	0	0	0	0	
477143	40	0	0	0	0	0	0	0	0	0	0	0	41	0			0	2	160	0	0	1						0						0			0	0	0	0			0	0	82	15	24	0	37	0	
477303	0	0	0	0	0	0	0	0	0	0	0	0	23	4			0	0	507	425	0	0						0						0			0	0	0	0			10	1	71	18	0	0	1	0	
477321	4	0	0	0	0	0	0	0	0	0	0	0	196	16			0	0	680	16	0	0						0						0			0	0	0	0			0	0	614	176	4	0	5	41	
477349	0	0	0	0	0	0	0	0	0	0	0	0	14	0			0	0	785	729	0	0						0						0			0	0	0	0			3	2	36	11	1	0	17	0	
477376	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
477554	0	0	0	0	0	0	0	0	0	0	0	0	96	32			0	48	225	168	0	31						31						48			0	0	0	0			0	0	26	16	0	0	0	0	
477639	0	0	0	0	0	0	0	0	0	0	0	0	5	5			0	0	8	3	0	1						0						0			0	0	0	0			0	0	4	0	0	0	0	0	
477648	0	0	0	0	0	0	65	9	0	0	0	0	39	2			0	6	223	0	0	53						0						0			0	0	0	0			0	0	105	22	0	0	0	0	
477657	0	0	0	0	0	0	0	0	0	0	0	0	24	4			0	0	28	0	0	0						0						0			0	0	0	0			6	0	22	20	0	0	0	0	
477844	0	0	0	0	0	0	0	0	0	0	0	0	24	21			0	3	40	29	0	0						0						3			0	0	0	0			0	0	0	0	0	0	11	0	
478140	0	0	0	0	0	0	0	2	0	0	0	0	40	4			0	0	193	2	0	0						0						0			0	0	0	0			0	0	23	18	16	0	168	0	
478195	0	0	0	0	0	0	0	0	0	0	0	0	75	1			0	72	320	3	0	289						289						72			0	0	0	0			0	0	28	2	0	0	0	0	
478252	0	0	0	0	0	0	0	0	0	0	0	0	56	2			0	48	135	9	0	89						87						45			0	0	0	0			0	0	37	6	0	0	0	0	
478430	0	0	0	0	0	0	0	0	0	0	0	0	56	0			0	0	245	23	0	0						0						0			0	0	0	0			0	0	222	56	0	0	0	0	
478449	0	0	0	0	0	0	0	0	0	0	0	0	223	207			0	2	543	221	0	1						0						0			0	0	0	0			17	0	210	14	0	0	94	0	
478533	0	0	0	4	0	0	0	0	0	0	0	0	66	0			0	34	44	0	0	0						0						34			0	0	0	0			27	7	17	20	0	1	0	0	
478542	0	0	0	0	0	0	0	59	0	0	0	0	76	0			0	0	28	0	0	0						0						0			0	0	0	0			0	0	28	3	10	4	0	0	
478766	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	72	53	0	0															0	0	0	0			0	0	19	0	0	0	0	0	
478944	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	19	0	0	0						0						0			0	0	0	0			0	0	19	5	0	0	0	0	
479053	0	0	1	0	0	0	0	0	0	0	0	0	16	8			0	8	1	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
479071	0	0	0	0	0	0	0	0	0	0	0	0	36	29			0	0	109	45	0	0						0						0			0	0	0	0			13	0	1	7	0	0	36	14	
479268	0	0	0	0	0	0	0	63	0	0	0	0	2437	1372		0	0	294	2815	178	0	1273		0	0		0	0		0	0		0	282		0	0	0	0	0			77	16	1287	660	32	0	0	0	
479446	0	0	0	3	0	0	0	0	0	0	0	0	18	0			0	0	69	7	0	0						0						0			0	0	0	0			19	2	29	9	4	0	14	0	
479455	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	13	8	0	0						0						0			0	0	0	0			0	0	0	0	0	0	5	0	
479567	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	56	10	0	0						0						0			0	0	0	0			0	0	46	4	0	0	0	0	
479754	0	0	0	0	0	0	0	0	0	0	0	0	29	1			0	15	199	66	0	115						115						14			0	0	0	0			13	4	5	9	0	0	0	0	
479802	0	0	0	0	0	0	0	438	0	0	0	0	509	0		0	0	0	153	15	0	0		0	0		0	0		0	0		0	0		0	0	0	0	1			0	0	138	61	9	0	0	0	
479839	30	0	0	0	0	0	0	0	0	0	0	0	19	3		0	0	0	173	33	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			55	10	43	6	0	0	12	0	
479914	532	0	0	0	0	0	0	0	0	0	0	0	35	3			0	0	870	216	0	0						0						0			0	0	0	0			0	0	115	28	0	4	0	7	
479932	0	0	138	0	0	0	0	0	0	0	0	0	277	35			0	25	1131	313	0	44						44						25			0	0	0	0			0	0	359	98	119	0	277	0	
480059	79	1	0	0	0	0	0	0	0	0	0	0	12	0			0	0	104	0	0	0						0						0			0	0	0	0			0	0	25	11	0	0	0	0	
480228	30000	3000	0	0	0	0	0	0	168000	9000	0	0	627000	339000	294000	45000	0	21000	3203000	2164000	0	57000	1598000	566000	4000	0	0	0	168000	0	0	0	0	0	9000	0	0	0	36000	9000	4000	0	29000	6000	634000	217000	18000	5000	77000	4000	
480246	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	7	0	0	0	0	
480330	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	2	0	0	0						0						0			0	0	0	0			0	0	2	0	0	0	0	0	
480433	0	0	0	0	0	0	0	0	0	0	0	0	31	0			0	0	91	6	0	0						0						0			0	0	0	0			2	0	83	31	0	0	0	0	
480563	0	0	0	0	0	0	0	2	416	77	0	0	328	50		0	0	53	973	8	0	138		0	0		0	138		0	0		0	53		0	0	0	0	0			0	0	411	115	0	31	0	0	
480723	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	9	0	0	0						0						0			0	0	0	0			0	0	9	7	0	0	0	0	
480750	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	3	0	0	0						0						0			0	0	0	0			0	0	3	0	0	0	0	0	
480808	0	0	0	0	0	0	77	0	0	0	0	0	76	31		0	0	0	407	111	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			192	3	27	11	15	16	0	0	
480817	68	0	0	0	0	0	0	0	0	0	0	0	27	4			0	0	375	77	0	0						0						0			0	0	0	0			0	0	76	23	0	0	154	0	
480853	0	0	0	7	0	0	0	0	1	0	0	0	125	81			0	0	751	410	0	0						0						0			0	0	0	0			0	0	111	37	0	0	144	85	
480862	0	0	100	0	0	0	0	13	0	0	0	0	31	3			0	0	275	42	0	100						100						0			0	0	0	0			0	2	29	13	0	0	4	0	
481140	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	2	21	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	21	0	
481159	0	4	0	0	0	0	0	0	0	0	0	0	45	24			0	0	32	9	0	0						0						0			0	0	0	0			0	0	23	17	0	0	0	0	
481177	0	21	0	0	0	0	0	0	0	0	0	0	59	7		0	0	0	316	139	0	30		0	0		0	24		0	0		0	0		0	0	0	0	0			0	0	130	22	9	0	17	0	
481225	0	0	0	0	0	0	18	0	0	0	0	0	54	0			0	4	185	0	0	0						0						0			0	0	0	0			3	1	52	17	32	0	104	8	
481355	0	0	0	0	0	0	0	0	0	0	0	0	117	41			0	9	1223	165	0	104						104						9			0	0	0	0			0	0	623	46	21	0	331	0	
481430	0	0	0	0	0	0	0	0	0	0	0	0	4	4			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
481542	0	0	0	0	0	0	52	0	0	0	0	0	140	22		0	0	29	2802	621	0	1594		0	0		0	1584		0	0		0	0		0	0	0	0	0			0	0	481	89	0	0	54	0	
481551	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	9	0	0	0						0						0			0	0	0	0			0	0	9	1	0	0	0	0	
481627	0	0	0	0	0	0	0	0	0	0	0	0	28	3			0	0	328	134	0	0						0						0			0	0	0	0			0	0	138	24	1	0	56	0	
481748	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	56	41	0	0						0						0			0	0	0	0			0	0	15	4	1	0	0	0	
481878	0	0	0	0	0	0	46	0	0	0	0	0	7	0			0	3	144	0	0	17						0						0			0	0	0	0			8	0	23	4	0	0	50	0	
481935	0	0	0	0	0	0	0	0	0	0	0	0	35	3			0	0	12	11	0	0						0						0			0	0	0	0			0	0	0	0	32	0	1	0	
481944	0	0	0	0	0	0	0	0	0	0	0	0	61	15			0	0	406	77	0	78						0						0			0	0	0	0			3	1	120	30	15	0	112	16	
482053	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	52	6	0	32						32						0			0	0	0	0			0	0	14	1	0	0	0	0	
482156	0	0	0	0	0	0	39	0	0	0	0	0	122	77			0	39	1708	1574	0	74						74						23			0	0	0	0			0	0	21	6	0	0	0	0	
482370	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	6	0	0	0						0						0			0	0	0	0			0	0	6	2	0	0	0	0	
482446	0	0	0	0	0	0	0	0	0	0	0	0	29	2			0	0	87	0	0	0						0						0			0	0	0	0			10	4	77	23	0	0	0	0	
482558	0	0	0	0	0	0	0	0	0	0	0	0	87	2			0	0	2206	1813	0	0						0						0			0	0	0	0			28	1	305	72	12	0	60	0	
483032	0	0	0	0	0	0	0	0	0	0	0	0	54	14			0	0	128	36	0	0						0						0			0	0	0	0			17	3	75	37	0	0	0	0	
483274	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	7	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	7	0	0	0	0	0	
483537	0	0	0	0	0	0	18	0	0	0	0	0	1	0			0	0	61	0	0	13						0						0			0	0	0	0			3	0	27	1	0	0	0	0	
483751	0	0	0	0	0	0	1896	1730	0	0	0	0	2062	40			0	9	2323	23	0	1						1						8			0	0	0	0			3	17	123	51	215	0	277	0	
484057	0	0	0	0	0	0	0	0	0	0	0	0	3	3			0	0	12	9	0	0						0						0			0	0	0	0			0	0	3	0	0	0	0	0	
484123	0	0	0	0	0	0	0	0	0	0	0	0	252	33			0	0	2561	1255	0	37						37						0			0	0	0	0			24	4	1245	215	0	0	0	0	
484141	0	0	0	0	0	0	0	0	0	0	0	0	68	0			0	0	190	76	0	0						0						0			0	0	0	0			0	1	15	2	65	0	99	0	
484422	8000	1000	3000	0	1000	0	30000	5000	26000	8000	0	0	166000	57000	57000	0	4000	38000	1812000	1316000	17000	47000	1136000	180000	4000	0	0	13000	26000	0	0	0	0	1000	8000	0	7000	1000	8000	0	0	0	0	0	235000	47000	5000	0	101000	7000	
484459	0	0	0	0	0	0	0	0	0	0	0	0	117	94			0	4	89	5	0	26						0						0			0	0	0	0			0	0	58	19	0	0	0	0	
484927	0	0	0	0	0	0	0	0	0	0	0	0	11	0			0	0	75	0	0	0						0						0			0	0	0	0			0	0	70	11	0	0	5	0	
485054	0	0	0	0	0	0	0	0	0	0	0	0	21	2			0	15	15	11	0	0						0						15			0	0	0	0			0	0	4	4	0	0	0	0	
485139	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	13	0	0	0						0						0			0	0	0	0			0	0	13	2	0	0	0	0	
485214	35	73	0	0	0	0	0	0	0	0	0	0	156	0			0	0	260	0	0	0						0						0			0	0	0	0			6	2	219	81	0	0	0	0	
485353	0	0	0	0	0	0	0	0	0	0	0	0	6	3			0	0	38	0	0	0						0						0			0	0	0	0			0	0	38	3	0	0	0	0	
485456	0	0	0	0	0	0	0	0	0	0	0	0	124	68		0	0	0	573	219	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	298	43	13	0	56	0	
485559	3228	3	0	0	311	3	4079	202	0	42	0	10	14492	793		0	0	2377	112711	32992	0	6685		0	0		0	0		0	0		10	0		0	0	0	11509	863			12862	1352	16924	5034	2112	1701	10353	13768	
485652	4	0	0	0	0	0	0	0	0	0	0	0	13	0			0	0	119	36	0	0						0						0			0	0	0	0			0	0	79	13	0	0	0	0	
485858	0	0	0	0	0	0	0	0	0	0	0	0	17	5			0	5	26	14	0	0						0						5			0	0	0	0			0	0	5	6	1	0	7	0	
485867	0	0	0	0	0	0	0	0	0	0	0	0	5	1			0	0	26	9	0	0						0						0			0	0	0	0			6	4	11	0	0	0	0	0	
486248	0	0	0	0	0	0	0	0	0	0	0	0	12	3			0	0	43	0	0	0															0	0	0	0			12	6	31	3	0	0	0	0	
486659	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
486752	0	0	0	0	0	0	0	0	0	0	0	0	310955	0		0	0	0	2500447	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			2500447	310955	0	0	0	0	0	0	
486837	0	0	0	0	0	0	0	0	0	0	0	0	56	0			0	0	86	0	0	0						0						0			0	0	0	0			0	0	59	32	24	0	27	0	
487142	0	0	0	0	0	0	0	11	0	0	0	0	124	0			0	0	77	0	0	0						0						0			0	0	0	0			0	0	77	113	0	0	0	0	
487236	0	0	0	12	0	0	51	4	0	0	0	0	50	12			0	0	380	247	0	0						0						0			0	0	0	0			0	0	82	10	12	0	0	0	
487357	0	0	0	0	0	0	0	1	0	0	0	0	37	0			0	7	213	0	0	12						0						0			0	0	0	0			0	0	180	28	1	0	21	0	
487843	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	128	0	0	79						0						0			0	0	0	0			0	0	49	8	0	0	0	0	
488055	0	0	0	0	0	0	0	0	0	0	0	0	16	0			0	0	18	0	0	0						0						0			0	0	0	0			0	0	18	16	0	0	0	0	
488167	0	0	0	10	0	0	0	43	0	0	0	0	483	97		0	0	225	854	206	0	226		0	0		0	37		0	0		0	201		0	0	0	0	0			73	12	349	96	0	0	0	0	
488318	0	0	0	0	0	0	0	0	0	0	0	0	897	0	0	0	0	0	3310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319	3293	573	0	5	0	17	
488420	0	0	0	0	0	0	0	0	0	0	0	0	30	12			0	0	57	17	0	0						0						0			0	0	0	0			0	0	40	18	0	0	0	0	
488439	732	8	7	52	178	0	30	53	0	0	0	0	1948	242		0	0	3	7648	1217	0	16		0	0		0	6		0	0		0	1		0	0	0	104	10			71	100	4669	1403	69	8	560	64	
488653	0	0	0	0	0	0	0	0	0	0	0	0	4	4			0	0	76	11	0	0						0						0			0	0	0	0			0	0	20	0	0	0	45	0	
488756	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	4	0	0	0						0						0			0	0	0	0			0	0	4	0	0	0	0	0	
489016	0	0	0	0	0	0	0	4	0	0	0	0	30	0			0	0	74	0	0	0						0						0			0	0	0	0			0	0	74	26	0	0	0	0	
489128	0	0	0	0	0	0	3	0	0	0	0	0	44	2			0	0	148	48	0	0						0						0			0	0	0	0			0	0	92	42	0	0	5	0	
489155	0	0	0	0	0	0	0	0	0	0	0	0	56	20			0	32	152	3	0	112						73						32			0	0	0	0			0	0	37	4	0	0	0	0	
489249	0	0	0	0	0	0	0	0	0	0	0	0	13	1			0	3	55	0	0	0						0						0			0	0	0	0			0	0	55	9	0	0	0	0	
489548	0	0	0	0	0	0	0	0	0	0	0	0	39	9			0	0	218	54	0	0						0						0			0	0	0	0			0	0	138	16	12	2	26	0	
489623	0	0	0	0	0	0	603	258	490	301	0	0	2249	205		0	0	51	8067	3186	0	220		0	0		0	0		0	0		0	0		0	0	0	0	0			349	55	2889	995	5	379	25	305	
489641	0	0	0	15	0	0	0	0	0	0	0	0	26	4			0	0	95	62	0	18						18						0			0	0	0	0			5	0	10	7	0	0	0	0	
489678	0	0	0	0	0	0	16	31	0	0	0	0	93	3			0	0	238	52	0	0						0						0			0	0	0	0			0	2	30	7	0	50	117	23	
489735	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	14	0	0	0						0						0			0	0	0	0			0	0	14	1	0	0	0	0	
489913	0	0	0	0	0	0	0	0	0	0	0	0	142424	796	796	0	0	0	1632425	9658	0	0	9658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	944	389	0	0	1517135	127956	95006	12942	0	341	7456	2226	
489940	125	0	10	0	0	0	0	0	0	0	0	0	2	2			0	0	558	330	0	0						0						0			0	0	0	0			0	0	18	0	0	0	75	0	
490115	0	0	0	0	0	0	0	0	12866	2361	0	0	3546	1185		0	0	0	37028	24162	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	
490179	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
490348	0	0	0	0	0	0	0	0	0	0	0	0	10	0			0	0	63	3	0	0						0						0			0	0	0	0			9	3	42	7	0	0	9	0	
490450	0	180	0	0	0	0	0	0	0	0	0	0	302	66		0	0	0	552	368	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	106	35	21	0	78	0	
490535	0	0	0	0	0	0	0	0	0	0	0	0	3	3			0	0	226	135	0	2						2						0			0	0	0	0			0	0	57	0	0	0	32	0	
490544	0	0	0	0	0	0	0	0	0	0	0	0	10	4			1	0	88	29	0	0						0						0			0	0	12	0			0	0	47	5	0	0	0	0	
490843	0	0	0	0	0	0	0	0	0	0	0	0	16	1			0	8	117	3	0	0						0						8			0	0	0	0			0	0	104	7	0	0	10	0	
490937	0	0	0	0	0	0	433	7	0	0	0	0	269	134			0	0	912	231	0	0						0						0			0	0	50	7			0	0	15	3	118	0	159	24	
490955	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	14	8	0	0						0						0			0	0	0	0			0	0	6	0	0	0	0	0	
491224	380	0	0	0	0	0	1186	954	1578	0	0	0	3792	1164		0	0	30	23857	7455	0	47		0	0		0	47		0	0		0	30		0	0	0	745	16			7297	717	2613	694	217	0	2556	0	
491251	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	22	17	0	0															0	0	0	0			0	0	5	1	0	0	0	0	
491402	0	0	0	0	0	0	15	0	0	0	0	0	18	0			0	0	58	0	0	0						0						0			0	0	0	0			0	0	36	7	11	0	7	0	
491569	6	0	1	1	0	0	0	0	0	0	0	0	1491	1147		0	0	268	4006	2580	0	475		0	0		0	0		0	0		0	0		0	0	0	14	0			48	11	540	49	6	9	171	171	
491653	0	0	0	0	0	0	0	0	0	0	0	0	32	30			0	0	69	55	0	0						0						0			0	0	0	0			0	0	14	2	0	0	0	0	
491738	0	0	0	0	0	0	10	0	0	0	0	0	70	0			0	0	331	0	0	0						0						0			0	0	0	0			0	0	275	70	0	0	20	26	
491822	0	0	0	0	0	0	111	0	0	0	0	0	121	2			0	0	1262	49	0	0															0	0	0	0			10	4	1040	115	0	0	52	0	
491934	0	0	0	0	0	0	0	0	0	0	0	0	77	20			0	22	465	130	0	80						0						0			0	0	0	0			0	0	0	0	35	0	255	0	
492650	0	0	0	0	0	0	0	0	0	0	0	0	2	1			0	0	59	54	0	0						0						0			0	0	0	0			0	0	5	1	0	0	0	0	
492810	0	0	0	0	0	0	0	0	0	0	0	0	33	0			0	0	109	0	0	0						0						0			0	0	0	0			0	0	84	18	15	0	25	0	
493013	0	0	0	0	0	0	10	0	0	0	0	0	17	1			0	0	141	12	0	0						0						0			0	0	0	0			26	2	84	14	0	0	0	9	
493077	0	0	0	0	0	0	0	0	0	0	0	0	12	0			0	0	85	0	0	0						0						0			0	0	0	0			0	0	65	12	0	0	20	0	
493143	0	0	0	0	0	0	10	0	0	0	0	0	3	0			0	0	33	0	0	0						0						0			0	0	0	0			0	0	23	3	0	0	0	0	
493152	0	0	0	0	0	0	0	0	0	0	0	0	47	41			0	3	1151	1003	0	100						100						3			0	0	0	0			0	0	48	3	0	0	0	0	
493741	0	0	0	0	0	0	0	0	0	0	0	0	26	5			0	0	297	252	0	0						0						0			0	0	0	0			3	3	42	15	3	0	0	0	
493750	0	0	0	0	0	0	0	0	0	0	0	0	28	0			0	0	385	86	0	0						0						0			0	0	0	0			0	0	299	28	0	0	0	0	
493844	0	0	7	0	17	1	0	0	0	0	0	0	24	15			0	0	1591	1477	0	10						0						0			0	0	0	0			1	0	1	4	4	0	60	18	
494168	18	0	0	0	0	0	0	7	0	0	0	0	135	11			0	46	366	80	0	14						14						46			0	0	0	0			0	0	254	71	0	0	0	0	
494261	0	0	0	0	0	0	537	734	0	0	0	0	1682	556		0	0	0	3598	1606	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	1455	389	3	0	0	0	
494458	0	0	0	0	0	0	0	0	0	0	0	0	28	24			0	0	11	10	0	0						0						0			0	0	0	0			1	0	0	4	0	0	0	0	
494654	0	0	0	0	0	0	0	0	0	0	0	0	45	0			0	0	348	0	0	0						0						0			0	0	0	0			0	0	348	45	0	0	0	0	
495044	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	16	0	0	0						0						0			0	0	0	0			0	0	16	1	0	0	0	0	
495277	0	0	0	0	0	0	0	0	0	0	0	0	24	17			0	0	5	0	0	0						0						0			0	0	0	0			0	0	5	7	0	0	0	0	
495352	0	0	0	0	0	0	0	0	0	0	0	0	26	0			0	1	122	41	0	0						0						1			0	0	0	0			12	2	69	20	3	0	0	0	
495419	0	0	0	0	0	0	0	0	0	0	0	0	53	0			0	0	195	8	0	0						0						0			0	0	2	0			10	3	126	50	0	0	49	0	
495558	0	0	0	0	0	0	78	0	0	0	0	0	145	100			0	0	234	127	0	0						0						0			0	0	10	0			0	0	19	45	0	0	0	0	
495857	0	0	0	0	0	0	0	0	0	0	0	0	14	12			0	1	1	0	0	1						0						0			0	0	0	0			0	0	0	1	0	0	0	0	
496171	14	0	0	0	0	0	0	0	0	0	0	0	225	204			0	0	978	595	0	200															0	0	0	0			95	14	24	7	0	0	0	50	
496434	0	0	0	0	0	0	0	0	0	0	0	0	11	0			0	0	9	0	0	0						0						0			0	0	0	0			0	0	9	7	4	0	0	0	
496573	0	0	0	0	0	0	0	0	0	0	0	0	895	7			0	0	5788	1433	0	0						0						0			0	0	0	0			0	0	4355	888	0	0	0	0	
496845	0	0	0	0	0	0	0	32	0	0	0	0	81	15			0	0	469	19	0	0						0						0			0	0	171	0			7	2	272	32	0	0	0	0	
496957	0	0	0	0	0	0	0	0	0	0	0	0	23	4			0	9	79	8	0	69						0						0			0	0	0	0			0	0	2	7	0	3	0	0	
