"IDRSSD"	RCON0030	RCON0031	RCON0032	RCON2211	RCON2229	RCON2314	RCON2315	RCON2351	RCON2383	RCON2702	RCON2710	RCON2722	RCON3510	RCON3512	RCON3514	RCON3520	RCON3779	RCON5514	RCON5515	RCON5516	RCON5517	RCON5596	RCON5597	RCON8432	RCON8785	RCONA181	RCONA182	RCONA527	RCONA528	RCONA531	RCONA532	RCONA533	RCONA545	TEXTA545	
780722	0	0	0	0		0	0	0		126377	47027	267	0	0	0	0		0		0	0		25045	0	0	0	0	0	0	0	0	0	0		
780955	0	0	0	0		0	0	0		19424	2167	14	0	0	0	0		0		0	0		367	0	0	0	0	0	0	0	0	0	0		
781028	0			0		0	0	0		158338	43103	303	0			0		0		0	0		25358	0	0	0	0	0	0	0	0	0			
781130	0	0	0	0		0	0	0		98795	77500	332	0	0	0	0		0		0	0		44300	0	0	0	0	0	0	0	0	0	0		
781158	0	0	0	0		0	0	0		29851	17856	73	0	0	0	0		0		0	0		6063	0	0	0	0	0	0	0	0	0	0		
781466	0	0	0	0		0	0	0		105331	1107057	1360	0	0	0	0		0		0	0		889163	0	0	0	0	0	0	0	0	0	0		
782016	0	1	1	0		0	0	0		66359	24713	91	0	88	2	0		0		0	0		21413	0	0	0	0	0	0	0	0	0	0		
782351	0	8	0	0		0	0	0		60848	14930	79	0	1	0	0		0		0	0		7030	0	0	0	0	0	0	0	0	0	0		
782548	0	0	0	0		0	0	0		22325	6970	39	0	0	0	0		0		0	0		3070	0	0	0	0	0	0	0	0	0	0		
782650	0	0	0	647		0	0	0		39069	16487	72	0	0	0	0		0		0	0		11220	0	0	0	0	0	0						
782904	0	0	0	0		0	0	0		859063	875853	2376	0	0	0	0		0		0	0		195133	0	0	0	0	0	0	0	0	0	0		
783161	0	0	0	0		0	0	0		238875	204557	892	0	0	0	0		0		0	0		115400	0	0	0	0	0	0	0	0	0	0		
783246	35	0	0	0		0	0	0		74013	24971	113	0	0	0	0		0		0	0		13671	0	0	0	0	0	0	0	0	0	0		
783349	0	0	0	0		0	0	0		17062	4099	32	0	0	0	0		0		0	0		3048	0	0	0	0	0	0	0	0	0	0		
783648	0	0	0	298	0	0	0	0	0	770737	224002	1078	0	0	0	0		0	0	0	0		116203	0	0	0	0	0	0	0	0	0	0		
783844	0	0	0	83		0	0	0		219517	134894	433	0	0	0	0		0		0	0		127124	0	0	0	0	0	0	0	0	0	0		
783910	0			0		0	0	0		44009	26272	89	0			0		0		0	0		22587	0	0	0	0	0	0	0	0	0			
783956	0	0	0	0		0	0	0		14839	3611	19	0	0	0	0		0		0	0		1799	0	0	0	0	0	0	0	0	0	0		
783965	0			0		0	0	0		13835	10036	25	0			0		0		0	0		3178	0	0	0	0	0	0	0	0	0			
784159	0	0	0	0		0	0	0		42079	12570	69	0	0	0	0		0		0	0		5670	0	0	0	0	0	0	0	0	0	0		
784430	0	0	0	0		0	0	0		57710	27957	128	0	0	0	0		0		0	0		15157	0	0	0	0	0	0	0	0	0	0		
784944	0	0	0	0		0	0	0		15819	19207	91	0	0	0	0		0		0	0		7475	0	0	0	0	0	0	0	0	0	0		
785062	0	0	0	0		0	0	0		1560436	1981890	6651	0	0	0	0		0		0	0		889021	0	0	0	0	0	0	0	0	0	0		
785147	0	0	0	0		0	0	0		165976	87395	425	0	0	0	0		0		0	0		48215	0	0	0	0	0	0	0	0	0	0		
785259	0			0		0	0	0		70410	189198	562	0			0		0		0	0		140918	0	0	0	0	0	0	0	0	0			
785325	0	0	0	0		0	0	0		16619	12908	50	0	0	0	0		0		0	0		7908	0	0	0	0	0	0	0	0	0	0		
785718	0	55	30	0		0	0	0		56423	19768	124	0	0	0	0		0		0	0		7368	0	0	0	0	0	0	0	0	0	0		
785857	0	0	0	0		0	0	0		42688	31297	106	0	0	0	0		0		0	0		20697	0	0	0	0	0	0	0	0	0	0		
785923	0	0	0	0		0	0	0		324768	119407	475	0	0	0	0		0		0	0		71900	0	0	0	0	0	0	0	0	0	0		
785932	0	0	0	0		0	0	0		44276	19219	61	0	0	0	0		0		0	0		800	0	0	0	0	0	0	0	0	0	0		
785950	0	0	0	0		0	0	0		68331	39193	143	0	0	0	0		0		0	0		17402	0	0	0	0	0	0	0	0	0	0		
786041	1	0	0	0		0	0	0		59434	87368	212	0	0	0	0		0		0	0		4383	0	0	0	0	0	0						
786210	0	0	0	0		0	0	0		203552	157551	646	0	0	0	0		0		0	0		92329	0	0	0	0	0	0	0	0	0	0		
786256	0	0	0	0		0	0	0		18059	12419	32	0	0	0	0		0		0	0		1162	0	0	0	0	0	0	0	0	0	0		
786340	0	0	0	0		0	0	0		79552	48193	151	0	0	0	0		0		0	0		33093	0	0	0	0	0	0	0	0	0	0		
786443	0	0	0	0		0	0	0		21045	5325	52	0	0	0	0		0		0	0		125	0	0	0	0	0	0	0	0	0	0		
786555	0	0	0	0		0	0	0		58653	16595	78	0	0	0	0		0		0	0		10455	0	0	0	0	0	0						
786612	0	0	0	0		0	0	0		215418	59601	314	0	0	0	0		0		0	0		21530	0	0	0	0	0	0	0	0	0	0		
786733	0	0	0	0		0	0	0		115119	44846	210	0	0	0	0		0		0	0		23846	0	0	0	0	0	0	0	0	0	0		
786742	0	0	0	0		0	0	0		84669	40950	141	0	0	0	0		0		0	0		16215	0	0	0	0	0	0	0	0	0	0		
786948	0	0	0	0		0	0	0		56509	15401	89	0	0	0	0		0		0	0		10209	0	0	0	0	0	0	0	0	0	0		
787141	0	0	0	0		0	0	0		21608	6360	36	0	0	0	0		0		0	0		5204	0	0	0	0	0	0	0	0	0	0		
787253	4	0	0	0		0	0	0		224381	137655	488	0	0	0	0		0		0	0		90678	0	0	0	0	0	0	0	0	0	0		
787440	0	0	0	0		0	0	0		41977	7208	41	0	0	0	0		0		0	0		3108	0	0	0	0	0	0	0	0	0	0		
787459	0	0	0	0		0	0	0		21333	8728	42	0	0	0	0		0		0	0		4523	0	0	0	0	0	0	0	0	0	0		
787570	0	0	0	2211		0	0	0		595003	171429	1002	0	0	0	0		0		0	0		133122	0	0	0	0	0	0	0	0	0	0		
787842	0	0	0	0		0	0	0		59496	36380	207	0	0	0	0		0		0	0		15680	0	0	0	0	0	0	0	0	0	0		
787860	0	0	0	0		0	0	0		0	500	1	0	0	0	0		0		0	0		400	0	0	0	0	0	0	0	0	0	0		
788559	0	0	0	0		0	0	0		46964	22707	67	0	0	0	0		0		0	0		16007	0	0	0	0	0	0	0	0	0	0		
788652	0	0	0	0		0	0	0		42801	18565	101	0	0	0	0		0		0	0		4275	0	0	0	0	0	0	0	0	0	0		
789051	0	0	0	0		0	0	0		13860	2738	14	0	0	0	0		0		0	0		643	0	0	0	0	0	0	0	0	0	0		
789136	831	0	0	0		0	0	0		137751	214031	568	0	0	0	0		0		74	0		134994	0	0	0	0	0	0	0	0	0	0		
790150	0			0		0	0	0		27331	8843	65	0			0		0		0	0		1795	0	0	0	0	0	0	0	0	0			
790235	0	0	0	0		0	0	0		48635	9027	56	0	0	0	0		0		0	0		3426	0	0	0	0	0	0	0	0	0	0		
790271	0	0	0	0		0	0	0		111395	25565	151	0	0	0	0		0		0	0		1500	0	0	0	0	0	0	0	0	0	0		
790534	0	0	0	574	0	0	0	0	0	269201	147420	703	14	0	0	0		0	0	0	0		125625	0	0	0	0	0	0	0	0	0	0		
790543	0	0	0	28		0	0	0		225683	72894	348	0	0	0	0		0		0	0		54182	0	0	0	0	0	0	0	0	0	0		
790703	0	0	0	976		0	0	0		103741	60625	238	0	0	0	0		0		0	0		42809	0	0	0	0	0	0	0	0	0	0		
790721	0	0	0	0		0	0	0		165062	72833	365	0	0	0	0		0		0	0		36333	0	0	0	0	0	0	0	0	0	0		
790851	0	0	0	0		0	0	0		23074	18532	55	0	1	7	0		0		0	0		16998	0	0	0	0	0	0	0	0	0	0		
790918	0	0	0	0		0	0	0		241036	90206	470	0	0	0	0		0		0	0		69523	0	0	0	0	0	0	0	0	0	0		
791072	0	0	0	0		0	0	0		32500	30658	94	0	0	0	0		0		0	0		21258	0	0	0	0	0	0	0	0	0	0		
791205	0	0	0	0		0	0	0		30240	12320	67	0	0	0	0		0		0	0		5620	0	0	0	0	0	0	0	0	0	0		
791353	0	0	0	0		0	0	0		44824	22505	122	0	0	0	0		0		0	0		10305	0	0	0	0	0	0	0	0	0	0		
791474	0	0	0	0		0	0	0		407931	269283	901	0	0	0	0		0		0	0		265052	0	0	0	0	0	0	0	0	0	0		
791513	0	0	0	0		0	0	0		47581	19436	65	0	0	0	0		0		0	0		15292	0	0	0	0	0	0	0	0	0	0		
791746	0			0		0	0	0		23102	6778	34	0			0		0		0	0		2347	0	0	0	0	0	0	0	0	0			
791821	0	0	0	0		0	0	0		72784	74867	382	0	0	0	0		0		0	0		43049	0	0	0	0	0	0	0	0	0	0		
791942	0	0	0	0		0	0	0		75894	69862	263	0	0	0	0		0		0	0		38000	0	0	0	0	0	0	0	0	0	0		
792248	0	0	0	0		0	0	0		20524	8213	52	0	0	0	0		0		0	0		6937	0	0	0	0	0	0	0	0	0	0		
792453	0	0	0	0		0	0	0		30388	11597	38	0	0	0	0		0		0	0		7797	0	0	0	0	0	0	0	0	0	0		
792640	1	0	0	0		0	0	0		22373	3056	20	0	0	0	0		0		0	0		1419	0	0	0	0	0	0	0	0	0	0		
792659	0	0	0	0		0	0	0		60328	14667	96	0	0	0	0		0		0	0		5067	0	0	0	0	0	0	0	0	0	0		
792716	0	0	0	0		0	0	0		7130	57714	71	0	360	0	0		0		0	0		49647	0	0	0	0	0	0	0	0	0	0		
792743	0	0	0	0		0	0	0		59676	46222	208	0	0	0	0		0		0	0		23296	0	0	0	0	0	0	0	0	0	0		
793151	0	0	0	0		0	0	0		106847	89943	323	0	0	0	0		0		0	0		57733	0	0	0	0	0	0	0	0	0	0		
793245	0	0	0	0		0	0	0		10446	31372	39	0	0	0	0		0		0	0		3425	0	0	0	0	0	0	0	0	0	0		
793571	0	0	0	0		0	0	0		125480	37734	252	0	0	0	0		0		0	0		10028	0	0	0	0	0	0	0	0	0	0		
794073	33456	0	0	1353		0	0	1000		1107301	423334	1801	0	0	0	0		0		0	0		229859	0	0	0	0	0	0	0	0	0	0		
794149	0	0	0	0		0	0	0		83769	48994	235	0	0	0	0		0		0	0		11343	0	0	0	0	0	0	0	0	0	0		
794251	0	0	3	0		0	0	0		25559	7254	48	0	0	0	0		0		0	0		1839	0	0	0	0	0	0	0	0	0	0		
794336	0	0	0	0		0	0	0		116692	93463	390	0	0	0	0		0		0	0		54463	0	0	0	0	0	0	0	0	0	0		
794345	0	0	0	0		0	0	0		84625	26361	126	0	0	0	0		0		0	0		14200	0	0	0	0	0	0	0	0	0	0		
794541	0	0	0	0		0	0	0		1219178	981313	2280	0	0	0	0		0		0	54		753313	0	0	0	0	0	0	0	0	0	0		
794608	0	0	0	492		0	0	0		197104	72200	387	0	0	0	0		0		0	0		42274	0	0	0	0	0	0	0	0	0	0		
794653	0	0	0	0		0	0	0		18848	4038	27	0	0	0	0		0		0	0		2113	0	0	0	0	0	0	0	0	0	0		
795249	0	0	0	0		0	0	0		33890	10535	59	0	0	0	0		0		0	0		4635	0	0	0	0	0	0	0	0	0	0		
795454	0	0	0	0		0	0	0		150496	124466	552	0	0	0	0		0		0	0		69266	0	0	0	0	0	0	0	0	0	0		
795548	0	5	0	0		0	0	0		79850	34358	141	0	0	39	0		0		0	0		23458	0	0	0	0	0	0	0	0	0	0		
795650	0	0	0	0		0	0	0		76920	21524	97	0	0	0	0		0		0	0		12560	0	0	0	0	0	0	0	0	0	0		
795959	0	0	0	0		0	0	0		61400	30514	155	0	0	0	0		0		0	0		15500	0	0	0	0	0	0	0	0	0	0		
795968	0	0	0	414968	165949	0	0	52427	480009	3384409	3446137	10504	0	0	0	0		0	845	0	0		2988803	0	0	0	0	0	0	44748	44748				
796125	0	0	0	354		0	0	0		192691	144626	469	0	0	0	0		0		0	0		101280	0	0	0	0	0	0	0	0	0	0		
796152	0	0	0	0		0	0	0		41385	23621	129	0	0	0	0		0		0	0		10721	0	0	0	0	0	0	0	0	0	0		
796415	17	0	0	0		0	0	0		103997	41785	202	0	0	0	0		0		0	0		51297	0	0	0	0	0	0	0	0	0	0		
796451	0	0	0	0		0	0	0		195869	63004	200	0	0	0	0		0		0	0		76203	0	0	0	0	0	0	0	0	0	0		
796657	0	0	0	0		0	0	0		39574	21547	68	0	0	0	0		0		0	0		3635	0	0	0	0	0	0	0	0	0	0		
796769	0	0	0	0		0	0	0		42995	13782	97	0	0	0	0		0		0	0		4082	0	0	0	0	0	0	0	0	0	0		
796965	0	0	0	0		0	0	0		103108	141574	357	0	0	0	0		0		0	0		110577	0	0	0	0	0	0						
797140	0	0	0	0		0	0	0		50219	19014	71	0	0	0	0		0		0	0		665	0	0	0	0	0	0	0	0	0	0		
797159	0	61	0	0		0	0	0		11000	8128	6	0	2	0	0		0		0	0		7528	0	0	0	0	0	0	0	0	0	0		
797234	0	0	0	0		0	0	0		52655	38085	129	0	0	0	0		0		0	0		31644	0	0	0	0	0	0	0	0	0	0		
797319	0	0	0	0		0	0	0		54629	13305	86	0	0	0	0		0		0	0		4705	0	0	0	0	0	0	0	0	0	0		
797467	0	0	0	0		0	0	0		131862	133019	408	0	0	0	0		0		0	0		90405	0	0	0	0	0	0	0	0	0	0		
797775	25	0	0	190		0	0	0		810190	165017	1149	0	0	0	0		0		0	2969		70527	0	0	0	0	0	0	0	0	0	0		
798512	0	0	0	0		0	0	0		37829	12194	44	0	0	0	0		0		0	0		12625	0	0	0	0	0	0	0	0	0	0		
798857	0	0	0	0		0	0	0		64873	57755	248	0	0	0	0		0		0	0		29335	0	0	0	0	0	0	0	0	0	0		
799256	0	0	0	0		0	0	0		16388	4261	21	0	0	0	0		0		0	0		2053	0	0	0	0	0	0	0	0	0	0		
799359	0	0	0	0		0	0	0		7730	2608	9	0	0	0	0		0		0	0		1108	0	0	0	0	0	0	0	0	0	0		
799612	0	0	0	0		0	0	0		661074	483478	1942	0	0	0	51948		0		0	0		289279	0	0	0	0	0	0	0	0	0	0		
799751	0	0	0	0		0	0	0		56866	18499	86	0	0	0	0		0		0	0		22357	0	0	0	0	0	0	0	0	0	0		
799854	0	0	0	0		0	0	0		31703	18058	72	0	0	0	0		0		0	0		17870	0	0	0	0	0	0	0	0	0	0		
799939	0			0		0	0	0		8451	4598	18	0			0		0		0	0		636	0	0	0	0	0	0	0	0	0			
799948	0	0	0	0		0	0	0		50473	36221	201	0	0	0	0		0		0	0		16121	0	0	0	0	0	0	0	0	0	0		
800134	0	0	0	0		0	0	0		82358	49989	253	0	0	0	0		0		0	0		45041	0	0	0	0	0	0	0	0	0	0		
800442	0	0	0	0		0	0	0		52295	19422	108	0	0	0	0		0		0	0		8190	0	0	0	0	0	0	0	0	0	0		
800479	0	0	0	0		0	0	0		23924	6488	51	0	0	0	0		0		0	0		5051	0	0	0	0	0	0	0	0	0	0		
800657	0	0	0	0		0	0	0		382554	885459	1607	0	0	0	0		0		0	0		348962	0	0	0	0	0	0	0	0	0	0		
800750	0	0	0	0		0	0	0		875658	1303304	4249	0	0	0	0		0		0	0		417375	0	0	0	0	0	0	0	0	0	0		
800853	0	0	0	0		0	0	0		59470	40471	185	0	0	0	0		0		0	0		8809	0	0	0	0	0	0	0	0	0	0		
801047	0	0	0	5495		0	0	0		137876	76957	213	0	0	0	0		0		0	0		55866	0	0	0	0	0	0	0	0	0	0		
801056	0	0	0	0		0	0	0		29734	17969	93	0	0	0	0		0		0	0		8754	0	0	0	0	0	0	0	0	0	0		
801654	0	0	0	0		0	0	0		31689	17665	66	0	0	0	0		0		0	0		5957	0	0	0	0	0	0	0	0	0	0		
802110	0	0	0	0		0	0	0		1348951	577057	2113	0	0	0	0		0		0	0		395057	0	0	0	0	0	0	0	0	0	0		
802129	0	0	0	193		0	0	514		1137208	460461	2273	0	0	0	0		0		0	0		233200	0	0	0	0	0	0						
802174	0	0	0	0		0	0	0		14314	3897	29	0	0	0	0		0		0	0		1292	0	0	0	0	0	0	0	0	0	0		
802231	0	0	0	0		0	0	0		12899	8364	21	0	0	0	0		0		0	0		6264	0	0	0	0	0	0	0	0	0	0		
802352	0	0	0	28		0	0	542		62468	56846	146	0	0	0	0		0		0	0		38277	0	0	0	0	0	0	0	0	0	0		
802736	0	0	0	0		0	0	0		113668	73197	325	0	0	0	0		0		0	0		65285	0	0	0	0	0	0	0	0	0	0		
802839	0	0	0	0		0	0	0		355	0	0	0	0	0	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0		
802866	0	0	0	14132		0	0	0		208637	3237001	4421	0	0	0	0		0		0	0		2861916	0	0	0	0	0	0				0		
803144	0	0	1	0		0	0	0		38182	11431	60	0	0	0	0		0		0	0		12028	0	0	0	0	0	0	0	0	0	0		
803162	0	0	0	0		0	0	0		322156	437874	1439	0	0	0	0		0		0	0		307080	0	0	43	0	0	0	0	0	0	0		
803256	0	0	0	0		0	0	0		25551	6878	46	0	0	0	0		0		0	0		2278	0	0	0	0	0	0	0	0	0	0		
803265	0	0	0	0		0	0	0		22147	9601	66	0	0	0	0		0		0	0		6425	0	0	0	0	0	0	0	0	0	0		
803368	0	0	0	0		0	0	0		1193649	16897501	11752	0	0	0	0		0		0	0		15722301	0	0	0	0	0	0						
803461	0	0	0	0		0	0	0		64591	27176	240	0	0	0	0		0		0	0		1971	0	0	0	0	0	0	0	0	0	0		
803649	0	0	0	0		0	0	0		90423	26334	122	0	0	0	0		0		0	0		13000	0	0	0	0	0	0	0	0	0	0		
803658	0	0	0	0		0	0	0		23744	6820	28	0	0	0	0		0		0	0		6091	0	0	0	0	0	0	0	0	0	0		
803957	0	0	0	0		0	0	0		25404	5077	35	0	0	0	0		0		0	0		1597	0	0	0	0	0	0	0	0	0	0		
804150	10	0	0	0		0	0	0		23174	4760	32	0	0	0	0		0		0	0		3492	0	0	0	0	0	0	0	0	0	0		
804208	0	0	0	2807		0	0	477		9025232	3008873	16305	0	0	0	0		0		0	2675		879849	0	0	0	0	0	0	0	0	0	0		
804338	0	0	0	0		0	0	0		206310	322266	1187	0	0	0	0		0		0	0		118700	0	0	0	0	0	0	0	0	0	0		
804422	29			0		0	0	0		29615	5389	40	0			0		0		0	0		2854	0	0	0	0	0	0	0	0	0			
804758	0	0	0	0		0	0	0		3350	1983	6	0	0	0	0		0		0	0		1383	0	0	0	0	0	0	0	0	0	0		
804815	0	0	0	0		0	0	0		38822	13824	49	0	0	0	0		0		0	0		8924	0	0	0	0	0	0	0	0	0	0		
804860	0	0	0	0		0	0	0		39693	7832	47	0	0	0	0		0		0	0		3132	0	0	0	0	0	0	0	0	0	0		
804963	89	0	0	1051	0	0	0	0	0	7056763	10650879	22438	872	0	0	0		0	0	13592	0		8307901	0	0	0	0	0	0	0	0	0	0		
805045	0	0	0	0		0	0	0		37096	13979	76	0	0	0	0		0		0	0		16347	0	0	0	0	0	0	0	0	0	0		
805250	0	0	0	3229		0	0	0		171818	86168	315	0	0	0	0		0		0	0		52004	0	0	0	0	0	0	0	0	0	0		
805335	0	0	0	0		0	0	0		39377	25784	116	0	0	0	0		0		0	0		15994	0	0	0	0	0	0	0	0	0	0		
805447	0	0	0	0		0	0	0		34240	11265	60	0	0	0	0		0		0	0		5265	0	0	0	0	0	0	0	0	0	0		
805670	0	0	0	0		0	0	0		27364	13077	60	0	0	0	0		0		0	0		7077	0	0	0	0	0	0	0	0	0	0		
805755	0	0	0	0		0	0	0		128591	53153	278	0	0	0	0		0		0	0		15857	0	0	0	0	0	0	0	0	0	0		
805858	0	0	0	0		0	0	0		22955	23933	84	0	0	0	0		0		0	0		15533	0	0	0	0	0	0	0	0	0	0		
805876	0	0	0	0		0	0	0		83008	8120	61	0	0	0	0		0		0	0		2020	0	0	0	0	0	0	0	0	0	0		
806042	0	0	0	0		0	0	0		104752	46153	129	0	0	0	0		0		0	0		40891	0	0	0	0	0	0	0	0	0	0		
806154	0	0	0	0		0	0	0		109045	67355	302	0	0	0	0		0		0	0		39255	0	0	0	0	0	0	0	0	0	0		
806220	0	0	0	0		0	0	0		35695	19728	120	0	0	0	0		0		0	0		10021	0	0	0	0	0	0	0	0	0	0		
806846	0	0	0	0		0	0	0		152849	105252	404	0	0	0	0		0		0	0		64619	0	0	0	0	0	0	0	0	0	0		
806958	0	0	0	0		0	0	0		44637	24959	93	0	0	0	0		0		0	0		14000	0	0	0	0	0	0	0	0	0	0		
807067	0	0	0	0		0	0	0		66332	34964	165	0	0	0	0		0		0	0		32363	0	0	0	0	0	0	0	0	0	0		
807348	0			0		0	0	0		39940	6236	43	0			0		0		0	0		1936	0	0	0	0	0	0	0	0	0			
807432	0	0	0	0		0	0	0		34544	23746	102	0	0	0	0		0		0	0		11562	0	0	0	0	0	0	0	0	0	0		
807656	0	0	0	0		0	0	0		52212	46241	197	0	0	0	0		0		0	0		11827	0	0	0	0	0	0	0	0	0	0		
807665	0	0	0	0		0	0	0		142592	152474	749	0	0	0	0		0		0	0		82592	0	0	0	0	0	0	0	0	0	0		
807946	0	0	0	0		0	0	0		9553	1181	9	0	0	0	0		0		0	0		407	0	0	0	0	0	0	0	0	0	0		
807955	0	0	0	0		0	0	0		196771	254844	761	0	0	0	0		0		0	0		212347	0	0	0	0	0	0	0	0	0	0		
808167	0			0		0	0	0		266067	120818	477	0			0		0		0	0		95239	0	0	0	0	0	0	0	0	0			
808176	0			3014		0	0	0		806421	435825	1589	0			0		0		0	0		373738	0	0	0	0	0	0	0	0	0			
808260	835			0		0	0	0		521374	331283	1281	0			0		0		0	0		200313	0	0	0	0	0	0	0	0	0			
808345	0	0	0	0		0	0	0		98320	38191	179	0	0	0	0		0		0	0		32702	0	0	0	0	0	0	0	0	0	0		
808354	0	0	0	0		0	0	0		33848	15344	65	0	0	0	0		0		0	0		4531	0	0	0	0	0	0	0	0	0	0		
808448	0	0	0	0		0	0	0		29880	14811	64	0	0	0	0		0		0	0		12306	0	0	0	0	0	0	0	0	0	0		
808541	0	0	0	0		0	0	0		62125	19995	88	0	0	0	0		0		0	0		6057	0	0	0	0	0	0	0	0	0	0		
808653	0	0	0	0		0	0	0		38448	10771	46	0	0	0	0		0		0	0		6171	0	0	0	0	0	0	0	0	0	0		
809034	0	0	0	0		0	0	0		57502	42307	122	0	0	0	0		0		0	0		30507	0	0	0	0	0	0	0	0	0	0		
809324	0			0		0	0	0		229031	115464	530	0			0		0		0	0		85185	0	0	0	0	0	0	0	0	0			
809379	0	0	0	1		0	0	14		35113	7542	36	0	0	0	0		0		0	0		434	0	0	0	0	0	0	0	0	0	0		
809539	0	0	0	0		0	0	0		41706	37103	151	0	0	0	0		0		0	0		22003	0	0	0	0	0	0	0	0	0	0		
809650	0	0	0	0		0	0	0		30668	12179	65	0	0	0	0		0		0	0		5631	0	0	0	0	0	0	0	0	0	0		
809856	0	0	0	0		0	0	0		24131	15389	72	0	0	0	0		0		0	0		8189	0	0	0	0	0	0	0	0	0	0		
809940	11	0	0	0		0	0	0		46954	23325	140	0	0	0	0		0		0	0		9525	0	0	0	0	0	0	0	0	0	0		
810151	0	0	0	0		0	0	0		26386	9128	32	0	0	0	0		0		0	0		5928	0	0	0	0	0	0	0	0	0	0		
810339	0	0	0	0		0	0	0		8626	1159	10	0	0	0	0		0		0	0		427	0	0	0	0	0	0	0	0	0	0		
810450	0	0	0	0		0	0	0		76621	25733	110	0	0	0	0		0		0	0		13668	0	0	0	0	0	0	0	0	0	0		
810544	0	0	0	0		0	0	0		64388	17931	86	0	0	0	0		0		0	0		18626	0	0	0	0	0	0	0	0	0	0		
810553	0	0	0	0		0	0	0		73598	25029	118	0	0	0	0		0		0	0		13229	0	0	0	0	0	0	0	0	0	0		
810834	0	0	0	0		0	0	0		147673	114226	362	0	0	0	0		0		0	0		31243	0	0	0	0	0	0	0	0	0	0		
810900	0	0	0	321	0	0	0	0	0	185101	103258	441	0	0	0	0		0	0	0	0		59158	0	0	0	0	0	0	0	0	0	0		
810919	0	0	0	12		0	0	0		1224159	297242	1525	0	0	0	0		0		0	0		21316	0	0	0	0	0	0	0	0	0	0		
811046	0	0	0	0		0	0	0		420519	653641	1016	0	0	0	0		0		0	0		686526	0	0	0	0	0	0	0	0	0	0		
811279	0	0	0	0		0	0	0		162670	42192	254	0	0	0	0		0		0	0		24835	0	0	0	0	0	0	0	0	0	0		
811457	0	0	0	0		0	0	0		7499	3293	16	0	0	0	0		0		0	0		1693	0	0	0	0	0	0	0	0	0	0		
811541	0	0	0	0		0	0	0		37144	11494	68	0	0	0	0		0		0	0		4076	0	0	0	0	0	0	0	0	0	0		
811550	0	0	0	0		0	0	0		39109	9003	42	0	0	0	0		0		0	0		4803	0	0	0	0	0	0	0	0	0	0		
811747	1	0	0	0		0	0	0		27132	12718	50	0	0	0	0		0		14	0		12222	0	0	0	0	0	0	0	0	0	0		
811756	9	0	0	0		0	0	0		43550	18962	111	0	0	0	0		0		0	0		7862	0	0	0	0	0	0	0	0	0	0		
812164	0	0	0	0		0	0	0		0	0	0	0	0	0	0		0		0	0		0	0	0	0	0	0	0	0	0	0	14	State Street Bank and Trust Company                                                                                                                                                              	
812436	0	0	0	0		0	0	0		142279	151492	550	0	0	0	0		0		0	0		112992	0	0	0	0	0	0	0	0	0	0		
812557	0	0	0	0		0	0	0		127991	42411	238	0	0	0	0		0		0	0		18611	0	0	0	0	0	0	0	0	0	0		
812614	0	0	0	0		0	0	0		99787	23855	116	0	0	0	0		0		0	0		4962	0	0	0	0	0	0	0	0	0	0		
813059	0	0	0	0		0	0	0		10325	7039	48	0	0	0	0		0		0	0		1880	0	0	0	0	0	0	0	0	0	0		
813572	0	0	0	0		0	0	0		77283	22774	126	0	0	0	0		0		0	0		10174	0	0	0	0	0	0	0	0	0			
813732	0	0	0	0		0	0	0		174003	101104	433	0	0	0	0		0		0	0		57800	0	0	0	0	0	0	0	0	0	0		
813844	67	0	0	0		0	0	0		164387	56343	197	0	0	0	0		0		26	0		62921	0	0	0	0	0	0	0	0	0	0		
813853	0	0	0	0		0	0	0		88037	36293	167	0	0	0	0		0		0	0		15078	0	0	0	0	0	0	0	0	0	0		
813947	0	0	0	1		0	0	0		243272	129477	674	0	0	0	0		0		0	0		64738	0	0	0	0	0	0	0	0	0	0		
814216	0	0	0	0		0	0	0		342378	207453	713	0	0	0	0		0		0	0		131758	0	0	0	0	0	0	0	0	0	0		
814355	0	0	0	0		0	0	0		15644	3866	24	0	0	0	0		0		0	0		5190	0	0	0	0	0	0	0	0	0	0		
814430	0	0	0	0		0	0	0		556625	1180706	2544	0	0	0	0		0		0	0		923447	0	0	0	0	0	0	0	0	0	0		
814458	0	0	0	0		0	0	0		43163	38414	199	0	0	0	0		0		0	0		20676	0	0	0	0	0	0	0	0	0	0		
814551	0	0	0	0		0	0	0		76980	24066	105	0	0	0	0		0		0	0		5299	0	0	0	0	0	0	0	0	0	0		
814711	170	0	0	0		0	0	0		132390	67687	400	0	0	0	0		0		0	0		27688	0	0	0	0	0	0	0	0	0	0		
814748	0	0	0	8		0	0	0		67184	25845	122	0	0	0	0		0		0	0		13165	0	0	0	0	0	0	0	0	0	0		
814953	0	0	0	0		0	0	0		4095	1859	7	0	0	0	0		0		0	0		1159	0	0	0	0	0	0	0	0	0	0		
815053	0	0	0	0		0	0	0		20876	3088	23	0	0	0	0		0		0	0		1302	0	0	0	0	0	0	0	0	0	0		
815147	7	0	0	0		0	0	0		111767	35604	207	2	0	0	0		0		0	0		21292	0	0	0	0	0	0	0	0	0	0		
815156	0	0	0	0		0	0	0		101613	24676	134	0	0	0	0		0		0	0		12958	0	0	0	0	0	0	0	0	0	0		
815277	0	0	0	0		0	0	0		22519	7340	52	0	0	0	0		0		0	0		2258	0	0	0	0	0	0	0	0	0	0		
