RCFA2170,RCFA3128,RCFA3792,RCFA5310,RCFA5311,RCFA7204,RCFA7205,RCFA7206,RCFA8274,RCFAA223,RCFAA224,RCFAB530,RCFAB596,RCFAH015,RCFAH036,RCFAH311,RCFAH313,RCFAH314,RCFAJJ30,RCFAJJ31,RCFAJJ32,RCFAKW00,RCFAKW03,RCFAKX77,RCFAKX78,RCFAKX79,RCFAKX80,RCFAKX81,RCFAKX82,RCFAKX83,RCFALB58,RCFALB59,RCFALB60,RCFALB61,RCFAP742,RCFAP793,RCFAP839,RCFAP840,RCFAP841,RCFAP842,RCFAP843,RCFAP844,RCFAP846,RCFAP847,RCFAP848,RCFAP849,RCFAP850,RCFAP852,RCFAP857,RCFAP858,RCFAP859,RCFAP860,RCFAP861,RCFAP862,RCFAP863,RCFAP864,RCFAP865,RCFAP866,RCFAP867,RCFAP868,RCFAP870,RCFAP872,RCFAP875,RCFAQ258,RCFAS540,RCFW3792,RCFW5310,RCFW5311,RCFW7205,RCFW7206,RCFWA223,RCFWH312,RCFWP793,RCFWP851,RCFWP852,RCFWP853,RCFWP854,RCFWP855,RCFWP856,RCFWP857,RCFWP858,RCFWP859,RCFWP870,RCOA2170,RCOA3128,RCOA3792,RCOA5310,RCOA5311,RCOA7204,RCOA7205,RCOA7206,RCOA8274,RCOAA223,RCOAA224,RCOAB530,RCOAB596,RCOAH311,RCOAH313,RCOAH314,RCOAJJ29,RCOAJJ30,RCOAJJ31,RCOAJJ32,RCOAKW00,RCOAKX77,RCOAKX78,RCOAKX79,RCOAKX80,RCOAKX81,RCOAKX82,RCOAKX83,RCOALB58,RCOALB59,RCOALB60,RCOALB61,RCOALE74,RCOANC99,RCOAP742,RCOAP793,RCOAP838,RCOAP839,RCOAP840,RCOAP841,RCOAP842,RCOAP843,RCOAP844,RCOAP846,RCOAP847,RCOAP848,RCOAP849,RCOAP850,RCOAP852,RCOAP857,RCOAP858,RCOAP859,RCOAP860,RCOAP861,RCOAP862,RCOAP863,RCOAP864,RCOAP865,RCOAP866,RCOAP867,RCOAP868,RCOAP870,RCOAP872,RCOAP875,RCOAQ258,RCOAS540,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23320,2004,2004,10.8791%,14.5573%,13.3063%,21316,160195,195935,52,0,6.5573%,,,,,,,,,,,,,,,,,,,,,10000,13.3063%,1,0,21368,0,0,0,52,0,0,0,,0,21316,0,0,21316,0,0,0,0,0,0,0,0,0,2004,0,0,0,,46053,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19881,1216,1216,14.5543%,20.4703%,19.2183%,18665,97121,128244,-176,0,12.4703%,,,,,,,,,,,,,,,,,,,,,2000,19.2183%,1,0,18489,0,0,0,-176,0,0,0,,0,18665,0,0,18665,0,0,0,0,0,0,0,0,0,1216,0,0,0,,46941,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38832,3378,3378,9.0621%,12.8323%,11.7160%,35454,302611,391234,71,0,4.8323%,,,,,,,,,,,,,,,,,,,,,23918,11.7160%,1,0,36808,0,0,0,71,0,0,0,,0,36737,0,1283,35454,0,0,0,0,0,0,0,0,0,3378,0,1283,0,,47247,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4590,312,312,12.2222%,16.8354%,15.6910%,4278,27264,35002,0,0,8.8354%,,,,,,,,,,,,,,,,,,,,,1000,15.6910%,1,0,4278,0,0,0,0,0,0,0,,0,4278,0,0,4278,0,0,0,0,0,0,0,0,0,312,0,0,0,,47256,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10585,347,347,17.7879%,38.7757%,37.5046%,10238,27298,57556,73,0,30.7757%,,,,,,,,,,,,,,,,,,,,,1200,37.5046%,1,0,10311,0,0,0,73,0,0,0,,0,10238,0,0,10238,0,0,0,0,0,0,0,0,0,347,0,0,0,,47452,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59235,3502,4643,12.9328%,19.2694%,17.7590%,54592,307405,422120,2694,0,11.2694%,,,,,,,,,,,,,,,,,,,,,10000,17.7590%,1,0,57652,0,366,0,2694,0,0,0,,0,54592,0,0,54592,0,0,0,0,0,0,0,0,0,4643,0,366,0,,47500,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10091,469,469,9.0531%,14.9958%,14.2989%,9622,67292,106284,-376,0,6.9958%,,,,,,,,,,,,,,,,,,,,,4525,14.2989%,1,0,9812,566,0,0,-376,0,0,0,,0,9622,0,0,9622,0,0,0,0,0,0,0,0,0,469,0,566,0,,48057,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4558,170,170,15.3749%,26.5587%,25.5681%,4388,17162,28540,-4,0,18.5587%,,,,,,,,,,,,,,,,,,,,,3250,25.5681%,1,0,4384,0,0,0,-4,0,0,0,,0,4388,0,0,4388,0,0,0,0,0,0,0,0,0,170,0,0,0,,48150,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127071,7307,7307,13.2244%,21.8562%,20.5994%,119764,581396,905631,39,0,13.8562%,,,,,,,,,,,,,,,,,,,,,19909,20.5994%,1,0,123495,3692,0,0,39,0,0,0,,0,119764,0,0,119764,0,0,0,0,0,0,0,0,0,7307,0,3692,0,,48374,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12905,894,894,10.7691%,18.0925%,16.8391%,12011,71328,111532,-215,0,10.0925%,,,,,,,,,,,,,,,,,,,,,2707,16.8391%,1,0,11796,0,0,0,-215,0,0,0,,0,12011,0,0,12011,0,0,0,0,0,0,0,0,0,894,0,0,0,,48440,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27384,2055,2055,13.6747%,16.7023%,15.4489%,25329,163953,185225,-264,0,8.7023%,,,,,,,,,,,,,,,,,,,,,25074,15.4489%,1,0,25195,130,0,0,-264,0,0,0,,0,25329,0,0,25329,0,0,0,0,0,0,0,0,0,2055,0,130,0,,49054,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14814,563,563,14.1154%,25.3175%,24.3553%,14251,58513,100961,-352,0,17.3175%,,,,,,,,,,,,,,,,,,,,,2000,24.3553%,1,0,13899,0,0,0,-352,0,0,0,,0,14251,0,0,14251,0,0,0,0,0,0,0,0,0,563,0,0,0,,49148,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97422,6570,6570,12.0030%,14.6246%,13.6383%,90852,666152,756909,-214,0,6.6246%,,,,,,,,,,,,,,,,,,,,,84885,13.6383%,1,0,90638,0,0,0,-214,0,0,0,,0,90852,0,0,90852,0,0,0,0,0,0,0,0,0,6570,0,0,0,,49241,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20703,1193,1193,15.0898%,21.9532%,20.6882%,19510,94305,129293,-33,0,13.9532%,,,,,,,,,,,,,,,,,,,,,4121,20.6882%,1,0,19513,36,0,0,-33,0,0,0,,0,19510,0,0,19510,0,0,0,0,0,0,0,0,0,1193,0,36,0,,49652,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11448,882,882,8.3399%,11.9099%,10.9923%,10566,96122,126692,-114,0,3.9099%,,,,,,,,,,,,,,,,,,,,,11847,10.9923%,1,0,13932,3480,0,0,-114,0,0,0,,0,10566,0,0,10566,0,0,0,0,0,0,0,0,0,882,0,3480,0,,49858,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10491,872,872,8.7126%,10.0785%,9.2408%,9619,104093,110403,-370,-352,2.0785%,,,,,,,,,,,,,,,,,,,,,1120,9.2408%,1,0,9249,0,0,0,-18,0,-352,0,,0,9619,0,0,9619,0,0,0,0,0,0,0,0,0,872,0,0,0,,49951,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12877,481,481,14.6212%,33.4990%,32.2477%,12396,38440,84781,0,0,25.4990%,,,,,,,,,,,,,,,,,,,,,1075,32.2477%,1,0,12396,0,0,0,0,0,0,0,,0,12396,0,0,12396,0,0,0,0,0,0,0,0,0,481,0,0,0,,50144,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30968,845,845,39.2247%,48.0907%,46.7785%,30123,64395,76796,0,0,40.0907%,,,,,,,,,,,,,,,,,,,,,5042,46.7785%,1,0,30123,0,0,0,0,0,0,0,,0,30123,0,0,30123,0,0,0,0,0,0,0,0,0,845,0,0,0,,50461,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19190,1009,1009,13.2317%,23.8095%,22.5576%,18181,80598,137405,68,0,15.8095%,,,,,,,,,,,,,,,,,,,,,1707,22.5576%,1,0,18249,0,0,0,68,0,0,0,,0,18181,0,0,18181,0,0,0,0,0,0,0,0,0,1009,0,0,0,,50872,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78502,4432,4432,14.5504%,22.2201%,20.9656%,74070,353293,509059,92,0,14.2201%,,,,,,,,,,,,,,,,,,,,,24895,20.9656%,1,0,83227,7575,1490,0,92,0,0,0,,0,74070,0,0,74070,0,0,0,0,0,0,0,0,0,4432,0,9065,0,,51253,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14067,152,152,19.5033%,55.6580%,55.0566%,13915,25274,71347,-59,0,47.6580%,,,,,,,,,,,,,,,,,,,,,1390,55.0566%,1,0,13856,0,0,0,-59,0,0,0,,0,13915,0,0,13915,0,0,0,0,0,0,0,0,0,152,0,0,0,,51356,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25443,1906,1906,8.6997%,15.8804%,14.6908%,23537,160216,270551,-905,0,7.8804%,,,,,,,,,,,,,,,,,,,,,6600,14.6908%,1,0,23984,1352,0,0,-905,0,0,0,,0,23537,0,0,23537,0,0,0,0,0,0,0,0,0,1906,0,1352,0,,51459,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43364,4585,4585,10.0413%,12.0413%,10.7681%,38779,360128,386194,93,0,4.0413%,,,,,,,,,,,,,,,,,,,,,5308,10.7681%,1,0,38872,0,0,0,93,0,0,0,,0,38779,0,0,38779,0,0,0,0,0,0,0,0,0,4585,0,0,0,,51842,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558657,0,0,17.4233%,81.6354%,81.6354%,558657,684332,3206371,0,0,55.2162%,,,,,,,,,,,,,,,,,,,,,63396,59.7162%,0,0,408657,0,0,0,,,,,0,0,408657,0,0,408657,150000,0,0,150000,0,150000,0,0,0,0,0,0,0,,52719,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22901,2229,2229,9.5488%,12.8777%,11.6243%,20672,177835,216488,67,0,4.8777%,,,,,,,,,,,,,,,,,,,,,1750,11.6243%,1,0,21464,444,281,0,67,0,0,0,,0,20672,0,0,20672,0,0,0,0,0,0,0,0,0,2229,0,725,0,,52951,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12450,325,325,16.2629%,33.6914%,32.8120%,12125,36953,74556,0,0,25.6914%,,,,,,,,,,,,,,,,,,,,,5044,32.8120%,1,0,12125,0,0,0,0,0,0,0,,0,12125,0,0,12125,0,0,0,0,0,0,0,0,0,325,0,0,0,,53051,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8510,62,62,13.3300%,37.5950%,37.3211%,8448,22636,63376,-253,0,29.5950%,,,,,,,,,,,,,,,,,,,,,4400,37.3211%,1,0,8195,0,0,0,-253,0,0,0,,0,8448,0,0,8448,0,0,0,0,0,0,0,0,0,62,0,0,0,,53752,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22556,1736,1736,11.8865%,15.1937%,14.0244%,20820,148456,175156,-19,0,7.1937%,,,,,,,,,,,,,,,,,,,,,12836,14.0244%,1,0,20801,0,0,0,-19,0,0,0,,0,20820,0,0,20820,0,0,0,0,0,0,0,0,0,1736,0,0,0,,54049,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52535,4088,4088,12.3496%,16.2306%,14.9677%,48447,323678,392295,-455,0,8.2306%,,,,,,,,,,,,,,,,,,,,,2000,14.9677%,1,0,47992,0,0,0,-455,0,0,0,,0,48447,0,0,48447,0,0,0,0,0,0,0,0,0,4088,0,0,0,,54058,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18664,1460,1460,11.0006%,16.0025%,14.7507%,17204,116632,156392,1,0,8.0025%,,,,,,,,,,,,,,,,,,,,,7601,14.7507%,1,0,19981,2776,0,0,1,0,0,0,,0,17204,0,0,17204,0,0,0,0,0,0,0,0,0,1460,0,2776,0,,54441,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109234,2708,2708,11.9349%,31.5187%,30.7373%,106526,346569,892558,3217,0,23.5187%,,,,,,,,,,,,,,,,,,,,,25315,30.7373%,1,0,115423,4899,781,0,3217,0,0,0,,0,106526,0,0,106526,0,0,0,0,0,0,0,0,0,2708,0,5680,0,,54656,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626987,55177,55177,8.5848%,14.2046%,12.9546%,571810,4413960,6660752,-31129,-21448,6.2046%,,,,,,,,,,,,,,,,,,,,,345019,12.9546%,1,0,606847,66166,0,0,-14951,0,-16178,0,,0,571810,0,0,571810,0,0,0,0,0,0,0,0,0,55177,0,66166,0,,54973,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40890,2542,2542,9.9702%,14.0532%,13.1795%,38348,290966,384626,-1521,1286,6.0532%,,,,,,,,,,,,,,,,,,,,,12000,13.1795%,1,0,36827,0,0,0,-235,0,-1286,0,,0,38348,0,0,38348,0,0,0,0,0,0,0,0,0,2542,0,0,0,,55336,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7535,1162,1162,5.9329%,8.1526%,6.8953%,6373,92425,107418,-96,0,0.1526%,-662,0,,,,,,,,,,,,,,,,,,,5818,6.8953%,1,0,6277,0,0,0,-96,0,0,0,,0,6373,0,0,6373,0,0,0,0,0,0,0,0,0,1162,0,0,0,,55635,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12831,713,713,8.2019%,15.0463%,14.2102%,12118,85277,147746,-466,0,7.0463%,,,,,,,,,,,,,,,,,,,,,4000,14.2102%,1,0,11652,0,0,0,-466,0,0,0,,0,12118,0,0,12118,0,0,0,0,0,0,0,0,0,713,0,0,0,,55653,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55328,4154,4154,11.2497%,16.6863%,15.4335%,51174,331578,454893,-381,0,8.6863%,,,,,,,,,,,,,,,,,,,,,0,15.4335%,1,0,50793,0,0,0,-381,0,0,0,,0,51174,0,0,51174,0,0,0,0,0,0,0,0,0,4154,0,0,0,,55970,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20115,1767,1767,8.7633%,14.2619%,13.0091%,18348,141040,209373,-944,0,6.2619%,,,,,,,,,,,,,,,,,,,,,16000,13.0091%,1,0,17404,0,0,0,-944,0,0,0,,0,18348,0,0,18348,0,0,0,0,0,0,0,0,0,1767,0,0,0,,56258,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162943,11758,11758,8.9679%,14.4087%,13.3689%,151185,1130867,1685847,-1104,0,6.4087%,,,,,,,,,,,,,,,,,,,,,118949,13.3689%,1,0,179857,27317,2459,0,-1104,0,0,0,,0,151185,0,0,151185,0,0,0,0,0,0,0,0,0,11758,0,29776,0,,56351,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58937,4423,4423,11.4169%,16.6939%,15.4411%,54514,353045,477485,191,0,8.6939%,,,,,,,,,,,,,,,,,,,,,25910,15.4411%,1,0,54705,0,0,0,191,0,0,0,,0,54514,0,0,54514,0,0,0,0,0,0,0,0,0,4423,0,0,0,,56548,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434012,37816,34244,10.4713%,13.2302%,12.1863%,399768,3280476,3817732,1338,0,5.2302%,,,,,,,,,,,,,,,,,,,,,139642,12.1863%,1,0,406475,0,0,0,1705,-2486,0,2119,,0,405137,5369,5369,399768,0,0,0,0,5368,0,0,0,0,37816,3572,5369,0,,56557,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78790,7195,7195,10.9353%,13.6980%,12.4471%,71595,575192,654713,272,0,5.6980%,,,,,,,,,,,,,,,,,,,,,2089,12.4471%,1,0,71919,0,52,0,272,0,0,0,,0,71595,0,0,71595,0,0,0,0,0,0,0,0,0,7195,0,52,0,,56717,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21059,1026,1037,14.0063%,18.7832%,17.8583%,20022,112116,142950,-25,0,10.7832%,,,,,,,,,,,,,,,,,,,,,4179,17.8583%,1,0,20463,134,332,0,-25,0,0,0,,0,20022,0,0,20022,0,0,0,0,0,0,0,0,0,1037,0,466,0,,57040,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59685,3117,3117,11.1753%,24.1076%,22.8486%,56568,247578,506188,379,0,16.1076%,,,,,,,,,,,,,,,,,,,,,25785,22.8486%,1,0,57674,233,494,0,379,0,0,0,,0,56568,0,0,56568,0,0,0,0,0,0,0,0,0,3117,0,727,0,,57451,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27722,1980,1980,10.1027%,13.2294%,12.2845%,25742,209548,254803,-222,0,5.2294%,,,,,,,,,,,,,,,,,,,,,7985,12.2845%,1,0,26613,520,0,458,-222,0,0,0,,0,25857,115,115,25742,0,0,0,0,115,0,0,0,0,1980,0,1093,0,,58207,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33543,2409,2409,10.2976%,17.4176%,16.1667%,31134,192581,302341,35,0,9.4176%,,,,,,,,,,,,,,,,,,,,,1500,16.1667%,1,0,31169,0,0,0,35,0,0,0,,0,31134,0,0,31134,0,0,0,0,0,0,0,0,0,2409,0,0,0,,58225,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586639,48956,51956,11.4631%,15.0574%,13.7239%,534683,3896012,4664392,-1075,0,7.0574%,,,,,,,,,,,,,,,,,,,,,467965,13.7239%,1,0,582805,13299,230,28504,-1075,0,0,0,,0,541809,7126,7126,534683,0,0,0,0,7126,0,3000,0,0,51956,0,49159,0,,58243,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2494,247,247,8.9754%,12.5270%,11.2864%,2247,19909,25035,0,0,4.5270%,,,,,,,,,,,,,,,,,,,,,2280,11.2864%,1,0,2561,305,9,0,0,0,0,0,,0,2247,0,0,2247,0,0,0,0,0,0,0,0,0,247,0,314,0,,58355,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25482,1645,1645,13.6237%,19.4443%,18.1891%,23837,131051,174967,499,0,11.4443%,,,,,,,,,,,,,,,,,,,,,3331,18.1891%,1,0,24336,0,0,0,499,0,0,0,,0,23837,0,0,23837,0,0,0,0,0,0,0,0,0,1645,0,0,0,,58551,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34486,2794,2794,10.5441%,15.4437%,14.1924%,31692,223302,300566,-715,0,7.4437%,,,,,,,,,,,,,,,,,,,,,7684,14.1924%,1,0,30977,0,0,0,-715,0,0,0,,0,31692,0,0,31692,0,0,0,0,0,0,0,0,0,2794,0,0,0,,58636,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16954,740,740,10.0400%,11.8724%,11.3542%,16214,142802,161494,-114,0,3.8724%,,,,,,,,,,,,,,,,,,,,,15563,11.3542%,1,0,17096,886,110,0,-114,0,0,0,,0,16214,0,0,16214,0,0,0,0,0,0,0,0,0,740,0,996,0,,58757,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620572,58254,58254,9.1025%,13.4010%,12.1431%,562318,4630773,6177602,-45171,7720,5.4010%,,,,,,,,,,,,,,,,,,,,,43199,12.1431%,1,0,517148,0,0,0,-16129,0,-29041,0,,0,562318,0,0,562318,0,0,0,0,0,0,0,0,0,58254,0,0,0,,58971,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107569,7634,7634,8.8745%,13.4209%,12.4684%,99935,801504,1126088,-2667,0,5.4209%,,,,,,,,,,,,,,,,,,,,,66468,12.4684%,1,0,110218,11331,370,999,-2667,0,0,0,,0,100185,250,250,99935,0,0,0,0,250,0,0,0,0,7634,0,12950,0,,59316,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50284,3250,3250,11.8191%,19.3861%,18.1331%,47034,259382,397949,-2105,0,11.3861%,,,,,,,,,,,,,,,,,,,,,2993,18.1331%,1,0,45005,0,76,0,-2105,0,0,0,,0,47034,0,0,47034,0,0,0,0,0,0,0,0,0,3250,0,76,0,,59352,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47152,2403,2411,15.0177%,24.5292%,23.2750%,44741,192228,297922,-11,0,16.5292%,,,,,,,,,,,,,,,,,,,,,0,23.2750%,1,0,44730,0,0,0,-11,0,0,0,,0,44741,0,0,44741,0,0,0,0,0,0,0,0,0,2411,0,0,0,,59370,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1303,109,109,9.2738%,15.0340%,13.7764%,1194,8667,12875,-28,0,7.0340%,,,,,,,,,,,,,,,,,,,,,400,13.7764%,1,0,1166,0,0,0,-28,0,0,0,,0,1194,0,0,1194,0,0,0,0,0,0,0,0,0,109,0,0,0,,59754,2017-12-31
