"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1350	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2155	RCFD2160	RCFD2170	RCFD2800	RCFD2920	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1350	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2155	RCON2160	RCON2170	RCON2200	RCON2800	RCON2920	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCONA130	RCONB528	RCONB529	RCONB530	
564324																																							66	5171	288	2063	0	55118	0	3804	114	0	7606	240596	211153	0	0	1911	220064	0	2465	0	7000	0	20532	700	240596	0	0	18923	0	700	1148	17047	194106		0	167683	165218	209	
564463																																							3260	3691	0	3200	0	31577	0	1796	0	0	3338	82908	70936	0	0	884	71820	0	603	476	0	0	11088	400	82908	0	0	6796	0	3600	0	11480	59456		0	36173	35570	292	
564557																																							2087	7883	0	4155	25	19796	0	3907	514	0	2727	177087	160638	3848	0	1290	165776	0	1062	0	0	0	11311	1418	177087	0	0	1862	0	8204	0	16991	143647		0	137055	135993	-173	
564605																																							175	79367	0	46100	3961370	390087	10	30259	826	0	180159	10043746	6998884	1750000	0	67324	8872669	117	23036	0	56461	0	1170960	150	10043746	0	0	120513	0	1126702	0	379700	6619184		-76823	5378429	5355393	418	
564678																																							3241	555	0	0	56005	6	0	1581	0	0	2400	106503	91944	0	0	704	94767	0	342	0	2119	0	11736	0	106503	0	0	11741	0	0	0	2944	89000		0	43057	42715	-5	
564771																																							58	5159	37	0	61172	28324	0	7911	0	0	14307	659592	458933	0	0	2514	610589	0	6982	0	149142	0	49003	4681	659592	0	0	13144	0	31150	18557	16051	442882		0	531049	524067	28	
564838																																							282	3703	292	6149	1099	11032	0	1722	476	0	1823	83154	75217	0	0	417	75634	0	450	0	0	0	7520	62	83154	0	0	3895	0	3409	0	11954	63263		0	57026	56576	154	
564856																																							0	920	0	3430	0	7870	0	720	249	0	949	43226	36878	0	0	887	37765	0	606	0	0	0	5461	657	43226	0	0	794	0	3992	633	6188	30690		0	29061	28455	18	
565040																																							0	2746	0	2040	0	44113	0	1339	180	0	3548	107007	80503	200	0	1582	96385	0	754	472	14100	0	10622	1740	107007	0	0	6821	0	1740	37	7005	73498		0	53286	52532	321	
565143																																							22	3389	0	900	0	35749	0	889	0	0	2192	111385	95071	0	0	804	100399	0	220	0	4524	0	10986	1000	111385	0	0	5683	0	4000	0	14949	80122		0	68464	68244	303	
565152																																							500	802	0	850	2930	716	0	103	0	0	419	23655	19601	90	0	99	21790	0	164	0	2000	0	1865	300	23655	0	0	652	0	900	0	5234	14367		0	17499	17335	13	
565536																																							189	1505	0	5050	0	37352	0	719	300	0	1433	91145	74448	5160	0	529	80982	0	641	2655	845	0	10163	790	91145	0	0	1609	0	7502	0	5811	68637		0	42583	41942	262	
565750																																							22	8008	70	13100	0	59325	408	2278	1194	0	6368	338795	252628	12675	0	3059	269738	0	2917	0	1376	0	69057	200	338795	0	0	65039	0	3500	731	31281	221347		0	250208	247291	318	
565844																																							24	1521	0	950	598	6945	0	1373	0	0	659	39602	35761	0	0	359	36385	0	281	0	265	0	3217	145	39602	0	0	2016	0	1004	0	4167	31594		0	27813	27532	52	
565853																																							3	1623	0	2075	0	11420	0	486	0	0	922	46632	40031	2245	0	415	42691	0	554	0	0	0	3941	200	46632	0	0	1055	0	2575	0	5622	34409		0	30657	30103	111	
566056																																							18	1812	0	5090	0	15009	0	588	33	0	1934	81971	69554	0	0	411	72965	0	750	0	3000	0	9006	100	81971	0	0	8454	0	250	632	10305	59249		0	57605	56855	202	
566243																																							254	4138	0	4025	40378	0	0	3	0	0	5370	90132	76457	0	0	385	77798	0	806	0	956	0	12334	100	90132	0	0	10834	0	1400	178	8434	68023		0	36592	35786	0	
566458																																							224	4199	0	6292	750	17394	0	801	253	0	843	63545	56929	0	0	436	57365	0	400	496	0	0	6180	200	63545	0	0	4897	0	1000	95	9292	47637		0	32598	32198	83	
566551																																							0	1339	0	0	0	2668	0	530	23	0	1552	39531	33784	365	0	446	35395	0	621	0	800	0	4136	500	39531	0	0	3115	0	500	0	7034	26750		0	34040	33419	21	
566953																																							985	1157	0	1110	458	3358	0	206	0	0	1204	29062	25953	0	0	218	26171	0	264	0	0	0	2891	450	29062	0	0	1355	0	1050	0	3877	22076		0	20848	20584	36	
567231																																							0	5080	0	3750	11517	34662	0	2185	782	0	8888	208433	157359	0	0	1322	192000	0	2007	102	33319	0	16433	226	208433	0	0	5842	2	10363	2223	16562	140797		0	141251	139244	0	
567240																																							0	3962	0	1000	18155	15896	0	1611	0	0	1497	102130	76623	7455	0	612	89430	0	662	0	4740	0	12700	200	102130	0	0	9343	0	3150	0	11781	64843		0	60671	60009	7	
567736																																							500	2714	0	6690	0	15016	0	1895	0	0	469	57591	50429	0	0	536	50965	0	381	0	0	0	6626	800	57591	0	0	4322	0	1400	0	7741	42688		0	30688	30307	104	
567754																																							298	644	0	3779	2626	0	0	357	0	0	469	28446	25645	0	0	215	25860	0	339	0	0	0	2586	503	28446	0	0	951	0	1132	0	2252	23393		0	20612	20273	0	
567905																																							3693	10861	0	58275	31426	31065	800	4036	359	0	5742	240817	216708	0	0	2110	228767	0	1400	1068	9700	249	12050	2820	240817	0	0	5051	0	4288	0	62912	153796		0	94892	93492	-109	
568126																																							100	3271	0	19875	0	42034	0	535	0	0	3517	134310	99157	9713	0	610	109480	0	1783	0	0	0	24830	101	134310	0	0	23359	0	1000	0	10385	88772		0	66761	64978	370	
568135																																							750	4249	40	7515	13200	2535	0	3795	343	0	1450	85488	76627	0	0	823	77450	0	994	0	0	0	8038	225	85488	0	0	5014	0	2775	0	9291	67336		0	52605	51611	24	
568144																																							0	7336	304	0	0	40965	238	11386	0	0	6389	200955	146278	348	0	933	182135	0	1069	0	34576	0	18820	4169	200955	0	0	3703	0	11048	0	17268	129010		0	135406	134337	-100	
568238																																							205	1525	0	4800	3118	10281	-25	954	0	0	403	37893	32743	0	0	358	33101	0	525	0	0	0	4792	296	37893	0	0	3563	0	825	0	5637	27106		0	17157	16632	108	
568359																																							0	1267	0	3698	662	5827	0	623	0	0	286	21131	18718	0	0	100	18813	0	245	528	0	0	2318	100	21131	0	0	31	0	2187	0	2164	16554		0	8485	8240	-2	
568443																																							0	1927	0	1000	10736	21672	0	371	33	0	761	63436	51927	0	0	508	52435	0	199	0	0	0	11001	100	63436	0	0	8843	0	1800	0	4215	47712		0	27135	26936	258	
568470																																							13647	18755	114	198	8569	37037	0	8119	280	0	7421	415249	345514	15525	0	3920	380870	0	2855	0	15911	0	34379	344	415249	0	0	31095	0	2907	85	29814	315700		0	323879	321024	33	
568751																																							0	3946	0	15150	0	9339	0	1789	0	0	482	68969	62268	0	0	380	62648	0	452	0	0	0	6321	200	68969	0	0	4291	0	1800	0	12907	49361		0	38715	38263	30	
568854																																							7	357	0	0	890	525	0	102	0	0	437	13190	11308	175	0	232	12100	0	136	0	385	0	1090	150	13190	0	0	548	0	375	0	1471	9837		0	11008	10872	17	
568939																																							1156	5274	0	5750	1652	13316	0	2598	330	0	1562	124026	111377	0	0	733	113610	0	950	355	1500	0	10416	366	124026	0	0	5346	0	4568	0	17474	93903		0	92983	92033	136	
569253																																							0	2104	0	0	94	22638	0	1788	0	0	3937	68247	54246	6300	0	579	61125	0	399	0	0	0	7122	1000	68247	0	0	1276	0	4000	0	8231	46015		0	38085	37686	846	
569422																																							5098	14220	7	6500	10883	72277	0	10925	1663	0	6299	372897	322468	16496	0	2182	341172	0	3180	5396	26	0	31725	4500	372897	0	0	18142	0	8250	0	33983	288485		0	242809	239629	833	
569459																																							598	969	0	4520	167	1011	0	706	232	0	490	30341	27874	0	0	112	27986	0	224	0	0	0	2355	500	30341	0	0	1233	0	614	0	3852	24022		0	21872	21648	8	
569534																																							65	5810	665	9361	3147	28273	0	4077	0	0	6120	213058	186570	0	0	1660	194230	0	2515	0	6000	0	18828	949	213058	0	0	8413	0	9100	0	15739	170831		0	158055	155540	366	
569730																																							0	1884	0	10275	0	35645	0	879	0	0	993	97018	87316	1000	0	1045	89361	0	522	0	0	0	7657	500	97018	0	0	3165	0	3705	0	7341	79975		0	47864	47342	287	
569945																																							591	4049	1737	12950	2858	11427	0	2737	0	0	5151	149578	115222	1402	0	981	121255	0	1627	16259	3650	0	28323	583	149578	0	0	-5262	0	32831	0	12365	102857		0	93446	91819	171	
569972																																							4170	2997	0	0	199	61155	0	2395	0	0	3866	125916	58025	0	0	150	116204	0	449	0	58029	0	9712	6615	125916	0	0	147	0	2875	0	7719	50306		0	51583	51134	75	
570231	23554	323075	0	72225	37463	1521005	5455	177609	10497	0	358762	12286593	1405547	0	101095	11411186	0	113706	82196	1322246	248336	875407	21	12286593	0	0	405339	0	462562	29273		0	9759185	9645479	7485	22490	0	22490				72225						0		12286593	8311472	1405547	0		11411186				1322246											130882	8180590						
570558																																							1000	3446	0	23625	21027	7539	0	2513	241	0	966	89516	79598	0	0	404	80002	0	178	0	0	0	9514	2000	89516	0	0	5483	0	2000	0	12695	66903		0	29337	29159	31	
570651																																							0	655	0	1860	1704	0	0	145	80	0	445	26033	23550	0	0	156	23706	0	251	500	0	0	2327	105	26033	0	0	268	0	1954	0	2742	20808		0	20895	20644	0	
570745																																							297	1744	0	3400	0	7573	0	669	189	0	472	38982	34945	0	0	495	35440	0	518	0	0	0	3542	125	38982	0	0	1954	0	1375	0	3864	31081		0	25156	24638	88	
570848																																							0	2227	0	5759	957	17987	0	1581	22	0	1628	69763	63585	0	0	641	64516	0	398	0	290	0	5247	687	69763	0	0	2664	0	1693	0	4424	59161		0	40000	39602	203	
570857																																							151	7339	30	14700	0	52503	7828	5165	183	0	6552	270898	230240	1323	0	2701	247549	0	2336	0	13285	0	23349	200	270898	0	0	15838	0	7182	0	15834	214406		0	178783	176447	129	
571135																																							0	3060	0	5090	1055	19007	0	648	0	0	1453	62313	52530	0	0	314	55844	0	317	0	3000	0	6469	35	62313	0	0	5745	0	515	0	6359	46171		0	32317	32000	174	
571153																																							1402	447	0	203	0	3761	0	546	0	0	784	19144	16262	0	0	268	17038	0	299	0	508	0	2106	300	19144	0	0	240	0	1525	0	1181	15081		0	12300	12001	41	
571265																																							46	10429	0	12900	16912	32806	0	5003	202	0	2037	149632	135254	0	0	1297	136551	0	1827	0	0	0	13081	4404	149632	0	0	4169	0	4404	1666	50295	84959		0	69458	67631	104	
571443																																							7936	928	0	0	5583	0	0	596	0	0	787	43096	33761	0	0	189	37807	0	226	0	3857	0	5289	210	43096	0	0	3779	0	1300	0	4033	29728		0	27492	27266	0	
571920																																							594	1741	0	0	0	9930	0	1878	128	0	4077	114756	96759	415	0	834	105237	0	775	0	7229	0	9519	1000	114756	0	0	7471	0	1000	807	6677	90082		0	96376	95601	48	
571957																																							473	319	0	143	0	10809	0	74	0	0	490	23171	18520	0	0	235	20355	0	150	0	1600	0	2816	100	23171	0	0	2392	0	200	0	1810	16710		0	11013	10863	124	
572338																																							29	2077	0	3150	0	11830	0	796	24	0	777	53523	45651	0	0	620	46360	0	535	0	89	0	7163	300	53523	0	0	6414	0	200	0	7369	38282		0	35375	34840	249	
572347																																							0	844	0	1450	0	11906	0	150	0	0	353	24403	22109	0	0	121	22230	0	68	0	0	0	2173	100	24403	0	0	1674	0	300	0	2364	19745		0	9768	9700	99	
572374																																							18059	36838	0	0	1600	145094	0	11218	2358	0	36584	1180318	796966	13515	0	17772	1094320	53	19320	201	266067	0	85945	8000	1180318	0	0	62978	0	14495	5097	58187	738779		0	942589	923269	472	
572459																																							0	2919	0	13500	3831	33855	0	1160	12	0	5864	194034	147012	11933	0	1661	177106	0	2056	1922	16500	0	16928	336	194034	0	0	4475	0	11630	0	9196	137816		0	133027	130971	487	
572655																																							1393	1549	0	4755	0	0	0	1532	0	0	572	41467	38670	0	0	82	38752	0	339	0	0	0	2715	579	41467	0	0	915	0	1221	0	13586	25084		0	32005	31666	0	
572776																																							1823	64	0	0	0	105	0	9	0	0	64	5830	4956	0	0	74	5030	0	6	0	0	0	800	0	5830	0	0	723	0	0	0	58	4898		0	3771	3765	77	
573036																																							4	7846	0	10449	0	33808	0	2270	37	0	4038	197886	165741	1331	0	1167	181539	0	1677	0	13300	0	16347	1800	197886	0	0	4214	0	10200	3041	21902	143839		0	138070	136393	133	
573054																																							5	2830	0	6050	0	17999	17960	2356	14	0	1810	103635	86174	0	0	914	93200	0	792	0	6112	0	10435	360	103635	0	0	6266	0	3654	0	7433	78741		0	55403	54611	155	
573335																																							103	5787	0	20853	6725	22581	0	1864	489	0	1860	122011	111453	0	0	649	112102	0	954	0	0	0	9909	500	122011	0	0	4128	0	5000	0	28704	82749		0	62703	61749	281	
573559																																							0	1708	0	2650	0	4642	0	533	30	0	439	25961	22969	0	0	63	23032	0	223	0	0	0	2929	30	25961	0	0	1689	0	1171	0	4133	18836		0	16182	15959	39	
574051																																							8703	791	0	150	2159	0	0	100	0	0	391	20425	18266	0	0	67	18333	0	152	0	0	0	2092	550	20425	0	0	992	0	550	0	4112	14154		0	8283	8131	0	
574556																																							1719	1105	0	0	827	1929	0	610	13	0	593	24987	22340	525	0	139	23099	0	261	0	95	0	1888	100	24987	0	0	1423	0	300	0	2040	20300		0	18452	18191	65	
574949																																							0	2175	0	1421	16012	4176	0	324	0	0	1023	75470	64705	0	0	843	65548	0	666	0	0	0	9922	150	75470	0	0	7922	0	1850	0	6382	58323		0	51005	50339	0	
574976																																							6299	10294	0	0	7509	121460	0	7039	180	0	5985	426868	362859	0	0	2143	387172	0	3322	673	22170	0	39696	0	426868	0	0	38422	0	0	2118	18661	344198		0	268633	265311	1274	
575133																																							400	2059	0	2136	6195	0	0	571	19	0	989	35828	31784	0	0	184	31968	0	163	0	0	0	3860	90	35828	0	0	160	0	3610	0	4323	27461		0	23622	23459	0	
575254																																							1409	23102	0	19820	4390	87271	0	12558	407	0	7620	434222	344844	48770	0	2806	396797	0	2366	5426	377	0	37425	1250	434222	0	0	8706	0	26708	0	73654	271190		0	274585	272219	761	
575348																																							0	2892	0	2092	44222	0	0	1288	0	0	1823	80195	67731	0	0	975	72578	0	387	0	3872	0	7617	150	80195	0	0	6667	0	800	0	10655	57076		0	28265	27878	0	
575357																																							200	440	0	815	285	3285	0	44	46	0	501	18004	15766	0	0	241	16007	0	272	0	0	0	1997	100	18004	0	0	997	0	900	0	970	14796		0	12660	12388	0	
575375																																							887	1224	172	184	587	2498	0	797	63	0	976	57452	42758	0	0	608	51394	0	329	0	8028	0	6058	0	57452	0	0	6135	0	0	0	838	41920		0	50393	50064	-77	
575647																																							892	944	0	73	1772	3191	0	184	0	0	483	17635	15327	0	0	132	15709	0	163	0	250	0	1926	150	17635	0	0	1404	0	350	0	1646	13681		0	10259	10096	22	
575656																																							0	2340	0	5900	30600	0	0	55	0	0	626	47996	35060	0	0	220	35280	0	371	0	0	0	12716	500	47996	0	0	9716	0	2500	0	7626	27434		0	8846	8475	0	
575759																																							1147	3565	0	5100	0	51031	301	2184	15	0	3985	150755	118646	2341	0	1667	124811	0	1930	0	2157	0	25944	6039	150755	0	0	13520	0	6045	0	9866	108780		0	85357	83427	340	
575834																																							569	3941	0	8750	4006	14554	0	3434	120	0	1623	106619	95926	0	0	959	96885	0	699	0	0	0	9734	1420	106619	0	0	6776	0	1420	0	19834	76092		0	70321	69622	118	
575852																																							14	3148	0	2147	0	8404	0	784	0	0	904	69530	60967	969	0	689	62927	0	680	0	302	0	6603	471	69530	0	0	3556	0	2529	3014	7718	53249		0	51795	51115	47	
575955																																							81	1554	0	3853	0	20055	0	830	0	0	909	58081	45327	0	0	471	53498	0	461	0	7700	0	4583	300	58081	0	0	3133	0	1138	0	4728	40599		0	31260	30799	12	
576037																																							0	2245	0	800	12287	629	0	783	435	0	954	49018	43409	0	0	450	43859	0	446	0	0	0	5159	810	49018	0	0	2152	0	2190	0	6646	36763		0	31331	30885	7	
576130																																							18	11999	0	0	0	34247	0	7548	0	0	3562	216838	182427	10444	0	1403	194274	0	2193	0	0	0	22564	0	216838	0	0	9648	0	12600	1212	36003	146424		0	160445	158252	316	
576158																																							0	9013	0	10445	0	123003	0	9947	167	0	3871	243572	214185	0	0	3493	218873	0	1302	477	1195	0	24699	1200	243572	0	0	10665	0	10706	0	59302	154883		-366	87951	86649	2494	
576354																																							18	1243	0	0	0	3782	0	469	0	0	1397	39858	28682	1500	0	381	36563	0	362	0	6000	0	3295	106	39858	0	0	2163	0	1000	0	3607	25075		0	33311	32949	26	
576439																																							57	11990	0	15477	10181	122341	0	3987	0	0	5276	376470	301049	15693	0	1468	351210	0	2576	0	33000	0	25260	1103	376470	0	0	18099	0	4953	2564	44180	256869		0	207173	204597	1105	
576541																																							322	7719	97	7584	11556	22282	0	6582	403	0	4433	239863	204814	16001	0	1079	221894	0	3083	0	0	0	17969	1200	239863	0	0	13829	0	2900	335	9464	195350		0	181633	178550	40	
576608																																							6272	7314	60	0	6064	44860	3085	6886	160	0	7087	315035	240247	4708	0	1607	280506	0	2148	0	33944	0	34529	0	315035	0	0	21579	0	12000	0	18623	221624		0	235395	233247	950	
576644																																							2241	1299	0	700	2638	7889	0	271	0	0	394	35718	27969	0	0	236	32705	0	189	0	4500	0	3013	325	35718	0	0	1182	0	1700	0	4346	23623		-292	20475	20286	98	
576653																																							27	3528	0	600	1617	35440	0	1727	0	0	3932	112124	101851	175	0	593	103018	0	687	0	399	0	9106	250	112124	0	0	6010	0	1750	0	6684	95167		0	65940	65253	1096	
576710																																							830	41703	8563	16400	0	246143	0	19702	68	0	26569	1429889	1134949	56326	0	7978	1318311	0	17219	1889	109058	10000	111578	4150	1429889	0	0	52163	0	53222	8049	53077	1081872		0	1077192	1059973	2043	
576859																																							1250	4199	0	11250	1838	10878	0	1680	160	0	1094	81175	74213	0	0	416	74629	0	515	0	0	0	6546	1875	81175	0	0	2646	0	1875	0	15101	59112		0	49341	48826	150	
576952																																							10	5810	0	4615	0	25425	0	2192	0	0	3149	145575	129523	1866	0	2038	133427	0	900	0	0	0	12148	2933	145575	0	0	5432	0	3402	0	14118	115405		0	105274	104374	381	
577128																																							38	28042	1884	14352	0	299347	0	16107	32	0	51726	1169199	825952	39453	0	5185	1054455	0	12155	16069	183865	0	114744	100	1169199	0	0	54645	0	61762	0	88763	737189		0	753757	741602	-1763	
577137	50921	2677	0	0	13207	75139	285	11576	0	1188	4102	213682	3075	1188	994	193104	0	3917	0	5000	0	20578	13236	213682	0	0	3324	0	3427	0		0	58504	54587	591	24620	0	24620				0						1188		185972	158227	0	1188		165394				5000											46462	111766						
577230																																							0	848	0	7816	0	11362	0	727	263	0	2001	67936	56645	0	0	259	62904	0	517	0	6000	0	5032	3900	67936	0	0	131	0	1100	0	1780	54865		0	45436	44919	-99	
577472																																							3750	1332	0	0	6274	2597	134	1200	44	0	5040	131109	96385	0	0	357	117739	0	445	0	20997	0	13370	0	131109	0	0	13400	0	0	0	701	95684		0	111183	110738	-28	
577904	19233	11136	0	19863	2416	3574	0	1714	261	144	16996	392960	0	144	14341	362666	0	8942	0	131	0	30294	63	392960	39	0	-14669	10000	34872	0		0	326526	317584	28	26762	0	26762				19863						144		368269	321288	0	144		337975				131											48642	272646						
578116																																							0	7798	0	0	0	57189	0	1680	129	0	2673	173419	145610	1640	0	756	148006	0	1373	0	0	0	25413	550	173419	0	0	21670	0	2450	0	24200	121410		0	105323	103950	743	
578237																																							0	1929	0	2940	0	11698	0	1421	85	0	801	39009	35534	0	0	195	35729	0	188	0	0	0	3280	975	39009	0	0	268	1400	571	0	4864	30670		0	20323	20135	66	
578255																																							132	6000	74	0	23662	41027	0	6540	1632	0	10959	221954	191678	2525	0	2056	201259	0	1681	1039	5000	0	20695	1500	221954	0	0	9411	0	9591	0	32570	159108		0	132570	130889	193	
578554																																							8	1826	0	4382	0	7809	0	1237	0	0	1178	59082	49548	0	0	215	54813	0	813	0	5050	0	4269	150	59082	0	0	3561	0	458	0	4242	45306		0	43455	42642	100	
578741																																							0	2491	0	926	5374	20239	0	1033	0	0	2097	116649	94713	0	0	1010	98223	0	1077	0	2500	0	18426	240	116649	0	0	9564	0	8349	0	8561	86152		0	85566	84489	273	
578862																																							0	1717	0	4200	0	17918	0	332	149	0	479	44112	39944	0	0	447	40391	0	325	0	0	0	3721	200	44112	0	0	1984	0	1800	0	5794	34150		0	19642	19317	-263	
579140																																							31	1593	0	0	286	4307	0	619	50	0	1103	55425	48281	409	0	436	51510	0	504	84	2384	0	3915	460	55425	0	0	2823	0	600	0	5136	43145		0	47856	47352	32	
579252																																							1110	24973	0	12598	0	222287	0	24671	786	0	71964	1309227	894830	76414	0	14242	1191335	0	11274	14093	205849	0	117892	7200	1309227	0	0	53004	0	57270	5850	102324	792506		0	942169	930895	418	
579319																																							1671	1114	0	5246	805	4082	0	596	0	0	606	38220	33873	0	0	225	35117	0	190	0	1019	0	3103	575	38220	0	0	1831	0	700	0	3701	30172		0	24290	24100	-3	
579364																																							99	5536	0	11905	0	5774	0	3260	684	0	2821	131872	108797	0	0	753	122351	0	1247	800	12801	0	9521	354	131872	0	0	3082	0	6050	0	26667	82130		0	102240	100993	35	
579636																																							1643	3374	0	465	0	25510	0	1402	28	0	1148	56193	48883	0	0	430	49630	0	459	0	317	0	6563	100	56193	0	0	3503	0	2900	0	9123	39760		0	23082	22623	60	
580155																																							0	1308	0	0	169	18213	376	1416	0	0	1672	79506	68393	2365	0	2040	72829	0	540	289	31	0	6677	275	79506	0	0	491	0	5753	297	1393	67000		0	56306	55766	158	
580164																																							24	504	0	8300	0	0	0	190	890	0	3174	125496	105923	0	0	3268	115198	0	2000	0	6007	0	10298	8775	125496	0	0	1523	0	0	0	0	105923		0	114414	112414	0	
580258																																							1048	2546	0	1815	4149	14780	0	1715	0	0	1329	97504	82995	0	0	652	91481	0	924	0	6334	1500	6023	548	97504	0	0	1438	0	3852	1182	10511	72484		0	69864	68940	185	
580548																																							2197	3972	333	3219	0	18167	0	2292	0	0	2861	129283	112525	0	0	1216	117741	0	1149	0	4000	0	11542	300	129283	0	0	6341	0	4700	0	13935	98590		0	97391	96242	201	
580623																																							0	75860	91	4307	0	269814	0	28505	193	0	75903	2184123	1706187	165782	0	18632	1991478	0	25026	4534	100877	0	192645	4650	2184123	0	0	110087	0	74564	108	184440	1521747		0	1749834	1724808	3344	
580726																																							337	14548	0	4400	0	62777	0	8523	37	0	6276	281645	251476	2716	0	2657	256849	0	2757	0	0	0	24796	7471	281645	0	0	10390	0	6342	0	55090	196386		0	187504	184747	593	
580847																																							121	1381	0	10246	1356	8675	0	671	35	0	1176	54393	43042	0	0	304	47924	0	313	0	4578	0	6469	300	54393	0	0	3427	0	2700	0	5655	37387		0	31045	30732	42	
580959																																							815	4062	0	5045	0	8679	159	5022	164	0	2262	129073	100417	0	0	402	119421	0	776	0	18602	0	9652	200	129073	0	0	8873	0	450	0	23000	77417		0	103641	102865	129	
581116																																							0	917	0	5325	8589	0	0	81	0	0	800	49473	40697	0	0	166	40863	0	212	0	0	0	8610	1875	49473	0	0	4735	0	2000	0	3247	37450		0	33973	33761	0	
581161																																							0	7069	0	11250	4650	2831	0	1398	0	0	999	49644	44661	0	0	690	45351	0	459	0	0	0	4293	250	49644	0	0	1805	0	2250	0	13222	31439		0	21906	21447	-12	
581237																																							0	5430	0	10170	27539	0	0	157	0	0	530	49622	39734	0	0	80	39814	0	162	0	0	0	9808	350	49622	0	0	9108	0	350	0	15109	24625		0	5958	5796	0	
581358																																							0	2479	0	9000	0	13947	0	147	41	0	2092	70628	59698	0	0	573	60553	0	781	0	282	0	10075	650	70628	0	0	8632	0	650	0	4975	54723		0	43703	42922	143	
582234																																							0	3758	0	20750	0	40485	0	4650	0	0	2227	192889	174260	0	0	1069	175796	0	1770	2342	467	0	17093	1000	192889	0	0	11397	0	4000	0	17493	156767		0	120447	118677	696	
582654																																							396	1191	0	900	839	10301	0	182	108	0	621	32134	27457	0	0	220	28677	0	615	0	1000	0	3457	120	32134	0	0	2723	0	580	0	2534	24923		0	18211	17596	34	
582766																																							1	1611	0	5550	100	0	0	155	0	0	196	19850	17040	0	0	128	17168	0	177	0	0	0	2682	75	19850	0	0	1482	0	1125	0	3508	13532		0	12414	12237	0	
582953																																							0	2906	4	3625	1441	15922	0	1323	117	0	2174	86358	72447	2440	0	858	78745	0	696	701	3000	0	7613	500	86358	0	0	2539	0	4139	168	10134	62313		0	58673	57977	435	
583138																																							1691	1188	0	2050	0	19217	0	623	0	0	818	52063	41659	0	0	353	42012	0	399	0	0	0	10051	400	52063	0	0	7902	0	1600	0	2661	38998		0	26875	26476	149	
583268																																							0	4538	0	4225	5345	20413	0	2402	0	0	856	86006	73239	0	0	504	73743	0	613	0	0	0	12263	526	86006	0	0	8584	0	2850	0	18242	54997		0	48840	48227	303	
583352																																							18084	8965	0	0	0	91537	0	3203	0	0	3981	204608	182186	0	0	2108	184316	0	950	1889	22	0	20292	1486	204608	0	0	10135	0	7792	0	36401	145785		0	77899	76949	879	
583745																																							0	507	0	0	620	1335	0	78	0	0	112	8885	7925	0	0	21	7946	0	93	0	0	0	939	51	8885	0	0	847	0	51	0	1450	6475		0	6326	6233	-10	
583754																																							0	1339	0	2895	0	6415	0	268	147	0	535	28395	25339	0	0	153	25492	0	201	0	0	0	2903	200	28395	0	0	2021	0	600	0	5032	20307		0	16997	16796	82	
583905																																							23736	3552	0	0	0	38647	0	6207	199	0	7224	389647	273655	0	0	2147	342302	0	1904	0	66500	0	47345	0	389647	0	0	47758	0	0	0	8061	265594		0	311986	310082	-413	
583932																																							2538	2904	0	6525	200	6338	0	1676	0	0	1179	64474	50509	100	0	556	59046	0	425	0	7881	0	5428	500	64474	0	0	1155	0	3743	0	6156	44353		0	43539	43114	30	
584377																																							1089	13931	0	14760	0	33611	5	12747	26	0	7495	436975	377309	0	0	6173	389682	587	2980	4639	6200	0	46706	2833	436975	0	0	32244	0	11167	4518	70396	306913		0	347134	344154	462	
584724																																							35	6819	131	0	8592	88575	0	5111	146	0	5648	252338	203500	4659	0	1002	231018	0	2207	92	21857	0	21320	1900	252338	0	0	14460	0	5150	0	15965	187535		0	139396	137189	-190	
584920																																							57444	42035	0	60800	109976	0	0	34685	390	0	10036	955873	821948	25078	0	10268	862974	0	8607	18072	5680	0	92899	730	955873	0	0	65744	0	26425	0	132174	689775		0	631042	622435	0	
585235																																							0	8626	0	23150	0	49984	0	4842	0	0	1364	149584	127923	0	0	1407	130511	0	826	0	1181	0	19073	300	149584	0	0	9806	0	8200	256	20443	107480		0	62188	61362	767	
585543																																							53	35068	43	14500	0	398185	5533	17780	8075	0	71911	1668712	1081773	303248	0	44174	1506015	0	10153	0	76820	0	162697	12500	1668712	0	0	68040	0	77500	4977	184950	896823		0	1122740	1112587	4657	
585655																																							394	256	0	0	63	3250	0	113	0	0	945	21761	18640	175	0	271	19086	0	285	0	0	0	2675	150	21761	0	0	2201	0	300	0	934	17706		0	17025	16740	24	
585749																																							78	3290	3156	3505	3496	9947	0	3376	480	0	3563	164172	135622	656	0	1996	148759	0	1312	0	10485	0	15413	625	164172	0	0	5432	0	9175	0	14076	121546		0	134593	133281	181	
