"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1257	RCFD1258	RCFD1259	RCFD1271	RCFD1272	RCFD1583	RCFD1594	RCFD1597	RCFD1658	RCFD1659	RCFD1661	RCFD1791	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD5612	RCFD5613	RCFD5614	RCFD5615	RCFD5616	RCFD5617	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDB578	RCFDB579	RCFDB580	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1271	RCON1272	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1658	RCON1659	RCON1661	RCON1791	RCON2759	RCON2769	RCON3492	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3502	RCON3503	RCON3504	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5401	RCON5402	RCON5403	RCON5459	RCON5460	RCON5461	RCON5612	RCON5613	RCON5614	RCON5615	RCON5616	RCON5617	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB578	RCONB579	RCONB580	RCONB834	RCONB835	RCONB836	
696056																																																									0	0	0												403	50	98	0	0	0		0	0	0	154	0	211	0	0	0	64	0	202	0	0	0						0	0	0	0	0	0	1166	14	23	145	0	0	0	0	0	0	0	0	0	0	0	94	18	0	483	52	72	0	0	0	
696168																																																									0	0	0									0	0	0	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	127	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	986	48	424	0	0	0	
696430																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	590	170	70	0	0	0	0	797	59	0	0	0	0	0	0	0	1487	0	0	0	0	0	0	0	0	0	0	0	0	0	57	153	0	1840	245	217	0	0	0	43	91	46	34	73	37	0	0	0	45	14	0	552	104	31	0	0	0	
696551																																																									0	0	0									0	0	0	60	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	55	9	0	0	0	0	
696645																																																									0	0	0									0	0	0	3	33	0	0	0	0		0	0	0	0	0	0	0	0	0	0	20	0	0	0	0						0	0	0	0	0	0	106	83	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	44	49	0	0	0	0	
697035																																																									0	0	0									0	9	0	67	0	7	0	0	0		0	0	0	0	0	0	0	0	0	58	0	372	0	0	0						0	0	0	0	0	0	282	0	52	9	0	0	0	0	358	0	0	358	0	0	0	0	0	0	406	49	17	0	0	0	
697110																																																									0	0	0									0	0	0	0	0	91	0	0	0		172	0	950	117	0	0	0	0	0	0	0	898	0	0	0						0	0	0	42	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	1	0	0	0	0	
697147																																																									0	0	0									0	0	0	0	0	0	0	0	0		118	95	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	4	0	0	1326	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	
697156																																																									0	0	0									0	0	0	0	21	0	0	0	0		0	0	0	0	0	0	0	0	0	161	50	0	0	0	0						0	0	0	0	0	0	242	0	0	46	16	0	0	0	0	0	0	0	0	0	0	0	0	0	261	12	0	0	0	0	
697231																																																									0	0	0									0	0	0	0	0	0	0	0	0		603	0	317	0	0	0	0	0	0	12	0	0	0	0	0						0	0	0	34	0	0	148	254	587	0	0	0	0	0	0	0	0	0	0	0	0	20	9	0	212	29	0	0	0	0	
697455																																																									0	0	0												799	69	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	88	199	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	34	6	5	0	0	0	
697633																																																									1265	0	112	0	0	0	0	0	0	0	0	13	437	38	28139	5038	52793	0	0	0	0	7992	1160	12419	116	0	1541	156	0	0	6124	2528	13680	0	0	0	0	0	0	0	0	0	0	0	1272	575	0	9402	1972	10483	3362	455	410	622	208	9265	196	177	7176	0	0	514	9915	4786	0	13073	1033	3845	0	0	0	
697754																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	675	3093	1674	0	0	0	0	4616	0	500	0	0	0	0	0	0	608	3631	3276	0	0	0	0	0	0	0	0	0	0	0	186	0	0	391	67	2437	40	0	509	20	0	38	16	0	31	0	0	0	0	0	0	127	37	21	0	0	0	
697763																																																									0	0	0	0	0	0	0	0	0	0	0	695	896	0	5875	15	5354	0	0	0	0	491	0	387	360	0	1056	0	0	0	3521	0	664	0	0	0	0	0	0	0	0	0	0	0	446	47	0	373	3	339	896	0	695	704	0	0	555	0	0	0	0	0	0	0	0	4140	279	31	0	0	0	
697848																																																									0	0	0									12	0	0	467	0	99	0	0	0		219	0	124	0	0	0	0	0	0	0	0	91	0	0	0						0	0	0	0	0	0	509	0	297	0	0	12	154	0	91	115	0	82	0	0	0	0	0	0	79	0	20	0	0	0	
697857																																																									0	0	0									0	77	36	282	109	230	0	0	0		0	0	0	9	0	83	0	0	0	81	0	0	0	0	0						0	0	0	0	0	0	104	100	0	77	36	0	11	5	0	11	5	0	0	0	0	0	0	0	57	39	17	0	0	0	
697950																																																									0	0	0									0	0	0	91	260	0	0	0	0		0	0	0	10	0	0	0	0	0	98	0	8	0	0	0						0	0	0	0	0	0	309	22	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	158	41	0	0	0	0	
697978																																																									0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	6	0	25	0	0	0						0	0	0	211	681	0	1449	0	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	73	0	0	0	
698144																																																									0	0	0									0	0	0	601	7	0	0	0	0		42	0	177	0	0	0	0	0	0	136	0	1681	0	0	0						0	0	0	0	0	0	1722	44	330	0	0	21	0	0	0	0	0	0	0	0	0	143	11	0	1141	12	42	0	0	0	
698229																																																									0	0	0												67	0	33	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	
698322																																																									0	0	0									0	0	0	94	0	223	0	0	65		0	0	0	0	0	0	0	0	0	0	0	459	0	0	0						0	0	0	0	0	71	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	42	0	0	0	
698546																																																									0	0	0									0	0	0	106	0	27	0	0	0		0	0	8	0	0	0	0	0	0	0	7	0	0	0	0						0	0	0	0	0	0	74	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	3	45	0	0	0	
698649																																																									0	0	0									0	0	0	121	0	103	0	0	0		0	0	0	118	140	0	0	0	0	0	0	0	0	0	0						0	0	0	13	0	0	580	23	0	664	497	77	664	205	0	598	185	0	0	0	0	0	0	0	99	3	6	0	0	0	
698715																																																									0	0	0									0	0	0	25	0	324	0	0	0		0	0	0	0	0	0	0	0	0	0	0	202	0	0	0						0	0	0	0	0	0	108	28	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	13	13	0	0	0	
698957																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	220	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	
699105																																																									0	0	0									0	0	0	554	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	136	0	0	368	0	0	0	0	0	554	0	0	554	0	0	0	0	0	0	0	0	3	1	0	0	0	0	
699132																																																									0	0	0									0	0	0	296	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	
699253																																																									0	0	0									0	0	0	342	29	0	0	0	0		0	0	0	1	58	0	0	0	0	134	23	0	0	0	0						0	0	0	0	0	0	113	8	0	54	5	0	0	40	0	0	36	0	0	0	0	0	0	0	34	9	0	0	0	0	
699534																																																									0	0	0												95	3	32	0	0	0		0	0	0	17	81	0	0	0	0	915	0	1119	0	0	0						0	0	0	0	0	0	1343	230	173	0	0	0	0	0	0	0	0	0	0	0	0	52	14	0	216	96	12	0	0	0	
699552																																																									0	0	0									39	46	906	353	139	710	0	0	0		0	0	0	96	220	0	0	0	0	0	0	330	0	0	0						0	0	0	43	0	0	256	0	0	79	906	39	96	0	11	86	0	10	0	0	0	0	0	0	300	2	25	0	0	0	
700140																																																									0	0	0									135	57	43	146	24	1	0	0	0		0	0	0	103	74	0	0	0	0	27	0	0	0	0	0						0	0	0	0	0	0	48	0	0	57	43	135	0	0	92	0	0	92	0	0	0	0	0	0	79	17	36	0	0	0	
700252																																																									0	0	0									0	0	0	130	0	0	0	0	0		0	0	0	0	0	0	0	0	0	350	0	0	0	0	0						0	0	0	0	0	0	231	0	0	0	0	0	7	0	0	5	0	0	0	0	0	13	3	0	209	102	7	0	0	0	
700337																																																									0	0	0									0	0	0	10	4	185	0	0	0		0	0	0	0	0	0	0	0	122	346	0	286	0	0	0						0	0	0	40	0	0	100	0	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	53	0	0	0	
700430																																																									0	0	0									0	0	0	0	0	0	0	0	0		18	0	0	678	0	0	0	0	0	336	0	0	0	0	0						0	0	0	0	0	0	1049	0	0	0	0	0	241	0	0	193	0	0	0	0	0	0	0	0	268	2	5	0	0	0	
700458																																																									0	0	0									0	39	0	0	0	55	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	39	0	0	0	0	46	0	0	44	0	0	0	0	0	0	20	0	0	0	0	0	
700672																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	1339	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	224	0	1338	112	1438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
700739																																																									0	0	0									0	0	0	65	0	485	0	0	0		0	0	0	0	0	0	0	0	0	16	0	103	0	0	0						0	0	0	0	0	0	566	69	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	11	233	0	0	0	
701062																																																									0	0	0	86	0	194	0	0	0	0	0	0	48	90	91	0	3577	0	0	1396	0	0	0	0	0	0	0	0	0	870	1761	0	153	0	0	0	0	0	0	0	0	0	0	0	294	118	0	2568	538	488	53	90	0	125	0	153	95	0	115	0	0	0	0	0	0	602	23	0	0	0	0	
701222																																																									0	0	0									0	0	0	274	290	86	0	0	0		277	0	0	293	0	111	12	0	0	455	0	0	0	0	0						0	0	0	98	0	0	1634	104	247	243	9	146	0	0	0	0	0	0	0	0	0	2	1	0	636	15	5	0	0	0	
701240																																																									0	0	0									0	0	0	21	38	61	0	0	0		64	0	0	0	0	22	0	0	0	1119	0	0	0	0	0						0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	26	14	0	0	0	
701259																																																									0	0	0									12	0	0	189	0	0	0	0	0		328	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	879	0	0	27	0	12	0	0	0	0	0	0	0	0	0	0	0	0	90	4	2	0	0	0	
701651																																																									0	0	0									0	0	0	6	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	
701736																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	3	0	0	0	0	312	0	178	0	0	0	0	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	454	86	441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	452	5	85	0	0	0	
701745																																																									0	0	0									0	84	131	41	0	0	0	0	0		0	0	0	64	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	49	0	0	84	131	0	64	131	0	58	118	0	0	0	0	0	0	0	0	20	0	0	0	0	
701839																																																									0	0	0									0	0	0	5	4	7	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	23	4	0	0	0	
701857																																																									0	0	0									0	0	0	0	0	17	0	0	12		0	0	0	0	0	0	0	0	0	13	0	0	0	0	0						0	0	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	
701950																																																									0	0	0												90	0	0	0	0	0		241	0	0	0	0	0	0	0	0	91	0	0	0	0	0						0	0	0	0	0	0	202	39	0	0	0	0	0	0	0	0	0	0	0	0	0	17	7	0	124	2	0	0	0	0	
702050																																																									0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	8	0	0	0	0						0	0	0	0	0	0	0	94	23	0	0	0	0	102	0	0	92	0	0	0	0	0	0	0	62	4	23	0	0	0	
702117																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	1522	50	5321	0	192	181	0	0	0	0	62	0	876	0	0	0	1273	0	10546	0	0	0	0	0	0	0	0	0	0	0	835	40	550	5970	705	4032	60	0	831	188	0	161	143	0	45	0	0	0	0	0	0	5815	276	1088	0	0	0	
702229																																																									0	0	0									0	0	0	59	26	0	0	0	0		0	0	0	0	0	0	0	0	0	20	0	0	0	0	0						0	0	0	0	0	0	26	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	66	0	0	0	0	
702359																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	
702612																																																									0	0	0	0	0	0	0	0	0	0	0	0	43	0	197	600	0	0	0	0	0	383	0	0	185	0	772	0	0	0	1628	0	2952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	961	589	181	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289	0	33	0	0	0	
702658																																																									0	0	0									0	0	0	148	0	7	0	0	0		0	0	0	45	0	24	0	0	0	0	0	775	0	0	0						0	0	0	1	0	0	191	38	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	14	0	0	0	
702751																																																									0	0	0									0	0	0	16	0	0	0	0	0		9	0	1	0	0	0	0	0	0	0	0	129	0	0	0						0	0	0	0	0	0	52	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	5	25	0	0	0	
702836																																																									0	0	0									0	0	0	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	18	0	0	0	0	0						0	0	0	0	0	96	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	28	65	0	0	0	
702854																																																									0	0	0									27	221	0	431	0	42	0	0	0		0	0	0	0	0	0	0	0	0	28	0	1095	0	0	0						0	0	0	0	0	0	341	0	0	221	0	27	0	0	0	0	0	0	0	0	0	0	0	0	84	0	27	0	0	0	
702911																																																									0	0	0									0	0	0	303	20	717	0	0	0		0	0	0	0	0	0	0	0	0	303	121	252	0	0	0						0	0	0	0	0	0	450	96	29	25	3	0	0	0	0	0	0	0	0	0	0	13	6	0	648	57	19	0	0	0	
702966																																																									0	0	0									0	0	0	6	24	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	22	13	13	37	4	0	0	0	0	0	0	0	0	0	0	0	0	0	51	27	9	0	0	0	
703039																																																									0	0	0									0	0	4	36	0	3	0	0	0		0	0	0	26	0	2	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	226	0	0	150	4	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	
703141																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	21	0	0	21	0	0	0	0	0	0	0	250	42	45	0	0	0	
703310																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	143	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	45	0	0	0	
703347																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	29	0	214	0	0	0	37	0	0	0	0	0						0	0	0	0	0	0	96	27	37	0	0	0	68	0	0	61	0	0	0	0	0	17	6	0	126	10	0	0	0	0	
703440																																																									0	0	0												1255	208	111	0	0	0		177	0	38	0	0	0	0	0	0	265	173	0	0	0	0						0	0	0	74	0	0	481	168	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	59	0	6	0	0	0	
703552																																																									0	0	0									0	3	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	56	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	1	16	0	0	0	
703767																																																									0	0	0									0	0	0	91	0	69	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	61	0	0	0	0	0	69	0	0	55	0	0	0	12	0	0	2	0	0	0	0	0	
704326																																																									0	0	0									0	0	0	129	0	404	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	386	19	0	0	0	0	
704447																																																									0	0	0									0	0	0	0	0	56	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	36	18	128	0	0	0	0	0	76	0	0	40	0	0	0	0	0	0	11	0	4	0	0	0	
704559																																																									0	0	0									0	0	0	542	0	365	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	9	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	22	0	0	0	
704737																																																									0	0	0												3	0	7	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	295	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
704755																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	
704906																																																									0	0	0									0	0	0	348	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	130	0	0	972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	
704942																																																									0	0	0									0	0	0	21	8	0	0	0	0		0	0	0	162	0	132	0	0	0	1	6	0	0	0	0						0	0	0	0	0	0	501	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	22	1	0	0	0	
705444																																																									0	0	0									0	0	0	68	6	164	0	0	0		0	0	0	74	29	1169	0	0	0	15	15	266	0	0	0						0	0	0	0	0	0	182	113	169	23	0	203	24	0	0	22	0	0	0	0	0	12	3	0	0	0	97	0	0	0	
705453																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
705556																																																									58	4	1									0	0	0	58	0	147	0	0	0		0	0	0	1	0	131	0	0	0	283	0	0	0	0	0						0	0	0	0	0	0	788	0	91	9	0	0	0	0	0	0	0	0	0	0	0	6	4	0	260	2	35	0	0	0	
705565																																																									0	0	0									40	65	14	85	50	0	0	0	0		18	0	0	0	0	0	0	0	0	93	0	0	0	0	0						0	0	0	0	0	0	23	7	0	65	14	40	0	0	0	0	0	0	0	0	0	0	0	0	220	107	1	0	0	0	
705958																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	20	9	0	0						0	0	0	0	0	0	516	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	8	0	0	0	0	
706030																																																									0	0	0									0	0	0	6	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	35	24	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	1	24	0	0	0	
706058																																																									0	0	0									0	0	0	0	0	75	0	0	0		0	0	0	0	0	0	0	0	0	0	0	490	0	0	0						0	0	0	0	0	0	38	0	0	5	24	0	0	0	75	0	0	56	0	0	0	0	0	0	21	1	0	0	0	0	
706067																																																									0	0	0									0	0	0	1	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	6	0	0	0	
706151																																																									0	0	0												0	0	22	0	0	0		0	0	0	0	0	0	0	0	0	415	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	7	0	0	0	
706236																																																									0	0	0									0	0	0	18	0	522	0	0	385		0	0	0	0	0	0	0	0	0	32	0	291	0	0	0						0	0	0	0	0	0	474	16	344	0	0	0	0	0	89	0	0	19	0	0	0	0	0	0	206	87	159	0	0	0	
706254																																																									0	0	0									57	0	0	29	0	107	0	0	0		1	0	0	0	0	0	0	0	0	38	58	48	0	0	0						0	0	0	0	0	0	397	56	117	0	0	57	0	0	48	0	0	43	0	0	0	0	0	0	755	0	133	0	0	0	
706366																																																									0	0	0									313	0	0	398	515	333	0	0	349		0	0	0	0	0	0	0	0	0	73	0	0	0	0	0						0	0	0	0	0	0	87	0	0	0	0	313	0	0	0	0	0	0	0	0	0	4	0	0	18	0	19	0	0	0	
706450																																																									0	0	0									0	0	0	52	88	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	67	0	0	0	0	
706656																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	15	0	0	0	0	
707055																																																									0	0	0									0	0	0	7	1549	989	0	0	0		13	0	0	0	0	0	44	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	7	840	0	6	640	0	0	0	0	0	0	0	2	0	21	0	0	0	
707354																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	369	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	63	3	0	0	0	
707372																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
707840																																																									0	0	0									0	0	0	15	0	393	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	5	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	2	0	0	0	0	
708052																																																									0	0	0									0	0	0	9	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	
708137																																																									0	0	0									0	0	0	671	16	182	0	0	0		14	0	0	0	0	0	0	0	0	81	0	0	0	0	0						0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	63	135	0	0	0	
708164																																																									0	0	0									0	0	0	13	0	385	0	0	0		0	0	0	0	0	0	0	0	0	0	0	655	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	54	0	0	0	0	0	0	0	0	5	0	0	0	
708333																																																									0	0	0												3	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	339	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	32	0	0	0	0	
708379																																																									0	0	0									49	0	0	22	0	257	0	0	10		0	0	0	0	0	0	0	0	0	0	0	188	0	0	0						0	0	0	0	0	0	499	0	546	0	0	49	0	0	145	0	0	116	0	0	0	0	0	0	330	0	67	0	0	0	
708454																																																									0	0	0									0	0	0	145	17	0	0	0	0		178	0	0	0	0	0	0	0	0	892	0	0	0	0	0						0	0	0	0	0	0	240	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	33	0	0	0	
708753																																																									0	0	0									0	0	0	103	0	93	243	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	
709031																																																									0	0	0									0	0	0	71	0	28	0	0	0		1150	0	0	0	0	0	0	0	0	445	0	0	0	0	0						0	0	0	0	0	0	631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	1	0	0	0	0	
709125																																																									0	0	0									0	0	0	256	0	0	0	0	0		0	0	0	0	0	0	0	0	0	271	0	208	0	0	0						0	0	0	9	0	0	572	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	
709143																																																									0	0	0									0	11	12	0	0	67	0	0	0		0	0	0	0	0	0	0	0	0	399	0	37	0	0	0						0	0	0	35	0	0	16	0	16	11	12	0	0	0	0	0	0	0	0	0	0	0	0	0	72	1	15	0	0	0	
709358																																																									0	0	0									0	0	0	65	0	15	0	0	0		0	0	0	0	0	0	0	0	0	24	0	0	0	0	0						0	0	0	34	0	0	137	0	64	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	151	0	100	0	0	0	
709451																																																									0	0	0									0	0	0	0	0	129	0	0	0		0	0	0	0	0	0	0	0	0	0	0	8	0	0	0						0	0	0	0	0	0	45	0	62	0	0	0	0	0	125	0	0	100	0	0	0	13	6	0	16	11	0	0	0	0	
709554																																																									0	0	0									0	0	0	160	0	6	0	0	0		0	0	0	0	0	0	0	0	0	62	0	0	0	0	0						0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	16	0	0	0	0	
709602																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	2000	0	0	0	0	0	0	0	0	38	0	6	562	0	515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	1	0	0	0	0	
709639																																																									0	0	0									0	0	0	54	23	17	0	0	0		0	0	0	111	157	0	0	0	0	60	0	0	0	0	0						0	0	0	0	0	0	1140	32	44	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	590	98	170	0	0	0	
709648																																																									0	0	0									0	0	0	17	4	87	0	0	0		0	0	0	0	0	0	0	0	0	29	0	204	0	0	0						0	0	0	0	0	0	285	36	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317	58	31	0	0	0	
