"IDRSSD"	RCONA223	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB528	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB613	RCONB614	RCONB616	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB645	RCONB646	RCONB647	RCONB648	RCONB649	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB674	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	
188720	82330	122635	0	0	0	0	75253	0	0	0	0	0	0	0	0	0	3494	305	0	0	0	9800	11782	5660	122	0	1500	6941	0	0	4261	0	0	0	0	0	0	0	0	0	30530	44723	0	0	0	0	0	4003	0	95	0	0	-733	32	0	0	0	32	199	0	0	0	199	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3589	15866	49253	54530	0	3173	24627	54530	82330	
188739	19658	35589	0	0	0	0	19042	0	0	0	0	0	0	0	0	0	502	876	0	0	0	2612	568	0	88	1251	4248	220	0	0	5900	0	0	0	0	0	0	0	0	0	7078	11964	0	0	0	0	0	983	0	0	0	0	-195	88	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1753	13636	7866	13035	0	2727	3933	13035	19695	
188757	6248	12092	0	0	0	0	5998	0	0	0	0	0	0	0	0	0	607	1584	0	0	0	50	0	0	74	898	1393	50	104	0	950	0	0	0	0	0	0	0	0	643	1447	3908	0	0	0	0	0	434	0	0	0	0	-136	15	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	16	236	0	0	0	1505	4620	1513	4697	0	924	757	4697	6378	
188917	78332	113758	0	0	0	0	49760	0	0	0	0	0	0	0	0	0	1274	1445	0	0	949	14861	500	39549	0	0	0	0	0	0	2500	0	0	0	0	0	0	0	0	215	36582	12963	0	0	0	0	0	3312	0	5	0	0	-367	0	0	0	0	0	168	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2228	19021	37082	55987	0	3804	18541	55987	78332	
188926	39474	73753	0	0	0	0	37078	0	0	0	0	0	0	0	0	0	1224	766	0	0	68	85	298	0	172	11992	14623	0	0	0	1000	0	0	0	0	0	0	0	0	0	13189	23889	0	0	0	0	0	5225	0	169	1634	56	-313	0	0	0	0	0	321	0	0	0	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1504	0	0	0	1504	0	0	0	13453	18108	13543	29080	0	3622	6772	29080	39474	
189044	149505	193731	0	0	0	0	133817	0	0	0	0	0	0	0	0	0	1267	3387	0	0	0	0	24	0	884	10178	35736	880	0	0	310	0	0	0	0	158	0	0	0	0	30518	103299	0	0	0	0	0	9277	0	0	0	0	-769	4518	0	0	0	4518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8734	0	0	0	8734	0	0	0	11445	39433	31580	125828	0	7887	15790	125828	149505	
189129	198630	311864	0	0	0	0	187122	0	0	0	9	0	0	0	0	0	2996	8945	0	0	102	48809	11006	0	205	0	25781	0	0	0	15665	0	0	0	0	0	0	0	0	0	60014	127108	0	0	0	0	0	17901	9	243	2539	437	-7762	252	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11906	11906	0	0	11906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3341	101739	83363	142033	0	20348	41682	142033	204063	
189352	495252	721848	0	0	0	0	452992	0	0	0	0	0	0	0	0	0	11220	34731	0	0	0	0	0	0	1103	41623	75663	30236	1000	0	45554	0	0	0	16339	0	0	0	11099	54802	12459	374632	0	0	0	0	0	29195	0	846	2259	0	-8224	2759	0	0	0	2759	531	0	0	0	531	1544	0	0	0	1544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24576	0	0	0	24576	0	0	0	64788	229348	42695	431132	0	45870	21348	431132	498350	
189419	296191	367513	0	0	0	0	242438	0	0	0	0	0	0	0	0	0	5812	11349	0	0	0	0	0	0	1589	5179	77137	1241	7816	0	2529	0	0	0	0	0	0	0	0	12	27220	215206	0	0	0	0	0	23751	0	594	2612	26	-1996	424	0	0	0	424	1442	0	0	0	1442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17812	0	0	0	17812	0	0	0	11585	93639	28487	263219	0	18728	14244	263219	296191	
189530	40802	94714	0	0	0	0	45648	0	0	0	0	0	0	0	0	0	975	2691	0	0	0	0	0	853	423	30434	10496	255	0	0	3954	0	0	0	0	0	0	0	1441	0	21979	22228	0	0	0	0	0	2338	0	30	0	0	-410	490	0	0	0	490	202	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	495	0	0	0	495	0	0	0	32880	17141	22234	26576	0	3428	11117	26576	41121	
189549	33564	42728	0	0	0	0	32858	0	0	0	0	0	0	0	0	0	422	1258	0	0	0	290	0	0	37	0	3733	0	0	0	2613	0	0	0	0	0	0	0	0	1158	2258	29442	0	0	0	0	0	1647	0	0	124	0	-767	0	0	0	0	0	0	0	0	0	0	14	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	422	9176	2258	30979	0	1835	1129	30979	33943	
189745	89894	120305	0	0	0	0	79943	0	0	2210	0	0	0	0	0	0	1070	3926	100	0	0	0	0	0	120	492	17533	80	0	0	12900	0	0	0	0	0	232	0	0	893	13507	65543	0	0	0	0	0	8397	0	3	320	3	-737	793	0	0	0	793	25	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2467	0	0	2467	0	0	0	0	1565	35572	16082	74739	0	7114	8041	74739	89894	
189820	79534	149895	0	0	0	0	62871	0	0	0	0	0	0	0	0	0	1756	17713	0	0	0	13884	2336	0	4189	4651	12701	0	13878	0	13577	0	0	0	0	0	0	0	0	0	25928	36943	0	0	0	0	0	2666	0	0	412	0	3537	361	0	0	0	361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309	0	0	0	309	0	0	0	6407	58287	28264	53745	0	11657	14132	53745	79534	
189950	38289	43099	0	0	0	0	34955	0	0	287	0	0	0	0	0	0	299	1029	0	0	0	0	0	0	79	62	4960	0	0	0	200	0	0	0	0	0	0	0	0	262	0	34693	0	0	0	0	0	2634	287	0	51	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	361	6502	0	36989	0	1300	0	36989	38289	
190246	15454	21600	0	0	0	0	12107	0	0	1790	0	0	0	0	0	0	136	807	0	0	0	216	248	1114	182	487	3140	0	189	0	2279	0	0	0	0	0	0	0	0	0	0	12107	0	0	0	0	0	2566	1862	0	90	0	1856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	623	6532	248	14024	0	1306	124	14024	15454	
190451	70047	89912	0	0	0	0	65419	0	0	0	0	0	0	0	0	0	735	1234	0	0	0	0	0	0	415	4502	7022	5514	0	0	1400	0	0	0	0	0	839	0	0	267	8807	56344	0	0	0	0	0	3977	0	0	243	0	-780	0	0	0	0	0	0	0	0	0	0	19	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	0	0	0	232	0	0	0	5237	10166	14321	61168	0	2033	7161	61168	70362	
190554	66849	83931	0	0	0	0	51797	0	0	678	0	0	0	0	0	0	663	2238	0	0	0	0	0	0	110	0	13105	0	10336	0	4500	0	0	0	0	0	0	0	0	0	5679	46118	0	0	0	0	0	3279	678	0	0	0	205	985	0	0	0	985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	663	19843	5679	60040	0	3969	2840	60040	66849	
190563	34409	70521	0	0	0	0	27122	0	0	0	0	0	0	0	0	0	742	1248	0	0	0	3383	0	0	768	391	29811	0	0	0	5294	0	0	0	0	0	0	0	0	0	5691	21431	0	0	0	0	0	1975	0	0	0	0	264	280	0	0	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	6	0	0	0	0	1133	39736	5697	23686	0	7947	2849	23686	34482	
190639	125930	170171	0	0	0	0	109301	0	0	0	0	0	0	0	0	0	1965	20703	0	0	0	0	0	0	277	15714	6220	0	0	0	11302	0	0	0	0	0	0	0	0	6023	5825	97453	0	0	0	0	0	7509	0	261	2075	16	-1094	463	0	0	0	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1748	1748	0	1748	0	0	12497	0	2719	0	9778	0	0	0	17940	50790	5841	112851	0	10158	2921	112851	125930	
190648	88623	116534	0	0	0	0	91227	0	0	150	0	0	0	0	0	0	1687	3478	0	0	0	440	0	0	71	0	8468	0	551	0	3700	0	0	0	0	0	0	0	0	6700	13716	70811	0	0	0	0	0	5268	150	0	331	0	-963	0	0	0	0	0	742	0	0	742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1393	0	0	1393	0	0	0	0	1687	23117	15851	76149	0	4623	7926	76149	88698	
190732	126318	156056	0	0	0	0	126535	0	0	0	0	0	0	0	0	0	959	1500	0	0	0	0	0	0	343	2007	8764	6209	0	0	3312	0	0	0	0	0	0	0	0	1675	23534	101326	0	0	0	0	0	7028	0	0	575	0	-1268	534	0	0	0	534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2966	15826	29743	108313	0	3165	14872	108313	126350	
190947	53300	78285	0	0	0	0	53235	0	0	0	0	0	0	0	0	0	624	1562	3	0	0	1319	175	0	307	5005	9528	3541	0	0	500	0	0	0	0	0	0	0	0	1363	11434	40438	0	0	0	0	0	2619	0	0	237	0	-272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5629	14509	15150	42823	0	2902	7575	42823	53300	
190956	50678	71558	0	0	0	0	36937	0	0	0	0	0	0	0	0	0	166	3528	0	0	4505	8491	0	8210	43	1000	5000	0	0	0	1895	0	0	0	0	0	0	0	0	0	0	36937	0	0	0	0	0	2117	125	0	0	0	-713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5671	18914	0	47139	0	3783	0	47139	50922	
191177	192453	260668	0	0	0	0	192214	0	250	1303	0	0	0	0	0	0	2407	4921	0	0	0	0	0	0	-86	1974	0	0	1504	0	46635	0	0	0	0	2071	0	0	2193	1548	52204	136269	0	0	0	0	0	17253	0	190	685	0	-2587	1594	0	1594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	915	0	915	0	0	0	0	0	6764	56298	54275	154151	0	11260	27137	154151	192548	
191355	92176	138366	0	0	0	0	83120	0	0	38	0	0	0	0	0	0	817	2815	0	0	0	7668	9623	2032	567	0	29468	575	0	0	1450	0	0	0	0	0	0	0	0	0	18023	65097	0	0	0	0	0	3970	38	54	386	0	-2206	0	0	0	0	0	11	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	714	0	0	0	714	0	0	0	871	41787	28221	71346	0	8357	14111	71346	93814	
191449	24120	30743	0	0	0	0	18683	0	0	0	0	0	0	0	0	0	0	780	0	0	0	0	0	0	80	74	3296	0	2537	0	5240	0	0	0	0	0	0	0	0	0	0	18683	0	0	0	0	0	594	0	0	0	0	-102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	443	443	0	0	0	443	0	0	0	0	0	0	0	0	74	9316	0	22257	0	1863	0	22257	24120	
191458	15742	22775	0	0	0	0	14337	0	0	390	0	0	0	0	0	0	174	717	0	0	0	0	0	0	149	500	3744	679	0	0	2300	0	0	0	0	0	0	0	0	97	2216	12024	0	0	0	0	0	1077	390	0	0	0	381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	0	0	211	0	0	0	674	6858	2895	12922	0	1372	1448	12922	15742	
191663	578803	723280	0	0	0	0	449399	0	0	3850	0	0	0	0	0	0	9729	25372	0	0	13288	18593	8391	0	1919	34679	122221	6660	34008	0	6785	0	0	0	0	0	0	0	0	0	17319	432080	0	0	0	0	0	42823	3850	655	0	0	-3033	408	0	0	0	408	615	0	0	0	615	138	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24005	0	0	0	24005	0	0	0	58351	172971	32370	529572	0	34594	16185	529572	580351	
191805	54982	97989	0	0	0	0	73443	0	0	0	0	0	0	0	0	0	0	0	2854	0	1503	29	0	0	1655	6770	700	0	5718	0	5375	0	0	0	0	0	0	0	0	0	65815	7628	0	0	0	0	2309	2344	0	0	0	0	1505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8273	6104	65815	20853	0	1221	32908	20853	54982	
191832	33813	49532	0	0	0	0	28955	0	0	3532	0	0	0	0	0	0	417	991	0	0	0	0	0	0	86	750	8453	0	0	0	26120	0	0	0	0	0	0	0	0	0	9426	19529	0	0	0	0	0	5976	3532	0	0	0	3190	0	0	0	0	0	13	0	0	0	13	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1167	35564	9426	21991	0	7113	4713	21991	33817	
191935	273347	440156	0	0	0	0	306909	0	0	0	0	0	0	0	0	0	4098	29448	0	0	0	30150	670	0	-83	103	25337	1170	0	0	0	0	0	0	0	0	0	0	0	0	124405	182504	0	0	0	0	0	10590	0	0	0	0	-3147	287	0	0	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4201	84935	126532	193094	0	16987	63266	193094	273347	
191944	83540	110024	0	0	0	0	85892	0	0	0	0	0	0	0	0	0	535	3111	0	0	0	0	0	0	131	553	9757	1986	0	0	4850	0	0	0	0	0	0	0	0	675	26848	58369	0	0	0	0	0	4508	0	0	910	0	-783	1360	0	0	0	1360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1935	0	0	0	1935	0	0	0	1088	19303	28834	65262	0	3861	14417	65262	83540	
192147	149057	204435	0	0	0	0	140298	0	0	496	0	0	0	0	0	0	1711	0	11120	0	0	6341	15210	0	158	1012	15881	2974	1448	0	0	0	0	0	0	0	0	0	0	0	57212	83086	0	0	0	0	0	11115	0	0	0	0	-1504	146	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2723	22222	75396	106915	0	4444	37698	106915	149057	
192156	162021	196298	0	0	0	0	171855	0	0	0	0	0	0	0	0	0	2228	7801	0	0	0	0	0	0	-2083	2	0	0	5284	0	0	0	0	0	0	1053	0	0	0	0	59642	112213	0	0	0	0	132	9249	0	0	1978	0	-2944	1985	0	0	0	1985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3273	0	0	881	2392	0	0	0	2230	9779	61576	129277	0	1956	30788	129277	162021	
192352	351808	519403	0	0	0	0	315236	0	0	3242	0	0	0	0	0	0	4340	10202	0	0	5232	13083	1772	0	1115	56537	59247	1078	0	0	21999	0	0	0	0	816	0	0	0	0	75290	239946	0	0	0	0	0	34171	0	0	0	0	-2375	4679	0	0	0	4679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12628	0	0	0	12628	0	0	0	66109	104531	78956	291424	0	20906	39478	291424	351808	
192558	80671	139607	0	0	0	0	94018	0	0	0	0	0	0	0	0	0	3788	454	0	0	0	0	0	0	1041	63	23828	430	6	0	10100	0	0	0	0	152	40	0	0	4137	46072	43809	0	0	0	0	0	4795	0	0	0	0	191	128	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	862	0	0	0	862	0	0	0	3851	38519	46654	49640	0	7704	23327	49640	80671	
192606	135065	207916	0	0	0	0	183219	0	52	0	3	0	0	0	0	0	4163	3829	0	0	0	2830	0	0	130	1952	8501	0	2827	0	0	0	0	0	0	0	0	0	0	265	121024	61930	0	0	0	0	0	7358	3	0	1204	0	-654	0	0	0	0	0	319	0	0	0	319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6115	16629	121024	71227	0	3326	60512	71227	135065	
192651	14403	16894	0	0	0	0	11999	0	0	0	0	0	0	0	0	0	0	512	0	0	0	0	0	0	61	337	961	0	1553	0	928	0	0	0	0	0	0	0	0	0	0	11999	0	0	0	0	0	371	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337	2401	0	13923	0	480	0	13923	14403	
192857	42550	64315	0	0	0	0	36796	0	0	0	0	0	0	0	0	0	2076	5773	0	0	0	1281	0	0	166	1449	12913	0	0	0	0	0	0	0	838	0	1065	0	0	1855	3739	31202	0	0	0	0	0	3441	0	0	355	0	-332	330	0	0	0	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	394	0	0	0	394	0	0	0	3525	23015	3739	36077	0	4603	1870	36077	42550	
193162	34823	59302	0	0	0	0	28129	0	0	0	0	0	0	0	0	0	428	520	0	0	0	12394	0	0	0	0	0	0	0	0	19015	0	0	0	0	0	0	0	0	0	3910	24219	0	0	0	0	0	2250	0	0	0	0	-310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	14	0	0	0	428	31929	3910	26483	0	6385	1955	26483	34823	
193247	21533	30488	0	0	0	0	19982	0	0	1017	0	0	0	0	0	0	182	1860	0	0	0	0	0	0	159	9	6144	9	950	1800	0	0	0	0	0	0	0	0	0	250	5442	14290	0	0	0	0	0	2102	0	0	200	0	-136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1991	8454	5451	17142	0	1691	2726	17142	21559	
193452	68317	96230	0	0	0	0	67752	0	0	62	0	0	0	0	0	0	682	6824	0	0	0	0	0	0	454	606	17193	350	0	0	600	0	0	0	0	0	0	0	0	706	14084	52962	0	0	0	0	0	3850	62	4	740	133	-959	150	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	410	0	0	0	410	0	0	0	1292	26063	14567	56433	0	5213	7284	56433	68930	
193461	72937	92987	0	0	0	0	68037	0	0	0	0	0	0	0	0	0	4960	768	0	0	97	5998	0	0	0	0	0	0	0	0	9250	0	0	0	0	0	468	0	0	468	5796	61773	0	0	0	0	0	3099	0	0	0	0	-956	0	0	0	0	0	24	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1422	0	0	0	1422	0	0	0	5057	16484	5796	66786	0	3297	2898	66786	72981	
193470	572305	589346	0	0	0	0	545422	0	0	0	2161	0	0	0	0	0	1	29246	0	0	79	877	0	7187	0	0	0	0	0	0	18500	0	0	0	0	0	0	0	0	0	10	545412	0	0	0	0	0	36757	2161	0	0	0	-30971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1037	0	0	0	1037	0	0	0	80	48623	10	588232	0	9725	5	588232	597962	
193537	39092	67169	0	0	0	0	41989	0	0	0	0	0	0	0	0	0	470	1142	0	0	3	2656	2483	0	194	0	12255	1334	0	0	3152	0	0	0	0	0	0	0	4882	0	11626	25481	0	0	0	0	0	3271	552	0	0	0	-426	20	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5355	19225	15443	28200	0	3845	7722	28200	39767	
193649	80671	107677	0	0	0	0	75869	0	0	0	0	0	0	0	0	0	809	3239	0	0	0	0	0	0	179	248	17504	1659	0	0	8280	0	0	0	0	0	0	0	0	0	11700	64169	0	0	0	0	0	2735	0	0	0	0	-623	1282	0	0	0	1282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1057	29023	13359	68186	0	5805	6680	68186	80671	
193809	457673	708545	0	0	0	0	460352	0	0	38	96	0	0	0	0	0	9937	27320	0	0	0	0	0	0	8978	1470	56196	2012	134375	0	22200	0	0	0	0	0	0	0	0	53	368786	91513	0	0	0	0	0	21331	134	0	3922	0	6225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13159	0	0	11973	1186	0	0	0	11407	109691	382771	244349	0	21938	191386	244349	457673	
194253	72635	124955	0	0	0	0	62716	0	0	0	0	0	0	0	0	0	787	4091	0	0	0	154	249	0	805	7004	44205	0	0	0	1250	0	0	0	0	0	0	0	0	373	1244	61099	0	0	0	0	0	4825	0	210	598	6	-3659	154	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8001	50671	1499	65264	0	10134	750	65264	76148	
194440	58092	75844	0	0	0	0	60909	0	0	0	0	0	0	0	0	0	514	2520	0	0	0	0	0	0	225	997	8008	0	996	0	0	0	0	0	0	0	0	0	0	0	14940	45969	0	0	0	0	0	1451	0	0	0	0	-404	100	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1511	10528	14940	48516	0	2106	7470	48516	58092	
194936	148564	200066	0	0	0	0	168579	0	0	0	0	0	0	0	0	0	1930	773	0	0	0	0	0	0	785	387	2813	17316	1499	0	62	0	0	0	0	0	0	0	0	0	70779	97800	0	0	0	0	0	6757	0	0	2492	0	-2540	314	0	0	0	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	860	0	0	0	860	0	0	0	2317	6140	88095	104738	0	1228	44048	104738	150014	
195072	254495	413060	0	0	0	0	290967	0	0	0	18	0	0	0	0	0	4835	10708	0	0	0	0	114	0	1952	975	102102	0	0	0	25100	0	0	0	0	0	0	0	0	0	150679	140288	0	0	0	0	0	17649	18	531	5073	0	-4558	1459	0	0	0	1459	32	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6341	142983	150793	153806	0	28597	75397	153806	257800	
195111	200050	250313	0	0	0	0	204394	0	0	0	0	0	0	0	0	0	7705	3792	0	0	0	7412	0	0	66	4750	8393	277	2358	0	7535	0	0	0	0	521	0	0	0	463	53414	150517	0	0	0	0	0	14218	0	26	876	2	-1828	0	0	0	0	0	85	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1950	0	0	1950	0	0	0	0	12481	28471	56164	166274	0	5694	28082	166274	200050	
195157	19312	37166	0	0	0	0	14032	0	0	0	0	0	0	0	0	0	269	922	0	0	0	18427	0	1522	43	0	941	0	0	0	1500	0	0	0	0	0	0	0	0	0	2852	11180	0	0	0	0	0	893	0	0	0	0	-415	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	142	0	0	0	269	21790	2852	13742	0	4358	1426	13742	19526	
