"IDRSSD"	RCON0030	RCON0031	RCON0032	RCON2211	RCON2229	RCON2314	RCON2315	RCON2351	RCON2383	RCON2702	RCON2710	RCON2722	RCON3510	RCON3512	RCON3514	RCON3520	RCON3779	RCON5514	RCON5515	RCON5516	RCON5517	RCON5596	RCON5597	RCON6861	RCON8432	RCON8785	RCONA181	RCONA182	RCONA527	RCONA528	RCONA531	RCONA532	RCONA533	RCONA545	TEXTA545	
661250	0	0	0	0		0	0	0		13547	1395	8	0	0	0	0	1923	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
661308	0	0	0	0		0	0	0		810719	809153	1742	0	0	0	0	172799	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
661858	0	0	0	0		0	0	0		23823	6746	34	0	0	0	0	3145	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
662350	153	0	0	0		0	0	0		24667	7397	41	0	0	0	0	6073	0		0	0		0	false	0	0	0	0	0	0	0	0	0			
662369	0	0	0	856		0	0	0		309917	217086	1074	0	0	0	0	46804	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
662453	0	0	0	0		0	0	0		111188	57097	244	0	0	0	0	20365	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
662556	0	0	0	0		0	0	0		17077	2805	18	0	0	0	0	4059	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
662640	0	0	0	0		0	0	0		246947	83576	413	0	0	0	0	7205	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
662659	0	0	0	0		0	0	0		67909	20776	100	0	0	0	0	8466	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
662770	0	0	0	0		0	0	0		190164	72539	317	0	0	0	0	26818	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
662949	0	0	0	0		0	0	0		116352	51129	257	0	0	0	0	17945	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
663058	0	0	0	0		0	0	0		178717	58936	259	0	0	0	0	25796	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
663245	0	0	0	0		0	0	0		524704	300370	800	0	0	0	0	67249	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
663450	0			0		0	0	0		29394	6558	32	0			0	4607	0		0	0		0	false	0	0	0	0	0	0	0	0	0			
663638	0	0	0	0		0	0	0		24754	8286	48	0	0	0	0	4245	0		0	0		8891	true	0	0	0	0	0	0	0	0	0	0		
663647	0	0	0	101		0	0	1183		56482	22430	89	0	0	0	0	7030	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
663656	0	0	0	0		0	0	0		43975	10088	57	0	0	0	0	6740	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
663722	168	0	0	0		0	0	0		15587	4488	29	541	0	0	0	3501	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
663768	703	0	0	0		0	0	0		39709	25882	142	2	0	0	0	7243	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
663834	0	0	0	0		0	0	0		1227190	2301603	6973	0	0	0	0	90726	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
663955	0	0	0	0		0	0	0		19378	4964	27	0	0	0	0	3348	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
664206	0	0	0	0		0	0	0		626687	239875	1137	0	0	0	0	81598	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
664336	0			0		0	0	0		98222	62908	233	0			0	8621	0		0	0		0	false	0	0	0	0	0	0	0	0	0			
664457	0	0	0	0		0	0	0		24258	3667	20	0	0	0	0	3763	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
664653	0	0	0	0		0	0	0		12523	3829	22	0	0	0	0	3057	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
664756	0	0	0	0		0	0	0		598121	452646	1939	0	0	0	0	74458	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
664831	0	0	0	0		0	0	0		41952	32528	147	0	0	0	0	3727	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
665052	0	0	0	0		0	0	0		873751	248637	1128	0	0	0	0	264442	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
665146	0	0	0	0		0	0	0		48335	10325	59	0	0	0	0	7653	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
665258	0	0	0	0		0	0	0		19275	13561	70	0	0	0	0	2792	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
665865	0	0	0	0		0	0	0		69287	15520	85	0	0	0	0	7699	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
665931	0	0	0	0	0	0	0	0	0	884043	1746805	5591	0	0	0	0	62920	0	0	0	0		0	false	0	0	0	0	0	0	0	0	0	0		
666031	0	0	0	0	0	0	0	0	0	196925	231337	522	0	0	0	0	4773	0	0	0	0		0	false	0	0	0	0	0	0	0	0	0	0		
666059	0	0	0	0		0	0	0		13396	2641	22	0	0	0	0	2375	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
666358	0	30	0	0		0	0	0		26624	18929	103	0	0	2	0	3884	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
666554	9	0	0	0		0	0	0		118757	40780	239	2	0	0	0	20495	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
666657	0	0	0	0		0	0	0		161603	505293	1258	0	0	0	0	12066	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
666750	0	0	0	0		0	0	0		18764	7587	44	0	0	0	0	2811	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
666844	0	0	0	0		0	0	0		32189	10694	66	0	0	0	0	4476	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
667029	0	0	0	0		0	0	0		43809	8139	33	0	0	0	0	7828	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
667038	0	0	0	0		0	0	0		57495	24234	115	0	0	0	0	9378	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
667252	0	0	0	0		0	0	0		11048	5643	36	0	0	0	0	2353	0		0	0		0	false	0	0	0	0	0	0	0	0	0			
667346	0	0	0	0		0	0	0		19343	6341	31	0	0	0	0	3235	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
667355	0	0	0	0		0	0	0		53707	12563	81	0	0	0	0	7911	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
667458	0	0	0	0		0	0	0		11187	4696	27	0	0	0	0	1599	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
667524	0			0		0	0	0		58636	25691	123	0			0	8132	0		0	0		0	false	0	0	0	0	0	0	0	0	0			
667551	0	0	0	0		0	0	0		13491	9280	44	0	0	0	0	3484	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
667757	25	0	0	0		0	0	0		182990	47902	212	83	0	0	0	28358	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
667832	0			0		0	0	0		47688	10725	46	0			0	8426	0		0	0		0	false	0	0	0	0	0	0	0	0	0			
667850	0	0	0	0		0	0	0		3488	1575	12	0	0	0	0	659	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
667869	0	0	0	0		0	0	0		52008	79105	481	0	0	0	0	2776	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
668053	0	0	0	0		0	0	0		10386	1648	11	0	0	0	0	2048	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
668147	0	0	0	0		0	0	0		56846	41974	95	0	0	0	0	7893	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
668352	0	0	0	0		0	0	0		8137	1392	8	0	0	0	0	916	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
668745	6	0	0	0		0	0	0		65501	41030	144	2	0	0	0	10535	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
668848	0	0	0	0		0	0	0		82336	38741	211	0	0	0	0	12868	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
669340	0	0	0	0		0	0	0		58398	19646	104	77	0	0	0	6887	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
669359	0	0	0	0		0	0	0		18423	13753	80	0	0	0	0	3257	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
669443	0	0	0	0		0	0	0		303465	140429	635	0	0	0	0	47823	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
669555	0	0	0	0		0	0	0		143498	38799	202	0	0	0	0	1890	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
669751	0	0	0	0		0	0	0		98272	58984	233	3	0	0	0	17009	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
670056	0	0	0	0		0	0	0		60257	28693	168	0	0	0	0	7410	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
670159	0	5	0	0		0	0	0		17111	9869	32	0	0	0	0	2987	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
670421	0	0	0	0		0	0	0		13775	3477	20	0	0	0	0	1894	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
670430	0	0	0	0		0	0	0		56893	17958	79	0	0	0	0	10160	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
670467	0	0	0	0		0	0	0		167923	69085	362	0	0	0	0	29356	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
670551	0	0	0	0		0	0	0		25141	4959	26	0	0	0	0	3567	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
670560	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
670645	0	0	0	0		0	0	0		17361	5830	26	0	0	0	0	3174	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
670654	0	0	0	0		0	0	0		15791	3780	18	0	0	0	0	2494	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
670748	0	0	0	0		0	0	0		26187	8627	37	0	0	0	0	3814	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
670850	0	0	0	0		0	0	0		3104	1183	7	0	0	0	0	654	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
671053	0	0	0	0		0	0	0		19025	7313	42	0	0	0	0	2393	0		0	0		0	false	0	0	0	0	0	0	0	0	0			
671147	0			0		0	0	0		83060	27445	141	0			0	9736	0		0	0		0	false	0	0	0	0	0	0	0	0	0			
671334	0	0	0	0		0	0	0		238079	70190	391	0	0	0	0	21481	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
671464	0			0		0	0	0		185934	260670	1313	0			0	20997	0		0	0		0	false	0	0	0	0	0	0	0	0	0			
671558	0	0	0	0		0	0	0		227617	47564	255	0	0	0	0	37812	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
671576	0	0	0	0		0	0	0		552270	831002	1505	0	0	0	0	153906	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
671857	0	0	0	0		0	0	0		9015	3522	20	0	0	0	0	1940	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
672041	0	0	0	0		0	0	0		10637	1213	11	0	0	0	0	2465	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
672238	0	0	0	0		0	0	0		27863	5196	29	0	0	0	0	4354	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
672247	0	0	0	0		0	0	0		77450	20733	92	0	0	0	0	13263	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
672359	31	0	0	0		0	0	0		12379	5576	26	0	0	0	0	2407	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
672537	0	0	0	0		0	0	0		99341	34440	145	0	0	0	0	17061	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
672612	0	0	0	101562		0	0	211001		3469093	899061	5423	0	0	0	0	323941	1696		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
672751	0	0	0	0		0	0	0		44183	13996	53	0	0	0	0	5789	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
672818	0	0	0	0		0	0	0		1241459	415399	1757	0	0	0	0	214176	0		0	0			false	0	0	0	0	0	0	0	0	0			
672836	0	0	0	0		0	0	0		191123	163795	639	0	0	0	0	17056	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
672957	0			0		0	0	0		7507	1401	6	0			0	990	0		0	0		0	false	0	0	0	0	0	0	0	0	0			
673132	0	0	0	0		0	0	0		185591	82593	378	0	0	0	0	25443	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
673178	0	6	0	0		0	0	0		27790	15546	48	0	0	0	0	6731	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
673244	0	0	0	0		0	0	0		37876	11723	44	0	0	0	0	8344	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
673431	0	0	0	0		0	0	0		132356	106010	239	0	0	0	0	21446	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
673440	0	0	0	0		0	0	0		447841	182584	799	0	0	0	0	75831	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
673851	0	0	0	0		0	0	0		12063	5837	20	0	0	0	0	1939	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
673909	0	0	0	0		0	0	13433		176505	60965	324	0	0	0	0	27182	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
673963	0	0	0	0		0	0	0		159416	77152	340	0	0	0	0	17647	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
674344	0	0	0	0		0	0	0		22213	6301	44	0	0	0	0	3811	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
674513	0	0	0	0		0	0	0		457029	87318	465	0	0	0	0	81917	0		0	0			false	0	0	0	0	0	0						
674737	0	0	0	0		0	0	0		17735	2925	13	0	0	0	0	2274	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
674849	0	0	0	0		0	0	0		39334	18013	122	0	0	0	0	6719	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
675042	0	0	0	0		0	0	0		24229	4982	26	0	0	0	0	3867	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
675051	0	0	0	0		0	0	0		28285	19911	81	0	0	0	0	4387	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
675079	0	0	0	26		0	0	0		48027	3756	28	0	0	0	0	6304	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
675239	0	0	0	126		0	0	0		57747	15242	99	0	0	0	0	9388	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
675248	0	0	0	237		0	0	0		28918	7326	35	0	0	0	0	5119	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
675332	0			0	0	0	0	0	0	36213197	24078322	81046	0			0	4418507	0	0	0	0		0	false	0	0	0	0	0	0	0	0	0			
675341	0	0	0	0		0	0	0		24025	3366	26	0	0	0	0	6115	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
675547	0	0	0	0		0	0	0		53921	31210	106	0	0	0	0	8587	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
675659	87	0	0	0		0	0	0		40151	11495	55	0	0	0	0	4699	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
675855	0	0	0	0		0	0	0		11289	3337	27	0	0	0	0	1243	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
675949	0	0	0	0		0	0	0		54418	53591	162	0	0	0	0	5603	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
675958	0	0	0	0		0	0	0		58467	17944	64	0	0	0	0	7807	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
676021	0	0	0	0		0	0	0		381298	105612	524	0	0	0	0	56335	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
676049	80	0	0	0		0	0	0		63858	30879	115	0	0	0	0	10311	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
676151	0	0	0	0		0	0	0		77303	23355	73	0	0	0	0	13493	0		0	0		0	false	0	10	0	0	0	0	0	0	0	0		
676160	0	0	0	0		0	0	0		307328	639187	2325	0	0	0	0	18422	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
676245	0			0		0	0	0		39633	9112	45	0			0	7565	0		0	0		0	false	0	0	0	0	0	0	0	0	0			
676432	0	0	0	0		0	0	0		120166	57673	203	0	0	0	0	18927	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
676656	0	0	0	0	0	0	0	0	0	1139490	1926965	4282	0	0	0	0	142804	0	0	0	0		0	false	0	0	0	0	0	0	0	0	0	0		
676777	0	0	0	0		0	0	0		142257	29716	205	0	0	0	0	9503	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
676852	0	10	2	0		0	0	0		26177	11954	43	0	0	0	0	3693	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
676955	25	0	0	0		0	0	0		20577	8940	45	0	0	0	0	4079	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
676964	0	0	0	0		0	0	0		57	0	0	0	0	0	0	17	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
677354	5	0	0	0		0	0	0		26184	16613	98	9	0	0	0	4015	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
677448	0	0	0	0		0	0	0		30047	6776	28	0	0	0	0	3730	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
677644	0	0	0	0		0	0	0		106189	49612	259	0	0	0	0	16712	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
677756	0	0	0	0		0	0	0		22971	6530	22	0	0	0	0	2975	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
678043	0	0	0	0		0	0	0		83193	50573	207	0	0	0	0	14193	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
678052	0	0	0	0		0	0	0		17364	4771	25	0	0	0	0	2949	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
678070	0	0	0	0		0	0	0		108028	13504	107	0	0	0	0	13551	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
678137	0	0	0	0		0	0	0		703022	594562	1996	0	0	0	0	66384	0		0	0		0	false	0	0	0	0	0	0	176549	176549	0	0		
678230	0	0	0	0		0	0	0		26443	5558	43	0	0	0	0	6688	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
678258	0	0	0	0		0	0	0		23189	7404	42	0	0	0	0	3401	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
678454	0	0	0	0		0	0	0		40610	18567	109	0	0	0	0	5408	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
678472	0	0	0	0		0	0	0		67064	17062	113	0	0	0	0	9132	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
678557	0	0	0	78		0	0	0		37755	8690	42	0	0	0	0	6698	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
678717	0	0	0	1481		0	0	0		261959	75875	314	192	0	0	0	39771	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
678744	0	0	0	0		0	0	0		47770	11795	42	0	0	0	0	8481	0		0	0		0	false	0	0	0	0	0	0	0	0	0			
678865	0	0	0	0		0	0	0		55276	160909	328	0	0	0	0	3969	0		0	0			false	0	0	0	0	0	0						
678931	0	0	0	0		0	0	0		20670	5135	24	0	0	0	0	2687	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
679125	0	0	0	5863		0	0	75000		1941467	1168852	3779	0	0	0	0	371618	0		0	0			false	0	0	0	0	0	0						
679246	0	0	0	0		0	0	0		45099	8351	42	0	0	0	0	5550	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
679451	0	0	0	0		0	0	0		13117	3510	19	2	0	0	0	1876	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
679545	0			0		0	0	0		26012	8789	53	0			0	4688	0		0	0		0	false	0	0	0	0	0	0	0	0	0			
679648	0	0	0	0		0	0	0		30527	6414	35	0	0	0	0	4956	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
679826		0	0	0		0	0	0		142278	95910	414	0			0	19531	0		0	0		0	false	0	0	0	0	0	0	0	0	0			
680055	0	0	0	0		0	0	0		53706	24198	133	0	0	0	0	8957	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
680130	0	0	0	0		0	0	0		111232	107662	339	0	0	0	0	27200	0		0	0			false	0	0	0	0	0	0						
680149	0	0	0	0		0	0	0		44199	9349	60	0	0	0	0	5730	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
680354	0	0	0	0		0	0	0		38345	25165	126	0	0	0	0	4905	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
680457	0	0	0	0		0	0	0		111956	61139	267	0	0	0	0	18058	0		0	0			false	0	0	0	0	0	0						
680466	0	0	0	0		0	0	0		110890	13890	87	0	0	0	0	25828	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
680617	0	0	0	0		0	0	0		305635	141583	539	0	0	0	0	48256	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
680747	0	0	0	0		0	0	0		43619	8308	51	0	0	0	0	8959	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
680813	0	0	0	0		0	0	0		355180	134337	652	0	0	0	0	65403	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
680952	0	0	0	0		0	0	0		14131	10190	18	0	0	0	0	3054	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
681043	0	0	0	0		0	0	0		37253	15628	93	0	0	0	0	4201	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
681249	55	0	0	0		0	0	0		16487	1323	7	0	0	0	0	3116	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
681744	0	0	0	0		0	0	0		13184	10762	53	0	0	0	0	1724	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
682143	0	0	0	0		0	0	0		158648	48362	195	0	0	0	0	34120	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
682451	0	0	0	0		0	0	0		61804	19505	70	0	0	0	0	8385	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
682545	0	0	0	0		0	0	0		34111	10126	50	0	0	0	0	7001	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
682563	0	0	0	923		0	0	291		3127102	3619560	10533	0	0	0	9021	385797	0		0	0		0	false	0	0	0	7074	0	0	0	0	0	0		
682611	0	0	0	77		0	0	0		724047	196368	760	0	0	0	0	172244	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
682648	0	0	0	0		0	0	0		31295	25692	130	0	0	0	0	2988	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
682732	0	0	0	59		0	0	113		351653	262508	778	0	0	0	0	33990	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
683001	0	0	0	0		0	0	0		179504	139673	489	0	0	0	0	28366	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
683252	0	0	0	0		0	0	0		67572	41373	140	0	0	0	0	16682	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
683449	0			0		0	0	0		87012	69633	268	0			0	13783	0		0	0		0	false	0	0	0	0	0	0	0	0	0			
683814	0	0	0	0		0	0	0		68148	14010	81	0	0	0	0	13516	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
684325	0	0	0	0		0	0	0		45133	27157	88	0	0	0	0	6265	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
684455	0	0	0	0		0	0	0		23402	12396	73	0	0	0	0	3317	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
685023	0	0	0	0		0	0	0		31328	10270	45	0	0	0	0	5729	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
685050	0	0	0	0		0	0	0		31318	11680	56	0	0	0	0	3443	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
685368	17	0	0	0		0	0	0		80704	37826	227	0	0	0	0	12118	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
685407	0	0	0	17		0	0	53691		661216	181793	1081	0	0	0	0	62873	0		0	0		89889	true	0	0	0	0	0	0	0	0	0	0		
685555	0	0	0	0		0	0	0		45210	34240	90	0	0	0	0	8739	0		0	0			false	0	0	0	0	0	0						
685649	0	0	0	0		0	0	0		74337	44626	210	0	0	0	0	8414	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
685658	0	0	0	0		0	0	0		76485	57693	204	0	0	0	0	9750	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
685733	0	0	0	0		0	0	0		27929	10269	52	0	0	0	0	3000	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
686440	0			0		0	0	0		53555	9834	49	0			0	6038	0		0	0		0	false	0	0	0	0	0	0	0	0	0			
686459	0			0		0	0	0		23057	8022	22	0			0	3389	0		0	0		0	false	0	0	0	0	0	0	0	0	0			
686655	0	0	0	0		0	0	0		116967	74061	316	0	0	0	0	11767	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
686758	0	0	0	0		0	0	0		40917	6764	45	0	0	0	0	6123	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
686963	0	0	0	0		0	0	0		64879	48257	268	0	0	0	0	8375	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
687009	0	0	0	596		0	0	15297		589433	253326	993	0	0	0	0	109822	27		0	0		0	false	0	0	0	0	0	0	288000	0	0	0		
687054	0	0	0	0		0	0	0		19512	9402	61	0	0	0	0	1315	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
687250	0			0		0	0	0		17975	2788	23	0			0	3737	0		0	0		0	false	0	0	0	0	0	0	0	0	0			
687269	0	0	0	0		0	0	0		26304	42784	80	0	0	0	0	3459	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
687371	0	0	0	0		0	0	0		50098	35844	107	0	0	0	0	3867	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
687474	0	0	0	0		0	0	0		154446	51365	298	0	0	0	0	26074	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
687830	0	0	0	0		0	0	0		28863	8265	31	0	0	0	0	4222	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
687858	0	0	0	4		0	0	0		262973	93614	391	0	0	0	0	19330	0		0	0		0	false	0	0	0	0	0	0	165460	0	0	0		
687951	0			0		0	0	0		122545	62319	210	0			0	28077	0		0	0		0	false	0	0	0	0	0	0	0	0	0			
688079	0	0	0	0	0	0	0	0	0	11134595	3759949	18159	0	0	0	0	2306011	0	0	0	0		0	false	0	0	0	0	0	0	0	0	0	0		
688257	0	0	0	0		0	0	0		85540	31310	117	0	0	0	0	20667	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
688275	0	0	0	0		0	0	0		166768	41250	175	0	0	0	0	42295	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
688453	0	0	0	0		0	0	0		18101	4749	25	0	0	0	0	2649	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
688556	0	28	0	0		0	0	0		36822	21854	86	0	1	0	0	6440	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
689209	0	0	0	7151		0	0	0		415634	107896	551	0	0	0	0	77152	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
689302	0	0	0	2650		0	0	0		197315	176209	596	0	0	0	0	26482	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
689357	0	27	0	0		0	0	0		115713	65659	250	0	3	0	0	23243	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
689665	0	0	0	0		0	0	0		53712	58543	241	0	0	0	0	5758	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
689740	0			0		0	0	0		331879	79220	309	0			0	38108	0		0	0		0	false	0	0	0	0	0	0	0	0	0			
689759	0	0	0	0		0	0	0		19190	29860	102	0	0	0	0	1930	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
689937	0	0	0	0		0	0	0		17959	5907	23	0	0	0	0	2905	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
690045	0	0	0	0		0	0	0		156316	86140	331	0	0	0	0	17576	0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
