"IDRSSD"	RCON1039	RCON1041	RCON1042	RCON1043	RCON1044	RCON1209	RCON1280	RCON1281	RCON1282	RCON1350	RCON1374	RCON1752	RCON2155	RCON2163	RCON2192	RCON2800	RCON2920	RCON2941	RCON3129	RCON3190	RCONA510	
296559										11100		0	0			3369	0			1446	0	
296755										175		209	0			0	0			3500	0	
296858										5200		9	0			0	0			0	0	
297042										0		1123	0			414	0			14809	207	
297051										38		4	0			210	0			0	0	
297257										12805		0	0			0	0			0	0	
297453										13582		495	0			0	0			1409	0	
297547										400		0	0			0	0			0	0	
297631										10227		387	0			2845	0			0	0	
297734										8108		438	0			0	0			0	0	
297761										7665		628	0			0	0			4000	0	
298049										1300		163	0			95	0			0	0	
298058										1263		23	0			0	0			0	0	
298124										6107		771	0			15365	0			0	3	
298218										0		0	0			0	0			0	33423	
298245										4509		401	0			0	0			1463	250	
299046										80200		2572	0			79421	0			11979	0	
299055										4000		30	0			0	0			0	0	
299158										2500		293	0			0	0			5500	0	
299251										825		3	0			0	0			0	0	
299644										200		250	0			0	0			183	0	
299653										0		150	0			150	0			2428	0	
299868										6200		761	0			0	0			5000	0	
300009										10560		1232	0			1640	0			12197	2959	
300036										0		3353	0			4170	0			34081	14	
300063										32640		689	0			0	0			5000	2800	
300157										2030		2	0			0	0			119	0	
300250										2554		257	0			0	0			1000	0	
300353										5800		48	0			0	0			0	0	
300371										0		925	0			0	0			15500	0	
300456										250		0	0			0	0			0	0	
300531										0		1750	0			27735	0			35052	0	
300559										175		421	0			0	0			7227	0	
300933										3667		1288	0			500	0			7068	200	
300942										0		199	0			5455	0			580	0	
300960										0		1103	0			12559	0			1931	2	
301453										2565		246	0			0	0			0	0	
301640										1411		607	0			0	0			11000	0	
301668										116000		5279	2204			0	2204			1977	1003	
301800										5050		5608	0			0	0			77419	1071	
302030										1307		221	0			0	0			0	0	
302133										0		60	0			150	0			0	0	
302450										6497		0	0			0	0			0	0	
302553										1775		187	0			0	0			0	0	
302656										1785		621	0			0	0			10648	0	
302665										2515		112	0			0	0			0	0	
302852										1486		17	0			0	0			0	0	
303345										44748		337	0			23813	0			36	1040	
303550										0		71	0			114	0			0	0	
303653										4400		0	0			0	0			0	0	
303701										0		579	0			0	0			5000	0	
303747										3825		0	0			0	0			0	0	
303952										4202		610	0			1960	0			6000	0	
304034										12715		1593	0			0	0			11000	12	
304155										5200		0	0			0	0			0	0	
304173										0		2716	0			0	0			0	0	
304520										1518		382	0			8531	0			626	0	
304762										3625		0	0			0	0			0	0	
304913	24743	0	2102	374	0	0	9922	7922	0	240625	45063	2681	0	0	1114678	120000	0	17219	916515	0	0	
305059										1100		2	0			0	0			0	0	
305152										775		277	0			0	0			60	0	
305237										2182		0	0			0	0			0	0	
305433										0		255	0			0	0			0	0	
305442										800		683	0			0	0			6000	0	
305648										1456		180	0			0	0			2000	0	
305750										18593		42	0			0	0			0	0	
305835										5475		0	0			1787	0			0	0	
306056										1655		122	0			0	0			0	0	
306140										0		200	0			110	0			4000	0	
306159										2978		1280	0			0	0			21332	0	
306319										0		50055	0			15000	0			792665	33909	
306337										2513		220	0			0	0			215	0	
306739										555		150	0			0	0			0	0	
306908										4150		1669	0			0	0			20626	0	
306962										20325		212	0			0	0			0	0	
307053										1357		362	0			0	0			4500	0	
307062										15800		198	0			0	0			0	10	
307231										0		50	0			51	0			0	0	
307334										4703		121	0			0	0			0	90	
307361										15784		833	0			7555	0			3717	0	
307679										10550		3682	0			0	0			3000	0	
307745										0		437	0			0	0			4588	0	
307932										800		10	0			0	0			0	0	
307950										0		935	0			0	0			10731	0	
308247										1582		240	0			0	0			1458	0	
308256										1200		76	0			53	0			0	0	
308340										1575		491	0			0	0			4234	0	
308443										18965		604	0			0	0			4284	0	
308649										20700		2375	0			38630	0			37973	2526	
308836										5550		0	0			0	0			0	0	
309150										6334		297	0			321	0			0	0	
309347										5800		317	0			0	0			0	0	
309570										2352		5400	0			70088	0			81000	0	
309655										3947		666	0			0	0			0	0	
309664										8350		50	0			0	0			0	2968	
309758										368		248	0			0	0			0	0	
309851										3375		232	0			0	0			0	0	
309936										0		923	0			8746	0			5439	0	
310053										680		444	0			0	0			2523	0	
310231										920		203	0			256	0			0	0	
310437										13920		16	0			0	0			0	0	
310727	12002	55138	81705	749222	0	33135	695	47094	120	139000	979111	27644	796	0	4884057	650152	796	21255	4386697	505584	0	
310736										200		999	0			27970	0			0	0	
310754										1044		16	0			0	0			0	0	
310875										0		649	0			0	0			2220	1738	
310950										0		1346	0			8500	0			14238	0	
310978										23400		0	0			0	0			0	6465	
311050										18058		1193	0			22590	0			5000	0	
311144										3345		0	0			0	0			0	0	
311256										0		1661	0			1427	0			16490	0	
311265										1703		247	0			0	0			18	0	
311331										0		2267	0			3686	0			40000	0	
311359										19760		2749	0			0	0			20000	0	
311452										2400		33	0			0	0			0	0	
311603										2000		3616	0			0	0			69500	48348	
311649										0		101	0			50	0			0	0	
311658										0		215	0			0	0			2000	0	
311845										0		2655	0			20577	0			57007	0	
311939										225		666	0			0	0			0	0	
312244										1000		1080	0			13601	0			15336	0	
312356										3350		0	0			0	0			0	0	
312431										10975		258	0			0	0			13	0	
312730										28500		21075	0			0	0			0	1	
312954										10605		1117	0			0	0			12129	0	
313009										13761		979	0			0	0			16988	343	
313157										3060		9	0			0	0			0	0	
313223										3641		310	0			0	0			5564	0	
313241										1090		1151	0			36016	0			3481	34	
313401										1980		364	0			0	0			5500	0	
313531										0		0	0			10298	0			0	0	
313577										0		1094	0			0	0			15500	0	
314033										3365		73	0			0	0			800	0	
314257										8050		897	0			549	0			3283	0	
314444										2915		275	0			0	0			269	0	
315339										760		103	0			0	0			0	1921	
315348										1725		0	0			0	0			0	0	
315357										1400		354	0			0	0			5538	0	
315629										0		1247	0			1336	0			3353	2	
315656										1100		730	0			0	0			5000	0	
315674										211		838	0			0	0			3500	477	
315852										5616		1213	0			1468	0			20575	0	
315973										0		371	0			0	0			2500	0	
316158										0		856	0			0	0			5500	0	
316354										8800		801	0			0	0			5000	495	
316738										0		936	0			1250	0			851	0	
316840										0		16795	0			131693	0			291057	0	
316859										0		828	0			1712	0			14695	0	
316916										0		36	0			0	0			0	0	
316934										6127		40	0			0	0			0	0	
317100										0		883	0			0	0			0	5134	
317258										10285		597	0			4702	0			1000	0	
317342										13500		2461	0			43577	0			7871	0	
317650										2200		0	0			0	0			0	0	
317735										6652		0	0			0	0			0	0	
318125										9000		0	0			0	0			0	1109	
318639										434		127	0			0	0			400	0	
318835										3959		547	0			1723	0			1000	0	
318947										0		0	0			0	0			0	0	
319047										367		639	0			0	0			2258	1506	
319458										7060		518	0			0	0			0	0	
319542										8765		318	0			14356	0			0	0	
319551										0		816	0			0	0			11996	504	
320034										4787		82	0			0	0			0	0	
320052										23681		913	0			0	0			0	0	
320070										1144		793	0			0	0			0	21	
320119	33981	428266	270704	761798	0	288965	0	385479	131631	170367	2300877	31322	5215	0	4065167	701917	5215	624573	2980728	212593	53	
320155										11700		1506	0			0	0			11624	0	
320276										1749		204	0			0	0			2000	0	
320856										1035		149	0			0	0			2000	0	
321152										1950		30	0			0	0			69	0	
321255										1547		75	0			0	0			0	0	
321330										1634		87	0			0	0			187	0	
321536										4370		319	0			0	0			0	0	
321844										0		169	0			0	0			593	0	
321947										0		912	0			1730	0			8761	1714	
322056										34256		1395	0			2320	0			475	99	
322449										1009		30	0			0	0			0	0	
322458										11345		34	0			1780	0			0	0	
322476										0		106	0			0	0			0	0	
322551										250		51	0			0	0			0	0	
322757										2490		202	0			0	0			3000	0	
322850										7758		243	0			0	0			0	0	
323035										12900		0	0			0	0			0	0	
323204										2095		534	0			5850	0			1018	0	
323651										10365		60	0			3750	0			0	0	
323718										3150		874	0			0	0			0	0	
324153										20825		201	0			0	0			71	0	
324229										4650		203	0			0	0			3000	0	
324256										2325		0	0			0	0			0	0	
324274										0		7774	0			28000	0			0	0	
324340										0		2620	0			4950	0			43198	0	
324649										1685		1030	0			0	0			7754	0	
324751										0		0	0			0	0			0	0	
324854										1800		832	0			0	0			960	0	
324863										19100		1150	0			1000	0			1501	0	
324902										875000		0	0			25000	0			8723	25296	
324975										0		648	0			0	0			9000	0	
325141										5475		137	0			0	0			423	454	
325459										2444		114	0			0	0			1800	100	
325534										6432		449	0			0	0			3805	0	
325824										5303		378	0			0	0			41	0	
326054										3750		518	0			0	0			40	0	
326250										2941		110	0			0	0			0	0	
326344										1527		729	0			1188	0			5000	0	
326670										0		681	0			0	0			13602	0	
326858										2635		5278	0			30222	0			63532	0	
326979										4365		1446	0			0	0			298	7236	
327015										7767		659	0			0	0			8020	0	
327220										0		287	0			0	0			3859	0	
327305										0		1482	0			11328	0			15407	5	
327435										23109		867	0			0	0			2000	0	
327453										4805		658	0			0	0			3000	3	
327556										1168		522	0			0	0			65	0	
327855										6400		526	0			5100	0			2771	0	
327949										7148		1404	0			0	0			0	0	
328058										2655		237	0			0	0			55	0	
328151										239		87	0			0	0			1000	0	
328357										2840		17	0			0	0			0	0	
328423										28859		6488	0			28496	0			90665	0	
328450										5700		547	0			0	0			5000	0	
328553										17195		848	0			0	0			2749	0	
328656										705		242	0			0	0			4750	0	
328777										0		5710	0			0	0			114000	2802	
329149										2500		212	0			1087	0			3128	0	
329345										3135		242	0			0	0			1108	174	
329550										14418		8488	0			0	0			14912	0	
329578										1150		1307	0			0	0			2000	2787	
329756										3900		34	0			0	0			0	0	
329952										31100		793	0			0	0			0	0	
330239										5370		794	0			0	0			9732	502	
330248										6661		559	0			0	0			174	791	
330417										550		576	0			1745	0			2629	0	
330453										1554		134	0			0	0			0	0	
330659										3533		239	0			0	0			0	0	
330855										0		1340	0			1407	0			20061	581	
330873										4267		1034	0			0	0			0	6295	
330949										3492		415	0			0	0			462	0	
331106										2051		489	0			1654	0			0	2408	
331375										4000		1058	0			0	0			4000	0	
331544										1775		28	0			0	0			0	0	
331553										51		62	0			0	0			1073	0	
331647										359542		24630	8188			2162121	8188			421364	208147	
331656										620		0	0			0	0			0	0	
331713										0		1092	0			0	0			15000	0	
332055										4500		235	0			0	0			0	0	
332224										0		594	0			0	0			11885	12	
332345										667		0	0			0	0			0	0	
332402										2793		1896	0			0	0			0	1215	
332644										1250		0	0			0	0			0	0	
332756										550		42	0			0	0			800	0	
332907										0		196233	2069			2738112	2069			1551349	5229	
332970										10735		511	0			0	0			0	0	
333034										14404		0	0			0	0			302	240	
333043										1185		0	0			0	0			0	0	
333052										1893		91	0			0	0			9	0	
333203										3877		699	0			0	0			7626	544	
333249										10065		1202	0			0	0			9786	1014	
333650										0		444	0			3722	0			2294	0	
333856										3695		29	0			0	0			0	0	
333940										2424		141	0			0	0			1000	0	
334059										7640		525	0			0	0			8900	0	
334255										410		5	0			0	0			0	0	
334264										1100		324	0			0	0			1046	0	
334648										2544		160	0			0	0			0	0	
334657										2848		125	0			0	0			981	0	
334750										3509		385	0			690	0			2204	0	
335243										7180		8	0			0	0			0	72	
335346										0		549	0			0	0			80	0	
335355										4600		282	0			0	0			5000	0	
335757										6500		0	0			0	0			0	0	
336071										3067		233	0			0	0			1500	0	
336147										4937		535	0			0	0			3911	0	
336352										300		11	0			0	0			0	0	
336361										7010		103	0			0	0			0	0	
336576										9723		3171	0			0	0			39504	7853	
336932										0		6347	0			14693	0			64209	0	
336950										900		2	0			0	0			0	0	
337050										9450		461	0			710	0			106	0	
337247										1300		332	0			0	0			3688	0	
337340										0		539	0			2275	0			3000	0	
337658										0		194	0			150	0			0	0	
337733										7500		0	0			0	0			0	0	
337966										2000		0	0			0	0			0	105	
338178										14827		680	0			0	0			0	7488	
338646										2025		322	0			500	0			2000	0	
338758										6100		454	0			0	0			60	0	
338851										3475		0	0			0	0			0	0	
338945										3220		274	0			0	0			5000	0	
339054										2700		201	0			0	0			0	0	
339353										125		272	0			0	0			1156	0	
339456										7450		364	0			0	0			0	0	
339607										450		3374	0			0	0			67480	5093	
339773										2764		1828	0			0	0			6458	14348	
339858										4900		29282	7031			2148578	7031			529810	89357	
339951										34700		2062	0			5827	0			10676	0	
340135										0		1111	0			17984	0			10000	0	
340144										9560		2131	0			9047	0			38000	0	
340256										6110		0	0			0	0			0	0	
340443										3237		552	0			0	0			9037	0	
340555										800		248	0			0	0			1175	0	
340649										0		315	0			530	0			4800	0	
340742										0		806	0			12161	0			14250	14	
340751										17995		57	0			1210	0			87	250	
341310										9036		898	0			0	0			0	114	
341356										3500		419	0			2408	0			6800	0	
341646										908		26172	0			159255	0			48402	0	
341851										1850		217	0			0	0			2800	0	
341918										2000		1126	0			18597	0			12363	11	
341954										3870		13	0			0	0			56	0	
341972										0		1622	0			0	0			7338	0	
342054										6630		888	0			0	0			2696	0	
342175										576		2686	0			0	0			18500	0	
342362										1310		72	0			0	0			0	0	
342410										3543		1703	0			18185	0			29200	0	
342634										1199		41281	0			1243355	0			840074	0	
342643										10320		1039	0			2596	0			15000	0	
342960										25590		350	0			0	0			199	0	
343051										4370		14	0			0	0			0	0	
343248										0		9	0			225	0			0	0	
343257										1007		40	0			0	0			120	0	
343314										0		1752	0			5091	0			28979	0	
343341										11246		1170	0			74367	0			12500	0	
343556										1500		335	0			0	0			5469	0	
343770										0		121	0			0	0			0	11	
343903										1706		773	0			0	0			12756	11380	
343958										0		82	0			0	0			0	0	
344236										2374		368	0			0	0			0	0	
344423										6353		0	0			0	0			120	0	
344647										11600		1435	0			11804	0			8827	0	
344674										200		717	0			0	0			8268	1000	
344816										3814		1219	0			0	0			5500	900	
344852										0		15	0			141	0			0	0	
345149										1622		0	0			0	0			0	0	
345158										10400		394	0			0	0			0	0	
345309										10420		3723	0			232	0			16229	23346	
345345										8250		554	0			0	0			7103	0	
345747										5030		373	0			0	0			0	0	
345756										6300		591	0			0	0			0	0	
346566										2500		145	0			0	0			0	0	
347022										22807		546	0			2852	0			0	0	
347639										0		0	0			525	0			0	158	
347657										0		0	0			0	0			0	0	
347956										0		379	569			520	569			1500	0	
348159										0		342	0			66	0			1200	2	
348207										1036		2355	0			4667	0			44340	6231	
348458										0		1992	0			8466	0			28617	0	
348542										8122		429	0			45	0			2476	0	
348551										0		2905	0			25415	0			52881	0	
348720										0		1859	0			11077	0			37000	0	
348748										0		400	0			4221	0			5712	0	
349053										1635001		32662	659			204132	659			793821	32606	
349129										9025		314	0			0	0			0	314	
349165										21805		365	0			0	0			0	0	
349343										200		215	0			0	0			0	0	
349370										0		4578	0			0	0			69565	184	
350433										2955		400	0			0	0			0	1250	
350554										8675		438	0			0	0			0	0	
350657										2200		18	0			0	0			0	0	
350750										3225		26	0			0	0			0	0	
351122										0		17358	0			118325	0			266428	0	
351131										2883		0	0			0	0			176	0	
351207										23606		4228	0			8045	0			50379	17544	
351355										250		129	0			0	0			0	0	
351560										29670		0	0			0	0			0	0	
351850										0		449	0			218	0			0	0	
352035										4750		1125	0			892	0			10000	143	
352558										0		10439	0			112671	0			0	0	
352651										0		171	0			0	0			0	0	
352745										5478		399	0			1144	0			2221	0	
352772										9000		28083	0			65097	0			477213	1333	
352820										0		225	0			451	0			1644	0	
352857										11065		3027	0			0	0			7000	0	
353023										2631		76	0			0	0			0	0	
353069										820		136	0			0	0			0	0	
353238										7765		377	0			0	0			3125	850	
353322										971		8	0			0	0			0	0	
353359										4360		267	0			0	0			0	0	
353546										3975		381	0			75	0			2000	0	
353555										111565		3678	0			143975	0			1994	48	
353724										13053		409	0			0	0			0	22	
353751										0		360	0			400	0			3371	0	
353957										4325		230	0			0	0			4000	0	
354057										9615		111	0			0	0			0	0	
354132										631		299	0			3400	0			2621	0	
354253										0		31	0			0	0			0	0	
354310										99		3075	0			76061	0			1373	0	
354552										3450		628	0			0	0			11570	0	
354851										809		55	0			0	0			0	0	
354954										250		0	0			0	0			0	0	
355120										17061		0	0			0	0			0	0	
355559										0		723	0			0	0			11967	0	
355737										721		0	0			0	0			0	0	
355746										1000		225	0			0	0			0	0	
355821										4630		631	0			0	0			0	0	
355858										8890		590	0			0	0			8492	0	
356145										920		0	0			0	0			0	100	
356239										4674		281	0			1143	0			2436	0	
356350										9722		916	0			3988	0			9000	0	
356659										2100		0	0			0	0			0	0	
356752										2650		71	0			0	0			0	0	
356930										12420		99	0			0	0			0	0	
356949										3900		553	0			0	0			3427	0	
357049										12210		667	0			0	0			815	0	
357151										9000		0	0			0	0			0	0	
357375										2300		1100	0			939	0			17000	1543	
357432										100		1031	0			6900	0			19000	0	
357526										9899		396	0			0	0			0	7345	
357553										4225		120	0			6531	0			0	0	
357610										5350		941	0			1920	0			0	1003	
357740										1650		1055	0			0	0			0	0	
357777										0		523	0			0	0			0	0	
357834										2800		132	0			0	0			0	0	
357937										3275		822	0			0	0			0	0	
358112										3170		363	0			0	0			221	0	
358149										1300		0	0			0	0			87	0	
358233										6084		975	0			0	0			19500	3499	
358448										12303		366	0			0	0			0	0	
358635										48315		9099	0			1676	0			136450	0	
358756										2255		125	0			0	0			2019	0	
359070										0		0	0			0	0			0	0	
359324										4395		0	0			0	0			0	0	
359351										1400		22	0			0	0			0	0	
359360										2010		45	0			0	0			0	0	
359548										1800		480	0			2297	0			0	500	
359650										150		0	0			0	0			0	0	
359744										3000		0	0			0	0			0	0	
359838										450		626	0			1993	0			12000	250	
359847										1425		2621	0			0	0			382	16278	
359856										4500		21	0			0	0			0	1431	
359959										246		116	0			0	0			654	0	
360777										0		225	0			0	0			0	31	
360834										474		467	0			218	0			5000	0	
360843										1433		187	0			1240	0			0	0	
360852										9000		7520	0			50	0			117427	0	
360955										281		8	0			0	0			0	0	
361055										2875		5276	0			52892	0			89000	0	
361121										9943		344	0			0	0			0	0	
361167										500		20773	0			975	0			386336	0	
361279										475		469	0			0	0			403	0	
361354										1375		90	0			0	0			0	0	
361439										6496		801	0			600	0			458	0	
361457										4480		255	0			0	0			0	0	
361541										3480		270	0			0	0			0	3	
361653										1425		40	0			0	0			0	0	
362007										1600		14313	0			17429	0			99406	90542	
362043										8325		0	0			0	0			0	0	
362052										9344		340	0			0	0			0	0	
362155										3400		30	0			0	0			0	0	
362445	24825	0	161218	572578	651	244005	155	7017	0	107178	1011501	177574	441	0	26405740	9900480	441	1905827	21915107	3809514	1052	
362463										7700		114	0			0	0			0	0	
362708										0		2338	0			20607	0			34457	0	
362717										0		2405	0			10256	0			16000	0	
362753										4075		34	0			0	0			0	0	
362856										3640		12	0			125	0			0	0	
362940										3900		0	0			0	0			0	0	
363264										0		3235	0			0	0			54916	0	
363415										0		22506	0			721575	0			47252	241	
363442										6653		32	0			0	0			0	234	
363648										0		60	0			890	0			212	2	
363657										12690		996	0			9753	0			0	0	
363844										2560		3760	0			1854	0			17000	0	
363956										0		0	0			0	0			749984	2857	
364056										1900		338	0			0	0			0	0	
364131										803		623	0			0	0			6542	0	
364337										925		0	0			225	0			6500	333	
364430										5750		283	0			0	0			0	0	
364449										24200		11250	0			0	0			225000	1000	
364850										100		252	0			0	0			3397	0	
364971										0		198	0			0	0			1815	1	
365138										14217		2118	0			0	0			0	0	
365325										0		9975	0			180046	0			132591	0	
365455										17980		0	0			0	0			0	0	
365558										4800		45	0			0	0			0	0	
365651										7848		909	0			0	0			2199	0	
365745										8658		733	0			211	0			7531	0	
365848										1926		581	0			0	0			8750	8	
365941										800		301	0			0	0			2000	0	
365950										1486		180	0			3980	0			1283	0	
366078										0		4125	0			0	0			71361	17076	
366238										4307		1223	0			0	0			11721	2036	
366247										0		100	0			1697	0			0	0	
366359										0		26	0			1400	0			0	0	
366434										6000		3883	0			0	0			56750	14	
366658										5843		86	0			0	0			0	0	
366854										3223		156	0			0	0			0	0	
367150										7229		275	0			0	0			4788	0	
367208										31700		2586	0			11378	0			50393	750	
367244										133		116	0			0	0			1875	0	
367431										2550		453	0			0	0			0	0	
367543										0		1413	0			0	0			24403	0	
367552										300		24	0			0	0			0	0	
367673										4990		3674	0			0	0			67521	5705	
367851										4850		813	0			0	0			13900	0	
367954										2225		0	0			0	0			0	0	
368054										0		411	0			250	0			7348	0	
368111										193000		4646	0			90181	0			0	0	
368344										1426		0	0			1063	0			0	31	
368429										789		422	0			0	0			5000	0	
368447										0		95	0			24713	0			0	0	
368522										6070		476	0			0	0			5000	0	
368755										1349		107	0			0	0			0	0	
368933										1781		34	0			0	0			0	0	
368951										2544		240	0			0	0			0	19	
369257										370		359	0			0	0			4633	0	
369426										239		237	0			415	0			758	200	
369435										5950		62	0			0	0			0	0	
369453										3000		342	0			0	0			3216	0	
369659										2110		1042	0			900	0			0	0	
370020										3900		302	0			0	0			350	0	
370150										0		81	0			950	0			332	0	
370338										38500		977	0			550	0			0	0	
370347										2624		512	0			1410	0			10625	0	
370646										0		149	0			1306	0			0	0	
370721										800		1240	0			0	0			1160	0	
370730										5538		352	0			0	0			0	0	
370758										425		0	0			0	0			0	0	
370833										612		62	0			0	0			500	0	
370954										2410		57	0			0	0			0	0	
371223										8330		236	0			0	0			0	0	
371232										4347		427	0			7290	0			7000	102	
371353										610		176	0			193	0			1353	0	
371362										7625		183	0			0	0			0	0	
371559										0		180	0			700	0			0	0	
371755										7535		254	0			0	0			0	0	
371849										1325		27	0			0	0			0	0	
371858										5280		326	0			0	0			3000	0	
371915										3825		0	0			0	0			0	0	
371924										15200		888	0			2496	0			5000	0	
371942										1423		103	0			0	0			0	0	
372109										0		0	0			0	0			0	0	
372248										1200		1033	0			0	0			8235	0	
372257										0		5	0			0	0			0	0	
372444										3941		12	0			258	0			305	0	
372538										10100		1390	0			0	0			874	0	
372556										280		26	0			0	0			0	92	
372640										1850		215	0			0	0			269	0	
372855										1650		227	0			0	0			0	0	
373058										0		72	0			500	0			1400	100	
373115										4660		3728	0			3119	0			38278	350	
373553										2000		274	0			0	0			3000	0	
373601										71200		0	0			0	0			0	5247	
374130										1125		225	0			0	0			1012	0	
374149	349124	0	10009	476479	0	419468	34542	127861	0	73400	1430154	1731	4632	0	8872211	1523733	4632	300208	8001756	1044063	12671	
374354										3810		112	0			0	0			0	0	
374653										2000		3760	0			28990	0			35000	0	
374774										9535		0	0			0	0			0	0	
374934										12300		1092	0			0	0			3537	0	
375034										15100		4296	0			0	0			0	5252	
375043										4258		1716	0			4626	0			18348	0	
375155										2340		79	0			0	0			0	400	
375409										0		7251	0			85768	0			126488	2868	
375502										7075		1001	0			2022	0			9000	6016	
375566										6935		564	0			0	0			0	0	
375650										1575		8	0			0	0			0	8	
375735										1400		500	0			0	0			10000	0	
376068										3375		32	0			0	0			0	0	
376125										1600		0	0			4909	0			908	1135	
376237										729		244	0			0	0			4000	0	
376433										10477		446	0			0	0			3000	200	
376442										0		723	0			2230	0			10285	0	
376657										0		9	0			2275	0			0	0	
376947										1940		187	0			0	0			0	0	
377506										4424		608	0			0	0			7500	2116	
377663										0		394	0			180	0			0	0	
377823										1975		1724	0			0	0			5000	9131	
377850										3140		97	0			0	0			0	0	
377908										25500		13084	0			65410	0			92505	3864	
378026										1669		718	0			2452	0			6000	0	
378044										2675		0	0			0	0			0	0	
378110										495		215	0			0	0			3537	0	
378259										5430		150	0			0	0			142	0	
378549										1177		382	0			0	0			7713	0	
378558										3221		166	0			0	0			0	0	
378642										4150		252	0			0	0			1150	0	
378651										0		1772	0			2912	0			1410	0	
378950										3895		313	0			0	0			0	0	
379050										0		0	0			0	0			0	0	
379153										7900		19	0			0	0			0	0	
379359										11000		2192	0			0	0			3171	0	
379470										0		778	0			0	0			0	1622	
379573										0		1223	0			0	0			24075	4385	
379649										17845		349	0			0	0			0	0	
379658										1019		0	0			0	0			0	0	
379920										18000		5218	0			9400	0			11196	0	
380038										0		63	0			0	0			0	0	
380346										0		175	0			50	0			3497	0	
380458										2025		0	0			0	0			0	0	
380533										600		19	0			0	0			0	0	
380654										4752		237	0			0	0			0	0	
380841										1825		84	0			0	0			0	0	
380944										0		221	0			1089	0			333	0	
381026										1200		24	0			0	0			0	0	
381259										8873		1	0			5166	0			0	0	
381334										2781		465	0			0	0			5000	0	
381343										8600		7877	0			53065	0			130565	10	
381727										0		71	0			0	0			600	65	
381754										1000		0	0			0	0			0	0	
381839										1300		297	0			0	0			1055	0	
381857										5285		243	0			0	0			0	0	
381950										3440		447	0			0	0			0	0	
382050										3300		768	0			569	0			2280	0	
382069										625		1829	0			0	0			12000	0	
382256										0		96	0			50	0			500	0	
382443										5		296	0			0	0			4500	0	
382537										0		350	0			697	0			4967	0	
382649										2562		1015	0			7537	0			0	0	
382658										3605		5	0			0	0			0	0	
382667										69000		107	1616			0	1616			0	0	
382733										300		55	0			0	0			0	0	
382742										4150		390	0			0	0			0	0	
382751										4734		309	0			0	0			2931	0	
382854										1725		425	0			0	0			5400	0	
383253										939		193	0			0	0			1113	0	
383534										57000		48	0			6353	0			60	0	
384018										41000		0	181			0	181			0	0	
384335										1250		0	0			0	0			0	38	
384353										620		0	0			0	0			0	0	
384540										0		395	0			0	0			7000	0	
384652										646		2837	0			0	0			32346	0	
384830										8400		0	0			0	0			0	54	
385350										676		149	0			0	0			2650	0	
385547										2971		172	0			0	0			0	0	
385631										1334		105	0			0	0			0	0	
385976										0		1207	0			0	0			21200	1399	
386049										2425		190	0			0	0			0	0	
386142										600		278	0			0	0			1293	469	
386357										0		101	0			0	0			0	0	
386432										3940		0	0			0	0			84	0	
386731										6190		419	0			0	0			3590	100	
386825										3705		144	0			0	0			0	0	
386852										14058		168	0			1213	0			0	0	
387000										19965		1800	0			0	0			618	0	
387055										0		232	0			0	0			3576	0	
387336										2150		0	0			0	0			0	0	
387345										3325		18	0			0	0			0	0	
387457										1715		136	0			0	0			781	0	
388155										0		593	0			1500	0			0	0	
388258										1391		45	0			0	0			0	0	
388557										0		36	0			175	0			0	0	
388744										5600		564	0			0	0			5588	0	
388753										217		8	0			0	0			0	0	
388931										0		399	0			0	0			2300	0	
388940										500		255	0			579	0			2500	0	
389059										1200		79	0			0	0			0	2	
389358										7000		0	0			0	0			0	0	
389657										5416		110	0			0	0			229	401	
389826										732		2	0			1494	0			0	0	
390167										0		12	0			0	0			0	0	
390336										3945		1700	0			0	0			24000	0	
390457										115		327	0			0	0			1203	0	
390505										1475		4382	0			66987	0			86800	24509	
390765										29500		0	0			0	0			0	0	
390840										1400		540	0			0	0			6296	5	
390925										0		4167	0			10468	0			30000	0	
391137										4019		1056	0			13181	0			10000	498	
391249										1440		319	0			0	0			6100	0	
391418										10100		662	0			0	0			3000	0	
391557										1075		102	0			0	0			0	0	
391650										108		905	0			0	0			17130	0	
391838										4		1250	0			35560	0			26370	0	
391856										7000		445	0			0	0			0	0	
391959										1675		70	0			0	0			0	0	
391977										0		2250	0			0	0			36226	451	
392031										4097		667	0			0	0			5000	0	
392152										2112		40	0			0	0			0	0	
392228	31354	0	13515	228103	0	0	0	25275	0	1078889	298247	16936	336	0	5672685	119280	336	1909	5254148	738858	0	
392255										1008		235	0			0	0			555	0	
392358										9000		425	0			0	0			541	0	
392451										3725		181	0			0	0			0	0	
392620	685719	320847	219102	2339485	0	1872365	25654	244533	25	286676	5771080	202462	62782	0	66546133	6595694	62782	3682555	56077286	5713431	63350	
392778										17000		1489	0			0	0			0	2726	
392844										1095		81	0			0	0			0	0	
393252										11800		21	0			1281	0			0	0	
393355										2164		231	0			0	0			0	1	
393757										1575		71	0			3964	0			535	0	
393850										2800		661	0			0	0			12350	0	
393953										7600		333	0			0	0			0	0	
394053										1106		282	0			0	0			0	0	
394156										1620		35	0			0	0			0	0	
394259										0		466	0			3199	0			8518	0	
394352										278		102	0			0	0			0	221	
394932										413		0	0			0	0			0	0	
395238										637596		5500	0			768707	0			226632	3025	
395256										3917		2	0			0	0			0	0	
395377										55291		2527	0			0	0			11676	0	
395452										1760		147	0			0	0			97	0	
395555										13530		1665	0			0	0			9000	0	
395836										0		2354	0			20463	0			6000	0	
