"IDRSSD"	RIAD3123	RIAD4230	RIAD4605	RIAD4815	RIADB522	RIADC079	
	ALLL_AMT	PROVISION FOR CREDIT LOSSES	RECOVERIES CREDITED TO RESERVES	CHG IN ALLOW FOR LN&LS LOSS/ADJUSTMT	BEGIN BALANCE (MOST RECENT) IN ALLL	CHRG-OFFS ON ALLWNCE FOR L&L LOSSES	
651457	239	24	5	0	226	16	
651541	934	0	17	0	951	34	
651756	1169	90	15	0	1131	67	
651859	7310	100	85	861	6386	122	
651952	448	40	27	0	522	141	
652043	323	30	18	0	310	35	
652164	1845	596	55	0	1661	467	
652351	2358	375	82	0	2130	229	
652445	739	22	33	0	692	8	
652726	4103	105	64	0	3992	58	
652753	672	248	7	0	526	109	
652874	304	0	0	0	310	6	
652959	175	0	12	0	166	3	
653134	1094	0	152	0	999	57	
653349	1973	453	33	0	1668	181	
653433	956	130	38	0	829	41	
653611	1672	135	89	0	1675	227	
653648	5508	322	212	773	4352	151	
653723	2955	820	81	965	1993	904	
653947	937	30	7	0	933	33	
654047	635	30	8	0	645	48	
654252	373	10	0	0	365	2	
654300	831	-113	45	0	996	97	
654458	437	8	0	0	436	7	
654542	586	0	35	0	605	54	
654757	52829	8920	2300	2707	49369	10462	
655156	186	-3	3	0	188	2	
655530	73	15	0	0	58	0	
655576	348271	49453	21422	31020	359727	113351	
655651	366	24	8	0	385	51	
655660	602	94	9	0	590	91	
655839	1916	380	49	0	1986	499	
655857	938	0	21	0	983	66	
656032	814	120	4	0	770	80	
656153	144	6	0	0	138	0	
656247	255	0	29	0	226	0	
656359	969	37	8	0	984	60	
656470	2750	200	58	0	2668	176	
656555	1327	76	15	0	1285	49	
656649	1045	90	29	0	1061	135	
656658	1450	446	50	0	1446	492	
656733	5303	500	13	0	6114	1324	
656742	175	11	0	0	175	11	
657178	524	40	0	0	503	19	
657365	11183	300	510	0	11976	1603	
657459	6415	1022	115	0	6070	792	
657758	261	0	0	0	261	0	
657767	507	50	21	0	475	39	
657815	1155	60	3	0	1142	50	
657954	357	0	6	0	356	5	
658036	3864	60	4	0	3875	75	
658139	1019	0	1	0	1047	29	
658157	79	0	1	0	80	2	
658456	281	0	0	0	281	0	
658540	2395	60	0	0	2341	6	
658559	1889	525	25	0	1399	60	
658906	1916	50	33	0	1864	31	
658924	524	71	23	0	590	160	
659042	287	142	4	0	184	43	
659257	5250	1040	110	0	5000	900	
659341	1902	360	31	0	1882	371	
659453	280	0	1	0	279	0	
659538	582	80	4	0	511	13	
659556	316	81	3	0	239	7	
659622	1772	120	8	0	1654	10	
659640	307	45	9	0	280	27	
659734	546	30	27	0	529	40	
659855	20594	2095	817	0	20185	2503	
660066	139	0	1	0	140	2	
660253	411	144	1	0	266	0	
660271	584	460	19	0	688	583	
660570	801	30	0	0	771	0	
660655	7667	1922	452	0	7015	1722	
660842	46639	9322	2946	19708	25982	11319	
660927	1442	14	5	0	1443	20	
661157	147	6	3	0	144	6	
661223	1019	120	18	0	1055	174	
661250	262	9	3	0	259	9	
661308	3475	300	1096	0	4432	2353	
661858	271	0	10	0	261	0	
662350	392	0	20	0	429	57	
662369	5406	600	205	0	5362	761	
662453	883	-14	22	0	935	60	
662556	197	10	2	0	186	1	
662640	4897	270	3	0	4702	78	
662659	967	30	31	0	929	23	
662770	3553	120	4	0	3564	135	
662949	1557	60	37	0	1463	3	
663058	2281	120	15	0	2255	109	
663245	11350	2628	577	0	11050	2905	
663450	306	0	8	0	313	15	
663638	413	45	5	0	396	33	
663647	992	42	3	0	948	1	
663656	420	16	1	0	419	16	
663722	167	0	24	0	154	11	
663768	492	0	25	0	489	22	
663834	58128	12055	874	0	51734	6535	
663955	243	6	0	0	237	0	
664206	11400	0	162	0	11270	32	
664336	1461	180	13	0	1334	66	
664457	245	0	0	0	245	0	
664653	467	0	358	0	245	136	
664756	5593	0	122	2424	3100	53	
664831	394	30	0	0	442	78	
665052	0	0	0	0	0	0	
665146	746	71	153	0	530	8	
665258	380	0	16	0	471	107	
665865	330	33	3	0	300	6	
665931	17422	600	137	0	17498	813	
666031	6074	708	0	0	5366	0	
666059	166	24	20	0	165	43	
666358	399	30	1	0	379	11	
666554	1517	0	8	0	1517	8	
666657	6264	600	22	0	5739	97	
666750	200	28	3	0	209	40	
666844	714	90	19	0	634	29	
667029	430	60	0	0	377	7	
667038	586	0	13	0	588	15	
667252	228	0	2	0	226	0	
667346	508	0	3	0	505	0	
667355	666	0	9	0	669	12	
667458	166	0	0	0	166	0	
667524	870	156	102	0	865	253	
667551	318	30	40	1	267	20	
667757	2305	593	58	0	2106	452	
667832	656	132	30	0	715	221	
667850	81	1	0	0	80	0	
667869	1196	160	35	0	1101	100	
668053	248	0	11	0	237	0	
668147	1082	90	16	0	1036	60	
668352	73	0	0	0	73	0	
668745	878	70	2	0	865	59	
668848	1165	113	5	0	1053	6	
669340	987	45	80	0	945	83	
669359	268	0	0	0	268	0	
669443	2403	75	129	0	2660	461	
669555	2131	0	26	0	2116	11	
669751	890	60	0	0	830	0	
670056	311	0	4	0	335	28	
670159	150	0	0	0	155	5	
670421	319	99	30	0	292	102	
670430	923	0	20	0	957	54	
670467	2178	450	43	0	1888	203	
670551	223	0	3	0	221	1	
670560	0	0	0	0	0	0	
670645	143	24	2	0	117	0	
670654	87	0	7	0	80	0	
670748	371	0	3	0	411	43	
670850	37	0	0	0	37	0	
671053	96	9	0	0	130	43	
671147	873	0	90	0	789	6	
671334	3277	90	10	-27	3264	60	
671464	6805	100	561	0	6633	489	
671558	4115	484	218	0	3964	551	
671576	5795	1058	86	0	5049	398	
671857	149	0	0	0	149	0	
672041	76	0	0	0	77	1	
672238	165	0	13	0	155	3	
672247	831	0	1	0	837	7	
672359	362	0	4	0	358	0	
672537	1070	180	76	0	989	175	
672612	40159	100	35	0	40524	500	
672751	1192	0	1	0	1191	0	
672818	16968	2979	361	0	16569	2941	
672836	2605	538	3	0	2305	241	
672957	137	-2	2	0	153	16	
673132	2087	487	158	0	2166	724	
673178	403	-20	39	0	390	6	
673244	523	220	3	0	439	139	
673431	1665	90	9	0	1658	92	
673440	4497	1190	59	0	4346	1098	
673851	181	18	17	0	148	2	
673909	2392	120	0	0	2272	0	
673963	1289	140	118	0	1205	174	
674344	179	18	0	0	166	5	
674513	5297	240	144	0	6089	1176	
674737	123	14	5	0	140	36	
674849	821	45	3	0	781	8	
675042	362	0	53	0	338	29	
675051	219	0	0	0	219	0	
675079	612	0	40	0	572	0	
675239	849	199	25	0	818	193	
675248	518	45	14	0	476	17	
675332	848294	104557	25570	-10210	857387	129010	
675341	294	0	26	0	268	0	
675547	726	60	23	0	666	23	
675659	474	10	10	0	463	9	
675855	145	0	45	0	160	60	
675949	1152	165	74	0	995	82	
675958	460	0	1	0	459	0	
676021	3143	450	63	0	3252	622	
676049	818	310	34	0	777	303	
676151	1602	0	4	0	1623	25	
676160	8473	1200	9	584	6680	0	
676245	726	90	1	5	688	58	
676432	1174	232	10	0	1115	183	
676656	31004	3539	570	0	28477	1582	
676777	1250	26	0	0	1224	0	
676852	371	40	36	0	479	184	
676955	237	26	3	0	219	11	
676964	0	0	0	0	0	0	
677354	361	37	1	0	324	1	
677448	462	-5	5	0	462	0	
677644	1154	60	11	0	1108	25	
677756	604	0	12	0	594	2	
678043	432	5	5	0	452	30	
678052	221	18	38	0	180	15	
678070	947	30	11	0	935	29	
678137	17190	1400	349	3023	13837	1419	
678230	234	0	4	-58	296	8	
678258	144	18	22	0	158	54	
678454	454	75	48	0	494	163	
678472	921	120	5	0	862	66	
678557	576	0	17	0	579	20	
678717	3952	515	51	0	3571	185	
678744	515	125	62	0	551	223	
678865	3898	-72	54	0	3916	0	
678931	181	0	8	0	215	42	
679125	27824	2995	744	0	27985	3900	
679246	383	45	1	0	349	12	
679451	299	55	13	0	231	0	
679545	376	0	2	0	403	29	
679648	267	0	1	0	428	162	
679826	1946	150	19	0	1804	27	
680055	738	110	13	0	917	302	
680130	2202	1060	441	0	2673	1972	
680149	736	0	13	0	767	44	
680354	695	0	6	0	693	4	
680457	600	39	0	0	600	39	
680466	729	174	51	0	719	215	
680617	4853	150	17	0	4715	29	
680747	388	18	2	0	400	32	
680813	6399	540	256	0	6115	512	
680952	57	0	0	0	57	0	
681043	504	30	14	0	507	47	
681249	197	9	6	0	188	6	
681744	250	12	9	0	231	2	
682143	1843	139	43	0	1753	92	
682451	750	150	22	0	654	76	
682545	354	20	3	0	347	16	
682563	65255	16031	4403	0	63265	18444	
682611	14043	1050	269	0	13772	1048	
682648	329	0	30	0	311	12	
682732	9317	315	203	0	9010	211	
683001	2768	0	27	0	2811	70	
683252	1138	190	3	0	1102	157	
683449	1217	75	61	0	1131	50	
683814	1500	96	36	0	1500	132	
684325	1212	30	0	0	1201	19	
684455	200	10	21	0	200	31	
685023	406	10	0	0	396	0	
685050	625	0	2	0	648	25	
685368	1179	360	0	0	1135	316	
685407	2616	24	1	0	2594	3	
685555	1291	101	44	0	1245	99	
685649	1046	135	8	0	1047	144	
685658	1249	240	47	0	1180	218	
685733	195	2	1	0	195	3	
686440	447	30	4	0	428	15	
686459	193	21	44	0	255	127	
686655	2027	327	18	0	1801	119	
686758	607	0	61	0	581	35	
686963	855	-37	92	0	890	90	
687009	8763	800	171	4157	4733	1098	
687054	140	0	14	0	126	0	
687250	136	55	26	0	105	50	
687269	266	7	0	0	259	0	
687371	604	9	0	0	595	0	
687474	1383	285	24	0	1206	132	
687830	334	0	0	0	334	0	
687858	4065	320	75	1752	2015	97	
687951	2831	539	122	0	2641	471	
688079	190790	48143	5802	-7629	191347	46873	
688257	254	12	3	0	263	24	
688275	2504	300	1	0	2368	165	
688453	339	30	1	0	309	1	
688556	537	0	17	0	571	51	
689209	6427	0	72	0	6549	194	
689302	6697	700	119	0	5937	59	
689357	1097	660	51	0	1458	1072	
689665	886	66	2	0	818	0	
689740	5348	336	180	0	5201	369	
689759	358	0	0	0	359	1	
689937	248	0	0	0	273	25	
690045	1824	223	2	0	1753	154	
690773	434	66	32	0	384	48	
690858	233	3	5	0	240	15	
691042	81	5	12	0	67	3	
691079	2340	364	1	0	2006	31	
691145	1660	135	20	0	1613	108	
691350	695	60	41	0	601	5	
691556	926	145	2	0	818	39	
691743	148	1	0	0	148	1	
691958	191	12	0	0	181	2	
692450	615	48	0	0	572	5	
692478	1119	20	39	0	1068	8	
692704	0	0	0	0	0	0	
692946	1352	120	3	0	1300	71	
693224	6040	600	117	0	5654	331	
693345	8115	1950	341	0	10269	4445	
693662	2551	470	47	0	2149	115	
693952	709	113	0	0	599	3	
694146	72	0	0	0	72	0	
694258	804	109	12	0	1000	317	
694463	569	0	14	0	681	126	
694678	5752	500	29	0	5655	432	
694771	178	10	0	0	173	5	
694847	2314	500	143	0	2419	748	
694904	18064	0	0	11033	7031	0	
695134	1618	150	53	0	1426	11	
695228	5920	600	525	0	5774	979	
695349	1263	120	4	0	1204	65	
695545	441	72	37	0	470	138	
695648	253	0	9	0	244	0	
695705	904	120	37	0	972	225	
695732	440	63	0	0	379	2	
695750	2119	881	17	0	2201	980	
695947	218	21	0	0	222	25	
696047	472	37	2	0	439	6	
696056	608	90	12	0	603	97	
696168	1227	625	72	0	1290	760	
696430	3031	255	11	0	2875	110	
696551	255	21	0	0	234	0	
696645	367	20	11	0	340	4	
697035	273	23	2	0	292	44	
697110	1767	1	13	0	1759	6	
697147	685	20	2	0	681	18	
697156	604	12	1	0	648	57	
697231	2397	320	145	0	2237	305	
697455	622	30	1	0	602	11	
697633	172986	34832	7276	12605	153633	35360	
697754	7799	4350	299	0	3793	643	
697763	52256	1800	2279	0	52067	3890	
697848	714	60	3	0	652	1	
697857	483	175	17	0	352	61	
697950	324	12	7	0	329	24	
697978	2110	180	4	0	1929	3	
698144	1771	486	79	0	1929	723	
698229	412	19	1	0	415	23	
698322	1378	185	25	0	1291	123	
698546	228	13	8	0	226	19	
698649	1545	90	5	0	1470	20	
698715	2402	0	119	0	2404	121	
698957	422	10	18	91	308	5	
699105	591	30	6	0	558	3	
699132	134	0	0	0	140	6	
699253	473	21	38	0	474	60	
699534	1922	230	32	0	1795	135	
699552	1632	147	90	0	1866	471	
700140	373	35	12	0	330	4	
700252	291	50	32	0	330	121	
700337	1040	126	29	0	1052	167	
700430	483	55	5	0	455	32	
700458	362	0	1	0	381	20	
700672	1663	180	17	0	1489	23	
700739	764	180	37	0	661	114	
701062	24090	1650	699	0	22612	871	
701222	1986	116	31	0	1911	72	
701240	1879	302	0	0	1802	225	
701259	1044	125	23	-4	936	36	
701651	315	3	1	0	314	3	
701736	3450	600	36	0	3130	316	
701745	239	0	11	0	228	0	
701839	490	19	30	0	577	136	
701857	190	18	4	0	214	46	
701950	528	175	63	0	499	209	
702050	71	3	0	0	70	2	
702117	25691	7463	670	8883	15971	7296	
702229	440	15	22	0	403	0	
702359	146	0	1	0	154	9	
702612	3219	0	10	0	3226	17	
702658	1146	25	10	0	1184	73	
702751	467	42	3	0	431	9	
702836	383	5	1	0	398	21	
702854	846	199	32	0	722	107	
702911	2070	60	19	0	2053	62	
702966	210	60	39	0	200	89	
703039	220	0	26	0	203	9	
703141	2024	100	47	0	1921	44	
703310	853	0	4	0	865	16	
703347	547	0	7	0	572	32	
703440	2206	50	51	0	2226	121	
703552	39	4	1	0	52	18	
703767	2299	498	83	0	2047	329	
704326	601	172	33	0	602	206	
704447	563	15	23	0	555	30	
704559	2255	150	47	0	2075	17	
704737	517	0	0	0	517	0	
704755	168	11	1	0	156	0	
704906	914	24	3	0	887	0	
704942	327	24	1	0	304	2	
705444	778	45	26	0	771	64	
705453	381	0	0	0	381	0	
705556	878	70	101	0	1260	553	
705565	272	36	20	0	259	43	
705958	524	35	16	0	522	49	
706030	139	12	24	0	104	1	
706058	219	0	12	-20	228	1	
706067	1161	0	35	0	1140	14	
706151	401	78	2	0	321	0	
706236	741	50	32	0	692	33	
706254	1270	320	122	0	1234	406	
706366	1637	680	1	0	1685	729	
706450	214	30	32	0	185	33	
706656	275	45	12	10	225	17	
707055	883	120	11	0	914	162	
707354	3672	161	8	0	3538	35	
707372	87	0	0	0	87	0	
707840	322	30	4	0	321	33	
708052	427	38	5	0	384	0	
708137	959	190	3	0	816	50	
708164	411	40	34	0	389	52	
708333	451	45	8	0	415	17	
708379	765	30	1	0	769	35	
708454	1430	120	10	0	1359	59	
708753	309	110	3	0	308	112	
709031	1244	165	3	0	1084	8	
709125	3663	230	9	0	3431	7	
709143	1123	150	22	0	1112	161	
709358	792	95	2	0	748	53	
709451	878	12	35	0	850	19	
709554	542	70	154	0	331	13	
709602	4866	60	75	0	4733	2	
709639	1354	60	9	0	1335	50	
709648	1050	147	52	0	886	35	
709675	1128	61	47	0	1170	150	
709956	244	15	2	0	235	8	
710176	488	178	3	0	445	138	
710251	551	27	16	0	552	44	
710859	950	996	12	0	1477	1535	
711472	9352	1500	403	0	8872	1423	
711520	500	36	17	0	516	69	
711548	1220	30	2	0	1211	23	
711753	735	0	2	0	739	6	
711801	1179	78	6	0	1101	6	
711865	412	100	1	0	406	95	
711959	69	4	2	0	65	2	
712004	4155	0	61	0	4182	88	
712031	3111	330	8	0	3066	293	
712059	1527	58	2	0	1471	4	
712648	634	200	134	0	495	195	
712750	675	120	5	0	551	1	
712956	650	135	52	0	703	240	
713038	452	0	26	0	475	49	
713047	368	18	0	0	377	27	
713140	756	0	10	0	836	90	
713252	258	6	1	0	251	0	
713476	1011	73	1	0	993	56	
713926	1240	66	35	84	1104	49	
714165	182	18	7	0	161	4	
714361	2054	0	85	0	2015	46	
714437	342	39	14	0	368	79	
714558	582	120	0	0	498	36	
714718	1120	0	117	70	1391	458	
714811	1287	420	18	0	1267	418	
714839	1014	10	2	0	1005	3	
714978	1153	60	0	0	1095	2	
715032	634	20	14	0	622	22	
715050	1057	180	15	0	1022	160	
715144	628	45	10	0	618	45	
715340	880	104	14	0	813	51	
715630	3076	125	61	0	3218	328	
715751	247	25	13	0	234	25	
715809	5563	615	27	0	5128	207	
716413	13543	4350	2225	0	12660	5692	
716440	628	60	4	0	587	23	
716552	233	56	15	0	184	22	
716655	1068	60	42	0	1010	44	
716833	9750	375	307	0	10361	1293	
716851	440	0	3	0	441	4	
716954	161	12	6	0	145	2	
717232	213	12	13	0	188	0	
717241	2143	0	250	0	1917	24	
717513	715	169	75	0	861	390	
717737	3187	168	8	0	3089	78	
717867	302	0	2	0	300	0	
717924	7296	400	57	-95	7284	350	
718079	440	96	6	0	393	55	
718145	3022	362	151	0	2839	330	
718275	1335	0	177	2	1381	225	
718538	945	150	108	0	807	120	
718547	1074	445	31	0	894	296	
718556	252	0	5	0	250	3	
718930	1133	60	3	0	1073	3	
719030	160	0	9	0	170	19	
719058	208	6	3	0	207	8	
719441	144	76	3	0	65	0	
719610	1167	184	102	0	945	64	
719656	1360	187	40	0	1240	107	
719955	971	165	5	0	818	17	
719964	434	37	5	0	453	61	
720045	383	0	1	0	382	0	
720157	334	9	17	0	321	13	
720166	508	743	18	0	405	658	
720344	596	0	8	0	614	26	
720465	2186	150	13	0	2023	0	
720746	963	12	33	0	950	32	
720858	1105	0	106	0	1377	378	
720951	254	144	0	0	320	210	
721350	462	60	25	0	457	80	
721659	414	48	1	0	398	33	
721752	533	25	53	0	488	33	
721800	8745	1429	216	0	9360	2260	
721949	1064	62	15	0	1027	40	
722227	366	210	34	0	347	225	
722432	1166	125	34	0	1127	120	
722450	581	0	18	0	612	49	
722544	10720	530	91	0	10296	197	
722816	6224	510	149	0	5795	230	
723037	2511	136	43	0	2509	177	
723112	278597	42419	15385	13089	275315	67611	
723158	557	60	1	0	556	60	
723309	1783	50	4	0	1752	23	
723354	35504	3729	2996	-2737	38983	7467	
723550	213	11	0	0	204	2	
723653	445	30	5	0	438	28	
723710	1710	240	33	0	1632	195	
723747	216	0	0	0	216	0	
723756	276	130	4	0	172	30	
723822	918	60	19	0	894	55	
723868	383	20	1	0	368	6	
723943	849	20	9	0	852	32	
724052	871	28	15	0	838	10	
724230	736	116	13	0	716	109	
724351	1500	180	60	0	1365	105	
724548	293	25	4	0	268	4	
724557	410	199	4	0	369	162	
724744	1382	513	10	0	916	57	
724753	297	26	5	0	299	33	
724847	3354	360	56	0	3433	495	
724940	86	0	0	0	86	0	
725077	161	12	0	0	156	7	
725376	256	0	0	0	271	15	
725611	1285	65	22	0	1295	97	
725732	3267	357	51	0	4005	1146	
725741	714	119	10	0	637	52	
725826	570	13	19	0	566	28	
725844	135	12	2	0	121	0	
725853	343	75	7	0	266	5	
726234	741	67	0	0	695	21	
726355	312	149	6	0	183	26	
726458	375	55	4	0	350	34	
726467	566	120	42	0	537	133	
726757	700	60	4	0	672	36	
726953	629	85	15	0	532	3	
727156	232	6	5	0	222	1	
727343	245	-253	235	0	268	5	
727455	1187	215	2	0	970	0	
727530	277	300	26	0	373	422	
727950	80	3	1	0	76	0	
728340	755	90	93	0	914	342	
728452	310	26	1	0	291	8	
728733	369	42	26	0	353	52	
728742	4002	506	145	0	3987	636	
728779	224	25	9	0	199	9	
728854	111085	43098	3421	-2904	79109	11639	
728948	2105	-84	22	0	2260	93	
728957	671	60	12	0	681	82	
729011	489	73	21	0	495	100	
729057	423	90	6	0	408	81	
729132	1977	226	3	0	1763	15	
729310	1547	540	60	0	1274	327	
729440	327	44	0	0	356	73	
729459	520	6	2	0	512	0	
729637	1837	1	16	0	1858	38	
729842	429	0	37	0	471	79	
729945	565	106	71	0	668	280	
730213	1202	72	33	29	1092	24	
730268	22795	7800	917	0	19426	5348	
730446	497	39	19	0	503	64	
730745	63	0	0	0	78	15	
730754	108	12	1	0	96	1	
730857	372	48	2	0	324	2	
731050	1067	216	23	0	1046	218	
731247	10060	420	626	0	10152	1138	
731443	971	35	12	0	974	50	
731957	60	0	5	0	58	3	
732253	322	30	15	0	302	25	
732365	81029	25000	6720	0	69524	20215	
732459	291	35	2	0	254	0	
732570	1184	178	0	0	1007	1	
732637	484	388	46	0	318	268	
732730	610	280	24	0	751	445	
732758	1310	60	0	0	1250	0	
732918	2910	186	22	0	2879	177	
732945	566	28	0	0	567	29	
732954	148	20	8	0	133	13	
733045	759	0	7	0	785	33	
733054	606	170	8	0	1211	783	
733447	165	0	0	0	165	0	
733531	939	231	1	0	993	286	
733540	125	32	0	0	115	22	
733559	277	37	14	0	231	5	
733661	2504	945	109	0	2504	1054	
733755	295	0	9	0	315	29	
733951	711	0	6	0	734	29	
734051	172	18	0	0	154	0	
734248	1541	610	59	0	1201	329	
734350	1148	480	32	0	890	254	
734538	446	57	0	0	410	21	
734565	42	0	1	0	41	0	
734613	1421	15	14	0	1436	44	
734855	313	105	0	0	223	15	
734949	282	4	1	0	277	0	
735049	231	0	4	0	227	0	
735058	5263	1100	419	0	5053	1309	
735067	71	0	1	0	91	21	
735142	249	18	8	0	237	14	
735357	90	12	0	0	86	8	
735414	137	53	8	0	137	61	
735441	2453	235	28	0	2502	312	
735656	389	0	0	0	389	0	
735768	1955	284	2	0	1969	300	
735852	1721	190	5	0	1544	18	
736158	207	0	2	0	205	0	
736206	4820	450	129	0	4375	134	
736309	111580	26000	3608	0	115239	33267	
736448	4052	875	333	0	3787	943	
736550	461	36	3	0	433	11	
736662	161	35	19	0	147	40	
736877	2947	235	110	0	2797	195	
737436	2928	0	546	324	2586	528	
737548	2233	365	64	0	2294	490	
737632	1360	-48	51	0	1397	40	
737753	797	0	12	0	863	78	
737959	204	0	11	0	205	12	
738013	2643	550	39	0	2554	500	
738040	3265	-275	26	1446	2462	394	
738143	1277	150	7	0	1260	140	
738255	561	10	1	0	553	3	
738303	2229	17	27	0	2186	1	
738367	2870	265	32	0	2666	93	
738545	1120	285	60	0	1060	285	
738611	187	6	0	0	183	2	
738657	178	15	3	0	166	6	
738769	1910	145	33	0	1774	42	
739159	57	0	0	0	57	0	
739346	132	6	0	0	126	0	
739355	204	22	0	0	188	6	
739430	823	172	44	0	804	197	
739560	7868	225	44	0	8088	489	
739832	188	36	10	0	151	9	
739850	291	0	0	0	292	1	
740043	2468	168	70	0	2371	141	
740249	159	0	1	0	161	3	
740258	41	1	1	0	44	5	
740931	10227	4146	77	0	8056	2052	
741068	316	0	11	0	362	57	
741152	261	71	45	0	227	82	
741330	2518	660	264	0	2598	1004	
741358	198	0	0	0	199	1	
741545	8385	379	321	0	8308	623	
741639	131	9	0	0	166	44	
741648	243	12	13	0	284	66	
741657	1132	25	12	0	1102	7	
741844	504	64	0	0	440	0	
741956	216	0	10	0	209	3	
742056	436	60	26	0	363	13	
742225	509	31	1	0	477	0	
742355	333	15	1	0	325	8	
742542	554	35	2	0	542	25	
742560	3718	0	15	0	3703	0	
742636	754	70	40	0	731	87	
742944	745	90	39	0	868	252	
743053	420	45	30	0	358	13	
743455	433	23	69	0	345	4	
743651	148	21	2	0	129	4	
743679	1293	156	1	0	1206	70	
743857	798	60	10	0	747	19	
743950	204	13	2	0	202	13	
744144	879	84	4	0	813	22	
744238	1128	255	45	0	886	58	
744256	2815	120	47	0	2698	50	
744854	714	160	37	0	702	185	
745150	94	15	1	0	89	11	
745347	903	42	2	0	917	58	
745570	1610	210	42	0	1414	56	
745646	840	21	10	0	823	14	
745954	103	6	0	0	97	0	
746054	468	0	18	0	469	19	
746157	301	16	4	0	281	0	
746223	977	60	1	0	1000	84	
746344	406	0	11	0	395	0	
746429	550	25	12	0	550	37	
746513	2633	108	5	0	2578	58	
746755	251	0	3	0	260	12	
746942	277	-10	11	0	279	3	
747051	868	213	19	0	705	69	
747257	287	30	18	0	278	39	
747435	1649	489	14	0	1280	134	
747743	324	294	1	0	332	303	
747846	213	19	0	0	197	3	
748254	1701	240	6	0	1713	258	
748357	89	21	17	0	100	49	
748441	773	0	29	0	819	75	
748647	1316	120	0	0	1216	20	
748964	533	0	15	0	537	19	
749046	10138	0	402	0	10891	1155	
749121	6030	452	31	0	5806	259	
749242	11403	2250	190	0	10536	1573	
749550	34	15	1	0	32	14	
749569	3977	1054	1	0	3561	639	
749635	4690	1610	50	0	3634	604	
749756	542	43	3	0	500	4	
749840	333	0	0	0	333	0	
749943	836	495	79	0	516	254	
749952	267	12	0	0	276	21	
750051	1637	60	16	0	1597	36	
750127	1069	61	4	0	1011	7	
750154	275	89	0	0	269	83	
750239	5507	150	44	0	5408	95	
750305	5665	420	81	0	5300	136	
750341	1929	174	49	0	1872	166	
750444	192	15	14	0	185	22	
750501	1658	60	1	0	1599	2	
750846	246	31	0	0	232	17	
750864	27167	3750	1483	0	24619	2685	
751151	753	0	3	0	770	20	
751254	515	180	22	0	472	159	
751302	1926	240	69	0	1656	39	
751656	1049	0	3	0	1058	12	
751740	168	10	3	0	168	13	
751759	3288	450	131	0	2781	74	
751852	689	85	64	-20	615	55	
751955	529	93	11	0	428	3	
752644	699	150	28	0	595	74	
752653	1061	200	66	0	925	130	
752831	805	90	0	0	727	12	
752970	35979	6000	550	2891	28928	2390	
753052	442	0	16	0	428	2	
753324	1501	235	19	0	1340	93	
753351	948	57	1	0	918	28	
753548	757	8	9	0	763	23	
753641	163	0	1	0	165	3	
753856	257	30	2	0	233	8	
754031	19	0	2	0	17	0	
754068	801	0	0	0	801	0	
754246	158	0	13	0	150	5	
754358	509	0	1	0	509	1	
754433	711	90	2	0	662	43	
754536	595	0	3	0	593	1	
754657	350	141	1	0	429	221	
754826	2002	240	66	0	1955	259	
754853	3668	254	33	0	3431	50	
754929	2418	430	46	0	2400	458	
755047	5692	600	69	0	5193	170	
755056	204	0	0	0	206	2	
755252	1796	350	241	0	1669	464	
755328	3081	450	67	1586	1429	451	
755346	919	29	5	0	897	12	
755421	366	24	16	0	326	0	
755458	857	2	79	0	810	34	
755551	1345	180	47	0	1263	145	
755850	2285	0	294	0	2268	277	
756316	2175	180	52	0	2068	125	
756343	372	0	5	0	367	0	
756848	625	36	3	0	593	7	
756950	491	0	4	0	508	21	
757377	1400	200	0	0	1200	0	
757452	933	0	24	0	928	19	
757612	480	15	1	0	466	2	
757779	519	24	2	0	501	8	
758440	488	95	5	0	466	78	
758703	5185	448	3	0	4778	44	
758721	1427	0	24	0	1403	0	
758842	645	6	24	0	615	0	
758851	372	29	9	1	333	0	
759045	1528	86	0	0	1442	0	
759250	208	10	0	0	198	0	
759540	590	98	35	0	561	104	
759625	1177	190	8	0	1084	105	
760041	2433	300	181	0	2272	320	
760108	974	100	4	0	883	13	
760210	486	45	2	0	467	28	
760331	558	4	0	0	554	0	
760340	216	0	1	0	221	6	
760434	242	10	1	0	238	7	
760555	4110	180	38	0	4183	291	
760649	712	60	39	0	613	0	
760742	383	60	5	0	331	13	
760854	2969	900	58	0	2607	596	
760939	206	18	4	0	193	9	
760957	188	12	1	0	184	9	
761244	536	69	16	0	477	26	
761347	845	90	6	0	770	21	
761459	242	59	7	0	211	35	
761543	388	0	6	0	382	0	
761833	671	26	5	0	647	7	
761851	616	405	6	0	561	356	
761954	209	0	15	0	213	19	
762045	621	30	6	0	590	5	
762054	183	15	0	0	169	1	
762353	178	3	0	0	220	45	
762429	1606	57	12	0	1543	6	
762447	3693	300	36	275	3262	180	
762607	790	75	16	0	712	13	
762625	437	0	20	0	417	0	
762661	59030	14016	93	0	52023	7102	
763211	471	30	19	0	436	14	
763556	772	115	1	0	686	30	
763752	743	55	44	0	681	37	
763930	4134	0	129	0	5316	1311	
763958	457	45	41	0	434	63	
764030	1969	255	62	0	1758	106	
764058	3002	265	48	0	2828	139	
764067	565	315	23	0	400	173	
764142	148	33	3	0	171	59	
764151	233	20	16	0	228	31	
764414	12578	931	460	0	12514	1327	
764441	355	0	25	0	337	7	
764647	601	360	0	0	408	167	
764816	1069	180	8	0	1225	344	
764843	343	39	12	0	303	11	
765019	4450	700	490	0	4320	1060	
765046	250	30	5	0	220	5	
