"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC009	RCFDC010	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC009	RCONC010	TEXT3549	TEXT3550	TEXT3551	
147633															0	424	0	2733	0	1483	508	0	0	0	0	826	468	0	IENC Bonds                                                                                                                                                                                       			
147651															0	0	142	706	44	112	66	0	0	0	0	452	0	0	Accrued Interest on Securities                                                                                                                                                                   			
147679															0	913	185	1615	66	68	0	0	0	0	0	449	0	0				
147839															0	1941	536	4956	238	451	0	0	0	0	0	2028	183	0				
147857															0	433	0	4040	35	1466	0	0	0	0	0	2141	1291	0				
147914															0	681	298	9277	0	7472	0	0	0	0	0	826	5937	0				
147923															0	0	0	445	0	105	41	55	0	0	0	340	0	0	 COMPUTER SOFTWARE CAPITALIZED                                                                                                                                                                   	 INVESTMENT ACCRUED INCOME                                                                                                                                                                       		
148144															0	178	0	951	0	271	0	0	0	0	0	502	164	0				
148238															36	515	226	3093	151	1351	0	0	0	0	0	1001	1153	0				
148340															0	388	0	1309	0	235	0	0	0	0	0	686	208	0				
148528															0	25410	666	64200	0	28814	0	0	0	0	0	9310	25499	684				
148555															0	218	0	1454	48	1048	1000	0	0	0	0	188	0	0	Bank owned life insurance                                                                                                                                                                        			
148715															0	1108	451	4418	0	661	0	0	0	0	0	2198	416	0				
148809															0	2180	0	5882	374	900	0	0	0	0	0	2802	442	0				
148920															0	73	6	416	0	11	0	0	0	0	0	326	0	0				
149150															0	231	0	750	36	39	0	0	0	0	0	480	0	0				
149235															0	37	777	2092	0	75	0	0	0	0	0	1203	0	0				
149253															0	429	635	6801	0	4038	0	0	0	0	0	1699	3586	0				
149271															0	1076	363	2345	51	230	148	0	0	0	0	676	0	0	SUPPLEMENTAL PENSION                                                                                                                                                                             			
149945															0	156	8	615	32	36	0	0	0	0	0	415	0	0				
150035															0	2378	1675	17986	0	6459	0	0	0	0	0	7474	4975	0				
150044															22	1921	0	6678	134	2201	0	0	0	0	587	1969	179	1743				
150071															0	12973	6210	29775	585	1163	0	0	0	0	0	9429	0	0				
150156															0	19	0	264	0	0	0	0	0	0	0	245	0	0				
150334															0	35	0	627	0	26	0	0	0	0	0	566	0	0				
150352															0	71	0	608	29	39	0	0	0	0	0	498	0	0				
150576															0	2828	995	11905	0	5969	0	0	0	0	0	2113	4492	0				
150727															0	369	3	3608	0	2722	0	0	0	0	0	514	2056	0				
150754															0	254	0	1959	0	1037	0	0	0	0	0	668	993	0				
151331															0	1314	952	6108	77	127	0	0	0	0	0	3715	0	0				
151546															0	37	98	746	0	197	165	0	0	0	0	414	0	0	Accrued Interest Securities                                                                                                                                                                      			
151555															0	125	0	871	37	107	0	0	0	0	0	639	43	0				
151751															0	436	273	3701	0	2013	0	0	0	0	0	979	1855	0				
151818															0	1833	1139	5821	292	562	0	0	0	0	0	2287	0	0				
151957															0	853	0	2922	228	370	92	50	0	0	0	1700	0	0	NSF                                                                                                                                                                                              	ESCROW DEPOSIT                                                                                                                                                                                   		
152048															0	7	0	652	22	63	0	0	0	0	0	582	0	0				
152057															55	290	0	1970	82	767	630	0	0	0	0	913	0	0	Deferred Compensation                                                                                                                                                                            			
152235															0	1574	397	4622	232	475	0	0	0	0	0	2176	215	0				
152253															0	0	0	1233	0	353	0	63	0	0	0	880	290	0		Prepaid Taxes & Expense                                                                                                                                                                          		
152431															0	101	0	860	29	46	0	0	0	0	0	713	0	0				
152440															0	0	0	689	10	10	0	0	0	0	0	679	0	0				
152673															0	715	0	1251	56	146	90	0	0	0	0	390	0	0	FNMA LOAN SOLD                                                                                                                                                                                   			
152712															0	1416	1336	7791	0	2635	2320	0	0	0	0	2404	0	0	BRANCH ACQUISITION - ESTIMATED RECEIVABLE                                                                                                                                                        			
152851															0	80	0	529	80	117	36	0	0	0	0	332	0	0	Software, net                                                                                                                                                                                    			
153054															0	1253	285	3229	115	283	0	0	0	0	0	1408	0	0				
153353															29	524	0	2852	108	149	0	0	0	0	0	2179	0	0				
153652															0	143	0	435	75	131	0	0	0	0	0	161	0	0				
154154															0	538	0	2362	163	240	0	0	0	0	0	1584	77	0				
154220															0	379	183	2443	0	358	238	0	0	0	0	1523	0	0	vbic llc                                                                                                                                                                                         			
154257															0	62	104	254	47	47	0	0	0	0	0	41	0	0				
154770															0	1886	96	8425	124	4996	0	0	0	0	0	1447	4866	0				
155049															0	6	0	160	0	18	0	0	0	0	0	136	0	0				
155245															12	1525	0	3103	320	459	79	0	0	0	0	1119	46	0	US Savings Bonds Redeemed                                                                                                                                                                        			
155263															0	700	318	10557	0	8182	0	0	0	184	0	1173	3168	0				
155441															0	450	231	2197	51	1088	0	0	0	0	0	428	1010	0				
155517															0	55	296	1547	72	1054	67	0	0	0	0	142	914	0	Organizational expenses - new programs                                                                                                                                                           			
155759															0	92	0	602	0	8	0	0	0	0	0	502	0	0				
156055															20	31	0	517	33	53	0	0	0	0	0	433	0	0				
156457															0	6	0	257	0	23	0	0	0	0	0	228	0	0				
156635															0	0	0	453	0	0	0	0	0	0	0	453	0	0				
156877															0	431	235	1059	0	133	0	0	0	0	0	260	115	0				
156916															0	34953	5197	83120	0	38604	0	0	0	0	0	4366	30927	0				
156952															110	493	23	2242	199	892	0	0	0	0	0	834	295	0				
157155															0	774	0	2602	65	966	320	0	0	0	0	862	563	0	Cash Investments                                                                                                                                                                                 			
157379															0	420	25	905	45	58	0	0	0	0	0	402	0	0				
157605															0	22566	0	33279	511	817	0	0	0	0	0	9896	0	0				
157650															0	110	0	419	28	30	0	0	0	0	0	279	0	0				
157744															0	226	0	2107	21	1190	0	0	0	0	0	691	1169	0				
157838															0	2856	564	7287	0	816	211	312	0	0	0	3051	0	0	Transfers In Process                                                                                                                                                                             	A/R Affilates                                                                                                                                                                                    		
157856															0	139	0	1945	0	1503	0	0	0	0	0	303	1360	0				
157904															0	1653	862	5219	226	522	0	0	0	0	0	2182	215	0				
158554															0	86	10	520	25	90	65	0	0	0	0	334	0	0	I.E.N.C. SECURITIES                                                                                                                                                                              			
158741															0	284	0	1027	0	87	55	0	0	0	0	656	0	0	Prepaid Dealer Reserve                                                                                                                                                                           			
158750															0	0	0	326	20	20	0	0	0	0	0	306	0	0				
158947															0	488	67	3410	279	1067	0	0	0	0	0	1788	594	0				
158974															0	700	205	1722	72	201	0	0	0	0	0	616	101	0				
159243															0	0	32	557	0	421	67	0	0	0	0	104	354	0	Income Tax Refund Receivable                                                                                                                                                                     			
159476															0	691	961	4023	0	1787	0	0	0	0	0	584	1749	0				
159627															33	324	0	951	56	342	162	81	0	0	0	285	0	0	Provision for Income Tax                                                                                                                                                                         	Acc d Int. Rec. on Securities                                                                                                                                                                    		
159636															19	1938	928	9074	1911	2232	0	0	0	0	0	3976	0	0				
159645															0	130	31	393	13	13	0	0	0	0	0	219	0	0				
159953															103	295	0	1626	0	304	0	0	0	0	0	1027	201	0				
160360															0	767	108	1679	110	306	117	0	0	0	0	498	0	0	COMPUTER SOFTWARE                                                                                                                                                                                			
160454															0	223	0	1277	30	638	228	0	0	0	0	416	350	0	Accounts Receivable                                                                                                                                                                              			
160557															0	0	0	293	8	8	0	0	0	0	0	285	0	0				
160614	0	69	6875	68106	0	60740	21052	20127	0	0	0	422	0	0		69													Accrued Fees                                                                                                                                                                                     	Taxes Receivable                                                                                                                                                                                 		
160650															0	930	172	2804	160	199	0	0	0	0	0	1503	23	0				
160959															0	2561	24	7097	275	1056	0	0	0	0	0	3456	542	0				
161022															0	10500	4037	46387	0	28623	0	0	0	0	0	3227	21922	0				
161031															0	9	14	183	12	36	0	0	0	0	0	124	0	0				
161107															0	828	1012	4981	0	2277	971	779	0	0	0	864	0	0	Accrued Investment Interest                                                                                                                                                                      	Serp Asset                                                                                                                                                                                       		
161273															0	1840	1050	9536	0	5110	0	0	0	0	0	1536	3618	0				
161415	0	107000	158000	16436000	0	14590000	0	0	0	0	0	1581000	0	0		107000																
161433															3	0	203	1036	26	46	17	0	0	0	0	787	0	0	LIBERTY INSURANCE COMPANY                                                                                                                                                                        			
161527															0	1553	2872	10537	0	2730	0	0	0	0	0	3382	0	0				
161602															0	3782	2029	10982	688	2006	1117	0	0	0	0	3165	0	0	Matured security receivable                                                                                                                                                                      			
162337															45	748	84	7244	121	4402	0	0	0	0	0	2010	3944	0				
162878															0	489	0	928	13	26	0	0	0	0	0	413	0	0				
163343															0	329	160	1534	0	619	0	0	0	0	0	426	571	0				
163370															0	1999	212	3771	104	406	0	0	0	0	0	1154	100	0				
163549															0	773	0	3093	0	716	0	0	0	0	0	1604	508	0				
163745															0	573	337	4450	0	2137	1982	0	0	0	0	1403	0	0	securities sold - not settled                                                                                                                                                                    			
163857															0	314	0	1814	0	280	0	0	0	0	0	1220	255	0				
163923															21	3469	1190	13563	178	3504	1844	1118	0	0	0	5400	0	0	Software                                                                                                                                                                                         	Accounts Receivable                                                                                                                                                                              		
164032															0	393	451	1446	52	52	0	0	0	0	0	550	0	0				
164153															0	233	0	2061	0	1496	0	0	0	0	0	332	1123	0				
164331															0	0	26	1583	85	256	149	0	0	0	0	1301	0	0	DEFERRED SALARIES                                                                                                                                                                                			
164377															0	975	398	2851	139	445	275	0	0	0	0	1033	0	0	mortgage check exchange                                                                                                                                                                          			
164742															0	100	16	793	0	410	0	0	0	0	0	267	401	0				
164854															0	3192	143	4545	58	115	0	0	0	0	0	1095	0	0				
164957															62	134	58	939	0	246	125	0	0	0	0	501	0	0	Income Tax Receivable                                                                                                                                                                            			
164975															0	557	0	1016	78	78	0	0	0	0	0	381	0	0				
165039															0	32	0	3035	0	2302	0	0	0	0	0	701	1314	0				
165356															0	0	0	143	7	7	0	0	0	0	0	136	0	0				
165628															0	14215	0	43314	14300	21661	0	0	0	0	0	7438	0	0				
165758															0	104	0	372	46	46	0	0	0	0	0	222	0	0				
165806															0	1424	0	5117	330	1359	0	0	0	0	0	2334	617	0				
166072															30	700	257	2782	35	660	518	0	0	0	0	1165	0	0	Omnivest Loan Receivable                                                                                                                                                                         			
166111															0	1505	151	4094	0	1326	430	0	0	0	0	1112	0	0	prepaid reitrement contributions                                                                                                                                                                 			
166531															0	0	557	2616	0	1105	0	0	0	0	0	954	1103	0				
166652															1	742	724	4900	616	758	0	0	0	0	0	2676	135	0				
166737															0	470	239	3509	0	2086	0	0	0	0	0	714	1891	0				
166803															0	3620	1913	16285	2125	6647	2734	0	0	0	0	4105	0	0	Rabbi Trust Assets                                                                                                                                                                               			
166849															0	52	0	391	28	88	57	0	0	0	0	251	0	0	lease resid                                                                                                                                                                                      			
167060															0	1067	1586	9735	389	4752	0	0	0	0	0	2330	2694	0				
167453															0	324	0	917	64	68	0	0	0	0	0	525	0	0				
167556															0	147	0	1172	0	381	291	18	0	0	0	644	0	0	CSV LIFE INS                                                                                                                                                                                     	ACCR IN US GOVN                                                                                                                                                                                  		
167565															0	0	0	1814	470	1647	659	0	0	0	0	167	0	0	Income Tax Receivable                                                                                                                                                                            			
167752															0	138	0	334	1	1	0	0	0	0	0	195	0	0				
167855															0	310	0	1334	72	122	0	0	0	0	0	902	0	0				
167864															0	0	0	1765	111	460	194	0	0	0	0	1305	0	0	ACCOUNTS RECEIVABLE                                                                                                                                                                              			
168320															0	408	361	3889	0	540	357	0	0	0	0	2580	0	0	vbicllc                                                                                                                                                                                          			
168366															19	100	0	2199	38	1816	93	0	0	0	0	283	1666	0	Accrued interest on securities                                                                                                                                                                   			
168441															0	683	56	1457	144	146	0	0	0	0	0	572	0	0				
168571															0	1636	0	2486	80	279	0	0	0	0	0	571	197	0				
168731															19	0	224	1619	108	137	0	0	0	0	0	1258	0	0				
168759															0	0	159	1243	59	277	63	0	0	0	0	807	148	0	OTHER ASSTS CFD SALE OF ORE                                                                                                                                                                      			
169073															0	1531	897	9371	2574	3659	0	0	0	0	0	3284	0	0				
169233															0	150	36	898	40	42	0	0	0	0	0	670	0	0				
169251															0	57	0	405	14	114	0	0	0	0	0	234	99	0				
169327															0	403	48	1430	117	195	0	0	0	0	0	784	0	0				
169354															0	2166	0	3955	91	149	0	0	0	0	0	1640	0	0				
169569															0	74	0	849	50	351	262	0	0	0	0	424	0	0	Income Tax Receivable                                                                                                                                                                            			
169653															0	15227	19663	130887	823	71183	6696	0	0	0	0	24814	41650	17358	BOLI MORTALITY RESERVE                                                                                                                                                                           			
169756															0	1139	0	5737	332	2297	0	0	0	0	0	2301	1375	0				
169859															0	5	0	219	0	0	0	0	0	0	0	214	0	0				
169952															0	956	10	3555	0	1801	0	0	1558	0	0	788	0	0			LIFE INSURANCE                                                                                                                                                                                   	
170051															0	1494	1246	5308	28	32	0	0	0	0	0	2536	0	0				
170257															0	48	0	794	40	117	56	0	0	0	0	629	0	0	Computer software                                                                                                                                                                                			
170332															0	281	0	879	114	129	0	0	0	0	0	469	0	0				
170640															0	64	0	383	14	14	0	0	0	0	0	305	0	0				
170716															0	25267	45432	148003	25908	59901	13892	0	0	0	0	17403	0	350	AIR INVESTMENT SECURITIES                                                                                                                                                                        			
170912															0	629	106	1165	77	77	0	0	0	0	0	353	0	0				
170976															0	484	49	776	7	93	34	21	14	0	0	150	0	0	Prepaid Taxes                                                                                                                                                                                    	Prepaid Insurance                                                                                                                                                                                	Mortgage Interest Payable                                                                                                                                                                        	
171133	0	1465	1093	6177	0	701	0	0	0	0	0	2918	0	0		1465																
171227															0	4710	709	16975	0	9158	5000	0	0	0	0	2398	0	0	Bank Owned Life Insurance                                                                                                                                                                        			
171348															0	1425	0	2266	38	57	0	0	0	0	0	784	0	0				
171656															64	163	0	685	0	64	0	0	0	0	0	458	0	0				
171759															0	141	0	865	69	99	0	0	0	0	0	625	0	0				
171768															8	633	90	1953	138	686	152	115	146	0	0	544	0	0	SOFTWARE                                                                                                                                                                                         	DEALER RESERVE                                                                                                                                                                                   	POSTING REJECTS                                                                                                                                                                                  	
171852															3	122	0	546	51	163	109	0	0	0	0	261	0	0	Transit Collections                                                                                                                                                                              			
172000															0	727	441	3540	576	713	0	0	0	0	0	1659	0	0				
172158															0	126	0	1046	0	182	138	0	0	0	0	738	0	0	ACCRUED INT. FED AGENCY BONDS                                                                                                                                                                    			
172251															0	63	0	295	20	27	0	0	0	0	0	205	0	0				
172354															91	62	0	1023	37	198	0	0	0	0	0	763	0	0				
172363															0	7519	442	22811	0	10838	0	0	0	0	806	3206	8544	0				
172457															0	729	55	2550	201	348	0	0	0	0	0	1418	0	0				
172747															0	1315	1303	4030	423	443	0	0	0	0	0	969	0	0				
172804															0	1466	699	7017	0	4110	0	0	0	0	0	742	3121	0				
172840															0	531	0	1505	49	101	52	0	0	0	0	873	0	0	other assets owned (foreclosures)                                                                                                                                                                			
172859															0	122	23	950	24	24	0	0	0	0	0	781	0	0				
173306															0	1082	247	2760	250	908	191	0	0	0	0	523	53	0	Limited Partnership Investments                                                                                                                                                                  			
173333	0	177594	0	5670527	0	4820078	2678178	0	0	0	691	672164	0	10640		177548													Accounts receivable                                                                                                                                                                              			
173342															0	0	0	600	46	46	0	0	0	0	0	554	0	0				
173548															0	237	38	843	0	228	14	0	0	0	0	340	0	0	ACCRUED INTEREST RECEIVABLE-US AGENCY                                                                                                                                                            			
173557															0	1218	0	3379	296	468	150	0	0	0	0	1693	22	0	Software                                                                                                                                                                                         			
173575															0	2077	0	3871	248	468	0	0	0	0	0	1326	220	0				
173641															0	364	32	1767	65	85	0	0	0	0	0	1286	0	0				
173717															0	700	621	3405	213	775	0	0	0	0	0	1309	0	0				
173801															0	7866	1248	19432	0	5394	0	0	0	0	0	4924	4152	8				
173838															0	366	135	2925	838	969	0	0	0	0	0	1455	0	0				
173959															0	16	0	2768	36	2049	0	0	0	0	0	703	2000	0				
174321															0	53	0	705	38	534	414	0	0	0	0	118	0	0	INTEREST EARNED/NOT COLLECTED - SECURITIES                                                                                                                                                       			
174367															0	0	192	1656	0	1119	0	0	0	0	0	345	1084	0				
174406															0	904	0	1837	211	410	139	0	0	0	0	523	0	0	PREMIUM PAID ON LOAN POOLS                                                                                                                                                                       			
174451															0	369	0	4008	0	2201	0	0	0	0	0	1438	2118	0				
174648															0	77	0	499	7	29	0	0	0	0	0	393	0	0				
175056															0	317	0	2055	83	107	0	0	0	0	0	1631	24	0				
175140															0	496	0	2271	0	815	0	0	0	0	0	960	711	0				
175458															0	146	0	412	20	22	0	0	0	0	0	244	0	0				
175560															0	1091	672	6291	567	2610	0	0	0	0	466	1452	2021	0				
175609															0	88	188	1492	0	874	523	0	0	0	0	342	0	0	Accrued interest - securities                                                                                                                                                                    			
175672															0	1710	631	4135	0	1426	405	0	0	0	0	368	770	0	Accrued Interest receivable on Investments                                                                                                                                                       			
176053															9	23	0	575	64	79	6	0	0	0	0	473	0	0	Insurance Agency receivables                                                                                                                                                                     			
176101															0	2361	0	9737	0	5972	0	0	0	0	0	1404	4898	0				
176240															19	610	0	2310	37	68	0	0	0	0	0	1632	0	0				
176325															0	86	0	2458	211	1871	0	0	0	0	0	501	1617	0				
176437															0	204	236	2766	0	1645	0	0	0	0	0	681	1550	0				
176464															0	1556	0	8526	0	4674	0	0	0	0	0	2296	2200	0				
176642															0	774	29	1447	58	92	0	0	0	0	0	552	0	0				
177078															0	1191	288	3261	222	574	0	0	0	0	0	1208	325	0				
177135																33	0	232	37	53	15			0	0	146			REPOSSESSED ASSETS                                                                                                                                                                               			
177443															0	559	0	2020	49	202	138	0	0	0	0	1259	0	0	Reserve for Tax Payable                                                                                                                                                                          			
177500															0	113	0	261	0	31	0	0	0	0	0	117	0	0				
177546															0	307	27	926	68	89	0	0	0	0	0	503	0	0				
177555															0	0	0	210	16	33	17	0	0	0	0	177	0	0	PRE-PAID FEDERAL TAX                                                                                                                                                                             			
177742															0	358	0	2545	0	760	31	0	0	0	0	1427	540	0	Contracts Receivable                                                                                                                                                                             			
177751															0	969	501	2769	0	345	172	0	0	0	0	954	0	0	Other assets held                                                                                                                                                                                			
177920															0	1020	253	2433	241	323	0	0	0	0	0	837	0	0				
177957															0	309	30	2704	0	1626	0	0	0	0	0	739	1241	0				
178020	0	44514	0	245932	0	126456	0	0	0	0	0	74962	85621	4245		44514																
178057															0	123	0	289	0	0	0	0	0	0	0	166	0	0				
178150															0	1	0	647	83	330	0	0	0	0	0	317	0	0				
178244															0	119	0	619	0	0	0	0	0	0	0	500	0	0				
178271															0	309	0	524	35	35	0	0	0	0	0	180	0	0				
178356															0	0	53	463	0	207	115	0	0	0	0	203	0	0	Interest Earned - Not Collected Securities                                                                                                                                                       			
178561															0	519	0	3790	85	1839	257	0	0	0	0	1432	1355	0	Asset in Receivership - Radio Station                                                                                                                                                            			
178851															0	204	75	1683	87	130	0	0	0	0	0	1274	0	0				
179148															0	8	0	2548	72	1531	0	0	0	0	0	1009	1418	0				
179335															74	100	0	1388	9	97	14	0	0	0	0	1191	0	0	General Ledger Suspense                                                                                                                                                                          			
179559															42	239	274	896	0	70	0	0	0	0	0	313	0	0				
179700															0	7242	0	11718	0	3054	0	0	0	0	0	1422	2718	0				
179755															0	290	98	1711	0	581	0	96	0	0	0	742	0	0		OTHER ASSETS OWNED                                                                                                                                                                               		
180041															0	350	34	1143	29	120	0	0	0	0	0	639	87	0				
180078															0	1313	371	3195	160	468	308	0	0	0	0	1043	0	0	RETURN ITEMS                                                                                                                                                                                     			
180144															0	145	0	654	0	88	0	0	0	0	0	421	0	0				
180153															0	269	0	1523	0	533	0	0	0	0	0	721	431	0				
180201															0	168	0	744	0	140	91	0	0	0	0	436	0	0	DEFERRED TAX ON BAD DEBT                                                                                                                                                                         			
180416															0	644	237	2608	261	595	212	0	0	0	0	1132	0	0	Deferred Expenses                                                                                                                                                                                			
180443															0	467	0	2236	1	1274	0	0	0	0	0	495	1273	0				
180537															0	178	160	2719	0	1532	0	0	0	0	0	849	1422	0				
180649															0	1789	1011	5576	111	307	120	0	0	0	0	2469	0	0	Artwork                                                                                                                                                                                          			
180845															0	1281	0	2423	23	457	0	0	0	0	0	685	434	0				
181169															0	963	1919	14674	0	10040	0	0	0	0	0	1752	5863	0				
181347															0	829	0	3326	205	714	0	0	0	0	0	1783	436	0				
181404															0	3089	1079	14099	0	8002	0	0	0	0	0	1929	4887	0				
181459															0	1967	2095	10721	227	861	263	0	0	0	0	5798	0	0	Current Federal Tax Payable                                                                                                                                                                      			
181758															0	526	0	1021	100	153	0	0	0	0	0	342	0	0				
181851															0	3245	0	19723	0	12818	0	0	0	0	0	3660	8797	0				
181963															0	714	0	3241	382	1078	0	0	0	0	0	1449	0	0				
182054															0	287	0	1423	0	495	0	0	0	0	0	641	394	0				
182157															35	70	0	449	33	75	0	0	0	0	0	304	0	0				
182175															0	864	0	1562	0	288	0	0	0	0	0	410	166	0				
182353															0	35	0	425	19	19	0	0	0	0	0	371	0	0				
182401															0	771	304	3407	0	1303	0	0	0	0	0	1029	1068	0				
182456															0	750	2137	27541	0	24648	13825	0	0	0	0	6	0	0	Depository Trust Co Participation Fee                                                                                                                                                            			
182540															0	921	340	4365	141	187	0	0	0	0	0	2917	0	0				
182652															0	29	0	168	17	17	0	0	0	0	0	122	0	0				
182951															0	637	0	3976	0	2240	0	0	0	0	0	1099	1909	0				
183042															0	208	8	1060	54	54	0	0	0	0	0	790	0	0				
183051															0	36	0	264	0	16	0	0	0	0	0	212	0	0				
183154															0	139	10	886	0	125	125	0	0	0	0	612	0	0	Warrant and Claims                                                                                                                                                                               			
183668															0	218	949	3864	0	1607	0	0	0	0	0	1090	673	0				
183770															0	862	171	1794	158	174	0	0	0	0	0	587	0	0				
183846															0	53	91	3953	0	2584	0	0	0	0	0	1225	2378	0				
183958															0	581	0	5490	0	2418	0	0	0	0	0	2491	0	0				
184142															0	541	385	2877	162	534	0	0	0	0	0	1417	0	0				
184245															0	1271	127	5513	151	2973	0	0	0	0	0	1142	2690	0				
184263															0	0	1070	3215	363	1705	0	0	0	0	0	440	1330	0				
184375															0	8447	1505	17249	728	4035	0	0	0	0	0	3262	2376	0				
184656															0	34	0	922	0	30	0	0	0	0	0	858	0	0				
184759															0	93	218	784	16	38	0	0	0	0	0	435	15	0				
184937															80	1665	1716	13744	419	4366	914	890	0	0	0	5997	1323	0	Accounts Receivable Subsidiary                                                                                                                                                                   	Work in process Subsidiary                                                                                                                                                                       		
185037															0	1178	0	2992	236	920	0	0	0	0	0	894	0	0				
185251															0	3	0	677	0	373	0	0	0	0	0	301	284	0				
185448															0	384	0	1405	0	277	0	262	0	0	0	744	0	0		Split Dollar Life Insurance                                                                                                                                                                      		
185457															0	58	9	216	0	82	75	0	0	0	0	67	0	0	INTEREST EARNED & NOT REC D SEC.                                                                                                                                                                 			
185514															0	919	837	6631	0	2825	0	0	0	0	0	2050	2322	0				
185859															0	1980	198	3387	0	86	0	0	0	0	0	1123	0	0				
186221															0	1785	361	6765	806	1308	0	0	0	0	0	3311	0	0				
186548															0	423	100	932	58	83	0	0	0	0	0	326	0	0				
186557															0	0	0	161	0	78	78	0	0	0	0	83	0	0	U. S. Governments accrued int.                                                                                                                                                                   			
186650															0	94	29	598	59	129	70	0	0	0	0	346	0	0	Interest Earned Not Collected- US Govt. Bonds                                                                                                                                                    			
186717															0	1502	0	4474	514	702	0	0	0	0	0	2270	0	0				
186744															0	10844	1520	23872	0	4177	0	0	0	0	0	7331	3869	0				
186838															0	950	14	4171	0	1410	1310	0	0	0	0	1797	0	0	Deferred Compensation                                                                                                                                                                            			
186856															0	0	0	580	48	135	46	0	0	0	0	445	0	0	TAXES RECEIVABLE                                                                                                                                                                                 			
187358															1	0	0	518	18	286	0	0	0	0	0	232	267	0				
187451															0	104	0	1529	0	435	257	0	0	0	0	990	159	0	U.S. Treasury Note                                                                                                                                                                               			
187648															0	0	0	44	0	7	7	0	0	0	0	37	0	0	INCOME TAX DEPOSITS                                                                                                                                                                              			
187947															0	514	0	2100	40	342	286	0	0	0	0	1244	0	0	UNPOSTED DDA ITEMS                                                                                                                                                                               			
188056															94	489	205	2648	0	102	0	0	0	0	0	1852	0	0				
188261															0	335	0	2926	0	1808	0	0	0	0	0	783	1460	0				
188364															0	0	315	930	101	126	0	0	0	0	0	489	0	0				
188430															0	129	14	390	1	1	0	0	0	0	0	246	0	0				
188449															0	143	0	776	5	323	241	0	0	0	0	310	0	0	Accrued Interest Rec. - All Securities                                                                                                                                                           			
188720															0	95	493	1873	0	370	0	0	0	0	0	915	0	0				
188739															0	83	0	470	26	26	0	0	0	0	0	361	0	0				
188757															0	0	0	184	0	27	0	0	0	0	0	157	0	0				
188917															0	5	184	1615	144	285	140	0	0	0	0	1141	0	0	ACCRUED INTEREST PURCHASED                                                                                                                                                                       			
188926															0	1490	47	3955	87	1896	0	0	0	0	0	522	1548	0				
189044															0	2117	0	4266	0	580	175	0	0	0	0	1569	0	0	Repossed commercial assets                                                                                                                                                                       			
189129															0	2407	2932	8440	547	1244	382	0	0	0	0	1857	0	0	CURRENT FEDERAL INCOME TAXES RECEIVABLE                                                                                                                                                          			
189352															0	3105	5643	18409	5355	5989	0	0	0	0	0	3672	0	0				
189419															0	3193	566	15685	0	10050	0	0	0	0	0	1876	8422	0				
189530															0	32	78	1443	0	628	0	0	0	0	0	705	0	0				
189549															0	124	158	1042	47	405	0	36	314	0	0	355	0	0		NOL FOR 2001                                                                                                                                                                                     	CURRENT REFUND                                                                                                                                                                                   	
189745															0	413	109	1509	0	578	325	0	0	0	0	409	0	0	accural interest securities                                                                                                                                                                      			
189820															0	462	0	1774	231	231	0	0	0	0	0	1081	0	0				
189950															0	0	0	1992	0	816	0	0	0	0	0	1176	816	0				
190246															0	90	72	423	17	19	0	0	0	0	0	242	0	0				
190451															144	243	156	1516	63	432	225	0	0	0	0	685	0	0	IENC Securities                                                                                                                                                                                  			
190554															0	0	0	886	140	140	0	0	0	0	0	746	0	0				
190563															0	20	0	986	39	208	0	169	0	0	0	758	0	0		UNPOSTED DEBITS, OTHER ASSERS                                                                                                                                                                    		
190639															0	1935	0	6836	636	3988	0	0	0	0	0	913	2481	0				
190648															0	331	46	2005	154	240	0	0	0	0	0	1388	0	0				
190732															294	625	534	3466	0	615	0	0	0	0	0	1692	0	0				
190947															0	237	0	1371	0	26	0	0	0	0	0	1108	0	0				
190956															0	0	125	1656	5	5	0	0	0	0	0	1526	0	0				
191177															63	875	656	5203	591	1456	409	0	0	0	0	2216	0	0	DDA NONPOSTS                                                                                                                                                                                     			
191355															0	450	0	2576	0	8	0	0	0	0	0	2118	0	0				
191449															0	0	0	243	16	35	0	0	0	0	0	208	16	0				
191458															0	11	0	297	41	41	0	0	0	0	0	245	0	0				
191663															0	2867	2323	24585	0	13944	0	0	0	0	0	5451	12797	0				
191805															0	728	0	1958	522	715	0	0	0	0	0	515	0	0				
191832															0	152	0	1828	0	768	0	0	0	0	0	908	580	0				
191935															0	1679	0	5599	365	907	269	0	0	0	0	3013	0	0	software                                                                                                                                                                                         			
191944															0	910	184	1893	75	247	160	0	0	0	0	552	0	0	Receivable from Official Check Processor                                                                                                                                                         			
192147															0	800	1181	5964	0	2383	31	0	0	0	0	1600	2175	0	Credit card clearing                                                                                                                                                                             			
192156															0	1978	927	4022	0	197	0	0	0	0	0	920	0	0				
192352															6	4846	219	17655	253	9585	1144	203	0	0	0	3005	7979	0	investments in slef                                                                                                                                                                              	other assets                                                                                                                                                                                     		
192558															0	698	0	2235	90	90	0	0	0	0	0	1447	0	0				
192606															0	1204	528	5225	181	2434	0	0	0	0	0	1059	1817	0				
192651															0	0	0	283	14	31	0	0	0	0	0	252	0	0				
192857															0	355	0	2038	0	760	0	0	0	0	0	923	697	0				
