"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2182	RCFD2183	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2182	RCON2183	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	
548838																														0	609	12300	1449	4231		0		2370	0			2291	0	3013	0	0	36267	0	0			0	9610	310	9530	5102	1170	2522	5229	444	243	0	3921	10795	9391	1977	508	65								0	84		
548856																														0	100	6025	714	847		210		9132	0			3755	0	5051	0	0	30904	0	0			166	4863	178	0	9418	86	142	318	724	3593	0	6580	5397	2950	5009	5822	54								0	29		
549358																														0	0	904	0	48		0		1709	0			288	0	326	0	0	3770	0	0			0	495	0	114	2550	5	266	168	56	0	0	1219	1074	204	577	105	0								0	0		
549545																														0	605	1232	258	1908		11		2392	0			2072	878	3790	0	0	28830	3	0			0	14538	180	13853	4176	2939	11115	93	136	249	0	3827	5947	1589	2289	643	0								339	630		
549826																														0	0	544	0	1038		3		316	0			766	0	1612	0	0	9342	117	0			0	5180	0	0	1718	12	291	82	295	2738	1740	556	860	933	155	1535	159								0	0		
549862																														0	19855	0	1290	13635		184		0	0			52429	0	18207	0	0	153029	24	0			1310	44624	1745	13263	72882	3359	9305	13805	9041	8993	121	17307	44173	23868	16710	6153	126								1074	10		
549938																														0	6691	1585	217	46702		327		0	0			31784	2697	9607	0	0	108827	252	0			0	5595	2337	5083	48826	5214	109	115	127	30	0	67714	10643	15600	7090	1817	0								282	1255		
550327																														0	4386	1554	1102	24731		595		1084	0			13745	8282	20754	0	1856	146918	449	0			0	66665	2524	1501	28491	3353	3661	9932	2352	46956	411	30069	5716	18745	12554	10330	3278								0	89		
550354																														0	1851	0	757	18745		3736		0	0			8830	0	5433	0	0	52170	107	134			0	12263	458	12138	12841	1837	7824	1693	909	0	0	10177	12009	11349	5861	50	568								0	70		
550448																														0	561	2919	0	1393		16		6487	0			4336	0	1452	0	28	25699	0	0			0	8452	55	358	9960	249	588	4269	3256	90	0	5427	4904	3341	3182	393	0								0	0		
550523																														0	26677	8507	3431	163918	14	763	749	2014	0	126697	0	126697	23584	42992	0	5176	532043	0	0	0	0	1033	109070	18363	6522	182554	10568	13092	37672	6871	12398	27962	138620	62485	145550	42279	21881	11385	0	0	0	0	0	0	0	0	851	0	
550653																														0	117	2103	0	785		180		3698	131			2455	0	791	0	247	12489	0	0			0	2103	10	0	5666	62	336	1047	579	79	0	1792	3477	3106	1484	153	374								0	0		
550756																														0	4512	2555	263	12341		244		9768	25			21601	1379	8281	0	1036	77704	0	62			0	8974	3124	3	23123	643	766	1158	385	135	5887	22710	12287	18636	11409	2557	402								2941	623		
550952																														0	4119	873	86	13396		9		7653	0			15889	348	10121	0	0	85583	0	3996			0	28950	143	1034	20765	1008	147	964	889	13453	12489	7434	21598	11539	11291	4605	36								0	0		
551016																														0	2092	781	0	0		0		468	0			18809	761	5490	0	3218	77501	578	0			0	45039	1410	2004	2679	2	37	523	418	20526	23533	6212	1264	1601	2704	13718	6793								0	11		
551315																														0	22354	777	2490	79562	0	8414	8414	86	0	111178	0	111178	21327	63472	0	1614	422206	1493	0	0	0	0	108815	2969	69333	141908	1777	68124	638	258	333	37391	205996	6478	27180	28073	35361	7733	0	0	0	0	0	0	0	0	641	0	
551333																														0	1233	0	2419	57542		193		0	522			19718	980	2873	0	0	92907	0	0			0	6665	535	0	30274	898	716	1747	3013	174	117	22341	8324	17326	36416	1439	331								669	80		
551454																														10	0	586	1252	4797		8		1300	0			2754	0	3192	0	0	48038	0	324			0	32699	683	0	2558	0	18	144	203	14385	17949	447	2093	2578	1974	7058	1189								433	0		
551557																														0	0	1557	0	131		3		2581	0			462	0	1507	0	0	8490	0	7			0	2242	0	0	4153	12	219	959	1003	49	0	1092	2830	1143	1026	157	0								0	0		
551904																														0	5130	0	0	10222		0		0	0			2632	1971	887	0	0	67948	0	0			0	47081	0	20679	885	880	2848	4906	12096	2623	23728	5363	2108	2685	7748	2020	941								0	25		
552059																														0	4674	5485	483	7379		41		8326	0			16102	0	3189	0	0	55632	0	2581			0	6543	404	5015	21304	1089	3755	995	90	380	234	13453	19692	9508	3924	2365	0								269	156		
552161																														0	23672	1502	621	103393		539		809	3719			18600	912	17533	0	12440	227180	1564	0			43	44328	4395	26233	106246	8932	14596	12841	3278	3009	1470	47132	42264	51283	23566	10632	9315								0	0		
552451																														70000	118390	87	17128	105707	3621	7578	3957	1615	0	72835	0	72835	20238	179303	0	4166	826854	881	7471	7471	0	2541	43910	61656	2436	428533	10844	1649	9002	5737	8062	8440	276121	139919	128892	178775	55847	2373	70000	0	70000	0	0	0	0	114000	3651	0	
552545																														0	880	4600	87	1104		81		5722	126			2115	363	3604	0	110	25088	0	0			0	6109	0	4887	8965	886	2529	2114	580	0	0	4293	6973	3950	2104	1533	126								231	82		
552657																														0	29	676	0	404		20		2250	34			2251	0	4167	0	43	12096	673	0			1	2906	23	0	3867	61	356	1066	1379	44	0	1645	1980	2216	3948	74	0								0	0		
552732																														0	9251	4541	0	31578		7		2105	0			20741	3951	4867	0	1079	122811	1	0			0	40304	2006	30935	31213	3577	9642	18375	3624	3140	1946	20146	16372	32119	8283	5511	70								2296	86		
552956																														0	2826	4914	56	2032		0		2523	0			1088	0	704	0	0	20621	19	0			0	6051	446	5670	6850	176	1211	1533	3127	4	0	2556	6316	2642	2688	387	0								0	0		
552974																														0	641	22516	49	6718		79		2905	151			7596	0	0	0	0	84419	0	0			2658	28041	572	15286	11625	584	3827	6066	2788	11047	3529	8280	11542	10568	7499	16882	1481								0	15302		
553038																														0	1076	1081	41	4732		23		592	0			15736	2866	6891	0	183	44821	0	0			0	11364	236	219	20138	795	1098	3339	2960	3172	0	12223	6023	7752	5381	2078	0								0	0		
553766																														0	17007	2230	574	19856		356		2229	0			12364	0	9483	0	573	87396	10	0			0	21857	877	3991	25425	3722	6361	4234	4391	3010	133	22121	14563	10808	14467	3551	0								0	0		
553926																														0	1	6563	0	4388		10		1266	0			3521	283	10615	0	108	38912	174	0			0	12164	167	7468	3224	788	2251	4511	171	4134	309	3127	3581	7423	6870	5828	93								0	0		
553944																														0	515	9493	937	4730		0		2467	0			6758	326	6764	0	166	61472	11	0			0	27780	1424	2401	6810	1062	1970	598	239	15132	8609	4951	6981	3696	4214	10188	3668								0	123		
554268																														0	195	3077	0	3477		32		1571	0			2648	0	3190	0	0	18594	9	0			0	4329	84	4073	4159	581	1365	1068	1234	33	48	4260	2206	5041	2559	27	0								0	0		
554343																														0	248	14202	0	9319		45		4388	0			6945	251	7024	0	0	67848	0	232			6990	20269	3886	0	22522	3068	3320	1986	436	3301	8109	24331	6732	8589	5617	1621	660								1039	0		
554745																														0	25121	189	29443	116606	0	0	0	97	0	36289	0	36289	21879	8005	0	709	291000	195	0	0	0	829	43144	9251	2717	85431	9691	2684	6774	14543	9400	0	85403	18319	48749	76353	18836	77	0	0	0	0	0	0	0	0	462	0	
554754																														0	43807	642	459	52494	0	161	161	1298	0	41301	0	41301	0	25116	0	33	188284	71	0	0	0	0	20098	2946	8175	75612	3527	7168	3307	2558	2515	859	74028	18247	37339	24051	12878	624	0	0	0	0	0	0	0	0	0	0	
554848																														187	5079	3266	0	11351		0		2216	0			10877	0	9380	0	0	69072	0	0			0	26680	36	0	39422	3388	8212	3031	878	11171	0	8077	19745	12315	2086	81	0								0	0		
554857																														0	4221	13550	3270	34958		2560		19910	0			64044	221	18790	0	1107	189355	0	7309			0	14690	4520	4317	67220	0	0	14640	0	0	0	33522	52787	23531	44848	10009	9912								0	205		
554941																														0	3850	1248	0	942		187		345	0			1473	184	2458	0	0	39641	0	0			0	27457	1497	1118	8153	1523	1348	6738	11895	5106	813	4835	2392	1761	2493	231	439								0	0		
555005																														0	2946	117	248	16333		54		0	0			2330	2934	1947	0	0	55172	0	0			0	27078	219	17594	4055	778	764	8528	5277	10826	905	8433	753	6826	5731	6280	0								701	265		
555238																														0	502	0	0	6782		0		1834	0			5572	0	7342	0	181	29215	52	0			0	6585	469	1849	10286	1989	410	1367	2013	487	0	9287	3311	4007	3716	901	0								0	0		
555256																														0	22	2618	0	902		66		1467	0			2160	0	2978	0	28	13904	4	0			0	3546	22	3153	3205	94	249	202	2904	93	0	1314	2652	1862	4326	17	0								99	0		
555658																														0	10509	3869	283	9728		38		278	0			14158	1933	1101	0	0	51285	145	0			0	8595	878	4249	24788	3090	2485	1916	20	271	813	27973	6792	4422	2047	1540	57								0	60		
555724																														0	3866	6768	344	15870		0		1580	487			4841	278	5548	0	63	86754	16	678			0	44846	2088	22007	5224	4035	10659	5394	4489	4916	12751	7418	9922	4265	11103	6557	1842								0	0		
555836																														0	473	3919	0	9596		0		604	0			431	0	944	0	200	19941	0	0			0	3631	143	226	13739	481	1379	896	875	0	0	5738	6141	3299	982	150	0								0	0		
556011																														0	510	5042	2828	13890		253		721	0			9997	4071	4847	0	2930	99500	53	0			0	49575	4489	31814	6319	1769	6709	7233	6750	26493	437	14626	4210	12223	6592	9267	2802								0	400		
556459																														0	727	901	121	9028		31		1721	0			10283	0	57575	0	0	89696	0	0			0	7457	1634	0	15600	546	734	1074	4541	466	0	34120	4868	13880	27038	1699	0								0	218		
556815																														0	19529	18474	3654	97103		151		758	0			10407	11609	8435	0	225	224138	0	0			1881	40296	13497	14215	24878	4237	9703	7685	4713	11201	2167	37894	17054	45896	42684	36514	2502								0	0		
556936																														0	2545	10620	353	7100		29		18188	0			11462	2220	7644	0	248	69297	0	0			0	8852	0	420	24968	489	1018	2714	4118	513	0	19491	8698	12000	15464	2322	1146								0	36		
556945																														0	18291	414	322	32390		33		1166	0			28391	1115	25419	0	150	155789	0	0			9	46743	4	8742	58298	3061	16389	10419	8678	7431	344	20250	26358	36997	20748	2322	1802								1351	0		
557045																														0	946	1444	0	5619		0		89	0			1078	0	6975	0	0	49864	4	0			0	33418	299	0	17776	2042	9323	5782	14222	1971	50	1451	4958	4674	3718	1527	0								0	0		
557317																														0	0	2022	0	1646		0		2176	0			5387	234	2137	0	0	41741	0	0			0	22527	5584	0	5055	2	442	3073	6734	7188	5088	735	3876	3484	6159	3815	1145								0	28		
557438																														0	1174	6232	0	638		0		6757	1868			5041	0	4848	0	191	36560	11	540			0	10193	957	0	13306	363	996	3011	5594	229	0	2006	11068	5740	6293	1028	0								0	0		
557456																														0	473	4188	2235	10068		103		11960	0			23526	2256	18505	0	1737	95962	4	0			0	16757	3470	121	23515	762	1406	6550	6167	1625	247	22186	8259	18325	22543	7892	0								0	688		
557858																														0	49266	18365	6070	305863	659	10150	9491	142875	0	680589	0	680589	13481	194745	0	920	1706995	0	1248	1248	0	1381	108212	43101	47924	743108	13440	25893	24875	15915	16111	11945	825206	132863	360027	224317	42653	168	0	0	0	0	0	0	0	130641	1469	0	
557933																														0	52761	3138	2434	50908	81	5777	5696	1085	0	59100	0	59100	3686	37826	0	319	291617	285	0	0	0	0	70150	4718	900	145138	10698	16335	29600	12822	649	46	70068	48037	63731	36734	2487	284	0	0	0	0	0	0	0	0	0	0	
558172																														0	38582	0	47800	119763	0	0	0	0	0	66516	0	66516	7379	19832	0	0	330044	73	1967	1967	0	0	27777	501	0	59737	5558	5377	4505	5257	3823	3257	142370	11315	24882	70852	50538	25	0	0	0	0	0	0	0	0	0	0	
558257																														0	525	2908	126	3881		5		2159	0			3419	0	1872	0	10	20539	0	0			0	4821	788	1088	7290	579	602	1562	1075	373	630	3123	2985	4593	3219	41	1029								0	25		
558453																														0	15634	73	640	15970		270		424	0			5741	1741	5973	0	0	67074	144	0			0	19966	786	12835	23747	1526	2160	3294	9499	1958	1529	17428	7597	8523	13088	244	232								0	0		
558462																														0	684	82	284	7485		62		0	0			2619	0	6601	0	0	24512	15	0			0	6710	0	499	13314	926	2827	1400	748	539	270	5368	6218	4048	1603	565	0								0	0		
558556																														0	14723	39	1028	7906		319		1630	0			13235	0	19049	0	0	65071	0	0			0	7142	0	4229	22118	593	3221	1277	34	558	1174	15783	16884	12715	9390	2692	0								0	0		
559058																														0	0	63	0	166		8		1491	0			279	0	2335	0	13	5627	1	0			0	1273	0	0	2555	33	18	254	598	249	120	1038	1469	961	668	210	0								0	0		
559254																														0	3342	582	465	7688		26		727	348			9976	2367	5797	0	0	34429	0	0			0	1967	1379	137	18439	355	76	182	860	494	0	13748	4260	6248	5908	2280	18								0	113		
559553																														0	1938	6113	307	5013		0		8190	0			13007	99	10119	0	1400	57151	0	0			0	8421	844	277	25485	963	694	1378	4061	1271	54	19429	4399	7076	14077	3487	88								1615	85		
559777																														0	114264	0	1494	271503	0	1448	1448	0	0	144400	0	144400	2009	55119	0	0	1859882	0	21956	21956	0	0	1117415	108800	0	286452	6428	882	2750	5304	172886	854472	273848	90896	41896	74423	233393	14942	0	0	0	0	0	0	0	18513	2961	0	
559852																														0	2790	14891	1268	9188		0		18656	0			6873	0	3149	0	2568	62857	0	0			0	3448	0	692	22519	551	311	1577	793	216	0	31280	3033	9627	7032	3856	4581								0	26		
560120																														0	0	1136	8019	23495		513		311	62			15606	7539	21127	0	0	102870	0	0			0	23097	1034	14441	8638	729	2412	5531	6230	6237	1736	12958	9106	24832	22411	7843	2368								393	600		
560214																														0	824	3296	325	1666		4		513	0			31	0	3413	0	215	23647	35	0			0	13164	231	2794	1561	944	1843	25	235	5397	4720	1431	2600	1568	1634	2774	476								0	0		
560353																														0	2345	0	220	7323		1355		0	0			3381	0	4738	0	342	22208	5	0			0	2485	24	0	5952	28	185	362	214	1365	331	3667	2128	4145	1414	6175	2199								0	0		
560438																														0	138	0	0	3169		0		151	0			2619	0	3231	0	0	13390	15	0			0	4097	0	0	3876	171	84	1684	1763	395	0	1398	2311	1599	1715	1989	296								0	0		
560830																														0	0	2046	156	3929		0		1441	0			2853	0	4165	0	355	25835	0	0			0	10611	279	0	3930	1	412	1002	1094	8041	0	2887	2028	4920	4202	1151	0								0	0		
561145																														0	1291	11914	1077	17526		157		17983	536			14317	192	6959	0	150	88287	0	0			1271	15631	1070	11688	25526	172	1305	6127	5421	2207	263	20965	9997	20524	15646	4764	467								0	20		
561239																														0	81	402	0	1937		17		150	0			1803	0	1686	0	0	10460	196	0			0	4570	10	785	4059	211	687	721	861	727	1326	1241	2543	1664	452	138	0								0	0		
561257																														0	852	128	1087	7326		82		868	6			36628	0	9141	0	289	71205	14	0			0	14027	59	0	8995	100	639	1484	3216	7229	1359	33137	4447	6972	6359	2044	4013								732	0		
561574																														0	13735	0	30763	40814		700		303	0			5825	767	287	0	0	164767	417	113			0	71105	772	60844	17629	39988	27430	360	950	194	1835	29171	26850	8233	13458	10496	5576								0	0		
561659																														0	4396	16272	988	31914		540		33977	144			38144	1421	19945	0	984	183376	0	4884			377	28290	1339	10936	75516	3116	3946	11015	8834	744	565	49467	19352	39225	38906	6818	481								0	282		
561864																														0	113	35	0	2614		42		156	0			24989	0	10604	0	0	41502	19	0			0	2968	0	0	17057	404	942	52	1437	133	0	21415	2363	6704	7645	402	0								0	0		
561958																														0	10	3307	0	813		110		14693	0			4196	0	4152	0	24	29823	3	0			0	2497	24	0	12435	38	198	525	414	1322	0	17260	1512	2512	2458	3029	0								0	0		
562058																														0	22782	525	1424	21920		0		137	0			22110	5124	10268	0	7	141881	0	5260			0	45599	6725	26349	45999	7154	13577	21092	2781	338	0	41455	16971	25573	5127	5218	0								0	0		
562553																														0	207	7004	155	5795		62		18564	20			5574	0	6248	0	0	52821	1	0			374	9039	174	0	19506	196	538	616	4018	3415	210	25171	3146	3707	7301	3737	362								0	0		
562870																														0	21384	405	5875	45205		673		0	0			66908	8380	3464	0	0	196377	0	0			0	38251	3290	15957	66977	779	14149	503	1438	3930	17452	94048	4869	12460	15246	28192	1299								0	2542		
563233																														0	7775	0	3240	68519		163		0	0			20852	13247	26299	0	0	167257	370	0			0	24584	1217	5053	62534	3242	4010	10785	3052	1346	2096	41048	14234	48540	15107	17103	1831								1328	403		
563336																														0	1894	2371	0	8246		44		638	0			6428	185	5751	0	371	41566	0	0			0	14091	1128	986	13829	1896	1813	3999	775	4766	0	6314	6829	9264	1663	3367	0								361	58		
563457																														0	0	3303	0	623		33		3135	44			1376	0	2761	0	0	12326	0	0			0	1095	0	7	3821	168	334	224	350	19	0	2267	3057	3162	1719	174	2								0	0		
563756																														0	688	10861	0	5708		29		16974	0			13088	0	6310	0	0	67496	0	8307			0	4855	538	1064	21956	241	302	1086	2862	364	0	8487	13217	12242	20349	5792	2543								0	138		
563774																														0	1578	0	94	689		0		0	0			0	1476	346	0	0	24894	74	0			0	20711	74	10842	406	3564	6022	1349	316	9460	0	255	2882	101	20	905	94								0	0		
563907																														0	11229	0	0	49996	0	179	179	419	0	19644	0	19645	6171	10616	0	12452	215082	0	75	75	0	10505	102060	649	33726	23023	5006	17322	21529	8761	23496	25206	27925	22002	25548	16382	13205	5733	0	0	0	0	0	0	0	1591	0	0	
563934																														0	210	150	34	5984		0		69	0			2027	0	4141	0	2351	23073	1	0			177	7792	192	54	4528	841	976	2590	2984	328	73	2754	2920	2729	3913	2966	0								124	0		
564052																														0	1225	8306	3788	39330		18		2373	0			11753	373	5591	0	1965	99621	58	4976			0	19793	28	19793	28139	2942	6486	9734	578	0	0	10237	27902	32540	8261	0	0								136	24		
564155																														0	0	1652	0	2937		1		1085	0			1305	0	4160	0	0	16530	0	0			0	5390	0	0	5148	281	519	4454	83	0	53	2243	2105	6115	533	0	0								0	0		
564324																														0	4683	9749	2500	56011		695		2510	0			31543	5641	6971	0	259	168830	147	672			0	42626	2958	14167	7408	2167	5144	6599	1187	9881	17503	38809	24298	34409	11693	6934	9165								2085	74		
564463																														0	69	741	0	2978		4		2986	0			5802	0	10178	0	0	36173	690	0			0	14104	1	13711	6739	738	2906	4215	6209	36	0	3816	5664	5351	7332	213	0								0	0		
564557																														0	18495	1616	3561	35547		2963		85	0			7505	3079	23021	0	1307	137056	0	0			10293	34103	2876	18571	53434	5579	11278	1939	2328	9065	3911	59541	24785	9774	4376	4243	0								695	2203		
564605																														0	0	0	5645	1250	0	221	221	0	0	364	0	364	29368	689	0	0	5378429	0	0	0	0	364	5214718	125764	1936731	1992	72905	196572	149884	375667	2246299	2166223	30155	1251	7276	19082	81080	24784	0	0	0	0	0	0	0	0	410	0	
564678																														0	0	0	4345	2396		0		0	0			0	457	84	1	0	43057	48	0			0	35505	317	5606	7655	852	3922	826	200	23398	6307	1619	1262	187	658	2521	1289								0	0		
564771																														0	70141	0	160928	188149	0	0	0	0	0	5634	0	5634	14343	23382	0	0	549606	5	0	0	0	982	86708	325	51	86105	6723	24687	12211	1166	9913	31701	75523	235444	65036	35290	48549	2400	0	0	0	0	0	0	0	0	1	0	
564838																														0	2567	2267	1774	9813		132		432	187			11160	0	8137	0	377	57026	0	0			0	17829	2533	27	34711	4086	9185	3870	535	42	0	9468	14712	9060	3699	2217	0								0	5		
564856																														0	73	5555	227	1740		28		9801	0			5518	0	3813	0	44	29694	0	0			0	2431	462	1520	11388	588	923	137	87	32	633	18175	4602	1630	2570	242	44								0	2		
565040																														0	237	9727	0	13650		28		7091	514			6735	0	3784	0	782	53323	0	952			0	9753	567	8054	12596	911	2472	4799	722	647	202	10846	7051	11448	8592	4807	135								0	17		
565143																														0	4333	6696	1944	6426		35		913	0			1092	0	10854	0	302	68464	195	0			230	34430	729	24433	18423	6525	19389	1713	1348	1127	4328	7443	17613	2458	2731	3908	76								905	0		
565152																														0	1570	522	183	0		605		1456	0			731	0	5444	0	102	17498	11	0			0	4120	2776	0	5938	158	562	2131	1201	68	0	1846	5423	2344	2929	847	0								0	0		
565536																														0	493	2026	502	1421		0		4878	0			3086	472	6702	0	134	42583	60	0			0	22683	17	11347	9007	1044	2219	8269	9073	1751	327	3516	7351	5208	2888	859	127								229	0		
565750																														0	20720	6682	1119	70944	0	436	436	57	0	40255	0	40255	4713	14309	0	2909	250939	4	0	0	0	0	84674	4125	68651	97036	16671	38624	3747	104	4071	20423	103321	24297	20182	9244	3032	3776	0	0	0	0	0	0	0	0	0	0	
565844																														0	2355	3000	0	6219		0		1595	0			2666	0	2512	0	99	27813	8	0			0	9091	284	7394	8631	2267	5498	525	278	523	0	6695	8698	1781	1112	316	127								0	0		
565853																														0	2666	794	302	2440		466		7064	169			5390	0	7786	0	0	30657	0	0			16	2980	739	234	7824	11	192	495	667	1183	432	11146	2953	6394	5078	2106	0								0	30		
566056																														0	592	8424	183	2056		0		27468	0			8831	108	3449	0	696	58237	0	184			0	6060	186	4641	28540	993	1134	3821	28	31	53	29754	5742	9962	4692	1911	116								0	0		
566243																														0	4706	3876	0	3050		330		8524	0			2511	133	2978	0	0	36770	0	0			0	7021	3398	0	23496	2477	1045	1778	1286	257	178	15912	4240	4133	4187	1277	0								241	2		
566458																														0	5695	0	1265	9138		247		0	0			5845	1673	1611	0	561	32693	3	0			0	5814	82	111	20561	482	1032	2389	1750	66	95	9107	9940	4512	2782	32	0								765	0		
566551																														0	1084	3365	40	2539		30		9695	0			9893	0	3406	0	104	34040	0	231			0	3051	571	0	10821	123	103	1103	762	785	175	10767	4718	4572	5052	3807	679								0	31		
566953																														0	370	5476	0	3104		4		5027	0			2746	0	2055	0	11	20848	55	0			0	1692	78	418	5314	606	129	319	310	205	77	9585	5644	909	983	1600	0								0	340		
567231																														0	19307	647	11083	38322		823		0	0			21204	7072	26874	0	713	143475	0	0			0	11585	3820	6981	57967	4371	1354	1293	135	1183	2166	66628	7568	18819	31073	3952	2452								0	2025		
567240																														0	2581	5190	0	7977		124		2726	0			5240	1302	10183	0	358	60671	0	0			0	24506	484	18893	7521	8320	10942	87	14	1828	3315	14019	17907	2027	555	1505	105								0	0		
567736																														0	183	83	0	1215		0		731	0			5529	0	12730	0	0	30688	566	0			0	10710	73	612	6262	599	1233	3152	4121	1285	28	2005	2424	5113	10231	717	38								0	0		
567754																														0	301	1959	0	4154		2		1869	0			3453	0	1812	0	0	20612	0	0			0	7062	0	0	12427	890	3563	1245	833	291	60	2666	5308	3016	1826	515	174								0	0		
567905																														0	4317	0	6353	45142		116		0	0			16856	0	901	0	0	94892	76	0			0	20181	802	6971	18464	999	1838	4332	1494	2584	8934	21463	7421	22297	12685	5412	5114								247	53		
568126																														0	719	6144	0	104		136		11100	0			21890	1644	5092	0	0	66761	658	24			0	19482	841	19482	37363	17	19465	0	0	0	0	7387	29976	6780	2301	607	886								243	0		
568135																														0	445	7622	251	13014		416		14114	0			4079	0	3837	0	1306	52605	0	0			0	6630	891	74	25794	497	1419	3901	813	0	0	14410	12417	13827	4456	359	0								0	0		
568144																														0	12439	835	5951	17742		1522		48	0			46213	576	11372	0	0	135406	0	0			19932	31901	5700	184	33897	5247	2951	10565	12058	1080	0	15385	10314	9275	62442	4838	0								1107	0		
568238																														0	885	299	110	2097		1629		0	0			1624	0	3439	0	0	17157	0	0			0	6892	182	6892	6141	543	1149	3295	789	492	534	956	3493	3105	2171	323	24								0	0		
568359																														0	110	1012	0	314		5		986	0			2505	0	500	0	0	8485	0	141			0	2912	0	0	4123	176	1843	893	0	0	0	943	2285	1667	535	4	0								0	0		
568443																														0	1316	6744	0	3642		14		210	38			498	268	2810	0	0	27135	3	0			0	11524	112	11524	23655	3266	7854	404	0	0	0	3024	9511	1514	600	916	0								0	0		
568470																														0	19526	0	9415	80959	0	17	17	0	0	33179	0	33179	11000	10272	0	1090	323964	0	0	0	0	0	156377	2129	83227	62200	5131	15699	15683	30150	77649	11618	56946	23887	34058	21999	26010	4424	0	0	0	0	0	0	0	0	0	0	
568751																														0	1539	1800	325	5138		435		1032	0			7862	0	8262	0	171	38715	77	0			0	11210	1018	0	12473	656	2305	6235	311	1402	222	8587	3523	8065	4779	2548	64								0	0		
568854																														0	0	1390	0	400		0		5749	0			1380	0	809	0	57	11008	0	0			0	1223	0	7	3529	42	69	839	273	0	0	4441	2992	808	1235	283	0								0	0		
568939																														0	8096	536	1531	22505		179		9	0			4175	1298	12442	0	1184	92983	1163	0			454	39924	1837	0	21181	3211	3385	9766	16114	3360	4085	17493	8167	9253	14450	4065	724								0	430		
569253																														0	1687	4882	0	1444		88		17171	0			3355	0	2919	0	185	38085	0	0			0	6354	0	6354	18130	984	3966	1350	54	0	0	8071	17015	5190	976	457	0								0	0		
569422																														0	7002	904	830	77186	923	2676	1753	1132	0	45057	0	45057	2657	27271	0	1623	242809	0	0	0	0	0	71117	4581	113	68806	16706	6417	27147	6586	13936	237	97390	12532	24049	20501	10502	2020	0	0	0	0	0	0	0	0	773	0	
569459																														0	2657	0	0	8148		42		49	0			1203	0	1479	0	36	21872	113	0			406	6917	999	6801	3987	1313	3282	1071	1067	183	0	3787	9371	1220	298	90	0								455	2		
569534																														0	27607	805	159	39973		0		308	0			23965	4671	14632	0	3459	158055	1	0			0	41212	1265	442	63330	2470	6365	9057	9991	12925	404	61195	13117	18987	14519	8968	1								0	0		
569730																														0	2050	1271	50	5360		99		57	0			3448	10955	5290	0	13	47864	0	0			91	10525	8607	7799	5194	301	627	1915	2179	4769	734	14531	1993	6170	9333	5035	277								0	139		
569945																														0	2890	2160	396	8215		21		235	0			13781	643	9495	0	0	93446	0	0			0	46998	7822	28307	26864	2646	10812	21317	2909	6418	2596	9293	11026	14272	8949	2522	358								0	790		
569972																														0	10820	0	3433	11484		6		0	0			2722	0	2173	0	0	51583	0	0			0	19324	1621	9241	6938	2208	7886	931	383	4322	3566	5668	4043	4035	2365	13570	2577								0	0		
570231	7439506	895083	13865	1137	1085629	0	255170	0	21480	9788458	23	132	0	63671	2681450	4060583	583495	1565540	866571	884888	241045	0	0	0	0	77559	57	0	384	77559	1764708	83230	394577	3031924	7477	895083	887606	13865		1085629	0	1085629	183264	255170	0	21480	9788458	23	132				1531891	449912	1170894		124268	923653	107242	68559	138865	165534							0			0	77559			57	0		
570558																														0	3971	1792	378	5879		37		3930	0			4670	0	5117	0	158	29337	3	0			0	3069	339	0	13761	29	1078	526	1367	69	0	5514	13955	2719	3550	312	221								0	0		
570651																														0	0	1442	0	114		192		9292	0			1381	0	3730	0	17	20895	0	0			0	4727	0	0	7987	93	72	1572	2777	213	0	6808	2888	2239	3788	270	0								0	0		
570745																														0	724	2215	199	2510		0		2648	0			4096	156	3382	0	268	25156	0	0			0	8162	540	4509	16149	1144	3027	3311	251	48	225	3150	8828	2247	1692	590	0								256	0		
570848																														0	1152	4761	0	3012		0		557	0			1661	0	2912	0	0	40000	0	0			0	25692	188	0	6173	1143	1491	8231	4265	8876	1686	1377	2327	4938	4674	980	0								0	65		
570857																														0	7592	26792	0	42169		356		14142	0			17960	3287	20258	0	600	178783	684	0			0	42379	3932	3609	64329	4755	3806	13106	12186	7027	1379	47673	21411	25926	29551	10356	432								0	0		
571135																														0	39	6535	0	2246		131		4627	0			3087	0	7572	0	175	32317	31	0			0	7623	313	24	19533	708	1640	2186	2848	241	0	4708	12477	3815	3136	530	0								0	0		
