"IDRSSD"	RCFDF236	RCFDF237	RCFDF238	RCFDF239	RCFDG465	RCFDG466	RCFDG467	RCFDG468	RCFDG469	RCFDG470	RCFDG471	RCFDG472	RCFNF234	RCFNF235	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONF238	RCONF239	RCONG167	RCONG168	RCONG465	RCONG466	RCONG467	RCONG468	RCONG469	RCONG470	RCONG471	RCONG472	RCONG803	TEXTA545	
620930																0	7658	283	313	1	83201	7763	12479	21	103651	0			7884	14	0	0	0	0	0	0	0	0	0		
621151																0	3086	186	0	0	53709	4503	15494	26	72289	0			4820	8	0	0	0	0	0	0	0	0	0		
621245																0	4054	153	0	0	42879	5409	10347	27	57280	0			0	0	0	0	0	0	0	0	0	0	0		
621357																0	5376	257	0	0	73001	6564	21967	44	100344	0			2704	8	0	0	0	0	0	0	0	0	0		
621375																0	49863	2546	4617	15	533486	66657	234886	237	822852	0	815411	0	39805	55	0	0	0	0	0	0	0	0	37888		
621441																0	4787	428	853	2	67838	8574	36580	33	110059	1			11606	13	0	0	0	0	0	0	0	0	0		
621674																0	2544	95	1232	1	112382	4050	194642	241	310800	0			59903	85	0	0	0	0	0	0	0	0	0		
622037																0	7794	246	904	3	98925	10560	43398	81	151021	0			5274	11	0	0	0	0	0	0	0	0	0		
622653																0	2743	117	0	0	41704	4143	16191	24	60638	0			0	0	0	0	0	0	0	0	0	0	0		
622756																0	2565	127	0	0	90606	8206	30890	62	124061	0			5320	13	0	0	0	0	0	0	0	0	0		
622774																0	34879	2195	16546	30	307042	39341	154412	258	512879	0			18805	38	0	0	0	0	0	0	0	0	0		
623052																0	8307	307	1478	3	89257	8607	101631	390	200673	0			4903	12	0	0	0	0	0	0	0	0	0		
623445															774577	0	96429	6750	2300	7	1444841	163148	698535	587	2242105	0	2256951	0			0	0	0	0	0	0	0	0	0		
623454																0	5419	235	0	0	209346	16489	92684	165	307449	0					0	0	0	0	0	0	0	0	0		
623548																0	3843	190	0	0	51655	5852	11920	17	67418	0			664	2	0	0	0	0	0	0	0	0	0		
624152																0	2809	141	0	0	21370	2746	8410	15	32589	0			459	1	0	0	0	0	0	0	0	0	0		
624246																0	5554	671	0	0	73483	19457	15264	26	94301	0					0	0	0	0	0	0	0	0	0		
624563																0	1106	69	646	1	17993	1752	10494	12	30239	0					0	0	0	0	0	0	0	0	0		
624648																0	3277	153	0	0	32168	4013	13717	32	49162	0			2334	4	0	0	0	0	0	0	0	0	0		
624956																0	3237	343	1096	3	47911	16555	2614	7	54858	0					0	0	0	0	0	0	0	0	0		
625056																0	1839	125	0	0	29541	3062	5367	9	36747	0					0	0	0	0	0	0	0	0	0		
625065																0	3926	273	0	0	67368	14660	32328	25	103622	0			14641	11	0	0	0	0	0	0	0	0	0		
625140																0	4171	284	0	0	71970	8035	36553	31	112694	0			16848	14	0	0	0	0	0	0	0	0	0		
625159																0	3944	212	254	1	180417	15856	204087	271	388702	0			62337	41	0	0	0	0	0	0	0	0	0		
625449																0	4724	205	254	1	43243	4993	14574	16	62795	0			1305	2	0	0	0	0	0	0	0	0	0		
625654																0	23385	1226	1629	5	496386	39726	258257	417	779657	0					0	0	0	0	0	0	0	0	0		
625757																0	9407	501	819	2	134928	15842	49184	57	194338	0			6578	15	0	0	0	0	0	0	0	0	0		
625850																0	22750	811	1289	4	211216	12582	53771	54	289026	0					0	0	0	0	0	0	0	0	0		
625953																0	3127	199	0	0	74830	7759	28031	60	105988	0			15397	24	0	0	0	0	0	0	0	0	0		
626101																0	60217	2814	7717	18	432840	36482	66378	162	567153	0			8813	22	0	0	0	0	0	0	0	0	0		
626941																0	11173	577	937	1	134794	19105	19982	37	166886	0			11982	22	0	0	0	0	0	0	0	0	0		
627108																0	35676	1722	8481	24	232778	23012	26641	69	303576	0			0	0	0	0	0	0	0	0	0	0	0		
627377																0	1442	55	0	0	21425	685	583	1	23450	0					0	0	0	0	0	0	0	0	0		
627407																0	24478	1822	2530	8	291635	37200	25220	65	343863	0			3882	9	0	0	0	0	0	0	0	0	0		
627425																0	4544	263	751	2	157491	8611	24197	28	186983	0			9127	10	0	0	0	0	0	0	0	0	920		
627658															218979	0	55956	2919	921	3	668320	60743	209911	303	935108	0	921586	0	52404	164	57	0	0	0	0	0	0	0	0		
627854																0	22663	815	965	3	94038	11226	33065	33	150731	0			0	0	0	0	0	0	0	0	0	0	0		
628039																0	3969	166	0	0	42361	4956	25210	40	71540	0			3820	10	0	0	0	0	0	0	0	0	0		
628123																0	37945	1168	1125	4	257970	11665	6954	23	303995	1			9914	18	0	0	0	0	0	0	0	0	0		
628178																0	15772	1358	254	1	293543	15211	42374	68	351943	0			17424	31	0	0	0	0	0	0	0	0	0		
628356																0	11031	490	0	0	108661	10183	27479	35	147171	0			1944	4	0	0	0	0	0	0	0	0	400		
628552																0	3360	151	0	0	67859	8092	27555	36	98774	0			645	1	0	0	0	0	0	0	0	0	0		
629148																0	3896	194	314	1	60949	5083	15190	16	80349	0			0	0	0	0	0	0	0	0	0	0	0		
629353																0	12872	662	278	1	129549	13514	61744	96	204443	0			10620	20	0	0	0	0	0	0	0	0	0		
629522																0	5616	478	0	0	110051	14078	13779	23	129446	0			1404	4	0	0	0	0	0	0	0	0	0		
629746																0	4069	169	525	1	72791	4745	8000	22	85385	0			391	1	0	0	0	0	0	0	0	0	0		
629849																0	3170	118	274	1	34019	4035	2773	9	40237	0			3068	8	0	0	0	0	0	0	0	0	0		
630041																0	429	16	0	0	16142	2140	1169	3	17740	0			0	0	0	0	0	0	0	0	0	0	0		
630340																0	2166	130	470	1	22403	4915	10587	17	35626	0			0	0	0	0	0	0	0	0	0	0	0		
630555																0	6458	624	303	1	232379	12135	58622	111	297762	0			15514	25	0	0	0	0	0	0	0	15000	0		
630658																0	11593	50	1290	4	165804	23021	31385	48	210163	91			14235	19	0	0	0	0	0	0	0	0	0		
631039																0	6615	349	322	1	106020	7801	29075	28	142032	0			11875	10	0	0	0	0	0	0	0	0	0		
631150																0	3601	196	615	2	99020	8882	26131	47	129367	0			8920	16	0	0	0	0	0	0	0	0	0		
631178																0	14871	727	1180	4	89453	10168	11801	25	117305	0					0	0	0	0	0	0	0	0	0		
631422																0	46913	2008	4882	14	496695	58256	180357	218	728847	0			32765	64	0	0	0	0	0	0	0	0	0		
632139																0	0	0	0	0	9584	1164	647	2	10231	0			0	0	0	0	0	0	0	0	0	0	0		
632410																0	19112	2340	1801	5	290676	39445	140388	145	451977	0			83265	75	0	0	0	0	0	0	0	0	0		
632607																0	27651	1758	0	0	331827	34850	89267	164	448745	0			3958	9	0	0	0	0	0	0	0	0	0		
632858																0	4225	125	883	3	117995	4033	210559	120	333662	0			22530	17	0	0	0	0	0	0	0	0	0		
633154																0	15370	854	270	1	302612	40714	150462	177	468714	0			29780	52	0	0	0	0	0	0	0	0	0		
633341																0	3244	134	0	0	31041	2595	9346	19	43629	0			403	1	0	0	0	0	0	0	0	0	210		
633501															54327	0	75885	5130	2405	8	921132	88781	136888	267	1136310	0	1134999	0	42003	71	0	0	0	0	0	0	0	0	0		
633640																0	4615	443	0	0	88629	7216	43430	51	136674	0			13612	15	0	0	0	0	0	0	0	0	0		
633837																0	17268	954	1422	5	153360	12681	39226	61	211276	0			18679	30	0	0	0	0	0	0	0	0	0		
634272																0	16728	1048	768	2	199463	11165	69545	84	286504	0	282416	0	7439	14	0	0	0	0	0	0	0	0	0		
634357																0	5052	437	0	0	61154	8392	40813	44	107021	0			3834	6	0	0	0	0	0	0	0	0	2560		
634544																0	3659	390	603	1	40551	6809	2774	7	47587	0					0	0	0	0	0	0	0	0	0		
634656																0	2388	119	0	0	25424	3120	3944	5	31756	0			831	1	0	0	0	0	0	0	0	0	0		
634731																0	5305	401	0	0	38380	3984	5501	12	49186	0			1013	2	0	0	0	0	0	0	0	0	0		
634946																0	774	42	0	0	21550	1543	2837	8	25162	0			0	0	0	0	0	0	0	0	0	0	0		
634955																0	7918	420	0	0	101237	11002	64329	69	173484	0					0	0	0	0	0	0	0	0	0	NO	
635457																0	3050	129	261	1	36329	5398	5660	9	45300	0					0	0	0	0	0	0	0	0	0		
635840																0	5637	458	0	0	118359	9443	20525	42	144520	0			1005	3	0	0	0	0	0	0	0	0	0		
635859															107009	0	276873	16771	4107	14	3199584	292700	213867	370	3694431	0	3646518	0	62815	89	0	0	0	0	0	0	0	0	6339		
635907																0	31975	1228	12770	30	284543	21945	204687	308	533975	0			8552	18	0	0	0	0	0	0	0	0	0		
636753																0	1343	82	0	0	30493	2679	4912	12	36748	0					0	0	0	0	0	0	0	0	0		
636771															91994	0	77365	6232	2524	7	2086990	275216	360677	507	2527556	0	2598182	0	254597	235	0	0	0	0	0	0	0	0	31199		
637451	3383867	239946	3360731	220754	0	0	0	12022	0	0	0	0	160570	140915	1040329	0	126461	12149	5161	11	1629300	212828	1382999	1461					449648	443									0		
637554																0	7584	298	889	3	104928	11901	71675	64	185076	0			4730	10	0	0	0	0	0	0	0	0	0		
637750																0	6968	418	560	2	98720	10668	23806	49	130054	0			1984	4	0	0	0	0	0	0	0	0	809		
638047																0	15891	638	953	2	158564	12596	20555	34	195963	0			799	2	0	0	0	0	0	0	0	0	0		
638131																0	13632	663	356	1	114748	9896	26176	32	154912	0			6196	14	0	0	0	0	0	0	0	0	0		
638346																0	1467	65	0	0	29595	2462	1736	3	32799	0			619	2	0	0	0	0	0	0	0	0	0		
638355																0	5657	205	6439	10	102427	5365	28662	53	143185	0			6700	16	0	0	0	0	0	0	0	0	0		
638850																0	3362	262	0	0	68866	4851	49122	61	121350	0			16930	16	0	0	0	0	0	0	0	0	0		
639343																0	9756	762	515	2	117095	14635	13611	34	140977	0					0	0	0	0	0	0	0	0	0		
639549																0	10050	469	340	1	149682	11457	30688	44	190760	0			3584	8	0	0	0	0	0	0	0	0	0		
639567																0	0	0	0	0	3609	11343	0	0	3609	0			0	0	0	0	0	0	0	0	0	0	0		
639633																0	6457	304	0	0	99929	9293	29959	42	136345	0			3475	8	0	0	0	0	0	0	0	0	0		
639651																0	1446	70	0	0	40499	3891	11725	15	53670	0					0	0	0	0	0	0	0	0	0		
639857																0	911	72	0	0	14980	1841	11957	11	27849	0					0	0	0	0	0	0	0	0	0		
639950																0	4447	202	588	2	50701	6109	14139	25	69875	0			7728	11	0	0	0	0	0	0	0	0	0		
640143																0	4321	269	0	0	47919	4956	17601	22	69841	0			9611	8	0	0	0	0	0	0	0	0	0		
640152																0	1615	62	0	0	33540	2855	10517	18	45672	0			5974	11	0	0	0	0	0	0	0	0	0		
640246																0	12587	691	0	0	201696	15849	33589	66	247872	0					0	0	0	0	0	0	0	0	25892		
640442																0	5330	250	576	2	81314	7276	6709	18	93929	0			1079	2	0	0	0	0	0	0	0	0	1281		
640554																0	299	21	252	1	29876	1597	4986	9	35413	0			483	1	0	0	0	0	0	0	0	0	0		
640956																0	6646	247	1150	3	69470	6749	24736	25	102002	0			9593	8	0	0	0	0	0	0	0	0	0		
641047																0	6207	271	258	1	50178	5089	3327	6	59970	0			328	1	0	0	0	0	0	0	0	0	0		
641252																0	4610	265	525	2	49953	6326	25752	47	80840	0			2797	6	0	0	0	0	0	0	0	0	0		
641355																0	5389	246	0	0	238929	16727	115516	171	359834	0			45985	79	0	0	0	0	0	0	0	0	0		
641364																0	0	0	0	0	31741	2550	6556	12	38297	0			2676	4	0	0	0	0	0	0	0	0	0		
641449																0	7136	331	292	1	64610	6443	21619	24	93657	0			1700	5	0	0	0	0	0	0	0	0	0		
641476															100840	0	32652	1419	1544	5	845501	42516	295387	473	1175576	492	1173032	52	50263	75	0	0	0	0	0	0	0	0	0		
641579																0	9179	511	1126	3	102535	9197	11544	28	124384	0					0	0	0	0	0	0	0	0	0		
641775																0	41786	2605	1422	4	358556	20307	38019	90	439783	0			573	1	0	0	0	0	0	0	0	0	0		
642259																0	21757	1107	803	3	449235	45822	207230	271	679025	0			83405	110	0	0	0	0	0	0	0	0	0		
642437																0	10933	840	535	2	79423	7526	22963	36	113854	0			3679	9	0	0	0	0	0	0	0	0	0		
642549															287664	0	44600	3611	3193	6	384274	35097	376344	213	808411	0	825414	0	40223	32	0	0	0	0	0	0	0	0	5000		
642857																0	10438	504	691	1	146158	13269	30507	46	187793	0			3099	9	0	0	0	0	0	0	0	0	17923		
642866																0	1128	48	0	0	62371	2293	7369	23	70868	0			1221	3	0	0	0	0	0	0	0	0	0		
643274																0	1990	102	0	0	12223	952	0	0	14213	0					0	0	0	0	0	0	0	0	0		
643340																0	11546	1005	919	3	163095	18431	46446	62	222006	0			12632	23	0	0	0	0	0	0	0	0	0		
643368																0	2129	67	0	0	20305	1982	4687	9	27121	0			1657	5	0	0	0	0	0	0	0	0	0		
643452																0	6271	239	313	1	117270	10440	23883	41	147737	0			0	0	0	0	0	0	0	0	0	0	0		
643546																0	5296	225	575	2	53457	5228	12463	25	71791	0	72099	0			0	0	0	0	0	0	0	0	0		
643658																0	1514	69	0	0	60447	4979	14157	31	76118	0			3708	7	0	0	0	0	0	0	0	0	0		
644057																0	2833	112	0	0	31866	2983	676	2	35375	0			0	0	0	0	0	0	0	0	0	0	0		
644132																0	15286	862	2004	6	180238	22069	32888	63	230416	0			5181	11	0	0	0	0	0	0	0	0	806		
644141																0	4158	167	267	1	50760	6381	14899	21	70084	0			550	1	0	0	0	0	0	0	0	0	0		
644440																0	1160	56	0	0	16372	1265	8815	17	26397	50					0	0	0	0	0	0	0	0	0		
644459																0	611	41	0	0	14913	961	2361	1	17885	0			2361	1	0	0	0	0	0	0	0	0	0		
644646																0	8777	426	421	1	79749	9136	9208	17	98155	0			783	1	0	0	0	0	0	0	0	0	0		
644776																0	6849	647	573	2	71910	4942	5245	8	84577	0			3444	3	0	0	0	0	0	0	0	0	0		
644842																0	3929	192	289	1	56967	6025	17670	20	78855	0	78855	0	1644	3	0	0	0	0	0	0	0	0	0		
644963																0	1366	100	0	0	22682	2780	15256	61	39304	0			0	0	0	0	0	0	0	0	0	0	0		
645054																0	33780	1569	1915	6	251628	30986	112708	214	400033	0			9183	9	0	0	0	0	0	0	0	0	0		
645157																0	2225	156	0	0	62539	5885	17215	24	81979	0					0	0	0	0	0	0	0	0	0		
645317																0	23602	1528	532	2	266779	39139	463432	943	754345	0			91550	69	0	0	0	0	0	0	0	0	0		
645465																0	3661	200	0	0	117637	8253	47326	93	168624	0			6693	19	0	0	0	0	0	0	0	0	0		
645540																0	18150	1401	839	3	153632	11881	31320	65	203941	0			3644	5	0	0	0	0	0	0	0	0	0		
645625															341658	0	250023	17932	7273	19	3154484	327295	630352	916	4047669	5537	4021002	6152	106164	195	0	0	0	0	0	0	0	0	55611		
645661																0	1609	155	0	0	49892	1240	57204	61	108706	0			1233	3	0	0	0	0	0	0	0	0	0		
646042																0	4216	365	525	2	52840	5419	5768	13	63349	0			0	0	0	0	0	0	0	0	0	0	0		
646145																0	11831	486	278	1	92983	10114	19321	33	124413	0			3669	10	0	0	0	0	0	0	0	0	0		
646444																0	9968	562	0	0	288658	11630	16069	40	314695	0			0	0	0	0	0	0	0	0	0	0	0		
646453																0	313	15	364	1	16974	547	4328	12	21979	0			901	2	0	0	0	0	0	0	0	0	0		
646471																0	3747	202	721	1	7361	727	411	1	12240	0					0	0	0	0	0	0	0	0	0		
646556																0	5219	176	0	0	45684	4686	18146	33	69049	0			2622	5	0	0	0	0	0	0	0	0	0		
646743																0	15453	1900	1018	2	156401	14767	64962	70	237834	0			1349	4	0	0	0	0	0	0	0	0	200		
646837																0	2059	102	835	3	102358	3256	195988	195	301241	0			0	0	0	0	0	0	0	0	0	0	0	no	
646958																0	3323	237	0	0	36266	5341	4030	9	43619	0			2540	5	0	0	0	0	0	0	0	0	0		
647218																0	28625	1985	1582	4	247163	30224	71465	119	348835	0			14407	26	28	0	0	0	0	0	0	0	0		
647245																0	10674	443	0	0	91519	7750	23635	36	125828	0			3723	9	0	0	0	0	0	0	0	0	0		
647414																0	3984	375	0	0	59739	7847	27183	34	90906	0			2127	6	0	0	0	0	0	0	0	0	0		
647432																0	31259	1129	1141	4	475964	31325	86517	170	594881	0			16879	21	0	0	0	0	0	0	0	0	0		
647759																0	2546	138	0	0	56602	1000	513	2	59661	0			873	2	0	0	0	0	0	0	0	0	0		
647955																0	1993	94	980	3	31045	1325	4689	11	38707	0			0	0	0	0	0	0	0	0	0	0	0		
648055																0	8976	455	515	2	182873	24691	21755	49	214120	0			7004	12	0	0	0	0	0	0	0	0	0		
648130																0	12801	342	1397	3	164953	10392	313992	1232	493143	0			27246	53	0	0	0	0	0	0	0	0	0		
648242																0	27535	1039	1470	5	433001	36293	302681	237	764687	0					0	0	0	0	0	0	0	0	0		
648251																0	6157	341	0	0	111553	10185	38868	48	156578	0			10162	17	0	0	0	0	0	0	0	0	0		
648345																0	2762	505	0	0	36832	3680	3817	8	43411	0			0	0	0	0	0	0	0	0	0	0	0		
648550																0	2273	139	0	0	46018	5077	11241	15	59532	0			1373	4	0	0	0	0	0	0	0	0	0		
648952																0	2112	129	0	0	65941	5422	27134	53	95187	0			12304	14	0	0	0	0	0	0	0	0	0		
649342																0	7575	392	0	0	72603	7293	45465	41	125643	0			4143	7	0	0	0	0	0	0	0	0	600		
649351																0	1175	102	0	0	16919	1981	4208	8	22302	0	22302	0	0	0	0	0	0	0	0	0	0	0	0		
649632																0	760	90	436	1	14411	1210	4054	5	19661	0			1088	2	0	0	0	0	0	0	0	0	0		
649650																0	3640	197	0	0	99143	8286	38496	34	141279	0			8033	11	0	0	0	0	0	0	0	0	0		
649874																0	6225	312	252	1	53952	5610	5259	12	65688	0			1934	3	0	0	0	0	0	0	0	0	0		
650674																0	40690	1865	1035	4	610515	32396	66962	144	719203	0			23244	38	0	0	0	0	0	0	0	0	0		
650955																0	0	0	0	0	8770	2094	3585	14	12355	0					0	0	0	0	0	0	0	0	0		
651103															931400	0	23492	1774	817	3	547312	21457	822124	660	1393745	0	1386897	0	343368	322	0	29000	0	0	0	0	0	0	49825		
651121																0	15037	799	1700	4	151569	19330	44654	58	212960	0			6215	10	0	0	0	0	0	0	0	0	0		
651149																0	2580	210	303	1	40245	3444	6465	15	49593	0			1626	3	0	0	0	0	0	0	0	0	2571		
651158																0	5054	388	252	1	59346	6002	7118	15	71770	0			264	1	0	0	0	0	0	0	0	0	0		
651354																0	2386	295	282	1	23181	3591	8264	10	34113	0			5022	5	0	0	0	0	0	0	0	0	0		
651448																0	0	0	0	0	28	3	500	1	528	0					0	0	0	0	0	0	0	0	0		
651457																0	2492	120	0	0	22707	2314	1443	2	26642	0			0	0	0	0	0	0	0	0	0	0	0		
651541																0	1406	100	0	0	48381	6566	24142	34	73929	0			2692	7	0	0	0	0	0	0	0	0	0		
651756																0	7779	330	593	1	109051	7664	52596	87	170019	0			5996	15	0	0	0	0	0	0	0	0	0		
651859															151969	0	35524	1956	729	2	1089805	73313	216327	379	1342385	0	1318849	0	53025	86	0	0	0	0	0	0	0	0	0		
651952																0	5999	237	0	0	61088	5939	18491	41	85578	0			5768	12	0	0	0	0	0	0	0	0	0		
652043																0	20062	891	1421	3	134461	17822	30101	36	186045	0			3959	8	0	0	0	0	0	0	0	0	0		
652351																0	29464	1416	4079	9	436479	43935	142949	200	612971	0			31170	41	0	0	0	0	0	0	0	0	2191		
652445																0	6672	494	0	0	65357	6284	11014	20	83043	0					0	0	0	0	0	0	0	0	0		
652753																0	10611	515	251	1	66102	8145	26426	50	103391	0					0	0	0	0	0	0	0	0	0		
652874																0	7234	97	253	1	313501	3779	124110	117	445098	0	496198	0	67403	34	0	0	0	0	0	0	0	0	0		
652959																0	1875	73	317	1	17824	1486	1159	3	21175	0					0	0	0	0	0	0	0	0	0		
653134																0	6969	292	542	2	139767	14389	63430	81	210708	0			15927	23	0	0	0	0	0	0	0	0	0		
653349																0	47626	2484	625	2	283426	18931	69400	114	401077	0			6629	14	0	0	0	0	0	0	0	0	0		
653433																0	5732	674	266	1	69648	11360	11351	13	86997	0					0	0	0	0	0	0	0	0	0		
653611																0	21290	968	313	1	250933	26421	26349	58	298885	0			312	1	0	0	0	0	0	0	0	0	19637		
653648															370078	0	33913	1510	2237	8	767031	42375	400017	418	1203198	0	1209253	0	175898	209	0	0	0	0	0	0	0	0	28654		
653947																0	8531	475	0	0	93019	7844	16234	26	117784	0			2405	4	0	0	0	0	0	0	0	0	0		
654047																0	3745	150	0	0	34930	2933	6043	12	44718	0			0	0	0	0	0	0	0	0	0	0	0		
654252																0	9179	183	591	2	170534	17051	66245	89	246549	0					0	0	0	0	0	0	0	0	0		
654300																0	8432	477	0	0	108200	10157	14529	32	131161	0			0	0	0	0	0	0	0	0	0	0	0		
654542																0	4351	196	269	1	50168	3816	11348	18	66136	0					0	0	0	0	0	0	0	0	0		
655156																0	1020	71	0	0	23851	2114	1763	3	26633	0			0	0	0	0	0	0	0	0	0	0	0		
655530																0	1210	76	0	0	9700	672	817	2	11727	0	12311	0	317	1	0	0	0	0	0	0	0	0	0		
655651																0	440	122	0	0	45044	3758	6138	17	51622	0			782	3	0	0	0	0	0	0	0	0	0		
655660																0	8054	430	1016	3	150942	9203	80512	104	240524	0			18329	29	0	0	0	0	0	0	0	0	0		
655839																0	19415	803	2315	7	225453	14100	92225	95	339408	0	300636	0	43877	18	0	0	0	0	0	0	0	0	2343		
655857																0	5080	229	743	2	55921	6605	19247	32	80991	0			4883	9	0	0	0	0	0	0	0	0	0		
656032																0	9006	989	0	0	100805	28065	24306	30	134117	0			1045	4	0	0	0	0	0	0	0	0	0		
656153																0	4828	141	900	3	37405	3026	7756	18	50890	0			0	0	0	0	0	0	0	0	0	0	0		
656247																0	1093	116	0	0	30438	3536	1891	5	33422	0			0	0	0	0	0	0	0	0	0	0	0		
656359																0	6151	351	829	3	111386	16329	34693	40	153059	0			9230	19	0	0	0	0	0	0	0	0	0		
656470																0	46448	1879	3534	11	393137	45135	111997	201	555116	0			15835	27	0	0	0	0	0	0	0	0	18024		
656649																0	5505	248	0	0	166094	12227	66154	76	237753	0			40652	36	0	0	0	0	0	0	0	0	17198		
656658																0	1153	61	0	0	33675	3521	27684	34	62512	0			11978	15	0	0	0	0	0	0	0	0	0		
656733	8211417	0	8393397	0	0	0	0	0	0	0	0	50000	0	0	2286209	0	379772	18627	11573	31	5222589	276251	2597483	2640					923872	796									144156		
656742																0	4757	228	280	1	60674	8551	36749	142	102460	0			300	1	0	0	0	0	0	0	0	0	0		
657178																0	9901	609	285	1	88355	4034	3240	9	101781	0					0	0	0	0	0	0	0	0	0		
657365															569332	0	12966	907	254	1	2280549	109689	369039	693	2662808	0	2676511	0	99176	271	0	0	0	0	0	0	0	0	0		
657459															321127	0	61776	3008	1969	5	553741	83356	179033	230	796519	0	782982	0	67269	69	0	0	0	0	0	0	0	0	40888		
657758																0	4333	212	301	1	61141	6568	13988	25	79763	0					0	0	0	0	0	0	0	0	0		
657954																0	3948	269	0	0	49533	4525	6645	11	60126	0			358	1	0	0	0	0	0	0	0	0	0		
658540																0	6899	383	271	1	100865	11788	52117	63	160152	0	164710	0	14874	25	0	0	0	0	0	0	0	0	0		
658559															275365	0	65693	1850	12492	43	634209	34397	409330	507	1121724	0	1133419	0	0	0	0	0	0	0	0	0	0	0	0		
658924																0	7241	530	0	0	100576	18121	7862	21	115679	0			1676	3	0	0	0	0	0	0	0	0	0		
659042																0	2116	165	0	0	43173	2577	26600	35	71889	0			344	1	0	0	0	0	0	0	0	0	3639		
659257															266730	0	126479	3707	5006	18	2021192	139991	744253	1041	2896930	0	2898377	0	219393	312	0	0	0	0	0	0	0	0	0		
659341																0	10315	563	967	1	176399	16780	22864	44	210545	0					0	0	0	0	0	0	0	0	0		
659453																0	4417	217	0	0	56437	4084	15988	30	76842	0			3582	6	0	0	0	0	0	0	0	0	0		
659538																0	9743	631	406	1	216756	17031	62024	97	288929	0	279766	0	30240	31	0	0	0	0	0	0	0	0	0		
659556																0	3782	177	0	0	59381	5982	18101	26	81264	0					0	0	0	0	0	0	0	0	370		
659622																0	3613	214	252	1	133163	5648	74403	84	211430	0			23511	32	0	0	0	0	0	0	0	0	0		
659640																0	0	0	0	0	10968	963	4709	10	15677	0					0	0	0	0	0	0	0	0	0		
659734																0	7909	360	0	0	68130	5244	14703	22	90753	11					0	0	0	0	0	0	0	0	0		
659855															2203516	0	179970	10708	15520	42	2885578	326320	2703727	2468	5805774	20979	5769828	24347	523062	597	0	0	0	0	0	0	0	15000	263103		
660066																0	131	7	0	0	32341	2169	14517	17	46989	0			3439	4	0	0	0	0	0	0	0	0	0		
660253																0	52	9	258	1	37369	3791	3170	9	40849	0					0	0	0	0	0	0	0	0	0		
660271																0	1931	116	0	0	126057	13009	21897	32	149885	0			4562	7	0	0	0	0	0	0	0	0	0		
660570																0	29026	1560	1475	4	120920	7902	22315	40	173736	0			0	0	0	0	0	0	0	0	0	0	0		
660655															622726	0	32163	1768	798	3	773238	69035	547711	547	1353910	0	1295952	0	162800	201	0	0	0	0	0	0	0	0	29087		
660927																0	11521	897	979	3	137937	10342	47040	88	197477	0					0	0	0	0	0	0	0	0	3766		
661157																0	1032	33	0	0	11681	1184	7336	11	20049	0			0	0	0	0	0	0	0	0	0	0	0		
661223																0	18538	529	3480	9	109891	7713	18302	28	150211	0			1969	4	0	0	0	0	0	0	0	0	0		
661308	3195927	0	3166415	0	1330	83096	0	0	0	0	0	0	0	0	2590580	0	131928	10522	3985	11	1363716	121602	1696298	859					791161	388									279968		
661858																0	7420	327	563	2	33269	2974	4678	8	45930	0			654	2	0	0	0	0	0	0	0	0	0		
662350																0	3317	168	0	0	37222	4530	6633	13	47172	0	46060	0	1378	3	0	0	0	0	0	0	0	0	0		
662369															285848	0	15777	841	599	2	754873	80809	341025	284	1112274	0	1111445	0	96229	160	0	0	0	0	0	0	0	0	0		
662453																0	11191	527	295	1	339492	31255	98788	165	449765	0	449367	0	14248	27	0	0	0	0	0	0	0	0	0		
662640																0	20751	1345	733	2	399446	10208	74933	122	495863	0			14204	21	0	0	0	0	0	0	0	0	0		
662659																0	4706	299	0	0	102958	7853	9258	20	116922	0			7566	17	0	0	0	0	0	0	0	0	0		
662949																0	13019	729	0	0	187585	16183	40675	81	241279	0			9504	21	0	0	0	0	0	0	0	0	0		
663058																0	14902	887	1045	3	282589	25038	66004	127	364540	0			4383	8	0	0	0	0	0	0	0	0	17660		
663245															323677	0	56347	2577	2565	8	783525	75811	476141	386	1318578	0	1260139	0	276496	139	0	0	0	0	0	0	0	0	3145		
663450																0	2997	261	259	1	37179	4191	8963	18	49398	0			1000	3	0	0	0	0	0	0	0	0	0		
663638																0	3819	187	264	1	40156	3912	6340	17	50579	0			0	0	0	0	0	0	0	0	0	0	0		
663647																0	16929	516	2234	6	224629	9794	71047	96	314839	0			12155	12	0	0	0	0	0	0	0	7000	0		
663656																0	3107	263	0	0	64798	10741	4616	12	72522	0			1848	5	0	0	0	0	0	0	0	0	0		
663722																0	1468	83	0	0	22127	1773	1101	3	24696	0					0	0	0	0	0	0	0	0	0		
663768																0	2424	111	0	0	60801	7893	7990	17	71215	0			1458	4	0	0	0	0	0	0	0	0	0		
663834															737677	0	103354	3558	4426	14	2261373	85742	1182060	1901	3551213	0	3529707	0	219594	371	3266	0	0	0	0	0	0	0	0		
663955																0	5161	377	0	0	96477	7747	12337	21	113975	0			2056	4	0	0	0	0	0	0	0	0	0		
664206															270215	0	133864	4838	23597	57	1072860	90930	407131	701	1681659	44207	1665718	40581	32047	39	0	0	0	0	0	0	0	0	0		
664336																0	1807	83	0	0	343897	8781	46408	88	392112	0			23941	45	0	0	0	0	0	0	0	0	0		
