"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF588	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF600	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF588	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF600	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RIADG377	
733661																																																										0	0	0		0	0			0	0	43036	0	0	42972	64	0	0	0	0	0	2260	0	0	0	0	0	0	301	1959	19258	21262	0	0								0	0			0	0	0	0	0	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
733755																																																										0	6914	1004		1100	0			2218	658	1730	0	0	48703	0	75	0	19069	636	6170	18847	1827	3010	11934	1277	1007	0	6821	8393	11128	2408	884	0								0	20			0	0	2904	3865	5537	2805			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	23736		0	168							0	
733951																																																										0	8826	0		6396	0			906	165	3145	0	127	39339	0	0	0	13080	381	11924	7679	495	2101	4946	5024	431	0	5667	12366	3408	4200	551	50								0	0			0	0	373	292	1763	3856			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		24036		0	29								
734051																																																										0	1959	0		1119	0			5110	273	1393	0	153	36059	0	0	0	14506	1384	632	14225	2383	2051	3786	3087	430	2153	5902	4005	4573	4330	525	427								0	17			0	0	2948	862	5692	621			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	22								
734248																																																										1000	45934	213		16256	45			25996	509	5593	0	5168	158011	0	3937	1556	17670	490	6140	43659	177	250	1059	4579	8656	2901	29258	27293	24625	25725	26721	1332								0	62			0	0	483	0	24913	7542			0			0	29																									0	0	0	0	0	0	0	0	0	0	0	0		69111		508	1737								
734350																																																										0	13731	2139		2007	0			14992	0	16211	0	18	134326	0	0	0	29589	1669	1348	72622	5575	8788	10264	3525	676	168	30141	28118	25736	11448	7702	806								0	0			0	0	6189	6498	35180	6103			0			0	313																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
734538																																																										0	600	8344	13641	0	1709	29094	0	29094	0	0	0	0	222396	0	0	0	1978	0	0	79316	0	0	910	0	933	0	127257	18791	32014	35420	2756	0	0	0	0	0	0	0	0	0	0	0		0	0	1794	26185	47485	29132	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0	5866	58277	19507								
734613																																																										0	8610	725		15	0			15	11669	1970	0	242	147760	0	0	0	100330	9171	489	18774	1092	2165	4544	6856	29534	55336	5193	10324	8351	6354	11485	5711								0	0			0	0	2641	4905	4901	2314			0			0	1254																									0	0	0	0	0	0	0	0	0	0	0	0		134824		0	252								
734855																																																										0	1763	0		8604	0			3985	0	996	0	0	23364	0	0	0	1583	0	57	13544	156	57	123	111	916	220	5689	8044	3139	1292	1953	1282								0	0			0	0	0	2663	763	3007			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
734949																																																										0	8047	444		5478	0			4115	0	2816	0	0	46671	0	0	0	18491	20	3507	9556	303	1330	3988	8499	921	3227	4790	3143	6463	8794	1204	2936								0	0		0	0	0	1644	115	0	5501			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
735049																																																										0	439	0		190	0			796	0	743	0	85	22226	0	0	0	16801	12	0	3877	663	1450	6391	7632	0	0	834	931	1012	2053	14	0								0	0			0	0	536	109	2513	0			0			82	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	2								
735067																																																										0	3040	0		4237	0			6213	0	2931	0	858	21778	9	0	0	2947	0	0	6502	466	44	507	210	1008	428	7059	2734	4060	1876	1165	1004								0	0			0	0	0	0	0	1561			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
735142																																																										0	2230	0		5995	0			10460	331	1560	0	435	26823	0	0	0	3202	1108	0	10524	139	766	1977	22	156	0	4727	5864	7348	3558	659	0								164	0			0	0	216	78	1000	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		13779		0	44								
735357																																																										0	4613	0		4577	0			1065	0	462	0	0	13644	0	61	0	2080	0	0	3872	68	464	1185	15	348	0	4200	1760	1578	1583	2253	190								0	0			0	0	0	0	0	778			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	8								
735414																																																										0	537	0		23	0			128	1631	3502	0	0	34361	0	0	0	23957	311	98	2680	123	292	329	385	7711	15117	1602	663	1777	1497	2648	2205								118	34			0	0	10	0	1429	2669			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	12								
735441																																																										0	68450	1338	0	155319	0	84271	0	84271	8094	6442	0	0	432058	0	0	0	8704	4178	6074	184367	1136	649	2596	3630	195	498	111070	114126	72411	82137	32156	11135	0	0	0	0	0	0	0	1557	0	0		0	0	956	9400	50901	23121	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		142932	9327	0	9327								
735656																																																										0	6789	1324		515	381			5401	0	5869	0	0	46206	0	0	805	5774	573	848	26609	1337	1490	1902	787	258	0	14172	9610	6188	5493	3855	0								0	487			0	0	618	6763	8047	4046			0			487	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0							0	
735768																																																										0	7391	8436	0	119	9778	48444	0	48444	9997	3243	0	0	371242	543	3610	8500	30593	4226	4495	64021	725	6504	7578	12405	2142	0	44180	46678	65275	45423	114200	8259	0	0	0	0	0	0	0	0	813	0		0	0	6074	17593	126670	104366	0	3610	0			705	1117																									0	0	0	0	0	0	0	0	0	0	0	0		217014	210	0	210								
735852																																																										2781	25182	11583	0	8728	9381	22217	0	22217	12943	16709	0	0	463499	0	0	0	125077	14823	35586	189980	14007	29740	45740	8288	11904	13743	54450	98473	104600	42351	14662	12984	2781	0	2781	0	0	0	0	0	0	0		0	0	16380	52779	81942	72241	0	0	0			479	0																									0	0	0	0	0	0	0	0	0	0	0	0	18781	187600	114	0	114							176	
736158																																																										0	1289	0		6271	0			2581	0	1588	0	82	12716	0	0	0	612	0	0	6376	190	175	113	0	134	0	3802	2266	1173	3224	1360	278								0	1			0	0	0	0	0	288			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		4	0								
736206																																																										0	0	16248	4928	0	0	45778	0	45778	56127	7690	0	0	544601	0	0	0	263991	11036	123711	110785	4875	20399	18469	10505	48295	160585	79060	7848	22127	49573	112282	9461	0	0	0	0	0	0	0	0	1578	0		0	0	6596	5997	33121	91360	0	0	0			11	251																									0	0	0	0	0	0	0	0	0	0	0	0		0	151	0	5079								
736448																																																										0	55910	21311	0	10586	0	53239	0	53239	16206	17863	0	2208	639410	5	0	887	140136	15192	8051	169270	12427	13132	38764	59374	13244	1533	93291	79422	144507	134623	37892	751	0	0	0	0	0	0	0	0	5	0		0	0	19589	78869	123227	84203	0	0	0			0	510																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	871	0	871							0	
736550																																																										0	25518	0		15415	0			13337	0	6157	0	165	113367	0	0	0	35163	649	7277	46383	4707	5603	13241	10206	1257	0	18932	17155	23482	12884	5409	0								0	218			0	0	1163	782	13735	909			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		42672		0	156								
736662																																																										0	1726	0		1719	0			12315	0	6464	0	0	41230	0	0	0	8654	105	4217	13394	366	851	991	3018	1197	2218	6641	8887	4022	7663	2830	2188								0	0			0	0	1315	282	8610	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	40								
736877																																																										0	0	12745	0	0	0	29867	0	29867	23910	1958	0	0	395834	154	215	27006	174977	24575	42460	62901	4130	7765	11701	28824	46648	72759	87277	7159	33715	37716	36408	5015	0	0	0	0	0	0	0	0	1794	0		0	0	877	17898	32824	59899	0	215	0			0	1864																									0	0	0	0	0	0	0	0	0	0	0	0		186244	14449	0	14449								
737548																																																										0	36053	4352	0	34645	0	62280	0	62280	9753	7828	0	8411	324146	0	0	0	46555	12210	20304	106848	2285	7281	16719	16226	809	1178	59215	52842	74522	61634	19876	7216	0	0	0	0	0	0	0	0	260	0		0	0	3476	10770	41166	46325	0	0	0			0	169																									0	0	0	0	0	0	0	0	0	0	0	0		128295	62	0	62								
737632																																																										0	14360	1692	0	0	4302	2157	0	2157	14911	1799	0	27	145522	223	0	0	26219	2741	4980	31390	2963	5411	2682	273	1398	9548	29629	20791	25579	11125	26631	1496	0	0	0	0	0	0	0	0	26	0		0	0	4690	5481	59715	11723	0	0	0			2146	4479																									0	0	0	0	0	0	0	0	0	0	0	0		143053	204	0	204								
737753																																																										0	9312	30		9698	0			4002	0	1082	0	468	31255	0	0	0	3743	22	0	8750	27	283	715	710	2008	0	8466	1762	3374	5271	8210	36								10	36		0	0	0	150	0	2352	350			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
738013																																																										0	60204	11199	194	28182	260	64905	0	64905	17737	2539	0	1075	383715	0	0	0	46107	3427	15045	74087	4027	10766	11135	6608	10341	2514	50054	56575	101351	95861	22577	3708	0	0	0	0	0	0	0	643	24	0		0	0	1522	4355	94124	47170	0	0	0			0	309																									0	0	0	0	0	0	0	0	0	0	0	0		276541	308	0	502								
738040																																																										0	223595	2432	0	217174	88	61837	0	61837	0	30441	0	4071	664836	0	1517	0	75619	10881	27668	211466	3848	10985	14680	11898	14151	18607	170520	82338	82531	142100	81999	26850	0	0	0	0	0	0	0	0	0	0		0	0	5992	2075	21148	7557	0	1517	0			0	341																									0	0	0	0	0	0	0	0	0	0	0	0		319198	497	0	497								
738143																																																										0	11257	16950		7707	3697			50351	387	4853	0	7131	203716	0	1300	0	24656	4099	24656	6323	203	826	1318	909	20162	817	2506	3088	1532	37643	129819	2907								0	0			0	0	943	3704	21993	48326			0			631	323																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	59								
738255																																																										0	18075	70		35816	0			9724	489	2967	0	279	74886	0	0	0	2605	408	0	37040	17	350	579	1442	171	0	28493	21683	8697	11695	1475	216								0	0			0	0	376	82	3271	713			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		7039		0	11								
738303																																																										0	0	29232	0	0	0	12213	0	12213	18459	3249	0	0	533985	0	0	0	377226	5604	147047	42463	10638	30915	44992	62123	55779	171736	40374	15861	23569	23746	36568	16495	0	0	0	0	0	0	0	0	93	0		0	0	2091	22644	15202	47972	0	0	0			275	107																									0	0	0	0	0	0	0	0	0	0	0	0		339579	0	0	0								
738611																																																										0	306	174		0	0			1322	4130	1235	0	0	30188	0	0	0	18123	101	13914	2268	1135	2696	1927	5525	6435	405	5147	2368	737	1032	1433	1099								1	88			0	0	1255	0	3410	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	43								
738657																																																										0	4927	337		2026	0			1135	0	1112	0	0	19521	0	0	0	8749	0	1203	5462	161	1042	2749	4232	501	0	631	3628	2721	3551	0	212								0	0			0	0	0	0	0	1235			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
738769																																																										0	11694	530	0	13829	0	23651	0	23651	0	10166	0	1011	189925	226	0	64	41986	1439	1726	55505	1311	6399	9455	13204	9559	1978	24162	23633	39173	45946	13343	1688	0	0	0	0	0	0	0	0	0	0		0	0	2423	17794	31258	33972	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0	398	0	398								
739159																																																										0	3163	0		2098	0			1236	0	372	0	0	11060	0	39	0	2601	0	2139	1827	0	2139	0	0	281	181	2637	4399	444	734	14	160								0	0			0	0	0	576	653	322			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
739346																																																										0	4589	306		7992	0			3644	0	2816	0	0	27247	0	0	0	4046	244	0	8355	280	231	598	2272	665	0	5687	2668	4059	8827	1664	296								0	0			0	0	0	0	3610	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
739355																																																										0	515	238		9	0			36232	0	12461	0	0	214940	0	0	0	53729	338	7095	36994	535	1692	6230	4064	8598	32611	14363	20404	32481	28457	29994	34784								0	736			0	0	2995	5962	55764	45862			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	99								
739430																																																										0	8075	11304		4060	10			23346	9810	4980	0	1646	173220	0	0	1902	48503	1559	17601	54675	5784	5271	8821	24048	3885	145	35587	25644	18802	33020	4043	3694								0	185			0	0	4000	21658	21440	12585			0			34	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	57878		0	69							0	
739560																																																										0	0	110736	0	0	22419	149639	0	149639	437980	1443	0	4452	1816836	2692	0	5633	434809	68611	255417	219631	86989	17839	38469	81734	53682	147837	572738	161493	239166	177285	151636	47315	0	0	0	0	0	0	0	1147	5068	0		0	0	19110	90899	173213	322146	0	0	35255			9263	4219																									0	0	0	0	0	0	0	0	0	0	0	0		1042869	275	0	275								
739832																																																										0	2812	290		2051	1816			4362	1517	3166	0	17	45197	0	0	0	20122	0	1609	9356	1353	2375	5336	9801	661	87	5730	2508	6906	6851	2483	243								244	0			0	0	1954	1219	6110	1323			0			160	135																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	10								
739850																																																										0	6881	0		13744	0			4881	0	1417	0	24	29645	0	0	0	1292	0	0	10206	161	165	6	714	21	180	5417	4463	3293	10749	4431	0								0	15			0	0	254	4	306	795			0			0	0																									9532	10290	0	4881	5145	35	1432	1608	9	13800	15113	0		0		0	32								
740249																																																										0	20291	6		28320	0			18191	199	2261	0	0	92535	0	0	0	6217	833	0	44984	356	1243	3480	1015	16	107	11659	31726	18717	14850	8446	620								0	0			0	0	3467	0	11399	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	1351								
741068																																																										0	1157	1644		227	0			9906	447	5774	0	0	56788	43	0	0	25377	1403	8496	11895	1938	3225	10331	3477	4828	1578	4166	6127	11398	6944	1959	827								0	0			0	0	1454	3365	3073	2958			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		22324		0	46								
741152																																																										0	3053	0		3002	0			4179	0	2895	0	0	18330	0	0	0	3289	57	0	7364	18	177	1068	1561	465	0	2754	4657	4330	2873	283	0								0	0			0	0	174	0	0	1476			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	205								
741330																																																										0	28105	21630	1631	7934	0	47975	0	47975	70698	28026	0	558	628759	0	0	3840	113397	8596	70868	348065	12850	20551	34370	18242	2167	23748	219258	95406	87973	69898	36854	3515	0	0	0	0	0	0	0	0	117	0		0	0	45381	85712	88017	79413	0	0	0			397	370																									0	0	0	0	0	0	0	0	0	0	0	0	0	343051	1569	0	3200							0	
741358																																																										0	1913	0		3981	0			3190	0	2212	0	0	14970	0	0	0	3489	0	0	2045	193	385	1967	829	73	0	1852	3778	3062	2460	329	0								0	0			0	0	0	0	0	185			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
741639																																																										0	60	705		2922	0			7308	0	1113	0	38	15399	0	0	0	2825	0	0	6713	291	539	754	1205	36	0	2926	4187	2540	2784	137	0								0	0			0	0	0	0	0	428			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
741648																																																										0	3736	1135		8	0			6814	0	3790	0	0	31502	2	0	0	10846	1603	5762	14738	1466	4041	3924	325	459	631	4045	7781	5812	2160	856	0								0	0			0	0	569	545	1574	882			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	2								
741657																																																										0	11867	72		28740	0			11230	769	3586	0	406	68464	0	314	0	7791	45	1743	26515	1812	104	2416	509	2950	0	23891	6537	8836	14897	5666	111								0	68			0	0	110	776	1779	885			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		6041		0	26								
741844																																																										0	13896	851		16355	0			15507	954	3935	0	3	89141	0	0	0	24645	1377	9400	20630	1415	5050	3819	868	3473	9325	15353	8162	9820	6839	10551	12843								0	196			0	0	396	1300	3515	6134			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		16181		0	77								
741871																																																										0	141834	529235	0	29209	6897	692470	0	692470	69844	151589	0	1994	6747086	4603	0	5103	913360	389519	325025	918362	6920	67306	196086	61708	159452	379329	1799441	465530	548992	524880	1271449	365086	0	0	0	0	0	0	0	0	35691	8890		0	0	294177	1000815	1033903	1465243	0	0	0			2520	21822																									0	0	0	0	0	0	0	0	0	0	0	0	1097008	4058244	2806	0	2806							2482	
741956																																																										0	2815	0		3016	359			4114	0	650	0	500	21045	0	0	0	2741	280	435	7993	210	53	533	1849	29	0	4457	3903	5289	3097	1476	0								0	0			0	0	1247	153	4320	1204			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	5								
742056																																																										0	611	127		3372	0			1992	0	8079	0	696	42301	0	0	0	10220	747	726	8598	75	103	314	459	6712	2557	3005	6742	6975	7476	3204	4680								0	0			0	0	2736	3031	3882	6808			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
742355																																																										0	7928	607		3358	0			4722	0	3157	0	0	64803	0	0	125	32138	456	1739	14587	943	3866	6033	17819	3426	51	4741	9105	5528	9760	3157	263								0	0			0	0	2290	940	8158	1049			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		30629		0	0								
742542																																																										0	4772	400		2345	0			5351	2811	1728	0	0	56019	0	0	0	16151	2851	9703	26491	3988	3892	6386	652	94	606	8773	10225	16046	2613	166	217								257	0			0	0	2442	530	8235	8140			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	6								
742560	2877	794	0	0	3661	0	0	0	0	17332	0	144	13669	13757	33	2696	0	249	370	10000	0	0	0	0	0	0	0		0	0	0	0													0	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0		3661	0	3661	0	0	0	0	17332	0	0		211	0	0		0	0	211	0	0	0							10000			0	0			0	0					0	0	2666	0			0			0	0																																							0	794	0								
742636																																																										0	0	0		0	0			20155	0	3687	0	0	74576	0	0	0	13601	798	13601	50358	3137	4072	5842	197	0	192	24713	21919	9872	1405	288	0								0	0			0	0	2686	11607	9475	12567			0			0	161																									0	0	0	0	0	0	0	0	0	0	0	0		31088		0	0								
742944																																																										0	6472	485		1153	1487			11367	8737	938	0	823	81154	0	0	0	15187	1453	5783	38751	2814	6197	3156	1656	185	806	23657	15630	19119	3700	1099	515								209	9			0	0	1737	4577	23752	4252			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	3								
743053																																																										0	5724	0		8506	0			7055	0	3351	0	0	41016	0	518	0	11841	0	0	17184	634	918	3262	6609	164	66	10348	5433	5381	6362	1566	0								0	0			0	0	0	0	4021	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		11079		0	0								
743679																																																										0	351	14180	0	0	0	20564	0	20564	24177	8460	0	6687	251677	0	0	1149	72819	31249	48070	36687	7393	9108	11468	21317	11263	11507	56852	8367	27679	40814	36304	6756	0	0	0	0	0	0	0	0	2322	0		0	0	2722	10186	24938	33011	0	0	0			598	372																									0	0	0	0	0	0	0	0	0	0	0	0		0	11	0	11								
743857																																																										0	22408	10181	0	30760	0	55077	0	55077	2440	9585	0	958	288378	0	40	0	23474	6931	3976	98582	5898	2028	4615	10623	310	0	84737	28406	67767	70612	6232	3141	0	0	0	0	0	0	0	0	1194	0		0	0	2774	56804	10139	55594	0	40	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	19385	92475	19	0	19							192	
743950																																																										0	1538	318		812	0			1658	84	2274	0	0	12840	0	0	0	4744	166	4744	7300	857	2288	632	968	0	0	1782	2374	1560	2106	250	21								0	21			0	0	63	0	1160	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	2								
744144																																																										0	2011	605		3211	0			18722	9017	5186	0	111	84963	0	287	332	26948	2660	2050	38559	7276	7466	5322	1351	30	918	25348	7127	10502	3407	391	0								0	75			0	0	644	10005	632	4849			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	10029		0	0							0	
744238																																																										0	3551	2702		1571	2524			29571	8166	11507	0	1092	127303	0	0	1328	25708	5591	7298	23011	951	3540	8490	5225	2437	4677	9943	11991	34272	37246	3684	145								0	62			0	0	451	225	16387	20677			0			234	219																									0	0	0	0	0	0	0	0	0	0	0	0		17704		0	42								
744256																																																										0	3925	7768		16540	0			22932	925	4477	0	4018	161036	0	2082	0	22186	413	15143	39455	1173	4714	6352	5792	2444	1581	49672	22494	38685	23134	3094	0								0	74			0	0	2644	12798	19778	40323			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	153								
744854																																																										0	1544	8135		2615	0			85412	110	7676	0	2210	201306	0	0	0	21008	406	14674	83992	601	575	5770	2988	7991	2929	45163	45668	27133	30870	10479	4042								0	0			0	0	5897	29115	13853	22605			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	720							0	
745150																																																										0	1975	0		1436	0			2126	0	919	0	0	10294	0	72	0	2131	38	1687	5620	384	771	827	148	0	0	1712	2779	2657	942	74	0								0	0			0	0	291	221	726	333			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	26								
745347																																																										0	13073	0		10144	0			9674	1318	550	0	380	50864	0	0	0	6052	2118	1086	16317	24	695	430	630	416	3692	9117	6482	12529	9482	6128	1008								0	0			0	0	176	0	5199	2076			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		5846		0	104								
745570																																																										0	272	2376	0	10	433	22220	0	22220	6628	3890	0	0	149049	247	0	0	21054	316	2518	39863	5578	1885	7031	3365	843	312	26796	22687	31519	21726	20681	985	0	0	0	0	0	0	0	1073	412	0		0	0	25189	7615	26221	31909	0	0	0			2227	1770																									0	0	0	0	0	0	0	0	0	0	0	0	12072	0	111	0	111							69	
745646																																																										0	7188	1462		1525	0			9564	1754	2349	0	1308	61925	0	0	0	17365	2552	28	16013	1323	2117	3780	5559	4539	46	5108	7991	5562	11484	11836	2067								0	0			0	0	0	991	9834	6024			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	9								
745954																																																										0	2214	0		4802	0			2030	0	2400	0	21	16194	96	1096	0	883	0	8	5656	0	192	29	327	56	278	2111	3353	3986	2239	2112	1046								0	0			0	0	0	0	0	2844			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
746157																																																										0	1148	6303		1628	0			14614	5368	2709	0	157	93843	0	0	0	17731	2398	41	19290	1505	2772	11227	1967	0	0	16524	7665	31399	15583	624	934								0	116			0	0	142	7963	25666	7900			0			0	95																									0	0	0	0	0	0	0	0	0	0	0	0		34132		0	0								
746223																																																										0	6153	0		2290	1623			17236	2877	5166	0	2746	163405	28	0	172	33113	767	569	37959	1198	107	1439	3668	22934	2850	18507	18147	31907	16692	28622	4846								0	71			0	0	1058	34776	29755	26979			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	446							0	
746429																																																										0	785	2152		204	2581			8300	4976	1697	0	0	123812	0	0	0	37337	4056	16614	25848	18530	2065	4276	5171	6683	165	49812	6486	6193	13369	6953	0								559	68			0	0	2769	9695	14681	36533			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		25792		0	0								
746513																																																										0	10058	14097	0	1456	0	8291	0	8291	127	8695	0	1392	271921	0	0	0	110014	483	9757	160467	22100	40689	31330	2058	10400	2393	37319	63412	42483	10761	4235	1258	0	0	0	0	0	0	0	0	0	0		0	0	4390	31168	69929	11528	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0	293	0	293								
746755																																																										0	9874	4624		10108	0			26874	1661	4633	0	0	91813	0	862	0	10465	105	6537	17573	301	2352	2723	3598	825	666	12225	21936	14740	14550	14387	3297								0	0			0	0	0	4581	11473	6535			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		37821		0	18								
746942																																																										0	12371	423		5400	3			1968	0	2207	0	51	35909	0	0	0	11381	0	9657	6270	2181	5853	1613	400	749	281	2957	12710	3381	3814	1085	379								0	0			0	0	0	0	2100	0			0			245	0																									0	0	0	0	0	0	0	0	0	0	0	0		11381		0	8								
747051																																																										0	2950	25		3039	0			3047	0	2396	0	0	42166	0	0	0	24620	1652	12450	25280	6005	18303	261	7	0	0	4172	9841	2009	1231	141	5								0	5			0	0	196	120	323	3786			0			0	120																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	7								
747257																																																										0	9299	0		8838	0			8300	675	4834	0	0	49081	0	50	0	6387	1099	3239	15799	304	1451	1696	1630	732	536	10983	8186	9464	10982	3079	0								0	113			0	0	2395	156	1396	5498			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		14077		0	41								
747743																																																										0	10102	0		17532	0			4440	360	2045	0	275	39834	0	0	0	2922	167	0	10367	64	73	487	1504	699	94	10346	2518	9456	10848	3143	108								0	56			0	0	0	0	1517	338			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	80								
747846																																																										0	10201	3300		6027	0			12413	2934	2218	0	0	71955	0	0	2100	7188	0	0	22664	326	1392	3956	1401	0	113	8618	13826	28936	9278	2661	723								403	0			0	0	2949	7912	9514	5754			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	3495	8020		0	1142							17	
748254																																																										0	0	3768		0	3047			15623	13895	1123	0	5606	119989	0	0	0	12385	4128	1700	15121	1781	3617	3322	2995	169	92	31114	15955	27557	17549	4373	737								0	559			0	0	2397	4638	32813	23009			0			0	331																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	45								
748357																																																										0	187	0		126	0			466	0	747	0	0	5835	0	0	0	2322	140	69	1197	0	69	546	348	685	673	1369	498	483	813	270	80								0	2		0	0	0	0	0	1185	660			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
748441																																																										0	3173	5317		71	1137			2326	10	7476	0	966	63191	0	0	0	19358	514	358	24523	628	4436	6627	4621	1592	1364	5107	14352	16374	3285	1947	182								0	154			0	0	93	5480	17311	912			0			1115	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	30								
748964																																																										0	14600	2349		2160	0			8871	135	3667	0	0	80074	0	0	0	27798	2128	238	10826	165	1273	969	2400	14480	8474	18354	2882	6422	12775	9927	1628								0	0			0	0	978	453	14701	2108			0			0	37																									0	0	0	0	0	0	0	0	0	0	0	0		842		0	126								
