"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON8492	RCON8495	RCON8496	RCON8499	RCONA511	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	
305237	0	0					717	0	33824					8500	0	14604	0	10100	0	0	16287									
305433	0	0					1372	0	59482					13340	0	17383	0	2764	0	0	0									
305442	0	0					728	0	24688					6000	0	16561	0	0	0	0	0									
305648	0	0					325	0	33122					4671	0	3083	0	14895	0	0	1206									
305750	0	1974					42	0	162915					0	0	29176	0	2819	0	0	5637									
306056	1402	0					122	1583	0					0	0	0	0	0	0	0	0									
306140	0	0					503	0	30668					8500	0	20753	0	9915	0	0	0									
306159	0	627					2355	0	7599					25453	0	6958	0	0	0	0	0									
306337	0	0					657	0	69638					58	0	37369	0	15868	0	0	0									
306739	0	4523					77	0	4781					0	0	0	0	258	0	0	0									
306908	0	0					2190	4678	113761					15294	0	26316	4678	53719	0	0	0									
307062	0	0					542	39422	44606					0	0	44597	39422	0	9	0	0									
307334	0	0					257	7340	1187					0	5001	753	2339	434	0	0	0									
307361	0	0					823	165	84655					7535	0	14360	165	8342	0	0	4471									
307679	0	0					3182	6778	42812					25500	0	432	6312	22039	0	0	0									
307745	0	0					1338	0	34846					5500	0	20911	0	11499	0	0	6605									
307932	0	0					10	0	18396					0	0	1658	0	1101	0	0	0									
307950	0	0					725	0	21015					12000	0	10607	0	8782	0	0	0									
308256	0	1002					117	0	12585					0	0	10622	0	961	0	0	0									
308340	0	0					870	1034	15035					10466	0	0	781	9986	0	0	0									
308443	0	0					4601	466	55340					80840	0	1907	466	5409	0	0	0									
308836	0	87					208	0	16964					1500	0	13545	0	661	0	7450	4456									
309150	0	0					805	0	21327					5000	0	0	0	20184	0	0	1749									
309570	0	1004					7934	0	27178					116815	0	0	0	0	757	0	2857									
309655	0	0					1418	0	9578					18500	0	0	0	1060	1253	0	0									
309851	0	0					197	310	10691					0	0	1008	308	1563	0	0	0									
310437	0	0					1092	0	17090					21734	0	15175	0	0	553	0	0									
310727	0	2055	0	7628	0	0	59235	99452	2218608	0	12410757	35968	11291709	767847	0	286352	13654	3657	0	0	399767	85698	701750	0	1217164	0	0	100	2	
310754	0	0					116	0	1911					203	0	0	0	0	0	0	0									
310875	0	0					4761	0	5047					40267	0	2097	0	0	0	0	0									
310950	0	0					955	0	40760					12707	0	13761	0	1082	0	0	0									
310978	0	0					21653	2648	191653					386900	0	53108	0	31970	0	0	84000									
311050	0	0					1881	111607	193316					7500	0	0	101152	0	0	0	99375									
311144	0	0					0	1726	2074					0	0	2022	1726	0	0	0	0									
311256	0	0					665	0	9576					9000	0	1022	0	6603	0	0	0									
311265	0	0					199	118	73642					0	0	43841	118	19864	0	0	0									
311452	0	0					177	0	25683					0	0	9899	0	7999	0	0	0									
311603	0	0					9600	0	93091					136528	0	3005	0	1639	72054	0	0									
311649	0	0					154	0	10372					1880	0	6170	0	4176	0	0	0									
311658	0	0					200	883	39334					0	0	22503	883	10124	0	0	0									
311845	0	125986					49587	0	742223					752300	0	435098	0	82948	0	0	80911									
311939	0	0					210	0	24779					1605	0	12064	0	1610	0	0	0									
312244	0	0					4035	0	57882					52910	0	7428	0	16145	0	0	24320									
312356	0	0					0	23461	0					0	23341	0	120	0	0	0	0									
312730	0	0					9666	41361	150814					19020	0	2273	41361	234	1594	0	0									
313009	0	0					370	198	13807					1000	0	10999	198	0	0	0	0									
313157	0	0					360	0	27032					3000	0	6915	0	3915	0	0	0									
313223	0	0					602	0	36788					6959	0	4356	0	23732	0	0	0									
313401	0	0					471	4286	64702					0	0	41572	4286	18793	0	0	752									
313531	0	0					2200	0	63057					28000	0	29096	0	413	0	0	0									
313577	0	0					2765	0	27866					28500	0	2013	0	2950	0	0	0									
314257	0	0					1537	0	12571					15173	0	10578	0	1943	0	0	1741									
314444	0	0					882	0	44869					15800	0	9871	0	17111	0	0	0									
315339	0	0					150	0	13780					1000	0	9159	0	1918	2703	0	0									
315357	0	0					836	0	18912					10419	0	6865	0	11198	0	0	0									
315629	0	0					2038	0	104868					14761	0	73021	0	5946	167	0	0									
315656	0	0					1335	2	0					26695	0	0	0	0	0	0	0									
315674	0	0					1587	0	48477					0	0	8191	0	1635	926	0	0									
315852	0	0					2496	0	83250					13304	0	40536	0	25891	0	0	10009									
316354	0	0					1326	0	7182					16050	0	5565	0	959	486	0	0									
316840	0	0					26113	49296	386111					545564	9183	58489	384	0	0	0	275111									
316859	0	0					471	1067	17696					4150	0	14261	1067	3419	0	0	0									
316934	0	0					0	10844	0					0	10019	0	825	0	0	0	0									
317100	99	76					3681	14598	65071					36691	100	11429	0	14704	6466	0	516									
317258	0	0					510	1669	59816					3500	0	18798	1669	17139	0	0	18305									
317342	0	0					5772	31	161484					84671	0	60413	0	39399	0	0	53661									
317650	0	0					0	459	37689					0	0	4499	325	305	0	0	0									
318639	0	0					118	0	3134					0	0	1253	0	0	0	0	0									
318835	0	2002					1618	2678	17240					5233	0	2109	2010	4373	828	0	1692									
319047	0	0					655	0	21894					2400	0	11533	0	5057	37	0	9494									
319458	0	0					643	0	47616					0	0	8324	0	5034	8973	0	0									
319542	0	0					437	0	17730					933	0	12325	0	4679	0	0	338									
319551	0	0					1469	0	21868					12522	0	0	0	6814	0	0	0									
320034	0	0					134	0	21187					0	0	0	0	453	0	0	0									
320052	0	0					5300	0	43431					0	0	36407	0	752	0	0	0									
320070	0	0					1075	0	15854					0	0	8493	0	0	24	0	0									
320119	0	0	0	0	81552	700	44393	1169678	2783537	0	7966655	49379	7193778	248369	197934	0	392180	0	5531	0	1994811	80404	935466	402608	1645739	0	187574	15000	8527	
320155	0	0					5441	0	223770					3821	0	110231	0	78464	0	0	8947									
320856	0	0					55	0	4417					300	0	4417	0	0	0	0	0									
321152	1000	0					39	7001	0					27	6001	0	0	0	0	0	0									
321255	0	0					0	3378	10					0	500	0	2863	0	0	0	0									
321330	0	1714					158	0	2543					2017	0	0	0	829	0	0	0									
321947	0	0					1102	3058	108729					10081	0	16542	3058	30413	2104	0	4141									
322056	0	5028					587	45386	65482					138	0	4929	45386	7150	33	0	0									
322449	0	0					96	810	0					0	100	0	710	0	0	0	0									
322476	0	0					82	0	1947					0	0	1341	0	0	0	0	0									
322551	0	3294					81	0	3331					0	0	0	0	37	0	0	0									
322757	0	0					209	0	8899					2000	0	721	0	3681	0	0	0									
322850	0	0					626	0	31693					6438	0	2642	0	1537	0	0	0									
323035	0	0					1142	137436	17170					33000	101004	0	35895	0	17170	0	3005									
323204	0	0					1689	4845	141339					11000	0	43695	4845	41035	0	0	6555									
323651	0	0					292	25163	31071					0	0	3991	25163	0	0	0	700									
323718	0	1006					1462	13466	26924					10000	0	15725	13466	10053	0	0	0									
324153	0	0					443	0	72691					3000	0	12996	0	9963	0	0	5000									
324229	0	0					437	0	3880					0	0	3301	0	550	0	0	0									
324256	0	0					0	17699	0					0	16544	0	581	0	0	0	0									
324274	0	0					1590	0	257992					0	0	79966	0	0	113	0	24000									
324340	0	0					4574	0	78232					18480	0	22460	0	44944	0	0	17436									
324649	0	0					5584	759	114124					39468	0	114124	551	0	0	0	10000									
324854	0	0					1170	0	57841					6	0	58	0	20072	0	0	0									
324863	0	0					657	77994	80422					0	28255	27432	49739	52990	0	0	0									
324975	0	0					2752	5288	39289					2500	0	544	5288	0	0	0	0									
325141	0	0					504	57742	415					54	19186	0	12183	0	415	0	0									
325459	0	0					182	0	9154					2000	0	4272	0	2612	88	0	0									
325534	0	0					2811	120	56750					0	0	4686	120	24247	0	0	0									
325824	0	0					509	0	19470					0	0	9786	0	8425	0	0	0									
326054	0	0					841	1015	35109					15000	0	17506	916	11306	0	0	9930									
326344	0	0					899	5089	94849					2000	0	4497	5089	11538	0	0	3359									
326858	0	0					3710	13505	355939					27310	0	43840	13505	60903	0	0	144984									
326979	0	0					2258	2341	82048					14478	0	14396	0	0	0	0	0									
327015	0	1995					908	1226	13866					3691	0	11250	0	621	0	0	0									
327220	0	0					553	0	12139					7958	0	7300	0	4839	0	0	0									
327305	0	0					2824	36	68243					36846	0	6138	0	6868	1522	0	14025									
327435	0	0					2388	0	40501					29125	0	0	0	2911	0	0	0									
327453	0	0					1177	0	91919					20000	0	30865	0	19861	0	0	6881									
327556	0	0					1411	0	34839					14311	0	5514	0	1927	0	0	0									
327855	0	0					757	0	35209					9851	0	2065	0	26250	0	0	0									
327949	0	0					3046	70	27798					16000	0	16851	70	4983	0	0	5863									
328058	0	0					179	0	13976					61	0	9509	0	0	0	0	0									
328151	0	0					144	0	13346					0	0	11504	0	953	0	0	0									
328357	0	0					177	178	7881					0	0	1831	178	1647	0	0	0									
328423	0	0					10081	0	152537					30006	0	28575	0	17212	0	0	0									
328450	0	0					832	0	7455					7494	0	0	0	1145	0	0	0									
328553	0	0					2248	155529	252360					0	0	10002	37593	54813	0	0	0									
328656	0	0					505	0	12659					6500	0	1266	0	11204	0	0	0									
328777	0	0					14081	0	227632					183075	0	45216	0	58401	3938	0	10452									
329149	0	0					292	0	9800					3200	0	3644	0	202	0	0	567									
329345	0	0					698	612	49643					11560	0	27082	0	18147	0	0	0									
329550	0	0					2633	0	62365					10000	0	878	0	3408	0	0	0									
329756	0	0					346	0	8375					211	0	5072	0	3275	28	0	0									
329952	0	513					774	11067	145477					0	0	121603	11052	23023	0	0	0									
330239	0	0					1729	0	128625					23750	0	24409	0	27539	0	0	0									
330248	0	0					553	0	31689					41	0	24109	0	1073	0	0	0									
330453	0	0					174	0	7306					91	0	1383	0	4822	0	0	0									
330855	0	0					6056	0	141728					98908	0	66648	0	75072	8	0	20085									
330873	0	0					1274	0	43085					5500	0	13658	0	1760	156	0	0									
330949	0	0					684	16712	11106					6502	0	11106	16709	0	0	0	0									
331375	0	0					2197	0	27128					24000	0	13073	0	2963	1941	0	0									
331544	0	14452					28	0	42467					0	0	21602	0	6413	0	0	0									
331553	0	0					126	0	18359					0	0	7238	0	6703	0	0	0									
331713	0	0					2846	0	93572					39250	0	0	0	81011	0	0	0									
332055	0	0					395	36051	0					0	34131	0	1920	0	0	0	0									
332224	0	0					1061	0	17304					761	0	999	0	7660	0	0	0									
332345	0	0					0	0	4685					0	0	2102	0	2581	0	0	0									
332402	0	0					2014	0	108390					15376	0	23135	0	12405	2531	0	0									
332756	0	0					136	1209	10716					1240	1100	5661	109	2371	0	850	0									
333034	0	0					1117	1167	21823					12600	0	21514	1167	0	240	0	0									
333052	0	0					130	0	22910					0	0	712	0	10336	0	0	0									
333203	0	0					1922	0	25225					27344	0	6015	0	7684	40	0	0									
333650	0	0					598	0	37336					2203	0	1002	0	20977	0	0	102									
333856	0	0					179	25	15098					0	0	1037	0	9399	0	0	0									
333940	0	0					109	9393	11748					0	0	11748	9393	0	0	0	0									
334255	0	0					40	900	0					0	400	0	500	0	0	0	0									
334264	0	0					593	0	30979					285	0	1793	0	0	0	0	0									
334648	0	0					581	0	59047					0	0	29254	0	16326	0	0	0									
334657	0	0					270	750	0					2454	750	0	0	0	0	0	0									
335346	0	0					336	0	51964					0	0	16211	0	20280	0	0	0									
335355	0	0					1787	0	35706					23000	0	3760	0	10627	0	250	0									
335757	7998	0					0	7998	0					0	0	0	0	0	0	0	0									
336147	0	0					706	4355	18665					10752	3000	12387	1355	6278	0	0	0									
336361	100	0					199	13442	4291					0	6103	2460	5284	1336	0	0	0									
336576	0	0					3634	0	29066					23500	0	2008	0	21746	881	0	0									
336950	0	0					2	900	0					0	900	0	0	0	0	0	0									
337247	0	1864					172	0	15643					2373	0	4237	0	7632	100	0	0									
337340	0	0					643	0	2197					0	0	1334	0	757	0	0	0									
337733	0	0					993	0	34647					10000	0	30891	0	3019	0	0	0									
338178	0	0					1205	0	19848					0	0	7814	0	0	6712	0	0									
338646	0	0					1032	0	40774					4666	0	8531	0	3873	0	0	1000									
338758	0	0					2852	0	127761					22450	0	8430	0	62057	0	0	0									
338851	0	0					507	0	14378					7775	0	0	0	1895	0	0	0									
338945	0	0					295	189	9026					5000	0	3090	189	0	535	0	0									
339054	0	0					238	1772	19816					0	0	5255	1772	632	593	0	0									
339353	0	0					89	2274	3955					950	0	0	1835	856	0	0	0									
339456	0	0					1027	0	23763					21000	0	0	0	6039	0	0	0									
339607	0	14093					10989	0	101304					182333	0	35576	0	0	6427	0	5822									
339773	0	29149					17450	0	152291					164977	0	64484	0	17009	3683	0	0									
339858	0	0	0	0	100	539210	60101	226822	6752289	0	16643644	762298	14691959	1111585	0	0	226122	83781	0	0	867923	0	2149766	0	3979532	0	0	600	0	
339951	133	0					2624	34055	190519					10000	0	106723	11507	32400	0	0	27152									
340135	0	0					2427	0	92081					41389	0	4995	0	29017	0	0	47262									
340144	0	0					3297	0	108289					57434	0	7905	0	51166	70	0	23126									
340256	0	0					1704	429	28060					26300	0	4058	429	146	0	0	0									
340443	0	270					800	0	32828					5000	0	2361	0	13436	0	0	0									
340555	0	0					385	0	0					1700	0	0	0	0	0	0	0									
340649	0	0					472	0	26313					5500	0	2997	0	14284	0	0	450									
340742	0	0					12473	0	170878					13168	0	19377	0	30887	0	0	7429									
340751	1500	0					351	23824	103194					35	12000	21387	8702	20414	199	0	383									
341178	2841	0					552	2841	0					0	0	0	0	0	0	0	0									
341851	0	0					343	0	16351					28	0	3826	0	3969	0	0	420									
341954	0	0					13	0	15405					77	0	3035	0	0	0	0	0									
341972	0	0					1610	120	6746					6000	0	1877	120	430	0	0	0									
342054	0	0					604	0	91781					5200	0	35975	0	491	0	0	5865									
342175	0	0					3993	6690	103220					60000	1099	47148	2406	1024	649	0	1492									
342362	800	0					135	60114	0					0	40412	0	14132	0	0	0	0									
342410	0	0					8056	0	251477					89483	0	86119	0	41765	0	0	67913									
342634	0	0	3058	57485	0	0	38054	215888	1706565	0	9164007	44374	7966954	207784	0	68592	69975	123292	0	0	150790	6801	63278	136054	1387752	0	6166	0	0	
343051	0	0					49	2855	38106					0	56	30632	2799	0	0	0	0									
343248	0	0					40	2865	5713					0	0	5713	2865	0	0	0	0									
343257	0	0					40	0	13902					25	0	7276	0	6607	0	0	0									
343770	0	0					566	3017	5154					0	0	5139	567	0	15	0	0									
343903	0	0					1858	0	11702					20563	0	534	0	0	2007	0	0									
343958	0	0					165	0	1859					0	0	757	0	333	0	0	0									
344236	0	0					367	0	10430					0	0	573	0	0	0	0	0									
344647	0	0					2609	1508	247570					18000	0	86685	1508	46901	0	0	27866									
344816	0	0					1592	0	34974					4000	0	17904	0	254	0	0	3218									
344852	0	0					15	0	9186					0	0	6125	0	2958	0	0	0									
345149	0	0					0	13084	0					0	12176	0	903	0	0	0	0									
345309	0	0					3645	68740	73327					17053	4271	39280	6372	10446	13934	0	0									
345345	0	6034					1311	0	20642					16085	0	5744	0	8864	0	0	0									
345747	0	0					561	0	86182					0	0	2637	0	32856	600	0	0									
345756	0	0					1226	0	36675					0	0	10348	0	10224	0	0	0									
346566	0	0					145	875	20205					0	0	8621	875	0	0	0	0									
347022	0	0					430	100	31476					0	0	31476	100	0	0	0	3490									
347639	0	0					986	2350	44377					7000	0	19535	1350	13699	33	0	0									
347657	500	1510					0	4304	1510					0	1814	0	1988	0	0	0	0									
347956	0	0					1384	0	1965					720	0	0	0	1952	0	0	0									
348159	0	0					829	0	4868					173	0	1483	0	1183	2	0	0									
348207	0	0					8059	96365	5768					129221	22250	0	0	0	5768	0	3827									
348458	0	0					1621	21169	8321					16979	1991	3602	14884	0	0	0	0									
348542	0	0					1000	0	18613					15000	0	0	0	11046	0	2000	0									
348551	0	503					3530	0	124806					37198	0	6924	0	7502	0	0	27279									
348720	0	0					5371	0	19855					55000	0	15254	0	4601	0	0	10858									
348748	0	0					850	405	24543					8550	0	10946	405	9971	0	0	1779									
349129	0	0					202	0	50460					0	0	18185	0	13920	0	0	0									
349165	0	0					110	0	51784					0	0	6837	0	27408	0	0	0									
349343	0	0					576	0	4069					4000	0	3503	0	566	0	0	0									
349370	0	0					6510	10703	51663					136900	0	3160	157	3947	3	0	0									
350657	0	0					18	0	20810					0	0	5927	0	0	0	0	0									
350750	0	0					909	0	6213					10094	0	0	0	5621	0	0	0									
351131	0	0					0	0	31926					0	0	17423	0	9742	0	0	0									
351207	0	0					17090	97	159701					158219	0	74108	0	17359	3741	0	6165									
351560	0	0					593	723	0					0	723	0	0	0	0	0	0									
351850	0	0					1029	462	7240					0	0	0	462	6877	0	0	0									
352035	0	0					1568	0	66337					15000	0	2983	0	21433	0	0	2403									
352651	0	0					67	0	2293					0	0	0	0	918	0	0	0									
352745	0	45994					315	365	45994					0	0	0	365	0	0	0	277									
352772	0	0					35873	73556	96718					96834	0	58755	65306	0	0	0	126954									
352820	0	0					686	210	44192					4500	0	12802	198	3886	0	0	1136									
353238	0	0					884	10445	26275					0	2572	11983	5239	10813	0	0	0									
353359	0	0					273	0	6069					0	0	5795	0	274	0	0	0									
353546	0	0					590	0	28874					2000	0	9766	0	9103	0	0	0									
353555	0	0					3957	10871	207053					16429	0	200584	10238	0	1485	0	153870									
353724	0	0					560	12289	0					0	10956	0	1317	0	0	0	0									
353957	0	0					340	0	18196					1700	0	5329	0	3537	0	0	0									
354057	0	0					111	910	73887					0	0	17146	335	23505	0	0	0									
354253	0	0					194	0	10406					0	0	7065	0	2156	0	0	0									
354310	0	0					10830	85	433104					64198	0	145535	0	108961	1133	0	95296									
354552	0	0					1630	0	69006					6500	0	25930	0	21248	0	0	8235									
354851	0	0					616	0	1072					3545	0	531	0	429	0	0	0									
354954	0	0					0	0	12407					0	0	7710	0	4294	0	0	0									
355120	0	0					626	0	37766					0	0	16137	0	2028	0	1965	0									
355559	0	1002					1337	0	56923					17830	0	12542	0	39932	0	0	0									
355737	1205	0					0	1241	0					0	0	0	36	0	0	0	0									
355746	0	0					519	38082	9020					7421	24500	9019	13540	0	0	0	777									
355821	0	0					575	14289	35671					0	0	6710	14260	3711	0	0	0									
355858	0	7237					1649	13205	52081					1000	3005	12409	10200	24063	0	0	21910									
356145	0	0					0	252	3273					0	252	2245	0	0	0	0	0									
356239	0	0					366	1210	37761					1000	0	11134	1210	7171	0	0	6476									
356659	0	0					1175	359	8279					22500	0	8279	359	0	0	0	0									
356752	0	0					114	0	21183					0	0	9307	0	7852	0	0	0									
356949	0	0					869	0	34616					4032	0	17054	0	7779	0	0	0									
357049	0	0					510	200	96663					0	0	91217	200	5366	0	0	0									
357151	0	0					273	20395	0					0	20395	0	0	0	0	0	0									
357375	0	0					3902	0	81856					59500	0	12572	0	531	0	0	353									
357526	0	0					412	3578	43					0	2454	0	1124	0	43	0	0									
357553	0	598					424	0	43080					3933	0	25736	0	16746	0	0	2263									
357777	0	0					1545	19981	0					18000	18244	0	0	0	0	0	0									
357834	0	0					172	18434	0					100	16927	0	1507	0	0	0	0									
357937	0	0					1066	7080	1477					1000	5004	0	2076	0	0	0	0									
358112	0	0					495	5201	60588					463	0	18929	4868	0	0	0	7854									
358149	0	0					0	17662	0					33	5858	0	6427	0	0	0	0									
358233	0	0					802	0	43054					10000	0	28405	0	5594	81	0	0									
358448	0	1074					472	4487	18615					0	0	11564	4487	5459	0	0	0									
358756	0	0					111	282	2747					1003	0	0	282	2708	0	0	0									
359324	0	0					279	161	8480					1500	0	6050	0	1096	0	0	0									
359360	0	0					2318	0	58485					729	0	7196	0	0	0	0	0									
359650	0	699					28	90	3581					0	0	1589	0	1293	0	0	0									
359744	0	0					0	0	9735					0	0	3869	0	2050	0	0	0									
359838	0	0					506	0	43834					0	0	12408	0	1037	0	0	7543									
359856	0	2151					21	0	8769					0	0	2348	0	157	1181	0	0									
360777	0	0					58	0	23					0	0	0	0	0	23	0	0									
360843	0	0					237	0	20192					0	0	9411	0	7318	0	0	1770									
360955	0	0					8	0	9379					0	0	2982	0	983	0	0	0									
361055	0	0					13065	0	323585					148250	0	0	0	61792	0	0	114152									
361167	0	4900					36559	440615	1372423					787036	0	0	1013	276694	0	0	7170									
361279	0	0					624	22	18274					7447	0	1977	0	10008	0	0	965									
361354	0	0					378	0	31235					5750	0	15560	0	107	19	0	0									
361439	0	0					1055	0	10252					83	0	5461	0	3785	0	0	0									
361653	0	0					269	0	21256					0	0	20174	0	0	0	0	0									
362007	0	0					121757	270839	2321916					1792085	0	305831	9145	6698	68835	0	102149									
362043	0	0					45	0	11732					0	0	10611	0	370	0	0	0									
362052	0	0					388	2766	7825					0	1965	3722	432	715	0	0	0									
362155	0	0					102	1852	20045					0	0	20045	0	0	0	0	0									
362717	0	0					3844	502	108440					35500	0	4633	0	40463	0	0	16736									
362753	0	0					160	1540	23503					0	0	21951	1540	391	0	0	0									
362856	0	0					180	0	38465					0	0	2607	0	5729	0	0	0									
362940	0	405					0	0	11405					0	0	5737	0	4070	0	0	0									
363264	0	0					227	0	4286					0	0	4286	0	0	0	0	0									
363442	0	0					2	0	6281					0	0	5300	0	181	218	0	0									
363648	0	0					244	0	78978					300	0	23272	0	36077	2	0	0									
363657	0	0					1116	0	196067					7800	0	21937	0	70583	512	0	29926									
364131	0	0					854	0	22977					11738	0	515	0	0	0	0	0									
364337	0	0					395	529	44761					4000	0	14730	529	5368	0	0	0									
364430	0	0					782	609	10325					7000	0	4242	609	255	0	0	0									
364449	0	0					14036	32100	336896					228500	0	116438	32094	24223	2104	0	30000									
364850	0	0					308	0	4589					3186	0	0	0	4241	0	0	0									
365325	0	0					37411	13461	384964					143997	0	23031	5837	68642	0	0	161950									
365455	0	0					0	2435	6796					0	0	2008	0	0	0	0	0									
365651	0	0					2353	111406	113589					0	0	5001	27370	20815	0	0	0									
365745	0	0					828	0	9080					6378	0	6497	0	0	0	0	2281									
365848	0	0					573	0	52552					1000	0	18895	0	2145	0	0	0									
365875	0	0					70	2859	5					0	0	0	0	0	5	0	0									
365950	0	0					295	0	13964					2650	0	13865	0	0	0	0	0									
366078	0	0					4784	7460	30360					53500	5913	0	1386	0	585	0	25000									
366238	0	0					2810	0	107259					13400	0	31844	0	39477	5736	0	3556									
366247	0	0					440	5600	19482					6000	0	19482	5600	0	0	0	0									
366359	0	0					26	186	21479					0	0	21479	186	0	0	0	0									
366658	0	0					463	637	24565					0	0	23634	637	0	0	0	0									
366854	0	0					197	0	3542					750	0	2344	0	1170	0	0	0									
367150	0	0					400	0	18158					6038	0	14744	0	3414	0	0	0									
367244	0	0					128	0	19943					409	0	2494	0	3219	0	0	1100									
367431	0	500					385	0	53070					0	0	42843	0	9727	0	0	14071									
367543	0	0					1770	0	66092					30008	0	20108	0	15582	0	0	0									
367851	0	0					407	114	3535					0	0	3535	114	0	0	0	0									
367954	0	0					0	42264	27309					0	7551	24261	13580	2270	0	0	0									
368054	0	0					525	1336	35935					6304	0	9076	1336	9274	0	0	0									
368111	0	0					0	0	0					0	0	0	0	0	0	0	0									
368175	0	0					8515	362	79013					52627	0	47342	245	17268	11	0	0									
368344	0	4095					280	0	53655					0	0	14832	0	1453	0	0	3105									
368429	0	0					1892	0	16936					5000	0	8721	0	3636	0	0	0									
368522	0	0					800	0	78741					11000	0	15621	0	16715	0	0	0									
368755	0	0					97	0	0					0	0	0	0	0	0	0	0									
368933	0	0					155	0	16170					0	0	15933	0	237	0	0	0									
368951	0	0					451	50	46946					4244	0	29725	50	13808	0	0	1916									
369453	0	0					426	1125	9892					2658	0	3784	1125	538	0	0	0									
369659	0	0					761	0	19116					0	0	0	0	16402	0	0	13632									
370020	0	0					748	0	31660					4677	0	12313	0	15725	0	0	861									
370150	0	0					120	0	6656					100	0	5874	0	782	0	0	0									
370347	0	0					893	0	14290					5540	0	1779	0	4569	0	0	0									
370721	0	0					1731	0	24606					3078	0	5125	0	5968	0	0	0									
370758	0	0					0	4555	0					0	4355	0	200	0	0	0	0									
370833	0	0					228	0	4545					3400	0	4545	0	0	0	0	0									
370954	0	0					90	44	9750					0	44	2912	0	0	0	0	0									
371223	0	0					338	0	11970					5209	0	6517	0	5453	0	0	649									
371232	0	0					1024	0	38875					5850	0	11724	0	19657	0	0	6993									
371362	0	0					685	4252	43345					4500	0	9909	4240	10842	0	0	0									
371559	0	0					647	0	29499					4190	0	23603	0	5120	0	0	0									
371755	0	0					678	0	50107					10000	0	11925	0	14237	0	0	0									
371849	0	0					2	12003	9997					0	9326	9777	2677	220	0	0	12									
371858	0	0					408	0	53480					6523	0	0	0	15363	0	0	0									
371924	0	0					1608	7022	113404					17454	0	68431	7022	41280	514	0	25305									
371942	0	0					190	0	15206					0	0	5216	0	4387	0	0	0									
372248	0	0					149	300	20395					1000	0	14587	0	5076	0	0	0									
372257	0	0					5	275	1235					0	0	1235	275	0	0	0	0									
372444	0	0					12	0	23090					49	0	23090	0	0	0	0	0									
372538	0	0					2626	0	115553					35668	0	8097	0	36239	0	0	0									
372556	0	0					453	0	14394					5000	0	757	0	5463	0	0	957									
372640	0	0					304	0	23870					31	0	22197	0	1673	0	0	0									
372855	0	23661					459	0	28752					0	0	5091	0	0	0	0	0									
373058	0	0					231	0	10068					1400	0	1708	0	1750	0	0	0									
373115	0	0					8548	0	191069					55175	0	63581	0	85326	274	0	3387									
373272	0	0					416	20405	1					1900	3343	0	629	0	1	0	0									
373553	0	0					200	3948	1830					0	0	1007	0	0	0	0	0									
373601	4029	0					0	890191	9324					0	804800	0	19185	0	9324	0	0									
374130	0	0					184	0	15296					217	0	7810	0	2657	0	0	0									
374354	0	0					144	0	9842					0	0	4614	0	4424	0	0	0									
374653	0	0					5684	0	281921					60000	0	85139	0	68793	538	0	226									
374774	0	0					0	0	21929					0	0	0	0	21620	0	0	0									
375034	9949	9910					7599	273040	261565					0	45456	47584	43615	9872	0	0	0									
375043	0	0					3864	0	95573					229	0	56752	0	11578	0	0	0									
375155	0	0					166	39	4506					0	0	412	39	1392	0	0	0									
375502	0	3939					4067	7598	105216					49118	0	19074	7598	4768	12581	0	19835									
375566	0	0					1364	0	57332					15500	0	0	0	24184	0	0	0									
375650	0	0					57	8797	519					0	3682	0	4905	0	0	0	0									
376068	0	0					32	0	33901					0	0	4955	0	0	0	0	0									
376125	0	63738					0	0	74767					215	0	6333	0	0	4696	0	3812									
376237	0	0					357	4058	14558					5500	4058	5912	0	0	0	0	0									
376433	0	0					345	0	14678					1500	0	7616	0	585	0	0	0									
376442	0	0					773	0	34621					6000	0	6060	0	16812	0	0	960									
376657	0	0					9	0	20752					0	0	10691	0	100	0	0	114									
376947	0	0					171	0	9025					0	0	3423	0	5478	0	0	0									
377663	0	0					346	0	17000					0	0	1803	0	7545	0	0	0									
377850	0	0					337	819	4597					3000	0	0	0	0	0	0	0									
377908	0	2008					15531	229502	798128					211968	89599	278739	0	31695	2562	0	113460									
378026	0	0					952	0	40925					11000	0	35100	0	4737	0	0	0									
378044	0	0					0	4769	0					0	3733	0	1036	0	0	0	0									
378110	0	2394					292	0	16396					428	0	5421	0	6781	0	0	0									
378549	0	0					345	0	23958					0	0	2169	0	452	0	0	3431									
378558	0	0					439	0	5615					5000	0	510	0	1899	0	0	0									
378642	0	2244					314	0	30035					1600	0	16234	0	7742	0	0	0									
378651	0	0					2341	70850	0					34411	4286	0	201	0	0	0	0									
378950	0	0					228	7	62815					0	0	35461	0	27056	0	0	0									
379050	0	0					135	0	2135					2047	0	311	0	360	0	0	0									
379153	0	0					154	514	4966					0	0	3135	514	0	0	0	0									
379359	0	0					1382	0	37887					0	0	6031	0	6925	30	0	1473									
379470	0	0					720	0	15080					6500	0	0	0	3377	232	0	0									
379649	0	0					161	11344	20083					0	0	20083	10348	0	0	0	0									
379920	505	0					59581	844202	671382					182003	4754	249374	117888	72265	0	0	620614									
380346	0	0					480	5964	1588					8885	0	1376	5964	0	0	0	0									
