"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	
364337																																							4869	1243	0	529	44761	0	446	0	1930	93904	81217	445	85662	0	413	0	4000	0	8242	300	93904	0	0	4724	0	0	3350	643	9909	71308	2	1231	0	39896	39483	-132	0	0	0	0	8242	
364430																																							1608	1405	0	609	10325	0	4893	1303	3567	93044	75549	1688	84237	0	688	0	7000	0	8807	682	93044	0	0	4653	0	0	3318	0	19293	56256	1	1231	0	62722	62034	154	7300	0	0	0	8807	
364449																																							54771	14723	204	32100	336896	0	31919	19611	91423	1381050	1029065	10281	1297846	0	24112	0	228500	0	83204	31250	1381050	0	0	8498	0	0	48750	940	137837	891228	2	1231	0	822575	798463	-5294	0	0	0	30000	83204	
364850																																							2563	5752	0	0	4589	0	270	629	1214	43649	35574	223	38983	0	464	0	3186	0	4666	150	43649	0	0	2574	0	0	1850	0	4356	31219	4	1231	0	29096	28632	92	0	0	0	0	4666	
365325																																							48614	51770	4290	13461	384964	0	28387	17907	174495	3779007	2820333	31624	3157904	16986	32387	299933	143997	0	604117	2000	3779007	0	0	151327	0	0	485324	0	536500	2283833	2	1231	0	2765654	2733267	-34534	21919	0	0	161950	621103	
365455																																							59632	6975	0	2435	6796	0	7392	3777	5793	559540	494077	1357	495434	0	4809	19205	0	0	64106	246	559540	0	0	976	0	0	62918	0	97878	396199	2	1231	0	443708	438899	-34	8636	0	0	0	64106	
365651																																							25	4326	112	111406	113589	0	9793	202	6251	401128	366235	3796	370031	0	1955	0	0	0	31097	1410	401128	0	0	24230	1173	0	3025	0	48145	318089	2	1231	0	138632	136677	2432	17574	0	0	0	31097	
365745																																							363	3608	264	0	9080	0	3087	40	1551	59060	36344	679	45682	0	195	5037	6378	0	13378	516	59060	0	0	12	0	0	12869	16	5926	30418	5	1231	0	36104	35909	-19	105	0	0	2281	13378	
365848																																							61	1411	0	0	52552	29	2347	470	1999	108854	95381	477	96858	0	523	0	1000	0	11996	400	108854	0	0	6049	0	0	5250	0	11917	83464	2	1231	0	48142	47619	297	2366	0	0	0	11996	
365875																																							870	584	0	2859	5	5	135	0	118	6782	5949	36	5985	0	0	0	0	0	797	0	6782	0	0	796	0	0	0	0	23	5926	4	0630	0	2206	2206	1	0	0	0	0	797	
365950																																							6603	2120	0	0	13964	0	2584	179	1148	64950	51994	332	54976	0	1215	0	2650	0	9974	160	64950	0	0	770	0	0	8985	0	5632	46362	4	1231	0	37048	35833	59	2519	0	0	0	9974	
366078																																							17266	6488	1254	7460	30360	7	7910	2295	17441	382283	271373	1751	351624	0	4148	5109	53500	0	30659	3360	382283	0	0	4369	505	0	22972	727	28915	242458	2	1231	0	280760	276612	-42	8849	0	0	25000	30659	
366238																																							7347	8855	1009	0	107259	0	18426	8831	22422	602364	515864	3489	536309	0	8413	9783	13400	0	66055	7680	602364	0	0	27823	0	0	31430	0	79311	436553	1	1231	0	414880	406467	-878	11965	0	0	3556	66055	
366247																																							919	1180	22	5600	19482	0	705	0	1695	86775	68783	633	75799	0	852	2098	6000	0	10976	150	86775	0	0	10638	0	0	1100	0	9405	59378	6	1231	-907	55926	55074	-5	0	0	383	0	10976	
366359																																							0	3494	0	186	21479	0	543	74	743	55254	50019	72	50091	0	485	0	0	0	5163	400	55254	0	0	4410	0	0	400	0	12212	37807	2	1231	0	24870	24385	-47	4350	0	0	0	5163	
366658																																							2361	2520	0	637	24565	0	2127	1307	1914	93541	84738	291	85029	0	920	0	0	0	8512	55	93541	0	0	5688	0	0	2677	0	9401	75337	8	1231	0	55618	54698	92	3412	0	0	0	8512	
366854																																							2302	594	0	0	3542	0	244	257	809	35520	31258	183	32191	0	404	0	750	0	3329	297	35520	0	0	527	0	0	2463	0	5789	25469	9	1231	0	28174	27770	42	2	0	0	0	3329	
367150																																							4250	1990	0	0	18158	0	664	0	1174	54508	44111	316	50465	0	481	0	6038	0	4043	255	54508	0	0	3611	0	0	154	0	8262	35849	4	1231	0	28753	28272	23	0	0	0	0	4043	
367244																																							3916	1396	0	0	19943	0	143	0	619	43995	37532	52	39093	0	369	0	409	0	4902	100	43995	0	0	4127	0	0	250	0	5513	32019	6	1231	0	17752	17383	425	595	0	0	1100	4902	
367431																																							10686	3601	0	0	53070	0	9071	857	3613	237241	203998	400	218469	0	1725	0	0	0	18772	10227	237241	0	0	1481	0	0	7027	0	20872	183126	4	1231	0	158068	156343	37	0	0	0	14071	18772	
367543																																							82	5719	0	0	66092	0	2015	443	4729	227643	164071	1305	195384	0	3773	0	30008	0	32259	900	227643	0	0	25675	0	0	4100	0	29426	134645	1	1231	0	150736	146963	1584	1600	0	0	0	32259	
367851																																							3220	693	0	114	3535	0	5530	6354	635	38887	34899	83	34982	0	913	0	0	0	3905	5000	38887	0	0	-7096	0	0	6000	0	5024	29874	4	1231	0	17619	16706	1	2100	0	0	0	3905	
367954																																							0	12042	0	42264	27309	0	3267	392	1912	163307	149387	678	150065	0	804	0	0	0	13242	1000	163307	0	0	6052	0	0	6000	0	32875	116512	4	1209	0	72975	72171	190	3950	0	0	0	13242	
368054																																							2704	2080	0	1336	35935	0	651	162	2334	90752	69344	143	75791	0	1022	0	6304	0	14961	290	90752	0	0	12685	0	0	1000	0	11434	57910	4	1231	0	46572	45550	986	0	0	0	0	14961	
368111																																							97	0	0	0	0	0	0	0	10	107	0	337	337	0	0	0	0	0	-230	1285	107	0	0	-9538	0	0	8023	0	0	0	9	1231	0	0	0	0	0	0	0	0	-230	
368175																																							8054	13031	1236	362	79013	2	32175	10169	37169	1252166	1093302	3170	1149099	0	18810	0	52627	0	103067	1223	1252166	0	0	52520	45	0	50302	5227	11273	1082029	2	1231	0	966393	947583	-978	118100	0	0	0	103067	
368344																																							13277	2411	0	0	53655	0	1483	79	5041	150618	135537	936	139578	0	631	0	0	0	11040	1000	150618	0	0	5245	0	0	3750	0	14995	120542	4	1231	0	73371	72740	1045	1932	0	0	3105	11040	
368429																																							5310	4371	0	0	16936	0	3012	2356	14170	278696	248068	3413	256481	0	2853	0	5000	0	22215	150	278696	0	0	12360	0	0	9594	0	33076	214992	2	1231	0	231890	229037	111	3504	0	0	0	22215	
368522																																							712	2098	0	0	78741	127	2615	0	2903	129224	100711	1312	113023	0	507	0	11000	0	16201	300	129224	0	0	12938	0	0	3400	0	32816	67895	2	1231	0	41735	41228	-437	800	0	0	0	16201	
368755																																							3745	837	0	0	0	0	357	251	473	11803	10791	75	10866	0	135	0	0	0	937	256	11803	0	0	-58	0	0	739	0	1378	9413	4	12/31	0	6275	6140	0	0	0	0	0	937	
368933																																							4105	6901	0	0	16170	0	915	71	1291	89038	78532	232	78764	0	754	613	0	0	10274	400	89038	0	0	8898	0	0	650	104	12469	66063	2	1231	0	58739	57985	326	883	0	0	0	10274	
368951																																							2790	817	0	50	46946	0	1929	1049	2093	132106	111369	357	117886	0	1220	0	4244	0	14220	121	132106	0	0	16014	0	0	1280	316	17151	94218	1	1231	-3898	75360	74140	703	1976	0	0	1916	14220	
369453																																							21	5243	0	1125	9892	0	849	102	1460	83527	72865	1390	76913	0	938	0	2658	0	6614	1600	83527	0	0	4305	0	0	1620	0	10612	62253	5	1231	0	64999	64061	-911	774	0	0	0	6614	
369659																																							25255	15121	0	0	19116	0	11945	921	13919	496370	435616	5904	455152	0	3877	1043	0	0	41218	250	496370	0	0	26258	0	0	13968	0	78350	357266	4	1231	0	412718	408841	742	209	0	0	13632	41218	
370020																																							5251	8144	260	0	31660	0	6662	720	7792	246086	212165	810	218513	0	1839	1087	4677	0	27573	900	246086	0	0	25343	0	0	900	0	27748	184417	2	1231	0	186349	184510	430	0	0	0	861	27573	
370150																																							0	807	0	0	6656	0	204	217	478	29239	26553	125	26778	0	314	0	100	0	2462	50	29240	0	0	607	0	0	1700	0	2594	23959	1	1231	0	18541	18227	105	2650	0	0	0	2462	
370347																																							127	1320	0	0	14290	0	479	0	2121	79043	65586	145	71271	0	435	0	5540	0	7772	200	79043	0	0	7020	0	0	200	0	8813	56773	5	1231	0	58430	57995	352	2711	0	0	0	7772	
370721																																							11203	640	0	0	24606	0	1757	161	3067	116990	100103	1128	104309	0	1190	0	3078	0	12681	110	116990	0	0	10478	0	0	1890	323	7337	92766	1	1231	0	75699	74509	203	724	0	0	0	12681	
370758																																							0	541	0	4555	0	0	39	0	222	15651	14125	27	14152	0	280	0	0	0	1499	140	15651	0	0	679	0	0	680	0	3044	11081	4	1231	0	10544	10264	0	30	0	0	0	1499	
370833																																							2009	1065	0	0	4545	0	3469	904	1443	41481	34940	153	38493	0	328	0	3400	0	2988	428	41481	0	0	-127	0	0	2657	0	7087	27853	1	1231	0	28374	28046	30	0	0	0	0	2988	
370954																																							1060	716	0	44	9750	0	640	0	659	42930	38975	60	39035	0	302	0	0	0	3895	100	42930	0	0	1791	0	0	1700	0	6939	32036	4	1231	0	26178	25876	304	4185	0	0	0	3895	
371223																																							13619	2343	479	0	11970	0	3135	51	2594	131159	113849	1483	121190	0	1039	0	5209	0	9969	91	131159	0	0	7380	0	0	2359	217	18187	95662	4	1231	0	97790	96751	139	0	0	0	649	9969	
371232																																							7872	3076	0	0	38875	0	3259	893	9061	149787	119404	2470	134717	0	2618	0	5850	0	15070	400	149787	0	0	8261	0	0	5585	388	17497	101907	1	1231	0	84881	82263	824	4100	0	0	6993	15070	
371362																																							830	8512	0	4252	43345	0	3672	88	7840	163263	143110	1384	148994	0	1241	356	4500	0	14268	200	163262	0	0	268	0	0	13302	0	27084	116026	1	1231	0	82534	81293	498	13075	0	0	0	14268	
371559																																							0	2175	0	0	29499	0	601	0	1526	63438	50447	88	54725	0	378	0	4190	0	8713	1002	63438	0	0	6370	0	0	1002	0	10097	40350	4	1231	0	30015	29637	339	0	0	0	0	8713	
371755																																							2065	2477	0	0	50107	0	1251	535	1708	78946	62518	122	72640	0	260	40	10000	0	6307	1000	78947	0	0	2328	0	0	2385	0	12410	50108	1	1231	0	21023	20763	594	0	0	0	0	6307	
371849																																							0	1319	0	12003	9997	0	433	0	933	49967	42761	403	44161	0	300	0	0	0	5805	250	49966	0	0	4597	0	0	750	0	3517	39245	3	1231	0	25582	25282	208	0	0	985	12	5805	
371858																																							2760	2183	75	0	53480	0	722	12	3405	103779	84550	982	92055	0	956	0	6523	0	11724	237	103779	0	0	9146	0	0	663	0	17682	66868	1	1231	0	42098	41142	1678	0	0	0	0	11724	
371924																																							18281	6815	467	7022	113404	0	4270	605	14604	464563	382422	1640	426821	36	4464	2158	17454	0	37706	980	464563	0	0	32825	496	0	2601	0	72116	310306	1	1231	0	300905	296441	1300	0	0	0	25305	37742	
371942																																							33	2874	35	0	15206	0	1136	10	2614	69173	63065	669	63734	0	449	0	0	0	5439	112	69173	0	0	4786	0	0	388	0	6101	56964	1	1231	0	43724	43275	153	3990	0	0	0	5439	
372248																																							40	1396	0	300	20395	0	1020	1179	838	44586	37639	151	39655	0	325	0	1000	0	4930	75	44585	0	0	3456	0	0	1175	0	4798	32841	5	1231	0	19743	19418	224	0	0	865	0	4930	
372257																																							3179	1332	0	275	1235	0	1026	144	218	17240	14707	7	14714	0	191	0	0	0	2526	50	17240	0	0	1027	0	0	1450	0	4805	9902	4	1231	0	9022	8831	-1	1000	0	0	0	2526	
372444																																							8856	1844	91	0	23090	81	1040	0	1274	89036	81875	518	82442	0	427	0	49	0	6594	100	89036	0	0	6130	0	0	300	345	12464	69411	2	1231	0	51776	51349	64	1066	0	0	0	6594	
372538																																							57079	9153	0	0	115553	0	12390	5080	8717	569624	440871	4494	481033	0	4177	0	35668	0	88591	300	569624	0	0	78394	0	0	9700	0	75253	365618	1	1231	0	361179	357002	197	4650	0	0	0	88591	
372556																																							1550	1236	382	0	14394	0	1166	733	4044	135920	113055	1011	120023	0	1431	1375	5000	0	15897	50	135920	0	0	2501	0	0	12850	0	10534	102521	2	1231	0	111886	110455	496	585	0	0	957	15897	
372640																																							142	3207	0	0	23870	0	2416	0	2827	90995	82933	525	83489	0	544	0	31	0	7506	450	90995	0	0	2844	0	0	4150	0	6583	76350	4	1231	0	56421	55877	62	2656	0	0	0	7506	
372855																																							2	1495	0	0	28752	0	2316	947	2172	81336	75034	425	75459	0	463	0	0	0	5877	600	81336	0	0	3546	0	0	1700	0	15386	59647	4	1231	0	42280	41817	31	3835	0	0	0	5877	
373058																																							792	2242	0	0	10068	0	282	5	1210	46832	40764	316	42480	0	578	0	1400	0	4352	50	46832	0	0	2067	0	0	2000	0	4051	36713	9	12-31	0	31811	31233	235	1000	0	0	0	4352	
373115																																							721	15366	2008	0	191069	0	17964	5739	17634	741643	606137	6263	670962	0	5763	13117	55175	0	70681	2934	741643	0	0	52705	0	0	13500	899	43777	562360	2	1231	0	422270	416507	1542	60619	0	0	3387	70681	
373272																																							410	298	0	20405	1	0	123	519	1813	46821	41016	35	42951	0	133	0	1900	0	3870	0	46821	0	0	3870	0	0	0	0	2336	38680	1	1231	0	23385	23252	0	0	0	0	0	3870	
373553																																							1899	1104	0	3948	1830	0	111	0	1751	59684	53344	368	53712	0	422	0	0	0	5972	215	59684	0	0	613	0	0	5135	0	8688	44656	1	12/31/2010	0	42551	42129	9	6912	0	0	0	5972	
373601																																							190997	14864	0	890191	9324	0	2345	0	19528	1240942	1091138	6593	1097731	0	629	0	0	0	143211	0	1240942	0	0	5032	0	0	137440	0	21831	1069307	1	0331	0	114322	113693	739	0	0	0	0	143211	
374130																																							12210	4716	0	0	15296	0	942	630	5244	90840	78869	133	79219	0	1804	0	217	0	11621	100	90840	0	0	10032	0	0	1600	1931	29896	48973	1	1231	0	51675	49871	-111	0	0	0	0	11621	
374354																																							9054	2367	0	0	9842	0	515	194	786	51281	47061	148	47209	0	336	0	0	0	4072	100	51281	0	0	3732	0	0	110	0	7203	39858	4	1231	0	23659	23323	130	5200	0	0	0	4072	
374653																																							129426	25560	0	0	281921	0	6240	309	86290	1123457	879395	15143	954764	0	9043	0	60000	0	168693	4160	1123457	0	0	100040	0	0	58552	1990	263375	616020	1	1231	0	600764	591721	5941	0	0	0	226	168693	
374774																																							0	9461	0	0	21929	0	992	2890	1482	138598	125021	3872	128893	0	2684	0	0	0	9704	952	138597	0	0	7710	0	0	985	0	6995	118025	1	1231	0	101238	98554	57	3290	0	0	0	9704	
375034																																							44576	50278	0	273040	261565	0	43114	24788	81033	1965061	1795057	23247	1818304	125	27165	0	0	0	146632	988	1965061	0	0	76678	0	0	65893	0	127549	1667508	1	1231	0	1174632	1147467	3073	39200	0	0	0	146757	
375043																																							42	14068	106	0	95573	0	21991	7322	29500	793103	716680	2025	718934	0	8710	0	229	0	74169	2414	793103	0	0	49003	0	0	22164	1245	117154	599526	2	1231	0	606759	598049	588	25207	0	0	0	74169	
375155																																							121	6228	0	39	4506	0	212	0	1364	38852	34744	138	34882	0	482	0	0	0	3970	115	38852	0	0	3338	0	0	423	0	4447	30297	7	1231	0	26864	26382	94	0	0	0	0	3970	
375502																																							29272	5914	0	7598	105216	0	10897	0	17137	509231	393182	4237	466372	0	4203	0	49118	0	42859	500	509231	0	0	0	0	0	38910	0	50070	343112	1	1231	0	337111	332908	3449	289	0	0	19835	42859	
375566																																							4690	4514	0	0	57332	0	3142	512	8720	268261	225839	1796	243135	0	2557	0	15500	0	25126	750	268261	0	0	10003	0	0	12337	9596	38235	187604	2	1231	0	182312	179755	2036	0	0	0	0	25126	
375650																																							2750	865	0	8797	519	0	223	0	1334	32583	28462	43	28505	0	188	0	0	0	4078	100	32583	0	0	3809	0	0	150	0	6330	22132	1	1231	0	17183	16995	19	1100	0	0	0	4078	
376068																																							0	10475	0	0	33901	0	163	0	534	55280	49427	141	49568	0	399	0	0	0	5712	200	55280	0	0	5137	0	0	200	0	14241	35187	4	1230	0	10306	9907	175	300	0	0	0	5712	
376125																																							9250	6514	915	0	74767	0	5883	1409	4740	259206	222987	2315	229329	0	2369	321	215	0	29877	155	259206	0	0	22530	0	0	5000	0	39722	183265	2	1231	0	157776	155407	2192	0	0	0	3812	29877	
376237																																							1122	2495	0	4058	14558	95	370	143	1436	50546	39455	255	45210	0	373	0	5500	0	5336	1	50546	0	0	3516	0	0	1455	0	18161	21294	1	1231	0	23342	22969	364	3300	0	0	0	5336	
376433																																							1671	4380	0	0	14678	0	3040	3845	6788	114744	100378	2208	104086	0	1337	0	1500	0	10658	203	114744	0	0	-1210	0	0	11884	0	9908	90469	2	1231	0	76519	75182	-219	5160	0	0	0	10658	
376442																																							25096	4366	0	0	34621	230	6578	602	7027	268257	232154	1353	240467	0	1816	1950	6000	0	27790	750	268257	0	0	20845	0	0	5800	0	32854	199300	4	1231	0	186621	184805	395	2982	0	0	960	27790	
376657																																							0	1023	0	0	20752	0	358	2	861	55734	47647	119	47880	0	383	0	0	0	7854	100	55734	0	0	7237	0	0	200	0	6112	41535	5	1231	0	26534	26151	317	6587	0	0	114	7854	
376947																																							381	2520	0	0	9025	0	1717	808	1820	100215	86822	99	86921	0	1189	0	0	0	13294	100	100215	0	0	12369	0	0	800	0	23003	63819	4	1231	0	69644	68455	25	15489	0	0	0	13294	
377663																																							19	2394	0	0	17000	0	1458	414	2561	60622	55548	434	55982	0	301	0	0	0	4640	200	60622	0	0	524	0	0	3750	0	10240	45308	1	1231	0	35417	35116	166	1660	0	0	0	4640	
377850																																							20	3775	0	819	4597	0	749	595	1246	45320	38595	47	41642	0	454	0	3000	0	3678	1142	45320	0	0	1164	0	0	1226	0	11687	26908	4	12/31/09	0	32868	32414	146	1105	0	0	0	3678	
377908																																							317436	38127	799	229502	798128	0	21176	0	77769	2353497	1852401	34048	2211877	0	13229	2665	211968	0	141620	2250	2353497	0	0	71330	0	0	69973	0	147756	1704645	2	1231	0	881124	867895	-1933	0	0	0	113460	141620	
378026																																							3933	3928	329	0	40925	0	2960	403	6777	190533	158862	1082	174201	0	1551	0	11000	0	16332	1350	190533	0	0	13121	0	0	1716	225	26220	132642	2	1231	0	132515	130964	145	89	0	3257	0	16332	
378044																																							4994	712	0	4769	0	0	155	193	235	20549	18400	48	18448	0	237	0	0	0	2101	100	20549	0	0	1210	0	0	791	0	3176	15224	8	1231	0	9003	8766	0	725	0	0	0	2101	
378110																																							983	1816	0	0	16396	0	1145	0	1033	48335	43062	318	43808	0	200	0	428	0	4527	194	48335	0	0	3886	0	0	194	0	6801	36261	4	1231	0	26136	25936	253	1026	0	0	0	4527	
378549																																							2756	2328	0	0	23958	0	5675	6047	1882	128306	118953	1352	123736	0	3430	0	0	0	4570	270	128306	0	0	-4548	0	0	8770	0	12550	106403	4	1231	0	82367	78937	78	6723	0	0	3431	4570	
378558																																							3285	91	0	0	5615	0	1777	338	1287	81602	67353	1210	73563	0	538	26	5000	0	8039	251	81602	0	0	6846	0	0	875	0	13157	54196	4	1231	0	68604	68066	67	1117	0	0	0	8039	
378642																																							3804	792	0	0	30035	0	466	0	886	54318	40718	86	42404	0	762	0	1600	0	11914	400	54318	0	0	10860	0	0	400	0	10759	29959	2	1231	0	18897	18135	254	200	0	0	0	11914	
378651																																							20275	5780	0	70850	0	0	7401	0	6718	309695	250236	1130	285777	0	2105	0	34411	0	23919	2158	309696	0	0	18665	0	0	3096	2192	29620	220616	4	1231	0	198584	196479	0	0	0	0	0	23919	
378950																																							505	2594	0	7	62815	0	2333	305	2421	156778	133513	522	134035	0	1699	0	0	0	22743	150	156778	0	0	21846	0	0	700	0	19882	113631	4	1231	0	79618	77919	47	7879	0	0	0	22743	
379050																																							1210	1866	0	0	2135	0	56	283	1096	18776	14089	88	16224	0	255	0	2047	0	2552	25	18776	0	0	747	0	0	1725	0	1435	12654	4	1231	0	12004	11749	55	381	0	0	0	2552	
379153																																							3564	2659	0	514	4966	0	1741	0	880	57773	52673	149	52822	0	603	0	0	0	4951	323	57773	0	0	1491	0	0	3009	0	10202	42471	1	1231	0	39257	38654	128	4795	0	0	0	4951	
379359																																							4037	15311	0	0	37887	0	6496	1929	11005	405245	346103	2348	349924	0	4281	14666	0	0	55321	600	405245	0	0	29690	0	0	24800	50	34860	311243	2	1231	0	318145	313864	231	0	0	0	1473	55321	
379470																																							2671	420	17	0	15080	0	877	0	3510	93227	72430	201	79131	0	642	0	6500	0	14096	0	93227	0	0	13920	0	0	0	0	2051	70379	1	0430	0	63414	62772	176	7880	0	0	0	14096	
379649																																							198	9775	0	11344	20083	0	2530	337	8723	138753	96869	1650	98519	0	730	0	0	0	40234	250	138753	0	0	39247	0	0	750	0	18940	77929	4	1231	0	78823	78093	-13	7670	0	0	0	40234	
379920																																							195430	133269	34308	844202	671382	0	110465	20991	432478	8595679	6529691	65585	7398506	80000	103016	517961	182003	613	1117173	4255	8595679	0	0	111844	0	0	1028786	11467	533167	5996524	2	12 31	0	5726742	5623726	-27712	0	0	0	620614	1197173	
380346																																							2021	1476	0	5964	1588	0	1621	95	1698	78029	61761	320	72366	0	799	0	8885	0	5663	68	78029	0	0	4934	0	0	650	0	7671	54091	4	1231	0	64365	63566	11	0	0	1400	0	5663	
380458																																							272	2081	0	0	0	0	689	22	221	17284	15090	46	15136	0	112	571	0	0	2148	600	17284	0	0	248	0	0	1300	0	2634	12456	2	1231	0	13265	13153	0	275	0	0	0	2148	
380533																																							14062	1515	0	475	5035	369	1539	435	918	65069	60651	192	60843	0	627	0	0	0	4226	60	65069	0	0	3148	0	0	1015	742	7608	53043	2	1231	0	40606	39979	3	0	0	0	0	4226	
380654																																							16747	2860	0	22601	4190	0	978	66	1415	112410	102901	274	103175	0	603	0	0	0	9234	360	112409	0	0	6028	0	0	2806	0	11753	91149	4	1231	0	61706	61103	40	2450	0	0	0	9234	
380841																																							7098	1070	0	3	5231	0	1106	955	369	35154	31590	108	31698	0	365	0	0	0	3456	170	35154	0	0	2482	0	0	750	0	5568	26022	4	1231	0	19687	19322	54	0	0	0	0	3456	
380944																																							2531	4917	461	25	2478	317	674	159	2725	99864	80597	879	88399	0	1955	0	4884	0	11465	401	99864	0	0	2855	0	0	8198	0	9808	70789	7	12/31	0	87532	85577	11	0	0	0	2039	11465	
381026																																							306	1520	0	5209	0	0	503	141	1941	43831	35540	163	38203	0	261	0	2500	0	5627	400	43830	0	0	4847	0	0	400	0	4270	31270	1	1231	0	29302	29041	-20	5170	0	0	0	5627	
381343																																							73496	13339	2131	0	337718	0	28754	4853	49760	1107536	945539	5923	1011363	0	22667	0	15118	0	96173	900	1107536	0	0	10997	0	0	82617	671	84536	861003	2	1231	0	616304	593637	1659	3177	0	0	44783	96173	
381754																																							4624	446	0	0	2052	0	76	0	469	16993	14927	31	14958	0	321	0	0	0	2035	50	16993	0	0	1343	0	0	650	0	2205	12722	4	1231	0	8507	8186	-8	1140	0	0	0	2035	
381839																																							40	3204	0	3443	18842	0	4424	824	2156	137425	125175	291	125558	0	1164	0	92	0	11867	340	137425	0	0	10936	0	0	340	0	14923	110252	1	1231	0	102851	101687	251	2805	0	0	0	11867	
381950																																							4605	5246	329	0	93901	0	1516	4429	6864	203585	178617	3604	182221	0	961	0	0	0	21364	1000	203585	0	0	19338	0	0	1000	0	22592	156025	1	1231	0	81706	80745	26	5950	0	0	0	21364	
382050																																							31507	11007	462	0	39937	851	3136	2219	11485	232520	202115	2113	210228	0	4758	0	6000	0	22292	1125	232520	0	0	12274	0	0	8475	368	24044	178071	1	1231	0	136306	131548	418	0	0	0	0	22292	
382069																																							5	9457	679	0	287340	0	17979	668	11246	462123	372617	5004	400729	0	1690	4771	13300	0	61394	1000	462123	0	0	25999	0	0	29449	0	57085	315532	2	1231	0	130843	129153	4946	825	0	0	9808	61394	
382256																																							375	2222	0	0	7926	0	523	0	669	35483	30977	230	32157	0	402	0	950	0	3326	200	35483	0	0	2888	0	0	200	0	3151	27826	4	1231	0	23569	23167	38	601	0	0	0	3326	
382443																																							490	910	0	0	23282	0	866	258	3757	103533	74246	2184	81930	0	755	0	5500	0	21603	425	103533	0	0	18703	0	0	2075	160	12591	61655	4	1231	0	73305	72550	400	1260	0	0	0	21603	
382537																																							12299	815	0	0	17762	0	1410	2159	5935	180556	155157	865	162026	0	5919	0	6000	0	18530	1107	180556	0	0	8173	0	0	9443	0	15359	139798	2	1231	0	145515	139596	-193	580	0	0	4	18530	
382649																																							256	6294	576	4774	105739	0	4554	40	7841	310482	256368	1013	278276	0	1486	1157	4400	0	32206	2000	310482	0	0	15202	0	0	12476	157	10622	245746	2	1231	0	170631	169145	2528	9949	0	0	16495	32206	
382658																																							300	2150	0	5947	0	20	638	35	2942	124341	108377	310	112687	0	1288	0	4000	0	11654	370	124341	0	0	10784	0	0	500	0	9642	98735	1	1231	0	100882	99594	0	12715	0	0	0	11654	
382667																																							160597	54392	8636	105	687716	0	13601	4860	151584	3456413	2941614	28171	3122272	0	79576	6675	142487	10000	334141	118184	3456413	0	0	187990	0	0	24343	43501	430589	2511025	2	1231	0	2404322	2324746	3624	0	0	0	0	334141	
382742																																							2100	2646	130	0	2648	0	3052	1550	1733	69490	59980	188	63668	0	822	0	3500	0	5822	1733	69490	0	0	-879	0	0	4945	0	7825	52155	1	1231	0	50246	49424	23	6207	0	0	0	5822	
382854																																							626	3339	0	0	16619	6	3666	2545	3995	105884	85487	314	96301	0	1053	275	10500	0	9583	300	105884	0	0	3255	0	0	5953	190	12812	72675	4	1231	0	72409	71356	75	3267	0	0	0	9583	
383534																																							31	4984	2143	4031	18109	0	8216	6933	5261	233739	194934	976	202176	0	3842	9148	5000	0	31563	1334	233739	0	0	17487	0	0	12447	479	25867	169067	1	1231	0	173626	169784	295	4620	0	0	1266	31563	
384018																																							30000	66813	1030	2394	95520	0	6761	2546	22553	1121696	995643	9427	1005070	0	18620	21513	0	0	116626	52500	1121696	0	0	56788	0	0	7500	0	341790	653853	1	1231	0	856986	838366	-162	34200	0	0	0	116626	
384335																																							0	4261	0	0	6239	0	557	0	11313	97272	80220	3006	83226	0	922	0	0	0	14046	35	97272	0	0	11889	0	0	2107	0	21432	58788	1	1231	0	70084	69162	15	5740	0	0	0	14046	
384353																																							303	1361	0	1828	0	0	24	0	220	9795	8908	19	8927	0	101	0	0	0	868	40	9795	0	0	168	0	0	660	0	1735	7172	4	1231	0	6160	6059	0	0	0	0	0	868	
384652																																							222664	2309	0	255	299027	8313	2484	353	83867	954865	645308	13403	938161	0	9530	0	196600	0	16704	407	954865	0	0	-40498	0	0	78602	67423	111589	533719	1	1231	0	277548	268018	-21807	152	0	0	82850	16704	
384830																																							5011	2603	0	0	23549	0	3867	4580	1773	113275	100979	956	101935	0	1690	0	0	0	11340	1200	113275	0	0	3628	0	2602	3800	0	23093	77886	1	1231	0	73582	71892	110	0	0	0	0	11340	
385350																																							6406	1828	0	2618	0	0	1774	336	2543	101352	85852	513	93515	0	1090	0	7150	0	7837	300	101352	0	0	5057	0	0	2480	0	18181	67671	5	1231	0	80822	79732	0	6115	0	0	0	7837	
