"IDRSSD"	RCONC223	RCONC224	RCONC968	RCONC969	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG419	RCONG420	RCONG421	RCONG422	RCONG423	RCONG424	RCONG425	RCONG426	RCONG427	RCONG428	RCONG429	RCONG430	RCONG431	RCONG432	RCONG433	RCONG434	RCONG435	RCONG436	RCONG437	RCONG438	RCONG439	RCONG440	RCONG441	RCONG442	RCONG443	RCONG444	RCONG445	RCONG446	RCONG447	RCONG448	RCONG449	RCONG450	RCONG451	RCONG452	RCONG453	RCONG454	RCONG455	RCONG456	RCONG457	RCONG458	RCONG459	RCONG460	RCONG461	RCONG462	RCONJ455	RCONJ456	RCONJ457	RCONJ458	RCONJ459	RCONJ477	RCONJ478	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
699132	0	0	0	0	0	0	0	0	0	0	0	1274	8717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	0										
699253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	895										
699534	0	440	0	0	0	0	0	0	0	0	0	1271	2468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	637	6081	0	0										
699552	0	0	0	0	0	0	0	0	0	0	0	0	3395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	30173	0	53293										
700140	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																730	0	1094										
700252	0	64	0	0	0	0	0	0	0	0	0	0	354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																600	0	1716										
700430	0	0	0	0	0	0	0	0	0	0	0	339	3447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2519	1905	2828										
700458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	4718										
700672	0	0	0	0	0	0	0	0	0	0	0	272	6158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	14140										
700739	0	0	0	0	0	0	0	0	0	0	0	684	444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2456	0	3699										
701062	0	0	0	0	0	0	0	0	0	0	0	21505	44391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	163835	0	70345										
701222	0	0	0	0	0	0	0	0	0	0	20000	0	6271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														867	0	26124	0	3798										
701259	0	3575	0	0	0	0	0	0	0	0	0	3660	5544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	10566	0	12722										
701736	0	0	0	0	0	0	0	0	0	0	0	12942	6880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	29508	0	0										
701745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1931										
701839	0	5762	0	0	0	0	0	0	0	0	0	6114	8651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	11510	0	13435										
701857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																232	0	1154										
701950	0	0	0	0	0	0	0	0	0	0	0	1680	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1871	0	2324										
702050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																8	0	280										
702117	0	0	0	0	0	0	0	0	0	0	0	1560	124454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	287908	0	32019										
702359	0	0	0	0	0	0	0	0	0	0	0	1986	5309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																928	0	1336										
702612	0	0	0	0	0	0	0	0	0	0	2770	893	1127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	6372	0	9471										
702751	0	0	0	0	0	0	0	0	0	0	0	2189	3810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																6362	0	50										
702836	0	0	0	0	0	0	0	0	0	0	0	949	1513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																39	0	1076										
702911	0	0	0	0	0	0	0	0	0	0	0	2510	3160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														1865	586	17072	0	5438										
702966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	228										
703039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	6868										
703552	0	0	0	0	0	0	0	0	0	0	0	1858	1877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3866	0	2883										
703767	0	0	0	0	0	0	0	0	0	0	0	1386	11307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														4979	3044	71084	0	10537										
704326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
704447	0	0	0	0	0	0	0	0	0	0	0	0	1575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1578	0	1265										
704559	10757	0	0	0	0	0	0	0	0	0	0	7914	30304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														4076	2849	67379	0	27225										
704737	0	0	0	0	0	0	0	0	0	0	28820	2368	15797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	37868	0	1201										
704755	0	0	0	0	0	0	0	0	0	0	0	2345	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1804	0	1212										
705444	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2453	0	25964										
705453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1137										
705556	0	0	0	0	0	0	0	0	0	0	0	40	976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																6167	0	163										
705565	0	0	0	0	0	0	0	0	0	0	0	402	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1721	0	646										
705958	0	0	0	0	0	0	0	0	0	0	0	282	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2744	0	1182										
706030	0	0	0	0	0	0	0	0	0	0	0	123	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
706058	0	85	0	0	0	0	0	0	0	0	0	359	957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1414	0	409										
706151	0	0	0	0	0	0	0	0	0	0	0	13756	789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																10104	0	0										
706236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1583	0	302										
706254	0	786	0	0	0	0	0	0	0	0	0	1211	2127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3769	0	6031										
706450	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1081	0	267										
706656	0	0	0	0	0	0	0	0	0	0	0	883	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																920	0	9064										
707354	2121	0	0	0	0	0	0	0	0	0	53000	7336	5875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	33640										
708052	0	0	0	0	0	0	0	0	0	0	0	1051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																369	0	0										
708164	0	0	0	0	0	0	0	0	0	0	0	3878	5486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																17599	0	0										
708333	0	0	0	0	0	0	0	0	0	0	0	239	369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1658	0	0										
708379	0	0	0	0	0	0	0	0	0	0	0	118	3508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2197	0	20016										
708454	0	0	0	0	0	0	0	0	0	0	0	466	5444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5124	0	7968										
708753	0	0	0	0	0	0	0	0	0	0	1350	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1714	0	0										
709031	0	0	0	0	0	0	0	0	0	0	0	307	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																417	0	68										
709143	0	0	0	0	0	0	0	0	0	0	0	0	683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	18115	0	28184										
709358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
709451	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	3869										
709554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
709602	0	0	0	0	0	0	0	0	0	0	0	5998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	42912	0	21929										
709639	0	0	0	0	0	0	0	0	0	0	0	753	1370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																244	0	8402										
709648	0	0	0	0	0	0	0	0	0	0	0	297	1305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																10857	0	3370										
709675	4004	0	0	0	0	0	0	0	0	0	0	131	371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																803	0	0										
709956	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																525	0	644										
710176	0	0	0	0	0	0	0	0	0	0	0	0	1478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2018	0	2923										
710251	0	0	0	0	0	0	0	0	0	0	0	298	1572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	1827	0	6865										
710859	0	0	0	0	0	0	0	0	0	0	0	729	1233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																8450	0	13226										
711472																																																																																										
711520	0	0	0	0	0	0	0	0	0	0	0	643	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																110	0	0										
711548	0	0	0	0	0	0	0	0	0	0	0	56	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2301	3000	905										
711753	0	0	0	0	0	0	0	0	0	0	0	382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2490	0	12832										
711801	0	0	0	0	0	0	0	0	0	0	0	56	2616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	2513	0	8478										
711959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																275	0	898										
712031	0	0	0	0	0	0	0	0	0	0	0	1109	5260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														1548	746	3750	0	0										
712059	0	136	0	0	0	0	0	0	0	0	0	1896	4424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	19698	0	45986										
712648	0	0	0	0	0	0	0	0	0	0	0	28	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1356										
712956	0	0	0	0	0	0	0	0	0	0	0	1495	2910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	9270										
713038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	861										
713047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																745	0	80										
713140	0	0	0	0	0	0	0	0	0	0	0	0	582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	100										
713252	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																21	0	2442										
713926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	9497	11010	185	45601										
714165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	199										
714437	0	0	0	0	0	0	0	0	0	0	0	425	4665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																265	0	894										
714839	0	0	0	0	0	0	0	0	0	0	5000	383	895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1182										
714978	0	0	0	0	0	0	0	0	0	0	0	83	3715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																6599	0	2256										
715032	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																421	0	3496										
715144	0	0	0	0	0	0	0	0	0	0	0	1346	3106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4185	0	757										
715340	0	0	0	0	0	0	0	0	0	0	0	50	3733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																6336	0	1478										
715630	0	0	0	0	0	0	0	0	0	0	0	1584	1257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1392	0	0										
715751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1203										
716413	46998	0	0	0	0	0	0	0	0	0	0	1651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														62004	0	0	0	159539										
716655	0	2417	0	0	0	0	0	0	0	0	49455	4775	7445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														6929	3339	31501	0	5002										
716833	0	0	0	0	0	0	0	0	0	0	0	7511	23232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	9264	0	34315										
716851	0	0	0	0	0	0	0	0	0	0	0	906	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																6732	0	0										
716954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3179	0	5413										
717232	0	0	0	0	0	0	0	0	0	0	0	334	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																60	0	1660										
717513	0	392	0	0	0	0	0	0	0	0	3000	1177	2989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2672	0	5811										
717737	0	0	0	0	0	0	0	0	0	0	0	2783	13983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														4755	1055	5829	0	13434										
717867	0	0	0	0	0	0	0	0	0	0	5800	726	1092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2951	0	2953										
717924	0	0	0	0	0	0	0	0	0	0	0	5272	19435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	18697	0	92994										
718079	0	0	0	0	0	0	0	0	0	0	0	2056	1979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1760	0	1091										
718145	1046	0	0	0	0	0	0	0	0	0	0	1390	1412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														2674	0	3520	0	9868										
718275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2837	0	0										
718538	0	17	0	0	0	0	0	0	0	0	100	780	1921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3306	0	755										
718547	0	0	0	0	0	0	0	0	0	0	0	417	673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1683	0	2438										
718556	0	0	0	0	0	0	0	0	0	0	0	321	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2154	0	3129										
718930	0	0	0	0	0	0	0	0	0	0	0	0	2740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	713	0	0										
719030	0	0	0	0	0	0	0	0	0	0	0	396	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																258	0	12										
719441	0	0	0	0	0	0	0	0	0	0	0	1859	1775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	13365										
719610	0	0	0	0	0	0	0	0	0	0	0	321	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																998	0	1973										
719656	0	0	0	0	0	0	0	0	0	0	0	1472	4134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	0										
719955	0	0	0	0	0	0	0	0	0	0	14400	132	4300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																19703	0	6759										
719964	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																977	0	5614										
720157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																32	0	162										
720166	0	0	0	0	0	0	0	0	0	0	0	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	2065										
720344	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																84	0	2010										
720746	0	0	0	0	0	0	0	0	0	0	0	144	1497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5301	0	5922										
720858	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																275	0	7903										
720951	0	0	0	0	0	0	0	0	0	0	0	120	3398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	11475										
721350	0	0	0	0	0	0	0	0	0	0	0	92	371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																7720	0	31841										
721659	0	0	0	0	0	0	0	0	0	0	0	89	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2443	0	639										
721752	0	0	0	0	0	0	0	0	0	0	0	181	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																11	0	2413										
721949	0	0	0	0	0	0	0	0	0	0	0	944	8707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	3262	0	13007										
722227	0	0	0	0	0	0	0	0	0	0	0	25	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																497	0	0										
722432	0	0	0	0	0	0	0	0	0	0	0	719	2539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1252	0	3151										
722544	0	0	0	0	0	0	0	0	0	0	0	1893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														4942	10604	144981	9479	0										
722816	9496	0	0	0	0	0	0	0	0	0	0	1370	2751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														5488	1941	22291	0	8305										
723112																																																																																										
723158	0	0	0	0	0	0	0	0	0	0	0	384	665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1636	0	8438										
723550	43	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																29	0	2682										
723653	0	0	0	0	0	0	0	0	0	0	0	549	1915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1477	0	3513										
723710	0	0	0	0	0	0	0	0	0	0	0	282	4394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	31336	0	5525										
723747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
723756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																69	0	172										
723822	0	0	0	0	0	0	0	0	0	0	0	1025	1018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																9200	0	4526										
723868	0	0	0	0	0	0	0	0	0	0	0	67	508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1928	0	2434										
724230	0	0	0	0	0	0	0	0	0	0	0	2319	2759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1015										
724548	0	0	0	0	0	0	0	0	0	0	0	600	796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1415	0	0										
724744	183	0	0	0	0	0	0	0	0	0	0	205	812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																10384	0	17204										
724753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
724847	0	0	0	0	0	0	0	0	0	0	0	5344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	1516										
724940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																515	0	862										
725376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	2587										
725732																																																																																										
725741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4658	0	5526										
725844	0	0	0	0	0	0	0	0	0	0	0	178	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																248	925	0										
725853	0	0	0	0	0	0	0	0	0	0	0	208	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4872	0	2122										
726234	0	0	0	0	0	0	0	0	0	0	0	25956	3414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	12324	0	0										
726355	0	0	0	0	0	0	0	0	0	0	0	0	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5	0	1345										
726458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																230	0	1046										
726953	0	0	0	0	0	0	0	0	0	0	0	10927	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2126	0	166										
727156	0	0	0	0	0	0	0	0	0	0	0	0	518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	3036										
727343	0	152	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																273	0	8348										
727455	0	0	0	0	0	0	0	0	0	0	5540	12512	993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																26680	0	0										
727530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																658	0	10										
728452	0	0	0	0	0	0	0	0	0	0	0	1363	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1474	0	11565										
728742	0	1719	0	0	0	0	0	0	0	0	0	344	865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	9475	9591	0										
728948	0	0	0	0	0	0	0	0	0	0	0	5331	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	32143										
728957	0	0	0	0	0	0	0	0	0	0	0	135	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3784	0	3697										
729011	0	0	0	0	0	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2847	0	0										
729057	0	153	0	0	0	0	0	0	0	0	0	155	2462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1023	0	2196										
729132																																																																																										
729310	0	0	0	0	0	0	0	0	0	0	0	1233	6074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	13394	0	3014										
729459	0	0	0	0	0	0	0	0	0	0	0	0	607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																94	0	446										
729842	407	0	0	0	0	0	0	0	0	0	0	281	351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1138	0	5290										
729945	0	0	0	0	0	0	0	0	0	0	0	427	551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1243	489	11600										
730446	0	0	0	0	0	0	0	0	0	0	0	13	940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3421	0	6905										
730745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																100	0	724										
730754	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																150	0	328										
730857	0	0	0	0	0	0	0	0	0	0	0	0	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																678	0	2161										
731050	0	361	0	0	0	0	0	0	0	0	0	28	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4524	0	10901										
731247	9997	0	0	0	0	0	0	0	0	0	0	12599	52639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														34593	10043	72660	0	59243										
731957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	286										
732178	0	0	0	0	0	0	0	0	0	0	19700	1636	482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1731	0	202			0	0	0					
732253	0	0	0	0	0	0	0	0	0	0	4800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1507	500	8320										
732459	0	0	0	0	0	0	0	0	0	0	6550	136	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1994	0	203										
732637	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1007										
732758	37176	0	0	0	0	0	0	0	0	0	0	217	10759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	1170	18405	0	38813										
732918	0	0	0	0	0	0	0	0	0	0	0	1543	15160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	27034	0	29790										
732954	0	0	0	0	0	0	0	0	0	0	0	38	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																68	0	223										
733045	0	0	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1421	0	4314										
733054	0	599	0	0	0	0	0	0	0	0	0	823	3767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																11594	0	6472										
