"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
700252	58	181													37	114													true	true	
700430			70	2856	35	4705	28	11904	69	1662	16	1718	7	2576			63	2411	23	2845	11	2916	63	816	2	192	1	246	false	false	
700458	7	123															14	517	5	923	2	745	326	2176	40	5627	3	1212	false	true	
700672			34	1672	50	6717	53	25597	121	2436	43	5081	23	8060			2	47	2	171	1	230	0	0	0	0	0	0	false	false	
700739	0	0	16	467	22	2872	18	10329	52	1103	12	1043	8	2924	0	0	0	0	1	169	0	0	0	0	0	0	0	0	false	false	
701062			15	622	73	9230	232	90442	1464	45463	233	24852	177	58328			0	0	0	0	2	337	0	0	0	0	0	0	false	false	
701222			194	8524	145	19054	143	56409	870	16170	42	3914	19	4995			150	6146	140	17728	62	18109	288	6100	53	4147	8	1175	false	false	
701259			86	3098	70	12134	46	22995	378	7398	26	4385	7	3322			75	2997	62	10000	12	4259	136	2391	8	1111	4	1595	false	false	
701736			40	1836	79	11416	97	42330	407	8294	58	6799	45	18366			3	224	4	660	8	3769	0	0	0	0	0	0	false	false	
701745	2	44															11	691	10	1395	10	4575	136	3072	16	1764	6	1951	false	true	
701839			73	3631	58	9080	79	37557	209	4784	50	5505	33	8690			4	220	4	633	9	1701	6	229	0	0	0	0	false	false	
701857			29	660	4	517	1	500	143	2065	5	363	0	0			27	748	15	1959	4	1399	195	3396	8	1041	2	320	false	false	
701950			7	286	19	2795	25	11686	70	1260	15	1369	20	6836			9	351	6	725	2	626	3	83	0	0	1	335	false	false	
702050			18	557	1	210	1	245	7	39	6	856	3	837			1	17	0	0	0	0	4	48	0	0	0	0	false	false	
702117			965	39646	854	101933	536	189766	6129	86354	1127	96194	614	146008			132	5726	162	17564	58	10787	943	21835	256	24828	60	12619	false	false	
702359			16	493	26	3425	25	9798	109	1834	6	471	9	1641	29	89													true	false	
702612			221	7183	140	14746	115	35590	468	7449	71	4709	59	10612			389	10304	131	14836	44	10915	298	3935	11	335	2	489	false	false	
702751			68	2279	24	3486	21	7856	171	4044	29	3669	11	5265			3	105	4	547	0	0	2	61	0	0	0	0	false	false	
702836			100	3365	28	4594	17	8770	167	2257	14	1691	4	2267			15	654	2	258	1	391	71	1004	1	104	0	0	false	false	
702911			51	2084	53	6476	42	15447	246	5149	28	3083	29	9705			63	2827	95	11949	32	9778	86	2024	8	934	3	900	false	false	
702966			9	170	3	498	1	317	73	1168	6	441	2	658			13	482	0	0	1	473	133	2393	2	182	1	139	false	false	
703039			5	52	2	286	0	0	112	2290	25	2787	3	1372			6	132	7	1066	5	1615	18	639	11	1268	12	1832	false	false	
703552			19	1028	36	5464	40	21562	297	7063	40	4981	26	8895			13	638	3	397	7	3429	53	518	3	307	0	0	false	false	
703767			36	1039	126	17788	159	68504	653	9554	159	11091	110	18401			7	229	22	2471	27	10746	16	404	11	737	19	3564	false	false	
704326	28	38													7	0													true	true	
704447			30	1154	13	1505	14	4982	40	899	11	1479	5	1719			2	19	0	0	0	0	1	75	2	78	0	0	false	false	
704559			65	2345	93	12777	169	66424	436	9807	101	11578	73	22546			13	510	8	1310	4	1363	21	550	2	378	0	0	false	false	
704737			18	942	63	9666	164	76624	169	4955	72	8628	76	24645			2	138	1	122	1	359	0	0	0	0	0	0	false	false	
704755			52	2098	26	4273	31	17205	28	634	6	854	4	1694			8	283	11	1710	0	0	11	161	0	0	0	0	false	false	
705444			55	1741	9	1272	9	4312	239	3903	10	1185	6	1886			63	2084	23	3159	8	2046	169	3132	34	3001	25	3562	false	false	
705453	0	8													10	61													true	true	
705556			74	3550	50	6987	32	13388	266	5940	35	4106	17	5908			10	329	8	1198	2	686	31	280	2	266	0	0	false	false	
705565			8	169	13	1690	7	2580	107	2602	18	1759	8	1906			21	619	4	320	4	1297	112	1860	2	169	4	1016	false	false	
705958			51	2487	43	6149	18	6566	154	3241	20	2272	9	3132			59	2429	18	1832	4	1075	91	1895	7	789	4	996	false	false	
706030			6	144	1	126	3	1124	35	355	3	394	0	0	28	5													true	false	
706058	0	0	21	1015	29	3743	16	5360	545	1652	7	354	3	543	43	21	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
706151			9	340	12	1681	31	12105	110	1877	18	1424	19	4827															false	false	
706236	110	149																											false	true	
706254			80	3298	58	7595	23	6774	269	4004	27	2965	25	6795			24	1157	24	2981	11	2584	477	6488	32	3170	13	2889	false	false	
706450	0	0	8	260	9	1033	5	1231	47	747	12	1220	5	1108	0	0	6	304	5	607	2	486	7	107	1	169	0	0	false	false	
706656	0	0	27	855	4	625	4	1792	147	1861	4	447	5	2001	0	0	52	1628	29	3037	11	3576	211	3712	16	1746	4	471	false	false	
707354			342	14584	307	41753	234	95402	963	18090	102	9383	38	9659			122	5227	88	10647	44	15562	273	4520	19	1956	2	411	false	false	
708052	0	0	11	564	11	1715	9	6499	23	679	12	2031	2	935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
708164			701	12732	30	4293	31	13494	427	24516	25	3237	7	2728	2	0													true	false	
708333			15	606	9	916	5	1462	5	189	0	0	0	0															false	false	
708379			57	1923	14	1325	7	2900	135	2561	4	660	7	1109			50	2146	51	7604	26	7537	276	5571	54	5419	35	6488	false	false	
708454			46	2079	76	11049	81	34098	120	2409	23	1729	14	3175			4	207	5	651	3	1319	1	6	0	0	0	0	false	false	
708753			1	77	2	160	0	0	25	479	2	320	2	865			5	199	6	776	3	1012	97	1523	10	894	0	0	false	false	
709031			30	1205	46	7520	68	30153	77	1401	8	645	3	710			1	38	1	143	0	0	0	0	0	0	0	0	false	false	
709143			68	2412	22	2993	53	27677	110	2605	18	1790	5	2810			70	2735	84	11057	51	13833	241	6927	51	6405	5	1655	false	false	
709358			26	1060	30	3967	38	17921	82	2440	37	3741	44	12221			5	244	3	518	3	974	7	82	2	199	2	576	false	false	
709451			33	1113	4	425	3	1232	73	1552	11	1095	3	863			60	1808	21	2051	3	443	202	2225	6	693	0	0	false	false	
709554			55	1222	17	2105	16	6263	149	2766	29	2829	43	15492			2	78	2	169	2	721	9	214	1	150	4	836	false	false	
709602			16	873	34	4384	61	23772	150	3866	17	1746	24	8779															false	false	
709639			88	3071	30	4558	16	9702	201	4066	12	2012	6	3193	315	337													true	false	
709648			37	1429	18	2140	24	10166	123	2538	34	2940	26	7706			2	69	1	210	1	33	1	15	0	0	0	0	false	false	
709675	26	102																											false	true	
709956	0	202															16	676	2	238	1	402	8	158	0	0	0	0	false	true	
710176			50	2605	17	2203	19	4035	178	4441	23	2917	9	2897			63	2949	71	8713	23	5082	158	3415	23	2196	10	1471	false	false	
710251			8	474	8	1285	15	6007	86	606	3	301	1	300			1	84	0	0	1	300	0	0	0	0	0	0	false	false	
710859			67	2207	17	2363	14	7787	207	3369	14	1637	4	1269			42	1552	21	2591	11	2979	162	2892	39	3634	17	3898	false	false	
711472			48	1634	25	2394	59	35265	6410	13454	572	15266	496	30234															false	false	
711520			40	1572	9	1118	12	5327	151	840	2	265	0	0															false	false	
711548	0	0	17	829	57	8392	50	27529	151	4089	29	3977	26	13680	0	0	2	69	2	92	1	102	3	19	0	0	0	0	false	false	
711753	25	83													75	159													true	true	
711801			6	288	22	3511	49	20160	41	1001	15	1263	10	3351															false	false	
711959	14	23													12	38													true	true	
712031			101	4856	63	10860	67	36045	676	14586	27	4056	20	8665			1	45	1	237	1	17	0	0	0	0	0	0	false	false	
712059			142	5383	106	13270	90	34660	781	14069	133	11599	78	19466			183	7066	170	21498	59	13436	982	18503	272	25453	90	17507	false	false	
712648			67	1891	24	2851	18	6624	60	759	2	187	3	261			0	0	1	56	1	190	0	0	1	197	0	0	false	false	
712956			34	1461	32	3964	18	7263	81	1488	15	1342	3	1332			2	52	6	679	3	706	21	636	8	1042	12	2240	false	false	
713038	0	0	7	245	14	1642	15	4430	29	559	6	570	3	1026	15	26	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
713047			6	306	7	776	4	1716	45	880	4	506	6	1829															false	false	
713140			15	697	6	113	3	1468	64	1119	4	453	1	629			14	641	4	692	1	503	77	2389	7	953	3	857	false	false	
713252			0	0	0	0	5	2244	32	838	3	478	3	1313	38	156													true	false	
713926			20	795	63	9204	79	30591	206	4419	46	4963	23	6120			15	584	14	2004	13	3471	48	979	4	521	1	1	false	false	
714165			7	259	2	20	5	2224	20	521	1	170	1	800			14	641	13	1331	7	2071	63	1296	2	349	0	0	false	false	
714437			17	682	18	2730	14	4838	46	970	4	388	1	236			5	196	0	0	4	1949	0	0	0	0	0	0	false	false	
714839			37	1508	56	7604	37	13876	69	1643	19	1783	8	2216															false	false	
714978			23	857	24	2972	58	25518	69	1419	14	987	12	2326			0	0	1	195	0	0	0	0	0	0	0	0	false	false	
715032			106	2977	24	3282	35	14403	101	1489	2	163	5	1279	64	10													true	false	
715144			64	2588	69	9172	56	21624	199	4340	49	4791	24	5059			12	412	13	1826	16	3973	63	1569	15	1820	9	2533	false	false	
715340			14	364	28	4402	62	23208	123	2525	47	4380	28	9047			1	27	1	142	2	701	0	0	0	0	0	0	false	false	
715630			40	1797	26	3649	19	8475	64	1109	4	344	0	0			43	1584	8	1324	3	1492	49	437	0	0	0	0	false	false	
715751			0	0	8	1361	9	4096	64	1227	17	1550	8	2857															false	false	
716413			128	11331	106	15019	79	29595	500	22540	76	10274	32	15516			3	76	1	28	2	738	1	35	0	0	2	592	false	false	
716655			172	6993	160	23953	140	51140	774	13501	93	10481	91	30765			1	16	3	425	1	338	1	13	0	0	0	0	false	false	
716833			70	3196	107	15225	183	76404	137	3890	51	4746	25	4751															false	false	
716851			22	954	48	7568	67	21728	286	6311	36	4202	27	11120			1	40	4	542	0	0	0	0	0	0	0	0	false	false	
716954			112	4872	41	5748	25	11051	101	2036	15	1732	13	5144			102	4569	65	9015	16	5221	119	2482	21	2628	6	1902	false	false	
717232	24	98													29	62													true	true	
717513			59	2263	52	6137	60	23373	175	4277	30	2928	7	2860			28	838	13	1118	3	635	18	244	0	0	0	0	false	false	
717737			126	11680	92	14011	150	63331	230	3596	24	2347	23	6379			2	78	2	108	4	1602	4	51	0	0	0	0	false	false	
717867			25	744	3	290	16	8499	72	1251	6	746	5	1982			30	1124	11	1295	5	1435	100	2162	15	2002	19	5334	false	false	
717924			358	12958	257	29825	252	99196	823	16803	98	10509	53	12759			226	9086	116	13969	67	18192	567	10608	123	10784	59	10239	false	false	
718079			36	1563	29	4148	16	7202	110	2740	20	2304	8	2928			17	503	4	601	6	2202	24	294	0	0	0	0	false	false	
718145			125	5810	71	8730	67	46255	515	8616	22	2134	10	7752			38	3022	10	1567	8	3743	103	2491	8	831	0	0	false	false	
718275	0	0	2	79	6	816	6	2397	39	1319	22	3254	25	11001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
718538			38	1914	28	4955	29	14244	199	3158	24	2476	12	3111			12	508	4	693	2	539	31	243	0	0	0	0	false	false	
718547			67	2361	28	3328	26	10391	111	2561	13	1061	13	4166			41	1397	17	1999	3	846	13	243	2	99	1	154	false	false	
718556			6	318	0	0	0	0	85	2044	19	2368	16	4543			9	321	3	461	0	0	108	2525	21	2136	5	1293	false	false	
718930			48	2157	151	21683	203	73481	26	432	14	1240	9	2963			0	0	2	364	1	317	0	0	0	0	0	0	false	false	
719030			18	708	8	1006	3	1044	25	372	4	307	0	0			6	289	4	561	3	971	27	154	0	0	0	0	false	false	
719441			88	4268	74	10894	63	25414	321	8035	49	5636	40	7766	40	6													true	false	
719610			37	1282	18	2220	26	8943	86	1594	10	1730	15	1767	32	31													true	false	
719656			57	2753	36	4393	40	15232	306	4594	46	4068	23	5647			130	4998	43	5021	15	3502	179	3077	27	2425	4	1313	false	false	
719955			13	671	36	4926	64	27342	179	4259	81	7796	69	20244			2	73	2	235	2	718	0	0	0	0	0	0	false	false	
719964	35	211													30	530													true	true	
720157	5	71													42	115													true	true	
720166	33	38															3	129	1	164	5	1758	41	930	21	2143	5	1710	false	true	
720344	63	55													202	528													true	true	
720746			75	5013	21	3308	19	7722	136	3380	7	573	6	1504			64	2952	58	6209	16	3789	148	4940	4	299	0	0	false	false	
720858	26	126													139	1084													true	true	
720951			41	1315	22	2990	39	17641	94	1933	25	2971	28	9907			16	525	11	1260	12	3306	27	460	11	887	9	745	false	false	
721350			38	2577	11	1473	8	3309	228	5724	58	8118	23	6374			102	3205	130	18088	56	20411	489	14425	200	23167	117	33901	false	false	
721659			15	237	8	804	11	6125	86	1627	10	1027	8	3438			17	577	8	842	2	990	138	1792	0	0	2	745	false	false	
721752			24	893	21	2580	12	3842	65	848	10	1185	10	2985			27	1007	9	1046	3	604	81	1251	9	670	2	737	false	false	
721949			192	6321	92	11970	70	30431	459	7983	47	4765	20	5859	266	892													true	false	
722227			24	1120	11	1606	8	2411	32	622	10	1433	2	701															false	false	
722432			217	6515	55	6640	26	8841	229	4209	23	2753	18	3860			6	312	8	1081	4	1482	32	370	0	0	0	0	false	false	
722544			324	12714	159	25221	133	65864	1124	23227	67	10542	71	33143			114	4465	64	10108	25	8092	213	5636	22	3488	6	2457	false	false	
722816			0	0	90	11451	85	27611	1032	23959	196	17820	112	19902															false	false	
723112			2708	128346	4037	565271	5159	2193440	76030	644352	4929	499320	4893	1557019			417	13814	196	25374	57	16364	363	6137	84	10121	73	21262	false	false	
723158	0	0	23	901	23	2684	19	6855	227	5909	30	3806	21	6461	0	0	16	766	24	3300	11	2585	93	2231	41	4532	16	3200	false	false	
723550	6	52	22	1317	1	162	2	1200	40	680	8	811	4	970	0	0	38	1568	24	3241	7	2083	80	1244	16	1412	4	881	false	false	
723653			69	2464	45	5490	38	14340	149	2651	17	1870	10	3265			25	1053	17	2224	9	2455	76	1608	10	1175	8	1514	false	false	
723710			122	5755	75	12279	44	19284	655	13219	58	8272	21	9486			1	15	0	0	0	0	0	0	0	0	0	0	false	false	
723747	0	0	51	4580	7	1140	9	4075	62	1171	1	55	0	0	57	36	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
723756	29	120													31	211													true	true	
723822			66	2484	38	4644	49	21384	123	3102	8	1042	9	4317	14	34													true	false	
723868			12	204	12	1391	12	5292	72	1280	12	960	7	1321															false	false	
724230			82	3355	50	6872	55	21468	153	3605	43	5175	16	6664			1	30	0	0	0	0	2	17	0	0	0	0	false	false	
724548	101	132													27	37													true	true	
724744			32	1454	19	1768	30	14285	283	4372	17	2043	12	4105			46	1887	45	5259	24	6970	153	4533	98	4568	20	4371	false	false	
724753			2	78	3	401	10	3603	54	1316	3	259	13	319			0	0	3	259	0	0	14	316	2	75	0	0	false	false	
724847			33	1691	104	14661	167	63583	49	1438	21	2400	26	7520			0	0	0	0	548	548	0	0	0	0	0	0	false	false	
724940			3	102	0	0	1	381	22	558	2	182	0	0			6	161	4	365	0	0	14	270	4	140	0	0	false	false	
725376			11	462	12	1356	4	1377	0	0	0	0	0	0			0	0	1	121	0	0	0	0	0	0	0	0	false	false	
725732			0	0	4	870	27	12729	2	10	2	200	3	530															false	false	
725741			47	845	7	753	2	732	211	5180	54	6331	34	12622			6	183	3	378	0	0	34	863	13	1390	7	1071	false	false	
725844			20	797	22	2984	22	8619	0	0	9	903	2	387			9	301	2	286	0	0	4	83	0	0	0	0	false	false	
725853	0	0	33	1072	9	1240	16	4484	164	3760	57	6076	27	8056	0	0	31	1080	11	1513	5	1354	127	2525	23	2644	5	852	false	false	
726234			44	2679	82	10823	106	41891	103	2219	17	978	19	6117			1	9	0	0	1	464	0	0	1	198	0	0	false	false	
726355			3	100	2	100	1	554	19	296	0	0	0	0			23	902	23	2986	5	1667	74	1550	6	557	1	109	false	false	
726458	63	144													62	116													true	true	
726953			1	73	7	1093	15	8115	28	948	11	1175	6	1406															false	false	
727156			4	149	5	795	2	354	29	629	2	178	0	0			10	385	7	754	8	2978	69	1707	19	1308	8	2256	false	false	
727343	0	0	17	457	8	1261	4	1667	46	1120	10	2352	0	0	0	0	16	867	14	1929	9	3204	20	456	19	1028	4	923	false	false	
727455			8	407	19	2553	45	20243	107	2226	21	2314	35	8367			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
727530			1	21	0	0	0	0	314	7540	41	4507	23	535			7	637	0	0	0	0	9	489	0	0	0	0	false	false	
728452			24	1063	16	1744	30	12472	75	1303	8	800	6	1786			41	1524	15	1675	14	3601	23	490	4	274	2	511	false	false	
728742			77	2837	94	12147	73	30841	354	6445	23	2692	10	3954			26	1128	11	1673	4	1095	30	243	1	155	0	0	false	false	
728948			33	1126	20	2219	17	11507	157	2819	13	1138	11	2624			98	3694	83	10898	41	10753	429	9545	108	9275	36	6930	false	false	
728957			43	1679	49	6602	41	12995	353	7470	41	4084	19	4713			103	4227	72	8908	30	8120	434	7833	36	4144	11	2170	false	false	
729011			71	3133	40	5783	46	17175	104	1923	26	2759	33	8640	164	0													true	false	
729057			116	4958	43	6095	22	8780	115	3059	7	635	3	989			17	770	6	800	2	539	61	2155	10	1518	3	588	false	false	
729132			3	36	3	459	11	6028	1	5	5	796	6	3092															false	false	
729310	530	356															0	0	0	0	2	574	0	0	0	0	0	0	false	true	
729459			23	1108	30	4141	25	11856	106	2324	4	392	0	0			24	1150	21	2577	6	1709	17	558	2	174	0	0	false	false	
729842	108	212															37	1657	37	4495	10	2108	74	1441	28	2351	13	2948	false	true	
729945			44	1162	18	1856	13	5767	96	2050	12	1320	13	4082			29	850	15	1768	11	3223	50	1003	16	1197	10	1404	false	false	
730446			27	1128	21	3044	13	5944	64	1795	18	2486	14	6134			16	935	19	2640	8	1821	95	1931	20	2350	14	2981	false	false	
730745	12	30															11	186	26	2057	15	3100	57	802	22	87	6	388	false	true	
730754			7	375	9	1364	7	2189	48	1079	16	1836	6	1809			11	449	9	1117	3	699	17	326	7	919	4	1057	false	false	
730857			34	1522	36	4191	15	5455	113	2192	11	1296	6	2339	80	24													true	false	
731050			34	1220	10	1149	8	3590	191	3932	22	2283	11	3738			16	593	8	1006	12	3375	528	16254	102	9813	27	5946	false	false	
731247			218	9222	209	28871	267	111539	1750	36538	346	35582	161	42773			154	7248	212	30042	111	41824	756	17730	144	14439	61	17465	false	false	
731957	27	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	true	
732178			53	2290	73	9680	59	22355	224	5296	32	3158	13	4040	59	204													true	false	
732253			69	1860	7	860	12	4584	160	2829	12	1269	9	3528			73	1923	3	512	0	0	9	146	5	352	4	904	false	false	
732459	32	78													57	78													true	true	
732637	37	38																											false	true	
732758			4	269	31	4712	34	13387	2	114	4	406	13	5343			0	0	3	354	2	681	2	104	4	560	5	1130	false	false	
732918			210	8311	154	20040	116	58115	564	9822	51	5230	31	8836			31	933	11	1414	5	1470	37	430	2	212	0	0	false	false	
732954	11	69	0	0	0	0	0	0	0	0	0	0	0	0	15	144	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
733045			3	92	2	197	0	0	12	215	1	123	0	0	56	134													true	false	
733054			14	565	14	1846	25	12362	303	6037	23	2333	18	6068			50	1996	16	2102	16	5196	261	3769	20	2119	7	1774	false	false	
733540			42	681	3	490	1	108	6	320	3	291	3	996			0	0	0	0	1	496	1	3	0	0	0	0	false	false	
733559			4	159	4	566	1	363	45	867	6	844	5	1778			16	391	18	2888	11	4074	130	3335	18	2186	15	5403	false	false	
733661																													false	false	
733755			23	897	19	2798	10	4467	54	941	10	1277	0	0	93	60													true	false	
733951	34	32													161	128													true	true	
734051			14	612	12	1526	9	4175	45	1132	10	978	8	3000			5	163	4	450	2	587	1	22	3	249	2	442	false	false	
734248			77	1976	35	4428	31	11965	230	5279	35	3618	28	9659			183	5814	96	9558	64	15703	224	4938	61	5779	18	3611	false	false	
734350			194	6271	74	9935	45	18656	317	7069	22	2784	17	5139			18	637	10	1563	6	2106	28	858	5	857	1	292	false	false	
734538			0	0	0	0	7	2996	2	110	3	311	4	2176			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
734613			25	929	21	2632	11	3654	1	15	0	0	0	0			51	1516	22	2918	12	4176	1	15	0	0	0	0	false	false	
734855			2	84	0	0	6	3686	23	1371	3	243	5	2371	43	211													true	false	
734949	0	0	9	326	12	1245	17	3930	104	1852	7	659	4	1604	0	0	37	1634	23	1694	14	4719	217	2988	34	1545	16	945	false	false	
735049			9	562	13	1704	1	1	34	601	1	195	0	0			4	180	1	70	1	189	10	190	0	0	0	0	false	false	
735067			7	199	464	3	1	347	71	1912	10	1106	9	2528			19	751	8	1033	4	1256	87	1931	24	2236	1	70	false	false	
735142			38	519	2	330	1	151	635	3576	24	2730	15	4154			49	327	8	950	4	953	410	1652	13	1179	3	1160	false	false	
735357	10	40															17	688	17	2095	6	1830	35	968	12	1309	8	2300	false	true	
735414	43	4													8	3													true	true	
735441			84	2011	70	7332	45	14669	806	9479	141	8208	144	27041			159	4427	162	16447	105	24636	2570	27795	565	29428	193	23436	false	false	
735656			32	1070	21	3062	34	7961	39	765	15	1465	7	2661			18	631	21	2550	12	3608	9	149	3	221	2	145	false	false	
735768			31	2068	98	15355	157	66397	304	8190	77	8211	39	10130			1	80	0	0	6	1960	1	34	1	85	0	0	false	false	
735852			370	13433	183	22635	54	16987	524	8911	57	4537	13	2613	297	394													true	false	
736158			10	288	0	0	0	0	64	1389	9	844	1	348			7	373	5	858	0	0	106	2109	15	1455	9	1806	false	false	
736206			15	841	25	4108	71	36714	285	7695	37	5774	26	11671															false	false	
736448			253	9802	228	30332	239	167296	1449	19848	143	13239	51	20152			274	9020	96	11957	77	32925	114	1759	19	1254	20	7323	false	false	
736550			52	2048	17	2294	15	6124	273	5817	30	3724	11	3603			133	5653	71	10032	26	7609	362	6759	43	3571	14	3560	false	false	
736662			21	758	13	1918	8	5801	113	2593	14	2012	13	4323			11	616	2	244	0	0	32	648	0	0	0	0	false	false	
736877			70	2848	67	8158	61	26991	277	7498	55	4631	51	11474															false	false	
737548			76	2975	49	6741	54	25175	488	9405	54	5893	61	18044			129	4252	119	12595	42	9604	500	10519	75	7442	37	8313	false	false	
737632			14	637	39	5296	56	29375	62	1170	4	246	5	741			4	325	5	523	7	1825	0	0	0	0	0	0	false	false	
737753	37	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	1086	17	2037	15	6189	181	3468	28	2707	9	3523	false	true	
738013			145	6722	152	18170	142	61214	316	8544	69	7010	78	20360			164	6792	139	17188	55	15998	263	6874	51	6067	17	3264	false	false	
738040			164	5455	55	6672	26	8880	828	15588	83	8517	45	13059			433	17901	391	50486	214	63716	2095	45318	453	46776	197	41847	false	false	
738143			66	2161	38	4835	57	20301	161	3636	46	4561	38	10651			26	905	10	1201	13	5271	55	1277	8	791	5	1705	false	false	
738255			12	541	1	87	5	1671	54	1240	12	1022	10	3016			28	1149	39	4868	20	5723	107	2381	44	3292	29	5043	false	false	
738303			6	327	22	2667	69	60180	67	857	44	4109	26	7247															false	false	
738611			2	99	11	1048	8	2263	39	922	3	400	0	0			0	0	1	206	1	100	0	0	0	0	0	0	false	false	
738657	22	37													78	76													true	true	
738769			135	4322	70	8938	53	20766	275	4530	51	4205	28	9747			56	1649	15	1689	3	513	209	3571	27	3560	9	2001	false	false	
739159	22	28													33	68													true	true	
739346			18	830	11	1683	3	1097	130	2362	7	983	1	299			19	810	13	2091	5	1688	124	3136	24	3647	4	1209	false	false	
739355			119	4790	64	10059	78	36057	304	8314	56	6974	36	11862			6	216	1	153	1	146	1	9	0	0	0	0	false	false	
739430			63	2674	28	3997	37	14923	289	5960	58	5871	23	5866			37	831	11	1316	8	3088	42	834	27	1015	18	2210	false	false	
739560			2	100	35	3881	187	75431	170	8061	132	14809	157	55959															false	false	
739832			8	425	8	987	5	2632	95	2653	3	350	4	1359			5	369	3	437	4	960	21	430	8	918	3	483	false	false	
739850			4	99	1	208	0	0	71	1493	8	1104	6	2284			25	927	18	2798	4	1318	176	3311	41	4368	24	4721	false	false	
740249			33	1185	13	1365	17	8273	59	1456	17	1744	33	14991			27	938	23	3005	16	4731	82	1956	22	2123	20	4233	false	false	
741068			13	589	18	2785	6	2656	95	2318	19	2137	9	3779			8	283	4	602	1	272	7	114	1	113	0	0	false	false	
741152	18	200															10	334	7	1012	3	882	122	2255	4	573	1	174	false	true	
741330			139	8268	156	18300	101	24601	1522	19994	157	9960	34	6697			112	4183	44	5100	22	4400	484	3978	14	879	1	236	false	false	
741358			10	185	0	0	0	0	77	1010	6	829	3	1351			14	582	8	1072	1	259	122	3685	2	296	0	0	false	false	
741639	5	103													2	42													true	true	
741648			15	330	7	1171	2	955	215	2707	20	2350	4	1757	41	2													true	false	
741657			11	219	6	608	2	193	182	3172	21	1569	12	4360			42	989	47	4641	10	2472	305	5865	56	5272	34	7185	false	false	
741844			32	1476	21	2922	13	5251	185	3657	25	3109	18	5881			24	915	34	4866	18	4844	219	5175	56	6304	18	3708	false	false	
741871			340	16525	891	133742	1586	672583	1879	43178	474	46108	433	160708			130	5903	140	17317	69	17920	134	4216	68	6463	32	7386	false	false	
741956			38	735	10	1181	7	3608	91	1219	11	999	5	1896			14	325	4	400	3	960	17	283	5	307	0	0	false	false	
742056			26	1496	21	3409	8	3259	41	919	1	100	3	961			2	137	3	474	0	0	41	1165	5	733	2	788	false	false	
742355	102	170													95	132													true	true	
742542			12	393	14	1941	21	9545	38	889	8	554	13	3620			9	251	11	1166	3	859	14	399	5	439	5	1436	false	false	
742560			0	0	0	0	1	277	0	0	1	119	0	0															false	false	
742636			26	1187	37	4582	27	11243	163	3020	32	2480	23	5819															false	false	
742944			19	847	32	5130	37	18266	140	2603	14	2067	10	4027			9	364	7	887	6	2482	20	571	3	582	0	0	false	false	
743053			22	1150	5	720	3	2150	136	3662	17	2420	4	973			50	2535	16	1995	3	894	227	5149	9	1256	5	1549	false	false	
743679			68	2129	35	4390	39	13000	276	4191	48	3887	38	5767			0	0	1	51	1	254	0	0	0	0	0	0	false	false	
743857			26	1328	33	4640	48	19616	268	6919	63	7758	59	22375			54	2453	76	9633	21	4702	277	6134	65	7580	38	7013	false	false	
743950			30	448	3	407	1	305	160	877	5	781	0	0			26	615	7	923	0	0	205	698	1	114	0	0	false	false	
744144			17	982	6	1047	6	2463	162	3283	26	3810	16	6561			4	104	2	269	1	198	20	536	4	445	2	433	false	false	
744238			50	4291	32	4574	29	13097	286	9191	26	3331	17	7551			3	103	7	1155	2	659	19	422	7	748	1	401	false	false	
744256			34	1431	30	4231	63	21520	150	2915	27	2863	19	5087			26	799	15	1583	2	693	92	2065	29	2342	10	2036	false	false	
744854			34	1118	23	3379	25	10313	163	2908	33	3001	33	11389			14	454	3	230	2	860	40	742	2	169	0	0	false	false	
745150	17	56													51	77													true	true	
745347			42	1532	26	2851	8	2892	98	2412	20	1657	15	4465			40	1833	45	6171	15	4416	78	1989	21	2204	19	4070	false	false	
745570			13	1025	35	6372	68	27439	74	1921	29	2567	33	8450			2	13	2	259	0	0	2	10	0	0	0	0	false	false	
745646			38	1260	16	1785	21	8771	58	1336	7	723	14	5677			8	400	9	992	5	1463	5	80	7	950	1	495	false	false	
745954			25	457	5	619	5	1571	76	784	10	487	4	743			28	672	11	1227	1	315	235	1938	25	1425	10	1429	false	false	
746157			22	1680	38	6780	48	20796	155	5466	35	3585	20	4878			2	101	6	821	3	226	22	552	5	562	0	0	false	false	
746223			12	652	21	2664	25	11342	162	3434	25	3210	19	6261			2	91	4	986	1	366	116	946	4	482	6	862	false	false	
