"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1257	RCFD1258	RCFD1259	RCFD1271	RCFD1272	RCFD1583	RCFD1594	RCFD1597	RCFD1658	RCFD1659	RCFD1661	RCFD1791	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD5612	RCFD5613	RCFD5614	RCFD5615	RCFD5616	RCFD5617	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDB578	RCFDB579	RCFDB580	RCFDC226	RCFDC240	RCFDC241	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1271	RCON1272	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1658	RCON1659	RCON1661	RCON1791	RCON2759	RCON2769	RCON3492	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3502	RCON3503	RCON3504	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON5612	RCON5613	RCON5614	RCON5615	RCON5616	RCON5617	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB578	RCONB579	RCONB580	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	
192156																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
192558																																																												0	0	0									0	31	42	14	3	443	0	0	0		97	0	0	55	0	0	0	0	0	4	39	55	0	0	0						0	0	0	66	0	0	31	42	0	28	0	313	17	0	235	0	0	0	0	0	0	155	20	11	0	0	0	0	260	100	573	169	25	37	0	0	
192606																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	122	0	0	92	0	0	0	0	0	0	0	40	124	6	0	0	0	0	0	0	0	0	0	0	0	0	
192651																																																												0	0	0									0	0	0	8	135	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	45	0	0	0						0	0	0	0	0	0	105	0	0	9	153	0	9	119	0	0	0	0	0	0	0	45	23	15	0	0	0	0	28	0	6	61	0	0	0	0	
192857																																																												0	0	0									383	454	97	1	0	5	0	0	0		0	0	0	10	0	0	0	0	0	0	0	100	0	0	0						0	0	0	0	0	0	459	97	383	95	0	383	81	0	345	0	0	0	11	1	0	7	0	10	0	0	0	293	41	15	61	11	95	0	95	0	
193162																																																												0	0	0									0	0	0	102	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
193247																																																												0	0	0									0	0	0	76	0	0	0	0	0		0	0	0	286	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	286	0	0	286	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	44	0	0	0	0	0	
193452																																																												0	0	0									0	81	152	34	0	0	0	0	0		106	0	0	0	67	0	0	0	0	71	0	0	0	0	0						0	0	0	0	0	0	81	152	0	0	0	0	0	0	0	0	0	0	25	10	0	182	4	20	0	0	0	0	0	0	610	0	0	0	0	0	
193461																																																												0	0	0									0	0	0	32	55	505	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	12	0	0	0	
193470																																																												0	0	0	0	0	0	0	0	0	0	0	333	510	0	15820	0	13324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510	0	333	0	0	0	0	0	0	0	0	0	578	457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
193537																																																												0	0	0									0	0	0	54	0	62	2	0	0		9	0	0	55	0	0	0	0	0	28	0	72	0	0	0						0	0	0	0	0	0	125	0	17	104	0	0	93	0	0	0	0	0	0	0	0	458	0	84	0	0	0	0	320	13	602	0	0	0	0	0	
193649																																																												0	0	0									0	284	84	736	30	0	0	0	0		0	0	0	0	0	0	0	0	0	529	0	0	0	0	0						0	0	0	8	0	0	284	84	0	0	0	0	0	0	0	0	0	0	0	0	0	279	29	0	0	0	0	0	0	0	274	50	0	0	0	0	
193809																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	56	0	0	0	0	0	606	0	0	455	0	0	0	0	0	0	14	0	0	0	0	0	0	482	40	1105	0	78	0	0	0	
194253																																																												0	0	0									1474	141	0	25	350	48	0	0	0		0	0	0	0	0	621	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	141	0	1474	0	0	0	0	0	0	0	0	0	0	0	0	19	0	41	0	0	0	0	16	9	13	0	0	0	0	0	
194440																																																												0	0	0									0	22	0	87	28	0	0	0	0		75	0	0	0	0	0	0	0	0	100	0	0	0	0	0						0	0	0	0	0	0	22	0	0	84	0	0	63	0	0	0	0	0	6	5	0	25	2	0	0	0	0	0	0	0	148	0	0	0	0	0	
194936																																																												0	0	0									0	0	0	979	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	7	12	0	0	0	0	105	0	402	0	0	0	0	0	
195072																																																												204	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	335	0	510	0	0	0	0	0	0	0	0	0	0	0	29	9	0	0	0	0	0	0	0	0	0	0	0	0	0	145	70	0	1093	307	0	0	0	0	0	878	150	1842	0	357	10	0	0	
195111																																																												0	0	0									0	0	0	515	0	405	0	0	0		0	0	0	0	0	0	171	0	0	767	0	400	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1421	0	94	0	0	0	0	0	0	981	0	0	0	0	0	
195157																																																												0	0	0									0	205	0	97	0	249	0	0	0		0	0	0	61	28	0	0	0	0	11	0	0	0	0	0						0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	2	5	0	0	0	0	18	0	143	0	0	0	0	0	
195353																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	1322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	154	0	239	0	0	0	0	0	
195456																																																												0	0	0									6	0	0	126	0	0	0	0	0		0	0	0	0	0	124	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	31	0	24	0	0	0	0	90	0	228	0	0	0	0	0	
195634																																																												0	0	0									0	0	0	266	0	0	0	0	0		0	0	1644	41	63	0	0	0	0	69	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	40	40	0	0	0	0	5	0	385	0	0	0	0	0	
196257																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
196350																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
196426																																																												0	0	0												467	0	347	0	0	0		5	0	5	10	0	97	0	0	0	431	0	117	0	0	0						0	0	0	51	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	742	0	181	0	0	0	0	908	134	898	0	39	0	0	0	
196743																																																												1921	0	12									0	0	0	1814	0	362	0	0	0		47	0	0	0	0	0	0	0	0	331	0	0	0	0	0						0	0	0	800	0	20	0	0	0	0	0	0	0	0	0	0	0	0	14	0	21	62	0	11	0	0	0	0	50	0	1181	0	29	0	0	0	
196752																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
196800																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	50	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	78	0	618	0	40	0	0	0	
197142																																																												0	0	0									0	83	5	1415	17	24	0	0	0		0	0	0	12	0	22	0	0	0	44	0	249	0	0	0						0	0	0	0	0	0	83	5	0	0	0	0	0	0	0	0	0	0	0	0	0	158	21	0	0	0	0	0	168	0	288	12	0	0	0	0	
197254																																																												0	0	0									81	0	0	0	0	0	0	0	0		0	0	0	0	0	52	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	81	0	0	68	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
197302																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	132	0	0	0	0	0	
197357																																																												0	0	0									0	0	0	32	37	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	37	0	0	30	0	0	0	0	0	0	0	39	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
197478																																																												769	0	28	0	0	0	0	0	0	0	0	0	0	0	16954	0	912	0	0	67	0	0	0	0	0	0	0	0	0	0	5087	0	0	0	0	0	0	0	0	0	0	0	0	0	267	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	1528	0	15121	0	0	0	0	0	
197740																																																												0	0	0									0	0	0	42	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	191	0	0	0	0	0	
197759																																																												0	0	0									0	0	0	821	0	167	0	0	0		0	0	60	0	161	0	0	0	0	58	0	0	0	0	0						0	0	0	0	0	0	362	150	0	0	0	0	0	0	0	0	0	0	11	6	0	92	7	0	0	0	0	0	0	98	367	84	263	0	0	0	
198046																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	17	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
198103																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	390	0	0	0	0	0	
198149																																																												0	0	0									60	50	0	13	0	214	0	0	0		699	0	0	254	0	0	0	0	0	21	0	266	0	0	0						0	0	0	0	0	0	50	0	60	0	0	0	0	0	0	0	0	0	0	0	0	50	0	13	0	0	0	0	233	0	188	0	0	0	0	0	
198251																																																												0	0	0									0	0	0	10	0	61	0	0	0		0	0	0	0	0	0	0	0	0	157	0	0	0	0	0						0	0	0	50	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	4	0	0	0	0	119	20	147	0	3	0	0	0	
198448																																																												0	0	0									0	0	0	62	0	66	0	0	0		0	0	0	129	0	0	0	0	0	0	100	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	49	0	0	0	0	220	10	353	0	0	0	0	0	
198831																																																												0	0	0									0	0	0	341	253	131	0	0	0		383	0	0	0	0	0	0	0	0	3462	392	176	0	0	0						0	0	0	65	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	32	11	0	0	0	0	322	57	989	667	10	0	0	0	
198859																																																												0	0	0									0	24	5	31	29	125	271	0	72		0	0	0	10	0	0	0	0	0	276	0	0	0	0	0						0	0	0	0	0	0	24	5	0	271	0	0	244	0	0	0	0	0	0	0	0	65	4	2	0	0	0	0	10	0	252	0	0	0	0	0	
198961																																																												0	0	0									0	0	0	15	0	0	0	0	0		37	59	0	0	0	0	0	0	0	0	0	51	0	0	0						0	0	0	0	0	0	38	0	6	0	0	0	0	0	0	0	0	0	0	0	0	410	73	65	0	0	0	0	0	0	375	26	0	0	0	0	
199052																																																												0	0	0									0	0	0	5	0	0	0	0	0		0	0	0	430	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	10	0	0	99	0	0	89	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
199137																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
199351																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
199436																																																												0	0	0									0	0	0	34	0	529	0	0	0		0	0	0	0	0	0	0	0	0	455	22	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342	14	0	0	0	0	0	111	0	638	34	0	0	0	0	
199454																																																												0	0	0									0	0	0	0	35	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	37	0	0	0	0	0	0	0	0	0	0	26	0	0	
199463																																																												0	0	0												186	85	18	0	0	0		0	0	0	0	0	0	0	0	0	48	8	119	0	0	0						0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	19	0	0	0	0	0	0	0	282	4	0	0	0	0	
199940																																																												0	0	0									0	0	0	222	1094	96	0	0	0		0	0	0	0	0	0	0	0	0	2039	82	180	0	0	0						0	0	0	25	0	15	0	0	0	53	0	0	3	0	0	0	0	0	3	0	0	259	14	6	0	0	0	0	517	0	178	0	94	0	0	0	
200042																																																												0	0	0									0	0	0	0	0	0	0	0	0		101	0	0	0	0	73	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	9	8	0	0	0	0	125	0	72	26	0	0	0	0	
200435																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	279	0	0	0	0	0	0	0	54	0	67	0	0	0	562	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	6	0	0	0	0	571	0	164	0	0	0	0	0	
200640																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	2286	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	1254	0	342	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	7	0	0	0	0	112	18	333	0	0	0	0	0	
201049																																																												0	0	0									0	0	0	153	0	33	0	0	0		952	0	0	86	0	205	0	0	0	452	0	74	0	0	0						0	0	0	0	0	0	19	0	36	71	0	0	64	0	0	0	0	0	0	0	0	197	0	71	0	0	0	0	111	0	499	0	0	0	0	0	
201124																																																												0	0	0									0	0	0	97	0	0	0	0	0		0	0	0	0	0	0	0	0	0	12	0	119	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	63	2	5	0	0	0	0	59	0	386	194	4	0	0	0	
201254																																																												0	0	0									0	371	66	1880	0	525	0	0	0		0	0	0	0	0	362	0	0	0	0	0	0	0	0	0						0	0	0	130	0	0	371	66	0	0	0	0	0	0	0	0	0	0	0	0	0	180	781	6	0	0	0	0	0	0	377	0	0	0	0	0	
201441																																																												0	0	0									0	0	0	35	0	80	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	4	0	0	0	0	56	0	169	42	0	0	0	0	
201638																																																												0	0	0									0	0	0	111	12	3	0	0	0		546	890	338	0	0	0	0	0	0	489	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	25	0	0	0	0	233	0	264	0	30	0	0	0	
201647																																																												0	0	0									341	47	0	289	0	83	0	0	0		0	0	0	0	0	152	0	0	0	24	0	0	0	0	0						0	0	0	0	0	0	47	0	341	0	0	0	0	0	0	0	0	0	0	0	0	132	0	50	0	0	0	0	0	0	128	0	103	0	0	0	
201834																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	0	0	0	0	0	0	340	0	0	0	0	0	1083	0	0	465	0	545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	100	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	3	0	0	0	0	0	0	
202251																																																												0	0	0									0	4	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	80	4	30	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	143	0	24	0	0	0	0	0	
202514																																																												0	0	0									0	0	0	7	0	0	0	0	0		117	0	50	28	0	21	0	0	0	10	17	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369	31	17	0	0	0	0	261	48	556	42	0	0	0	0	
202541																																																												0	0	0									0	0	0	109	225	0	0	0	0		0	0	0	0	0	296	0	0	0	0	0	609	0	0	0						0	0	0	0	0	0	0	0	198	0	0	198	0	0	198	0	0	0	0	0	0	49	0	24	0	0	0	0	25	0	257	0	0	0	0	0	
202550																																																												0	0	0									0	0	0	433	255	107	0	0	0		423	37	0	403	0	396	0	0	0	108	63	117	0	0	0						0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	28	0	419	0	41	0	0	0	
202907																																																												0	0	0	0	0	0	0	0	0	0	0	9	213	0	1559	346	2953	0	0	0	0	162	0	0	434	0	113	41	0	66	2679	72	4305	0	0	0	0	0	0	0	0	0	0	0	502	0	171	213	0	9	695	17	378	518	14	292	0	0	0	0	0	0	8705	260	55	0	0	0	0	2124	233	4978	431	475	32	0	0	
203052																																																												0	0	0									0	0	0	0	1	0	0	0	0		0	0	0	0	0	0	0	0	0	5	20	0	0	0	0						0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	508	113	4	0	0	0	0	0	0	354	80	0	0	0	0	
203333																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	2300	39	714	0	0	0	0	1254	0	1190	1	0	108	0	0	0	2885	0	5827	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	489	7	410	0	0	0	0	1925	296	1367	0	156	0	0	0	
203418																																																												0	0	0									0	0	0	1	0	0	0	0	0		0	0	0	171	0	0	0	0	0	0	0	228	0	0	0						0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	291	23	13	0	0	0	0	175	0	832	273	332	36	0	0	
203575																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	91	0	0	0	0	0	0	21	408	0	13	0	0	0	
203753																																																												0	0	0									0	0	0	576	0	526	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	65	0	0	0	0	130	21	266	0	48	0	0	0	
203847																																																												0	0	0									0	0	0	37	0	75	0	0	0		246	0	0	0	0	0	0	0	0	0	451	0	0	0	0						0	0	0	4	6	0	132	12	0	0	0	0	0	0	0	0	0	0	0	0	0	328	20	0	0	0	0	0	0	0	553	583	69	2	0	0	
204004																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	609	0	119	252	0	74	229	0	749	229	0	749	61	0	0	0	0	0	64	0	37	0	0	0	0	3567	746	4670	0	1288	0	0	0	
204237																																																												0	0	0									0	0	0	375	156	55	0	0	0		576	171	398	545	0	0	46	0	0	463	15	0	0	0	0						0	0	0	28	7	0	63	71	15	0	0	0	0	0	0	0	0	0	8	0	0	913	295	0	0	0	0	0	0	0	1751	480	61	0	0	0	
204808																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	13	0	0	0	0	0	0	0	0	0	0	0	0	0	
204826																																																												0	0	0									0	0	0	139	0	29	0	0	0		0	0	0	0	0	0	0	0	0	548	0	333	0	0	0						0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	1	423	71	45	0	0	0	0	123	0	773	0	204	441	0	0	
205159																																																												0	0	0									0	0	0	76	9	0	0	0	0		0	0	0	431	0	0	0	0	0	0	25	0	0	0	0						0	0	0	0	0	0	22	25	0	349	0	0	224	0	0	0	0	0	0	0	0	72	11	0	0	0	0	0	0	0	106	6	0	0	0	0	
205243																																																												0	0	0									0	0	0	88	0	0	0	0	0		0	0	0	0	0	0	0	0	0	1027	0	121	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	9	0	520	0	95	0	0	0	0	284	25	851	0	27	0	0	0	
205346																																																												0	0	0									0	13	0	598	0	214	0	0	0		0	0	0	0	0	0	0	0	0	333	0	351	0	0	0						0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	50	0	0	0	0	0	0	110	0	0	0	0	0	
205430																																																												0	0	0									0	0	0	405	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	198	0	0	0	0	0	
205458																																																												0	0	0									380	0	41	73	0	175	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	41	380	0	0	0	0	0	0	0	0	0	0	0	0	114	0	6	0	0	0	0	0	0	0	0	0	0	0	0	
205542																																																												0	0	0									0	20	60	72	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	20	60	0	0	0	0	0	0	0	0	0	0	0	0	0	38	39	0	0	0	0	0	0	0	32	0	0	0	0	0	
205654																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	756	0	0	0	0	143	0	3830	0	0	0	0	0	0	70	0	485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	12	0	0	0	0	0	0	0	0	0	0	23	0	11	427	29	35	0	0	0	0	1157	510	211	101	134	184	0	0	
206156																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	8	0	29	0	0	0	38	0	169	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	8	0	0	0	0	588	0	99	0	0	0	0	0	
206567																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
206772																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	587	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
206950																																																												0	0	0									0	12	0	107	65	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	107	0	0	0						0	0	0	0	0	0	12	0	0	0	65	0	0	55	0	0	0	0	0	0	0	26	1	0	0	0	0	0	15	0	318	54	0	0	0	0	
207041																																																												0	0	0									6	9	0	65	0	227	0	0	0		0	0	0	6	0	0	0	0	0	0	0	161	0	0	0						0	0	0	0	0	0	9	0	6	0	0	0	0	0	0	0	0	0	0	0	0	141	0	31	0	0	0	0	69	0	93	0	0	0	0	0	
207050																																																												0	0	0									0	0	0	318	700	442	0	0	0		2235	0	600	0	0	0	1110	0	177	187	0	0	0	0	0						0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	236	0	0	0	0	301	21	1216	38	69	0	0	0	
207452																																																												0	0	0									0	30	0	40	55	30	0	0	0		0	0	0	7	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	216	5	0	0	0	0	0	0	0	0	0	0	30	8	0	15	128	0	0	0	0	0	0	0	123	2	0	0	0	0	
207555																																																												0	0	0									0	0	0	140	43	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	87	6	0	0	0	0	0	0	126	122	0	0	0	0	
207564																																																												0	0	0									0	0	0	212	0	0	0	0	0		0	0	0	0	0	0	0	0	0	72	0	70	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	6	0	0	0	0	0	88	0	0	0	0	0	0	0	
207845																																																												0	0	0	0	0	0	0	0	0	0	0	84	0	0	18	0	818	0	0	0	0	1023	256	0	0	0	0	0	0	0	0	0	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	84	0	0	76	0	0	0	11	9	0	405	103	151	0	0	0	0	161	65	109	0	42	0	0	0	
207872																																																												0	0	0												150	0	790	0	0	0		0	0	0	0	0	0	0	0	0	0	0	849	0	0	0						0	0	0	0	0	0	0	0	0	0	0	786	0	0	625	0	0	0	16	0	0	18	0	62	0	0	0	0	117	0	0	0	0	0	0	0	
207957																																																												0	0	0									0	0	0	238	6	58	0	0	0		0	0	0	0	0	0	0	0	0	53	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
208057																																																												0	0	0									0	0	0	1274	420	208	0	0	0		0	0	0	3	0	0	0	0	0	236	0	197	0	0	0						0	0	0	42	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	30	0	0	0	0	0	0	0	257	115	197	4	0	0	
