"IDRSSD"	RIAD3582	RIAD3583	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD3590	RIAD3591	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4658	RIAD4659	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD4668	RIAD4669	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADB516	RIADB517	RIADC217	RIADC218	RIADC234	RIADC235	
544250	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	1	8	0	0	0						0						0			0	0	0	0			0	0	8	0	0	0	0	0	
544335	0	0	0	0	0	0	0	0	0	0	0	0	17	2			0	0	49	14	0	0						0						0			0	0	0	0			0	0	34	15	0	0	1	0	
544447	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	9	0	0	0	0						0						9			0	0	0	0			0	0	0	0	0	0	0	0	
544652	0	0	0	0	0	0	0	0	0	0	0	0	116	33			0	0	640	491	0	0						0						0			0	0	0	0			0	0	142	64	19	0	0	7	
544876	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	48	47	0	0															0	0	0	0			0	0	1	3	0	0	0	0	
544951	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	25	0	0	0						0						0			0	0	0	0			0	0	25	1	0	0	0	0	
545042	0	0	0	0	0	0	56	1	0	0	0	0	5	3		0	0	0	313	227	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			5	1	25	0	0	0	0	0	
545154	0	0	0	0	0	0	0	0	0	0	0	0	18	18			0	0	18	10	0	0						0						0			0	0	0	0			0	0	2	0	0	0	0	6	
545172	0	0	0	0	0	0	0	40	0	0	0	0	46	0			0	0	44	0	0	0						0						0			0	0	0	0			3	5	1	0	0	1	40	0	
545604	0	0	0	0	0	0	14	4	0	0	0	0	15	0			0	0	52	0	0	0						0						0			0	0	0	0			0	0	0	0	11	0	38	0	
545846	0	0	0	0	0	0	0	0	0	0	0	0	25	0			0	1	34	0	0	2						0						0			0	0	0	0			0	0	13	5	19	0	19	0	
545855	0	0	0	0	0	0	0	0	0	0	0	0	13	0			0	13	22	18	0	0						0						13			0	0	0	0			0	0	4	0	0	0	0	0	
546003	0	57	0	0	0	0	0	0	0	0	0	0	71	1		0	0	0	56	0	0	0		0	0		0	0		0	0		0	0		0	0	1	0	0			0	0	56	5	8	0	0	0	
546320	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	2	0	0	0						0						0			0	0	0	0			0	0	2	4	0	0	0	0	
546432	0	0	0	0	0	0	0	0	0	0	0	0	14	0			0	0	23	0	0	0						0						0			0	0	0	0			0	0	23	14	0	0	0	0	
546535	0	0	0	0	0	0	17	0	0	0	0	0	35	2			0	0	102	20	0	0						0						0			0	0	0	0			8	1	57	32	0	0	0	0	
546544	0	0	628	0	0	0	0	0	0	0	0	0	28	19			0	0	931	78	0	208						206						0			0	0	0	0			12	0	5	9	0	0	0	0	
546647	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	1	16	0	0	0						0						0			0	0	0	0			0	0	16	6	0	0	0	0	
547149	0	0	0	0	0	0	0	0	0	0	0	0	11	0			0	1	43	0	0	4						0						0			0	0	1	0			0	0	35	10	0	0	0	3	
547251	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	25	0	0	0						0						0			0	0	0	0			0	0	25	5	0	0	0	0	
547279	0	0	0	0	0	0	0	112	0	0	0	0	162	30		0	0	0	1047	842	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			75	15	2	1	2	2	96	32	
547550	0	0	0	0	0	0	0	0	0	0	0	0	9	1			0	0	8	0	0	0						0						0			0	0	0	0			0	0	7	8	0	0	1	0	
547840	0	0	0	0	0	1	11	1	127	0	0	0	799	149		0	0	0	2959	1063	0	12		0	0		0	0		0	0		0	0		0	0	0	105	0			0	23	1333	601	0	24	0	308	
548052	0	0	0	0	0	0	0	9	0	0	0	0	19	3			0	0	13	0	0	0						0						0			0	3	0	0			0	0	13	7	0	0	0	0	
548203	0	0	0	0	0	0	0	0	0	0	0	0	28	0			0	0	62	0	0	0						0						0			0	0	0	0			0	0	8	2	26	0	54	0	
548267	0	0	0	0	0	0	0	2	0	0	0	0	97	7			0	54	256	7	0	139						139						54			0	0	0	0			0	0	110	34	0	0	0	0	
548351	12	0	0	0	0	0	19	0	0	0	0	0	154	71		0	0	0	688	190	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	398	83	0	0	69	0	
548641	0	0	0	0	0	0	0	0	0	0	0	0	13	8			0	0	41	30	0	0						0						0			0	0	0	0			0	0	9	5	0	0	2	0	
548753	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	50	39	0	0						0						0			0	0	0	0			0	0	11	1	0	0	0	0	
548771	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
548829	0	0	0	0	0	0	0	0	0	0	0	0	74	70			0	0	8	0	0	0						0						0			0	0	0	0			0	0	8	4	0	0	0	0	
548838	0	0	0	16	0	0	0	0	0	0	0	0	19	0			0	3	154	150	0	0						0						3			0	0	0	0			0	0	4	0	0	0	0	0	
548856	0	0	0	0	0	0	0	0	0	0	0	0	247	1			0	245	10	0	0	0						0						245			0	0	0	0			0	0	10	1	0	0	0	0	
549358	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
549545	0	0	0	0	0	0	0	0	0	0	0	0	30	0			0	0	31	0	0	0						0						0			0	0	0	0			3	2	28	26	2	0	0	0	
549826	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0	
549862	0	0	0	0	0	0	0	0	0	0	0	0	261	81			0	0	413	210	0	0						0						0			0	0	0	0			13	4	106	92	84	0	84	0	
550327	0	0	0	0	0	0	0	6	0	0	0	0	54	1			0	3	209	12	0	0															0	0	0	0			0	0	197	44	0	0	0	0	
550354	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	1	0	0	0	0	
550448	0	0	0	0	0	0	0	0	0	0	0	0	6	4			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	2	0	0	0	0	
550523	0	116	0	0	0	0	67	38	0	0	0	0	312	1		0	0	0	325	17	0	0		0	0		0	0		0	0		0	0		0	0	0	0	46			0	0	223	104	0	7	18	0	
550653	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	5	0	0	0	0	
550756	0	0	0	0	0	0	0	0	0	0	0	0	56	0			0	4	357	18	0	2						2						4			0	0	20	0			273	48	28	4	0	0	0	16	
550952	0	0	0	0	0	0	0	1	0	0	0	0	153	19			0	67	81	8	0	0						0						67			0	0	0	0			0	0	73	66	0	0	0	0	
551016	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
551315	0	0	0	0	0	0	0	0	0	0	0	0	86	9		0	0	0	449	174	0	60		0	0		0	0		0	0		0	0		0	0	0	0	1			0	0	215	75	1	0	0	0	
551333	0	0	0	0	0	0	9	45	0	0	0	0	48	0			0	0	38	1	0	0						0						0			0	0	0	0			12	1	16	2	0	0	0	0	
551454	0	0	0	0	0	0	0	1	0	0	0	0	4	0			0	0	15	3	0	0						0						0			0	0	0	0			9	3	3	0	0	0	0	0	
551557	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	3	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
551904	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
552059	357	0	0	1	0	0	0	0	0	0	0	0	21	5			0	3	357	0	0	0						0						0			0	0	0	0			0	0	0	12	0	0	0	0	
552161	0	0	0	0	0	0	0	0	0	0	0	0	76	16			0	0	258	149	0	0						0						0			0	0	0	0			0	0	109	37	23	0	0	0	
552451	0	0	0	0	0	0	0	0	0	0	0	0	307	67		0	0	0	4816	170	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			3910	0	736	240	0	0	0	0	
552545	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	1	9	0	0	0						0						1			0	0	0	0			3	0	6	0	0	0	0	0	
552657	0	0	0	0	0	0	0	0	0	0	0	0	57	0			0	52	85	0	0	52						0						0			0	0	0	0			0	0	33	5	0	0	0	0	
552732	0	0	0	0	0	0	0	0	0	0	0	0	10	2			0	0	20	8	0	2						0						0			0	0	0	0			0	1	10	7	0	0	0	0	
552956	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
552974	0	0	0	0	0	0	0	0	0	0	0	0	69	15			0	0	12	12	0	0						0						0			0	0	0	0			0	0	0	54	0	0	0	0	
553038	0	0	0	0	0	0	0	0	0	0	0	0	12	0			0	0	39	22	0	10						0						0			0	0	0	0			0	0	7	12	0	0	0	0	
553766	0	0	0	0	0	0	0	0	0	0	0	0	35	21			0	0	58	49	0	0						0						0			0	0	0	0			0	1	9	12	1	0	0	0	
553926	0	0	0	0	0	0	0	0	0	0	0	0	22	0			0	0	155	0	0	0						0						0			0	0	0	0			0	0	155	22	0	0	0	0	
553944	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	8	4	0	0						0						0			0	0	0	0			0	0	4	2	0	0	0	0	
554268	0	0	0	4	0	0	0	9	0	0	0	0	33	17			0	2	1	0	0	0						0						2			0	0	0	0			0	0	1	1	0	0	0	0	
554343	0	0	0	0	0	0	0	0	0	0	0	0	86	50			0	0	181	23	0	0						0						0			0	0	0	0			12	6	141	22	8	0	5	0	
554745	0	0	0	0	0	0	0	0	0	0	0	0	116	93		0	0	0	135	96	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	39	1	22	0	0	0	
554848	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	67	2	0	0						0						0			0	0	0	0			0	0	13	4	0	0	52	0	
554857	0	0	0	0	0	0	150	0	4	0	0	0	47	8		0	0	27	518	125	0	62		0	0		0	62		0	0		0	27		0	0	0	0	0			0	0	134	12	0	0	0	43	
554941	0	0	0	0	0	0	0	0	0	0	0	0	16	0			0	3	23	0	0	4						0						0			0	0	0	0			0	0	19	1	0	12	0	0	
555005	0	0	0	0	0	0	0	0	0	0	0	0	23	0			0	0	15	7	0	0						0						0			0	0	0	0			8	5	0	3	15	0	0	0	
555238	0	0	0	0	0	0	0	0	0	0	0	0	106	69			0	8	564	160	0	14						0						0			0	0	0	0			0	0	167	9	20	0	223	0	
555256	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0						0						0			0	0	0	0			1	0	0	0	0	0	0	0	
555658	0	0	0	0	0	0	0	0	0	0	0	0	2	1			0	0	4	0	0	0															0	0	0	0			0	0	4	1	0	0	0	0	
555724	0	0	0	0	0	0	0	0	0	0	0	0	32	8			0	0	79	54	0	0						0						0			0	0	0	0			0	0	25	20	4	0	0	0	
555836	0	0	0	0	0	0	0	2	0	0	0	0	6	3			0	0	18	0	0	0						0						0			0	0	0	0			0	0	0	0	0	1	18	0	
556011	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	4	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
556459	0	0	0	0	0	3	0	0	0	0	0	0	161	17			0	0	140	5	0	0						0						0			0	0	0	0			0	0	135	137	4	0	0	0	
556815	0	0	12	0	18	0	0	25	0	0	0	0	42	5		0	0	0	63	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	13	7	5	0	20	0	
556936	0	0	0	0	0	0	0	0	0	0	0	0	10	1			0	3	456	282	0	157						157						3			0	0	0	0			0	0	17	6	0	0	0	0	
556945	0	0	0	0	0	0	42	1	0	0	0	0	126	0			0	0	652	121	0	0						0						0			0	0	0	0			33	7	456	118	0	0	0	0	
557045	97	0	0	0	0	0	104	0	0	0	0	0	47	0			0	0	583	0	0	0						0						0			0	0	0	0			0	0	97	46	1	0	285	0	
557317	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
557438	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	2	74	35	0	0						0						2			0	0	0	0			0	0	1	2	0	0	38	0	
557456	0	0	0	0	0	0	0	0	0	0	0	0	16	0			0	0	19	0	0	0						0						0			0	0	0	0			0	0	19	16	0	0	0	0	
557858	0	0	0	0	0	0	0	0	0	0	0	0	4209	3453		0	0	0	5482	398	0	1260		0	0		0	1260		0	0		0	0		0	0	0	0	0			2979	491	845	265	0	0	0	0	
557933	0	0	0	0	0	0	0	0	0	0	0	0	81	6		0	0	0	612	199	0	0		0	0		0	0		0	0		0	0		0	0	0	23	0			0	0	390	68	7	0	0	0	
558172	0	0	0	0	186	0	0	5	67	177	0	0	683	68		0	0	0	1555	323	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	979	433	0	0	0	0	
558257	28	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	44	5	0	0						0						0			0	0	0	0			0	0	11	0	0	0	0	0	
558453	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
558462	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	12	0	0	0						0						0			0	0	0	0			0	0	12	3	0	0	0	0	
558556	0	0	0	0	0	0	0	0	0	0	0	0	39	0			0	0	145	47	0	0						0						0			0	0	0	0			0	0	98	39	0	0	0	0	
559058	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	3	2	0	0	0						0						0			0	0	0	0			0	0	2	0	0	0	0	0	
559254	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	1	20	0	0	8						0						0			0	0	0	0			0	0	12	0	0	0	0	0	
559553	0	0	0	16	0	0	0	0	0	0	0	0	42	19			0	0	34	0	0	0						0						0			0	0	0	0			18	5	16	2	0	0	0	0	
559777	0	0	0	0	0	0	2041	0	1196	78	0	0	313	6		0	0	23	6151	802	0	67		0	0		0	0		0	0		0	0		0	0	0	0	0			726	23	666	182	1	0	548	105	
559852	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	3	0	0	0						0						0			0	0	0	0			0	0	3	4	0	0	0	0	
560214	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	1	0	0	0	0	
560353	0	0	0	0	0	0	0	0	0	0	0	0	14	3			0	0	28	5	0	0						0						0			0	0	0	0			0	0	23	11	0	0	0	0	
560438	0	0	0	0	0	0	0	0	0	0	0	0	21	0			0	0	18	0	0	0						0						0			0	0	0	0			0	0	11	21	0	0	7	0	
560830	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	12	0	0	0						0						0			0	0	0	0			0	0	12	5	0	0	0	0	
561145	0	0	0	0	0	0	0	0	0	0	0	0	21	19			0	1	64	9	0	50						50						1			0	0	0	0			0	0	5	1	0	0	0	0	
561239	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	0	0	0	0	0	
561574	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
561659	0	0	0	0	0	0	0	0	0	0	0	0	17	1		0	0	4	74	10	0	30		0	0		0	30		0	0		0	4		0	0	0	0	0			0	8	24	3	1	0	10	0	
561864	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	86	19	0	0						0						0			0	0	0	0			0	0	67	5	0	0	0	0	
561958	0	0	0	0	0	0	0	0	0	0	0	0	48	40			0	0	172	0	0	151						151						0			0	0	0	0			0	0	21	8	0	0	0	0	
562058	0	0	0	0	0	0	15	2	0	0	0	0	24	2			0	0	112	1	0	0						0						0			0	0	0	0			0	0	87	20	0	0	9	0	
562553	0	0	0	0	0	0	0	0	0	0	0	0	28	16			0	0	36	10	0	0						0						0			0	0	0	0			0	0	26	12	0	0	0	0	
562870	0	0	0	0	0	0	9	0	0	0	0	0	386	371		0	0	0	75	35	0	0		0	0		0	0		0	0		0	0		0	0	0	31	15			0	0	0	0	0	0	0	0	
563233	0	0	0	0	0	0	0	0	0	0	0	0	180	83			0	0	367	121	0	0						0						0			0	0	0	0			18	4	198	84	9	0	30	0	
563336	0	0	0	0	0	0	0	0	0	0	0	0	226	113			0	0	11	0	0	0						0						0			0	0	0	0			0	2	11	17	94	0	0	0	
563457	0	0	0	0	0	0	0	0	0	0	0	0	10	3			0	1	5	0	0	1						0						0			0	0	0	0			0	0	4	6	0	0	0	0	
563756	0	0	0	0	0	0	0	0	0	0	0	0	7	1			0	0	6	0	0	0						0						0			0	0	0	0			0	0	6	6	0	0	0	0	
563774	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
563907	0	0	0	0	0	0	8	0	0	0	0	0	92	74		0	0	0	118	19	0	0		0	0		0	0		0	0		0	0		0	0	0	16	0			11	6	28	12	0	0	21	15	
563934	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	2	0	0	0						0						0			0	0	0	0			0	0	2	1	0	0	0	0	
564052	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	10	0	0	0						0						0			0	0	0	0			0	0	10	2	0	0	0	0	
564155	0	0	0	0	0	0	0	0	0	0	0	0	29	0			0	0	404	0	0	0						0						0			0	0	0	0			0	0	394	29	0	0	10	0	
564324	0	0	0	0	0	0	0	0	0	0	0	0	56	33			0	4	168	64	0	10						0						0			0	0	0	0			14	3	27	15	0	1	53	0	
564463	0	0	0	0	0	0	0	0	0	0	0	0	12	3			0	1	11	0	0	0						0						0			0	0	0	0			0	0	11	7	1	0	0	0	
564557	0	0	0	0	0	0	0	0	0	0	0	0	20	1			0	0	83	0	0	0															0	0	0	0			0	0	83	19	0	0	0	0	
564605	0	0	0	0	0	0	0	0	0	0	0	0	3	0		0	0	0	8	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	6	3	0	0	2	0	
564678	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	2	0	0	
564771	0	0	0	0	0	0	0	0	0	0	0	0	65	0		0	0	0	103	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	103	65	0	0	0	0	
564838	0	0	0	0	0	0	0	0	0	0	0	0	29	0			0	0	244	128	0	0						0						0			0	0	0	0			0	0	116	29	0	0	0	0	
564856	0	0	0	0	0	0	0	0	0	0	0	0	11	7			0	3	13	0	0	4						4						3			0	7	0	0			0	0	9	0	1	0	0	0	
565040	0	0	0	0	0	0	29	8	39	18	0	0	67	2			0	0	183	76	0	0						0						0			0	0	0	0			0	0	39	4	35	0	0	0	
565143	0	0	0	0	0	3	3	0	0	0	0	0	54	0			0	0	83	0	0	0						0						0			0	0	0	0			8	1	28	3	47	0	44	0	
565152	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
565536	0	0	0	0	0	0	0	0	0	0	0	0	14	0			0	12	26	0	0	0						0						12			0	0	0	0			10	0	16	2	0	0	0	0	
565750	32	20	0	0	0	0	1	0	0	0	0	0	78	8		0	0	0	389	173	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	114	40	10	0	42	27	
565844	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	15	0	0	0						0						0			0	0	0	0			0	0	15	7	0	0	0	0	
565853	0	0	0	0	0	0	0	0	0	0	0	0	13	9			0	0	23	9	0	0						0						0			0	0	0	0			0	0	14	4	0	0	0	0	
566056	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	95	79	0	0						0						0			0	0	0	0			0	0	16	7	0	0	0	0	
566243	0	0	0	30	0	0	0	0	0	0	0	0	231	15			0	104	33	8	0	15						15						104			0	0	0	0			0	0	4	17	0	65	6	0	
566458	0	0	0	0	0	0	4	0	0	0	0	0	0	0			0	0	16	0	0	0						0						0			0	0	0	0			0	0	12	0	0	0	0	0	
566551	0	0	0	0	0	0	0	0	0	0	0	0	5	2			0	0	13	0	0	0						0						0			0	0	0	0			0	0	13	2	1	0	0	0	
566953	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	2	0	0	0	0	
567231	3	0	0	0	0	0	0	0	0	0	0	0	84	8			0	0	239	9	0	0															0	0	0	0			0	0	224	76	0	0	3	0	
567240	0	0	0	0	0	0	0	0	0	0	0	0	14	0			0	3	99	0	0	11						0						0			0	0	0	0			0	0	88	11	0	0	0	0	
567736	0	0	0	0	0	0	0	0	0	0	0	0	36	26			0	0	23	0	0	0						0						0			0	0	0	0			0	0	23	10	0	0	0	0	
567754	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	2	0	0	2						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
567905	0	0	0	0	0	0	0	0	0	0	0	0	28	26			0	0	24	0	0	0						0						0			0	0	0	0			0	0	0	2	0	0	24	0	
568126	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
568135	0	0	0	0	0	0	0	0	0	0	0	0	16	15			0	0	14	0	0	14						14						0			0	0	0	0			0	0	0	1	0	0	0	0	
568144	0	0	0	0	0	0	0	0	0	0	0	0	2	2			0	0	15	0	0	0						0						0			0	0	0	0			7	0	8	0	0	0	0	0	
568238	0	0	0	0	0	0	0	0	0	0	0	0	14	0			0	0	20	0	0	0						0						0			0	0	0	0			0	0	5	4	10	0	15	0	
568359	0	0	0	0	0	0	74	0	0	0	0	0	0	0			0	0	81	0	0	0						0						0			0	0	0	0			0	0	7	0	0	0	0	0	
568443	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	84	0	0	0						0						0			0	0	0	0			0	0	23	0	0	0	41	20	
568470	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	304	300	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	4	0	0	0	0	0	
568751	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	51	29	0	0						0						0			0	0	0	0			0	0	22	6	0	0	0	0	
568854	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	4	5	5	0	0						0						4			0	0	0	0			0	0	0	0	0	0	0	0	
568939	0	0	0	0	0	0	0	0	0	0	0	0	19	4			0	0	34	0	0	0						0						0			0	0	0	0			0	0	32	10	5	0	2	0	
569253	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	10	7	0	0						0						0			0	0	0	0			0	0	3	3	0	0	0	0	
569422	0	0	0	0	0	0	274	9	0	0	0	0	86	49		0	0	0	1092	332	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	299	27	1	0	187	0	
569459	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	14	7	0	1						0						0			0	0	0	0			0	3	0	0	0	0	6	0	
569534	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	38	0	0	0						0						0			0	0	0	0			0	0	38	7	0	0	0	0	
569730	0	0	0	0	0	0	0	0	0	0	0	0	3	2			0	1	11	0	0	1						0						0			0	0	3	0			0	0	2	0	0	0	0	5	
569945	0	0	0	0	0	0	0	0	0	0	0	0	30	10			0	0	33	20	0	0						0						0			0	0	0	0			0	0	13	20	0	0	0	0	
569972	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	8	8	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
570231	747	61	270	0	20	0	2871	440	0	0	0	0	2367	405	405	0	0	165	13651	5950	0	416	5950	0	0	0	0	25	0	0	0	0	0	29	0	0	0	0	157	54	0	0	0	0	1565	912	301	0	1630	0	
570558	0	0	0	0	0	0	0	2	0	0	0	0	5	3			0	0	4	0	0	0						0						0			0	0	0	0			0	0	4	0	0	0	0	0	
570651	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	8	0	0	0						0						0			0	0	0	0			0	0	8	4	0	0	0	0	
570745	0	0	0	2	0	0	0	0	0	0	0	0	39	23			0	0	11	0	0	0						0						0			0	0	0	0			2	4	9	10	0	0	0	0	
570848	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	16	0	0	0						0						0			0	0	0	0			0	0	16	4	0	0	0	0	
570857	0	0	277	2	0	0	0	2	0	0	0	0	281	30			0	10	537	32	0	15						15						10			0	0	0	0			0	0	175	169	68	0	38	0	
571135	0	0	0	0	0	0	0	0	0	0	0	0	3	2			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	1	0	0	0	0	
571153	0	0	0	0	0	0	0	0	0	0	0	10	12	0			0	0	5	0	0	0						0						0			0	0	0	0			0	0	0	2	0	0	5	0	
571265	0	0	0	0	0	0	156	0	0	0	0	0	22	0			0	0	176	0	0	0						0						0			0	0	0	0			0	0	20	22	0	0	0	0	
571443	0	0	0	0	0	0	0	0	0	0	0	0	2	1			0	0	82	74	0	0						0						0			0	0	0	0			0	0	8	1	0	0	0	0	
571920	0	1	0	0	0	0	80	0	0	0	0	0	22	10			0	0	635	383	0	18						0						0			0	0	0	0			0	0	154	11	0	0	0	0	
571957	0	0	0	0	0	0	0	0	0	0	0	0	10	8			0	0	19	0	0	17						17						0			0	0	0	0			0	0	2	2	0	0	0	0	
572338	0	0	0	0	0	0	0	36	0	0	0	0	65	0			0	0	39	0	0	0						0						0			0	0	0	0			0	0	39	29	0	0	0	0	
572347	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	4	0	0	0						0						0			0	0	0	0			0	0	4	0	0	0	0	0	
572374	1649	17	0	0	0	0	362	4	0	0	0	0	849	9		0	0	615	3922	450	0	667		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	638	202	0	2	130	26	
572459	0	0	0	0	0	0	0	20	0	0	0	0	33	4			0	1	26	2	0	0						0						1			0	0	0	0			2	0	22	6	2	0	0	0	
572655	0	0	0	0	0	0	0	0	0	0	0	0	15	15			0	0	8	0	0	0						0						0			0	0	0	0			0	0	8	0	0	0	0	0	
572776	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
573036	0	0	0	0	0	0	0	0	0	0	0	0	23	5			0	0	39	10	0	0						0						0			0	0	0	0			8	0	21	18	0	0	0	0	
573054	0	0	0	0	0	0	3	54	0	0	0	0	117	2			0	0	276	138	0	0						0						0			0	0	0	0			0	0	120	58	0	3	14	1	
573335	0	0	0	0	0	0	0	0	0	0	0	0	48	23			0	0	69	4	0	0						0						0			0	0	0	0			0	0	65	25	0	0	0	0	
573559	0	0	0	0	0	0	0	0	0	0	0	0	21	0			0	0	105	0	0	0						0						0			0	0	0	0			0	0	105	21	0	0	0	0	
574051	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	22	0	0	0						0						0			0	0	0	0			0	0	22	1	0	0	0	0	
574556	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	0	0	0	0	0	
